Tamil,Punjabi
பொதுவான கலெக்டர் சுற்று,ਆਮ ਕੁਲੈਕਟਰ ਸਰਕਟ
தொடர்பு,ਸੰਚਾਰ
தொடர்பு செயற்கைக்கோள்,ਸੰਚਾਰ ਸੈਟੇਲਾਈਟ
சமூக வானொலி மையம்,ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਕੇਂਦਰ
சமூக வானொலி நிலையம்,ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਸਟੇਸ਼ਨ
சிறிய வட்டு (குறுவட்டு),ਕੌਮਪੈਕਟ ਡਿਸਕ (ਸੀਡੀ)
காம்பாக்ட் டிஸ்க் பிளேயர்,ਕੌਮਪੈਕਟ ਡਿਸਕ ਪਲੇਅਰ
காம்பண்டர்,ਰਚਨਾ
வளர்ப்பது,ਰਚਨਾ
பொருந்தக்கூடிய தன்மை,ਅਨੁਕੂਲਤਾ
இணக்கமான,ਅਨੁਕੂਲ
கம்பைலர்,ਕੰਪਾਈਲਰ
நிரப்பு,ਪੂਰਕ
நிரப்பு டிரான்சிஸ்டர்,ਪੂਰਕ ਟ੍ਰਾਂਸਟੋਰ
சிக்கலான அலை,ਗੁੰਝਲਦਾਰ ਵੇਵ
கூறு,ਭਾਗ
கூட்டு,ਕੰਪੋਜ਼ਿਟ
கலப்பு சுற்று,ਮਿਸ਼ਰਿਤ ਸਰਕਟ
கூட்டு டிஜிட்டல்,ਮਿਸ਼ਰਿਤ ਡਿਜੀਟਲ
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,ਕੰਪੋਜ਼ਿਟ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
கலப்பு சமிக்ஞை,ਕੰਪੋਜ਼ਿਟ ਸਿਗਨਲ
கூட்டு வீடியோ,ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ
கலப்பு வீடியோ சமிக்ஞை,ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ ਸਿਗਨਲ
கலவை,ਰਚਨਾ
சுருக்கப்பட்ட தரவு,ਸੰਕੁਚਿਤ ਡੇਟਾ
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,ਸੰਕੁਚਿਤ ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
சுருக்கப்பட்ட வீடியோ,ਸੰਕੁਚਿਤ ਵੀਡੀਓ
சுருக்க,ਸੰਕੁਚਨ
சுருக்க கலைப்பொருள்,ਕੰਪਰੈੱਸ ਆਰਟੀਫੈਕਟ
சுருக்க ஆபத்து,ਕੰਪਰੈੱਸ ਖ਼ਤਰੇ
சுருக்க நுட்பம்,ਸੰਕੁਚਨ ਤਕਨੀਕ
அமுக்கி,ਕੰਪ੍ਰੈਸਰ
கணக்கிடுங்கள்,ਗਣਨਾ
கணினி,ਕੰਪਿ computer ਟਰ
கணினி அடிப்படையிலான மல்டிமீடியா,ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ
கணனி செய்நிரலாக்கம்,ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
கணினி தொழில்நுட்பம்,ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ
குழிவான லென்ஸ்,ਕਨਸੈਵ ਲੈਂਜ਼
குழிவான கண்ணாடி,ਮਾਹੌਲ
மறைத்தல்,ਛੁਪਾਓ
செறிவு,ਕੇਂਦਰਿਤ
செறிவு,ਧਿਆਨ ਟਿਕਾਉਣਾ
செறிவு லென்ஸ்,ਦਿਮਾਗੀ ਲੈਂਜ਼
மின்தேக்கி மைக்ரோஃபோன்,ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ
சமநிலையின் நிலை,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
கடத்தல்,ਸੰਚਾਲਨ
கடத்தல் மின்னோட்டம்,ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ
கடத்துத்திறன்,ਚਾਲਕਤਾ
நடத்துனர்,ਕੰਡਕਟਰ
உள்ளமைவு,ਕੌਨਫਿਗਰੇਸ਼ਨ
இணைப்பு,ਕੁਨੈਕਸ਼ਨ
இணைப்பு,ਕਨੈਕਟੀਵਿਟੀ
இணைப்பு,ਕੁਨੈਕਟਰ
நிலைத்தன்மையும்,ਇਕਸਾਰਤਾ
தொடர்ந்து,ਨਿਰੰਤਰ
கன்சோல்,ਕੰਸੋਲ
மாறிலி,ਨਿਰੰਤਰ
நிலையான வீச்சு,ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ
கொள்கலன் வடிவம்,ਕੰਟੇਨਰ ਫਾਰਮੈਟ
மாசுபாடு,ਗੰਦਗੀ
உள்ளடக்கம்,ਸਮੱਗਰੀ
தொடர்ச்சியான,ਸੰਖੇਪ
தொடர்ச்சி,ਨਿਰੰਤਰਤਾ
தொடர்ச்சியான சாவடி,ਨਿਰੰਤਰਤਾ ਬੂਥ
தொடர்ச்சியான குமிழ்,ਨਿਰੰਤਰਤਾ ਨੋਬ
தொடர்ச்சியான,ਨਿਰੰਤਰ
தொடர்ச்சியான வளைவு,ਨਿਰੰਤਰ ਚਾਪ
தொடர்ச்சியான அலை,ਨਿਰੰਤਰ ਵੇਵ
விளிம்பு வரி,ਕੋਠੇ ਦੀ ਲਾਈਨ
விளிம்பு திட்டம்,ਕੁੱਲ ਯੋਜਨਾ
ஒப்பந்த,ਇਕਰਾਰਨਾਮਾ
சுருள்,ਸੁੰਗੜਨ
கான்ட்ராஸ்ட் விகிதம்,ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ
கட்டுப்பாட்டு சுற்று,ਕੰਟਰੋਲ ਸਰਕਟ
கட்டுப்பாட்டு மின்முனை,ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ
கட்டுப்பாட்டு உபகரணங்கள்,ਕੰਟਰੋਲ ਉਪਕਰਣ
கட்டுப்பாட்டு கட்டம்,ਕੰਟਰੋਲ ਗਰਿੱਡ
கட்டுப்பாட்டு வரி,ਕੰਟਰੋਲ ਲਾਈਨ
கட்டுப்பாட்டு குழு,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
கட்டுப்பாட்டு அறை,ਕੰਟਰੋਲ ਰੂਮ
கட்டுப்பாட்டு அட்டவணை,ਕੰਟਰੋਲ ਟੇਬਲ
கட்டுப்பாட்டு கோபுரம்,ਕੰਟਰੋਲ ਟਾਵਰ
கட்டுப்படுத்தி,ਕੰਟਰੋਲਰ
ஒன்றிணைத்தல்,ਪਰਿਵਰਤਨ
ஒருங்கிணைந்த லென்ஸ்,ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼
மாற்றி,ਕਨਵਰਟਰ
குவிந்த லென்ஸ்,ਕਨਵੈਕਸ ਲੈਂਜ਼
மாற்றுதல்,ਕਨਵੋਲਕ
கன்வெர்யூஷன் குறியிடப்பட்டது,ਕਨਵੀਸ਼ਨ ਕੋਡਡ
மாற்றும் இடைக்கணிப்பு,ਪੱਕਾ ਇੰਟਰਲੇਵ
மாற்றும் இடைக்கணிப்பு,ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ
குக்கீ,ਕੂਕੀ
குக்கியர்,ਕੂਕੀਅਰ
கோப்ரோசசர்,ਕੋਪ੍ਰੋਸੈਸਰ
தண்டு,ਰੱਸੀ
கொரோனா,ਕੋਰੋਨਾ
கொரோனா வெளியேற்றம்,ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ
தொடர்பு,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
கொசைன் கூறு,ਕੋਸਾਈਨ ਭਾਗ
கொசைன் அலை,ਕੋਸਾਈਨ ਵੇਵ
அண்ட சத்தம்,ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ
கவுண்டர்,ਕਾ counter ਂਟਰ
எதிர் கடிகார திசையில்,ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ
கப்ளர்,ਕਪਲਰ
இணைப்பு,ਜੋੜੀ
இணைப்பு மின்தேக்கி,ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ
இணைப்பு நெட்வொர்க்,ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ
இணைப்பு எதிர்ப்பு,ਜੋੜਣ ਦਾ ਵਿਰੋਧ
சக பிணைப்பு,ਸਹਿਕਾਰਤਾ
பாதுகாப்பு,ਕਵਰੇਜ
செயலிழப்பு,ਕਰੈਸ਼
சிக்கலான இசைக்குழு,ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ
சிக்கலான நிலை,ਗੰਭੀਰ ਸਥਿਤੀ
சிக்கலான இணைப்பு,ਨਾਜ਼ੁਕ
சிக்கலான அதிர்வெண்,ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ
சிக்கலான அளவுரு,ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ
முதலை கிளிப்,ਮਗਰਮੱਛ ਕਲਿੱਪ
குறுக்கு மறைதல்,ਕਰਾਸ ਫੇਡਿੰਗ
குறுக்கு பண்பேற்றம்,ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ
குறுக்கு பேச்சு,ਕਰਾਸ ਟਾਕ
கிராஸ்ஃபேட்,ਕਰਾਸਫੈਡ
குறியாக்கவியல்,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
படிக,ਕ੍ਰਿਸਟਲ
படிக வடிகட்டி,ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ
கியூ,Cue
கியூ மதிப்பெண்கள்,ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ
கியூயிங் சாதனம்,ਕਯੂਅਰ ਡਿਵਾਈਸ
தற்போதைய வடிகால்,ਮੌਜੂਦਾ ਡਰੇਨ
தற்போதைய மீட்டர்,ਮੌਜੂਦਾ ਮੀਟਰ
மின்சார மின்மாற்றி,ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ
கர்சர்,ਕਰਸਰ
வளைவு,ਕਰਵ
அதிர்வெண் துண்டிக்கவும்,ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ
கட்டர்,ਕਟਰ
கணணி மையம்,ਸਾਈਬਰ ਕੈਫੇ
சைபர் பாதுகாப்பு,ਸਾਈਬਰ ਸੁਰੱਖਿਆ
மின்வெளி,ਸਾਈਬਰ ਸਪੇਸ
மிதிவண்டி,ਚੱਕਰ
சுழற்சி,ਚੱਕਰਵਾਤ
டி.சி. கூறு,D.C. ਭਾਗ
டி.சி. தட்டு சக்தி,D.C. ਪਲੇਟ ਪਾਵਰ
டி.சி. மறுசீரமைப்பு,D.C. ਬਹਾਲੀ
டம்பர் டையோடு,ਡੈਂਪਰ ਡਾਈਵਰ
டம்பிங்,ਗਿੱਲੇ
இருள்,ਹਨੇਰ
தகவல்கள்,ਡਾਟਾ
தரவு ஒளிபரப்பு,ਡਾਟਾ ਪ੍ਰਸਾਰਣ
தரவு சுருக்க,ਡਾਟਾ ਸੰਕੁਚਨ
தரவு துளையிடுதல்,ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ
தரவு குறியாக்கம்,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
தரவு கோப்பு,ਡਾਟਾ ਫਾਈਲ
தரவு கையாளுதல்,ਡਾਟਾ ਹੈਂਡਲਿੰਗ
தரவு சுரங்க,ਡਾਟਾ ਮਾਈਨਿੰਗ
தகவல் செயல்முறை,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
தரவு செயலி,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ
தரவு சேவை,ਡਾਟਾ ਸੇਵਾ
தரவுத்தாள்,ਡਾਟਾ ਸ਼ੀਟ
தரவு சேமிப்பு,ਡਾਟਾ ਸਟੋਰੇਜ
தரவு ஸ்ட்ரீம்,ਡਾਟਾ ਸਟ੍ਰੀਮ
தரவு மாற்றம்,ਡਾਟਾ ਤਬਦੀਲੀ
தரவு பரிமாற்றம்,ਡਾਟਾ ਸੰਚਾਰ
தரவுத்தளம்,ਡਾਟਾਬੇਸ
டேட்டா காஸ்டிங்,ਡੈਟਾਕਾਸਟਿੰਗ
டேட்டாகிராம்,ਡਾਟਾਗ੍ਰਾਮ
டிபி மீட்டர்,ਡੀ ਬੀ ਮੀਟਰ
இறந்த காற்று,ਮਰੇ ਹਵਾ
இறந்த குறுகிய சுற்று,ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ
இறந்த இடம்,ਮਰੇ ਹੋਏ ਸਥਾਨ
முட்டுக்கட்டை,ਡੈੱਡਲਾਕ
பிழைத்திருத்த திட்டம்,ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ
பிழைத்திருத்தம்,ਡੀਬੱਗਿੰਗ
ஒலியின் சிதைவு,ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ
டெசிபல் (டி.பி.),ਡੈਸੀਬੈਲ (ਡੀ ਬੀ)
தசம,ਦਸ਼ਮਲਵ
தசம குறியீடு,ਦਸ਼ਮਲਵ ਕੋਡ
தசம இலக்க,ਦਸ਼ਮਲਵ ਅੰਕ
புரிந்துகொள்ளுதல்,ਸਮਝਦਾਰੀ
டிகோடர்,ਡੀਕੋਡਰ
டிகோடிங்,ਡੀਕੋਡਿੰਗ
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ
டிகம்பரஷ்ஷன்,ਕੰਪੋਪ੍ਰੈਸ਼ਨ
துண்டித்தல்,ਬਰਖਾਸਤ ਕਰਨਾ
துண்டிப்பு சுற்று,ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ
பிணைப்பு நெட்வொர்க்,ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ
மறைகுறியாக்கம்,ਡਿਕ੍ਰਿਪਸ਼ਨ
அர்ப்பணிக்கப்பட்ட வரி,ਸਮਰਪਿਤ ਲਾਈਨ
டி-என்டிங்,ਡੀ-ਏਮਬਿੰਗ
டி-எம்பேசிஸ்,ਡੀ-ਜ਼ੋਰ
இயல்புநிலை,ਮੂਲ
தரத்தில் குறைபாடு,ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ
குறைபாடுள்ள,ਨੁਕਸਦਾਰ
குறைபாடுள்ள அலகு,ਨੁਕਸ ਇਕਾਈ
வரையறை,ਪਰਿਭਾਸ਼ਾ
விலகல்,ਘਟੀ
சிதைவு,ਵਿਗਾੜਨਾ
Defragmentation,ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ
டி-காஸிங் சுருள்,ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ
பட்டம்,ਡਿਗਰੀ
டி-இன்டர்லீவர்,ਡੀ-ਇੰਟਰਲੇਵਰ
தாமதக் கோடு,ਦੇਰੀ ਲਾਈਨ
தாமத நேரம்,ਦੇਰੀ ਦਾ ਸਮਾਂ
தாமதமான பிரேம் நினைவகம்,ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ
தாமதமாக ஸ்கேனிங்,ਦੇਰੀ ਸਕੈਨਿੰਗ
தாமதமான ஒத்திசைவு சமிக்ஞை,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
டெலிவரி,ਡਿਲਿਵਰੀ
விநியோக அமைப்பு,ਡਿਲਿਵਰੀ ਸਿਸਟਮ
டெமோடுலேஷன்,ਮੁਆਵਜ਼ਾ
டெமோடுலேட்டர் அட்டை,ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ
டெமுல்டிப்ளெக்சர்,ਡੈਮਟਲਿਪਰ
வயலின் ஆழம்,ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ
இறங்கு,ਉਤਰਦਾ
வடிவமைப்பு விவரக்குறிப்பு,ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ
டெஸ்க்டாப்,ਡੈਸਕਟਾਪ
கண்டறிதல் வெளியீடு,ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ
விலகல்,ਭਟਕਣਾ
சாதனம்,ਜੰਤਰ
சாதன இயக்கி,ਡਿਵਾਈਸ ਡਰਾਈਵਰ
பரிசோதனை,ਨਿਦਾਨ
வரைபடம்,ਚਿੱਤਰ
உரையாடல் டிராக்,ਵਾਰਤਾਲਾਪ ਟਰੈਕ
விட்டம் பயன்முறை,ਡੁਬਨੇਲ ਮੋਡ
டயமண்ட் ஸ்டைலஸ்,ਡਾਇਮੰਡ ਸਟਾਈਲਸ
உதரவிதானம்,ਡਾਇਆਫ੍ਰਾਮ
உதரவிதான உறிஞ்சி,ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ
டைகோடிக் கேட்பது,ਡਿਚੋਟਿਕ ਸੁਣਨਾ
மின்கடத்தா,ਡਾਈਡੈਕਟਿਕ
மின்கடத்தா இடைவெளி- கீழே,ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ
மின்கடத்தா இழப்பு,ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ
வேறுபாடு அதிர்வெண்,ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ)
வித்தியாசமான தொனி,ਅੰਤਰ ਟੋਨ
வேறுபட்ட பெருக்கி,ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ
மாறுபாடு,ਵੱਖਰਾ
டிஃப்பியூசர்,ਵੱਖਰੇ ਲਾਭਕਾਰ
இலக்கு,ਅੰਕ
டிஜிடல்,ਡਿਜੀਟਲ
டிஜிட்டல் கலைப்பொருள்,ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ
டிஜிட்டல் ஆடியோ,ਡਿਜੀਟਲ ਆਡੀਓ
டிஜிட்டல் ஆடியோ வடிகட்டி,ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ
டிஜிட்டல் ஆடியோ பணி நிலையம்,ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ
எண்ணியல் படக்கருவி,ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ
டிஜிட்டல் கணினி,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
டிஜிட்டல் தரவு,ਡਿਜੀਟਲ ਡਾਟਾ
டிஜிட்டல் எடிட்டிங்,ਡਿਜੀਟਲ ਸੰਪਾਦਨ
டிஜிட்டல் உற்சாகம்,ਡਿਜੀਟਲ ਐਕਸਟਰ
டிஜிட்டல் வடிகட்டி,ਡਿਜੀਟਲ ਫਿਲਟਰ
டிஜிட்டல் பிரேம் ஒத்திசைவு,ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ
டிஜிட்டல் பாரம்பரியம்,ਡਿਜੀਟਲ ਵਿਰਾਸਤ
டிஜிட்டல் படம்,ਡਿਜੀਟਲ ਚਿੱਤਰ
டிஜிட்டல் நூலகம்,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
டிஜிட்டல் மீட்டர்,ਡਿਜੀਟਲ ਮੀਟਰ
டிஜிட்டல் பண்பேற்றம்,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
டிஜிட்டல் மல்டிபிளக்ஸ்,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
டிஜிட்டல் நெட்வொர்க்,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
டிஜிட்டல் வெளியீடு,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
டிஜிட்டல் பிளேபேக்,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
டிஜிட்டல் பதிவு,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
டிஜிட்டல் புரட்சி,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
டிஜிட்டல் சிக்னல்,ਡਿਜੀਟਲ ਸਿਗਨਲ
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
டிஜிட்டல் கையொப்பம்,ਡਿਜੀਟਲ ਦਸਤਖਤ
டிஜிட்டல் தொழில்நுட்பம்,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
அனலாக் மாற்றி டிஜிட்டல்,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
டிஜிட்டல் வீடியோ,ਡਿਜੀਟਲ ਵੀਡੀਓ
டிஜிட்டல் வோல்ட்மீட்டர்,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
டிஜிட்டல் மயமாக்கல்,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
டிஜிட்டல் மயமாக்கல்,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
டிஜிட்டல்சர்,ਡਿਡੀਕਿਜ਼ਰ
மங்கலான,ਮੱਧਮ
பரிமாணம்,ਮਾਪ
மங்கலான,ਮੱਧਮ
டையோடு,Dieode
டிப்,ਡੁਬੋ
டிப்ளெக்ஸர்,ਡੀਪਲੈਕਸਰ
இருமுனை ஆண்டெனா,ਡਿਪੋਲ ਐਂਟੀਨਾ
நேரடி ஒளிபரப்பு,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
நேரடி மின்னோட்டம் (டி சி),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
நேரடி எடுப்பது,ਸਿੱਧੀ ਪਿਕ ਅਪ
நேரடி வாசிப்பு கருவி,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
நேரடி பதிவு,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
திசை ஆண்டெனா,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
திசை கப்ளர்,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
திசை மைக்ரோஃபோன்,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
வழிகாட்டுதல்,ਡਾਇਰੈਕਟਿਟੀ
அடைவு,ਡਾਇਰੈਕਟਰੀ
முடக்கவும்,ਅਯੋਗ
வட்டு ஆண்டெனா,ਡਿਸਕ ਐਂਟੀਨਾ
வட்டு அடிப்படையிலான சேமிப்பு,ਅਸਾਤ ਸਟੋਰੇਜ
தனித்துவமான,ਵੱਖਰਾ
வட்டு,ਡਿਸਕ
வட்டு இயக்கி,ਡਿਸਕ ਡਰਾਈਵ
வட்டு ஒதுக்கீடு,ਡਿਸਕ ਕੋਟਾ
டிஸ்கெட்,ਡਿਸਕੀਟ
இடப்பெயர்வு,ਉਜਾੜਾ
சிதறல்,ਫੈਲਾਅ
இடம்பெயர்வு,ਉਜਾੜਾ
காட்சி,ਡਿਸਪਲੇਅ
காட்சி அலகு (கன்சோல்),ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ)
சிதறல்,ਵਿਗਾੜ
அதிருப்தி,ਅਸੰਗਤ
வடிகட்டிய நீர்,ਸ਼ੁਧ ਪਾਣੀ
சிதைவு,ਭਟਕਣਾ
விநியோகம்,ਵੰਡ
விநியோக பெருக்கி,ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
பிரிவு,ਵੰਡ
வகுப்பான்,ਵਿਭਾਜਨ
ஆவணம்,ਦਸਤਾਵੇਜ਼
டால்பி டிஜிட்டல்,ਡੌਲਬੀ ਡਿਜੀਟਲ
களம்,ਡੋਮੇਨ
டொமைன் கன்ட்ரோலர்,ਡੋਮੇਨ ਕੰਟਰੋਲਰ
டாப்ளர் விளைவு,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
இரட்டை கம்பம் (இருமுனை),ਡਬਲ ਪੋਲ (ਡਿਪੋਲ)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ
இரட்டை பக்க வட்டு,ਡਬਲ ਸਾਈਡ ਡਿਸਕ
இரட்டிப்பாகும்,ਡਬਲਟ
கீழே வரும் அலை,ਡਾ down ਨ ਲਹਿਰ
டவுன் ஸ்ட்ரீம்,ਥੱਲੇ ਧਾਰਾ
டவுனிங்க்,ਡਾ ng ਨਲਿੰਕ
பதிவிறக்க Tamil,ਡਾਉਨਲੋਡ ਕਰੋ
பதிவிறக்குகிறது,ਡਾਉਨਲੋਡ ਕਰਨਾ
வரைதல்,ਡਰਾਇੰਗ
துளையிடும் பிட்,ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ
துளையிடும் இயந்திரம்,ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ
இயக்கி,ਚਲਾਉਣਾ
டிரம்,ਡਰੱਮ
உலர்ந்த விளக்கை வெப்பநிலை,ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
உலர் செல்,ਡਰਾਈ ਸੈੱਲ
உலர் சாலிடர்,ਸੁੱਕੇ ਸੋਲਡਰ
இரட்டை சேனல் பயன்முறை,ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ
டப்பிங்,ਡੱਬਿੰਗ
டட்,ਡੂਡ
டம்ப்,ਡੰਪ
டூப்ளக்ஸ்,ਡੁਪਲੈਕਸ
காலம்,ਅਵਧੀ
தூசி,ਧੂੜ
தூசி பிழை,ਡਸਟ ਬੱਗ
தூசி ஆதாரம்,ਧੂੜ ਦਾ ਸਬੂਤ
டஸ்டர்,ਡੱਸਟਰ
மாறும்,ਗਤੀਸ਼ੀਲ
டைனமிக் பிட் ஒதுக்கீடு,ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ
மாறும் இடைநிலை விலகல் (மங்கலான),ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ)
மாறும் அளவு,ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ
மாறும் வரம்பு,ਗਤੀਸ਼ੀਲ ਰੇਂਜ
மாறும் வரம்பு கட்டுப்பாடு,ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ
டைனமோ,ਡਾਇਨਾਮੋ
காது தொலைபேசி,ਕੰਨ ਦਾ ਫੋਨ
பூமி,ਧਰਤੀ
பூமி வீக்கம்,ਧਰਤੀ ਦਾ ਬਲੇਜ
பூமி எதிர்ப்பு,ਧਰਤੀ ਦਾ ਵਿਰੋਧ
பூமியின் தடி,ਧਰਤੀ ਦੀ ਰਾਡ
