Tamil,Bengali
கலெக்டர்-பேஸ் சந்தி,সংগ্রাহক-বেস জংশন
நிறம்,রঙ
வண்ண பகுப்பாய்வி,রঙ বিশ্লেষক
வண்ண சமநிலை,রঙ ভারসাম্য
வண்ண வெடிப்பு,রঙ ফেটে
வண்ண விளக்கப்படம்,রঙ চার্ট
வண்ண சேர்க்கை,রঙ সংমিশ্রণ
வண்ண மாறிலி,রঙ ধ্রুবক
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ)
வண்ண ஆழம்,রঙ গভীরতা
வண்ண சோர்வு,রঙ ক্লান্তি
வண்ண வடிகட்டி,রঙ ফিল্টার
வண்ண கொலையாளி சுற்று,রঙিন কিলার সার্কিট
வண்ண கினெஸ்கோப்,রঙিন কাইনেসপ
வண்ண கலவை,রঙ মিশ্রণ
வண்ண முறை,রঙিন প্যাটার্ন
வண்ண கருத்து,রঙ উপলব্ধি
வண்ண படத் திரை,রঙিন চিত্রের স্ক্রিন
வண்ண இடம்,রঙ স্থান
வண்ண துணைக் கேரியர்,রঙ সাবকারিয়ার
வண்ண வெப்பநிலை,রঙের তাপমাত্রা
வண்ண பரிமாற்றம்,রঙ সংক্রমণ
வண்ண குழாய்,রঙ টিউব
நிறம்,রঙিন
நிறமற்ற,বর্ণহীন
சேர்க்கை,সংমিশ্রণ
காம்பினர்,কম্বাইনার
இணைக்கும் செயல்முறை,সংমিশ্রণ প্রক্রিয়া
எரிப்பு,দহন
கட்டளை,কমান্ড
தொடக்க,শুরু
வணிக ஒளிபரப்பு,বাণিজ্যিক সম্প্রচার
வணிக தொலைக்காட்சி,বাণিজ্যিক টেলিভিশন
பொதுவான கலெக்டர் சுற்று,সাধারণ সংগ্রাহক সার্কিট
தொடர்பு,যোগাযোগ
தொடர்பு செயற்கைக்கோள்,যোগাযোগ স্যাটেলাইট
சமூக வானொலி மையம்,সম্প্রদায় রেডিও কেন্দ্র
சமூக வானொலி நிலையம்,সম্প্রদায় রেডিও স্টেশন
சிறிய வட்டு (குறுவட்டு),কমপ্যাক্ট ডিস্ক (সিডি)
காம்பாக்ட் டிஸ்க் பிளேயர்,কমপ্যাক্ট ডিস্ক প্লেয়ার
காம்பண்டர்,সামরিক
வளர்ப்பது,তুলনা করা
பொருந்தக்கூடிய தன்மை,সামঞ্জস্যতা
இணக்கமான,উপযুক্ত
கம்பைலர்,সংকলক
நிரப்பு,পরিপূরক
நிரப்பு டிரான்சிஸ்டர்,পরিপূরক ট্রানজিস্টর
சிக்கலான அலை,জটিল তরঙ্গ
கூறு,উপাদান
கூட்டு,সংমিশ্রণ
கலப்பு சுற்று,যৌগিক সার্কিট
கூட்டு டிஜிட்டல்,যৌগিক ডিজিটাল
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল
கலப்பு சமிக்ஞை,যৌগিক সংকেত
கூட்டு வீடியோ,যৌগিক ভিডিও
கலப்பு வீடியோ சமிக்ஞை,যৌগিক ভিডিও সংকেত
கலவை,গঠন
சுருக்கப்பட்ட தரவு,সংকুচিত ডেটা
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,সংকুচিত ডিজিটাইজড ভিডিও
சுருக்கப்பட்ட வீடியோ,সংকুচিত ভিডিও
சுருக்க,সঙ্কোচন
சுருக்க கலைப்பொருள்,সংক্ষেপণ শিল্পকর্ম
சுருக்க ஆபத்து,সংকোচনের ঝুঁকি
சுருக்க நுட்பம்,সংক্ষেপণ কৌশল
அமுக்கி,সংক্ষেপক
கணக்கிடுங்கள்,গণনা
கணினி,কম্পিউটার
கணினி அடிப்படையிலான மல்டிமீடியா,কম্পিউটার ভিত্তিক মাল্টিমিডিয়া
கணனி செய்நிரலாக்கம்,কম্পিউটার প্রোগ্রামিং
கணினி தொழில்நுட்பம்,কম্পিউটার প্রযুক্তি
குழிவான லென்ஸ்,অবতল লেন্স
குழிவான கண்ணாடி,অবতল আয়না
மறைத்தல்,গোপন
செறிவு,কেন্দ্রীভূত
செறிவு,একাগ্রতা
செறிவு லென்ஸ்,কেন্দ্রীভূত লেন্স
மின்தேக்கி மைக்ரோஃபோன்,কনডেনসার মাইক্রোফোন
சமநிலையின் நிலை,ভারসাম্য শর্ত
கடத்தல்,চালনা
கடத்தல் மின்னோட்டம்,পরিবাহিতা বর্তমান
கடத்துத்திறன்,পরিবাহিতা
நடத்துனர்,কন্ডাক্টর
உள்ளமைவு,কনফিগারেশন
இணைப்பு,সংযোগ
இணைப்பு,সংযোগ
இணைப்பு,সংযোগকারী
நிலைத்தன்மையும்,ধারাবাহিকতা
தொடர்ந்து,ধারাবাহিকভাবে
கன்சோல்,কনসোল
மாறிலி,ধ্রুবক
நிலையான வீச்சு,ধ্রুবক প্রশস্ততা
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,মাইক্রোফোনের সাথে যোগাযোগ করুন
கொள்கலன் வடிவம்,ধারক ফর্ম্যাট
மாசுபாடு,দূষণ
உள்ளடக்கம்,বিষয়বস্তু
தொடர்ச்சியான,সংলগ্ন
தொடர்ச்சி,ধারাবাহিকতা
தொடர்ச்சியான சாவடி,ধারাবাহিকতা বুথ
தொடர்ச்சியான குமிழ்,ধারাবাহিকতা গিঁট
தொடர்ச்சியான,একটানা
தொடர்ச்சியான வளைவு,অবিচ্ছিন্ন চাপ
தொடர்ச்சியான அலை,অবিচ্ছিন্ন তরঙ্গ
விளிம்பு வரி,কনট্যুর লাইন
விளிம்பு திட்டம்,কনট্যুর পরিকল্পনা
ஒப்பந்த,চুক্তি
சுருள்,সংকোচন
கான்ட்ராஸ்ட் விகிதம்,বৈপরীত্য অনুপাত
கட்டுப்பாட்டு சுற்று,নিয়ন্ত্রণ বর্তনী
கட்டுப்பாட்டு மின்முனை,বৈদ্যুতিন নিয়ন্ত্রণ করুন
கட்டுப்பாட்டு உபகரணங்கள்,নিয়ন্ত্রণ সরঞ্জাম
கட்டுப்பாட்டு கட்டம்,গ্রিড নিয়ন্ত্রণ করুন
கட்டுப்பாட்டு வரி,নিয়ন্ত্রণ লাইন
கட்டுப்பாட்டு குழு,নিয়ন্ত্রণ প্যানেল
கட்டுப்பாட்டு அறை,নিয়ন্ত্রণ কক্ষ
கட்டுப்பாட்டு அட்டவணை,নিয়ন্ত্রণ টেবিল
கட்டுப்பாட்டு கோபுரம்,নিয়ন্ত্রণ টাওয়ার
கட்டுப்படுத்தி,নিয়ামক
ஒன்றிணைத்தல்,রূপান্তর
ஒருங்கிணைந்த லென்ஸ்,কনভারজেন্ট লেন্স
மாற்றி,রূপান্তরকারী
குவிந்த லென்ஸ்,উত্তল লেন্স
மாற்றுதல்,সমঝোতা
கன்வெர்யூஷன் குறியிடப்பட்டது,কনভোলিউশন কোডড
மாற்றும் இடைக்கணிப்பு,কনভোলিউশনাল ইন্টারলিভ
மாற்றும் இடைக்கணிப்பு,কনভোলিউশনাল ইন্টারলিভিং
குக்கீ,কুকি
குக்கியர்,কুকিয়ার
கோப்ரோசசர்,Coprocessor
தண்டு,কর্ড
கொரோனா,করোনা
கொரோனா வெளியேற்றம்,করোনার স্রাব
தொடர்பு,পারস্পরিক সম্পর্ক
கொசைன் கூறு,কোসাইন উপাদান
கொசைன் அலை,কোসাইন ওয়েভ
அண்ட சத்தம்,মহাজাগতিক শব্দ
கவுண்டர்,কাউন্টার
எதிர் கடிகார திசையில்,ঘড়ির কাঁটার বিপরীতে
கப்ளர்,কাপলার
இணைப்பு,কাপলিং
இணைப்பு மின்தேக்கி,কাপলিং কনডেনসার
இணைப்பு நெட்வொர்க்,কাপলিং নেটওয়ার্ক
இணைப்பு எதிர்ப்பு,কাপলিং প্রতিরোধের
சக பிணைப்பு,সমযোজী বন্ধন
பாதுகாப்பு,কভারেজ
செயலிழப்பு,ক্র্যাশ
சிக்கலான இசைக்குழு,সমালোচনামূলক ব্যান্ড
சிக்கலான நிலை,গুরুতর অবস্থায়
சிக்கலான இணைப்பு,সমালোচনামূলক কাপলিং
சிக்கலான அதிர்வெண்,সমালোচনামূলক ফ্রিকোয়েন্সি
சிக்கலான அளவுரு,সমালোচনামূলক প্যারামিটার
முதலை கிளிப்,কুমির ক্লিপ
குறுக்கு மறைதல்,ক্রস বিবর্ণ
குறுக்கு பண்பேற்றம்,ক্রস মড্যুলেশন
குறுக்கு பேச்சு,ক্রস টক
கிராஸ்ஃபேட்,ক্রসফ্যাড
குறியாக்கவியல்,ক্রিপ্টোগ্রাফি
படிக,স্ফটিক
படிக வடிகட்டி,স্ফটিক ফিল্টার
கியூ,কিউ
கியூ மதிப்பெண்கள்,কিউ চিহ্ন
கியூயிங் சாதனம்,কিউইং ডিভাইস
தற்போதைய வடிகால்,বর্তমান ড্রেন
தற்போதைய மீட்டர்,বর্তমান মিটার
மின்சார மின்மாற்றி,বর্তমান ট্রান্সফরমার
கர்சர்,কার্সার
வளைவு,বক্ররেখা
அதிர்வெண் துண்டிக்கவும்,ফ্রিকোয়েন্সি কেটে ফেলুন
கட்டர்,কাটার
கணணி மையம்,সাইবার ক্যাফে
சைபர் பாதுகாப்பு,সাইবার নিরাপত্তা
மின்வெளி,সাইবার স্পেস
மிதிவண்டி,সাইকেল
சுழற்சி,চক্রীয়
டி.சி. கூறு,ডিসি উপাদান
டி.சி. தட்டு சக்தி,ডিসি প্লেট পাওয়ার
டி.சி. மறுசீரமைப்பு,ডিসি পুন: প্রতিষ্ঠা
டம்பர் டையோடு,ড্যাম্পার ডায়োড
டம்பிங்,স্যাঁতসেঁতে
இருள்,অন্ধকার
தகவல்கள்,ডেটা
தரவு ஒளிபரப்பு,ডেটা সম্প্রচার
தரவு சுருக்க,তথ্য সংকোচন
தரவு துளையிடுதல்,ডেটা ড্রিলিং
தரவு குறியாக்கம்,তথ্য এনক্রিপশন
தரவு கோப்பு,আমার স্নাতকের
தரவு கையாளுதல்,ডেটা হ্যান্ডলিং
தரவு சுரங்க,ডেটা মাইনিং
தகவல் செயல்முறை,তথ্য প্রক্রিয়াজাতকরণ
தரவு செயலி,ডাটা প্রসেসর
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ডেটা হ্রাস বিট সিস্টেম
தரவு சேவை,তথ্য সেবা
தரவுத்தாள்,তথ্য তালিকা
தரவு சேமிப்பு,তথ্য ভান্ডার
தரவு ஸ்ட்ரீம்,তথ্য প্রবাহ
தரவு மாற்றம்,ডেটা রূপান্তর
தரவு பரிமாற்றம்,ডেটা ট্রান্সমিশন
தரவுத்தளம்,তথ্যশালা
டேட்டா காஸ்டிங்,ডেটাকাস্টিং
டேட்டாகிராம்,ডেটাগ্রাম
டிபி மீட்டர்,ডিবি মিটার
இறந்த காற்று,মৃত বায়ু
இறந்த குறுகிய சுற்று,মৃত শর্ট সার্কিট
இறந்த இடம்,ডেড স্পট
முட்டுக்கட்டை,অচলাবস্থা
பிழைத்திருத்த திட்டம்,ডিবাগ প্রোগ্রাম
பிழைத்திருத்தம்,ডিবাগিং
ஒலியின் சிதைவு,শব্দ ক্ষয়
டெசிபல் (டி.பி.),ডেসিবেল (ডিবি)
தசம,দশমিক
தசம குறியீடு,দশমিক কোড
தசம இலக்க,দশমিক অঙ্ক
புரிந்துகொள்ளுதல்,ডেসিফারিং
டிகோடர்,ডিকোডার
டிகோடிங்,ডিকোডিং
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ডিজিটাল সংক্রমণে ডিকোডিং
டிகம்பரஷ்ஷன்,ডিকম্প্রেশন
துண்டித்தல்,ডিকোপলিং
துண்டிப்பு சுற்று,ডিকোপলিং সার্কিট
பிணைப்பு நெட்வொர்க்,ডিকোপলিং নেটওয়ার্ক
மறைகுறியாக்கம்,ডিক্রিপশন
அர்ப்பணிக்கப்பட்ட வரி,ডেডিকেটেড লাইন
டி-என்டிங்,ডি-এমবেডিং
டி-எம்பேசிஸ்,ডি-জোর
இயல்புநிலை,ডিফল্ট
தரத்தில் குறைபாடு,গুণমান ত্রুটি
குறைபாடுள்ள,ত্রুটিযুক্ত
குறைபாடுள்ள அலகு,ত্রুটিযুক্ত ইউনিট
வரையறை,সংজ্ঞা
விலகல்,ডিফ্লেশন
சிதைவு,বিকৃতি
Defragmentation,ডিফ্র্যাগমেন্টেশন
டி-காஸிங் சுருள்,ডি-গাউসিং কয়েল
பட்டம்,ডিগ্রি
டி-இன்டர்லீவர்,ডি-ইন্টারলিভার
தாமதக் கோடு,বিলম্ব লাইন
தாமத நேரம்,বিলম্ব সময়
தாமதமான பிரேம் நினைவகம்,বিলম্বিত ফ্রেম মেমরি
தாமதமாக ஸ்கேனிங்,বিলম্বিত স্ক্যানিং
தாமதமான ஒத்திசைவு சமிக்ஞை,বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত
டெலிவரி,বিতরণ
விநியோக அமைப்பு,বিতরণ ব্যবস্থাপনা
டெமோடுலேஷன்,ডিমোডুলেশন
டெமோடுலேட்டர் அட்டை,ডেমোডুলেটর কার্ড
டெமுல்டிப்ளெக்சர்,ডেমাল্টিপ্লেক্সার
வயலின் ஆழம்,মাঠের গভীরতা
இறங்கு,অবতরণ
வடிவமைப்பு விவரக்குறிப்பு,নকশার সবিস্তার বিবরণী
டெஸ்க்டாப்,ডেস্কটপ
கண்டறிதல் வெளியீடு,ডিটেক্টর আউটপুট
விலகல்,বিচ্যুতি
சாதனம்,যন্ত্র
சாதன இயக்கி,ডিভাইস ড্রাইভার
பரிசோதனை,কারণ নির্ণয়
வரைபடம்,চিত্র
உரையாடல் டிராக்,ডায়ালগ ট্র্যাক
விட்டம் பயன்முறை,ব্যাস মোড
டயமண்ட் ஸ்டைலஸ்,ডায়মন্ড স্টাইলাস
உதரவிதானம்,ডায়াফ্রাম
உதரவிதான உறிஞ்சி,ডায়াফ্রাম্যাটিক শোষণকারী
டைகோடிக் கேட்பது,ডাইচোটিক শ্রবণ
மின்கடத்தா,ডাইলেট্রিক
மின்கடத்தா இடைவெளி- கீழே,ডাইলেট্রিক ব্রেক- ডাউন
மின்கடத்தா இழப்பு,ডাইলেট্রিক ক্ষতি
வேறுபாடு அதிர்வெண்,পার্থক্য ফ্রিকোয়েন্সি
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি)
வித்தியாசமான தொனி,পার্থক্য টোন
வேறுபட்ட பெருக்கி,ডিফারেনশিয়াল এম্প্লিফায়ার
மாறுபாடு,বিচ্ছুরণ
டிஃப்பியூசர்,ডিফিউজার
இலக்கு,অঙ্ক
டிஜிடல்,ডিজিটাল
டிஜிட்டல் கலைப்பொருள்,ডিজিটাল আর্টিফ্যাক্ট
டிஜிட்டல் ஆடியோ,ডিজিটাল অডিও
டிஜிட்டல் ஆடியோ வடிகட்டி,ডিজিটাল অডিও ফিল্টার
டிஜிட்டல் ஆடியோ பணி நிலையம்,ডিজিটাল অডিও ওয়ার্ক স্টেশন
எண்ணியல் படக்கருவி,ডিজিটাল ক্যামেরা
டிஜிட்டல் கணினி,ডিজিটাল কম্পিউটার
டிஜிட்டல் தரவு,ডিজিটাল ডেটা
டிஜிட்டல் எடிட்டிங்,ডিজিটাল সম্পাদনা
டிஜிட்டல் உற்சாகம்,ডিজিটাল এক্সাইটার
டிஜிட்டல் வடிகட்டி,ডিজিটাল ফিল্টার
டிஜிட்டல் பிரேம் ஒத்திசைவு,ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার
டிஜிட்டல் பாரம்பரியம்,ডিজিটাল heritage তিহ্য
டிஜிட்டல் படம்,ডিজিটাল চিত্র
டிஜிட்டல் நூலகம்,ডিজিটাল লাইব্রেরি
டிஜிட்டல் மீட்டர்,ডিজিটাল মিটার
டிஜிட்டல் பண்பேற்றம்,ডিজিটাল মড্যুলেশন
டிஜிட்டல் மல்டிபிளக்ஸ்,ডিজিটাল মাল্টিপ্লেক্স
டிஜிட்டல் நெட்வொர்க்,ডিজিটাল নেটওয়ার্ক
டிஜிட்டல் வெளியீடு,ডিজিটাল ফলাফল
டிஜிட்டல் பிளேபேக்,ডিজিটাল প্লেব্যাক
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম)
டிஜிட்டல் பதிவு,ডিজিটাল রেকর্ডিং
டிஜிட்டல் புரட்சி,ডিজিটাল বিপ্লব
டிஜிட்டல் சிக்னல்,ডিজিটাল সিগন্যাল
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি)
டிஜிட்டல் கையொப்பம்,ডিজিটাল স্বাক্ষর
டிஜிட்டல் தொழில்நுட்பம்,ডিজিটাল প্রযুক্তি
அனலாக் மாற்றி டிஜிட்டல்,অ্যানালগ রূপান্তরকারী ডিজিটাল
டிஜிட்டல் வீடியோ,ডিজিটাল ভিডিও
டிஜிட்டல் வோல்ட்மீட்டர்,ডিজিটাল ভোল্টমিটার
டிஜிட்டல் மயமாக்கல்,ডিজিটালাইজেশন
டிஜிட்டல் மயமாக்கல்,ডিজিটাইজেশন
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ডিজিটাইজড ভিডিও
டிஜிட்டல்சர்,ডিজিটাইজার
மங்கலான,ম্লান
பரிமாணம்,মাত্রা
மங்கலான,ডিমার
டையோடு,ডায়োড
டிப்,ডুব
டிப்ளெக்ஸர்,ডিপ্লেক্সার
இருமுனை ஆண்டெனா,ডিপোল অ্যান্টেনা
நேரடி ஒளிபரப்பு,সরাসরি সম্প্রচার
நேரடி மின்னோட்டம் (டி சி),সরাসরি কারেন্ট (ডি সি)
நேரடி எடுப்பது,সরাসরি বাছাই
நேரடி வாசிப்பு கருவி,সরাসরি পড়ার যন্ত্র
நேரடி பதிவு,সরাসরি রেকর্ডিং
திசை ஆண்டெனா,দিকনির্দেশক অ্যান্টেনা
திசை கப்ளர்,দিকনির্দেশক কাপলার
திசை மைக்ரோஃபோன்,দিকনির্দেশক মাইক্রোফোন
வழிகாட்டுதல்,নির্দেশিকা
அடைவு,ডিরেক্টরি
முடக்கவும்,অক্ষম করুন
வட்டு ஆண்டெனா,ডিস্ক অ্যান্টেনা
வட்டு அடிப்படையிலான சேமிப்பு,ডিস্ক ভিত্তিক স্টোরেজ
தனித்துவமான,বিচ্ছিন্ন
வட்டு,ডিস্ক
வட்டு இயக்கி,তথ্য ধারণ করে যে চাকতি
வட்டு ஒதுக்கீடு,ডিস্ক কোটা
டிஸ்கெட்,ডিস্কেট
இடப்பெயர்வு,স্থানচ্যুতি
சிதறல்,বিচ্ছুরণ
இடம்பெயர்வு,উত্পাটন
காட்சி,প্রদর্শন
காட்சி அலகு (கன்சோல்),প্রদর্শন ইউনিট (কনসোল)
சிதறல்,অপচয়
அதிருப்தி,বিচ্ছিন্নতা
வடிகட்டிய நீர்,বিশুদ্ধ পানি
சிதைவு,বিকৃতি
விநியோகம்,বিতরণ
விநியோக பெருக்கி,বিতরণ পরিবর্ধক
பிரிவு,বিভাগ
வகுப்பான்,বিভাজক
ஆவணம்,নথি
டால்பி டிஜிட்டல்,Dolby ডিজিটাল
களம்,ডোমেইন
டொமைன் கன்ட்ரோலர்,ডোমেন নিয়ন্ত্রক
டாப்ளர் விளைவு,ডপলার এফেক্ট
இரட்டை கம்பம் (இருமுனை),ডাবল মেরু (ডিপোল)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,ডাবল মেরু একক থ্রো সুইচ
இரட்டை பக்க வட்டு,ডাবল পার্শ্বযুক্ত ডিস্ক
இரட்டிப்பாகும்,ডাবল্ট
கீழே வரும் அலை,ডাউন ওয়েভ ডাউন
டவுன் ஸ்ட்ரீம்,ডাউন স্ট্রিম
டவுனிங்க்,ডাউনলিংক
பதிவிறக்க Tamil,ডাউনলোড
பதிவிறக்குகிறது,ডাউনলোড করা
வரைதல்,অঙ্কন
துளையிடும் பிட்,ড্রিলিং বিট
துளையிடும் இயந்திரம்,ড্রিলিং মেশিন
இயக்கி,ড্রাইভ
டிரம்,ড্রাম
உலர்ந்த விளக்கை வெப்பநிலை,শুকনো বাল্ব তাপমাত্রা
உலர் செல்,শুকনো সেল
உலர் சாலிடர்,শুকনো সোল্ডার
இரட்டை சேனல் பயன்முறை,দ্বৈত চ্যানেল মোড
டப்பிங்,ডাবিং
டட்,ডুড
டம்ப்,ডাম্প
டூப்ளக்ஸ்,দ্বৈত
காலம்,সময়কাল
தூசி,ধুলো
தூசி பிழை,ডাস্ট বাগ
தூசி ஆதாரம்,ধুলা প্রমাণ
டஸ்டர்,ডাস্টার
மாறும்,গতিশীল
டைனமிக் பிட் ஒதுக்கீடு,গতিশীল বিট বরাদ্দ
மாறும் இடைநிலை விலகல் (மங்கலான),গতিশীল ইন্টারমোডুলেশন বিকৃতি (ডিম)
மாறும் அளவு,গতিশীল পরিমাণ
மாறும் வரம்பு,গতিশীল পরিসীমা
மாறும் வரம்பு கட்டுப்பாடு,গতিশীল পরিসীমা নিয়ন্ত্রণ
டைனமோ,ডায়নামো
காது தொலைபேசி,কানের ফোন
பூமி,পৃথিবী
பூமி வீக்கம்,পৃথিবী বাল্জ
பூமி எதிர்ப்பு,পৃথিবী প্রতিরোধ
பூமியின் தடி,আর্থ রড
பூமி செயற்கைக்கோள்,আর্থ স্যাটেলাইট
பூமி நிலையம்,আর্থ স্টেশন
பூமி முனையம்,আর্থ টার্মিনাল
பூமி,আর্থিং
எதிரொலி,প্রতিধ্বনি
எதிரொலி அறை,প্রতিধ্বনির কামরা
எடி நடப்பு,এডি কারেন্ট
எடி தற்போதைய இழப்பு,এডি বর্তমান ক্ষতি
எட்ஜ்வைஸ் மீட்டர்,এজওয়াইজ মিটার
எடிட்டிங்,সম্পাদনা
பயனுள்ள ஆண்டெனா உயரம்,কার্যকর অ্যান্টেনা উচ্চতা
பயனுள்ள ஆண்டெனா நீளம்,কার্যকর অ্যান্টেনার দৈর্ঘ্য
பயனுள்ள மின்னழுத்தம்,কার্যকর ভোল্টেজ
திறன்,দক্ষতা
நெகிழ்ச்சி,স্থিতিস্থাপকতা
மின்சாரம்,বৈদ্যুতিক স্রাব
மின்சார புலம்,বৈদ্যুতিক ক্ষেত্র
மின்சார ஃபிளாஷ்,বৈদ্যুতিন ফ্ল্যাশ
மின்சார ஹீட்டர்,বৈদ্যুতিক চুলা
மின்சார மீட்டர்,বৈদ্যুতিক মিটার
மின்சார மோட்டார்,বৈদ্যুতিক মটর
மின்சார அதிர்ச்சி,বৈদ্যুতিক শক
மின்சார தீப்பொறி,বৈদ্যুতিক স্পার্ক
மின் சாதனம்,বৈদ্যুতিক সরঞ্জাম
மின் சத்தம்,বৈদ্যুতিক শব্দ
மின் புயல்,বৈদ্যুতিক ঝড়
மின்சாரம் இயக்கப்படும் இசைக்கருவி,বৈদ্যুতিকভাবে পরিচালিত বাদ্যযন্ত্র
மின்சாரம்,বিদ্যুৎ
மின்சாரம் வழங்கல்,বিদ্যুৎ সরবরাহ
மின்முனைகாட்சி,ইলেক্ট্রোডাইনামিক
மின்னாற்பகுப்பு மின்தேக்கி,তড়িৎ - ধারক
மின்காந்த,বৈদ্যুতিন চৌম্বক
மின்காந்த இடையூறு,বৈদ্যুতিন চৌম্বকীয় ব্যাঘাত
மின்காந்த குறுக்கீடு,বৈদ্যুতিন চৌম্বকীয় হস্তক্ষেপ
மின்காந்த நிறமாலை,ইলেক্ট্রোম্যাগনেটিক বর্ণালী
மின்காந்த அலை,ইলেক্ট্রোম্যাগনেটিক তরঙ্গ
மின்காந்த அலை பிரச்சாரம்,বৈদ্যুতিন চৌম্বকীয় তরঙ্গ প্রচার
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,ইলেক্ট্রন একাধিক ফটোোট ्यूब
மின்னணு கால்குலேட்டர்,বৈদ্যূতিক গণকযন্ত্র
மின்னணு தரவு செயலாக்கம் (ஈடிபி),বৈদ্যুতিন ডেটা প্রসেসিং (ইডিপি)
மின்னணு அஞ்சல் (மின்னஞ்சல்),বৈদ্যুতিন মেল (ই-মেইল)
மின்னணு மாறுதல் அமைப்பு,বৈদ্যুতিন স্যুইচিং সিস্টেম
மின்னணுவியல்,ইলেকট্রনিক্স
மின்முனை,ইলেক্ট্রোপ্লেটিং
மின்னியல்,ইলেক্ট্রোস্ট্যাটিক
உயரம்,উচ্চতা
பதிக்கப்பட்ட,এম্বেড
உட்பொதிக்கப்பட்ட ஆடியோ,এম্বেডড অডিও
உட்பொதிக்கப்பட்ட அமைப்பு,এম্বেডেড সিস্টেম
சின்னம்,প্রতীক
வளர்ந்து வரும் போக்குகள்,উঠতি প্রবণতা
உமிழ்வு,নিঃসরণ
உமிழ்ப்பான்,ইমিটার
உமிழ்ப்பான் பின்தொடர்பவர்,ইমিটার অনুসরণকারী
உமிழ்ப்பான் முனையம்,ইমিটার টার্মিনাল
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,ইমিটার-বেস-জংশন
இயக்கு,সক্ষম করুন
பற்சிப்பி கம்பி,Enamelled তার
என்கிப்பர்,এনসিফার
அடைப்பு,ঘের
குறியாக்கம்,এনকোড
குறியாக்கி,এনকোডার
குறியாக்கம்,এনকোডিং
குறியாக்கம்,জোড়া লাগানো
இறுதி குறி,শেষ চিহ্ন
கடைசி பயனாளி,শেষ ব্যবহারকারী
ஆற்றல்,শক্তি
ஆற்றல் பரவல்,শক্তি ছত্রভঙ্গ
ஆற்றல் விநியோகம்,শক্তি বিতরণ
அமலாக்கம்,প্রয়োগ
இயந்திரம்,ইঞ্জিন
பொறியாளர்,প্রকৌশলী
பொறியியல்,প্রকৌশল
பொறியியல் கடை,ইঞ্জিনিয়ারিং স্টোর
வேலைப்பாடு,খোদাই করা
மேம்படுத்தவும்,উন্নত
குழுமம்,এনসেম্বল
விசையை உள்ளிடவும்,কী প্রবেশ করান
நிறுவன கட்டமைப்பு,এন্টারপ্রাইজ আর্কিটেকচার
என்டல்பி,এনথালপি
என்ட்ரோபி,এনট্রপি
என்ட்ரோபி குறியீட்டு முறை,এনট্রপি কোডিং
என்ட்ரோபி பணிநீக்கம்,এনট্রপি অপ্রয়োজনীয়তা
சமன்,সমান
சமநிலை,সমতা
சமநிலைப்படுத்தி,সমতুল্য
உபகரணங்கள்,সরঞ্জাম
உபகரணங்கள் கவர்,সরঞ্জাম কভার
இணையான,সমতুল্য
அழிக்கவும்,মুছুন
தலையை அழிக்கவும்,মাথা মুছুন
அரிப்பு,ক্ষয়
ஒழுங்கற்ற,অনিশ্চিত
பிழை,ত্রুটি
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,ত্রুটি নিয়ন্ত্রণ কোডিং
பிழை திருத்தம்,ত্রুটি সংশোধন
பிழை கண்டறிதல்,ত্রুটি সনাক্তকরণ
பிழை கையாளுதல்,শিল্প খাত
பிழை நிகழ்தகவு,ত্রুটি সম্ভাবনা
ஈத்தர்நெட்,ইথারনেট
ஈத்தர்நெட் கேபிள்,ইথারনেট তারের
யூஜெனிக்ஸ்,ইউজেনিক্স
வெளியேற்றம்,খালি করা
பரிமாற்றம்,বিনিময়
உற்சாகம்,উত্তেজনাপূর্ণ
செயல்படுத்த,এক্সিকিউট
மரணதண்டனை நேரம்,সঞ্চালনের সময়
வெளியேற்ற,নিষ্কাশন
வெளியேறு,প্রস্থান
விரிவாக்கப்பட்டது,প্রসারিত
விரிவாக்கம் வால்வு,সম্প্রসারণ ভালভ
பரிசோதனை,পরীক্ষা
நிபுணர் அமைப்பு,দক্ষ পদ্ধতি
ஆராயுங்கள்,অন্বেষণ
ஆய்வுப்பணி,অনুসন্ধানকারী
