Odiya,Hindi
ସଠିକତା ପରିମାଣ,परिशुद्धता की मात्रा
ଡିହମାଇଡିଫିକେସନ୍,निरार्द्रीकरण
deionization,विआयनन
ବିଳମ୍ବ,विलम्ब
belated,विलम्बित
ଲୋକାଲାଇଜେସନ୍,अस्थानीकरण
ଡେଲଟା ଫଙ୍କସନ୍,डेल्टा फलन
demagnetization,विचुम्बकन
demagnetized ବକ୍ର,विचुम्बकित वक्र
demagnetizer,विचुम्बकित्र
demodulation,विमॉडुलन
ଘନ କୁହୁଡି |,सघन संकुलन
ଘନତା ଗେଜ,सघनतामापी
"ଘନତା, ଘନତା","घनत्व, सघनता"
ଅବନତି ସ୍ତର,ह्रासी स्तर
ହ୍ରାସ ଜୋନ୍ |,अवक्षय जोन
ଡିପୋଲାରାଇଜେସନ୍,विध्रुवण
ଡିପୋଲାରାଇଜଡ୍ |,विध्रुवित
ଡିପୋଲାରାଇଜର,विध्रुवक
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
ପ୍ରାପ୍ତ,व्युत्पन्न
"ଅବତରଣ, ଅବତରଣ","अवरोही, अवरोहण"
"ବଂଶ, ବଂଶ","अवरोहांक, अवरोहण"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","वर्णन करना, निर्माण करना, खींचना"
ଭେଦ,निरूपक
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
ବିନାଶ,विनाश
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,विनाशी व्यतिकरण
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","भंजक, विनाशात्मक"
"ପରିଚୟ, ଚିହ୍ନଟ","पहचान, संसूचन"
ସଂଗ୍ରହକାରୀ,संसंचक
ନିର୍ଣ୍ଣୟ,निर्धार्यता
ନିର୍ଣ୍ଣୟକାରୀ,निर्धारक
ନିଷ୍ଠା,निर्धारण
ନିର୍ଣ୍ଣୟ କରିବାକୁ,निर्धारित करना
ସ୍ଥିର ହୋଇଛି,निर्धारित
ଡିଟେରନ୍,डयूटरॉन
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ","व्यक्त करना, विकसित करना, विकासन"
"ବିକାଶକାରୀ, ବିକାଶକାରୀ","विकासक, डेवेलपर"
"ବିକାଶ, ବିକାଶ","परिवर्धन, विकास"
ବ୍ୟତିକ୍ରମ,विचलन
କାକର,ओस
କାକର ବିନ୍ଦୁ |,ओसांक
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,दक्षिण ध्रुवण-घूर्णक
ନିଦାନ ପରୀକ୍ଷା,निदानार्थ परीक्षण
ତ୍ରିକୋଣୀୟ,विकर्ण
ଚିତ୍ର,आरेख
ଚିତ୍ର,आरेख
ଡାଏଲ୍ କରନ୍ତୁ |,डायल
ଡାଇମାଗ୍ନେଟିକ୍ |,प्रतिचुंबकीय
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,प्रतिचुंबकत्व
ବ୍ୟାସ,व्यास
ହୀରା ବିପରୀତ |,व्यासतः सम्मुख
"ହୀରା, ହୀରା |","हीरक, हीरा"
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |","तनुपट, डायाफ्राम मध्यपट"
ଉତ୍ତାପ ବିନିମୟ,ऊष्मा-पार्य
ଉତ୍ତାପ ବିନିମୟ,ऊष्मा-पार्य
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |","द्विभाजन, अर्धक कला"
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,डाइक्रोमेट सेल
"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ଡିକ୍ଟଫୋନ୍ |,डिक्टाफोन
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,परावैद्युत
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,परावैद्युतिकी
ଡିଜେଲ ଚକ୍ର,डीजल-चक्र
ଫାଙ୍କ,अंतर
"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |,विभेदी अवशोषण
ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |,भेद प्रवर्धक
"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |,विभेदी संधारित्र
ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |,विभेदी परिक्षेत्र
ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |,विभेदी विसरण
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,अवकल समीकरण
ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |,अवकलन विलोपन गुणांक
ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |,अंतरमापी आयनन कोष्ठ
ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |,विभेदी समस्थानिक विधि
ଭିନ୍ନକ୍ଷମ ବେଗ,विभेदी वेग
ଭିନ୍ନ କର |,अवकलन करना
"ଭିନ୍ନ, ଭିନ୍ନ","अवकलित, विभेदित"
"ଭିନ୍ନତା, ଭିନ୍ନତା |","विभेदन, अवकलन"
ବିଭାଜନ,विवर्तन
ଡିଫ୍ରାକ୍ଟୋମିଟର |,विवर्तनमापी
"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |","विसरित, विसारित"
ବିସ୍ତାରିତ |,विसरित
ବିସ୍ତାର,"विसरण, विसार"
ବିସ୍ତାର,विसरणशीलता
"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |","अंक, व्यास का द्वादशांश, अंगुलि"
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,अंकीय अभिलेखन
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |,अंकक वोल्टतामापी
ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |,द्वि-समस्थानिक तत्व
ବିସ୍ତାର,विस्फारण
ବିସ୍ତାର ବିକୃତି |,विस्फार विकृति
ଏକ୍ସୋମିଟର,विस्फारमापी
ଭିସଫାରିନି |,विस्फरिणी
"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |","विस्तार, लंबाई-चौड़आई, विमा, घात"
ଡାଇମେନ୍ସନାଲ୍ |,विमीय
ପରିମାପ,विमीयता
ବୀମା ୟୁନିଟ୍,विमा-इकाई
ପରିମାପହୀନ ପରିମାପ |,विमाहीन अविम
"ହ୍ରାସ, ହ୍ରାସ","ह्रास, न्यूनीकरण"
ଉଜ୍ଜ୍ୱଳ,दीप्तिमंदक
ଡାୟୋଡ୍,डायोड
diopter,डाइऑप्टर
ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର,अपवर्तन क्षेत्र
ରିଫାକ୍ଟିଂ ଲେନ୍ସ |,अपवर्तनी लेन्स
"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର","नमन, नति, निमज्जन, गर्त"
ପତନର କୋଣ,नति कोण
ଡିପୋଲ୍,द्विध्रुव
ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |,द्विध्रुवी परत
dirac delta function,डिरैक डेल्टा फलन
"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
ଆନୁଲୋମ୍ ସମ୍ପର୍କ,अनुलोम सहसंबंध
ସିଧାସଳଖ କରେଣ୍ଟ୍ |,दिष्ट धारा
ସିଧାସଳଖ |,दिष्ट
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |","सीधा समाघात, सीधी टक्कर"
"ଦିଗ, ଦିଗ","दिशा, दिक्"
ଦିଗଦର୍ଶନ,"दिशात्मक, दिशिक"
ସ୍ଥାନ ସ୍ଥିରତା |,दिक् स्थायित्व
"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |","दिक्कोज्या, दिक-कोसाइन"
"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ","दैशिक, दिशिक, दिशात्मक"
ଦିଗଦର୍ଶନ |,दिशिकता
ସାଧାରଣ ଜଟଣୀ |,सामान्य जालक
ସିଧା ରେଖା |,सीधी लाइन
କ୍ରମିକ ଅନୁପାତ |,अनुक्रमानुपात
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,प्रत्यक्ष विधि
ଦିଗ,दिशक
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,प्रत्यक्ष पाठी यंत्र
ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |,समक्ष दूरदर्शक
"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |","बिंब, मंडलक, डिस्क, चक्रिका"
"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |","विसर्जन, आस्राव, विरंजन"
ଜଳ ବୁଡିବା |,सोपानी विसर्जन
"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |","असातत्य, असातत्य, भंग"
ବନ୍ଦ,असंतत
"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |","शोध, खोज"
ଅସଙ୍ଗତି |,विसंगति
କଣିକା,विविक्त
"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |","अवतल ऐन्टेना, डिश ऐन्टेना"
"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |","विघटन, कणीकरण"
ବିଲୋପ ସ୍ଥିର |,विघटन-स्थिरांक
ବିସର୍ଜନ ଶକ୍ତି |,विघटन ऊर्जा
ଅଧା ଜୀବନ ବିଲୋପ |,विघटन अर्धायु
ବିଲୋପ ଗ୍ରେଡ୍,विघटन श्रेणी
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |","प्रभ्रंश रेखा, प्रभ्रंश कोर"
ତ୍ରୁଟି ଲୁପ୍ |,प्रभ्रंश पाश
"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |","अव्यवस्था, अक्रम, विकार"
ବିଶୃଙ୍ଖଳା,अव्यवस्थापन
"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |","अपविन्यास, स्थितिभ्रान्ति"
"ବିଛିନ୍ନ, ବିଛିନ୍ନ |","परिक्षेपित, परिक्षिप्त"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","परिक्षेपण, प्रकीर्णन"
ପ୍ରୋଜେକ୍ଟଲ୍,परिक्षेप्यता
ବିସର୍ଜନକାରୀ |,परिक्षेपी
ପ୍ରତିଫଳନ,परिक्षेपकता
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्श
କୋନସୋଲ,कन्सोल
ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |,विदारी बल
ଅସମାନ,"असमरूप, असमान"
କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |,क्षय गुणांक
କ୍ଷତିକାରକ |,क्षयकारी
କ୍ଷୟ ପ୍ରଣାଳୀ |,क्षयी तंत्र
ପୃଥକ,"वियोजनी, वियोज्य"
ଅଲଗା,वियोजित
ସ୍ୱଭାବ,वियोजन
ଅସଙ୍ଗତି,असंवादिता
ଦୂରତା,दूरी
ଦୂର,दूरस्थ
"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
ଭେଦଭାବ,विभेद
ପୃଥକ ସମ୍ପତ୍ତି |,विविक्तकारी गुणधर्म
"ଭିନ୍ନ କର, ଭିନ୍ନ କର |","विभेदन, भेद करना"
ବିକୃତ,विकृत
ବିକଳାଙ୍ଗତା |,"विकृति, विरूपण"
ବିକୃତି ଇଲାସ୍ଟିସିଟି |,विरूपण प्रत्यास्थता
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,वितरित प्रवर्धक
"ବଣ୍ଟନ, ବଣ୍ଟନ","वितरण, बंटन"
"ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |","वितरण-नियम, बंटन-नियम"
ବିଶୃଙ୍ଖଳା,विक्षोभ
"ବିବ୍ରତ, ବିଚଳିତ ସନ୍ତୁଳନ |","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
ବିଚଳିତ ଶକ୍ତି,विक्षोभी बल
"ଅହନିକ୍, ଡିଭାଚର, ଡିଭା, ଦ Daily ନିକ |","आह्निक, दिवाचर, दिवा, दैनिक"
ଦ daily ନିକ ଗତି,दैनिक गति
ସମାନ୍ତରାଳ |,द्विसंयोजक
"ବିସ୍ତାର କର, ବିସର୍ଜନ କର |","अपसारित करना, अपसारित होना"
"ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |","अपसरण, अपसारिता, डाइवर्जेन्स"
ବିଭେଦ,अपसारी
ଡାଇଭର୍ସନ,दिक्परिवर्तन
"ବିଭାଜିତ, ବିଭାଜିତ |","विभाजित, विभक्त"
"ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |","भाग, प्रभाग, विभाजन"
ଆୟନୋସାଇଫର୍ ର D ସ୍ତର |,आयन मंडल की D परत
"ଅଞ୍ଚଳ, ପ୍ରଦେଶ, ଅଞ୍ଚଳ, ଡୋମେନ୍ |","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"ଗୋବର, ଗମ୍ବୁଜ |","डोम, गुम्बद"
ପ୍ରଭାବଶାଳୀ ପଦ |,प्रभावशाली पद
ଦାତା ସ୍ତର |,दाता स्तर
ମାଡିଟ୍ ଚୁକ୍ତି |,मादित संधि
"ବ୍ୟଭିଚାର, ବ୍ୟଭିଚାର","मादन, अपमिश्रण"
ଡୋପଲର ପ୍ରଭାବ,डॉप्लर प्रभाव
"age ଷଧ, age ଷଧ","डोज़, मात्रा"
କ୍ୱାଣ୍ଟୋମିଟର |,मात्रामापी
"ବିନ୍ଦୁ, ବିନ୍ଦୁ","बिन्दुकित, छिटकी"
"ଡବଲ୍, ଡିପ୍ଲଏଡ୍, ଯୋଡି, ଡୁଆଲ୍, ସାଧାରଣ, ଡିଚୋଟୋମସ୍ |","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
ଡବଲ୍ ବଣ୍ଡ୍ |,द्वि-आबंध
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,उभयावतल लेन्स
ବାଇକୋନଭେକ୍ସ ଲେନ୍ସ |,उभयोत्तल लेन्स
ବାଇନାରୀ ଭିନ୍ନକ୍ଷମ |,द्विश:अवकलन
ଡବଲ୍ ଆୟନାଇଜେସନ୍ |,द्वि आयनन
ଡବଲ୍ ଅଣୁ,द्वि-अणु
ଦୁଇଥର ସଠିକତା |,द्विक परिशुद्धता
ଦୁଇଥର ପ୍ରତିଫଳନ |,द्विअपवर्तन
ଡବଲ୍ ସିରିଜ୍ |,द्विक श्रेणी
ଯୁଗଳ ତାରା |,युग्म तारे
ଦୁଇଥର |,द्विक
ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ ଯୋଡି |,अवर्णक लेन्स-युग्म
"ବିସ୍ତାର, ବିସ୍ତାର","द्विभवन, द्विस्तरण"
ଦ୍ୱିଗୁଣିତ ଚାର୍ଜ କଣିକା |,द्वितः आवेशित कण
ଭ୍ରଷ୍ଟାଚାର,द्विधा अपभ्रष्ट
ଡବଲ୍ ଆୟନାଇଜଡ୍ |,द्वित: आयनित
ତଳକୁ,अधोमुखी
ଟ୍ରାକ୍ସନ୍ ଖଣି ଖଣି ସେମି କମ୍ପାକ୍ଟ |,"कर्षण, कर्षज अयस्क, अर्ध संच"
ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |,कर्षण बल
"ୱା, ରନ୍ଫ୍, ଆପୋଡ୍, ଡ୍ରିଫ୍ଟ (ଖଣି), ପଞ୍ଜ (ଖାଦ୍ୟ), ବିସ୍ଥାପନ |","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,अपवाह धारा
କାର୍ଯ୍ୟକ୍ଷମ,परिचालन
ଚାଳନା ଭୋଲଟେଜ୍ |,चालन वोल्टता
ପେଟି ବଲ୍ |,पाती बॉल
ହଠାତ୍ ବିରତି |,आकस्मिक विराम
"ବିନ୍ଦୁ, ମାଇକ୍ରୋ ପଏଣ୍ଟ, ଡ୍ରପଲେଟ୍ |","बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद"
ପତନ,पातन
ଶୁଖିଲା |,शुष्क
ଶୁଖିଲା ଶୁଖିଲା ହାଇଗ୍ରୋମିଟର |,शुष्कार्द आर्द्रतामापी
ଯୋଗାଯୋଗ ବିଫଳ ହେଲା |,विफल संपर्क
"ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |","द्वि प्रचालन, द्वैती संक्रिया"
ନଳୀ,वाहिनी
ଟେନସାଇଲ୍ |,तन्य
ଟେନସାଇଲ୍ |,तन्यता
ଅନ୍ଧକାର,मंद
ମୂକ,मूक
ଜମା,सन्निक्षेपण
ଭମାନ ତର |,वामन तारा
ଡବଲ୍ ଅକ୍ଷ,द्वय-अक्ष
ଗତିଶୀଳ |,गतिक
ଗତିଶୀଳ |,गतिकीय
"ଗତିଶୀଳତା, ଗତିଶୀଳତା |","गतिविज्ञान, गतिकी"
ଡାଇନାମୋ |,डायनेमो
ଭୋଜନ,डाइन
"ପୃଥିବୀ, ପୃଥିବୀ","पृथ्वी, भू"
ଭୂକମ୍ପ ତୀବ୍ରତା |,भूकंप तीव्रता
ପୃଥିବୀ ଉପଗ୍ରହ |,भू-उपग्रह
ପୃଥିବୀ ସଂଯୋଗ ପ୍ରଣାଳୀ |,भू-संपर्कक तंत्र
ଭୂମି ତାର,भू-तार
"କେନ୍ଦ୍ର, ସେଣ୍ଟ୍ରିପେଟାଲ୍ |","उत्केंद्र, उत्केंद्रक"
ବିଚିତ୍ରତା |,उत्केंद्रता
ଇଚେଲନ୍ |,"सोपानक, ऐशेलान"
ଇକୋ,प्रतिध्वनि
ଅନୁମାନ,ग्रहण
ବୃତ୍ତାକାର ସଂଯୋଜନା |,क्रांति वृत्तीय निर्देशांक
ଘୂର୍ଣ୍ଣିବାତ୍ୟା,भँवर
ଧାର ଦୋଷ |,धार प्रभ्रंश
ମୂଳ-ପ୍ରଭାବ,कोर-प्रभाव
ଏଡିସନ୍ ସେଲ୍ |,एडिसन सेल
ସମ୍ପାଦନ କରନ୍ତୁ |,संपादन करना
ପ୍ରଭାବଶାଳୀ |,प्रभावी
ଦକ୍ଷତା,दक्षता
ଚେଷ୍ଟା,प्रयास
ମୁକ୍ତି,निस्सरण
"ସାଙ୍କେତିକ, ଇଜେନ |","अतिलक्षणिक, आइगेन"
ଅଷ୍ଟାଙ୍ଗ,अष्टप्रचक्रणी
ଆଇନଷ୍ଟାଇନ-ବୋଷ ବଣ୍ଟନ ନିୟମ |,आइन्स्टाइन-बोस वितरण नियम
ତତକ୍ଷଣାତ୍ ପ୍ରଭାବ |,आइन्स्टान-दि-हास प्रभाव
ଆଇନଷ୍ଟେନିୟମ୍ |,आइन्स्टाइनियम
ଆଇନଷ୍ଟାଇନ ସ୍ମୋଲୁଚୋସ୍କି ସମୀକରଣ |,आइन्स्टाइन स्मोलुचोव्स्की समीकरण
ଆଇନଷ୍ଟାଇନ-ଜନସଂଖ୍ୟା |,आइन्स्टाइन-समष्टि
ବହିଷ୍କାର,निष्कासन
ଇଜେକ୍ଟର କ୍ୟାପସୁଲ୍ |,"उत्क्षेपणी, उत्क्षेपक कैप्सूल"
ejector,उत्क्षेपक
କ୍ଲିୟରାନ୍ସ ବୋର୍ଡ |,निष्कासी पटिका
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,व्युत्क्रम धारिता
ଇଲାଷ୍ଟିକ୍ |,प्रत्यास्थ
"ଇଲଷ୍ଟିକ୍ ପୋଷ୍ଟର୍ ଇଫେକ୍ଟ, ଇଲଷ୍ଟିକ୍ ଭଙ୍ଗ |","प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता"
ଦର୍ପଣ ଶରୀର |,प्रत्यास्थतया विषमदैशिक पिंड
ନମନୀୟତା,प्रत्यास्थता
"ଇଲେଷ୍ଟିକ୍ମିଟର, ଇଲେଷ୍ଟିକ୍ମିଟର |","इलैस्टिकोमीटर, प्रत्यास्थतामापी"
ଇଲଷ୍ଟିକ୍ ନମନୀୟତା |,प्रत्यास्थ दुर्नम्यता
ଆୟନୋସାଇଫର୍ ଇ-ସ୍ତର |,आयन मंडल की ई-परत
ଇଲେକ୍ଟ୍ରେଟ୍ |,इलेक्ट्रेट
"ବ electrical ଦୁତିକ, ବ electrical ଦୁତିକ","वैद्युत, विद्युत"
ବିଦ୍ୟୁତ୍,विद्युत
"ବିଦ୍ୟୁତିକରଣ, ଚାର୍ଜିଂ |","विद्युतीकरण, आवेशन"
ବିଦ୍ୟୁତକରଣ,विद्युतीकृत
"ଚାର୍ଜ ହୋଇଥିବା କଣିକା, ଚାର୍ଜ ହୋଇଥିବା କଣିକା |","चार्जित कण, आविष्ट कण"
ଇଲେକ୍ଟ୍ରୋକୋଷ୍ଟିକ୍ |,वैद्युत ध्वानिक
ଇଲେକ୍ଟ୍ରୋ-ଆକାଶବାଣୀ |,विद्युत-ध्वानिकी
ଇଲେକ୍ଟ୍ରୋ-ଥର୍ମାଲ୍ |,विद्युत-ऊष्मीय
ଇଲେକ୍ଟ୍ରୋକେମିକାଲ୍,विद्युत-रासायनिक
ସମାନ,तुल्यांक
ଇଲେକ୍ଟ୍ରୋଡ୍ |,इलैक्ट्रोड
ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |,विद्युत-गतिकी
ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ ପ୍ରଭାବ |,विद्युत-गतिक प्रभाव
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,विद्युत-अपघटन
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,विद्युत-अपघट्य
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ |,विद्युत-अपघटनी
"ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍, ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |","विद्युदपघटक, विद्युदपघटित्र"
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ,विद्यतु-चुम्बक
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,विद्युत-चुम्बकीय
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,विद्युत-चुम्बकिकी
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,विद्युत-चुम्बकत्व
"ଇଲେକ୍ଟ୍ରୋମିଟର ଅଗ୍ରଭାଗ, ଇଲେକ୍ଟ୍ରୋମିଟର ଭଲଭ୍ |","विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व"
ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି,विद्युत-वाहक बल
ଇଲେକ୍ଟ୍ରନ୍,इलेक्ट्रॉन
loan ଣ-ବିଦ୍ୟୁତ୍,ऋण-विद्युती
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,इलेक्ट्रॉनिक
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଇଜେନ୍ ଫଙ୍କସନ୍ |,इलेक्ट्रॉनीय आइगेनफलन
ବ electronic ଦ୍ୟୁତିକ ଶକ୍ତି,इलेक्ट्रॉनीय ऊर्जा
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ,इलेक्ट्रॉनिकी
ଇଲେକ୍ଟ୍ରନ୍ ଅପ୍ଟିକ୍ସ |,इलेक्ट्रॉन-प्रकाशिकी
ଇଲେକ୍ଟ୍ରୋ-ଅପ୍ଟିକ୍ସ |,विद्युत-प्रकाशिकी
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,धन-विद्युती
ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,विद्युतदर्शी
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ |,स्थिर वैद्युत
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ସ |,स्थिरविद्युतिकी
ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |,विद्युतविरूपण
ବ electrical ଦୁତିକ ସଂଯୋଗ,वैद्युत संयोजकता
ବ electrical ଦୁତିକ ସଂଯୋଜକ |,वैद्युत संयोजक
"ଉପାଦାନ, ସଂଖ୍ୟାଲଘୁ, ଉପାଦାନ |","तत्व, अल्पांश, अवयव"
"ପ୍ରାଥମିକ, ପ୍ରାଥମିକ, ତତ୍ତ୍ୱ","प्राथमिक, प्रारंभिक, तात्विक"
ମୂଳ ଚାର୍ଜ |,मूल आवेश
"ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |","उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई"
