Tamil,Marathi
இரட்டை சிக்மாய்டு வளைவு,दुहेरी सिग्मॉइड वक्र
1. புயல் 2. நீட்சி,1. झोडप 2. ताणणे
1. வெளியேற்ற வடிகால் 2. கழிவுநீர்,1. एक्झॉस्ट ड्रेन 2. सांडपाणी
வடிகால்,ड्रेनेज
இழுவை,कर्षण
1. மருந்து கொடு 2. நனை,1. औषध द्या 2. भिजवा
அழகுசாதனப் பொருட்கள் (விதைகள்),सौंदर्य प्रसाधने (बिया)
1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு,1. औगर 2. उथळ फॉल्ट 3. ड्रिल 4. औगर
1. துளை 2. துளை 3. துளை,1. भोक 2. ड्रिल 3. ड्रिल
1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்,1. ड्रिलिंग 2. ड्रिलसह पेरणी 3. ड्रिलसह ओतणे
சொட்டு நீர் பாசனம்,ठिबक सिंचन
உலர் விவசாயம்,कोरडी शेती
1.தூசி 2.புக்னி,1.धूळ 2.बुकनी
1. டஸ்டர் 2. சிதறல்,1. डस्टर 2. स्कॅटरर
தெளிக்க,शिंपडणे
1. குள்ளன் 2. வாமனன்,1. बटू 2. वामन
வாமன பிரமிட்,वामन पिरॅमिड
வாமினி பவன்,वामिनी भवन
சூழலியல்,पर्यावरणशास्त्र
பொருளாதார அளவியல்,अर्थमिति
பொருளாதார திறன்,आर्थिक कार्यक्षमता
சூழ்நிலை வகை,परिस्थितीजन्य प्रकार
கூடுதல் அடுக்கு,अतिरिक्त-स्तरीकृत
மென்மையான,मऊ
மண் அறிவியல்,माती विज्ञान
1. பாலம் 2. விளிம்பு 3. இழை மூடல்,1. ब्रिजिंग 2. एजिंग 3. स्ट्रँड क्लोजर
உணவு பகுதி,अन्न भाग
தேவை நெகிழ்ச்சி,मागणीची लवचिकता
உற்பத்தி நெகிழ்ச்சி,उत्पादन लवचिकता
மின்னாற்பகுப்பு,इलेक्ट्रोलिसिस
எலக்ட்ரோபோரேசிஸ்,इलेक्ट्रोफोरेसीस
ஆவியாதல்,बाष्पीभवन
1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்,1. शिरच्छेद करणारा 2. निर्जंतुक करणारा 3. शिरच्छेद करणारा 4. निर्जंतुक करणारा
1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி,1. विर बंदी 2. स्ट्रॉबंडी
கரு,गर्भ
1. கருவியல் 2. இயற்பியல்,1. भ्रूणशास्त्र 2. भौतिकशास्त्र
1. வெளியேறு 2. வெளியேறு,1. बाहेर पडा 2. बाहेर पडा
குழம்பாக்கி,emulsifier
உட்புறம்,अंतर्जात
உள்-புள்ளி பிரிவு,आंतर-बिंदू विभागणी
உள் ஒட்டுண்ணி,आंतर-परजीवी
எண்டோஸ்பெர்ம்,एंडोस्पर्म
நிறுவன,उपक्रम
பூச்சியியல்,कीटकशास्त्र
சூழல்,वातावरण
1. என்சைம் 2. என்சைம்,1. एन्झाइम 2. एन्झाइम
கொத்து ஒட்டுதல்,क्लस्टर ग्राफ्टिंग
1. எபிஃபைட் 2. எபிஃபைட்,1. एपिफाइट 2. एपिफाइट
பங்கு,इक्विटी
நீக்குதல்,निर्मूलन
அத்தியாவசிய ஊட்டச்சத்துக்கள்,आवश्यक पोषक
1. அளவீடு 2. தாவி 3. மதிப்பீடு,1. मापन 2. उडी 3. मूल्यांकन
நேர்த்தியான,चातुर्य
சுஜன்னிக்,सुजननिक
மதிப்பீடு,मूल्यमापन
நீராவி மானி,स्टीम गेज
ஆவியாதல்,बाष्पीभवन
நித்திய புரட்சி,शाश्वत क्रांती
1. evergreen 2. evergreen,1. सदाहरित 2. सदाहरित
வளர்ச்சி,विकास
துண்டிக்கப்பட்டது,कापला
பரீக்ஷய் (கருவுறுதல்),परिक्षय (प्रजनन क्षमता)
சுரண்டல்,शोषण
1. ஆய்வு 2. ஆய்வு,1. अन्वेषण 2. अन्वेषण
1. வெளியேற்றம் 2. உமிழ்வு,1. एक्सट्रूजन 2. उत्सर्जन
கண்,डोळा
1. காரணி 2. கூறு 3. காரணி 4. வளம்,1. घटक 2. घटक 3. घटक 4. संसाधन
காரணி உற்பத்தித்திறன்,घटक उत्पादकता
வர்த்தகர் தள்ளுபடி,व्यापारी सवलत
காரணி தொகுதி வடிவமைப்பு,फॅक्टोरियल ब्लॉक डिझाइन
மாற்று,पर्यायी
1. பட்டி 2. பலிஹார்,1. पट्टी 2. पालिहार
மொத்த,स्थूल
கள மதிப்பீடு,फील्ड मूल्यांकन
பண்ணை பட்ஜெட்,शेती बजेट
விவசாய வணிகம்,कृषी व्यवसाय
கள திட்டமிடல்,क्षेत्र नियोजन
1. விவசாயி 2. விவசாயி,1. शेतकरी 2. शेतकरी
1. விவசாயம் 2. விவசாயம்,1. शेती 2. शेती
மோதல்,टक्कर
பல இனப்பெருக்கம்,एकाधिक प्रजनन
நொதித்தல்,किण्वन
கருவுறுதல்,प्रजनन क्षमता
உரம்,खत
உர பயன்பாடு திறன்,खत वापर कार्यक्षमता
நார்ச்சத்து,तंतुमय
1. பண்ணை 2. பகுதி 3. இடம்,1. शेत 2. क्षेत्रफळ 3. ठिकाण
மண் நீர் பிடித்து,माती पाणी धारण
கள ஆர்ப்பாட்டம்,फील्ड प्रात्यक्षिक
1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்,1. स्थिरीकरण 2. फिक्सेशन 3. फिक्सेशन
1. ஊடுருவல் 2. செறிவூட்டல்,1. पूर 2. गर्भाधान
ஓட்ட வரைபடம்,प्रवाह चित्र
உணவு மதிப்பு,अन्न मूल्य
தீவனம்,चारा
முன்னறிவிப்பு,अंदाज
காடு,वन
காடு வளர்ப்பு,वनीकरण
1. டாட்பார்ன் 2. படிவம்,1. तडपर्न 2. फॉर्म
உறைபனி எதிர்ப்பு,दंव प्रतिरोधक
1. பாலா 2. ப்ளைட்,1. पाला 2. अनिष्ट
1. உறைந்த 2. உறைந்த,1. गोठलेले 2. गोठलेले
செயல்பாடு,कार्य
1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி,1. फ्रुट फॉल 2. फ्रुट फॉल
பழங்கள் ஆக,फळ बनणे
1. புகைத்தல் 2. புகைத்தல்,1. फ्युमिगेशन 2. फ्युमिगेशन
பூஞ்சைக் கொல்லி,बुरशीनाशक
பூஞ்சை எதிர்ப்பு,बुरशीविरोधी
பூஞ்சை,बुरशी
1. குத் 2. சீதா,1. खुद 2. सीता
1. இணைவு 2. இணைவு,1. फ्यूजन 2. फ्यूजन
பருத்தி கம்பளி,कापूस लोकर
முடிகள் நிறைந்த,केसाळ
1. மரப்புண் 2. பிடிகா,1. झाडाचा व्रण 2. पिटिका
1. கேமட்கள் 2. கேமட்கள்,1. गेमेट्स 2. गेमेट्स
1. தோட்டம் 2. தோட்டம்,1. बाग 2. बाग
1. பான்சால் 2. ஹைட்ரோமீட்டர்,1. पानसाल 2. हायड्रोमीटर
மரபணு சேகரிப்பு,जनुक संग्रह
ஜீன் டேகன்,जीन टॅगन
பரம்பரை,वंशावळी
மரபணு வரைபடம்,जनुक नकाशा
மரபியல்,अनुवांशिक
1. ஜீனோம் 2. சங்கீன்,1. जीनोम 2. सांगेन
சஞ்சினி சேகரிப்பு,संजिनी कलेक्शन
மரபியல்,जीनोमिक्स
மரபணு வகை,जीनोटाइप
1. மரபணு அமைப்பு 2. மரபணு வகை,1. जीन स्ट्रक्चर 2. जीन प्रकार
பரம்பரை,लिनेज
1. பேரினம் 2. பரம்பரை,1. वंश 2. वंश
1. கிருமி 2. கிருமி,1. जंतू 2. जंतू
கிருமி நாசினி,जंतूनाशक
முளைத்தல்,उगवण
1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்,1. जर्मप्लाझम 2. जर्मप्लाझम
ஜிபெரெலிக் அமிலம்,गिबेरेलिक ऍसिड
பொறுக்கி,गोळा करणे
துஷ்,तुष
1. பசையம் 2. பெருந்தீனி,1. ग्लूटेन 2. खादाड
கிளைகோலிசிஸ்,ग्लायकोलिसिस
நைஸ்,छान
பொன் புரட்சி,सुवर्ण क्रांती
1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்,1. वर्गीकरण 2. वर्गीकरण 3. स्तरीकरण
1. ஒட்டு செடி 2. பெனும்பிரல் செடி,1. कलमी वनस्पती 2. पेनम्ब्रल वनस्पती
பேனா சீரற்ற,पेन विसंगत
கிரானா,ग्राना
குருணையாக்கம்,दाणेदार
பச்சை உரம்,हिरवे खत
பசுமைப் புரட்சி,हरित क्रांती
வளர்ச்சி மற்றும் வளர்ச்சி,वाढ आणि विकास
1. ஈறு நோய்,1. हिरड्या रोग
வேற்றுபாலின,विषमलिंगी
1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்,1. प्रकृति 2. निसर्ग 3. रूपगुण 4. रूप
1. ஓலா 2. கர்கபட் 3. கர்கா,1. ओला 2. कर्कपट 3. कर्का
ரோமில்வாட்ச்,रोमिलवॉच
உப்பு நீர்க்கட்டி,खारट गळू
ஹாரோ,हॅरो
1. அறுவடை குறியீடு 2. அறுவடை குறியீடு,1. कापणी निर्देशांक 2. कापणी निर्देशांक
1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்,1. कापणी 2. काढणी केलेले पीक 3. पूर्ण झालेले पीक 4. उत्पन्न
1. பறித்தல் 2. அறுவடை 3. பறித்தல்,1. तोडणे 2. कापणी करणे 3. तोडणे
1. முட்டை இடுதல் 2. முட்டை படை,1. अंडी घालणे 2. अंडी फोर्स
உலர்ந்த புல்,सुकलेले गवत
உலர் தீவனம்,कोरडे खाद्य
கஞ்சி,गंजी
மூடுபனி,धुके
மங்கலான,धुके
1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா,1. बाली 2. सित्त 3. मुंडक 4. शीर्ष 5. डोके 6. सिरा
பள்ளத்தின் முடிவு,खोबणीचा शेवट
மேல் கத்தரித்து,शीर्ष रोपांची छाटणी
வேலி,कुंपण
காவலில்,ताब्यात
குண்டலினி,कुंडलिनी
ஹெமாடைட்,हेमॅटाइट
1. மூலிகை 2. மூலிகை,1. औषधी वनस्पती 2. औषधी वनस्पती
1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்,1.बॉटनिकल कलेक्शन 2.बॉटनिकल म्युझियम
களைக்கொல்லி,तणनाशक
பரம்பரை,आनुवंशिकता
பரம்பரை,आनुवंशिकता
இருபாலினம்,उभयलिंगी
ஹீட்டோரோக்ரோமடிக்,heterochromatic
பன்முக கருத்தரித்தல்,heterofertilization
1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்,1. हायब्रिडोज 2. हेटेरोसिस
செக்ஸ்க்ரோமோசோம்கள்,सेक्सक्रोमोसोम
பராமரிக்கவில்லை,पालनपोषण
பதினாறுமாதம்,हेक्साडेसिमल
குளிர் உறக்கம்,थंड सुप्तता
அதிக அடர்த்தி நடவு,उच्च घनता लागवड
1. பிண்டலாக் 2. மலை (நெல்),1. पिंडलक 2. टेकडी (भात)
ஹிஸ்டோகிராம்,हिस्टोग्राम
உயர் தொழில்நுட்ப தோட்டக்கலை,उच्च तंत्रज्ञान फलोत्पादन
1.தயிர் 2. ஹைவ்,1. दही 2. पोळ्या
1. களையெடுத்தல் 2. களையெடுத்தல்,1. खुरपणी 2. खुरपणी
வைத்திருக்கும்,धारण
தனியார் பண்ணை,खाजगी शेत
ஹோமியோஸ்டாஸிஸ்,होमिओस्टॅसिस
தாயகம்,जन्मभुमी
ஒருமைப்பாடு,एकजिनसीपणा
1. ஒரே மாதிரியான 2. ஒரே மாதிரியான,1. एकसंध 2. एकसंध
அனுதாபம்,सहानुभूती
ஓரினச்சேர்க்கை,एकसंध
1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்,1. खुर्लिका 2. अन्न कंटेनर 3. हापर
1. அடுக்கு 2. அடிவானம்,1. थर 2. क्षितिज
தோட்டக்கலை பயிர்கள்,बागायती पिके
1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை,1. फलोत्पादन 2. फलोत्पादन 3. फलोत्पादन 4. फलोत्पादन
