Kannada,Gujarati
ವಿನಿಮಯ,ડાયલ વિનિમય
ಡಯಲ್ ಮಾಡುವುದು,ક dialંગ
Dial line,ડાયલ લાઈન
ಸಂವಾದ,સંવાદ
ನಾಡಿಮಿಡಿತ ಡಯಲ್,ડાયલ પલ્સ
ಪುನರಾವರ್ತನೆ ಡಯಲ್ ಮಾಡಿ  ಕಾಂಡ,પુનરાવર્તન ડાયલ  થડ
ಸ್ವರವನ್ನು ಡಯಲ್,ડાયલ ટોન
ಟೋನ್ ವಿಳಂಬವನ್ನು ಡಯಲ್ ಮಾಡಿ,ડાયલ સ્વર વિલંબ
ವರ್ಗಾವಣೆ,ડાયલ -તબદીલી
ಡಣಕ,ડાયલ-અપ કરવું
ಡಯಲ್-ಅಪ್ ಟರ್ಮಿನಲ್,ડાયલ-અપ
ಹೊರಹಾಕಿಸು,ડાયબિટ
ದ್ವಿಗುಣಗೊಳಿಸುವ ಹುಡುಕಾಟ,અલગ -ોટોમાઇઝિંગ શોધ
ದ್ವಂದ್ವಾರ್ಥತೆ,અલગ -અલગ
ನಿಘಂಟು,શબ્દકોશ
ವ್ಯತ್ಯಾಸ ಎಂಜಿನ್,વિભિન્ન એન્જિન
ವ್ಯತ್ಯಾಸ  ಕಾರ್ಯಾಚರಣೆ,તફાવત  સંચાલન
ವ್ಯತ್ಯಾಸ ವರದಿ,તફાવત અહેવાલ
ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ವಿಶ್ಲೇಷಕ,સમજદાર  વિશ્લેષક
ಭೇದಾತ್ಮಕ ವಿಳಂಬ,તફાવત વિલંબ
ವ್ಯತ್ಯಾಸ,વિકલાંગ ગિયર
ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ಉಚ್ulationಾಟನೆ,સમજદાર  વિપુલતા
ವ್ಯತ್ಯಾಸ,વિભાજક
ಅಂಕ,અંક
ಲಿಪ್ಯಾಕರಿ,ડિજિટલ અવરોધ
ಅಂಕಿ  ವ್ಯವಸ್ಥೆ,ડિજિટલ કેરિયર  પદ્ધતિ
ಒಂದು ಬಗೆಯ  ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ,ડિજિટલ  લાક્ષણિકતા
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,ડિજિટલ કમ્પ્યુટર
ಡಿಜಿಟಲ್ ಡೇಟಾ`,ડિજિટલ ડેટા
ಅಂಕಿ  ಬದಲಾಯಿಸುವುದು,ડિજિટલ ડેટા  ફેરબદલ
ಡಿಜಿಟಲ್ ಡೇಟಾ ವ್ಯವಸ್ಥೆಯ,ડિજિટલ ડેટા પદ્ધતિ
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,ડિજિટલ સુવિધા
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ  ಅಂತಿಮ,ડિજિટલ સુવિધા  અંતિમ
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ડિજિટલ ફિલ્ટર
ಅಂಕಿ,ડિજિટલ ગ્રાફિક્સ
ಡಿಜಿಟಲ್ ಹೆಚ್ಚಿಸುವ  ಸಂಚಾರಿ,ડિજિટલ ઇન્ક્રીટિવ  કાવતરા
ಅಂಕಿ,ડિજિટલ લાઇન
ಡಿಜಿಟಲ್ ಸಾಲಿನ ವಿಭಾಗ,ડિજિટલ રેખા વિભાગ
ಡಿಫೀಸು  ಉಪಕರಣ,ડિજિટલ મલ્ટીપ્લેક્સ  સામાન
ಡಿಫೀಸು  ರೆಕಾರ್ಡಿಂಗ್,ડિજિટલ ઓપ્ટિક  નોંધણી
ಡಿಜಿಟಲ್ ಚಿತ್ರ,ડિજિટલ ચિત્ર
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮಾರ್ಗ,ડિજિટલ રેડિયો માર્ગ
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ವಿಭಾಗ,ડિજિટલ રેડિયો અનુભાગ
ಡಿಪಾಯಿಂಟ್,ડિજિટલ રીડ-આઉટ
ಅಂಕಿ,ડિજિટર રેકોર્ડર
ಒಂದು ಬಗೆಯ  ನಿರೂಪಣೆ,ડિજિટલ  પ્રતિનિધિત્વ
ಡಿಜಿಟಲ್ ವಿಭಾಗ,ડિજિટલ વિભાગ
ಡಿಫಾರ್ಮ್,ડિજિટલ સંકેત
ಡಿಜಿಟಲ್ ಸಹಿ,ડિજિટલ સહી
ಅಂಕಿ,ડિજિટલ પ્રકાર
ಅಂಕಿ ಸಂಗ್ರಹ  ಅಂಶ,ડિજિટલ સંગ્રહ  તત્ત્વ
ಅಂಕಿ ಸಂಗ್ರಹ  ಮಾಧ್ಯಮಗಳು,ડિજિટલ સંગ્રહ  માધ્યમ
ಡಿಫೀಸು,ડિજિટલ સ્વિચિંગ
ಡಿಫೀಸು  ವ್ಯವಸ್ಥೆ,ડિજિટલ સમાપ્તિ  પદ્ધતિ
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್  ಪರಿವರ್ತಕ,ડિજિટલ થી એનાલોગ  એકત્રીકરણ કરનાર
ಒಂದು ಬಗೆಯ  ರೋಗ ಪ್ರಸಾರ,ડિજિટલ  ટ્રાન્સમિશન
ಅಂಕಿಯ,અંકિત -અંકગણિત
ಅಂಕಿಯ ಸಂಕಟ,અંકિત
ಅಂಕಿಯ ವಿಳಂಬ ಅಂಶ,અંકિત વિલંબ તત્વ
ಡಿಜೈಟಲೀಕರಣ,અંશે
ಡಿಜಿಟಲೀಕರಣ ಭಾಷಣ,જનાયકરણ ભાષણ
ಡಿಂಬಿಟೀಕರಿಸು,ડિજિટાઇઝ કરવું
ಡಿಜೀಜರ್,સિધ્ધાંત
ಅಂಕಿಯ ಅವಧಿ,અંકિત સમયગાળો
ಅಂಕಿಯ ಸ್ಥಳ,અંકિત સ્થળ
ಅಂಕಿ ಸ್ಥಾನ,અંકિત સ્થિતિ
ಅಂಕಿ ಪಂಚ್,અંક
ಅಂಕ  ಮರುಜೋಡಣೆ,અંક  ફરીથી ગોઠવણી
ಅಂಕಿಯ ಸಮಯ,અંકિત સમય
ಅ ೦ ತಗಾಲಿನ  ಪರಿವರ್ತನೆ,અંકિત  રૂપાંતર
ಡಿಗ್ರೂಪ್,ખોળ
ಆಯಾಮ,પરિમાણ
ರಾಡಿಕ್ಸ್ ಕಡಿಮೆಯಾಗಿದೆ  ಪೂರಿಸು,ઘટતી રેડિક્સ  પૂરક બનાવવું
ಸಜ್ಜು,દ્વિપક્ષી
ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,દ્વિધ્રુવ
ದ್ವಿಧ್ರುವಿ,દ્વિધ્રુવી મોડ્યુલેશન
ನೇರ ಪ್ರವೇಶ,પ્રત્યક્ષ પ્રવેશ
ನೇರ ಪ್ರವೇಶ  ಜೋಡಣೆ,પ્રત્યક્ષ પ્રવેશ  વ્યવસ્થા
ನೇರ ಪ್ರವೇಶ  ವಿಚಾರಣೆ,પ્રત્યક્ષ પ્રવેશ  તપાસ
ನೇರ ಪ್ರವೇಶ ಹ್ಯಾಶ್,સીધી પ્રવેશ હેશ
ನೇರ ಪ್ರವೇಶ  ವಿಧಾನ,પ્રત્યક્ષ પ્રવેશ  પદ્ધતિ
ನೇರ ಪ್ರವೇಶ  ಸಂಗ್ರಹಣೆ,પ્રત્યક્ષ પ્રવેશ  સંગ્રહ
ನೇರ ವಿಳಾಸ,પ્રત્યક્ષ સરનામું
ನೇರ ವಿಳಾಸ,પ્રત્યક્ષ સરનામું
ನೇರ ಕರೆ,પ્રત્યક્ષ બોલ
ನೇರ ಸಂಕೇತ,પ્રત્યક્ષ આચાર
ನೇರ ಕೋಡಿಂಗ್,પ્રત્યક્ષ સંહિતા
ನೇರ ಜೋಡಣೆ  ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,અનુરૂપ  ફલીપ ફલોપ
ನೇರ ಜೋಡಣೆ,સીધું જોડાણ
ನೇರ ದತ್ತ  ಸಂಸ್ಥೆ,સીધો ડેટા  સંગઠન
ನೇರ ಡೇಟಾ ಸೆಟ್,સીધો ડેટા સેટ
ನೇರ ಸಾಧನ,સીધો ઉપકરણ
ನೇರ ಡಿಜಿಟಲ್  ನಿಯಂತ್ರಣ,પ્રત્યક્ષ ડિજિટલ  નિયંત્રણ
ನೇರ  ಡಯಲ್ ಮಾಡುವುದು,પ્રત્યક્ષ અંતર  ક dialંગ
ನಿರ್ದೇಶಿತ ಕಿರಣ  ಸ್ಕ್ಯಾನ್,નિર્દેશિત બીમ  સ્કેન
ನಿರ್ದೇಶಿತ ಗ್ರಾಫ್,નિર્દેશિત ગ્રાફ
ನಿರ್ದೇಶಿತ ಸ್ಕ್ಯಾನ್,દિશા નિર્દેશન કરેલ સ્કેન
ನೇರ ಪ್ರವೇಶ  ಅಂತಿಮ,પ્રત્યક્ષ-પ્રવેશ  અંતિમ
ನೇರ ಕ್ರಮಾನುಗತ  ನಿಯಂತ್ರಣ,વંશપરંપરાગતતા  નિયંત્રણ
ನೇರ ಸೇರಿಸಿ  ವಾಡಿಕೆಯ,પ્રત્યક્ષ દાખલ કરો  રોજિંદા
ನೇರ ಸೇರಿಸಿ  ಪ್ರವಾಹದ,પ્રત્યક્ષ દાખલ કરો  Subલટ
ನೇರ ಸೂಚನೆ,પ્રત્યક્ષ સૂચના
ದಿಕ್ಕಿನ,દિશાત્મક દંપતી
ನಿರ್ದೇಶನ,નિર્દેશ
ನೇರ ಕೀಯರ್  ಸಾಧನ,પ્રત્યક્ષ ચાવી  સાધન
ನೇರ ಸ್ಮರಣೆ  ಪ್ರವೇಶ,પ્રત્યક્ષ સ્મૃતિ  પ્રવેશ
ನೇರ ಸಂಖ್ಯಾತ್ಮಕ  ನಿಯಂತ್ರಣ,સીધા આંકડાકીય  નિયંત્રણ
ನಿರ್ದೇಶಕ,ડિરેક્ટરી
ನಿರ್ದೇಶಕ  ಸಹಾಯ ಬ್ಯೂರೋ,ડિરેક્ટરી  સહાય કાર્યાલય
ನಿರ್ದೇಶಕ  ಸಹಾಯ  ನಿರ್ವಾಹಕ,ડિરેક્ટરી  સહાય  Operatorપરેટર
ಡೈರೆಕ್ಟರಿ ಸಾಧನ,ડિરેક્ટરી
ನೇರ ಹೊರಕ್ಕೆ  ಡಯಲ್ ಮಾಡುವುದು,સીધી જાવલી  ક dialંગ
ನೇರ ಶೇಕಡಾವಾರು,પ્રત્યક્ષ ટકા
ನೇರ ಬಿಂದು  ಪುನರಾವರ್ತಕ,પ્રત્યક્ષ બિંદુ  ફરી વળવું
ನೇರ ಪ್ರಸಾರ  ಉಪಗ್ರಹ,પ્રત્યક્ષ પ્રસારણ  ઉપગ્રહ
ನೇರ ಧ್ವನಿ ಇನ್ಪುಟ್,સીધો અવાજ ઇનપુટ
ಅಂಗವಿಕಲ ಮಾಡ್ಯೂಲ್,અપંગ મોડ્યુલ
ಸಿಗ್ನಲ್ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗುತ್ತಿದೆ,અક્ષમ -સંકેત
ಪ್ರತ್ಯೇಕಿಸಿಕೆ,ભેદભાવ
ದೂರವಿರು,બેધ્યાન
ವಿಪತ್ತು,આપત્તિ
ಪ್ರತ್ಯೇಕ ದತ್ತ,અલગ -અલગ આધારસાર
ಪ್ರತ್ಯೇಕ ಸಾಧನ,સ્વતંત્ર ઉપકરણ
ಪ್ರತ್ಯೇಕ  ರೂಪಾಂತರಿಸು,વિકરાળ ફ્યુરિયર  પરિવર્તન
ಪ್ರತ್ಯೇಕವಾದ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,અંધકારમય  કાર્યક્રમ
ಪ್ರತ್ಯೇಕವಾದ  ನಿರೂಪಣೆ,અંધકારમય  પ્રતિનિધિત્વ
ವಿವೇಚನೆ  ಜಿಗಿತ,વિવેકાધિકાર  સુશોભિત
ವಿವೇಚನೆ,વિવેકબુદ્ધિ
ವಿವೇಚನೆ  ದೋಷ,વિવેકબુદ્ધિ  ભૂલ
ತಾರತಮ್ಯದ  ವಿಶ್ಲೇಷಣೆ,ભેદભાવ  વિશ્લેષણ
ತಾರತಮ್ಯ  ಸೂಚನಾ,ભેદભાવ  સૂચના
ತಾರತಮ್ಯ,ભેદભાવ કરનાર
ಬೇರ್ಪಡಿಸುವಿಕೆ,સંબંધ
ಡಿಸ್ಕ್ ಪ್ರವೇಶಿಸುವಿಕೆ,ડિસ્ક
ಡಿಸ್ಕ್ ಮೂಲದ,છળ
ಡಿಸ್ಕ್ ನಿಯಂತ್ರಕ  ಚೀಟಿ,ડિસ્ક નિયંત્રક  પ cardપન
ವೇಶ್ಯೆ,વિઘટન
ಡಿಸ್ಕಟ್ ರೂಪಿಸಿದ  ಟೇಪೆ,બેવકૂફ  ટેપ
ಡಿಸ್ಕೆಟ್ ಹಾರ್ಡ್ ರಂಧ್ರ,ડિસ્કેટ હાર્ડ હોલ
ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ,વિઘટન
ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ  ಸಾಧನ,વિઘટન  સાધન
ಡಿಸ್ಕ್ ಫೈಲ್,છઠ્ઠી ફાઈલ
ದತ್ತ  ಸಂವಹನ  ಅಂತರಸಂಪರ,માહિતી  વાતચીત  પ્રસારણ
ಡಿಸ್ಕ್ ಕಾರ್ಯಾಚರಣೆ  ವ್ಯವಸ್ಥೆ,કામગીરી  પદ્ધતિ
ಡಿಸ್ಕ್ ಪ್ಯಾಕ್,છળ
ಡಿಸ್ಕ್ ವಲಯ,ઝૂંપડી ક્ષેત્ર
ಡಿಸ್ಕ್ ವಿಂಗಡಣೆ,છટણી
ಡಿಸ್ಕ್ ಸಂಗ್ರಹ,ડિસ્ક સંગ્રહ
ಡಿಸ್ಕ್ ಶೇಖರಣಾ ಸಾಧನ,ડિસ્ક સંગ્રહ ઉપકરણ
ಡಿಸ್ಕ್ ಸಂಗ್ರಹ  ಘಟಕ,ડિસ્ક સંગ્રહ  વિધિ
ಡಿಸ್ಕ್-ಟು ಮುದ್ರಕ  ಉಪಯುಕ್ತತೆ,ડિસ્ક-થી-પ્રિંટર  ઉપયોગિતા
ಡಿಸ್ಕ್ ಘಟಕ,ઝૂંપડી એકમ
ಡಿಸ್ಕ್ ಪರಿಮಾಣ,છળ
ರವಾನೆ,રવાનગી
ರವಾನೆದಾರ,રવાના કરનાર
ರವಾನಿಸುವ ಪ್ರದೇಶ,રવાનગી વિસ્તાર
ರವಾನನೆ  ಆದ್ಯತೆ,રવાનગી  પ્રાથમિકતા
ಚದುರಿಸಿದ  ಬುದ್ಧಿಶಕ್ತಿ,ફેલાયેલું  બાતમી
ಪ್ರಸರಣ,વિક્ષેપ
ಪ್ರದರ್ಶನ ಮತ್ತು  ಮುದ್ರಣ  ಕ್ಯಾಲ್ಕುಲೇಟರ್,પ્રદર્શન અને  મુદ્રણ  ગણક
ಗುಣಲಕ್ಷಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ,પ્રદર્શિત લક્ષણ
ಪ್ರದರ್ಶನ  ಹಿನ್ನೆಲೆ,પ્રદર્શન  પૃષ્ઠભૂમિ
ಪ್ರದರ್ಶನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,કેલ્ક્યુલેટર પ્રદર્શિત કરો
ಪ್ರದರ್ಶನ ಕೇಂದ್ರ,પ્રદર્શન કેન્દ્ર
ಪ್ರದರ್ಶನ ಅಕ್ಷರ  ಉತ್ಪಾದಕ,પ્રદર્શિત કરવું  જનરેટર
ಪ್ರದರ್ಶನ ಕಾಲಮ್,સ્તંભ
ಪ್ರದರ್ಶನ ಆಜ್ಞೆ,પ્રદર્શિત કરવું
ಪ್ರದರ್ಶನ ಘಟಕ,પ્રદર્શિત ઘટક
ಪ್ರದರ್ಶನ ಕನ್ಸೋಲ್,સંસર્ગ
ಪ್ರದರ್ಶನ ಚಕ್ರ,પ્રદર્શિત કરવું
ಪ್ರದರ್ಶನ ಚಕ್ರ ಸಮಯ,ચક્ર સમય દર્શાવો
ಪ್ರದರ್ಶನ ಸಾಧನ,નિદર્શન
ಡ್ರಮ್ ಪ್ರದರ್ಶಿಸಿ,ડ્રમ પ્રદર્શિત કરો
ಅಂಶ,પ્રદર્શિત તત્વ
ಪ್ರದರ್ಶನ ಕ್ಷೇತ್ರ,પ્રદર્શિત ક્ષેત્ર
ಮುಂಭಾಗವನ್ನು ಪ್ರದರ್ಶಿಸಿ,અગ્રભાગ દર્શાવો
ಪ್ರದರ್ಶನ ಚೌಕಟ್ಟು,માંદગી
ಪ್ರದರ್ಶನ ಗುಂಪು,પ્રદર્શિત જૂથ
ಚಿತ್ರಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ,તસવીર
ಪ್ರದರ್ಶನ ರೇಖೆ,પ્રદર્શિત રેખા
ಪ್ರದರ್ಶನ ಆದೇಶ,પ્રદર્શિત હુકમ
ಪ್ರದರ್ಶನ ಫಲಕ,પેનલ પ્રદર્શિત કરો
ಪ್ರದರ್ಶನ ಸ್ಥಾನ,પ્રદર્શનની સ્થિતિ
ಪ್ರದರ್ಶನ ಸಂಸ್ಕರಣೆ  ಘಟಕ,પ્રદર્શિત કરવું  એકમ
ಪ್ರದರ್ಶನ ಮರುಪಡೆಯುವಿಕೆ  ನಿಯಂತ್ರಣ,પ્રદર્શન રિકોલ  નિયંત્રણ
ಪ್ರದರ್ಶನ ವಿಭಾಗ,પ્રદર્શન ક્ષેત્ર
ಸ್ಥಳವನ್ನು ಪ್ರದರ್ಶಿಸಿ,પ્રદર્શિત કરવાની જગ્યા
ಪ್ರದರ್ಶನ ಮೇಲ್ಮೈ,વિજયની સપાટી
ಟರ್ಮಿನಲ್ ಪ್ರದರ್ಶನ,વિસર્જન
ಟ್ಯೂಬ್ ಪ್ರದರ್ಶಿಸಿ,ટ્યુબ પ્રદર્શિત કરો
ಪ್ರದರ್ಶನ ಘಟಕ,પ્રદર્શન એકમ
ವಿಕಿರಣ ಸ್ವರ,બેભાન રંગ
ದೂರದ ಕ್ಷೇತ್ರ,ભેદ
ದೂರ,ભિન્નતા ફાઈલ
ವಿಶಿಷ್ಟವಾದ ರಿಂಗಿಂಗ್,વિશિષ્ટ રિંગિંગ
ಅಸ್ಪಷ್ಟತೆ,વિકૃતિ
ವಿತರಣೆ  ಗಣನೆ,વિતરણ  ગણતરીની પસંદગી
ವಿತರಿಸಿದ ಡೇಟಾ  ಸಂಸ್ಕರಣೆ,વિતરણ કરેલ માહિતી  પ્રક્રિયા
ವಿತರಿಸಿದ ಡೇಟಾ-ಸಂಸ್ಕರಣಾ ನೆಟ್‌ವರ್ಕ್,વિતરિત ડેટા-પ્રોસેસિંગ નેટવર્ક
ವಿತರಣೆ  ಕಾರ್ಯ,વિતરણ  કાર્ય
ವಿತರಣೆ  ಬುದ್ಧಿಶಕ್ತಿ,વિતરણ  બાતમી
ವಿತರಣಾ ತರ್ಕ,વહેંચાયેલ તર્કશાસ્ત્ર
ವಿತರಣೆ  ಜಾಲ,વિતરણ  નેટવર્ક
ವಿತರಣೆ  ಸಂಸ್ಕರಣೆ,વિતરણ  પ્રક્રિયા
ವಿತರಣೆ  ಸಂಸ್ಕರಣೆ  ಜಾಲ,વિતરણ  પ્રક્રિયા  નેટવર્ક
ವಿತರಣೆ  ಸಂಸ್ಕರಕ,વિતરણ  પ્રોસેસર
ವಿತರಣಾ ಚೌಕಟ್ಟು,વિતરણ
ವಿತರಣಾ ಕೇಬಲ್,વિતરણ કેબલ
ವಿತರಣಾ ಚೌಕಟ್ಟು,વહેંચણી frame
ವೈವಿಧ್ಯ,વિવિધતા
ವೈವಿಧ್ಯತೆಯ ಸಂಯೋಜಕ,વિવિધતા
ವಿಭಜನೆ,વિભાજન તપાસ
ವಿಭಜಿತ ಸ್ಲಿಟ್ ಸ್ಕ್ಯಾನ್,વિભાજિત સ્લિટ સ્કેન
ವಿಭಜನೆ ಹೆಡರ್,વિભાગનું મથાળું
ವಿಭಾಗ-ಪುನರತೆ  ವಿಧಾನ,વિભાગીય  પદ્ધતિ
ವಿಭಜಕ,ભાજક
ದಾಖಲೆಗಳು,દસ્તાવેજ
ದಾಖಲೆಗಳು  ಸಭೆ,દસ્તાવેજ  વિધાનસભા
ದಸ್ತಾವತಿ,દસ્તાવેજીકરણ
ದಸ್ತಾವತಿ  ಪುಸ್ತಕ,દસ્તાવેજીકરણ  પુસ્તક
ದಸ್ತಾವತಿ ಕಾರ್ಯಕ್ರಮ,દસ્તાવેજીકરણ કાર્યક્રમ
ದಸ್ತಾವತಿ  ಮಾದರಿ,દસ્તાવેજીકરણ  પ્રકાર
ದಾಖಲೆಗಳು  ನಿರ್ವಹಣೆ,દસ્તાવેજ  સંચાલન
ಡಾಕ್ಯುಮೆಂಟ್ ಪ್ರಮುಖ  ಅಂಚು,અગ્રતા  ધાર
ಡಾಕ್ಯುಮೆಂಟ್ ಗುರುತು,દસ્તાવેજ
ದಾಖಲೆಗಳು  ತಯಾರಿ,દસ્તાવેજ  તૈયારી
ಡಾಕ್ಯುಮೆಂಟ್ ಓದುಗ,દસ્તાવેજ વાચકો
ದಾಖಲೆಗಳು  ಉಲ್ಲೇಖದ ಅಂಚು,દસ્તાવેજ  સંદર્ભ
ಡಾಕ್ಯುಮೆಂಟ್ ಮರುಪಡೆಯುವಿಕೆ,દસ્તાવેજ ફરીથી પ્રાપ્ત
Docಷಧ,ડોક્યુટર
ದೇಶೀಯ ಉಪಗ್ರಹ  ವಾಹಕ,ઘરગથ્થુ ઉપગ્રહ  માલવાહક
ಏನನ್ನೂ ಮಾಡಬೇಡ  ಕಾರ್ಯಾಚರಣೆ  (= ಕಾರ್ಯಾಚರಣೆ ಇಲ್ಲ  ಸೂಚನಾ),કઈ જ નહી  સંચાલન  (= કોઈ ઓપરેશન  સૂચના)
ದೋಪು,કોઠાર
ಡಾಟ್-ಅಕ್ಷರ  ಮುದ್ರಕ,દંભી  મુદ્રક
ಮಣ್ಣು,દંભી
ಚರಂಡಿ ಮುದ್ರಕ (= ಮ್ಯಾಟ್ರಿಕ್ಸ್  ಮುದ್ರಕ),ડંધર પોપડો (= મેટ્રિક્સ  મુદ્રણ)
ಡಬಲ್,બેવડું બફર
ಡಬಲ್ -ಕಾರ್ಡ್,દ્વિ -ખમ
ದಟ್ಟವಾದ  ರೆಕಾರ್ಡಿಂಗ್,બેવડું  નોંધણી
ಎರಡು-ಸಾಂದ್ರತೆ  ರೆಕಾರ್ಡಿಂಗ್,બેડીની લંબાઈ  નોંધણી
ಎರಡು ಪಟ್ಟುಬಳಕೆಯ  ಸರದಿಬಾಳ್ಯ,બમણું  કતાર
ಎರಡು ಮಾನ್ಯತೆ,બે-પ્રવેશ કાર્ડ
ಎರಡು  ನೋಂದಣಿ,બમણું લંબાઈ  નોંધણી કરવી
ಎರಡು ಪಡೀತನ,બમણું ચોકસાઇ
ಎರಡು ಪಡೀತನ  ಅಂಕಗಣಿತದ,બમણું ચોકસાઇ  અંકગણિત
ಎರಡು ಪಡೀತನ  ಕಾರ್ಯ,બમણું ચોકસાઇ  કાર્ય
ಎರಡು ಪಡೀತನ  ಸಂಖ್ಯೆ,બમણું ચોકસાઇ  નંબર
ಎರಡು ಪಟ್ಟು  ರೆಕಾರ್ಡಿಂಗ್,બેવડું  નોંધણી
ಎರಡು ಪಂಚ್,બેવડું પંચ
ಎರಡು ಬಾರಿ,બે રેલ્વે તર્ક
ಎರಡು ಪಟ್ಟು ನೋಂದಣಿ,બેવડો રજિસ્ટર
ಎರಡು ಹಾಳೆ  ಪತ್ತೆಕಾರಕ,બે ગડી  તપાસકર્તા
ಎರಡು ಹಾಳೆ  ಹೊರಹಾಕುವವನು,બે ગડી  પ્રસન્ન
ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್,બે બાજુવાળી ડિસ્ક
ಬಡಿ,બમણું હડતત
ದ್ವಿಮುಖ ಪದ,બેવડું શબ્દ
ದ್ವಿಗುಣ-ಸಂಬಂಧಿತ ಉಂಗುರ,બેવડી રિંગ
ಡೌನ್ ಲಿಂಕ್,કડી
ಕೆಳಗಡೆ,ડાઉન ટાઇમ
ಕೆಳಕ್ಕೆ  ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,નીચેની તરફ  સુસંગતતા
ಕೆಳಕ್ಕೆ  ಉಲ್ಲೇಖ,નીચેની તરફ  સંદર્ભ
ಎಳೆಯುವುದು,ઘેરાયેલું
ಡ್ರಿಫ್ಟ್,ધક્કો મારવો
ಡ್ರಿಫ್ಟ್ ದೋಷ,Drીફેલી ભૂલ
ಡ್ರಿಫ್ಟಿಂಗ್ ಪಾತ್ರ,વહી જવાનું પાત્ર
ಬೀಳುವಿಕೆ,ડ્રોપ ડેડ અટકે
ಬಿಡಿ,અંદર નાખો
ಮಧ್ಯದಲ್ಲೇ ಬಿಟ್ಟ,છોડી દીધેલ
ಡ್ರಾಪ್ ರಿಪೀಟರ್,ડ્રોપ -રિપીટર
ಹನಿ ತಂತಿ,ડ્રોપ વાયર
ಡ್ರಮ್ ಚಾಲನೆ,ડ્રમ ડ્રાઇવ
ಡ್ರಮ್ ಪ್ಲಾಟರ್,ડ્રમ કાવતરાખોર
ಡ್ರಮ್ ಮುದ್ರಕ,ડ્રમ પ્રિન્ટર
ಡ್ರಮ್ ಮುದ್ರಣ,ડ્રમ મુદ્રક
ಡ್ರಮ್ ಸ್ಕ್ಯಾನಿಂಗ್,ડ્રમ સ્કેન
ಡ್ರಮ್ ವಿಂಗಡಣೆ,છત્ર
ಡ್ರಮ್ ಸಂಗ್ರಹ,ડ્રમ સંગ્રહ
ನಾಟಕ ಘಟಕ,ડ્રમ એકમ
ದಟ್ಟ ಓಟ,સૂકી વહેતું
ದ್ವಿ ಸಾಂದ್ರತೆ,બેવડી ઘનતા
ಡಬ್ಬಿ ತೀವ್ರತೆ,બેવડી તીવ્રતા
ದ್ವಿತ್ವ,દ્વૈત
ದ್ವಂದ್ವತೆ ಪ್ರಮೇಯ,દ્વૈતતા પ્રમેય
ಡ್ಯುಯಲ್ ಕಾರ್ಯಾಚರಣೆ,દ્વિ -કામગીરી
ಡ್ಯುಯಲ್ ಪೋರ್ಟ್ ಮೆಮೊರಿ,બેવડું બંદર મેમરી
ಡ್ಯುಯಲ್ ಪ್ರೊಸೆಸರ್  ವ್ಯವಸ್ಥೆ,બેવડી પ્રોસેસર  પદ્ધતિ
ದ್ವಿಗುಣ  ವಿಧಾನ,બેવડું સિમ્પલેક્સ  પદ્ધતિ
ದ್ವಿ ವ್ಯವಸ್ಥೆ,દ્વિધા પદ્ધતિ
ಡ್ಯೂಕೋಲ್ ಪಂಚ್  ಚೀಟಿ,ખરબચડું  પ cardપન
ಮೂಕ ಟರ್ಮಿನಲ್,મૂંગો
ಡಮ್ಮಿ ವಿಳಾಸ,બનાવટી સરનામું
ಡಮ್ಮಿ ವಾದ,બનાવટી દલીલ
ಡಮ್ಮಿ ಪರಿಶೀಲನೆ,ડમી ચેક
ಡಮ್ಮಿ ನಿಯಂತ್ರಣ  ವಿಭಾಗ,બનાવટી નિયંત્રણ  વિભાગ
ನಕಲಿ ಡೇಟಾ ಸೆಟ್,ડમી ડેટા સેટ
ನಕಲಿ ಸೂಚನೆ,બનાવટી સૂચના
ಡಮ್ಮಿ ವಿಭಾಗ,બનાવટી અનુભાગ
ಡಮ್ಮಿ ವೇರಿಯಬಲ್,બનાવટી ચલ
ಬ ೦ ದಿಸು,ફેંકડી
ಡಂಪ್ ಮತ್ತು ಮರುಪ್ರಾರಂಭಿಸಿ,ડમ્પ અને ફરીથી પ્રારંભ કરો
ಡಂಪ್ ಚೆಕ್,ડમ્પ ચેક
ಡಂಪ್ ಬಿಂದುವಿಗೆ,ડમ્પ પોઇન્ટ
