English,Malayalam
Failure,പരാജയം
Failure mode,പരാജയ മോഡ്
Failure rate,പരാജയതോത്
Fair child semiconductors,ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ
Fall time,വീഴ്ച കാലയളവ്
Falling clock edge,പതി കാലാട് കോർ
Falling edge,പാറ്റ് കോർ
Fallout,തകർച്ച
FALSE,തെറ്റായ
Fan fold paper,മടക്കിയ കടലാസ്
Fan-in,ഇൻപുട്ട്
Fan-out,ഇഷ്യൂ നമ്പർ
Farad,ഫറാദ്
Faraday effect,ഫാരഡേ പ്രഭാവം
Faraday rotation,ഫാരഡേ റൊട്ടേഷൻ
Faraday screen,ഫാരഡേ സ്ക്രീൻ
Faraday's constant,ഫാരഡേ സ്ഥിരാങ്കം
Faraday's law,ഫാരഡെയുടെ നിയമം
Facsimile,പകർപ്പ്
Facsimile receiver,റെപ്ലിക്ക റിസീവർ
Facsimile transmitter,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
Facsinite,പകർപ്പ്
Facsinite signal,റെപ്ലിക്കേഷൻ സിഗ്നൽ
Fast edge,മൂർച്ചയുള്ള കാമ്പ്
Fast fourier transform,ദ്രുത ഫോറിയർ പരിവർത്തനം
Fast recovery rectifier,കപ്പൽ രസീത് ഡിങ്കരി
FAT (file allocation table),ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
Fatal error,മാരകമായ തെറ്റ്
Father file,പാരന്റ് ഫയൽ
Fau-in,ഇൻപുട്ട്
Fault,"തെറ്റ്, തെറ്റ്"
Fault analysis,തെറ്റ് വിശകലനം
Fault grading,തെറ്റ് റേറ്റിംഗ്
Fault localization,തെറ്റായ പ്രാദേശികവൽക്കരണം
Fault localizing bridge,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
Fault node toggle,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
Fault tolerance,വീഴ്ച സഹിഷ്ണുത
Fauo's alogrithm,ഫാനോയുടെ അൽഗോരിതം
Fau-out,ഇഷ്യൂ നമ്പർ
Fau-out tree,ഇഷ്യൂ നമ്പർ ട്രീ
Fax,ഫാക്സ്
Fc (combining file),ഫയൽ കോമ്പിനേഷൻ
F-connector,എഫ് കണക്റ്റർ
FDM (frequency division multiplexer),ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സർ
FEC code,FEC കോഡ്
Federal communications commission (FCC),ഫെഡറൽ കമ്മ്യൂണിക്കേഷൻസ് കമ്മീഷൻ
Feedback loop gain,പുനർനിക്ഷേപ ലൂപ്പ് നേട്ടം
Feebly magnetic material,ക്ഷയിച്ച കാന്തിക പദാർത്ഥം
Feed,ഇൻപുട്ട്
Feed back gain,പുനർനിക്ഷേപ വിളവ്
Feed through loss,ഉപജീവന നഷ്ടം
Feedback,പുനർനിക്ഷേപം
Feedback amplifier,പുനർനിക്ഷേപ ആംപ്ലിഫയർ
Feedback amplifier distortion,പുനരവതരണം വക്രീകരണം
Feedback block diagram,റീഇൻവെസ്റ്റ്മെന്റ് ബ്ലോക്ക് ഡയഗ്രം
Feedback current diagram,പുനർനിക്ഷേപ സ്ട്രീം ഡയഗ്രം
Feedback loop,പുനഃസ്ഥാപിക്കൽ ലൂപ്പ്
Feedback oscillator,പുനർനിക്ഷേപ ഓസിലേറ്റർ
Feedback racing,പുനർനിക്ഷേപ ഓട്ടം
Feedback shift-register,റീഇൻവെസ്റ്റ്മെന്റ് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
Feedback theory diagram,പുനർനിക്ഷേപ തത്വ ഡയഗ്രം
Feedback voltage diagram,വീണ്ടും പരിചയപ്പെടുത്തൽ വോൾട്ടേജ് ഡയഗ്രം
Fermi level,ഫെർമി ലെവൽ
Ferric induction,ഫെറിക് ഇൻഡക്റ്റർ
Ferrite,ഫെറൈറ്റ്
Ferrite antenna,ഫെറൈറ്റ് ആന്റിന
Ferrite bealt,ഫെറൈറ്റ് കള
Ferrite circulator,ഫെറൈറ്റ് സ്പിന്നർ
Ferrite isolator,ഫെറൈറ്റ് സെപ്പറേറ്റർ
Ferrite line width,ഫെറൈറ്റ് ലൈൻ വിപുലീകരണം
Ferrite-core transformer,ഫെറൈറ്റ്-കോർ ട്രാൻസ്ഫോർമർ
Ferro-chrome tape,ഫെറോ ക്രോം ടേപ്പ്
Ferromagnetism,ഫെറോകാന്തികത
FET,വിധി
FET (field-effect transistor),ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ (FET)
FET amplifier,കൊഴുപ്പ് ബൂസ്റ്റർ
FET complementary symmetry,fret complement symmetry
FET depletion mode,കൊഴുപ്പ് കുറയ്ക്കൽ മോഡ്
FET dual gate,"വിധി ദ്വൈത കവാടം, ദ്വിത്വ ഗേറ്റ്"
FET enhancement mode,കൊഴുപ്പ് വളർച്ച മോഡ്
FET frequency response,fret ഫ്രീക്വൻസി പ്രതികരണം
FET graphical analysis,കൊഴുപ്പ് ഗ്രാഫിക് വിശകലനം
FET input protection,ഫേറ്റ് ഇൻവെസ്റ്റ്‌മെന്റ് സേഫ്റ്റി
FET inverter,കൊഴുപ്പ് വിപരീതം
FET junction,വിധി ഉടമ്പടി
FET MOSFET,കൊഴുപ്പ് മോസ്ഫെറ്റ്
FET trans conductance,കൊഴുപ്പ് ചാലകത
Fetch time,ഉറക്കം സമയം
FI (importing a file),ഫയൽ ഇറക്കുമതി
Fiber,നാര്
Fiber connector,ഫൈബർ കണക്റ്റർ
Fiber distributed data interface (FDDI),ഫൈബർ വിതരണം ചെയ്ത ഡാറ്റാ ഇന്റർഫേസ്
Fiber glass,ഫൈബർ ഗ്ലാസ്
Fiber optic link,ഫൈബർ ഒപ്റ്റിക് ലിങ്ക്
Fiber optics propagation window,ഫൈബർ ഒപ്റ്റിക്സ് ട്രാൻസ്മിഷൻ വിൻഡോ
Fiber photo detector,ഫൈബർ ലൈറ്റ് ഡിറ്റക്ടർ
Fiber splicing,ഫൈബർ ബോണ്ടിംഗ്
Fibonocci numbers,ഫിബൊനാച്ചി നമ്പറുകൾ
Fictitious noise generator,വെർച്വൽ നോയ്സ് ജനറേറ്റർ
Fidelity of receiver,സ്വീകർത്താവിന്റെ വിശ്വസ്തത
Fidelity,വ്യാജം
Field aiding,ഏരിയ എയ്ഡഡ്
Field effect device,ഫീൽഡ് ഇഫക്റ്റ് ഉപകരണം
Field effect switch,ഫീൽഡ് ഇഫക്റ്റ് സ്വിച്ച്
Field effect transistor,ഫീൽഡ് ഫലപ്രദമായ ട്രാൻസിസ്റ്റർ
Field emission,ഫീൽഡ് എമിഷൻ
Field forward system,ഈയം ശരീരം
Field frequency,ഫീൽഡ് ഫ്രീക്വൻസി
Field intensity,ഫീൽഡ് തീവ്രത
Field programmable logic array (FPLA),ഫീൽഡ് പ്രോഗ്രാം ലോജിക് അറേ
Field test,ഫീൽഡ് ടെസ്റ്റ്
Fields cancelling,ഫീൽഡ് റദ്ദാക്കൽ
FIFO memory,FIFO മെമ്മറി
Figure of merit,കാര്യക്ഷമത സൂചിക
File,ഫയൽ
File backup,ഫയൽ ഫില്ലർ
File command,ഫയൽ കമാൻഡ്
File server,ഫയൽ സെർവർ
Film capacitor,പാളി കപ്പാസിറ്റർ
Film type register,പാളി റെസിസ്റ്റർ
Filter,ഫിൽട്ടർ
Filter characteristic,ഫിൽട്ടർ സവിശേഷതകൾ
Filter circuit,ഫിൽട്ടർ സർക്യൂട്ട്
Filter communication data,സമാഹാരം
Filter design,ഫിൽട്ടർ ഡിസൈൻ
Filter link,ആശയവിനിമയ ഡാറ്റ
Filter method,ഫിൽട്ടർ രീതി
Filter reconstruction,ഫിൽട്ടർ പുനർനിർമ്മാണം
Final assembly,അന്തിമ അസംബ്ലിംഗ്
Finger print,വിരലടയാളം
Finite impulse response filter,പരിമിതമായ ആവേശകരമായ റിപ്പോർട്ടിംഗ് ഫിൽട്ടർ
Finite parameters,പരിമിത പരാമീറ്റർ
Finite state machine,പരിമിത സംസ്ഥാന യന്ത്രം
Firing angle,ഫയറിംഗ് ആംഗിൾ
Firmware,ഫേംവെയർ
First data word,ആദ്യത്തെ കണക്ക് വാക്ക്
First order loop,ആദ്യ ഓർഡർ പ്രാഷ്
Fisher loop test,ഫിഷർ ലൂപ്പ് ടെസ്റ്റ്
Fixed,സ്ഥിരമായ
Fixed attenuator,നിശ്ചിത അറ്റൻവേറ്റർ
Fixed bias,നിശ്ചിത ഓറിയന്റേഷൻ
Fixed counter,നിശ്ചിത കാൽക്കുലേറ്റർ
Fixed field,നിശ്ചിത പ്രദേശം
Fixed instruction machine,അസൈൻമെന്റ് മെഷീൻ
Fixed timer,നിശ്ചിത സമയ കൺട്രോളർ
Flag,പതാക
Flange,ഫ്ലേഞ്ച്
Flap attenuator,ഫ്ലാപ്പ് അറ്റൻവേറ്റർ
Flash,തിളക്കം
Flash converter,തെളിച്ചം കൺവെർട്ടർ
Flashing,തിളക്കം
Flat bed scanning,ഫ്ലാറ്റ് ഫ്ലോർ സ്കാനിംഗ്
Flat coil,ഫ്ലാറ്റ് കോയിൽ
Flat file,ഫ്ലാറ്റ് ഫയൽ
Flat filter,ഫ്ലാറ്റ് ഫിൽട്ടർ
Flat pack,ഫ്ലാറ്റ് പായ്ക്ക്
Flat ribbon cable,ഫ്ലാറ്റ് റിബൺ കേബിൾ
Flat-topped sampling,ഫ്ലാറ്റ് ടോപ്പ് സാമ്പിൾ
F-layer,എഫ്-ലെയർ
F-layer ionosphere,എഫ്-പാളി അയണോസ്ഫിയർ
Fleming,ഫ്ലെമിംഗ്
Fleming and Clinton commutator method,ഫ്ലെമിംഗും ക്ലിന്റൺ വ്യതിചലന രീതിയും
Flicker,ഫ്ലട്ടർ
Flicker noise,ഫ്ലട്ടർ ശബ്ദം
Flicker photometer,ഫ്ലട്ടർ ഫോട്ടോമീറ്റർ
Flip flop,ഫ്ലിപ്പ് ഫ്ലോപ്പ്
Flip flop asynchronous input,ഫ്ലിപ്പ് ഫ്ലോപ്പ് അസിൻക്രണസ് നിക്ഷേപം
Flip flop characteristic,ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്വഭാവസവിശേഷതകൾ
Flip flop clock signal,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോൾ സിഗ്നൽ
Flip flop clocked,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ടൈംലൈൻ
Flip flop edge-triggered,ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോർ-ട്രിഗർ ചെയ്തു
Flip flop J-K triggered,ഫ്ലിപ്പ് ഫ്ലോപ്പ് jK ട്രിഗർ
Flip flop latch,ഫ്ലിപ്പ് ഫ്ലോപ്പ് ലാച്ച്
Flip flop master-slave,ഫ്ലിപ്പ് ഫ്ലോപ്പ് മാസ്റ്റർ-സ്ലേവ്
Flip flop R-S,ഫ്ലിപ്പ് ഫ്ലോപ്പ് RS
Flip flop set reset (SR),ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്റ്റാർട്ടപ്പ് റീസ്റ്റാർട്ട് സെറ്റ് റീസെറ്റ് (SR)
Flip flop synchronous input,ഫ്ലിപ്പ് ഫ്ലോപ്പ് സിൻക്രണസ് നിക്ഷേപം
Float charging,ഫ്ലോട്ടേഷൻ ചാർജ്
Floating construction,ഫ്ലോട്ട് രൂപീകരണം
Floating gate,ഫ്ലോട്ടിംഗ് ഗേറ്റ്
Floating input,വിഭജനം
Floating load,ബന്ധമില്ലാത്ത ലോഡ്
Floating supply,ബന്ധമില്ലാത്ത ഉറവിടം
Flood lightening,പൂർണ്ണ പ്രകാശം
Floppy,ഫ്ലോപ്പി
Floppy disk,ഫ്ലോപ്പി ഡിസ്ക്
Flow,ഒഴുക്ക്
Flow chart,ഫ്ലോ ചാർട്ട്
Flow diagram,ഗ്രേഡിയന്റ് ഡയഗ്രം
Flow direction,ഒഴുക്ക് ദിശ
Flow line,ഒഴുക്ക് ലൈൻ
Flow meter,ഫ്ലോമീറ്റർ
FLT-U2 filter,FLT U2 ഫിൽട്ടർ
Fluctuation dissipation theorem,ബഹുവചന ശോഷണ സിദ്ധാന്തം
Fluid friction damping,ദ്രാവക ഘർഷണം damping
Fluid level,ദ്രാവക തറ
Fluorescence effect tube,ഫ്ലൂറസെൻസ് ഇഫക്റ്റ് ട്യൂബ്
Fluorescent,ഫ്ലൂറസെന്റ്
Flutter,ഫ്ലട്ടർ
Flux density,ഫ്ലക്സ് സാന്ദ്രത
Flux gate magnetometer,ഫ്ലക്സ് വാതിൽ മാഗ്നെറ്റോമീറ്റർ
Flux linkage,ഫ്ലക്സ് ബൈൻഡിംഗ്
Flux meter,"ഫ്ലക്സ് മീറ്റർ, ഫ്ലക്സ് മീറ്റർ"
Flux soldering,ഫ്ലക്സ് സോൾഡർ
Flyback,കൌണ്ടർ പരിക്ക്
Flyback high voltage,പ്രതിപ്രവർത്തനം ഉയർന്ന വോൾട്ടേജ്
Flyback transformer,എതിർ കറന്റ് ട്രാൻസ്ഫോർമർ
Flywheel effect,സഞ്ചിത പ്രഭാവം
FM digital detector,ഫ്രീക്വൻസി മോഡുലേഷൻ ഡിജിറ്റൽ ഡിറ്റക്ടർ
FM peak detector,ഫ്രീക്വൻസി മോഡുലേഷൻ പീക്ക് ഡിറ്റക്ടർ
FM phase locked loop detector,പൊതിഞ്ഞ മോഡുലേഷൻ ആർട്ട് ചേർത്ത ലൂപ്പ് ഡിറ്റക്ടർ
FMVFT (FM voice frequency telegraph),എഫ്.എം വോയ്സ് ഫ്രീക്വൻസി ടെലിഗ്രാഫ്
Focal,ഫോക്കൽ
Focus,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
Focus camera,ഫോക്കസ് ക്യാമറ
Focus error amplifier,ഫോക്കസ് പിശക് ആംപ്ലിഫയർ
Focus picture tube,ഫോക്കസ് പിക്ചർ ട്യൂബ്
Focus servo,ഫോക്കസ് സെർവോ
Focussing and tracking coil,ഫോക്കസും ഫോളോ-അപ്പും
Focussing and tracking system,ഫോക്കസ് ചെയ്ത് ഫോളോ അപ്പ് ബോഡി
Foil type guage,ഫോയിൽ-ടൈപ്പ് ഗേജ്
Foistbreakdown,ആദ്യത്തെ വിള്ളൽ
Fold back voltage limiting,ഫോൾഡ് ബാക്ക് വോൾട്ടേജ് ലിമിറ്റർ
Fold over value,വെളുത്ത വര മൂല്യം
Fold back current limiting,കറന്റ് ലിമിറ്റർ മടക്കിക്കളയുക
Folded architecture,മടക്കിയ വാസ്തുവിദ്യ
Folded dipole,മടക്കിയ ദ്വിധ്രുവം
Folded dipole,ദ്വിധ്രുവം മടക്കുക
Folded element,മടക്കിയ ഘടകം
Follower,പിന്നിലായി
Font for display,ഫോണ്ട് ഡിസ്പ്ലേ
Foot print,ഭക്ഷണം പ്രിന്റ്
Forbidden band,ടാബൂ ബാൻഡ്
Forbidden gap energy,വിലക്കപ്പെട്ട ഊർജ്ജ വിടവ്
Forbidden region,തടയപ്പെട്ട മേഖല
Force,ശക്തിയാണ്
Forced commutator,പ്രൊപ്പൽസീവ് കൺവെർട്ടർ
Foreign object,വിദേശ വസ്തു
Form factor,ഫോം ഘടകം
Form feed,പേജ് പൂരിപ്പിക്കുക
Formal logic,ഔപചാരിക യുക്തി
Format number,ഫോർമാറ്റ് നമ്പർ
Fortran,ഫോർട്രാൻ
Fortuitous distortion,ആകസ്മികമായ രൂപഭേദം
Forward bias,മുന്നോട്ടുള്ള പക്ഷപാതം
Forward bias,മുന്നോട്ടുള്ള പക്ഷപാതം
Forward biased junction,ഫോർവേഡ് ബയസ് ജോയിന്റ്
Forward blocking state,മുന്നോട്ട് തടയുന്ന അവസ്ഥ
Forward breakdown voltage,ഫോർവേഡ് ബ്രേക്ക് വോൾട്ടേജ്
Forward error correction,മുന്നോട്ട് പിശക് തിരുത്തൽ
Forward loop gain,ഫ്രണ്ട് ലൂപ്പ് നേട്ടം
Forward path gain,ഫ്രണ്ട് റോഡ് നേട്ടം
Forward polarity,ഫോർവേഡ് പോളാരിറ്റി
Forward trans conductance,മുന്നോട്ട് ചാലകത
Forward transist time,ഫോർവേഡ് ട്രാൻസിറ്റ് സമയം
Foster-Seely discriminator,ഫോസ്റ്റർ സില്ലി വിവേകർ
Four bit coding,ക്വാഡ്രപ്പിൾ എൻകോഡിംഗ്
Four inputs,ചതുർഭുജം
Four state digital transmission,ക്വാഡ്രേച്ചർ ഡിജിറ്റൽ ട്രാൻസ്മിഷൻ
Four terminal network,ചതുർഭുജ ശൃംഖല
Four terminal network,ക്വാട്ടർനറി നെറ്റ്വർക്ക്
Four tube camera,ക്വാഡ് ട്യൂബ് ക്യാമറ
Fourier coefficient,ഫ്യൂറിയർ ഗുണകം
Fourier integral,ഫ്യൂറിയർ ഇന്റഗ്രേഷൻ
Fourier inverse,ഫ്യൂറിയർ വിപരീതം
Fourier series,നാല് സീരീസ്
Fourier transmission,പകർച്ച
Fouriertrigonometric series,ഫ്യൂറിയർ ത്രികോണമിതി പരമ്പര
Fourier's theorem,ഫോറിയർ സിദ്ധാന്തം
Four-layer device,നാലിരട്ടി ഉപകരണം
Four-layer diode,ക്വാട്ടർനറി ഡയോഡ്
FPP (floating point processor),മൊബൈൽ പോയിന്റ് പ്രോസസർ
FPU/floating point unit,ഫ്ലോട്ടിംഗ് പോയിന്റ് യൂണിറ്റ്
FR (retriever a file),ഫയൽ മാറ്റിസ്ഥാപിക്കൽ
Fractional error,ഫ്രാക്ഷണൽ പിശക്
Fractional transmissibility,ഡിഫറൻഷ്യൽ ട്രാൻസ്മിഷൻ
Frame,ഫ്രെയിം
Frame buffer chip,ഫ്രെയിം ബഫർ ചിപ്പ്
Frame capture,ഫ്രെയിം ക്യാപ്ചർ
Frame code word,ഫ്രെയിം പാസ്വേഡ്
Frame format,ഫ്രെയിം ഫോർമാറ്റ്
Frame frequency,ഫ്രെയിം ഫ്രീക്വൻസി
Frame ground,ഫ്രെയിം ഭൂമി
Frame synchronising bit,ഫ്രെയിം സിൻക്രണസ് പോയിന്റുകൾ
Frame synchronization,ഫ്രെയിം സിൻക്രൊണൈസേഷൻ
Frame synchronizing signal,ഫ്രെയിം സിൻക്രണസ് സിഗ്നൽ
Frank code,ഫ്രാങ്ക് കോഡ്
Free electron,സ്വതന്ത്ര ഇലക്ട്രോണുകൾ
Free field,സ്വതന്ത്ര മേഖല
Free running oscillator,സ്വതന്ത്ര ചലിക്കുന്ന ഓസിലേറ്റർ
Free space impedance,സ്വതന്ത്ര സ്‌പെയ്‌സിംഗ് ഇം‌പെഡൻസ്
Free space path loss,സ്വതന്ത്ര ഇടം
Free-running multivibrator,സ്വതന്ത്ര ചലിക്കുന്ന മൾട്ടിവൈബ്രേറ്റർ
Frequency,ആവൃത്തി
Frequency,ആവൃത്തി
Frequency,ആവൃത്തി
Frequency,ആവൃത്തി
Frequency adjacent channel,ഫ്രീക്വൻസി ഘടിപ്പിച്ച ചാനൽ
Frequency allocation,ഫ്രീക്വൻസി അസൈൻമെന്റ്
Frequency bands,ഫ്രീക്വൻസി ബാൻഡ്
Frequency changer,ഫ്രീക്വൻസി കൺവെർട്ടർ
Frequency compensation,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
Frequency compensation,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
Frequency controlled oscillator,ഫ്രീക്വൻസി നിയന്ത്രിത ഓസിലേറ്റർ
Frequency conversion,ആവൃത്തി പരിവർത്തനം
Frequency demodulation,ഫ്രീക്വൻസി മോഡുലേഷൻ
Frequency detector,ഫ്രീക്വൻസി ഡിറ്റക്ടർ
Frequency deviation,ആവൃത്തി വ്യതിയാനം
Frequency deviation,ആവൃത്തി വ്യതിയാനം
Frequency discrimination,ആവൃത്തി വ്യത്യാസം
Frequency discriminator,ഫ്രീക്വൻസി ഡിസ്ക്രിമിനേറ്റർ
Frequency distortion,ആവൃത്തി വക്രീകരണം
Frequency diversity,ആവൃത്തി വ്യത്യാസം
Frequency divider,ഫ്രീക്വൻസി സെപ്പറേറ്റർ
Frequency division multiplexing,മൾട്ടിപ്ലക്‌സർ ഫ്രീക്വൻസി ഡിവിഷൻ
Frequency doubler,ആവൃത്തി ഇരട്ടി
Frequency frogging,ഫ്രീക്വൻസി സ്വിച്ചിംഗ്
Frequency generation,ഫ്രീക്വൻസി ജനറേഷൻ
Frequency independent antenna,ഫ്രീക്വൻസി ആശ്രിത ആന്റിന
Frequency interface,ഫ്രീക്വൻസി ഇന്റർഫേസ്
Frequencyinterference,ഫ്രീക്വൻസി ഇടപെടൽ
Frequency inversion,ആവൃത്തി വിപരീതം
Frequency modulation,ഫ്രീക്വൻസി മോഡുലേഷൻ
Frequency modulation index,ഫ്രീക്വൻസി മോഡുലേഷൻ സൂചിക
Frequency modulator,ഫ്രീക്വൻസി മോഡുലേറ്റർ
Frequency narrow band,ആവൃത്തി ഇടുങ്ങിയ ബാൻഡ്
Frequency noise,ഫ്രീക്വൻസി ശബ്ദം
Frequency range,തരംഗ ദൈര്ഘ്യം
Frequency reactance modulator,ഫ്രീക്വൻസി റിയാക്ടൻസ് മോഡുലേറ്റർ
Frequency reference,ഫ്രീക്വൻസി റഫറൻസ്
Frequency response,ആവൃത്തി പ്രതികരണം
Frequency scaling,ഫ്രീക്വൻസി ഗ്രേഡിംഗ്
Frequency sound circuit,ഫ്രീക്വൻസി സൗണ്ട് സർക്യൂട്ട്
Frequency spectrum,ഫ്രീക്വൻസി സ്പെക്ട്രം
Frequency stability,ആവൃത്തി സ്ഥിരത
Frequency standards,ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്
Frequency swing,ആവൃത്തി തെറ്റ്
Frequency synthesis,ഫ്രീക്വൻസി സിന്തസിസ്
Frequency synthesis,ഫ്രീക്വൻസി സിന്തസിസ്
Frequency synthesized tuning,ഫ്രീക്വൻസി സിന്തസിസ് ട്യൂണിംഗ്
Frequency to voltage conversion,ഫ്രീക്വൻസി വോൾട്ടേജ് മാറ്റം
Frequency to voltage converter,വോൾട്ടേജ് കൺവെർട്ടറിലേക്കുള്ള ആവൃത്തി
Frequency to voltage converter,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
Frequency to voltage converter,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
Frequency tolerance,ഫ്രീക്വൻസി ബെയറിംഗ്
Frequency translation,ആവൃത്തി കൈമാറ്റം
Frequency transmission,ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
Frequency tuner,ഫ്രീക്വൻസി ട്യൂണർ
Frequency varactor modulator,വെക്റ്റർ മോഡുലേറ്റർ
Frequency wide band,ഫ്രീക്വൻസി വൈഡ് ബാൻഡ്
Fresnel loss frequency,ഫ്രെസ്നെൽ ഡീഗ്രഡേഷൻ ആവൃത്തി
Friction error,ഘർഷണ പിശക്
Fringing colour,സർക്കിൾ പ്രതീകം
Front panel control,ഫ്രണ്ട് ബോർഡ് നിയന്ത്രണം
Front porch,മുൻവശത്തെ പൂമുഖം
Frost-point hygrometer,ഫ്രോസ്റ്റ് പോയിന്റ് ഹൈഗ്രോമീറ്റർ
FS (saving a file),ഫയൽ സംഭരണം
Fu Manchu virus,ഫു മഞ്ചു വൈറസ്
Fuel pump interference,ഇന്ധന പമ്പ് ഇടപെടൽ
Fugi hard disk drive,ഫ്യൂജി വഴക്കമില്ലാത്ത പ്രവർത്തനം
Full adder,പൂർണ്ണ ആഡർ
Full duplex,മുഴുവൻ ഡ്യൂപ്ലക്സ്
Full duplex setting,പൂർണ്ണ ഡ്യുപ്ലെക്സ് സജ്ജീകരണം
Full duplex transmission,പൂർണ്ണ ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ
Full load voltage,പൂർണ്ണ ലോഡ് വോൾട്ടേജ്
Full power,പൂർണ്ണ ശക്തി
Full power band width,മുഴുവൻ പവർ ബാൻഡ് വിപുലീകരണം
Full scale deflection,കേവല സ്കെയിൽ വ്യതിചലനം
Full screen,പൂർണ്ണ സ്ക്രീൻ
Full substractor,തികഞ്ഞ സംയുക്തം
Full track buffering,പൂർണ്ണ ചോർച്ച ബഫറിംഗ്
Full wave,മുഴുവൻ തരംഗം
Full wave bridge rectifier,മുഴുവൻ വേവ് ബ്രിഡ്ജ് റക്റ്റിഫയർ
Function wave rectifier,മുഴുവൻ വേവ് റക്റ്റിഫയർ
Function code,ഫംഗ്ഷൻ കോഡ്
Function generator,ഫംഗ്ഷൻ ജനറേറ്റർ
Function library,ഫംഗ്ഷൻ ലൈബ്രറി
Function switch,ഫംഗ്ഷൻ സ്വിച്ച്
Functional simulator,ഫങ്ഷണൽ സിമുലേഷൻ
Fundamental,ഒറിജിനൽ
Fundamental frequency,അടിസ്ഥാന ആവൃത്തി
Fundamental mode,അടിസ്ഥാന മോഡ്
Fundamental resonance,യഥാർത്ഥ അനുരണനം
Fuse,ഫ്യൂസ്
Fuse effect,ഫ്യൂസ് പ്രഭാവം
Fuse map,ഫ്യൂസ് മാപ്പ്
Fusible link,ലയിക്കുന്ന ലിങ്ക്
Future trend,ഭാവി പ്രവണത
Fuzzy logic,"അവ്യക്തമായ യുക്തി, അവ്യക്തമായ യുക്തി"
Fuzzy logic,"അവ്യക്തമായ ന്യായവാദം, വ്യാജ ന്യായവാദം"
Fx (extracting a file),ഫയൽ എക്സ്ട്രാക്ഷൻ
Feedback sensitivity,പുനർനിക്ഷേപ സെൻസിറ്റിവിറ്റി
Gain,നേട്ടം
Gain guided laser,ഗൈഡഡ് ലേസർ നേടുക
Gain margin,ലാഭ പരിധി
Gain-bandwidth product,ബാൻഡ് വിപുലീകരണ ഗുണനം നേടുക
Gain-cross over frequency,ട്രാൻസിഷൻ ഫ്രീക്വൻസി നേടുക
Gallagar code,ഗല്ലഗെർ കോഡ്
Galleium arsenide,ഗാലിയം ആർസെനൈഡ്
Galvanic cell,ഗാൽവാനിക് സെൽ
Galvanometer,ഗാൽവനോമീറ്റർ
Galvanometric recorder,ഗാൽവാനൈസ്ഡ് റെക്കോർഡർ
Gamma,ഗാമ
Gamma ray,ഗാമാ-റേ
Ganged tuning,ശബ്ദം ട്യൂണിംഗ്
Gap,ഇടവേള
Gas discharge lamp,ഗ്യാസ് ഇമ്മർഷൻ ലാമ്പ്
Gas laser,ഗ്യാസ് ലേസർ
Gate,"ഗേറ്റ്, ഗേറ്റ്"
Gate array,ഗേറ്റ് അറേ
Gate array,ഗേറ്റ് അറേ
Gate capacitance,ഗേറ്റ് കപ്പാസിറ്റൻസ് / ഗേറ്റ് കപ്പാസിറ്റർ
Gate insulation,ഗേറ്റ് ഇൻസുലേറ്റിംഗ്
Gate oscillator,ഗേറ്റ് ഓസിലേറ്റർ
Gate protection,ഗേറ്റ് സുരക്ഷ
Gate protection diode,ഗേറ്റ് സംരക്ഷണ ഡയോഡ്
Gate turn-off switch,ഗേറ്റ് ലോക്ക് സ്വിച്ച്
Gate-controlled switch,ഗേറ്റ് നിയന്ത്രിത സ്വിച്ച്
Gate-lag network,ഗേറ്റ് പിൻ നെറ്റ്വർക്ക്
Gate-oxide capacitance,ഗേറ്റ് ഓക്സൈഡ് കപ്പാസിറ്റർ
Gating error,തുറക്കൽ പിശക്
Gauge,ഗേജ്
Gauge factor,ഗേജ് മൾട്ടിപ്ലയർ
Gauss meter,ഗാസ് മീറ്റർ
Gaussian density function,ഗാസിയൻ സാന്ദ്രത പ്രവർത്തനം
Gaussian diffusion,ഗൗസിയൻ വ്യാപനം
Gaussian distribution,ഗാസിയൻ വിതരണം
Gaussian distribution,ഗാസിയൻ വിതരണം
Gaussian noise,ഗാസിയൻ ശബ്ദം
Gaussian noise,ഗാസിയൻ ശബ്ദം
Gaussian process,ഗാസിയൻ പ്രക്രിയ
