Malayalam,Tamil
ഡെസിബെൽ,டெசிபல்
ദശാംശ കാൽക്കുലേറ്റർ,தசம கால்குலேட்டர்
ദശാംശ-ബൈനറി പരിവർത്തനം,தசம-பைனரி மாற்றம்
വിലാസം ഡീകോഡിംഗ്,முகவரி டிகோடிங்
ഡീകോഡർ,குறிவிலக்கி
അല്ലീലുകൾ,அல்லீல்கள்
സമർപ്പിത അപേക്ഷ,அர்ப்பணிக்கப்பட்ட விண்ணப்பம்
സമർപ്പിത കൺട്രോളർ,அர்ப்பணிப்பு கட்டுப்படுத்தி
ഡിസി. പ്രീ-റൈൻഫോഴ്സ്മെന്റ് സർക്യൂട്ട്,DC. முன் வலுவூட்டல் சுற்று
വൈകല്യ സാന്ദ്രത,குறைபாடு அடர்த்தி
ഡിഫ്ലെക്ഷൻ കോയിൽ,விலகல் சுருள்
ഡിഫ്ലെക്ഷൻ പ്ലേറ്റ്,விலகல் தட்டு
ഡിഫ്ലെക്ഷൻ യൂണിറ്റ്,விலகல் அலகு
പരാജയം,தோல்வி
(കാന്തിക) വ്യാപനം,(காந்த) சிதறல்
ഡി ഗൗസൺ ജാതകം,டி காசன் ஜாதகம்
ഡി ഗോസൺ,டி கோசன்
കാലതാമസം സർക്യൂട്ട്,தாமத சுற்று
കാലതാമസം ലൈൻ,தாமத வரி
കാലതാമസം സമയം,தாமத நேரம்
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,தாமதமான தானியங்கி ஆதாயக் கட்டுப்படுத்தி
വൈകിയ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,தாமதமான தானியங்கி ஆதாயக் கட்டுப்படுத்தி
വൈകിയ ഓട്ടോമാറ്റിക് ലൗഡ്‌നെസ് കൺട്രോളർ / വൈകിയ എവിസി,தாமதமான தானியங்கி ஒலிக் கட்டுப்படுத்தி / தாமதமான AVC
ഡെലോൺ മെക്കാനിക്കൽ റക്റ്റിഫയർ,டெலோன் மெக்கானிக்கல் ரெக்டிஃபையர்
ഡെൽറ്റ കണക്ഷൻ,டெல்டா இணைப்பு
ഡെൽറ്റ തോക്ക്,டெல்டா துப்பாக்கி
ഡെൽറ്റ തോക്ക് ഹോസ്,டெல்டா துப்பாக்கி குழாய்
ഡെൽറ്റ മോഡുലേഷൻ,டெல்டா பண்பேற்றம்
ഡെൽറ്റ-സിഗ്മ അനലോഗ് അക്ക കൺവെർട്ടർ,delta-sigma அனலாக்-இலக்க மாற்றி
demagnetization,demagnetization
demagnetization കർവ്,demagnetization வளைவு
ഡീമാഗ്നെറ്റൈസേഷൻ മൾട്ടിപ്ലയർ,demagnetization பெருக்கி
demodulation,டிமாடுலேஷன்
demodulator,demodulator
ഡി മാർഗൻ സിദ്ധാന്തം,டி மார்க்கன் தேற்றம்
മൾട്ടിപ്ലക്സർ,மல்டிபிளெக்சர்
ഡീനോർമലൈസ്ഡ് സ്കോർ,இயல்பற்ற மதிப்பெண்
ശോഷണം കപ്പാസിറ്റർ,குறைப்பு மின்தேக்கி
ശോഷണം,குறைதல்
depletion mode mosfet,குறைப்பு முறை mosfet
"depletion zone, depletion zone","குறைப்பு மண்டலம், குறைப்பு மண்டலம்"
റേറ്റിംഗ്,மதிப்பீடு
ശൂന്യമായ പ്രതീകങ്ങൾ,செறிவூட்டப்பட்ட எழுத்துக்கள்
സംവേദനക്ഷമത,உணர்வின்மை
ഡിസൈൻ നിയമങ്ങൾ,வடிவமைப்பு விதிகள்
ടെസ്റ്റ് ഡിസൈൻ,சோதனை வடிவமைப்பு
വിനാശകരമായ അനുരണനം,அழிவு அதிர்வு
ഡിറ്റക്ടർ,கண்டுபிடிப்பான்
ആൾട്ടർനേറ്റിംഗ് കറന്റ് ബ്രിഡ്ജ് ഡിറ്റക്ടർ,மாற்று மின்னோட்டம் பிரிட்ஜ் டிடெக்டர்
ഫ്രീക്വൻസി ഡീവിയേഷൻ സ്ഥിരാങ്കം,அதிர்வெண் விலகல் மாறிலி
വ്യതിയാനത്തിന്റെ ആവൃത്തി,விலகல் அதிர்வெண்
ഉപകരണം,சாதனம்
N പാർട്ടീഷനുകൾ,N பகிர்வுகள்
വിഭജന കാൽക്കുലേറ്റർ,பிளவு கால்குலேட்டர்
സെപ്പറേറ്റർ,பிரிப்பான்
ഡി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്,டி-ஃபிளிப்-ஃப்ளாப்
d ഫ്ലിപ്പ് ഫ്ലോപ്പ്,d ஃபிளிப் ஃப்ளாப்
വൈദ്യുത സ്ഥിരാങ്കം,மின்கடத்தா மாறிலி
വൈദ്യുതചാലകങ്ങൾ,மின்கடத்தா
ഡൈക്ക്,டைக்
ഡയോഡ് മണ്ണൊലിപ്പ്,டையோடு அரிப்பு
ഡയൽ ചെയ്യുക,டயல்
ടേപ്പർഡ് ഡയഫ്രം,குறுகலான உதரவிதானம்
ഡെയ്സി ചെയിൻ,டெய்சி சங்கிலி
സ്റ്റാമ്പ് വലിപ്പം,முத்திரை அளவு
വൈദ്യുത ആഗിരണം,மின்கடத்தா உறிஞ்சுதல்
വൈദ്യുത പൂശുന്നു,மின்கடத்தா பூச்சு
വൈദ്യുത സൂചിക,மின்கடத்தா புள்ளி
"വൈദ്യുത നഷ്ടം, വൈദ്യുത നഷ്ടം,","மின்கடத்தா இழப்பு, மின்கடத்தா இழப்பு"
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,வேறுபட்ட பெருக்கி
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,வேறுபட்ட பெருக்கி
ഡിഫറൻഷ്യൽ കാഥോഡ് ട്രെയിലിംഗ്,வித்தியாசமான கேத்தோடு டிரெயிலிங்
ഡിഫറൻഷ്യൽ ഓപ്പറേറ്റർ,வேறுபட்ட ஆபரேட்டர்
ഡിഫറൻഷ്യൽ ഇൻപുട്ട് വോൾട്ടേജ്,வேறுபட்ட உள்ளீட்டு மின்னழுத்தம்
ഡിഫറൻഷ്യൽ മോഡ്,வேறுபட்ட முறை
ഡിഫറൻഷ്യൽ മോഡ് സൂചന,வேறுபட்ட முறை அறிகுறி
ഡിഫറൻഷ്യൽ ജോഡി,வேறுபட்ட ஜோடி
ഡിഫറൻഷ്യൽ PSK,வேறுபட்ட PSK
ഡിഫറൻഷ്യൽ സർക്യൂട്ട്,வேறுபட்ட சுற்று
ഡിഫറൻഷ്യൽ,வித்தியாசமான
ഡിഫ്യൂസ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,பரவலான சந்திப்பு டிரான்சிஸ்டர்
ഡിഫ്യൂസ് റെസിസ്റ്റർ,பரவலான மின்தடை
വ്യാപനം,பரவல்
ഡിഫ്യൂഷൻ കപ്പാസിറ്റർ,பரவல் மின்தேக்கி
ഡിജിറ്റൽ ഫിൽട്ടർ,டிஜிட்டல் வடிகட்டி
സ്കോർ,மதிப்பெண்
ഡിജിറ്റൽ സർക്യൂട്ട്,டிஜிட்டல் சுற்று
ഡിജിറ്റൽ ആശയവിനിമയം,டிஜிட்டல் தொடர்பு
ഡിജിറ്റൽ താരതമ്യം,டிஜிட்டல் ஒப்பீட்டாளர்
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,டிஜிட்டல் கணினி
ഡിജിറ്റൽ കാലതാമസം,டிஜிட்டல் தாமதம்
ഡിജിറ്റൽ ഡിസൈൻ മൈക്രോ പവർ,டிஜிட்டல் வடிவமைப்பு மைக்ரோபவர்
ഡിജിറ്റൽ ഡിസ്പ്ലേ,டிஜிட்டல் காட்சி
ഡിജിറ്റൽ ഫിൽട്ടർ,டிஜிட்டல் வடிகட்டி
ഡിജിറ്റൽ ഫിൽട്ടറിംഗ്,டிஜிட்டல் வடிகட்டுதல்
സംഖ്യാപരമായ ന്യായവാദം,எண்ணியல் பகுத்தறிவு
സംഖ്യാപരമായ ന്യായവാദം,எண்ணியல் பகுத்தறிவு
ഡിജിറ്റൽ പോളിമീറ്റർ,டிஜிட்டல் பாலிமீட்டர்
ഡിജിറ്റൽ പോളിമീറ്റർ,டிஜிட்டல் பாலிமீட்டர்
ഡിജിറ്റൽ പൾസ്,டிஜிட்டல் துடிப்பு
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ്,டிஜிட்டல் சிக்னல் செயலாக்கம்
ഡിജിറ്റൽ ടെലിവിഷൻ,டிஜிட்டல் தொலைக்காட்சி
ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ,டிஜிட்டல் அனலாக் மாற்றி
ഇൻഷുറൻസ്,காப்பீடு
ഡൈമൻഷണൽ സമവാക്യം,பரிமாண சமன்பாடு
ഡയോഡ്,டையோடு
ഡയോഡ് സവിശേഷതകൾ,டையோடு பண்புகள்
ഡയോഡ് സ്വഭാവ വക്രം,டையோடு பண்பு வளைவு
ഡയോഡ് ഡിറ്റക്ടർ,டையோடு கண்டறிதல்
ഡയോഡ് മൾട്ടിപ്ലയർ,டையோடு பெருக்கி
ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്/ഡിടിഎസ്,டையோடு டிரான்சிஸ்டர் லாஜிக்/டிடிஎஸ்
മകൾ,மகள்
നാറ്റി സ്വിച്ച്,நாட்டி மாறுதல்
ഡിപ്ലോയിഡ്,டிப்ளாய்டு
ദ്വിധ്രുവം,இருமுனை
ദ്വിധ്രുവ ആന്റിന,இருமுனை ஆண்டெனா
ഡയറക്,dirac
നേരിട്ടുള്ള വിലാസം,நேரடி முகவரி
നേരിട്ടുള്ള സംയോജനം,நேரடி இணைப்பு
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),நேரடி நினைவக அணுகல் (DMA)
നേരിട്ടുള്ള എഴുത്ത് ശരീരം,நேரடி எழுத்து உடல்
ദിശാസൂചന ഗെയിമറ്റ്,திசை கேமட்
ദിശാസൂചന നേട്ടം,திசை ஆதாயம்
ദിശാബോധം,திசை
ദിശ ആന്റിന,திசை ஆண்டெனா
പ്രവർത്തനരഹിതമായ അന്വേഷണം,திறனற்ற ஆய்வு
വേർപെടുത്തുക,பிரிக்கவும்
നിമജ്ജനം,மூழ்குதல்
"നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്","மூழ்கும் விளக்கு, மூழ்கும் விளக்கு"
കണികാ ദ്രവ്യം,குறிப்பிட்ட காாியம்
വിതരണ നികുതി,விநியோக வரி
കോൺകേവ് ആന്റിന,குழிவான ஆண்டெனா
ഡിസ്ക്,வட்டு
സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ),இடப்பெயர்ச்சி மாறிலி (நிலையான)
ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്,இடப்பெயர்ச்சி மின்னோட்டம்
സ്ഥാനചലന പിശക്,இடப்பெயர்ச்சி பிழை
പ്രദർശനം,கண்காட்சி
ക്ഷയം,சிதைவு
വളച്ചൊടിക്കൽ,திரித்தல்
രൂപഭേദം കേടുപാടുകൾ,உருமாற்றம் சேதம்
വക്രീകരണ നിലവിലെ ശ്രേണി,விலகல் தற்போதைய வரம்பு
വക്രീകരണം സ്ട്രീം ചെംചീയൽ,சிதைவு நீரோடை அழுகல்
വക്രീകരണ സംവേദനക്ഷമത,சிதைவு உணர்திறன்
വക്രീകരണം നേട്ടം മാർജിൻ,விலகல் ஆதாய விளிம்பு
രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം,சிதைவு உள்ளீடு எதிர்ப்பு
വക്രീകരണം ലൂപ്പ് നേട്ടം,விலகல் வளைய ஆதாயம்
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,விநியோகிக்கப்பட்ட பெருக்கி
വിതരണ ഗുണിതം,விநியோக பெருக்கி
വ്യതിയാന റിസീവർ,மாறுபாடு பெறுதல்
പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്,பூஜ்ஜிய பிரிவு சோதனை
ഡി-ലെയർ,டி-லேயர்
അയണോസ്ഫിയറിന്റെ ഡി-പാളി,அயனோஸ்பியரின் D- அடுக்கு
ഡി-മോസ്,d-moss
ഡോൾബി ശരീരം,டால்பி உடல்
ഫലപ്രദമായ പോൾ,பயனுள்ள துருவம்
ഫലപ്രദമായ പോൾ പ്രതിരോധം,பயனுள்ள துருவ எதிர்ப்பு
ദാതാവിന്റെ മാലിന്യം,நன்கொடையாளர் கழிவு
ദാതാവിന്റെ മെറ്റീരിയൽ,நன்கொடை பொருள்
ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്,கவனிப்பு நிலை
മായം ചേർക്കൽ,கலப்படம்
ഡോപ്ലർ പ്രഭാവം,டாப்ளர் விளைவு
ഡോപ്ലർ റഡാർ,டாப்ளர் ரேடார்
ഡോസിമീറ്റർ,டோசிமீட்டர்
പോയിന്റ് മാട്രിക്സ്,புள்ளி அணி
പോയിന്റ് നൊട്ടേഷൻ,புள்ளி குறிப்பு
ദ്വിതീയ പ്രശ്നം,இரண்டாம் நிலை பிரச்சினை
ദ്വിതല കപ്പാസിറ്റർ,இரு அடுக்கு மின்தேக்கி
ബൈനറൽ ക്ലൈസ്ട്രോൺ,பைனரல் கிளிஸ்ட்ரான்
ഉഭയകക്ഷി ബാർ,இருதரப்பு பட்டை
ഉഭയകക്ഷി പിസി ബോർഡ്,இருதரப்பு பிசி வாரியம்
ഇരട്ട അടയാളപ്പെടുത്തൽ,இரட்டை குறியிடுதல்
ഇരട്ട ട്രാൻസിസ്റ്റർ,இரட்டை டிரான்சிஸ்டர்
ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,இரட்டை டியூன் செய்யப்பட்ட பெருக்கி
ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ,இரட்டை அடுக்கு டிரான்சிஸ்டர் பெருக்கி
ഇരട്ടിക്കുന്നു,இரட்டிப்பாகிறது
തടസ്സം സമയം,குறுக்கீடு நேரம்
ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,வெளியீடு மின்முனை
ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,பின்தொடரும் வெளியீட்டு மின்முனை
ഡി റാം,டி ராம்
ഡി റാം,டி ராம்
റൺഓഫ് സെൽ,ஓடும் செல்
ഒഴുകുന്ന നീരൊഴുക്ക്,ஓடை ஓடை
ഒഴുക്ക് വേഗത,ஓடும் வேகம்
സുഷിരം ടേപ്പ്,துளை நாடா
ഓപ്പറേറ്റർ ബസ്,நடத்துனர் பேருந்து
പ്രവർത്തന ഘട്ടം,இயக்க நிலை
അധർമ്മം,அக்கிரமம்
ഡ്രൈ സെൽ,உலர் செல்
ഉണങ്ങിയ കൊത്തുപണി,உலர் பொறித்தல்
ഡ്രൈ ഫിലിം,உலர் படம்
ഡ്രൈ സ്വിച്ചിംഗ്,உலர் மாறுதல்
ഡ്രൈസ്റ്റാസ് ആർട്ട് ഡിസ്പ്ലേസർ,டிரைஸ்டாஸ் ஆர்ட் டிஸ்ப்ளேசர்
ഡി.ടി.ഇ.,டி.டி.இ.
dtl (ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്),dtl (டையோடு டிரான்சிஸ்டர் தர்க்கம்)
"ഡ്വിഗെറ്റ് ഫേറ്റ്, ഡ്വിഗെറ്റ് എഫ്. ഇ.ടി.","ட்வைஜெட் ஃபேட், டுவைஜெட் எஃப். இ.டி."
ഇരട്ട പൊരുത്തം,இரட்டை பொருத்தம்
ദമ്പതികൾ ട്രാൻസ്മിഷൻ,ஜோடி பரிமாற்றம்
ഇരട്ട വായന കോർഡിനേറ്റർ,இரட்டை வாசிப்பு ஒருங்கிணைப்பாளர்
"ഡ്യുവൽ-ഡിഫറൻസ് അനലോഗ്, ഡിജിറ്റൽ കൺവെർട്ടർ","இரட்டை வேறுபாடு அனலாக், டிஜிட்டல் மாற்றி"
ദ്വിധ്രുവ മാറ്റം,இருமுனை மாற்றம்
ഇരട്ട ഫോളോ വോൾട്ടേജ് കൺട്രോളർ,இரட்டை பின்தொடர் மின்னழுத்த கட்டுப்படுத்தி
ദ്വൈതത്വം,இருமை
ഇരട്ട തുഴച്ചിൽ,இரட்டை வரிசை
നിശബ്ദ ആന്റിന,அமைதியான ஆண்டெனா
ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ,இரட்டை பரிமாற்றம்
യൂട്ടിലിറ്റി അനുപാതം,பயன்பாட்டு விகிதம்
യൂട്ടിലിറ്റി റേഷ്യോ മോഡുലേഷൻ,பயன்பாட்டு விகித பண்பேற்றம்
dB-25 കണക്റ്റർ,dB-25 இணைப்பான்
താമസസ്ഥലം,குடியிருப்பு
ചലനാത്മക സവിശേഷതകൾ,மாறும் பண்புகள்
ചലനാത്മക സവിശേഷതകൾ,மாறும் பண்புகள்
ഡൈനാമിക് കറന്റ്,மாறும் மின்னோட்டம்
ചലനാത്മക പ്രതിരോധം,டைனமிக் மின்மறுப்பு
"ഡൈനാമിക് ലോഡ് ലൈൻ, ലോഡ് ലൈൻ","டைனமிக் சுமை வரி, சுமை வரி"
ഡൈനാമിക് മെമ്മറി,மாறும் நினைவகம்
വേരിയബിൾ മെമ്മറി സെൽ,மாறி நினைவக செல்
ഡൈനാമിക് മെമ്മറി റിഫ്രഷർ,டைனமிக் நினைவக புதுப்பிப்பு
ചലനാത്മക മൗസ് വിപരീതം,மாறும் சுட்டி தலைகீழ்
ഡൈനാമിക് റാം ഡൈനാമിക് റാം,டைனமிக் ரேம் டைனமிக் ரேம்
ചലനാത്മക ശ്രേണി,மாறும் வரம்பு
ചലനാത്മക പ്രതിരോധം,மாறும் எதிர்ப்பு
ഡൈനാമിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ,மாறும் இடப்பெயர்ச்சி பதிவு
ഡൈനാമിക് ടെസ്റ്റ്,டைனமிக் சோதனை
ഡൈനാമിക് വീഡിയോ റാൻഡം ആക്സസ് മെമ്മറി (DVRAM),டைனமிக் வீடியோ ரேண்டம் அணுகல் நினைவகம் (DVRAM)
ഡൈനാമോ,டைனமோ
ഡൈനാമോമീറ്റർ,டைனமோமீட்டர்
ഡൈനിട്രോൺ ഓസിലേറ്റർ,டைனிட்ரான் ஆஸிலேட்டர்
"ആദ്യകാല പ്രഭാവം, ആദ്യകാല പ്രഭാവം","ஆரம்ப விளைவு, ஆரம்ப விளைவு"
ഇ ഒരു റോം,இ ஒரு ரோம்
ഭൂമി കണക്റ്റിവിറ്റി,பூமி இணைப்பு
ഗ്രൗണ്ട് സ്റ്റേഷൻ,தரை நிலையம்
എബർസ്-മൗൾ-സമവാക്യം,ஈபர்ஸ்-மவுல்-சமன்பாடு
എബെർസ്-മൗൾ-മോഡൽ,ஈபர்ஸ்-மால்-மாடல்
പ്രതിധ്വനി,எதிரொலி
ആന്റി എക്കോ,எதிரொலி எதிர்ப்பு
എഡ്ഡി കറന്റ്,எடி கரண்ட்
സ്ട്രാൻഡ് കണക്റ്റർ,இழை இணைப்பான்
കോർ ഡിറ്റക്ടർ,கோர் டிடெக்டர்
കോർ ട്രിഗർ ഫ്ലിപ്പ് ഫ്ലോപ്പ്,மைய தூண்டுதல் ஃபிளிப் ஃப்ளாப்
കോർ ട്രിഗർ ലാച്ച്,முக்கிய தூண்டுதல் தாழ்ப்பாளை
എഡിസൺ പ്രഭാവം,எடிசன் விளைவு
എഡിറ്റർ,ஆசிரியர்
ഫലപ്രദമായ പ്രദേശം,பயனுள்ள பகுதி
ഫലപ്രദമായ നിലവിലെ,பயனுள்ள மின்னோட்டம்
ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം,பயனுள்ள தரை ஆரம்
ഫലപ്രദമായ ഉയരം,பயனுள்ள உயரம்
ഫലപ്രദമായ നീളം,பயனுள்ள நீளம்
ഫലപ്രദമായ പിണ്ഡം,பயனுள்ள நிறை
ഫലപ്രദമായ വികിരണം ശക്തി,பயனுள்ள கதிர்வீச்சு சக்தி
ഫലപ്രദമായ വോൾട്ടേജ്,பயனுள்ள மின்னழுத்தம்
കാര്യക്ഷമത,திறன்
ഇ.ഇ.പി. ROM,இ.இ.பி. ரோம்
ഐക്കണൽ സമവാക്യം,சின்னச் சமன்பாடு
വിപരീത കപ്പാസിറ്റൻസ്,தலைகீழ் கொள்ளளவு
ഇ-പാളി,மின் அடுக்கு
വൈദ്യുത പ്രവാഹം,மின்சாரம்
വൈദ്യുത മണ്ഡലം,மின்சார புலம்
ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത,மின்சார புல தீவிரம்
വൈദ്യുത പ്രവാഹ ലൈനുകൾ,மின்னோட்டக் கோடுகள்
വൈദ്യുത സാധ്യത,மின்சார திறன்
വൈദ്യുതാഘാതം,மின்கசிவு
ഇലക്ട്രോ-സോൾഡർ,மின் சாலிடர்
വൈദ്യുത തരംഗം,மின்சார அலை
വൈദ്യുത ദൈർഘ്യം,மின் நீளம்
വൈദ്യുത ശക്തി,மின் சக்தி
വൈദ്യുതി,மின்சாரம்
ഇ.സി.ജി,ஈசிஜி
ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ,மின்சார டைனமோ மீட்டர்
ഇലക്ട്രോഡ്,மின்முனை
ഇലക്ട്രോഡ് കറന്റ്,மின்னோட்டம்
വൈദ്യുത പ്രകാശം,மின் ஒளிர்வு
ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ,மின் ஒளிரும் காட்சி
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,கால்வனிக் தனிமைப்படுத்தல்
ഇലക്ട്രോലൈറ്റ്,எலக்ட்ரோலைட்
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,மின்னாற்பகுப்பு மின்தேக்கி
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,மின்னாற்பகுப்பு மின்தேக்கி
വൈദ്യുതകാന്തികം,மின்காந்தம்
വൈദ്യുതകാന്തിക ഊർജ്ജം,மின்காந்த ஆற்றல்
വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ,மின்காந்த தூண்டல்
"വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ","மின்காந்த குறுக்கீடு, EMI"
വൈദ്യുതകാന്തിക സ്പെക്ട്രം,மின்காந்த நிறமாலை
വൈദ്യുതകാന്തിക തരംഗം,மின்காந்த அலை
വൈദ്യുതകാന്തികത,மின்காந்தவியல்
ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ,எலக்ட்ரோ மெக்கானிக்கல் வடிகட்டி
ഇലക്ട്രോമീറ്റർ,எலக்ட்ரோமீட்டர்
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,மின்னோட்ட விசை
ഇലക്ട്രോൺ,எதிர் மின்னணு
ഇലക്ട്രോൺ ബീം,எலக்ட்ரான் கற்றை
ഇലക്ട്രോൺ ചാർജ്,எலக்ட்ரான் சார்ஜ்
ഇലക്ട്രോൺ ഉദ്വമനം,எலக்ட்ரான் உமிழ்வு
ഇലക്ട്രോൺ ഒഴുക്ക്,எலக்ட்ரான் ஓட்டம்
ഇലക്ട്രോൺ വാതകം,எலக்ட்ரான் வாயு
ഇലക്ട്രോൺ ഉപകരണം,எலக்ட்ரான் சாதனம்
ഇലക്ട്രോൺ ദ്വാര ജോഡി,எலக்ட்ரான் துளை ஜோடி
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,எலக்ட்ரான் நுண்ணோக்கி
ഇലക്ട്രോൺ പരിക്രമണം,எலக்ட்ரான் சுற்றுப்பாதை
ഇലക്ട്രോൺ ഷെൽ,எலக்ட்ரான் ஷெல்
ഇലക്ട്രോൺ വോൾട്ട്,எலக்ட்ரான் வோல்ட்
ഇലക്ട്രോൺ വേവ് ട്യൂബ്,எலக்ட்ரான் அலை குழாய்
ഇലക്ട്രോണിക് ചാർജ്,மின்னணு கட்டணம்
ഇലക്ട്രോണിക് ഡാറ്റ സമ്മർദ്ദം,மின்னணு தரவு அழுத்தம்
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,மின்னணு தரவு செயலாக்கம்
ഇലക്ട്രോണിക് കീ,மின்னணு விசை
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),மின்னணு அஞ்சல் (மின்னஞ்சல்)
ഇലക്ട്രോണിക് പിണ്ഡം,மின்னணு நிறை
ഇലക്ട്രോണിക് സംഖ്യാശാസ്ത്രം,மின்னணு எண்
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ്,மின்னணு மாறுதல்
ഇലക്ട്രോണിക് വോൾട്ട്മീറ്റർ,மின்னணு மின்னழுத்தமானி
ഇലക്ട്രോണിക് ട്യൂൺ ചെയ്ത റിസീവർ,மின்னணு முறையில் டியூன் செய்யப்பட்ட ரிசீவர்
ഇലക്ട്രോണിക്സ് വ്യവസായ അസോസിയേഷൻ,மின்னணு தொழில் சங்கம்
ഇലക്ട്രോപ്ലേറ്റിംഗ്,மின்முலாம் பூசுதல்
ഇലക്ട്രോസ്കോപ്പ്,மின்னோக்கி
വൈദ്യുതകാന്തികത,மின்காந்தவியல்
ഇലക്ട്രോസ്റ്റാറ്റിക് ഫ്ലക്സ്,மின்னியல் ஃப்ளக்ஸ்
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രിസർവേറ്റീവ്,மின்னியல் பாதுகாப்பு
ഘടകം,உறுப்பு
നവീകരിക്കുക,மேம்படுத்தல்
പുരോഗതി ആംഗിൾ,முன்னேற்றக் கோணம்
ദീർഘവൃത്താകൃതിയിലുള്ള പ്രതിഫലനം,நீள்வட்ட பிரதிபலிப்பான்
ദീർഘവൃത്താകൃതിയിലുള്ള ഫിൽട്ടർ,நீள்வட்ட வடிகட்டி
ദീർഘവൃത്താകൃതിയിലുള്ള ധ്രുവം,நீள்வட்ட துருவம்
എംബഡഡ് സിസ്റ്റം,உட்பொதிக்கப்பட்ட அமைப்பு
അബ്സിഡിക് കോഡ്,abssidic குறியீடு
എമിറ്റർ,உமிழ்ப்பான்
എമിറ്റർ ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ,உமிழ்ப்பான் நோக்குநிலை கட்டமைப்பு
എമിറ്റർ ബൈപാസ് കപ്പാസിറ്റർ,உமிழ்ப்பான் பைபாஸ் மின்தேக்கி
എമിറ്റിംഗ് സവിശേഷതകൾ,உமிழும் பண்புகள்
എമിറ്റർ കപ്പിൾഡ് ആംപ്ലിഫയർ,உமிழ்ப்பான் இணைந்த பெருக்கி
എമിറ്റർ ഡിഫ്യൂഷൻ,உமிழ்ப்பான் பரவல்
എമിറ്റർ ട്രെയിലിംഗ്,உமிழ்ப்பான் பின்னிணைப்பு
എമിറ്റർ റെസിസ്റ്റർ,உமிழ்ப்பான் மின்தடை
എമിറ്റർ സ്ഥിരതയുള്ള ഓറിയന്റേഷൻ കോൺഫിഗറേഷൻ,உமிழ்ப்பான் நிலைப்படுத்தப்பட்ட நோக்குநிலை கட்டமைப்பு
എമിറ്റർ ബേസ് ജംഗ്ഷൻ,உமிழ்ப்பான் அடிப்படை சந்திப்பு
"എമിറ്റർ കപ്പിൾഡ് ലോജിക്, ECL","உமிழ்ப்பான் இணைந்த தர்க்கம், ECL"
യന്ത്രവത്കൃതം,இயந்திரமயமாக்கப்பட்டது
പ്രാപ്തമാക്കുക,செயல்படுத்த
എൻക്യാപ്സുലേഷൻ,அடைப்பு
കൊടിത്ര,கொடித்ரா
എൻക്രിപ്ഷൻ,குறியாக்கம்
വൃത്താകൃതിയിലുള്ള നേട്ടം,வட்ட ஆதாயம்
പരിവർത്തനം,மாற்றம்
വ്യവസ്ഥാപിത,அமைப்பு ரீதியான
വൃത്താകൃതിയിലുള്ള സ്ഥാനചലനം,வட்ட இடப்பெயர்ச்சி
