English,Punjabi
Cultural or accelerated eutrophication,ਸਭਿਆਚਾਰਕ ਜਾਂ ਤੇਜ਼ ਇਛੜਨ
Culture,ਸਭਿਆਚਾਰ
Cumulus oophorus,Cumulus ooporus
Cupressus torulosa,ਕਪੇਰਪ੍ਰੈਸ ਟੋਰੂਲੋਸਾ
Cupula,ਉਪulaula
Cupule,ਕਪੂਲ
Curcumin,ਕਰਕੁਮਿਨ
Cursorial,ਮੁਸ਼ਕਿਲ
Curvembryae,ਕਰਵੰਬਰਸੀ
Curvembryonic,ਕਰਵਬੇਰੀੋਨਿਕ
Cuscuta,ਕੁਸਕਤਾ
Cuspidate,Cuspidate
Cuticle,ਕਟੀਲ
Cutting,ਕੱਟਣਾ
Cutting,ਕੱਟਣਾ
Cuttlefish,ਕਟਲਫਿਸ਼
Cyanobacteria,ਸਾਈਨੋਬੈਟਰੀਆ
Cyanobacterium,ਸਿਨੋਬੈਕਟਰੀ
Cyanocobalamin (B12),ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12)
Cyanophycean granule,ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ
Cyathium,ਸਾਈਥਿਅਮ
Cycad,ਸਾਈਕੈਡ
Cycadaceae,ਸਾਈਕਡੇਸੀਸੀ
Cycadopsida,ਸਾਈਕਾਡੋਪਸਡਾ
Cyclic guanosine monophosphate,ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ
Cyclic photophosphorylation,ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ
Cyclonic separator,ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ
Cyclops,ਸਾਈਕਲੋਪਸ
Cyclosporin A,ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ
Cyclostomata,ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ
Cycus,ਸਾਈਕਲ
Cymose,ਸਾਈਮੋਜ਼
Cymose type,ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ
Cypress,ਸਾਈਪਰਸ
Cypsela,ਸਾਈਪਸਲਾ
Cysteine,Catsine
Cystic fibrosis,ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ
Cytokinesis,ਸਾਇਟੋਕਿਨੇਸਿਸ
Cytochrome,Cytochromo
Cytokine barrier,ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ
Cytokinin,ਸਾਇਟੋਕਿਨਿਨ
Cytology,ਸਾਇਟੋਲੋਜੀ
Cyton,ਸਾਈਓਟਨ
Cytoplasm,ਸਾਇਟੋਪਲਾਜ਼ਮ
Cytoplasmic bridge,ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ
Cytoplasmic globule,ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ
Cytosine,ਸਾਇਟੋਸਾਈਨ
Cytoskeleton,ਸਾਇਟੋਸਕੇਲੇਟਨ
Cytosol,ਸਾਇਟੋਸੋਲ
Cytotaxonomy,ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ
Dehydration,ਡੀਹਾਈਡਰੇਸ਼ਨ
Dairy technology,ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ
Daphnales,ਡੈਫਨੇਲੇਸ
Daphnia,ਡੂੰਨੀਆ
Dark back ground,ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ
Dark field microscopy,ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ
Dark reaction,ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ
Darwinism,ਡਾਰਵਿਨਿਜ਼ਮ
Darwin's finch,ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ
Data deficient,ਡੇਟਾ ਦੀ ਘਾਟ
Date palm,ਡੇਟਿੰਗ ਹਥੇਲੀ
Datura stramonium,ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ
Daughter cell,ਧੀ ਸੈੱਲ
Day neutral plant,ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ
Day-length,ਦਿਨ ਦੀ ਲੰਬਾਈ
Degrowth,ਡੀਗੈਥ
Dead shoot,ਡੈੱਡ ਸ਼ੂਟ
Deafness,ਬੋਲ਼ਾਪਨ
Decamer,ਡੀਕਮਰ
Decaying organic matter,ਜੈਵਿਕ ਪਦਾਰਥ
Decibel,ਡੈਸੀਬੈਲ
Decidua basalis,ਡਸੀਡੁਆ ਬਾਸਾਲੀ
Decidua capsularis,ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ
Decidua,ਡਿਸਿਡੁਆ
Deciduous,ਪਤਝੜ
Decompose,ਕੰਪੋਜ਼
Decomposer,ਕੰਪੋਜ਼ਰ
Decomposing detritus,ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ
Decomposition rate,ਸੜਨ ਦੀ ਦਰ
Decumbent,ਵਿਗਾੜ
Dedifferentiated cell,ਸਮਰਪਿਤ ਸੈੱਲ
Deep ocean trench,ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ
Deep water body,ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ
Defibrillation,Defibbriletlation
Defibrillator,ਡਿਫਿਬ੍ਰਿਲੇਟਰ
Deficiency,ਘਾਟ
Deflation,ਦ੍ਰਿੜਤਾ
Deflection wave,ਬਦਨਾਮ ਵੇਵ
Deforestation,ਕਟਾਈ
Degeneracy of codon,ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ
Degenerate,ਪਤਿਤ
Degenerate code,ਡੀਜਨਰੇਟ ਕੋਡ
Degeneration,ਡੀਜਨਰੇਸ਼ਨ
Degenerative joint,ਡੀਜਨਰੇਟਿਵ ਜੋੜ
Degradation of grassland,ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ
Degrowth,ਡੀਗੈਥ
Dehiscent fruit,ਡੀਹਿਸੈਂਟ ਫਲ
Dehydration,ਡੀਹਾਈਡਰੇਸ਼ਨ
Dehydro-epiandrosterone,ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ
Dehydrogenase,ਡੀਹਾਈਡ੍ਰੋਜਨਸ
Deletion,ਹਟਾਉਣਾ
Delimiting membrane,ਖਤਰਨਾਕ ਝਿੱਲੀ
Delineating,ਡੀਲਲਾਈਨ
Delphinus,ਡੇਲਫਿਨਸ
Demersal fish,ਡੈਮਰਸੈਲ ਮੱਛੀ
Demographic transition,ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ
Denaturation,ਗਿਰਾਵਟ
Denatured,ਨਿੰਦਿਆ
Denaturisation,ਨਾਪਸੰਦ
Dendrite,ਡੈਂਡਰਾਈਟ
Dendrite,ਡੈਂਡਰਾਈਟ
Dendrite,ਡੈਂਡਰਾਈਟ
Dendrobates,Dendrobates
Dendron,ਡੈਂਡਰੋਨ
Dengue,ਡੇਂਗੂ
Denitrification,ਇਨਕਾਰ
Denitrification process,ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ
Dentitrifier,ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ
Denitrifying bacteria,ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ
Dense solution,ਸੰਘਣਾ ਹੱਲ
Density gradient centrifugation,ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ
Density of the suspension,ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ
Dentate,ਦੰਦ
Dentine,ਦੰਦ
Deoxygenated blood,ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ
Deoxyribonucleic acid (DNA),ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ)
Depigmentation,ਸੰਜਮ
Depletion of soil fertility,ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ
Depolarisation,ਵਡਿਆਨੀ
Depolymerisation,ਨਿਪੁੰਨਤਾ
Depression,ਉਦਾਸੀ
Depression,ਉਦਾਸੀ
Derelict land,ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ
Derivative novacaine,ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ
Dermatogen,ਡਰਮੇਟੋਜਨ
Dermis,Dermis
Descendant population,ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ
Descending colon,ਉਤਰਦਾ ਕਾਲਨ
Descending limb,ਉਤਰਦੇ ਅੰਗ
Descending thoracic aorta,ਥੋਰਸਿਕ ਅਨਾਥ
Descent,ਉਤਰਾਈ
Desert areas,ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ
Desert biome,ਮਾਰੂਥਲ ਬਾਇਓਮ
Desert community,ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ
Desert plant,ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ
Desert shrub,ਮਾਰੂਥਲ ਝਾੜੀ
Desertification,ਉਜਾੜਤਾ
Desi variety,ਦੇਸੀ ਕਿਸਮ
Desmid,ASMID
Desmotubule,Dismotubule
Detergent,ਡਿਟਰਜੈਂਟ
Detoxication,ਡੀਟੌਕਸਕਸ਼ਨ
Detoxification,ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ
Detritivore,ਡੈਟ੍ਰੇਟਿਵੋਰ
Detritivorous,ਡੀਟ੍ਰੇਟਵਾਇਰਸ
Detritus feeder,ਡੀਟਰਿਟਸ ਫੀਡਰ
Detritus feeding invertebrate,ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ
Detritus food chain,ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ
Deuterostomia,ਡੀਵਰਸਟੋਮੀਆ
Development,ਵਿਕਾਸ
Devil fish,ਸ਼ੈਤਾਨ ਮੱਛੀ
Devil fish,ਸ਼ੈਤਾਨ ਮੱਛੀ
Devonian period,ਡੇਵਨੀਅਨ ਅਵਧੀ
De-vries theory,ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ
De-xycorticosterone,ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ
Dihybrid,ਡਾਇਲਬ੍ਰਿਡ
Dinucleotide,ਡਾਇਨਯੂਕਲੋਟਾਈਡ
Diabetes insipidus,ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ
Diabetes mellitus,ਸ਼ੂਗਰ ਰੋਗ mellitus
Diacetylmorphin,ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ
Diagnosis,ਨਿਦਾਨ
Diagnostic and therapeutics,ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ
Diagnostic image,ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ
Diagnostic kit,ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ
Diakinesis,ਡਾਇਕੀਨੇਸਿਸ
Dialysing fluid,ਡਾਲੀਸਿੰਗ ਤਰਲ
Dialysis,ਡਾਇਲਸਿਸ
Diandria,ਡੈਂਡਰੀਆ
Diandrous,ਡੈਂਡਰਸ
Diapause,ਪਰਿਵਰਤਨ
Diarrhoea,ਦਸਤ
Diastolic pressure,ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ
Diatom,ਡਾਇਟੋਮ
Diatomaceous earth,ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ
Dioxylglycerol (DG),Dioxylglycerl (dg)
Dibasic phosphate,Dibasic ਫਾਸਫੇਟ
Dichanthium,ਦਿਕਾਂਤਿਅਮ
Dichloro diphenyl trichloroethane (DDT),Diclero diphenyl trikhloethene (ddt)
Dichotomous,Dichotomous
Dicondylic skull,ਡਿਕਨਡਿਕ ਖੋਪੜੀ
Dicotyledon,ਡਿਕੋਟੀਕਲੋਨ
Dictyosome,Dictyosome
Dictyota,ਡਿਕਟੋਟਾ
Diencephalon,ਮਨੀਫਲੌਲਾ
Dietary,ਖੁਰਾਕ ਸੰਬੰਧੀ
Differential contribution,ਵੱਖਰਾ ਯੋਗਦਾਨ
Differential interference contrast microscope,ਸੂਤਰ ਦਖਲ ਦੇ ਵਿਪਰੀਤ
Differential reproduction,ਵੱਖਰਾ ਪ੍ਰਜਨਨ
Differentiated cell,ਵੱਖਰਾ ਸੈੱਲ
Differentiation,ਭਿੰਨਤਾ
Diffracted wave,ਵੱਖ-ਵੱਖ ਵੇਵ
Diffuse,ਫੈਲਾਓ
Diffusing capacity,ਵੱਖ-ਵੱਖ ਸਮਰੱਥਾ
Digestion,ਹਜ਼ਮ
Digestive juice,ਪਾਚਨ ਦਾ ਜੂਸ
Digestive system,ਪਾਚਨ ਸਿਸਟਮ
Digestive tract,ਪਾਚਕ ਟ੍ਰੈਕਟ
Digit,ਅੰਕ
Digital subtraction angiography,ਡਿਜੀਟਲ ਘਟਾਓ ਐਂਜੀਓਗ੍ਰਾਫੀ
Digitally,ਡਿਜੀਟਲ
Digitiform gland,ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ
Dikaryon,ਡਾਈਕਰੀਓਨ
Dikaryophase,ਡਿਕਰੀਘਰੇ
Dimer,ਡਾਈਮਰ
Dominant lethal allele,ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ
Dimorphism,ਡਾਈਮੋਰਫਿਜ਼ਮ
Dinitrogen,ਡਾਇਨਾਈਟ੍ਰੋਜਨ
Dinoflagellate,ਡਾਇਨਫਲੇਜਲੇਟ
Dioecious,Dioeous
Diospyros melanoxylon,DiuspyroS Melocylon
Dipeptide,ਡੇਟੈਪਟਾਈਡ
Diphyodont,Diphyontont
Diplobacillus,ਡਿਪਲੋਬਿਲਸ
Diploblastic,ਡਿਪਲੋਬਲੇਸਟਿਕ
Diplococcus pneumoniae,ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ
Diploid stage,ਡਿਪਲੋਇਡ ਪੜਾਅ
Diplonema,ਡਿਪਲੋਨੀਮਾ
Diplontic,ਡਿਪਲੋਨਿਕ
Diplosome,ਡਿਪਲੋਸੋਮ
Diplostome,ਡਿਪਲੋਸਟੋਮ
Diplotene stage,ਡਿਪਲੋਟਿਨ ਸਟੇਜ
Diptera,ਡਿਪਟੇਰਾ
Dipteran,ਡਿਪਟਰਾਨ
Dipterocarpus hopea,ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ
Dipthteria,ਡਿਪੰਡਟਰੀਆ
Directional selection,ਦਿਸ਼ਾਵੀ ਚੋਣ
Disaccharide hyaluronic acid,DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ
Disaccharide,ਡਿਸਕਾੱਰਾਈਡ
Disc,ਡਿਸਕ
Disc floret,ਡਿਸਕ ਫਲੋਰੈਟ
Discharge of pollen,ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ
Discontinuous variation,ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ
Discrete mutation,ਵਿਗੜ
Disease,ਰੋਗ
Disharmonising process,ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ
Disinfectant,ਕੀਟਾਣੂਨਾਸ਼ਕ
Disinfected,ਕੀਟਿਆ ਹੋਇਆ ਹੈ
Disorders of bone,ਹੱਡੀ ਦੇ ਵਿਗਾੜ
Dissemination,ਪ੍ਰਸਾਰ
Distal,ਦੂਰ
Distal convoluted,ਦੂਰ ਦਾ ਦੋਸ਼ੀ
Distal nephron,ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ
Distal phalanx,ਡਿਸਟਲ ਸਟੈਨੈਕਸ
Distal pigment,ਦੂਰ ਦਾ ਰੰਗਤ
Diurnal,ਦਸ਼ੁਰ
Divalent cation,ਦੇਣਾ
Divalent,ਵੰਡ
Diverge,ਡਾਈਵਰਜ
Divergence,ਭਟਕਣਾ
Diversity,ਵਿਭਿੰਨਤਾ
Division of labour,ਕਿਰਤ ਦੀ ਵੰਡ
Division,ਵੰਡ
Division,ਵੰਡ
DNA dependent RNA polymerase,ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ
DNA blotting,ਡੀ ਐਨ ਏ ਧੱਬੇ
DNA cleavage,ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ
DNA cloining,ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ
DNA driven hybridization,ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
DNA fingerprinting,ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ
DNA library,ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ
DNA melting,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
DNA methylation,ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ
DNA polymerase,ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ
DNA probe,ਡੀ ਐਨ ਏ ਪੜਤਾਲ
DNA repair,ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ
DNA replicate,ਡੀ ਐਨ ਏ ਨਕਲ
DNA replication,ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
DNA sequence,ਡੀ ਐਨ ਏ ਸੀ
DNA splicing,ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ
DNA super coiling,ਡੀ ਐਨ ਏ ਸੁਪਰ ਕੋਲਿੰਗ
DNA transcription,ਡੀ ਐਨ ਏ ਕੈਸ਼ਕ੍ਰਿਪਸ਼ਨ
DNA vector,ਡੀ ਐਨ ਏ ਵੈਕਟਰ
Dobson unit,ਡੌਬਸਨ ਯੂਨਿਟ
Dogfish,ਡੌਗਫਿਸ਼
Doliolum,ਡੌਲੀਓਲਮ
Dolphin (mammal),ਡੌਲਫਿਨ (ਥਣਧਾਰੀ)
Domestic animal,ਘਰੇਲੂ ਜਾਨਵਰ
Domesticated animal,ਪਾਲਤੂ ਜਾਨਵਰ
Domesticated plant,ਪਾਲਤੂ ਪੌਦਾ
Domestication,ਘਰੇਲੂ
Domestication,ਘਰੇਲੂ
Dominant gene,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜੀਨ
Dominant unit factor,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਇਕਾਈ ਦਾ ਕਾਰਕ
Donnan equilibrium,ਡੋਨਨ ਸੰਤੁਲਨ
Donor cell,ਦਾਨੀ ਸੈੱਲ
Doppler effect,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
Dorsal inner surface,ਡੋਰਸ ਅੰਦਰੂਨੀ ਸਤਹ
Dorsal nerve cord,ਡੋਰਸਲ ਨਰਵ ਹੋਰਡ
Dormancy,ਸੁਸਤ
Dorsal fin,ਡੋਰਸਲ ਫਿਨ
Dorsal hollow nervous system,ਡੋਰਲ ਖੋਖਲੇ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
Dorsal nostril,ਡੋਰਸਲ ਨੱਕ
Dorsal root ganglion,ਡੋਰਸਲ ਰੂਟ ਗੈਂਗਲੀਅਨ
Dorsal surface,ਡੋਰਸਲ ਸਤਹ
Dorsal visceral hump,ਡੋਰਸਲ ਵਿਸੈਲ ਹੰਪ
Dorsiventral leaf,Dorsibental ਪੱਤੇ
Double bond,ਡਬਲ ਬਾਂਡ
Double coconut,ਡਬਲ ਨਾਰਿਅਲ
Double helix,ਡਬਲ ਹੇਲਿਕਸ
Double stranded structure,ਡਬਲ ਟਰੇਡਡ structure ਾਂਚਾ
Downstream,ਥੱਲੇ ਵੱਲ
Downstream processing,ਡਾਉਨਸਟ੍ਰੀਮ ਪ੍ਰੋਸੈਸਿੰਗ
Down syndrome,ਡਾ down ਨ ਸਿੰਡਰੋਮ
Dracaena,ਡਰਾਕਨਾ
Draco,ਡਰਾਕੋ
Dragon fly,ਡਰੈਗਨ ਫਲਾਈ
Droplet,ਬੂੰਦ
Dropsy,ਤੰਬਾਕ
Drosophila melanogaster,ਡ੍ਰੋਸੋਫਿਲਾ ਮੇਲਨੋਗਸਟਰ
Drought,ਸੋਕੇ
Drought resistant grass,ਸੋਕਾ ਰੋਧਕ ਘਾਹ
Drug,ਡਰੱਗ
Drug,ਡਰੱਗ
Drug abuse,ਨਸ਼ਾਖੋਰੀ
Drum stick,ਡਰੱਮ ਸਟਿਕ
Drupe,ਡਰਾਉਣਾ
Dry biomass,ਡਰਾਈ ਬਾਇਓਮਾਸ
Dry deposition,ਖੁਸ਼ਕ ਜਮ੍ਹਾ
Dryopithecus,ਡਰਿੱਕੋਪੋਕਸ
Dryopteris,ਡਰੈਫਟਰਿਸ
Ductule efferent,ਡਕਟੂਲੇ ਪ੍ਰਭਾਵਸ਼ਾਲੀ
Ductus arteriosus,ਡਕਟਸ ਆਰਟਰੀਓਸਸ
Ductus epididymus,ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ
Duodenum,ਡੂਡੇਨਮ
Duplication,ਡੁਪਲਿਕੇਸ਼ਨ
Duramater,ਦੁਰਯੂਰਟਰ
Duramen,ਦੁਰਯੋਜਨ
Duranta,ਡੰਟਾਟਾ
Dust pollution,ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ
Dwarf,ਬੌਨੇ
Dwarfness,ਬੌਨੇਬੀਸ
Dwarf-stem plant,ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ
Dynein,ਡਾਇਨੀਨ
Digit,ਅੰਕ
Eagle,ਇੱਲ
Ear ossicle,ਕੰਨ ਐੱਸ
Earcockle,ਕੰਨਕੋਕਲ
Earliest life,ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ
Early wood,ਜਲਦੀ ਲੱਕੜ
Earmuff,ਸੈਮੱਫ
Earth summit,ਧਰਤੀ ਸੰਮੇਲਨ
Eating and being eaten,ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ
Earth,ਧਰਤੀ
Earth,ਧਰਤੀ
Ebenales,ਈਬੇਨੇਲਜ਼
Ebracteate,Ebraceteate
Echeneis,ਈਚੇਨੀਿਸ
Echinococcus,Echinococcus
Echolocation,ਈਚੋਲੋਕੇਸ਼ਨ
Eclipta alba,ਈਲੈਪਟਾ ਐਲਬਾ
Ecological adaptation,ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ
Ecological efficiency,ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ
Ecological interdependence,ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ
Ecological pyramid,ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ
Ecological sanitation,ਵਾਤਾਵਰਣ ਦੀ ਸਵੱਛਤਾ
Ecological succession,ਵਾਤਾਵਰਣ ਉਤਰਾਧਿਕਾਰੀ
Ecological sustainability,ਵਾਤਾਵਰਣਕ ਸਥਿਰਤਾ
Ecologist,ਵਾਤਾਵਰਣ ਵਿਗਿਆਨੀ
Ecology,ਵਾਤਾਵਰਣ
Ecology and environment,ਵਾਤਾਵਰਣ ਅਤੇ ਵਾਤਾਵਰਣ
Ecosan toilet,ਈਕੋਸਾਨ ਟਾਇਲਟ
Ecosystem,ਈਕੋਸਿਸਟਮ
Ecosystem diversity,ਈਕੋਸਿਸਟਮ ਡਾਈਵਰਟੀ
Ecosystem process,ਈਕੋਸਿਸਟਮ ਪ੍ਰਕਿਰਿਆ
Ecosystem service,ਈਕੋਸਿਸਟਮ ਸਰਵਿਸ
Ecotone,ਈਕੋਟੋਨ
Ecotourism,ECotOrism
Ecotype,ਈਕੋਟਾਈਪ
ECP gradient,ECP ਗਰੇਡੀਐਂਟ
Ectocarpus,ਐਕਟੋਕਰਿਪਸ
Ectoderm,ਐਕਟੋਡਰਮ
Ectomycorrhizae,Ectomycorhizae
Ectoparasite,Ectoparasite
Ectopic pregnancy,ਇਮੈਕਟੋਪਿਕ ਗਰਭ ਅਵਸਥਾ
Ectotherm,ਇਸ਼ਾਰਾ
Ectothermic,ਇਸ਼ੋਥੋਰਮਿਕ
Edge effect,ਕਿਨਾਰਾ ਪ੍ਰਭਾਵ
Edge species,ਐਜ ਸਪੀਸੀਜ਼
Effective stroke,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਟ੍ਰੋਕ
Effector,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
Effector,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
Efferent,ਪ੍ਰਭਾਵਿਤ
Efferent arteriole,ਪ੍ਰਭਾਵਿਤ ਆਰਟਰੀਓਲ
Efficiency index,ਕੁਸ਼ਲਤਾ ਸੂਚਕ
Effluent,ਹਮਦਰਦੀ
Effluent treatment plant (ETP),ਪ੍ਰਭਾਵਕਾਨਾ ਇਲਾਜ ਦਾ ਪੌਦਾ (ETP)
Efflux,EFTLUX
Egested,ਉਠਿਆ
Egg,ਅੰਡਾ
Egg apparatus,ਅੰਡੇ ਦੀ ਉਪਕਰਣ
Ego centrism,ਹਉਮੈ ਸੈਂਟਰਿਸਮਿਸ
Eicchornia crassipes,ਆਈਸੀਕਿਨੀਆ ਕਰੈਸ਼ਿਸਿੱਪਸ
Ejaculatory duct,Ejacoulatory nuct
El nino effect,ਏਲ ਨੀਨੋ ਪ੍ਰਭਾਵ
Elaioplast,Elayoplast
Elasmobranch,ਐਲਸਮੋਬ੍ਰਾਂਚ
Elastic fibre,ਲਚਕੀਲੇ ਫਾਈਬਰ
Elastic force,ਲਚਕੀਲ ਤਾਕਤ
Elasticity,ਲਚਕੀਲਾ
Elastin,ਐਲੋਸਟਿਨ
Elater,ਈਲੇਟਰ
Electric field,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
Electric illuminator,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਕਾਸ਼ਕ
Electric organ,ਇਲੈਕਟ੍ਰਿਕ ਅੰਗ
Electrical discharge,ਇਲੈਕਟ੍ਰੀਕਲ ਡਿਸਚਾਰਜ
Electrical potential difference,ਇਲੈਕਟ੍ਰੀਕਲ ਸੰਭਾਵਿਤ ਅੰਤਰ
Electrical synapse,ਇਲੈਕਟ੍ਰੀਕਲ ਸਿਨਪਸ
Electrocardiogram (ECG),ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗਰਾਮ (ਈਸੀਜੀ)
Electrocardiograph,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫ
Electrocardiography,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫੀ
Electrochemical proton gradiant,ਇਲੈਕਟ੍ਰੋ ਕੈਮੀਕਲ ਪ੍ਰੋਟੋਨ ਗ੍ਰੇਡੀਅਨ
Electroencephalogram,ਇਲੈਕਟ੍ਰੋਐਂਸਫੈਲੋਗ੍ਰਾਮ
Electroencephalography,ਇਲੈਕਟ੍ਰੋਐਂਸਫਲੋਗ੍ਰਾਫੀ
Electrogenic,ਇਲੈਕਟ੍ਰੋਜਨਿਕ
Electromagnetic lense,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਲੈਨਸ
Electromagnetic radiation,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਰੇਡੀਏਸ਼ਨ
