Tamil,Odiya
நேரடி முகவரி,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
நேரடி மாற்றம்,ସିଧାସଳଖ ରୂପାନ୍ତର |
நேரடி இணைப்பு,ସିଧାସଳଖ ଯୋଡି |
"1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)","1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)"
நேரடி நினைவக அணுகல் (DMA),ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)
நேரடி முறை,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
திசைகள்,ଦିଗଗୁଡିକ
அடைவு,ଡିରେକ୍ଟୋରୀ
"1. அடைவு சேவையகம், 2. அடைவு சேவையகம்","1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |"
அடைவு சேவை,ଡିରେକ୍ଟୋରୀ ସେବା
முடியவில்லை,ଅସମର୍ଥ |
சமிக்ஞையை முடக்குகிறது,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
"1. துண்டித்தல், 2. துண்டித்தல்","1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା"
"1. தனித்தனி, 2. தனித்தனி","1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |"
"1. வட்டு, 2. வட்டு","1. ଡିସ୍କ, 2. ଡିସ୍କ"
"1. வட்டு முகவரி, 2. வட்டு முகவரி","1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା"
"1. வட்டு வரிசை, 2. வட்டு வரிசை","1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |"
"1. வட்டு திறன், 2. வட்டு திறன்","1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |"
"1. வட்டு இயக்கி, 2. வட்டு இயக்கி","1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |"
வட்டு கோப்பு,ଡିସ୍କ ଫାଇଲ୍ |
"1. வட்டு நினைவகம், 2. வட்டு நினைவகம், 3. வட்டு நினைவகம், 4. வட்டு நினைவகம்","1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ"
வட்டு இயக்க முறைமை (DoS),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS)
வட்டு தொகுப்பு,ଡିସ୍କ ପ୍ୟାକେଜ
"1.சக்ரிகா சர்வர், 2.டிஸ்க் சர்வர்","1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |"
"1. வட்டு சேமிப்பு, 2. வட்டு சேமிப்பு","1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ"
வட்டு,ଡିସ୍କେଟ୍ |
காட்சி கோப்பு,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
காட்சி படத்தை,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
அகற்றல்,ନିଷ୍କାସନ
தூரம்,ଦୂରତା
தூர செயல்பாடு,ଦୂରତା କାର୍ଯ୍ୟ
திரித்தல்,ବିକୃତି
வழங்கப்பட்டது,ବିତରଣ
விநியோகிக்கப்பட்ட தரவு,ବଣ୍ଟିତ ତଥ୍ୟ |
விநியோகிக்கப்பட்ட சேவையகம்,ବଣ୍ଟିତ ସର୍ଭର |
"1. விநியோகிக்கப்பட்ட அமைப்பு, 2. விநியோகிக்கப்பட்ட அமைப்பு","1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |"
விநியோகஸ்தர்,ବିତରକ
ஆவணம்,ଡକ୍ୟୁମେଣ୍ଟ୍
அங்கீகாரம் பெற்ற ஆவணம்,ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |
"1. ஆவண சாளரம், 2. ஆவண சாளரம்","1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |"
ஆவணங்கள்,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
"களம், களம்","ଡୋମେନ୍, ଡୋମେନ୍"
டொமைன் பெயர்,ଡୋମେନ୍ ନାମ
"1. டாட் மேட்ரிக்ஸ் பிரிண்டர், 2. டாட் மேட்ரிக்ஸ் பிரிண்டர்","1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
"கீழ், கீழே","ତଳେ, ତଳେ"
"1.அவலின்க், 2.சதுரம்","1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |"
பதிவிறக்க Tamil,ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
பதிவிறக்க நேரம்,ଡାଉନଲୋଡ୍ ସମୟ |
இழுவை,ଟ୍ରାକ୍ସନ୍
DRAM (டைனமிக் ரேம்),DRAM (ଡାଇନାମିକ୍ RAM)
ஓட்டம்,ରନ୍ ଅଫ୍
இயக்கி,ଡ୍ରାଇଭର |
இலைகள்,ପତ୍ର
டிராப் பட்டியல் பெட்டி,ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ
டிரம் டிரைவ்,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
"1.டிரம் பிரிண்டர், 2.டிரம் பிரிண்டர்","1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |"
"1. இம் யூனிட், 2. டிரம் யூனிட்","1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |"
"1. இருமை, 2. இரு","1. ଦ୍ୱ ual ତ୍ୟ, 2 bi"
இரட்டை அடர்த்தி,ଦ୍ୱ ual ତ ଘନତା |
"1. அமைதியான முகவரி, 2. போலி முகவரி","1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |"
திணிப்பு,ଡମ୍ପିଂ
இரட்டை சுற்று,ଡବଲ୍ ସର୍କିଟ୍ |
சட்டப்பூர்வமாக்குதல்,ଆଇନଗତକରଣ |
முக்கிய திறவுகோல்,କି କି
"1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்","1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା"
டிவிடி ரோம்,DVD ROM
மாறும் அறிவுறுத்தல்,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
"1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி","1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |"
"1. இயக்கவியல், 2. இயக்கவியல்","1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ"
ஈ பி சி டி ஐ சி,E B C D I C
மின் வணிகம்,ଇ-ବ୍ୟବସାୟ |
எதிரொலி,ଇକୋ
"1.இ-காமர்ஸ், 2.இ-காமர்ஸ்","1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |"
திருத்துதல்,ସମ୍ପାଦନା
ஆசிரியர்,ସମ୍ପାଦକ
கல்வி தொழில்நுட்பம்,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
e e p rom,e e p rom
"1. அர்த்தமுள்ள முகவரி, 2. பயனுள்ள முகவரி","1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |"
அர்த்தமுள்ள செயல்பாட்டு முகவரி,ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |
பயனுள்ள நடவடிக்கை,ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ
பயனுள்ள UID,ପ୍ରଭାବଶାଳୀ UID |
பயனுள்ள பரிமாற்ற செயல்பாடு,ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ
ஆக்டல் பைட்,ଅକ୍ଟାଲ୍ ବାଇଟ୍ |
"மின்னணு கற்றல், மின் கற்றல்","ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |"
தேர்தல் அல்காரிதம்,ନିର୍ବାଚନ ଆଲଗୋରିଦମ |
மின்னணு அஞ்சல் சேவை (மின்னஞ்சல்),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍)
"1.எலக்ட்ரானிக் பிரிண்டிங், 2.எலக்ட்ரானிக் பிரிண்டர்","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |"
மின் கணக்கியல் இயந்திரம்,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
மின்னணுவியல்,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ
மின்னணு வெளியேற்ற அமைப்பு (ECS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI)
மின்னணு தரவு செயலாக்கம்,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
மின்னணு சிற்றேடு,ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |
மின்னணு நிதி பரிமாற்ற வழிமுறை (EFTS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS)
"1.எலக்ட்ரானிக் ஜர்னல், 2.எலக்ட்ரானிக் ஜர்னல்","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |"
மின்னணு வெளியீடு,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
மின்னணு சுவிட்ச்,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
"உறுப்பு, உறுப்பு","ଉପାଦାନ, ଉପାଦାନ"
மின்னஞ்சல்,ଇ-ମେଲ୍ |
"1. மின்னஞ்சல் முகவரி, 2. மின்னணு அஞ்சல் முகவரி","1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |"
உட்பொதிக்கப்பட்ட அமைப்பு,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
உட்பொதித்தல்,ଏମ୍ବେଡିଂ
உமிழ்ப்பான் இணைந்த தர்க்கம் (ECL),ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL)
காலியான இடம்,ଖାଲି ସ୍ଥାନ
"1. வெற்று சங்கிலி, 2. வெற்று சங்கிலி","1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |"
இயந்திரமயமாக்கல்,ଯାନ୍ତ୍ରିକରଣ
"1.கேப்சுலேஷன், 2.கேப்சுலேஷன்","1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |"
குறிவிலக்கி,ଡିକୋଡର୍ |
குறியாக்கம்,ଏନକୋଡିଂ
"1. குறியாக்கி, 2. கோடாக்","1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |"
மறைக்கப்பட்ட தரவு,ଲୁକ୍କାୟିତ ତଥ୍ୟ |
மறைக்கப்பட்ட கோப்பு முறைமை,ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
"1. என்க்ரிப்ஷன், 2. கோடிங், 3. என்கோடிங்","1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |"
தொகுதி முடிவு,ବ୍ଲକ ଶେଷ
கோப்பு-முடிவு,ଫାଇଲ୍-ଏଣ୍ଡ୍ |
பயனர்,ଉପଯୋଗକର୍ତ୍ତା |
நுழைய,ପ୍ରବେଶ କର |
நுழைவு விசை,ପ୍ରବେଶ ଚାବି |
"1. உத்யம் சர்வர், 2. உத்யம் சேவக்","1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |"
நிறுவன அமைப்பு,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
சக்தி,ଶକ୍ତି
சக்தி தொடர்பு,ଶକ୍ତି ସମ୍ବନ୍ଧ
நுழைவு நேரம்,ପ୍ରବେଶ ସମୟ
உள்ளீடு மாறி,ଇନପୁଟ୍ ଭେରିଏବଲ୍ |
எண்ணத்தக்க,ଗଣନାଯୋଗ୍ୟ
சூழல்,ପରିବେଶ
"1. சகாப்தம், 2. சகாப்தம், 3. அறிவுறுத்தல் தருணம்","1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ"
EPRAM (நிதி நிரல்படுத்தக்கூடிய படிக்க-மட்டும் நினைவகம்),EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ)
epsilon constrictor,ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |
சமநிலைப்படுத்தி,ସମାନତା
உபகரணங்கள்,ଉପକରଣ
சமநிலை வகுப்பு,ସମାନତା ଶ୍ରେଣୀ
சமமான உறவு,ସମାନ ସମ୍ପର୍କ
"1. அழிவு, 2. ஒழிப்பு","1. ବିଲୁପ୍ତ, 2. ବିଲୋପ"
பிழை திருத்தம் குறியீடு,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |
பிழை திருத்தம்,ତ୍ରୁଟି ସଂଶୋଧନ
பிழை கண்டறிதல்,ତ୍ରୁଟି ଚିହ୍ନଟ
பிழை கையாளுதல்,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
பிழை செய்தி,ତ୍ରୁଟି ସନ୍ଦେଶ |
பிழை விகிதம்,ତ୍ରୁଟି ହାର
பிழை மீட்பு,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
பிழை பெயர்,ତ୍ରୁଟି ନାମ
தப்பிக்கும் சின்னம்,ପଳାୟନ ପ୍ରତୀକ |
ஈதர்நெட்,ଇଥରନେଟ୍ |
நிகழ்வு,ଘଟଣା
நிகழ்வு சங்கிலி,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
நிகழ்வு கட்டுப்பாடு,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
நிகழ்வு கவுண்டர்,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
விதிவிலக்கு கையாளுதல்,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
பரிமாற்ற வட்டு சேமிப்பு,ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |
விலக்குதல்,ବହିଷ୍କାର
பிரத்தியேக மற்றும் (x அல்லது),ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା)
இயங்கக்கூடிய நிரல்,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
மரணதண்டனை அறிக்கை,ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ
தேர்ந்தெடுக்கப்பட்ட தேடல்,ଚୟନ ସନ୍ଧାନ |
இருக்கும்,ବିଦ୍ୟମାନ
பிரச்சினை,ସମସ୍ୟା
நிபுணர் அமைப்பு,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
"1. வெளிப்பாடு, 2. வெளிப்பாடு","1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି"
விரிவாக்கப்பட்ட வரைகலை அணி (x g a),ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a)
விரிவாக்கப்பட்ட தொழில்துறை தரநிலைகள் (EIS),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
அதிக சுமை கொண்ட இயந்திரம்,ଓଭରଲୋଡ୍ ମେସିନ୍ |
நீட்டிக்கப்பட்ட நினைவகம்,ବିସ୍ତୃତ ସ୍ମୃତି
"1. விரிவாக்கப்பட்ட துல்லியம், 2. விரிவாக்கப்பட்ட துல்லியம்","1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |"
"1. விரிவாக்கப்பட்ட வரிசையாக்கம், 2. விரிவாக்கப்பட்ட பிரித்தல்","1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |"
கூப்பிடு,ପାଟିକରି ଡାକିବା
வெளிப்புற பிழை,ବାହ୍ୟ ତ୍ରୁଟି |
வெளிப்புற செயல்பாடு,ବାହ୍ୟ କାର୍ଯ୍ୟ
வெளிப்புற குறுக்கீடு,ବାହ୍ୟ ବାଧା
"1.புற நினைவகம், 2.புற நினைவகம்","1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି"
வெளிப்புற நினைவகம்,ବାହ୍ୟ ସ୍ମୃତି
வெளிப்புற மோடம்,ବାହ୍ୟ ମୋଡେମ୍ |
வெளிப்புற குறிப்பு,ବାହ୍ୟ ସନ୍ଦର୍ଭ
வெளிப்புற தேடல்,ବାହ୍ୟ ସନ୍ଧାନ |
வெளிப்புற சேமிப்பக சாதனம்,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
பிரித்தெடுத்தல்,ନିଷ୍କାସନ
எக்ஸ்ட்ராபோலேஷன்,ବହିଷ୍କାର
பேனல் எழுத்து அச்சுப்பொறி,ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍
தோல்வி-பாதுகாப்பு செயல்பாடு,ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ
தோல்வி விகிதம்,ବିଫଳତା ହାର
தோல்வி வெளியேற்றம்,ବିଫଳତା ନିଷ୍କାସନ
தவறான குறியீடு,ମିଥ୍ୟା କୋଡ୍
தவறான பிழை,ମିଥ୍ୟା ତ୍ରୁଟି |
"1.முதலீடு, 2.முதலீட்டு புள்ளிகள்","1. ନିବେଶ, 2. ନିବେଶ ପଏଣ୍ଟ |"
"1. வெளியீடு, 2. வெளியீடு எண்","1. ଇସୁ, 2. ସଂଖ୍ୟା ସଂଖ୍ୟା"
"1. பிரதி I/O சாதனம், 2. பிரதி உள்ளீட்டு சாதனம்/வெளியீடு","1. ନକଲ I / O ଉପକରଣ, 2 ନକଲ ଇନପୁଟ୍ ଉପକରଣ / ଆଉଟପୁଟ୍"
விரைவான நான்கு பரிமாற்றம்,ଦ୍ରୁତ ଫୁରିଅର୍ ସ୍ଥାନାନ୍ତର |
கொடிய பிழை,ସାଂଘାତିକ ତ୍ରୁଟି |
தவறு கண்டறிதல்,ତ୍ରୁଟି ଚିହ୍ନଟ
தவறு கண்டறிதல்,ତ୍ରୁଟି ନିଦାନ
தவறு சகிப்புத்தன்மை,ଦୋଷ ସହନଶୀଳତା |
தொலைநகல்,ଫ୍ୟାକ୍ସ
தொலைநகல் செய்தி,ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |
எஃப் டிசி,f dc
அறிகுறி கண்டறிதல்,ଲକ୍ଷଣ ଚିହ୍ନଟ
நிரப்பு சக்கரம்,ପୂର୍ଣ୍ଣ ଚକ
மறு முதலீடு,ପୁନ vest ନିବେଶ
"1.சப்ளையர், 2.ஊட்டச்சத்து, 3.ஊட்டி","1. ଯୋଗାଣକାରୀ, 2. ପୁଷ୍ଟିକର ଖାଦ୍ୟ, 3. ଫିଡର୍ |"
அயன்,anan
ஃபைபோனச்சி கண்டுபிடிப்பு,ଫିବୋନାକ୍ସି ଆବିଷ୍କାର |
ஃபைபோனச்சி வரிசை,ଫିବୋନାକ୍ସି କ୍ରମ |
ஃபைபோனச்சி தொடர்,ଫିବୋନାକ୍ସି ସିରିଜ୍ |
ஃபைபர் ஆப்டிக்ஸ்,ଫାଇବର ଅପ୍ଟିକ୍ସ |
ஃபிடோ பொறி,ଫିଡୋ ଜାଲ |
பிராந்தியம்,ଅଞ୍ଚଳ
ஐந்தாம் தலைமுறை கணினி,ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
"1.கோப்பு, 2. கோப்பு","1. ଫାଇଲ, 2 ଫାଇଲ୍ |"
கோப்பு அணுகல் முறை,ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |
கோப்பு ஒதுக்கீடு அட்டவணை,ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |
கோப்பு சுருக்கம்,ଫାଇଲ୍ ସଙ୍କୋଚନ |
கோப்பு நகலெடுக்கிறது,ଫାଇଲ୍ କପି
கோப்பு கட்டமைப்பு,ଫାଇଲ୍ ବିନ୍ୟାସ
கோப்பு ஒன்றிணைத்தல்,ଫାଇଲ୍ ମିଶ୍ରଣ |
கோப்பு மீட்பு,ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର
கோப்பு சேமிப்பு,ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |
கோப்பு அமைப்பு,ଫାଇଲ୍ ଗଠନ
கோப்பு முறை,ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
கோப்பு பரிமாற்றம்,ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP)
வடிகட்டி,ଫିଲ୍ଟର୍
கடைசி நிலை,ଶେଷ ସ୍ଥିତି |
தேடு,ସନ୍ଧାନ କର |
வரையறுக்கப்பட்ட நிலை இயந்திரம்,ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |
தீ சுவர்,ଅଗ୍ନି କାନ୍ଥ
நிலைபொருள்,ଫର୍ମୱେୟାର |
முதலில் வருபவர்களுக்கு முன்னுரிமை,ପ୍ରଥମେ ସେବା କର |
முதல் தலைமுறை கணினி,ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
முதல் உள்ளீடு முதல் வெளியீடு (FIFO),ପ୍ରଥମ ଇନପୁଟ୍ ପ୍ରଥମ ଇସ୍ୟୁ (FIFO)
முதல் வரிசை வாதம்,ପ୍ରଥମ କ୍ରମ ଆର୍ଗୁମେଣ୍ଟ୍ |
முதல் வரிசை கொள்கை,ପ୍ରଥମ କ୍ରମ ନୀତି |
நிலையான பிரிவு,ସ୍ଥିର ବିଭାଜନ |
கையெழுத்து,ସାଇନ୍ କରନ୍ତୁ |
நெகிழ்வான வட்டு,ନମନୀୟ ଡିସ୍କ |
நெகிழ் வட்டு,ଫ୍ଲପି ଡିସ୍କ |
பிளாப்பி டிஸ்க் டிரைவ் (FDD),ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (FDD)
ஓட்ட விளக்கப்படம்,ଫ୍ଲୋ ଚାର୍ଟ
கட்டுப்பாடு ஓட்டம்,ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ
முந்தியது,ପୂର୍ବାବଲୋକନ
கோப்புறை,ଫୋଲ୍ଡର
எழுத்துரு,ଫଣ୍ଟ
எழுத்துரு குடும்பம்,ଫଣ୍ଟ ପରିବାର
வெளிப்புற விசை,ବାହ୍ୟ ଚାବି |
படிவம்,ଫର୍ମ |
குறியீட்டு மொழி,ସାଙ୍କେତିକ ଭାଷା |
குறியீட்டு முறை,ସାଙ୍କେତିକ ପଦ୍ଧତି |
"1.வடிவம், 2.வடிவம்","1. ଫର୍ମାଟ୍, 2.ଫର୍ମ"
வரைதல்,ଚିତ୍ରାଙ୍କନ
ஃபோர்ட்ரான்,ଦୁର୍ଗ
"1.Fortran (ஒரு கணினி மொழி) நிரல், 2.Fortran நிரலாக்க","1. ଫର୍ଟ୍ରାନ୍ (ଏକ କମ୍ପ୍ୟୁଟର ଭାଷା) ପ୍ରୋଗ୍ରାମ୍, 2. ଫୋର୍ଟ୍ରାନ୍ ପ୍ରୋଗ୍ରାମିଂ |"
முன்னோக்கி சாய்வு,ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |
4வது தலைமுறை கணினி,4th ର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
பிரிவு,ବିଭାଗ
சட்டகம்,ଫ୍ରେମ୍
"1.இலவச வலை, 2.இலவச வலை","1. ମାଗଣା ଜାଲ, 2. ମାଗଣା ଜାଲ |"
இலவச மென்பொருள் நம்பிக்கை,ମାଗଣା ସଫ୍ଟୱେର୍ ଟ୍ରଷ୍ଟ |
இலவச சேமிப்பு,ମାଗଣା ସଂରକ୍ଷଣ
இலவச மென்பொருள்,ମାଗଣା |
முன்,ଆଗ
"1.முன் பலகம், 2.முன் பலகம்","1. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍, 2. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍ |"
"1.செயல்பாடுகள், 2. செயல்பாடு","1. କାର୍ଯ୍ୟ, 2 କାର୍ଯ୍ୟ"
செயல்பாட்டு விசை,ଫଙ୍କସନ୍ କୀ
செயல்பாடு குறிப்பு,ଫଙ୍କସନ୍ ରେଫରେନ୍ସ
செயல்பாட்டு சார்பு,କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |
செயல்பாடு சோதனை,କାର୍ଯ୍ୟ ପରୀକ୍ଷା
"1. தெளிவற்ற தர்க்கம், 2. தெளிவற்ற தர்க்கம்","1. ଅସ୍ପଷ୍ଟ ତର୍କ, 2. ଅସ୍ପଷ୍ଟ ତର୍କ |"
"1. தெளிவற்ற தொகுப்பு, 2. தெளிவற்ற தொகுப்பு","1. ଫୁଜି ସେଟ୍, 2. ଫୁଜି ସେଟ୍ |"
ஆதாயம்,ଲାଭ
விளையாட்டு மரம்,କ୍ରୀଡା ବୃକ୍ଷ |
இடைவெளி பாத்திரம்,ବ୍ୟବଧାନ ବର୍ଣ୍ଣ
குப்பை,ଅଳିଆ
குப்பை சேகரிப்பு,ଅଳିଆ ସଂଗ୍ରହ
குப்பை சேகரிப்பு,ଅଳିଆ ସଂଗ୍ରହ
குப்பை உள்ளே குப்பை வெளியே (ஜிகோ),ଆବର୍ଜନା ଭିତରେ ଆବର୍ଜନା (ଜିଗୋ)
கதவு,ଦ୍ୱାର
