Odiya,Bengali
ରାସାୟନିକ ଉତ୍ପତ୍ତି |,রাসায়নিক উত্স
ରାସାୟନିକ ଅମ୍ଳଜାନ ଚାହିଦା |,রাসায়নিক অক্সিজেন চাহিদা
ରାସାୟନିକ ସମ୍ଭାବନା |,রাসায়নিক সম্ভাবনা
ରାସାୟନିକ ସ୍କାଲପେଲ୍ |,রাসায়নিক স্ক্যাল্পেল
ରାସାୟନିକ ସଙ୍କେତ |,রাসায়নিক সংকেত
ରାସାୟନିକ ସିନାପ୍ |,রাসায়নিক সিনপাস
କେମିସ ଲାଗୁଏଣ୍ଟିକ୍ ଅନୁମାନ |,কেমিওসমোটিক হাইপোথিসিস
ରସାୟନ ବିଜ୍ଞାନୀ,রসায়নবিদ
ରସାୟନ ବିଜ୍ଞାନ |,রসায়ন
କେମୋସେସିସ୍,কেমোসিন্থেসিস
କେମୋ-ଆକ୍ରୁପ୍ଫିକ୍ ଜୀବାଣୁ |,কেমো-অটোরোফিক ব্যাকটিরিয়া
ଚମକ,কেমোনস্টি
କେମୋସେସିସ୍,কেমোসিন্থেসিস
କେମୋସେଣ୍ଟିକ୍ ଅଟୋୋଟ୍ରୋଫ୍ |,কেমোসিন্থেটিক অটোট্রফ
କେମୋସଫେଟିକ୍ ବ୍ୟାକ୍ଟେରିଆ |,কেমোসিন্থেটিক ব্যাকটিরিয়া
ରେମୋଟାକ୍ସିସ୍,কেমোট্যাক্সিস
କେମାଟୋଟୋନୋମି |,কেমোট্যাক্সোনমি
କେମୋଥେରାପି |,কেমোথেরাপি
ଚାନୋପୋନିସିଆେ |,চেনোপোডিয়াসি
ଚିୟାସମାଟି,চিয়াসমাটা
ଚିଆମାସ୍ ଟାଇପ୍ ହାଇପୋଟେସିସ୍ |,চিয়াস্মনা টাইপ হাইপোথিসিস
ଚିକିଙ୍ଗୁନିଆ,চিকুনগুনিয়া
ଫିଟିସ୍ |,চিকোরি
ପିଲାଦିନ,শৈশব
ଚିଲି ମୋସାକ୍ ଭାଇରସ୍ |,মরিচ মোজাইক ভাইরাস
ସିନ୍ନୋହା ଅଫିସିଆଲ୍ |,সিনচোনা অফিসিনালিস
ଚିରୋପରୋପିଫିକଲି |,চিরোপটারফিলি
ଚିଟିନ |,চিটিন
ଚିତ୍ତାକର୍ଷକ |,চিটিনাস
ଚାମାଇମିଆ ଟ୍ରାକୋମାଟିସ୍ |,ক্ল্যামিডিয়া ট্র্যাচোমেটিস
ଚାମାଇଡିଆସ୍,ক্ল্যামিডিয়াসিস
ଚମୋନିଡୋନାସ୍,ক্ল্যামিডোমোনাস
କ୍ଲୋରମ୍ହଲିକଲ |,ক্লোরামফেনিকোল
ଚଲୋ ତେଲେଲା |,ক্লোরেলা
ଚ୍ଲିଲେୟା,ক্লোরেনচাইমা
କ୍ଲୋରାଇଡ୍ କକ୍ଷ |,ক্লোরাইড সেল
କ୍ଲୋରାଇନ୍ |,ক্লোরিন
କ୍ଲୋରୋଫୁଲୋରୋ କାର୍ବନ (CFCS),ক্লোরোফ্লুওরো কার্বন (সিএফসিএস)
କ୍ଲୋରୋଫର୍ମ |,ক্লোরোফর্ম
କ୍ଲୋରୋଫିସେସିୟା |,ক্লোরোফাইসি
କ୍ଲୋରୋଫାଇଟ ପୂର୍ବଜ,ক্লোরোফাইট পূর্বপুরুষ
ଚୋରୋରୋସାଇସ୍,ক্লোরোসিস
ଚୋରୋରୋସାଇସ୍,ক্লোরোসিস
ଚାନୋସେଟର |,কোওনোসাইট
ଚଲେକ୍ଟିଷ୍ଟୋକାଇନ୍ସିସ୍ |,Cholecystokinesis
ଚଲେକ୍ଟିଷ୍ଟୋକିନିନ୍ |,কোলেসিস্টোকিনিন
କୋଲେଷ୍ଟ୍ରଲ,কোলেস্টেরল
କୋଲିନର୍ସଗିକ୍,কোলিনার্জিক
ଚଳାଚଳ,Chondrichthyes
ଚୋଣ୍ଡ୍ରିନ୍,কনড্রিন
ଚାଳିତ ଚାଳିତ |,কনড্রোসাইট
କୋର୍ଡା ଟେଣ୍ଡିନା |,কর্ডে টেন্ডিনা
କିରିଡା,কর্ডাটা
ଚୋରିଓଲାଲ୍ଟାଟିକ୍ ପ୍ଲେଣ୍ଟା |,Chorioallantoic প্ল্যাসেন্টা
ସୁନ୍ଦରତା,কোরিওন
Chorionic କର୍ଟିକୋଟ୍ରୋପିନ୍ |,কোরিওনিক কর্টিকোট্রপিন
Kyoionic Tondotorpin,কোরিওনিক গোনাডোট্রপিন
Kyoolionic Horotropin,কোরিওনিক থাইরোট্রপিন
ଚୋରଡ୍ |,কোরয়েড
କ୍ରୋମାମାସିଡ୍ |,ক্রোমাটিড
କ୍ରୋମାସନିନ୍ ଫାଇବର |,ক্রোমাটিন ফাইবার
ଚ୍ରୋମାଟିନ୍ |,ক্রোমাটিন
ଚୋରମାଟୋଗ୍ରାଫିକ୍ କ techni ଶଳ |,ক্রোমাটোগ্রাফিক কৌশল
ଚ୍ରୋମାଟୋଗ୍ରାଫି,ক্রোমাটোগ্রাফি
ଚ୍ରୋମାଟୋଫୋରେ,ক্রোমাটোফোর
କ୍ରୋମୋଜେନିକ୍ ସବଷ୍ଟ୍ରେଟ୍ |,ক্রোমোজেনিক সাবস্ট্রেট
କ୍ରୋମୋନେମା,ক্রোমোনেমা
କ୍ରୋମୋସୋସୋଫୋରେ,ক্রোমোফোর
କ୍ରୋମୋପ୍ଲାଷ୍ଟ,ক্রোমোপ্লাস্ট
କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ଆବର୍ଗରେ |,ক্রোমোসোমাল ক্ষয়
କ୍ରୋମୋସୋମାନ୍ ତ୍ରୁଟି |,ক্রোমোসোমাল ত্রুটি
କ୍ରୋମୋଜୋମ୍ ମ୍ୟାପିଂ |,ক্রোমোজোম ম্যাপিং
ବଂଶର କ୍ରୋମୋଜୋମ୍ ସିଦ୍ଧାନ୍ତ |,বংশের ক্রোমোজোম তত্ত্ব
ଉତ୍ତରର କ୍ରୋମୋଜୋମ୍ ସିଦ୍ଧାନ୍ତ |,উত্তরাধিকার ক্রোমোজোম তত্ত্ব
କ୍ରନିକ୍ ବ୍ରୋଙ୍କିଟିସ୍ |,দুরারোগ্য ব্রংকাইটিস
କ୍ରନିକ୍ ମଇଦାର ଲ୍ୟୁକେମିଆ |,দীর্ঘস্থায়ী মাইয়েড লিউকেমিয়া
ଇତିହାସ,ক্রনিকল
କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |,কালানুক্রমিকভাবে
ChrysantHemmum ସିନ୍ରମ୍ରିଆଲଫିୟମ୍ |,ক্রিস্যান্থেমাম সিনেরিয়ালফোলিয়াম
ChrysSantmemum idinkum |,ক্রিস্যান্থেমাম সূচক
ChryantheMemum ଗୋଲମୟମ୍ |,ক্রাইথেমাম রোজাম
କ୍ରିସୋଫାଟା,ক্রিসোফাইটা
CheRessopyte,ক্রিসোফাইট
ଚାଏମ୍ବିକ୍ରନ୍ |,চিলোমিক্রন
ଚିେମ୍,চিম
ଚିଆମୋଟ୍ରିପ୍ସିନ୍ |,Chymotrypsin
ସିକଦା |,সিকদা
ସିକର୍ ଆରିଏଟିନମ୍ |,সিসার অ্যারিটিনাম
ସିଚ୍ଲିଡ୍ ମାଛ |,সিচলিড ফিশ
C- HoRizone,সি-হরিজোন
ସିଲିଆ,সিলিয়া
ସିଲିରୀ ଶରୀର,Ciliary শরীর
ସିଲିଆରି ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,সিলারি গ্যাংলিওন
ସିଲିଂ ଆନ୍ଦୋଳନ |,সিলারি মুভমেন্ট
ସିଲିଂ,সিলারি
ଦିଲିଜ,সিলিয়েট
ସିଲିୟମ୍ (ସିଲିଆ),সিলিয়াম (সিলিয়া)
ସିନ୍ନୋନା |,সিনচোনা
କ୍ରିଆନା |,সিওনা
CiproflookSacain,সিপ্রোফ্লোকসাকিন
ପ୍ରଚାର,প্রচলন
ରକ୍ତ ସଞ୍ଚାଳନ ବ୍ୟବସ୍ଥା |,সংবহনতন্ত্র
ସୁନ୍ନୋସୋଫିଜାଲ୍ କମିଶର୍ |,সারসোমোফেজিয়াল কমিসার
ସିରୋହୋଜ୍,সিরহোজ
ସିରୋସିସ୍ |,সিরোসিস
ସିରହାଉସ୍,সিরহৌস
ସିଷ୍ଟିଷ୍ଟନା |,সিস্টারনা
Cistron,সিস্ট্রন
ସିଟ୍ରୁଇନାଇନ୍ |,সিট্রুলাইন
ସାଇଟ୍ରସ୍ ଫଳ |,লেবু জাতীয় ফল
କ୍ଲାନ୍ତୀ,দখল
କ୍ଲାନ୍ତ,ক্লেডোড
କ୍ଲାଡୋଫାରା |,ক্লাডোফোরা
କ୍ଲିୟରିଆ ଗାର୍ଇପିନସ୍ |,ক্লারিয়াস গ্যারিপিনাস
ଶ୍ରେଣୀ,ক্লাস
ଶ୍ରେଣୀ,ক্লাস
ବର୍ଗୀକରଣ,শ্রেণিবদ্ধকরণ
କ୍ଲାସରଗୁଡିକ,Clavicesps
କ୍ଲାଭିକଲ୍,হাতল
କ୍ଲାସ୍ ଅଙ୍କ |,নখর অঙ্ক
ମାଟି,ক্লে
କ୍ଲିଭେଜ୍ ଫ୍ରୋ |,বিদারণ খাঁজ কাটা
କ୍ଲିଅରିଗମ୍,ক্লিস্টোগ্যামাস
କ୍ଲେମାଟିସିସ୍ |,ক্লেমেটিস
ଜଳବାୟୁ,জলবায়ু
ଜଳବାୟାବ କ୍ଷେତ୍ର,জলবায়ু অঞ্চল
ଆରୋହଣ ପାରାମିଟର |,জলবায়ু পরামিতি
କ୍ଲାଇମାକ୍ସ ସମ୍ପ୍ରଦାୟ |,ক্লাইম্যাক্স সম্প্রদায়
ପର୍ବତାରୋହୀ,লতা
ଚ climିବା,আরোহণ
କ୍ଲିନିକାଲ୍ ଅବଧି |,ক্লিনিকাল পিরিয়ড
କ୍ଲିଟେଲାର୍ |,ক্লিটেলার
କ୍ଲାଇଟ୍ ଲୋଗ୍ |,ক্লিটেলাম
ଶ୍ରେଷ୍ଠ,ভগাঙ্কুর
ଶ୍ରେଷ୍ଠ ମୂଲ୍ୟାଙ୍କନ,ভগাঙ্কুর
କ୍ଲାକା,ক্লোচা
କ୍ଲୋନାଲ ବେଙ୍ଗ |,ক্লোনাল ব্যাঙ
କ୍ଲୋନାଲ ପ୍ରଚାର,ক্লোনাল প্রচার
କ୍ଲୋନାଲ୍ ଚୟନ |,ক্লোনাল নির্বাচন
କ୍ଲୋନ,ক্লোন
ଘନ୍ବାଣ,ক্লোনিং
ବିବାହ ବନ୍ଦ କର |,বিবাহ বন্ধ করুন
ବନ୍ଦ ବ୍ୟବସ୍ଥା,বন্ধ সিস্টেম
କ୍ଲଷ୍ଟର ସର୍ଟିସିୟମ୍,ক্লোস্ট্রিডিয়াম
କ୍ଲଷ୍ଟ୍ରିଡିୟମ୍ ବଟିକଲିୟମ୍ |,ক্লোস্ট্রিডিয়াম বুটিলিসিয়াম
କ୍ଲଟ୍ ବଷ୍ଟର୍ |,ক্লট বাস্টার
ରକ୍ତ ବନ୍ଦ,রক্ত জমাট বাঁধা
କ୍ଲଭଭର ବିନ୍ |,ক্লোভার বিন
କ୍ଲୋଭର-ପତ୍ର ମଡେଲ |,ক্লোভার-পাতা মডেল
କ୍ଲାଉନ୍ ମାଛ |,ক্লাউন ফিশ
Cnidarians,Cnidarians
Cnidoblast,Cnidoblast
Coachervate,Coaservate
କଠିନ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଗଣ୍ଠି |,মোটা সমন্বয় গিঁট
କଠିନ ବାଲି |,মোটা বালি
ଉପକୂଳର ଡ୍ୟୁନ୍ |,উপকূলীয় une
ଉପକୂଳ ପ୍ରବାହିତ ସଂସ୍କୃତି ଫାର୍ମ |,উপকূলীয় চিংড়ি সংস্কৃতি খামার
ସହଯୋଗୀ,কোবাল্ট
କୋକେନ୍,কোকেন
କୋକସିଓଜିଓସ୍,কোক্সিডিওসিস
କୋକସ୍ |,কোকাস
Coccyx,কোকসেক্স
କୋଚେଲା,কোচলিয়া
କୋଚେଲା,কোচলিয়া
ନଡିଆ,কোকুন
କୋଡ୍ ଜେନେଟିକ୍ ପ୍ରୋଗ୍ରାମ୍ |,কোডেড জেনেটিক প্রোগ্রাম
କୋଡ୍ କର,কোডাইন
ସହଯୋଗ,কোডিং
ସହଯୋଗ,কোডিং
ସହଯୋଗ,কোডিং
ସହକଳା ଷ୍ଟାଣ୍ଡିଂ |,কোডিং স্ট্র্যান্ড
କୋଡୋମିନାନ୍ସ |,কোডমিনেন্স
କଡନ୍ |,কোডন
Celelnter,Colenterate
Ceelnntoner,কোয়েলেন্টারন
ସେଲିଆକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,সিলিয়াক গ্যাংলিওন
Celeblate,কোয়েলোমেট
ସହଯୋଗୀ,কোয়েলোম
କିକୋମିକ୍ ଏପିଟେଲିୟମ୍ |,কোয়েলোমিক এপিথেলিয়াম
କାବେୟଲିଫିକ୍ ଫ୍ଲୁଇଡ୍ |,কোয়েলমিক তরল
କୋଲୋମୋ ସାକ୍ |,কোয়েলোমো স্যাক
କୋଏେନିସିକ୍ |,কোয়েনোসাইটিক
କୋଏନୋପିପିେଟ୍ |,Coenopodeaceae
ସହଯୋଗୀ,কোএনজাইম
ସହ-ବିବର୍ତ୍ତନ |,সহ-বিবর্তন
ସହ-ବିଲୁପ୍ତ |,সহ-বিলুপ্তি
ସହ-ଫ୍ୟାକ୍ଟର୍ |,সহ-গুণক
ଘନିଷ୍ଠ,সংহতি
ମାଣ୍ଡୋନ୍ ଫୋର୍ସ |,সংহতি শক্তি
ମାଣ୍ଡୋନ୍ ସିଦ୍ଧାନ୍ତ |,সংহতি তত্ত্ব
କୋହିଅନ୍-ଟେନସନ-ଟ୍ରାନ୍ସପେରେସନ୍ |,সংহতি-টান-ট্রান্সপায়ারেশন
କୋର୍ଟ |,সহযোগিতা
ସ୍ପିରାଲ୍ କିମ୍ବା ଅଦୃଶ୍ୟ ଭାବରେ,সর্পিল বা হেলিক্যালি কয়েলড
କୋଇଲା,কয়েলড
କିତାଶକ,কোয়েটস
କିତାସ୍ ବାଧା (ପ୍ରତ୍ୟାହାର),কোয়েটস ইন্টারপ্রেটাস (প্রত্যাহার)
କଲ୍କିକାଇନ୍ |,কোলচিসিন
କଲଚିକମ୍ ଶରତାନେଲ |,কোলচিকাম শারদীয়
ଶୀତଳ ରକ୍ତ,ঠান্ডা মাথায়
ଥଣ୍ଡା ମରୁଭୂମି,ঠান্ডা মরুভূমি
ଥଣ୍ଡା ରିସେପ୍ଟର |,কোল্ড রিসেপ্টর
Colleoptern,কোলিওপটারান
କୋଲେଉଟାଇଲ୍ |,কোলিওপটাইল
କୋଲେୋରିଶି,কোলিওরহিজা
କୋଲସ୍,কোলিয়াস
କଲାଗୋଜେନ |,কোলাজেন
କଲଜେନ୍ ଫାଇବର |,কোলাজেন ফাইবার
କଲର,কলার
ବନ୍ଧକ ଗ୍ରନ୍ଥି |,জামানত গ্রন্থি
ଟୁବୁଲ ସଂଗ୍ରହ,টিউবুল সংগ্রহ করা
ଡକ୍ଟ ସଂଗ୍ରହ,সংগ্রহ নালী
ସହଦାୟୀଟୋଟମ୍,কোলেটোট্রিচাম
କ୍ଲୋବ୍ଲାଷ୍ଟ କକ୍ଷ |,কলোব্লাস্ট সেল
କୋଲଏଡ୍ |,কোলয়েড
କୋଲଲୋଡାଲ୍ |,কোলয়েডাল
କୋଲୋସିସିଆ,কলোকাসিয়া
କୋଲନ୍ |,কোলন
ଉପନିବେଶ ଫର୍ମ |,Colon পনিবেশিক ফর্ম
ଉପନିବେଶ ନେଷ୍ଟ୍ଟୋକ |,Colon পনিবেশিক নস্টোক
ଉପନିବେଶ,উপনিবেশ
କଲୋନୀ,কলোনী
କୋଲୋଷ୍ଟ୍ରମ୍,কলস্ট্রাম
ରଙ୍ଗ ଅନ୍ଧତା |,রঙ অন্ধত্ব
ସ୍ତମ୍ଭ କ୍ରୋମାଟୋଗ୍ରାଫି |,কলাম ক্রোমাটোগ্রাফি
ବର୍ଟିନିଙ୍କ ସ୍ତମ୍ଭ |,বার্টিনি কলাম
ସ୍ତମ୍ଭର ଏପିଟେଲିୟମ୍ |,কলামার এপিথেলিয়াম
କ୍ରୋଜ୍ ପ୍ଲେଟ୍ |,চিরুনি প্লেট
ମିଳିତ ପ୍ରତିରୋଧ ଅଭାବ ସିଣ୍ଡ୍ରୋମ |,সম্মিলিত প্রতিরোধের ঘাটতি সিন্ড্রোম
ମିଳିତ ଓଜନ |,সম্মিলিত ওজন
Comparly,কম্ব-জেলি
ଜଜ୍,দহন
ଜବେଷଣ ପ୍ରକ୍ରିୟା |,দহন প্রক্রিয়া
କମାଣ୍ଡ୍,কমা
ପ୍ରଶଂସା,কমেন্সালিজম
ଆୟୋଗର ବୃତ୍ତି,কমিসুরাল জাহাজ
ସାଧାରଣ ପିତୃପୁରୁଷ |,সাধারণ পূর্বপুরুষ
ସାଧାରଣ କାରୋଟ୍ଡ୍ ଧମନୀ |,সাধারণ ক্যারোটিড ধমনী
ସାଧାରଣ ଇଣ୍ଡିଆନ୍ ଟୋଡ୍ |,সাধারণ ভারতীয় তুষার
ସମ୍ପ୍ରଦାୟ ବିବିଧତା |,সম্প্রদায় বৈচিত্র্য
କମ୍ୟୁନିଟି କଥାବାର୍ତ୍ତା |,সম্প্রদায় মিথস্ক্রিয়া
ସଙ୍କଳନ,সংযোগ
ସାଥୀ ସେଲ୍ |,সঙ্গী সেল
ତୁଳନାତ୍ମକ ଆନାଟୋମି |,তুলনামূলক অ্যানাটমি
ତୁଳନାତ୍ମକ ମୋଫୋଲୋଜି |,তুলনামূলক আকারবিজ্ঞান
ସୁସଙ୍ଗତତା,সামঞ্জস্যতা
ସୁସଙ୍ଗତତା,সামঞ্জস্যতা
କ୍ଷତିପୂରଣ ପୁନ en ନିର୍ମାଣ |,ক্ষতিপূরণ পুনর্জন্ম
ଦକ୍ଷ କକ୍ଷ,সক্ষম সেল
ଦକ୍ଷ ହୋଷ୍ଟ |,সক্ষম হোস্ট
ପ୍ରତିଯୋଗିତା,প্রতিযোগিতা
ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |,প্রতিযোগিতামূলক বাধা
ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |,প্রতিযোগিতামূলক বাধা
ସଂପନ୍ନତା |,পরিপূরক
ସଂପନ୍ନ ଫିଲ୍ଟର୍ |,পরিপূরক ফিল্টার
ସମ୍ପୃକ୍ତ ଜିନ୍,পরিপূরক জিন
ସଂପାଦନାକାରୀ ଯୋଡି |,পরিপূরক জুটি
ହଜମାତ୍ମକ ଟ୍ରାକ୍ଟ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |,সম্পূর্ণ হজম ট্র্যাক্ট
ସଂପୂର୍ଣ୍ଣ ଲିଙ୍କ୍ |,সম্পূর্ণ লিঙ্কেজ
ଅକ୍ସିଡେସନ୍ ସଂପୂର୍ଣ୍ଣ କରନ୍ତୁ |,সম্পূর্ণ জারণ
ଜଟିଳ,জটিল
ଜଟିଳ,জটিল
ଜଟିଳ,জটিল
ଜଟିଳ ଟିସୁ |,জটিল টিস্যু
ମିଶ୍ରିତ,সংমিশ্রণ
ଯ ound ଗିକ କର୍ବେମ୍ |,যৌগিক Corymb
ଯ ound ଗିକ ଏପିଟେଲିୟମ୍,যৌগিক এপিথেলিয়াম
ଯ ound ଗିକ ଆଖି,যৌগিক চোখ
ଯ ound ଗିକ ଉମ୍ବେଲ |,যৌগিক আম্বেল
ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ,বাধ্যতামূলক ক্রিয়া
ଗଣନାତ୍ମକ ବାୟୋଲୋଜି |,গণনা জীববিজ্ঞান
ଗଣନା ସହାୟକତା |,গণিত টমোগ্রাফি
କମ୍ପ୍ୟୁଟର ସ୍କ୍ରିନ୍,কম্পিউটারের পর্দা
ଏକାଗ୍ର ପରିସ୍ରା,ঘন প্রস্রাব
ଏକାଗ୍ରତା,একাগ্রতা
ଏକାଗ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ঘনত্ব গ্রেডিয়েন্ট
ଧାରଣା,ধারণা
ଘନତ୍ୱ,ঘনীভবন
ଘନତ୍ୱ,ঘনীভবন
ଘନୀଭଣ୍ଡସେସ୍ ଡେନେସେନ୍ସ ଚକ୍ର |,কনডেনসেশন ডিকোনডেনসেশন চক্র
ଘନୀଭୂତ ଅବସ୍ଥା |,ঘনীভূত অবস্থা
ଘନ ଲେନ୍ସ |,কনডেন্সার লেন্স
ସର୍ତ୍ତମୂଳକ,শর্তসাপেক্ষ
ସର୍ତ୍ତମୂଳକ,শর্তসাপেক্ষ
ସ୍ନାୟୁ ଇମ୍ପୁଲ୍ସର କଣ୍ଡକ୍ସନ୍ |,স্নায়ু প্রবণতা চালনা
ଜଳର କଣ୍ଡକ୍ସନ୍ |,জল চালনা
ପରିଚାଳନାକାରୀ ଇଲେକ୍ଟ୍ରୋଲିଟ୍ ଜେଲ୍ |,পরিবাহী ইলেক্ট্রোলাইট জেল
କୋଣ,শঙ্কু
ମିଳନ,মেনে চলা
ସମ୍ମିହାସେର,কনফর্মার
ଜନ୍ମଗତ,জন্মগত
କ୍ଷୟକାରୀ ମୂଳ |,শঙ্কু মূল
ତୀବ୍ର,শঙ্কু
କନଡାଇଡ୍,কনিডিয়া
ସହଯୋଗୀ,শঙ্কু
Aifeireea,কনিফেরিয়া
କନଫାଇର୍ସେଡାଡା |,কনিফেরোপিডিড
କନଜାଇନ୍ ଭାସ୍କୁଲାର ବଣ୍ଡଲ୍ |,সংযুক্ত ভাস্কুলার বান্ডিল
ମିଳିତଡ଼ା କଞ୍ଜୁଜ୍ ହୋଇଛି |,সংযুক্ত
ମିଳିତତା,সংমিশ্রণ
କନଜୁନେକ୍ଟିଡା,কনজেক্টিভা
କନଜୁକେକ୍ଟିଭ୍ ଟିସୁ |,কনজেক্টিভ টিস্যু
ସଂଯୋଗକାରୀ ଟିସୁ |,যোজক কলা
କନେଲର ପରୀକ୍ଷଣ |,কনেলের পরীক্ষা
ସଂରକ୍ଷଣ ଜଙ୍ଗଲ,সংরক্ষণ বনায়ন
କନସେଲୁଜନାଲ୍ ଟିଲଗ୍ |,রক্ষণশীল জমায়েত
ସ୍ଥିରତା,স্থিরতা
ସୃଷ୍ଟିକର୍ତ୍ତା,উপাদান
ସଜ୍ଜିତ ଏନଜାଇମ୍ |,গঠনমূলক এনজাইম
ଗ୍ରାହକ,গ্রাহক
ପ୍ରତିବନ୍ଧକ ପ୍ରତିବନ୍ଧକ |,যোগাযোগ বাধা
ସଂକ୍ରାମକ ରୋଗ,সংক্রামক রোগ
ଦୂଷିତ କରନ୍ତୁ |,দূষিত
ପ୍ରଦୂଷଣ,দূষণ
ସମସାମୟିକ ଜୀବବିଜ୍ଞାନ |,সমসাময়িক জীববিজ্ঞান
ମାଳଦ୍ୱୀପ,মহাদেশ
କଣ୍ଟୁର ହଳ କରିବା |,কনট্যুর লাঙ্গল
ଚୁକ୍ତିଭିତ୍ତିକତା |,চুক্তিবদ্ধতা
ଚୁକ୍ତିିକିକରଣ ଫାଇବର |,সংকোচনের ফাইবার
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରୋଟିନ୍ |,সংকোচনের প্রোটিন
ଚୁକ୍ତିଭିତ୍ତିକ ପ୍ରତିକ୍ରିୟା |,সংকোচনের প্রতিক্রিয়া
ଚୁକ୍ତିଭିତ୍ତିକ ଶୂନ୍ୟସ୍ଥାନ |,সংকোচনের শূন্যস্থান
ବିପରୀତ ଏଜେଣ୍ଟ |,বিপরীতে এজেন্ট
ବିପରୀତ ଏଜେଣ୍ଟ |,বিপরীতে এজেন্ট
ବିପରୀତ ଏଜେଣ୍ଟ |,বিপরীতে এজেন্ট
ପରଠାରୁ ବିପରୀତ ଗୁଣ |,বৈপরীত্য বৈশিষ্ট্য
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,অপকেন্দ্র বল
ନିୟନ୍ତ୍ରଣ କାରକ,নিয়ন্ত্রণ ফ্যাক্টর
ନିୟନ୍ତ୍ରିତ ପରୀକ୍ଷଣ |,নিয়ন্ত্রিত পরীক্ষা
କନସ୍,কনস
କନସ୍ ବ ister ଜ୍ଞାନିକ |,কনস আর্টেরিয়াস
ପାରମ୍ପାରିକ ଟିଲଗେଜ୍ |,প্রচলিত চাষ
ଗଣିତ,রূপান্তরিত
ସମ୍ମିଳିତ,কনভার্জেন্ট
କନଭର୍ଡେଣ୍ଟ୍ (ବିବର୍ତ୍ତନ),অভিসারী বিবর্তন)
Convolvundes,কনভলভুলাসেই
କନଭଲେଡ୍ ଟୁବଲ୍ |,সংশ্লেষিত টিউবুল
ସମନ୍ୱୟ,সমন্বয়
Cooplymer,কপোলিমার
ତମ୍ବା,তামা
କପ୍ଲନାଇଟ୍ |,কপ্রোলাইট
ତମ୍ବାଫିଲସ୍,কপ্রোফিলাস
ନକଲ କରନ୍ତୁ |,কপুলেট
କୋଣ,Collution
କୋଣ,Collution
କପିଟୋରୀ ପ୍ୟାଡ୍ |,কপুলেটরি প্যাড
କରାଲ୍ ରିଫ୍ ସମ୍ପ୍ରଦାୟ |,প্রবাল রিফ সম্প্রদায়
ପ୍ରବାହ,প্রবাল
କର୍ଡେଟ୍,কর্ডেট
ମୂଳ କ୍ଷେତ୍ର,প্রধান অঞ্চল
ମୂଳ ଜୋନ୍,কোর জোন
କୋରପ୍ରେସର୍,কোরপ্রেসর
କୋଇନଫୋସଫିନ୍ |,কোরিফসফাইন
କର୍କ,কর্ক
କର୍କ କାମ୍ବିୟମ୍ |,কর্ক ক্যাম্বিয়াম
କର୍କ ସ୍କ୍ରୁ |,কর্ক স্ক্রু
କରମ୍,Corm
ମକା ବୋର୍ଡର,কর্ন বোরার
କର୍ଣ୍ଣିଆ |,কর্নিয়া
କୋଣେଗେନ୍ କକ୍ଷ,কর্নেজেন সেল
କର୍ଣ୍ଣାଲ୍ ଲେନ୍ସ |,কর্নিয়াল লেন্স
କରୋଲଲା,করোলা
କରୋନା |,করোনা
କରୋନା ଅନୁପ୍ରବେଶକାରୀ ଏନଜାଇମ୍ |,করোনা অনুপ্রবেশকারী এনজাইম
କରୋନା ରେଡିଆଟା |,করোনা রেডিয়াটা
କରୋନାରିଏ କଏ ପିଆଓ,করোনারিয়া
କରୋନାରୀ ଧମନୀତା |,করোনারি ধমনী
କରୋନାରୀ ଧମନୀ ବାଇପାସ୍ |,করোনারি আর্টারি বাইপাস
କରୋନାରୀ ଧମନୀ ରୋଗ |,করোনারি আর্টারি ডিজিজ
କରୋନାରୀ ସୁଲସ,করোনারি সালকাস
କର୍ପୋରାଥୋସା (ଲିଙ୍ଗର),কর্পোরা ক্যাভারনোসা (লিঙ্গ)
କର୍ପୋରା କ୍ୱାଡ୍ରିଗେମିନା |,কর্পোরা কোয়াড্রিজমিনা
କର୍ପସ,কর্পাস
କର୍ପସ୍ ଆଲବିକାନ୍ |,কর্পাস অ্যালবিকানস
କର୍ପସ୍ କାଲୋସମ୍ |,কর্পাস ক্যাল্লোসাম
କର୍ପସ ଲଟମ୍ |,কর্পাস লিউটিয়াম
କର୍ପସ ସ୍ପାଙ୍ଗିସମ୍ |,কর্পাস স্পঞ্জিওসাম
କର୍ପସ ଷ୍ଟେରାଟମ୍ |,কর্পাস স্ট্রিয়েটাম
କରୋଡ୍ |,Corrode
କର୍ଟେକ୍ସ,কর্টেক্স
କର୍ଟିକାଲ୍ ନେଫ୍ରନ୍ |,কর্টিকাল নেফ্রন
