Gujarati,Hindi
વિલંબ,विलम्ब
વિલંબિત,विलम्बित
સ્થાનિકીકરણ,अस्थानीकरण
ડેલ્ટા કાર્ય,डेल्टा फलन
ડિમેગ્નેટાઇઝેશન,विचुम्बकन
ડિમેગ્નેટાઇઝ્ડ વળાંક,विचुम्बकित वक्र
ડિમેગ્નેટાઇઝર,विचुम्बकित्र
ડિમોડ્યુલેશન,विमॉडुलन
ગાઢ ભીડ,सघन संकुलन
ઘનતા માપક,सघनतामापी
"ઘનતા, ઘનતા","घनत्व, सघनता"
અવમૂલ્યન સ્તર,ह्रासी स्तर
અવક્ષય ઝોન,अवक्षय जोन
વિધ્રુવીકરણ,विध्रुवण
વિધ્રુવીકરણ,विध्रुवित
ડિપોલરાઇઝર,विध्रुवक
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
તારવેલી,व्युत्पन्न
"ઉતરતા, ઉતરતા","अवरोही, अवरोहण"
"વંશ, વંશ","अवरोहांक, अवरोहण"
"વર્ણન કરો, બનાવો, દોરો","वर्णन करना, निर्माण करना, खींचना"
છેદ,निरूपक
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
વિનાશ,विनाश
વિનાશક હસ્તક્ષેપ,विनाशी व्यतिकरण
"વિનાશક, વિનાશક","भंजक, विनाशात्मक"
"ઓળખ, શોધ","पहचान, संसूचन"
કલેક્ટર,संसंचक
નિશ્ચયવાદ,निर्धार्यता
નિર્ધારક,निर्धारक
નિશ્ચય,निर्धारण
નક્કી કરવા માટે,निर्धारित करना
નિર્ધારિત,निर्धारित
ડ્યુટેરોન,डयूटरॉन
"વ્યક્ત, વિકાસ, વિકાસ","व्यक्त करना, विकसित करना, विकासन"
"વિકાસકર્તા, વિકાસકર્તા","विकासक, डेवेलपर"
"વિકાસ, વિકાસ","परिवर्धन, विकास"
વિચલન,विचलन
ઝાકળ,ओस
ઝાકળ બિંદુ,ओसांक
દક્ષિણ ધ્રુવીકરણ,दक्षिण ध्रुवण-घूर्णक
ડાયગ્નોસ્ટિક ટેસ્ટ,निदानार्थ परीक्षण
કર્ણ,विकर्ण
રેખાકૃતિ,आरेख
રેખાકૃતિ,आरेख
ડાયલ,डायल
ડાયમેગ્નેટિક,प्रतिचुंबकीय
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
ડાયમેગ્નેટિઝમ,प्रतिचुंबकत्व
વ્યાસ,व्यास
ડાયમેટ્રિકલી વિરુદ્ધ,व्यासतः सम्मुख
"હીરા, હીરા","हीरक, हीरा"
"ડાયાફ્રેમ, ડાયાફ્રેમ","तनुपट, डायाफ्राम मध्यपट"
હીટ એક્સચેન્જ,ऊष्मा-पार्य
હીટ એક્સચેન્જ,ऊष्मा-पार्य
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"વિભાજન, અર્ધ-કલા","द्विभाजन, अर्धक कला"
ડાઈક્રોમેટ કોષ,डाइक्रोमेट सेल
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ડિક્ટાફોન,डिक्टाफोन
ડાઇલેક્ટ્રિક,परावैद्युत
ડાઇલેક્ટ્રિક્સ,परावैद्युतिकी
ડીઝલ ચક્ર,डीजल-चक्र
અંતર,अंतर
"વિભેદક આવર્તન, વિચલન આવર્તન","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
વિભેદક શોષણ,विभेदी अवशोषण
ડિસ્ટિંક્શન એમ્પ્લીફાયર,भेद प्रवर्धक
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
વિભેદક કેપેસિટર,विभेदी संधारित्र
વિભેદક ઝોન,विभेदी परिक्षेत्र
વિભેદક પ્રસાર,विभेदी विसरण
વિભેદક સમીકરણ,अवकल समीकरण
વિભેદક લુપ્તતા ગુણાંક,अवकलन विलोपन गुणांक
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,अंतरमापी आयनन कोष्ठ
વિભેદક આઇસોટોપ પદ્ધતિ,विभेदी समस्थानिक विधि
વિભેદક વેગ,विभेदी वेग
તફાવત કરવો,अवकलन करना
"ભિન્ન, ભિન્ન","अवकलित, विभेदित"
"ભેદભાવ, ભેદભાવ","विभेदन, अवकलन"
વિવર્તન,विवर्तन
ડિફ્રેક્ટોમીટર,विवर्तनमापी
"પ્રસરેલું, પ્રસરેલું","विसरित, विसारित"
પ્રસરેલું,विसरित
પ્રસરણ,"विसरण, विसार"
પ્રસારતા,विसरणशीलता
"અંક, વ્યાસ, આંગળી","अंक, व्यास का द्वादशांश, अंगुलि"
ડિજિટલ રેકોર્ડિંગ,अंकीय अभिलेखन
ડિજિટલ વોલ્ટમીટર,अंकक वोल्टतामापी
દ્વિ-આઇસોટોપિક તત્વો,द्वि-समस्थानिक तत्व
પ્રસરણ,विस्फारण
વિસ્તરણ વિકૃતિ,विस्फार विकृति
એક્સોમીટર,विस्फारमापी
વિસ્ફારીની,विस्फरिणी
"વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ","विस्तार, लंबाई-चौड़आई, विमा, घात"
પરિમાણીય,विमीय
પરિમાણ,विमीयता
વીમા એકમ,विमा-इकाई
પરિમાણહીન પરિમાણ,विमाहीन अविम
"અવમૂલ્યન, ઘટાડો","ह्रास, न्यूनीकरण"
તેજસ્વી,दीप्तिमंदक
ડાયોડ,डायोड
ડાયોપ્ટર,डाइऑप्टर
રીફ્રેક્શન ઝોન,अपवर्तन क्षेत्र
રીફ્રેક્ટીંગ લેન્સ,अपवर्तनी लेन्स
"નમવું, નમવું, નમવું, ચાટ","नमन, नति, निमज्जन, गर्त"
પતનનો કોણ,नति कोण
દ્વિધ્રુવ,द्विध्रुव
દ્વિધ્રુવી સ્તર,द्विध्रुवी परत
ડીરાક ડેલ્ટા કાર્ય,डिरैक डेल्टा फलन
"સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
અનુલોમ સહસંબંધ,अनुलोम सहसंबंध
સીધો પ્રવાહ,दिष्ट धारा
પ્રત્યક્ષ,दिष्ट
"સીધો ફટકો, સીધો ફટકો","सीधा समाघात, सीधी टक्कर"
"દિશા, દિશા","दिशा, दिक्"
દિશાસૂચક,"दिशात्मक, दिशिक"
જગ્યા સ્થિરતા,दिक् स्थायित्व
"ડીકોસિન, ડીકો-કોસાઇન","दिक्कोज्या, दिक-कोसाइन"
"દિશાસૂચક, દિશાસૂચક, દિશાસૂચક","दैशिक, दिशिक, दिशात्मक"
દિશાસૂચકતા,दिशिकता
સામાન્ય જાળી,सामान्य जालक
સીધી લીટી,सीधी लाइन
અનુક્રમિક ગુણોત્તર,अनुक्रमानुपात
સીધી પદ્ધતિ,प्रत्यक्ष विधि
દિશા,दिशक
ડાયરેક્ટ રીડિંગ ડિવાઇસ,प्रत्यक्ष पाठी यंत्र
સામે ટેલિસ્કોપ,समक्ष दूरदर्शक
"પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક","बिंब, मंडलक, डिस्क, चक्रिका"
"નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ","विसर्जन, आस्राव, विरंजन"
પાણીમાં નિમજ્જન,सोपानी विसर्जन
"નિરંતરતા, નિરંતરતા, અસ્થિભંગ","असातत्य, असातत्य, भंग"
અવ્યવસ્થિત,असंतत
"સંશોધન, શોધ","शोध, खोज"
વિસંગતતા,विसंगति
રજકણ,विविक्त
"અંતર્મુખ એન્ટેના, ડીશ એન્ટેના","अवतल ऐन्टेना, डिश ऐन्टेना"
"વિસર્જન, દાણાદાર","विघटन, कणीकरण"
વિસર્જન સતત,विघटन-स्थिरांक
વિસર્જન ઊર્જા,विघटन ऊर्जा
વિસર્જન અર્ધ જીવન,विघटन अर्धायु
વિસર્જન શ્રેણી,विघटन श्रेणी
"ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"ફોલ્ટ લાઇન, ફોલ્ટ કોર","प्रभ्रंश रेखा, प्रभ्रंश कोर"
ફોલ્ટ લૂપ,प्रभ्रंश पाश
"અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા","अव्यवस्था, अक्रम, विकार"
અરાજકતા,अव्यवस्थापन
"મૂંઝવણ, મૂંઝવણ","अपविन्यास, स्थितिभ्रान्ति"
"વિખરાયેલું, વિખરાયેલું","परिक्षेपित, परिक्षिप्त"
"વિખેરવું, વિખેરવું","परिक्षेपण, प्रकीर्णन"
અસ્ત્ર,परिक्षेप्यता
વિખેરી નાખનાર,परिक्षेपी
પ્રતિબિંબ,परिक्षेपकता
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्श
કન્સોલ,कन्सोल
છૂટાછેડા બળ,विदारी बल
અસમાન,"असमरूप, असमान"
સડો ગુણાંક,क्षय गुणांक
કાટ લગાડનાર,क्षयकारी
સડો સિસ્ટમ,क्षयी तंत्र
અલગ કરી શકાય તેવું,"वियोजनी, वियोज्य"
અલગ,वियोजित
સ્વભાવ,वियोजन
અસંગતતા,असंवादिता
અંતર,दूरी
દૂર,दूरस्थ
"અલગ, અલગ, અલગ, અભિવ્યક્ત","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
ભેદભાવ,विभेद
અલગ મિલકત,विविक्तकारी गुणधर्म
"ભેદ પાડવો, ભેદ પાડવો","विभेदन, भेद करना"
વિકૃત,विकृत
વિકૃતિ,"विकृति, विरूपण"
વિરૂપતા સ્થિતિસ્થાપકતા,विरूपण प्रत्यास्थता
વિતરિત એમ્પ્લીફાયર,वितरित प्रवर्धक
"વિતરણ, વિતરણ","वितरण, बंटन"
"વિતરણ નિયમ, વિતરણ નિયમ","वितरण-नियम, बंटन-नियम"
ખલેલ,विक्षोभ
"વ્યથિત, વિક્ષેપિત સંતુલન","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
ખલેલ પહોંચાડનાર બળ,विक्षोभी बल
"આહનિક, દિવાચાર, દિવા, દૈનિક","आह्निक, दिवाचर, दिवा, दैनिक"
દૈનિક ગતિ,दैनिक गति
બાયબેલેંટ,द्विसंयोजक
"વિખેરી નાખવું, વિખેરી નાખવું","अपसारित करना, अपसारित होना"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","अपसरण, अपसारिता, डाइवर्जेन्स"
જુદીજુદી,अपसारी
ડાયવર્ઝન,दिक्परिवर्तन
"વિભાજિત, વિભાજિત","विभाजित, विभक्त"
"વિભાજન, વિભાજન, વિભાજન","भाग, प्रभाग, विभाजन"
આયનોસ્ફિયરનું ડી સ્તર,आयन मंडल की D परत
"પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"ગુંબજ, ગુંબજ","डोम, गुम्बद"
પ્રભાવશાળી સ્થિતિ,प्रभावशाली पद
દાતા સ્તર,दाता स्तर
મદિત સંધિ,मादित संधि
"ભેળસેળ, ભેળસેળ","मादन, अपमिश्रण"
ડોપ્લર અસર,डॉप्लर प्रभाव
"ડોઝ, ડોઝ","डोज़, मात्रा"
ક્વોન્ટોમીટર,मात्रामापी
"ડોટેડ, ડોટેડ","बिन्दुकित, छिटकी"
"ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
ડબલ બોન્ડ,द्वि-आबंध
બાયકોન્વેક્સ લેન્સ,उभयावतल लेन्स
બાયકોન્વેક્સ લેન્સ,उभयोत्तल लेन्स
દ્વિસંગી વિભેદક,द्विश:अवकलन
ડબલ ionization,द्वि आयनन
ડબલ પરમાણુ,द्वि-अणु
ડબલ ચોકસાઇ,द्विक परिशुद्धता
ડબલ રીફ્રેક્શન,द्विअपवर्तन
ડબલ શ્રેણી,द्विक श्रेणी
જોડી તારા,युग्म तारे
ડબલ,द्विक
વર્ણહીન લેન્સ જોડી,अवर्णक लेन्स-युग्म
"પ્રસરણ, વિસ્તરણ","द्विभवन, द्विस्तरण"
બમણું ચાર્જ થયેલ કણ,द्वितः आवेशित कण
ઉભયજીવી ભ્રષ્ટ,द्विधा अपभ्रष्ट
ડબલ ionized,द्वित: आयनित
નીચે તરફ,अधोमुखी
ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ,"कर्षण, कर्षज अयस्क, अर्ध संच"
ટ્રેક્શન બળ,कर्षण बल
"વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
વહેતો પ્રવાહ,अपवाह धारा
ઓપરેશનલ,परिचालन
વહન વોલ્ટેજ,चालन वोल्टता
નાનો બોલ,पाती बॉल
અચાનક વિરામ,आकस्मिक विराम
"બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું","बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद"
પડવું,पातन
શુષ્ક,शुष्क
શુષ્ક શુષ્ક હાઇગ્રોમીટર,शुष्कार्द आर्द्रतामापी
નિષ્ફળ સંપર્ક,विफल संपर्क
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","द्वि प्रचालन, द्वैती संक्रिया"
નળી,वाहिनी
તાણયુક્ત,तन्य
તાણયુક્ત,तन्यता
મંદ,मंद
ચૂપ,मूक
જુબાની,सन्निक्षेपण
વામન તારા,वामन तारा
ડબલ અક્ષ,द्वय-अक्ष
ગતિશીલ,गतिक
ગતિશીલ,गतिकीय
"ગતિશીલતા, ગતિશીલતા","गतिविज्ञान, गतिकी"
ડાયનેમો,डायनेमो
જમવું,डाइन
"પૃથ્વી, પૃથ્વી","पृथ्वी, भू"
ભૂકંપની તીવ્રતા,भूकंप तीव्रता
પૃથ્વી ઉપગ્રહ,भू-उपग्रह
પૃથ્વી જોડાણ સિસ્ટમ,भू-संपर्कक तंत्र
જમીન વાયર,भू-तार
"કેન્દ્ર, કેન્દ્રબિંદુ","उत्केंद्र, उत्केंद्रक"
તરંગીતા,उत्केंद्रता
સોપારી,"सोपानक, ऐशेलान"
પડઘો,प्रतिध्वनि
ધારણા,ग्रहण
પરિપત્ર કોઓર્ડિનેટ્સ,क्रांति वृत्तीय निर्देशांक
વમળ,भँवर
ધાર દોષ,धार प्रभ्रंश
મુખ્ય અસર,कोर-प्रभाव
એડિસન સેલ,एडिसन सेल
ફેરફાર કરો,संपादन करना
અસરકારક,प्रभावी
કાર્યક્ષમતા,दक्षता
પ્રયાસ,प्रयास
સ્રાવ,निस्सरण
"અલંકારિક, eigen","अतिलक्षणिक, आइगेन"
અષ્ટકોણ,अष्टप्रचक्रणी
આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો,आइन्स्टाइन-बोस वितरण नियम
ત્વરિત અસર,आइन्स्टान-दि-हास प्रभाव
આઈન્સ્ટાઈનિયમ,आइन्स्टाइनियम
આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ,आइन्स्टाइन स्मोलुचोव्स्की समीकरण
આઈન્સ્ટાઈન-વસ્તી,आइन्स्टाइन-समष्टि
હકાલપટ્ટી,निष्कासन
ઇજેક્ટર કેપ્સ્યુલ,"उत्क्षेपणी, उत्क्षेपक कैप्सूल"
ઇજેક્ટર,उत्क्षेपक
ક્લિયરન્સ બોર્ડ,निष्कासी पटिका
વ્યસ્ત ક્ષમતા,व्युत्क्रम धारिता
સ્થિતિસ્થાપક,प्रत्यास्थ
"સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા","प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता"
ઓસીલેટરી બોડી,प्रत्यास्थतया विषमदैशिक पिंड
સ્થિતિસ્થાપકતા,प्रत्यास्थता
"સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર","इलैस्टिकोमीटर, प्रत्यास्थतामापी"
સ્થિતિસ્થાપક અસ્થિરતા,प्रत्यास्थ दुर्नम्यता
આયનોસ્ફીયર ઈ-લેયર,आयन मंडल की ई-परत
ઇલેક્ટ્રીટ,इलेक्ट्रेट
"ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ","वैद्युत, विद्युत"
વીજળી,विद्युत
"વીજળીકરણ, ચાર્જિંગ","विद्युतीकरण, आवेशन"
ઇલેક્ટ્રિફાઇડ,विद्युतीकृत
"ચાર્જ કણ, ચાર્જ કણ","चार्जित कण, आविष्ट कण"
ઇલેક્ટ્રોએકોસ્ટિક,वैद्युत ध्वानिक
ઇલેક્ટ્રો-એકોસ્ટિક્સ,विद्युत-ध्वानिकी
ઇલેક્ટ્રો-થર્મલ,विद्युत-ऊष्मीय
ઇલેક્ટ્રોકેમિકલ,विद्युत-रासायनिक
સમકક્ષ,तुल्यांक
ઇલેક્ટ્રોડ,इलैक्ट्रोड
ઇલેક્ટ્રોડાયનેમિક્સ,विद्युत-गतिकी
ઇલેક્ટ્રોડાયનેમિક અસર,विद्युत-गतिक प्रभाव
ગેલ્વેનિક અલગતા,विद्युत-अपघटन
ઇલેક્ટ્રોલાઇટ,विद्युत-अपघट्य
ઇલેક્ટ્રોલિટીક,विद्युत-अपघटनी
"ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ","विद्युदपघटक, विद्युदपघटित्र"
ઇલેક્ટ્રોમેગ્નેટ,विद्यतु-चुम्बक
ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર,विद्युत-चुम्बकीय
ઇલેક્ટ્રોમેગ્નેટિઝમ,विद्युत-चुम्बकिकी
ઇલેક્ટ્રોમેગ્નેટિઝમ,विद्युत-चुम्बकत्व
"ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ","विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व"
ઇલેક્ટ્રોમોટિવ બળ,विद्युत-वाहक बल
ઇલેક્ટ્રોન,इलेक्ट्रॉन
લોન વીજળી,ऋण-विद्युती
ઇલેક્ટ્રોનિક,इलेक्ट्रॉनिक
ઇલેક્ટ્રોનિક ઇજનફંક્શન,इलेक्ट्रॉनीय आइगेनफलन
ઇલેક્ટ્રોનિક ઊર્જા,इलेक्ट्रॉनीय ऊर्जा
ઇલેક્ટ્રોનિક્સ,इलेक्ट्रॉनिकी
ઇલેક્ટ્રોન ઓપ્ટિક્સ,इलेक्ट्रॉन-प्रकाशिकी
ઇલેક્ટ્રો-ઓપ્ટિક્સ,विद्युत-प्रकाशिकी
ઇલેક્ટ્રોમેગ્નેટિઝમ,धन-विद्युती
ઇલેક્ટ્રોસ્કોપ,विद्युतदर्शी
ઇલેક્ટ્રોસ્ટેટિક,स्थिर वैद्युत
ઇલેક્ટ્રોસ્ટેટિક્સ,स्थिरविद्युतिकी
ઇલેક્ટ્રોફોરેસિસ,विद्युतविरूपण
વિદ્યુત જોડાણ,वैद्युत संयोजकता
ઇલેક્ટ્રિકલ કનેક્ટર,वैद्युत संयोजक
"તત્વો, લઘુમતીઓ, ઘટકો","तत्व, अल्पांश, अवयव"
"પ્રાથમિક, પ્રાથમિક, પ્રાથમિક","प्राथमिक, प्रारंभिक, तात्विक"
મૂળ ચાર્જ,मूल आवेश
"એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન","उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई"
અલ્ટિમીટર,तुंगतामापी
"એલિવેટર, એલિવેટર","उत्थापक, एलिवेटर"
અંડાકાર,अपेरण-दीर्घवृत्त
"વિસ્તરણ, વિસ્તૃતીકરણ, ફેલાવો કોણ","दीर्धीकरण, दैर्घ्यवृद्धि, प्रसर कोण"
"મુક્તિ, મુક્તિ","निर्गमन, प्रसर्जन"
"પ્રસાર, સંતાન","प्रसर्जन, प्रसर्ग"
એમ્બેડ કરવા માટે,अंत:स्थापित करना
એમ્બેડેડ,अंत:स्थापित
જારી,निर्गत
ઉત્સર્જન,उत्सर्जन
"ઉત્સર્જન, ઉત્સર્જન","उत्सर्जकता, उत्सर्जिता"
ઉત્સર્જન,उत्सर्जकता
"ઉત્સર્જક, ઉત્સર્જક","उत्सर्जक, एमिटर"
"પૂર્વ-મજબૂતીકરણ, બળ","पूर्व प्रबलन, बल"
પ્રયોગમૂલક,आनुभविक
"ખાલી, અધૂરું","रिक्त, अपूरित"
"emulsifier, emulsifier","पायसीकारक, इमल्सीकारक"
"પ્રવાહી મિશ્રણ, પ્રવાહી મિશ્રણ","पायस, इमल्शन"
"અંત, અંત, અંત, અંત","सिरा, छोर, अंत, अंत्य"
અંતિમ પુનરાવર્તન,अंत्य संशोधन
ઊર્જા કાર્યક્ષમ,ऊर्जा-शोषी
"અક્ષીય સ્થિતિ, એ-પોઝિશન","अक्षीय स्थिति, ए-स्थिति"
"એન્ડોથર્મિક, એન્ડોથર્મિક","ऊष्माशोषी, आंतरोष्मी"
એન્ડોથર્મિક પ્રક્રિયા,ऊष्माशोषी प्रक्रम
ઉત્સાહિત કરવા માટે,ऊर्जित करना
આંતરિક ઊર્જા,ऊर्जा अन्तर्निहित
ઉર્જા શક્તિ આપનાર,ऊर्जा ऊर्जाक
"એન્જિન એન્જિનિયરિંગ, એન્જિનિયરિંગ","इंजन अभियांत्रिकी, इंजीनियरी"
વૃદ્ધિ,संवृद्धि
સમૃદ્ધ આઇસોટોપ્સ,समृद्ध समस्थानिक
સંવર્ધિત રિએક્ટર,संवर्धित रिऐक्टर
સંવર્ધન,समृद्धिकरण
સમૃદ્ધિ,समृद्धि
"સમૂહ, સમુદાય","समुच्चय, समुदाय"
"એન્થાલ્પી, સંપૂર્ણ ગરમી","एन्थैल्पी, पूर्ण ऊष्मा"
શક્તિ,सत्ता
એન્ટ્રોપી,एन्ट्रॉपी
પ્રવેશ,प्रविष्टि
"ગણતરી, ગણતરી","गणन, गिनना"
પૃષ્ઠ ક્રમાંકન,पृष्ठ-अन्वालोप
અધિકેન્દ્ર,अधिकेन्द्री
"અપારદર્શક, એપિસ્કોપ","अपारचित्रदर्शी, एपीस्कोप"
એપિટેક્સી સ્તર,एपीटेक्सीय परत
"apitaxi, overrun","एपीटैक्सी, अधिरोहण"
"સમાન, સમાન, સમાન, સમાન","समान, बराबर, सम, तुल्य"
બરાબરી,समकारक
સમાનતા,"समता, समिका"
સમીકરણ,समीकरण
"વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત","विषुवत वृत, भूमध्यरेखा, इक्वेटर, मध्यरेखा"
"વિષુવવૃત્તીય, વિષુવવૃત્તીય, મધ્યવર્તી, વિષુવવૃત્તીય","विषुवतीय, भूमध्यरेखीय, मध्यवर्ती, निरक्षीय"
અંતર્મુખ,समावतल
અંતર્મુખ,समोत्तल
આઇસોમેટ્રિક,समविमीय
"સમદૂર, સમાંતર","समदूरस्थ, समान्तराली"
"સંતુલન, સંતુલન, સંતુલન","साम्यावस्था, साम्य, संतुलन"
ઇક્વિડિવિઝન,समविभाजन
સાધનસામગ્રી,उपस्कर
"સમાનતા, યોગ્યતા","समविभवता, समक्षमता"
ઇક્વિપોટેન્શિયલ,समविभव
આઇસોબાર્સ,समदाब
સમાનતા,तुल्यता
"સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (n.)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
સમકક્ષ શોષણ,तुल्य अवशोषण
"સમકક્ષ વાહકતા, સમકક્ષ વાહકતા","तुल्यांकी चालकता, तुल्यांकी कंडक्टेन्स"
આઇસોમેટ્રિક લેન્સ,तुल्यचित्री लेन्स
"ઊભી છબી, સીધી છબી","ऊर्ध्व शीर्षी प्रतिबिंब, सीधा प्रतिबिंब"
ઊભી,ऊर्ध्वकर
અર્ગ,अर्ग
"મહેનતુ, અભિપ્રાયયુક્ત","ऊर्जापंथी, अभ्यतिप्राय"
"ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા","त्रुटि, भूल, गलती, अशुद्धि"
ટનલ ડાયોડ,सुरंग डायोड
દુર જા,पलायन
"આવશ્યક, આવશ્યક","अनिवार्य, आवश्यक"
ઈથર,ईथर
યુક્લિડિયન કોઓર્ડિનેટ્સ,यूक्लिडीय निर्देशांक
યુલર-કોણ,ऑयलर-कोण
"eutectic, eutectic","गलनक्रांतिक, यूटेक्टिक"
"ખાલી કરાવ્યું, ખાલી કરાવ્યું","निर्वातित, रिक्तीकृत"
"ખાલી કરાવવું, ખાલી કરવું","निर्वातन, रिक्तीकरण"
"મૂલ્યાંકન, મૂલ્યાંકન","मानांकन, मूल्यांकन"
બાષ્પીભવન,वाष्पित
"બાષ્પીભવન, બાષ્પીભવન, બાષ્પીભવન","वाष्पन, वाष्पीकरण, वाष्पीभवन"
સમ,सम
"ઘટના, એપિસોડ","घटना, अनुवृत्त"
"હંમેશા સલામત, હંમેશા સલામત","सदानिरापद, सदासुरक्षित"
"સાચું, સાચું, ચોક્કસ","यथातथ्य, यथार्थ, बिल्कुल ठीक"
એક્સોસેન્ટર,बहिष्केन्द्र
અધિકેન્દ્ર,उत्केन्द्र
કેન્દ્રબિંદુ,उत्केन्द्रीय
તરંગીતા,उत्केन्द्रता
અતિશય,अतिरिक्त
વિનિમય,विनिमय
"ઉત્તેજના, ઊર્જા","उत्तेजन, ऊर्जन"
"ઉત્તેજીત કરવા, ઉત્સાહિત કરવા","उत्तेजित करना, ऊर्जित करना"
ઉત્સાહિત,उत्तेजित
ઉત્તેજક,उत्तेजक
ઉત્તેજના,ऐक्साइटॉन
બાકાત નિયમ,अपवर्जन नियम
અમલ,निष्पादन
"ખાલી થવું, કેથાર્સિસ, બહાર કાઢવું, બંધ કરવું","निर्वातन, रेचन, बाहर निकालना, समापन"
મુદ્દો,निर्गम
"એક્ઝોથર્મિક, ગરમી ઉત્તેજક","ऊष्माक्षेपी, ऊष्मा उन्मोची"
એક્ઝોથર્મિક,ऊष्माक्षेपी
અસામાન્ય બળતણ,असामान्य ईधन
ફેલાવો,प्रसार करना
પ્રસારણ,प्रसारित
પ્રસારણકર્તા,प्रसारित्र
વિસ્તરણ,विस्तार
"ફેલાવો, ફેલાવો","प्रसार, प्रसरण"
પ્રયોગ,प्रयोग
"પ્રાયોગિક, પ્રાયોગિક","प्रायोगिक, प्रयोगात्मक"
ઉપયોગી,प्रयोगी
"વિસ્ફોટ, વિસ્ફોટ","विस्फोटन, विस्फोट"
ઘાત,घातांक
"ઘાતાંકીય, ઘાતાંકીય","चरघातांकी, एक्सपोनेन्टी"
એક્સપોનેન્ટી પોટેન્શિયલ વેલ,एक्स्पोनेन्टी विभवकूप
