Odiya,Hindi
ଫ୍ରେଶେଟ୍ |,नदीपूर
ଘର୍ଷଣ ଗଦା |,घर्षण पाइल
ବେଙ୍ଗ,किश्ती/फॉग
ଗେବୁଲ୍ |,त्रयंकी
ଗାବଲେଟ୍ |,लघु त्रयंकी
ଗାମ୍ବ୍ରେଲ୍ ଛାତ |,गैमबरेल छत
ଗେଜ୍,गेज (रेल पथ)
ଗଗିଂ ବିଭାଗ |,प्रमापन परिच्छेद
ଗଗିଂ ଷ୍ଟେସନ୍ |,प्रमापन स्थल
ସାଧାରଣ ଅବସ୍ଥାନ ଯୋଜନା |,सामान्य अवस्थापन अनुविक्षेप
ସାଧାରଣ ଭେଣ୍ଟିଲେସନ୍ |,सामान्य संवातन
ଜି ରାଶି କିମ୍ବା ଗଲି ରାଶି |,संस्तर या ग्ले संस्तर
ଗ୍ଲାସିଆଲ୍ ପର୍ଯ୍ୟନ୍ତ,हिमगोलाश्म मृत्तिका
ଗ୍ନିସ୍ |,नाइस
ଦ୍ରବ୍ୟ ପ୍ରାଙ୍ଗଣ,माल यार्ड
ଗ୍ରେଡିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ |,प्रवणता प्रतिरोध
ଗ୍ରାନାଇଟ୍ |,ग्रेनाइट
ଗ୍ରାନୁଲାର୍ ଗଠନ |,दानेदार संरचना
ଗ୍ରାନୁଲେସନ୍ |,कणनन
ଗ୍ରାନୁଲ୍ |,दाना
ମାଧ୍ୟାକର୍ଷଣ ଜଳ ମୁକ୍ତ ଜଳ |,गृरूत्व जल या मुक्त जल
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରାଙ୍ଗଣ |,मार्शलिंग गुरुत्वीय यार्ड
ମହାନ ମାଟି ଗୋଷ୍ଠୀ |,बृहत् मृदा समूह
ଗ୍ରିଲେଜ୍ ଫାଉଣ୍ଡେସନ୍ |,झंझरी/ग्रिलेज नींव
ଗ୍ରାଉଣ୍ଡ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,भूहस्त पथाई
ଗ୍ରୁପ୍ ଡକ୍ |,समूहित गोदी
ଗୋଷ୍ଠୀ ଗୃହ,सामूहिक आवासन
ଅତିଥି ଗୃହ,अतिथि कक्ष
ଗୁଟର୍ |,नाली
ଗୁଟର ଧାରକ |,नाली धारक
ଗୁଟର ଯାଞ୍ଚ |,नाली रोधक
ହାମର ଡ୍ରେସିଂ |,हथौड़ा गढ़ाई
ହାରବର୍,पोताश्रय
ଆଶ୍ରୟସ୍ଥଳ,आश्रय देने वाले पोताश्रय
ହାର୍ଡ ପ୍ୟାନ |,कठोर तल
ହେଡର୍,तोड़ा/हैडर
ହେଡର୍ ବଣ୍ଡ୍ |,तोड़ा/हैडर चाल
ହେଡର୍ ପାଠ୍ୟକ୍ରମ,तोड़ा रद्दा
ହେଡ୍ ଗେଟ୍ ଗଠନ |,मुख फाटक संरचना
କେନାଲର ମୁଖ୍ୟ |,नहर का शीर्ष
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,मुख नियंत्रक
ହେରିଙ୍ଗ ହାଡ ବନ୍ଧନ |,लहरिया चाल
ହୃଦୟ,भरत
ଓଦା ଗରମ |,सिक्तन उष्मा
ଉଚ୍ଚ ଆଲୁମିନା ସିମେଣ୍ଟ |,अक्षि-एल्यूमिना सीमेन्ट
ହିପ୍,पुट्ठा
ହିପ୍ କ୍ୟାପିଙ୍ଗ୍ |,पुट्ठा मुंडेरी
ହିପ୍ ଶେଷ,कूट सिरा
ହୁଡ୍ |,छत्रक
ହୁଡ୍ ମୋଲିଡିଂ |,गढ़ा छत्रक
ହୁକର ନିୟମ |,हुक का नियम
ଲୁହା ହୁପ୍ |,पत्ती लोहा
ରାଶି,संस्तर/होराइजन
ଆର୍ଦ୍ରତା,आद्रीकरण
"ଆର୍ଦ୍ରତା, ସଂପୂର୍ଣ୍ଣ |",निरपेक्ष आद्रता
"ଆର୍ଦ୍ରତା, ଆପେକ୍ଷିକ |",आपेक्षिक आद्रता
ହମ୍ପ୍ ୟାର୍ଡ |,हम्प यार्ड
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,द्रवचालित दाब
ହାଇଡ୍ରେସନ୍ |,जलयोजन
ହାଇଡ୍ରୋଲାଇସିସ୍ |,जल अपघटन
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଅମ୍ଳତା |,चल अपघटनी अम्लता
ହାଇଡ୍ରୋମୋର୍ଫିକ୍ ମାଟି |,जलकृत मृदा
ହାଇଡ୍ରୋଫିଲିକ୍ କୋଲଏଡ୍ |,जलरागी कोलाइड
ହାଇଡ୍ରୋଫୋବିକ୍ କୋଲଏଡ୍ |,जलविरागी कोलाइड
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ ଅନୁପାତ |,स्थिरद्रवीय दाब अनुपात
ହାଇଗ୍ରୋସ୍କାପ୍ଟିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,आद्रताग्रही गुणांक
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,आद्रताग्राही नमी
ହାଇଡ୍ରୋସ୍କୋପିକ୍ଟି |,आर्द्रताग्राहिता
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,आर्द्रताग्राही नमी
ହାଇପରବାରିକ୍ ଚାମ୍ବର |,हाईपरबैरिक कक्ष
ହାଇପରଷ୍ଟାଟିକ୍ ଫ୍ରେମ୍ |,अपेक्षाधिक ढाँचा
ହାଇପୋସୋମିଟର |,जलक्वथनांकमापी
ଆଲୋକ,प्रदीप्ति
ଇମ୍ବିବେସନ୍ ଆର୍ଦ୍ରତା |,अंतःशोषणी आर्द्रता
ଅପରିପକ୍ୱ ମାଟି |,अपूर्ण परिणत मृदा
ପ୍ରଭାବିତ ଡକ୍ |,अवरुद्ध गोदी
ଜମି ରାଜସ୍ୱ ବୃଦ୍ଧି,भू आय वृद्धि
ସ୍ Independ ାଧୀନ ସ୍କାଫୋଲ୍ଡ |,स्वतंत्र पाड़
ପ୍ରେରିତ |,कठोरीकृत
ପ୍ରାରମ୍ଭିକ ସମ୍ମାନ,प्रारम्भिक पूर्व प्रतिबल
ପ୍ରାରମ୍ଭିକ ଟେନସନ |,प्रारम्भिक तनाव
ଆଭ୍ୟନ୍ତରୀଣ ଜଳପଥ ବନ୍ଦର |,अन्तर्देशी जलमार्ग पत्तन
ଇନସୁଲେଟିଂ ବୋର୍ଡ |,विसंवाहन पट्ट
ମଧ୍ୟବର୍ତ୍ତୀ ବନ୍ଦର |,मध्यवर्ती पत्तन
ଆଭ୍ୟନ୍ତରୀଣ ଘର୍ଷଣ |,आन्तरिक धर्षण
ଇଣ୍ଟ୍ରାଜୋନାଲ ମାଟି |,अंतः क्षेत्रीय मृदा
ଆଇନ୍,आयन
ଆଇନ୍ ବିନିମୟ |,आयन विनिमय
ଲୁହା ପ୍ୟାନ |,लोह स्तर
ଜଳସେଚିତ ଜମି |,सिंचित भूमि
ଜଳସେଚନ,सिंचाई
ଜଳସେଚନ ବନ୍ଦ,सिंचाई उपकर
ଜାମ୍,पाखा
ଜୋଗଲ୍ |,गुज्झी
ଜୋଗଲ୍ ପିନ୍ |,संधि पिन
ଜୁଲେ |,जूल
ଜମ୍ପର୍ |,जम्पर
କିଲୋଗ୍ରାମ |,किलोग्राम
କିଲୋଗ୍ରାମ ଫୋର୍ସ |,किलोग्राम बल
କିଲୋଗ୍ରାମ ଫୋର୍ସ ମିଟର |,किलोग्राम बल मीटर
କିଲୋୱାଟ ଘଣ୍ଟା |,किलोवाट घण्टा
ରାଜା ବନ୍ଦ,नर डेली/किंग क्लोजर
ରୋଷେଇ ଘର |,रसोई
ସ୍ତମ୍ଭ,लेसित स्तम्भ
ଲଗିଂ,वेष्ठन
ଲାମେଲା ମୂଳ |,लमेला छत
ଲାମିନାର୍ ପ୍ରବାହ |,स्तरीय प्रवाह
ଦୀପ ଗର୍ତ୍ତ |,दीपछिद्र
ଜମି ଅଧିଗ୍ରହଣ,भूमि अभिवृद्धि
ଭୂମି ସ୍ଲାଇଡିଂ |,भूस्खलन
ଲାଟେରାଇଟ୍ |,लैटेराइट
ଲାଟେରାଇଟ୍ ମାଟି |,लैटेराइट मृदा या लैटोसॉल
ବହୁ ସଂଖ୍ୟକ ନିୟମ |,बृहत संख्या सिद्धांत
ଲେଆଉଟ୍ ଯୋଜନା |,अभिन्यास अनुविक्षप
ଲେଜର,पाड़-बेड़ा
ଚୂନ ପ୍ୟାନ |,चूना तल
ଲିନଟେଲ୍ |,लिंटल
ତରଳ ସୀମା |,द्रव सीमा
ଲାଇଭ୍ ଲୋଡ୍ |,चल भार
ଲୋମ୍ |,टुमट
ସ୍ଥାନୀୟ ନିଷ୍କାସନ ଭେଣ୍ଟିଲେସନ୍ |,स्थानीय निर्वात संवातन
ଲୋକୋ ଅଗଣା |,लोको यार्ड
ଲୋସ୍ |,लोएस
ନିମ୍ନ ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,निम्न सुघट्यता सीमा
କମ୍ ଉତ୍ତାପ ସିମେଣ୍ଟ |,अल्प ऊष्मा सीमेंट
ମେସିନ୍ ମୋଲିଡିଂ |,यांत्रिक पथाई
ମାକ୍ରୋଷ୍ଟ୍ରକଚର |,स्थूल संरचना
ମୁଖ୍ୟ ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,प्रमुख शीर्ष नियंत्रक
ମୁଖ୍ୟ ବନ୍ଦର,मुख्य पत्तन
ମେକ୍ଅପ୍ ବାୟୁ |,पुनःपूर्तिवायु
ମାନସାର୍ଡ |,मैनसई
ମାର୍ଶାଘାଇ ଅଗଣା |,मार्शलिंग यार्ड
ମାନସ,चिनाई
ପରିପକ୍ୱ ତାପମାତ୍ରା |,परिपाक तापक्रम
ମେଜଜାନାଇନ୍ ଚଟାଣ |,मध्य तल
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ |,यांत्रिक विश्लेषण
ଯାନ୍ତ୍ରିକ ଭେଣ୍ଟିଲେସନ୍ |,यांत्रिक संवातन
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,मीटरी पद्धति
ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |,सूक्ष्म संरचना
ମିଲି ସମାନ |,मिली तुल्यांक
ଲିଟର ପିଛା ମିଲି ସମାନ |,मिली तुल्यांक प्रति लीटर
ମିନେରାଲ୍ |,खनिज
ଖଣିଜ ମାଟି |,खनिज मृदा
ଛୋଟ ବନ୍ଦର,लघु पत्तन
ମିତ୍ରେଡ୍ ବନ୍ଦ |,कलमी डेली
ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |,जल मृदा कोलाइड
ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |,आर्द्रतांश
ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,आर्द्रता प्रवणता
ମୋନୋଲିଥ୍ |,मोनोलिथ/एकाश्म
ମୋନୋରାଇଲ୍ |,मोनोरेल
ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |,राष्ट्रीय पोताश्रय परिषद
ପ୍ରାକୃତିକ ଶଯ୍ୟା |,प्राकृतिक तल
ପ୍ରାକୃତିକ ସମାପ୍ତି |,प्राकृतिक परिष्कृति
ପ୍ରାକୃତିକ ବନ୍ଦର,प्राकृतिक पोताश्रय
ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |,प्राकृतिक संवातन
ନାଭାଲ୍ ବନ୍ଦର,जल सेना पोताश्रय
ନ୍ୟୁଟନ୍ |,न्यूटन
ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |,असम प्रवाह
ଜଳ ହାର ଦଖଲ କରେ |,उपभोक्ता जल दर
ତେଲ ରଙ୍ଗ |,तेल रंगलेप
ତେଲ କୂଅ ସିମେଣ୍ଟ |,तेल कूप सीमेंट
ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |,मुक्त पृष्ठ वाहिका प्रवाह
ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |,अनुकूलतम आर्द्रता
ଜ Organ ବିକ ମାଟି |,जैव मृदा
ଓରିଏଣ୍ଟେସନ୍,अभिविन्यास
Orthogonal,लाम्बिक
ଅର୍ଟଷ୍ଟାଇନ୍ |,ओर्टस्टीन
ବାହ୍ୟ ସଙ୍କେତ,बाह्य सिगनल
ଅକ୍ସିଡେସନ୍ |,ऑक्सीकरण
ପାନ୍ଟ୍ରି |,रसोई भण्डार
ପାରାପେଟ୍ |,मुंडेेर
ପାରାପେଟ୍ କାନ୍ଥ |,मुंडेर दीवार
ପିତାମାତା ସାମଗ୍ରୀ |,मूल सामग्री
ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |,बजरी प्लास्टर
ପେଡାଲଫର୍ |,पेडल्फर
ପେଡୋକାଲ୍ |,पेडोकल
ପେଡୋଜେନେସିସ୍ |,मृदा उत्पत्ति
ପେଡୋଲୋଜି |,मृदा रचना विज्ञान
ପେଡୋସଫିସର୍ |,मृदा मंडल
ପେନେଟ୍ରୋମିଟର |,वेधनमापी
ପେଣ୍ଟ ଛାତ |,छज्जा छत
ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |,पाचक कर्मक
ବିଶ୍ଳେଷଣର ସମୟ |,विश्लेषण अवधि
Perpend,खड़ा जोड़
ପର୍ସପର୍ସନ୍ |,आशोषण
ପିଆର୍ |,प्रस्तम्भ
ପାଇଲଷ୍ଟର |,भित्ति स्तम्भ
ପିଚ୍,ढाल/प्रवणता
ଛାତ ଛାତ,ढालू छत
ସାଧା କଂକ୍ରିଟ୍ |,अप्रबलित कंक्रीट
ବିମାନ କୋଣ,समतल कोण
ସମତଳ ପ୍ରାଙ୍ଗଣ,समतल यार्ड
ପ୍ଲାନସୋଲ୍ |,प्लानसॉल
ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |,सुघट्यता संसक्ति
ପ୍ଲାଷ୍ଟିକ୍ |,पराप्रत्यास्थता
ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |,सुघट्यता सूचकांक
ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,सुघट्यता सीमा
ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |,सुघट्यता पिरसर
ପ୍ଲାଟି ଗଠନ |,पटली संरचना
ପ୍ଲିଣ୍ଟ୍ |,कुरसी
ହଳ ମାଟି,हल मृदा
ଘିଅ ପଥର |,प्लम पत्थर
ପୋଡଜୋଲ୍ |,पाडजोल
ସୂଚାଉଛି |,टीप
ବହୁମୁଖୀ କାନ୍ଥ |,बहुकोणी दीवार
ଖୋଲା ସ୍ଥାନ |,रंध्र अवकाश
ବନ୍ଦର,पत्तन
ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |,प्रभावी संवातन
ପ୍ରିରି ମାଟି |,प्रशाद्वल मृदा
ସଠିକତା,परिशुद्धता
ପ୍ରାଥମିକ କଣିକା |,प्राथमिक कण
ପ୍ରିଜାମେଟିକ୍ ଗଠନ |,प्रिज्मीय संरचना
ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |,उत्पादक कार्य
ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |,परियोजना औचित्य समर्थन
ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |,संरक्षक कार्य
ସିଉଡୋ-ମାଇସେଲିୟମ୍ |,आभासी माइसीलियम
ପୁଡଲ୍ |,पडल
ପଗ୍ କରିବା |,रौंदना
ପୁମିସ୍ |,झाँवा
ପୁଞ୍ଚେନ୍ |,थूनी
ପପୁଟ୍,पपेट
ପୁଟଲଗ୍ |,कड़ी
ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |,धारण पल्लियों का पाड़
ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |,मात्रा सर्वेक्षक
କ୍ୱାରି ସପ୍ |,खदान रस
କ୍ୱେ,भित्ति घाट
ରାଣୀ ବନ୍ଦ,मादा डेली/क्वीन क्लोजर
କୁଇନ୍ |,कोनिया
ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |,रैफ्ट बेड़ा नींव
ରାକର୍ |,तिरछी टेक
Raking,रेकिंग
ବନ୍ଧନ,तिरछी चाल
ଫ୍ଲାସ୍ କରିବା,नति जलरोधी झिल्ली
ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |,द्रुत परिवर्ती प्रवाह
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |,वसूलीयोग्य भुगतान
ଲାଲ ପୃଥିବୀ |,लाल मिट्टी
ଲାଲ୍ ଲୋମ୍ |,लाल दुमट
ନିୟାମକ,नियंत्रक/रेगुलेटर
ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |,रेगर या काली कपासी मृदा
ପରିଶୋଧ ଚୁକ୍ତି,वापस भुगतान ठेका
ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |,अवशिष्ट संकुचन
ଅବଶିଷ୍ଟ ମାଟି |,अवशिष्ट मृदा
ପ୍ରକାଶ କରନ୍ତୁ |,बाह्य पक्ष
ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |,बाह्य पक्ष पिन
ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |,बाह्य पक्ष बंधक
ରିଜ୍,कूट
ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |,कूट मुंडेरी
ନଦୀ,नदी
ରାସ୍ତା ସ୍ଥିର,पोताश्रेय द्रोणों
କଠିନ ପ୍ଲାଷ୍ଟର |,दानेदार प्लास्टर
ଅଳିଆ |,ढोंका
ଅଳିଆ ଆବର୍ଜନା |,ढोका चिनाई
ଅଳିଆ ଆବର୍ଜନା |,ढोंका भित्ति
ଚାଲୁଥିବା ପରିମାପ |,चालू मापन या मध्यवर्ती मापन
ନିରାପଦ ବହନ କ୍ଷମତା |,सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता
ଲୁଣ ଗ୍ଲେଜ୍ |,लवण परिष्कृति
ନମୁନା ଆକାର,प्रतिदर्श आमाप
ନମୁନା ବଣ୍ଟନ,प्रतिचयन वितरण
ନମୁନା ତ୍ରୁଟି |,प्रतिचयन त्रुटि
ବାଲି,बाल
ବାଲି ଶେଷ,बलुई परिष्कृति
ବାଲି ହାତ ତିଆରି,रेत हस्त पथाई
ବାଲିଯାତ୍ରା |,बालू घर्षण
ପରିପୂର୍ଣ୍ଣ ମାଟି,संतृप्त मृदा
ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |,संतृप्त मृदा लेई
ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |,संतृप्ति निष्कर्षण
ସାଚୁଚରେସନ୍ ଶତକଡା,संतृप्ति प्रतिशतता
ସସ୍ ଗମ୍ବୁଜ |,शराविका गुम्मद
ସ୍କାଫୋଲ୍ଡ |,पाड़
ସ୍କିଷ୍ଟ୍ |,शिस्ट
ସମୁଦ୍ର ବନ୍ଦର,समुद्री अथवा महासागरीय पत्तन
ଗୁପ୍ତ ଗୁଟର୍ |,गुप्त वाहिका
ଦ୍ୱିତୀୟ |,सेकन्ड
ଅବତରଣ ବିଶ୍ଳେଷଣ |,सादन विश्लेषण
ସେମି-କୃତ୍ରିମ ବନ୍ଦର |,सामि कृत्रिम पोताश्रय
ସେମି ଜୁଆର ଡକ୍ |,अर्द्ध-ज्वारीय गोदी
ସେନିଲ୍ |,जरावस्था
ଶେଲ୍,शेल
ସିଟ୍ ଗଦା |,चादरी पाइल
ସଙ୍କୋଚନ ସୀମା |,संकुचन सीमा
ବନ୍ଦ,तख्ताबन्दी
ସିଆଲିଟିକ୍ ମାଟି |,सियालिटिक मृदा
ସିରୋଜେମ୍ |,सीरोजेम
ସିଲ୍ |,देहली या सिल
ସିଲ୍ଟ |,साद
ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |,इकहरी फ्लेमिश चाल
ଏକକ ଶସ୍ୟ ଗଠନ |,एकल कणीय संरचना
କଙ୍କାଳ ମାଟି |,अधकचरी मृदा
ସ୍କର୍ଟିଂ,अंचल
ଶୋଇବା କାନ୍ଥ |,आधार भित्तियाँ
ସାଇଡ୍ ଗୁଟର୍ |,सर्पी वाहिका
ସ୍ଲାଇଡ୍ ନିୟମ |,परिकलन पट्टिका
ସ୍ଲିପ୍ ଡକ୍ |,सर्पण गोदी
ସ୍ମୋନିଜା |,स्मोनिटजा
ଭିଜିବା |,समतापकरण
ମୃତ୍ତିକା ସଙ୍ଗଠନ |,मृदा समवाय
ମୃତ୍ତିକା ଶ୍ରେଣୀ,मृदा वर्ग
ମୃତ୍ତିକା ଜଟିଳ |,मृदा सम्मिश्र
ମୃତ୍ତିକାର ସ୍ଥିରତା |,मृदा संसक्ति
ମୃତ୍ତିକା ପରିବାର |,मृदा परिवार
ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |,मृदा सार
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |,मृदा नमी
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |,मृदा नमी अभिवृद्धि
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |,मृदा नयी न्यूनता
ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |,मृदाकारिकी
ମୃତ୍ତିକା କଣିକା |,मृदा कण
ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |,मृदा प्रावस्था
ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |,मृदा परिच्छेदिका
ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |,मृदा अभिक्रिया
ମୃତ୍ତିକା ଅଲଗା ହୁଏ |,मृदा कणवर्ग
ମୃତ୍ତିକା କ୍ରମ |,मृदा श्रेणी
ମୃତ୍ତିକା ସମାଧାନ |,मृदा घोल
ମୃତ୍ତିକା ଗଠନ,मृदा संरचना
ମୃତ୍ତିକା ଗଠନ,मृदा गठन
ମୃତ୍ତିକା ପ୍ରକାର |,मृदा प्रकार
ସୋଲମ୍ |,सोलम
Sorption,शोषण
ସ୍ପଲ୍,कत्तर
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |,विशिष्ट आयन प्रभाव
ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,चौकोर रद्देदार ढोका चिनाई
ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,नियमित चौकोर रद्देदार ढोका चिनाई
ସ୍ଥିର ପ୍ରବାହ |,अपरिवर्ती प्रवाह
ଷ୍ଟେପ୍ ଫ୍ଲାସ୍,सोपानी जलरोधी झिल्ली
ସ୍ଥିରତା |,चिपचिपापन
ଷ୍ଟିକ୍ ପଏଣ୍ଟ |,चिपकन बिंदु
ପଥର |,पत्थर
ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,गीली हस्थ पथाई
ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |,पट्टक कब्जा
ଷ୍ଟ୍ରୋ ବୋର୍ଡ |,गत्ता
ଷ୍ଟ୍ରିମ୍,सरिता
ଚାପ,प्रतिबल
ଷ୍ଟ୍ରେଚର୍,पट्टी/स्ट्रैचर
ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |,पट्टी/स्ट्रैचर चाल
ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ,पट्टी रद्दा
ବାକ୍ୟ,स्ट्रिंग
ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ,किंगरी रद्दा
ଗଠନ କାରକ |,संरचना गुणांक
ସଂରଚନା ସୂଚକାଙ୍କ |,संरचना सूचक अंक
ଷ୍ଟୁକୋ |,स्टुको
ଅଧ୍ୟୟନ |,स्टड
ଷ୍ଟାଇଲୋବେଟ୍ |,आधार पीठ
ଉପ ମାଟି |,अवमृदा
ଉପ ଗଠନ,अधः रचना
ସମୀକରଣ ବକ୍ର,संकलन वक्र
ସୂର୍ଯ୍ୟ ମିକା |,सनमाइका
ସୁପର ଗଠନ,अधिरचना/ऊपरी ढाँचा
ସର୍ବେକ୍ଷଣକାରୀ |,सर्वेक्षक
S- ମୂଲ୍ୟ,S-मान
ଚୋରାମାଲ,प्रठप्पा
ସ୍ an ାନ୍ ବେକ,हंस ग्रीवा
ତମ୍ବୁ,मंडप
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,मेज हस्त पथाई
ଟ୍ୟାଙ୍କିଂ |,टैंकन
ଟେମ୍ପିଏଟୋ |,टैम्पीटो
ତାପମାତ୍ରା,मृदुकरण
ଟେମ୍ପଲେଟ୍ |,टैमप्लेट
ଟେମ୍ପଲେଟ୍ |,आकार पट्ट
ଟେପିଡାରିୟମ୍ |,टेपीडेरियम
ଟେରାକୋଟା |,टैराकोटा
ଟେରା ରୋସା |,टैरारोसा
ଟେରାଜଜୋ |,टैराजो
ଟେଟ୍ରା ଶ style ଳୀ,चतुरभिकल्पना
ସୀମା ସୀମା ମୂଲ୍ୟ,प्रभाव सीमा मान
ଗଳା,कंठ
ପଥର ମାଧ୍ୟମରେ |,धुर पत्थर
ଜୁଆର ବେସିନ |,ज्वारीय बेसिन
ଟାଇ ବାର୍ |,तान छड़
ବିମ୍ ବାନ୍ଧ |,बंधन धरन
ବାଡ଼ି ବାନ୍ଧ |,तान दंड
ତିରସ୍,टिर्स
ସହନଶୀଳତା |,उपेक्ष्य त्रुटि
ଦାନ୍ତ,दाढ़ा
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,पृष्ठ मृदा या ऊपरी मृदा
ସମୁଦାୟ ପୋରୋସିଟି |,कुल सरंध्रता
ଟ୍ରେସରୀ,अलंकरण
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ट्रेन प्रतिरोध
ଟ୍ରାନ୍ସସେପ୍ଟ,ट्रानसैप्ट
ଗତିଶୀଳ ମାଟି |,संक्रमणीय मृदा
ଟ୍ରାନ୍ସମ୍ |,अनुप्रस्थिका
ପରିବହନ ମାଟି |,परिवाहित मृदा
ଉପନଦୀ,उप नदी
ଟ୍ରାଇଫୋରିୟମ୍ |,गलियारा
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ट्रिगलिफ
କଟା ମାଟି |,रुंड मृदा
ଅଶାନ୍ତ ପ୍ରବାହ |,विक्षुब्ध प्रवाह
ଟୁରେଟ୍ |,टर्रेट
ଟାଇମ୍ପର୍ ନମ୍,डाट की भराई
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,अंतिम धारण क्षमता
ଅନ୍ତିମ ph,अंतिम ph
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,बेतरतीब बेरद्दा ढोंका चिनाई
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,बेतरतीब चौकोर रद्देदार ढोका चिनाई
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,तहखाना
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,अपूरित संरंध्रता
ୟୁନିଫର୍ମ ପ୍ରବାହ |,सम्प्रवाह
