Malayalam,Bengali
ചാക്രിക പദപ്രയോഗം,চক্রীয় অভিব্যক্তি
ചാക്രിക ഗ്രൂപ്പ്,চক্রীয় গ্রুপ
ചാക്രിക ക്രമമാറ്റം,চক্রীয় স্থানচ্যুতি
"സൈക്ലോയ്ഡ്, സൈക്ലോയ്ഡ്","cycloid, cycloid"
"സിലിണ്ടർ, സിലിണ്ടർ","সিলিন্ডার, সিলিন্ডার"
"സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ, സിലിണ്ടർ","নলাকার, সিলিন্ডার, নলাকার, সিলিন্ডার"
സിലിണ്ടർ പേജ്,সিলিন্ডার পাতা
"പൂജ്യം, സൈഫർ","শূন্য, সাইফার"
ദിൽബെർട്ടിന്റെ സിദ്ധാന്തം,ডিলবার্টের মতবাদ
നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ചലനം,স্যাঁতসেঁতে সরল সুরেলা গতি
സ്ഥിരമായ ഈർപ്പം,স্যাঁতসেঁতে ধ্রুবক
"ദത്ത്, ഉപട്ട, ഡാറ്റ, ട്രസ്റ്റ്","দত্ত, উপত্ত, তথ্য, বিশ্বাস"
ദത്ത് ഏറ്റെടുക്കുന്നു,দত্ত উদ্যোগ
ട്രസ്റ്റ് റിസോഴ്സ് സിസ്റ്റം,ট্রাস্ট রিসোর্স সিস্টেম
ഡാറ്റ പ്രോസസ്സർ,ডাটা প্রসেসর
ഡാറ്റ ഷീറ്റ്,তথ্য তালিকা
ദശാഭുജം,দশভুজ
ദശാഗ്രാം,ডেকাগ্রাম
ദശാമീറ്റർ,ডেকামিটার
ശോഷണ സൂചിക,ক্ষয় সূচক
ശോഷണ വക്രം,ক্ষয় বক্ররেখা
ഗംഭീരമായ പ്രവർത്തനം,মার্জিত ফাংশন
ദേശിഗ്രാം,দেশিগ্রাম
ദശാംശം,দশমিক
"ദശാംശം, ദശാംശം","দশমিক, দশমিক"
ദശാംശ കോഡ്,দশমিক কোড
ദശാംശ കോഡ് ചെയ്ത അക്കം,দশমিক কোডেড সংখ্যা
ദശാംശ വികാസം,দশমিক সম্প্রসারণ
ദശാംശ അംശം,দশমিক ভগ্নাংশ
ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം,দশমিক স্বরলিপি সিস্টেম
ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം,দশমিক স্বরলিপি সিস্টেম
ദശാംശ,দশমিক বিন্দু
ദശാംശ സ്കെയിൽ,দশমিক স্কেল
ദശാംശ വ്യവസ്ഥ,দশমিক সিস্টেম
ഡെസിമീറ്റർ,ডেসিমিটার
എൻകോഡിംഗ്,এনকোডিং
തീരുമാന മാതൃക,সিদ্ধান্ত মডেল
തീരുമാന സിദ്ധാന്തം,সিদ্ধান্ত তত্ত্ব
തീരുമാനം വേരിയബിൾ,সিদ্ধান্ত পরিবর্তনশীল
"ഡീകോഡർ, ഡീകോഡർ","ডিকোডার, ডিকোডার"
"എൻകോഡിംഗ്, ഡീകോഡിംഗ്","এনকোডিং, ডিকোডিং"
വേർപെടുത്താവുന്ന സെറ്റ്,বিভাজ্য সেট
കുറയുന്നു,হ্রাস
പ്രവർത്തനം കുറയുന്നു,হ্রাস ফাংশন
ഡെഡെകിൻഡ്-കട്ട്,ডেডেকাইন্ড-কাট
ഡെഡെകൈൻഡ്-സിദ്ധാന്തം,ডেডেকাইন্ড-উপাত্ত
സംയോജിപ്പിക്കാൻ,নিগমবদ্ধ
കോർപ്പറേറ്റ് പ്രാക്ടീസ്,কর্পোরেট অনুশীলন
തെറ്റായ,অন্যায়
നിർവചന സമവാക്യം,সংজ্ঞাগত সমীকরণ
നിശ്ചിത അവിഭാജ്യ,নির্দিষ্ট অবিচ্ছেদ্য
നിശ്ചിത മാട്രിക്സ്,স্থির ম্যাট্রিক্স
"നിർവചനം, വ്യക്തത, ഉറപ്പ്","সংজ্ঞা, স্পষ্টতা, নিশ্চিততা"
രൂപഭേദം വക്രം,বিকৃতি বক্ররেখা
വളച്ചൊടിച്ച പേജ്,বিকৃত পৃষ্ঠা
"ധിക്കാരം, ധിക്കാരം","debauchery, debauchery"
ഗതാഗത പ്രശ്നങ്ങളിൽ കൃത്യതയില്ലായ്മ,পরিবহন সমস্যায় অসম্পূর্ণতা
"ബിരുദം, ബിരുദം, ബിരുദം, ബിരുദം, അളവ്, അളവ്, ബിരുദം","ডিগ্রি, ডিগ্রি, শক্তি, ডিগ্রি, পরিমাণ, মাত্রা, ডিগ্রি"
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ശക്തി,ডিফারেনশিয়াল সমীকরণের শক্তি
"സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം, സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം","স্বাধীনতার মাত্রা, স্বাধীনতার মাত্রা"
ബഹുപദത്തിന്റെ ശക്തി,বহুপদী শক্তি
പരിവാരങ്ങളെ പുറത്താക്കി,বহিষ্কৃত দল
ഡെൽറ്റ പ്രവർത്തനം,ডেল্টা ফাংশন
ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും,চাহিদা এবং ইউটিলিটি বক্ররেখা
ഡിമാൻഡ് സമവാക്യം,চাহিদা সমীকরণ
ഡിമാൻഡ് ഫംഗ്ഷൻ,চাহিদা ফাংশন
ജനസംഖ്യാ പഠനങ്ങൾ,ডেমোগ্রাফিক স্টাডিজ
ജനസംഖ്യാശാസ്ത്രം,জনসংখ্যা
മോവർ സിദ്ധാന്തം,দ্যা-মাওয়ার উপপাদ্য
"തെളിയിക്കുക, സാക്ഷ്യപ്പെടുത്തുക, പ്രകടിപ്പിക്കുക","প্রদর্শন করা, সাক্ষ্য দেওয়া, প্রদর্শন করা"
"പ്രാതിനിധ്യം, തെളിവ്, പ്രകടനം, പ്രകടനം","উপস্থাপনা, প্রমাণ, প্রদর্শন, প্রদর্শন"
പ്രാതിനിധ്യ ജ്യാമിതി,প্রতিনিধিত্বমূলক জ্যামিতি
ഓരോന്നും,প্রতি
സാന്ദ്രമായ മൊത്തം,ঘন সমষ্টি
"സാന്ദ്രത, സാന്ദ്രത","ঘনত্ব, ঘনত্ব"
എണ്ണാവുന്ന സെറ്റ്,গণনাযোগ্য সেট
ആരോഹണ സ്ഥിരാങ്കം,ঊর্ধ্বমুখী ধ্রুবক
ആശ്രിത സംഭവം,নির্ভরশীল ঘটনা
ആശ്രിത റാൻഡം വേരിയബിൾ,নির্ভরশীল র্যান্ডম পরিবর্তনশীল
ആശ്രിത വേരിയബിൾ,নির্ভরশীল পরিবর্তনশীল
ആശ്രിത വേരിയബിൾ,নির্ভরশীল পরিবর্তনশীল
വിഷാദത്തിന്റെ ആംഗിൾ,বিষণ্নতা কোণ
"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്, ഡിഫറൻഷ്യേഷൻ","derivation, derivative, differentiation"
"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്","derivative, derivative"
ഉത്ഭവിച്ച ശ്രേണി,প্রাপ্ত পরিসীমা
ഉരുത്തിരിഞ്ഞ സെറ്റ്,প্রাপ্ত সেট
"ഇറക്കം, ഇറക്കം","descending, descending"
അവരോഹണ ക്രമം,অবরোহী ক্রম
അവരോഹണ ശ്രേണി,অবরোহী পরিসীমা
പ്രൊജക്റ്റീവ് ജ്യാമിതി,প্রজেক্টিভ জ্যামিতি
വിവരണാത്മക മാതൃക,বর্ণনামূলক মডেল
വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ,বর্ণনামূলক পরিসংখ্যান
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എഡി.), രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എൻ.)","ডিজাইন করা, ডিজাইন করা, ডিজাইন করা (ed.), ডিজাইন করা, ডিজাইন করা (n.)"
പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന,পরীক্ষার নকশা
ഡെസ്ക് കാൽക്കുലേറ്റർ,ডেস্ক ক্যালকুলেটর
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","সনাক্তকরণ, সনাক্তকরণ"
"ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്","নির্ধারক, নির্ধারক, নির্ধারক"
നിർണ്ണായക ക്രമം,নির্ধারক আদেশ
നിർണ്ണയിക്കാൻ,নির্ধারণ
നിർണ്ണായക മാതൃക,নির্ধারক মডেল
നിർണ്ണായക പ്രശ്നം,নির্ধারক সমস্যা
വ്യതിയാനം,বিচ্যুতি
വ്യതിയാനം ഗുണകം,বিচ্যুতি সহগ
ബൈനറി സിസ്റ്റം,বাইনারি সিস্টেম
"ഡയഗണൽ ഹൈപ്പോടെനസ്,",তির্যক কর্ণ
മാട്രിക്സ് ഡയഗണലൈസേഷൻ,ম্যাট্রিক্স তির্যককরণ
"ഡയഗണൽ മാട്രിക്സ്, ഡയഗണൽ മാട്രിക്സ്","ডায়াগোনাল ম্যাট্রিক্স, ডায়াগোনাল ম্যাট্রিক্স"
ഡയഗണൽ സമത്വം,তির্যক সমতা
ഡയഗ്രം,চিত্র
ഡ്രോയിംഗ് രീതി,অঙ্কন পদ্ধতি
ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം,গ্রাফিকাল উপস্থাপনা
വ്യാസം,ব্যাস
സെറ്റ് വ്യാസം,ব্যাস সেট করুন
വിപരീതമായി,diametrically বিপরীত
"ക്രോസ്ഫയർ, ഡൈസ് എറിയുക","ক্রসফায়ার, পাশা নিক্ষেপ"
ഉഭയജീവി വർഗ്ഗീകരണം,উভচর শ্রেণিবিন্যাস
"വിഭജനം, പകുതി","বিভাজন, অর্ধেক"
നിഘണ്ടു,অভিধান
ഡിഫറൻഷ്യൽ കാൽക്കുലസ്,অন্তরীকরণ ক্যালকুলাস
ഡിഫറൻഷ്യൽ സമവാക്യം,আঙ্গক
ഡിഫറൻഷ്യൽ ഫോർമുല,ডিফারেনশিয়াল সূত্র
ഡിഫറൻഷ്യൽ രീതി,পার্থক্য পদ্ধতি
സെറ്റുകളുടെ വ്യത്യാസം,সেটের পার্থক্য
വ്യത്യസ്തമായ,পার্থক্যযোগ্য
ഡിഫറൻഷ്യൽ കർവ്,ডিফারেনশিয়াল বক্ররেখা
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,ডিফারেনশিয়াল ফাংশন
"ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഇന്റർട്രിയൽ, ഇന്ററാജൻസി, ഡിഫറൻഷ്യൽ","ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারট্রায়াল, ইন্টারএজেন্সি, ডিফারেনশিয়াল"
ഡിഫറൻഷ്യൽ ഗണിതം,ডিফারেনশিয়াল ম্যাথ
ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്,ডিফারেনশিয়াল সহগ
ഡിഫറൻഷ്യൽ സമവാക്യം,আঙ্গক
ഡിഫറൻഷ്യൽ കൂട്ടിയിടി,ডিফারেনশিয়াল সংঘর্ষ
ഡിഫറൻഷ്യൽ ഫോർമുല,ডিফারেনশিয়াল সূত্র
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,ডিফারেনশিয়াল ফাংশন
ഡിഫറൻഷ്യൽ ജ്യാമിതി,ডিফারেনশিয়াল জ্যামিতি
ഉയർന്ന ഓർഡർ ഡിഫറൻഷ്യൽ,উচ্চ ক্রম পার্থক্য
ഡിഫറൻഷ്യൽ സെഗ്മെന്റ്,ডিফারেনশিয়াল সেগমেন্ট
വേർതിരിക്കുക,পার্থক্য করা
"വ്യത്യാസം, വ്യത്യാസം","পার্থক্য, পার্থক্য"
ഡിഫറൻഷ്യൽ ഫോർമുല,ডিফারেনশিয়াল সূত্র
വെക്റ്ററിന്റെ വ്യത്യാസം,ভেক্টরের পার্থক্য
"വ്യാപനം, വ്യാപനം","diffusion, diffusion"
"സംഖ്യ, ഡയഡം, വിരൽ","numeral, diadem, finger"
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ডিজিটাল কম্পিউটার
അങ്കി ദത്ത്,অঙ্কিকা দত্ত
"വ്യാപ്തി, വീതി, അളവ്, ശക്തി","ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি"
മാനം,মাত্রিকতা
അളവില്ലാത്ത,মাত্রাহীন
സമവാക്യത്തിന്റെ അളവ്,সমীকরণ মাত্রা
ഡയോഫാന്റസിന്റെ സമവാക്യം,ডায়োফ্যান্টাসের সমীকরণ
വീഴ്ചയുടെ ആംഗിൾ,পতনের কোণ
ദ്വിധ്രുവ കോർഡിനേറ്റുകൾ,ডাইপোল স্থানাঙ্ক
ദ്വിധ്രുവം,ডাইপোল
ബൈപിരമിഡ്,বাইপিরামিড
dirac delta ഫംഗ്ഷൻ,ডিরাক ডেল্টা ফাংশন
പൊതു സ്പർശം,সাধারণ স্পর্শক
വലത് കോൺ,সমকোণ
നേരേയുള്ള വര,সরাসরি লাইন
സ്പേസ് ഡെറിവേറ്റീവ്,স্থান ডেরিভেটিভ
"ഡിക്കോസിൻ, ഡിക്കോ-കൊസൈൻ","ডিকোসাইন, ডিকো-কোসাইন"
പരമാവധി ദിശ,সর্বোচ্চ দিক
പ്രൊജക്ഷൻ ദിശ,অভিক্ষেপ দিক
ദിശ അനുപാതം,দিক অনুপাত
റെഗുലേറ്ററി സർക്കിൾ,নিয়ন্ত্রক চক্র
റെഗുലേറ്റർ സർക്കിൾ,নিয়ন্ত্রক বৃত্ত
അനുലോമ ഉൽപ്പന്നം,অনুলোমা পণ্য
"നേരിട്ടുള്ള തെളിവ്, നേരിട്ടുള്ള തെളിവ്","সরাসরি প্রমাণ, সরাসরি প্রমাণ"
തുടർച്ചയായ അനുപാതം,অনুক্রমিক অনুপাত
വിധി,নিয়তি
അനുലോമ തുക,অনুলোমা যোগফল
വിഭജിക്കപ്പെട്ട സെറ്റ്,বিচ্ছিন্ন সেট
"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഇടവേള","discontinuity, discontinuity, break"
ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ,ডেরিভেটিভের বিচ্ছিন্নতা
ആദ്യ തരം നിർത്തലാക്കൽ,প্রথম ধরনের বিরতি
രണ്ടാമത്തെ തരം നിർത്തലാക്കൽ,দ্বিতীয় প্রকার বিরতি
തുടർച്ചയായ വിതരണം,অবিচ্ছিন্ন বিতরণ
തുടർച്ചയായ പ്രവർത്തനം,অবিচ্ছিন্ন ফাংশন
തുടർച്ചയായ വ്യതിയാനം,অবিচ্ছিন্ন পার্থক্য
കണികകൾ,কণা
തുടർച്ചയായ വിതരണം,অবিচ্ছিন্ন বিতরণ
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
തുടർച്ചയായ സാമ്പിൾ ഇടം,অবিচ্ছিন্ন নমুনা স্থান
വ്യതിരിക്തമായ മൊത്തം,বিযুক্ত সমষ্টি
വ്യതിരിക്തമായ ജനസംഖ്യ,বিচ্ছিন্ন জনসংখ্যা
വ്യതിരിക്തമായ അവസ്ഥ,পৃথক রাষ্ট্র
തുടർച്ചയായ വ്യതിയാനം,অবিচ্ছিন্ন পার্থক্য
വിതരണ നികുതി,বিতরণ কর
വിവേചനപരമായ വിശകലനം,বৈষম্যমূলক বিশ্লেষণ
വേർപിരിഞ്ഞു,বিচ্ছিন্ন
വിയോജിപ്പുള്ള സംഭവം,বিচ্ছিন্ন ঘটনা
വിഭജിക്കപ്പെട്ട സെറ്റ്,বিচ্ছিন্ন সেট
വിഭജനം ചേർക്കൽ,বিচ্ছিন্ন সন্নিবেশ
"വിഭജനം, യുക്തിസഹമായ തുക","disjunction, rational sum"
"വിസരണം, ചിതറിക്കൽ","dispersion, scattering"
ഡിസ്പേർഷൻ ചാർട്ട്,বিচ্ছুরণ চার্ট
ഡിസ്പർഷൻ സൂചിക,বিচ্ছুরণ সূচক
ഡിസ്പർഷൻ ഡയഗ്രം,বিচ্ছুরণ চিত্র
ഡിസ്പർഷൻ മാട്രിക്സ്,বিচ্ছুরণ ম্যাট্রিক্স
സ്ഥാനമാറ്റാം,উত্পাটন
പ്രദർശനം,প্রদর্শনী
കൺസോൾ,কনসোল
"അസമമായ, അസമമായ","অসম, অসম"
വിഘടിപ്പിക്കുന്ന ശക്തി,অপসারণ শক্তি
ദൂരം പ്രവർത്തനം,দূরত্ব ফাংশন
ദൂരം മോഡുലസ്,দূরত্ব মডুলাস
നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്,অ বিতরণকারী
"വിതരണ നിയമം, വിതരണ നിയമം","বন্টন নিয়ম, বন্টন নিয়ম"
"ചിതറുക, ചിതറുക","নষ্ট করা, নষ্ট করা"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
വ്യതിചലന സിദ്ധാന്തം,ভিন্নতা উপপাদ্য
വിഭിന്ന,ভিন্নমুখী
വ്യത്യസ്ത ശ്രേണി,ভিন্ন পরিসীমা
വിഭജന വ്യത്യാസം,বিভক্ত পার্থক্য
"വിഭജനം, വിഭജനം","বিভাজ্যতা, বিভাজ্যতা"
"ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന","বিভাজ্য, বিভাজ্য"
"വിഭജനം, വിഭജനം, വിഭജനം","বিভাগ, বিভাগ, বিভাগ"
ഡിവിഷൻ അൽഗോരിതം,বিভাগ অ্যালগরিদম
സ്പ്ലിറ്റ് റിംഗ്,ভগ্ন চক্র
ചതുർഭുജം,চতুর্ভুজ
ദശാഭുജം,দশভুজ
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ,ফাংশনের ডোমেইন
നിർവ്വചനം-പ്രവിശ്യ,সংজ্ঞা-প্রদেশ
നിലനിൽപ്പിന്റെ അവസ്ഥ,অস্তিত্বের অবস্থা
അസാധുവാക്കൽ ഉപകരണം,ওভাররাইডিং ডিভাইস
ഡോപ്ലർ പ്രഭാവം,ডপলার এফেক্ট
"പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം","পয়েন্ট পণ্য, স্কেলার পণ্য"
കുത്തുകളുള്ള വക്രം,বিন্দুযুক্ত বক্ররেখা
ഡ്യുവൽ ഡിഫറൻഷ്യൽ,দ্বৈত পার্থক্য
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,ডবল সূচকীয় বন্টন
ഇരട്ട കോയിൽ,ডবল কুণ্ডলী
ബൈനറി ഇന്റഗ്രൽ,বাইনারি অবিচ্ছেদ্য
ബൈനറി സംയോജനം,বাইনারি ইন্টিগ্রেশন
ഇരട്ട പരിധി,দ্বিগুণ সীমা
ഇരട്ട സാമ്പിൾ ഇവന്റ്,ডবল স্যাম্পলিং ইভেন্ট
ഇരട്ട ക്രമം,ডবল ক্রম
ഇരട്ട പരമ്പര,ডবল সিরিজ
ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ,ডবল-সংযুক্ত স্বরলিপি
ഇരട്ട സമാഹാരം,ডবল সংকলন
താഴേക്കുള്ള ത്വരണം,নিম্নগামী ত্বরণ
താഴേക്കുള്ള സ്ഥാനചലനം,নিম্নগামী স্থানচ্যুতি
താഴേക്കുള്ള ചലനം,নিম্নগামী গতি
താഴേക്കുള്ള വേഗത,নিম্নগামী বেগ
ട്രാക്ഷൻ,আকর্ষণ
ട്രാക്ഷൻ ഫോഴ്സ്,ট্র্যাকশন বল
"ഇരട്ട ദ്വൈതത,",দ্বৈত দ্বৈততা
ഇരട്ട അടിത്തറ,দ্বৈত ভিত্তি
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,দ্বৈত অভ্যন্তরীণ পণ্য
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","ডবল অপারেশন, ডুয়াল অপারেশন"
ഇരട്ട പ്രശ്നം,দ্বৈত সমস্যা
ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം,দ্বৈত একক অ্যালগরিদম
ഇരട്ട ഒറ്റ രീതി,দ্বৈত একক পদ্ধতি
ഡ്യുവൽ സ്പേസ്,দ্বৈত স্থান
ഡ്യുവൽ വേരിയബിൾ,দ্বৈত পরিবর্তনশীল
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,দ্বৈত ভেক্টর স্থান
നിശബ്ദ സൂചിക,নীরব সূচক
നിശബ്ദ അടിക്കുറിപ്പ്,নীরব ফুটার
നിശബ്ദ കരാർ,নীরব চুক্তি
നിശബ്ദ വേരിയബിൾ,নীরব পরিবর্তনশীল
തനിപ്പകർപ്പ്,নকল
ചലനാത്മകം,গতিশীল
ചലനാത്മക സംവിധാനം,গতিশীল সিস্টেম
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,গতিশীল চাহিদা ফাংশন
ഡൈനാമിക് മോഡൽ,গতিশীল মডেল
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,গতিশীল প্রোগ্রামিং
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,গতিশীল প্রোগ্রামিং পদ্ধতি
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ,গতিশীল প্রোগ্রামিং কৌশল
"ചലനാത്മകത, ചലനാത്മകത","গতিবিদ্যা, গতিবিদ্যা"
കണികാ ചലനാത്മകത,কণা গতিবিদ্যা
ദൃഢമായ ശരീര ചലനാത്മകത,অনমনীয় শরীরের গতিবিদ্যা
"ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
ഭൂകമ്പ തീവ്രത,ভূমিকম্পের তীব্রতা
ഉത്കേന്ദ്രത,উদ্ভটতা
അനുമാനം,ধৃষ্টতা
ഇക്കണോമെട്രിക് പ്രവചനം,অর্থনৈতিক পূর্বাভাস
സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ,অর্থনীতিবিদ
ഇക്കണോമെട്രിക്സ്,অর্থনীতি
സാമ്പത്തികശാസ്ത്രം,অর্থনীতি
"കാമ്പ്, അഗ്രം, കണ്ണീർ","কোর, প্রান্ত, টিয়ার"
മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു,সামগ্রিক কোর সম্মুখীন
കാര്യക്ഷമത സൂചിക,দক্ষতা সূচক
സ്വഭാവ ഘടകം,চরিত্রগত উপাদান
സ്വഭാവ സവിശേഷത,চরিত্রগত ফাংশন
"ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം","eigen মান, চরিত্রগত মান"
സ്വഭാവ മൂല്യ സമവാക്യം,বৈশিষ্ট্যগত মান সমীকরণ
"ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
ഇലാസ്റ്റിക്,ইলাস্টিক
ഇലാസ്റ്റിക് കാസ്റ്റ്,ইলাস্টিক ঢালাই
ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ,ইলাস্টিক ভারসাম্য
ഇലാസ്തികത,স্থিতিস্থাপকতা
ഇലാസ്തികത പേജ്,স্থিতিস্থাপকতা পৃষ্ঠা
"ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
"മൂലകം, മൂലകം, മൂലകം","উপাদান, উপাদান, উপাদান"
പ്രാരംഭ നിര പ്രവർത്തനം,প্রাথমিক কলাম অপারেশন
പ്രാരംഭ സംഭവം,প্রাথমিক ঘটনা
പ്രാരംഭ പ്രവർത്തനം,প্রাথমিক ফাংশন
പ്രാരംഭ പ്രവർത്തനം,প্রাথমিক অপারেশন
പ്രാഥമിക ഫലങ്ങൾ,প্রাথমিক ফলাফল
പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം,প্রাথমিক সম্ভাবনার নিয়ম
ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു,লাইন অপারেশন শুরু
"ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ,","নির্মূল করা, নিশ্চিহ্ন করা"
റെസലൂഷൻ പ്രക്രിയ,রেজোলিউশন প্রক্রিয়া
"ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി","উপবৃত্ত, উপবৃত্ত"
ദീർഘവൃത്താകൃതിയിലുള്ള,উপবৃত্তাকার
ദീർഘവൃത്താകൃതിയിലുള്ള,উপবৃত্তাকার
ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം,উপবৃত্তাকার পাতা
ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം,উপবৃত্তাকার শরীর
ഉൾച്ചേർക്കൽ,এমবেডিং
ഉദ്വമനം,নির্গমন
അനുഭവപരമായ വിശ്വാസം,অভিজ্ঞতামূলক বিশ্বাস
അനുഭവ സൂത്രവാക്യം,গবেষণামূলক সূত্র
അനുഭവപരമായ സംഭാവ്യത,অভিজ্ঞতামূলক সম্ভাবনা
അനുഭവപരമായ ബന്ധം,অভিজ্ঞতামূলক সম্পর্ক
ശൂന്യമായ സെറ്റ്,ফাঁকা সেট
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,আবদ্ধ
"എൻകോഡിംഗ്, കോഡിംഗ്","এনকোডিং, কোডিং"
പരസ്പര പ്രവർത്തനക്ഷമത,আন্তঃকার্যক্ষমতা
അവസാന പോയിന്റ്,শেষপ্রান্ত
ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്,ক্লাস ব্যবধানের শেষ বিন্দু
ഊർജ്ജം,শক্তি
ഊർജ്ജ-മൊമെന്റം ഘടകം,শক্তি-মোমেন্টাম উপাদান
എൻട്രി വേരിയബിൾ,এন্ট্রি ভেরিয়েবল
എണ്ണാവുന്ന സെറ്റ്,গণনাযোগ্য সেট
"എണ്ണുക, എണ്ണുക","গণনা, গণনা"
"തുല്യ, തുല്യ, തുല്യ, തുല്യ","সমান, সমান, সমান, সমান"
"സമത്വം, സമത്വം","সমতা, সমতা"
സാധ്യത,সম্ভবত
പോലും പ്രോബബിലിറ്റി തിരഞ്ഞെടുക്കൽ രീതി,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
തുല്യമാക്കുക,সমান করা
"സമവാക്യം, സമവാക്യം","সমীকরণ, সমীকরণ"
ക്വാഡ്രാറ്റിക് സമവാക്യം,দ্বিঘাত সমীকরণ
ക്വാഡ്രാറ്റിക് സമവാക്യം,দ্বিঘাত সমীকরণ
ക്വാഡ്രാറ്റിക് സമവാക്യം,দ্বিঘাত সমীকরণ
"ഭൂമധ്യരേഖ, മധ്യരേഖ, മധ്യരേഖ","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
