Tamil,Gujarati
மத்திய நரம்பு அமைப்பு,મધ્યસ્થ ચેતાતંત્ર
மத்திய சல்கஸ்,કેન્દ્રીય સુલ્કસ
மையவிலக்கு,કેન્દ્રો
சென்ட்ரியோல்,કેન્દ્ર
சென்ட்ரோமியர்,કેન્દ્રોમીર
சென்ட்ரோசோம்,કેન્દ્રો
சென்ட்ரோஸ்பியர்,કેન્દ્ર
செபாலோகோர்டேட்,અકસ્માત
செபாலோகோர்டேட்ஸ்,કephંગલોકર્ડેટ્સ
செபலோஸ்போரின்,અકસ્માત
செபலோதோராக்ஸ்,અનોખા
செரடோபில்லேசி,સીરેટોફિલેસી
தானிய தானியங்கள்,અનાજ અનાજ
செரிபெல்லர் பென்குல்,પાન
செரிபெல்லம்,કોયડો
பெருமூளை நீர்வாழ்,મગજનો જળચર
பெருமூளை புறணி,મગજનો આચ્છાદન
பெருமூளை அரைக்கோளம்,મગજનો ગોળાર્ધ
பெருமூளை வென்ட்ரிக்கிள்,મગજનો વેન્ટ્રિકલ
பெருமூளை திரவம் (சி.எஸ்.எஃப்),સેરેબ્રોસ્પાઇનલ પ્રવાહી (સીએસએફ)
பெருமூளை,મગજ
சான்றளிக்கப்பட்ட விதை,પ્રમાણિત બીજ
செருமெனஸ் சுரப்பி,સિમ્પ્યુસર ગ્રંથિ
கர்ப்பப்பை,શિષ્ટાચાર સંબંધી
கர்ப்பப்பை வாய் தொப்பி,ક capિપ
கர்ப்பப்பை வாய் முதுகெலும்பு,સર્વાઇકલ
கருப்பை வாய்,કૂદકો
சீசியம் குளோரைடு,સીઝિયમ
செஸ்பூல்,ક cસપૂલ
செட்டேசியன்கள்,સીટસીનો
சைட்டோப்டெரஸ்,એક જાતની કળા
சலாசா,ચલાઝા
சலாசா,ચલાઝા
சலாசல் முடிவு,ચલઝલનો અંત
பாதினா,ચલીના
பச்சோந்தி (சாமேலியன்),કાચંડો (ચામાલેઓન)
சான்கிராய்டு,ચક
சேனல்,માર્ગ
சேனல்,માર્ગ
சேப்பரோன்,એક જાતની સગીર
சாரா,શણગાર
சிறப்பியல்பு தாவரங்கள்,લાક્ષણિક વનસ્પતિ
கரி,કોલસો
சார்ஜாப்பின் விதி,ચર્ગેફનો નિયમ
கட்டணம் இணைந்த சாதனம் (சிசிடி),ચાર્જ જોડી ઉપકરણ (સીસીડી)
சார்ஜிங்,શુલ્ક
சாஸ்மோகாமஸ்,ચસ્મગેમસ
சாதமலஸ்,અણી
செலோன்,ચેલો
வேதியியல் பகுப்பாய்வி,રાસાયણિક વિશ્લેષક
வேதியியல் பிணைப்பு,રાસાયણિક ખત
வேதியியல் முறிவு,રાસાયણિક ભંગાણ
வேதியியல் சிக்கலானது,રાસાયણિક જટિલતા
வேதியியல் சூழல்,રાસાયણિક વાતાવરણ
வேதியியல் பரிணாமம்,રસાયણિક ઉત્ક્રાંતિ
வேதியியல் முறை,રાસાયણિક પદ્ધતિ
வேதியியல் பிறழ்வு,રાસાયણિક પરિવર્તન
வேதியியல் தோற்றம்,રસાયણિક ઉદ્દભવ
வேதியியல் ஆக்ஸிஜன் தேவை,રાસાયણિક ઓક્સિજન માંગ
வேதியியல் சாத்தியம்,રાસાયણિક સંભાવના
வேதியியல் ஸ்கால்பெல்,રાસાયણિક ખોપરી ઉપરની ચામડી
வேதியியல் சமிக்ஞை,રાસાયણિક સંકેત
வேதியியல் சினாப்ஸ்,રાસાયણિક પ્રકાર
செமியோஸ்மோடிக் கருதுகோள்,રસાયણશાસ્ત્ર
வேதியியலாளர்,રસાયણશાસ્ત્રી
வேதியியல்,રસાયણશાસ્ત્ર
வேதியியல்,ચોરસિન્થેસિસ
கீமோ-நீரோபிக் பாக்டீரியா,કીમો-ઓટોરોફિક બેક્ટેરિયા
கெமோனாஸ்டி,ચિત્તભ્રમ
வேதியியல்,ચોરસિન્થેસિસ
வேதியியல் ஆட்டோட்ரோஃப்,કીમોસિન્થેટીક ot ટોટ્રોફ
வேதியியல் பாக்டீரியா,બેક્ટેરિયા
கெமோடாக்சிஸ்,કીમોટાક્સીસ
வேதியியல்,ગેમોટાએક્સોનોમી
கீமோதெரபி,કીમોથોરાપરાણી
செனோபோடியாசே,ચેતિયો
சியாஸ்மாட்டா,ચિયાસ્માતા
சியாஸ்னா வகை கருதுகோள்,ચિયાસ્ના પ્રકાર પૂર્વધારણા
சிக்கனுனியா,કોયડો
சிக்கரி,જંગલક
குழந்தை பருவம்,બાળપણ
மிளகாய் மொசைக் வைரஸ்,મરચાંની મોઝેક વાયરસ
சின்சோனா அஃபிசினாலிஸ்,સિંચોના
சிரோப்டெரோஃபிலி,કથિતપણે
சிடின்,ચિત્ત
சிட்டினஸ்,શણગારું
கிளமிடியா டிராக்கோமாடிஸ்,ક્લેમીડિયા ટ્રેકોમેટિસ
கிளமிடியாசிஸ்,કલહર
கிளமிடோமோனாஸ்,રંગબદ
குளோரம்பெனிகால்,ક્લોરમ્ફેનિકોલ
குளோரெல்லா,કળણ
குளோரென்கிமா,કળશ
குளோரைடு செல்,કળ
குளோரின்,ક્લોરિન
குளோரோஃப்ளூரோ கார்பன் (சி.எஃப்.சி.எஸ்),ક્લોરોફ્લોરો કાર્બન (સીએફસી)
குளோரோஃபார்ம்,કળણ
குளோரோபீசி,હરિતદ્રવ્ય
குளோரோஃபைட் மூதாதையர்,હરિતદ્રવ્ય પૂર્વજ
குளோரோசிஸ்,હરિતદ્રવ્ય
குளோரோசிஸ்,હરિતદ્રવ્ય
சோனோசைட்,ચોઆનોસાઇટ
கோலிசிஸ்டோகினேசிஸ்,ચોલેસિસ્ટોકિનેસિસ
கோலிசிஸ்டோகினின்,ચોલેસિસ્ટોકિન
கொழுப்பு,કોલેસ્ટરોલ
கோலினெர்ஜிக்,Ergતરતી
காண்டிரிக்தியஸ்,ચ ond ન્ડ્રિચાઇઝ
காண்டரின்,કોથળી
காண்ட்ரோசைட்,કોથળી
சோர்டே டெண்டினே,કોર્દાની
நான்டேட்டா,દંભી
கோரியோஅல்லண்டோயிக் நஞ்சுக்கொடி,કોરિઓએલેન્ટોઇક પ્લેસેન્ટા
கோரியன்,સુગરો
கோரியானிக் கார்டிகோட்ரோபின்,કોરિઓનિક કોર્ટીકોટ્રોપિન
கோரியானிக் கோனாடோட்ரோபின்,કોરિઓનિક ગોનાડોટ્રોપિન
கோரியானிக் தைரோட்ரோபின்,કોરિઓનિક થાઇરોટ્રોપિન
கோரோயிட்,સોપગરી
குரோமாடிட்,ક્રોમેટિડ
குரோமாடின் நார்ச்சத்து,ક્રોમેટિન ફાઇબર
குரோமாடின்,ક્રોમટિન
குரோமடோகிராஃபிக் நுட்பம்,ક્રોધાહિત તકનીક
குரோமடோகிராபி,ક્રોમશલિઓ
குரோமடோபோர்,ક્રોમેટોફોર
குரோமோஜெனிக் அடி மூலக்கூறு,ક્રોમોજેનિક સબસ્ટ્રેટ
குரோமோனிமா,રંગબકીનો રંગ
குரோமோபோர்,ક્રોમોફોર
குரோமோபிளாஸ்ட்,ક્રોમોપ્લાસ્ટ
குரோமோசோமால் மாறுபாடு,રંગસૂત્રીય વિક્ષેપ
குரோமோசோமால் குறைபாடு,રંગસૂત્રીય ખામી
குரோமோசோம் மேப்பிங்,રંગસૂત્ર મેપિંગ
பரம்பரை குரோமோசோம் கோட்பாடு,આનુવંશિકતાના રંગસૂત્ર સિદ્ધાંત
பரம்பரை குரோமோசோம் கோட்பாடு,વારસોની રંગસૂત્ર સિદ્ધાંત
நாட்பட்ட மூச்சுக்குழாய் அழற்சி,લાંબી શ્વાસનળીનો સોજો
நாள்பட்ட மயாய்டு லுகேமியா,ક્રોનિક માયોઇડ લ્યુકેમિયા
குரோனிக்கிள்,સંવાદિતા
காலவரிசைப்படி,કાલક્રમથી
கிரிஸான்தமம் சினீரரியல்ஃபோலியம்,ક્રાયસન્થેમમ સિનેરિયલફોલિયમ
கிரிஸான்தமம் இண்டிகம்,ક્રાયસન્થેમમ સૂચક
கிறைந்தேமை ரோஸம்,ક્રાયન્થેમમ રોઝમ
கிரிசோபிட்டா,ક્રાયસોફિટા
கிரிசோபைட்,શૃંગ્રણ
கைலோமிக்ரான்,રખડુ
சைம்,કિલ્લો
சைமோட்ரிப்சின்,એક જાતની એક જાત
சிக்காடா,સિકડા
சிசர் அரியெட்டினம்,સિસર એરિએટિનમ
சிச்லிட் மீன்,તડતી માછલી
சி-ஹோரிசோன்,સી-આડી
சிலியா,કોથળી
சிலியரி உடல்,સિલિઅરી સંસ્થા
சிலியரி கேங்க்லியன்,સિલિઅરી ગેંગલીયન
சிலியரி இயக்கம்,સિલિઅરી આંદોલન
குறுக்குவழி,સિલનનું
சிலியேட்,છીંકવું
சிலிமம் (சிலியா),સિલિયમ (સિલિયા)
சின்சோனா,સિંહાન
சியோனா,એક જાતની cતી
சிப்ரோஃப்ளோக்சசின்,ઉદ્ધત
சுழற்சி,પરિભ્રમણ
சுற்றோட்ட அமைப்பு,પરિમાણીય પદ્ધતિ
சுற்றறிக்கை கமிஷர்,પરિણીકરણ
சிரோஸ்,Rલટા
சிரோசிஸ்,સિરોસિસ
சிரஸ்,આતુરતા
சிஸ்டெர்னா,કળશ
சிஸ்ட்ரான்,સિંટો
சிட்ரூலின்,સાઇટ્રોલિન
சிட்ரஸ் பழங்கள்,સાઇટ્રસ ફળ
கிளாடிக்ஸ்,અણગમો
கிளாடோட்,કવડો
கிளாடோபோரா,કળ
கிளாரியாஸ் கரிபினஸ்,ક્લેરિયસ ગેરેપિનસ
வர்க்கம்,વર્ગ
வர்க்கம்,વર્ગ
வகைப்பாடு,વર્ગીકરણ
கிளாவிசெப்ஸ்,કણક
கிளாவிகல்,ખરબચડું
கிளாச்லெஸ் இலக்க,નિરુપયોગી
களிமண்,માટી
பிளத்தல்,Clોંગ
கிளீஸ்டோகமஸ்,રખડતું
க்ளிமேடிஸ்,ક્લેમટિસ
காலநிலை,વાતાવરણ
காலநிலை மண்டலம்,હવામાન ક્ષેત્ર
காலநிலை அளவுரு,આબોહવા પરિમાણ
க்ளைமாக்ஸ் சமூகம்,પરાકાષ્ઠા સમુદાય
ஏறுபவர்,ફરવું
ஏறும்,ચડવું
மருத்துவ காலம்,નળીઓનો સમય
கிளிடெல்லர்,ઝેર
கிளிடெல்லம்,કોતરણી
கிளிட்டோரியா,ઉપદેશક
கிளிட்டோரிஸ்,ઉપદેશ
க்ளோகா,ગટુદ
குளோனல் தவளை,કળદાર દેડકા
குளோனல் பரப்புதல்,કલમનો પ્રચાર
குளோனல் தேர்வு,ગઠ્ઠો પસંદગી
குளோன்,ક્લોન
குளோனிங்,ચોરસ
திருமணத்தை மூடு,લગ્ન
மூடிய அமைப்பு,બંધ પદ્ધતિ
க்ளோஸ்ட்ரிடியம்,તલવાર
க்ளோஸ்ட்ரிடியம் பியூட்டிலிசியம்,તલવાર
க்ளோட் பஸ்டர்,ગંઠકો
இரத்தம் உறைதல்,લોહીનો ગંઠાઈ જવા
க்ளோவர் பீன்,ક્વોવર બીન
க்ளோவர்-இலை மாதிரி,પાંદડાનાં નમૂનારૂપ
கோமாளி மீன்,રંગદ્રવ્ય માછલી
சினிடேரியன்ஸ்,સંવેદનશીલ લોકો
Cnidoplast,સંવેદનશીલ
Coacevate,કોશિશ કરવી
கரடுமுரடான சரிசெய்தல் குமிழ்,બરછટ ગોઠવણ નોબ
சொரசொரப்பான மண்,બરછટ રેતી
கடலோர மணல்,દરિયાકાંઠાનો ગુઘો
கடலோர இறால் கலாச்சார பண்ணை,દરિયાકાંઠાની સંસ્કૃતિ ફાર્મ
கோபால்ட்,કોથળી
கோகோயின்,કોકેન
கோசிடியோசிஸ்,કોકીડિઓસિસ
கோகஸ்,કોકડો
கோசிக்ஸ்,Cyાળ
கோக்லியா,કોચલી
கோக்லியா,કોચલી
COCOON,કોપરો
குறியிடப்பட்ட மரபணு திட்டம்,આનુવંશિક કાર્યક્રમ
கோடீன்,કોડીન
குறியீட்டு முறை,સંજ્ codા
குறியீட்டு முறை,સંજ્ codા
குறியீட்டு முறை,સંજ્ codા
குறியீட்டு ஸ்ட்ராண்ட்,સંહિતાશાળા
குறியீட்டு,સહયોગ
கோடான்,કોડ
கோலண்டரேட்,સંવાદિતા
கோலெண்டெரோன்,કોયલેંટન
செலியாக் கேங்க்லியன்,કિલ્લેક ગેંગલીયન
கோலோமேட்,સંલગ્ન
கோலோம்,સંલગ્ન
கோலமிக் எபிட்டிலியம்,સંવાદિતા
கோலமிக் திரவம்,સંયોગ પ્રવાહી
கோலோமோ சாக்,કોયલોકો
கோனோசைடிக்,ષડયંત્ર
கோயனோபோடியாசே,સહસંવેદન
கோஎன்சைம்,કોનઝાઇમ
இணை பரிணாமம்,સમતળ ઉત્ક્રાંતિ
இணை அழிவு,સમતૈલી
இணை காரணி,સહયોગી
ஒத்திசைவு,સુશોભન
ஒத்திசைவு சக்தி,સુસંગત બળ
ஒத்திசைவு கோட்பாடு,સંકુચિત સિદ્ધાંત
ஒத்திசைவு-பதற்றம்-தடுப்பு,સંવાદિતા-સંક્રમણ
கோஹார்ட்,સમૂહ
சுழல் அல்லது ஹெலிகலாக சுருண்டது,સર્પાકાર અથવા હેલ્લીલી રીતે બંધાયેલ
சுருண்ட,કોઇલ કરેલું
கோயிட்டஸ்,કોઇ
கோயிட்டஸ் குறுக்கீடு (திரும்பப் பெறுதல்),કોઇટસ ઇન્ટરપ્ટસ (ઉપાડ)
கொல்கிசின்,કોયડો
கொல்கிகம் இலையுதிர் காலம்,પાનખર
குளிர் இரத்தம்,ઠંડું
குளிர் பாலைவனம்,ઠંડા રણ
குளிர் ஏற்பி,ઠંડા રીસેપ્ટર
கோலியோப்டரன்,કોલપેટરન
கோலியோப்டைல்,કોયડો
கோலோஹிசா,કોયડો
கோலியஸ்,કોલસ
கொலாஜன்,કોથળી
கொலாஜன் ஃபைபர்,કોલેજન ફાઇબર
காலர்,કોઠાર
இணை சுரப்பி,સઘન ગ્રંથિ
குழாய் சேகரித்தல்,ટ્યુબ્યુલ એકત્રિત કરવું
சேகரிக்கும் குழாய்,નળી એકત્રિત કરવું
கோலெட்டோட்ரிச்சம்,કોલેટોટ્રિકમ
கோலோபிளாஸ்ட் செல்,કોતરણી
கூழ்,કોથળી
கூழ்,Collલટી
கொலோகாசியா,કોલોકસિયા
பெருங்குடல்,કોલો
காலனித்துவ வடிவம்,વસાહતી સ્વરૂપ
காலனித்துவ நாஸ்டாக்,વસાહતી નાસ્ટોક
காலனித்துவம்,વસાહતીકરણ
காலனி,વસાહત
கொலஸ்ட்ரம்,કોયડો
வண்ண குருட்டுத்தன்மை,રંગબેરંગીતા
நெடுவரிசை நிறமூர்த்தம்,ઘન રંગ
பெர்டினியின் நெடுவரிசை,બર્ટિની
நெடுவரிசை எபிட்டிலியம்,કતાર ઉપસંહાર
சீப்புத் தட்டு,કાંસકો
ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு நோய்க்குறி,સંયુક્ત રોગપ્રતિકારક ઉણપ સિન્ડ્રોમ
ஒருங்கிணைந்த எடை,સંયુક્ત વજન
சீப்பு-ஜெல்லி,કાંસકો
எரிப்பு,દહન
எரிப்பு செயல்முறை,દહન પ્રક્રિયા
கமா,અલ્પવિરામ
துவக்கவாதம்,સંપ્રદાય
கமிஷரல் கப்பல்,સંવેદનશીલ વહાણ
பொதுவான மூதாதையர்,સામાન્ય પૂર્વજ
பொதுவான கரோடிட் தமனி,સામાન્ય કેરોટિડ ધમની
பொது இந்திய தேரை,સામાન્ય ભારતીય દેડકો
சமூக பன்முகத்தன்மை,સમુદાય વિવિધતા
சமூக தொடர்பு,સામૂહિક ક્રિયાપ્રતિક્રિયા
சுருக்கம்,સંકલન
தோழர் செல்,સહયોગી કોષ
ஒப்பீட்டு உடற்கூறியல்,તુલનાત્મક શરીરરચના
ஒப்பீட்டு உருவவியல்,તુલનાત્મક આકારશાસ્ત્ર
பொருந்தக்கூடிய தன்மை,સુસંગતતા
பொருந்தக்கூடிய தன்மை,સુસંગતતા
ஈடுசெய்யும் மீளுருவாக்கம்,વળતર આપનાર પુનર્જન
திறமையான செல்,સક્ષમ કોષ
திறமையான புரவலன்,સક્ષમ યજમાન
போட்டி,હરીફાઈ
போட்டி தடுப்பு,સ્પર્ધાત્મક અવરોધ
போட்டி தடுப்பான்,સ્પર્ધાત્મક અવરોધક
நிரப்புத்தன்மை,પૂરતા પ્રમાણમાં
நிரப்பு வடிகட்டி,પૂરક ફિલ્ટર
நிரப்பு மரபணு,પૂરક જનીન
நிரப்பு ஜோடி,પૂરક જોડી
முழுமையான செரிமான பாதை,સંપૂર્ણ પાચનતંત્ર
முழுமையான இணைப்பு,સંપૂર્ણ જોડાણ
முழுமையான ஆக்சிஜனேற்றம்,સંપૂર્ણ ઓક્સિડેશન
சிக்கலான,સંકુલ
சிக்கலான,સંકુલ
சிக்கலான,સંકુલ
சிக்கலான திசு,સંકુલ
கூட்டு,સંયુક્ત
CORRYMB கூட்டு,સંયોજન
கலவை எபிட்டிலியம்,સંયોજન ઉપકલા
கூட்டு கண்கள்,ચિત્ત
கூட்டு அம்பல்,ચિત્ત
கட்டாய நடவடிக்கை,ફરજિયાત કાર્યવાહી
கணக்கீட்டு உயிரியல்,ગણતરીત્મક જીવવિજ્ologyાન
கணக்கிடப்பட்ட டோமோகிராபி,એક્ષ - રે કે અલ્ટ્રા - સાઉન્ડ નો ઉપયોગ કરીને માનવ શરીર અને બીજા પદાર્થ વચ્ચે થઈને રજુ કરવાની પદ્ધતિ
கணினி திரை,કમ્પ્યુટર
செறிவூட்டப்பட்ட சிறுநீர்,કેન્દ્રિત પેશાબ
செறிவு,એકાગ્રતા
செறிவு சாய்வு,એકાગ્રતા ent ાળ
கருத்து,કલ્પના
நெய்யுதல்,ઘનતા
நெய்யுதல்,ઘનતા
மின்தேக்கி டிகண்டென்சேஷன் சுழற்சி,ઘનીકરણ ડિકન્ડેન્સએશન ચક્ર
ஒடுக்கப்பட்ட நிலை,ઘનીકૃત રાજ્ય
மின்தேக்கி லென்ஸ்,કન્ડેન્સર લેન્સ
நிபந்தனை,શરતી
நிபந்தனை,શરતી
நரம்பு தூண்டுதல் கடத்தல்,ચેતાની આવેગ
நீர் கடத்தல்,પાણીનું વહન
கடத்தும் எலக்ட்ரோலைட் ஜெல்,વાહક ઇલેક્ટ્રોલાઇટ જેલ
கூம்பு,શંકુ
ஒத்துப்போகிறது,અનુરૂપ
கன்ஃபார்மர்,સંવાદદાતા
பிறவி,જન્મજાત
கூம்பு வேர்,શંકાસ્પદ
கூம்பு,શંક્વાકાર
கொனிடியா,સંવેદનશીલતા
கூம்பு,શંકુ
கோனிஃபெரி,ઉશ્કેરવું
கோனிஃபெரோப்சிடா,સંક્રાસ થતા
இணைக்கும் வாஸ்குலர் மூட்டை,જોડીને વેસ્ક્યુલર બંડલ
இணைந்த,સંયુક્ત
இணைவு,જોડાણ
கான்ஜுன்டிவா,નેત્રસ્તર
ஒருங்கிணைந்த திசு,સંયોજક પેશી
இணைப்பு திசு,સંલગ્ન પેશી
கோனலின் சோதனை,કોનેલનો પ્રયોગ
பாதுகாப்பு வனவியல்,સંરક્ષણ વન
கன்சர்வேஷனல் உழவு,રૂ conserv
நிலைத்தன்மை,સ્થિરતા
தொகுதி,અંગ
அமைப்புரீதியான நொதி,રચનાત્મક ઉત્સુક
நுகர்வோர்,ગ્રાહક
தொடர்பு தடுப்பு,સંપર્ક અવરોધ
தொற்று நோய்,ચેપી રોગ
மாசுபடுத்துங்கள்,ચેપ લગાડવો
மாசுபாடு,દૂષણ
தற்கால உயிரியல்,સમકાલીન જીવવિજ્ologyાન
கண்டம்,ખંડ
விளிம்பு உழுதல்,સમોચ્ચ ખેડાણ
ஒப்பந்தம்,સંકોચનીયતા
சுருக்க ஃபைபர்,સંકોચન -રેસા
சுருக்க புரதம்,સંકોચનશીલ પ્રોટીન
சுருக்கமான பதில்,સંકોચનશીલ પ્રતિભાવ
சுருக்க வெற்றிடம்,સંકોચનશીલ વેક્યુલ
மாறுபட்ட முகவர்,વિપરીત એજન્ટ
மாறுபட்ட முகவர்,વિપરીત એજન્ટ
மாறுபட்ட முகவர்,વિપરીત એજન્ટ
மாறுபட்ட பண்பு,વિરોધાભાસી લક્ષણ
மையவிலக்கு விசை,કેન્દ્રગમન બળ
கட்டுப்பாட்டு காரணி,અંકુશ
கட்டுப்படுத்தப்பட்ட சோதனை,નિયંત્રિત પ્રયોગ
கோனஸ்,સનદ
கோனஸ் தமனி,બિનઅનુસ
வழக்கமான உழவு,પરંપરાગત ખેડૂત
மாற்றப்பட்டது,એકીકૃત
ஒருங்கிணைந்த,એકત્રીત
குவிந்த (பரிணாமம்),કન્વર્જન્ટ (ઇવોલ્યુશન)
Convolvulaceae,ઉન્માદ
சுருண்ட குழாய்,સંકળાયેલ નળીલા
ஒருங்கிணைப்பு,સંકલન
கோபாலிமர்,કોપોલિમર
தாமிரம்,તાંબાનું
காப்ரோலைட்,કોપરો
கோப்ரோபிலஸ்,કોથળી
சமாளிக்கவும்,સંવેદનશીલ
சமாளிப்பு,સંયોજન
சமாளிப்பு,સંયોજન
கோபூலேட்டரி பேட்,મંતવ્ય પ p પ
பவளப்பாறை சமூகம்,પરવાળા ખલાસી સમુદાય
பவளம்,પરવાળા
கோர்டேட்,ટોપડી
மைய பகுதி,મૂળ ક્ષેત્ર
மைய மண்டலம்,મુખ્ય ક્ષેત્ર
கோர்ரெசர்,ભમરો
கோரிபாஸ்பின்,કોઠાર
கார்க்,ક corંગું
கார்க் காம்பியம்,ક corમ્બીયમ
கார்க் திருகு,ક corલટુ
கோர்ம்,કોતર
சோளம் துளைப்பான்,મકાઈ
கார்னியா,કોથળી
கார்னீஜென் செல்,કોમળ -કોષ
கார்னியல் லென்ஸ்,કોર્નિયલ લેન્સ
கொரோலா,કોથળી
கொரோனா,કોથળી
கொரோனா ஊடுருவும் நொதி,કોરોના પ્રવેશ -એન્ઝાઇમ
கொரோனா ரேடியாடா,કોરોના રેડિટા
கொரோனாரியா,કોરોનરીઆ
கரோனரி தமனி,હૃદય ધમની
கரோனரி தமனி பைபாஸ்,કોથળીની ધમની બાયપાસ
கரோனரி தமனி நோய்,શબ
கரோனரி சல்கஸ்,કોથળી
கார்போரா கேவர்னோசா (ஆண்குறியின்),કોર્પોરા કેવરનોસા (શિશ્ન)
கார்போரா குவாட்ரிகெமினா,કોરિડ્રિગેમિના
கார்பஸ்,મઠ
கார்பஸ் அல்பிகான்ஸ்,કોર્પસ અલ્બીકન્સ
கார்பஸ் கால்சம்,પાન
கார்பஸ் லியூடியம்,કોરપસ લ્યુટયમ
கார்பஸ் ஸ்போங்கியோசம்,કોર્પોસ સ્પોન્જિઓઝમ
கார்பஸ் ஸ்ட்ரைட்டம்,કોરપસ સ્ટ્રિએટમ
அரிப்பு,ક્ષીણ
கோர்டெக்ஸ்,કોતરણી
கார்டிகல் நெஃப்ரான்,કોર્ટિકલ નેફ્રોન
கார்டிகோஸ்டிரோன்,કોરીકોરોન
கார்டிகோட்ரோபிக்,કોર્ટિકોટ્રોફિક
கார்டிசோல்,કોટારી
கார்டிசோன்,કોટારી
கோர்வஸ்,કોતરણી
கோரிம்ப்,કોરીમબ
அண்ட தோற்றம்,સર્વસામાન્ય મૂળ
காஸ்மிக் ரே,બ્રહ્માંડ
காஸ்மிட்,સમાપ્રમ
காஸ்மோசோவன் கோட்பாடு,વિશ્વવ્યાપક સિદ્ધાંત
பருத்தி போல் புழு,સુતરાઉ
ஆலோசனை,સલાહ
எதிர்-நடப்பு அமைப்பு,પ્રતિ-પ્રણાલી
உறவினர் திருமணம்,લગ્ન
சக பிணைப்பு,સહ સંયોજક બંધન
கவர்,આવરણ
எபிட்டிலியத்தை உள்ளடக்கியது,ઉપકલા
கபரின் சுரப்பி,કાઉપરની ગ્રંથિ
காக்ஸா,કોકસી
காக்ஸா,કોકસી
காக்ஸல் எலும்பு,અસ્થિ
கோக்ஸல் செயல்முறை,સહજ પ્રક્રિયા
கிராக்,ક્રેક
கிராக்கர் வெடிப்பு,ક્રેકર બ્લાસ્ટિંગ
கிரானியல் எலும்பு,કરચલી
கிரானியல் மெனிங்க்கள்,કરચલીઓ
கிரானியல் நரம்பு,ઉદ્ધતાઈ
கிரானியோசாக்ரல் வெளிச்செல்லும்,ઉદ્ધત પ્રવાહ
கிரானியம்,ઉન્માદ
கிராசுலேசியன் அமில வளர்சிதை மாற்றம்,કર્કશ એસિડ ચયાપચય
நண்டு மீன்,મણકાની માછલી
கிரியேட்டினின்,ક્રિએટિનાઈન
உயிரினம்,પ્રાણી
க்ரீப்பர்,પ્રતા
கிரெனுலேஷன்,ઉન્મત્ત
கிரெனுலேஷன்,ઉન્મત્ત
கிரெட்டேசியஸ் காலம்,કરચલીનો સમયગાળો
கிரெட்டினிசம்,અકસ્માત
CRI-DU-CHAT CINDROME,ક્રિક-દ-ચેટ સિન્ડ્રોમ
கிறிஸ்டே,કવિવાદી
சிக்கலான இணைப்பு இனங்கள்,નિર્ણાયક લિંક પ્રજાતિઓ
சிக்கலான செயல்முறை,વિવેચક પ્રક્રિયા
ஆபத்தான ஆபத்தான உயிரினங்கள்,ગંભીર રીતે જોખમમાં મૂકાયેલી પ્રજાતિઓ
பயிர்,પાક
பயிர் பொறியியல்,પાક ઈજનેર
பயிர்நிலம்,પાક
குறுக்கு,આગળના ભાગમાં
கலப்பினம்,ક્રોધાવેશ
குறுக்கு-பாலம்,ઉપરની બાજુ
குறுக்கு இணைக்கப்பட்டுள்ளது,Crossલટી
குறுக்கு மகரந்தச் சேர்க்கை,પરાગ
குறுக்கு மகரந்தச் சேர்க்கை,ઉપરથી પરાગન્વ
கடந்து,ઓવર
க்ரோடலேரியா,ક્રોટેલેરિયા
க்ரோட்டன்,ઘડતર
கிரீடம் கால் கட்டி,ક્રાઉન પિત્તની ગાંઠ
கிரீடம் ஒட்டுதல்,ક્રાઉન્ટીંગ
சிலுவை,Crucછળતી વસ્તુ
கச்சா பிறப்பு விகிதம்,કાચી જન્મ દર
கச்சா இறப்பு விகிதம்,કાચ્રોહ મૃત્યુ દર
ஓட்டப்பந்தயம்,ક્રૂસ્ટેસિયન
அழுகிறேன் ia c,ક્રાય આઈએ સી
க்ரை iia b,ક્રાય IIA બી
கிரையோபிரசர்வேஷன்,દંભ
கிரையோசர்ஜரி,કોઠાર
ரிப்டிக்,ગુપ્ત
கிரிப்டிக் தோற்றம்,ગુપ્ત દેખાવ
ரகசிய நிறம்,ગુપ્ત રંગ
இரகசியமாக - வண்ணம்,ગુપ્ત રીતે - રંગીન
கிரிப்டோகாமே,ગુપ્ત
கிரிப்டோகாமியா,ગુપ્તચર
லிபர்குனின் கிரிப்ட்கள்,લિબરકુહના ક્રિપ્ટ્સ
படிக,ક્રિસ્ટલ
படிக,સ્ફટિક
Ctenophorans,કોરીય
Ctenophore,કોથળી
Ctenoplana,કળણ
கொக்கு,કોયલ
வெள்ளரி,કાકડી
கிகர்பிட்,ક્યુક્યુરબિટ
கிகர்பிட்டா,કુકરી
அடிம்,ક culંગું
சாகுபடி,ખેડૂત
பயிரிடப்பட்ட பயிர்,ખેતીલુ પાક
பயிரிடப்பட்ட ஆலை,ખેતી પામેલા પ્લાન્ટ
கலாச்சார அல்லது துரிதப்படுத்தப்பட்ட யூட்ரோஃபிகேஷன்,સાંસ્કૃતિક અથવા પ્રવેગક યુટ્રોફિકેશન
கலாச்சாரம்,સંસ્કાર
குமுலஸ் ஓஃபோரஸ்,ગુરુ
கியூபிரெசஸ் டோருலோசா,કપડા ટોરુલોસા
குபுலா,સુઘડ
Fupule,કોઇ
கர்குமின்,કર્કશ
கர்சோரியல்,કર્કશ
