Punjabi,Malayalam
ਡਰਾਇੰਗ ਬੋਰਡ,വരക്കാനുള്ള ബോർഡ്
ਡਰਾਇੰਗ ਰੂਮ,സന്ദര്ശകമുറി
ਵਹਿਣਾ,ഡ്രിഫ്റ്റ്
ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,ഉണങ്ങിയ ബൾബ് താപനില
ਸੁੱਕੀ ਡੌਕ,ഡ്രൈ ഡോക്ക്
ਸੁੱਕੀ ਰਬੜ ਦੀ ਚਿਣਾਈ,ഉണങ്ങിയ റബ്ബർ കൊത്തുപണി
ਡੱਚ ਬਾਂਡ,ഡച്ച് ബോണ്ട്
ਬੌਣੀ ਕੰਧ,കുള്ളൻ മതിൽ
ਨਿਵਾਸ ਯੂਨਿਟ,പാർപ്പിട യൂണിറ്റ്
ਈਵ,ഈവ്
ਈਵਸ ਗਟਰ,ഈവ്സ് ഗട്ടർ
ਆਰਥਿਕ ਵਿਵਹਾਰਕਤਾ,സാമ്പത്തിക സാധ്യത
ਐਕਟੋਡਾਇਨਾਮੋਰਫਿਕ ਮਿੱਟੀ,എക്ടോഡൈനാമോർഫിക് മണ്ണ്
ਐਡੀ,എഡ്ഡി
ਪ੍ਰਭਾਵੀ ਆਕਾਰ,ഫലപ്രദമായ വലിപ്പം
ਪ੍ਰਫੁੱਲਤ,പുഷ്പം
ਪ੍ਰਵਾਹ,മലിനജലം
ਉਚਾਈ,ഉയരത്തിലുമുള്ള
ਐਲੂਵੀਏਸ਼ਨ,എലുവിയേഷൻ
ਐਲੂਵਿਅਮ,എലൂവിയം
ਐਂਡੋਡਾਇਨਾਮੋਰਫਿਕ ਮਿੱਟੀ,എൻഡോഡൈനാമോർഫിക് മണ്ണ്
ਇੰਜੀਨੀਅਰਿੰਗ ਵਿਵਹਾਰਕਤਾ,എഞ്ചിനീയറിംഗ് സാധ്യത
ਅੰਗਰੇਜ਼ੀ ਬਾਂਡ,ഇംഗ്ലീഷ് ബോണ്ട്
ਅੰਗਰੇਜ਼ੀ ਬਾਗ ਦੀ ਕੰਧ ਬਾਂਡ,ഇംഗ്ലീഷ് ഗാർഡൻ വാൾ ബോണ്ട്
"EPM (ਪ੍ਰਤੀ ਮਿਲੀਅਨ ਦੇ ਬਰਾਬਰ),&quot;","EPM (ഒരു ദശലക്ഷത്തിന് തുല്യം),&quot;"
ਬਰਾਬਰ ਭਾਰ,തുല്യ ഭാരം
ਅਰਗ,ഉദാ
ਵਟਾਂਦਰੇਯੋਗ,കൈമാറ്റം ചെയ്യാവുന്നത്
ਬਦਲਣਯੋਗ ਐਸਿਡਿਟੀ,കൈമാറ്റം ചെയ്യാവുന്ന അസിഡിറ്റി
ਬਦਲਣਯੋਗ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤ (ESP),കൈമാറ്റം ചെയ്യാവുന്ന സോഡിയം ശതമാനം (ESP)
ਈ.ਐੱਸ.ਪੀ.,ഇ.എസ്.പി.
ਐਕਸਚੇਂਜ ਐਸਿਡਿਟੀ,അസിഡിറ്റി കൈമാറ്റം ചെയ്യുക
ਐਕਸਚੇਂਜ ਕੰਪਲੈਕਸ,എക്സ്ചേഞ്ച് കോംപ്ലക്സ്
ਨਿਕਾਸ,എക്സോസ്റ്റ്
ਪ੍ਰਗਟ ਮੁਕੰਮਲ,തുറന്ന ഫിനിഷ്
ਆਈ,കണ്ണ്
ਅੱਖ ਦਾ ਭਾਂਡਾ,കണ് പുരികം
ਸਾਹਮਣਾ ਕਰਨਾ,അഭിമുഖീകരിക്കുന്നു
ਬਾਂਡ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,ഫേസിംഗ് ബോണ്ട്
ਸੁਰੱਖਿਆ ਦਾ ਕਾਰਕ,സുരക്ഷാ ഘടകം
ਗਿਰਾਵਟ,വീഴ്ച
ਫੇਸੀਆ,ഫേഷ്യ
ਫੇਸੀਆ ਬੋਰਡ,ഫേഷ്യൽ ബോർഡ്
ਨੁਕਸ,തെറ്റ്
ਖੇਤ ਦੀ ਨਮੀ,വയലിലെ ഈർപ്പം
ਅੰਤਮ ਨਮੀ ਦੇ ਬਰਾਬਰ,അന്തിമ ഈർപ്പം തുല്യമാണ്
ਫਿਲਟ (ਮੋਰਟਾਰ ਦਾ),ഫില്ലറ്റ് (മോർട്ടാർ)
ਫਾਈਨਲ,ഫൈനൽ
ਅੰਤਮ ਮਾਪ,അന്തിമ അളവ്
ਅੰਤਿਮ ਭੁਗਤਾਨq,അന്തിമ പേയ്മെന്റ്q
ਅੰਤਮ ਪ੍ਰੀ ਤਣਾਅ,ഫൈനൽ പ്രീ-സ്ട്രെസ്
ਅੰਤਮ ਤਣਾਅ,അവസാന പിരിമുറുക്കം
ਵਿੱਤੀ ਵਿਵਹਾਰਕਤਾ,സാമ്പത്തിക സാധ്യത
ਵਧੀਆ ਕੁੱਲ,ഫൈൻ അഗ്രഗേറ്റ്
ਫਿਸਰਡ ਚੱਟਾਨ,പിളർന്ന പാറ
ਝੰਡਾ ਪੱਥਰ,പതാക കല്ല്
ਫਲੇਮਿਸ਼ ਬਾਂਡ,ഫ്ലെമിഷ് ബോണ്ട്
ਫਲੈਸ਼ਿੰਗ,മിന്നുന്നു
ਚਮਕਦਾਰ ਸਟ੍ਰੀਮ,മിന്നുന്ന പ്രവാഹം
ਫਲੈਟ ਛੱਤ,പരന്ന മേൽക്കൂര
ਫਲੇਚੇ,ഫ്ലെഷെ
ਫਲੇਮਿਸ਼ ਗਾਰਡਨ ਵਾਲ ਬਾਂਡ,ഫ്ലെമിഷ് ഗാർഡൻ വാൾ ബോണ്ട്
Flint,ഫ്ലിന്റ്
Flint ਕੰਧ,ഫ്ലിന്റ് മതിൽ
ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ,ഫ്ലോട്ടിംഗ് ഫ്ലോർ
ਫਲੋਕੂਲੇਸ਼ਨ,ഫ്ലോക്കുലേഷൻ
ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ,ഫ്ലോക്കുലേഷൻ പരിധി
ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ,ഫ്ലോക്കുലേഷൻ അനുപാതം
ਫਲੋਕੂਲਸ,ഫ്ലോക്കുളുകൾ
ਮੰਜ਼ਿਲ,തറ
ਮੰਜ਼ਿਲ ਸੀਲ,ഫ്ലോർ സീൽ
ਪ੍ਰਵਾਹ,ഒഴുക്ക്
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ഏറ്റക്കുറച്ചിലുകൾ
ਫੁੱਟਿੰਗ,കാൽനടയായി
ਬੁਨਿਆਦ,ഫൗണ്ടേഷൻ
ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ,ഫ്രീ ഫാൾ ബാരോ ടോപ്പിംഗ് മിക്സർ
ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ),ഫ്രീ ഫാൾ മിക്സർ (ഡ്രം തരം)
ਮੁਫ਼ਤ ਪੱਥਰ,സ്വതന്ത്ര കല്ല്
ਫਰੈੱਸਟ,ഫ്രെഷെറ്റ്
ਰਗੜ ਢੇਰ,ഘർഷണ കൂമ്പാരം
ਡੱਡੂ,തവള
ਗੇਬਲ,ഗേബിൾ
ਗੈਬਲੇਟ,ഗബ്ലെറ്റ്
Gambrel ਛੱਤ,ഗാംബ്രൽ മേൽക്കൂര
ਗੇਜ,ഗേജ്
ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ,അളക്കൽ വിഭാഗം
ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ,ഗേജിംഗ് സ്റ്റേഷൻ
ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ,പൊതുവായ ലൊക്കേഷൻ പ്ലാൻ
ਆਮ ਹਵਾਦਾਰੀ,പൊതു വെന്റിലേഷൻ
G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ,ജി ചക്രവാളം അല്ലെങ്കിൽ ഗ്ലേ ചക്രവാളം
ਤੱਕ ਗਲੇਸ਼ੀਅਲ,വരെ ഗ്ലേഷ്യൽ
ਗਨੀਸ,ഗ്നീസ്
ਮਾਲ ਵਿਹੜਾ,ഗുഡ്സ് യാർഡ്
ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ,ഗ്രേഡിയന്റ് പ്രതിരോധം
ਗ੍ਰੇਨਾਈਟ,ഗ്രാനൈറ്റ്
ਦਾਣੇਦਾਰ ਬਣਤਰ,ഗ്രാനുലാർ ഘടന
ਗ੍ਰੇਨੂਲੇਸ਼ਨ,ഗ്രാനുലേഷൻ
ਗ੍ਰੈਨਿਊਲ,ഗ്രാനുൾ
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ,ഗുരുത്വാകർഷണ ജല രഹിത ജലം
ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ,ഗുരുത്വാകർഷണ മുറ്റം
ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ,വലിയ മണ്ണ് ഗ്രൂപ്പ്
ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ,ഗ്രില്ലേജ് അടിസ്ഥാനം
ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ,ഗ്രൗണ്ട് ഹാൻഡ് മോൾഡിംഗ്
ਸਮੂਹਬੱਧ ਡੌਕ,ഗ്രൂപ്പുചെയ്ത ഡോക്ക്
ਗਰੁੱਪ ਹਾਊਸਿੰਗ,ഗ്രൂപ്പ് ഭവനം
ਮਹਿਮਾਨ ਕਮਰਾ,അതിഥി മുറി
ਗਟਰ,ഗട്ടർ
ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ,ഗട്ടർ വഹിക്കുന്നയാൾ
ਗਟਰ ਚੈੱਕ,ഗട്ടർ പരിശോധന
ਹੈਮਰ ਡਰੈਸਿੰਗ,ചുറ്റിക ഡ്രസ്സിംഗ്
ਬੰਦਰਗਾਹ,തുറമുഖം
ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ,അഭയകേന്ദ്രം
ਹਾਰਡ ਪੈਨ,ഹാർഡ് പാൻ
ਸਿਰਲੇਖ,തലക്കെട്ട്
ਹੈਡਰ ਬਾਂਡ,തലക്കെട്ട് ബോണ്ട്
ਹੈਡਰ ਕੋਰਸ,ഹെഡ്ഡർ കോഴ്സ്
ਮੁੱਖ ਗੇਟ ਬਣਤਰ,ഹെഡ് ഗേറ്റ് ഘടന
ਨਹਿਰ ਦਾ ਮੁਖੀ,കനാലിന്റെ തലവൻ
ਹੈੱਡ ਰੈਗੂਲੇਟਰ,ഹെഡ് റെഗുലേറ്റർ
ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ,മത്തി അസ്ഥിബന്ധം
ਦਿਲਦਾਰ,ഹൃദയം
ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ,നനവിന്റെ ചൂട്
ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ,ഉയർന്ന അലുമിന സിമന്റ്
ਕਮਰ,ഹിപ്
ਹਿੱਪ ਕੈਪਿੰਗ,ഹിപ് ക്യാപ്പിംഗ്
ਛੁਪੇ ਸਿਰੇ,ഇടുങ്ങിയ അറ്റം
ਹੁੱਡ,ഹുഡ്
ਹੁੱਡ ਮੋਲਡਿੰਗ,ഹുഡ് മോൾഡിംഗ്
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,ഹുക്കിന്റെ നിയമം
ਹੂਪ ਲੋਹਾ,വളയം ഇരുമ്പ്
ਹੋਰੀਜ਼ਨ,ചക്രവാളം
ਨਮੀ,ഹ്യുമിഡിഫിക്കേഷൻ
"ਨਮੀ, ਪੂਰਨ","ഈർപ്പം, കേവല"
"ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ","ഈർപ്പം, ആപേക്ഷികം"
ਹੰਪ ਵਿਹੜਾ,ഹമ്പ് യാർഡ്
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,ഹൈഡ്രോളിക് മർദ്ദം
ਹਾਈਡ੍ਰੇਸ਼ਨ,ജലാംശം
ਹਾਈਡ੍ਰੌਲਿਸਿਸ,ജലവിശ്ലേഷണം
ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ,ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി
ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ,ഹൈഡ്രോമോർഫിക് മണ്ണ്
ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ,ഹൈഡ്രോഫിലിക് കൊളോയിഡ്
ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ,ഹൈഡ്രോഫോബിക് കൊളോയിഡ്
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം
ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ,ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ,ഹൈഡ്രോസ്കോപ്പിസിറ്റി
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ,ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം
ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ,ഹൈപ്പർബാറിക് ചേംബർ
ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ,ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം
ਹਾਈਪਸੋਮੀਟਰ,ഹൈപ്സോമീറ്റർ
ਪ੍ਰਕਾਸ਼,പ്രകാശം
ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ,ഇംബിബേഷൻ ഈർപ്പം
ਅਸ਼ੁੱਧ ਮਿੱਟੀ,പാകമാകാത്ത മണ്ണ്
ਜਬਤ ਡੌਕ,പിടിച്ചെടുത്ത ഡോക്ക്
ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ,ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക
ਸੁਤੰਤਰ ਪਾੜ,സ്വതന്ത്ര സ്കാർഫോൾഡ്
ਇੰਡਿਊਰੇਟਿਡ,ഇൻഡുറേറ്റഡ്
ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ,പ്രാരംഭ പ്രിസ്ട്രെസ്
ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ,പ്രാരംഭ ടെൻഷൻ
ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ,ഉൾനാടൻ ജലപാത തുറമുഖം
ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ,ഇൻസുലേറ്റിംഗ് ബോർഡ്
ਵਿਚਕਾਰਲਾ ਪੋਰਟ,ഇന്റർമീഡിയറ്റ് പോർട്ട്
ਅੰਦਰੂਨੀ ਰਗੜ,ആന്തരിക ഘർഷണം
ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ,ഇൻട്രാസോണൽ മണ്ണ്
ਆਇਨ,അയോൺ
ਆਇਨ ਐਕਸਚੇਂਜ,അയോൺ എക്സ്ചേഞ്ച്
ਲੋਹੇ ਦਾ ਪੈਨ,ഇരുമ്പ് പാൻ
ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ,ജലസേചന ഭൂമി
ਸਿੰਚਾਈ,ജലസേചനം
ਸਿੰਚਾਈ ਸੈੱਸ,ജലസേചന സെസ്
ਜਾਮ,ജാംബ്
ਜੌਗਲ,ജോഗിൾ
ਜੌਗਲ ਪਿੰਨ,ജോഗിൾ പിൻ
ਜੂਲ,ജൂൾ
ਜੰਪਰ,ജമ്പർ
ਕਿਲੋਗ੍ਰਾਮ,കിലോഗ്രാം
ਕਿਲੋਗ੍ਰਾਮ ਬਲ,കിലോഗ്രാം ശക്തി
ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ,കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ
ਕਿਲੋਵਾਟ ਘੰਟਾ,കിലോവാട്ട് മണിക്കൂർ
ਰਾਜਾ ਬੰਦ,രാജാവ് അടച്ചുപൂട്ടൽ
ਰਸੋਈ,അടുക്കള
ਲੇਸਡ ਕਾਲਮ,ലേസ്ഡ് കോളം
ਪਛੜ ਰਿਹਾ ਹੈ,ലാഗിംഗ്
ਲਮੇਲਾ ਜੜ੍ਹ,ലാമെല്ല റൂട്ട്
ਲੈਮਿਨਰ ਵਹਾਅ,ലാമിനാർ ഒഴുക്ക്
ਲੈਂਪ ਮੋਰੀ,വിളക്ക് ദ്വാരം
ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ,ഭൂമി ശേഖരിക്കൽ
ਲੈਂਡ ਸਲਾਈਡਿੰਗ,ലാൻഡ് സ്ലൈഡിംഗ്
ਲੈਟਰਾਈਟ,ലാറ്ററൈറ്റ്
ਲੈਟਰਾਈਟ ਮਿੱਟੀ,ലാറ്ററൈറ്റ് മണ്ണ്
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,വലിയ സംഖ്യകളുടെ നിയമം
ਖਾਕਾ ਯੋਜਨਾ,ലേഔട്ട് പ്ലാൻ
ਲੇਜ਼ਰ,ലെഡ്ജർ
ਚੂਨਾ ਪੈਨ,നാരങ്ങ പാൻ
ਲਿੰਟਲ,ലിന്റൽ
ਤਰਲ ਸੀਮਾ,ദ്രാവക പരിധി
ਲਾਈਵ ਲੋਡ,ലൈവ് ലോഡ്
ਲੋਮ,പശിമരാശി
ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ,പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ
ਲੋਕੋ ਵਿਹੜਾ,ലോക്കോ യാർഡ്
ਲੋਸ,ലോസ്
ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ,കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി
ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ,കുറഞ്ഞ ചൂട് സിമന്റ്
ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ,മെഷീൻ മോൾഡിംഗ്
ਮੈਕਰੋਸਟ੍ਰਕਚਰ,മാക്രോസ്ട്രക്ചർ
ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ,പ്രധാന ഹെഡ് റെഗുലേറ്റർ
ਮੁੱਖ ਪੋਰਟ,പ്രധാന തുറമുഖം
ਮੇਕਅਪ ਏਅਰ,മേക്കപ്പ് എയർ
ਮਾਨਸਾਰਡ,മാൻസാർഡ്
ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ,മാർഷലിംഗ് യാർഡ്
ਚਿਣਾਈ,കൊത്തുപണി
ਪਰਿਪੱਕ ਤਾਪਮਾਨ,പക്വത താപനില
ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ,മെസാനൈൻ തറ
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,മെക്കാനിക്കൽ വിശകലനം
ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ,മെക്കാനിക്കൽ വെന്റിലേഷൻ
ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ,മെട്രിക് സിസ്റ്റം
ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ,മൈക്രോസ്ട്രക്ചർ
ਮਿਲਿ ਬਰਾਬਰ,മില്ലി തുല്യം
ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ,ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി
ਖਣਿਜ,ധാതു
ਖਣਿਜ ਮਿੱਟੀ,ധാതു മണ്ണ്
ਮਾਮੂਲੀ ਪੋਰਟ,ചെറിയ തുറമുഖം
Mitred ਬੰਦ,മിട്രഡ് ക്ലോഷർ
ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ,മൊബൈൽ മണ്ണ് കൊളോയിഡ്
ਨਮੀ ਸਮੱਗਰੀ,ഈർപ്പത്തിന്റെ ഉള്ളടക്കം
ਨਮੀ ਗਰੇਡੀਐਂਟ,ഈർപ്പം ഗ്രേഡിയന്റ്
ਮੋਨੋਲਿਥ,മോണോലിത്ത്
ਮੋਨੋਰੇਲ,മോണോറെയിൽ
ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ,നാഷണൽ ഹാർബർ കൗൺസിൽ
ਕੁਦਰਤੀ ਬਿਸਤਰਾ,സ്വാഭാവിക കിടക്ക
ਕੁਦਰਤੀ ਮੁਕੰਮਲ,സ്വാഭാവിക ഫിനിഷ്
ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ,സ്വാഭാവിക തുറമുഖം
ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ,സ്വാഭാവിക വെന്റിലേഷൻ
ਨੇਵਲ ਬੰਦਰਗਾਹ,നാവിക തുറമുഖം
ਨਿਊਟਨ,ന്യൂട്ടൺ
ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ,ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്
ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ,ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു
ਤੇਲ ਰੰਗਤ,ഓയിൽ പെയിന്റ്
ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ,എണ്ണ കിണർ സിമന്റ്
ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ,ചാനൽ ഫ്ലോ തുറക്കുക
ਸਰਵੋਤਮ ਨਮੀ,ഒപ്റ്റിമൽ ഈർപ്പം
ਜੈਵਿਕ ਮਿੱਟੀ,ജൈവ മണ്ണ്
ਸਥਿਤੀ,ഓറിയന്റേഷൻ
ਆਰਥੋਗੋਨਲ,ഓർത്തോഗണൽ
ਓਰਟਸਟਾਈਨ,ഒർട്ട്സ്റ്റീൻ
ਬਾਹਰੀ ਸੰਕੇਤ,ബാഹ്യ സിഗ്നൽ
ਆਕਸੀਕਰਨ,ഓക്സിഡേഷൻ
ਪੈਂਟਰੀ,കലവറ
ਪੈਰਾਪੇਟ,പാരപെറ്റ്
ਪੈਰਾਪੇਟ ਕੰਧ,പാരപെറ്റ് മതിൽ
ਮਾਪੇ ਸਮੱਗਰੀ,പാരന്റ് മെറ്റീരിയൽ
ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ,പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ
ਪੈਡਲਫਰ,പെഡൽഫർ
ਪੈਡੋਕਲ,പെഡോക്കൽ
ਪੀਡੋਜਨੇਸਿਸ,പെഡോജെനിസിസ്
ਪੈਡੌਲੋਜੀ,പെഡോളജി
ਪੀਡੋਸਫੀਅਰ,പെഡോസ്ഫിയർ
ਪੈਨੇਟ੍ਰੋਮੀਟਰ,പെനെട്രോമീറ്റർ
ਪੈਂਟ ਛੱਤ,പെന്റ് മേൽക്കൂര
ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ,പെപ്റ്റിസിംഗ് ഏജന്റ്
ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ,വിശകലന കാലയളവ്
ਪਰਪੇਂਡ,പെർപെൻഡ്
ਸ਼ੋਸ਼ਣ,പെർസോർപ്ഷൻ
ਪੀਅਰ,പിയർ
ਪਿਲਾਸਟਰ,പിലാസ്റ്റർ
ਪਿੱਚ,പിച്ച്
ਟੋਏ ਵਾਲੀ ਛੱਤ,പിച്ചിട്ട മേൽക്കൂര
ਸਾਦਾ ਕੰਕਰੀਟ,പ്ലെയിൻ കോൺക്രീറ്റ്
ਪਲੇਨ ਕੋਣ,തലം ആംഗിൾ
ਸਾਦਾ ਵਿਹੜਾ,സമതല മുറ്റം
ਪਲੈਨਸੋਲ,പ്ലാൻസോൾ
ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ,പ്ലാസ്റ്റിക് സ്ഥിരത
ਪਲਾਸਟਿਕਤਾ,പ്ലാസ്റ്റിറ്റി
ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ,പ്ലാസ്റ്റിറ്റി സൂചിക
ਪਲਾਸਟਿਕ ਸੀਮਾ,പ്ലാസ്റ്റിറ്റി പരിധി
ਪਲਾਸਟਿਕ ਸੀਮਾ,പ്ലാസ്റ്റിറ്റി ശ്രേണി
ਪਲੇਟੀ ਬਣਤਰ,പ്ലാറ്റി ഘടന
ਪਲਿੰਥ,സ്തംഭം
ਹਲ ਮਿੱਟੀ,ഉഴുതുമണ്ണ്
Plum ਪੱਥਰ,പ്ലം കല്ല്
ਪੋਡਜ਼ੋਲ,പോഡ്സോൾ
ਇਸ਼ਾਰਾ,ചൂണ്ടിക്കാണിക്കുന്നു
ਬਹੁਭੁਜ ਕੰਧ,ബഹുഭുജ മതിൽ
ਪੋਰ ਸਪੇਸ,പോർ സ്പേസ്
ਪੋਰਟ,തുറമുഖം
ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ,പോസിറ്റീവ് വെന്റിലേഷൻ
ਪ੍ਰੈਰੀ ਮਿੱਟੀ,പുൽമേടുള്ള മണ്ണ്
ਸ਼ੁੱਧਤਾ,കൃത്യത
ਪ੍ਰਾਇਮਰੀ ਕਣ,പ്രാഥമിക കണിക
ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ,പ്രിസ്മാറ്റിക് ഘടന
ਲਾਭਕਾਰੀ ਕੰਮ,ഉൽപ്പാദനപരമായ ജോലി
ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ,പദ്ധതിയുടെ ന്യായീകരണം
ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ,സംരക്ഷണ പ്രവർത്തനം
ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ,കപട-മൈസീലിയം
ਛੱਪੜ,പുഡിൽ
ਪੁੱਗਿੰਗ,പഗ്ഗിംഗ്
ਪਿਊਮਿਸ,പ്യൂമിസ്
ਪੰਚ,പഞ്ച്യോൺ
ਕਠਪੁਤਲੀ,പാവ
ਪੁਟਲੌਗ,പുട്ട്ലോഗ്
ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ,പുട്ട്ലോഗ് സ്കാർഫോൾഡ്
ਮਾਤਰਾ ਸਰਵੇਖਣ,അളവ് തൂക്ക നിരീക്ഷകൻ
ਖੱਡ ਦਾ ਰਸ,ക്വാറി സ്രവം
ਕਵੇ,കടവ
ਰਾਣੀ ਬੰਦ,രാജ്ഞി അടച്ചുപൂട്ടൽ
ਕੋਇਨ,ക്വോയിൻ
ਬੇੜਾ ਬੁਨਿਆਦ,റാഫ്റ്റ് അടിത്തറ
ਰੇਕਰ,റാക്കർ
ਰੈਕਿੰਗ,റാക്കിംഗ്
ਰੈਕਿੰਗ ਬਾਂਡ,റാക്കിംഗ് ബോണ്ട്
ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ,റാക്കിംഗ് ഫ്ലാഷിംഗ്
