Punjabi,Malayalam
ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ,ഡിജിറ്റൽ സംവിധാനം
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,ഡിജിറ്റൽ സർക്യൂട്ട്
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
"1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ","1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
ਡਿਜੀਟਲ ਸਹੂਲਤ,ഡിജിറ്റൽ സൗകര്യം
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,ഡിജിറ്റൽ ഫിൽട്ടർ
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,ഡിജിറ്റൽ ലൈബ്രറി
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,ഡിജിറ്റൽ മോഡുലേഷൻ
"1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ","1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ,ഡിജിറ്റൽ ചിത്രം
"1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ","1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,ഡിജിറ്റൽ സ്വിച്ച്
ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,ഡിജിറ്റൈസേഷൻ
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,ഡിജിറ്റൈസേഷൻ
ਡਿਜੀਟਾਈਜ਼ਰ,ഡിജിറ്റൈസർ
ਡਾਇਓਡ,ഡയോഡ്
ਪਹਿਲੀ ਨਜ਼ਰ,പ്രഥമദൃഷ്ട്യാ
ਸਿੱਧਾ ਪਤਾ,നേരിട്ടുള്ള വിലാസം
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,നേരിട്ടുള്ള പരിവർത്തനം
ਸਿੱਧੀ ਜੋੜੀ,നേരിട്ടുള്ള സംയോജനം
"1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)","1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
ਸਿੱਧੀ ਵਿਧੀ,നേരിട്ടുള്ള രീതി
ਨਿਰਦੇਸ਼,ദിശകൾ
ਡਾਇਰੈਕਟਰੀ,ഡയറക്ടറി
"1. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ, 2. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ","1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,ഡയറക്ടറി സേവനം
ਅਸਮਰੱਥ,സാധ്യമല്ല
ਅਸਮਰੱਥ ਸਿਗਨਲ,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
"1. ਡਿਸਕਨੈਕਸ਼ਨ, 2. ਡਿਸਕਨੈਕਸ਼ਨ","1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
"1. ਵੱਖਰਾ, 2. ਵੱਖਰਾ","1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
"1. ਡਿਸਕ, 2. ਡਿਸਕ","1. ഡിസ്ക്, 2. ഡിസ്ക്"
"1. ਡਿਸਕ ਪਤਾ, 2. ਡਿਸਕ ਪਤਾ","1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
"1. ਡਿਸਕ ਐਰੇ, 2. ਡਿਸਕ ਐਰੇ","1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
"1. ਡਿਸਕ ਸਮਰੱਥਾ, 2. ਡਿਸਕ ਸਮਰੱਥਾ","1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
"1. ਡਿਸਕ ਡਰਾਈਵਰ, 2. ਡਿਸਕ ਡਰਾਈਵ","1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
ਡਿਸਕ ਫਾਈਲ,ഡിസ്ക് ഫയൽ
"1. ਡਿਸਕ ਮੈਮੋਰੀ, 2. ਡਿਸਕ ਮੈਮੋਰੀ, 3. ਡਿਸਕ ਮੈਮੋਰੀ, 4. ਡਿਸਕ ਮੈਮੋਰੀ","1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DoS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
ਡਿਸਕ ਪੈਕੇਜ,ഡിസ്ക് പാക്കേജ്
"1. ਚੱਕਰਿਕਾ ਸਰਵਰ, 2. ਡਿਸਕ ਸਰਵਰ","1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
"1. ਡਿਸਕ ਸਟੋਰੇਜ, 2. ਡਿਸਕ ਸਟੋਰੇਜ","1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
ਡਿਸਕੇਟ,ഡിസ്കെറ്റ്
ਡਿਸਪਲੇ ਫਾਇਲ,ഫയൽ പ്രദർശിപ്പിക്കുക
ਡਿਸਪਲੇ ਚਿੱਤਰ,ചിത്രം പ്രദർശിപ്പിക്കുക
ਨਿਪਟਾਰੇ,നിർമാർജനം
ਦੂਰੀ,ദൂരം
ਦੂਰੀ ਫੰਕਸ਼ਨ,ദൂരം പ്രവർത്തനം
ਵਿਗਾੜ,വളച്ചൊടിക്കൽ
ਡਿਲੀਵਰ ਕੀਤਾ,എത്തിച്ചു
ਵੰਡਿਆ ਡਾਟਾ,വിതരണം ചെയ്ത ഡാറ്റ
ਵੰਡਿਆ ਸਰਵਰ,വിതരണം ചെയ്ത സെർവർ
"1.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ, 2.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ","1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം"
ਵਿਤਰਕ,വിതരണക്കാരൻ
ਦਸਤਾਵੇਜ਼,പ്രമാണം
ਪ੍ਰਮਾਣਿਤ ਦਸਤਾਵੇਜ਼,പ്രമാണം അംഗീകൃത
"1. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ, 2. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ","1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ"
ਦਸਤਾਵੇਜ਼,പ്രമാണീകരണം
"ਡੋਮੇਨ, ਡੋਮੇਨ","ഡൊമെയ്ൻ, ഡൊമെയ്ൻ"
ਡੋਮੇਨ ਨਾਮ,ഡൊമെയ്ൻ നാമം
"1. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ"
"ਹੇਠਾਂ, ਹੇਠਾਂ","താഴെ, താഴെ"
"1. ਅਵਲਿੰਕ, 2. ਵਰਗ","1.അവലിങ്ക്, 2.ചതുരം"
ਡਾਊਨਲੋਡ ਕਰੋ,ഡൗൺലോഡ്
ਡਾਊਨਲੋਡ ਕਰਨ ਦਾ ਸਮਾਂ,ഡൗൺലോഡ് സമയം
ਖਿੱਚ,ട്രാക്ഷൻ
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (ഡൈനാമിക് റാം)
ਰਨਆਫ,ഒഴുക്ക്
ਡਰਾਈਵਰ,ഡ്രൈവർ
ਪੱਤੇ,ഇലകൾ
ਡ੍ਰੌਪ ਲਿਸਟ ਬਾਕਸ,ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്
ਡਰੱਮ ਡਰਾਈਵ,ഡ്രം ഡ്രൈവ്
"1.ਡਰਮ ਪ੍ਰਿੰਟਰ, 2.ਡਰਮ ਪ੍ਰਿੰਟਰ","1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ"
"1. ਇਮ ਯੂਨਿਟ, 2. ਡਰੱਮ ਯੂਨਿਟ","1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്"
"1. ਦਵੈਤ, 2. bi","1. ദ്വൈതത, 2. ദ്വി"
ਦੋਹਰੀ ਘਣਤਾ,ഇരട്ട സാന്ദ്രത
"1. ਚੁੱਪ ਦਾ ਪਤਾ, 2. ਜਾਅਲੀ ਪਤਾ","1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം"
ਡੰਪ,തള്ളുക
ਡੁਪਲੈਕਸ ਸਰਕਟ,ഇരട്ട സർക്യൂട്ട്
ਕਾਨੂੰਨੀਕਰਣ,നിയമവിധേയമാക്കൽ
ਕੁੰਜੀ,കീ കീ
"1.D V D R./W, 2. ਡੀਵੀਡੀ ਰੀਡਿੰਗ, 3. ਲਿਖਣਾ","1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്"
DVD ROM,ഡിവിഡി റോം
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,ചലനാത്മക നിർദ്ദേശം
"1. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ, 2. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ","1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
"1. ਡਾਇਨਾਮਿਕਸ, 2. ਡਾਇਨਾਮਿਕਸ","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
ਈ ਬੀ ਸੀ ਡੀ ਆਈ ਸੀ,ഇ ബി സി ഡി ഐ സി
ਈ-ਕਾਰੋਬਾਰ,ഇ-ബിസിനസ്
echo,പ്രതിധ്വനി
"1.ਈ-ਕਾਮਰਸ, 2.ਈ-ਕਾਮਰਸ","1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
ਸੰਪਾਦਨ,എഡിറ്റിംഗ്
ਸੰਪਾਦਕ,എഡിറ്റർ
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
e e ਪ rom,ഇ ഇ പി റോം
"1. ਅਰਥਪੂਰਨ ਪਤਾ, 2. ਪ੍ਰਭਾਵੀ ਪਤਾ","1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
ਅਰਥਪੂਰਨ ਸੰਚਾਲਨ ਪਤਾ,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਕਾਰਵਾਈ,ഫലപ്രദമായ പ്രവർത്തനം
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID,ഫലപ്രദമായ യുഐഡി
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਕਾਰਵਾਈ,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
octal ਬਾਈਟ,ഒക്ടൽ ബൈറ്റ്
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਲਰਨਿੰਗ, ਈ-ਲਰਨਿੰਗ","ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
ਚੋਣ ਐਲਗੋਰਿਦਮ,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ ਸੇਵਾ (ਈ-ਮੇਲ),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਿੰਗ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਰ","1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,ഇലക്ട്രോണിക്സ്
ਇਲੈਕਟ੍ਰਾਨਿਕ ਐਗਜ਼ੌਸਟ ਸਿਸਟਮ (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡੇਟਾ ਐਕਸਚੇਂਜ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ਇਲੈਕਟ੍ਰਾਨਿਕ ਬਰੋਸ਼ਰ,ഇലക്ട്രോണിക് ബ്രോഷർ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਮਕੈਨਿਜ਼ਮ (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ","1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,ഇലക്ട്രോണിക് സ്വിച്ച്
"ਤੱਤ, ਤੱਤ","ഘടകം, ഘടകം"
ਈ - ਮੇਲ,ഇ-മെയിൽ
"1. ਈ-ਮੇਲ ਪਤਾ, 2. ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਕ ਪਤਾ","1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
ਏਮਬੈਡਡ ਸਿਸਟਮ,എംബഡഡ് സിസ്റ്റം
ਏਮਬੈਡਿੰਗ,ഉൾച്ചേർക്കൽ
ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ (ECL),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
ਖਾਲੀ ਥਾਂ,ശൂന്യമായ ഇടം
"1. ਖਾਲੀ ਚੇਨ, 2. ਖਾਲੀ ਚੇਨ","1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
ਮਸ਼ੀਨੀਕਰਨ,യന്ത്രവൽക്കരണം
"1.ਕੈਪਸੂਲੇਸ਼ਨ, 2.ਕੈਪਸੂਲੇਸ਼ਨ","1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
ਡੀਕੋਡਰ,ഡീകോഡർ
ਇੰਕੋਡਿੰਗ,എൻകോഡിംഗ്
"1. ਏਨਕੋਡਰ, 2. ਕੋਡਕ","1. എൻകോഡർ, 2. കൊഡാക്ക്"
ਲੁਕਿਆ ਡਾਟਾ,മറച്ച ഡാറ്റ
ਲੁਕਿਆ ਹੋਇਆ ਫਾਈਲ ਸਿਸਟਮ,മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം
"1. ਏਨਕ੍ਰਿਪਸ਼ਨ, 2. ਕੋਡਿੰਗ, 3. ਏਨਕੋਡਿੰਗ","1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്"
ਬਲਾਕ ਅੰਤ,ബ്ലോക്ക് അവസാനം
ਫਾਈਲ-ਐਂਡ,ഫയൽ-അവസാനം
ਉਪਭੋਗਤਾ,ഉപയോക്താവ്
ਦਾਖਲ ਕਰੋ,നൽകുക
ਇੰਦਰਾਜ਼ ਕੁੰਜੀ,എൻട്രി കീ
"1. ਉਦਯਮ ਸਰਵਰ, 2. ਉਦਯਮ ਸੇਵਕ","1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്"
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,എന്റർപ്രൈസ് സിസ്റ്റം
ਤਾਕਤ,ശക്തി
ਸ਼ਕਤੀ ਸਬੰਧ,ശക്തി ബന്ധം
ਦਾਖਲਾ ਸਮਾਂ,പ്രവേശന സമയം
ਇਨਪੁਟ ਵੇਰੀਏਬਲ,ഇൻപുട്ട് വേരിയബിൾ
ਗਿਣਨਯੋਗ,എണ്ണാവുന്ന
ਵਾਤਾਵਰਣ,പരിസ്ഥിതി
"1.ਯੁਗ, 2. ਯੁੱਗ, 3. ਹਦਾਇਤ ਦਾ ਪਲ","1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം"
EPRAM (ਵਿੱਤ ਪ੍ਰੋਗਰਾਮੇਬਲ ਰੀਡ-ਓਨਲੀ ਮੈਮੋਰੀ),EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി)
epsilon constrictor,എപ്സിലോൺ കൺസ്ട്രക്റ്റർ
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,സമനില
ਉਪਕਰਨ,ഉപകരണങ്ങൾ
ਸਮਾਨਤਾ ਵਰਗ,തുല്യതാ ക്ലാസ്
ਬਰਾਬਰ ਦਾ ਰਿਸ਼ਤਾ,തുല്യമായ ബന്ധം
"1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਖਾਤਮਾ","1. വംശനാശം, 2. ഉന്മൂലനം"
ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ,പിശക് തിരുത്തൽ കോഡ്
ਗਲਤੀ ਸੁਧਾਰ,തെറ്റ് തിരുത്തൽ
ਗਲਤੀ ਖੋਜ,പിശക് കണ്ടെത്തൽ
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,പിശക് കൈകാര്യം ചെയ്യൽ
ਗਲਤੀ ਸੁਨੇਹਾ,പിശക് സന്ദേശം
ਗਲਤੀ ਦਰ,പിശക് നിരക്ക്
ਗਲਤੀ ਰਿਕਵਰੀ,പിശക് വീണ്ടെടുക്കൽ
ਗਲਤੀ ਦਾ ਨਾਮ,പിശക് പേര്
ਬਚਣ ਦਾ ਪ੍ਰਤੀਕ,രക്ഷപ്പെടൽ ചിഹ്നം
ਈਥਰਨੈੱਟ,ഇഥർനെറ്റ്
ਘਟਨਾ,സംഭവം
ਘਟਨਾ ਲੜੀ,ഇവന്റ് ചെയിൻ
ਘਟਨਾ ਨਿਯੰਤਰਣ,ഇവന്റ് നിയന്ത്രണം
ਘਟਨਾ ਕਾਊਂਟਰ,ഇവന്റ് കൗണ്ടർ
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
ਐਕਸਚੇਂਜ ਡਿਸਕ ਸਟੋਰੇਜ਼,എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം
ਬੇਦਖਲੀ,ഒഴിവാക്കൽ
ਵਿਸ਼ੇਸ਼ ਅਤੇ (x ਜਾਂ),എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸਟੇਟਮੈਂਟ,നിർവ്വഹണ പ്രസ്താവന
ਚੋਣਵੀਂ ਖੋਜ,തിരഞ്ഞെടുത്ത തിരയൽ
ਮੌਜੂਦਾ,നിലവിലുള്ള
ਮੁੱਦੇ,ഇഷ്യൂ
ਮਾਹਰ ਸਿਸਟਮ,വിദഗ്ധ സംവിധാനം
"1. ਸਮੀਕਰਨ, 2. ਸਮੀਕਰਨ","1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം"
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕਲ ਮੈਟ੍ਰਿਕਸ (x g a),വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗਿਕ ਮਿਆਰ (EIS),വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS)
ਓਵਰਲੋਡ ਮਸ਼ੀਨ,ഓവർലോഡഡ് മെഷീൻ
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,വിപുലീകരിച്ച മെമ്മറി
"1. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ, 2. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ","1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത"
"1. ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ, 2. ਵਿਸਤ੍ਰਿਤ ਵਿਭਾਜਨ","1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ"
ਦੂਜਿਆਂ ਦਾ ਧਿਆਨ ਖਿੱਚਣ ਲਈ ਅਵਾਜ ਦੇਣਾ,സഹായത്തിനായി വിളിക്കുക
ਬਾਹਰੀ ਗਲਤੀ,ബാഹ്യ പിശക്
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,ബാഹ്യ പ്രവർത്തനം
ਬਾਹਰੀ ਰੁਕਾਵਟ,ബാഹ്യ തടസ്സം
"1. ਬਾਹਰੀ ਮੈਮੋਰੀ, 2. ਬਾਹਰੀ ਮੈਮੋਰੀ","1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി"
ਬਾਹਰੀ ਮੈਮੋਰੀ,ബാഹ്യ മെമ്മറി
ਬਾਹਰੀ ਮਾਡਮ,ബാഹ്യ മോഡം
ਬਾਹਰੀ ਹਵਾਲਾ,ബാഹ്യ റഫറൻസ്
ਬਾਹਰੀ ਖੋਜ,ബാഹ്യ തിരയൽ
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ബാഹ്യ സംഭരണ ഉപകരണം
ਕੱਢਣਾ,വേർതിരിച്ചെടുക്കൽ
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,എക്സ്ട്രാപോളേഷൻ
ਪੈਨਲ ਅੱਖਰ ਪ੍ਰਿੰਟਰ,പാനൽ പ്രതീക പ്രിന്റർ
ਅਸਫਲ-ਸੁਰੱਖਿਆ ਕਾਰਵਾਈ,പരാജയപ്പെടാത്ത പ്രവർത്തനം
ਅਸਫਲਤਾ ਦੀ ਦਰ,പരാജയതോത്
ਅਸਫਲਤਾ ਡਿਸਚਾਰਜ,പരാജയം ഡിസ്ചാർജ്
ਗਲਤ ਕੋਡ,തെറ്റായ കോഡ്
ਗਲਤ ਗਲਤੀ,തെറ്റായ പിശക്
"1.ਨਿਵੇਸ਼, 2.ਨਿਵੇਸ਼ ਪੁਆਇੰਟ","1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ"
"1. ਮੁੱਦਾ, 2. ਮੁੱਦਾ ਨੰਬਰ","1. ലക്കം, 2. ലക്കം നമ്പർ"
"1. ਪ੍ਰਤੀਕ੍ਰਿਤੀ I/O ਡਿਵਾਈਸ, 2. ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਇਨਪੁਟ ਡਿਵਾਈਸ/ਆਊਟਪੁੱਟ","1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്"
ਤੇਜ਼ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਰ,ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ
ਘਾਤਕ ਗਲਤੀ,മാരകമായ തെറ്റ്
ਨੁਕਸ ਖੋਜ,തെറ്റ് കണ്ടെത്തൽ
ਨੁਕਸ ਨਿਦਾਨ,തെറ്റ് രോഗനിർണയം
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,തെറ്റ് സഹിഷ്ണുത
ਫੈਕਸ,ഫാക്സ്
ਫੈਕਸ ਸੁਨੇਹਾ,ഫാക്സ് സന്ദേശം
f dc,എഫ് ഡിസി
ਲੱਛਣ ਖੋਜ,ലക്ഷണം കണ്ടുപിടിക്കൽ
ਭਰਨ ਵਾਲਾ ਚੱਕਰ,ചക്രം നിറയ്ക്കുക
ਮੁੜ ਨਿਵੇਸ਼,പുനർനിക്ഷേപം
"1.ਸਪਲਾਇਰ, 2.ਪੋਸ਼ਣ, 3.ਫੀਡਰ","1.വിതരണക്കാരൻ, 2. പോഷകാഹാരം, 3. തീറ്റ"
anyan,ഏതെങ്കിലും
ਫਿਬੋਨਾਚੀ ਖੋਜ,ഫിബൊനാച്ചിയുടെ കണ്ടെത്തൽ
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,ഫിബൊനാച്ചി സീക്വൻസ്
ਫਿਬੋਨਾਚੀ ਲੜੀ,ഫിബൊനാച്ചി സീരീസ്
ਫਾਈਬਰ ਆਪਟਿਕਸ,ഫൈബർ ഒപ്റ്റിക്സ്
ਫਿਡੋ ਜਾਲ,ഫിഡോ കെണി
ਖੇਤਰ,പ്രദേശം
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടർ
"1.ਫਾਇਲ, 2. ਫਾਈਲ","1. ഫയൽ, 2. ഫയൽ"
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,ഫയൽ ആക്സസ് രീതി
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,ഫയൽ അലോക്കേഷൻ പട്ടിക
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,ഫയൽ കംപ്രഷൻ
ਫਾਇਲ ਦੀ ਨਕਲ,ഫയൽ പകർത്തൽ
ਫਾਇਲ ਸੰਰਚਨਾ,ഫയൽ കോൺഫിഗറേഷൻ
ਫਾਈਲ ਅਭੇਦ,ഫയൽ ലയിപ്പിക്കുക
