Bengali,Tamil
লিন্টেল,லிண்டல்
তরল সীমা,திரவ வரம்பு
লাইভ লোড,நேரடி சுமை
দোআঁশ,களிமண்
স্থানীয় নিষ্কাশন বায়ুচলাচল,உள்ளூர் வெளியேற்ற காற்றோட்டம்
লোকো ইয়ার্ড,லோகோ முற்றம்
লস,லூஸ்
নিম্ন প্লাস্টিকের সীমা,குறைந்த பிளாஸ்டிக் வரம்பு
কম তাপ সিমেন্ট,குறைந்த வெப்ப சிமெண்ட்
মেশিন ছাঁচনির্মাণ,இயந்திர மோல்டிங்
ম্যাক্রোস্ট্রাকচার,மேக்ரோஸ்ட்ரக்சர்
প্রধান প্রধান নিয়ন্ত্রক,முக்கிய தலைமை சீராக்கி
প্রধান বন্দর,முக்கிய துறைமுகம்
বায়ু আপ করা,ஒப்பனை காற்று
মানসার্ড,மான்சார்ட்
মার্শালিং ইয়ার্ড,மார்ஷலிங் முற்றம்
রাজমিস্ত্রির কাজ,கொத்து
পরিপক্ক তাপমাত্রা,முதிர்ச்சியடைந்த வெப்பநிலை
মধ্যবর্তী তলা মেঝে,இடைமட்ட மாடி
যান্ত্রিক বিশ্লেষণ,இயந்திர பகுப்பாய்வு
যান্ত্রিক বায়ুচলাচল,இயந்திர காற்றோட்டம்
মেট্রিক সিস্টেম,மெட்ரிக் அமைப்பு
মাইক্রোস্ট্রাকচার,நுண் கட்டமைப்பு
মিলি সমতুল্য,மில்லிக்கு சமம்
মিলি প্রতি লিটার সমতুল্য,ஒரு லிட்டருக்கு மில்லி சமம்
খনিজ,கனிம
খনিজ মাটি,கனிம மண்
ছোট বন্দর,சிறிய துறைமுகம்
Mitred বন্ধ,மிட்ரெட் மூடல்
মোবাইল সয়েল কলয়েড,நடமாடும் மண் கொலாய்டு
আর্দ্রতা কন্টেন্ট,ஈரப்பதம்
আর্দ্রতা গ্রেডিয়েন্ট,ஈரப்பதம் சாய்வு
মনোলিথ,ஒற்றைக்கல்
মনোরেল,மோனோரயில்
জাতীয় হারবার কাউন্সিল,தேசிய துறைமுக சபை
প্রাকৃতিক বিছানা,இயற்கை படுக்கை
প্রাকৃতিক ফিনিস,இயற்கையான பூச்சு
প্রাকৃতিক পোতাশ্রয়,இயற்கை துறைமுகம்
প্রাকৃতিক বায়ুচলাচল,இயற்கை காற்றோட்டம்
নৌ বন্দর,கடற்படை துறைமுகம்
নিউটন,நியூட்டன்
অ অভিন্ন প্রবাহ,சீரற்ற ஓட்டம்
জলের হার দখল করে,நீர் வீதத்தை ஆக்கிரமித்துள்ளது
তেলে আকা,எண்ணெய் வண்ணப்பூச்சு
তেল কূপ সিমেন্ট,எண்ணெய் கிணறு சிமெண்ட்
খোলা চ্যানেল প্রবাহ,திறந்த சேனல் ஓட்டம்
সর্বোত্তম আর্দ্রতা,உகந்த ஈரப்பதம்
জৈব মাটি,கரிம மண்
ওরিয়েন্টেশন,நோக்குநிலை
অর্থোগোনাল,ஆர்த்தோகனல்
অর্টস্টেইন,ஆர்ட்ஸ்டீன்
বাইরের সংকেত,வெளிப்புற சமிக்ஞை
জারণ,ஆக்சிஜனேற்றம்
প্যান্ট্রি,சரக்கறை
প্যারাপেট,பாரபெட்
প্রাচীর প্রাচীর,பாரபெட் சுவர்
পিতামাতার উপাদান,பெற்றோர் பொருள்
নুড়ি ঢালাই প্লাস্টার,கூழாங்கல் வார்ப்பு பிளாஸ்டர்
পেডালফার,பெடல்பர்
পেডোকাল,பெடோகல்
পেডোজেনেসিস,பெடோஜெனெசிஸ்
পেডোলজি,பெடாலஜி
পেডোস্ফিয়ার,பெடோஸ்பியர்
পেনেট্রোমিটার,பெனெட்ரோமீட்டர்
পেন্ট ছাদ,பென்ட் கூரை
পেপটাইজিং এজেন্ট,பெப்டிசிங் முகவர்
বিশ্লেষণের সময়কাল,பகுப்பாய்வு காலம்
পারপেন্ড,பெர்பென்ட்
শোষণ,பெர்ஸர்ப்ஷன்
পিয়ার,பையர்
পিলাস্টার,பிலாஸ்டர்
পিচ,பிட்ச்
গল্পটা ছাদ,பிட்ச் கூரை
সাধারণ কংক্রিট,வெற்று கான்கிரீட்
সমতল কোণ,விமான கோணம்
সমতল গজ,சமவெளி முற்றம்
প্ল্যানসোল,பிளான்சோல்
প্লাস্টিকের সামঞ্জস্য,பிளாஸ்டிக் நிலைத்தன்மை
প্লাস্টিসিটি,பிளாஸ்டிசிட்டி
প্লাস্টিসিটি সূচক,பிளாஸ்டிசிட்டி இன்டெக்ஸ்
প্লাস্টিসিটি সীমা,பிளாஸ்டிசிட்டி வரம்பு
প্লাস্টিসিটি পরিসীমা,பிளாஸ்டிசிட்டி வரம்பு
প্লাটি গঠন,பிளாட்டி அமைப்பு
প্লিন্থ,பீடம்
লাঙ্গলের মাটি,உழவு மண்
বরই পাথর,பிளம் கல்
পডজোল,போட்ஸோல்
ইশারা,சுட்டி
বহুভুজ প্রাচীর,பலகோண சுவர்
ছিদ্র স্থান,துளை இடம்
বন্দর,துறைமுகம்
ইতিবাচক বায়ুচলাচল,நேர்மறை காற்றோட்டம்
প্রাইরি মাটি,புல்வெளி மண்
যথার্থতা,துல்லியம்
প্রাথমিক কণা,முதன்மை துகள்
প্রিজম্যাটিক কাঠামো,பிரிஸ்மாடிக் அமைப்பு
উৎপাদনশীল কাজ,உற்பத்தி வேலை
প্রকল্পের ন্যায্যতা,திட்ட நியாயப்படுத்தல்
প্রতিরক্ষামূলক কাজ,பாதுகாப்பு வேலை
সিউডো-মাইসেলিয়াম,போலி-மைசீலியம்
পুডল,குட்டை
পাগিং,புக்கிங்
পিউমিস,பியூமிஸ்
পাঞ্চিয়ন,குத்து
পুতুল,பொம்மை
পুটলগ,புட்லாக்
পুটলগ ভারা,புட்லாக் சாரக்கட்டு
পরিমাণ পরিমাপক,அளவு சர்வேயர்
খনির রস,குவாரி சாறு
কোয়ে,குவே
রানী বন্ধ,ராணி மூடல்
কুইন,குவோயின்
ভেলা ফাউন্ডেশন,ராஃப்ட் அடித்தளம்
রাকার,ரேக்கர்
রেকিং,ரேக்கிங்
রেকিং বন্ড,ரேக்கிங் பத்திரம்
ঝলকানি raking,ரேக்கிங் ஒளிரும்
দ্রুত পরিবর্তনশীল প্রবাহ,வேகமாக மாறுபடும் ஓட்டம்
পুনরুদ্ধারযোগ্য পেমেন্ট,திரும்பப் பெறக்கூடிய கட்டணம்
লাল পৃথিবী,சிவப்பு பூமி
লাল দোআঁশ,சிவப்பு களிமண்
রেগুলেটর,சீராக்கி
রেগুর বা কালো তুলা মাটি,ரெகர் அல்லது கருப்பு பருத்தி மண்
পরিশোধের চুক্তি,திருப்பிச் செலுத்தும் ஒப்பந்தம்
অবশিষ্ট সংকোচন,எஞ்சிய சுருக்கம்
অবশিষ্ট মাটি,எஞ்சிய மண்
প্রকাশ করা,வெளிப்படுத்து
পিন প্রকাশ করুন,பின்னை வெளிப்படுத்து
টাই প্রকাশ,டை வெளிப்படுத்து
রিজ,ரிட்ஜ்
রিজ ক্যাপিং,ரிட்ஜ் கேப்பிங்
নদী,நதி
রোড স্টেড,சாலை நிலை
রুক্ষ প্লাস্টার,கரடுமுரடான பிளாஸ்டர்
ধ্বংসস্তুপ,இடிபாடுகள்
ধ্বংসস্তূপ রাজমিস্ত্রি,இடிந்த கொத்து
ধ্বংসস্তূপ দেয়াল,இடிந்த சுவர்
চলমান পরিমাপ,இயங்கும் அளவீடு
নিরাপদ ভারবহন ক্ষমতা,பாதுகாப்பான தாங்கும் திறன்
লবণ গ্লেজ,உப்பு படிந்து
সাধারন মাপ,மாதிரி அளவு
নমুনা বিতরণ,மாதிரி விநியோகம்
নমুনা ত্রুটি,மாதிரி பிழை
বালি,மணல்
বালি ফিনিস,மணல் பூச்சு
বালি হাত ছাঁচনির্মাণ,மணல் கை மோல்டிங்
স্যান্ডিং,மணல் அள்ளுதல்
স্যাচুরেটেড মাটি,நிறைவுற்ற மண்
স্যাচুরেটেড মাটির পেস্ট,நிறைவுற்ற மண் பேஸ்ட்
স্যাচুরেশন নির্যাস,செறிவூட்டல் சாறு
স্যাচুরেশন শতাংশ,செறிவூட்டல் சதவீதம்
সসার গম্বুজ,சாசர் குவிமாடம்
ভারা,சாரக்கட்டு
শিস্ট,ஷிஸ்ட்
সমুদ্র বন্দর,கடல் துறைமுகம்
গোপন নর্দমা,ரகசிய சாக்கடை
দ্বিতীয়,இரண்டாவது
অবক্ষেপণ বিশ্লেষণ,வண்டல் பகுப்பாய்வு
আধা-কৃত্রিম বন্দর,அரை செயற்கை துறைமுகம்
আধা জোয়ার ডক,அரை அலை கப்பல்
বার্ধক্য,முதுமை
শেল,ஷேல்
চাদরের স্তূপ,தாள் குவியல்
সংকোচন সীমা,சுருக்க வரம்பு
শাটারিং,ஷட்டரிங்
সিয়ালিটিক মাটি,சியாலிடிக் மண்
সিয়েরোজেম,சிரோஜெம்
সিল,சில்லு
পলি,வண்டல் மண்
একক ফ্লেমিশ রক্ত,ஒற்றை சதை இரத்தம்
একক দানাদার কাঠামো,ஒற்றை தானிய அமைப்பு
কঙ্কালের মাটি,எலும்பு மண்
স্কার্টিং,பாவாடை
ঘুমের প্রাচীর,ஸ்லீப்பர் சுவர்
পাশের নর্দমা,பக்கவாட்டு சாக்கடை
পিছলানো পদ্দতি,ஸ்லைடு விதி
স্লিপ ডক,ஸ்லிப் டாக்
স্মোনিজা,ஸ்மோனிசா
ভিজানো,ஊறவைத்தல்
মৃত্তিকা সমিতি,மண் சங்கம்
মাটির শ্রেণী,மண் வகுப்பு
মাটি জটিল,மண் வளாகம்
মাটির সামঞ্জস্য,மண் நிலைத்தன்மை
মাটির পরিবার,மண் குடும்பம்
মাটির ফ্রেমের কাজ,மண் சட்ட வேலை
মাটির আদ্রতা,மண்ணின் ஈரப்பதம்
মাটির আর্দ্রতা বৃদ্ধি,மண்ணின் ஈரப்பதம் பெருக்கம்
মাটির আর্দ্রতার ঘাটতি,மண்ணின் ஈரப்பதம் குறைபாடு
মাটির রূপবিদ্যা,மண் உருவவியல்
মাটির কণা,மண் துகள்
মাটির পর্যায়,மண் கட்டம்
মাটি প্রোফাইল,மண் விவரக்குறிப்பு
মাটির প্রতিক্রিয়া,மண் எதிர்வினை
মাটি আলাদা করে,மண் பிரிகிறது
মাটি সিরিজ,மண் தொடர்
মাটির সমাধান,மண் தீர்வு
মাটির গঠন,மண் அமைப்பு
মাটির গঠন,மண் அமைப்பு
মাটির ধরন,மண் வகை
সোলুম,சோலம்
সর্পশন,சோர்ப்ஷன்
স্পালস,ஸ்பால்கள்
নির্দিষ্ট আয়ন প্রভাব,குறிப்பிட்ட அயனி விளைவு
বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি,சதுர வடிவ இடிபாடுகள்
বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি,ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து
অটল প্রবাহ,நிலையான ஓட்டம்
ধাপে ধাপে ঝলকানি,மிளிரும் படி
আঠালোতা,ஒட்டும் தன்மை
স্টিকিং পয়েন্ট,ஒட்டும் புள்ளி
পাথর,கல்
স্লপ হাত ছাঁচনির্মাণ,ஸ்லோப் கை மோல்டிங்
চাবুক কবজা,பட்டா கீல்
খড় বোর্ড,வைக்கோல் பலகை
প্রবাহ,ஸ்ட்ரீம்
মানসিক চাপ,மன அழுத்தம்
স্ট্রেচার,நீட்டுபவர்
স্ট্রেচার বন্ড,ஸ்ட்ரெச்சர் பிணைப்பு
স্ট্রেচার কোর্স,ஸ்ட்ரெச்சர் படிப்பு
স্ট্রিং,லேசான கயிறு
স্ট্রিং কোর্স,சரம் பாடநெறி
স্ট্রাকচার ফ্যাক্টর,கட்டமைப்பு காரணி
গঠন সূচক,கட்டமைப்பு குறியீடு
স্টুকো,ஸ்டக்கோ
স্টুড,வீரியமான
স্টাইলোবেট,ஸ்டைலோபேட்
সাব মাটি,துணை மண்
উপ-কাঠামো,துணை அமைப்பு
সমষ্টি বক্ররেখা,கூட்டுத்தொகை வளைவு
সূর্য মাইকা,சன் மைக்கா
সুপার স্ট্রাকচার,சூப்பர் கட்டமைப்பு
সার্ভেয়ার,நிலமளப்போர்
এস-মান,எஸ்-மதிப்பு
চোরাই মাল,அங்கும் இங்கும் அசை
রাজহাঁসের ঘাড়,ஸ்வான் கழுத்து
তাবারন্যাকল,கூடாரம்
টেবিল হাত ছাঁচনির্মাণ,மேஜை கை மோல்டிங்
ট্যাঙ্কিং,டேங்கிங்
টেম্পিয়েত্তো,டெம்பீட்டோ
টেম্পারিং,வெப்பநிலை மாற்றம்
টেমপ্লেট,டெம்ப்ளேட்
টেমপ্লেট,டெம்ப்ளேட்
টেপিডারিয়াম,டெபிடேரியம்
পোড়ামাটির,டெரகோட்டா
টেরা রোজা,டெர்ரா ரோசா
টেরাজো,டெர்ராஸோ
টেট্রা শৈলী,டெட்ரா பாணி
থ্রেশহোল্ড সীমা মান,வரம்பு வரம்பு மதிப்பு
গলা,தொண்டை
পাথরের মাধ্যমে,கல் மூலம்
জোয়ার বেসিন,டைடல் பேசின்
টাই বার,டை பார்
টাই মরীচি,கற்றை கட்டவும்
টাই রড,டை ராட்
তিরস,Tirs
সহনশীলতা,சகிப்புத்தன்மை
দাঁত তোলা,பல்வலி
উপরের মাটি বা পৃষ্ঠের মাটি,மேல் மண் அல்லது மேற்பரப்பு மண்
মোট ছিদ্র,மொத்த போரோசிட்டி
ট্রেসরি,டிரேசரி
ট্রেন প্রতিরোধ,ரயில் எதிர்ப்பு
ট্রান্সেপ্ট,இடமாற்றம்
ক্রান্তিকালীন মাটি,இடைநிலை மண்
ট্রান্সম,டிரான்ஸ்சம்
পরিবহন মাটি,போக்குவரத்து மண்
উপনদী,துணை நதி
ট্রাইফোরিয়াম,டிரிஃபோரியம்
ট্রাইগ্লিফ,ட்ரைகிளிஃப்
কাটা মাটি,துண்டிக்கப்பட்ட மண்
উত্তাল প্রবাহ,கொந்தளிப்பான ஓட்டம்
বুরুজ,சிறு கோபுரம்
টাইম্পার সংখ্যা,டைம்பார் எண்
চূড়ান্ত ভারবহন ক্ষমতা,இறுதி தாங்கும் திறன்
চূড়ান্ত পিএইচ,அல்டிமேட் பிஎச்
এলোমেলো ধ্বংসস্তূপের গাঁথনি,ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து
আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি,கட்டமைக்கப்படாத சதுர இடிபாடுகள்
আন্ডারক্রফট,அண்டர்கிராஃப்ட்
অপূর্ণ ছিদ্র,நிரப்பப்படாத போரோசிட்டி
অভিন্ন প্রবাহ,சீரான ஓட்டம்
ইউনিট ফ্রেম টাইপ ভারা,அலகு சட்ட வகை சாரக்கட்டு
অনুৎপাদনশীল কাজ,பயனற்ற வேலை
অসম্পৃক্ত মাটি,நிறைவுறா மண்
অস্থির প্রবাহ,நிலையற்ற ஓட்டம்
প্লাস্টিকের উপরের সীমা,மேல் பிளாஸ்டிக் வரம்பு
উপত্যকা গটার,பள்ளத்தாக்கு சாக்கடை
ভল্ট,வால்ட்
ভেটেরিয়াম,வெட்டாரியம்
অবাধে বায়ু - চলাচলের ব্যবস্থা,காற்றோட்டம்
ভেন্টিলেটর,மறுபடியும்
ভেরামদাহ,வெரம்தா
ভেস্টিবুল,வேஸ்டிபுல்
ভিলা,வில்லா
