Bengali,Hindi
কাঠকয়লা,"चारकोल, काठ कोयला"
চারগ্যাফের নিয়ম,चारगाफ नियम
চার্জ কাপলড ডিভাইস (সিসিডি),आवेश युग्मित युक्ति
চার্জিং,आवेशन
চ্যাসমোগামাস,उन्मील्यपरागणी
চ্যাথামালাস,कैथेमैलस
চেলোন,कीलोन
রাসায়নিক বিশ্লেষক,रासायनिक विश्लेषित्र
রাসায়নিক বন্ড,रासायनिक आबंध
রাসায়নিক ব্রেকডাউন,रासायनिक भंजन
রাসায়নিক জটিলতা,रासायनिक सम्मिश्रता
রাসায়নিক পরিবেশ,रासायनिक पर्यावरण
রাসায়নিক বিবর্তন,रासायनिक विकास
রাসায়নিক পদ্ধতি,रासायनिक विधि
রাসায়নিক মিউটেজেন,रासायनिक उत्परिवर्तजन
রাসায়নিক উত্স,रासायनिक उद्भव
রাসায়নিক অক্সিজেন চাহিদা,रासायनिक ऑक्सीजन मांग
রাসায়নিক সম্ভাবনা,रासायनिक विभव
রাসায়নিক স্ক্যাল্পেল,रासायनिक स्केल्पेल
রাসায়নিক সংকেত,रासायनिक संकेत
রাসায়নিক সিনপাস,रासायनिक अंतर्ग्रथन
কেমিওসমোটিক হাইপোথিসিস,रसायन परासरणी परिकल्पना
রসায়নবিদ,रसायनज्ञ
রসায়ন,रसायन विज्ञान
কেমোসিন্থেসিস,रसोसंश्लेषण
কেমো-অটোরোফিক ব্যাকটিরিয়া,रसो-स्वपोषी जीवाणु
কেমোনস্টি,रसो-अनुकुंचन
কেমোসিন্থেসিস,रसोसंश्लेषण
কেমোসিন্থেটিক অটোট্রফ,रसोसंश्लेषी स्वपोषित
কেমোসিন্থেটিক ব্যাকটিরিয়া,रसोसंश्लेषी जीवाणु
কেমোট্যাক্সিস,रसोनुचलन
কেমোট্যাক্সোনমি,"रसायनवर्गिकी, रसोवर्गिकी"
কেমোথেরাপি,रसोचिकित्सा
চেনোপোডিয়াসি,कीनोपोडिएसी
চিয়াসমাটা,किऐज्मेटा
চিয়াস্মনা টাইপ হাইপোথিসিস,किऐज्मा प्रकार परिकल्पना
চিকুনগুনিয়া,चिकनगुनिया
চিকোরি,कासनी
শৈশব,"बालपन, बाल्यावस्था"
মরিচ মোজাইক ভাইরাস,मिर्च मोजेक विषाणु
সিনচোনা অফিসিনালিস,सिनकोना ऑफिसिनैलिस
চিরোপটারফিলি,जतुपरागण
চিটিন,काइटिन
চিটিনাস,काइटिनी
ক্ল্যামিডিয়া ট্র্যাচোমেটিস,क्लेमाइडिया ट्रेकोमेटिस
ক্ল্যামিডিয়াসিস,क्लेमाइडीयता
ক্ল্যামিডোমোনাস,क्लेमाइडोमोनास
ক্লোরামফেনিকোল,क्लोरैम्फैनिकॉल
ক্লোরেলা,क्लोरेला
ক্লোরেনচাইমা,हरितऊतक
ক্লোরাইড সেল,क्लोराइड कोशिका
ক্লোরিন,क्लोरीन
ক্লোরোফ্লুওরো কার্বন (সিএফসিএস),क्लोरोफ्लुओरोकार्बन
ক্লোরোফর্ম,क्लोरोफॉर्म
ক্লোরোফাইসি,क्लोरोफाइसी
ক্লোরোফাইট পূর্বপুরুষ,हरितपादप पूर्वज
ক্লোরোসিস,हरिमाहीनता
ক্লোরোসিস,"हरितरोग, क्लोरोसिस"
কোওনোসাইট,"कीपाणु, कीपकोशिका"
Cholecystokinesis,कोलेसिस्टोकाइनेसिस
কোলেসিস্টোকিনিন,कोलेसिस्टोकाइनिन
কোলেস্টেরল,कोलेस्टेरॉल
কোলিনার্জিক,"कोलीन-उत्तेजक, कोलीनर्जिक"
Chondrichthyes,कॉन्ड्रिक्थीज
কনড্রিন,"उपास्थिन, कॉन्ड्रिन"
কনড্রোসাইট,उपास्थि-अणु
কর্ডে টেন্ডিনা,कंडरा रज्जु
কর্ডাটা,कॉर्डेटा (रज्जुकी संघ)
Chorioallantoic প্ল্যাসেন্টা,जरायु-अपरापोषिका अपरा
কোরিওন,जरायु
কোরিওনিক কর্টিকোট্রপিন,जरायु कार्टिकोट्रॉपिन
কোরিওনিক গোনাডোট্রপিন,जरायु गोनेडोट्रॉपिन
কোরিওনিক থাইরোট্রপিন,जरायु थायरोट्रापिन
কোরয়েড,रक्तक पटल
ক্রোমাটিড,"अर्धसूत्र, अर्धगुणसूत्र"
ক্রোমাটিন ফাইবার,क्रोमैटिन रेशा
ক্রোমাটিন,क्रोमैटिन
ক্রোমাটোগ্রাফিক কৌশল,वर्णलेखी तकनीक
ক্রোমাটোগ্রাফি,"वर्णलेखिकी, क्रोमैटोग्राफी"
ক্রোমাটোফোর,वर्णकधर
ক্রোমোজেনিক সাবস্ট্রেট,वर्णजनिक क्रियाधार
ক্রোমোনেমা,"वर्णसूत्र, क्रोमोनीमा"
ক্রোমোফোর,वर्णमूलक
ক্রোমোপ্লাস্ট,"वर्णलवक, क्रोमोप्लास्ट"
ক্রোমোসোমাল ক্ষয়,गुणसूत्री विपथन
ক্রোমোসোমাল ত্রুটি,गुणसूत्री दोष
ক্রোমোজোম ম্যাপিং,गुणसूत्र मानचित्रण
বংশের ক্রোমোজোম তত্ত্ব,आनुवंशिकता का गुणसूत्र सिद्धांत
উত্তরাধিকার ক্রোমোজোম তত্ত্ব,वंशागति का गुणसूत्र सिद्धांत
দুরারোগ্য ব্রংকাইটিস,चिरकारी श्वसनीशोथ
দীর্ঘস্থায়ী মাইয়েড লিউকেমিয়া,चिरकारी पेशिभ श्वेताणुरक्तता
ক্রনিকল,इतिवृत्त
কালানুক্রমিকভাবে,"कालानुक्रमिक रूप से, कालानुक्रमतः"
ক্রিস্যান্থেমাম সিনেরিয়ালফোলিয়াম,क्राइसेन्थिमम सिनेरेरिफोलियम
ক্রিস্যান্থেমাম সূচক,क्राइसेन्थिमम इंडिकम (गुलदाउदी)
ক্রাইথেমাম রোজাম,क्राइसेन्थिमम रोसियम
ক্রিসোফাইটা,क्राइसोफाइटा
ক্রিসোফাইট,क्राइसोफाइट
চিলোমিক্রন,काइलोमाइक्रोन
চিম,काइम
Chymotrypsin,काइमोट्रिप्सिन
সিকদা,साइकेडा
সিসার অ্যারিটিনাম,साइसर ऐरीटिनम (चना)
সিচলিড ফিশ,"सिकलिड मीन, सिकलिड मछली"
সি-হরিজোন,सी-संस्तर
সিলিয়া,पक्ष्माभ
Ciliary শরীর,पक्ष्माभ पिंड
সিলারি গ্যাংলিওন,पक्ष्माभ गुच्छिका
সিলারি মুভমেন্ট,पक्ष्माभी गति
সিলারি,पक्ष्माभी
সিলিয়েট,पक्ष्माभी प्राणी
সিলিয়াম (সিলিয়া),पक्ष्माभ
সিনচোনা,सिनकोना
সিওনা,सायोना
সিপ্রোফ্লোকসাকিন,सिप्रोफ्लॉक्सैसिन
প্রচলন,परिसंचरण
সংবহনতন্ত্র,परिसंचरण तंत्र
সারসোমোফেজিয়াল কমিসার,परिग्रसिका संधायी
সিরহোজ,प्रतानी
সিরোসিস,सिरोसिस
সিরহৌস,शिखी
সিস্টারনা,कुंडिका
সিস্ট্রন,"कार्येक, सिस्ट्रॉन"
সিট্রুলাইন,सिट्रूलीन
লেবু জাতীয় ফল,सिट्रस फल
দখল,वंशशाखिकी
ক্লেডোড,पर्णाभ पर्व
ক্লাডোফোরা,क्लैडोफोरा
ক্লারিয়াস গ্যারিপিনাস,क्लैरिअस गैरीपिनस
ক্লাস,"वर्ग, क्लास"
ক্লাস,संवर्ग
শ্রেণিবদ্ধকরণ,वर्गीकरण
Clavicesps,क्लैविसेप्स
হাতল,"जत्रुक, क्लेविकल"
নখর অঙ্ক,नखरहीन अंगुली
ক্লে,"मृत्तिका, चिकनी मिट्टी"
বিদারণ খাঁজ কাটা,विदलन खाँच
ক্লিস্টোগ্যামাস,अनुन्मील्यपरागणी
ক্লেমেটিস,क्लीमैटिस
জলবায়ু,जलवायु
জলবায়ু অঞ্চল,जलवायु क्षेत्र
জলবায়ু পরামিতি,"जलवायवी प्राचल, जलवायु पैरामीटर"
ক্লাইম্যাক্স সম্প্রদায়,चरम समुदाय
লতা,आरोही
আরোহণ,"अरोहण, (वि.) आरोही"
ক্লিনিকাল পিরিয়ড,रोगलक्षण काल
ক্লিটেলার,"पर्याणिक, क्लाइटेलमी"
ক্লিটেলাম,"पर्याणिका, क्लाइटेलम"
ভগাঙ্কুর,क्लाइटोरिया
ভগাঙ্কুর,भगशेफ
ক্লোচা,अवस्कर
ক্লোনাল ব্যাঙ,क्लोनी मेंढक
ক্লোনাল প্রচার,क्लोनी प्रवर्धन
ক্লোনাল নির্বাচন,क्लोनी वरण
ক্লোন,क्लोन
ক্লোনিং,क्लोनन
বিবাহ বন্ধ করুন,सगे-संबंधियों में विवाह
বন্ধ সিস্টেম,संवृत तंत्र
ক্লোস্ট্রিডিয়াম,क्लॉस्ट्रिडियम
ক্লোস্ট্রিডিয়াম বুটিলিসিয়াম,क्लॉस्ट्रीडियम ब्यूटिलिकम
ক্লট বাস্টার,स्कंद विदारक
রক্ত জমাট বাঁধা,रुधिर स्कंदन
ক্লোভার বিন,लौंग फली
ক্লোভার-পাতা মডেল,"त्रिपर्णी मॉडल, क्लोवर लीफ मॉडल"
ক্লাউন ফিশ,क्लाउन मीन
Cnidarians,नाइडेरिया प्राणी
Cnidoblast,दंशकोरक
Coaservate,"सहपुंज, सहपुंजित"
মোটা সমন্বয় গিঁট,स्थूल समायोजन घुंडी
মোটা বালি,मोटी रेत
উপকূলীয় une,तटीय टिब्बा
উপকূলীয় চিংড়ি সংস্কৃতি খামার,तटीय झींगा संवर्धन फार्म
কোবাল্ট,कोबाल्ट
কোকেন,कोकेन
কোক্সিডিওসিস,कॉक्सीडियता
কোকাস,"गोलाणु, कॉकस"
কোকসেক্স,अनुत्रिक
কোচলিয়া,"कर्णावर्त, कॉक्लिया"
কোচলিয়া,फली कुंडल
কোকুন,"कोया, कोकून"
কোডেড জেনেটিক প্রোগ্রাম,कोडित जीन कार्यक्रम
কোডাইন,कोडीन
কোডিং,संकेतन
কোডিং,कूटन (कूटलेखन)
কোডিং,कोडन
কোডিং স্ট্র্যান্ড,"कूटन रज्जुक, कोडन रज्जुक"
কোডমিনেন্স,सहप्रभाविता
কোডন,"प्रकूट, कोडॉन"
Colenterate,सीलेन्टरेट
কোয়েলেন্টারন,आंतरगुहा
সিলিয়াক গ্যাংলিওন,"उदर-गुहा, गुच्छिका"
কোয়েলোমেট,"प्रगुही, सीलोमी"
কোয়েলোম,"प्रगुहा, सीलोम"
কোয়েলোমিক এপিথেলিয়াম,प्रगुही उपकला
কোয়েলমিক তরল,प्रगुही तरल
কোয়েলোমো স্যাক,प्रगुहा कोश
কোয়েনোসাইটিক,संकोशिकी
Coenopodeaceae,सीनोपोडिएसी
কোএনজাইম,सहएंजाइम
সহ-বিবর্তন,सह-विकास
সহ-বিলুপ্তি,"सहविलोपन, सह-विलोप"
সহ-গুণক,सह-कारक
সংহতি,संसंजन
সংহতি শক্তি,संसंजन बल
সংহতি তত্ত্ব,संसंजन सिद्धांत
সংহতি-টান-ট্রান্সপায়ারেশন,संसंजन-तनाव वाष्पोत्सर्जन
সহযোগিতা,कोहॉर्ट
সর্পিল বা হেলিক্যালি কয়েলড,सर्पिल या कुंडलित रूप से लिपटी/लपेटी गई
কয়েলড,"कुंडलित, लपेटा गया"
কোয়েটস,मैथुन
কোয়েটস ইন্টারপ্রেটাস (প্রত্যাহার),अंतरित मैथुन (निष्कासन)
কোলচিসিন,कॉल्चिसिन
কোলচিকাম শারদীয়,कोल्चिकम औटम्नेल
ঠান্ডা মাথায়,"असमतापी, अनियततापी"
ঠান্ডা মরুভূমি,शीत मरुस्थल
কোল্ড রিসেপ্টর,शीतग्राही
কোলিওপটারান,वर्मपंखी
কোলিওপটাইল,प्रांकुर चोल
কোলিওরহিজা,मूलांकुर-चोल
কোলিয়াস,कोलियस
কোলাজেন,कोलैजन
কোলাজেন ফাইবার,कोलैजन रेशा
কলার,कॉलर
জামানত গ্রন্থি,संपार्श्विक ग्रंथि
টিউবুল সংগ্রহ করা,संग्राहक नलिका
সংগ্রহ নালী,संग्राहक वाहिनी
কোলেটোট্রিচাম,कॉलेटोट्राइकम
কলোব্লাস্ট সেল,श्लेषकोरक कोशिका
কোলয়েড,कोलॉइड
কোলয়েডাল,कोलॉइडी
কলোকাসিয়া,अरबी
কোলন,वृहदंत्र
Colon পনিবেশিক ফর্ম,निवह-जीव
Colon পনিবেশিক নস্টোক,निवही नॉस्टॉक
উপনিবেশ,निवहभवन
কলোনী,निवह
কলস্ট্রাম,"नवस्तन्य, नवदुग्ध"
রঙ অন্ধত্ব,वर्णांधता
কলাম ক্রোমাটোগ্রাফি,स्तंभ वर्णलेखन
বার্টিনি কলাম,बर्टिनी स्तंभ
কলামার এপিথেলিয়াম,स्तंभाकार उपकला
চিরুনি প্লেট,कंकत पट्टिका
সম্মিলিত প্রতিরোধের ঘাটতি সিন্ড্রোম,संयुक्त प्रतिरक्षा न्यूनता संलक्षण
সম্মিলিত ওজন,संयुक्त भार
কম্ব-জেলি,"कॉम्ब जेली, कंकत जेली"
দহন,दहन
দহন প্রক্রিয়া,दहन प्रक्रम
কমা,कॉमा (रूप)
কমেন্সালিজম,सहभोजिता
কমিসুরাল জাহাজ,संधायी वाहिका
সাধারণ পূর্বপুরুষ,साझा पूर्वज
সাধারণ ক্যারোটিড ধমনী,मूल ग्रीवा धमनी
সাধারণ ভারতীয় তুষার,सामान्य भारतीय भेक
সম্প্রদায় বৈচিত্র্য,समुदाय विविधता
সম্প্রদায় মিথস্ক্রিয়া,समुदाय पारस्परिक क्रिया
সংযোগ,संहनन
সঙ্গী সেল,सहचर कोशिका
তুলনামূলক অ্যানাটমি,तुलनात्मक शारीर
তুলনামূলক আকারবিজ্ঞান,तुलनात्मक आकारिकी
সামঞ্জস্যতা,"संसुगति, ससंगता"
সামঞ্জস্যতা,निषेच्यता
ক্ষতিপূরণ পুনর্জন্ম,प्रतिकारी पुनस्र्द्भवन
সক্ষম সেল,सक्षम कोशिका
সক্ষম হোস্ট,समर्थ परपोषी
প্রতিযোগিতা,"स्पर्धा, प्रतियोगिता"
প্রতিযোগিতামূলক বাধা,स्पर्धी संदमन
প্রতিযোগিতামূলক বাধা,स्पर्धी संदमक
পরিপূরক,पूरकता
পরিপূরক ফিল্টার,पूरक फिल्टर
পরিপূরক জিন,पूरक जीन
পরিপূরক জুটি,पूरक युग्म
সম্পূর্ণ হজম ট্র্যাক্ট,संपूर्ण पाचन पथ
সম্পূর্ণ লিঙ্কেজ,पूर्ण सहलग्नता
সম্পূর্ণ জারণ,पूर्ण उपचयन
জটিল,सम्मिश्र
জটিল,जटिल
জটিল,संकुल
জটিল টিস্যু,जटिल ऊतक
সংমিশ্রণ,"संयुक्त, संग्रथित"
যৌগিক Corymb,संयुक्त समशिख
যৌগিক এপিথেলিয়াম,बहुस्तर उपकला
যৌগিক চোখ,संयुक्त नेत्र
যৌগিক আম্বেল,संयुक्त पुष्पछत्र
বাধ্যতামূলক ক্রিয়া,बाध्यकारी क्रिया
গণনা জীববিজ্ঞান,अभिकलन जैविकी
গণিত টমোগ্রাফি,अभिकलित टोमोग्राफी
কম্পিউটারের পর্দা,कंप्यूटर स्क्रीन
ঘন প্রস্রাব,सांद्रित मूत्र
একাগ্রতা,"सांद्रण, गाढ़ापन, सांद्रता"
ঘনত্ব গ্রেডিয়েন্ট,सांद्रण प्रवणता
ধারণা,गर्भधारण
ঘনীভবন,संघनन
ঘনীভবন,द्रवण
কনডেনসেশন ডিকোনডেনসেশন চক্র,संघनन विसंघनन चक्र
ঘনীভূত অবস্থা,संघनित अवस्था
কনডেন্সার লেন্স,संग्राही लेन्स
শর্তসাপেক্ষ,सप्रतिबंध
শর্তসাপেক্ষ,प्रानुकूलित
স্নায়ু প্রবণতা চালনা,तंत्रिका आवेग का चालन
জল চালনা,जल संवहन
পরিবাহী ইলেক্ট্রোলাইট জেল,चालक विद्युत् अपघट्य जेल
শঙ্কু,शंकु
মেনে চলা,संरूपण
কনফর্মার,संरूपी
জন্মগত,जन्मजात
শঙ্কু মূল,शंकुरूप जड़
শঙ্কু,शंक्वाकार
কনিডিয়া,कोनिडिया
শঙ্কু,"शंकुवृक्ष, कोनिफर"
কনিফেরিয়া,कोनीफेरी
কনিফেরোপিডিড,कोनिफेरोप्सिडा
সংযুক্ত ভাস্কুলার বান্ডিল,संयुक्त संवहनी बंडल
সংযুক্ত,संयुग्मी
সংমিশ্রণ,संयुग्मन
কনজেক্টিভা,नेत्रश्लेष्मला
কনজেক্টিভ টিস্যু,संयोजक ऊतक
যোজক কলা,संयोजी ऊतक
কনেলের পরীক্ষা,कॉनेल का प्रयोग
সংরক্ষণ বনায়ন,संरक्षण वानिकी
রক্ষণশীল জমায়েত,संरक्षणात्मक जुताई
স্থিরতা,स्थिरता
উপাদান,"संघटक, रचक"
গঠনমূলক এনজাইম,रचक एंजाइम
গ্রাহক,उपभोक्ता
যোগাযোগ বাধা,संपर्क संदमन
সংক্রামক রোগ,"संसर्गज रोग, छूत की बीमारी"
দূষিত,संदूषित करना
দূষণ,संदूषण
সমসাময়িক জীববিজ্ঞান,"समकालीन जीवविज्ञान, समकालीन जैविकी"
মহাদেশ,महाद्वीप
কনট্যুর লাঙ্গল,समोच्चरेखीय जुताई
চুক্তিবদ্ধতা,संकुंचलनशीलता
সংকোচনের ফাইবার,संकुंचनशील रेशा
সংকোচনের প্রোটিন,संकुंचनशील प्रोटीन
সংকোচনের প্রতিক্রিয়া,संकुंचनशील अनुक्रिया
সংকোচনের শূন্যস্থান,"संकुंचलनशील धानी, संकुंचलनशील रिक्तिका"
বিপরীতে এজেন্ট,विभेद कारक
বিপরীতে এজেন্ট,भेदन कारक
বিপরীতে এজেন্ট,विपर्यास कारक
বৈপরীত্য বৈশিষ্ট্য,विपर्यासी विशेषक
অপকেন্দ্র বল,अपकेंद्री बल
নিয়ন্ত্রণ ফ্যাক্টর,नियंत्रक कारक
নিয়ন্ত্রিত পরীক্ষা,नियंत्रित प्रयोग
কনস,शंकुक
কনস আর্টেরিয়াস,धमनी शंकु
প্রচলিত চাষ,"पारंपरिक जुताई, रूढ जुताई"
রূপান্তরিত,"अभिसरित, अभिसारित"
কনভার্জেন্ট,अभिसारी
অভিসারী বিবর্তন),अभिसारी (विकास)
কনভলভুলাসেই,कॉन्वॉल्वुलेसी
সংশ্লেষিত টিউবুল,संवलित नलिका
সমন্বয়,समन्वय
কপোলিমার,सहबहुलक
তামা,"ताम्र, तांबा"
কপ্রোলাইট,मलगुटिका
কপ্রোফিলাস,शमलरागी
কপুলেট,संयुग्मन करना
Collution,मैथुन
Collution,संयुग्मन
কপুলেটরি প্যাড,मैथुन तल्प
প্রবাল রিফ সম্প্রদায়,प्रवाल भित्ति समुदाय
প্রবাল,"मूंगा, प्रवाल"
কর্ডেট,हृदयाकार
প্রধান অঞ্চল,क्रोड क्षेत्र
কোর জোন,क्रोड क्षेत्र
কোরপ্রেসর,सहदमनकारी
কোরিফসফাইন,कोरीफॉस्फीन
কর্ক,"काग, कॉर्क"
কর্ক ক্যাম্বিয়াম,काग एधा
কর্ক স্ক্রু,"काग पेच, कार्क स्क्रू"
Corm,"घनकंद, कॉर्म"
কর্ন বোরার,मक्का-वेधक
কর্নিয়া,"स्वच्छ मंडल, कॉर्निया"
কর্নেজেন সেল,कॉर्नियाजन कोशिका
কর্নিয়াল লেন্স,कॉर्निया लेन्स
করোলা,दलपुंज
করোনা,"किरीट, कोरोना"
করোনা অনুপ্রবেশকারী এনজাইম,किरीट भेदक एंजाइम
করোনা রেডিয়াটা,अरीय किरीट
করোনারিয়া,कोरोनेरिई
করোনারি ধমনী,हृद् धमनी
করোনারি আর্টারি বাইপাস,हृद्धमनी उपमार्ग
করোনারি আর্টারি ডিজিজ,हृद्धमनी रोग
করোনারি সালকাস,हृद् परिखा
কর্পোরা ক্যাভারনোসা (লিঙ্গ),"शिश्न का सगुह पिंड, शिश्न का कॉर्पोरा कैवर्नोसा"
কর্পোরা কোয়াড্রিজমিনা,"पिंड चतुष्टि, कॉर्पोरा क्वाड्रीजेमिना"
কর্পাস,"पिंड, कॉर्पस"
কর্পাস অ্যালবিকানস,कॉर्पस ऐल्बिकेन्स
কর্পাস ক্যাল্লোসাম,"महासंयोजक पिंड, कॉर्पस कैलोसम"
কর্পাস লিউটিয়াম,"पीत पिंड, कॉर्पस ल्यूटियम"
কর্পাস স্পঞ্জিওসাম,स्पंजी पिंड
কর্পাস স্ট্রিয়েটাম,"रेखित पिंड, कॉर्पस स्ट्रिएटम"
Corrode,संक्षारित करना
কর্টেক্স,वल्कुट
কর্টিকাল নেফ্রন,वल्कुटी वृक्काणु
কর্টিকোস্টেরন,कॉर्टिकोस्टेरोन
কর্টিকোট্রফিক,वल्कुट-प्रभावी
করটিসল,कॉर्टिसॉल
কর্টিসোন,कॉर्टिसोन
করভাস,कॉर्वस
Corymb,"समशिख, कोरिम्ब"
মহাজাগতিক উত্স,ब्रह्मांडीय उत्पत्ति
মহাজাগতিক রায়,"अंतरिक्ष किरण, कॉस्मिक किरण"
মহাজাগতিক,कॉस्मिड
কসমোজোয়ান তত্ত্ব,ब्रह्मांड-जीवोद्भव सिद्धांत
সুতি বলওয়ার্ম,कपास गोलक शलभ
পরামর্শ,"परामर्श, परामर्शन"
কাউন্টার-বর্তমান সিস্টেম,प्रति प्रवाह तंत्र
কাজিন বিয়ে,कजन विवाह
সমযোজী বন্ধন,सहसंयोजी आबंध
আবরণ,आवरण
এপিথেলিয়াম covering েকে রাখা,आवरण उपकला
কাউপারের গ্রন্থি,काउपर - ग्रंथि
কক্সা,कक्षांग
কক্সা,श्रोणि
কক্সাল হাড়,श्रोणि-अस्थि
কক্সাল প্রক্রিয়া,कक्षांग प्रवर्ध
ক্র্যাক,क्रैक
ক্র্যাকার ব্লাস্টিং,पटाखा स्फोटन
ক্রেনিয়াল হাড়,कपाल अस्थि
ক্রেনিয়াল মেনিনজেস,कपाल तानिका
করোটিসঙ্ক্রান্ত নার্ভ,कपाल तंत्रिका
ক্র্যানিওস্যাক্রাল বহির্মুখ,कपालत्रिक बहिर्गम
ক্রেনিয়াম,कपाल
ক্র্যাসুলাসিয়ান অ্যাসিড বিপাক,क्रेस्यूलेसी अम्ल उपापचय
ক্রে মাছ,विचिंगट
ক্রিয়েটিনিন,क्रिएटिनिन
প্রাণী,प्राणी
লতা,विसर्पी
ক্রেনুলেশন,सूक्ष्मवलन
ক্রেনুলেশন,सूक्ष्मदंतन
ক্রিটেসিয়াস পিরিয়ড,क्रिटेशस कल्प
ক্রিটিনিজম,"अवटुवामनता, क्रेटीनता"
ক্রি-ডু-চ্যাট সিন্ড্রোম,क्रि-डू-चैट संलक्षण
ক্রিস্টে,अंतः कटक
সমালোচনামূলক লিঙ্ক প্রজাতি,क्रांतिक योजक जाति
সমালোচনামূলক প্রক্রিয়া,क्रांतिक प्रक्रिया
সমালোচনামূলকভাবে বিপন্ন প্রজাতি,अति संकटापन्न जाति
ফসল,"सस्य, फसल"
ক্রপ ইঞ্জিনিয়ারিং,सस्य अभियांत्रिकी
ক্রপল্যান্ড,सस्य भूमि
ক্রস,प्रसंकर
ক্রস ব্রিডিং,प्रसंकरण
ক্রস ব্রিজ,तिर्यक् सेतु
ক্রস লিঙ্ক,"क्रॉसबद्ध, तिर्यकबद्ध"
ক্রস পরাগায়িত,पर-परागित
ক্রস পরাগায়ন,पर-परागण
অতিক্রম করা,जीन विनिमय
ক্রোটালারিয়া,क्रोटालेरिया
ক্রোটন,क्रोटन
ক্রাউন গ্যাল টিউমার,क्राउन गॉल अर्बुद
ক্রাউন গ্রাফটিং,शिखर कलमबंदी
ক্রুশফর্ম,"क्रॉसरूप, क्रॉसरूपी"
অশোধিত জন্ম হার,अशोधित जन्म दर
অপরিশোধিত মৃত্যুর হার,अशोधित मृत्यु दर
ক্রাস্টাসিয়ান,क्रस्टेशियाई
ক্রাই আইয়া গ,क्राइ IA c
কান্না আইআইএ খ,क्राइ IIA b
ক্রিওপ্রিজারেশন,निम्नताप परिरक्षण
ক্রিওসার্জারি,निम्नताप शल्यचिकित्सा
ক্রিপ্টিক,"गोपक, गुप्त"
ক্রিপ্টিক চেহারা,गुप्त प्रकटन
ক্রিপ্টিক রঙ,गोपक वर्ण
ক্রিপ্টালি - রঙিন,गोपकतः रंग-युक्त
ক্রিপ্টোগামা,क्रिप्टोगैमी
ক্রিপ্টোগামিয়া,क्रिप्टोगैमिया
লাইবারকুহনের ক্রিপ্টস,लीबरकुन प्रगुहिका
স্ফটিক,क्रिस्टल
স্ফটিক,क्रिस्टलीय
স্টেনোফোরানস,टेनोफोरा प्राणी
স্টেনোফোর,"कंकतधर, टेनोफोर"
স্টেনোপ্লানা,टेनोप्लाना
কোকিল,"कुक्कू, कोकिल"
শসা,"कुकुम्बर (ककड़ी, खीरा)"
কুকুর্বিট,कुकरबिट
কুকবিতা,कुकरबिटा
কাল্ম,कल्म
চাষকারী,कृषिज उपजाति
চাষ করা ফসল,कृष्ट सस्य
চাষ করা উদ্ভিদ,कृष्ट पादप
সাংস্কৃতিক বা ত্বরান্বিত ইউট্রোফিকেশন,संवर्धनीय या त्वरित सुपोषण
সংস্কৃতি,"संवर्ध, संवर्धन"
কামুলাস ওফোরাস,अंडधर पुंज
কাপ্রেসাস টোরুলোসা,क्यूप्रेसस टोरूलोसा
কাপুলা,क्यूपुला
কাপুল,प्यालिका
কার্কুমিন,करक्यूमिन
কার্সোরিয়াল,धावी
কার্ভেমব্রাই,कर्वेम्ब्री
কার্ভেমব্রায়োনিক,वक्रभ्रूणी
কুসুটা,"अमरबेल, आकाशबेल"
Cuspetate,"निशिताग्र, वलनी"
কিউটিকাল,"उपत्वचा, उपचर्म"
কাটা,कर्तन
কাটা,कलम
ক্যাটলফিশ,"सुफेनक, कटलफिश"
সায়ানোব্যাকটিরিয়া,सायनोजीवाणु
সায়ানোব্যাক্টেরিয়াম,सायनोजीवाणु
সায়ানোোকোবালামিন (বি 12),सायनोकोबालेमिन
সায়ানোফাইসিয়ান গ্রানুল,साइनोफाइसीय कणिका
সাইথিয়াম,साऐथियम
সাইক্যাড,साइकैड
সাইক্যাডেসি,साइकैडेसी
সাইক্যাডোপিডিডা,साइकैडोप्सिडा
চক্রীয় গ্যানোসিন মনোফসফেট,चक्रीय ग्वानोसीन मोनोफॉस्फेट
চক্রীয় ফটোফোসফোরিলেশন,चक्रीय प्रकाशफॉस्फोरिलन
ঘূর্ণিঝড় বিভাজক,चक्रवाती पृथक्कारी
সাইক্লোপস,साइक्लॉप्स
সাইক্লোস্পোরিন ক,साइक्लोस्पोरिन-A
সাইক্লোস্টোমাটা,साइक्लोस्टोमैटा
সাইকাস,साइकस
সাইমোজ,ससीमाक्षी
সাইমোজ টাইপ,ससीमाक्ष प्रकार
সাইপ্রেস,साइप्रेस
সিপসেলা,सिप्सेला
সিস্টাইন,सिस्टीन
সিস্টিক ফাইব্রোসিস,"पुटीय तंतुमयता, पुटीय रेशमयता"
সাইটোকাইনেসিস,कोशिका-द्रव्य विभाजन
সাইটোক্রোম,साइटोक्रोम
সাইটোকাইন বাধা,साइटोकाइन अवरोध
সাইটোকিনিন,साइटोकाइनिन
সাইটোলজি,कोशिकाविज्ञान
সাইটটন,तंत्रिकाय
সাইটোপ্লাজম,कोशिका-द्रव्य
সাইটোপ্লাজমিক সেতু,कोशिकाद्रव्यी सेतु
সাইটোপ্লাজমিক গ্লোবুল,कोशिकाद्रव्यी गोलिका
সাইটোসিন,साइटोसीन
সাইটোস্কেলটন,कोशिका-पंजर
সাইটোসোল,"कोशिकाविलेय, साइटोसोल"
সাইটোটাক্সোনমি,कोशिकावर्गिकी
পানিশূন্যতা,निर्जलीकरण
