Malayalam,Bengali
സ്വഭാവ സവിശേഷത,বৈশিষ্ট্যযুক্ত প্রতিবন্ধকতা
സ്വഭാവഗുണങ്ങൾ,বৈশিষ্ট্য
ചാർജ് കാരിയർ,চার্জ ক্যারিয়ার
ചാർജ് സാന്ദ്രത,চার্জ ঘনত্ব
ചാർജ്ജ്,চার্জ করা
ചാർജർ,চার্জার
ചാർജിംഗ് വോൾട്ടേജ്,চার্জিং ভোল্টেজ
അവകാശപതം,চার্ট
ചേസിസ്,চ্যাসিস
സല്ലാപം,চ্যাট
കഷണം,চিপ
ചോക്ക് കോയിൽ,চোক কয়েল
ചോക്ക് ഇൻപുട്ട്,চোক ইনপুট
ചോപ്പർ ആംപ്ലിഫയർ,চপার পরিবর্ধক
ക്രോമ,ক্রোমা
ക്രോമ സാമ്പിൾ ഘടന,ক্রোমা স্যাম্পলিং কাঠামো
ക്രോമിനൻസ്,ক্রোমিনেন্স
ഛായാഗ്രഹണം,সিনেমাটোগ্রাফি
സഞ്ചാരം,সার্কিট
സർക്യൂട്ട് ബോർഡ്,সার্কিট বোর্ড
സർക്യൂട്ട് ബ്രേക്കർ,সার্কিট ব্রেকার
സർക്യൂട്ട് ഘടകം,সার্কিট উপাদান
സർക്യൂട്ട് സ്വിച്ച്,সার্কিট বদল
സർക്യൂരി,সার্কিটরি
വൃത്താകൃതിയിലുള്ള ചലനം,বৃত্তাকার গতি
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണം,বিজ্ঞপ্তি মেরুকরণ
സർക്കുലർ ഉപഗ്രഹ ഭ്രമണപഥം,বিজ্ঞপ্তি স্যাটেলাইট কক্ষপথ
വൃത്താകൃതിയിലുള്ള വേഗത,বৃত্তাকার বেগ
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരിച്ച ആന്റിന,বৃত্তাকারভাবে মেরুকৃত অ্যান্টেনা
വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണ പ്രക്ഷേപണം,বিজ্ঞপ্তিযুক্ত মেরুকৃত সংক্রমণ
പഖയായ,সার্কুলেটর
പചാരിക,ক্ল্যাডিং
പട്ട,বাতা
ക്ലാമ്പിംഗ് സർക്യൂട്ട്,ক্ল্যাম্পিং সার্কিট
ക്ലാസ് ഒരു പ്രവർത്തനം,ক্লাস এ অপারেশন
ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ,ক্লাস সি সুরযুক্ত পরিবর্ধক
എമിഷൻ ക്ലാസ്,নির্গমন শ্রেণি
ക്ലാസിക്കൽ ഫിസിക്സ്,শাস্ত্রীয় পদার্থবিজ্ঞান
വര്ഗീകരണം,শ্রেণিবদ্ধকরণ
ക്ലീനിംഗ് ഏജന്റ്,পরিষ্কার এজেন্ট
വക്തമായ,স্পষ্ট
ചാനൽ മായ്ക്കുക,চ্যানেল সাফ করুন
ക്ലിക്കുചെയ്യുക,ক্লিক
കക്ഷി,ক্লায়েন্ট
ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം),ক্লায়েন্ট সম্পর্ক (সার্ভার সম্পর্ক)
ക്ലിഫ് ഇഫക്റ്റ്,ক্লিফ প্রভাব
ക്ലിപ്പ് ബോർഡ്,ক্লিপ বোর্ড
ക്ലിപ്പിംഗ്,ক্লিপিং
ക്ലോക്ക് പൾസ്,ঘড়ির পালস
ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ক্লকড ফ্লিপ ফ্লপ
ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്,ক্লকফেসড মাইক
ക്ലോക്ക്-ആവൃത്തി,ঘড়ি-ফ্রিকোয়েন্সি
ഘടികാരവൃത്തമായ,ক্লকওয়াইজ
അടച്ച സർക്യൂട്ട്,বন্ধ সার্কিট
അടച്ച ലൂപ്പ്,বদ্ধ চক্র
ക്ലസ്റ്റർ,ক্লাস্টার
ക്ലസ്റ്ററിംഗ്,ক্লাস্টারিং
കോലാഹലം,বিশৃঙ্খলা
അലങ്കോല നഷ്ടം,বিশৃঙ্খলা ক্ষতি
പൂശല്,আবরণ
അബോക്സിയൽ കേബിൾ,কোক্সিয়াল কেবল
കോക്സിയൽ ലൈൻ,কোক্সিয়াল লাইন
അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ,কোক্সিয়াল ট্রান্সমিশন লাইন
സഹ ചാനല്,সহ-চ্যানেল
സഹകരണ ഇടപെടൽ,সহ-চ্যানেল হস্তক্ষেপ
കോക്ലിയ,কোচলিয়া
കോഡ്,কোড
കോഡ് നമ്പർ,কোড নম্বর
കോഡ് നിരക്ക്,কোড হার
കോഡ് വാക്ക്,কোড শব্দ
കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്),কোডেক (কোডিং ডিকোডিং)
കോഡ് ചെയ്ത ഓഡിയോ,কোডেড অডিও
കോഡർ,কোডার
കോഡിംഗ്,কোডিং
കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത,কোডিং ডিকোডিং কৌশল
കോഡിംഗ് പിശക്,কোডিং ত্রুটি
കോഡിംഗ് നിരക്ക്,কোডিং হার
കോഡിംഗ് രീതി,কোডিং কৌশল
ഗുണകര്മ്മം,গুণাঙ্ক
നിർബന്ധിത,জবরদস্তি
യോജിച്ച മോഡുലേഷൻ,সুসংগত মড্যুলেশন
കോണം,কয়েল
സഹപവര്ത്തനം,সহযোগিতা
തകര്ന്നടിയുക,ধসে
കളപ്പുര,সংগ্রাহক
കളക്ടർ കറന്റ്,সংগ্রাহক বর্তমান
അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ,বেস কন্ডাক্টেন্সে সংগ্রাহক
കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ,সংগ্রাহক-বেস জংশন
നിറം,রঙ
കളർ അനലൈസർ,রঙ বিশ্লেষক
നിറം ബാലൻസ്,রঙ ভারসাম্য
നിറം പൊട്ടിത്തെറി,রঙ ফেটে
കളർ ചാർട്ട്,রঙ চার্ট
വർണ്ണ കോമ്പിനേഷൻ,রঙ সংমিশ্রণ
വർണ്ണ സ്ഥിരത,রঙ ধ্রুবক
വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം),রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ)
നിറം ആഴം,রঙ গভীরতা
കളർ ക്ഷീണം,রঙ ক্লান্তি
കളർ ഫിൽട്ടർ,রঙ ফিল্টার
കളർ കില്ലർ സർക്യൂട്ട്,রঙিন কিলার সার্কিট
കളർ കൈൻകോപ്പ്,রঙিন কাইনেসপ
കളർ മിക്സർ,রঙ মিশ্রণ
വർണ്ണ പാറ്റേൺ,রঙিন প্যাটার্ন
വർണ്ണ പെർസെപ്ഷൻ,রঙ উপলব্ধি
കളർ പിക്ചർ സ്ക്രീൻ,রঙিন চিত্রের স্ক্রিন
കളർ സ്പേസ്,রঙ স্থান
കളർ സബ്കറിയർ,রঙ সাবকারিয়ার
വർണ്ണ താപനില,রঙের তাপমাত্রা
കളർ ട്രാൻസ്മിഷൻ,রঙ সংক্রমণ
കളർ ട്യൂബ്,রঙ টিউব
നിറങ്ങൾ,রঙিন
നിറമില്ലാത്ത,বর্ণহীন
സമ്മിശണം,সংমিশ্রণ
കോമ്പിനർ,কম্বাইনার
സംയോജനം സംയോജിപ്പിക്കുന്നു,সংমিশ্রণ প্রক্রিয়া
ജ്വലിക്കുക,দহন
ആജ്ഞാപിക്കുക,কমান্ড
തുടങ്ങുന്നതിനു,শুরু
വാണിജ്യ പ്രക്ഷേപണം,বাণিজ্যিক সম্প্রচার
വാണിജ്യ ടെലിവിഷൻ,বাণিজ্যিক টেলিভিশন
സാധാരണ കളക്ടർ സർക്യൂട്ട്,সাধারণ সংগ্রাহক সার্কিট
വാര്ത്താവിനിമയം,যোগাযোগ
ആശയവിനിമയ ഉപഗ്രഹം,যোগাযোগ স্যাটেলাইট
കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ,সম্প্রদায় রেডিও কেন্দ্র
കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ,সম্প্রদায় রেডিও স্টেশন
കോംപാക്റ്റ് ഡിസ്ക് (സിഡി),কমপ্যাক্ট ডিস্ক (সিডি)
കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ,কমপ্যাক্ট ডিস্ক প্লেয়ার
വേലക്കാരന്,সামরিক
സൃഷ്ടിച്ച്,তুলনা করা
അനുയോജ്യത,সামঞ্জস্যতা
അനുഗുണമായ,উপযুক্ত
കംപൈലർ,সংকলক
പൂരകൻ,পরিপূরক
പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ,পরিপূরক ট্রানজিস্টর
സങ്കീർണ്ണമായ വേവ്,জটিল তরঙ্গ
ഘടകം,উপাদান
സംയോജിത,সংমিশ্রণ
സംയോജിത സർക്യൂട്ട്,যৌগিক সার্কিট
സംയോജിത ഡിജിറ്റൽ,যৌগিক ডিজিটাল
സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ,যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল
സംയോജിത സിഗ്നൽ,যৌগিক সংকেত
സംയോജിത വീഡിയോ,যৌগিক ভিডিও
സംയോജിത വീഡിയോ സിഗ്നൽ,যৌগিক ভিডিও সংকেত
രചന,গঠন
കംപ്രസ്സുചെയ്ത ഡാറ്റ,সংকুচিত ডেটা
കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,সংকুচিত ডিজিটাইজড ভিডিও
കംപ്രസ്സുചെയ്ത വീഡിയോ,সংকুচিত ভিডিও
കംപ്രഷൻ,সঙ্কোচন
കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്,সংক্ষেপণ শিল্পকর্ম
കംപ്രഷൻ അപകടം,সংকোচনের ঝুঁকি
കംപ്രഷൻ രീതി,সংক্ষেপণ কৌশল
കംപ്രർ,সংক্ষেপক
കണക്കുകൂട്ടുക,গণনা
കന്വൂട്ടര്,কম্পিউটার
കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ,কম্পিউটার ভিত্তিক মাল্টিমিডিয়া
കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്,কম্পিউটার প্রোগ্রামিং
കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ,কম্পিউটার প্রযুক্তি
കോൺകീവ് ലെൻസ്,অবতল লেন্স
കോൺകീവ് മിറർ,অবতল আয়না
ഒളിച്ചുഴ ലഭിക്കല്,গোপন
ഏകാഗ്രത,কেন্দ্রীভূত
ഏകാഗത,একাগ্রতা
ഏകാഗത ലെൻസ്,কেন্দ্রীভূত লেন্স
കണ്ടൻസർ മൈക്രോഫോൺ,কনডেনসার মাইক্রোফোন
സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ,ভারসাম্য শর্ত
ആവർത്തനം,চালনা
ചണംകരണം,পরিবাহিতা বর্তমান
ചാരന്വിറ്റി,পরিবাহিতা
മേല്നോട്ടക്കാരി,কন্ডাক্টর
കോൺഫിഗറേഷൻ,কনফিগারেশন
കൂട്ടുകെട്ട്,সংযোগ
കണക്റ്റിവിറ്റി,সংযোগ
കണക്റ്റർ,সংযোগকারী
സ്ഥിരത,ধারাবাহিকতা
സ്ഥിരമായി,ধারাবাহিকভাবে
കൺസോൾ,কনসোল
സ്ഥിരമായ,ধ্রুবক
സ്ഥിരമായ വ്യാപ്തി,ধ্রুবক প্রশস্ততা
മൈക്രോഫോൺ ബന്ധപ്പെടുക,মাইক্রোফোনের সাথে যোগাযোগ করুন
കണ്ടെയ്നർ ഫോർമാറ്റ്,ধারক ফর্ম্যাট
മലിനമാക്കല്,দূষণ
സന്തുഷ്ടമായ,বিষয়বস্তু
തുടർച്ചനാൽ,সংলগ্ন
തുടർച്ച,ধারাবাহিকতা
തുടർച്ച ബൂത്ത്,ধারাবাহিকতা বুথ
തുടർച്ച നോബ്,ধারাবাহিকতা গিঁট
ഇടതടവില്ലാതെ,একটানা
തുടർച്ചയായ ആർക്ക്,অবিচ্ছিন্ন চাপ
തുടർച്ചയായ തരംഗം,অবিচ্ছিন্ন তরঙ্গ
കോണ്ടൂർ ലൈൻ,কনট্যুর লাইন
കോണ്ടൂർ പ്ലാൻ,কনট্যুর পরিকল্পনা
ഉടന്വടി,চুক্তি
സങ്കോചനം,সংকোচন
ദൃശ്യതീവ്രത അനുപാതം,বৈপরীত্য অনুপাত
നിയന്ത്രണ സർക്യൂട്ട്,নিয়ন্ত্রণ বর্তনী
ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക,বৈদ্যুতিন নিয়ন্ত্রণ করুন
ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക,নিয়ন্ত্রণ সরঞ্জাম
നിയന്ത്രണ ഗ്രിഡ്,গ্রিড নিয়ন্ত্রণ করুন
നിയന്ത്രണ രേഖ,নিয়ন্ত্রণ লাইন
നിയന്ത്രണ പാനൽ,নিয়ন্ত্রণ প্যানেল
നിയന്ത്രണ മുറി,নিয়ন্ত্রণ কক্ষ
നിയന്ത്രണ പട്ടിക,নিয়ন্ত্রণ টেবিল
നിയന്ത്രണ ഗോപുരം,নিয়ন্ত্রণ টাওয়ার
കണ്ട്രോളർ,নিয়ামক
ഒത്തുപണി,রূপান্তর
മൊത്തത്തിലുള്ള ലെൻസ്,কনভারজেন্ট লেন্স
കവർത്തനമാർഗ്ഗം,রূপান্তরকারী
കൺവെക്സ് ലെൻസ്,উত্তল লেন্স
സാരമക്ഷമമായ,সমঝোতা
പരിമിതി കോഡ് ചെയ്തു,কনভোলিউশন কোডড
പരിണാമപരമായ പരസ്പരബന്ധം,কনভোলিউশনাল ইন্টারলিভ
പരിണാമപരമായ സംക്രമണ,কনভোলিউশনাল ইন্টারলিভিং
കുക്കി,কুকি
കുക്കിതാവ്,কুকিয়ার
കോപാസസ്സർ,Coprocessor
ചരട്,কর্ড
കൊറോണ,করোনা
കൊറോണ ഡിസ്ചാർജ്,করোনার স্রাব
പരസ്പരബന്ധം,পারস্পরিক সম্পর্ক
കോസിൻ ഘടകം,কোসাইন উপাদান
കോസിൻ തരംഗം,কোসাইন ওয়েভ
കോസ്മിക് ശബ്ദം,মহাজাগতিক শব্দ
കൗണ്ടര്,কাউন্টার
എതിർ ഘടികാരദിശയിൽ,ঘড়ির কাঁটার বিপরীতে
കപ്ലർ,কাপলার
കപ്ലിംഗ്,কাপলিং
കപ്ലിംഗ് കണ്ടൻസർ,কাপলিং কনডেনসার
കപ്ലിംഗ് നെറ്റ്വർക്ക്,কাপলিং নেটওয়ার্ক
Conpling പ്രതിരോധം,কাপলিং প্রতিরোধের
കോവാലന്റ് ബോണ്ട്,সমযোজী বন্ধন
കവറേജ്,কভারেজ
തകര്ച്ച,ক্র্যাশ
ഗുരുതരമായ ബാൻഡ്,সমালোচনামূলক ব্যান্ড
ഗുരുതരമായ അവസ്ഥ,গুরুতর অবস্থায়
ഗുരുതരമായ കപ്ലിംഗ്,সমালোচনামূলক কাপলিং
ഗുരുതരമായ ആവൃത്തി,সমালোচনামূলক ফ্রিকোয়েন্সি
ഗുരുതരമായ പാരാമീറ്റർ,সমালোচনামূলক প্যারামিটার
മുതല ക്ലിപ്പ്,কুমির ক্লিপ
ക്രോസ് മങ്ങൽ,ক্রস বিবর্ণ
ക്രോസ് മോഡുലേഷൻ,ক্রস মড্যুলেশন
ക്രോസ് ടോക്ക്,ক্রস টক
ക്രോസ്ഫേഡ്,ক্রসফ্যাড
ക്രിപ്റ്റോഗ്രഫി,ক্রিপ্টোগ্রাফি
സ്ഫടികം,স্ফটিক
ക്രിസ്റ്റൽ ഫിൽട്ടർ,স্ফটিক ফিল্টার
ശീതം,কিউ
ക്യൂ മാർക്ക്,কিউ চিহ্ন
ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം,কিউইং ডিভাইস
നിലവിലെ ഡ്രെയിൻ,বর্তমান ড্রেন
നിലവിലെ മീറ്റർ,বর্তমান মিটার
നിലവിലെ ട്രാൻസ്ഫോർമർ,বর্তমান ট্রান্সফরমার
കഴ്സർ,কার্সার
വളവ്,বক্ররেখা
ആവൃത്തി മുറിക്കുക,ফ্রিকোয়েন্সি কেটে ফেলুন
മുറിവ്,কাটার
സൈബർ കഫേ,সাইবার ক্যাফে
സൈബർ സുരക്ഷ,সাইবার নিরাপত্তা
സൈബർ സ്ഥലം,সাইবার স্পেস
ആവൃത്തി,সাইকেল
ചാക്രിക,চক্রীয়
D.C. ഘടകം,ডিসি উপাদান
D.C. പ്ലേറ്റ് വൈദ്യുതി,ডিসি প্লেট পাওয়ার
D.C. പുനസ്ഥാപിക്കൽ,ডিসি পুন: প্রতিষ্ঠা
ഡാംപ്പർ ഡയോഡ്,ড্যাম্পার ডায়োড
നനഞ്ഞ,স্যাঁতসেঁতে
ഇരുണ്ട,অন্ধকার
ഡാറ്റ,ডেটা
ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്,ডেটা সম্প্রচার
ഡാറ്റ കംപ്രഷൻ,তথ্য সংকোচন
ഡാറ്റ ഡ്രില്ലിംഗ്,ডেটা ড্রিলিং
ഡാറ്റ എൻക്രിപ്ഷൻ,তথ্য এনক্রিপশন
ഡാറ്റ ഫയൽ,আমার স্নাতকের
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,ডেটা হ্যান্ডলিং
ഡാറ്റ ഖനനം,ডেটা মাইনিং
ഡാറ്റ പ്രോസസ്സിംഗ്,তথ্য প্রক্রিয়াজাতকরণ
ഡാറ്റ പ്രോസസ്സ്,ডাটা প্রসেসর
ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം,ডেটা হ্রাস বিট সিস্টেম
ഡാറ്റ സേവനം,তথ্য সেবা
ഡാറ്റ ഷീറ്റ്,তথ্য তালিকা
ഡാറ്റ സംഭരണം,তথ্য ভান্ডার
ഡാറ്റ സ്ട്രീം,তথ্য প্রবাহ
ഡാറ്റ പരിവർത്തനം,ডেটা রূপান্তর
ഡാറ്റ ട്രാൻസ്മിഷൻ,ডেটা ট্রান্সমিশন
ഡാറ്റാബേസ്,তথ্যশালা
അപകീർത്തികരമായ,ডেটাকাস্টিং
ഡാറ്റാഗ്രാം,ডেটাগ্রাম
ഡിബി മീറ്റർ,ডিবি মিটার
ചത്ത വായു,মৃত বায়ু
ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്,মৃত শর্ট সার্কিট
ചത്ത സ്ഥലം,ডেড স্পট
ഡെഡ്ലോക്ക്,অচলাবস্থা
ഡീബഗ് പ്രോഗ്രാം,ডিবাগ প্রোগ্রাম
ഡീബഗ്ഗിംഗ്,ডিবাগিং
ശബ്ദത്തിന്റെ ക്ഷയം,শব্দ ক্ষয়
ഡെസിബെൽ (ഡിബി),ডেসিবেল (ডিবি)
ദശാംശ,দশমিক
ദശാംശ കോഡ്,দশমিক কোড
ദശാംശ അക്ക,দশমিক অঙ্ক
അനുശാസിക്കുന്നു,ডেসিফারিং
അചഞ്ചര്,ডিকোডার
ഡീകോഡിംഗ്,ডিকোডিং
ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു,ডিজিটাল সংক্রমণে ডিকোডিং
വികൃതമായ,ডিকম্প্রেশন
തളർത്തുക,ডিকোপলিং
സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു,ডিকোপলিং সার্কিট
നെറ്റ്വർക്ക് തീരുമാനിക്കുക,ডিকোপলিং নেটওয়ার্ক
ഡീക്രിപ്ഷൻ,ডিক্রিপশন
സമർപ്പിതരേഖ,ডেডিকেটেড লাইন
ഡി-എംബഡിംഗ്,ডি-এমবেডিং
ഡി-is ന്നൽ,ডি-জোর
കുറ്റം,ডিফল্ট
ഗുണനിലവാരത്തിൽ തകരാറ്,গুণমান ত্রুটি
കുറവുള്ള,ত্রুটিযুক্ত
വികലമായ യൂണിറ്റ്,ত্রুটিযুক্ত ইউনিট
നിര്വചനം,সংজ্ঞা
വ്യതിചലനം,ডিফ্লেশন
അവശമനം,বিকৃতি
വഞ്ചന,ডিফ্র্যাগমেন্টেশন
ഡി-ഗെയ്സിംഗ് കോയിൽ,ডি-গাউসিং কয়েল
ഡിഗ്രി,ডিগ্রি
ഡി-ഇന്റർലീവ്,ডি-ইন্টারলিভার
കാലതാമസം,বিলম্ব লাইন
കാലതാമസം,বিলম্ব সময়
ഫ്രെയിം മെമ്മറി വൈകി,বিলম্বিত ফ্রেম মেমরি
സ്കാനിംഗ് വൈകി,বিলম্বিত স্ক্যানিং
സമന്വയ സിഗ്നൽ വൈകി,বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত
പസവം,বিতরণ
ഡെലിവറി സംവിധാനം,বিতরণ ব্যবস্থাপনা
പൊളിക്കുക,ডিমোডুলেশন
ഡിമോഡലേറ്റർ കാർഡ്,ডেমোডুলেটর কার্ড
ലംതിപ്റ്റൻ,ডেমাল্টিপ্লেক্সার
ഫീൽഡിന്റെ ആഴം,মাঠের গভীরতা
അവരോഹണം,অবতরণ
ഡിസൈൻ സവിശേഷത,নকশার সবিস্তার বিবরণী
ഡെസ്ക്ടോപ്പ്,ডেস্কটপ
ഡിറ്റക്ടർ .ട്ട്പുട്ട്,ডিটেক্টর আউটপুট
വതിചലനം,বিচ্যুতি
ഉപായം,যন্ত্র
ഉപകരണ ഡ്രൈവർ,ডিভাইস ড্রাইভার
ഡയഗ്നോസ്റ്റിക്സ്,কারণ নির্ণয়
രേഖാലേഖം,চিত্র
ഡയലോഗ് ട്രാക്ക്,ডায়ালগ ট্র্যাক
വ്യാജ മോഡ്,ব্যাস মোড
ഡയമണ്ട് സ്റ്റൈലസ്,ডায়মন্ড স্টাইলাস
ഡയഫ്രം,ডায়াফ্রাম
ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ,ডায়াফ্রাম্যাটিক শোষণকারী
ഡിക്കോട്ടിക് ലിസണിംഗ്,ডাইচোটিক শ্রবণ
ഡീലക്റ്റിക്,ডাইলেট্রিক
ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്,ডাইলেট্রিক ব্রেক- ডাউন
ഡീലക്ട്രിക് നഷ്ടം,ডাইলেট্রিক ক্ষতি
വ്യത്യാസ ആവൃത്തി,পার্থক্য ফ্রিকোয়েন্সি
വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD),পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি)
വ്യത്യാസ സ്വരം,পার্থক্য টোন
ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ,ডিফারেনশিয়াল এম্প্লিফায়ার
ഡിഫ്രാക്ഷൻ,বিচ্ছুরণ
ഡിഫ്യൂസർ,ডিফিউজার
അക്കം,অঙ্ক
ഡിജിറ്റൽ,ডিজিটাল
ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്,ডিজিটাল আর্টিফ্যাক্ট
ഡിജിറ്റൽ ഓഡിയോ,ডিজিটাল অডিও
ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ,ডিজিটাল অডিও ফিল্টার
ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ,ডিজিটাল অডিও ওয়ার্ক স্টেশন
ഡിജിറ്റൽ ക്യാമറ,ডিজিটাল ক্যামেরা
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ডিজিটাল কম্পিউটার
ഡിജിറ്റൽ ഡാറ്റ,ডিজিটাল ডেটা
ഡിജിറ്റൽ എഡിറ്റിംഗ്,ডিজিটাল সম্পাদনা
ഡിജിറ്റൽ എക്സൈറ്റർ,ডিজিটাল এক্সাইটার
ഡിജിറ്റൽ ഫിൽട്ടർ,ডিজিটাল ফিল্টার
ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം,ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার
ഡിജിറ്റൽ പൈതൃകം,ডিজিটাল heritage তিহ্য
ഡിജിറ്റൽ ഇമേജ്,ডিজিটাল চিত্র
ഡിജിറ്റൽ ലൈബ്രറി,ডিজিটাল লাইব্রেরি
ഡിജിറ്റൽ മീറ്റർ,ডিজিটাল মিটার
ഡിജിറ്റൽ മോഡുലേഷൻ,ডিজিটাল মড্যুলেশন
ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്,ডিজিটাল মাল্টিপ্লেক্স
ഡിജിറ്റൽ നെറ്റ്വർക്ക്,ডিজিটাল নেটওয়ার্ক
ഡിജിറ്റൽ .ട്ട്പുട്ട്,ডিজিটাল ফলাফল
ഡിജിറ്റൽ പ്ലേബാക്ക്,ডিজিটাল প্লেব্যাক
ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം),ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম)
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,ডিজিটাল রেকর্ডিং
ഡിജിറ്റൽ വിപ്ലവം,ডিজিটাল বিপ্লব
ഡിജിറ്റൽ സിഗ്നൽ,ডিজিটাল সিগন্যাল
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP),ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি)
ഡിജിറ്റൽ ഒപ്പ്,ডিজিটাল স্বাক্ষর
ഡിജിറ്റൽ സാങ്കേതികവിദ്യ,ডিজিটাল প্রযুক্তি
അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ,অ্যানালগ রূপান্তরকারী ডিজিটাল
ഡിജിറ്റൽ വീഡിയോ,ডিজিটাল ভিডিও
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,ডিজিটাল ভোল্টমিটার
ഡിജിറ്റലൈസേഷൻ,ডিজিটালাইজেশন
ഡിജിറ്റൈസേഷൻ,ডিজিটাইজেশন
ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,ডিজিটাইজড ভিডিও
ഡിജിറ്റൈസർ,ডিজিটাইজার
മങ്ങിന്,ম্লান
പരിമാണം,মাত্রা
മയക്കുമരുന്ന്,ডিমার
ഡയോഡ്,ডায়োড
മുക്കുക,ডুব
ഡി മെൽക്സർ,ডিপ্লেক্সার
ഡിപ്ലോൾ ആന്റിന,ডিপোল অ্যান্টেনা
നേരിട്ടുള്ള പ്രക്ഷേപണം,সরাসরি সম্প্রচার
നേരിട്ടുള്ള കറന്റ് (ഡി സി),সরাসরি কারেন্ট (ডি সি)
നേരിട്ടുള്ള പിക്ക് അപ്പ്,সরাসরি বাছাই
നേരിട്ടുള്ള വായന ഉപകരണം,সরাসরি পড়ার যন্ত্র
നേരിട്ടുള്ള റെക്കോർഡിംഗ്,সরাসরি রেকর্ডিং
ദിശാസൂചന ആന്റിന,দিকনির্দেশক অ্যান্টেনা
ദിശാസൂചന കപ്ലർ,দিকনির্দেশক কাপলার
ദിശാസൂചന മൈക്രോഫോൺ,দিকনির্দেশক মাইক্রোফোন
നിര്ദേശം,নির্দেশিকা
മേല്വിലാസപ്പട്ടിക,ডিরেক্টরি
പ്രവർത്തനരഹിതമാക്കുക,অক্ষম করুন
ഡിസ്ക് ആന്റിന,ডিস্ক অ্যান্টেনা
ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം,ডিস্ক ভিত্তিক স্টোরেজ
അപവാദം,বিচ্ছিন্ন
ചകം,ডিস্ক
ഡിസ്ക് ഡ്രൈവ്,তথ্য ধারণ করে যে চাকতি
ഡിസ്ക് ക്വാട്ട,ডিস্ক কোটা
അകെച്ചെറ്റ്,ডিস্কেট
സ്ഥാനഭാവം,স্থানচ্যুতি
പതിക്കല്,বিচ্ছুরণ
