Odiya,Gujarati
ରଙ୍ଗ ଆନାଲିଜର |,રંગીન વિશ્લેષક
ରଙ୍ଗ ବାଲାନ୍ସ |,રંગ
ରଙ୍ଗ ଫାଟିଗଲା,રંગમાટ
ରଙ୍ଗ ଚାର୍ଟ |,રંગસંધ
ରଙ୍ଗ ମିଶ୍ରଣ |,સંયોજન
ରଙ୍ଗ ସ୍ଥିର |,રંગસંધ
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ)
ରଙ୍ଗ ଗଭୀରତା,રંગબદ
ରଙ୍ଗ ଥକ୍କୁମାନେ |,રંગીન થાક
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,રંગસંધ
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,કલર કિલર
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,રંગસંધ
ରଙ୍ଗ ମିକ୍ସର୍ |,કલર
ରଙ୍ଗ pattern ାଞ୍ଚା |,દાણા
ରଙ୍ଗ ଧାରଣା,રંગ -ધારે તે
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,રંગીન ચિત્ર
ରଙ୍ଗ ସ୍ଥାନ |,રંગભૂમિ
ରଙ୍ଗ ସବ୍କରାରିର୍ |,રંગબેરંગી
ରଙ୍ଗ ତାପମାତ୍ରା |,રંગ તાપમાન
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,રંગ -પ્રસારણ
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,રંગીન નળી
ରଙ୍ଗ,રંગ
ରଙ୍ଗହୀନ |,રંગહીન
ମିଶ୍ରଣ,સંયોજન
ମିଶ୍ରଣ,વારાફરતી
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,સંયોજન પ્રક્રિયા
ଜଜ୍,દહન
ନିର୍ଦ୍ଦେଶ,આદેશ આપવો
ଆରମ୍ଭ,પ્રારંભ
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,વેપારી પ્રસારણ
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,વાણિજ્ય ટેલિવિઝન
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,સામાન્ય કલેકટર સર્કિટ
ଯୋଗାଯୋଗ |,વાતચીત
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,સંચાર ઉપગ્રહ
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,સાર્વજનિક રેડિયો કેન્દ્ર
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,સામુદાયિક રેડિયો સ્ટેશન
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),કોમ્પેક્ટ ડિસ્ક (સીડી)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,કોમ્પેક્ટ ડિસ્ક ખેલાડી
ତୁଳନା,સાન્ત્વન
ତୁଳନା,સરખામણી
ସୁସଙ୍ଗତତା,સુસંગતતા
ସୁସଙ୍ଗତ,સુસંગત
ସଙ୍କଳନକାରୀ,સંકલન કરનાર
ସମ୍ପୃକ୍ତ,પૂરક
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,પૂરક ટ્રાંસિસ્ટર
ଜଟିଳ ତରଙ୍ଗ |,સંકુલ
ଉପାଦାନ,ઘટક
ମିଶ୍ରିତ,સંયુક્ત
ରଚନା ସର୍କିଟ୍ |,સંયુક્ત
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,સંયુક્ત ડિજિટલ
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,સંયુક્ત રેડિયો આવર્તન સંકેત
ମିଶ୍ରିତ ସଙ୍କେତ |,સંયુક્ત સંકેત
ମିଶ୍ରିତ ଭିଡିଓ,સંયુક્ત વિડિઓ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,સંયુક્ત વિડિઓ સિગ્નલ
ରଚନା,-નું જોડાણ
ସଙ୍କଳନ ତଥ୍ୟ,સંકુચિત ડેટા
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ
ସଙ୍କୋଚିତ ଭିଡିଓ |,સંકુચિત વિડિઓ
ସଙ୍କୋଚନ,સંકોચન
ସଙ୍କୋଚନ କଳାକୃତି |,સંકોચન કલા
ସଙ୍କୋଚନ ବିପଦ |,સંકોચન
ସଙ୍କୋଚନ କ techni ଶଳ |,સંકોચનની તકનીક
ସଙ୍କଣଶକ,સંકુચિત
ଗଣଯୋଗୀ,ગણતરી
କମ୍ପ୍ୟୁଟର,કોમ્પ્યુટર
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,કોમ્પ્યુટર પ્રોગ્રામીંગ
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,કમ્પ્યુટર પ્રૌદ્યોગિકી
କନକଭ୍ ଲେନ୍ସ,અંતરાલ
କନକଭ୍ ଦର୍ପଣ |,અંતરીલ અરીસો
ଲୁଚାନ୍ତୁ,છુપાવવું તે
ଏକାଗ୍ର,કેન્દ્રિત
ଏକାଗ୍ରତା,એકાગ્રતા
ଏକାଗ୍ର ଲେନ୍ସ,કેન્દ્રિત લેન્સ
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,કન્ડેન્સર માઇક્રોફોન
ସନ୍ତୁଳନର ଅବସ୍ଥା |,સંતુલનની શરત
ଧାଜାକରଣ,ઉધાર
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,વહન પ્રવાહ
ପରିଚୟ,વાહકતા
କଣ୍ଡକ୍ଟର |,વ્યવસ્થાપક
ବିନ୍ୟାସ,ગોઠવણી
ସଂଯୋଗ,જોડાણ
ସଂଯୋଗ,જોડાણ
ସଂଯୋଜକ |,સંલગ્ન
ସ୍ଥିରତା,સુસંગતતા
କ୍ରମାଗତ ଭାବରେ |,એક સ્થિરતાપૂર્વક
କନସୋଲ୍ |,ને આશ્વાસન આપવું
ସ୍ଥିର,સતત
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,સતત કંપનવિસ્તાર
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,માઇક્રોફોનનો સંપર્ક કરો
ପାତ୍ର ଫର୍ମାଟ୍ |,કન્ટેન ફોર્મેટ
ପ୍ରଦୂଷଣ,દૂષણ
ବିଷୟବସ୍ତୁ,સંતુષ્ટ
ସଂଲଗ୍ନ,સંલગ્ન
ନିରନ୍ତରତା,સતતપણું
ନିରନ୍ତରତା ବୁଥ୍ |,સાતત્ય કેન્દ્ર
ନିରନ୍ତର ଗଣ୍ଠି |,સાતત્ય knાંકણ
ନିରନ୍ତର |,સતત
କ୍ରମାଗତ ଆର୍କ,સતત ચાપ
କ୍ରମାଗତ ତରଙ୍ଗ |,સતત તરંગ
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,સમોચ્ચ રેખા
ବିଷୟବସ୍ତୁ ଯୋଜନା,સમોચ્ચ યોજના
ଚୁକ୍ତିନାମା,કરાર
ସଂକୋଚନ,સંકોચન
ବିପରୀତ ଅନୁପାତ,વિપરીત ગુણોત્તર
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,નિયંત્રણ વર્તુળ
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,નિયંત્રણ વીજળી
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,અંકુશ
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,નિયંત્રણ ગ્રીસ
ନିୟନ୍ତ୍ରଣ ରେଖା,નિયંત્રણ રેખા
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,કંટ્રોલ પેનલ
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,નિયંત્રણ કક્ષ
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,અંકુશ
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,નિયંત્રણ ટાવર
ନିୟନ୍ତ୍ରକ,નિયંત્રક
ଏକତ୍ରିତତା,એકતરફી
ଏକତ୍ରିତ ଲେନ୍ସ |,એકતરતી લેન્સ
Contenker,રૂપાંતર કરનાર
କନଭକ୍ସ ଲେନ୍ସ |,બહિર્મુખ લેન્સ
ଦୋଷ,માર્ગ
Convolution cended,સંકટ
ଦୋଷୀ ଜଣା,મરણોત્તર
ଦୋଷୀ ଅସହଯୋଗୀ |,મંતવ્ય
କୁକି |,કૂકી
କୁକିଅର୍,કૂકીટર
ତମ୍ବାସେସୋର,કોપરો
କର୍ଡ,દોરી
କରୋନା |,કોથળી
କରୋନା ଡିସଚାର୍ଜ |,કોરોના -વિસર્જન
ସମ୍ପର୍କ |,સંબંધ
କସିନ୍ ଉପାଦାନ |,કોસિન ઘટક
କସିନ୍ ତରଙ୍ଗ |,કોસિન તરંગ
କସମିକ୍ ଶବ୍ଦ,બ્રહ્માંડિક અવાજ
କାଉଣ୍ଟର,કાઉન્ટર
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,પ્રતિવિશેષ
କପଟର୍ |,જોડીદાર
ଯୋଡିଙ୍ଗ୍,જોડાણ
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,જોડાણ કરનાર
Coupling ନେଟୱାର୍କ,જોડાણ નેટવર્ક
ସହଯୋଗ ପ୍ରତିରୋଧ,સંલગ્ન પ્રતિકાર
ସହଯୋଗୀ ବଣ୍ଡ |,સહ સંયોજક બંધન
କଭରେଜ୍,કવરેજ
ଦୁର୍ଘଟଣା,ભડકો
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,વિવેચક
ଗୁରୁତର ଅବସ୍ଥା |,નિર્ણાયક શરત
ଗୁରୁତର ଚିନ୍ତା |,વિવેચક
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,વિવેચક આવર્તન
ଗୁରୁତର ପାରାମିଟର |,નિર્ણાયક પરિમાણ
କୁମ୍ଭୀର କ୍ଲିପ୍ |,મગરો
କ୍ରସ୍ କ୍ଷୀଣ |,ફાલ
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,Crossલટ -મોડ્યુલેશન
କ୍ରସ୍ ଟକ୍ |,આતુરતા
କ୍ରସଫେଡ୍,ક્રોસફેક
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ભંડાર
ସ୍ଫଟିକ୍,ક્રિસ્ટલ
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,ક્રિસ્ટલ ફિલ્ટર
କ୍ୟୁ,સંકેત
କ୍ୟୁ ମାର୍କ,કયડ -નિશાન
କ୍ୟୁରିଂ ଉପକରଣ,ક્વોરી ઉપકરણ
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,પ્રવાહ
ସାମ୍ପ୍ରତିକ ମିଟର,વર્તમાન મીટર
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,વર્તમાન ટ્રાન્સફોર્મર
କର୍ସର୍,શબ
ବକ୍ର,વળાંક
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,આવર્તન બંધ કરવું
କଟର,કટર
ସାଇବର କାଫେ |,કોયરો
ସାଇବର ସୁରକ୍ଷା |,સાયબર સુરક્ષા
ସାଇବର ସ୍ଥାନ |,કોયરાની જગ્યા
ଚକ୍ର,ચક્ર
ସାଇକ୍ଲିକ୍ |,સાધનસંપત્તિ
D.C. ଉପାଦାନ,ડીસી. ઘટક
D.C. ଥାଳି ଶକ୍ତି,ડીસી. પ્લેટની વીજળી
D.C. ପୁନରୁଦ୍ଧାର,ડીસી. પુન: સ્થાપન
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,વિધ્વંસ
ବନ୍ଧପ,ભીનાશ
ଅନ୍ଧାର,અંધારું
ତଥ୍ୟ,માહિતી
ଡାଟା ପ୍ରସାରଣ |,માહિતી પ્રસારણ
ତଥ୍ୟ ସଙ୍କୋଚନ |,આધારપ્રણી
ଡାଟା ଡ୍ରିଲିଂ |,માહિતી શારકામ
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,આધાર -એન્ક્રિપ્શન
ଡାଟା ଫାଇଲ୍ |,આધારપત્રક
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,આધાર -નિયંત્રણ
ତଥ୍ୟ ଖଣି,માહિતી ખાણકામ
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,આંકડા
ଡାଟା ସଞ୍ଚାଳକ |,ડેટા પ્રોસેસર
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
ଡାଟା ସେବା |,માહિતી સેવા
ତଥ୍ୟ ଫର୍ଦ୍ଦ,આધાર સામગ્રી
ତଥ୍ୟ ସଂରକ୍ଷଣ,માહિતી સંગ્રાહક
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,આંકડા
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,આંકડાકીય પરિવર્તન
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,આંકડા
ଡାଟାବେସ୍ |,ડેટાબેઝ
ଡେସ୍କାଷ୍ଟିଂ |,ઓળખપત્ર
ଡାଟାଗ୍ରାମ୍,ડબ્બા
DB ମିଟର,ડી.બી. મીટર
ମୃତ ପବନ,મડાગાંઠ
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,મૃત શોર્ટ સર્કિટ
ମୃତ ସ୍ପଟ୍,મૃત સ્થળ
ଜଳଖିଆ,મડાગાંઠ
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,ડીબગ કાર્યક્રમ
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,ઉઘાડું
ଶବ୍ଦର କ୍ଷୟ |,અવાજનો સડો
ଡେକ୍ସିବେଲ୍ (DB),ડેસિબેલ (ડીબી)
ଦଶମିକ,દશાંશ
ଦଶମିକ କୋଡ୍ |,દશાંશ સંહિતા
ଦଶମିକ ଅଙ୍କ |,દશાંશ
ଡିସପିଅର୍ କରିବା,સ્પષ્ટીકરણ
ଡେକୋଡର୍,ડીકોડર
ଡିକୋଡିଂ,ડીકોડિંગ
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
ସଙ୍କଳନ,વિઘટન
ସଜାଇବା,શોક
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,ડિક્યુપલિંગ સર્કિટ
ନେଟୱର୍କ ନେଟୱାର୍କ |,ડિક્યુપલિંગ નેટવર્ક
ଡିକ୍ରିପ୍ସନ୍,ડિક્રિપેશન
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,સમર્પિત રેખા
ଦେ-ଏମ୍ବେଡିଂ |,દાદર
ଡି-ଫାଟିସ୍ |,દહન
ଡିଫଲ୍ଟ |,ચૂક
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,ગુણવત્તામાં ખામી
ତ୍ରୁଟିଯୁକ୍ତ,ખામીયુક્ત
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,ખામીયુક્ત એકમ
ସଂଜ୍ଞା,વ્યાખ્યા
ଡିସଲେନେକସନ |,સુશોભન
ବିକଳାଙ୍ଗ,શૃય
ନବିଣ୍ଡେସନ୍,અવકાશ
ଡି-ଗସିଂ କୋଇଲ୍ |,કોઇલ
ଡିଗ୍ରୀ,પ્રમાણ
ଡି-ଇଣ୍ଟରଲିଭେଭର |,દખલ
ବିଳମ୍ବ ରେଖା,વિલંબ -રેખા
ବିଳମ୍ବ ସମୟ,વિલંબ સમય
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,વિલંબિત ફ્રેમ મેમરી
ବିଳମ୍ବିତ ସ୍କାନିଂ |,વિલંબિત સ્કેનીંગ
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,વિલંબિત સુમેળ સંકેત
ବିତରଣ,ડિલિવરી
ବିତରଣ ବ୍ୟବସ୍ଥା,વિતરણ પદ્ધતિ
ଡେମୋଡୁଲେସନ୍,નશાખોરી
ଡେମୋଡୁଲେଟର କାର୍ଡ |,નામંજૂર કરનાર કાર્ડ
Demultipleter,બેભાન વ્યક્તિ
କ୍ଷେତ୍ରର ଗଭୀରତା |,ક્ષેત્રની .ંડાઈ
ଅବତରଣ,ઉતરતું
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,નિયમાની વિશિષ્ટતા
ଡେସ୍କଟପ,ડેસ્કટ .પ
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,તપાસ -ઉત્પાદન
ବ୍ୟତିକ୍ରମ,વિચલનો
ଉପକରଣ,સાધન
ଉପକରଣ ଡ୍ରାଇଭର |,ઉપકારની ચાલક
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,રોગનિવાર
ଚିତ୍ର,ચિત્ર
ସଂଳାପ ଟ୍ରାକ୍ |,સંવાદ ટ્રેક
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,વ્યતાના
ହୀରା ଷ୍ଟାଇଲସ୍ |,હીરાની સ્ટાઇલસ
ଡାଇଫ୍ରାଗମ୍ |,પાટા
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,ડાયફ્ર ra મેટિક શોષક
ଡିକଟିକ୍ ଶୁଣିବା |,અલગ -અલગ વાત
DiWeLictericorick,શિખાઉ
Divelostic Brock- ତଳକୁ |,ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
Divelostic କ୍ଷତି |,ડાઇલેક્ટ્રિક નુકસાન
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,તફાવત આવર્તન
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),તફાવત આવર્તન વિકૃતિ (ડીએફડી)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,ફરક
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,વિભેદક એમ્પ્લીફાયર
ଭିନ୍ନ,પરિબળ
ଭିନ୍ନ,વિસારક
ଅଙ୍କ,અંક
ଡିଜିଟାଲ୍ |,ડિજિટલ
ଡିଜିଟାଲ୍ କଳାକୃତି |,ડિજિટલ આર્ટિફેક્ટ
ଡିଜିଟାଲ୍ ଅଡିଓ |,ડિજિટલ audio ડિઓ
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,ડિજિટલ audio ડિઓ ફિલ્ટર
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,ડીજીટલ કેમેરા
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ડિજિટલ કમ્પ્યુટર
ଡିଜିଟାଲ୍ ଡାଟା |,ડિજિટલ ડેટા
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,ડિજિટલ સંપાદન
ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |,ડિજિટિહાઇટર
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,ડિજિટલ ફિલ્ટર
ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |,ડિજિટલ હેરિટેજ
ଡିଜିଟାଲ୍ ଇମେଜ୍ |,ડિજિટલ છબી
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ડિજિટલ ગ્રંથાલય
ଡିଜିଟାଲ୍ ମିଟର |,ડિજિટલ મીટર
ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |,ડિજિટલ મોડ્યુલેશન
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |,ડિજિટલ મલ્ટીપ્લેક્સ
ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |,ડિજિટલ નેટવર્ક
ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |,Digitalપચારિક outputપટી
ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |,ડિજિટલ પ્લેબેક
ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM),ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ડિજિટલ રેકોર્ડિંગ
ଡିଜିଟାଲ୍ ବିପ୍ଳବ |,ડિજિટલ ક્રાંતિ
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,ડિજિટલ સંકેત
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP),ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ડિજિટલ સહી
ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |,ડિજિટલ પ્રૌદ્યોગિકી
ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |,ડિજિટલથી એનાલોગ કન્વર્ટર
ଡିଜିଟାଲ୍ ଭିଡିଓ |,ડિજિટલ વિડિઓ
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |,ડિજિટલ વોલ્ટમીટર
ଡିଜିଟାଲ୍ାଇଜେସନ୍ |,વિભાજન
ଡିଜିଟାଇଜେସନ୍,અંશે
ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,ડિજિટાઇઝ્ડ વિડિઓ
ଅଗ୍ରଗାମୀ,સિધ્ધાંત
ଅନ୍ଧ,ઝાંખું
ପରିମାପ,પરિમાણ
ଡିମର୍,ઝાંખું
ଡାୟୋଡ୍,પશુ -વ્યવસ્થા
ବୁଡ଼ାନ୍ତୁ |,ડૂબકી મારવી
Dlixer,દ્વિપક્ષી
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,દ્વિધ્રુવ
ସିଧାସଳଖ ପ୍ରସାରଣ,પ્રત્યક્ષ પ્રસારણ
ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c),ડાયરેક્ટ વર્તમાન (ડી સી)
ସିଧାସଳଖ ଉଠାଇବା,સીધું પસંદ કરવું
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,પ્રત્યક્ષ વાંચન સાધન
ସିଧାସଳଖ ରେକର୍ଡିଂ |,પ્રત્યક્ષ રેકોર્ડિંગ
ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |,દિશાત્મક એન્ટેના
ଦିଗଦର୍ଶନ କପଟ,દિશાત્મક દંપતી
ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,દિશાત્મક માઇક્રોફોન
ନିର୍ଦ୍ଦେଶନାପତି,ઉદ્ધતા
ଡିରେକ୍ଟୋରୀ,ડિરેક્ટરી
ଅକ୍ଷମ କରନ୍ତୁ |,અપંગ કરવું
ଡିସ୍କ ଆଣ୍ଟେନା |,છટણી
ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |,ડિસ્ક આધારિત સંગ્રહ
ପ୍ରତିରୋଧ,અંધકારમય
ଡିସ୍କ,ઝૂંપડી
ଡିସ୍କ ଡ୍ରାଇଭ,ડિસ્ક ડ્રાઇવ
ଡିସ୍କ କୋଟା,છળ
ଡିସ୍କେଟ୍,વિઘટન
ସ୍ଥାନାନ୍ତର,વિઘટન
ବିଚ୍ଛେଦ,વિક્ષેપ
ବିସ୍ଥାପନ,વિસ્થાપન
ପ୍ରଦର୍ଶନ,પ્રદર્શન
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍),પ્રદર્શન એકમ (કન્સોલ)
ରୂପାନ୍ତର,અપરાધ
ବିସୋନ୍ସ,જુસ્સો
ଡିଷ୍ଟିଲ୍ ପାଣି |,નિસ્યંદિત પાણી
ବିକୃତି,વિકૃતિ
ବଣ୍ଟନ,વિતરણ
ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |,વિતરણ એમ્પંતક
ବିଭାଜନ,ભાગ
ଡିଭିସିଆସର,ભાજક
ଡକ୍ୟୁମେଣ୍ଟ୍,દસ્તાવેજ
ଡଲବି ଡିଜିଟାଲ୍ |,ડોલ્બી
ଡୋମେନ୍,ક્ષેત્ર
ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |,ક્ષેત્રમાં
ଡୋପେଲର ପ୍ରଭାବ,ધૂમ્રપાનની અસર
ଡବଲ୍ ପୋଲ୍ (ଡିପୋଲ୍),ડબલ ધ્રુવ (દ્વિધ્રુવી)
ଡବଲ୍ ପୋଲ୍ ସିଙ୍ଗଲ୍ ଥ୍ରୋ ସୁଇଚ୍ |,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |,બે બાજુવાળી ડિસ્ક
ଦ୍ୱନ୍ଦ୍ୱ,બેવડું
ତଳକୁ ଆସୁଥିବା ତରଙ୍ଗ |,નીચે આવવાનું તરંગ
ତଳେ ସ୍ରୋତ |,નીચેનો પ્રવાહ
ଅଦୃଶ୍ୟ,ડાઉનલિંક
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,ડાઉનલોડ કરવું
ଡାଉନଲୋଡ୍ କରିବା,ડાઉનલોડનું
ଚିତ୍ରାଙ୍କନ,ચિત્ર
ଡ୍ରିଲିଂ ବିଟ୍,ડ્રોલીંગ બીટ
ଡ୍ରିଲିଂ ମେସିନ୍ |,શારકામ યંત્ર
ଡ୍ରାଇଭ୍,ઝુંબેશ
ଡ୍ରମ୍,ડ્રમ
ଶୁଖିଲା ବଲ୍ବ ତାପମାତ୍ରା |,સુકા બલ્બનું તાપમાન
ଶୁଖିଲା କୋଷ,સૂકકો
ଶୁଖିଲା ସୋଲିୟର |,સૂકા સોલ્ડર
ଡୁଆଲ୍ ଚ୍ୟାନେଲ ମୋଡ୍ |,ડ્યુઅલ ચેનલ મોડ
ଅଳିଆ,ડબ
ଡୁଡ୍,નાવિક
ଡମ୍ପ୍ |,ફેંકડી
ଡୁପ୍ଲେକ୍ସ,બેવડી
ଅବଧି,સમયગાળો
ଧୂଳି,ધૂળ
ଧୂଳି ବଗ୍,ક dustંગ
ଧୂଳି ପ୍ରମାଣ,ધૂળની સાબિતી
ଡଷ୍ଟର୍,ડસ્ટર
ଗତିଶୀଳତା |,ગતિશીલ
ଗତିଶୀଳ ବିଟ୍ ଆବଣ୍ଟନ |,ગતિશીલ બીટ ફાળવણી
