Kannada,Bengali
ಬೊಟಾನಿಕಲ್ ನಾಮಕರಣ,বোটানিকাল নামকরণ
ಸಸ್ಯಶಾಸ್ತ್ರಜ್ಞ,উদ্ভিদবিদ
ಸಸ್ಯಶಾಸ್ತ್ರ,উদ্ভিদবিজ্ঞান
ಅಡಚಣೆ,বাধা প্রভাব
ತಳಹದಕ,নীচে বাসিন্দা
ತಳಹದಿ,নীচে বাস
ಬಾಗ್‌ನ್ವಿಲ್ಲಾ,বোগেনভিলিয়া
ಎದೆಗುಂದಿದ ಕ್ಯಾಪ್ಸುಲ್,বোম্যান ক্যাপসুল
ಬೌಮನ್ ಗ್ರಂಥಿ,বোম্যানের গ্রন্থি
ಬ್ರಾಕೆಟ್ ಶಿಲೀಂಧ್ರಗಳು,বন্ধনী ছত্রাক
ಚೂರು,ব্র্যাক্ট
ಬಂಡಿ,ব্র্যাকটেট
ಚೂರುಪಾರು,ব্র্যাকটোলেট
ಕಸಾಯಿಖಾನೆ,ব্র্যাকটোল
ಮೆದುಳು,মস্তিষ্ক
ಮಿದುಳು ಪೆಟ್ಟಿಗೆ,জ্ঞান বাক্স
ಮಿದುಳು ಸತ್ತ,মস্তিষ্ক মৃত
ಮೆದುಳಿನ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,মস্তিষ্কের গ্যাংলিওন
ಮೆದುಳು ಕಾಂಡ,মস্তিষ্কের স্টেম
ಕವಲೊಡೆ,শাখা
ಕವಲೊಡೆಯ,ব্রাঞ্চিওস্টোমা
ಹಳ್ಳ,ব্রাজজেইন
ಬ್ರೆಡ್ ಅಚ್ಚು,রুটি ছাঁচ
ಎದೆ ಹಾಲು,স্তন দুধ
ತಳಿಗಾರ,ব্রিডার
ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ಜೀವಶಾಸ್ತ್ರ,প্রজনন জীববিজ্ঞান
ಬ್ರೂವರ್ಸ್ ಯೀಸ್ಟ್,ছত্রাক
ಸೇತುವೆ,সেতু
ಪ್ರಕಾಶಮಾನವಾದ ಕ್ಷೇತ್ರ ಸೂಕ್ಷ್ಮದರ್ಶಕ,উজ্জ্বল ক্ষেত্রের মাইক্রোস্কোপ
ಸುಲಭವಾಗಿ ನಕ್ಷತ್ರ,ভঙ্গুর তারা
ವಿಶಾಲ ಹುರುಳಿ,ব্রড শিম
ಕೋಸುಗಡ್ಡೆ,ব্রোকলি
ಶ್ವಾಸನಾಳದ,ব্রঙ্কিওল
ಶ್ವಾಸನಾಳದ ಉರಿಯೂತ,ব্রঙ্কাইটিস
ಬ್ರಾಂಕೋಡೈಲೇಟರ್ .ಷಧ,ব্রঙ্কোডিলেটর ড্রাগ
ಸಂಸಾರ,ব্রুড
ಸಂಸಾರ,ব্রুড
ಸಂಸಾರದ ಪರಾವಲಂಬಿತ್ವ,ব্রুড পরজীবী
ಸಂಸಾರದ ಚೀಲ,ব্রুড থলি
ಸಾರು,ব্রোথ
ಕಂದು ಕರಡಿ,বাদামি ভালুক
ಕಂದು ತುಕ್ಕು,বাদামী মরিচা
ಬ್ರೌಸರ್,ব্রাউজার
ಬ್ರಷ್-ಗಡಿ ಸಿಲಿಯೇಟೆಡ್ ಎಪಿಥೀಲಿಯಂ,ব্রাশ-বর্ডার সিলিয়েটেড এপিথেলিয়াম
ಬ್ರಸೆಲ್ಸ್ ಮೊಳಕೆ,ব্রাসেলস স্প্রাউট
ಕಸಾಯಿಖಾನೆ,পাথরকুচি
ಕಸಚೂರಿ,ব্রায়োফাইটা
ಕಸಚೂಲೆ,ব্রায়োফাইট
ಕಸ,ব্রাইওপিডা
ಗದ್ದಲ,বুবো
ಬಕಲ್ ಕುಹರ,বুকাল গহ্বর
ಬುಕೋ-ಫಾರಿಂಜಿಯಲ್ ಕುಹರ,বুকো-ফ্যারেঞ্জিয়াল গহ্বর
ಮೊಳಕೆಯ,উদীয়মান
ಬಫರ್ ಬೈಕಾರ್ಬನೇಟ್,বাফার বাইকার্বোনেট
ಬಫಲು,বাফার
ಬಫುರ್ ವಲಯ,নিরাপদ অঞ্চলে
ಬಫರಿಂಗ್ ಕ್ರಿಯೆ,বাফারিং অ্যাকশন
ಜಂಬದ,বুফো
ಬಿಲ್ಲುಗಾರ,বাল্ব
ಬಿರಡೆ,বুলবিল
ಬಲ್ಬೊ ಮೂತ್ರನಾಳದ ಗ್ರಂಥಿ,Bulbourethral গ্রন্থি
ಬೃಹತ್ ಹರಿ,বাল্ক প্রবাহ
ಬುಲ್ಲಿಂಗ ಕೋಶ,বুলিফর্ম সেল
ಜೇನುನೊಣ,বাম্বল মৌমাছি
ಗಗಟ್ಟು,বান্ডিল শাখা
ಗಂಡು ಪೊರೆ,আটির খাপ
ಬಂಡಲ್ ಪೊರೆ ಕೋಶ,বান্ডিল শিথ সেল
ತೇಲುವಿಕೆ,বুয়েন্সি
ತೇಲುವ ಸಾಂದ್ರತೆಯ ಕೇಂದ್ರೀಕರಣ,বুয়্যান্ট ঘনত্ব কেন্দ্রীভূতকরণ
ತೇಲುವ ಸಾಂದ್ರತೆ,বুয়্যান্ট ঘনত্ব
ಚಾಚು,বার্জন
ಬಿಲ ಮಾಡುವ,বুড়ো
ಪೊದೆ,বুশ
ಬುಟಿಯಾ ಮೊನೊಸ್ಪೆರ್ಮಾ,বুটিয়া মনোস্পার্মা
ಬೆಟ್ಹಸ್,বুহাস
ಬಟ್ರೆಸ್ (sten ದಿಕೊಂಡ ಕಾಂಡದ ಬೇಸ್),বাট্রেস (ফোলা স্টেম বেস)
ಉಪ-ಉತ್ಪನ್ನ,উপজাত
ಸಿ ಪೆಪ್ಟೈಡ್,সি-পেপটাইড
ಕಳ್ಳಿ,ক্যাকটাস
ಕ್ಯಾಡ್ಮಿಯಮ್ ಮಾಲಿನ್ಯ,ক্যাডমিয়াম দূষণ
ಗದ್ದಲದ,ক্যাডুকাস
ಒಂದು ಬಗೆಯ ಸಣ್ಣ,Caecum
ಕೈನೊರ್ಹಬ್ಬೈಟಿಸ್,Caenorhabditis এলিগানস
ಸೀಸಿಯಂ,সিসিয়াম
ಕೆಫೀನ್,ক্যাফিন
ಕಲಬೆರಕೆ,ক্যালকেরিয়াস স্পাইকুল
ಕಲಬೆರಕೆಯ ಚಿಪ್ಪು,ক্যালারিয়াস শেল
ಕ್ಯಾಲ್ಸಿಫರ್ ಗ್ರಂಥಿ,ক্যালসিফেরাস গ্রন্থি
ಲೆಕ್ಕಪರಿಶೋಧನೆ,ক্যালিফিকেশন
ಕ್ಯಾಲ್ಸಿಟಿನ್,ক্যালসিটোনিন
ಚಿರತೆ,ক্যালসিয়াম
ಸೇತುವೆ,ক্যালসিয়াম ব্রিজ
ಕ್ಯಾಲ್ಸಿಯಂ ಕಾರ್ಬೋನೇಟ್,চুনাপাথর
ಕ್ಯಾಲೆರುಲಾ,ক্যালেন্ডুলা
ಒಂದು ಬಗೆಯ ಇಸ್ಟಿಂಗಳೆ,কলিপাস
ನಮ್ಮನ್ನು ಕರೆ ಮಾಡಿ,কলাস
ಕ್ಯಾಲಸ್ ಸಂಸ್ಕೃತಿ,কলাস সংস্কৃতি
ಕೊಲಕಾಸಿಯಾ,কলোকাসিয়া
ಕಾಲ್ಬೆರಳು,ক্যালোটেস
ಕ್ಯಾಲೋಟ್ರೋಪಿಸ್,ক্যালোট্রপিস
ಕಾಲ್ಚರ್ತನ,ক্যালোট্রপিস প্রোকেরা
ಕ್ಯಾಲ್ವಿನ್ ಚಕ್ರ,ক্যালভিন চক্র
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ক্যালিসিনিয়া
ಕಣಿವೆ,ক্যালিক্স
ಕಣಿವೆ,ক্যালিক্স
ಕ್ಯಾಂಬ್ರಿಯನ್ ಅವಧಿ,ক্যামব্রিয়ান পিরিয়ড
ಒಂಟೆ,উট
ಮರೆಮಾಚುವುದು,ক্যামোফ্লেজ
ದಳ,ক্যাম্পানেলস
ಹಳ್ಳದವ,কানাবিনয়েড
ಮೆರುಗಿಕೆ,ক্যানালিকুলাস
ಕ್ಯಾನ್ಸರ್,ক্যান্সার
ಕ್ಯಾನ್ಸರ್ (ಸಾಮಾನ್ಯ ಏಡಿ),ক্যান্সার (সাধারণ কাঁকড়া)
ಕ್ಯಾಂಡಿಟಫ್ಟ್,ক্যান্ডিটুফ্ট
ಕಬ್ಬಿನ ಸಕ್ಕರೆ,আখ
ಒಂದು ಬಗೆಯ ಕ್ಯಾನಿಡೆ,ক্যানিডে
ದವಡೆ (ಹಲ್ಲುಗಳು),কাইনিন (দাঁত)
ಕ್ಯಾನಿಸ್ ಪರಿಚಿತ,ক্যানিস পরিচিত
ಚಾಚು,ক্যানা
ಗಾಂಜಾ ಸಟಿವಾ,গাঁজা স্যাটিভা
ಮೇಲಾವರಣ,ক্যানোপি
ಕೆನ್ನೆಸುಳುವಿಕೆ,ক্যাপাসিটেশন
ಚಿರತೆ,কৈশিক
ಚಿರತೆ,কৈশিক
ಕ್ಯಾಪಿಲ್ಲರಿ ಪರಿಚಲನೆ,কৈশিক সঞ্চালন
ತತ್ತ್ವ,ক্যাপিটুলাম
ಗಾಡಿ,ক্যাপারি
ಬಿರಡೆ,ক্যাপিং
ಬಿಲ್ಲೆ,ক্যাপসিড
ಮುಸುಕು,ক্যাপসোমির
ಬಿರಡೆ,ক্যাপসুল
ಕಾರ್ಬಮಿನೋಹೆಮೊಗ್ಲೋಬಿನ್,কার্বামিনোহেমোগ্লোবিন
ಕಾರ್ಬೋಹೈಡ್ರೇಟ್,কার্বোহাইড্রেট
ಇಂಗಾಲದ ಡೈಆಕ್ಸೈಡ್,কার্বন - ডাই - অক্সাইড
ಇಂಗಾಲದ ಕಾದಂಬರ,কার্বন ডিসলফাইড
ಇಂಗಾಲದ ಅಣು,কার্বন অণু
ಕಾರ್ಬೋನೇಟ್,কার্বনেট
ಕಾರ್ಬಾನಿಕ್ ಆಮ್ಲ,কার্বনিক এসিড
ಕಾರ್ಬೋನಿಕ್ ಅನ್ಹೈಡ್ರೇಸ್,কার্বনিক এনহাইড্রাস
ಕಾರ್ಬೋನಿಫರ್ ಅವಧಿ,কার্বনিফেরাস সময়কাল
ಕಾರ್ಬಾಕ್ಸಿಲ್,কার্বক্সাইল
ಕಾರ್ಬಾಕ್ಸಿಲ್ ಗುಂಪು,কার্বক্সাইল গ্রুপ
ಕಾರ್ಬಾಕ್ಸಿಲೇಸ್,কার্বোক্সিলেস
ಕಾರ್ಬಾಕ್ಸಿಲೀಕರಣ,কার্বোক্সিলেশন
ಸಾಚರೋಡಾನ್,কারচারোডন
ಕ್ಯಾನ್ಸರ್ ಜನನ,কার্সিনোজেনেসিস
ನುಗ್ಗುವ,কার্সিনোজেনিক
ನಾಲಿಗೆ,কার্সিনোমা
ಹೃದಯ ಚಕ್ರ,কার্ডিয়াক চক্র
ಹೃದಯ ಗ್ಲೈಕೋಸೈಡ್,কার্ডিয়াক গ্লাইকোসাইড
ಹೃದಯ ಸ್ನಾಯು,কার্ডিয়াক পেশী
ಹೃದಯದ ಗೋಪುರ,কার্ডিয়াক পেসমেকার
ಕಾರ್ಡಿಯರ್ಶಕ,কার্ডিওস্কোপ
ಮಾಂಸಾಹಾರಿ,কার্নিভোরা
ಮಾಂಸಾಹಾರಿ,কার্নিভোর
ಮಾಂಸಾಹಾರಿ,মাংসাশী
ಮಾಂಸಾಹಾರಿ,মাংসাশী বিমান
ಮಾಂಸಾಹಾರಿ ನಾಲ್ಕು ಪಟ್ಟು,মাংসাশী চতুর্ভুজ
ಕ್ಯಾರೋಟಿನ್,ক্যারোটিন
ಕ್ಯಾರಟನಾಯಿ,ক্যারোটিনয়েড
ಪಟಲ,কার্পাল
ಗಡಿ,কার্পেল
ಗಾಡಿ,কার্পাস
ಕೊಕ್ಕರೆ,ক্যারেজেন
ವಾಹಕ ಕಾರ್ಯವಿಧಾನ,ক্যারিয়ার প্রক্রিয়া
ಒಯ್ಯುವ ಸಾಮರ್ಥ್ಯ,বহন ক্ষমতা
ಕಾರ್ಟಿಲಾಜನಸ್ ಮೀನು,কার্টিলজেনাস ফিশ
ಬಟಾಣಿಯ,কার্টিলাজিনাস
ಒಂದು ಬಗೆಯ ಶವ,কারঙ্কেল
ಬಾವೆ,ক্যারিওগামি
ಕ್ಯಾರಿಯೋಫಿಲೇಸಿ,ক্যারিওফিলেসি
ಕ್ಯಾರಿಯೋಫಿಲಿಯಸ್,ক্যারিওফিলাসিয়াস
ಕರ್ಯೋಪ್ಸಿಸ್,ক্যারিওপিসিস
ದಾಸ್ಯ,কেসিন
ಕ್ಯಾಸ್ಪರಿಯನ್ ಸ್ಟ್ರಿಪ್,ক্যাস্পারিয়ান স্ট্রিপ
ಕಸ,ক্যাসিয়া
ಪೃಷ್ಠದ,ক্যাসোয়ারি
ಕಾಸ್ಟಾರಿ,ক্যাস্টর
ಕಸಬಲೆ,ক্যাসুয়ারিনা
ಕಾಸುರಿನಾ ಅಲ್ನಸ್,ক্যাসুয়ারিনা অ্যালনাস
ಕಟಾಬೋಲಿಸಂ,ক্যাটাবোলিজম
ವೇಗಸ್ಥ,ক্যাটালাস
ಪಟ್ಟಿ,ক্যাটালগ
ವೇಗವರ್ಧನೆ,ক্যাটালাইসিস
ವೇಗವರ್ಧಕ,প্রভাবক
ವೇಗವರ್ಧಕ ವರ್ಗಾವಣೆ,অনুঘটক রূপান্তরকারী
ಕಣ್ಣಿನ ಪೊರೆ,ছানি
ವಿಪತ್ತು,বিপর্যয়
ಚಾಚು,কেটোলামাইন
ಕಟಾವು,কেটেকলোমাইন হরমোন
ಕ್ಯಾಥರೀಕರಣ,ক্যাথেট্রাইজেশন
ಚಾಚು,কেশন
ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗೀತೆ,ক্যাটকিন
ಕಸ,ক্যাটলা
ಬೆಕ್ಕಿನ ಉಗುರು (ಬಿಗ್ನೋನಿಯಾ-ಉಂಗುಯಿಸ್ ಕ್ಯಾಟಿ),বিড়ালের পেরেক (বিগনোনিয়া-আওগুইস ক্যাটি)
ಜಾನುವಾರು ಮೇಯಿಸುವಿಕೆ,গবাদি পশু চারণ
ದನಕರಿನ ಜಾನುವಾರು,গবাদি পশু পাল
ಜಾನುವಾರುಗಳ ರುಮೆನ್,গবাদি পশুদের রুমেন
ಜಾನುವಾರುಗಳ ಶೈಲಿ,গবাদি পশুদের স্টাইল
ಕಾಡಿನ ಕಶೇರುಖಂಡ,শৈশব ভার্টেব্রা
ಕಬ್ಬಿಣದ,Chudex
ಕಾರಣ,কার্যকারণ এজেন্ট
ಸೆಡ್ರಸ್ ಡಿಯೋಡಾರಾ (ಸೀಡರ್),সিড্রাস দেওদার (সিডার)
ಸೆಲ್ಯಾಸ್ಟ್ರೇಲ್ಸ್,সেলাস্ট্রেলস
ಕೋಶ ಜೀವಶಾಸ್ತ್ರಜ್ಞ,সেল জীববিজ্ঞানী
ಜೀವಕೋಶ ಜೀವಶಾಸ್ತ್ರ,কোষ বিদ্যা
ಕೋಶ ಚಕ್ರ,কোষ চক্র
ಜೀವಕೋಶ ಹಿಗ್ಗುವಿಕೆ,সেল বৃদ্ধি
ಜೀವಕೋಶದ ಹೊದಿಕೆ,সেল খাম
ಜೀವಕೋಶದ ಭಾಗ,সেল ভগ্নাংশ
ಜೀವಕೋಶ ಏಕರೂಪದ,সেল হোমোজেনেট
ಜೀವಕೋಶದ ಮಧ್ಯಸ್ಥಿಕೆಯ ಪ್ರತಿರಕ್ಷೆ,সেল মধ্যস্থতা অনাক্রম্যতা
ಜೀವಕೋಶ ಪೊರೆಯು,কোষের ঝিল্লি
ಕೋಶ ಪ್ರಸರಣ,কোষের বিস্তার
ಕೋಶ ರಚನೆ,সেল গঠন
ಜೀವಕೋಶದ ಸಿದ್ಧಾಂತ,কোষ তত্ত্ব
ಕೋಶ ಗೋಡೆ,কোষ প্রাচীর
ಒಂದು ಭಾಗದ,সেলোফেন ঝিল্লি
ಗುಡಿಸಲು,সেলুলি
ಕೋಶಕ ರಕ್ಷಣೆ,সেলুলার প্রতিরক্ষা
ಸೆಲ್ಯುಲಾರ್ ಶಕ್ತಿ ವರ್ಗಾವಣೆ-ವ್ಯವಸ್ಥೆ,সেলুলার শক্তি স্থানান্তর-সিস্টেম
ಸೆಲ್ಯುಲಾರ್ ಕಿಣ್ವ,সেলুলার এনজাইম
ಸೆಲ್ಯುಲಾರ್ ಮಟ್ಟ,কোষ স্তরে
ಸೆಲ್ಯುಲಾರ್ ಆಕ್ಸಿಡಲ್,সেলুলার জারণ
ಸೆಲ್ಯುಲಾರ್ ಪೂಲ್,সেলুলার পুল
ಕೋಶ,সেলুলোজ
ಸೆಲ್ಯುಲೋಸ್ ಮೈಕ್ರೋಫಿಬ್ರಿಲ್,সেলুলোজ মাইক্রোফাইব্রিল
ಸಿಮೆಂಟಿನ,সিমেন্টাম
ಒಂದು ಬಗೆಯ ಉಕ್ಕಿನ,সেনাগ্রাস
ಸೆನೊಜೋಯಿಕ್ ಯುಗ,Cenozoic যুগ
ಜನಗಣತಿ,জনগণনা
ಜನಗಣತಿ,জনগণনা
ಶಾಂಟೆಮೋರ್ಗಲ್,সেন্টিমোরগান
ಶತಮಾನದ ಕಕ್ಷೀಯ,সেন্টিপিডা অরবিকুলারিস
ಮಧ್ಯ ಅಕ್ಷ,কেন্দ্রীয় অক্ষ
ಮಧ್ಯ ಜೀವಾಣು,কেন্দ্রীয় সেল
ಕೇಂದ್ರ ಕೇಂದ್ರ ಕೇಂದ್ರ,ভিতরের গুরুত্বপূর্ণ অংশ
ಕೇಂದ್ರ ಸಿದ್ಧಾಂತ,কেন্দ্রীয় মতবাদ
ಕೇಂದ್ರ drug ಷಧ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ,কেন্দ্রীয় ওষুধ গবেষণা ইনস্টিটিউট
ಕೇಂದ್ರ ಕ್ಷೇತ್ರ,কেন্দ্রীয় ক্ষেত্র
ಮಧ್ಯಪ್ರವೇಶ,কেন্দ্রীয় ল্যাকটিয়াল
ಕೇಂದ್ರ ನರಮಂಡಲ,কেন্দ্রীয় স্নায়ুতন্ত্র
ಮಧ್ಯ ಸಲ್ಕಸ್,কেন্দ্রীয় খাঁজ
ಕೇಂದ್ರೀಕರಣ,সেন্ট্রিফিউগেশন
ಕೇಂದ್ರ,সেন্ট্রিওল
ಮಧ್ಯಪ್ರವೇಶ,সেন্ট্রোমিয়ার
ಮಧ್ಯಮ,সেন্ট্রোসোম
ಕೇಂದ್ರ,সেন্ট্রোস্ফিয়ার
ಶಿರೋನಾಮೆ,সিফালোকর্ডেট
ಶಿರೋವಸ್ತ್ರ,সিফালোকর্ডেটস
ಶಿರೋನಾಮೆ,সিফালোস্পোরিন
ಶಿರೋನಾಮೆ,সিফালোথোরাক্স
ದನವೇಶ,সেরাটোফিলেসি
ಏಕದಳ ಧಾನ್ಯ,শস্য দানা
ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್,সেরিবিলার পেডুনল
ಸೆರೆಬೆಲ್ಲಂ,সেরিবেলাম
ಸೆರೆಬ್ರಲ್ ಜಲಚರ,সেরিব্রাল অ্যাকুয়েডাক্ট
ಸೆರೆಬ್ರಲ್ ಕಾರ್ಟೆಕ್ಸ್,সেরিব্রাল কর্টেক্স
ಸೆರೆಬ್ರಲ್ ಗೋಳಾರ್ಧ,সেরিব্রাল গোলার্ধের
ಸೆರೆಬ್ರಲ್ ಕುಹರದ,সেরিব্রাল ভেন্ট্রিকল
ಸೆರೆಬ್ರೊಸ್ಪೈನಲ್ ದ್ರವ (ಸಿಎಸ್ಎಫ್),সেরিব্রোস্পাইনাল তরল (সিএসএফ)
ಸ್ರಾವನ,সেরিব্রাম
ಬೀಜ,প্রত্যয়িত বীজ
ಕದ್ಯರ ಗ್ರಂಥಿ,সারুমিনাস গ্রন্থি
ಕಾಂಡದ,জরায়ু
ಗರ್ಭಕಂಠದ ಕ್ಯಾಪ್,সার্ভিকাল ক্যাপ
ಗರ್ಭಕಂಠದ ಕಶೇರುಖಂಡ,সার্ভিকাল ভার্টিব্রা
ಕುತ್ತಿಗೆ,জরায়ু
ಸೀಸಿಯಂ ಕ್ಲೋರೈಡ್,সিসিয়াম ক্লোরাইড
ಕವಚ,সেসপুল
ಲಂಗರು,Cetaceans
ಚಾವಟ,চেটোপটারাস
ದನಗಳು,চালাজা
ದನಗಳು,চালাজা
ಚಲಜಲ್ ಅಂತ್ಯ,চালাজাল শেষ
ಚರಿನ,চালিনা
Me ಸರವಳ್ಳಿ (ಚಮೀಲಿಯನ್),গিরগিটি (চামেলিয়ন)
ಚಾನ್ಕ್ರಾಯ್ಡ್,চ্যানক্রোড
ಚಾನಲ್,চ্যানেল
ಚಾನಲ್,চ্যানেল
ಚಪಲಾತಿ,চ্যাপারন
ಚರ,চর
ವಿಶಿಷ್ಟ ಸಸ್ಯವರ್ಗ,বৈশিষ্ট্যযুক্ত উদ্ভিদ
ಇದ್ದೀಳಿ,কাঠকয়লা
ಚಾರ್ಗಾಫ್ ನಿಯಮ,চারগ্যাফের নিয়ম
ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ (ಸಿಸಿಡಿ),চার্জ কাপলড ডিভাইস (সিসিডি)
ಚಾರ್ಜಿಂಗ್,চার্জিং
ಚಮತ್ಕಾರದ,চ্যাসমোগামাস
ಚಥಮಾಲಸ್,চ্যাথামালাস
ಚೆಲೋನ್,চেলোন
ರಾಸಾಯನಿಕ ವಿಶ್ಲೇಷಕ,রাসায়নিক বিশ্লেষক
ರಾಸಾಯನಿಕ ಬಂಡಿ,রাসায়নিক বন্ড
ರಾಸಾಯನಿಕ ಸ್ಥಗಿತ,রাসায়নিক ব্রেকডাউন
ರಾಸಾಯನಿಕ ಸಂಕೀರ್ಣತೆ,রাসায়নিক জটিলতা
ರಾಸಾಯನಿಕ ಪರಿಸರ,রাসায়নিক পরিবেশ
ರಾಸಾಯನಿಕ ವಿಕಸನ,রাসায়নিক বিবর্তন
ರಾಸಾಯನಿಕ ವಿಧಾನ,রাসায়নিক পদ্ধতি
ರಾಸಾಯನಿಕ ರೂಪಾಂತರ,রাসায়নিক মিউটেজেন
ರಾಸಾಯನಿಕ ಮೂಲ,রাসায়নিক উত্স
ರಾಸಾಯನಿಕ ಆಮ್ಲಜನಕ ಬೇಡಿಕೆ,রাসায়নিক অক্সিজেন চাহিদা
ರಾಸಾಯನಿಕ ಸಾಮರ್ಥ್ಯ,রাসায়নিক সম্ভাবনা
ರಾಸಾಯನಿಕ ಪಿಕ್ಕಟ್ಟು,রাসায়নিক স্ক্যাল্পেল
ರಾಸಾಯನಿಕ ಸಂಕೇತ,রাসায়নিক সংকেত
ರಾಸಾಯನಿಕ ಸಿನಾಪ್ಸ್,রাসায়নিক সিনপাস
ರಾಸಾಯನಿಕ -ಕಲ್ಪನೆ,কেমিওসমোটিক হাইপোথিসিস
ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ,রসায়নবিদ
ರಸಾಯನಶಾಸ್ತ್ರ,রসায়ন
ರಾಸಾಯನಿಕತೆ,কেমোসিন্থেসিস
ಆಟೊರೊಫಿಕ್ ಬ್ಯಾಕ್ಟೀರಿಯಾ,কেমো-অটোরোফিক ব্যাকটিরিয়া
ಚೆಮ್ಮಾವಾಗಿ,কেমোনস্টি
ರಾಸಾಯನಿಕತೆ,কেমোসিন্থেসিস
ಕೀಮೋಸೈಂಥೆಟಿಕ್ ಆಟೋಟ್ರೋಫ್,কেমোসিন্থেটিক অটোট্রফ
ರಾಸಾಯನಿಕ ಬ್ಯಾಕ್ಟೀರಿಯ,কেমোসিন্থেটিক ব্যাকটিরিয়া
ರಾಸಾಯನಿಕ,কেমোট্যাক্সিস
ರಾಸಾಯನಿಕತೆ,কেমোট্যাক্সোনমি
ರಾಸಾಯನಿಕ ಚಿಕಿತ್ಸೆ,কেমোথেরাপি
ಚೆನೊಪೊಡಿಯಾಸಿ,চেনোপোডিয়াসি
ಚಿರತೆ,চিয়াসমাটা
ಚಿಯಾಸ್ಮ್ನಾ ಪ್ರಕಾರದ ಕಲ್ಪನೆ,চিয়াস্মনা টাইপ হাইপোথিসিস
ಚಿಕುಂಗುನಿಯಾ,চিকুনগুনিয়া
ಚಿಕರಿ,চিকোরি
ಬಾಲ್ಯ,শৈশব
ಮೆಣಸಿನಕಾಯಿ ವೈರಸ್,মরিচ মোজাইক ভাইরাস
ಸಿಂಚೋನಾ ಅಫೀಟಾಲಿಸ್,সিনচোনা অফিসিনালিস
ಚಿರತೆ,চিরোপটারফিলি
ಚಿರತೆ,চিটিন
ಚಿಲ್ಲಿಯಂಥ,চিটিনাস
ಕ್ಲಮೈಡಿಯ ಟ್ರಾಕೊಮಾಟಿಸ್,ক্ল্যামিডিয়া ট্র্যাচোমেটিস
ಕ್ಲಮೈಡಿಯಾಸ್,ক্ল্যামিডিয়াসিস
ಕ್ಲಾಮೈಗ್ರಾನಸ್,ক্ল্যামিডোমোনাস
ತಿಕ್ಕಲು,ক্লোরামফেনিকোল
ಕ್ಲೋರೆಲ್ಲಾ,ক্লোরেলা
ಕ್ಲೋರೆಂಚೈಮಾ,ক্লোরেনচাইমা
ಕ್ಲೋರೈಡ್ ಕೋಶ,ক্লোরাইড সেল
ಕ್ಲೋರಿನ್,ক্লোরিন
ಕ್ಲೋರೊಫ್ಲೋರೊ ಕಾರ್ಬನ್ (ಸಿಎಫ್‌ಸಿಎಸ್),ক্লোরোফ্লুওরো কার্বন (সিএফসিএস)
ಕ್ಲೋರೊಫಾರ್ಮ್,ক্লোরোফর্ম
ಕ್ಲೋರೊಫೈಸೀ,ক্লোরোফাইসি
ಕ್ಲೋರೊಫೈಟ್ ಪೂರ್ವಜ,ক্লোরোফাইট পূর্বপুরুষ
ಕ್ಲೋರೋಸಿಸ್,ক্লোরোসিস
ಕ್ಲೋರೋಸಿಸ್,ক্লোরোসিস
ಚಾಚು,কোওনোসাইট
ಕೊಲೆಸಿಸ್ಟೊಕಿನಿಸ್,Cholecystokinesis
ಕೋಲೆಸಿಸ್ಟೊಕಿನಿನ್,কোলেসিস্টোকিনিন
ಕೊಲೆಸ್ಟ್ರಾಲ್,কোলেস্টেরল
ಕೋಲಿನರ್ಜಿನ,কোলিনার্জিক
ಕೊಂಡ್ರಿಚ್ಥೈಸ್,Chondrichthyes
ಕೊಳೆತ,কনড্রিন
ಕೊಳೆತ,কনড্রোসাইট
ಹಳ್ಳ,কর্ডে টেন্ডিনা
ಒಂದು ಬಗೆಯ ಕಂತು,কর্ডাটা
ಕೋರಿಯೊಅಲಾಂಟೊಯಿಕ್ ಜರಾಯು,Chorioallantoic প্ল্যাসেন্টা
ಕೋರಿ,কোরিওন
ಕೋರಿಯಾನಿಕ್ ಕಾರ್ಟಿಕೊಟ್ರೊಪಿನ್,কোরিওনিক কর্টিকোট্রপিন
ಕೋರಿಯಾನಿಕ್ ಗೊನಡೋಟ್ರೋಪಿನ್,কোরিওনিক গোনাডোট্রপিন
ಕೋರಿಯಾನಿಕ್ ಥೈರೋಟ್ರೋಪಿನ್,কোরিওনিক থাইরোট্রপিন
ವಶತಂತಿರುವ,কোরয়েড
ವರ್ಣರಂಜಿತ,ক্রোমাটিড
ಕ್ರೊಮಾಟಿನ್ ನಾರು,ক্রোমাটিন ফাইবার
ಕ್ರೊಮ್ಯಾಟಿನ್,ক্রোমাটিন
ಕ್ರೊಮ್ಯಾಟೋಗ್ರಾಫಿಕ್ ತಂತ್ರ,ক্রোমাটোগ্রাফিক কৌশল
ವರ್ಣರೇಖನ,ক্রোমাটোগ্রাফি
ಕ್ರೊಮ್ಯಾಟೊಫೋರ್,ক্রোমাটোফোর
