Tamil,Punjabi
வெற்றியாளர்,ਜੇਤੂ
வெற்றியாளர்,ਵਿਜੇਤਾ
கான்சிலியம்,ਕੌਸਿਲਿਅਮ
கன்சிஸ்டரி,ਕੰਸਿਸਟਰੀ
சதி,ਸਾਜ਼ਿਸ਼
சதி,ਸਾਜ਼ਿਸ਼
துாதரகம்,ਕੌਂਸਲੇਟ
ஆலோசனை புத்தகம்,ਸਲਾਹ-ਮਸ਼ਵਰੇ ਦੀ ਕਿਤਾਬ
கான்டினென்டல் அமைப்பு,ਮਹਾਂਦੀਪੀ ਪ੍ਰਣਾਲੀ
மாநாடு பாராளுமன்றம்,ਕਨਵੈਨਸ਼ਨ ਸੰਸਦ
காப்பர்ஹெட்ஸ் (=அமைதி ஜனநாயகவாதிகள்),ਕਾਪਰਹੈੱਡਸ (=ਪੀਸ ਡੈਮੋਕਰੇਟਸ)
காப்பிஹோல்ட்,ਕਾਪੀਹੋਲਡ
சுற்றிவளைத்தல்,ਘੇਰਾਬੰਦੀ
கொரோனா,ਕਰੋਨਾ
முடிசூட்டு விழா,ਤਾਜਪੋਸ਼ੀ
முடிசூட்டுக்கல்,ਤਾਜਪੋਸ਼ੀ ਪੱਥਰ
கார்பஸ்,ਕਾਰਪਸ
கோர்செயர்,Corsair
கோர்செயர்,Corsair
கோர்செட் (=கோர்செலெட்),ਕੋਰਸੇਟ (=ਕੋਰਸਲੇਟ)
கோர்டெஸ்,ਕੋਰਟੇਸ
கோட்டர் (=கோட்டியர்),ਕੋਟਰ (=ਕੋਟੀਅਰ)
கோட்டர் (=கோட்டியர்),ਕੋਟਰ (=ਕੋਟੀਅਰ)
பலடினேட் எண்ணுங்கள்,ਪੈਲੇਟਿਨੇਟ ਦੀ ਗਿਣਤੀ ਕਰੋ
நாட்டு வீடு,ਦੇਸ਼ ਦਾ ਘਰ
மாவட்டம்,ਕਾਉਂਟੀ
கவுண்டி பரோ,ਕਾਉਂਟੀ ਬੋਰੋ
மாவட்ட நீதிமன்றங்கள்,ਕਾਉਂਟੀ ਅਦਾਲਤਾਂ
கவுண்டி பாலாடைன்,ਕਾਉਂਟੀ ਪੈਲਾਟਾਈਨ
நீதிமன்றம்,ਅਦਾਲਤ
நீதிமன்றம்,ਅਦਾਲਤ
நீதிமன்ற சுற்றறிக்கை,ਅਦਾਲਤੀ ਸਰਕੂਲਰ
நீதிமன்ற ஆசாரம்,ਅਦਾਲਤੀ ਸ਼ਿਸ਼ਟਾਚਾਰ
நீதிமன்ற அதிகாரி,ਦਰਬਾਰੀ
கேசேஷன் நீதிமன்றம்,ਕੇਸੇਸ਼ਨ ਦੀ ਅਦਾਲਤ
இயக்குநர்கள் நீதிமன்றம் (EIC),ਕੋਰਟ ਆਫ਼ ਡਾਇਰੈਕਟਰਜ਼ (EIC)
உரிமையாளர்களின் நீதிமன்றம்,ਮਾਲਕਾਂ ਦੀ ਅਦਾਲਤ
நீதிமன்ற கவிஞர்,ਦਰਬਾਰੀ ਕਵੀ
உடன்படிக்கை செய்யப்பட்ட கேமரோனியர்கள்,ਨੇਮਬੱਧ ਕੈਮਰੋਨੀਅਨ
கிரீடம்,ਤਾਜ
கிரீடம்,ਤਾਜ
கிரீடம்,ਤਾਜ
கிரீடம் நிலம்,ਤਾਜ ਜ਼ਮੀਨ
கிரீடம் நிலம்,ਤਾਜ ਜ਼ਮੀਨ
பட்டத்து இளவரசர்,ਕ੍ਰਾਊਨ ਪ੍ਰਿੰਸ
சிலுவைப் போர்,ਕਰੂਸੇਡ
சிலுவைப்போர்,ਕਰੂਸੇਡਰ
கிரிப்டோகிராம்,ਕ੍ਰਿਪਟੋਗ੍ਰਾਮ
குயிராஸ்,ਕੁਇਰਾਸ
கியூராசியர்,ਕੁਇਰਾਸੀਅਰ
வழிபாட்டு தெய்வம்,ਪੰਥ ਦੇਵਤਾ
கியூரியா,ਕਰਿਆ
கியூரியா,ਕਰਿਆ
ஜாரிசம்,ਜ਼ਾਰਵਾਦ
இருண்ட கண்டம்,ਹਨੇਰਾ ਮਹਾਂਦੀਪ
தீர்ப்பு நாள்,ਨਿਰਣੇ ਦਾ ਦਿਨ
தீர்ப்பு நாள்,ਨਿਰਣੇ ਦਾ ਦਿਨ
டீன்,ਡੀਨ
தசாப்தம்,ਦਹਾਕਾ
டெனாரியஸ்,ਡੇਨਾਰੀਅਸ
பதவி நீக்கம் செய்யப்பட்ட மன்னர்,ਬਰਖਾਸਤ ਬਾਦਸ਼ਾਹ
கெடுக்கும்,ਉਜਾੜ
கெடுதல்,ਬਰਬਾਦੀ
அரியணை,Dethrone
டயடம்,ਡਾਇਡੇਮ
டயடம்,ਡਾਇਡੇਮ
டயடம்,ਡਾਇਡੇਮ
தியாசியா,ਡਾਇਸੀਆ
டிகாஸ்டீரியம்,ਡਿਕੈਸਟਰੀਅਮ
டிலுவியலிஸ்ட்,ਦਿਲੁਵੀਆਵਾਦੀ
மறைமாவட்டம்,ਡਾਇਓਸਿਸ
மறைமாவட்டம்,ਡਾਇਓਸਿਸ
டைரக்டயர் (=டைரக்டரி),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
டைரக்டயர் (=டைரக்டரி),ਨਿਰਦੇਸ਼ਕ (=ਡਾਇਰੈਕਟਰੀ)
திர்ஹம்,ਦਿਰਹਾਮ
விசுவாசமற்ற,ਬੇਵਫ਼ਾ
விசுவாசமற்ற,ਬੇਵਫ਼ਾ
தோல்வியின் கோட்பாடு,ਭੁੱਲ ਦਾ ਸਿਧਾਂਤ
ஆவணம்,ਦਸਤਾਵੇਜ਼
ஆவண ஆதாரம்,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
டோம்ஸ்டே புத்தகம்,ਡੋਮੇਸਡੇ ਬੁੱਕ
கான்ஸ்டன்டைன் நன்கொடை,Constantine ਦਾ ਦਾਨ
பேரழிவு,ਕਿਆਮਤ
வரதட்சணை ராணி,ਦਾਜ ਦੀ ਰਾਣੀ
டிராகன்,ਡਰੈਗਨ
டிரோமேடியன்,ਡਰੋਮੇਡੇਰੀਅਨ
டிரோமெடரி,ਡਰੋਮੇਡਰੀ
ட்ரோமண்ட்,ਡਰੋਮੰਡ
இரட்டை,ਦੋਹਰਾ
இரட்டைக் கூட்டணி,ਦੋਹਰਾ ਗਠਜੋੜ
இரட்டை எண்ணம்,ਦੋਹਰੀ entente
இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்),ਦੋਹਰੀ ਪ੍ਰਣਾਲੀ (= ਦੋਹਰੀ ਸਰਕਾਰ)
டியூக்,ਡਿਊਕ
டுமா,ਡੂਮਾ
வாமன அவதாரம்,ਬੌਣਾ ਅਵਤਾਰ
ஆள்குடி,ਰਾਜਵੰਸ਼
ஆள்குடி,ਰਾਜਵੰਸ਼
கழுகு,ਇੱਲ
கிழவன்,ਬਜ਼ੁਰਗ ਆਦਮੀ
ஏர்ல்,ਅਰਲ
ஏர்ல்டம்,ਅਰਲਡਮ
ஆரம்பகால குப்தர்கள்,ਸ਼ੁਰੂਆਤੀ ਗੁਪਤਾ
ஆரம்பகால (வரலாற்று) தளங்கள்,ਸ਼ੁਰੂਆਤੀ (ਇਤਿਹਾਸਕ) ਸਾਈਟਾਂ
ஆரம்ப வேத காலம்,ਸ਼ੁਰੂਆਤੀ ਵੈਦਿਕ ਕਾਲ
பிரசங்கம்,ਉਪਦੇਸ਼ਕ
மறுசீரமைப்பு ஆணை,ਬਹਾਲੀ ਦਾ ਹੁਕਮ
எட்டு மடங்கு பாதை,ਅੱਠ ਗੁਣਾ ਮਾਰਗ
பெரியவர்கள்,ਬਜ਼ੁਰਗ
மூத்த அரசியல்வாதி (=ஜென்ரோ),ਬਜ਼ੁਰਗ ਰਾਜਨੇਤਾ (=ਜੀਨਰੋ)
யானைக்கால்,ਹਾਥੀ ਬੱਕਰਾ
பதினோரு வருட கொடுங்கோன்மை,ਗਿਆਰਾਂ ਸਾਲਾਂ ਦਾ ਜ਼ੁਲਮ
எலிசே (=எலிசே),ਐਲੀਸੀ (=ਐਲੀਸੀ)
அடைப்பு இயக்கம்,ਘੇਰਾਬੰਦੀ ਅੰਦੋਲਨ
கலைக்களஞ்சியம்,ਐਨਸਾਈਕਲਿਕ
கலைக்களஞ்சிய இயக்கம்,ਐਨਸਾਈਕਲੋਪੀਡਿਸਟ ਲਹਿਰ
என்டென்டே,ਐਂਟੇਨਟੇ
என்டென்ட் கார்டியல்,ਏਨਟੇਂਟ ਕੋਰਡਿਆਲ
சிம்மாசனம்,ਰਾਜਗੱਦੀ
பரிவாரங்கள்,ਦਲ
எபோத்,ਏਫ਼ੋਦ
எபோர்,ਈਫੋਰ
காவிய யுகம்,ਮਹਾਂਕਾਵਿ ਯੁੱਗ
காவிய நாயகன்,ਮਹਾਂਕਾਵਿ ਹੀਰੋ
கல்வெட்டு,ਐਪੀਗ੍ਰਾਫ
எபிஸ்கோப்பசி,ਐਪੀਸਕੋਪੇਸੀ
பேராயர்,ਐਪੀਸਕੋਪੇਟ
அத்தியாயம்,ਪ੍ਰਸੰਗ
சகாப்தம்,ਯੁਗ
சகாப்தத்தை உருவாக்கும் நிகழ்வு,ਯੁੱਗ ਬਣਾਉਣ ਵਾਲੀ ਘਟਨਾ
சகாப்தத்தை உருவாக்கும் மனிதன்,ਯੁਗ-ਰਚਨ ਵਾਲਾ ਮਨੁੱਖ
பெயர்ச்சொல்,ਉਪਨਾਮ
குதிரைப்படை,ਇਕਵੇਰੀ
குதிரைப்படை,ਇਕਵੇਰੀ
குதிரையேற்ற சிலை,ਘੋੜਸਵਾਰ ਦੀ ਮੂਰਤੀ
சகாப்தம்,ਯੁੱਗ
எர்கஸ்டுலம்,ਅਰਗਸਟੁਲਮ
நற்கருணை,ਯੂਕੇਰਿਸਟ
சுவிசேஷம்,ਈਵੈਂਜਲਿਜ਼ਮ
சுவிசேஷ இயக்கம்,ਖੁਸ਼ਖਬਰੀ ਦੀ ਲਹਿਰ
சுவிசேஷகர்,ਪ੍ਰਚਾਰਕ
Exarch,Exarch
Exilarch,Exilarch
ஃபாலாங்கிஸ்ட்,ਫਲੰਗਿਸਟ
தந்தை நிலம்,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
தந்தை நிலம்,ਪਿਤਾ ਦੀ ਜ਼ਮੀਨ
ஃபெரியா,ਫੇਰੀਆ
ஃபெட்டிஷ்,ਫੈਟਿਸ਼
நிலப்பிரபுத்துவ சொத்துக்கள்,ਜਾਗੀਰਦਾਰੀ
நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு),ਜਾਗੀਰਦਾਰੀ (=ਸਾਮੰਤੀ ਸਿਸਟਮ)
நிலப்பிரபுத்துவ அமைப்பு,ਜਗੀਰੂ ਸਿਸਟਮ
நிலப்பிரபுத்துவம் கொண்டவர்,ਜਾਗੀਰਦਾਰ
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),ਫਿਦੀ ਡਿਫੈਂਸਰ (= ਵਿਸ਼ਵਾਸ ਦਾ ਰਖਵਾਲਾ)
ஃபிஃப்,Fief
கள அமைப்பு,ਫੀਲਡ ਸਿਸਟਮ
பதினைந்தாவது வரி,ਪੰਦਰਵਾਂ ਟੈਕਸ
உருவத் தலை,ਚਿੱਤਰ ਸਿਰ
ஃபின் டி சீக்கிள்,ਫਿਨ ਡੀ ਸੀਕਲ
நெருப்பு உண்பவர்,ਅੱਗ ਖਾਣ ਵਾਲਾ
ஐந்து மைல் சட்டம்,ਪੰਜ ਮੀਲ ਐਕਟ
கொடி,ਝੰਡਾ
ஃபிளமன் டயாலிஸ்,ਫਲੇਮੇਨ ਡਾਇਲਿਸ
ஃபிளமன் மார்ஷியலிஸ்,ਫਲੇਮੇਨ ਮਾਰਸ਼ਲਿਸ
எரியும் ஜோதி,ਬਲਦੀ ਮਸ਼ਾਲ
பக்கவாட்டு,ਫਲੈਂਕ
பக்கவாட்டு இயக்கம்,ਫਲੈਂਕਿੰਗ ਅੰਦੋਲਨ
செழிக்கும் நாகரிகம்,ਵਧਦੀ ਹੋਈ ਸੱਭਿਅਤਾ
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,ਪ੍ਰਵਾਹਵਾਦੀ ਵਿਸ਼ਵਾਸ
நாட்டுப்புற கடவுள்,ਲੋਕ ਦੇਵਤਾ
நாட்டுப்புற தெய்வம்,ਲੋਕ ਦੇਵੀ
நாட்டுப்புற நினைவகம்,ਲੋਕ ਯਾਦ
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),ਲੋਕ-ਕਥਾ (=ਲੋਕ ਕਥਾ)
இரை தேடும்,ਚਾਰਾ
களமிறங்குதல்,ਧੜਾਧੜ
முன்னோடி,ਪਹਿਲਾਂ ਤੋਂ
முன்னோர்,ਪੂਰਵਜ
முன்னோடி,ਅਗਲਾ
கெட்ட நம்பிக்கை,ਉਦਾਸ ਉਮੀਦ
உருவாக்கும் நிலை,ਰਚਨਾਤਮਕ ਪੜਾਅ
கோட்டை,ਕਿਲਾ
வலுவூட்டல்,ਕਿਲਾਬੰਦੀ
அரணான நகரம்,ਕਿਲਾਬੰਦ ਸ਼ਹਿਰ
கோட்டை,ਕਿਲ੍ਹਾ
Fortuna,Fortuna
மன்றம் ரோமானம்,ਫੋਰਮ ਰੋਮਨਮ
பிரான்சிஸ்கன்,ਫਰਾਂਸਿਸਕਨ
பிராங்க்ளின்,ਫਰੈਂਕਲਿਨ
சகோதர யுத்தம்,ਭਰਾਤਰੀ ਜੰਗ
இலவச தேவாலயம்,ਮੁਫ਼ਤ ਚਰਚ
இலவச உரிமையாளர்,ਫਰੀਹੋਲਡਰ
சுதந்திர சிப்பாய்,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
சுதந்திர சிப்பாய்,ਫ੍ਰੀਲਾਂਸ ਸਿਪਾਹੀ
ஃப்ரீமேன்,ਫ੍ਰੀਮੈਨ
ஃப்ரீமேன்,ਫ੍ਰੀਮੈਨ
இலவச நுழைவு சீட்டு,ਫ੍ਰੀਪਾਸ
பிரஞ்சு புரட்சி,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
துறவி,ਤਪੱਸਿਆ
ஃப்ராசியன் கூலிப்படையினர்,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
எல்லைப்புற மனிதன்,ਸਰਹੱਦੀ ਆਦਮੀ
கேலியன்,ਗੈਲੀਓਨ
காலிகன் (=கல்லிகனிஸ்ட்),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
கல்லிக்கனிசம்,ਗੈਲੀਕਨਵਾਦ
பாதுகாப்பு அரண்,ਗੈਰੀਸਨ
கோல்,ਗੌਲ
கௌண்ட்லெட்,ਗੌਂਟਲੇਟ
கௌண்ட்லெட்,ਗੌਂਟਲੇਟ
கெஸெபோ,ਗਾਜ਼ੇਬੋ
கெஸெபோ,ਗਾਜ਼ੇਬੋ
கெஸெபோ,ਗਾਜ਼ੇਬੋ
மரபியல் வரலாறு,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
மரபியல் பதிவு,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
மரபியல் அட்டவணை,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
மரபுவழி மரம்,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
மரபியல்,ਵੰਸ਼ਾਵਲੀ
மரபியல்,ਵੰਸ਼ਾਵਲੀ
தலைமுறை,ਪੀੜ੍ਹੀ
இனப்படுகொலை,ਨਸਲਕੁਸ਼ੀ
புறஜாதி,ਗ਼ੈਰ-ਯਹੂਦੀ
புறஜாதி,ਗ਼ੈਰ-ਯਹੂਦੀ
புறஜாதி,ਗ਼ੈਰ-ਯਹੂਦੀ
புறஜாதி,ਗ਼ੈਰ-ਯਹੂਦੀ
கெட்டோ,ਘੇਟੋ
கெட்டோ,ਘੇਟੋ
கிபெட்,ਗਿੱਬਟ
கில்ட் (=கில்ட்),ਗਿਲਡ (=ਗਿਲਡ)
கிளாடியேட்டர்,ਗਲੇਡੀਏਟਰ
புகழ்பெற்ற புரட்சி,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
கோல்டன் ஹார்ட்,ਗੋਲਡਨ ਹੋਰਡ
மகா கூட்டணி,ਮਹਾਨ ਗਠਜੋੜ
பேரறிஞர்,ਗ੍ਰੈਂਡੀ
கிராண்ட் சிக்னர்,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
கிராண்ட் சிக்னர்,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
பெரும் உள்நாட்டுப் போர்,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
பெரிய புறப்பாடு (புத்தரின்),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
பெரிய இந்தியா,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
கிரேட் ஹெல்லாஸ்,ਮਹਾਨ Hellas
பெரிய கூட்டம்,ਮਹਾਨ ਭੀੜ
பெரிய துறவு (=பெரும் புறப்பாடு),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
பெரிய முத்திரை,ਮਹਾਨ ਸੀਲ
பெரிய டிராக்,ਮਹਾਨ ਟ੍ਰੈਕ
பெரிய வாகனம்,ਮਹਾਨ ਵਾਹਨ
சீனப் பெருஞ்சுவர்,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
க்ரீவ்,ਗ੍ਰੀਵ
காவலர்-அறை,ਗਾਰਡ-ਚੰਬਰ
காவலர்-அறை,ਗਾਰਡ-ਚੰਬਰ
காவலர்-அறை,ਗਾਰਡ-ਚੰਬਰ
குப்தாக்கள்,ਗੁਪਤਾ
ஹாகியோகிராபி,ਹੈਜੀਓਗ੍ਰਾਫੀ
ஹாகியோகிராபி,ਹੈਜੀਓਗ੍ਰਾਫੀ
ஹேகியோலஜி,ਹੈਜੀਓਲੋਜੀ
ஹேகியோலஜி,ਹੈਜੀਓਲੋਜੀ
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
பொது பார்வையாளர்களின் மண்டபம்,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
குஞ்சு பொரிப்பது,ਹੈਚਮੈਂਟ
ஹீத்தன்,ਈਥਨ
ஹீத்தன்,ਈਥਨ
ஹீத்தனிசம்,ਹੇਥਨਿਜ਼ਮ
ஹெகிரா (ஹெஜேரா),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
ஹெலனிசம்,ਹੇਲੇਨਿਜ਼ਮ
ஹெலட்,ਹੇਲੋਟ
ஹெரால்ட்ரி,ਹੇਰਾਲਡਰੀ
பாரம்பரியம்,ਵਿਰਾਸਤ
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
உயர் தேவாலயம்,ਉੱਚ ਚਰਚ
உயர் லேண்டர்,ਉੱਚ ਲੈਂਡਰ
இந்து மதம்,ਹਿੰਦੂ ਧਰਮ
வரலாற்றாசிரியர்,ਇਤਿਹਾਸਕਾਰ
வரலாற்றாசிரியர்,ਇਤਿਹਾਸਕਾਰ
வரலாற்று பொருள்முதல்வாதம்,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
வரலாற்று சகாப்தம்,ਇਤਿਹਾਸਕ ਯੁੱਗ
வரலாற்று எல்லை,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
வரலாற்றாசிரியர்,ਇਤਿਹਾਸਕਾਰ
வரலாற்றாசிரியர்,ਇਤਿਹਾਸਕਾਰ
வரலாற்று வரலாறு,ਇਤਿਹਾਸਕਾਰੀ
வரலாற்று வரலாறு,ਇਤਿਹਾਸਕਾਰੀ
வரலாறு,ਇਤਿਹਾਸ
ஹிட்டிட் பேரரசு,ਹਿੱਟੀ ਸਾਮਰਾਜ
புனித கூட்டணி,ਪਵਿੱਤਰ ਗਠਜੋੜ
புனித நகரம்,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
புனித நகரம்,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
புனித நிலம்,ਪਵਿੱਤਰ ਧਰਤੀ
புனித நிலம்,ਪਵਿੱਤਰ ਧਰਤੀ
புனித லீக்,ਹੋਲੀ ਲੀਗ
புனித லீக்,ਹੋਲੀ ਲੀਗ
புனித ரோமானியப் பேரரசு (=பேரரசு),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
புனித கடல்,ਪਵਿੱਤਰ ਸਾਗਰ
புனித கடல்,ਪਵਿੱਤਰ ਸਾਗਰ
புனிதப் போர்,ਪਵਿੱਤਰ ਜੰਗ
புனிதப் போர்,ਪਵਿੱਤਰ ਜੰਗ
உள்நாட்டு அரசாங்கம்,ਗ੍ਰਹਿ ਸਰਕਾਰ
ஊர்க்காவல்படை,ਹੋਮ ਗਾਰਡ
தாயகம்,ਹੋਮਲੈਂਡ
வீட்டு விதி,ਘਰੇਲੂ ਨਿਯਮ
வீட்டு விதி,ਹੋਮ ਰੂਲ
கூட்டம்,ਹੋਰਡ
கூட்டம்,Horde
விரோத நாடு,ਦੁਸ਼ਮਣ ਦੇਸ਼
பகை நிலம்,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
ஒருவரை துரத்தி செல்லுதல்,ਗਰਮ ਪਿੱਛਾ
வீடு,ਘਰ
வீடு,ਘਰ
ஹவுஸ் ஆஃப் காமன்ஸ்,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
ஹவுஸ் ஆஃப் லார்ட்ஸ்,ਲਾਰਡਸ ਦਾ ਘਰ
பிரதிநிதிகள் சபை,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
ஹ்யூஜினோட்ஸ்,ਹਿਊਗਨੋਟਸ
மனிதநேயம்,ਮਾਨਵਵਾਦ
மனிதநேயவாதி,ਮਾਨਵਵਾਦੀ
நூறு யேசர்ஸ் போர்,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
ஹங்கர்,ਹੰਕਾਰ
இபாதத் கானா (வழிபாட்டு இல்லம்),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
ஐகானோக்ளாஸ்ட்,ਆਈਕੋਨੋਕਲਾਸਟ
உருவ வழிபாடு செய்பவர்,ਮੂਰਤੀਕਾਰ
இலாஹி சகாப்தம்,ਇਲਾਹੀ ਯੁੱਗ
சட்டவிரோத போர்,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
ஒளிரும் கையெழுத்துப் பிரதி,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
விளக்கப்பட கையெழுத்துப் பிரதி,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
விளக்கப்பட கையெழுத்துப் பிரதி,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
இமாம் (இம்மாம்),ਇਮਾਮ (ਇਮਾਮ)
இமாமேட்,ਇਮਾਮਤ
இமாமேட்,ਇਮਾਮਤ
இமாம்பரா,ਇਮਾਮਬਾਰਾ
ஏகாதிபத்தியம்,ਸ਼ਾਹੀ
ஏகாதிபத்திய நகரம்,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
ஏகாதிபத்தியம்,ਸਾਮਰਾਜਵਾਦ
ஏகாதிபத்திய விருப்பம்,ਸ਼ਾਹੀ ਤਰਜੀਹ
முறையற்ற தன்மை,ਅਵਿਵਸਥਾ
வஞ்சகர்,ਪਾਖੰਡੀ
சிறைவாசம்,ਕੈਦ
சிறைவாசம்,ਕੈਦ
ஊடுருவல்,ਘੁਸਪੈਠ
ஊடுருவல்காரன்,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
சுதந்திரம்,ਸੁਤੰਤਰਤਾ
சுதந்திர தினம்,ਅਜਾਦੀ ਦਿਵਸ
சுதந்திர மண்டபம்,ਸੁਤੰਤਰਤਾ ਹਾਲ
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
இந்தியன் ஹோம் ரூல் லீக்,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
தொழில் புரட்சி,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
காஃபிர்,ਬੇਵਫ਼ਾਈ
காஃபிர்,ਬੇਵਫ਼ਾਈ
ஊடுருவல்,ਘੁਸਪੈਠ
ஊடுருவி,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
தகவல் தருபவர்,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
தகவல் தருபவர்,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
தகவல் தருபவர்,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
தகவல் தருபவர்,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
நுழைவு,ਪ੍ਰਵੇਸ਼
நுழைவு,ਪ੍ਰਵੇਸ਼
நுழைவு,ਪ੍ਰਵੇਸ਼
குடியிருப்பு,ਨਿਵਾਸ
வசிப்பிடத்தை,ਵਾਸੀ
பரம்பரை,ਵਿਰਾਸਤ
பரம்பரை,ਵਿਰਾਸਤ
பரம்பரை,ਵਿਰਾਸਤ
கல்வெட்டு,ਸ਼ਿਲਾਲੇਖ
சின்னம்,ਨਿਸ਼ਾਨ
அணுகல் கருவி,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
அரசாங்கத்தின் கருவி,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
கிளர்ச்சி (கிளர்ச்சி),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
கிளர்ச்சியாளர்,ਵਿਦਰੋਹੀ
கிளர்ச்சி,ਬਗਾਵਤ
கிளர்ச்சி,ਬਗਾਵਤ
ஒருங்கிணைப்பு,ਏਕੀਕਰਣ
பதிவுகளின் நேர்மை,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
மாநிலங்களின் ஒருமைப்பாடு,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
புத்திஜீவிகள் (புத்திசாலித்தனம்),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
பரிந்து பேசுதல்,ਵਿਚੋਲਗੀ
பரிந்து பேசுபவர்,ਅੰਤਰਜਾਮੀ
இடைத்தரகர்,ਵਿਚੋਲਾ
சர்வதேசியம்,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
சர்வதேசியம்,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
சர்வதேசியவாதி,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
உள்நாட்டுப் போர்,ਇੰਟਰਸੀਨ ਯੁੱਧ
பயிற்சியாளர்,ਇੰਟਰਨੀ
பயிற்சியாளர்,ਇੰਟਰਨੀ
பயிற்சி முகாம்,ਇੰਟਰਨੀ ਕੈਂਪ
அடைப்பு,ਨਜ਼ਰਬੰਦੀ
அடைப்பு,ਨਜ਼ਰਬੰਦੀ
அடைப்பு,ਨਜ਼ਰਬੰਦੀ
இன்டர்னுன்சியோ,ਇੰਟਰਨਨਸੀਓ
மொழிபெயர்ப்பாளர்,ਦੁਭਾਸ਼ੀਏ
