Hindi,Marathi
केंद्रीय उत्पाद-शुल्क,केंद्रीय उत्पादन शुल्क
"केंद्र सरकार,केंद्रीय सरकार",केंद्र सरकार
"केंद्रीयकरण,केंद्रीकरण",केंद्रीकरण
केंद्रीयकृत सेवा,केंद्रीकृत सेवा
केंद्र-पोषित योजना,मध्यवर्ती अनुदानीत योजना
केंद्र-प्रायोजित योजना,मध्यवर्ती प्रायोजित योजना
केंद्रीय कार्यालय,मध्यवर्ती कार्यालय
केंद्रीय राजस्व,मध्यवर्ती महसूल
केंद्रीय बिक्री कर,केंद्रीय विक्री कर
केंद्र,मध्य
" शताब्दी,शती,सदी ,शतक",शतक
"धान्य,अनाज",अन्नधान्य
धान्यविद्,फेरेलिस्ट
समारोह परेड,औपचारिक परेड
" समारोह , संस्कार , अनुष्ठान",सोहळा
प्रमाणपत्र,प्रमाणपत्र
" स्वस्थता प्रमाणपत्र , दुरस्ती प्रमाणपत्र ",फिटनेसचे प्रमाणपत्र
डाक प्रमाणपत्र,पोस्टिंगचे प्रमाणपत्र
सेवा प्रमाणपत्र,सेवेचे प्रमाणपत्र
"प्रमाणन,प्रमाणीकरण",प्रमाणपत्र
प्रमाणित प्रति,प्रमाणित प्रत
प्रमाणित करना,प्रमाणित करा
उपकर,सेस
" समाप्‍ति , प्रविरति ",विराम
" जंज़ीर,जरीब , श्रृंखला, कड़ी",साखळी
" अध्यक्ष ,सभापति",अध्यक्ष/अध्यक्ष
चालान,चालान
" चुनौती , आक्षेप ",आव्हान
" चेम्बर,कक्ष , सदन",खोली
वाणिज्य मंडल,चेंबर ऑफ कॉमर्स
" परिवर्तन, बदलाव , बदलना",बदला
अव्यवस्था,अनागोंदी
" अध्याय,शाखा,चैप्टर",धडा
चरित्र हनन,चारित्र्य हत्या
चरित्र प्रमाणपत्र,वर्ण प्रमाणपत्र
"कार्य-भार ,प्रभारख़र्च , आरोप",शुल्क
संपत्‍ति पर प्रभार,मालमत्तेवर शुल्क आकार
आरोप पत्र,शुल्क पत्रक
"धर्मार्थ,ख़ैराती,पूर्त ",धर्मादाय
" पूर्तकाय;दान, खैरात , उदारता",धर्मादाय संस्था
"चार्ट,संचित्र",चार्ट
"भाड़े पर लेना,चार्टर",सनद
"चैसिस नंबर, चैसिस संख्या",Chasis संख्या
"छल,छल करना",फसवणूक
"पड़ताल,जांच , रोक ,मिलान करना",तपासा
जांच सूची,यादी तपासा
"जांच चौकी,जांच नाका",पोस्ट तपासा
"रसायनज्ञ ,कैमिस्ट,दवा-विक्रता, औषध व्यवसायी",केमिस्ट
चैक,धनादेश
चैक पत्रक,LET तपासा
"  प्रमुख , मुख्य",प्रमुख
संतान शिक्षा भत्ता,मुले शिक्षण भत्ता
बाल शोषण,मुलाचे शोषण
बाल श्रम;बाल मज़दूर,बाल मजूर
बाल कल्याण,बाल कल्याण
"जीर्ण,पुराना;चिरकालिक",जुनाट
कालक्रम,कालक्रमानुसार ऑर्डर (= कालक्रमानुसार)
"परिमंडल,सर्कल,हलक़ा",मंडळ
सर्किट हाउस,सर्किट हाऊस
परिपत्र,परिपत्रक (= परिपत्रक पत्र)
परिचालन,अभिसरण
परिस्थिति,परिस्थिती
पारिस्थितिक साक्ष्य,परिस्थितीजन्य पुरावा
"उद्‌धरण, कथन ,प्रशस्ति",उद्धरण
नागरिकता,नागरिकत्व
नगर प्रतिकर भत्‍ता,शहर भरपाई भत्ता
नागरिक सुविधाएं,नागरी सुविधा
" सिविल ,नागरिक ,दीवानी , असैनिक",दिवाणी
"सिविल संहिता, नागरिक संहिता",नागरी संहिता
नागरिक सुरक्षा,नागरी सुरक्षा
सिविल सूची,दिवाणी यादी
"अदालती विवाह,सिविल विवाह",नागरी विवाह
सिविल प्रक्रिया संहिता,नागरी प्रक्रिया कोड
सिविल सेवा,नागरी सेवा
"सिविल वाद, दीवानी मुकदमा",दिवाणी खटला
नागरिक पूर्ति,नागरी पुरवठा
गृह युद्‌ध,नागरी युद्ध
"दावा,दावा करना",हक्क
दावेदार,दावेकर्ता
दावा फ़ार्म,हक्क फॉर्म
धन-वापसी का दावा,परताव्यासाठी हक्क
स्पष्‍टीकरण,स्पष्टीकरण
"वर्ग,दर्जा,कक्षा,श्रेणी",वर्ग
वर्गीकृत विज्ञापन,वर्गीकृत जाहिरात
"वर्गीकृत प्रलेख, गुप्‍त दस्तावेज",वर्गीकृत कागदपत्रे
"वर्गीकृत सूचना, गुप्‍त सूचना",वर्गीकृत माहिती
वर्गीकरण करना,वर्गीकरण
" वर्गवार,श्रेणीवार",वर्गाच्या दिशेने
खंड,कलम
" निर्बाधता , निकासी , अनापत्‍ति ,  समाशोधन",क्लीयरन्स
स्पष्‍ट रिक्‍ति,स्पष्ट रिक्तता
" लिपिकीय , लेखन संबंधी",कारकुनी
लिपिक संवर्ग,कारकुनी संवर्ग
"लेखन त्रुटि, लिखाई की भूल",कारकुनी त्रुटी
लिपिक वर्ग,कारकुनी कर्मचारी
लिपिकीय कार्य,कारकुनी काम
"ग्राहक, सेवार्थी",ग्राहक
"क्लोक रूम,अमानती सामानघर",क्लोक रूम
वर्ष की समाप्‍ति,वर्ष बंद
अंत शेष,अंतिम शिल्लक
अंतिम तिथि,बंद होण्याची तारीख
"समापन,समाप्‍ति",बंद
"सूत्र,संकेत",सुगावा
सह,को ('सह-अध्यक्ष' प्रमाणे)
सह-अभियुक्‍त,सह-आरोपी
अनुशिक्षण,कोचिंग
गठबंधन सरकार,युती सरकार
" संहिता , कूट, कोड",कोड
कूट संख्या,कोड क्रमांक
आचार संहिता,आचारसंहिता
कूट शब्द,कोड शब्द
कूट लेखन,कोडिंग
"ज़ोर-जबरदस्ती,प्रपीड़न",जबरदस्ती
सह-अस्तित्व,सह-अस्तित्व
संज्ञेय,संज्ञानात्मक
संज्ञेय अपराध,संज्ञानात्मक गुन्हा
" संज्ञान ,ध्यान",संज्ञान
संयोग,योगायोग
सहयोग,सहयोग
संपार्श्‍विक प्रतिभूति,संपार्श्विक सुरक्षा
सहकर्मी;सहयोगी,सहकारी
" सामूहिक , समूह",सामूहिक
सामूहिक उत्‍तरदायित्व,सामूहिक जबाबदारी
"कलक्टरी,समाहर्तालय, समाहरणालय",जिल्हाधिकारी
दुरभिसंधि,सहकार्य
"बस्ती,कॉलोनी ,उपनिवेश",कॉलनी
वर्णांधता,रंग अंधत्व
"स्तंभ,ख़ाना",स्तंभ
"चप्पा-चप्पा खोज, सघन खोज अभियान",कॉम्बिंग ऑपरेशन
" कमान,समादेश",आज्ञा
"स्मृति ,स्मरणोत्सव",स्मारक
"प्रशंसनीय,सराहनीय",कौतुकास्पद
अनुरूप,अनुरुप
"व्याख्या , टीका ,आंखों देखा हाल",भाष्य
टिप्पणी,टिप्पण्या
वाणिज्य,वाणिज्य
विज्ञापन अंतराल,व्यावसायिक ब्रेक
"आयोग ,कमीशन ,आढ़त",कमिशन
"प्रवर्तन में लाना,चालू करना",कमिशनिंग
"वचनबद्‌ध होना , करना , सुपुर्द करना",वचनबद्ध
" वचनबद्‌धता , प्रतिबद्‌धता  , सुपुर्दगी",वचनबद्धता
"वस्तु,पण्य",वस्तू
सामान्य,सामान्य
" सांप्रदायिक,सामुदायिक",जातीय
सांप्रदायिक सद्‍भाव,जातीय सामंजस्य
" संदेश पहुंचाना,बताना,संचारित करना ,बातचीत करना ,संपर्क करना",संप्रेषण
" संचार , संदेश , पत्र व्यवहार , संप्रेषण",संप्रेषण
संप्रेषण का अभाव,संप्रेषण अंतर
विज्ञप्‍ति,संवाद
" समुदाय ,समाज",समुदाय
सामुदायिक केंद्र,समुदाय केंद्र
सामुदायिक विकास परियोजना,समुदाय विकास प्रकल्प
सामुदायिक सेवा,समुदाय सेवा
" परिवर्तन , संराशीकरण , लघूकरण",प्रवास
परिवर्तित छुट्टी,रजेची रजा
संराशीकृत मूल्य,कमिशन मूल्य
" तुलना, मिलान",तुलना
अनुकंपा,करुणा
अनुकंपा आधार,दयाळू मैदान
अनुकंपा छुट्‌टी,दयाळू रजा
"संगत,अनुकूल",सुसंगत
विवश करना,सक्ती करा
सार-संग्रह,संकलन
"प्रतिपूर्ति,प्रतिकार;मुआवज़ा",भरपाई
प्रतिकर भत्‍ता,भरपाई भत्ता
प्रतिपूरक छुट्टी,भरपाईची रजा
सक्षमता,क्षमता
सक्षम,सक्षम
सक्षम प्राधिकारी,सक्षम प्राधिकरण
प्रतियोगिता,स्पर्धा
प्रतियोगिता परीक्षा,स्पर्धात्मक परीक्षा
संकलन,संकलन
"शिकायत,परिवाद",तक्रार
शिकायत पुस्तिका,तक्रार पुस्तक
पूरक,पूरक
पूरक,पूरक
" पूर्ण;पूरा करना ,समाप्‍त करना",पूर्ण
समापन प्रमाण-पत्र,पूर्ण प्रमाणपत्र
"अनुपालन,पालन",अनुपालन
जटिल,क्लिष्ट
" अभिनंदन , प्रशंसा , सम्मान",प्रशंसा
मानार्थ प्रति,मानार्थ प्रत
अनुपालन करना,त्याचे पालन करा
सामासिक संस्कृति,संमिश्र संस्कृती
" रचना , संघटन, गठन ,  प्रशमन",रचना
व्यापक;बृहत्,सर्वसमावेशक
व्यापक बीमा,व्यापक विमा
समझौता;समझौता करना,तडजोड
अनिवार्य,अनिवार्य
अनिवार्य सेवा-निवृत्‍ति,अनिवार्य सेवानिवृत्ती
"कंप्यूटर,अभिकलित्र",संगणक
"कंप्यूटर केंद्र, अभिकलित्र केंद्र",संगणक केंद्र
कंप्यूटर अनुकूल,संगणक अनुकूल
कंप्यूटरीकरण,संगणकीकरण
कंप्यूटर भाषा,संगणक भाषा
कंप्यूटर साक्षरता,संगणक साक्षरता
संकल्पना,संकल्पना
" समुद्‌यम , सरोकार , चिंता",चिंता
रियायत,सवलत
रियायती दर,सवलत दर
रियायत प्रमाणपत्र,सवलत प्रमाणपत्र
सुलह,सामंजस्य
समापन टिप्पणी,समालोचन टीका
" निष्कर्ष , समाप्ति",निष्कर्ष
"निश्‍चयात्मक,निश्‍चायक",निर्णायक
सहमत होना,सहमत
सहमति,एकमत
" अनुपयोगी घोषित करना ,दंडनीय घोषित करना ,निन्दा करना",निषेध
" शर्त,प्रतिबंध , दशा,स्थिति",परिस्थिती
सशर्त,सशर्त
सशर्त स्वीकृति,सशर्त स्वीकृती
"ठेके की शर्तें,संविदा की शर्तें",कराराच्या अटी
"नौकरी की शर्तें,सेवा शर्तें",सेवेच्या अटी
"संवेदना,शोक",शोक
माफ़ करना,कंडेन
" आचरण ,संचालित करना",आचरण
आचरण नियमावली,नियम आयोजित करा
सम्मेलन,परिषद
सम्मेलन कक्ष,विचारविनिमय कक्ष
बहु-संलाप सुविधा,कॉन्फरन्सिंग सुविधा
प्रदान करना,प्रदान करा
गोपनीय,गोपनीय
" परिरोध ,प्रसूति",बंदी
पुष्‍टि करना,पुष्टी
" पुष्‍टि ,स्थायीकरण",पुष्टीकरण
सेवा का स्थायीकरण,सेवेची पुष्टीकरण
स्थायीकरण आदेश,पुष्टीकरण ऑर्डर
"अधिहरण,ज़ब्ती",जप्ती
"संघर्ष;विरोध, विरोधिता",संघर्ष
परस्पर विरोधी विचार,विरोधाभासी दृश्ये
अनुरूपता,अनुरूपता
"बधाई, अभिनंदन",अभिनंदन
" संबंध , संयोजन, कनेक्शन , जोड़ना",कनेक्शन
"मौन सहमति, मौनानुकूलता ",एकत्रिकरण
अंत:करण,विवेक
मतैक्य,एकमत
सहमति,संमती
"परिणाम,फल",परिणाम
" अनुवर्ती, परिणामी",परिणामी
संरक्षण,संवर्धन
विचार क्षेत्र,विचार झोन
परेषिती,माल
परेषण,माल
परेषण नोट,माल नोट
" एकरूप, संगत",सातत्य
"संचित निधि,समेकित निधि",एकत्रित निधी
समेकित वेतन,एकत्रित वेतन
समेकित विवरण,एकत्रित विधान
" चकबंदी, समेकन ,सुदृढ़ीकरण",एकत्रीकरण
" सुस्पष्‍ट , सहज दृश्य ,ध्यानाकर्षी",स्पष्ट
षड्यंत्र,षडयंत्र
स्थिर;नियत;सतत,स्थिर
निर्वाचन क्षेत्र,मतदारसंघ
संघटक,घटक
" संघटन,गठन,संविधान",घटना
मजबूरी,मर्यादा
"निर्माण,रचना",बांधकाम
परामर्शदाता,सल्लागार
परामर्श,सल्लामसलत
परामर्शदात्री समिति,सल्लामसलत समिती
उपभोग्य वस्तु,उपभोग्य आयटम
उपभोग करना;खपाना,वापर
उपभोक्‍ता वस्तुएँ,ग्राहकांचा माल
उपभोक्ता मंच परिषद्,ग्राहक मंच/परिषद
उपभोक्ता अभिमुखीकरण,ग्राहक अभिमुखता
"उपभोग,खपत",वापर
संपर्क,संपर्क
संपर्क कार्यक्रम,संपर्क कार्यक्रम
सांसर्गिक रोग,संसर्गजन्य रोग
" समाविष्‍ट करना , रोकना",समाविष्ट करा
" ध्यानपूर्वक विचार करना, अनुध्यान करना",चिंतन
"समसामयिक,समकालीन",समकालीन
न्यायालय की अवमानना,न्यायालयाचा अवमान
" विवाद ,दावा ,प्रतिविरोध ",वाद
" विषय सूची ,अंतर्वस्तु, अंश",सामग्री
" विवाद ,प्रतियोगिता ,लड़ना",स्पर्धा
"प्रसंग, संदर्भ ",संदर्भ
आकस्मिक व्यय,आकस्मिकता
" संभाव्य स्थिति , आकस्मिकता , प्रासंगिकता",आकस्मिकता
आकस्मिकता भत्‍ता,आकस्मिक भत्ता
आकस्मिकता निधि,आकस्मिक निधी
प्रांसगिक अनुदान,आकस्मिक अनुदान
आपात-निर्वाह योजना,आकस्मिक योजना
"आकस्मिक प्रभार,फुटकर ख़र्च",आकस्मिक शुल्क
सतत नियुक्‍ति,सतत भेट
सतत विकास,सतत विकास
सतत प्रक्रिया,सतत प्रक्रिया
सतत सेवा,सतत सेवा
विनिषिद्‌ध,प्रतिबंध
"ठेका,संविदा",करार
संविदा विलेख,करार करार
नियोजन संविदा,रोजगाराचा करार
"संविदा की अवधि, ठेके की अवधि",करार कालावधी
"ठेका प्रलेख, संविदा प्रलेख",कंत्राटी दस्तऐवज
संविदागत देयता,करारात्मक उत्तरदायित्व
संविदा सेवा,कंत्राटी सेवा
" खंडन , परस्पर-विरोध",विरोधाभास
विरोधात्मक कथन,विरोधाभासी विधान
"प्रतिकूल,विपरीत",उलट
उल्लंघन,उल्लंघन
"योगदान , अंशदान , चंदा",योगदान
अंशदायी पेन्शन योजना,योगदान पेन्शन योजना
अंशदायी भविष्य निधि,योगदान देणारी भविष्य निर्वाह निधी
नियंत्रण,नियंत्रण
नियंत्रण अधिकारी,नियंत्रित अधिकारी
विवादास्पद,विवादास्पद
विवादास्पद मामला,विवादास्पद बाब
विवाद,वाद
सुविधा,सोयी
" परिपाटी,रूढि ,समागम",अधिवेशन
"रूढ़,रूढिगत",पारंपारिक
"अवगत, परिचित",परिवर्तनीय
" परिवर्तित करना, संपरिवर्तित ",रूपांतरित करा
संपरिवर्तित छुट्टी,रूपांतरित रजा
" वाहन, सवारी , हस्तांतरण ",वाहतूक
वाहन भत्‍ता,कन्व्हेयन्स भत्ता
हस्तांतरण विलेख,कन्व्हेयन्स डीड
"वाहन व्यय,सवारी खर्च",कन्व्हेयन्स खर्च
" सिद्‌धदोष ,सिद्‌धदोष ठहराना, दोष सिद्‌ध करना",दोषी
" दोषसिद्‌धि , दृढ़विश्‍वास",खात्री
दीक्षांत समारोह,दीक्षांत समारोप
उपशमन अवधि,शीतकरण कालावधी
" सहयोग , सहकारिता",सहकार्य
" सहकारी , सहयोगशील",सहकारी
सहकारी समिति,सहकारी संस्था
सहयोजित करना,सह-ऑप्ट
सहयोजित सदस्य,सह-निवडलेले सदस्य
"समन्वय,तालमेल, समन्वयन",समन्वय
सहस्वामी,सह-मालक
सहभागीदार,सह-भागीदार
" प्रतिलिपि,नक़ल ,प्रति , कॉपी",कॉपी
"प्रतिलिपिकरण, प्रतियाँ बनाना",कॉपी करत आहे
"स्वत्वाधिकार,प्रतिलिप्याधिकार, कॉपीराइट",कॉपीराइट
सौहार्दपूर्ण,सौहार्दपूर्ण
मृत्यु समीक्षक,कोरोनर
निगमित निकाय,कॉर्पोरेट बॉडी
कंपनी आयोजना,कॉर्पोरेट नियोजन
निगम,कॉर्पोरेशन
निगम कर,महानगरपालिका कर
"शुद्‌धि, शोधन, सुधार",दुरुस्ती
सुधारक उपाय,सुधारात्मक उपाय (= दुरुस्ती)
"पत्राचार,पत्रव्यवहार",पत्रव्यवहार
पत्राचार पाठ्यक्रम,पत्रव्यवहार कोर्स
पत्राचार भाग,पत्रव्यवहार भाग
संवाददाता,संवाददाता
"तदनुरूप,तदनुसार, तत्समान",संबंधित
शुद्‌धि-पत्र;भूल सुधार,कॉरजेन्डम
संपुष्‍टि करना,सहकार्य
संपुष्‍टि,सहकार्य
"भ्रष्‍ट,भ्रष्‍ट करना",भ्रष्ट
भ्रष्‍टाचार,भ्रष्टाचार
भ्रष्‍ट आचरण,भ्रष्ट सराव
विश्‍वनगर,कॉस्मोपॉलिटन सिटी
लागत,किंमत
लागत लेखाकार,खर्च अकाउंटंट
लागत विश्‍लेषण,खर्च विश्लेषण
लागत सीमा,खर्च कमाल मर्यादा
"लागत की किफायत, लागत प्रभाविता",खर्च प्रभावीपणा
निर्वाह व्यय,जीवनावश्यक खर्च
लागत अतिक्रमण,खर्च ओलांडून
कुटीर उद्‌योग,कॉटेज उद्योग
परिषद्,परिषद
"मंत्री परिषद्,मंत्रिपरिषद्",मंत्री परिषद
राज्य सभा,राज्ये परिषद
" काउंसेल ,परामर्श देना,मंत्रणा देना",सल्ला
" परामर्श, परामर्श सेवा, उपबोधन",समुपदेशन
" काउंटर,पटल ,प्रति,जवाबी ,गणित्र",काउंटर
जवाबी कार्रवाई,प्रति क्रिया
"प्रति-शपथपत्र,जवाबी हलफ़नामा",प्रतिज्ञापत्र
प्रत्यारोप,प्रति शुल्क
प्रतिदावा,काउंटर हक्क
"जाली मुद्रा, जाली करेंसी",बनावट चलन
" जालसाजी , कूटकरण",बनावट
"प्रतिपर्ण,अधपन्ना",स्थळप्रत
प्रतिप्रस्ताव,काउंटर ऑफर
प्रतिहस्ताक्षर करना,काउंटरसइन
"बलात् राजपरिवर्तन, तख्ता-पलट",सत्ता
कूपन,कूपन
"वार्ताहर,कूरियर",कुरिअर
कूरियर सेवा,कुरिअर सेवा
" मार्ग,दिशा ,क्रम,,प्रक्रिया , पाठ्यक्रम",कोर्स
पाठ़्यक्रम,अभ्यासाचे अभ्यासक्रम
"अदालती मामला, न्यायालयी प्रकरण",न्यायालयीन खटला
"सौजन्य,शिष्‍टाचार",शिष्टाचार
लघुवाद न्यायालय,छोट्या कारणास्तव न्यायालय
प्रसंविदा,करार
" आवरण,लिफ़ाफ़ा , संरक्षण",कव्हर
" व्याप्ति , संरक्षण , समावेशन, कवरेज",कव्हरेज
सहपत्र,कव्हरिंग लेटर
"सहज्ञापन, सहमेमो",मेमो कव्हर करत आहे
सह टिप्पणी,कव्हरिंग नोट
द्रुत कार्यक्रम,क्रॅश प्रोग्राम
नवोन्नत वर्ग,क्रीमयुक्त थर
"सर्जन, रचना, निर्माण",निर्मिती
सर्जनात्मक,सर्जनशील
"सर्जनशीलता, सर्जनात्मकता",सर्जनशीलता
"शिशु सदन,बालवाड़ी",क्रेच
प्रत्ययपत्र समिति,क्रेडेन्शियल्स समिती
"विश्‍वसनीयता,साख",विश्वासार्हता
" ऋण, उधार ,साख ,जमा",पत
"प्रशंसनीय,सराहनीय",विश्वासार्ह
जमा संज्ञापन,पत सल्ला
बचत और उधार समिति,क्रेडिट आणि थ्रिफ्ट सोसायटी
क्रेडिट कार्ड,क्रेडीट कार्ड
"उधार सुविधाएं, ऋण सुविधाएं",पत सुविधा
जमा प्रविष्‍टि,क्रेडिट प्रविष्टी
जमा पत्र,उधार पत्र
"लेनदार,ऋणदाता",लेखादार
दाह संस्कार,अंत्यसंस्कार
"श्‍मशान भूमि, शवदाहगृह",स्मशानभूमी
कर्मीदल,क्रू
अपराध,गुन्हा
आपराधिक विश्‍वास भंग,विश्वासाचा गुन्हेगारी उल्लंघन
"दंड न्यायालय, फ़ौजदारी अदालत",फौजदारी न्यायालय
"आपराधिक उपेक्षा, घोर उपेक्षा",गुन्हेगारी दुर्लक्ष
"दंडनीय अपराध, दांडिक अपराध",गुन्हेगारी गुन्हा
दंड प्रक्रिया संहिता,फौजदारी प्रक्रिया कोड
संकट,संकट
संकट प्रबंधन,संकट व्यवस्थापन
"मानदंड,कसौटी",निकष
आलोचना,टीका
" क्रॉस लगाना;काट देना , संकर,",फुली
संकर नस्ल,क्रॉस ब्रीड
दुतरफ़ा पड़ताल,क्रॉस चेकिंग
"क्रॉस चैक,रेखित चैक",क्रॉस चेक
प्रतिपरीक्षा;जिरह,क्रॉस परीक्षा
परस्पर संदर्भ,क्रॉस संदर्भ
पक्षांतर मतदान,क्रॉस मतदान
निर्णायक तिथि,महत्त्वपूर्ण तारीख
" कच्चा;अपरिष्कृत, अशोधित , अशिष्‍ट ",क्रूड
आपराधिक मानव वध,सदोष मनुष्यवध
" अपराधी,दोषी , अभियुक्‍त",गुन्हेगार
" खेती , कृषि , संवर्धन",लागवड
सांस्कृतिक विनिमय कार्यक्रम,सांस्कृतिक विनिमय कार्यक्रम
संचयी,संचयी
"मुद्रा, करेंसी",चलन
मुद्रा विनिमय,चलन विनिमय
करेंसी नोट,चलन टीप
"चालू,प्रचलित, वर्तमान",चालू
चालू खाता,चालू खाते
वर्तमान कर्तव्यभार,वर्तमान कर्तव्ये
"चालू सत्र,चालू अधिवेशन",चालू सत्र
जीवनवृत्‍त,अभ्यासक्रम vitae
कम करना,कर्टेल
अभिरक्षक,संरक्षक
" अभिरक्षा ,हिरासत",कोठडी
"रूढ़ि, प्रथा",सानुकूल
सीमा शुल्क,सानुकूल
"रूढिगत, प्रथागत",नेहमीचा
प्रथागत प्रक्रिया,नेहमीची प्रक्रिया
सीमा शुल्क,सानुकूल कर्तव्य
"ग्राहक,गाहक",ग्राहक
ग्राहक हितैषी,ग्राहक अनुकूल
सीमा-शुल्क जाँच,सानुकूल परीक्षा
कम करना,कट डाउन
कटौती-प्रस्ताव,कट मोशन
विभेदक तिथि,कट ऑफ तारीख
चक्र,चक्र
दैनिक,दररोज
दैनिक भत्‍ता,दररोज भत्ता
"दैनिक डायरी,दैनिकी,दैनंदिनी, रोजनामचा",दररोज डायरी
दैनिक रजिस्टर,दररोज नोंदणी
दैनिक रिपोर्ट,दैनिक वृत्तान्त
"दैनिक कार्य,रोज़ का काम",दररोजच्या नियमानुसार
"दैनिक मज़दूरी,दिहाड़ी",दररोज वेतन
डाक स्तर,डाक स्टेज
डाक ट्रे,डाक ट्रे
"क्षति, हानि, नुकसान",नुकसान
" नुक़सानी  , हर्जाना",नुकसान
खतरनाक,धोकादायक
"साहसी, साहसिक, निर्भीक",धाडसी
"आधार सामग्री;आंकड़े,डाटा",डेटा
आकंडा बैंक,डेटा बँक
आंकड़ा संचय,डेटा बेस
" आंकड़ा संग्रहण , आधार-सामग्री संग्रहण",माहिती संकलन
आंकडा भरण,डेटा फीडिंग
आंकड़ा संसाधन,डेटा प्रक्रिया
"दिनांक,तारीख़,तिथि",तारीख
"आगमन तिथि,आने की तारीख़",आगमनाची तारीख
जन्म तिथि,जन्म तारीख
"प्रस्थान तारीख,जाने की तारीख़",प्रस्थान तारीख
"कार्यमुक्‍ति तारीख,  छुट्टी की तारीख",डिस्चार्जची तारीख
परिपक्वता तारीख,परिपक्वताची तारीख
"प्राप्ति तारीख, प्राप्ति तिथि",पावतीची तारीख
"तारीख़ मोहर, दिनांकन",तारखेचा शिक्का
अनावासी छात्र,दिवसाचा अभ्यासक
दिन की पारी,दिवस पाळी
रियायती दिन,कृपेचे दिवस
"दैनंदिन कार्य, रोजमर्रा का काम",दररोज काम
निष्क्रिय खाता,मृत खाते
समय सीमा,डेड लाइन
गतिरोध,डेडलॉक
जड़ स्टॉक रजिस्टर,डेड स्टॉक रजिस्टर
कुल भार,मृत वजन
" सौदा ,व्यवहार करना",करार
संबंधित सहायक,डीलिंग सहाय्यक
"व्यवहार,लेनदेन",व्यवहार
पुण्यतिथि,मृत्यू वर्धापन दिन
महंगाई भत्‍ता,प्रियजन भत्ता
मृत्यु हितलाभ,मृत्यू लाभ
मृत्यु-सह-निवृत्‍ति उपदान,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
सेवा के दौरान मृत्यु,सेवेत मृत्यू
प्राधिकार निरसन,Deauthorizatioin
"रोकना,विवर्जित करना ",डीबार
"नामे,नामे डालना",डेबिट
नामे संज्ञापन,डेबिट सल्ला
ऋण,कर्ज
ऋण प्रबंधन,कर्ज व्यवस्थापन
"ऋणी, देनदार",कर्जदार
"मृत, मृतक, दिवंगत",मृत
शिष्‍टता,सभ्यता
विकेंद्रीकरण,विकेंद्रीकरण
निर्णायक कारक,निर्णय घेणारे घटक
"निर्णय,फैसला;विनिश्‍चय ",निर्णय
निर्णयन,निर्णय घेणे
निर्णयन प्रक्रिया,निर्णयप्रक्रिया
घोषणा,घोषणा
आय की घोषणा,उत्पन्नाची घोषणा
घोषित मूल्य,घोषित मूल्य
"सशपथ घोषित करना,शपथपूर्वक घोषणा करना",शपथ जाहीर करा
कूट वाचन,डीकोड
"विनियंत्रण, नियंत्रण हटाना",Concontrol
शिष्‍टता;शालीनता;मर्यादा,सजावट
"घटत,कमी",घट
"डिगरी,डिक्री",डिक्री
समर्पण,समर्पण
कटौती-योग्य,वजा करण्यायोग्य
"कटौती,घटाव",कपात
स्रोत पर कटौती,स्त्रोत वजावट
वेतन से कटौती,पगारापासून कपात
विलेख,डीड
बंधक विलेख,गहाणखत डीड
मानित विश्‍वविद्‌यालय,मानलेले विद्यापीठ
"विरूपित करना, विकृत करना",विकृत
वस्तुतः,वास्तविक
ग़बन,डिफॅलेकेशन
मानहानि,मानहानी
" चूक,व्यतिक्रम ,बक़ाया",डीफॉल्ट
" चूक करने वाला ,बक़ायादार,बाक़ीदार",डिफॉल्टर
"सदोष, त्रुटिपूर्ण",सदोष
" रक्षा,बचाव ,प्रतिवाद ",संरक्षण
बचाव काउंसेल,संरक्षण सल्ला
रक्षा-उत्पादन,संरक्षण उत्पादन
प्रतिवादी,प्रतिवादी
आस्थगित करना,स्थगिती
आस्थगित व्यय,स्थगित खर्च
अवज्ञा,अवघ्या
"घाटा,कमी",तूट
घाटे का बजट,तूट बजेट
" निश्‍चित करना ,परिभाषा देना",परिभाषित
अवज्ञा करना,नाकार
" पद घटाना,ग्रेड घटाना , निम्नीकरण",अधोगती
" डिग्री,उपाधि, उपाधिपत्र ,मात्रा ,अंश ,कोटि,घात",पदवी
विधितः,डीजुरे
विलंब,विलंब
" प्रतिनिधि ,प्रत्यायोजित करना",प्रतिनिधी
प्रत्यायोजित प्राधिकार,नियुक्त प्राधिकरण
" प्रतिनिधि मंडल, शिष्‍टमंडल ,प्रत्यायोजन",प्रतिनिधी
शक्‍तियों का प्रत्यायोजन,शक्तींचे प्रतिनिधी
"हटाना, निकालना",हटवा
"लोप,हटा दिया जाना",हटविणे
जानबूझकर,मुद्दाम
विचार-विमर्श,विचारविनिमय
" लाइसेंस रद्‌द करना,लाइसेंस हटाना",नाजूक
परिसीमन,मर्यादा
" देना,सौंपना ,जन्म देना,जनना",वितरित
" वितरण, सुपुर्दगी, परिदान ,प्रसव",वितरण
"मांग,अभियाचना",मागणी
मांग नोट,मागणी नोट
सीमांकन,सीमांकन
अर्ध-शासकीय,डेमी-अधिकृत
लोकतंत्र,लोकशाही
" प्रदर्शन , निदर्शन ,निरूपण",प्रात्यक्षिक
"मनोबल-ह्रास, नैतिक पतन",डेमोरालायझेशन
"विलंब-शुल्क,डेमरेज",डिमरेज
" इनकार, नकार , प्रत्याख्यान ",नकार
