Marathi,Kannada
वातावरणीय दोलन,ವಾತಾವರಣದ ಆಂದೋಲನಗಳು
वातावरणातील ओझोन,ವಾತಾವರಣದ ಓಝೋನ್
वातावरणीय भौतिकशास्त्र,ವಾಯುಮಂಡಲದ ಭೌತಶಾಸ್ತ್ರ
वातावरणाचा दाब,ವಾತಾವರಣದ ಒತ್ತಡ
वातावरणातील रेडिओ लहरी,ವಾಯುಮಂಡಲದ ರೇಡಿಯೋ ತರಂಗಗಳು
वातावरणीय अपवर्तन,ವಾತಾವರಣದ ವಕ್ರೀಭವನ
वातावरणीय स्थिरता,ವಾತಾವರಣದ ಸ್ಥಿರತೆ
वातावरणीय भरती,ವಾತಾವರಣದ ಉಬ್ಬರವಿಳಿತ
वातावरणाचा त्रास,ವಾತಾವರಣದ ಅಡಚಣೆ
इलेक्ट्रोफोरेसीस,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
आण्विक,ಪರಮಾಣು
आण्विक कोर,ಪರಮಾಣು ಕೋರ್
अणू-इलेक्ट्रॉन गुणोत्तर,ಪರಮಾಣು-ಎಲೆಕ್ಟ್ರಾನ್ ಅನುಪಾತ
आण्विक ध्रुवीकरण,ಪರಮಾಣು ಧ್ರುವೀಕರಣ
अणू,ಪರಮಾಣು
अणु शोषण गुणांक,ಪರಮಾಣು ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
अणु कोनीय संवेग,ಪರಮಾಣು ಕೋನೀಯ ಆವೇಗ
अणू अॅरे,ಪರಮಾಣು ಶ್ರೇಣಿ
अणू तुळई,ಪರಮಾಣು ಕಿರಣ
अणुबॉम्ब,ಪರಮಾಣು ಬಾಂಬ್
अणु बंध ऊर्जा,ಪರಮಾಣು ಬಂಧ ಶಕ್ತಿ
आण्विक केशन,ಪರಮಾಣು ಕ್ಯಾಷನ್
अणु घड्याळ,ಪರಮಾಣು ಗಡಿಯಾರ
आण्विक टक्कर,ಪರಮಾಣು ಘರ್ಷಣೆ
अणू कॉन्फिगरेशन,ಪರಮಾಣು ಸಂರಚನೆ
अणु स्थिरांक,ಪರಮಾಣು ಸ್ಥಿರ
अणु निर्देशांक,ಪರಮಾಣು ನಿರ್ದೇಶಾಂಕಗಳು
आण्विक कोर,ಪರಮಾಣು ಕೋರ್
आण्विक वक्र,ಪರಮಾಣು ವಕ್ರರೇಖೆ
आण्विक विघटन,ಪರಮಾಣು ವಿಘಟನೆ
अणु डोमेन,ಪರಮಾಣು ಡೊಮೇನ್
अणुऊर्जा,ಪರಮಾಣು ಶಕ್ತಿ
अणुऊर्जा पातळी,ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ
अणु उत्तेजित कार्य,ಪರಮಾಣು ಪ್ರಚೋದನೆಯ ಕಾರ್ಯ
आण्विक क्षेत्र,ಪರಮಾಣು ಕ್ಷೇತ್ರ
परमाणु प्रतिदीप्ति,ಪರಮಾಣು ಪ್ರತಿದೀಪಕ
अणु संरचना घटक,ಪರಮಾಣು ರಚನೆಯ ಅಂಶ
अणु वारंवारता,ಪರಮಾಣು ಆವರ್ತನ
आण्विक उष्णता,ಪರಮಾಣು ಶಾಖ
अणु संभाव्य उष्णता,ಪರಮಾಣು ಸಂಭಾವ್ಯ ಶಾಖ
अणु हायड्रोजन,ಪರಮಾಣು ಹೈಡ್ರೋಜನ್
अणु हायड्रोजन मेसर,ಪರಮಾಣು ಹೈಡ್ರೋಜನ್ ಮೇಸರ್
अणु गृहीतक,ಪರಮಾಣು ಕಲ್ಪನೆ
अणू,ಪರಮಾಣು ಬೂದಿ
अणुऊर्जा पातळी,ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ
अणुरेषेची ताकद,ಪರಮಾಣು ರೇಖೆಯ ಶಕ್ತಿ
आण्विक वस्तुमान,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ
अणु वस्तुमान रूपांतरण गुणक,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ ಪರಿವರ್ತನೆ ಗುಣಕ
अणु वस्तुमान एकक,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ ಘಟಕ
"अणु मॉडेल, अणु मॉडेल","ಪರಮಾಣು ಮಾದರಿ, ಪರಮಾಣು ಮಾದರಿ"
अणू रेणू,ಪರಮಾಣು ಅಣು
अणु क्षण,ಪರಮಾಣು ಕ್ಷಣ
आण्विक केंद्रक,ಪರಮಾಣು ನ್ಯೂಕ್ಲಿಯಸ್
अणुक्रमांक,ಪರಮಾಣು ಸಂಖ್ಯೆ
अणु कक्ष,ಪರಮಾಣು ಚೇಂಬರ್
अणु कक्षा,ಪರಮಾಣು-ಕಕ್ಷೀಯ
अणु ऑक्सिजन,ಪರಮಾಣು ಆಮ್ಲಜನಕ
अणु पॅरामीटर,ಪರಮಾಣು ನಿಯತಾಂಕ
आण्विक भौतिकशास्त्र,ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ
"आण्विक-पाइल, अणुभट्टी","ಪರಮಾಣು ರಾಶಿ, ಪರಮಾಣು ರಿಯಾಕ್ಟರ್"
अणु विमान,ಪರಮಾಣು ಸಮತಲ
अणूशक्ती,ಅಣುಶಕ್ತಿ
अणु त्रिज्या,ಪರಮಾಣು ತ್ರಿಜ್ಯ
अणु गुणोत्तर,ಪರಮಾಣು ಅನುಪಾತ
"आण्विक अणुभट्टी, आण्विक ढीग","ಪರಮಾಣು ರಿಯಾಕ್ಟರ್, ಪರಮಾಣು ರಾಶಿ"
अणु अपवर्तन,ಪರಮಾಣು ವಕ್ರೀಭವನ
आण्विक रॉकेट,ಪರಮಾಣು ರಾಕೆಟ್
अणु विखुरणारा घटक,ಪರಮಾಣು ಸ್ಕ್ಯಾಟರಿಂಗ್ ಅಂಶ
आण्विक शर्यत,ಪರಮಾಣು ಜನಾಂಗ
आण्विक स्पेक्ट्रम,ಪರಮಾಣು ವರ್ಣಪಟಲ
आण्विक स्थिरता,ಪರಮಾಣು ಸ್ಥಿರತೆ
अणु स्थिती,ಪರಮಾಣು ಸ್ಥಿತಿ
आण्विक प्रतिबंध,ಪರಮಾಣು ನಿರೋಧಕ ಸಾಮರ್ಥ್ಯ
अणु रचना,ಪರಮಾಣು ರಚನೆ
अणु संरचना घटक,ಪರಮಾಣು ರಚನೆಯ ಅಂಶ
ग्राम आण्विक चुंबकीय प्रवृत्ती,ಗ್ರಾಂ ಪರಮಾಣು ಕಾಂತೀಯ ಪ್ರವೃತ್ತಿ
अणु पदनाम चिन्ह,ಪರಮಾಣು ಪದನಾಮ ಚಿಹ್ನೆ
अणु सिद्धांत,ಪರಮಾಣು ಸಿದ್ಧಾಂತ
अणु हायड्रोजन टॉर्च,ಪರಮಾಣು ಹೈಡ್ರೋಜನ್ ಟಾರ್ಚ್
अणु एकक,ಪರಮಾಣು ಘಟಕ
अणु कंपन,ಪರಮಾಣು ಕಂಪನ
अणू खंड,ಪರಮಾಣು ಪರಿಮಾಣ
आण्विक कचरा,ಪರಮಾಣು ತ್ಯಾಜ್ಯ
आण्विक शस्त्रे,ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳು
अणु वस्तुमान,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ
अणु वस्तुमान स्केल,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿಯ ಪ್ರಮಾಣ
अणु वस्तुमान एकक,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ ಘಟಕ
आण्विकता,ಪರಮಾಣುತ್ವ
अणू,ಪರಮಾಣು
पार्टिक्युलेट सस्पेंशन तंत्रज्ञान,ಕಣಗಳ ಅಮಾನತು ತಂತ್ರಜ್ಞಾನ
अणू,ಪರಮಾಣು
अणू,ಪರಮಾಣು
कण,ಕಣ
दाणेदार,ಹರಳಾಗಿರುತ್ತವೆ
दाणेदार,ಹರಳಾಗಿಸಿದ
कण,ಕಣ
कण,ಕಣ
कण बंडल,ಕಣಗಳ ವಸ್ತು
atony,ಅಟೋನಿ
atony मध्यांतर,ಅಟೋನಿ ಮಧ್ಯಂತರ
संलग्नक गुणांक,ಲಗತ್ತು ಗುಣಾಂಕ
"कमकुवत, पातळ","ದುರ್ಬಲ, ತೆಳುವಾದ"
खराब संपूर्ण परावर्तकता,ಕಳಪೆ ಒಟ್ಟು ಪ್ರತಿಫಲನ
"क्षीण करणे, कमी करणे, अरुंद करणे, अरुंद करणे","ಕ್ಷೀಣತೆ, ಕಡಿಮೆಗೊಳಿಸುವಿಕೆ, ಕಿರಿದಾಗುವಿಕೆ, ಕಿರಿದಾಗುವಿಕೆ"
क्षीणन बँड,ಅಟೆನ್ಯೂಯೇಶನ್ ಬ್ಯಾಂಡ್
क्षीणन गुणांक,ಅಟೆನ್ಯೂಯೇಶನ್ ಗುಣಾಂಕ
मंद,ಕ್ಷೀಣಿಸಿದೆ
अरुंद क्रॉस कट,ಕಿರಿದಾದ ಅಡ್ಡ ಕಟ್
क्षीणन समीकरण,ಅಟೆನ್ಯೂಯೇಶನ್ ಸಮೀಕರಣ
क्षीणता घटक,ಅಟೆನ್ಯೂಯೇಶನ್ ಅಂಶ
क्षीणन वारंवारता विकृती,ಕ್ಷೀಣತೆ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
ध्वनी लहरींचे क्षीणन,ಧ್ವನಿ ತರಂಗಗಳ ಕ್ಷೀಣತೆ
कमी करणे,ಕ್ಷೀಣಿಸುತ್ತಿದೆ
वृत्ती,ವರ್ತನೆ
वृत्ती नियंत्रण,ವರ್ತನೆ ನಿಯಂತ್ರಣ
वृत्ती नियंत्रण गायरो,ವರ್ತನೆ ನಿಯಂತ್ರಣ ಗೈರೊ
वृत्ती नियंत्रण जेट,ವರ್ತನೆ ನಿಯಂತ್ರಣ ಜೆಟ್
वृत्ती मार्कर,ವರ್ತನೆ ಮಾರ್ಕರ್
इलेक्ट्रोमॅग्नेटोमीटर,ಎಲೆಕ್ಟ್ರೋಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
मोहिनी,ಮೋಡಿ
आकर्षणवाद,ಆಕರ್ಷಣೆ
आकर्षण शक्ती,ಆಕರ್ಷಣೆಯ ಶಕ್ತಿ
आकर्षक शेपूट,ಆಕರ್ಷಕ ಬಾಲ
टक्कर,ಘರ್ಷಣೆ
गुणवत्ता चाचणी,ಗುಣಮಟ್ಟದ ಪರೀಕ್ಷೆ
स्वयं शिल्लक,ಸ್ವಯಂ ಸಮತೋಲನ
atwood चे मशीन,ಅಟ್ವುಡ್ ಯಂತ್ರ
ऐकण्याची क्षमता,ಶ್ರವ್ಯತೆ
ऑडिओमीटर,ಆಡಿಯೋಮೀಟರ್
श्रवणक्षमता उंबरठा,ಶ್ರವಣ ಮಿತಿ
ऐकण्यायोग्य,ಶ್ರವ್ಯ
ऑडिओ डॉपलर अॅम्प्लीफायर,ಆಡಿಯೋ ಡಾಪ್ಲರ್ ಆಂಪ್ಲಿಫಯರ್
ऑडिओ वारंवारता,ಆಡಿಯೋ ಆವರ್ತನ
ऑडिओ स्पेक्ट्रम,ಆಡಿಯೋ ಸ್ಪೆಕ್ಟ್ರಮ್
प्रेक्षक शोषण गुणांक,ಪ್ರೇಕ್ಷಕರ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ऐकण्यायोग्य वारंवारता,ಶ್ರವ್ಯ ಆವರ್ತನ
ऐकण्यायोग्य वारंवारता अॅम्प्लिफायर,ಶ್ರವ್ಯ ಆವರ್ತನ ಆಂಪ್ಲಿಫಯರ್
ऐकण्यायोग्य वारंवारता हार्मोनिक विरूपण,ಶ್ರವ್ಯ ಆವರ್ತನ ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ
ऑडिओ वारंवारता स्केलर,ಆಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಸ್ಕೇಲರ್
ऐकण्यायोग्य वारंवारता सिग्नल,ಶ್ರವ್ಯ ಆವರ್ತನ ಸಂಕೇತ
ऑडिओ जनरेटर,ಆಡಿಯೋ ಜನರೇಟರ್
ऑडिओ शीर्ष,ಆಡಿಯೋ ಟಾಪ್
ऑडिओ वारंवारता मिक्सर,ಆಡಿಯೊ ಆವರ್ತನ ಮಿಕ್ಸರ್
ऐकण्यायोग्य वारंवारता ऑसिलेटर,ಶ್ರವ್ಯ ಆವರ್ತನ ಆಂದೋಲಕ
ऑडिओ वारंवारता आउटपुट,ಆಡಿಯೋ ಆವರ್ತನ ಔಟ್ಪುಟ್
ध्वनी सिग्नल,ಧ್ವನಿ ಸಂಕೇತ
ऐकण्यायोग्य वारंवारता वाहक,ಶ್ರವ್ಯ ಆವರ್ತನ ವಾಹಕ
ऐकण्यायोग्य वारंवारता टेपर,ಶ್ರವ್ಯ ಆವರ್ತನ ಟ್ಯಾಪರ್
ऐकण्यायोग्य वारंवारता-ट्रान्सफॉर्मर,ಶ್ರವ್ಯ ಆವರ್ತನ-ಪರಿವರ್ತಕ
श्रवणक्षमता आलेख,ಶ್ರವಣ ಗ್ರಾಫ್
श्रवणक्षमता आलेख कव्हर,ಶ್ರವಣ ಗ್ರಾಫ್ ಕವರ್
ऑडिओ फीड,ಆಡಿಯೋ ಫೀಡ್
श्रवण विज्ञान,ಶ್ರವಣ ವಿಜ್ಞಾನ
ऑडिओमीटर,ಆಡಿಯೋಮೀಟರ್
ऑडिओमेट्री,ಆಡಿಯೊಮೆಟ್ರಿ
ऑडिओमेट्रिक कव्हरेज,ಆಡಿಯೊಮೆಟ್ರಿಕ್ ಕವರೇಜ್
ऑडिओ,ಆಡಿಯೋ
ऑडिओ गेज,ಆಡಿಯೋ ಗೇಜ್
ऐकत आहे रागी,ಕೇಳುವ ರಾಗಿ
ऐकण्यायोग्य वारंवारता प्रसारित,ಶ್ರವ್ಯ ಆವರ್ತನ ಹರಡುತ್ತದೆ
दृकश्राव्य सहाय्यक,ಆಡಿಯೋವಿಶುವಲ್ ಸಹಾಯಕ
दृकश्राव्य ध्वनी चाचणी,ಧ್ವನಿ-ದೃಶ್ಯ ಧ್ವನಿ ಪರೀಕ್ಷೆ
"सभागृह, सभागृह","ಸಭಾಂಗಣ, ಸಭಾಂಗಣ"
ऑडिटोरियम ध्वनीशास्त्र,ಆಡಿಟೋರಿಯಂ ಅಕೌಸ್ಟಿಕ್ಸ್
सभागृहाचा आवाज,ಸಭಾಂಗಣದ ಶಬ್ದ
श्रवण यंत्र,ಶ್ರವಣ ಯಂತ್ರ
श्रवणीय दृष्टीकोन,ಶ್ರವ್ಯ ದೃಷ್ಟಿಕೋನ
श्रवण प्रशिक्षण (बधिरांसाठी),ಶ್ರವಣ ತರಬೇತಿ (ಕಿವುಡರಿಗೆ)
बांधकाम नियम,ನಿರ್ಮಾಣ ನಿಯಮಗಳು
auger-बर्मीज,ಆಗರ್-ಬರ್ಮೀಸ್
oz गुणांक,OZ ಗುಣಾಂಕ
oz प्रभाव,oz ಪರಿಣಾಮ
oz इलेक्ट्रॉन,oz ಎಲೆಕ್ಟ್ರಾನ್
oz प्रक्रिया,oz ಪ್ರಕ್ರಿಯೆ
वाहणे,ಸ್ರವಿಸುವ ಮಳೆ
जाहिरात,ಪ್ರಚಾರ
संवर्धन सुधारणा,ಪುಷ್ಟೀಕರಣ ತಿದ್ದುಪಡಿ
एक्सट्रापोलेशन अंतर,ಹೊರತೆಗೆಯುವಿಕೆ ದೂರ
पृष्ठ जाहिरात,ಪುಟ ಪ್ರಚಾರ
वाढलेले थ्रस्ट रेशो,ಹೆಚ್ಚಿದ ಒತ್ತಡದ ಅನುಪಾತ
वाढलेला वेग,ಹೆಚ್ಚಿದ ವೇಗ
प्रोत्साहन घटक,ಪ್ರಚಾರದ ಅಂಶ
वर्धक,ವರ್ಧಕ
श्रवण आवरण,ಶ್ರವಣೇಂದ್ರಿಯ ಕವರ್
आवाज शून्य,ಧ್ವನಿ ಶೂನ್ಯ
आवाज शून्य निर्धारक,ಶಬ್ದ ನಿರರ್ಥಕ ನಿರ್ಣಾಯಕ
"ध्वनिक बीकन, रेडिओ ध्वनी श्रेणी","ಅಕೌಸ್ಟಿಕ್ ಬೀಕನ್, ರೇಡಿಯೋ ಸೌಂಡ್ ರೇಂಜ್"
श्रवण रिसेप्शन,ಶ್ರವಣೇಂದ್ರಿಯ ಸ್ವಾಗತ
"ऑडिओ सिग्नल, ध्वनी सिग्नल","ಧ್ವನಿ ಸಂಕೇತ, ಧ್ವನಿ ಸಂಕೇತ"
आवाज प्रसारित,ಧ್ವನಿ ರವಾನಿಸಲಾಗಿದೆ
कर्णजा सन्नाडी,ಕರ್ನಾಜ ಸನ್ನದಿ
ध्रुवीय ज्योत,ಧ್ರುವ ಜ್ವಾಲೆ
दक्षिण ध्रुवीय ज्योत,ದಕ್ಷಿಣ ಧ್ರುವ ಜ್ವಾಲೆ
उत्तर ध्रुवीय प्रकाश,ಉತ್ತರ ಧ್ರುವ ಬೆಳಕು
ध्रुवीय ज्योत सक्रियकरण,ಧ್ರುವ ಜ್ವಾಲೆಯ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ
ध्रुवीय ज्योत उत्तेजना,ಧ್ರುವ ಜ್ವಾಲೆಯ ಪ್ರಚೋದನೆ
ध्रुवीय ज्योत परस्परसंवाद,ಧ್ರುವ ಜ್ವಾಲೆಯ ಪರಸ್ಪರ ಕ್ರಿಯೆ
ध्रुवीय प्रकाश रेषा,ಧ್ರುವ ಬೆಳಕಿನ ರೇಖೆ
ध्रुवीय प्रतिबिंब,ಧ್ರುವೀಯ ಪ್ರತಿಬಿಂಬ
"ध्रुवीय प्रकाश स्पेक्ट्रम, अरोरी स्पेक्ट्रम","ಪೋಲಾರ್ ಲೈಟ್ ಸ್ಪೆಕ್ಟ್ರಮ್, ಅರೋರಿ ಸ್ಪೆಕ್ಟ್ರಮ್"
ध्रुवीय ज्वाला वादळ (आयनोस्फेरिक वादळ),ಧ್ರುವ ಜ್ವಾಲೆಯ ಚಂಡಮಾರುತ (ಅಯಾನುಗೋಳದ ಚಂಡಮಾರುತ)
ध्रुवीय प्रकाश क्षेत्र,ಧ್ರುವ ಬೆಳಕಿನ ವಲಯ
श्रवण,ಆಸ್ಕಲ್ಟೇಶನ್
नामशेष,ಅಳಿವು
विनिमय गुणांक,ವಿನಿಮಯ ಗುಣಾಂಕ
विनिमय नियम,ವಿನಿಮಯ ನಿಯಮಗಳು
अधिकृत वाहक वारंवारता,ಅಧಿಕೃತ ವಾಹಕ ಆವರ್ತನ
ऑडिओ वारंवारता अॅम्प्लिफायर,ಆಡಿಯೊ ಆವರ್ತನ ಆಂಪ್ಲಿಫಯರ್
श्रवण संतुलन,ಶ್ರವಣೇಂದ್ರಿಯ ಸಮತೋಲನ
नकाशा तुलनाकर्ता,ನಕ್ಷೆ ಹೋಲಿಕೆದಾರ
ऑटो रजिस्टर,ಸ್ವಯಂ ನೋಂದಣಿ
स्वयं समांतर स्पेक्ट्रोमीटर,ಸ್ವಯಂ ಸಮಾನಾಂತರ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್
सेल्फहेटरोडाइन,ಸ್ವಯಂ ಹೆಟೆರೊಡೈನ್
स्वयं आयनीकरण,ಸ್ವಯಂ ಅಯಾನೀಕರಣ
स्वयंचलित सूचना,ಸ್ವಯಂಚಾಲಿತ ಎಚ್ಚರಿಕೆ
कॅपेसिटन्स कपलिंग,ಕೆಪಾಸಿಟನ್ಸ್ ಜೋಡಣೆ
"swakoot, swakoot","ಸ್ವಕೂಟ, ಸ್ವಕೂಟ"
स्व-समांतर दुर्बिणी,ಸ್ವಯಂ ಸಮಾನಾಂತರ ದೂರದರ್ಶಕ
स्वयं-समांतर,ಸ್ವಯಂ-ಸಮಾನಾಂತರ
स्वयं समांतर,ಸ್ವಯಂ ಸಮಾನಾಂತರಕಾರಕ
स्वयंसंबंध आकृती,ಸ್ವಯಂ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
ऑटोडिन,ಆಟೋಡಿನ್
ऑटोडाइन सर्किट,ಆಟೋಡೈನ್ ಸರ್ಕ್ಯೂಟ್
"ऑटो कोडिंग, ऑटो कोडिंग","ಸ್ವಯಂ ಕೋಡಿಂಗ್, ಸ್ವಯಂ ಕೋಡಿಂಗ್"
ऑटोफ्लोरेसेन्स,ಆಟೋಫ್ಲೋರೊಸೆನ್ಸ್
ऑटो ट्रॅकिंग,ಸ್ವಯಂ ಟ್ರ್ಯಾಕಿಂಗ್
autogyro,ಆಟೋಗೈರೊ
स्वत: प्रज्वलन,ಸ್ವಯಂ ದಹನ
स्वयं प्रणोदक,ಸ್ವಯಂ ಚಾಲಿತ
सेल्फ इग्निशन हीटिंग,ಸ್ವಯಂ ದಹನ ತಾಪನ
ऑटोइंडक्टिव कपलिंग,ಸ್ವಯಂ ಪ್ರೇರಕ ಜೋಡಣೆ
"स्वयंचलित, स्वयंचलित, स्वयंचलित","ಸ್ವಯಂಚಾಲಿತ, ಸ್ವಯಂಚಾಲಿತ, ಸ್ವಯಂಚಾಲಿತ"
स्वयंसुधारणा,ಸ್ವಯಂ ತಿದ್ದುಪಡಿ
स्वयंचलित दृष्टीकोन आणि लँडिंग,ಸ್ವಯಂಚಾಲಿತ ವಿಧಾನ ಮತ್ತು ಲ್ಯಾಂಡಿಂಗ್
सेल्फ इनपुट बॅक बायस,ಸ್ವಯಂ ಇನ್ಪುಟ್ ಬ್ಯಾಕ್ ಪಕ್ಷಪಾತ
स्वयंचलित बीम अभिमुखता,ಸ್ವಯಂಚಾಲಿತ ಕಿರಣದ ದೃಷ್ಟಿಕೋನ
स्वयंचलित पूर्वाग्रह,ಸ್ವಯಂಚಾಲಿತ ಪಕ್ಷಪಾತ
स्वयंचलित पूर्वाग्रह भरपाई,ಸ್ವಯಂಚಾಲಿತ ಪಕ್ಷಪಾತ ಪರಿಹಾರ
स्वयंचलित त्रुटी सुधारणा,ಸ್ವಯಂಚಾಲಿತ ದೋಷ ತಿದ್ದುಪಡಿ
स्वत: ची गणना,ಸ್ವಯಂ ಲೆಕ್ಕಾಚಾರ
स्वयंचलित संगणक,ಸ್ವಯಂಚಾಲಿತ ಕಂಪ್ಯೂಟರ್
स्वयंचलित डिमॅग्नेटायझर,ಸ್ವಯಂಚಾಲಿತ ಡಿಮ್ಯಾಗ್ನೆಟೈಜರ್
स्वयंचलित टॅकोमीटर,ಸ್ವಯಂಚಾಲಿತ ಟ್ಯಾಕೋಮೀಟರ್
स्वयंचलित मार्गदर्शक,ಸ್ವಯಂಚಾಲಿತ ಮಾರ್ಗದರ್ಶಿ
स्वयं अपग्रेड मापन,ಸ್ವಯಂ ನವೀಕರಣ ಮಾಪನ
स्वयंचलित टेलिफोन केंद्र,ಸ್ವಯಂಚಾಲಿತ ದೂರವಾಣಿ ಕೇಂದ್ರ
स्वयंचलित भरण्याचे साधन,ಸ್ವಯಂಚಾಲಿತ ಭರ್ತಿ ಸಾಧನ
ऑटो ट्रॅकिंग,ಸ್ವಯಂ ಟ್ರ್ಯಾಕಿಂಗ್
"स्वयंचलित शेगडी, स्वयंचलित जाळीदार","ಸ್ವಯಂಚಾಲಿತ ತುರಿ, ಸ್ವಯಂಚಾಲಿತ ರೆಟಿಕಲ್"
स्वयं सूचना काढणे,ಸ್ವಯಂ ಅಧಿಸೂಚನೆ ತೆಗೆಯುವಿಕೆ
स्वयंचलित मर्यादा,ಸ್ವಯಂಚಾಲಿತ ಮಿತಿ
स्वयंचलित कोट,ಸ್ವಯಂಚಾಲಿತ ಉಲ್ಲೇಖ
स्व फोनेम वर्गीकरण,ಸ್ವಯಂ ಧ್ವನಿ ವರ್ಗೀಕರಣ
स्वयंचलित फोटो ट्रान्समिशन,ಸ್ವಯಂಚಾಲಿತ ಫೋಟೋ ಪ್ರಸರಣ
स्वयंचलित प्लॉटर,ಸ್ವಯಂಚಾಲಿತ ಪ್ಲಾಟರ್
स्वयंचलित प्रोग्रामिंग,ಸ್ವಯಂಚಾಲಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
स्वयंचलित अंतर मोजमाप,ಸ್ವಯಂಚಾಲಿತ ದೂರ ಮಾಪನ
ऑटो रेकॉर्ड कनवर्टर,ಸ್ವಯಂ ದಾಖಲೆ ಪರಿವರ್ತಕ
ऑटो आर्काइव्हर,ಸ್ವಯಂ ಆರ್ಕೈವರ್
स्वयं रेकॉर्डिंग,ಸ್ವಯಂ ರೆಕಾರ್ಡಿಂಗ್
सेल्फ रेकॉर्डिंग पोलारिमीटर,ಸ್ವಯಂ ರೆಕಾರ್ಡಿಂಗ್ ಪೋಲಾರಿಮೀಟರ್
स्वयंचलित रीसेट प्रोग्राम,ಸ್ವಯಂ ಮರುಹೊಂದಿಸುವ ಪ್ರೋಗ್ರಾಂ
स्वयंचलित रीसेट,ಸ್ವಯಂಚಾಲಿತ ಮರುಹೊಂದಿಸುವಿಕೆ
स्वयंचलित दिनचर्या,ಸ್ವಯಂಚಾಲಿತ ದಿನಚರಿ
स्वयंचलित बाष्पीभवक,ಸ್ವಯಂಚಾಲಿತ ಬಾಷ್ಪೀಕರಣ
स्वयंचलित प्रोब कनेक्टर,ಸ್ವಯಂಚಾಲಿತ ತನಿಖೆ ಕನೆಕ್ಟರ್
स्वयंचलित झडप,ಸ್ವಯಂಚಾಲಿತ ಕವಾಟ
स्वयं-भाषण,ಸ್ವಯಂ ಭಾಷಣ
स्वयं सिंक्रोनाइझेशन,ಸ್ವಯಂ ಸಿಂಕ್ರೊನೈಸೇಶನ್
स्वयंचलित टेलिफोन,ಸ್ವಯಂಚಾಲಿತ ದೂರವಾಣಿ
स्वयंचलित तापमान नियंत्रण,ಸ್ವಯಂಚಾಲಿತ ತಾಪಮಾನ ನಿಯಂತ್ರಣ
स्वयं भरपाई देणारा,ಸ್ವಯಂ ಸರಿದೂಗಿಸುವವನು
स्वयं पाठपुरावा,ಸ್ವಯಂ ಅನುಸರಣೆ
स्वयंचलित व्होल्टेज रेग्युलेटर,ಸ್ವಯಂಚಾಲಿತ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ
स्वयंचलित लाउडनेस कंप्रेसर,ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ಸಂಕೋಚಕ
स्वयंचलित लाउडनेस विस्तारक,ಸ್ವಯಂಚಾಲಿತ ಲೌಡ್ನೆಸ್ ಎಕ್ಸ್ಪಾಂಡರ್
"ऑटोमेशन, ऑटोमेशन","ಯಾಂತ್ರೀಕೃತಗೊಂಡ, ಯಾಂತ್ರೀಕೃತಗೊಂಡ"
"ऑटोरेडिओग्राफ, ऑटोरेडिओग्राफ","ಆಟೋರಾಡಿಯೋಗ್ರಾಫ್, ಆಟೋರಾಡಿಯೋಗ್ರಾಫ್"
ऑटोरेडिओग्राफ एक्सपोजर,ಆಟೋರಾಡಿಯೋಗ್ರಾಫ್ ಮಾನ್ಯತೆ
ऑटोरेडिओग्राफ यंत्रणा,ಆಟೋರಾಡಿಯೋಗ್ರಾಫ್ ಯಾಂತ್ರಿಕತೆ
ऑटोरेडिओग्राफ नमुना,ಆಟೋರಾಡಿಯೋಗ್ರಾಫ್ ಮಾದರಿ
ऑटोरेडिएशन चित्रण,ಸ್ವಯಂ ವಿಕಿರಣದ ವಿವರಣೆ
स्वयं मंदता,ಸ್ವಯಂ ರಿಟಾರ್ಡ್
स्वयं सेवाकॉम,ಸ್ವಯಂ sevcom
स्वयं समांतर स्पेक्ट्रोग्राफर,ಸ್ವಯಂ ಸಮಾನಾಂತರ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್
