Bengali,Tamil
সিলিন্ডার পাতা,சிலிண்டர் பக்கம்
"শূন্য, সাইফার","பூஜ்யம், மறைக்குறியீடு"
ডিলবার্টের মতবাদ,தில்பெர்ட்டின் கோட்பாடு
স্যাঁতসেঁতে সরল সুরেলা গতি,எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது
স্যাঁতসেঁতে ধ্রুবক,damping மாறிலி
"দত্ত, উপত্ত, তথ্য, বিশ্বাস","தத், உபாட்டா, டேட்டா, டிரஸ்ட்"
দত্ত উদ্যোগ,தத் முயற்சி
ট্রাস্ট রিসোর্স সিস্টেম,நம்பிக்கை வள அமைப்பு
ডাটা প্রসেসর,தரவு செயலி
তথ্য তালিকা,தரவுத்தாள்
দশভুজ,தசாகோணம்
ডেকাগ্রাম,டெகாகிராம்
ডেকামিটার,தசமீட்டர்
ক্ষয় সূচক,சிதைவு குறியீடு
ক্ষয় বক্ররেখা,சிதைவு வளைவு
মার্জিত ফাংশন,நேர்த்தியான செயல்பாடு
দেশিগ্রাম,தேசிகிராம்
দশমিক,தசம
"দশমিক, দশমিক","தசம, தசம"
দশমিক কোড,தசம குறியீடு
দশমিক কোডেড সংখ্যা,தசம குறியிடப்பட்ட இலக்கம்
দশমিক সম্প্রসারণ,தசம விரிவாக்கம்
দশমিক ভগ্নাংশ,தசம பின்னம்
দশমিক স্বরলিপি সিস্টেম,தசம குறியீடு அமைப்பு
দশমিক স্বরলিপি সিস্টেম,தசம குறியீடு அமைப்பு
দশমিক বিন্দু,தசம புள்ளி
দশমিক স্কেল,தசம அளவு
দশমিক সিস্টেম,தசம அமைப்பு
ডেসিমিটার,டெசிமீட்டர்
এনকোডিং,குறியாக்கம்
সিদ্ধান্ত মডেল,முடிவு மாதிரி
সিদ্ধান্ত তত্ত্ব,முடிவு கோட்பாடு
সিদ্ধান্ত পরিবর্তনশীল,முடிவு மாறி
"ডিকোডার, ডিকোডার","குறிவிலக்கி, குறிவிலக்கி"
"এনকোডিং, ডিকোডিং","குறியாக்கம், குறியாக்கம்"
বিভাজ্য সেট,பிரிக்கக்கூடிய தொகுப்பு
হ্রাস,குறைகிறது
হ্রাস ফাংশন,செயல்பாடு குறைகிறது
ডেডেকাইন্ড-কাট,Dedekind-கட்
ডেডেকাইন্ড-উপাত্ত,Dedekind-தேற்றம்
নিগমবদ্ধ,இணைத்துக்கொள்ள
কর্পোরেট অনুশীলন,பெருநிறுவன நடைமுறை
অন্যায়,தவறான
সংজ্ঞাগত সমীকরণ,வரையறை சமன்பாடு
নির্দিষ্ট অবিচ্ছেদ্য,திட்டவட்டமான ஒருங்கிணைந்த
স্থির ম্যাট্রিক্স,நிலையான அணி
"সংজ্ঞা, স্পষ্টতা, নিশ্চিততা","வரையறை, தெளிவு, உறுதி"
বিকৃতি বক্ররেখা,சிதைவு வளைவு
বিকৃত পৃষ্ঠা,சிதைந்த பக்கம்
"debauchery, debauchery","அநாகரிகம், துஷ்பிரயோகம்"
পরিবহন সমস্যায় অসম্পূর্ণতা,போக்குவரத்து சிக்கல்களில் துல்லியமின்மை
"ডিগ্রি, ডিগ্রি, শক্তি, ডিগ্রি, পরিমাণ, মাত্রা, ডিগ্রি","பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்"
ডিফারেনশিয়াল সমীকরণের শক্তি,வேறுபட்ட சமன்பாட்டின் சக்தி
"স্বাধীনতার মাত্রা, স্বাধীনতার মাত্রা","சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு"
বহুপদী শক্তি,பல்லுறுப்புக்கோவையின் சக்தி
বহিষ্কৃত দল,வெளியேற்றப்பட்ட பரிவாரங்கள்
ডেল্টা ফাংশন,டெல்டா செயல்பாடு
চাহিদা এবং ইউটিলিটি বক্ররেখা,தேவை மற்றும் பயன்பாட்டு வளைவு
চাহিদা সমীকরণ,கோரிக்கை சமன்பாடு
চাহিদা ফাংশন,கோரிக்கை செயல்பாடு
ডেমোগ্রাফিক স্টাডিজ,மக்கள்தொகை ஆய்வுகள்
জনসংখ্যা,மக்கள்தொகையியல்
দ্যা-মাওয়ার উপপাদ্য,அறுக்கும் தேற்றம்
"প্রদর্শন করা, সাক্ষ্য দেওয়া, প্রদর্শন করা","நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க"
"উপস্থাপনা, প্রমাণ, প্রদর্শন, প্রদর্শন","பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்"
প্রতিনিধিত্বমূলক জ্যামিতি,பிரதிநிதித்துவ வடிவியல்
প্রতি,ஒவ்வொரு
ঘন সমষ্টি,அடர்த்தியான மொத்த
"ঘনত্ব, ঘনত্ব","அடர்த்தி, அடர்த்தி"
গণনাযোগ্য সেট,கணக்கிடக்கூடிய தொகுப்பு
ঊর্ধ্বমুখী ধ্রুবক,ஏறுவரிசை மாறிலி
নির্ভরশীল ঘটনা,சார்ந்த நிகழ்வு
নির্ভরশীল র্যান্ডম পরিবর্তনশীল,சார்பு சீரற்ற மாறி
নির্ভরশীল পরিবর্তনশীল,சார்பு மாறி
নির্ভরশীল পরিবর্তনশীল,சார்பு மாறி
বিষণ্নতা কোণ,மனச்சோர்வின் கோணம்
"derivation, derivative, differentiation","derivation, derivative, வேறுபாடு"
"derivative, derivative","வழித்தோன்றல், வழித்தோன்றல்"
প্রাপ্ত পরিসীমা,பெறப்பட்ட வரம்பு
প্রাপ্ত সেট,பெறப்பட்ட தொகுப்பு
"descending, descending","இறங்குதல், இறங்குதல்"
অবরোহী ক্রম,இறங்கு வரிசை
অবরোহী পরিসীমা,இறங்கு வரம்பு
প্রজেক্টিভ জ্যামিতি,திட்ட வடிவியல்
বর্ণনামূলক মডেল,விளக்க மாதிரி
বর্ণনামূলক পরিসংখ্যান,விளக்கமான புள்ளிவிபரங்கள்
"ডিজাইন করা, ডিজাইন করা, ডিজাইন করা (ed.), ডিজাইন করা, ডিজাইন করা (n.)","வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)"
পরীক্ষার নকশা,சோதனை வடிவமைப்பு
ডেস্ক ক্যালকুলেটর,மேசை கால்குலேட்டர்
"সনাক্তকরণ, সনাক্তকরণ","அடையாளம், கண்டறிதல்"
"নির্ধারক, নির্ধারক, নির্ধারক","நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்"
নির্ধারক আদেশ,தீர்மானிக்கும் ஒழுங்கு
নির্ধারণ,தீர்மானிக்க
নির্ধারক মডেল,தீர்மானிக்கும் மாதிரி
নির্ধারক সমস্যা,தீர்மானிக்கும் பிரச்சனை
বিচ্যুতি,விலகல்
বিচ্যুতি সহগ,விலகல் குணகம்
বাইনারি সিস্টেম,பைனரி அமைப்பு
"তির্যক কর্ণ,",மூலைவிட்ட ஹைப்போடென்யூஸ்
ম্যাট্রিক্স তির্যককরণ,அணி மூலைவிட்டமாக்கல்
"ডায়াগোনাল ম্যাট্রিক্স, ডায়াগোনাল ম্যাট্রিক্স","மூலைவிட்ட அணி, மூலைவிட்ட அணி"
তির্যক সমতা,மூலைவிட்ட சமத்துவம்
চিত্র,வரைபடம்
অঙ্কন পদ্ধতি,வரைதல் முறை
গ্রাফিকাল উপস্থাপনা,வரைகலை பிரதிநிதித்துவம்
ব্যাস,விட்டம்
ব্যাস সেট করুন,விட்டம் அமைக்கவும்
diametrically বিপরীত,முற்றிலும் எதிர்
"ক্রসফায়ার, পাশা নিক্ষেপ","குறுக்குவெட்டு, பகடை வீசு"
উভচর শ্রেণিবিন্যাস,நீர்வீழ்ச்சி வகைப்பாடு
"বিভাজন, অর্ধেক","பிளவு, பாதி"
অভিধান,அகராதி
অন্তরীকরণ ক্যালকুলাস,வேறுபட்ட கணக்கீடு
আঙ্গক,வகையீட்டு சமன்பாடு
ডিফারেনশিয়াল সূত্র,வேறுபட்ட சூத்திரம்
পার্থক্য পদ্ধতি,வேறுபட்ட முறை
সেটের পার্থক্য,தொகுப்புகளின் வேறுபாடு
পার্থক্যযোগ্য,வேறுபடுத்தக்கூடியது
ডিফারেনশিয়াল বক্ররেখা,வேறுபட்ட வளைவு
ডিফারেনশিয়াল ফাংশন,வேறுபட்ட செயல்பாடு
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারট্রায়াল, ইন্টারএজেন্সি, ডিফারেনশিয়াল","வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு"
ডিফারেনশিয়াল ম্যাথ,வேறுபட்ட கணிதம்
ডিফারেনশিয়াল সহগ,வேறுபட்ட குணகம்
আঙ্গক,வகையீட்டு சமன்பாடு
ডিফারেনশিয়াল সংঘর্ষ,வேறுபட்ட மோதல்
ডিফারেনশিয়াল সূত্র,வேறுபட்ட சூத்திரம்
ডিফারেনশিয়াল ফাংশন,வேறுபட்ட செயல்பாடு
ডিফারেনশিয়াল জ্যামিতি,வேறுபட்ட வடிவவியல்
উচ্চ ক্রম পার্থক্য,உயர் வரிசை வேறுபாடு
ডিফারেনশিয়াল সেগমেন্ট,வேறுபட்ட பிரிவு
পার্থক্য করা,வேறுபடுத்தி
"পার্থক্য, পার্থক্য","வேறுபாடு, வேறுபாடு"
ডিফারেনশিয়াল সূত্র,வேறுபட்ட சூத்திரம்
ভেক্টরের পার্থক্য,திசையன் வேறுபாடு
"diffusion, diffusion","பரவல், பரவல்"
"numeral, diadem, finger","எண், டயடம், விரல்"
ডিজিটাল কম্পিউটার,டிஜிட்டல் கணினி
অঙ্কিকা দত্ত,அங்கி தத்
"ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি","அளவு, அகலம், பரிமாணம், சக்தி"
মাত্রিকতা,பரிமாணம்
মাত্রাহীন,பரிமாணமற்ற
সমীকরণ মাত্রা,சமன்பாடு பரிமாணம்
ডায়োফ্যান্টাসের সমীকরণ,டியோபாண்டஸ் சமன்பாடு
পতনের কোণ,வீழ்ச்சியின் கோணம்
ডাইপোল স্থানাঙ্ক,இருமுனை ஒருங்கிணைப்புகள்
ডাইপোল,இருமுனை
বাইপিরামিড,இருபிரமிட்
ডিরাক ডেল্টা ফাংশন,dirac டெல்டா செயல்பாடு
সাধারণ স্পর্শক,பொதுவான தொடுகோடு
সমকোণ,வலது கோணம்
সরাসরি লাইন,நேரடியான இணைப்பு
স্থান ডেরিভেটিভ,விண்வெளி வழித்தோன்றல்
"ডিকোসাইন, ডিকো-কোসাইন","டிகோசின், டிகோ-கொசைன்"
সর্বোচ্চ দিক,அதிகபட்ச திசை
অভিক্ষেপ দিক,திட்ட திசை
দিক অনুপাত,திசை விகிதம்
নিয়ন্ত্রক চক্র,ஒழுங்குமுறை வட்டம்
নিয়ন্ত্রক বৃত্ত,ஒழுங்குமுறை வட்டம்
অনুলোমা পণ্য,அனுலோமா தயாரிப்பு
"সরাসরি প্রমাণ, সরাসরি প্রমাণ","நேரடி ஆதாரம், நேரடி ஆதாரம்"
অনুক্রমিক অনুপাত,வரிசை விகிதம்
নিয়তি,விதி
অনুলোমা যোগফল,அனுலோம தொகை
বিচ্ছিন্ন সেট,பிரிக்கப்பட்ட தொகுப்பு
"discontinuity, discontinuity, break","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
ডেরিভেটিভের বিচ্ছিন্নতা,வழித்தோன்றலின் தொடர்ச்சியின்மை
প্রথম ধরনের বিরতি,முதல் வகை இடைநிறுத்தம்
দ্বিতীয় প্রকার বিরতি,இரண்டாவது வகை இடைநிறுத்தம்
অবিচ্ছিন্ন বিতরণ,இடைவிடாத விநியோகம்
অবিচ্ছিন্ন ফাংশন,இடைவிடாத செயல்பாடு
অবিচ্ছিন্ন পার্থক্য,இடைவிடாத மாறுபாடு
কণা,துகள்கள்
অবিচ্ছিন্ন বিতরণ,இடைவிடாத விநியோகம்
অবিচ্ছিন্ন সম্ভাব্যতা বন্টন,இடைவிடாத நிகழ்தகவு விநியோகம்
অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল,இடைவிடாத சீரற்ற மாறி
অবিচ্ছিন্ন নমুনা স্থান,இடைவிடாத மாதிரி இடம்
বিযুক্ত সমষ্টি,தனித்த மொத்த
বিচ্ছিন্ন জনসংখ্যা,தனித்துவமான மக்கள் தொகை
পৃথক রাষ্ট্র,தனித்துவமான நிலை
অবিচ্ছিন্ন পার্থক্য,இடைவிடாத மாறுபாடு
বিতরণ কর,விநியோக வரி
বৈষম্যমূলক বিশ্লেষণ,பாரபட்சமான பகுப்பாய்வு
বিচ্ছিন্ন,பிரிந்த
বিচ্ছিন্ন ঘটনা,முரண்பட்ட நிகழ்வு
বিচ্ছিন্ন সেট,பிரிக்கப்பட்ட தொகுப்பு
বিচ্ছিন্ন সন্নিবেশ,இணையான செருகல்
"disjunction, rational sum","விலகல், பகுத்தறிவுத் தொகை"
"dispersion, scattering","சிதறல், சிதறல்"
বিচ্ছুরণ চার্ট,சிதறல் விளக்கப்படம்
বিচ্ছুরণ সূচক,சிதறல் குறியீடு
বিচ্ছুরণ চিত্র,சிதறல் வரைபடம்
বিচ্ছুরণ ম্যাট্রিক্স,சிதறல் அணி
উত্পাটন,இடப்பெயர்ச்சி
প্রদর্শনী,கண்காட்சி
কনসোল,பணியகம்
"অসম, অসম","சீரற்ற, சீரற்ற"
অপসারণ শক্তি,சிதறடிக்கும் சக்தி
দূরত্ব ফাংশন,தூர செயல்பாடு
দূরত্ব মডুলাস,தூர மாடுலஸ்
অ বিতরণকারী,விநியோகிக்காதது
"বন্টন নিয়ম, বন্টন নিয়ম","விநியோக விதி, விநியோக விதி"
"নষ্ট করা, নষ্ট করা","கலைக்க, கலைக்க"
"ভিন্নতা, বিচ্যুতি, বিচ্যুতি","வேற்றுமை, வேற்றுமை, வேற்றுமை"
ভিন্নতা উপপাদ্য,வேறுபாடு தேற்றம்
ভিন্নমুখী,மாறுபட்ட
ভিন্ন পরিসীমা,மாறுபட்ட வரம்பு
বিভক্ত পার্থক্য,பிளவு வேறுபாடு
"বিভাজ্যতা, বিভাজ্যতা","வகுத்தல், வகுத்தல்"
"বিভাজ্য, বিভাজ্য","வகுபடக்கூடிய, வகுபடக்கூடிய"
"বিভাগ, বিভাগ, বিভাগ","பிரிவு, பிரிவு, பிரிவு"
বিভাগ অ্যালগরিদম,பிரிவு அல்காரிதம்
ভগ্ন চক্র,பிளவு வளையம்
চতুর্ভুজ,நாற்கர
দশভুজ,தசாகோணம்
"ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
ফাংশনের ডোমেইন,செயல்பாட்டின் களம்
সংজ্ঞা-প্রদেশ,வரையறை-மாகாணம்
অস্তিত্বের অবস্থা,இருப்பு நிலை
ওভাররাইডিং ডিভাইস,மேலெழுந்து சாதனம்
ডপলার এফেক্ট,டாப்ளர் விளைவு
"পয়েন্ট পণ্য, স্কেলার পণ্য","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
বিন্দুযুক্ত বক্ররেখা,புள்ளியிடப்பட்ட வளைவு
দ্বৈত পার্থক্য,இரட்டை வேறுபாடு
ডবল সূচকীয় বন্টন,இரட்டை அதிவேக விநியோகம்
ডবল কুণ্ডলী,இரட்டை சுருள்
বাইনারি অবিচ্ছেদ্য,பைனரி ஒருங்கிணைப்பு
বাইনারি ইন্টিগ্রেশন,பைனரி ஒருங்கிணைப்பு
দ্বিগুণ সীমা,இரட்டை வரம்பு
ডবল স্যাম্পলিং ইভেন্ট,இரட்டை மாதிரி நிகழ்வு
ডবল ক্রম,இரட்டை வரிசை
ডবল সিরিজ,இரட்டை தொடர்
ডবল-সংযুক্ত স্বরলিপি,இரட்டை இணைக்கப்பட்ட குறியீடு
ডবল সংকলন,இரட்டை தொகுப்பு
নিম্নগামী ত্বরণ,கீழ்நோக்கிய முடுக்கம்
নিম্নগামী স্থানচ্যুতি,கீழ்நோக்கிய இடப்பெயர்ச்சி
নিম্নগামী গতি,கீழ்நோக்கிய இயக்கம்
নিম্নগামী বেগ,கீழ்நோக்கிய வேகம்
আকর্ষণ,இழுவை
ট্র্যাকশন বল,இழுவை சக்தி
"দ্বৈত দ্বৈততা,",இரட்டை இருமை
দ্বৈত ভিত্তি,இரட்டை அடிப்படை
দ্বৈত অভ্যন্তরীণ পণ্য,இரட்டை உள் தயாரிப்பு
ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা,இரட்டை நேரியல் நிரலாக்க சிக்கல்
"ডবল অপারেশন, ডুয়াল অপারেশন","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
দ্বৈত সমস্যা,இரட்டை பிரச்சனை
দ্বৈত একক অ্যালগরিদম,இரட்டை ஒற்றை அல்காரிதம்
দ্বৈত একক পদ্ধতি,இரட்டை ஒற்றை முறை
দ্বৈত স্থান,இரட்டை இடம்
দ্বৈত পরিবর্তনশীল,இரட்டை மாறி
দ্বৈত ভেক্টর স্থান,இரட்டை திசையன் இடம்
নীরব সূচক,அமைதியான குறியீடு
নীরব ফুটার,அமைதியான அடிக்குறிப்பு
নীরব চুক্তি,அமைதியான ஒப்பந்தம்
নীরব পরিবর্তনশীল,அமைதியான மாறி
নকল,நகல்
গতিশীল,மாறும்
গতিশীল সিস্টেম,மாறும் அமைப்பு
গতিশীল চাহিদা ফাংশন,மாறும் தேவை செயல்பாடு
গতিশীল মডেল,டைனமிக் மாதிரி
গতিশীল প্রোগ্রামিং,மாறும் நிரலாக்க
গতিশীল প্রোগ্রামিং পদ্ধতি,மாறும் நிரலாக்க அணுகுமுறை
গতিশীল প্রোগ্রামিং কৌশল,டைனமிக் நிரலாக்க நுட்பங்கள்
"গতিবিদ্যা, গতিবিদ্যা","இயக்கவியல், இயக்கவியல்"
কণা গতিবিদ্যা,துகள் இயக்கவியல்
অনমনীয় শরীরের গতিবিদ্যা,கடினமான உடல் இயக்கவியல்
"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
ভূমিকম্পের তীব্রতা,பூகம்பத்தின் தீவிரம்
উদ্ভটতা,விசித்திரத்தன்மை
ধৃষ্টতা,அனுமானம்
অর্থনৈতিক পূর্বাভাস,பொருளாதார கணிப்பு
অর্থনীতিবিদ,பொருளாதார நிபுணர்
অর্থনীতি,பொருளாதார அளவியல்
অর্থনীতি,பொருளாதாரம்
"কোর, প্রান্ত, টিয়ার","கோர், விளிம்பு, கண்ணீர்"
সামগ্রিক কোর সম্মুখীন,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
দক্ষতা সূচক,செயல்திறன் குறியீடு
চরিত্রগত উপাদান,பண்பு உறுப்பு
চরিত্রগত ফাংশন,பண்பு செயல்பாடு
"eigen মান, চরিত্রগত মান","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
বৈশিষ্ট্যগত মান সমীকরণ,பண்பு மதிப்பு சமன்பாடு
"আইজেন ভেক্টর, চরিত্রগত ভেক্টর","ஈஜென் திசையன், பண்பு திசையன்"
ইলাস্টিক,மீள்
ইলাস্টিক ঢালাই,மீள் நடிகர்
ইলাস্টিক ভারসাম্য,மீள் சமநிலை
স্থিতিস্থাপকতা,நெகிழ்ச்சி
স্থিতিস্থাপকতা পৃষ্ঠা,நெகிழ்ச்சி பக்கம்
"ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার","மின்னணு கணினி, மின்னணு கணினி"
"উপাদান, উপাদান, উপাদান","உறுப்பு, உறுப்பு, உறுப்பு"
প্রাথমিক কলাম অপারেশন,ஆரம்ப நெடுவரிசை செயல்பாடு
প্রাথমিক ঘটনা,ஆரம்ப நிகழ்வு
প্রাথমিক ফাংশন,ஆரம்ப செயல்பாடு
প্রাথমিক অপারেশন,துவக்க செயல்பாடு
প্রাথমিক ফলাফল,ஆரம்ப முடிவுகள்
প্রাথমিক সম্ভাবনার নিয়ম,ஆரம்ப நிகழ்தகவு விதி
লাইন অপারেশন শুরু,தொடக்க வரி செயல்பாடு
"নির্মূল করা, নিশ্চিহ্ন করা,","அழித்து, அழித்து"
রেজোলিউশন প্রক্রিয়া,தீர்வு செயல்முறை
"উপবৃত্ত, উপবৃত্ত","நீள்வட்டம், நீள்வட்டம்"
উপবৃত্তাকার,நீள்வட்டம்
উপবৃত্তাকার,நீள்வட்டம்
উপবৃত্তাকার পাতা,நீள்வட்ட மேற்பரப்பு
উপবৃত্তাকার শরীর,நீள்வட்ட உடல்
এমবেডিং,உட்பொதித்தல்
নির্গমন,உமிழ்வுகள்
অভিজ্ঞতামূলক বিশ্বাস,அனுபவ நம்பிக்கை
গবেষণামূলক সূত্র,அனுபவ சூத்திரம்
অভিজ্ঞতামূলক সম্ভাবনা,அனுபவ நிகழ்தகவு
অভিজ্ঞতামূলক সম্পর্ক,அனுபவ உறவு
ফাঁকা সেট,வெற்று தொகுப்பு
আবদ্ধ,கட்டுப்பட்டது
"এনকোডিং, কোডিং","குறியாக்கம், குறியாக்கம்"
আন্তঃকার্যক্ষমতা,இயங்கக்கூடிய தன்மை
শেষপ্রান্ত,இறுதி புள்ளி
ক্লাস ব্যবধানের শেষ বিন্দু,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
শক্তি,ஆற்றல்
শক্তি-মোমেন্টাম উপাদান,ஆற்றல் வேக கூறு
এন্ট্রি ভেরিয়েবল,நுழைவு மாறி
গণনাযোগ্য সেট,கணக்கிடக்கூடிய தொகுப்பு
"গণনা, গণনা","எண்ணு, எண்ணு"
"সমান, সমান, সমান, সমান","சம, சம, சம, சம"
"সমতা, সমতা","சமத்துவம், சமத்துவம்"
সম্ভবত,வாய்ப்பு
এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি,கூட நிகழ்தகவு தேர்வு முறை
সমান করা,சமன்
"সমীকরণ, সমীকরণ","சமன்பாடு, சமன்பாடு"
দ্বিঘাত সমীকরণ,இருபடி சமன்பாடு
দ্বিঘাত সমীকরণ,இருபடி சமன்பாடு
দ্বিঘাত সমীকরণ,இருபடி சமன்பாடு
"বিষুবরেখা, বিষুবরেখা, মধ্যরেখা","பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு"
সামঞ্জস্যপূর্ণ,சீரான
সমবাহু,சமபக்க
"ভারসাম্য, ভারসাম্য, ভারসাম্য","சமநிலை, சமநிலை, சமநிலை"
বল ভারসাম্য,சக்தி சமநிலை
ভারসাম্য বিন্দু,சமநிலை புள்ளி
সমতা,சமத்துவம்
সমতা শ্রেণী,சமநிலை வகுப்பு
সমতা সম্পর্ক,சமமான உறவு
"সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)","சமமான, சமமான (வி.), சமமான (எட்.)"
সমতুল্য ম্যাট্রিক্স,சமமான மேட்ரிக்ஸ்
সমতুল্য সেট,சமமான தொகுப்பு
প্রবণতা,போக்குகள்
"ভুল, ভুল, ভুল, ভুল","பிழை, தவறு, தவறு, துல்லியமின்மை"
ত্রুটি বিশ্লেষণ,பிழை பகுப்பாய்வு
ভুল সংকেত,பிழை குறியீடு
ত্রুটি সহগ,பிழை குணகம்
বর্গক্ষেত্র মানে ত্রুটি,சதுர சராசரி பிழை
প্রথম ধরনের ত্রুটি,முதல் வகை பிழை
দ্বিতীয় ধরনের ত্রুটি,இரண்டாவது வகை பிழை
পালানোর সম্ভাবনা,தப்பிக்கும் நிகழ்தகவு
মুক্তিবেগ,தப்பிக்கும் வேகம்
ই. শ্মিড্টের সচলতা প্রক্রিয়া,E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை
বহির্মুখী,சகஜமாகப்பழகு
"অপরিহার্য, অপরিহার্য","அத்தியாவசியமான, அத்தியாவசியமான"
কার্যত অনন্য,கிட்டத்தட்ட தனித்துவமானது
"মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)","மதிப்பிடுவதற்கு, மதிப்பிடுவதற்கு (ver.), மதிப்பிடுவதற்கு (ed.)"
অনুমান পদ্ধতি,மதிப்பீட்டு முறை
ইউক্লিডীয় স্থানাঙ্ক,யூக்ளிடியன் ஆயத்தொகுப்புகள்
ইউক্লিডীয় ডোমেইন,யூக்ளிடியன் டொமைன்
ইউক্লিডীয় জ্যামিতি,யூக்ளிடியன் வடிவியல்
ইউক্লিডিয়ান এন-স্পেস,யூக்ளிடியன் n-வெளி
ইউক্লিডীয় সমতল,யூக்ளிடியன் விமானம்
অয়লারের উপপাদ্য,ஆய்லரின் தேற்றம்
"মূল্যায়ন করা, মূল্যায়ন করা","மதிப்பிடு, மதிப்பிடு"
এমন কি,கூட
এমনকি বক্ররেখা,கூட வளைவு
এমনকি ফাংশন,கூட செயல்பாடு
এমনকি অবাধ্য,கூட பயனற்றது
জোড় সংখ্যা,இரட்டைப்படை எண்
অদ্ভুত প্রতিসাম্য,ஒற்றைப்படை சமச்சீர்
এমনকি স্থানান্তর,வரிசைமாற்றம் கூட
"ঘটনা, পর্ব","நிகழ்வு, அத்தியாயம்"
আইসোমেট্রিক,ஐசோமெட்ரிக்
"সঠিক, সঠিক, ঠিক","துல்லியமான, துல்லியமான, சரியாக"
সঠিক চি-স্কয়ার পরীক্ষা,துல்லியமான சி-சதுர சோதனை
সঠিক পার্থক্য,சரியான வேறுபாடு
সঠিক সমীকরণ,சரியான சமன்பாடு
উদাহরণ,உதாரணமாக
বিনিময়,பரிமாற்றம்
নির্দিষ্ট ঘটনা,குறிப்பிட்ட நிகழ்வு
অস্তিত্বের স্বতঃসিদ্ধ,இருத்தலியல் கோட்பாடு
বেঁচে থাকার সম্ভাবনা,உயிர்வாழும் நிகழ்தகவு
অস্তিত্বের উপপাদ্য,இருப்பு தேற்றம்
বাহ্যিক পরিবর্তনশীল,வெளிப்புற மாறி
"বিস্তার, বিস্তার","பரவியது, பரவியது"
প্রত্যাশা ফাংশন,எதிர்பார்ப்பு செயல்பாடு
প্রত্যাশিত ফ্রিকোয়েন্সি,எதிர்பார்க்கப்படும் அதிர்வெண்
প্রত্যাশিত মান,எதிர்பார்க்கப்படும் மதிப்பு
পরীক্ষা,பரிசோதனை
"পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি","சோதனை பிழை, சோதனை பிழை"
"ব্যাখ্যা, ব্যাখ্যা","விளக்கம், விளக்கம்"
পরিষ্কার সমীকরণ,தெளிவான சமன்பாடு
পরিষ্কারভাবে,தெளிவாக
পরিষ্কার ফাংশন,தெளிவான செயல்பாடு
পরিষ্কার সমাধান,தெளிவான தீர்வு
সূচক,அடுக்கு
সূচকীয় বক্ররেখা,அதிவேக வளைவு
সূচকীয় সম্ভাব্যতা ফাংশন,அதிவேக நிகழ்தகவு செயல்பாடு
সূচকীয় বিতরণ,அதிவேக விநியோகம்
সূচকীয় সমীকরণ,அதிவேக சமன்பாடு
ব্যাখ্যামূলক কাজ,அதிவேக செயல்பாடு
"সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি","அதிவேக வளர்ச்சி, அதிவேக வளர்ச்சி"
সূচকীয় নিয়ম,அதிவேக விதி
সূচকীয় মানচিত্র,அதிவேக வரைபடம்
"সূচকীয় সিরিজ, সূচকীয় সিরিজ","அதிவேகத் தொடர், அதிவேகத் தொடர்"
"অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি","வெளிப்பாடு, வெளிப்பாடு, முகபாவனை, வெளிப்பாடு"
বর্ধিত ব্যবধান,நீட்டிக்கப்பட்ட இடைவெளி
বর্ধিত বাস্তব লাইন,அதிகரித்த உண்மையான வரி
