Hindi,Marathi
अवकल सूत्र,विभेदक सूत्र
अवकल फलन,विभेदक कार्य
अवकल ज्यामिति,विभेदक भूमिती
उच्चतर कोटि का अवकल,उच्च ऑर्डर भिन्नता
अवकल खंड,विभेदक विभाग
अवकलन करना,वेगळे करणे
"विभेदन, अवकलन","भिन्नता, भिन्नता"
अवकलन सूत्र,विभेदक सूत्र
सदिश का अवकलन,वेक्टरचे विभेदक
"विसरण, विसार","प्रसार, प्रसार"
"अंक, व्यास का द्वादशांश, अंगुलि","अंक, डायडेम, बोट"
अंकीय अभिकलित्र,डिजिटल संगणक
अंकीय दत्त,अंकी दत्त
" विस्तार, लंबाई-चौड़ाई, विमा , घात","विस्तार, रुंदी, परिमाण, शक्ती"
विमीयता,आयाम
"विमाहीन, अविम",आकारहीन
समीकरण विमा,समीकरण परिमाण
डायोफैन्टस का समीकरण,डायओफँटसचे समीकरण
नति कोण,पडण्याचा कोन
द्वियुग्मध्रुवी निर्देशांक,द्विध्रुवीय समन्वय
द्विध्रुव,द्विध्रुव
द्विपिरामिड,द्विपिरॅमिड
डिरैक डेल्टा फलन,डायरॅक डेल्टा फंक्शन
उभयनिष्ठ अनुस्पर्श रेखा,सामान्य स्पर्शिका
दिष्ट कोण,काटकोन
दिष्ट रेखा,थेट ओळ
दिक्-अवकलज,जागा व्युत्पन्न
"दिक्कोज्या, दिक्-कोसाइन","डिकोसाइन, डिको-कोसाइन"
उच्चिष्ठ की दिशा,कमाल दिशा
प्रक्षेपण दिशा,प्रक्षेपण दिशा
दिक्-अनुपात,दिशा गुणोत्तर
नियामक वृत्त,नियामक मंडळ
नियामक गोला,नियामक मंडळ
अनुलोम गुणनफल,अनुलोमा उत्पादन
" प्रत्यक्ष प्रमाण , प्रत्यक्ष उपपत्ति","थेट पुरावा, थेट पुरावा"
अनुक्रमानुपात,अनुक्रमिक गुणोत्तर
नियता,नशीब
अनुलोम योगफल,अनुलोमा बेरीज
असंबद्‌ध समुच्चय,विभक्त संच
" असांतत्य , असातत्य , भंग","खंड, खंड, खंड"
अवकलज का असांतत्य,डेरिव्हेटिव्हचे खंडन
प्रथम प्रकार का असांतत्य,प्रथम प्रकार खंडितता
द्वितीय प्रकार का असांतत्य,दुसरा प्रकार खंडितता
असंतत वितरण,अखंड वितरण
असंतत फलन,अखंड कार्य
असंतत विचर,सतत फरक
विविक्त,कण
असंतत बंटन,अखंड वितरण
असंतत प्रायिकता बंटन,अखंड संभाव्यता वितरण
असंतत यादृच्छिक चर,खंडित यादृच्छिक चल
असंतत प्रतिदर्श समष्टि,अखंड नमुना जागा
विविक्त समुच्चय,स्वतंत्र एकूण
विविक्त समष्टि,स्वतंत्र लोकसंख्या
विविक्त संस्थिति,स्वतंत्र अवस्था
असंतत विचर,सतत फरक
विविक्तकर,वितरण कर
विविक्तकर विश्लेषण,भेदभावपूर्ण विश्लेषण
असंयुक्त,विभक्त
असंयुक्त घटना,विघटित घटना
असंयुक्त समुच्चय,विभक्त संच
असंयुक्त सम्मिलन,विच्छेदन समाविष्ट करणे
" वियोजन , तर्क-संगत योग","वियोग, तर्कसंगत बेरीज"
" परिक्षेपण , प्रकीर्णन","फैलाव, विखुरणे"
परिक्षेपण संचित्र,फैलाव चार्ट
परिक्षेपणांक,फैलाव निर्देशांक
परिक्षेपण-आरेख,फैलाव आकृती
परिक्षेपण-मैट्रिक्स,फैलाव मॅट्रिक्स
विस्थापन,विस्थापन
प्रदर्श,प्रदर्शन
कन्सोल,कन्सोल
"असमरूप, असमान","असमान, असमान"
क्षयकारी बल,नष्ट करणारी शक्ती
दूरी-फलन,अंतर कार्य
दूरी-मापांक,अंतर मॉड्यूलस
बंटन-निरपेक्ष,वितरण नसलेले
"वितरण-नियम, बंटननियम","वितरण नियम, वितरण नियम"
"अपसारित करना, अपसारित होना","उधळणे, उधळणे"
" अपसरण, अपसारिता , डाइवर्जेन्स","वळवणे, वळवणे, वळवणे"
अपसरण प्रमेय,भिन्नता प्रमेय
अपसारी,वळवणारा
अपसारी श्रेणी,भिन्न श्रेणी
विभाजित अंतर,विभाजित फरक
"भाज्यता, विभाज्यता","विभाज्यता, विभाज्यता"
"भाज्य, विभाज्य","विभाज्य, विभाज्य"
" भाग, प्रभाग , विभाजन","विभागणी, विभागणी, विभागणी"
विभाजन-कलन विधि,विभाजन अल्गोरिदम
विभाजन-वलय,स्प्लिट रिंग
द्वादशभुज,चतुर्भुज
द्वादशफलक,दशभुज
" प्रक्षेत्र , डोमेन, प्रांत , प्रदेश","डोमेन, डोमेन, प्रांत, प्रदेश"
फलन का प्रांत,कार्यक्षेत्र
परिभाषा-प्रांत,व्याख्या-प्रांत
अस्तित्व-प्रांत,अस्तित्वाची स्थिती
अभिभावी युक्ति,अधिलिखित डिव्हाइस
डॉप्लर प्रभाव,डॉपलर प्रभाव
"बिन्दु-गुणनफल, अदिशगुणनफल","बिंदू उत्पादन, स्केलर उत्पादन"
बिन्दुकित वक्र,ठिपके असलेला वक्र
द्विशः अवकलन,दुहेरी भिन्नता
द्विक चरघातांकीय बंटन,दुहेरी घातांकीय वितरण
द्विकुंडली,दुहेरी कॉइल
द्विशः समाकल,बायनरी अविभाज्य
द्विशः समाकलन,बायनरी एकत्रीकरण
द्विक सीमा,दुहेरी मर्यादा
द्विशः प्रतिचयन आयोजन,दुहेरी सॅम्पलिंग इव्हेंट
द्विक अनुक्रम,दुहेरी क्रम
द्विक श्रेणी,दुहेरी मालिका
द्वि-अनुलग्नी संकेतन,दुहेरी-संलग्न नोटेशन
द्विक संकलन,दुहेरी संकलन
अधोमुखी त्वरण,अधोगामी प्रवेग
अधोमुखी विस्थापन,खालच्या दिशेने विस्थापन
अधोमुखी गति,खालची गती
अधोमुखी वेग,खालचा वेग
कर्षण,कर्षण
कर्षण-बल,कर्षण शक्ती
"द्वैती द्वैती,",दुहेरी द्वैत
द्वैत आधार,दुहेरी पाया
द्वैत आंतरिक गुणनफल,दुहेरी अंतर्गत उत्पादन
द्वैती रैखिक प्रोग्रामन समस्या,दुहेरी रेखीय प्रोग्रामिंग समस्या
" द्वि प्रचालन , द्वैती संक्रिया","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
द्वैत समस्या,दुहेरी समस्या
द्वैत एकल कलन-विधि,ड्युअल सिंगल अल्गोरिदम
द्वैत एकल प्रविधि,दुहेरी एकल पद्धत
द्वैत समष्टि,दुहेरी जागा
द्वैत चर,ड्युअल व्हेरिएबल
द्वैत सदिश समष्टि,दुहेरी वेक्टर जागा
मूक सूचकांक,मूक निर्देशांक
मूक पादांक,मूक तळटीप
मूक अनुबंध,मूक करार
मूक चर,मूक व्हेरिएबल
अनुलिपि-प्रक्रम,डुप्लिकेशन
गतिकीय,गतिमान
गतिकीय तंत्र,डायनॅमिक प्रणाली
गतिक मांग फलन,डायनॅमिक मागणी कार्य
गत्यात्मक निदर्श,डायनॅमिक मॉडेल
गत्यात्मक प्रोग्रामन,डायनॅमिक प्रोग्रामिंग
गतिशील प्रोग्रामन उपगमन,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
गतिशील प्रोग्रामन प्रविधि,डायनॅमिक प्रोग्रामिंग तंत्र
"गतिविज्ञान, गतिकी","गतिशीलता, गतिशीलता"
कण-गतिकी,कण गतिशीलता
दृढ़ पिंड गतिकी,कठोर शरीर गतिशीलता
" भू, पृथ्वी, भूमि , मत्तिृ का, मदृा , भू संपर्कित करना, भूसंपर्क करना (क्रि.)","पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)"
भूकंप तीव्रता,भूकंपाची तीव्रता
उत्केंद्रता,विलक्षणता
ग्रहण,गृहीतक
अर्थमितीय पूर्वानुमान,अर्थमितीय अंदाज
अर्थमितिज्ञ,अर्थमितितज्ञ
अर्थमिति,अर्थमिती
अर्थशास्त्र,अर्थशास्त्र
"कोर, किनारा, अश्रि","कोर, धार, फाडणे"
अवमुख समुच्चय कोर,एकूण कोर तोंड
दक्षतांक,कार्यक्षमता निर्देशांक
अभिलक्षणिक अवयव,वैशिष्ट्यपूर्ण घटक
अभिलक्षणिक फलन,वैशिष्ट्यपूर्ण कार्य
"आइगेन मान, अभिलक्षणिक मान","eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य"
अभिलक्षणिक मान समीकरण,वैशिष्ट्यपूर्ण मूल्य समीकरण
"आइगेन वेक्टर, अभिलक्षणिक सदिश","इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर"
प्रत्यास्थ,लवचिक
प्रत्यास्थतांक,लवचिक कास्ट
प्रत्यास्थ साम्यावस्था,लवचिक समतोल
प्रत्यास्थता,लवचिकता
प्रत्यास्थता-पृष्ठ,लवचिकता पृष्ठ
"इलेक्ट्रॉनिक अभिकलित्र, इलेक्ट्रॉनिक कम्प्यूटर","इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक"
" तत्व , अल्पांश , अवयव","घटक, घटक, घटक"
प्रारंभिक स्तंभ संक्रिया,प्रारंभिक स्तंभ ऑपरेशन
प्रारंभिक घटना,प्रारंभिक घटना
प्रारंभिक फलन,प्रारंभिक कार्य
प्रारंभिक संक्रिया,प्रारंभिक ऑपरेशन
प्रारंभिक परिणाम,प्राथमिक परिणाम
प्रारंभिक प्रायिकता नियम,प्रारंभिक संभाव्यता नियम
प्रारंभिक पंक्ति संक्रिया,लाइन ऑपरेशन सुरू
"विलुप्त करना, विलोपन करना,","संपवणे, नायनाट करणे"
निराकरण प्रक्रिया,ठराव प्रक्रिया
"दीर्घवृत्त, इलिप्स","लंबवर्तुळ, लंबवृत्त"
दीर्घवृत्तज,लंबवर्तुळाकार
दीर्घवृत्तजीय,लंबवर्तुळाकार
दीर्घवृत्तजीय पृष्ठ,लंबवर्तुळाकार पृष्ठ
दीर्घवृत्ताकार पिंड,लंबवर्तुळाकार शरीर
अंतःस्थापन,एम्बेडिंग
उत्सर्जन,उत्सर्जन
आनुभविक न्यास,अनुभवजन्य विश्वास
मूलानुपाती सूत्र,प्रायोगिक सूत्र
आनुभविक प्रायिकता,अनुभवजन्य संभाव्यता
आऩुभविक संबंध,अनुभवजन्य संबंध
रिक्त समुच्चय,रिकामा संच
परिबद्‌ध,बद्ध
"कूटलेखन, कोडन","एन्कोडिंग, कोडिंग"
अंतराकारिता,इंटरऑपरेबिलिटी
अंत्य बिंदु,शेवटचा बिंदू
वर्गांतराल के अंत्य बिंदु,वर्ग मध्यांतराचा शेवटचा बिंदू
ऊर्जा,ऊर्जा
ऊर्जा-संवेग घटक,ऊर्जा-गती घटक
प्रवेशी चर,एंट्री व्हेरिएबल
गणनीय समुच्चय,मोजण्यायोग्य संच
"गणन, गिनना","मोजणे, मोजणे"
"समान, बराबर, सम, तुल्य","समान, समान, समान, समान"
"समता, समिका","समानता, समानता"
समप्रायिक,शक्यता
सम प्रायिकता वरण विधि,अगदी संभाव्यता निवड पद्धत
समान करना,बरोबरी करणे
" समीकरण , समीकार","समीकरण, समीकरण"
एकघात समीकरण,चतुर्भुज समीकरण
द्विघात समीकरण,चतुर्भुज समीकरण
त्रिघात समीकरण,चतुर्भुज समीकरण
"विषुवत वृत्त भूमध्यरेखा, इक्वेटर, मध्यरेखा","विषुववृत्त, विषुववृत्त, मध्यरेषा"
समसंतत,सुसंगत
समबाहु,समभुज
"साम्यावस्था, साम्य, संतुलन","समतोल, समतोल, समतोल"
बल-संतुलन,बल संतुलन
संतुलन बिंदु,समतोल बिंदू
तुल्यता,समतुल्यता
तुल्यता-वर्ग,समतुल्य वर्ग
तुल्यता-संबंध,समतुल्य संबंध
"तुल्य, तुल्यमान (वि.),तुल्यांक (सं.)","समतुल्य, समतुल्य (v.), समतुल्य (सं.)"
तुल्य मैट्रिक्स,समतुल्य मॅट्रिक्स
तुल्य समुच्चय,समतुल्य संच
अभ्यतिप्रायता,प्रवृत्ती
"त्रुटि, भूल, गलती, अशुद्‌धि","चूक, चूक, चूक, अयोग्यता"
त्रुटि-विश्लेषण,त्रुटी विश्लेषण
त्रुटि कोड,त्रुटी कोड
त्रुटि गुणांक,त्रुटी गुणांक
वर्ग माध्य त्रुटि,चौरस सरासरी त्रुटी
प्रथम प्रकार की त्रुटि,प्रथम प्रकारची त्रुटी
द्वितीय प्रकार की त्रुटि,दुसऱ्या प्रकारची त्रुटी
पलायन-प्रायिकता,सुटण्याची शक्यता
पलायन वेग,सुटलेला वेग
ई. श्मिट लांबिकीकरण प्रक्रम,ई. श्मिट मोबिलायझेशन प्रक्रिया
बहिर्वृत्त,बहिर्मुख
"सारभूत, अनिवार्य","आवश्यक, आवश्यक"
वस्तुतः अद्वितीय,अक्षरशः अद्वितीय
"आकलन करना, आकलित करना (क्रि.), आकलन (सं.)","मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)"
आकलन विधि,अंदाज पद्धत
यूक्लिडीय निर्देशांक,युक्लिडियन समन्वय
यूक्लिडीय डोमेन,युक्लिडियन डोमेन
यूक्लिडीय ज्यामिति,युक्लिडियन भूमिती
यूक्लिडीय n-समष्टि,युक्लिडियन एन-स्पेस
यूक्लिडीय समतल,युक्लिडियन विमान
ऑयलर प्रमेय,युलरचे प्रमेय
"मान निकालना, मूल्यांकन करना","मूल्यांकन, मूल्यांकन"
सम,अगदी
सम वक्र,अगदी वक्र
सम फलन,सम कार्य
सम अपवर्त्य,अगदी रीफ्रॅक्टरी
सम संख्या,सम संख्या
सम-विषम सममिति,विषम सममिती
सम क्रमचय,अगदी क्रमपरिवर्तन
"घटना, अनुवृत्त","घटना, भाग"
समपद,सममितीय
"यथातथ, यथार्थ, बिल्कुल ठीक","अगदी अचूक, नेमके, नेमके"
यथातथ काई-वर्ग परिक्षण,अचूक ची-स्क्वेअर चाचणी
यथातथ अवकल,अचूक फरक
यथातथ समीकरण,अचूक समीकरण
उदाहरण,उदाहरण
विनिमय,देवाणघेवाण
निश्शेष घटना,विशिष्ट घटना
अस्तित्व अभिगृहीत,अस्तित्वात्मक स्वयंसिद्ध
अस्तित्व प्रायिकता,जगण्याची शक्यता
अस्तित्व प्रमेय,अस्तित्व प्रमेय
बाह्य चर,बाह्य चल
"प्रसार, प्रसरण","पसरणे, पसरणे"
प्रत्याशा फलन,अपेक्षा कार्य
प्रत्याशित बारंबारता,अपेक्षित वारंवारता
प्रत्याशित मान,अपेक्षित मूल्य
प्रयोग,प्रयोग
"प्रायोगिक भूल, प्रायोगिक त्रुटि","प्रायोगिक त्रुटी, प्रायोगिक त्रुटी"
"व्याख्या, स्पष्टीकरण","स्पष्टीकरण, स्पष्टीकरण"
स्पष्ट समीकरण,स्पष्ट समीकरण
स्पष्ट रूप,स्पष्टपणे
स्पष्ट फलन,स्पष्ट कार्य
स्पष्ट हल,स्पष्ट समाधान
घातांक,घातांक
चरघातांकी वक्र,घातांक वक्र
चरघातांकी प्रायिकता फलन,घातांक संभाव्यता कार्य
चरघातांकी बंटन,घातांकीय वितरण
चरघातांकी समीकरण,घातांकीय समीकरण
चरघातांकी फलन,घातांकीय कार्य
"एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि","घातांकीय वाढ, घातांक वाढ"
चरघातांकी नियम,घातांकीय नियम
चरघातांकी प्रतिचित्र,घातांक नकाशा
"एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी","घातांक मालिका, घातांक मालिका"
" निष्पीडन , व्यंजक , मुखाकृति, भावकृति","अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती"
विस्तरित अंतराल,विस्तारित मध्यांतर
वर्धित वास्तविक रेखा,वर्धित वास्तविक ओळ
विस्तरित वास्तविक संख्या निकाय,विस्तारित वास्तविक संख्या प्रणाली
प्रतिचित्रण विस्तार,मॅपिंग विस्तार
बहिष्कोण,बाह्य कोन
बाह्य क्षेत्र,बाह्य क्षेत्र
बाह्य बिंदु,बाह्य बिंदू
बाह्य,बाह्य
उपनति मान का बहिर्वेशन,प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन
बहिर्वेशन तकनीक,एक्सट्रापोलेशन तंत्र
चरम मान,शिखर मूल्य
" अत्यंत , अंत , चरम, पराकाष्ठा","अत्यंत, शेवट, टोकाचा, कळस"
चरम बिंदु,उच्च बिंदू
अवमुख समुच्चय का चरम बिंदु,विरुद्ध संचाचा अत्यंत बिंदू
फलन का चरम मान,फंक्शनचे अत्यंत मूल्य
चरम गुणधर्म,अत्यंत गुणधर्म
" फलक, पार्श्व , अंताग्र","चेहरा, बाजू, समोर"
अंकित मूल्य,दर्शनी मूल्य
" घटक, उपादान, कारक , खंड,","घटक, घटक, घटक, खंड"
उपादान विश्लेषण,घटक विश्लेषण
खंडित,खंडित
क्रमगुणित,तथ्यात्मक
बहु-उपादानी अभिकल्पना,एकाधिक घटक डिझाइन
गुणनखंडन,फॅक्टरीकरण
गुणनखंड करना,घटक करण्यासाठी
न्याय्य खेल,न्याय खेळ
"आभासी, मिथ्या, कूट","आभासी, खोटे, कोड"
" कुटुंब, परिवार , कुल, फैमिली","कुटुंब, कुटुंब, कुळ, कुटुंब"
वृत्त-कुल,एकूण वर्तुळ
वक्र-कुल,वक्र एकूण
फलन-परिवार,कार्यांचे कुटुंब
रेखा-कुल,एकूण ओळ
प्रतिकृति,प्रतिकृती
F-बंटन,F-वितरण
सुसंगत आधारी हल,सातत्यपूर्ण बेस सोल्यूशन
सुसंगत हल,सुसंगत समाधान
"पुनर्भरण, पुनर्निवेश","रिचार्ज, पुनर्गुंतवणूक"
फ़र्मा का नियम,फर्माचा कायदा
फ़र्मा का प्रमेय,फर्माचे प्रमेय
फर्मी-डिरैक-सांख्यिकी,फर्मी-डिरॅक-स्टॅटिस्टिक्स
फिबोनाशी-संख्या,फिबोनाची संख्या
फिबोनाशी श्रेणी,फिबोनाची श्रेणी
" क्षेत्र , क्षेत्रक , खेत , फील्ड","फील्ड, फील्ड, फील्ड, फील्ड"
अंतिम वेग,अंतिम वेग
" परिमित , सांत","मर्यादित, मर्यादित"
परिमित आधार,मर्यादित आधार
परिमित दशमलव,मर्यादित दशांश
परिमित अंतर,मर्यादित फरक
परिमित अंतर विधि,मर्यादित फरक पद्धत
परिमितविमीय,मर्यादित आयामी
परिमितविमीय सदिश,मर्यादित मितीय वेक्टर
परिमित खेल,मर्यादित खेळ
परिमित ज्यामिति,मर्यादित भूमिती
परिमित सर्वनिष्ठ,मर्यादित अविभाज्य
परिमितानेक,मर्यादितता
परिमित मार्कोव शृंखला,मर्यादित मार्कोव्ह साखळी
परिमितता उपपत्ति,मर्यादितपणाचा पुरावा
परिमित संख्या,मर्यादित संख्या
परिमित समष्टि,मर्यादित लोकसंख्या
परिमित प्रायिकता,मर्यादित संभाव्यता
सांत श्रेणी,शेवटचा दर्जा
परिमित समुच्चय,मर्यादित संच
परिमित वेग,मर्यादित वेग
परिमित आयतन,मर्यादित खंड
"मिलाना, समंजन","मिसळा, समायोजित करा"
वक्र समंजन,वक्र समायोजन
सरल रेखा समंजन,सरळ रेषा समायोजन
नियत बिंदु प्रमेय,स्थिर बिंदू प्रमेय
नियत प्रतिदर्श,निश्चित नमुना
उड़ान वेग,उड्डाणाचा वेग
चल बिंदु परिकलन,फ्लोटिंग पॉइंट गणना
"चल बिंदु प्रणाली, चलबिंदु पद्‌धति","फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम"
प्रवाह-संचित्र,प्रवाह चार्ट
प्रवाह-वेग,प्रवाह वेग
तरल-गतिकी,द्रव गतिशीलता
" नाभीय , संनाभि , फोकसी","फोकल, कॉन्फोकल, फोकल"
नाभीय जीवा,फोकल जीवा
नाभीय दूरी,फोकल अंतर
नाभीय लंबाई,केंद्रस्थ लांबी
" नाभि , फोकस , उद्‌गम","नाभी, फोकस, मूळ"
" पद, पाद , फुट","पाऊल, पाऊल, पाऊल"
लंबपाद,ऑर्थोगोनल
गुरुत्व-बल,गुरुत्वाकर्षण शक्ती
पूर्वानुमान,अंदाज
सूत्र,सुत्र
सूत्रण,थ्रेडिंग
" संरूपण , संरूप , सूत्रण","स्वरूपन, स्वरूपन, सूत्रीकरण"
अग्रांतर,पुढे
अग्र अंतर्वेशन,फॉरवर्ड इन्सर्शन
गणित का मूलाधार,गणिताचा पाया
फूरिये-विश्लेषण,चौरंग विश्लेषण
फूरिये श्रेणी,फोरियर मालिका
फूरिये रूपांतर,फोरियर ट्रान्सफॉर्म
भिन्न,वेगळे
भिन्नात्मक निर्देशांक,अपूर्णांक समन्वय
भिन्नात्मक संख्या,अपूर्णांक संख्या
भिन्नात्मक क्रमादेशन,फ्रॅक्शनल प्रोग्रामिंग
मुक्त पथ,मुक्त मार्ग
"मुक्त सदिश, मुक्त वेक्टर",फ्री वेक्टर फ्री वेक्टर
" आवत्तिृ , बारंबारता","वारंवारता, वारंवारता"
बारंबारता स्तंभ,वारंवारता स्तंभ
"बारंबारता वक्र, आवत्तिृ वक्र","वारंवारता वक्र, वारंवारता वक्र"
बारंबारता-बंटन,वारंवारता वितरण
बारंबारता आयतचित्र,वारंवारता हिस्टोग्राम
घटना-बारंबारता,घटना वारंवारता
बारंबारता-बहुभुज,वारंवारता-बहुभुज
बारंबारता-सारणी,वारंवारता सारणी
छिन्नक,फ्रस्टम
पिरामिड का छिन्नक,पिरॅमिड फ्रस्टम
गोले का छिन्नक,शेल फ्रस्टम
पूर्ण प्रसार,पूर्ण प्रसार
" प्रकार्य , फलन, फंक्शन , अभिलक्षक (समूह)","कार्ये, कार्ये, वैशिष्ट्ये (गट)"
फलन विश्लेषण,कार्य विश्लेषण
"मूल, मौलिक","मूळ, मूळ"
मूल प्रमेय,मूलभूत प्रमेय
बीजगणित का मूल प्रमेय,बीजगणिताचे मूलभूत प्रमेय
"गैलेक्सी, आकाश-गंगा","आकाशगंगा, आकाश-गंगा"
गाल्वा क्षेत्र,गॅलोइस प्रदेश
गाल्वा समूह,गॅलोईस ग्रुप
जुआरी का वित्तनाश,जुगाराचे वित्त
खेल और चाल,खेळ आणि युक्त्या
संयोग का खेल,संधीचा खेळ
"पाशक क्रीड़ा, पासे का खेल",फासे खेळ
खेल सिद्‌धांत,खेळ सिद्धांत
पूर्ण स्मरण वाले खेल,परिपूर्ण मेमरी गेम
खेल मान,खेळ मूल्य
गामा-फलन,गॅमा फंक्शन
गाउस-आरगाँ समतल,गॉस-आर्गॉन फ्लॅट
गाउस-वक्र,गॉस-वक्र
गाउसीय निराकरण,गॉसियन सोल्यूशन
गाउस-समतल,गॉस-प्लेन
गाउस-जोरदाँ समानयन,गॉस-जोर समायोजन
व्यापक स्थिति,विस्तृत स्थिती
व्यापक अभिसरण प्रमेय,सामान्य अभिसरण प्रमेय
व्यापक समीकरण,सामान्य समीकरण
व्यापक उपादान,सर्वसमावेशक घटक
"सामान्य रूप, व्यापक रूप","सामान्य स्वरूप, विस्तृत"
सामान्य सूत्र,सामान्य सूत्र
व्यापक खेल,विस्तृत खेळ
सामान्य अनुमान,सामान्य अंदाज
व्यापक समाकल,सर्वसमावेशक अविभाज्य
व्यापकीकरण,सामान्यीकरण
व्यापकीकृत साहचर्य नियम,सामान्यीकृत सहयोगी नियम
व्यापकीकृत सांतत्यक परिकल्पना,सामान्यीकृत सातत्य गृहीतक
व्यापकीकृत अवमुख फलन,सामान्यीकृत उतरत्या फंक्शन
व्यापकीकृत निर्देशांक,सामान्यीकृत समन्वय
व्यापकीकृत आइगन मान समस्या,सामान्यीकृत इजेन मूल्य समस्या
व्यापक अभिसरण प्रमेय,सामान्य अभिसरण प्रमेय
व्यापक समीकरण,सामान्य समीकरण
व्यापक उपादान,सर्वसमावेशक घटक
"सामान्य रूप, व्यापक रूप","सामान्य, व्यापक"
सामान्य सूत्र,सामान्य सूत्र
व्यापक खेल,विस्तृत खेळ
सामान्य अनुमान,सामान्य अंदाज
व्यापक समाकल,सर्वसमावेशक अविभाज्य
व्यापकीकरण,सामान्यीकरण
व्यापकीकृत साहचर्य नियम,सामान्यीकृत सहयोगी नियम
व्यापकीकृत सांतत्यक परिकल्पना,सामान्यीकृत सातत्य गृहीतक
व्यापकीकृत अवमुख फलन,सामान्यीकृत उतरत्या फंक्शन
व्यापकीकृत निर्देशांक,सामान्यीकृत समन्वय
व्यापकीकृत आइगन मान समस्या,सामान्यीकृत इजेन मूल्य समस्या
"वंश-नाम, वर्ग-नाम, जातिगत नाम","कुळाचे नाव, वर्गाचे नाव, जातीचे नाव"
पृष्ठ-वंशांक,पृष्ठ क्रमांक
"अल्पान्तरी, जियोडेसिक","पर्यायी, जिओडेसिक"
ज्यामितीय,भौमितिक
ज्यामितीय रचना,भौमितिक डिझाइन
गुणोत्तर माध्य,भौमितिक सरासरी
ज्यामितीय बहुगुणता,भौमितिक गुणाकार
गुणोत्तर प्रायिकता,भौमितिक संभाव्यता
गुणोत्तर श्रेढ़ी,भौमितिक प्रगती
गुणोत्तर श्रेणी,भौमितिक मालिका
ज्यामितीय आकृति,भौमितिक आकृती
गुणोत्तर-समांतरीय श्रेणी,भौमितिक अंकगणित मालिका
"ज्यामिति, रेखागणित","भूमिती, भूमिती"
सार्वत्रिक अधिकतम,सार्वत्रिक कमाल
सार्वत्रिक अल्पतमक गुणधर्म,सार्वत्रिक किमान मालमत्ता
सार्वत्रिक न्यूनतम,सार्वत्रिक किमान
सार्वत्रिक इष्टतम,सार्वत्रिक इष्टतम
सार्वत्रिक गुणधर्म,सार्वत्रिक मालमत्ता
सार्वत्रिक पल्याण बिंदु,सार्वत्रिक प्रवेश बिंदू
समंजन-सुष्ठुता,गुळगुळीतपणा
कोटि-सहसंबंध,रँक सहसंबंध
वर्गीकृत आंकड़े,वर्गीकृत डेटा
"प्रवणता, ग्रेडिएन्ट","उतार, ग्रेडियंट"
प्रवणता-घनत्व,उतार घनता
रेखा की प्रवणता,ओळ उतार
वेग-प्रवणता,वेग ग्रेडियंट
प्रवणता सदिश,उतार वेक्टर
प्रवणता वेग,उतार वेग
" कोटि निर्धारण , श्रेणीयन, श्रेणीकरण , तल संतुलन","ग्रेडिंग, ग्रेडिंग, ग्रेडिंग, लेव्हल बॅलन्सिंग"
श्रेणीयन विश्लेषण,ग्रेडिंग विश्लेषण
ग्राम,हरभरा
ग्राम सारणिक,ग्राम भाजक
ग्राम- श्मिट लाम्बिकीकरण प्रक्रम,ग्राम-श्मिटची एकत्रित प्रक्रिया
महामाध्य,महान अर्थ
सर्वयोग,सर्वयोग
"ग्राफ, आलेख, लेखाचित्र","आलेख, आलेख, आलेख"
आलेखी,ग्राफिक
"आलेखी, ग्राफी","ग्राफिक, आलेख"
आलेखी परिकलन,ग्राफिकल गणना
"ग्राफी रचना, आलेखी रचना","ग्राफिक डिझाइन, ग्राफिक डिझाइन"
आलेखीय समाकलन,ग्राफिकल एकत्रीकरण
आलेखीय अंतर्वेशन,ग्राफिकल समाविष्ट करणे
ग्राफी विधि,ग्राफिक पद्धत
"आलेखी निरूपण, ग्राफी निरूपण","ग्राफिकल प्रतिनिधित्व, ग्राफिकल प्रतिनिधित्व"
"आलेखी व्यंजन, आलेखी","ग्राफिक पाककृती, ग्राफिक"
"ग्राफ-पेपर, वर्गांकित कागज, ग्राफ-पत्र","आलेख कागद, चौरस कागद, आलेख कागद"
"गुरुत्वाकर्षण, गुरुत्व","गुरुत्वाकर्षण, गुरुत्वाकर्षण"
गुरुत्वीय त्वरण,गुरुत्वाकर्षण प्रवेग
"गुरुत्वाकर्षण, गुरुत्वीय आकर्षण","गुरुत्वाकर्षण, गुरुत्वाकर्षण आकर्षण"
गुरुत्वीय स्थिरांक,गुरुत्वाकर्षण स्थिरांक
