Malayalam,Tamil
ബാലസ്റ്റ,பலவுஸ்டா
"ബോൾ, സോക്കറ്റ് ജോയിന്റ്",பந்து மற்றும் சாக்கெட் கூட்டு
ബലൂൺ കാത്തേത്തേഷൻ,பலூன் கேதரைசேஷன்
Bam h i,பாம் எச் i
മുള-ഷൂട്ട്,மூங்கில் தண்டு
ബാൻഡഡ് ആന്റീറ്റർ,பேண்டட் ஆன்டீட்டர்
ബാൻഡിംഗ് രീതി,பேண்டிங் நுட்பம்
ബാർബിറ്റ്യൂറേറ്റ്,பார்பிட்யூரேட்
നഗ്നമായ പാറ,வெற்று பாறை
തടസ്സം,தடை
കുര,பட்டை
പര്യാഘാതം,பர்னக்கிள்
ബാസൽ ബോഡി,அடித்தள உடல்
ബാസൽ കവർ,அடித்தள அட்டை
ബാസൽ ഗംഗ്ലിയൻ,பாசல் கேங்க்லியன்
ബേസൽ പാഡ്,அடித்தள திண்டு
അടിത്തറ,அடித்தளம்
അടിസ്ഥാന ജോഡി,தள ஜோடி
ബേസ്മെന്റ് മെംബ്രൺ,அடித்தள சவ்வு
ബസിഡിയോകാർപ്പ്,பாசிடியோகார்ப்
Bashidiomycetes,பாசிடியோமைசீட்ஸ்
ബാസിഡിയോസ്പോസ്കൂർ,பாசிடியோஸ்போர்
ബാസിഡിയം,பாசிடியம்
ബേസിഫിക്സെഡ്,அடிப்படை
ബസിലർ മെംബ്രൺ,துளசி சவ்வு
ബേസിപീറ്റൽ ഇന്റേൺ ഓർഡർ,பாசிபெட்டல் இன்டர்னோட் ஆர்டர்
ബാസോഫിൽ,பாசோபில்
ബാസോഫിലിക്,பாசோபிலிக்
ബേറ്റ്ഷ്യൻ മിമിക്രി,பேட்ஸியன் மிமிக்ரி
ബാത്ത് സ്പോഞ്ച്,குளியல் கடற்பாசி
ബാത്ത് സ്പോഞ്ച്,குளியல் கடற்பாசி
ബവായീനിയ,ப au ஹினியா
അടിക്കുക,அடி
തേനീച്ചക്കൂട്,தேன் கூடு
ബീവാക്സ്,பியூக்ஸ்
ബികോണിയ,பிகோனியா
ബിഹേവിയറൽ പൊരുത്തപ്പെടുത്തൽ,நடத்தை தழுவல்
കാല്,பெல்
ബെല്ലഡോണ,பெல்லடோனா
ബെനിൻ ട്യൂമർ,தீங்கற்ற கட்டி
ബെന്തിക്,பெந்திக்
ബെൻസീൻ ഹെക്സാക്ലോറൈഡ് (ബിഎച്ച്സി),பென்சீன் ஹெக்ஸாக்ளோரைடு (பி.எச்.சி)
ബെൻസീൻ,பென்சீன்
ബെറെനിൽ,பெரெனில்
കുരുവില്ലാപ്പഴം,பெர்ரி
ബീറ്റ വൈവിധ്യം,பீட்டா பன்முகத்தன்மை
വകചന,பெத்துலா
ബി-ഗ്ലോബ്,பி-குளோபின்
ഭാംഗ്,பாங்
ഭൂചെകി,BHETKI
ബി-ഹൊറൈസൺ,பி-ஹாரிசோன்
ബൈകാർബണേറ്റ്,பைகார்பனேட்
ബിക്കാർത്തറി,பைகார்பெல்லரி
ബികാർപെല്ലറ്റ,பைகார்பெல்லாட்டே
കൈകാലുകൾ,கயிறுகள்
ബികോൺകാവ്,பைகோன்கேவ்
ബികോൺവെക്സ്,பைகோன்வெக்ஸ்
BICONVEX-ഗോളീയ ലെൻസ്,பைகோன்வெக்ஸ்-கோள லென்ஸ்
Bicuspid വാൽവ്,பைசஸ்பிட் வால்வு
ലേലം വിളിക്കുന്ന കനാൽ,ஏலதாரரின் கால்வாய்
ലേലം സംഘത്തിന്റെ അവയവം,ஏலதாரரின் உறுப்பு
ബിനാത്തില്,இருபது ஆண்டு
മഹാസ്ഫോടന സിദ്ധാന്തം,பிக் பேங் கோட்பாடு
ബിലാബിയേറ്റ്,பிலாபியேட்
ഉഭയകക്ഷി സമമിതി,இருதரப்பு சமச்சீர்
ഉഭയകള,பிலடீரியா
ബിലേയർ,பிளேயர்
പിത്തവചലിക,பித்தம்
പിത്തവാന് പിഗ്മെന്റ്,பித்த நிறமி
പിത്തരസം ഉപ്പ്,பித்த உப்பு
ബൈനറി വിഘടനം,இருகூற்றுப்பிளவு
ഫ്ലൂറോക്രോം ബന്ധിപ്പിക്കുന്നു,ஃப்ளோரோக்ரோம் பிணைப்பு
കെ.ഇ.,அடி மூலக்கூறு பிணைப்பு
ബൈനോക്കുലർ,தொலைநோக்கி
ബൈനോക്കുലർ തല,தொலைநோக்கி தலை
ബൈനോകുലർ കാഴ്ച,தொலைநோக்கு பார்வை
ബിനോമിയൽ,இரும
ബിനോനിയൽ നാമകരണം,பைனோமியல் பெயரிடல்
ബിനോപിയൽ സിസ്റ്റം,பைனோமியல் சிஸ்டம்
ബിനാലയേ,Benuleate
ബയോ ആക്ടീവ് മൈക്രോബയൽ ഉൽപ്പന്നം,பயோஆக்டிவ் நுண்ணுயிர் தயாரிப்பு
ബയോകെമിക്കൽ പാത,உயிர்வேதியியல் பாதை
ബയോകെമിക്കൽ പ്രതികരണം,உயிர்வேதியியல் எதிர்வினை
ബയോമെഡിക്കൽ എഞ്ചിനീയറിംഗ്,பயோமெடிக்கல் இன்ஜினியரிங்
ബയോസിനെറ്റിറ്റിക് ഘട്ടം,உயிரியக்கவியல் கட்டம்
ബയോയ്പോർട്ട് ഏജന്റ്,பயோவாபன் முகவர்
ബയോസെസ്,பயோசே
ബയോകെമിക്കൽ,உயிர்வேதியியல்
ബയോകെമിക്കൽ ഓട്ടോനാലിസർ,உயிர்வேதியியல் ஆட்டோஅனலைசர்
ബയോകെമിക്കൽ സ്വഭാവം,உயிர்வேதியியல் தன்மை
ബയോകെമിക്കൽ ഓക്സിജൻ ആവശ്യം (BOD),உயிர்வேதியியல் ஆக்ஸிஜன் தேவை (BOD)
ബയോകെമിക്കൽ പാത,உயிர்வேதியியல் பாதை
ബയോകെമിക്കൽ ടാക്സോണമി,உயிர்வேதியியல் வகைபிரித்தல்
ബയോകെമിക്കൽ ടെക്നിക്,உயிர்வேதியியல் நுட்பம்
ബയോകെമിസ്ട്രി,உயிர் வேதியியல்
ബയോസൈഡ്,பயோசைட்
ബയോസൈഡ് അവശിഷ്ടം,பயோசைட் எச்சம்
ജൈവ നശീകരണ കീടനാശിനി,மக்கும் பூச்சிக்கொல்லி
ജൈവ നശീകരണ സാധ്യതയുള്ള ജൈവ മാലിന്യങ്ങൾ,மக்கும் கரிம கழிவுகள்
ജൈവ നശീകരണ കീടനാശിനി,மக்கும் பூச்சிக்கொல்லி
ജൈവവൈവിധ്യത്തെ,பல்லுயிர்
ബയോതിക്സ്,உயிரியக்கவியல்
ബിയോഫെർട്ട്,உயிர் உருமாற்றம்
ബയോഫോർട്ടിഫിക്കേഷൻ,பயோஃபோர்டிஃபிகேஷன்
ബയോജെനിസിസ്,உயிரினங்கள்
ബയോജെനെറ്റിക് നിയമം,உயிரியல் சட்டம்
ബയോഗ്ഇയോകെമിക്കൽ ചക്രം,உயிர் வேதியியல் சுழற்சி
ബയോഗോഗ്രാഫിക്കൽ പ്രദേശം,உயிர் புவியியல் பகுதி
ബസര്ഗി,உயிர் புவியியல்
ബയോ ഇൻഫോർമാറ്റിക്സ്,உயிர் தகவல்தொடர்பு
ബയോലിസ്റ്റിക് തോക്ക് (ജീൻ തോക്ക്),பயோலிஸ்டிக் துப்பாக்கி (மரபணு துப்பாக்கி)
ബയോലിസ്റ്റിക്സ്,பயோலிஸ்டிக்ஸ்
"ബയോളജിക്കൽ, ഫിസിക്കൽ തടസ്സം",உயிரியல் மற்றும் உடல் தடை
ബയോളജിക്കൽ,உயிரியல் இருப்பு
ജീവശാസ്ത്ര രസതന്ത്രം,உயிரியல் வேதியியல்
ജീവശാസ്ത്രപരമായ വർഗ്ഗീകരണം,உயிரியல் வகைப்பாடு
ബയോളജിക്കൽ കമ്മ്യൂണിറ്റി,உயிரியல் சமூகம்
ജീവശാസ്ത്രപരമായ നിയന്ത്രണം,உயிரியல் கட்டுப்பாடு
ജൈവിക വൈവിധ്യം,உயிரியல் பன்முகத்தன்மை
ബയോളജിക്കൽ പരിണാമം,உயிரியல் பரிணாமம்
ബയോളജിക്കൽ കൃഷി,உயிரியல் விவசாயம்
ജീവശാസ്ത്രപരമായ പാരമ്പര്യം,உயிரியல் மரபு
ബയോളജിക്കൽ മാഗ്നിഫിക്കേഷൻ,உயிரியல் உருப்பெருக்கம்
ബയോളജിക്കൽ നൈട്രജൻ ഫിക്സേഷൻ,உயிரியல் நைட்ரஜன் நிர்ணயம்
ജീവശാസ്ത്രപരമായ പിഗ്മെന്റ്,உயிரியல் நிறமி
ബയോളജിക്കൽ സ്പീഷിസ് ആശയം,உயிரியல் இனங்கள் கருத்து
ബയോളജിക്കൽ സിസ്റ്റം,உயிரியல் அமைப்பு
ബയോളജിക്കൽ വാർ (ബയോ-യുദ്ധം),உயிரியல் போர் (உயிர் போர்)
ബയോളജിക്കൽ ആയുധം (ബയോ-ആയുധം),உயிரியல் ஆயுதம் (உயிர் ஆயுதம்)
ബയോളജിക്കൽ,உயிரியல்
ജീവശാസ്തജ്ഞന്,உயிரியலாளர்
ജീവശാസ്തം,உயிரியல்
ബയോമുമിനെസ്കെൻസ്,பயோஎலுமினென்சென்ஸ்
ബയോമാസ്,உயிரி
ബയോമാസ് ഇന്ധനം,பயோமாஸ் எரிபொருள்
ബയോം,பயோம்
ബയോമെഡിക്കൽ എഞ്ചിനീയറിംഗ്,பயோமெடிக்கல் இன்ஜினியரிங்
ബയോമെഡിക്കൽ ടെക്നോളജി,பயோமெடிக்கல் தொழில்நுட்பம்
ബയോലോകൾ,உயிர் மூலக்கூறு
ബയോററ്റേദന്റ്,உயிரியல்
ബയോഫാർട്ട്സാലിക്കൽ,உயிர் மருந்து
ഉദോഗഭാസിക്കൽ,உயிர் இயற்பியல்
ബയോഫിസിക്സ്,உயிர் இயற்பியல்
ഉദോഗസ്ഥൻ,பயோபிரசி
ബയോപോപ്പൻഷ്യൽ ആംപ്ലിഫയർ,பயோபோடென்ஷியல் பெருக்கி
BIOREACTOR,உயிரியக்கவியல்
ബോർനെറ്റ്,உயிரியக்கவியல்
ബയോസോളിഡ്,பயோசோலிட்
ബയോസ്ഫിയർ ഉറവിടങ്ങൾ,உயிர்க்கோள வளங்கள்
ബയോസ്ഫിയർ,உயிர்க்கோளம்
ബയോസിന്തറ്റിക് പാത,உயிரியக்கவியல் பாதை
ബയോസിനെറ്റിറ്റിക് ഘട്ടം,உயிரியக்கவியல் கட்டம்
ബയോസിസ്റ്റെമാറ്റിക്സ്,உயிர் அமைப்பு
ബയോടെക്നോളജി,உயிரி தொழில்நுட்பவியல்
ബയോടെറിസം,உயிர் பயங்கரவாதம்
ഉപകാരന്,உயிரியல்
ബയോട്ടിക് കമ്മ്യൂണിറ്റി,உயிரியல் சமூகம்
ബയോട്ടിക് ഘടകം,உயிரியல் காரணி
ജീവനോ,பயோவர்
ബയോയ്പോർട്ട് ഏജന്റ്,பயோவாபன் முகவர்
ബിപരൈൻ,இருதரப்பு
ബിഫോസ്ഫോഗ്ലീസറ്റ്,பைபாஸ்போகிளிசரேட்
ബിപിന്നേറ്റ്,இருமுனை
ബൈപോളാർ നാഡി സെൽ,இருமுனை நரம்பு செல்
ബൈപോളാർ ന്യൂറോൺ,இருமுனை நியூரான்
പക്ഷി,பறவை
പക്ഷിപ്പനി വൈറസ്,பறவை காய்ச்சல் வைரஸ்
ബൈസെക്ഷ്വൽ,இருபால்
ബൈസെക്ഷ്വൽ പുഷ്പം,இருபால் மலர்
കടിക്കുകയും ചവയ്ക്കുന്ന തരം,கடித்தல் மற்றும் மெல்லும் வகை
അവന്യാവുമില്ലാത്ത,இரு
വിചിത്രമായ പെരുമാറ്റം,வினோதமான நடத்தை
കറുത്ത ബെറി,கருப்பு பெர்ரி
കറുത്ത പാദരോഗം,கருப்பு கால் நோய்
ക്രൂസിഫറിന്റെ കറുത്ത ചെംചീയൽ,சிலுவையின் கருப்பு அழுகல்
ബ്ളാഡർ വോർട്ട്,சிறுநீர்ப்பை வோர்ட்
ബ്ളാഡര്,சிறுநீர்ப்பை
ബ്ലെഡൻഡർവാർട്ട്,சிறுநீர்ப்பை
ബ്ലെഡൻഡോർം,சிறுநீர்ப்பை
ബ്ലാസ്റ്റോകോൾ,பிளாஸ்டோகோல்
ലഘുവായ,பிளாஸ்டோசிஸ்ட்
ബ്ലാസ്റ്റൂമരെ,பிளாஸ்டோமியர்
ലഘുഭന്ത,பிளாஸ்டுலா
മിശ്രിതമാക്കുക,கலக்கப்பட்டது
അന്ധമായ സഞ്ചി,குருட்டு சாக்
കാണാൻ കഴിയാത്ത ഇടം,குருட்டு புள்ளி
രക്തം കട്ടപിടിക്കുന്ന ഘടകം,இரத்த உறைவு காரணி
രക്തത്തിലെ കോർപസ്ക്കിൾ,இரத்த கார்பஸல்
രക്തയോട്ടം,இரத்த ஓட்டம்
രക്തബന്ധം,இரத்த வகை
രക്ത സെറം,இரத்த சீரம்
രക്തക്കുഴല്,இரத்த நாளம்
രക്തപ്രവാഹണം,இரத்த ஓட்டம்
മായ്ച്ചുകളയുക,வெடிப்பு
നീല ബേബി സിൻഡ്രോം,நீல குழந்தை நோய்க்குறி
ഞാവൽപഴം,நீல பெர்ரி
നീല പച്ച ആൽഗകൾ,நீல பச்சை ஆல்கா
നീല വിപ്ലവം,நீல புரட்சி
നീല തിമിംഗലം,நீல திமிங்கிலம்
ബ്ലൂ എൻഡ് ലിഗേഷൻ,நீல முடிவு லிகேஷன்
കാഴ്ചയുടെ മങ്ങൽ,பார்வை மங்கலானது
ബോബ്കാറ്റ്,பாப்காட்
ശരീരം,உடல்
ബോഡി (സോമാറ്റിക്) സെൽ,உடல் (சோமாடிக்) செல்
ശരീര ദ്രാവകം,உடல் திரவம்
ബോർഹവിയ,போயர்ஹாவியா
ചതുപ്പുനിലം,போக்
ബോൾ വേം,போல் புழு
ബോളസ്,போலஸ்
ബോംബ് കരോരതക്ഷമത,கலோரியோமீட்டர் வெடிகுண்டு
ബോംബെ താറാവ്,பம்பாய் வாத்து
ബോംബക്സ്,குண்டுவெடிப்பு
മജ്ജ,எலும்பு மஜ்ஜை
ബോണലിയ,போனெல்லியா
ബോണി ലാബിരിന്ത്,போனி லாபிரிந்த்
അസ്ഥി ഘടന,போனி அமைப்பு
പുസ്തകം ഗിൽ,புத்தக கில்
അതിർത്തി കുഴി,எல்லைக் குழி
സകന്,தாவரவியல்
ബൊട്ടാണിക്കൽ ഗാർഡൻ,தாவரவியல் பூங்கா
ബൊട്ടാണിക്കൽ നാമകരണം,தாவரவியல் பெயரிடல்
സസ്യശാസ്ത്രജ്ഞൻ,தாவரவியலாளர்
സസശാസ്തം,தாவரவியல்
തടസ്സം പ്രഭാവം,சிக்கல் விளைவு
അടിവശം,கீழே வசிப்பவர்
അടിവശം വാസസ്ഥലം,கீழே வசிக்கும்
ബ g ഗൻവില്ല,Bougainvillea
ബോമർ കാപ്സ്യൂൾ,போமன் காப்ஸ்யூல்
ബോമാന്റെ ഗ്രന്ഥി,போமனின் சுரப்பி
ബ്രാക്കറ്റ് ഫംഗസ്,அடைப்புக்குறி பூஞ்சை
ഉരുണ്ട,Pract
Bractate,Bracteate
ബ്ലാക്രിയം,Bracteoolate
ഉല്ലാസം,Bracteole
തലച്ചോറ്,மூளை
തലച്ചോറ് പെട്ടി,மூளை பெட்டி
മസ്തിഷ്കമരണം,மூளைச்சாவு
മസ്തിഷ്ക സന്സായം,மூளை கேங்க்லியன்
മസ്തിഷ്ക തണ്ട്,மூளை தண்டு
ശാചിനമായ,கிளைகள்
ശാഖിസ്റ്റോമ,கிளாஸ்டோஸ்டோமா
ബ്രസീൻ,பிரஸ்ஜின்
റൊട്ടി അണിരൻ,ரொட்டி அச்சு
മുലപ്പാൽ,தாய்ப்பால்
ബ്രീഡർ,வளர்ப்பவர்
ബ്രീഡിംഗ് ബയോളജി,இனப்பெருக்க உயிரியல்
ബ്രൂവറിന്റെ യീസ്റ്റ്,ப்ரூவரின் ஈஸ்ட்
പാലം,பாலம்
ബ്രൈറ്റ് ഫീൽഡ് മൈക്രോസ്കോപ്പ്,பிரகாசமான புலம் நுண்ணோக்கி
പൊട്ടുന്ന നക്ഷത്രം,உடையக்கூடிய நட்சத்திரம்
വിശാലമായ ബീൻ,பிராட் பீன்
ബ്രോക്കോളി,ப்ரோக்கோலி
ശ്രുചിശം,மூச்சுக்குழாய்
ബ്രോങ്കൈറ്റിസ്,மூச்சுக்குழாய் அழற்சி
ബ്രോങ്കോഡിലേറ്റർ മരുന്ന്,மூச்சுக்குழாய் மருந்து
കുഞ്ഞുങ്ങള്,அடைகாக்கும்
കുഞ്ഞുങ്ങള്,அடைகாக்கும்
പാരാസൈറ്റിസം കുന്നു,அடைகாக்கும் ஒட்டுண்ணித்தனம்
ബ്രൂഡ് പ ch ച്ച്,அடைகாக்கும் பை
ചാറു,குழம்பு
തവിട്ടു നിറമുള്ള കരടി,பழுப்பு கரடி
തവിട്ട് തുരുമ്പ്,பழுப்பு துரு
ബ്ര browser സർ,உலாவி
ബ്രഷ്-അതിർത്തി സിലിയേറ്റഡ് പതിപ്പിയം,தூரிகை-எல்லை சிலியேட் எபிட்டிலியம்
ബ്രസ്സൽസ് മുള,பிரஸ்ஸல்ஸ் முளை
ബ്രൂണോഫില്ലം,பிரையோபில்லம்
ബ്രോമേഫിറ്റ,பிரையோபிடா
ബ്രൂടോഫൈറ്റ്,பிரையோபைட்
ബ്ര്യൂസിഡ,பிரையோப்சிடா
ബബോ,புபோ
ബുക്കൽ അറ,புக்கால் குழி
ബുക്കോ-കൊറിംഗീൽ അറ,புக்கோ-ஃபார்னீஜியல் குழி
വളർന്നുകാരി,வளரும்
ബഫർ ബൈകാർബണേറ്റ്,இடையக பைகார்பனேட்
ബഫർ,இடையக
ബഫർ സോൺ,இடைப்பகுதி
ബഫറിംഗ് പ്രവർത്തനം,இடையக நடவடிக்கை
ബുഫ്ലോ,புஃபோ
ബൾബ്,விளக்கை
ബൾബള്,புல்பில்
ബൾബോ മൂത്രബുദ്ധി ഗ്രന്ഥി,பல்போ சிறுநீர்க்குழாய் சுரப்பி
ബൾക്ക് ഒഴുക്ക്,மொத்தமாக ஓட்டம்
ബുള്ളിഫോം സെൽ,புல்லிஃபார்ம் செல்
ബംബിൾ ബീ,பம்பல் தேனீ
ബ്രാക്ക് ബുക്ക് ബ്രാഞ്ച്,மூட்டை கிளை
ബണ്ടിൽ കവചം,மூட்டை உறை
ബണ്ടിൽ ഷീത്ത് സെൽ,மூட்டை உறை செல்
കുട്ടികൾ,மிதப்பு
ബ്യൂമന്റ് ഡെൻസിറ്റി സെൻട്രിഫ്യൂഗേഷൻ,மிதவை அடர்த்தி மையவிலக்கு
ബ്യൂമന്റ് സാന്ദ്രത,மிதவை அடர்த்தி
കെട്ടിജജായി,வளர்
മാള,பர்ரோவிங்
കുറ്റിക്കാട്,புஷ்
ബ്യൂട്ടയോ മോണ്ടോസ്മ,பியூட்டியா மோனோஸ்பெர்மா
ബ്യൂട്ടസ്,புட்டஸ்
നിസ്സാരത (വീർത്ത തണ്ടു അടിസ്ഥാനം),பட்ரஸ் (வீங்கிய ஸ்டெம் பேஸ்)
ഉപോൽപ്പന്നം,துணை தயாரிப்பு
സി-പെപ്റ്റൈഡ്,சி-பெப்டைட்
കള്ളിച്ചെടി,கற்றாழை
കാഡ്മിയം മലിനീകരണം,காட்மியம் மாசுபாடு
കാഡിക്കസ്,காடுகஸ்
കൈകം,Caecum
കൈനോറൽബ്ഡിറ്റിസ് ഇൻഹാൻസ്,கெய்னோராப்டிடிஸ் எலிகன்ஸ்
സസിയം,சீசியம்
കാപ്പിയിലെ ഉത്തേജകവസ്തു,காஃபின்
കാൽക്കറിയസ് സ്പിക്കുലേറ്റ്,சுண்ணாம்பு ஸ்பிகுலே
കണക്കാക്കുന്ന ഷെൽ,கணக்கீட்டு ஷெல்
അവയുടെ ഗ്രന്ഥി,கால்சிஃபஸ் சுரப்பி
കണക്കുകഷ്ടം,கணக்கீடு
കാൽസിറ്റോണിൻ,கால்சிட்டோனின்
ചുണ്ണാന്വ്,கால்சியம்
കാൽസ്യം പാലം,கால்சியம் பாலம்
കാൽസ്യം കാർബണേറ്റ്,கால்சியம் கார்பனேட்
കലണ്ടുല,காலெண்டுலா
കാലിപസ്,காலிபஸ்
ഞങ്ങളെ വിളിക്കൂ,கால்சஸ்
കാലസ് സംസ്കാരം,காலஸ் கலாச்சாரம்
കൊളോകാസിയ,கொலோகாசியா
കലോട്ടുകൾ,Calotes
കലട്രോപിസ്,கலோட்ரோபிஸ்
കലട്രോപിസ് പ്രോസറ,CALOTROPIS PROCERA
കാൽവിൻ സൈക്കിൾ,கால்வின் சுழற்சி
കാലിസിനി,கலிசினே
കാലിക്സ്,கலிக்ஸ்
കാലിക്സ്,கலிக்ஸ்
കേംബ്രിയൻ കാലയളവ്,கேம்ப்ரியன் காலம்
കാമിലസ്,ஒட்டகம்
പച്ഛന്ന വേഷം,உருமறைப்பு
കാമ്പനേയ്സ്,காம்பானெல்ஸ்
Canabinoid,கனபினாய்டு
കനാലിക്ലസ്,கால்வாய்
അര്ബ്ബുദം,புற்றுநோய்
കാൻസർ (കോമൺ ക്രാബ്),புற்றுநோய் (பொதுவான நண்டு)
കാൻഡിറ്റൂഫ്റ്റ്,கேண்டிடூஃப்ட்
ചൂരൽ പഞ്ചസാര,கரும்பு சர்க்கரை
കാനിഡ,கனிடே
കാനൻ (പല്ലുകൾ),கோரை (பற்கள்)
കാനിസ് പരിചിതത,கேனிஸ் பழக்கமானது
കാന,கன்னா
കഞ്ചാവ് സാറ്റിവ,கஞ்சா சாடிவா
മേലാപ്പ്,விதானம்
പാപസേല,கொள்ளளவு
കാപിലറിറ്റി,கேபிலரிட்டி
കാലിലറി,தந்துகி
കാപ്പിലറി രക്തചംക്രമണം,தந்துகி சுழற்சி
കാപ്പിറ്റുലം,கேபிடல்லம்
കപ്പരിസ്,கபாரிஸ்
ടാപ്പിംഗ്,கேப்பிங்
കാപ്സൈഡ്,கேப்சிட்
കാപ്സോമെറെ,கேப்சோமியர்
കാപ്സ്യൂൾ,காப்ஸ்யூல்
കാർബാനോഹെമോഗ്ലോബിൻ,கார்பமினோஹமோகுளோபின்
കാർബോഹൈഡ്രേറ്റ്,கார்போஹைட்ரேட்
കാർബൺ ഡൈ ഓക്സൈഡ്,கார்பன் டை ஆக்சைடு
കാർബൺ അസുൽഫിഡ്,கார்பன் டிஸல்பைட்
കാർബൺ തന്മാത്ര,கார்பன் மூலக்கூறு
കാർബണേറ്റ്,கார்பனேட்
കാർബോണിക് ആസിഡ്,கார்போனிக் அமிலம்
കാർബോണിക് ആൻഹൈഡ്രാസ്,கார்போனிக் அன்ஹைட்ரேஸ்
കാർബോണിഫ്യൂസസ് കാലയളവ്,கார்போனிஃபிஸஸ் காலம்
കാർ സോക്കിലെ,கார்பாக்சைல்
കാർബോക്സിൻ ഗ്രൂപ്പ്,கார்பாக்சைல் குழு
കാർബോക്സിലെസ്,கார்பாக்சிலேஸ்
കാർബോക്സിലേഷൻ,கார்பாக்சிலேஷன்
കൊച്ചാരോഡോൺ,கார்சார்ரோடான்
കാർസിനോജെനിസിസ്,புற்றுநோயியல்
അർബുദം,புற்றுநோய்
കാല്സിനോമ,கார்சினோமா
കാർഡിയാക് സൈക്കിൾ,இதய சுழற்சி
കാർഡിയാക് ഗ്ലൈക്കോസൈഡ്,இதய கிளைகோசைடு
ഹൃദയ പേശി,இதய தசை
കാർഡിയാക് പേസ്മേക്കർ,இதய இதயமுடுக்கி
കാർഡിയോസ്കോപ്പ്,கார்டோஸ்கோப்
മാംസഭോജനം,கார்னிவோரா
മാംസഭോവി,கார்னிவோர்
മാംസഭോഗം,தாமதம்
മാംസഭോജിയായ വിമാനം,தாமதம் விமானம்
മാംസഭോജികൾ,மாமிச நான்கு மடங்கு
കരോട്ടിൻ,கரோட்டின்
കരോട്ടിനോയിഡ്,கரோட்டினாய்டு
കാർപാവൽ,கார்பல்
പരല്പം,கார்பல்
കാർപസ്,கார்பஸ்
വണ്ടി,கராஜீன்
കാരിയർ സംവിധാനം,கேரியர் பொறிமுறை
ശേഷി നിലനിർത്തുന്നു,தாங்கும் திறன்
കാർട്ടീലാഗനസ് മത്സ്യം,குருத்தெலும்பு மீன்
തരുണാസ്ഥി,குருத்தெலும்பு
കൊളം,CARUNCLE
കാരിയാകം,கார்டோகாமி
കാരിയോഫില്ലേസി,காரியோபில்லேசி
കാരിയോളിസ്ലി,காரியோபில்லேசியஸ்
കരീസിസ്,காரியோப்சிஸ்
കേസിൻ,கேசின்
കാസ്പാരിയൻ സ്ട്രിപ്പ്,காஸ்பாரியன் துண்டு
കാസിയ,காசியா
കാസോവറി,காசோவரி
നായക,ஆமணக்கு
കാസുവാരിന,காசுவரினா
കാസുവാരിന അൽനസ്,காசுவரினா அல்னஸ்
കാറ്റബോളിസം,வினையூக்கம்
കാറ്റലേസ്,வினையூக்கி
നാമാവലി,அட்டவணை
കവചലിസ്,வினையூக்கம்
ഉത്തേജാതി,வினையூக்கி
കാറ്റലിറ്റിക് കൺവെർട്ടർ,வினையூக்க மாற்றி
തിമിര,கண்புரை
ദാരുണസംഭവം,பேரழிவு
കാറ്റെക്കോലാമൈൻ,கேடகோலமைன்
കാറ്റെക്കോനോമിൻ ഹോർമോൺ,கேடகோலோமின் ஹார்மோன்
കട്രൂരേഷന്,கதை
നിലവറ,கேஷன்
ചൂടാക്കല്,கேட்கின்
കാറ്റ്ല,கேட்லா
പൂച്ചയുടെ നഖം (ബിഗ്നോണിയ-ഉൻഗുയിസ് കാറ്റി),பூனையின் ஆணி (பிக்னோனியா-உங்குயிஸ் கேட்டி)
കന്നുകാലി മേച്ചിൽ,கால்நடை மேய்ச்சல்
കന്നുകാലി റാഞ്ച്,கால்நடை பண்ணையில்
കന്നുകാലിയുടെ റുമിംഗ്,கால்நடைகளின் ருமேன்
കന്നുകാലികളുടെ ശൈലി,கால்நடைகளின் நடை
കോഡൽ കശേരു,காடால் முதுகெலும்பு
കുഡെക്സ്,சாடெக்ஸ்
കാര്യകാരണ ഏജന്റ്,காரண முகவர்
സെഡ്രസ് ദിയോദര (ദേവദാർ),செட்ரஸ் தியோடாரா (சிடார்)
സെലാസ്ട്രേലുകൾ,செலஸ்ட்ரேல்ஸ்
സെൽ ബയോളജിസ്റ്റ്,செல் உயிரியலாளர்
സെൽ ബയോളജി,செல் உயிரியல்
സെൽ സൈക്കിൾ,செல் சுழற்சி
സെൽ വർക്ക്മെന്റ്,செல் விரிவாக்கம்
സെൽ എൻവലോപ്പ്,செல் உறை
സെൽ ഭിതാവസ്ഥ,செல் பின்னம்
സെൽ ഹോമോജെനേറ്റ്,செல் ஒத்திசைவு
സെൽ മെഡിറ്ററേറ്റഡ് പ്രതിരോധശേഷി,செல் மத்தியஸ்த நோய் எதிர்ப்பு சக்தி
സെൽ മെംബ്രൺ,செல் சவ்வு
സെൽ വ്യാപനം,செல் பெருக்கம்
സെൽ ഘടന,செல் அமைப்பு
സെൽ സിദ്ധാന്തം,செல் கோட்பாடு
കോശ ഭിത്തി,சிறைசாலை சுவர்
സെലോഫെയ്ൻ മെംബ്രൺ,செலோபேன் சவ்வு
സെല്ലുല,செல்லுலே
സെല്ലുലാർ ഡിഫൻസ്,செல்லுலார் பாதுகாப்பு
സെല്ലുലാർ എനർജി ട്രാൻസ്ഫർ-സിസ്റ്റം,செல்லுலார் ஆற்றல் பரிமாற்ற அமைப்பு
സെല്ലുലാർ എൻസൈം,செல்லுலார் என்சைம்
സെല്ലുലാർ ലെവൽ,செல்லுலார் நிலை
സെല്ലുലാർ ഓക്സീകരണം,செல்லுலார் ஆக்சிஜனேற்றம்
