Gujarati,Punjabi
પતન સહનશીલતા,ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ
ફેનોનું અલ્ગોરિધમ,Fano ਦਾ ਐਲਗੋਰਿਦਮ
મુદ્દા નંબર,ਜਾਰੀ ਨੰਬਰ
અંક નંબર વૃક્ષ,ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ
ફેક્સ,ਫੈਕਸ
ફાઇલ સંયોજન,ਫਾਇਲ ਸੁਮੇਲ
એફ કનેક્ટર,F ਕਨੈਕਟਰ
ફ્રીક્વન્સી ડિવિઝન મલ્ટિપ્લેક્સર,ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ
FEC કોડ,FEC ਕੋਡ
ફેડરલ કોમ્યુનિકેશન્સ કમિશન,ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ
પુનઃરોકાણ લૂપ ગેઇન,ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ
ક્ષીણ ચુંબકીય પદાર્થ,ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ
ઇનપુટ,ਇੰਪੁੱਟ
પુનઃરોકાણ ઉપજ,ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ
નિર્વાહ નુકશાન,ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ
પુનઃરોકાણ,ਮੁੜ ਨਿਵੇਸ਼
પુનઃરોકાણ એમ્પ્લીફાયર,ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
પુનઃ પરિચય વિકૃતિ,ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ
પુનઃરોકાણ બ્લોક ડાયાગ્રામ,ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ
પુનઃરોકાણ સ્ટ્રીમ ડાયાગ્રામ,ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ
પુનઃસ્થાપન લૂપ,ਬਹਾਲੀ ਲੂਪ
પુનઃરોકાણ ઓસિલેટર,ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ
પુનઃરોકાણ સ્પર્ધા,ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ
રિઇન્વેસ્ટમેન્ટ ડિસ્પ્લેસમેન્ટ રજિસ્ટર,ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
પુનઃરોકાણ સિદ્ધાંત ડાયાગ્રામ,ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ
રીઇન્ટ્રોડક્શન વોલ્ટેજ ડાયાગ્રામ,ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ
ફર્મી સ્તર,ਫਰਮੀ ਪੱਧਰ
ફેરિક ઇન્ડક્ટર,ਫੇਰਿਕ ਇੰਡਕਟਰ
ફેરાઇટ,ਫੇਰਾਈਟ
ફેરાઇટ એન્ટેના,ferrite antenna
ફેરાઇટ નીંદણ,ferrite ਬੂਟੀ
ફેરાઇટ સ્પિનર,ferrite ਸਪਿਨਰ
ફેરાઇટ વિભાજક,ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ
ફેરાઇટ લાઇન એક્સ્ટેંશન,ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ
ફેરાઇટ-કોર ટ્રાન્સફોર્મર,ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ
ફેરો ક્રોમ ટેપ,ਫੇਰੋ ਕਰੋਮ ਟੇਪ
ફેરોમેગ્નેટિઝમ,ferromagnetism
ભાગ્ય,ਕਿਸਮਤ
ફિલ્ડ ઇફેક્ટ ટ્રાન્ઝિસ્ટર (FET),ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET)
ફેટ બૂસ્ટર,ਚਰਬੀ ਬੂਸਟਰ
fret પૂરક સમપ્રમાણતા,fret ਪੂਰਕ ਸਮਰੂਪਤਾ
ચરબી અવક્ષય મોડ,ਚਰਬੀ ਘਟਾਓ ਮੋਡ
"ભાગ્ય દ્વૈત દ્વાર, દ્વૈત દ્વાર","ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ"
ચરબી વૃદ્ધિ મોડ,ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ
fret આવર્તન પ્રતિભાવ,fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
ચરબી ગ્રાફિક વિશ્લેષણ,ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ભાવિ રોકાણ સલામતી,ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ
ચરબી ઊલટું,ਚਰਬੀ ਉਲਟ
ભાગ્ય કરાર,ਕਿਸਮਤ ਸਮਝੌਤਾ
ચરબી મોસ્ફેટ,ਚਰਬੀ mosfet
ચરબી વાહકતા,ਚਰਬੀ ਚਾਲਕਤਾ
ઊંઘવાનો સમય,ਸੌਣ ਦਾ ਸਮਾਂ
ફાઇલ આયાત,ਫਾਇਲ ਆਯਾਤ
ફાઇબર,ਫਾਈਬਰ
ફાઇબર કનેક્ટર,ਫਾਈਬਰ ਕੁਨੈਕਟਰ
ફાઇબર વિતરિત ડેટા ઇન્ટરફેસ,ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ
ફાઇબર ગ્લાસ,ਫਾਈਬਰ ਗਲਾਸ
ફાઈબર ઓપ્ટિક લિંક,ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ
ફાઈબર ઓપ્ટિક્સ ટ્રાન્સમિશન વિન્ડો,ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
ફાઇબર લાઇટ ડિટેક્ટર,ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ
ફાઇબર બંધન,ਫਾਈਬਰ ਬੰਧਨ
ફિબોનાકી નંબરો,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
વર્ચ્યુઅલ અવાજ જનરેટર,ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ
પ્રાપ્તકર્તાની વફાદારી,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ
બનાવટી,ਧੋਖਾਧੜੀ
વિસ્તાર સહાયિત,ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ
ક્ષેત્ર અસર ઉપકરણ,ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ
ક્ષેત્ર અસર સ્વીચ,ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ
ક્ષેત્ર અસરકારક ટ્રાન્ઝિસ્ટર,ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ
ક્ષેત્ર ઉત્સર્જન,ਖੇਤਰ ਨਿਕਾਸ
લીડ બોડી,ਲੀਡ ਸਰੀਰ
ક્ષેત્ર આવર્તન,ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
ક્ષેત્રની તીવ્રતા,ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ
ફીલ્ડ પ્રોગ્રામ લોજિક એરે,ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ
ક્ષેત્ર પરીક્ષણ,ਖੇਤਰ ਟੈਸਟ
ક્ષેત્ર રદબાતલ,ਖੇਤਰ ਰੱਦ
FIFO મેમરી,FIFO ਮੈਮੋਰੀ
કાર્યક્ષમતા સૂચકાંક,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
ફાઇલ,ਫਾਈਲ
ફાઇલ ફિલર,ਫਾਈਲ ਫਿਲਰ
ફાઇલ આદેશ,ਫਾਈਲ ਕਮਾਂਡ
ફાઇલ સર્વર,ਫਾਇਲ ਸਰਵਰ
સ્તર કેપેસિટર,ਪਰਤ ਕੈਪਸੀਟਰ
સ્તર રેઝિસ્ટર,ਪਰਤ ਰੋਧਕ
ફિલ્ટર,ਫਿਲਟਰ
ફિલ્ટર લાક્ષણિકતાઓ,ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ફિલ્ટર સર્કિટ,ਫਿਲਟਰ ਸਰਕਟ
સંગ્રહ,ਸੰਗ੍ਰਹਿ
ફિલ્ટર ડિઝાઇન,ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ
સંચાર ડેટા,ਸੰਚਾਰ ਡਾਟਾ
ફિલ્ટર પદ્ધતિ,ਫਿਲਟਰ ਵਿਧੀ
ફિલ્ટર પુનઃનિર્માણ,ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ
અંતિમ એસેમ્બલીંગ,ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ
ફિંગર પ્રિન્ટ,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
મર્યાદિત આવેગજન્ય રિપોર્ટિંગ ફિલ્ટર,ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ
મર્યાદિત પરિમાણ,ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ
મર્યાદિત રાજ્ય મશીન,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
ફાયરિંગ એંગલ,ਗੋਲੀਬਾਰੀ ਕੋਣ
ફર્મવેર,ਫਰਮਵੇਅਰ
પ્રથમ આકૃતિ શબ્દ,ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ
પ્રથમ ઓર્ડર પ્રેશ,ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼
ફિશર લૂપ ટેસ્ટ,ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ
સતત,ਸਥਿਰ
સ્થિર એટેન્યુએટર,ਸਥਿਰ attenuator
નિશ્ચિત અભિગમ,ਸਥਿਰ ਸਥਿਤੀ
નિશ્ચિત કેલ્ક્યુલેટર,ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ
નિશ્ચિત વિસ્તાર,ਸਥਿਰ ਖੇਤਰ
સોંપણી મશીન,ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ
નિશ્ચિત સમય નિયંત્રક,ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ
ધ્વજ,ਝੰਡਾ
ફ્લેંજ,flange
ફ્લૅપ એટેન્યુએટર,ਫਲੈਪ attenuator
ચમક,ਚਮਕਦਾਰ
તેજ કન્વર્ટર,ਚਮਕ ਕਨਵਰਟਰ
ચમક,ਗਲੋ
ફ્લેટ ફ્લોર સ્કેનિંગ,ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ
સપાટ કોઇલ,ਫਲੈਟ ਕੋਇਲ
ફ્લેટ ફાઇલ,ਫਲੈਟ ਫਾਇਲ
ફ્લેટ ફિલ્ટર,ਫਲੈਟ ਫਿਲਟਰ
ફ્લેટ પેક,ਫਲੈਟ ਪੈਕ
ફ્લેટ રિબન કેબલ,ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ
ફ્લેટ ટોપ સેમ્પલિંગ,ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ
F-સ્તર,F-ਪਰਤ
F-સ્તર આયનોસ્ફિયર,F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ
ફ્લેમિંગ,ਫਲੇਮਿੰਗ
ફ્લેમિંગ અને ક્લિન્ટન ડાયવર્જન્સ પદ્ધતિ,ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ
ફફડાટ,ਉੱਡਣਾ
ફફડાટનો અવાજ,ਵਹਿਣ ਦਾ ਸ਼ੋਰ
ફ્લટર ફોટોમીટર,ਫਲਟਰ ਫੋਟੋਮੀਟਰ
ફલીપ ફલોપ,ਫਲਿਪ ਫਲਾਪ
ફ્લિપ ફ્લોપ અસુમેળ રોકાણ,ਫਲਿੱਪ ਫਲਾਪ ਅਸਿੰਕਰੋਨਸ ਨਿਵੇਸ਼
ફ્લિપ ફ્લોપ લાક્ષણિકતાઓ,ਫਲਿੱਪ ਫਲਾਪ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ફ્લિપ ફ્લોપ કોલ સિગ્નલ,ਫਲਿੱਪ ਫਲਾਪ ਕਾਲ ਸਿਗਨਲ
ફ્લિપ ફ્લોપ સમયરેખા,ਫਲਿੱਪ ਫਲਾਪ ਟਾਈਮਲਾਈਨ
ફ્લિપ ફ્લોપ કોર-ટ્રિગર,ਫਲਿੱਪ ਫਲਾਪ ਕੋਰ-ਟਰਿੱਗਰ ਕੀਤਾ ਗਿਆ
ફ્લિપ ફ્લોપ જેકે ટ્રિગર,ਫਲਿੱਪ ਫਲਾਪ jK ਟ੍ਰਿਗਰ
ફ્લિપ ફ્લોપ લેચ,ਫਲਿੱਪ ਫਲਾਪ ਕੁੰਡੀ
ફ્લિપ ફ્લોપ માસ્ટર-સ્લેવ,ਫਲਿੱਪ ਫਲਾਪ ਮਾਸਟਰ-ਸੇਵ
ફ્લિપ ફ્લોપ RS,ਫਲਿੱਪ ਫਲਾਪ RS
ફ્લિપ ફ્લોપ સ્ટાર્ટઅપ રીસ્ટાર્ટ સેટ રીસેટ (SR),ਫਲਿੱਪ ਫਲਾਪ ਸਟਾਰਟਅੱਪ ਰੀਸਟਾਰਟ ਸੈੱਟ ਰੀਸੈਟ (SR)
ફ્લિપ ફ્લોપ સિંક્રનસ રોકાણ,ਫਲਿੱਪ ਫਲਾਪ ਸਮਕਾਲੀ ਨਿਵੇਸ਼
ફ્લોટેશન ચાર્જ,ਫਲੋਟੇਸ਼ਨ ਚਾਰਜ
ફ્લોટ રચના,ਫਲੋਟ ਗਠਨ
તરતો દરવાજો,ਫਲੋਟਿੰਗ ਗੇਟ
વિનિમય,ਵੰਡਣਾ
અનકનેક્ટેડ લોડ,ਅਣ-ਕੁਨੈਕਟਿਡ ਲੋਡ
અસંબંધિત સ્ત્રોત,ਗੈਰ-ਸੰਬੰਧਿਤ ਸਰੋਤ
સંપૂર્ણ રોશની,ਪੂਰੀ ਰੋਸ਼ਨੀ
ફ્લોપી,ਫਲਾਪੀ
ફ્લોપી ડિસ્ક,ਫਲਾਪੀ ਡਿਸਕ
પ્રવાહ,ਵਹਾਅ
ફ્લો ચાર્ટ,ਵਹਾਅ ਚਾਰਟ
ઢાળ રેખાકૃતિ,ਗਰੇਡੀਐਂਟ ਚਿੱਤਰ
પ્રવાહની દિશા,ਵਹਾਅ ਦੀ ਦਿਸ਼ਾ
પ્રવાહ રેખા,ਵਹਾਅ ਲਾਈਨ
ફ્લોમીટર,ਫਲੋਮੀਟਰ
FLT U2 ફિલ્ટર,FLT U2 ਫਿਲਟਰ
બહુવચન સડો પ્રમેય,ਬਹੁਵਚਨ ਡਿਕੈ ਥਿਊਰਮ
પ્રવાહી ઘર્ષણ ભીનાશ,ਤਰਲ ਰਗੜ damping
પ્રવાહી માળ,ਤਰਲ ਮੰਜ਼ਿਲ
ફ્લોરોસેન્સ ઇફેક્ટ ટ્યુબ,ਫਲੋਰੋਸੈਂਸ ਪ੍ਰਭਾਵ ਟਿਊਬ
ફ્લોરોસન્ટ,ਫਲੋਰੋਸੈਂਟ
ફફડાટ,ਉੱਡਣਾ
પ્રવાહ ઘનતા,ਵਹਾਅ ਦੀ ਘਣਤਾ
ફ્લક્સ ડોર મેગ્નેટોમીટર,ਪ੍ਰਵਾਹ ਦਰਵਾਜ਼ਾ ਮੈਗਨੇਟੋਮੀਟਰ
પ્રવાહ બંધનકર્તા,ਵਹਾਅ ਬਾਈਡਿੰਗ
"ફ્લક્સ મીટર, ફ્લક્સ મીટર","ਫਲਾਕਸ ਮੀਟਰ, ਫਲੈਕਸ ਮੀਟਰ"
ફ્લક્સ સોલ્ડર,ਵਹਾਅ ਸੋਲਡਰ
કાઉન્ટર ઈજા,ਵਿਰੋਧੀ ਸੱਟ
પ્રતિક્રિયા ઉચ્ચ વોલ્ટેજ,ਪ੍ਰਤੀਕਰਮ ਉੱਚ ਵੋਲਟੇਜ
કાઉન્ટરકરન્ટ ટ્રાન્સફોર્મર,ਉਲਟ ਕਰੰਟ ਟ੍ਰਾਂਸਫਾਰਮਰ
સંચય અસર,ਸੰਚਵ ਪ੍ਰਭਾਵ
ફ્રીક્વન્સી મોડ્યુલેશન ડિજિટલ ડિટેક્ટર,ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਡਿਜੀਟਲ ਡਿਟੈਕਟਰ
ફ્રીક્વન્સી મોડ્યુલેશન પીક ડિટેક્ટર,ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ ਪੀਕ ਡਿਟੈਕਟਰ
એન્વેલપ્ડ મોડ્યુલેશન આર્ટ એડેડ લૂપ ડિટેક્ટર,ਲਿਫਾਫੇ ਵਾਲੀ ਮੋਡੂਲੇਸ਼ਨ ਆਰਟ ਐਡਿਡ ਲੂਪ ਡਿਟੈਕਟਰ
એફએમ વૉઇસ ફ્રીક્વન્સી ટેલિગ્રાફ,ਐੱਫ.ਐੱਮ ਆਵਾਜ਼ ਦੀ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ
ફોકલ,ਫੋਕਲ
ફોકસ,ਫੋਕਸ
ફોકસ કેમેરા,ਫੋਕਸ ਕੈਮਰਾ
ફોકસ એરર એમ્પ્લીફાયર,ਫੋਕਸ ਐਰਰ ਐਂਪਲੀਫਾਇਰ
ફોકસ પિક્ચર ટ્યુબ,ਫੋਕਸ ਤਸਵੀਰ ਟਿਊਬ
ફોકસ સર્વો,ਫੋਕਸ ਸਰਵੋ
ફોકસ અને ફોલો-અપ,ਫੋਕਸ ਅਤੇ ਫਾਲੋ-ਅੱਪ
ફોકસ અને ફોલોઅપ બોડી,ਫੋਕਸ ਕਰੋ ਅਤੇ ਸਰੀਰ ਦੀ ਪਾਲਣਾ ਕਰੋ
ફોઇલ-ટાઇપ ગેજ,ਫੁਆਇਲ-ਕਿਸਮ ਗੇਜ
પ્રથમ ક્રેક,ਪਹਿਲੀ ਦਰਾੜ
ફોલ્ડ બેક વોલ્ટેજ લિમિટર,ਫੋਲਡ ਬੈਕ ਵੋਲਟੇਜ ਲਿਮਿਟਰ
સફેદ રેખા મૂલ્ય,ਸਫੈਦ ਲਾਈਨ ਮੁੱਲ
વર્તમાન લિમિટરને ફોલ્ડ બેક કરો,ਮੌਜੂਦਾ ਲਿਮਿਟਰ ਨੂੰ ਪਿੱਛੇ ਮੋੜੋ
ફોલ્ડ આર્કિટેક્ચર,ਫੋਲਡ ਆਰਕੀਟੈਕਚਰ
ફોલ્ડ દ્વિધ્રુવ,ਫੋਲਡਡ ਡਾਈਪੋਲ
ફોલ્ડ દ્વિધ્રુવ,ਫੋਲਡ ਡੋਪੋਲ
ફોલ્ડ તત્વ,ਫੋਲਡ ਐਲੀਮੈਂਟ
પાછળ,ਪਿੱਛੇ
ફોન્ટ ડિસ્પ્લે,ਫੌਂਟ ਡਿਸਪਲੇਅ
ફૂડ પ્રિન્ટ,ਭੋਜਨ ਪ੍ਰਿੰਟ
નિષેધ બેન્ડ,ਵਰਜਿਤ ਪਹਿਰੇਦਾਰ
પ્રતિબંધિત ઊર્જા અંતર,ਵਰਜਿਤ ਊਰਜਾ ਪਾੜਾ
પ્રતિબંધિત ઝોન,ਰੋਕਿਆ ਜ਼ੋਨ
બળ,ਫੋਰਸ
પ્રોપલ્સિવ કન્વર્ટર,propulsive ਪਰਿਵਰਤਕ
વિદેશી પદાર્થ,ਵਿਦੇਸ਼ੀ ਵਸਤੂ
ફોર્મ ફેક્ટર,ਫਾਰਮ ਫੈਕਟਰ
પૃષ્ઠ ભરો,ਪੰਨਾ ਭਰੋ
ઔપચારિક તર્ક,ਰਸਮੀ ਤਰਕ
ફોર્મેટ નંબર,ਫਾਰਮੈਟ ਨੰਬਰ
ફોરટ્રાન,fortran
આકસ્મિક વિકૃતિ,ਅਚਾਨਕ ਵਿਗਾੜ
ફોરવર્ડ પૂર્વગ્રહ,ਅੱਗੇ ਪੱਖਪਾਤ
ફોરવર્ડ પૂર્વગ્રહ,ਅੱਗੇ ਪੱਖਪਾਤ
આગળ પૂર્વગ્રહ સંયુક્ત,ਅੱਗੇ ਪੱਖਪਾਤ ਸੰਯੁਕਤ
ફોરવર્ડ બ્લોકીંગ સ્ટેટ,ਅੱਗੇ ਬਲਾਕਿੰਗ ਰਾਜ
ફોરવર્ડ બ્રેક વોલ્ટેજ,ਅੱਗੇ ਬਰੇਕ ਵੋਲਟੇਜ
આગળ ભૂલ સુધારણા,ਅੱਗੇ ਗਲਤੀ ਸੁਧਾਰ
ફ્રન્ટ લૂપ ગેઇન,ਸਾਹਮਣੇ ਲੂਪ ਲਾਭ
ફ્રન્ટ રોડ ગેઇન,ਸਾਹਮਣੇ ਸੜਕ ਲਾਭ
આગળ ધ્રુવીયતા,ਅੱਗੇ ਧਰੁਵੀਤਾ
આગળ વાહકતા,ਅੱਗੇ ਚਾਲਕਤਾ
આગળ પરિવહન સમય,ਅੱਗੇ ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
પાલક સિલી વિવેકર,ਫੋਸਟਰ ਸਿਲੀ ਵਿਵੇਕਰ
ચારગણું એન્કોડિંગ,ਚੌਗੁਣਾ ਇੰਕੋਡਿੰਗ
ચતુર્ભુજ,quadrupole
ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન,ਚਤੁਰਭੁਜ ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ
ચતુર્ભુજ નેટવર્ક,ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ
ચતુર્થાંશ નેટવર્ક,ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ
ક્વોડ ટ્યુબ કેમેરા,ਕਵਾਡ ਟਿਊਬ ਕੈਮਰਾ
ફોરિયર ગુણાંક,ਫੁਰੀਅਰ ਗੁਣਾਂਕ
ફોરિયર એકીકરણ,ਫੁਰੀਅਰ ਏਕੀਕਰਣ
ફોરિયર ઇન્વર્સ,ਫੁਰੀਅਰ ਉਲਟ
ફોરિયર શ્રેણી,ਚਾਰੀਅਰ ਲੜੀ
ટ્રાન્સમિશન,ਸੰਚਾਰ
ફોરિયર ત્રિકોણમિતિ શ્રેણી,ਫੁਰੀਅਰ ਤ੍ਰਿਕੋਣਮਿਤੀ ਲੜੀ
ફોરિયર પ્રમેય,ਫੁਰੀਅਰ ਥਿਊਰਮ
ચારગણું ઉપકરણ,ਚਾਰ ਗੁਣਾ ਜੰਤਰ
ચતુર્થાંશ ડાયોડ,ਚਤੁਰਭੁਜ ਡਾਇਓਡ
મોબાઇલ પોઇન્ટ પ્રોસેસર,ਮੋਬਾਈਲ ਪੁਆਇੰਟ ਪ੍ਰੋਸੈਸਰ
ફ્લોટિંગ પોઈન્ટ યુનિટ,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਯੂਨਿਟ
ફાઇલ રિપ્લેસમેન્ટ,ਫਾਇਲ ਤਬਦੀਲੀ
અપૂર્ણાંક ભૂલ,ਅੰਸ਼ਿਕ ਗਲਤੀ
વિભેદક ટ્રાન્સમિશન,ਅੰਤਰ ਸੰਚਾਰ
ફ્રેમ,ਫਰੇਮ
ફ્રેમ બફર ચિપ,ਫਰੇਮ ਬਫਰ ਚਿੱਪ
ફ્રેમ કેપ્ચર,ਫਰੇਮ ਕੈਪਚਰ
ફ્રેમ પાસવર્ડ,ਫਰੇਮ ਪਾਸਵਰਡ
ફ્રેમ ફોર્મેટ,ਫਰੇਮ ਫਾਰਮੈਟ
ફ્રેમ આવર્તન,ਫਰੇਮ ਬਾਰੰਬਾਰਤਾ
ફ્રેમ જમીન,ਫਰੇਮ ਜ਼ਮੀਨ
ફ્રેમ સિંક્રનસ પોઈન્ટ,ਫਰੇਮ ਸਮਕਾਲੀ ਬਿੰਦੂ
ફ્રેમ સિંક્રનાઇઝેશન,ਫਰੇਮ ਸਮਕਾਲੀਕਰਨ
ફ્રેમ સિંક્રનસ સિગ્નલ,ਫਰੇਮ ਸਮਕਾਲੀ ਸਿਗਨਲ
ફ્રેન્ક કોડ,ਫਰੈਂਕ ਕੋਡ
મફત ઇલેક્ટ્રોન,ਮੁਫ਼ਤ ਇਲੈਕਟ੍ਰੋਨ
ફ્રી ઝોન,ਮੁਫ਼ਤ ਜ਼ੋਨ
મુક્ત મૂવિંગ ઓસિલેટર,ਮੁਫ਼ਤ ਮੂਵਿੰਗ ਔਸਿਲੇਟਰ
મુક્ત અંતર અવબાધ,ਖਾਲੀ ਸਪੇਸਿੰਗ ਰੁਕਾਵਟ
મુક્ત અંતર,ਖਾਲੀ ਸਪੇਸਿੰਗ
મફત મૂવિંગ મલ્ટિવાઇબ્રેટર,ਮੁਫਤ ਮੂਵਿੰਗ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
આવર્તન,ਬਾਰੰਬਾਰਤਾ
આવર્તન,ਬਾਰੰਬਾਰਤਾ
આવર્તન,ਬਾਰੰਬਾਰਤਾ
આવર્તન,ਬਾਰੰਬਾਰਤਾ
આવર્તન જોડાયેલ ચેનલ,ਬਾਰੰਬਾਰਤਾ ਨਾਲ ਜੁੜਿਆ ਚੈਨਲ
આવર્તન સોંપણી,ਬਾਰੰਬਾਰਤਾ ਅਸਾਈਨਮੈਂਟ
આવર્તન બેન્ડ,ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
આવર્તન કન્વર્ટર,ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ
આવર્તન વળતર,ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
આવર્તન વળતર,ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
આવર્તન નિયંત્રિત ઓસિલેટર,ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਿਤ ਔਸਿਲੇਟਰ
આવર્તન રૂપાંતર,ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ
આવર્તન મોડ્યુલેશન,ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ
આવર્તન શોધક,ਬਾਰੰਬਾਰਤਾ ਖੋਜੀ
આવર્તન વિચલન,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ
આવર્તન વિચલન,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ
આવર્તન તફાવત,ਬਾਰੰਬਾਰਤਾ ਅੰਤਰ
આવર્તન ભેદભાવ કરનાર,ਬਾਰੰਬਾਰਤਾ ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ
આવર્તન વિકૃતિ,ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ
આવર્તન વિવિધતા,ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ
આવર્તન વિભાજક,ਬਾਰੰਬਾਰਤਾ ਵੱਖ ਕਰਨ ਵਾਲਾ
