Kannada,Bengali
ಜರಡಿ ಖಾತೆ,মৃত অ্যাকাউন্ট
ಜಡ ರೇಖೆ,শেষ তারিখ
ಅಸ್ತವ್ಯಸ್ತತೆ,অচলাবস্থা
ಸತ್ತ ಸ್ಟಾಕ್ ರಿಜಿಸ್ಟರ್,মৃত স্টক রেজিস্টার
ತೂಕ,মৃত ওজন
ಒಪ್ಪಂದ,ডিল
ವ್ಯವಹಾರ ಸಹಾಯಕ,সহকারী ডিলিং
ವ್ಯವಹಾರ,ডিলিং
ಸಾವು ವಾರ್ಷಿಕೋತ್ಸವ,মৃত্যু বার্ষিকী
ತುಟ್ಟಿ ಭತ್ಯ,মহার্ঘ ভাতা
ಸಾವಿನ ಲಾಭ,মৃত্যুর সুবিধা
ಡೆತ್-ಕಮ್-ರಿಟೈರೆಮೆಂಟ್ ಗ್ರಾಚ್ಯುಟಿ,মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি
ಸೇವೆಯಲ್ಲಿ ಸಾವು,সেবায় মৃত্যু
ಡೌಥೊರಿಜಾಟಿಯೊ,Deauthorizatioin
ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,দেবর
ಡೆಬಿಟ್,ডেবিট
ಡೆಬಿಟ್ ಸಲಹೆ,ডেবিট পরামর্শ
ಸಾಲ,Debt ণ
ಸಾಲದ ನಿರ್ವಹಣೆ,Debt ণ ব্যবস্থাপনা
ಸಾಲದವನು,Deb ণগ্রহীতা
ಮರಣಹೊಂದಿದ,মৃত
ಸಭ್ಯತೆ,শালীনতা
ವಿಕೇಂದ್ರೀಕರಣ,বিকেন্দ্রীকরণ
ನಿರ್ಧರಿಸುವ ಅಂಶ,সিদ্ধান্ত ফ্যাক্টর
ನಿರ್ಧಾರ,সিদ্ধান্ত
ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ,সিদ্ধান্ত গ্রহণ
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,সিদ্ধান্ত গ্রহণ প্রক্রিয়া
ಪ್ರಕಟಿಸುವುದು,ঘোষণা
ಆದಾಯದ ಘೋಷಣೆ,আয়ের ঘোষণা
ಘೋಷಿಸಿದ ಮೌಲ್ಯ,ঘোষিত মান
ಪ್ರಮಾಣವಚನದಲ್ಲಿ ಘೋಷಿಸಿ,শপথ ঘোষণা
ಹಗಲು,ডিকোড
ಹತೋಟಿ ಮಾಡು,ডিকন্ট্রোল
ಅಲಂಕಾರ,সজ্জা
ಇಳಿಸು,হ্রাস
ಸುಗಂಧ,ডিক্রি
ಸಮರ್ಪಣೆ,উত্সর্গ
ಕಳೆಯಬಹುದಾದ,বাদ
ಕಡಿತ,ছাড়
ಮೂಲದಲ್ಲಿ ಕಡಿತ,উত্স এ ছাড়
ಸಂಬಳದಿಂದ ಕಡಿತ,বেতন থেকে ছাড়
ಪತ್ರ,কাজ
ಅಡಮಾನದ ಪತ್ರ,বন্ধকের দলিল
ಡೀಮ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ,গণ্য বিশ্ববিদ্যালয়
ಅಪಹರಿಸು,ডিফেস
ವಸ್ತುತಃ,ডি ফ্যাক্টো
ಅಪಹರಣ,ডিফলেশন
ಮಾನನಷ್ಟತೆ,মানহানি
ಗಡಿಬಿಡಿ,ডিফল্ট
ಕಾಲ್ಚೀಲ,খেলাপি
ದೋಷಯುಕ್ತ,ত্রুটিযুক্ত
ರಕ್ಷಣೆ,প্রতিরক্ষা
ರಕ್ಷಣಾ ಸಲಹೆಗಾರ,প্রতিরক্ষা পরামর্শ
ರಕ್ಷಣಾ ಉತ್ಪಾದನೆ,প্রতিরক্ষা উত্পাদন
ಪ್ರತಿವಾದಿ,প্রতিবাদী
ಮುಂದೂಡಿಕೆ,স্থগিত
ಮುಂದೂಡಲ್ಪಟ್ಟ ಖರ್ಚು,স্থগিত ব্যয়
ಧಿಕ್ಕಾರ,ডিফায়েন্স
ಕೊರತೆ,ঘাটতি
ಕೊರತೆ ಬಜೆಟ್,ঘাটতি বাজেট
ವಿವರಿಸು,সংজ্ঞায়িত
ಧಿಕ್ಕರಿಸು,অস্বীকার করুন
ಅವನತಿ,অবক্ষয়
ಪದ,ডিগ্রি
ಕೈದಿಸು,দেজুরে
ವಿಳಂಬ,বিলম্ব
ನಿಯೋಗಿ,প্রতিনিধি
ನಿಯೋಜಿತ ಅಧಿಕಾರ,প্রতিনিধি কর্তৃপক্ষ
ನಿಯೋಗ,প্রতিনিধি
ಅಧಿಕಾರಗಳ ನಿಯೋಗ,ক্ষমতার প্রতিনিধি
ಅಳಿಸು,মুছে ফেলা
ಅಳಿಸುವುದು,মুছে ফেলা
ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ,ভেবেচিন্তে
ವಿವೇಚನೆ,আলোচনা
ಭವ್ಯತೆ,ডেলিসেন্সিং
ಗೋಪುರ,সীমানা
ತಲುಪಿಸು,বিতরণ
ವಿತರಣೆ,বিতরণ
ಬೇಡಿಕೆ,চাহিদা
ಬೇಡಿಕೆಯ ಟಿಪ್ಪಣಿ,চাহিদা নোট
ಗಡಸು,সীমানা
ಅರ್ಧಾಧಿಕಾರದ,ডেমি-সরকারী
ಪ್ರಜಾಪ್ರಭುತ್ವ,গণতন্ত্র
ಪ್ರದರ್ಶನ,প্রদর্শন
ನಿಡೂ,ডিমোরালাইজেশন
ತುತ್ತಾಗಿಸು,ডেমিউরেজ
ನಿರಾಕರಣೆ,অস্বীকার
ಪಂಗಡ,ডিনোমিনেশন
ದಾವೆ,ডি নভো
ನಿರಾಕರಿಸು,অস্বীকার
ಹೊರಟು ಹೋಗು,প্রস্থান
ವಿಭಾಗ,বিভাগ
ಇಲಾಖೆಯ,বিভাগীয়
ಇಲಾಖಾ ಕ್ರಿಯೆ,বিভাগীয় ক্রিয়া
ಇಲಾಖಾ ವಿಚಾರಣೆ,বিভাগীয় তদন্ত
ಇಲಾಖಾ ತನಿಖೆ,বিভাগীয় তদন্ত
ಇಲಾಖೆಯ ಅಕ್ರಮ,বিভাগীয় অনিয়ম
ವಿಭಾಗೀಯ ಗ್ರಂಥಾಲಯ,বিভাগীয় গ্রন্থাগার
ಇಲಾಖಾ ನಿರ್ಲಕ್ಷ್ಯ,বিভাগীয় অবহেলা
ಇಲಾಖೆಯ ಅನುಮತಿ,বিভাগীয় অনুমতি
ವಿಭಾಗೀಯ ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,বিভাগীয় যোগ্যতা পরীক্ষা
ನಿರ್ಗಮನ,প্রস্থান
ಅವಲಂಬನೆ ಪ್ರಮಾಣಪತ್ರ,নির্ভরতা শংসাপত্র
ಅವಲಂಬಿತ,নির্ভরশীল
ಅವಲಂಬಿತ ಮಕ್ಕಳು,নির্ভরযোগ্য শিশু
ನಿಯೋಜಿಸು,মোতায়েন
ದೊಡ್ಡ ವ್ಯಕ್ತಿ,ডিপেন্টেন্ট
ಗಡೀಪಾರು,নির্বাসন
ಶೋಧಿಸು,ডিপোজ
ಠೇವಣಿ,আমানত
ಡಿಪೊ,ডিপো
ಸವಕಳಿ,অবচয়
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವರ್ಗ,হতাশ শ্রেণি
ನೀಚಿಸು,বঞ্চিত
ತತ್ತ್ವ,ডেপুটেশন
ಕಪಾಟಿ ಭತ್ಯೆ,ডেপুটেশন ভাতা
ಉಪ,সহকারী
ಪದದ,নিয়ন্ত্রিত
ಕರ್ತವ್ಯದ ಅಪನಗದೀಕರಣ,দায়িত্ব পালনে অবহেলা
ಸೋಗು,Ereveration
ಅವಹೇಳನ,অবমাননা
ಅಪಹರಣಕಾರಕ,অবমাননাকর
ಅವಹೇಳನಕಾರಿ ಹೇಳಿಕೆ,অবমাননাকর মন্তব্য
ವಾಣಿಜ್ಯ,বংশোদ্ভূত
ವಿವರಣೆ,বর্ণনা
ಅರ್ಹ,যোগ্য
ವಿನ್ಯಾಸ,নকশা
ಗೊತ್ತುಮಾಡು,মনোনীত
ಹುದ್ದೆ,উপাধি
ರವಾನಿಸು,প্রেরণ
ರವಾನೆ ಟಿಪ್ಪಣಿ,প্রাণবধ নোট
ರವಾನೆ,প্রেরণ নিবন্ধ
ತಲುಪುವ ದಾರಿ,গন্তব্য
ನಿರ್ದಯವಾಗಿ,নিঃস্ব
ವಿವರ,বিশদ
ವಿವರವಾದ,বিশদ
ಪತ್ತೆ ಮಾಡು,সনাক্ত করুন
ಬಂಧನ,আটক
ಬಂಧನ,ডিটেনু
ನಿರ್ಣಯ,সংকল্প
ತಡೆಯುವಿಕೆ,বাধা
ಹಾನಿ,ক্ষতি
ಹಾನಿಕಾರಕ,ক্ষতিকারক
ಅಪಮೌಲ್ಯೀಕರಣ,অবমূল্যায়ন
ವಿನಯ,ধ্বংস
ಅಭಿವೃದ್ಧಿ,উন্নয়ন
ತಿರುಗು,বিচ্যুত
ಸಾಧನ,যন্ত্র
ಭಕ್ತಿ,ভক্তি
ರೋಗ ನಿರ್ಣಯಿಸು,নির্ণয়
ರೇಖಾಚಿತ್ರ,চিত্র
ಡೈರಿ,ডায়েরি
ನಿರ್ದೇಶನ,ডিক্টেশন
ಅಲ್ಲ,মারা যায় না
ಆಹಾರ,ডায়েট
ಜಿಗಿಲು,পরিপাক করা
ಘನತೆಯ,মর্যাদাপূর্ণ
ಘನತೆ,মর্যাদা
ವ್ಯಭಿಚಾರ,ডিগ্রেশন
ಹಿಗ್ಗಿಸುವ,Dilatory
ಉಭಯಸಂಕಟ,দ্বিধা
ಪರಿಶ್ರಮದ,পরিশ্রমী
ಆಯಾಮ,মাত্রা
ಡಿಪ್ಲೋಮ,ডিপ্লোমা
ರಾಜತಾಂತ್ರಿಕತೆ,কূটনীতি
ರಾಜತಾಂತ್ರಿಕ ವಿನಾಯಿತಿ,কূটনৈতিক অনাক্রম্যতা
ನೇರ,সরাসরি
ನೇರ ಸ್ಪರ್ಧೆ,সরাসরি প্রতিযোগিতা
ನೇರ ಸಂದರ್ಶನ,সরাসরি সাক্ষাত্কার
ನಾಜೂಕಾದ,অভিমুখ
ನಿರ್ದೇಶಕ,ডিরেক্টরি
ನೇರ ನೇಮಕಾತಿ,সরাসরি নিয়োগ
ತಪ್ಪಿಸು,অস্বীকার করুন
ಅಂಗವೇಕ್ಷಣೀಯ,অক্ষমতা
ಅಂಗವಿಕಲ,প্রতিবন্ধী ব্যক্তি
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಲಾಭ,অক্ষম সুবিধা
ಅನನುಕೂಲ,অসুবিধা
ಒಪ್ಪಿಸು,একমত
ಅಂಗೀಕರಿಸದ,অস্বীকার করা
ಅಸಮ್ಮತಿ,অস্বীকৃতি
ದುರಂತದ,বিপর্যয়
ವಿಪತ್ತು ನಿರ್ವಹಣೆ,দুর্যোগ ব্যবস্থাপনা
ವಿಸರ್ಜಿಸು,ডিসব্যান্ড
ವಿತರಣೆ,বিতরণ
ತರಿಸು,বাতিল করা
ವಿಸರ್ಜನೆ,স্রাব
ವಿಸರ್ಜನೆ,স্রাব স্লিপ
ಶಿಸ್ತು ಕ್ರಮ,শাস্তিমূলক ব্যবস্থা
ಶಿಸ್ತು ವಿಧಾನ,শৃঙ্খলাবদ্ধ পদ্ধতি
ಶಿಸ್ತು,শৃঙ্খলা
ತಪ್ಪೊಪ್ಪಿಕೊಂಡಿರುವುದನ್ನು ತಪ್ಪಿಸಿಕೊ,অস্বীকার করুন
ಪ್ರಕಟಿಸು,প্রকাশ
ಅಸಮಾಧಾನ,অসন্তুষ্টি
ನಿಲ್ಲಿಸುವಿಕೆ,বিচ্ছিন্নতা
ನಿಲ್ಲಿಸು,বন্ধ করুন
ಅಸಮಾಧಾನ,মতবিরোধ
ರಿಯಾಯಿತಿ,ছাড়
ಪತ್ತೆ,আবিষ্কার
ಅಪಖ್ಯಾತಿ,কুখ্যাত
ವ್ಯತ್ಯಾಸ,তাত্পর্য
ವಿವೇಚನೆ,বিচক্ষণতা
ವಿವೇಚನಾ ಅನುದಾನ,বিচক্ষণ অনুদান
ವಿವೇಚನೆ ಶಕ್ತಿ,বিবেচনামূলক ক্ষমতা
ತಾರತಮ್ಯ,বৈষম্য
ಚರ್ಚೆ,আলোচনা
ವಂಚಕ,অসাধু
ಅವಮರ್ಯಾದೆ,অসম্মান
ವಿಘಟನೆ,বিভাজন
ಕೊರೆ,ডিস্ক
ಸ್ಥಳಾಂತರಿಸುವುದು,স্থানচ্যুতি
ವಿಶ್ವಾಸದ್ರೋಹದ,অসাধু
ವಜಾಮಾಡಿಸು,বরখাস্ত
ವಜಾಮಾಡುವುದು,বরখাস্ত
ವಜಾಮಾಡುವ ವಿಧಾನ,বরখাস্ত পদ্ধতি
ಸೇರಿಸು,অমান্য
ಅಣಿಕೆ,ব্যাধি
ಅಸ್ವಸ್ಥಗೊಳಿಸು,বিশৃঙ্খলা
ಅಸಮಾನತೆಗೆ,বৈষম্য
ರವಾನೆ ವಿಭಾಗ,প্রেরণ বিভাগ
ವಿಲೇವಾರಿ ಮಾಡಬಹುದಾದ,বিতরণযোগ্য
ಹರಡು,ছড়িয়ে ছিটিয়ে
ಸ್ಥಳಾಂತರಗೊಂಡ,বাস্তুচ্যুত
ಪ್ರದರ್ಶನ,প্রদর্শন
ಅಸಮಾಧಾನ,অসন্তুষ্টি
ವಿಲೇವಾರಿ,নিষ্পত্তি
ವಿಲೇವಾರಿ,নিষ্পত্তি
ಇನಚಾತುರ್ಯ,স্বভাব
ಹೊರಹೊಮ್ಮಿಸು,নিষ্পত্তি
ವಿವಾದಿಸು,বিতর্ক
ಅನರ್ಹತೆ,অযোগ্যতা
ಕಡೆಗಣಿಸು,উপেক্ষা
ಅಡ್ಡಿ,ভাঙ্গন
ಅಸಮಾಧಾನ,অসন্তুষ্টি
ಭಿನ್ನಾಭಿಪ್ರಾಯ,মতবিরোধ
ಅಪಚಾರ ಮಾಡು,বিপর্যয়
ವಿಘಟಿಸು,বিচ্ছিন্ন
ವಿಸರ್ಜನೆ,দ্রবীভূত
ವಿಸರ್ಜಿಸು,দ্রবীভূত
ದೂರ ಶಿಕ್ಷಣ,দূর শিক্ষন
ಬಂಡಿಲೆ ಮಾಡುವವಳು,ডিস্টিলি
ವಿಶಿಷ್ಟ,স্বতন্ত্র
ಪ್ರತ್ಯೇಕಿಸು,পার্থক্য
ಅಸ್ಪಷ್ಟತೆ,বিকৃতি
ಯಾತನೆ,সঙ্কট
ವಿತರಣೆ ಮಾಡು,বিতরণ
ವಿತರಣೆ,বিতরণ
ಜಿಲ್ಲೆ,জেলা
ಜಿಲ್ಲಾ ಕೇಂದ್ರ,জেলা কেন্দ্র
ಅಡ್ಡಿ,ঝামেলা
ನಲಿದಾರ,ডিট্টো
ತಿರುವು,ডাইভার্সন
ಲಾಭ,লভ্যাংশ
ವಿಭಾಗ,বিভাগ
ವಿಚ್ or ೇದನ,বিবাহবিচ্ছেদ
ಕಪ್ಪೆ,ডকেট
ವೈದ್ಯ,ডাক্তার
ದಾಖಲೆಗಳು,নথি
ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ,দালিলিক প্রমাণ
ದಸ್ತಾವತಿ,ডকুমেন্টেশন
ನಿವಾಸ,আবাস
ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ,আবাসিক শংসাপত্র
ಪ್ರಬಲ,প্রভাবশালী
ದಾನ,অনুদান
ತಿಕ್ಕಲ,ডসিয়ার
ಅನುಮಾನಾಸ್ಪದ,সন্দেহজনক
ಪಾರಿವಾಳ,ডোভ টেলিং
ಕೆಳಗಡೆ,ডাউন গ্রেড
ಕರಡು,খসড়া
ಕರಡು ಪ್ರತ್ಯುತ್ತರ,খসড়া উত্তর
ತೀವ್ರವಾದ ಅಳತೆ,কঠোর পরিমাপ
ಸೆರೆ,অঙ্কন
ಡ್ರಾಯರ್,ড্রয়ার
ಚಿತ್ರ,অঙ্কন
ಬರಗಾಲ,খরা
ಶುಷ್ಕ ಪ್ರಚಾರ,শুকনো প্রচার
ಉಭಯಪಥ,দ্বৈত চার্জ
ದ್ವಿ ಪೌರತ್ವ,দ্বৈত নাগরিকত্ব
ಕಾರಣವಾದ,বাকি
ಸರಿಯಾದ ಪರಿಶ್ರಮ,যথাযথ পরিশ্রম
ಬಾಕಿ,বকেয়া
ಸರಿಯಾಗಿ,যথাযথভাবে
ನಕಲು,নকল
ಅವಧಿ,সময়কাল
ಬಿದ್ದು,ডুরেস
ಕರ್ತವ್ಯ,ডিউটি
ಕರ್ತವ್ಯ ಭತ್ಯೆ,শুল্ক ভাতা
ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ,ডিউটি ​​চার্ট
ಕರ್ತವ್ಯ ರಜೆ,শুল্ক ছুটি
ಕರ್ತವ್ಯ ಕೊಠಡಿ,ডিউটি ​​রুম
ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ,মারা যাওয়ার ঘোষণা
ಚಲನಶಾಸ್ತ್ರ,গতিশীলতা
ಮೊಣಕಾಲ,ইয়ারমার্ক
ಗಳಿಸಿದ ರಜೆ,অর্জিত ছুটি
ಗಳಿಕೆ,উপার্জন
ಪರಿಸರ ಸ್ನೇಹಿ,পরিবেশ বান্ধব
ಪರಿಸರ ವಿಜ್ಞಾನ,বাস্তুশাস্ত্র
ಆರ್ಥಿಕ,অর্থনৈতিক
ಆರ್ಥಿಕ ಶೋಷಣೆ,অর্থনৈতিক শোষণ
ಆರ್ಥಿಕತೆ,অর্থনীতি
ಆರ್ಥಿಕ ವರ್ಗ,অর্থনীতি শ্রেণি
ಸಂಪಾದನೆ,সম্পাদনা
ಆವೃತ್ತಿ,সংস্করণ
ಸಂಪಾದಕೀಯ,সম্পাদকীয়
ಶಿಕ್ಷಣ,শিক্ষা
ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ,শিক্ষামূলক ক্যারিয়ার
ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ,শিক্ষা প্রতিষ্ঠান
ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ,শিক্ষাগত যোগ্যতা
ಪರಿಣಾಮ,প্রভাব
ಪರಿಣಾಮಕಾರಿ,কার্যকর
ಹಿತ,কার্যকর দিন
ಪರಿಣಾಮ,প্রভাব
ಕಾರ್ಯಕಾರಿತ್ವ,কার্যকারিতা
ಅಖಂಡತೆ,দক্ষতা
ದಕ್ಷ,দক্ষ
ಹೊರಹಾಕುವಿಕೆ,বহিষ্কার
ವಿಸ್ತಾರವಾದ,বিস্তৃত
ತಪ್ಪಿಹೋಗು,Elapse
ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ,নির্বাচিত প্রতিনিধি
ಚುನಾವಣೆ,নির্বাচন
ಚುನಾವಣಾ ಕಾಲೇಜು,নির্বাচনী কলেজ
ಮತದಾರಿಕೆ,ভোটার
ವಿದ್ಯುದೀಕರಣ,বিদ্যুতায়ন
ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ,ইলেকট্রনিক মিডিয়া
ಪ್ರಾಥಮಿಕವಾಗಿ,প্রাথমিক
ಅರ್ಹತೆ,যোগ্যতা
ಅರ್ಹತೆ ಪರೀಕ್ಷೆ,যোগ্যতা পরীক্ষা
ತೊಡೆದುಹಾಕುವಿಕೆ,নির্মূল
ವಜಭಸ,স্পষ্টতা
ಮುಜುಗರ,বিব্রত করা
ದುಡುಕು,আত্মসাৎ
ಲಾಂblemನ,প্রতীক
ಉಬ್ಬು ಮುದ್ರೆ,এমবসিং সিল
ತುರ್ತುಸ್ಥಿತಿ,জরুরী
ತುರ್ತು ಪರಿಹಾರ,জরুরী ত্রাণ
ಹೊರಹೊಮ್ಮುವ,জরুরী
ವಲಸೆ,অভিবাসন
ಸ ೦ ಚಾರಿಗಳು,ইমোলমেন্টস
ಸಾಮರಸ್ಯ,এম্প্যানেলমেন্ট
ಪರಾನುಭೂತಿ,সহমর্মিতা
ಉದ್ಯೋಗ,নিয়োগ
ಉದ್ಯೋಗಿ,কর্মচারী
ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ,কর্মচারী অংশগ্রহণ
ನೌಕರರ ಕೊಡುಗೆ,কর্মচারীর অবদান
ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ,কর্মচারীর প্রভিডেন্ট ফান্ড
ಉದ್ಯೋಗಕಾರ,নিয়োগকর্তা
ಉದ್ಯೋಗ,কর্মসংস্থান
ಉದ್ಯೋಗ ವಿನಿಮಯ,কর্মসংস্থান বিনিময়
ಉದ್ಯೋಗ ಸೂಚನೆ,কর্মসংস্থান বিজ্ঞপ্তি
ಉದ್ಯೋಗ ಕಚೇರಿ,কর্মসংস্থান অফিস
ಅಧಿಕಾರ ನೀಡಿ,ক্ষমতায়ন
ಸಬಲೀಕರಣ,ক্ষমতায়ন
ಅಂಗೀಕರಿಸು,আইন
ಜಾರಿಗೊಳಿಸು,আইন
ನೊಣ,সব একসাথে
ನಗದು,এনক্যাশ
ಸುತ್ತಾಟ,ঘিরা
ಉತ್ತೇಜನ,উত্সাহ
ಅತಿಕ್ರಮ,সীমালঙ্ঘন
ಎಸೆತ,Encumbrance
ಒಪ್ಪಿ,অনুমোদন করা
ದತ್ತಿ,এন্ডোমেন্ট
ಅಂತಿಮ ಉತ್ಪನ್ನ,শেষ পণ্য
ಶಕ್ತಿ,শক্তি
ಬಲಪಡಿಸು,প্রয়োগ
ತೊಡಗಿಸು,জড়িত
ವರ್ಧಿಸುವುದು,বর্ধন
ಭಾಗಿಸು,নির্দেশ দিন
ಸಾಮೂಹಿಕವಾಗಿ,En মাস
ವಿಚಾರಣೆ,অনুসন্ধান
ದಾಖಲಿಸು,তালিকাভুক্ত
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),তালিকাভুক্তি (= তালিকাভুক্তি)
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,তালিকাভুক্তি নম্বর
ಆವರಿಸು,Enroute
ನಂತರದ,আগত
ಖಚಿತಪಡಿಸು,নিশ্চিত করা
ಪ್ರವೇಶಿಸು,প্রবেশ করুন
ಉದ್ಯಮ,এন্টারপ্রাইজ
ಮನರಂಜನೆ,বিনোদন
ಮನರಂಜನೆ,বিনোদন
ಅರ್ಹತೆ,এনটাইটেল
ಪ್ರಶಸ್ತಿಗಳಿರುವ,অধিকারী
ಅರ್ಹತೆ,এনটাইটেলমেন্ট
ಪ್ರವೇಶ,প্রবেশদ্বার
ಪ್ರವೇಶಿಸುವ,প্রবেশকারী
ಪ್ರವೇಶ,প্রবেশ
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,অনভিজ্ঞ স্তরের চাকরি
ವಿವರಣೆ,গণনা
ವಾತಾವರಣ,পরিবেশ
ರಾಯಭಾರಿ,দূত
ಸಾಂಕ್ರಾಮಿಕ,মহামারী
ಸಾರಾಂಶ,এপিটোম
ಸಮಾನತೆ,সমতা
ಸಮತಟ್ಟಾದ,ভারসাম্য
ಉಪಕರಣ,সরঞ্জাম
ಸಮಾನತೆ,ইক্যুইটি
ಸಮಾನ,সমতুল্য
Alಷಧದ,সমতুল্য
ನಿರ್ಮೂಲನೆ,নির্মূল
ಕಸ,এরতা
ದೋಷ,ত্রুটি
ಉಲ್ಬಣ,ক্রমবর্ধমান
ಮುಜುಗರ,এসকর্ট
ಅಗತ್ಯವಾದ,অপরিহার্য
ಸ್ಥಾಪನೆ,প্রতিষ্ঠা
ಅಂದಾಜು,অনুমান
ಅಂದಾಜು ಬೆಲೆ,আনুমানিক খরচ
ನೀತಿಶಾಸ್ತ್ರ,নীতিশাস্ত্র
ಚಕ್ಷಿ,শিষ্টাচার
ಖಾಲಿಮಾಡುವುದು,অপসারণ
ತಪ್ಪಿಸಿಕೊ,এড়ানো
ಮೌಲ್ಯಮಾಪನ,মূল্যায়ন
ಸಹ ಸಂಖ್ಯೆ,জোড় সংখ্যা
ಅಂತಿಮ,শেষ
ಹೊರಹಾಕುವುದು,উচ্ছেদ
ಸಾಕ್ಷಿ,প্রমান
ವಿಕಸನ,বিবর্তিত
ನಿಖರವಾದ,ঠিক
ಪರೀಕ್ಷೆ,পরীক্ষা
ಪರೀಕ್ಷಕ,পরীক্ষা
ಪರೀಕ್ಷಕ,পরীক্ষক
ಉದಾಹರಣೆ,উদাহরণ
ದೋಚುವುದು,খনন
ಅತ್ಯುತ್ತಮ,দুর্দান্ত
ಹೊರತುಪಡಿಸಿ,ব্যতিক্রম
ಅಸಾಧಾರಣವಾದ,ব্যতিক্রমী
ಹೆಚ್ಚಿರು,অতিরিক্ত
ವಿನಿಮಯ,বিনিময়
ವಿಭಾಗ,এক্সিকিউয়ার
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),আবগারি (= আবগারি শুল্ক)
ಹೊರಗಿನಂತೆ ಮಾಡು,বাদ দিন
ಪ್ರತ್ಯೇಕವಾದ,এক্সক্লুসিভ
ಮನ್ನಿಸು,ক্ষমা
ಕಾರ್ಯಚೇಳಿಸು,এক্সিকিউট
ಉಪಯೋಗಕ,কার্যনির্বাহী
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,কার্যনির্বাহী কমিটি
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,নির্বাহী ক্ষমতা
ಕಾರ್ಯನಿರ್ವಾಹಕ,এক্সিকিউটিভস
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,এক্সিকিউটিভ স্টাফ
ವಿನಾಯ,ছাড়
ವಿನಯ,ছাড়
ವ್ಯಾಯಾಮ,অনুশীলন
ಮಾಜಿ ತಳಹದ,প্রাক্তন গ্র্যাটিয়া
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,প্রাক্তন গ্রেটিয়া পেমেন্ট
ನಿಷ್ಕಾಸ,নিষ্কাশন
ತರುವ,সম্পূর্ণ
ಪ್ರದರ್ಶನ,প্রদর্শন
ತಿರಸ್ಕಾರ,এক্সিজেন্সি
ಎಕ್ಸಿಮ್ ನೀತಿ,এক্সিম নীতি
ನಿರ್ಗಮನ,প্রস্থান
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,প্রস্থান সাক্ষাত্কার
ನಿರ್ಗಮನ ನೀತಿ,প্রস্থান নীতি
ಸಮೀಕ್ಷೆ,প্রস্থান জরিপ
ಅಫೀಸಿಯ,পদাধিকারবলে
ಮುಕ್ತಾಯಗೊಳಿಸು,বহিষ্কার
ವಿಸ್ತರಣ,সম্প্রসারণ
ಭಾಗ,প্রাক্তন অংশ
ವಲಸೆ,প্রবাসী
ತಕ್ಕ,সমীচীন
ಚುರುಕುಗೊಳಿಸು,ত্বরান্বিত করা
ಹೊರನಯಿಸು,বহিষ্কার করা
ವೆಚ್ಚ,ব্যয়
ಅನುಭವ,অভিজ্ঞতা
ಪ್ರಯೋಗ,পরীক্ষা
ತಜ್ಞ,বিশেষজ্ঞ
ಅವಧಿ ಮುಗಿಸು,মেয়াদোত্তীর্ণ
ಗಡುವು ದಿನಾಂಕ,মেয়াদোত্তীর্ণ তারিখ
ವಿವರಣೆ,ব্যাখ্যা
ಸ್ಪಷ್ಟವಾದ,স্পষ্ট
ಶೋಷಣೆ,শোষণ
ಅನ್ವೇಷಿಸು,অন্বেষণ
ಸ್ಫೋಟ,বিস্ফোরণ
ರಫ್ತು,রফতানি
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,প্রাক্তন পোস্ট ফ্যাক্টো
ಮನ್ನಿಸು,প্রকাশ করা
ಅಭಿವ್ಯಕ್ತಿ,অভিব্যক্তি
ಹೊರಹಾಕುವುದು,তাড়ানো
ಹೊರಹೊಮ್ಮಿಸು,প্রসারণ
