Gujarati,Bengali
"અવક્ષય ક્ષેત્ર, અવક્ષય ક્ષેત્ર","depletion zone, depletion zone"
રેટિંગ,রেটিং
અસંતૃપ્ત અક્ષરો,desaturated অক্ষর
અસંવેદનશીલતા,সংবেদনশীলতা
ડિઝાઇન નિયમો,নকশা নিয়ম
પરીક્ષણ ડિઝાઇન,পরীক্ষার নকশা
વિનાશક પડઘો,ধ্বংসাত্মক অনুরণন
શોધક,আবিষ্কারক
વૈકલ્પિક વર્તમાન પુલ ડિટેક્ટર,বিকল্প বর্তমান সেতু আবিষ্কারক
આવર્તન વિચલન સતત,ফ্রিকোয়েন্সি বিচ্যুতি ধ্রুবক
વિચલન આવર્તન,বিচ্যুতি ফ্রিকোয়েন্সি
ઉપકરણ,যন্ত্র
એન પાર્ટીશનો,এন পার্টিশন
વિભાજન કેલ્ક્યુલેટર,বিভাজন ক্যালকুলেটর
વિભાજક,বিভাজক
ડી-ફ્લિપ-ફ્લોપ,ডি-ফ্লিপ-ফ্লপ
d ફ્લિપ ફ્લોપ,d ফ্লিপ ফ্লপ
ડાઇલેક્ટ્રિક સતત,ডাইইলেকট্রিক ধ্রুবক
ડાઇલેક્ટ્રિક્સ,ডাইলেট্রিক্স
ડાઇક,ডাইক
ડાયોડ ધોવાણ,ডায়োড ক্ষয়
ડાયલ,ডায়াল
ટેપર્ડ ડાયાફ્રેમ,টেপারড ডায়াফ্রাম
ડેઝી સાંકળ,ডেইজি চেইন
સ્ટેમ્પ માપ,স্ট্যাম্প আকার
ડાઇલેક્ટ્રિક શોષણ,অস্তরক শোষণ
ડાઇલેક્ટ્રિક કોટિંગ,অস্তরক আবরণ
ડાઇલેક્ટ્રિક બિંદુ,অস্তরক সূচক
"ડાઇલેક્ટ્રિક નુકશાન, ડાઇલેક્ટ્રિક નુકશાન,","অস্তরক ক্ষতি, অস্তরক ক্ষতি"
વિભેદક એમ્પ્લીફાયર,ডিফারেনশিয়াল এমপ্লিফায়ার
વિભેદક એમ્પ્લીફાયર,ডিফারেনশিয়াল এমপ্লিফায়ার
વિભેદક કેથોડ પાછળનું,ডিফারেনশিয়াল ক্যাথোড ট্রেইলিং
વિભેદક ઓપરેટર,ডিফারেনশিয়াল অপারেটর
વિભેદક ઇનપુટ વોલ્ટેજ,ডিফারেনশিয়াল ইনপুট ভোল্টেজ
વિભેદક મોડ,ডিফারেনশিয়াল মোড
વિભેદક સ્થિતિ સંકેત,ডিফারেনশিয়াল মোড ইঙ্গিত
વિભેદક જોડી,ডিফারেনশিয়াল জোড়া
વિભેદક PSK,ডিফারেনশিয়াল পিএসকে
વિભેદક સર્કિટ,ডিফারেনশিয়াল সার্কিট
વિભેદક,ডিফারেনশিয়াল
ડિફ્યુઝ જંકશન ટ્રાન્ઝિસ્ટર,ডিফিউজ জংশন ট্রানজিস্টর
પ્રસરેલું રેઝિસ્ટર,ডিফিউজ প্রতিরোধক
પ્રસરણ,বিস্তার
પ્રસરણ કેપેસિટર,ডিফিউশন ক্যাপাসিটর
ડિજિટલ ફિલ્ટર,ডিজিটাল ফিল্টার
સ્કોર,স্কোর
ડિજિટલ સર્કિટ,ডিজিটাল সার্কিট
ડિજિટલ સંચાર,ডিজিটাল যোগাযোগ
ડિજિટલ તુલનાત્મક,ডিজিটাল তুলনাকারী
ડિજિટલ કમ્પ્યુટર,ডিজিটাল কম্পিউটার
ડિજિટલ વિલંબ,ডিজিটাল বিলম্ব
ડિજિટલ ડિઝાઇન માઇક્રોપાવર,ডিজিটাল ডিজাইন মাইক্রোপাওয়ার
ડિજિટલ ડિસ્પ્લે,ডিজিটাল ডিসপ্লে
ડિજિટલ ફિલ્ટર,ডিজিটাল ফিল্টার
ડિજિટલ ફિલ્ટરિંગ,ডিজিটাল ফিল্টারিং
સંખ્યાત્મક તર્ક,সংখ্যাগত যুক্তি
સંખ્યાત્મક તર્ક,সংখ্যাগত যুক্তি
ડિજિટલ પોલિમીટર,ডিজিটাল পলিমিটার
ડિજિટલ પોલિમીટર,ডিজিটাল পলিমিটার
ડિજિટલ પલ્સ,ডিজিটাল পালস
ડિજિટલ સિગ્નલ પ્રોસેસિંગ,ডিজিটাল সিগন্যাল প্রসেসিং
ડિજિટલ ટેલિવિઝન,ডিজিটাল টেলিভিশন
ડિજિટલ એનાલોગ કન્વર્ટર,ডিজিটাল এনালগ রূপান্তরকারী
વીમા,বীমা
પરિમાણીય સમીકરણ,মাত্রিক সমীকরণ
ડાયોડ,ডায়োড
ડાયોડ લાક્ષણિકતાઓ,ডায়োডের বৈশিষ্ট্য
ડાયોડ લાક્ષણિકતા વળાંક,ডায়োড চরিত্রগত বক্ররেখা
ડાયોડ ડિટેક્ટર,ডায়োড আবিষ্কারক
ડાયોડ ગુણક,ডায়োড গুণক
ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ,ডায়োড ট্রানজিস্টর লজিক/ডিটিএস
પુત્રી,কন্যা
nati સ્વીચ,ন্যাটি সুইচ
ડિપ્લોઇડ,ডাইজিগোটিক
દ્વિધ્રુવ,ডাইপোল
દ્વિધ્રુવીય એન્ટેના,ডাইপোল অ্যান্টেনা
dirac,ডিরাক
સીધું સરનામું,সরাসরি ঠিকানা
સીધું જોડાણ,সরাসরি সংযোগ
ડાયરેક્ટ મેમરી એક્સેસ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ડાયરેક્ટ લેખન બોડી,সরাসরি লেখার শরীর
દિશાત્મક ગેમેટ,দিকনির্দেশক গেমেট
દિશાત્મક લાભ,দিকনির্দেশক লাভ
દિશાસૂચકતા,দিকনির্দেশনা
દિશા એન્ટેના,দিক অ্যান্টেনা
અસમર્થ તપાસ,incapacitating তদন্ত
ડિસેમ્બલ,বিচ্ছিন্ন করা
નિમજ્જન,নিমজ্জন
"નિમજ્જન દીવો, નિમજ્જન દીવો","নিমজ্জন বাতি, নিমজ্জন বাতি"
સૂક્ષ્મ દ્રવ્ય,বস্তুকণা
વિતરણ કર,বিতরণ কর
અંતર્મુખ એન્ટેના,অবতল অ্যান্টেনা
ડિસ્ક,ডিস্ক
વિસ્થાપન સતત (સતત),স্থানচ্যুতি ধ্রুবক (ধ্রুবক)
વિસ્થાપન વર્તમાન,স্থানচ্যুতি বর্তমান
વિસ્થાપન ભૂલ,স্থানচ্যুতি ত্রুটি
પ્રદર્શન,প্রদর্শনী
સડો,ক্ষয়
વિકૃતિ,বিকৃতি
વિરૂપતા નુકસાન,বিকৃতি ক্ষতি
વિકૃતિ વર્તમાન શ્રેણી,বিকৃতি বর্তমান পরিসীমা
વિકૃતિ પ્રવાહ રોટ,বিকৃতি স্ট্রিম পচা
વિકૃતિ સંવેદનશીલતા,বিকৃতি সংবেদনশীলতা
વિકૃતિ ગેઇન માર્જિન,বিকৃতি লাভ মার্জিন
વિરૂપતા ઇનપુટ પ્રતિકાર,বিকৃতি ইনপুট প্রতিরোধের
વિકૃતિ લૂપ ગેઇન,বিকৃতি লুপ লাভ
વિતરિત એમ્પ્લીફાયર,বিতরণ করা পরিবর্ধক
વિતરણ ગુણક,বিতরণ গুণক
વિવિધતા પ્રાપ્તકર્તા,পরিবর্তন রিসিভার
શૂન્ય વિભાગ કસોટી,শূন্য বিভাগ পরীক্ষা
ડી-લેયર,ডি-লেয়ার
આયનોસ્ફિયરનું ડી-સ્તર,আয়নোস্ফিয়ারের ডি-স্তর
ડી-મોસ,d-মস
ડોલ્બી બોડી,ডলবি বডি
અસરકારક ધ્રુવ,কার্যকর মেরু
અસરકારક ધ્રુવ પ્રતિકાર,কার্যকর মেরু প্রতিরোধের
દાતા કચરો,দাতা বর্জ্য
દાતા સામગ્રી,দাতা উপাদান
કાળજી ન લેવાની સ્થિતિ,যত্নহীন অবস্থা
ભેળસેળ,ভেজাল
ડોપ્લર અસર,ডপলার এফেক্ট
ડોપ્લર રડાર,ডপলার রাডার
ડોસીમીટર,ডসিমিটার
પોઈન્ટ મેટ્રિક્સ,পয়েন্ট ম্যাট্রিক্স
પોઈન્ટ નોટેશન,বিন্দু স্বরলিপি
ગૌણ મુદ્દો,গৌণ সমস্যা
બાયલેયર કેપેસિટર,বাইলেয়ার ক্যাপাসিটর
દ્વિસંગી ક્લીસ્ટ્રોન,binaural klystron
દ્વિપક્ષીય બાર,দ্বিপাক্ষিক বার
દ્વિપક્ષીય પીસી બોર્ડ,দ্বিপাক্ষিক পিসি বোর্ড
ડબલ માર્કિંગ,ডবল মার্কিং
ડબલ ટ્રાન્ઝિસ્ટર,ডবল ট্রানজিস্টর
ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર,ডুয়াল টিউনড এমপ্লিফায়ার
ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર,ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক
ડબલ્સ,দ্বিগুণ
વિક્ષેપ સમય,বাধা সময়
આઉટપુટ ઇલેક્ટ્રોડ,আউটপুট ইলেক্ট্রোড
પાછળનું આઉટપુટ ઇલેક્ટ્રોડ,ট্রেলিং আউটপুট ইলেক্ট্রোড
ડી રેમ,d রাম
ડી રેમ,d রাম
વહેણ કોષ,রানঅফ সেল
વહેતો પ્રવાહ,স্রোতধারা
વહેણ વેગ,প্রবাহ বেগ
છિદ્રિત ટેપ,ছিদ্র টেপ
ઓપરેટર બસ,অপারেটর বাস
ઓપરેટિંગ સ્ટેજ,অপারেটিং পর্যায়
અન્યાય,অন্যায়
શુષ્ક કોષ,শুকনো কোষ
શુષ્ક કોતરણી,শুকনো এচিং
સૂકી ફિલ્મ,শুকনো ফিল্ম
ડ્રાય સ્વિચિંગ,শুকনো সুইচিং
ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર,ড্রাইস্টাস আর্ট ডিসপ্লেসার
તા,D.T.E.
dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક),dtl (ডায়োড ট্রানজিস্টর লজিক)
"દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી.","ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি."
ડ્યુઅલ મેચિંગ,দ্বৈত মিল
દંપતી ટ્રાન્સમિશન,দম্পতি সংক্রমণ
ડબલ રીડ કોઓર્ડિનેટર,ডবল রিড কোঅর্ডিনেটর
"ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર","ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার"
દ્વિધ્રુવ પરિવર્તન,ডাইপোল পরিবর্তন
ડબલ ફોલો વોલ્ટેજ કંટ્રોલર,ডবল অনুসরণ ভোল্টেজ নিয়ামক
દ્વૈત,দ্বৈততা
ડબલ પંક્તિવાળી,ডবল সারিবদ্ধ
મૌન એન્ટેના,নীরব অ্যান্টেনা
ડુપ્લેક્સ ટ્રાન્સમિશન,ডুপ্লেক্স ট্রান্সমিশন
ઉપયોગિતા ગુણોત્તર,ইউটিলিটি অনুপাত
ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન,ইউটিলিটি অনুপাত মড্যুলেশন
dB-25 કનેક્ટર,dB-25 সংযোগকারী
રહેઠાણ,আবাস
ગતિશીલ લાક્ષણિકતાઓ,গতিশীল বৈশিষ্ট্য
ગતિશીલ લાક્ષણિકતાઓ,গতিশীল বৈশিষ্ট্য
ગતિશીલ પ્રવાહ,গতিশীল বর্তমান
ગતિશીલ અવબાધ,গতিশীল প্রতিবন্ধকতা
"ડાયનેમિક લોડ લાઇન, લોડ લાઇન","গতিশীল লোড লাইন, লোড লাইন"
ગતિશીલ મેમરી,গতিশীল মেমরি
ચલ મેમરી સેલ,পরিবর্তনশীল মেমরি সেল
ડાયનેમિક મેમરી રિફ્રેશર,গতিশীল মেমরি রিফ্রেশার
ગતિશીલ માઉસ વ્યુત્ક્રમ,ডাইনামিক মাউস ইনভার্সন
ડાયનેમિક રેમ ડાયનેમિક રેમ,ডাইনামিক RAM ডাইনামিক RAM
ગતિશીલ શ્રેણી,গতিশীল পরিসীমা
ગતિશીલ પ્રતિકાર,গতিশীল প্রতিরোধের
ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર,গতিশীল স্থানচ্যুতি রেজিস্টার
ગતિશીલ પરીક્ષણ,গতিশীল পরীক্ষা
ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM),ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM)
ડાયનેમો,ডায়নামো
ડાયનેમોમીટર,ডায়নামোমিটার
ડિનિટ્રોન ઓસિલેટર,ডিনিট্রন অসিলেটর
"પ્રારંભિક અસર, પ્રારંભિક અસર","প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব"
e એક રોમ,e a রম
પૃથ્વી જોડાણ,পৃথিবী সংযোগ
ગ્રાઉન્ડ સ્ટેશન,গ্রাউন্ড স্টেশন
એબર્સ-મૌલ-સમીકરણ,Ebers-Moul-Equation
એબર્સ-મૌલ-મોડલ,Ebers-Maul-Model
પડઘો,প্রতিধ্বনি
વિરોધી પડઘો,বিরোধী প্রতিধ্বনি
એડી વર્તમાન,এডি কারেন্ট
સ્ટ્રાન્ડ કનેક્ટર,স্ট্র্যান্ড সংযোগকারী
કોર ડિટેક્ટર,কোর ডিটেক্টর
કોર ટ્રિગર ફ્લિપ ફ્લોપ,কোর ট্রিগার ফ্লিপ ফ্লপ
કોર ટ્રિગર લેચ,কোর ট্রিগার ল্যাচ
એડિસન અસર,এডিসন প্রভাব
સંપાદક,সম্পাদক
અસરકારક વિસ્તાર,কার্যকর এলাকা
અસરકારક પ્રવાહ,কার্যকর বর্তমান
અસરકારક જમીન ત્રિજ્યા,কার্যকর স্থল ব্যাসার্ধ
અસરકારક ઊંચાઈ,কার্যকর উচ্চতা
અસરકારક લંબાઈ,কার্যকর দৈর্ঘ্য
અસરકારક સમૂહ,কার্যকর ভর
અસરકારક વિકિરણ શક્તિ,কার্যকর বিকিরণ শক্তি
અસરકારક વોલ્ટેજ,কার্যকর ভোল্টেজ
કાર્યક્ષમતા,দক্ষতা
E.E.P. રોમ,ই.ই.পি. রম
આઇકોનલ સમીકરણ,আইকনাল সমীকরণ
વ્યસ્ત ક્ષમતા,বিপরীত ক্যাপাসিট্যান্স
ઇ-લેયર,ই-স্তর
વીજ પ્રવાહ,বিদ্যুত্প্রবাহ
ઇલેક્ટ્રિક ક્ષેત્ર,বৈদ্যুতিক ক্ষেত্র
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,বৈদ্যুতিক ক্ষেত্রের তীব্রতা
ઇલેક્ટ્રિક વર્તમાન રેખાઓ,বৈদ্যুতিক কারেন্ট লাইন
ઇલેક્ટ્રિક સંભવિત,বৈদ্যুতিক সম্ভাব্য
વીજળી,ইলেক্ট্রোকশন
ઇલેક્ટ્રો-સોલ્ડર,ইলেক্ট্রো-সোল্ডার
ઇલેક્ટ્રિક તરંગ,বৈদ্যুতিক তরঙ্গ
વિદ્યુત લંબાઈ,বৈদ্যুতিক দৈর্ঘ্য
વિદ્યુત શક્તિ,বৈদ্যুতিক শক্তি
વીજળી,বিদ্যুৎ
ઇસીજી,ইসিজি
ઇલેક્ટ્રિક ડાયનેમો મીટર,বৈদ্যুতিক ডায়নামো মিটার
ઇલેક્ટ્રોડ,ইলেক্ট্রোড
ઇલેક્ટ્રોડ વર્તમાન,ইলেক্ট্রোড বর্তমান
ઇલેક્ટ્રોલ્યુમિનેસેન્સ,ইলেক্ট্রোলুমিনেসেন্স
ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે,ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে
ગેલ્વેનિક અલગતા,গ্যালভানিক বিচ্ছিন্নতা
ઇલેક્ટ્રોલાઇટ,ইলেক্ট্রোলাইট
ઇલેક્ટ્રોલિટીક કેપેસિટર,তড়িৎ - ধারক
ઇલેક્ટ્રોલિટીક કેપેસિટર,তড়িৎ - ধারক
ઇલેક્ટ્રોમેગ્નેટ,ইলেক্ট্রোম্যাগনেট
ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા,ইলেক্ট্রোম্যাগনেটিক শক্তি
ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન,ইলেক্ট্রোম্যাগনেটিক আনয়ন
"ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI","ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই"
ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ,ইলেক্ট্রোম্যাগনেটিক বর্ণালী
ઇલેક્ટ્રોમેગ્નેટિક તરંગ,ইলেক্ট্রোম্যাগনেটিক তরঙ্গ
ઇલેક્ટ્રોમેગ્નેટિઝમ,তড়িৎচুম্বকত্ব
ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર,ইলেক্ট্রো মেকানিক্যাল ফিল্টার
ઇલેક્ટ્રોમીટર,ইলেক্ট্রোমিটার
ઇલેક્ટ્રોમોટિવ બળ,তড়িচ্চালক বল
ઇલેક્ટ્રોન,ইলেকট্রন
ઇલેક્ટ્રોન બીમ,ইলেক্ট্রন মরীচি
ઇલેક્ટ્રોન ચાર્જ,ইলেকট্রন চার্জ
ઇલેક્ટ્રોન ઉત્સર્જન,ইলেকট্রন নির্গমন
ઇલેક્ટ્રોન પ્રવાહ,ইলেকট্রন প্রবাহ
ઇલેક્ટ્રોન ગેસ,ইলেকট্রন গ্যাস
ઇલેક્ટ્રોન ઉપકરણ,ইলেকট্রন ডিভাইস
ઇલેક્ટ્રોન છિદ્ર જોડી,ইলেকট্রন গর্ত জোড়া
ઇલેક્ટ્રોન માઇક્રોસ્કોપ,ইলেকট্রন - অণুবীক্ষণ যন্ত্র
ઇલેક્ટ્રોન ભ્રમણકક્ષા,ইলেকট্রন কক্ষপথ
ઇલેક્ટ્રોન શેલ,ইলেকট্রন শেল
ઇલેક્ટ્રોન વોલ્ટ,ইলেকট্রন ভোল্ট
ઇલેક્ટ્રોન વેવ ટ્યુબ,ইলেক্ট্রন তরঙ্গ নল
ઇલેક્ટ્રોનિક ચાર્જ,ইলেকট্রনিক চার্জ
ઇલેક્ટ્રોનિક ડેટા તણાવ,ইলেকট্রনিক ডেটা স্ট্রেস
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ઇલેક્ટ્રોનિક કી,ইলেকট্রনিক কী
ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ),ইলেকট্রনিক মেইল (ই-মেইল)
ઇલેક્ટ્રોનિક માસ,ইলেকট্রনিক ভর
ઇલેક્ટ્રોનિક આંકડાકીય,ইলেকট্রনিক সংখ্যাসূচক
ઇલેક્ટ્રોનિક સ્વિચિંગ,ইলেকট্রনিক সুইচিং
ઇલેક્ટ્રોનિક વોલ્ટમીટર,ইলেকট্রনিক ভোল্টমিটার
ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર,ইলেকট্রনিকভাবে টিউন করা রিসিভার
ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન,ইলেকট্রনিক্স শিল্প সমিতি
ઇલેક્ટ્રોપ્લેટિંગ,ইলেক্ট্রোপ্লেটিং
ઇલેક્ટ્રોસ્કોપ,ইলেক্ট্রোস্কোপ
ઇલેક્ટ્રોમેગ્નેટિઝમ,তড়িৎচুম্বকত্ব
ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ,ইলেক্ট্রোস্ট্যাটিক প্রবাহ
ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ,ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী
તત્વ,উপাদান
અપગ્રેડ,আপগ্রেড
ઉન્નતિ કોણ,অগ্রগতি কোণ
લંબગોળ પરાવર્તક,উপবৃত্তাকার প্রতিফলক
લંબગોળ ફિલ્ટર,উপবৃত্তাকার ফিল্টার
લંબગોળ ધ્રુવ,উপবৃত্তাকার মেরু
એમ્બેડેડ સિસ્ટમ,এমবেডেড সিস্টেম
એબ્સિડિક કોડ,অ্যাবসিডিক কোড
ઉત્સર્જક,নির্গতকারী
ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન,ইমিটার ওরিয়েন্টেশন কনফিগারেশন
ઉત્સર્જક બાયપાસ કેપેસિટર,ইমিটার বাইপাস ক্যাপাসিটর
ઉત્સર્જક લાક્ષણિકતાઓ,নির্গত বৈশিষ্ট্য
ઉત્સર્જક જોડી એમ્પ્લીફાયર,ইমিটার যুগল পরিবর্ধক
ઉત્સર્જક પ્રસરણ,বিকিরণকারী প্রসারণ
ઉત્સર્જક પાછળનું,ইমিটার ট্রেলিং
ઉત્સર્જક રેઝિસ્ટર,বিকিরণকারী প্রতিরোধক
ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન,ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন
ઉત્સર્જક આધાર જંકશન,ইমিটার বেস জংশন
"એમિટર કપલ્ડ લોજિક, ECL","emitter যুগল যুক্তি, ECL"
યાંત્રિક,যান্ত্রিক
સક્ષમ કરો,সক্ষম
એન્કેપ્સ્યુલેશન,encapsulation
કોડીત્રા,কোডিত্র
એન્ક્રિપ્શન,জোড়া লাগানো
પરિપત્ર લાભ,বৃত্তাকার লাভ
રૂપાંતર,রূপান্তর
પ્રણાલીગત,পদ্ধতিগত
ગોળાકાર વિસ્થાપન,বৃত্তাকার স্থানচ্যুতি
રેખાંશ એન્ટેના,অনুদৈর্ঘ্য অ্যান্টেনা
રેખાંશ એરે,অনুদৈর্ঘ্য অ্যারে
ઊર્જા,শক্তি
ઊર્જા પટ્ટી,শক্তি বার
બેન્ડ ગેપ,ব্যান্ড ফাঁক
ઊર્જા સ્તર,শক্তি স্তর
ઊર્જા સ્તર ડાયાગ્રામ,শক্তি স্তরের চিত্র
ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ,বর্ধিত প্রসারিত ভর স্পেসিফিকেশন
વધારો લેખ રજીસ્ટ્રાર,বর্ধিত নিবন্ধ নিবন্ধক
વૃદ્ધિ,বৃদ্ধি
વૃદ્ધિ પેટર્ન,বৃদ্ধি প্যাটার্ন
ઉન્નત Mosfet,উন্নত Mosfet
એન્ટ્રોપી,এনট্রপি
પરબિડીયું ડિમોડ્યુલેટર,খাম demodulator
પર્યાવરણ,পরিবেশ
"એપિટાક્સી વૃદ્ધિ, ચડતી વૃદ્ધિ","এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি"
"epitracheal સ્તર, ચડતા સ્તર","epitracheal স্তর, আরোহী স্তর"
"એપિટાક્સી, ઓવરરાઇડિંગ","epitaxy, overriding"
ઇપોક્સી-ફાઇબર ગ્લાસ સ્તર,epoxy-ফাইবার গ্লাস স্তর
EP-ROM,ইপি-রম
એપ્સીલોન,epsilon
સમાનતા,সমতা
સમાનતા સર્કિટ,সমীকরণ সার্কিট
સમાનતા,সমতা
સમીકરણ,সমীকরণ
બરાબરી ફિલ્ટર,ইকুয়ালাইজার ফিল্টার
સમીકરણ,সমীকরণটি
વિષુવવૃત્તીય વિમાન,নিরক্ষীয় সমতল
આઇસોપોટેન્શિયલ લાઇન,আইসোপোটেনশিয়াল লাইন
ઇક્વિપોટેન્શિયલ પાનું,সমতুল্য পৃষ্ঠা
સમકક્ષ સર્કિટ,সমতুল্য সার্কিট
સમાન ઇનપુટ અવાજ જનરેટર,সমতুল্য ইনপুট নয়েজ জেনারেটর
સમાન ઇનપુટ અવાજ પ્રતિકાર,সমতুল্য ইনপুট শব্দ প্রতিরোধের
સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ,সমতুল্য আইসোটোপিক বিকিরণ শক্তি
કાઢી નાખો,মুছে ফেলা
ઊર્જા પ્રક્રિયા,শক্তি প্রক্রিয়া
ભૂલ નિયંત્રણ કોડિંગ,ত্রুটি নিয়ন্ত্রণ কোডিং
ભૂલ સુધારણા કોડ,ত্রুটি সংশোধন কোড
ભૂલ શોધ કોડ,ত্রুটি সনাক্তকরণ কোড
ભૂલ હેન્ડલિંગ,শিল্প খাত
ભૂલ દર,ত্রুটি হার
ભૂલ વોલ્ટેજ,ত্রুটি ভোল্টেজ
ભૂલ એમ્પ્લીફાયર,ত্রুটি পরিবর্ধক
ઇસાકી ડાયોડ,ইসাকি ডায়োড
કોતરણી,এচিং
ઈથરનેટ,ইথারনেট
યુલરનું પ્રમેય,অয়লারের উপপাদ্য
પરિમાણ ઘટાડવું મોડ,প্রশস্ততা হ্রাস মোড
બાષ્પીભવન પ્રક્રિયા,বাষ্পীভবন প্রক্রিয়া
ઇ-વેક્ટર,ই-ভেক্টর
સમાનતા,সমতা
અપવાદ હેન્ડલિંગ,ব্যতিক্রম হ্যান্ডলিং
વધારાનો અવાજ ગુણોત્તર,অতিরিক্ত শব্দ অনুপাত
ટ્રિપલ કોડ,ট্রিপল কোড
ઉત્તેજના કોષ્ટક,উদ্দীপনা টেবিল
ઇકો XOR ગેટ,ইকো XOR গেট
એક્ઝેક્યુશન સોફ્ટવેર,এক্সিকিউশন সফটওয়্যার
અમલની ચાલ,মৃত্যুদন্ড সরানো
અમલ સમય,সঞ্চালনের সময়
વિશિષ્ટ નોર ગેટ,এক্সক্লুসিভ নর গেট
પ્રસારણકર્તા,সম্প্রচারক
ઘાતાંકીય સડો,সূচকীয় ক্ষয়
ઘાતાંકીય ડાયોડ,সূচকীয় ডায়োড
ઘાતાંકીય ફોરિયર શ્રેણી,সূচকীয় ফুরিয়ার সিরিজ
ઘાતાંકીય કાર્ય,ব্যাখ্যামূলক কাজ
બાહ્ય આવર્તન પ્રતિકાર,বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের
ખૂબ ઊંચી આવર્તન,খুব উচ্চ ফ্রিকোয়েন্সি
ઉચ્ચ સંભાવના,উচ্চ সম্ভাবনা
ખૂબ જ ટૂંકી આવર્તન,খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি
અભેદ્ય સેમિકન્ડક્ટર,দুর্ভেদ্য অর্ধপরিবাহী
ફાઇલ ખોલો,খোলা ফাইল
સેમિકન્ડક્ટર ફેબ્રિકેશન,সেমিকন্ডাক্টর ফ্যাব্রিকেশন
ફેબ્રી પેરો રેઝોનેટર,ফ্যাব্রি পারো রেজোনেটর
પેનલ,প্যানেল
ગુણક,গুণক
ફેક્ટોરિયલ,ফ্যাক্টোরিয়াল
ખામી,lacunae
એટેન્યુએશન,ক্ষয়
એટેન્યુએશન,ক্ষয়
ફાહી એકપક્ષીય અભેદ્યતા માપક,ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক
નિષ્ફળતા,ব্যর্থতা
નિષ્ફળ મોડ,ব্যর্থ মোড
નિષ્ફળતા દર,ব্যর্থতার হার
ફેર ચાઇલ્ડ સેમિકન્ડક્ટર,ফেয়ার চাইল্ড সেমিকন্ডাক্টর
પાનખર સમયગાળો,পতনের সময়কাল
પાટી કેલાડ કોર,পাতি কালাদ কোর
પેટ કોર,প্যাট কোর
પતન,পতন
ખોટું,মিথ্যা
ફોલ્ડ કાગળ,ভাঁজ করা কাগজ
ઇનપુટ,ইনপুট
મુદ્દા નંબર,সংস্করণ সংখ্যা
ફરાડ,ফরাদ
ફેરાડે અસર,ফ্যারাডে প্রভাব
ફેરાડે પરિભ્રમણ,ফ্যারাডে ঘূর্ণন
ફેરાડે સ્ક્રીન,ফ্যারাডে পর্দা
ફેરાડે સતત,ফ্যারাডে ধ্রুবক
ફેરાડેનો કાયદો,ফ্যারাডে এর আইন
પ્રતિકૃતિ,প্রতিরূপ
પ્રતિકૃતિ રીસીવર,প্রতিরূপ রিসিভার
