Marathi,Odiya
"मध्यवर्ती, मध्यवर्ती","କେନ୍ଦ୍ରୀୟ, କେନ୍ଦ୍ରୀୟ"
केंद्रीय संसाधन युनिट,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
केंद्र,କେନ୍ଦ୍ର
संरेखन केंद्र,ଶ୍ରେଣୀବଦ୍ଧ କେନ୍ଦ୍ର |
मध्य किरण,ମଧ୍ୟମ କିରଣ
केंद्राभिमुख,ସେଣ୍ଟ୍ରିପେଟାଲ୍ |
केंद्रक,ନ୍ୟୁକ୍ଲିୟସ୍
सिरॅमिक,ସିରାମିକ୍ |
c हरभरा. पासून. पद्धत,ଗ। ଗ୍ରାମ ଠାରୁ ପଦ୍ଧତି
क्रमिक क्षय,କ୍ରମିକ କ୍ଷୟ |
"कक्ष, खोली, खोली","କକ୍ଷ, କୋଠରୀ, କୋଠରୀ |"
"संधी, संधी, संधी","ସୁଯୋଗ, ସୁଯୋଗ, ସୁଯୋଗ |"
चल,ଭେରିଏବଲ୍
"वाहिनी, वाहिनी, जलवाहिनी, जलमार्ग","ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଚ୍ୟାନେଲ, ଜଳପଥ |"
"channelization, channelization","ଚ୍ୟାନେଲାଇଜେସନ୍, ଚ୍ୟାନେଲାଇଜେସନ୍ |"
"गोंधळ, अव्यवस्था","ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |"
"वर्ण, वर्ण, वर्ण","ଚରିତ୍ର, ଚରିତ୍ର, ଚରିତ୍ର"
"वैशिष्ट्यपूर्ण, वैशिष्ट्यपूर्ण, वैशिष्ट्यपूर्ण, संपूर्ण, वैशिष्ट्यपूर्ण","ବ character ଶିଷ୍ଟ୍ୟ, ବ istic ଶିଷ୍ଟ୍ୟ, ବ character ଶିଷ୍ଟ୍ୟ, ସମ୍ପୂର୍ଣ୍ଣ, ବ istic ଶିଷ୍ଟ୍ୟ |"
"चार्ज, चार्ज, चार्ज, चार्ज","ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ, ଚାର୍ଜ"
चार्जर,ଚାର୍ଜର
भरा,ପୁରଣ କର
चार्ल्स कायदा,ଚାର୍ଲସ୍ ନିୟମ |
"तक्ता, तक्ता","ଚାର୍ଟ, ଚାର୍ଟ"
पाठपुरावा,ଅନୁସରଣ
"चौकी, चेसिस","ଆଉଟପୋଷ୍ଟ, ଖାସ୍ |"
"चाचणी, चाचणी","ପରୀକ୍ଷା, ପରୀକ୍ଷା"
रासायनिक,ରାସାୟନିକ
केमिल्युमिनेसन्स,କେମିଲୁମାଇନ୍ସେନ୍ସ |
"शेव्हिंग्ज, चिप्स, चिप्स","ସେଭିଙ୍ଗ୍, ଚିପ୍ସ, ଚିପ୍ସ |"
वर्ग नसलेली चाचणी,କ୍ଲାସ୍ ପରୀକ୍ଷା ନାହିଁ |
"गुदमरणे (दोष), गुदमरणे","ଚକ୍କର (ତ୍ରୁଟି), ଚକ୍କର |"
मधूनमधून अॅम्प्लिफायर,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
समूह संगीत,ଗୋଷ୍ଠୀ ସଂଗୀତ |
रंगीत,କ୍ରୋମାଟିକ୍ |
रंगद्रव्य,pigmentation
रंगद्रव्य,pigmentation
रंगद्रव्य,pigmentation
क्रोमॅटोग्राम,କ୍ରୋମାଟୋଗ୍ରାମ୍ |
"रंगमापक, क्रोमोमीटर","କଲର୍ମିଟର, କ୍ରୋମୋମିଟର |"
क्रोमोफोर,କ୍ରୋମୋଫୋର |
"क्रोमोस्फियर, क्रोमोस्फियर","କ୍ରୋମୋସଫର, କ୍ରୋମୋସଫର"
"क्रोनोग्राफ, क्रोनोग्राफ, क्रोनोग्राफ","କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍, କ୍ରୋନୋଗ୍ରାଫ୍ |"
क्रोनोमीटर,କ୍ରୋନୋମିଟର
"चित्रपट, चित्रपट","ଚଳଚ୍ଚିତ୍ର, ଚଳଚ୍ଚିତ୍ର"
सिनेमॅटोग्राफी,ସିନେମାଟୋଗ୍ରାଫି |
"शून्य, सायफर","ଶୂନ, ସାଇଫର୍"
पुनरावृत्ती,ପୁନରାବୃତ୍ତି
सर्किट,ସର୍କିଟ
सर्किटरी,ସର୍କିଟରୀ
"वर्तुळाकार, गोलाकार","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର |"
प्रसारित,ପ୍ରଚାର
"अभिसरण, अभिसरण","ପ୍ରଚାର, ପ୍ରଚାର"
परिपत्रक,ସର୍କୁଲାର
परिघीय,ପରିଧି
आण्विक इलेक्ट्रॉन,ଆଣବିକ ଇଲେକ୍ଟ୍ରନ୍ |
परिभू उपग्रह,paribhu ଉପଗ୍ରହ |
नागरी वारंवारता बँड,ନାଗରିକ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |
"यादी, वहिवाट","ଭଣ୍ଡାର, ସ୍ଥାନ"
बंध,ବନ୍ଧନ
क्लेपेरॉन समीकरण,କ୍ଲିପେରନ୍ ସମୀକରଣ |
"क्लासिक, क्लासिक, क्लासिक","କ୍ଲାସିକ୍, କ୍ଲାସିକ୍, କ୍ଲାସିକ୍ |"
"मध्यांतर, काढणे (सं.)","ବ୍ୟବଧାନ, ଅପସାରଣ (adj।)"
फूट,ଖଣ୍ଡ ଖଣ୍ଡ
हवामान,ଜଳବାୟୁ
माउंट,ଆରୋହଣ
"पायरोमीटर, वैद्यकीय थर्मामीटर","ପାଇରୋମିଟର, ମେଡିକାଲ୍ ଥର୍ମୋମିଟର |"
घड्याळ व्होल्टेज,ଘଣ୍ଟା ଭୋଲଟେଜ୍ |
घड्याळाच्या दिशेने,ଘଣ୍ଟା ବୁଲାଇ |
बंद परिक्रमा,ବନ୍ଦ ସର୍କିଟ |
बंद-सर्किट दूरदर्शन,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
"tightly packed, tightly packed","ଜୋରରେ ପ୍ୟାକ୍, ଜୋରରେ ପ୍ୟାକ୍ |"
चांगली पॅकेज केलेली रचना,ଭଲ ପ୍ୟାକେଜ୍ ଗଠନ |
जवळचा दृष्टीकोन,ନିକଟତମ ଉପାୟ |
नवीनतम पॅक,ସର୍ବଶେଷ ପ୍ୟାକ୍ ହୋଇଛି |
जवळचे दृश्य,ଘନିଷ୍ଠ ଦୃଶ୍ୟ |
"ढग, ढग, अंधुक, स्पॉट्स","ମେଘ, ମେଘ, ଅସ୍ପଷ୍ଟ, ଦାଗ |"
घड,ଗୁଣ୍ଡ |
"खडबडीत, खडबडीत, कच्चे, निकृष्ट, अपरिष्कृत","କଠିନ, କଠିନ, ଅଶୋଧିତ, ଅବ୍ୟବହୃତ, ଅପରିଷ୍କୃତ |"
मॅक्रो क्रिस्टलीय,ମାକ୍ରୋ ସ୍ଫଟିକ୍ |
"कोस्ट, टार्गेट हाऊस (रडार)","ତଟ, ଟାର୍ଗେଟ୍ ହାଉସ୍ (ରାଡାର)"
"आवरण, कोट, कोट, कोटिंग","ଆବରଣ, କୋଟ, କୋଟ, ଆବରଣ |"
"लेप, लेप, लेप","ଆବରଣ, ଆବରଣ, ଆବରଣ |"
शांत करणे,coax
"कोड, चिन्ह, कोड, कोड, कोड","କୋଡ୍, ଚିହ୍ନ, କୋଡ୍, କୋଡ୍, କୋଡ୍ |"
कोड केलेले,କୋଡ୍ ହୋଇଛି
कोडिंग पल्स,କୋଡିଂ ପଲ୍ସ |
गुणांक,ଗୁଣବତ୍ତା
संयम,ସଂଯମତା |
सस्पेन्स,ସସପେନ୍ସ
"संलग्नता, संलग्नता","ଅନୁବନ୍ଧ, ଅନୁବନ୍ଧ"
"संलग्न, संलग्न","ଅନୁବନ୍ଧିତ, ସଂଲଗ୍ନ"
एकसंधता,ମିଳନ
सांसांजी,sansanji
कुंडली,ରାଶିଫଳ
गुंडाळलेले,କୁଣ୍ଡେଇ
"कॉइलिंग, कॉइल बिल्डिंग, कॉइलिंग","କୋଇଲିଂ, କୋଇଲ୍ ବିଲଡିଂ, କୋଇଲିଂ |"
फ्लॅट,ଫ୍ଲାଟ
थंड,ଥଣ୍ଡା
कमी तापमान उत्सर्जन,ନିମ୍ନ ତାପମାତ୍ରା ନିର୍ଗମନ |
सबथर्मल न्यूट्रॉन्स,ସବଥରମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ |
नाश,କ୍ଷୟ
"संपार्श्विक, शाखा, शाखा","ବନ୍ଧକ, ଶାଖା, ଶାଖା |"
"समन्वयक, समन्वयक, संग्राहक","ସଂଯୋଜକ, ସଂଯୋଜକ, କଲେକ୍ଟର |"
संकलन,ସଂଗ୍ରହ
"सामूहिक, लोकसंख्या","ସାମୂହିକ, ଜନସଂଖ୍ୟା"
"कलेक्टर, कलेक्टर, कलेक्टर","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
टक्कर करणारा कण,କଣିକା ଧକ୍କା |
समांतर,ସମାନ୍ତରାଳ |
"समांतर, दिशाहीन","ସମାନ୍ତରାଳ, ଏକପାଖିଆ |"
समांतरभुज चौकोन,ସମାନ୍ତରାଳ
संरेखन,ଶ୍ରେଣୀବଦ୍ଧତା |
संरेखन,ଶ୍ରେଣୀବଦ୍ଧତା |
"टक्कर, टक्कर, टक्कर","ଧକ୍କା, ଧକ୍କା, ଧକ୍କା |"
कोलायड,କୋଲଏଡ୍ |
"रंगमापक, रंगमापक","କଲର୍ମିଟର, କଲର୍ମିଟର |"
रंगाधळेपण,ରଙ୍ଗ ଅନ୍ଧତା |
वर्ण,ବର୍ଣ୍ଣ
"स्तंभ, स्तंभ","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
"स्वल्पविराम, गुच्छा, शेपटी, शेपटी","କମା, ଟଫ୍ଟ, ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
"संयोजन, संयोजन, जमा","ମିଶ୍ରଣ, ମିଶ୍ରଣ, ଜମା"
संमिश्र स्वर,ମିଶ୍ରିତ ସ୍ ow ର
संमिश्र स्वर,ମିଶ୍ରିତ ସ୍ ow ର
दायित्व,ଦାୟିତ୍। |
ज्वलन,ଜାଳ
व्यावसायिक फेराइट,ବାଣିଜ୍ୟିକ ଫେରାଇଟ୍ |
"सामान्य, सामान्य, सामान्य, सामान्य, सामान्य","ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
कम्युनिकेशन्स,ଯୋଗାଯୋଗ |
"वळवणे, डेटा बदल, क्रमपरिवर्तन","ଡାଇଭର୍ସନ, ଡାଟୁମ୍ ପରିବର୍ତ୍ତନ, ପର୍ମୁଟେସନ୍ |"
"कम्युटेटर, कम्युटेटर, कम्युटेटर","କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର, କମ୍ୟୁଟେଟର |"
"तुलना करणारा, तुलना करणारा","ତୁଳନାକାରୀ, ତୁଳନାକାରୀ"
तुलना,ତୁଳନା
"होकायंत्र, होकायंत्र, होकायंत्र","କମ୍ପାସ୍, କମ୍ପାସ୍, କମ୍ପାସ୍ |"
"सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता","ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା, ସୁସଙ୍ଗତତା |"
"भरपाई, बदला","କ୍ଷତିପୂରଣ, ପ୍ରତିଶୋଧ"
"भरपाई, भरपाई, भरपाई","କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ, କ୍ଷତିପୂରଣ"
प्रतिकार,ପ୍ରତିବାଦ
"संकलन, व्याख्या","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
"संकलन, व्याख्या","ସଂକଳନ, ବ୍ୟାଖ୍ୟା"
पूरकता,ପରିପକ୍ୱତା
पूरक,ସପ୍ଲିମେଣ୍ଟ
पूर्ण,ସଂପୂର୍ଣ୍ଣ
पूर्ण सेल,ସଂପୂର୍ଣ୍ଣ କକ୍ଷ |
पूर्ण मॉड्यूलेशन,ସଂପୂର୍ଣ୍ଣ ମୋଡ୍ୟୁଲେସନ୍ |
"जटिल, जटिल, पॅकेज","ଜଟିଳ, ଜଟିଳ, ପ୍ୟାକେଜ୍ |"
जटिल अणू,ଜଟିଳ ପରମାଣୁ |
जटिल कार्य,ଜଟିଳ କାର୍ଯ୍ୟ
स्वरूप,ଫର୍ମାଟ୍
जटिल यंत्रणा,ଜଟିଳ ଯନ୍ତ୍ର
पाठपुरावा,ଅନୁସରଣ
"घटक, संबंधित घटक","ଉପାଦାନ, ସଂଯୁକ୍ତ ଉପାଦାନ |"
"एकत्रित, मिश्रित","ମିଶ୍ରିତ, ମିଶ୍ରିତ |"
"मिश्र, मिश्र, एकत्रित, वित्त, संयुग","ମିଶ୍ରିତ, ମିଶ୍ରିତ, ମିଳିତ, ଅର୍ଥ, ଯ ound ଗିକ |"
asral लोलक,ଆସ୍ରାଲ୍ ପେଣ୍ଡୁଲମ୍ |
"कॉम्प्रेस (सं.), कॉम्प्रेस (v.)","ସଙ୍କୋଚନ (ଏଡି।), ସଙ୍କୋଚନ (v।)"
संकुचित,ସଙ୍କୋଚିତ
संकुचितता,ସଙ୍କୋଚନତା |
दाबण्यायोग्य,ସଙ୍କୋଚନୀୟ
संक्षेप,ସଙ୍କୋଚନ
"कंप्रेसर, कंप्रेसर","ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |"
"कॉम्प्टन इलेक्ट्रॉन, प्रतिसंतुलित इलेक्ट्रॉन","କମ୍ପପଟନ୍ ଇଲେକ୍ଟ୍ରନ୍, ସନ୍ତୁଳିତ ଇଲେକ୍ଟ୍ରନ୍ |"
गणना,ଗଣନା
संगणकीय,ଗଣନା
"संगणक, संगणक, संगणक","କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର |"
अवतल,ଅବତଳ
द्विउत्तल,biconvex
"एकाग्र करणे, घट्ट करणे, एकाग्र करणे (adj.), एकाग्र करणे (v.)","ଏକାଗ୍ର କରିବା, ମୋଟା ହେବା, ଏକାଗ୍ର କରିବା (adj।), ଏକାଗ୍ର କରିବା (v।)"
"एकाग्र, एकाग्र, एकाग्र","ଏକାଗ୍ର, ଏକାଗ୍ର, ଏକାଗ୍ର"
"एकाग्रता, एकाग्रता, एकाग्रता, एकाग्रता","ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |"
"एककेंद्री, केंद्रीत","ମୋନୋସେଣ୍ଟ୍ରିକ୍, ଏକାଗ୍ର |"
संकल्पना,ସଂକଳ୍ପ
वैचारिक,ଧାରଣା
"जवळीक, संवाद","ନିବିଡ଼ତା, ଯୋଗାଯୋଗ |"
सुसंवाद,ସୁସଂଗଠିତ |
"समवर्ती, अनुगामी","ସମକକ୍ଷ, ଅନୁସରଣ"
"संक्षेपण, संक्षेपण","ଘନୀଭୂତ, ଘନୀଭୂତ |"
"घनीभूत करणे, द्रव करणे, द्रव करणे","ଘନୀଭୂତ କରିବା, ତରଳାଇବା, ତରଳାଇବା |"
"घनरूप, द्रवरूप, संक्षिप्त","ଘନୀଭୂତ, ତରଳ, ସଙ୍କୋଚିତ |"
"कंडेनसर, कॅपेसिटर, कलेक्टर","କଣ୍ଡେନ୍ସର, କ୍ୟାପେସିଟର, କଲେକ୍ଟର |"
"स्थिती, स्थिती, स्थिती, स्थिती","ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା"
वाहकता,କଣ୍ଡକ୍ଟିଭିଟି
चालक,ଡ୍ରାଇଭର |
ड्रायव्हिंग,ଗାଡି ଚଳାଇବା |
वाहकता,କଣ୍ଡକ୍ଟିଭିଟି
निष्ठा,ବିଶ୍ୱସ୍ତତା
"कॉन्फिगरेशन, कॉन्फिगरेशन","ବିନ୍ୟାସ, ବିନ୍ୟାସ"
कॉन्फिगरेशन,ବିନ୍ୟାସ
confocal,କନଫୋକାଲ୍ |
"एकरूपता, द्विध्रुवीयता, समानता","ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |"
"एकरूप, समान","ସମାନ, ସମାନ |"
कोनिक,conic
"संयुग्मित करणे (v.), संयुग्मित होणे (ver.)","conjugate (v।), conjugated (ver।)"
लॅटरल असोसिएटेड,ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |
साखळी संबंधित,ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |
कनेक्टर लाइन,ସଂଯୋଜକ ରେଖା |
कनेक्शन,ସଂଯୋଗ
"प्रायोजक, कनेक्टर","ପ୍ରଯୋଜକ, ସଂଯୋଜକ |"
सलग,ଲଗାତାର
संरक्षक,ପୃଷ୍ଠପୋଷକ
संरक्षक,ପୃଷ୍ଠପୋଷକ
"सुसंगतता, सुसंगतता, जाडी, जाडी","ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |"
"सुसंगत, विरुद्ध","ସୁସଙ୍ଗତ, ବିପରୀତ |"
संवादात्मक,ବାର୍ତ୍ତାଳାପ
संवादात्मक,ବାର୍ତ୍ତାଳାପ
स्थिरता,ସ୍ଥିରତା |
"स्थिर, स्थिर, अचल, न बदलणारा, एकसमान","ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |"
कॉन्स्टंटन,କନଷ୍ଟାଣ୍ଟାନ୍ |
सतत प्रवाह,କ୍ରମାଗତ ପ୍ରବାହ |
covariate संख्या,କୋଭାରିଏଟ୍ ସଂଖ୍ୟା
सर्किटची वैशिष्ट्ये,ସର୍କିଟ୍ର ଗୁଣ |
नक्षत्र,ନକ୍ଷତ୍ର
"रचना, रचना, रचना","ରଚନା, ରଚନା, ଗଠନ"
प्रतिबंधित गती,ସୀମିତ ଗତି
मर्यादा,ପ୍ରତିବନ୍ଧକ
अरुंद करणे,ସଂକୀର୍ଣ୍ଣ
शाश्वत हस्तक्षेप,ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |
ऊर्जा वापरली,ଶକ୍ତି ଖର୍ଚ୍ଚ
"स्पर्श, स्पर्श, स्पर्श","ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |"
"संपर्क, संपर्क","ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ"
दूषित होणे,ପ୍ରଦୂଷଣ
"सामग्री, भाग, अर्धा","ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |"
"सातत्य, सातत्य","ନିରନ୍ତର, ନିରନ୍ତର |"
राज्य सातत्य,ରାଜ୍ୟ ନିରନ୍ତର |
"अखंड, अखंड, अखंड, अखंड, अखंड","ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
सातत्य,ନିରନ୍ତର |
"संकुचित करणे, संकुचित करणे (ver.)","ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)"
संकुचित,ସଙ୍କୋଚନ
आकुंचन,ସଂକୋଚନ
काउंटर-ऑर्बिटल दिशा,କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |
संबंधित शरीर,ସମ୍ପର୍କୀୟ ଶରୀର
"कॉन्ट्रास्ट, कॉन्ट्रास्ट","ବିପରୀତ, ବିପରୀତ"
नियंत्रण,ନିୟନ୍ତ୍ରଣ
संवहन,ସଂକଳନ
पोचवणारी पोस्ट,ପୋଷ୍ଟ ପଠାଇବା |
रक्तवहिन्यासंबंधीचा,ଭାସ୍କୁଲାର
नियमित अणु वजन,ନିୟମିତ ପରମାଣୁ ଓଜନ |
"अभिसरण करणे, अभिसरण करणे","ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
"अभिसरण, अभिसरण","ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |"
अभिसरण लेन्स,ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |
"विरुद्ध, विरुद्ध","ବିପରୀତ, ବିପରୀତ"
VICA उलट,VICA ବିପରୀତ |
रूपांतरण,ରୂପାନ୍ତର
रूपांतरित,ରୂପାନ୍ତରିତ |
कनवर्टर,ରୂପାନ୍ତରକାରୀ |
परिवर्तनीय लेन्स,ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |
उत्तल,ଉନ୍ମୁକ୍ତ
बहिर्वक्रता,ସଂକଳନ
उत्तल,ଉନ୍ମୁକ୍ତ
द्विउत्तल,biconvex
शीतलक,କୁଲାଣ୍ଟ
"थंडगार, थंडगार","ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍"
कूलिज ट्यूब,କୁଲିଜ୍ ଟ୍ୟୁବ୍ |
थंड करणे,ଥଣ୍ଡା
शीतलक,କୁଲାଣ୍ଟ
सहकारी घटना,ସହଯୋଗୀ ଘଟଣା |
"समन्वय, समन्वय","ସଂଯୋଜନା, ସଂଯୋଜନା"
दिग्दर्शक अक्ष,ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ
प्लॅनर,ପ୍ଲାନାର୍ |
सपाटपणा,ସମତଳତା |
"कॉपी, कॉपी, कॉपी","କପି, କପି, କପି"
कोर,ମୂଳ
कोर इलेक्ट्रॉन,ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |
कोरिओलिस प्रवेग,କୋରିଓଲିସ୍ ତ୍ୱରଣ |
कोरिओलिस बल,କୋରିଓଲିସ୍ ଫୋର୍ସ |
"किरीट, कोरोना","କିରିଟ୍, କରୋନା"
कोरोना ऑस्ट्रेलिया,corona australis
कोरोना बोरेलिस,କରୋନା ବୋରାଲିସ୍ |
सौर भडकणे,ସ ar ର ପ୍ରଜ୍ୱଳନ |
ग्रेन्युल,ଗ୍ରାନୁଲ୍ |
दाणेदार,ଗ୍ରାନୁଲାର୍ |
"बरोबर, बरोबर","ସଠିକ୍, ସଠିକ୍"
सुधारित,ସଂସୋଧିତ
"सुधारणा, सुधारणा","ସଂଶୋଧନ, ସଂଶୋଧନ"
सह - संबंध,ସହ-ସମ୍ପର୍କ
"पत्रव्यवहार करणे, पत्रव्यवहार करणे","to correspond, to correspond"
असोसिएशनचे नियम,ସଙ୍ଗଠନର ନିୟମ |
साथीदार,ସାଥୀ
कोसाइन नियम,କୋସାଇନ୍ ନିୟମ |
जागा विपुलता,ସ୍ଥାନ ପ୍ରଚୁରତା |
वैश्विक,ବ୍ରହ୍ମାଣ୍ଡ
अंतराळ किरण फुटला,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
"अंतराळ किरण, वैश्विक किरण","ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
जागा पर्जन्य,ସ୍ପେସ୍ ବୃଷ୍ଟି
जागा,ସ୍ଥାନ
वैश्विक,ବ୍ରହ୍ମାଣ୍ଡ
"कॉस्मॉलॉजी, कॉस्मॉलॉजी","ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
अंतराळवीर,ମହାକାଶଚାରୀ
अंतराळविज्ञान,ମହାକାଶଚାରୀ
"कॉसमॉस, ब्रह्मांड","ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
कूलॉम्ब,କୁଲମ୍ବ |
कुलोमी क्षेत्र,କୁଲୋମି କ୍ଷେତ୍ର |
क्युलोमीटर,କୁଲୋମିଟର |
"मोजणे, मोजणे, मोजणे, मोजणे","ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା"
"मोजणी, उलट मोजणी","ଗଣନା, ଓଲଟା ଗଣନା |"
"कॅल्क्युलेटर, काउंटर, पॅनेल","କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |"
घड्याळाच्या उलट दिशेने,ଓଲଟା
"रिव्हर्स करंट, काउंटर करंट","ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |"
विरोधी इलेक्ट्रोमोटिव्ह शक्ती,ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |
प्रतिनियुक्ती,ପ୍ରତିନିଧୀ
उलट धड,ଓଲଟା ଟର୍ସ |
गणना दर,ଗଣନା ହାର
"मोजणे, मोजणे-संख्या, मोजणे, मोजणे","ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |"
सक्तीची जोडी,ବଳ ଯୋଡି |
जोडलेले,ଯୋଡି
जोडणारा,କପଲର୍
जोडणी,ଯୋଡି
"इच्छित दिशा, मार्ग, मार्ग","ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ"
सहसंयोजकता,ସମନ୍ୱୟ
सहसंयोजकता,ସମନ୍ୱୟ
सहकारी,ସହଯୋଗୀ
सहप्रसरण,କୋଭାରିଆନ୍ସ |
सहवर्ती,ସମ୍ମିଳିତ
"कव्हरेज क्षेत्र, प्रसारण क्षेत्र","କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |"
कव्हर शीट,କଭର ସିଟ୍ |
बडबड,ଚାଟର୍
प्रजनन दर,ପ୍ରଜନନ ହାର
किंचित विकृती,ସାମାନ୍ୟ ବିକୃତି |
शिखर,ଶିଖର
"निकष, निकष","ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ"
गंभीर,ଗୁରୁତର
गंभीरता,ସମାଲୋଚନା
मकर क्लिप,ମକର ରାଶି କ୍ଲିପ୍ |
बदमाशांचे गडद साम्राज्य,ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |
क्रॉस क्रॉस हायब्रिडायझेशन,କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |
क्रॉस बँड संप्रेषण,କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |
असंबद्ध व्यक्तिचित्रण,ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |
क्रॉस संबंध,କ୍ରସ୍ ସମ୍ପର୍କ
ओलांडलेले क्षेत्र,ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |
किमान विकृती लेन्स,ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |
क्रॉस उत्पादन,କ୍ରସ୍ ଉତ୍ପାଦ |
असंबद्ध सिग्नल,ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
मजल्यांचे अतिक्रमण,ଚଟାଣର ଏନକାଉଣ୍ଟର |
संक्रमण क्षेत्र,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
संक्रमण बिंदू,ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ
विनिमय मूल्य,ବିନିମୟ ମୂଲ୍ୟ
वेक्टर-उत्पादन वेक्टर-उत्पादन,ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |
"क्रॉस सेक्शन, क्रॉस सेक्शन","କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |"
"एकाधिक संज्ञा, संकरित संज्ञा","ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |"
