Punjabi,Bengali
ਇਲੈਕਟ੍ਰੋਨ,ইলেকট্রন
ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ,ইলেক্ট্রন মরীচি
ਇਲੈਕਟ੍ਰੋਨ ਚਾਰਜ,ইলেকট্রন চার্জ
ਇਲੈਕਟ੍ਰੋਨ ਨਿਕਾਸੀ,ইলেকট্রন নির্গমন
ਇਲੈਕਟ੍ਰੋਨ ਵਹਾਅ,ইলেকট্রন প্রবাহ
ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ,ইলেকট্রন গ্যাস
ਇਲੈਕਟ੍ਰੋਨ ਜੰਤਰ,ইলেকট্রন ডিভাইস
ਇਲੈਕਟ੍ਰੋਨ ਮੋਰੀ ਜੋੜਾ,ইলেকট্রন গর্ত জোড়া
ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ,ইলেকট্রন - অণুবীক্ষণ যন্ত্র
ਇਲੈਕਟ੍ਰੋਨ ਔਰਬਿਟ,ইলেকট্রন কক্ষপথ
ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ,ইলেকট্রন শেল
ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ,ইলেকট্রন ভোল্ট
ਇਲੈਕਟ੍ਰੋਨ ਵੇਵ ਟਿਊਬ,ইলেক্ট্রন তরঙ্গ নল
ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਜ,ইলেকট্রনিক চার্জ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਤਣਾਅ,ইলেকট্রনিক ডেটা স্ট্রেস
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੁੰਜੀ,ইলেকট্রনিক কী
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),ইলেকট্রনিক মেইল (ই-মেইল)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪੁੰਜ,ইলেকট্রনিক ভর
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੰਖਿਆਤਮਕ,ইলেকট্রনিক সংখ্যাসূচক
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ,ইলেকট্রনিক সুইচিং
ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ,ইলেকট্রনিক ভোল্টমিটার
ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ,ইলেকট্রনিকভাবে টিউন করা রিসিভার
ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ,ইলেকট্রনিক্স শিল্প সমিতি
ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ,ইলেক্ট্রোপ্লেটিং
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,ইলেক্ট্রোস্কোপ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,তড়িৎচুম্বকত্ব
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ,ইলেক্ট্রোস্ট্যাটিক প্রবাহ
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ,ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী
ਤੱਤ,উপাদান
ਅੱਪਗਰੇਡ,আপগ্রেড
ਤਰੱਕੀ ਕੋਣ,অগ্রগতি কোণ
ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ,উপবৃত্তাকার প্রতিফলক
ਅੰਡਾਕਾਰ ਫਿਲਟਰ,উপবৃত্তাকার ফিল্টার
ਅੰਡਾਕਾਰ ਖੰਭੇ,উপবৃত্তাকার মেরু
ਏਮਬੈਡਡ ਸਿਸਟਮ,এমবেডেড সিস্টেম
absidic ਕੋਡ,অ্যাবসিডিক কোড
emitter,নির্গতকারী
emitter ਸਥਿਤੀ ਸੰਰਚਨਾ,ইমিটার ওরিয়েন্টেশন কনফিগারেশন
ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ,ইমিটার বাইপাস ক্যাপাসিটর
ਉਤਸਰਜਨ ਗੁਣ,নির্গত বৈশিষ্ট্য
ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ,ইমিটার যুগল পরিবর্ধক
emitter ਫੈਲਾਅ,বিকিরণকারী প্রসারণ
ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,ইমিটার ট্রেলিং
emitter ਰੋਧਕ,বিকিরণকারী প্রতিরোধক
emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ,ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন
ਐਮੀਟਰ ਬੇਸ ਜੰਕਸ਼ਨ,ইমিটার বেস জংশন
"ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ, ਈ.ਸੀ.ਐਲ","emitter যুগল যুক্তি, ECL"
ਮਸ਼ੀਨੀਕਰਨ,যান্ত্রিক
ਯੋਗ ਕਰੋ,সক্ষম
encapsulation,encapsulation
ਕੋਡਿਤਰਾ,কোডিত্র
ਐਨਕ੍ਰਿਪਸ਼ਨ,জোড়া লাগানো
ਸਰਕੂਲਰ ਲਾਭ,বৃত্তাকার লাভ
ਤਬਦੀਲੀ,রূপান্তর
ਪ੍ਰਣਾਲੀਗਤ,পদ্ধতিগত
ਸਰਕੂਲਰ ਵਿਸਥਾਪਨ,বৃত্তাকার স্থানচ্যুতি
ਲੰਬਕਾਰੀ antenna,অনুদৈর্ঘ্য অ্যান্টেনা
ਲੰਬਕਾਰੀ ਐਰੇ,অনুদৈর্ঘ্য অ্যারে
ਊਰਜਾ,শক্তি
ਊਰਜਾ ਪੱਟੀ,শক্তি বার
ਬੈਂਡ ਗੈਪ,ব্যান্ড ফাঁক
ਊਰਜਾ ਦਾ ਪੱਧਰ,শক্তি স্তর
ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ,শক্তি স্তরের চিত্র
ਵਿਸਤ੍ਰਿਤ ਪੁੰਜ ਨਿਰਧਾਰਨ,বর্ধিত প্রসারিত ভর স্পেসিফিকেশন
ਵਧਿਆ ਲੇਖ ਰਜਿਸਟਰਾਰ,বর্ধিত নিবন্ধ নিবন্ধক
ਵਾਧਾ,বৃদ্ধি
ਵਿਕਾਸ ਪੈਟਰਨ,বৃদ্ধি প্যাটার্ন
ਵਧਾਇਆ Mosfet,উন্নত Mosfet
ਐਂਟਰੌਪੀ,এনট্রপি
ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ,খাম demodulator
ਵਾਤਾਵਰਣ,পরিবেশ
"epitaxy ਵਾਧਾ, ਚੜ੍ਹਦਾ ਵਾਧਾ","এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি"
"epitracheal ਪਰਤ, ਚੜ੍ਹਦੀ ਪਰਤ","epitracheal স্তর, আরোহী স্তর"
"epitaxy, overriding","epitaxy, overriding"
epoxy-ਫਾਈਬਰ ਗਲਾਸ ਪੱਧਰ,epoxy-ফাইবার গ্লাস স্তর
EP-ROM,ইপি-রম
ਐਪਸੀਲੋਨ,epsilon
ਬਰਾਬਰੀ,সমতা
ਬਰਾਬਰੀ ਸਰਕਟ,সমীকরণ সার্কিট
ਸਮਾਨਤਾ,সমতা
ਸਮੀਕਰਨ,সমীকরণ
ਬਰਾਬਰੀ ਫਿਲਟਰ,ইকুয়ালাইজার ফিল্টার
ਸਮੀਕਰਨ,সমীকরণটি
ਭੂਮੱਧ ਸਮਤਲ,নিরক্ষীয় সমতল
isopotential ਲਾਈਨ,আইসোপোটেনশিয়াল লাইন
ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ,সমতুল্য পৃষ্ঠা
ਬਰਾਬਰ ਸਰਕਟ,সমতুল্য সার্কিট
ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਜਨਰੇਟਰ,সমতুল্য ইনপুট নয়েজ জেনারেটর
ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,সমতুল্য ইনপুট শব্দ প্রতিরোধের
ਬਰਾਬਰ ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਟਿਡ ਪਾਵਰ,সমতুল্য আইসোটোপিক বিকিরণ শক্তি
ਮਿਟਾਓ,মুছে ফেলা
ਊਰਜਾ ਦੀ ਪ੍ਰਕਿਰਿਆ,শক্তি প্রক্রিয়া
ਗਲਤੀ ਕੰਟਰੋਲ ਕੋਡਿੰਗ,ত্রুটি নিয়ন্ত্রণ কোডিং
ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ,ত্রুটি সংশোধন কোড
ਗਲਤੀ ਖੋਜ ਕੋਡ,ত্রুটি সনাক্তকরণ কোড
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,শিল্প খাত
ਗਲਤੀ ਦਰ,ত্রুটি হার
ਗਲਤੀ ਵੋਲਟੇਜ,ত্রুটি ভোল্টেজ
ਗਲਤੀ ਐਂਪਲੀਫਾਇਰ,ত্রুটি পরিবর্ধক
isaki diode,ইসাকি ডায়োড
ਐਚਿੰਗ,এচিং
ਈਥਰਨੈੱਟ,ইথারনেট
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,অয়লারের উপপাদ্য
ਮਾਪ ਘਟਣ ਵਾਲਾ ਮੋਡ,প্রশস্ততা হ্রাস মোড
ਵਾਸ਼ਪੀਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,বাষ্পীভবন প্রক্রিয়া
ਈ-ਵੈਕਟਰ,ই-ভেক্টর
ਸਮਾਨਤਾ,সমতা
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,ব্যতিক্রম হ্যান্ডলিং
ਵਾਧੂ ਸ਼ੋਰ ਅਨੁਪਾਤ,অতিরিক্ত শব্দ অনুপাত
ਟ੍ਰਿਪਲ ਕੋਡ,ট্রিপল কোড
ਉਤੇਜਨਾ ਸਾਰਣੀ,উদ্দীপনা টেবিল
ਈਕੋ XOR ਗੇਟ,ইকো XOR গেট
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸੌਫਟਵੇਅਰ,এক্সিকিউশন সফটওয়্যার
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਚਾਲ,মৃত্যুদন্ড সরানো
ਚੱਲਣ ਦਾ ਸਮਾਂ,সঞ্চালনের সময়
ਵਿਸ਼ੇਸ਼ ਨੌਰ ਗੇਟ,এক্সক্লুসিভ নর গেট
ਪ੍ਰਸਾਰਕ,সম্প্রচারক
ਘਾਤਕ ਸੜਨ,সূচকীয় ক্ষয়
ਘਾਤਕ ਡਾਇਓਡ,সূচকীয় ডায়োড
ਐਕਸਪੋਨੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸੀਰੀਜ਼,সূচকীয় ফুরিয়ার সিরিজ
ਘਾਤਕ ਫੰਕਸ਼ਨ,ব্যাখ্যামূলক কাজ
ਬਾਹਰੀ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ,বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের
ਬਹੁਤ ਉੱਚ ਆਵਿਰਤੀ,খুব উচ্চ ফ্রিকোয়েন্সি
ਉੱਚ ਸੰਭਾਵਨਾ,উচ্চ সম্ভাবনা
ਬਹੁਤ ਛੋਟੀ ਬਾਰੰਬਾਰਤਾ,খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি
ਗੈਰ-ਸੰਚਾਲਨ ਸੈਮੀਕੰਡਕਟਰ,দুর্ভেদ্য অর্ধপরিবাহী
ਫਾਇਲ ਖੋਲੋ,খোলা ফাইল
ਸੈਮੀਕੰਡਕਟਰ ਨਿਰਮਾਣ,সেমিকন্ডাক্টর ফ্যাব্রিকেশন
fabri pero resonator,ফ্যাব্রি পারো রেজোনেটর
ਪੈਨਲ,প্যানেল
ਗੁਣਕ,গুণক
ਕਾਰਕ ਸੰਬੰਧੀ,ফ্যাক্টোরিয়াল
ਮੰਤਰ,lacunae
ਧਿਆਨ,ক্ষয়
ਧਿਆਨ,ক্ষয়
ਫਾਹੀ ਇਕਪਾਸੜ ਪਾਰਦਰਸ਼ੀਤਾ ਮਾਪਣ ਵਾਲਾ,ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক
ਅਸਫਲਤਾ,ব্যর্থতা
ਫੇਲ ਮੋਡ,ব্যর্থ মোড
ਅਸਫਲਤਾ ਦੀ ਦਰ,ব্যর্থতার হার
ਫੇਅਰ ਚਾਈਲਡ ਸੈਮੀਕੰਡਕਟਰ,ফেয়ার চাইল্ড সেমিকন্ডাক্টর
ਪਤਝੜ ਦੀ ਮਿਆਦ,পতনের সময়কাল
ਪਤਿ ਕੈਲਾਡ ਕੋਰ,পাতি কালাদ কোর
ਪੈਟ ਕੋਰ,প্যাট কোর
ਢਹਿ,পতন
ਝੂਠਾ,মিথ্যা
ਫੋਲਡ ਪੇਪਰ,ভাঁজ করা কাগজ
ਇੰਪੁੱਟ,ইনপুট
ਜਾਰੀ ਨੰਬਰ,সংস্করণ সংখ্যা
ਫਰਾਦ,ফরাদ
ਫੈਰਾਡੇ ਪ੍ਰਭਾਵ,ফ্যারাডে প্রভাব
ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ,ফ্যারাডে ঘূর্ণন
faraday ਸਕਰੀਨ,ফ্যারাডে পর্দা
faraday ਸਥਿਰ,ফ্যারাডে ধ্রুবক
ਫੈਰਾਡੇ ਦਾ ਕਾਨੂੰਨ,ফ্যারাডে এর আইন
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,প্রতিরূপ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,প্রতিরূপ রিসিভার
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰਕ,প্রতিরূপ যোগাযোগকারী
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,প্রতিরূপ
ਨਕਲ ਸਿਗਨਲ,প্রতিলিপি সংকেত
ਤਿੱਖੀ ਕੋਰ,ধারালো কোর
ਤੇਜ਼ ਫੋਰੀਅਰ ਪਰਿਵਰਤਨ,দ্রুত ফোরিয়ার রূপান্তর
ਜਹਾਜ ਰਸੀਦ ਦਿਨਕਾਰੀ,জাহাজের রসিদ দিনকারি
ਫਾਈਲ ਵੰਡ ਅਨੁਸੂਚੀ,ফাইল বরাদ্দের সময়সূচী
ਘਾਤਕ ਗਲਤੀ,মারাত্মক ত্রুটি
ਮੂਲ ਫਾਇਲ,মূল ফাইল
ਇੰਪੁੱਟ,ইনপুট
"ਨੁਕਸ, ਨੁਕਸ","দোষ, দোষ"
ਨੁਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,দোষ বিশ্লেষণ
ਨੁਕਸ ਰੇਟਿੰਗ,ফল্ট রেটিং
ਨੁਕਸ ਸਥਾਨਕਕਰਨ,দোষ স্থানীয়করণ
ਨੁਕਸ ਸਥਾਨਕ ਪੁਲ,দোষ স্থানীয় সেতু
ਫਾਲਟ ਫਿਲਟਰ ਟੌਗਲ,ফল্ট ফিল্টার টগল
ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ,পতন সহনশীলতা
Fano ਦਾ ਐਲਗੋਰਿਦਮ,ফ্যানোর অ্যালগরিদম
ਜਾਰੀ ਨੰਬਰ,সংস্করণ সংখ্যা
ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ,ইস্যু নম্বর গাছ
ਫੈਕਸ,ফ্যাক্স
ਫਾਇਲ ਸੁਮੇਲ,ফাইল সংমিশ্রণ
F ਕਨੈਕਟਰ,F সংযোগকারী
ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ,ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সার
FEC ਕੋਡ,FEC কোড
ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ,ফেডারেল কমিউনিকেশনস কমিশন
ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ,পুনঃবিনিয়োগ লুপ লাভ
ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ,ক্ষয়প্রাপ্ত চৌম্বকীয় উপাদান
ਇੰਪੁੱਟ,ইনপুট
ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ,পুনঃবিনিয়োগ ফলন
ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ,ভরণপোষণ ক্ষতি
ਮੁੜ ਨਿਵੇਸ਼,পুনঃবিনিয়োগ
ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,পুনঃবিনিয়োগ পরিবর্ধক
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ,পুনঃপ্রবর্তন বিকৃতি
ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ,পুনর্বিনিয়োগ ব্লক চিত্র
ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ,পুনঃবিনিয়োগ স্ট্রীম চিত্র
ਬਹਾਲੀ ਲੂਪ,পুনঃস্থাপন লুপ
ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ,পুনঃবিনিয়োগ অসিলেটর
ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ,পুনঃবিনিয়োগের দৌড়
ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,পুনর্বিনিয়োগ স্থানচ্যুতি নিবন্ধন
ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ,পুনঃবিনিয়োগ নীতির চিত্র
ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵੋਲਟੇਜ ਚਿੱਤਰ,পুনঃপ্রবর্তন ভোল্টেজ ডায়াগ্রাম
ਫਰਮੀ ਪੱਧਰ,ফার্মি স্তর
ਫੇਰਿਕ ਇੰਡਕਟਰ,ফেরিক প্রবর্তক
ਫੇਰਾਈਟ,ফেরাইট
ferrite antenna,ফেরাইট অ্যান্টেনা
ferrite ਬੂਟੀ,ফেরাইট আগাছা
ferrite ਸਪਿਨਰ,ফেরাইট স্পিনার
ferrite ਵੱਖ ਕਰਨ ਵਾਲਾ,ফেরাইট বিভাজক
ਫੇਰਾਈਟ ਲਾਈਨ ਐਕਸਟੈਂਸ਼ਨ,ফেরাইট লাইন এক্সটেনশন
ਫੇਰਾਈਟ-ਕੋਰ ਟ੍ਰਾਂਸਫਾਰਮਰ,ফেরাইট-কোর ট্রান্সফরমার
ਫੇਰੋ ਕਰੋਮ ਟੇਪ,ফেরো ক্রোম টেপ
ferromagnetism,ফেরোম্যাগনেটিজম
ਕਿਸਮਤ,ভাগ্য
ਫੀਲਡ ਇਫੈਕਟ ਟਰਾਂਜ਼ਿਸਟਰ (FET),ফিল্ড ইফেক্ট ট্রানজিস্টর (FET)
ਚਰਬੀ ਬੂਸਟਰ,ফ্যাট বুস্টার
fret ਪੂਰਕ ਸਮਰੂਪਤਾ,fret পরিপূরক প্রতিসাম্য
ਚਰਬੀ ਘਟਾਓ ਮੋਡ,চর্বি হ্রাস মোড
"ਕਿਸਮਤ ਦਵੈਤ ਦੁਆਰ, ਦਵੈਤ ਦਰਵਾਜ਼ਾ","ভাগ্য দ্বৈত দরজা, দ্বৈত দরজা"
ਚਰਬੀ ਵਿਕਾਸ ਮੋਡ,চর্বি বৃদ্ধি মোড
fret ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,fret ফ্রিকোয়েন্সি প্রতিক্রিয়া
ਫੈਟ ਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ফ্যাট গ্রাফিক বিশ্লেষণ
ਕਿਸਮਤ ਨਿਵੇਸ਼ ਸੁਰੱਖਿਆ,ভাগ্য বিনিয়োগ নিরাপত্তা
ਚਰਬੀ ਉਲਟ,চর্বি বিপরীত
ਕਿਸਮਤ ਸਮਝੌਤਾ,ভাগ্য চুক্তি
ਚਰਬੀ mosfet,চর্বি mosfet
ਚਰਬੀ ਚਾਲਕਤਾ,চর্বি পরিবাহিতা
ਸੌਣ ਦਾ ਸਮਾਂ,ঘুমের সময়
ਫਾਇਲ ਆਯਾਤ,ফাইল আমদানি
ਫਾਈਬਰ,ফাইবার
ਫਾਈਬਰ ਕੁਨੈਕਟਰ,ফাইবার সংযোগকারী
ਫਾਈਬਰ ਵੰਡਿਆ ਡਾਟਾ ਇੰਟਰਫੇਸ,ফাইবার বন্টিত ডেটা ইন্টারফেস
ਫਾਈਬਰ ਗਲਾਸ,ফাইবার গ্লাস
ਫਾਈਬਰ ਆਪਟਿਕ ਲਿੰਕ,ফাইবার অপটিক লিঙ্ক
ਫਾਈਬਰ ਆਪਟਿਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,ফাইবার অপটিক্স ট্রান্সমিশন উইন্ডো
ਫਾਈਬਰ ਲਾਈਟ ਡਿਟੈਕਟਰ,ফাইবার আলো আবিষ্কারক
ਫਾਈਬਰ ਬੰਧਨ,ফাইবার বন্ধন
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,ফিবোনাচি সংখ্যা
ਵਰਚੁਅਲ ਸ਼ੋਰ ਜਨਰੇਟਰ,ভার্চুয়াল নয়েজ জেনারেটর
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਦੀ ਵਫ਼ਾਦਾਰੀ,প্রাপকের বিশ্বস্ততা
ਧੋਖਾਧੜੀ,জালিয়াতি
ਖੇਤਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ,এলাকা সাহায্যপ্রাপ্ত
ਖੇਤਰ ਪ੍ਰਭਾਵ ਜੰਤਰ,ফিল্ড ইফেক্ট ডিভাইস
ਖੇਤਰ ਪ੍ਰਭਾਵ ਸਵਿੱਚ,ক্ষেত্র প্রভাব সুইচ
ਖੇਤਰ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਟਰਾਂਜ਼ਿਸਟਰ,ক্ষেত্র কার্যকর ট্রানজিস্টর
ਖੇਤਰ ਨਿਕਾਸ,ক্ষেত্র নির্গমন
ਲੀਡ ਸਰੀਰ,সীসা শরীর
ਖੇਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,ক্ষেত্রের ফ্রিকোয়েন্সি
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,ক্ষেত্রের তীব্রতা
ਖੇਤਰ ਪ੍ਰੋਗਰਾਮ ਤਰਕ ਐਰੇ,ফিল্ড প্রোগ্রাম লজিক অ্যারে
ਖੇਤਰ ਟੈਸਟ,ক্ষেত্র পরীক্ষা
ਖੇਤਰ ਰੱਦ,ক্ষেত্র বাতিল
FIFO ਮੈਮੋਰੀ,ফিফো মেমরি
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,দক্ষতা সূচক
ਫਾਈਲ,ফাইল
ਫਾਈਲ ਫਿਲਰ,ফাইল ফিলার
ਫਾਈਲ ਕਮਾਂਡ,ফাইল কমান্ড
ਫਾਇਲ ਸਰਵਰ,ফাইল সার্ভার
ਪਰਤ ਕੈਪਸੀਟਰ,স্তর ক্যাপাসিটর
ਪਰਤ ਰੋਧਕ,স্তর প্রতিরোধক
ਫਿਲਟਰ,ছাঁকনি
ਫਿਲਟਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ফিল্টার বৈশিষ্ট্য
ਫਿਲਟਰ ਸਰਕਟ,ফিল্টার সার্কিট
ਸੰਗ੍ਰਹਿ,সংগ্রহ
ਫਿਲਟਰ ਡਿਜ਼ਾਈਨ,ফিল্টার ডিজাইন
ਸੰਚਾਰ ਡਾਟਾ,যোগাযোগ তথ্য
ਫਿਲਟਰ ਵਿਧੀ,ফিল্টার পদ্ধতি
ਫਿਲਟਰ ਪੁਨਰ ਨਿਰਮਾਣ,ফিল্টার পুনর্গঠন
ਅੰਤਮ ਅਸੈਂਬਲਿੰਗ,চূড়ান্ত সমাবেশ
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,আঙুলের ছাপ
ਸੀਮਤ ਆਵੇਗਸ਼ੀਲ ਰਿਪੋਰਟਿੰਗ ਫਿਲਟਰ,সীমাবদ্ধ আবেগপূর্ণ রিপোর্টিং ফিল্টার
ਸੀਮਿਤ ਪੈਰਾਮੀਟਰ,সীমাবদ্ধ পরামিতি
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,সসীম রাষ্ট্র মেশিন
ਗੋਲੀਬਾਰੀ ਕੋਣ,ফায়ারিং কোণ
ਫਰਮਵੇਅਰ,ফার্মওয়্যার
ਪਹਿਲਾ ਚਿੱਤਰ ਸ਼ਬਦ,প্রথম চিত্র শব্দ
ਪਹਿਲਾ ਆਰਡਰ ਪਰਾਸ਼,প্রথম আদেশ প্রশ
ਫਿਸ਼ਰ ਲੂਪ ਟੈਸਟ,ফিশার লুপ পরীক্ষা
ਸਥਿਰ,ধ্রুবক
ਸਥਿਰ attenuator,স্থায়ী attenuator
ਸਥਿਰ ਸਥਿਤੀ,স্থির অভিযোজন
ਸਥਿਰ ਕੈਲਕੁਲੇਟਰ,স্থির ক্যালকুলেটর
ਸਥਿਰ ਖੇਤਰ,নির্দিষ্ট এলাকা
ਅਸਾਈਨਮੈਂਟ ਮਸ਼ੀਨ,অ্যাসাইনমেন্ট মেশিন
ਨਿਸ਼ਚਿਤ ਸਮਾਂ ਕੰਟਰੋਲਰ,নির্দিষ্ট সময় নিয়ামক
ਝੰਡਾ,পতাকা
flange,ফ্ল্যাঞ্জ
ਫਲੈਪ attenuator,ফ্ল্যাপ অ্যাটেনুয়েটর
ਚਮਕਦਾਰ,আভা
ਚਮਕ ਕਨਵਰਟਰ,উজ্জ্বলতা রূপান্তরকারী
ਗਲੋ,flamboyant
ਫਲੈਟ ਫਲੋਰ ਸਕੈਨਿੰਗ,সমতল মেঝে স্ক্যানিং
ਫਲੈਟ ਕੋਇਲ,সমতল কুণ্ডলী
ਫਲੈਟ ਫਾਇਲ,ফ্ল্যাট ফাইল
ਫਲੈਟ ਫਿਲਟਰ,সমতল ফিল্টার
ਫਲੈਟ ਪੈਕ,ফ্ল্যাট প্যাক
ਫਲੈਟ ਰਿਬਨ ਕੇਬਲ,সমতল পটি তারের
ਫਲੈਟ ਚੋਟੀ ਦਾ ਨਮੂਨਾ,সমতল শীর্ষ নমুনা
F-ਪਰਤ,F-স্তর
F-ਲੇਅਰ ਆਇਨੋਸਫੀਅਰ,F-স্তর আয়নোস্ফিয়ার
ਫਲੇਮਿੰਗ,ফ্লেমিং
ਫਲੇਮਿੰਗ ਅਤੇ ਕਲਿੰਟਨ ਡਾਇਵਰਜੈਂਸ ਵਿਧੀ,ফ্লেমিং এবং ক্লিনটনের বিচ্যুতি পদ্ধতি
ਉੱਡਣਾ,ফ্লাটার
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,ফ্লটার আওয়াজ
ਫਲਟਰ ਫੋਟੋਮੀਟਰ,ফ্লটার ফটোমিটার
ਫਲਿਪ ਫਲਾਪ,ফ্লিপ ফ্লপ
