Malayalam,Punjabi
ശമ്പളത്തിൽ നിന്നുള്ള കിഴിവ്,ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ
പമാണം,ਡੀਡ
പണയത്തിന്റെ കരാർ,ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ
കരുതലർ യൂണിവേഴ്സിറ്റി,ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ
വികൃതമാക്കുക,ਖਰਾਬ
മാനസികം,ਹਕ਼ੀਕ਼ੀ
മലിനീകരണം,Defalcation
വിസമ്മതം,ਮਾਣਹਾਨੀ
കുറ്റം,ਮੂਲ
തകർച്ച,ਡਿਫਾਲਟਰ
കുറവുള്ള,ਨੁਕਸਦਾਰ
രാജരക്ഷ,ਬਚਾਅ
പ്രതിരോധ ഉപദേശം,ਬਚਾਅ ਪੱਖ
പ്രതിരോധ നിർമ്മാണം,ਰੱਖਿਆ ਉਤਪਾਦਨ
എതൃകക്ഷി,ਬਚਾਓ ਪੱਖ
മാറ്റിവയ്ക്കുക,ਮੁਲਤਵੀ
മാറ്റിവച്ച ചെലവ്,ਮੁਲਤਵੀ ਖਰਚੇ
എതിര്പ്പ്,ਉਲੰਘਣਾ
കമ്മി,ਘਾਟਾ
കമ്മി ബജറ്റ്,ਘਾਟਾ ਬਜਟ
നിര്വചിക്കുക,ਪ੍ਰਭਾਸ਼ਿਤ
വിസമ്മതിക്കുക,ਮੁਲਤਵੀ
അധalal അപലതം,ਨਿਘਾਰ
ഡിഗ്രി,ਡਿਗਰੀ
ദമ്പര്നം,ਡੀਜੂਰ
താമസിക്കുക,ਦੇਰੀ
പതിനിധി,ਡੈਲੀਗੇਟ
ഏറ്റെടുത്ത അതോറിറ്റി,ਸੌਂਪਿਆ ਅਥਾਰਟੀ
പതിനിധിസംഘം,ਵਫਦ
അധികാരങ്ങളുടെ പ്രതിനിധി,ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ
ഇല്ലാതാക്കുക,ਮਿਟਾਓ
ദീപീകരണം,ਹਟਾਉਣਾ
കരുതിക്കൂട്ടി,ਜਾਣਬੁੱਝ ਕੇ
അപലപിക്കല്,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
വിശദീകരിക്കുന്നു,ਕਮੀ
പവൃത്തി,ਸੀਮਾ
മോചിപ്പിക്കുക,ਸਪੁਰਦ ਕਰੋ
പസവം,ਡਿਲਿਵਰੀ
അവകാശം,ਮੰਗ
ആവശ്വാസ കുറിപ്പ്,ਮੰਗ ਨੋਟ
നിര്മതി,ਹੱਦਬੰਦੀ
ഡെമി-ഉദ്യോഗസ്ഥൻ,ਡੈਮੀ-ਅਧਿਕਾਰੀ
ജനാധിപത്യം,ਲੋਕਤੰਤਰ
വിശദീകരണം,ਪ੍ਰਦਰਸ਼ਨ
നാശ്ചരം,ਨਿਰਾਸ਼ਾ
കലഹം,ਕਬਰਸਤਾਨ
നിഷേധിക്കല്,ਇਨਕਾਰ
വിഭാഗത്തെ,ਸੰਜੋਗ
ഡി നോവോ,Do ਨੂਵੋ
നിഷേധിക്കുക,ਇਨਕਾਰ
വേര്പിരിയുക,ਰਵਾਨਾ
വകുപ്പ്,ਵਿਭਾਗ
വകുപകമായ,ਵਿਭਾਗੀ ਵਿਭਾਗ
വകുപ്പുതല പ്രവർത്തനം,ਵਿਭਾਗੀ ਕਾਰਵਾਈ
വകുപ്പുതല അന്വേഷണം,ਵਿਭਾਗੀ ਜਾਂਚ
ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം,ਵਿਭਾਗੀ ਜਾਂਚ
ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്,ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ
ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി,ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ
വകുപ്പുതല അശ്രദ്ധ,ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ
വകുപ്പുതല അനുമതി,ਵਿਭਾਗੀ ਅਧਿਕਾਰ
വകുപ്പുതല യോഗ്യതാ പരീക്ഷ,ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
വേര്പാട്,ਰਵਾਨਗੀ
ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്,ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ
ആശയിക്കുന്ന,ਨਿਰਭਰ
ആശ്രിതരായ കുട്ടികൾ,ਨਿਰਭਰ ਬੱਚੇ
വിനസിക്കുക,ਤੈਨੁਸ਼
പപ്പോന്ദ്ദം,ਡੀਪੋਨੈਂਟ
നാടുകടത്തല്,ਦੇਸ਼ ਨਿਕਾਲੇ
ഉദാത്തൊരു,ਅਪਗ੍ਰੇਡ
നിക്ഷേപം,ਜਮ੍ਹਾ
ഡിപ്പോ,ਡਿਪੂ
മൂല്യത്തകർച്ച,ਕਮੀ
വിഷാദമുള്ള ക്ലാസ്,ਉਦਾਸ ਕਲਾਸ
കവരുക,ਵਾਂਝੇ
ആവരണം,ਡੈਪੂਟੇਸ਼ਨ
ഡെപ്യൂട്ടേഷൻ അലവൻസ്,ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ
ഡെപ്യൂട്ടി,ਡਿਪਟੀ
ധൈര്യമുള്ളവർ,ਡੀਰ ਰਜਿਸਟਰ
ഡ്യൂട്ടിയുടെ ഡെറൽ,ਡਿ duty ਟੀ ਦੀ ਘਾਟ
ഉറിപ്പ്,ਦਰੇਰਾ
ദുരന്തം,ਡੈਗੋਗੇਸ਼ਨ
അവശിഷ്ടപരമായ,ਅਪਮਾਨਜਨਕ
അവഹേളനപരമായ പരാമർശം,ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ
പിന്ഗാമി,ਵੰਸ਼ਜ
വിവരണം,ਵੇਰਵਾ
അര്ഹത,ਯੋਗ
ചിതണം,ਡਿਜ਼ਾਇਨ
പഖാപിക്കുക,ਮਨੋਨੀਤ
പദവി,ਅਹੁਦਾ
അയക്കുക,ਭੇਜਣਾ
അയണി കുറിപ്പ്,ਡਿਸਪੈਚ ਨੋਟ
പാസ്ചാർച്ച് രജിസ്റ്റർ,ਡੈਪਿਪਰ ਰਜਿਸਟਰ
ഉദ്ദിഷ്ടസ്ഥലം,ਮੰਜ਼ਿਲ
നിര്ഗതിയായ,ਵਿਖਾਵਾ
പതേകവിവരം,ਵੇਰਵਾ
വിശദമായ,ਵੇਰਵਾ
കണ്ടുപിടിക്കുക,ਖੋਜਿਆ
തടങ്കല്,ਨਜ਼ਰਬੰਦੀ
ഡിറ്റനോ,ਉਚਾਰੇ ਹੋਏ
നിശ്ചയം,ਦ੍ਰਿੜਤਾ
തടയല്,ਨਿਘਾਰ
ദോഷം,ਨੁਕਸਾਨ
ദോഷകരമായ,ਨੁਕਸਾਨਦੇਹ
വിലകുറയ്ക്കല്,ਦੀ ਘਾਟ
നാശക്കേട്,ਤਬਾਹੀ
വികസനം,ਵਿਕਾਸ
വതിചലിക്കുക,ਭਟਕਣਾ
ഉപായം,ਜੰਤਰ
ഭക്തി,ਸ਼ਰਧਾ
രോഗംനിര്ണയിക്കുക,ਨਿਦਾਨ
രേഖാലേഖം,ਚਿੱਤਰ
ഡയറി,ਡਾਇਰੀ
ശാസന,ਹੁਕਮ
ഇതര മരിക്കുന്നു,ਮਰਦਾ ਨਹੀ
പഥാഹാരകമം,ਖੁਰਾਕ
ദഹിപ്പിക്കുക,ਹਜ਼ਮ
അന്തസ്സോടെ,ਮਨਘੜਤ
പതാപം,ਮਾਣ
വ്യതിരിക്ത,ਡਿਜਸ਼ਨ
ഹിച്ചഹം,Dilatory
വൈഷമം,ਦੁਬਿਧਾ
അധാനശീലനായ,ਮਿਹਨਤੀ
പരിമാണം,ਮਾਪ
ബിരുദപതം,ਡਿਪਲੋਮਾ
നയതന്ത്ര്യം,ਕੂਟਨੀਤੀ
നയതന്ത്ര പ്രതിരോധശേഷി,ਕੂਟਨੀਤਕ ਛੋਟ
നേരിട്ട്,ਸਿੱਧਾ
നേരിട്ടുള്ള മത്സരം,ਸਿੱਧਾ ਮੁਕਾਬਲਾ
നേരിട്ടുള്ള അഭിമുഖം,ਸਿੱਧਾ ਇੰਟਰਵਿ.
സംവിധാനം,ਦਿਸ਼ਾ
മേല്വിലാസപ്പട്ടിക,ਡਾਇਰੈਕਟਰੀ
നേരിട്ടുള്ള റിക്രൂട്ട്,ਸਿੱਧੀ ਭਰਤੀ
അനുവദിക്കരുത്,ਅਸਵੀਕਾਰ ਕਰੋ
വികലത,ਅਪਾਹਜਤਾ
വികലാംഗ വ്യക്തി,ਅਯੋਗ ਵਿਅਕਤੀ
പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ,ਅਯੋਗਤਾ ਲਾਭ
അസൗകരം,ਨੁਕਸਾਨ
വിസമ്മതിക്കുക,ਅਸਹਿਮਤ
അനുവദനീയമല്ല,ਅਸਵੀਕਾਰ ਕੀਤਾ
വിസമ്മതം,ਅਸਵੀਕਾਰ
അതാഹിതം,ਤਬਾਹੀ
ദുരന്ത നിവാരണം,ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ
പിരിച്ചുവിടുക,ਭਾਂਡੇ
അസംബ്ലി,ਵੰਡ
ഉപേക്ഷിക്കുക,ਰੱਦ
ഒഴിവാക്കുക,ਡਿਸਚਾਰਜ
ഡിസ്ചാർജ് സ്ലിപ്പ്,ਡਿਸਚਾਰਜ ਸਲਿੱਪ
അച്ചടക്ക നടപടി,ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ
അച്ചടക്ക നടപടിക്രമം,ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ
അച്ചടക്കം,ਅਨੁਸ਼ਾਸਨ
വിവേകം,ਵਿਗਾੜ
പകാശനം,ਖੁਲਾਸਾ
അസംതൃപ്തിയുള്ള,ਅਸੰਤੁਸ਼ਟ
നിർണ്ണയിക്കുക,ਬੰਦ
നിറുത്തുക,ਬੰਦ ਕਰੋ
തരുക,ਵਿਵਾਦ
കിഴിവ്,ਛੂਟ
കണ്ടെത്തുക,ਖੋਜ ਕਰੋ
അപമാനിക്കുക,ਬਦਨਾਮੀ
പൊരുത്തക്കേട്,ਅੰਤਰ
വിവേകം,ਵਿਵੇਕ
വിവേചനാധികാര ഗ്രാന്റ്,ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ
വിവേചനാധികാരശക്തി,ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ
വിവേചനം,ਵਿਤਕਰਾ
സംവാദം,ਵਿਚਾਰ ਵਟਾਂਦਰੇ
ആത്മാര്ഥതയില്ലാത്ത,ਬੇਈਮਾਨ
അപമാനം,ਬੇਇੱਜ਼ਤੀ
ശിഥിലത,ਵਿਗਾੜ
ചകം,ਡਿਸਕ
സ്ഥാനഭാവം,ਉਜਾੜਾ
അവിശ്വസ്ത,ਬੇਵਫ਼ਾ
പുറംതള്ളുക,ਖਾਰਜ
പുറംതള്ളല്,ਬਰਖਾਸਤਗੀ
പിരിച്ചുവിടൽ നടപടിക്രമം,ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ധിക്കരിക്കുക,ਅਣਆਗਿਆਕਾਰੀ
അവവസ്ഥ,ਵਿਕਾਰ
അചന്തരമായ,ਅਸੰਗਤ
അസമതം,ਅਸਮਾਨਤਾ
ഡിസ്പാച്ച് വിഭാഗം,ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ
വിശദീകരിക്കാനാകും,ਡਿਸਪੈਂਸਬਲ
ചിതറുക,ਫੈਲਾਓ
സ്ഥലംമാറ്റി,ਉਜਾੜੇ
പദര്ശനം,ਡਿਸਪਲੇਅ
അനിഷ്ടം,ਨਾਰਾਜ਼ਗੀ
പങ്കുമാറ്റം,ਨਿਪਟਾਰਾ
പുറന്തള്ളുന്നു,ਦਾ ਿਨਪਟਾਰਾ
സ്ഥാനം,ਸੁਭਾਅ
പുറംതൊലി,ਡਿਸਪੋਸੈਸ
തര്ക്കം,ਵਿਵਾਦ
അഭാവം,ਅਯੋਗਤਾ
അവഗണിക്കുക,ਅਣਡਿੱਠ
വേര്പിരിയല്,ਵਿਘਨ
അസംതൃപ്തി,ਅਸੰਤੁਸ਼ਟੀ
വിയോജിപ്പ്,ਅਸਹਿਮਤੀ
അപമാനകരമായ,ਵਿਗਾੜ
പിത്തരുത്,ਭਿੰਨ ਭਿੰਨ
പിരിച്ചുവിടുക,ਭੰਗ
അലിയിക്കുക,ਭੰਗ
വിദൂര പഠനം,ਦੂਰੀ ਸਿੱਖਣ
ദൈർഘ്യമേറിയ,ਡਿਸਟਿਲਰੀ
വ്യത്യസ്തരായ,ਵੱਖਰਾ
വിവേചിക്കുക,ਵੱਖ ਕਰਨਾ
വളച്ചൊടിക്കൽ,ਭਟਕਣਾ
ദുരിതം,ਪ੍ਰੇਸ਼ਾਨੀ
വിതരണം ചെയ്യുക,ਵੰਡ
വിതരണ,ਵੰਡ
ജില്ല,ਜ਼ਿਲ੍ਹਾ
ജില്ലാ കേന്ദ്രം,ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ
ശലം,ਪਰੇਸ਼ਾਨੀ
ഡിറ്റോ,Ditto
വതിചലനം,ਡਾਇਵਰਸ਼ਨ
ലാഭിക്കുക,ਲਾਭਅੰਸ਼
ഡിവിഷൻ,ਵੰਡ
വിവാഹമോചനം,ਤਲਾਕ
ഡോക്കറ്റ്,ਡੌਕੇਟ
ഡോക്ടര്,ਡਾਕਟਰ
രേഖ,ਦਸਤਾਵੇਜ਼
ഡോക്യുമെന്ററി തെളിവുകൾ,ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ
പ്രമാണീകരണം,ਦਸਤਾਵੇਜ਼
വാസസ്ഥലം,ਨਿਵਾਸ
ഡൊമിസൈൽ സർട്ടിഫിക്കറ്റ്,ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ
പബലമായ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
സംഭാവന,ਦਾਨ
ഡോസിയർ,ਡੌਸੀਅਰ
സംശയകരമായ,ਸ਼ੱਕੀ
ഡ ove ടെയ്ലിംഗ്,ਡੋਵ ਟੇਲਿੰਗ
താഴേക്ക്,ਡਾਉਨ ਗ੍ਰੇਡ
കരട്,ਡਰਾਫਟ
ഡ്രാഫ്റ്റ് മറുപടി,ਖਰੜਾ ਜਵਾਬ
കടുത്ത നടപടി,ਸਖਤ ਉਪਾਅ
വര്ണിക്കുക,ਡਰਾਅ ਕਰੋ
ഡ്രോക്കർ,ਦਰਾਜ਼
ഡ്രോയിംഗ്,ਡਰਾਇੰਗ
വരള്ച്ച,ਸੋਕੇ
വരണ്ട പ്രമോഷൻ,ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ
ഇരട്ട ചാർജ്,ਦੋਹਰਾ ਚਾਰਜ
ഇരട്ട പൗരത്വം,ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ
കുടിശ്ശിക,ਬਕਾਇਆ
കൃത്യമായ ശ്രദ്ധ,ਦੁਏ ਦਿਲਿਗੇਨ C ਏ
കുടിശ്ശിക,ਬਕਾਏ
ശരിക്കൊണ്ടാക്കുക,ਵਿਧੀਵੱਧ
പകര്പ്പെടുക്കുക,ਡੁਪਲਿਕੇਟ
കാലയളവ്,ਅਵਧੀ
ദരക്ഷകർ,ਗੜਬੜ
കടമ,ਡਿ uty ਟੀ
ഡ്യൂട്ടി അലവൻസ്,ਡਿ uty ਟੀ ਭੱਤਾ
ഡ്യൂട്ടി ചാർട്ട്,ਡਿ duty ਟੀ ਚਾਰਟ
നികുതി അവധി,ਡਿ duty ਟੀ ਛੁੱਟੀ
കടപ്പാട്,ਡਿ uty ਟੀ ਕਮਰਾ
മരിക്കുന്ന പ്രഖ്യാപനം,ਮਰਨ ਦਾ ਐਲਾਨ
ചലനാത്മകത,ਗਤੀਸ਼ੀਲਤਾ
പകാശിത,ਈਅਰਮਾਰਕ
സമ്പാദിച്ച അവധി,ਕਮਾਈ ਛੁੱਟੀ
വരുമാനം,ਕਮਾਈ
പരിസ്ഥിതി സൗഹൃദ,ਈਕੋ-ਦੋਸਤਾਨਾ
പരിസ്ഥിതിവിജ്ഞാനം,ਵਾਤਾਵਰਣ
സാന്വത്തികമായ,ਆਰਥਿਕ
സാമ്പത്തിക ചൂഷണം,ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ
സമ്പദ്,ਆਰਥਿਕਤਾ
ഇക്കണോമി ക്ലാസ്,ਆਰਥਿਕਤਾ ਕਲਾਸ
എഡിറ്റിംഗ്,ਸੰਪਾਦਨ
പതിപ്പ്,ਐਡੀਸ਼ਨ
എഡിറ്റോറിയൽ,ਸੰਪਾਦਕੀ
പഠനം,ਸਿੱਖਿਆ
വിദ്യാഭ്യാസ ജീവിതം,ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ
വിദ്യാഭ്യാസ ഇൻസ്റ്റിറ്റ്യൂട്ട്,ਵਿਦਿਅਕ ਸੰਸਥਾ
വിദ്യാഭ്യാസ യോഗ്യത,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
ഫലം,ਪ੍ਰਭਾਵ
സഫലമായ,ਅਸਰਦਾਰ
ഫലപ്രദമായ തീയതി,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
ഇഫക്റ്റുകൾ,ਪ੍ਰਭਾਵ
ഫലപ്ലയം,ਕੁਸ਼ਲਤਾ
കാര്യക്ഷമത,ਕੁਸ਼ਲਤਾ
കഴിവുള്ള,ਅਸਰਦਾਰ
പുറത്താക്കൽ,ਬਾਹਰ ਕੱ .ਣ
വിപുലീകരിക്കുക,ਵਿਸਤ੍ਰਿਤ
ഭീഷണിപ്പെടുത്തുക,Elapse
തിരഞ്ഞെടുക്കപ്പെട്ട പ്രതിനിധി,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
തിരഞ്ഞെടുപ്പ്,ਚੋਣ
ഇലക്ടറൽ കോളേജ്,ਚੋਣ ਕਾਲਜ
വചയിതാവ്,ਵੋਟਰਾਂ
വൈദ്യുതീകരണം,ਬਿਜਲੀ
ഇലക്ട്രോണിക് മാധ്യമങ്ങൾ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
മൂലകം,ਐਲੀਮੈਂਟਰੀ
യോഗം,ਯੋਗਤਾ
യോഗ്യതാ പരീക്ഷ,ਯੋਗਤਾ ਟੈਸਟ
ഉന്മേഷം,ਖਾਤਮੇ
വാചാലത,ਭਾਸ਼ਣ
ശലപ്പെടുത്തുക,ਸ਼ਰਮਿੰਦਾ
വഞ്ചന,ਗਬਨ
മുദ,ਚਿੰਨ੍ਹ
എംബോസിംഗ് മുദ്ര,ਮੋਹਿੰਗ ਮੋਹਰ
അടിയന്തരാവസ്ഥ,ਐਮਰਜੈਂਸੀ
അടിയന്തര ആശ്വാസം,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
വേര്പെട്ടു,ਸੰਕਟਕਾਲੀਨ
കുടിയേറിപാര്പ്പ്,ਪਰਵਾਸ
നീളമുള്ള,ਜਲਦਬਾਜ਼ੀ
എംപാനൽമെന്റ്,ਅਵਿਸ਼ਵਾਸੀ
സമാനുഭാവം,ਹਮਦਰਦੀ
നിയമിക്കുക,ਨੌਕਰੀ
തൊഴിലാളി,ਕਰਮਚਾਰੀ
ജീവനക്കാരുടെ പങ്കാളിത്തം,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
ജീവനക്കാരന്റെ സംഭാവന,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
ജീവനക്കാരുടെ പ്രൊവിഡന്റ് ഫണ്ട്,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
തൊഴിലുടമ,ਮਾਲਕ
തൊഴില്,ਰੁਜ਼ਗਾਰ
തൊഴിൽ കൈമാറ്റം,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
തൊഴിൽ അറിയിപ്പ്,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
തൊഴിൽ ഓഫീസ്,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
ശക്തിപ്പെടുത്തുന്ന,ਸ਼ਕਤੀਕਰਨ
ശാക്തീകരണ,ਸਸ਼ਕਤੀਕਰਨ
നടക്കുക,ਦਾ ਵੇਰਵਾ
നടന്നാൽ,ਲਾਗੂ ਕਰਨ
En ബ്ലോക്ക്,En ਬਲਬ
ഇകാഷ്,ਨ੍ਰਿਤ
അടക്കംചെയ്യുക,ਬੰਦ
ധൈരം,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
കയ്യേറു,ਘ੍ਰਿਣਾਯੋਗ
ല്യൂബ്രൻസ്,ਪ੍ਰੇਸ਼ਾਨ
മേലൊപ്പുവയ്ക്കുക,ਸਮਰਥਨ
നിരോധനം,ਐਂਡੋਮੈਂਟ
അവസാന ഉൽപ്പന്നം,ਅੰਤ ਉਤਪਾਦ
ഊര്ജം,Energy ਰਜਾ
നിര്ബന്ധിക്കുക,ਲਾਗੂ ਕਰੋ
ഇടപഴകുക,ਰੁੱਝੇ ਹੋਏ
മെച്ചപ്പെടുത്തൽ,ਵਾਧਾ
പഴുതുക,ਦਾਖਲਾ
En മാസിൽ,En ਮਾਸੀ
അനേഷണം,ਪੜਤਾਲ
പേരെഴുതുക,ਦਾਖਲਾ
എൻറോൾമെന്റ് (= എൻറോൾമെന്റ്),ਦਾਖਲਾ (= ਦਾਖਲਾ)
എൻറോൾമെന്റ് നമ്പർ,ਦਾਖਲਾ ਨੰਬਰ
വഴിയിൽ,ਰਸਤੇ ਵਿੱਚ
ഉറപ്പാക്കുന്നത്,ਹੋਂਦ
ഉറപ്പാക്കുക,ਯਕੀਨੀ ਬਣਾਓ
പവേശിക്കുക,ਦਾਖਲ ਕਰੋ
എന്റർപ്രൈസ്,ਉੱਦਮ
വിനോദിപ്പിക്കുക,ਮਨੋਰੰਜਨ
വിനോദം,ਮਨੋਰੰਜਨ
സ്ഥാപകരം,ਹੱਕਦਾਰ
അർഹതയുണ്ട്,ਹੱਕਦਾਰ
അധികാരാവകാശം,ਇੰਟਾਈਟਲਮੈਂਟ
പ്രവേശനം,ਪਰਵੇਸ਼
ചതിക്കുന്ന,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
പവേശം,ਦਾਖਲਾ
എൻട്രി ലെവൽ ജോലി,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
എണ്ണക്കല്ല്,ਗਣਨਾ
പരിസ്ഥിതി,ਵਾਤਾਵਰਣ
പ്രതിനിധി,ਰਾਜਦੂਤ
സാംക്രമികരോഗം,ਮਹਾਂਮਾਰੀ
ശീതനം,ਐਪੀਟੋਮ
സമതം,ਸਮਾਨਤਾ
സന്തുലിതാവസ്ഥ,ਸੰਤੁਲਨ
സജ്ജീകരണം,ਉਪਕਰਣ
ഇക്വിറ്റി,ਇਕੁਇਟੀ
തുലതയുള്ള,ਬਰਾਬਰ
വക്രത,ਬਰਾਬਰ
ഉന്ബങ്ങുക,ਖਰਾਬੀ
എറാറ്റ,ਇਰੱਟਾ
പിശക്,ਗਲਤੀ
വർദ്ധനവ്,ਚੜ੍ਹਨਾ
അകന്വടി,ਐਸਕਾਰਟ
സത്തായ,ਜ਼ਰੂਰੀ
സ്ഥാപനം,ਸਥਾਪਨਾ
വിലമതിക്കുക,ਅੰਦਾਜ਼ਾ ਲਗਾਓ
കണക്കാക്കിയ ചെലവ്,ਅਨੁਮਾਨਤ ਲਾਗਤ
നീതിശാസ്ത്രം,ਨੈਤਿਕਤਾ
മരാദ,Itiquette
ഒഴിപ്പിക്കല്,ਨਿਕਾਸੀ
ഒഴിഞ്ഞുമാറുക,ਪਹਿਲਾਂ
മൂല്യനിർണ്ണയം,ਮੁਲਾਂਕਣ
ഇരട്ട സംഖ്യ,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
അന്തിമമായ,ਆਖਰਕਾਰ
കുടിയിറക്കല്,ਬੇਦਖਲੀ
തെളിവ്,ਸਬੂਤ
വികസിക്കുക,ਵਿਕਸਿਤ
സൂക്ഷ്മമായ,ਬਿਲਕੁਲ
പരീക്ഷ,ਇਮਤਿਹਾਨ
പരീക്ഷണി,ਪ੍ਰੀਖਿਆ
പരീക്ഷകന്,ਪ੍ਰੀਖਿਅਕ
ഉദാഹരണം,ਉਦਾਹਰਣ
ഖനനം,ਖੁਦਾਈ
ഉല്കൃഷ്ടമയ,ਸ਼ਾਨਦਾਰ
ഒഴിവാക്കല്,ਅਪਵਾਦ
അസാധാരണമായ,ਬੇਮਿਸਾਲ
ആധികം,ਵਧੇਰੇ
കൈമാറുക,ਐਕਸਚੇਂਜ
Icequer,ਖਜ਼ਾਨੇ
എക്സൈസ് (= എക്സൈസ് ഡ്യൂട്ടി),ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
പെടുത്തിയിട്ടില്ല,ਬਾਹਰ ਕੱ .ੋ
ഒഴികെയുള്ള,ਨਿਵੇਕਲਾ
ക്ഷമ,ਬਹਾਨਾ
കൊല്ലുക,ਚਲਾਓ
എക്സിക്യൂട്ടീവ്,ਕਾਰਜਕਾਰੀ
പ്രവർത്തക സമിതി,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
എക്സിക്യൂട്ടീവ് പവർ,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
എക്സിക്യൂട്ടീവുകൾ,ਕਾਰਜਕਾਰੀ
എക്സിക്യൂട്ടീവ് സ്റ്റാഫ്,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
ഒഴിവാക്കപ്പെട്ട,ਛੋਟ
ഒഴിവാക്കല്,ਛੋਟ
ശീലിക്കുക,ਕਸਰਤ
മുൻ ഗ്രാറ്റേ,ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
മുൻ ഗ്രാറ്റിയ പേയ്മെന്റ്,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
ഉപയോഗിച്ചുതീരുക,ਨਿਕਾਸ
സമരഹിതം,ਥਕਾਵਟ
പദര്ശിപ്പിക്കുക,ਪ੍ਰਦਰਸ਼ਨੀ
വിശിപ,ਤਹਿ
എക്സിം നയം,Exim ਨੀਤੀ
പുറത്ത്,ਨਿਕਾਸ
അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
വോട്ടെടുപ്പ് പുറത്തുകടക്കുക,ਵਗਣ ਦੀ ਪੋਲ
മുൻ ഓഫീസിയോ,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
രാജകീയത,ਸਹਿਯੋਗੀ
വികസനം,ਵਿਸਥਾਰ
മുൻ ഭാഗം,ਸਾਬਕਾ ਪਾਰਟ
പ്രവാസി,ਮਿਆਦ ਪੁੱਗਣ
ഉചിതമായ,Expedient
വേഗത്തിലാക്കുക,ਤੇਜ਼
പുറത്താക്കുക,ਕੱ exp ੋ
ചെലവ്,ਖਰਚ
പരിചയം,ਤਜਰਬਾ
പരീക്ഷണം,ਪ੍ਰਯੋਗ
വിദഗ്ധന്,ਮਾਹਰ
കാലഹരണപ്പെടൽ,ਮਿਆਦ ਖਤਮ
