Odiya,Bengali
ଡିଜିଟାଲ୍ ମଲ୍ଟିମିଟର |,ডিজিটাল পলিমিটার
ଡିଜିଟାଲ୍ ପଲିମିଟର |,ডিজিটাল পলিমিটার
ଡିଜିଟାଲ୍ ପଲ୍ସ |,ডিজিটাল পালস
ଡିଜିଟାଲ୍ ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,ডিজিটাল সিগন্যাল প্রসেসিং
ଡିଜିଟାଲ୍ ଟେଲିଭିଜନ |,ডিজিটাল টেলিভিশন
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ডিজিটাল এনালগ রূপান্তরকারী
ବୀମା,বীমা
ଡାଇମେନ୍ସନାଲ୍ ସମୀକରଣ |,মাত্রিক সমীকরণ
ଡାୟୋଡ୍,ডায়োড
ଡାୟୋଡ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |,ডায়োডের বৈশিষ্ট্য
ଡାୟୋଡ୍ ଚରିତ୍ରିକ ବକ୍ର |,ডায়োড চরিত্রগত বক্ররেখা
ଡାୟୋଡ୍ ଡିଟେକ୍ଟର୍ |,ডায়োড আবিষ্কারক
ଡାୟୋଡ୍ ଗୁଣକ,ডায়োড গুণক
ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ / DTS |,ডায়োড ট্রানজিস্টর লজিক/ডিটিএস
daughter ିଅ,কন্যা
ନାଟି ସୁଇଚ୍ |,ন্যাটি সুইচ
ଡିଜାଇଗୋଟିକ୍ |,ডাইজিগোটিক
ଡିପୋଲ୍ |,ডাইপোল
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,ডাইপোল অ্যান্টেনা
dirac,ডিরাক
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,সরাসরি ঠিকানা
ସିଧାସଳଖ ଯୋଡି |,সরাসরি সংযোগ
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),সরাসরি মেমরি অ্যাক্সেস (DMA)
ପ୍ରତ୍ୟକ୍ଷ ଲେଖା ସଂସ୍ଥା |,সরাসরি লেখার শরীর
ଦିଗଦର୍ଶନ,দিকনির্দেশক গেমেট
ଦିଗଦର୍ଶନ ଲାଭ |,দিকনির্দেশক লাভ
ଦିଗଦର୍ଶନ |,দিকনির্দেশনা
ଦିଗ ଆଣ୍ଟେନା |,দিক অ্যান্টেনা
ଅକ୍ଷମତା ଅନୁସନ୍ଧାନ |,incapacitating তদন্ত
ବିଛିନ୍ନ କରନ୍ତୁ |,বিচ্ছিন্ন করা
ବୁଡ ପକାଇବା |,নিমজ্জন
"ବୁଡିବା ଲ୍ୟାମ୍ପ, ବୁଡିବା ଲ୍ୟାମ୍ପ |","নিমজ্জন বাতি, নিমজ্জন বাতি"
କଣିକା ପଦାର୍ଥ |,বস্তুকণা
ବଣ୍ଟନ କର,বিতরণ কর
ଅବତଳ ଆଣ୍ଟେନା |,অবতল অ্যান্টেনা
ଡିସ୍କ,ডিস্ক
ବିସ୍ଥାପନ ସ୍ଥିର (ସ୍ଥିର),স্থানচ্যুতি ধ্রুবক (ধ্রুবক)
ବିସ୍ଥାପନ କରେଣ୍ଟ |,স্থানচ্যুতি বর্তমান
ବିସ୍ଥାପନ ତ୍ରୁଟି |,স্থানচ্যুতি ত্রুটি
ପ୍ରଦର୍ଶନ,প্রদর্শনী
କ୍ଷୟ,ক্ষয়
ବିକୃତି,বিকৃতি
ବିକୃତି କ୍ଷତି |,বিকৃতি ক্ষতি
ବିକୃତ ସାମ୍ପ୍ରତିକ ପରିସର |,বিকৃতি বর্তমান পরিসীমা
ବିକୃତ ପ୍ରବାହ କ୍ଷୟ |,বিকৃতি স্ট্রিম পচা
ବିକୃତି ସମ୍ବେଦନଶୀଳତା |,বিকৃতি সংবেদনশীলতা
ବିଭ୍ରାଟ ଲାଭ ମାର୍ଜିନ |,বিকৃতি লাভ মার্জিন
ବିକୃତି ଇନପୁଟ୍ ପ୍ରତିରୋଧ |,বিকৃতি ইনপুট প্রতিরোধের
ବିକୃତ ଲୁପ୍ ଲାଭ |,বিকৃতি লুপ লাভ
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,বিতরণ করা পরিবর্ধক
ବଣ୍ଟନ ଗୁଣକ,বিতরণ গুণক
ଭେରିଏସନ ରିସିଭର୍,পরিবর্তন রিসিভার
ଶୂନ ବିଭାଜନ ପରୀକ୍ଷା |,শূন্য বিভাগ পরীক্ষা
ଡି-ସ୍ତର |,ডি-লেয়ার
ଆୟନୋସାଇଫର୍ ର ଡି-ସ୍ତର |,আয়নোস্ফিয়ারের ডি-স্তর
d-moss,d-মস
ଡଲବି ଶରୀର |,ডলবি বডি
ପ୍ରଭାବଶାଳୀ ପୋଲ,কার্যকর মেরু
ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |,কার্যকর মেরু প্রতিরোধের
ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |,দাতা বর্জ্য
ଦାତା ସାମଗ୍ରୀ |,দাতা উপাদান
dontcare ସ୍ଥିତି |,যত্নহীন অবস্থা
ବ୍ୟଭିଚାର,ভেজাল
ଡୋପଲର ପ୍ରଭାବ,ডপলার এফেক্ট
ଡୋପଲର ରାଡାର |,ডপলার রাডার
ଡୋସିମିଟର |,ডসিমিটার
ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,পয়েন্ট ম্যাট্রিক্স
ପଏଣ୍ଟ ନୋଟେସନ୍,বিন্দু স্বরলিপি
ଦଳୀୟ ସମସ୍ୟା |,গৌণ সমস্যা
ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |,বাইলেয়ার ক্যাপাসিটর
ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,binaural klystron
ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ,দ্বিপাক্ষিক বার
ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |,দ্বিপাক্ষিক পিসি বোর্ড
ଡବଲ୍ ମାର୍କିଂ,ডবল মার্কিং
ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର,ডবল ট্রানজিস্টর
ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ডুয়াল টিউনড এমপ্লিফায়ার
ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক
ଦୁଇଗୁଣ,দ্বিগুণ
ବାଧା ସମୟ,বাধা সময়
ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍,আউটপুট ইলেক্ট্রোড
ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,ট্রেলিং আউটপুট ইলেক্ট্রোড
d ram,d রাম
d ram,d রাম
ରନ୍ ଅଫ୍ ସେଲ୍ |,রানঅফ সেল
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,স্রোতধারা
ରନ୍ ଅଫ୍ ବେଗ |,প্রবাহ বেগ
ପର୍ଫୋରେସନ୍ ଟେପ୍ |,ছিদ্র টেপ
ଅପରେଟର ବସ୍,অপারেটর বাস
ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ,অপারেটিং পর্যায়
ଅଧର୍ମ,অন্যায়
ଶୁଖିଲା କକ୍ଷ |,শুকনো কোষ
ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |,শুকনো এচিং
ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |,শুকনো ফিল্ম
ଶୁଖିଲା ସୁଇଚ୍,শুকনো সুইচিং
ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |,ড্রাইস্টাস আর্ট ডিসপ্লেসার
dte,D.T.E.
dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ),dtl (ডায়োড ট্রানজিস্টর লজিক)
"Dwyget Fate, Dwyget F। E.T.","ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি."
ଡୁଆଲ୍ ମେଳକ |,দ্বৈত মিল
ଦମ୍ପତି ସଂକ୍ରମଣ,দম্পতি সংক্রমণ
ଦୁଇଥର ପଠନ ସଂଯୋଜକ |,ডবল রিড কোঅর্ডিনেটর
"ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |","ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার"
ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |,ডাইপোল পরিবর্তন
ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,ডবল অনুসরণ ভোল্টেজ নিয়ামক
ଦ୍ୱିପାକ୍ଷିକତା |,দ্বৈততা
ଦୁଇ ଧାଡି,ডবল সারিবদ্ধ
ନୀରବ ଆଣ୍ଟେନା |,নীরব অ্যান্টেনা
ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |,ডুপ্লেক্স ট্রান্সমিশন
ଉପଯୋଗିତା ଅନୁପାତ,ইউটিলিটি অনুপাত
ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |,ইউটিলিটি অনুপাত মড্যুলেশন
dB-25 ସଂଯୋଜକ |,dB-25 সংযোগকারী
ଆବାସ,আবাস
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,গতিশীল বৈশিষ্ট্য
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,গতিশীল বৈশিষ্ট্য
ଗତିଶୀଳ କରେଣ୍ଟ |,গতিশীল বর্তমান
ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |,গতিশীল প্রতিবন্ধকতা
"ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |","গতিশীল লোড লাইন, লোড লাইন"
ଗତିଶୀଳ ସ୍ମୃତି,গতিশীল মেমরি
ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |,পরিবর্তনশীল মেমরি সেল
ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ,গতিশীল মেমরি রিফ্রেশার
ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |,ডাইনামিক মাউস ইনভার্সন
ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |,ডাইনামিক RAM ডাইনামিক RAM
ଗତିଶୀଳ ପରିସର |,গতিশীল পরিসীমা
ଗତିଶୀଳ ପ୍ରତିରୋଧ |,গতিশীল প্রতিরোধের
ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,গতিশীল স্থানচ্যুতি রেজিস্টার
ଗତିଶୀଳ ପରୀକ୍ଷା |,গতিশীল পরীক্ষা
ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM),ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM)
ଡାଇନାମୋ |,ডায়নামো
ଡାଇନାମୋମିଟର,ডায়নামোমিটার
ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |,ডিনিট্রন অসিলেটর
"ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ","প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব"
e a rom,e a রম
ପୃଥିବୀ ସଂଯୋଗ,পৃথিবী সংযোগ
ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |,গ্রাউন্ড স্টেশন
ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |,Ebers-Moul-Equation
ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |,Ebers-Maul-Model
ଇକୋ,প্রতিধ্বনি
ଆଣ୍ଟି ଇକୋ |,বিরোধী প্রতিধ্বনি
ଏଡି କରେଣ୍ଟ୍ |,এডি কারেন্ট
ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |,স্ট্র্যান্ড সংযোগকারী
କୋର ଡିଟେକ୍ଟର |,কোর ডিটেক্টর
କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,কোর ট্রিগার ফ্লিপ ফ্লপ
କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |,কোর ট্রিগার ল্যাচ
ଏଡିସନ୍ ପ୍ରଭାବ,এডিসন প্রভাব
ସମ୍ପାଦକ,সম্পাদক
ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |,কার্যকর এলাকা
ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |,কার্যকর বর্তমান
ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |,কার্যকর স্থল ব্যাসার্ধ
ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |,কার্যকর উচ্চতা
ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |,কার্যকর দৈর্ঘ্য
ପ୍ରଭାବଶାଳୀ ଜନତା |,কার্যকর ভর
ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |,কার্যকর বিকিরণ শক্তি
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,কার্যকর ভোল্টেজ
ଦକ୍ଷତା,দক্ষতা
E.E.P. ଆର.ଓ. ଏମ,ই.ই.পি. রম
ଆଇକନ୍ ସମୀକରଣ |,আইকনাল সমীকরণ
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,বিপরীত ক্যাপাসিট্যান্স
ଇ-ସ୍ତର |,ই-স্তর
ବିଦ୍ୟୁତ ପ୍ରବାହ,বিদ্যুত্প্রবাহ
ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର,বৈদ্যুতিক ক্ষেত্র
ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |,বৈদ্যুতিক ক্ষেত্রের তীব্রতা
ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |,বৈদ্যুতিক কারেন্ট লাইন
ବ electric ଦୁତିକ ସମ୍ଭାବନା |,বৈদ্যুতিক সম্ভাব্য
ବିଦ୍ୟୁତ୍ ସଂଯୋଗ,ইলেক্ট্রোকশন
ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |,ইলেক্ট্রো-সোল্ডার
ବ electric ଦୁତିକ ତରଙ୍ଗ |,বৈদ্যুতিক তরঙ্গ
ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |,বৈদ্যুতিক দৈর্ঘ্য
ବିଦ୍ୟୁତ୍ ଶକ୍ତି,বৈদ্যুতিক শক্তি
ବିଦ୍ୟୁତ୍,বিদ্যুৎ
ECG,ইসিজি
ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |,বৈদ্যুতিক ডায়নামো মিটার
ଇଲେକ୍ଟ୍ରୋଡ୍ |,ইলেক্ট্রোড
ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |,ইলেক্ট্রোড বর্তমান
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |,ইলেক্ট্রোলুমিনেসেন্স
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |,ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,গ্যালভানিক বিচ্ছিন্নতা
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,ইলেক্ট্রোলাইট
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,তড়িৎ - ধারক
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,তড়িৎ - ধারক
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ,ইলেক্ট্রোম্যাগনেট
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |,ইলেক্ট্রোম্যাগনেটিক শক্তি
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |,ইলেক্ট্রোম্যাগনেটিক আনয়ন
"ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |","ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই"
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |,ইলেক্ট্রোম্যাগনেটিক বর্ণালী
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |,ইলেক্ট্রোম্যাগনেটিক তরঙ্গ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,তড়িৎচুম্বকত্ব
ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |,ইলেক্ট্রো মেকানিক্যাল ফিল্টার
ଇଲେକ୍ଟ୍ରୋମିଟର,ইলেক্ট্রোমিটার
ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି,তড়িচ্চালক বল
ଇଲେକ୍ଟ୍ରନ୍,ইলেকট্রন
ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |,ইলেক্ট্রন মরীচি
ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |,ইলেকট্রন চার্জ
ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |,ইলেকট্রন নির্গমন
ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |,ইলেকট্রন প্রবাহ
ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |,ইলেকট্রন গ্যাস
ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |,ইলেকট্রন ডিভাইস
ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |,ইলেকট্রন গর্ত জোড়া
ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,ইলেকট্রন - অণুবীক্ষণ যন্ত্র
ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |,ইলেকট্রন কক্ষপথ
ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |,ইলেকট্রন শেল
ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |,ইলেকট্রন ভোল্ট
ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |,ইলেক্ট্রন তরঙ্গ নল
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |,ইলেকট্রনিক চার্জ
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ,ইলেকট্রনিক ডেটা স্ট্রেস
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |,ইলেকট্রনিক কী
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍),ইলেকট্রনিক মেইল (ই-মেইল)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ,ইলেকট্রনিক ভর
ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା,ইলেকট্রনিক সংখ্যাসূচক
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍,ইলেকট্রনিক সুইচিং
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |,ইলেকট্রনিক ভোল্টমিটার
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |,ইলেকট্রনিকভাবে টিউন করা রিসিভার
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |,ইলেকট্রনিক্স শিল্প সমিতি
ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ,ইলেক্ট্রোপ্লেটিং
ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,ইলেক্ট্রোস্কোপ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,তড়িৎচুম্বকত্ব
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |,ইলেক্ট্রোস্ট্যাটিক প্রবাহ
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |,ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী
ଉପାଦାନ,উপাদান
ଉନ୍ନୟନ,আপগ্রেড
ଉନ୍ନତି କୋଣ,অগ্রগতি কোণ
ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |,উপবৃত্তাকার প্রতিফলক
ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |,উপবৃত্তাকার ফিল্টার
ଏଲିପସାଇଡ୍ ପୋଲ |,উপবৃত্তাকার মেরু
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,এমবেডেড সিস্টেম
ଅବସିଡିକ୍ କୋଡ୍ |,অ্যাবসিডিক কোড
ନିର୍ଗତ,নির্গতকারী
ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ,ইমিটার ওরিয়েন্টেশন কনফিগারেশন
ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,ইমিটার বাইপাস ক্যাপাসিটর
ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,নির্গত বৈশিষ্ট্য
ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |,ইমিটার যুগল পরিবর্ধক
ନିର୍ଗତ ବିସ୍ତାର,বিকিরণকারী প্রসারণ
ଏମିଟର ଟ୍ରେଲିଂ |,ইমিটার ট্রেলিং
ନିର୍ଗତ ପ୍ରତିରୋଧକ |,বিকিরণকারী প্রতিরোধক
ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ,ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন
ଏମିଟର ବେସ୍ ଜଙ୍କସନ |,ইমিটার বেস জংশন
"ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |","emitter যুগল যুক্তি, ECL"
ଯାନ୍ତ୍ରିକ,যান্ত্রিক
ସକ୍ଷମ କରନ୍ତୁ |,সক্ষম
ଏନକାପସୁଲେସନ୍ |,encapsulation
Koditra,কোডিত্র
ଏନକ୍ରିପସନ୍,জোড়া লাগানো
ବୃତ୍ତାକାର ଲାଭ |,বৃত্তাকার লাভ
ରୂପାନ୍ତର,রূপান্তর
ପ୍ରଣାଳୀ,পদ্ধতিগত
ବୃତ୍ତାକାର ବିସ୍ଥାପନ |,বৃত্তাকার স্থানচ্যুতি
ଦ୍ରାଘିମା ଆଣ୍ଟେନା |,অনুদৈর্ঘ্য অ্যান্টেনা
ଦ୍ରାଘିମା ଆରେ |,অনুদৈর্ঘ্য অ্যারে
ଶକ୍ତି,শক্তি
ଶକ୍ତି ଦଣ୍ଡ,শক্তি বার
ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |,ব্যান্ড ফাঁক
ଶକ୍ତି ସ୍ତର,শক্তি স্তর
ଶକ୍ତି ସ୍ତରର ଚିତ୍ର,শক্তি স্তরের চিত্র
ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |,বর্ধিত প্রসারিত ভর স্পেসিফিকেশন
ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |,বর্ধিত নিবন্ধ নিবন্ধক
ଅଭିବୃଦ୍ଧି |,বৃদ্ধি
ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା,বৃদ্ধি প্যাটার্ন
ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |,উন্নত Mosfet
ଏଣ୍ଟ୍ରପି,এনট্রপি
ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |,খাম demodulator
ପରିବେଶ,পরিবেশ
"epitaxy ଅଭିବୃଦ୍ଧି, ବୃଦ୍ଧି ବୃଦ୍ଧି |","এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি"
"epitracheal ସ୍ତର, ଆରୋହଣ ସ୍ତର |","epitracheal স্তর, আরোহী স্তর"
"epitaxy, overriding |","epitaxy, overriding"
ଇପୋକ୍ସି-ଫାଇବର ଗ୍ଲାସ୍ ସ୍ତର |,epoxy-ফাইবার গ্লাস স্তর
EP-ROM |,ইপি-রম
ଏପସିଲନ୍ |,epsilon
ସମାନତା,সমতা
ସମାନତା ସର୍କିଟ |,সমীকরণ সার্কিট
ସମାନତା |,সমতা
ସମୀକରଣ,সমীকরণ
ସମାନତା ଫିଲ୍ଟର୍ |,ইকুয়ালাইজার ফিল্টার
ସମୀକରଣ,সমীকরণটি
ସମୀକରଣ ବିମାନ |,নিরক্ষীয় সমতল
isopotential ରେଖା |,আইসোপোটেনশিয়াল লাইন
ସମାନ୍ତରାଳ ପୃଷ୍ଠା |,সমতুল্য পৃষ্ঠা
ସମାନ ସର୍କିଟ |,সমতুল্য সার্কিট
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ଜେନେରେଟର |,সমতুল্য ইনপুট নয়েজ জেনারেটর
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ପ୍ରତିରୋଧ |,সমতুল্য ইনপুট শব্দ প্রতিরোধের
ସମାନ ଆଇସୋଟୋପିକ୍ ବିକିରଣ ଶକ୍ତି |,সমতুল্য আইসোটোপিক বিকিরণ শক্তি
ଡିଲିଟ୍ କରନ୍ତୁ |,মুছে ফেলা
ଶକ୍ତି ପ୍ରକ୍ରିୟା,শক্তি প্রক্রিয়া
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କୋଡିଂ |,ত্রুটি নিয়ন্ত্রণ কোডিং
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,ত্রুটি সংশোধন কোড
ତ୍ରୁଟି ଚିହ୍ନଟ କୋଡ୍,ত্রুটি সনাক্তকরণ কোড
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,শিল্প খাত
ତ୍ରୁଟି ହାର,ত্রুটি হার
ତ୍ରୁଟି ଭୋଲଟେଜ୍ |,ত্রুটি ভোল্টেজ
ତ୍ରୁଟି ଏମ୍ପ୍ଲିଫାୟର୍ |,ত্রুটি পরিবর্ধক
ଇସାକି ଡାୟୋଡ୍ |,ইসাকি ডায়োড
ଇଚିଂ,এচিং
ଇଥରନେଟ୍ |,ইথারনেট
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,অয়লারের উপপাদ্য
ପ୍ରଶସ୍ତତା ହ୍ରାସ ମୋଡ୍ |,প্রশস্ততা হ্রাস মোড
