Tamil,Assamese
எதிர்கொள்ளும் பகுதி,মুখামুখি অঞ্চল
எதிர்கொள்ளும் தொகுப்பு,ফেচিং চেট
வெப்பச்சலனம்,সংবহন
ஒருங்கிணைந்த ஒருங்கிணைப்பு,অভিসৰণ অখণ্ড
சுருக்க தேற்றம்,সংকোচন উপপাদ্য
"ஒருங்கிணைப்பு, ஒருங்கிணைப்பு, இணைவு","স্থানাংক, স্থানাংক, সচল"
இயக்குனர் அச்சு,পৰিচালক অক্ষ
ஒருங்கிணைப்பு வடிவியல்,স্থানাংক জ্যামিতি
ஒருங்கிணைப்பு விமானம்,স্থানাংক সমতল
ஒருங்கிணைப்புகள்,স্থানাংক
"ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு","স্থানাংক ব্যৱস্থা, নিৰ্দেশনা ব্যৱস্থা"
கோப்பர்நிக்கஸ்-உடல்,কপাৰ্নিকাছ-শৰীৰ
பிளானர்,সমতল
கோப்ளனார் படை,কোপ্লেনাৰ বল
சமதளம்,সমতলতা
முதன்மை எண்,মৌলিক সংখ্যা
"திருத்தம் பெருக்கி, திருத்தம் பெருக்கி","সংশোধন বহুগুণক, ৰেক্টিফিকেশন বহুগুণক"
சரியான தீர்வு,শুদ্ধ সমাধান
இணை உறவு,সহ - সম্পৰ্ক
தொடர்பு குணகம்,সম্পৰ্ক সহগ
தொடர்பு வரைபடம்,সম্পৰ্কীয় ডায়েগ্ৰাম
தொடர்பு செயல்பாடு,সম্পৰ্কীয় ফলন
"தொடர்பு அணி, தொடர்பு அணி","সম্পৰ্কীয় মেট্ৰিক্স, সম্পৰ্কীয় মেট্ৰিক্স"
தொடர்பு விகிதம்,সম্পৰ্কীয় অনুপাত
தொடர்பு வரைபடம்,সম্পৰ্কীয় ডায়েগ্ৰাম
தொடர்பு-பட பகுப்பாய்வு,সম্পৰ্ক-চিত্ৰ বিশ্লেষণ
"ஒத்துப்போக, ஒத்துப்போக","to correspond, to correspond"
சங்க விதிகள்,সামঞ্জস্যতা নিয়ম
தொடர்புடைய கோணம்,সংশ্লিষ্ট কোণ
இணக்கமான பக்கம்,সামঞ্জস্যপূৰ্ণ দিশ
அமைக்கப்பட்டது,স্থাপন কৰা
"கொசைன், கோடிசியா","কোচাইন, কটিজিয়া"
கொசைன் விதி,cosines নিয়ম
செலவு பகுப்பாய்வு,খৰচ বিশ্লেষণ
செலவு அதிகரிப்பு,খৰচ সৰ্বাধিক কৰা
எண்ணக்கூடிய கோட்பாடு,গণনাযোগ্যতা স্বতন্ত্ৰতা
எண்ணத்தக்க,গণনাযোগ্য
கணக்கிடக்கூடிய சேர்க்கை,গণনাযোগ্য যোগকৰণ
கணக்கிடக்கூடிய அடிப்படை,গণনাযোগ্য ভিত্তি
கணக்கிடக்கூடிய அடிப்படை,গণনাযোগ্য ভিত্তি
கணக்கிடக்கூடிய தொகுப்பு,গণনাযোগ্য ছেট
எண்ணத்தக்க அளவில் எல்லையற்றது,গণনাযোগ্যভাৱে অসীম
"கால்குலேட்டர், பேனல், கவுண்டர்","কেলকুলেটৰ, পেনেল, কাউণ্টাৰ"
எதிரெதிர் திசை விரயம்,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত অপচয় কৰা
எதிர் உதாரணம்,প্ৰতিউদাহৰণ
இணை மாறுபாடு,সহাৱস্থান
இணைவு விதி,সহাৱস্থান নিয়ম
covariance matrix,সহাৱস্থান মেট্ৰিক্স
இணைவு முறை,সহাৱস্থান পদ্ধতি
இணைவு முறை,সহাৱস্থান পদ্ধতি
க்ரேமர் சட்டம்,ক্ৰেমাৰৰ নিয়ম
க்ரேமர்-ராவ் சமத்துவமின்மை,ক্ৰেমাৰ-ৰাওৰ বৈষম্য
புறநிலை செயல்பாடு,বস্তুনিষ্ঠ কাৰ্য্য
முக்கியமான கோணம்,জটিল কোণ
முக்கியமான புள்ளி,জটিল বিন্দু
செயல்பாட்டின் முக்கிய புள்ளி,ফলনৰ জটিল বিন্দু
முக்கிய மதிப்பு,জটিল মূল্য
முக்கியமான வேகம்,জটিল বেগ
தலைகீழ் தொடர்பு செயல்பாடு,বিপৰীত সম্পৰ্কীয় ফলন
"vector-product, vector-product","ভেক্টৰ-উৎপাদন, ভেক্টৰ-উৎপাদন"
இடி மின்னல் விகிதம்,বজ্ৰপাতৰ অনুপাত
குறுக்கு வெட்டு,ক্ৰছ ছেকচন
குறியாக்கவியல்,ক্ৰিপ্টোগ্ৰাফী
"கன சதுரம், கன சதுரம்","ঘনক, ঘনক"
கனசதுர எண்,ঘনক সংখ্যা
கன வேர்,ঘনক মূল
"கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்","ঘন, ঘন, ঘন, দ্বিঘাত, ত্ৰিকোণীয়, ঘন"
"கன சதுரம், கன சதுரம், கன சதுரம்","ঘন, ঘন, ঘন"
இருபடி சமன்பாடு,দ্বিঘাত সমীকৰণ
கன அங்குலங்கள்,ঘন ইঞ্চি
கன மீட்டர்,ঘন মিটাৰ
இருபடி பரவளைய,দ্বিঘাত প্যাৰাবোলা
கன வேர்,ঘনক মূল
மூன்று கால,ট্ৰিপল টাৰ্ম
ஆர்த்தோகனல் இணை,অৰ্থোগনেল সমান্তৰাল
"ஒட்டுமொத்தமாக தொகுக்கப்பட்டது,",ক্ৰমবৰ্ধমান সংকলিত
ஒட்டுமொத்த வளைவு,ক্ৰমবৰ্ধমান বক্ৰ
ஒட்டுமொத்த விநியோக செயல்பாடு,ক্ৰমবৰ্ধমান বিতৰণ ফলন
ஒட்டுமொத்த அதிர்வெண்,ক্ৰমবৰ্ধমান কম্পাঙ্ক
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,ক্ৰমবৰ্ধমান কম্পাঙ্ক ফলন
ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்,ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,ক্ৰমবৰ্ধমান সম্ভাৱনা ফলন
"கார்ல், குண்டல்","curl, কুইন্টল"
இரு இணை வளைவு,দ্বিসমান্তৰাল বক্ৰ
திசையன் சுருட்டை,ভেক্টৰ কাৰ্ল
"வில், வளைவு","ধনু, খিলান"
ஓடை,নিজৰা
நகரும் புள்ளி,চলন্ত বিন্দু
வளைவு,বক্ৰতা
வளைவு விளைவு,বক্ৰতা প্ৰভাৱ
வளைவு,বক্ৰ
வளைந்த கோடு,বক্ৰ ৰেখা
வளைவு தடமறிதல்,বক্ৰ ট্ৰেচিং
வளைவான அறிகுறி,বক্ৰৰেখাৰ এছিম্পটট
வளைவு ஆயத்தொகுப்புகள்,বক্ৰৰেখা স্থানাংক
வளைவு பின்னடைவு,বক্ৰৰেখাৰ ৰিগ্ৰেছন
"நீர்வீழ்ச்சி, cusp","অস্পষ্ট, cusp"
"சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்","চকা, ঘূৰণ, চক্ৰ, ঢালাই চকা, সংকোচন চকা"
சுழற்சி மாறுபாடு,চক্ৰীয় ভ্যাৰিয়েন্স
சுழற்சி திசையன் தயாரிப்பு,চক্ৰীয় ভেক্টৰ উৎপাদন
சுழற்சி தேவை,চক্ৰীয় চাহিদা
சுழற்சி வெளிப்பாடு,চক্ৰীয় প্ৰকাশ
சுழற்சி குழு,চক্ৰীয় গোট
சுழற்சி வரிசைமாற்றம்,চক্ৰীয় ক্ৰমবিন্যাস
"cycloid, cycloid","চাইক্ল&#39;ইড, চাইক্ল&#39;ইড"
"உருளை, உருளை","চিলিণ্ডাৰ, চিলিণ্ডাৰ"
"உருளை, உருளை, உருளை, உருளை","নলাকাৰ, চিলিণ্ডাৰ, নলাকাৰ, চিলিণ্ডাৰ"
சிலிண்டர் பக்கம்,চিলিণ্ডাৰ পৃষ্ঠা
"பூஜ்யம், மறைக்குறியீடு","শূন্য, চাইফাৰ"
தில்பெர்ட்டின் கோட்பாடு,ডিলবাৰ্টৰ মতবাদ
எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது,ডেম্প কৰা সহজ হাৰমনিক গতি
damping மாறிலி,ডেম্পিং ধ্ৰুৱক
"தத், உபாட்டா, டேட்டா, டிரஸ்ட்","দত্ত, উপত্ত, ডাটা, ট্ৰাষ্ট"
தத் முயற்சி,দত্ত আণ্ডাৰটেকিং
நம்பிக்கை வள அமைப்பு,বিশ্বাস সম্পদ ব্যৱস্থা
தரவு செயலி,ডাটা প্ৰচেছৰ
தரவுத்தாள்,ডাটা শ্বীট
தசாகோணம்,decagon
டெகாகிராம்,ডেকাগ্ৰাম
தசமீட்டர்,ডেকামিটাৰ
சிதைவு குறியீடு,ক্ষয় সূচকাংক
சிதைவு வளைவு,ক্ষয় বক্ৰ
நேர்த்தியான செயல்பாடு,মাৰ্জিত কাৰ্য্য
தேசிகிராம்,desigram
தசம,দশমিক
"தசம, தசம","দশমিক, দশমিক"
தசம குறியீடு,দশমিক ক&#39;ড
தசம குறியிடப்பட்ட இலக்கம்,দশমিক ক&#39;ডযুক্ত অংক
தசம விரிவாக்கம்,দশমিক প্ৰসাৰণ
தசம பின்னம்,দশমিক ভগ্নাংশ
தசம குறியீடு அமைப்பு,দশমিক সংকেত ব্যৱস্থা
தசம குறியீடு அமைப்பு,দশমিক সংকেত ব্যৱস্থা
தசம புள்ளி,দশমিক বিন্দু
தசம அளவு,দশমিক স্কেল
தசம அமைப்பு,দশমিক ব্যৱস্থা
டெசிமீட்டர்,ডেচিমিটাৰ
குறியாக்கம்,এনকোডিং
முடிவு மாதிரி,সিদ্ধান্তৰ আৰ্হি
முடிவு கோட்பாடு,সিদ্ধান্ত তত্ত্ব
முடிவு மாறி,সিদ্ধান্ত চলক
"குறிவிலக்கி, குறிவிலக்கி","ডিকোডাৰ, ডিকোডাৰ"
"குறியாக்கம், குறியாக்கம்","এনকোডিং, ডিকোডিং"
பிரிக்கக்கூடிய தொகுப்பு,পৃথক কৰিব পৰা ছেট
குறைகிறது,ডিমিনিচিং
செயல்பாடு குறைகிறது,ডিমিনিচিং ফাংচন
Dedekind-கட்,ডেডেকাইণ্ড-কাট
Dedekind-தேற்றம்,ডেডেকাইণ্ড-উপাপাদ্য
இணைத்துக்கொள்ள,অন্তৰ্ভুক্ত কৰা
பெருநிறுவன நடைமுறை,কৰ্পৰেট প্ৰেকটিছ
தவறான,ভুল কৰা
வரையறை சமன்பாடு,সংজ্ঞাগত সমীকৰণ
திட்டவட்டமான ஒருங்கிணைந்த,নিৰ্দিষ্ট অখণ্ড
நிலையான அணி,ফিক্সড মেট্ৰিক্স
"வரையறை, தெளிவு, உறுதி","সংজ্ঞা, স্পষ্টতা, নিশ্চয়তা"
சிதைவு வளைவு,বিকৃতি বক্ৰ
சிதைந்த பக்கம்,বিকৃত পৃষ্ঠা
"அநாகரிகம், துஷ்பிரயோகம்","debauchery, অশ্লীলতা"
போக்குவரத்து சிக்கல்களில் துல்லியமின்மை,পৰিবহণৰ সমস্যাত ভুল হোৱা
"பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்","ডিগ্ৰী, ডিগ্ৰী, শক্তি, ডিগ্ৰী, পৰিমাণ, মাত্ৰা, ডিগ্ৰী"
வேறுபட்ட சமன்பாட்டின் சக்தி,অৱভেদ্য সমীকৰণৰ শক্তি
"சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு","স্বাধীনতাৰ ডিগ্ৰী, স্বাধীনতাৰ মাত্ৰা"
பல்லுறுப்புக்கோவையின் சக்தி,বহুপদৰ শক্তি
வெளியேற்றப்பட்ட பரிவாரங்கள்,বহিষ্কাৰ কৰা এনট্যুৰেজ
டெல்டா செயல்பாடு,ডেল্টা ফাংচন
தேவை மற்றும் பயன்பாட்டு வளைவு,চাহিদা আৰু উপযোগিতা বক্ৰ
கோரிக்கை சமன்பாடு,চাহিদা সমীকৰণ
கோரிக்கை செயல்பாடு,চাহিদা কাৰ্য্য
மக்கள்தொகை ஆய்வுகள்,জনগাঁথনিগত অধ্যয়ন
மக்கள்தொகையியல்,জনগাঁথনি
அறுக்கும் தேற்றம்,the-mower উপপাদ্য
"நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க","প্ৰদৰ্শন কৰা, সাক্ষ্য দিয়া, প্ৰদৰ্শন কৰা"
"பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்","প্ৰতিনিধিত্ব, প্ৰমাণ, প্ৰদৰ্শন, প্ৰদৰ্শন"
பிரதிநிதித்துவ வடிவியல்,প্ৰতিনিধিত্বমূলক জ্যামিতি
ஒவ்வொரு,প্ৰত্যেক
அடர்த்தியான மொத்த,ঘন সমষ্টি
"அடர்த்தி, அடர்த்தி","ঘনত্ব, ঘনত্ব"
கணக்கிடக்கூடிய தொகுப்பு,গণনাযোগ্য ছেট
ஏறுவரிசை மாறிலி,আৰোহী ধ্ৰুৱক
சார்ந்த நிகழ்வு,নিৰ্ভৰশীল ইভেন্ট
சார்பு சீரற்ற மாறி,নিৰ্ভৰশীল যাদৃচ্ছিক চলক
சார்பு மாறி,নিৰ্ভৰশীল চলক
சார்பு மாறி,নিৰ্ভৰশীল চলক
மனச்சோர்வின் கோணம்,বিষণ্ণতাৰ কোণ
"derivation, derivative, வேறுபாடு","ব্যুৎপত্তি, ব্যুৎপত্তি, পাৰ্থক্য"
"வழித்தோன்றல், வழித்தோன்றல்","ডেৰাইভেটিভ, ডেৰাইভেটিভ"
பெறப்பட்ட வரம்பு,ব্যুৎপন্ন পৰিসৰ
பெறப்பட்ட தொகுப்பு,ব্যুৎপত্তি কৰা গোট
"இறங்குதல், இறங்குதல்","অৱতৰণ কৰা, অৱতৰণ কৰা"
இறங்கு வரிசை,অৱনমিত ক্ৰম
இறங்கு வரம்பு,অৱনমিত পৰিসৰ
திட்ட வடிவியல்,প্ৰক্ষেপণ জ্যামিতি
விளக்க மாதிரி,বৰ্ণনাত্মক আৰ্হি
விளக்கமான புள்ளிவிபரங்கள்,বৰ্ণনাত্মক পৰিসংখ্যা
"வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)","ডিজাইন কৰা, ডিজাইন কৰা, ডিজাইন কৰা (ed.), ডিজাইন কৰা, ডিজাইন কৰা (n.)"
சோதனை வடிவமைப்பு,পৰীক্ষাৰ ডিজাইন
மேசை கால்குலேட்டர்,ডেস্ক কেলকুলেটৰ
"அடையாளம், கண்டறிதல்","চিনাক্তকৰণ, ধৰা পেলোৱা"
"நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்","নিৰ্ণায়ক, নিৰ্ণায়ক, নিৰ্ণায়ক"
தீர்மானிக்கும் ஒழுங்கு,নিৰ্ধাৰিত ক্ৰম
தீர்மானிக்க,নিৰ্ধাৰণ কৰিবলৈ
தீர்மானிக்கும் மாதிரி,নিৰ্ধাৰিত আৰ্হি
தீர்மானிக்கும் பிரச்சனை,নিৰ্ধাৰিত সমস্যা
விலகல்,বিচ্যুতি
விலகல் குணகம்,বিচ্যুতি সহগ
பைனரி அமைப்பு,বাইনাৰী ব্যৱস্থা
"மூலைவிட்ட ஹைப்போடென்யூஸ்,",তিৰ্যক হাইপ&#39;টেনাছ
அணி மூலைவிட்டமாக்கல்,মেট্ৰিক্স তিৰ্যকীকৰণ
"மூலைவிட்ட அணி, மூலைவிட்ட அணி","তিৰ্যক মেট্ৰিক্স, তিৰ্যক মেট্ৰিক্স"
மூலைவிட்ட சமத்துவம்,তিৰ্যক সমতা
வரைபடம்,ডায়েগ্ৰাম
வரைதல் முறை,অংকন পদ্ধতি
வரைகலை பிரதிநிதித்துவம்,চিত্ৰাঙ্কিত উপস্থাপন
விட்டம்,ব্যাস
விட்டம் அமைக்கவும்,ব্যাস নিৰ্ধাৰণ কৰক
முற்றிலும் எதிர்,ডায়েমেট্ৰিকভাৱে বিপৰীত
"குறுக்குவெட்டு, பகடை வீசு","ক্ৰছফায়াৰ, পাশা নিক্ষেপ কৰা"
நீர்வீழ்ச்சி வகைப்பாடு,উভচৰ শ্ৰেণীবিভাজন
"பிளவு, பாதி","bifurcation, আধা"
அகராதி,অভিধান
வேறுபட்ட கணக்கீடு,ডিফাৰেন্সিয়েল কেলকুলাছ
வகையீட்டு சமன்பாடு,অৱভেদ্য সমীকৰণ
வேறுபட்ட சூத்திரம்,ডিফাৰেন্সিয়েল সূত্ৰ
வேறுபட்ட முறை,ডিফাৰেন্সিয়েল পদ্ধতি
தொகுப்புகளின் வேறுபாடு,গোটৰ পাৰ্থক্য
வேறுபடுத்தக்கூடியது,ভিন্নতামূলক
வேறுபட்ட வளைவு,ডিফাৰেন্সিয়েল কাৰ্ভ
வேறுபட்ட செயல்பாடு,ডিফাৰেন্সিয়েল ফাংচন
"வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு","ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, আন্তঃপৰীক্ষামূলক, আন্তঃসংস্থা, পাৰ্থক্য"
வேறுபட்ட கணிதம்,ডিফাৰেন্সিয়েল মেথ
வேறுபட்ட குணகம்,ডিফাৰেন্সিয়েল সহগ
வகையீட்டு சமன்பாடு,অৱভেদ্য সমীকৰণ
வேறுபட்ட மோதல்,ডিফাৰেন্সিয়েল কলিচন
வேறுபட்ட சூத்திரம்,ডিফাৰেন্সিয়েল সূত্ৰ
வேறுபட்ட செயல்பாடு,ডিফাৰেন্সিয়েল ফাংচন
வேறுபட்ட வடிவவியல்,ডিফাৰেন্সিয়েল জ্যামিতি
உயர் வரிசை வேறுபாடு,উচ্চ ক্ৰমৰ ডিফাৰেন্সিয়েল
வேறுபட்ட பிரிவு,ডিফাৰেন্সিয়েল ছেগমেণ্ট
வேறுபடுத்தி,পাৰ্থক্য কৰা
"வேறுபாடு, வேறுபாடு","পাৰ্থক্য, পাৰ্থক্য"
வேறுபட்ட சூத்திரம்,ডিফাৰেন্সিয়েল সূত্ৰ
திசையன் வேறுபாடு,ভেক্টৰৰ পাৰ্থক্য
"பரவல், பரவல்","প্ৰসাৰণ, প্ৰসাৰণ"
"எண், டயடம், விரல்","সংখ্যা, ডায়েডেম, আঙুলি"
டிஜிட்டல் கணினி,ডিজিটেল কম্পিউটাৰ
அங்கி தத்,অংকি দত্ত
"அளவு, அகலம், பரிமாணம், சக்தி","পৰিসৰ, প্ৰস্থ, মাত্ৰা, শক্তি"
பரிமாணம்,মাত্ৰাগততা
பரிமாணமற்ற,মাত্ৰাহীন
சமன்பாடு பரிமாணம்,সমীকৰণৰ মাত্ৰা
டியோபாண்டஸ் சமன்பாடு,ডাইঅ’ফেন্টাছৰ সমীকৰণ
வீழ்ச்சியின் கோணம்,পতনৰ কোণ
இருமுனை ஒருங்கிணைப்புகள்,ডাইপোল স্থানাংক
இருமுனை,ডাইপোল
இருபிரமிட்,বাইপিৰামিড
dirac டெல்டா செயல்பாடு,dirac ডেল্টা ফাংচন
பொதுவான தொடுகோடு,সাধাৰণ স্পৰ্শক
வலது கோணம்,সোঁকোণ
நேரடியான இணைப்பு,প্ৰত্যক্ষ ৰেখা
விண்வெளி வழித்தோன்றல்,স্থান ব্যুৎপত্তি
"டிகோசின், டிகோ-கொசைன்","ডাইকোচিন, ডাইকো-কোচাইন"
அதிகபட்ச திசை,ৰ দিশটো সৰ্বোচ্চ
திட்ட திசை,প্ৰজেকচন দিশ
திசை விகிதம்,দিশ অনুপাত
ஒழுங்குமுறை வட்டம்,নিয়ন্ত্ৰণ বৃত্ত
ஒழுங்குமுறை வட்டம்,নিয়ন্ত্ৰক বৃত্ত
அனுலோமா தயாரிப்பு,এনুলোমা প্ৰডাক্ট
"நேரடி ஆதாரம், நேரடி ஆதாரம்","প্ৰত্যক্ষ প্ৰমাণ, প্ৰত্যক্ষ প্ৰমাণ"
வரிசை விகிதம்,ক্ৰমিক অনুপাত
விதி,ভাগ্য
அனுலோம தொகை,anuloma যোগফল
பிரிக்கப்பட்ட தொகுப்பு,disjointed set
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","discontinuity, বিচ্ছিন্নতা, বিচ্ছিন্নতা"
வழித்தோன்றலின் தொடர்ச்சியின்மை,ডেৰাইভেটিভৰ বিচ্ছিন্নতা
முதல் வகை இடைநிறுத்தம்,প্ৰথম ধৰণৰ বিচ্ছিন্নতা
இரண்டாவது வகை இடைநிறுத்தம்,দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা
இடைவிடாத விநியோகம்,বিচ্ছিন্ন বিতৰণ
இடைவிடாத செயல்பாடு,বিচ্ছিন্ন কাৰ্য্য
இடைவிடாத மாறுபாடு,বিচ্ছিন্ন ভ্যাৰিয়েন্স
துகள்கள்,কণা
இடைவிடாத விநியோகம்,বিচ্ছিন্ন বিতৰণ
இடைவிடாத நிகழ்தகவு விநியோகம்,বিচ্ছিন্ন সম্ভাৱনা বিতৰণ
இடைவிடாத சீரற்ற மாறி,বিচ্ছিন্ন যাদৃচ্ছিক চলক
இடைவிடாத மாதிரி இடம்,বিচ্ছিন্ন নমুনা স্থান
தனித்த மொத்த,বিচ্ছিন্ন সমষ্টি
தனித்துவமான மக்கள் தொகை,বিচ্ছিন্ন জনসংখ্যা
தனித்துவமான நிலை,বিচ্ছিন্ন অৱস্থা
இடைவிடாத மாறுபாடு,বিচ্ছিন্ন ভ্যাৰিয়েন্স
விநியோக வரி,বিতৰণ কৰ
பாரபட்சமான பகுப்பாய்வு,বৈষম্যমূলক বিশ্লেষণ
பிரிந்த,disjointed
முரண்பட்ட நிகழ்வு,disjointed ইভেন্ট
பிரிக்கப்பட்ட தொகுப்பு,disjointed set
இணையான செருகல்,disjoint সন্নিৱিষ্ট কৰা
"விலகல், பகுத்தறிவுத் தொகை","disjunction, যুক্তিসংগত যোগফল"
"சிதறல், சிதறல்","বিক্ষিপ্ততা, বিক্ষিপ্ততা"
சிதறல் விளக்கப்படம்,বিক্ষিপ্ততা লেখচিত্ৰ
சிதறல் குறியீடு,বিক্ষিপ্ততা সূচকাংক
சிதறல் வரைபடம்,বিক্ষিপ্ততা ডায়েগ্ৰাম
சிதறல் அணி,বিক্ষিপ্ততা মেট্ৰিক্স
இடப்பெயர்ச்சி,স্থানচ্যুতি
கண்காட்சி,প্ৰদৰ্শন
பணியகம்,কনছ&#39;ল
"சீரற்ற, சீரற்ற","অসমান, অসমান"
சிதறடிக்கும் சக்தி,ক্ষয়কাৰী বল
தூர செயல்பாடு,দূৰত্বৰ ফলন
தூர மாடுலஸ்,দূৰত্ব মডুলাছ
விநியோகிக்காதது,অবিতৰণমূলক
"விநியோக விதி, விநியோக விதி","বিতৰণ নিয়ম, বিতৰণ নিয়ম"
"கலைக்க, கலைக்க","to dissipate, বিসৰ্জন কৰা"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা"
வேறுபாடு தேற்றம்,বিচ্ছিন্নতা উপপাদ্য
மாறுபட்ட,ডাইভাৰ্জেন্ট
மாறுபட்ட வரம்பு,বিচ্ছিন্ন পৰিসৰ
பிளவு வேறுபாடு,বিভক্ত পাৰ্থক্য
"வகுத்தல், வகுத்தல்","বিভাজনযোগ্যতা, বিভাজনযোগ্যতা"
"வகுபடக்கூடிய, வகுபடக்கூடிய","বিভাজ্য, বিভাজ্য"
"பிரிவு, பிரிவு, பிரிவு","বিভাজন, বিভাজন, বিভাজন"
பிரிவு அல்காரிதம்,বিভাজন এলগৰিদম
பிளவு வளையம்,স্প্লিট ৰিং
நாற்கர,চতুৰ্ভুজ
தசாகோணம்,decagon
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড"
செயல்பாட்டின் களம்,কাৰ্য্যৰ ডমেইন
வரையறை-மாகாணம்,সংজ্ঞা-প্ৰদেশ
இருப்பு நிலை,অস্তিত্বৰ অৱস্থা
மேலெழுந்து சாதனம்,অভাৰৰাইডিং ডিভাইচ
டாப்ளர் விளைவு,ডপলাৰ ইফেক্ট
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট"
புள்ளியிடப்பட்ட வளைவு,বিন্দুযুক্ত বক্ৰ
இரட்டை வேறுபாடு,ডুৱেল ডিফাৰেন্সিয়েল
இரட்டை அதிவேக விநியோகம்,ডাবল ঘাতীয় বিতৰণ
இரட்டை சுருள்,ডাবল কইল
பைனரி ஒருங்கிணைப்பு,বাইনাৰী অখণ্ড
பைனரி ஒருங்கிணைப்பு,বাইনাৰী সংহতি
இரட்டை வரம்பு,ডাবল লিমিট
இரட்டை மாதிரி நிகழ்வு,ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট
இரட்டை வரிசை,ডাবল ক্ৰম
இரட்டை தொடர்,ডাবল ছিৰিজ
இரட்டை இணைக்கப்பட்ட குறியீடு,ডাবল-সংলগ্ন সংকেত
இரட்டை தொகுப்பு,ডাবল কম্পাইলেচন
கீழ்நோக்கிய முடுக்கம்,তললৈ ত্বৰণ
கீழ்நோக்கிய இடப்பெயர்ச்சி,তললৈ স্থানান্তৰিত হোৱা
கீழ்நோக்கிய இயக்கம்,তললৈ গতি
கீழ்நோக்கிய வேகம்,তললৈ যোৱা বেগ
இழுவை,ট্ৰেকচন
இழுவை சக்தி,ট্ৰেকচন বল
"இரட்டை இருமை,",দ্বৈত দ্বৈততা
இரட்டை அடிப்படை,ডুৱেল বেচ
இரட்டை உள் தயாரிப்பு,দ্বৈত আভ্যন্তৰীণ উৎপাদন
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ডাবল অপাৰেচন, ডুৱেল অপাৰেচন"
இரட்டை பிரச்சனை,দ্বৈত সমস্যা
இரட்டை ஒற்றை அல்காரிதம்,ডুৱেল একক এলগৰিদম
இரட்டை ஒற்றை முறை,দ্বৈত একক পদ্ধতি
இரட்டை இடம்,দ্বৈত স্থান
இரட்டை மாறி,ডুৱেল ভেৰিয়েবল
இரட்டை திசையன் இடம்,দ্বৈত ভেক্টৰ স্থান
அமைதியான குறியீடு,নিৰৱ সূচকাংক
அமைதியான அடிக்குறிப்பு,নিৰৱ ফুটাৰ
அமைதியான ஒப்பந்தம்,নীৰৱ চুক্তি
அமைதியான மாறி,নিৰৱ চলক
நகல்,ডুপ্লিকেচন
மாறும்,গতিশীল
மாறும் அமைப்பு,গতিশীল ব্যৱস্থা
மாறும் தேவை செயல்பாடு,গতিশীল চাহিদা কাৰ্য্য
டைனமிக் மாதிரி,গতিশীল আৰ্হি
மாறும் நிரலாக்க,ডাইনামিক প্ৰগ্ৰেমিং
மாறும் நிரலாக்க அணுகுமுறை,ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি
டைனமிக் நிரலாக்க நுட்பங்கள்,ডাইনামিক প্ৰগ্ৰেমিং কৌশল
"இயக்கவியல், இயக்கவியல்","গতিশীলতা, গতিশীলতা"
துகள் இயக்கவியல்,কণা গতিবিদ্যা
கடினமான உடல் இயக்கவியல்,কঠিন শৰীৰৰ গতিশীলতা
