Malayalam,Punjabi
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,ਲਗਾਤਾਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
തുടർച്ചയായ സാമ്പിൾ ഇടം,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
വ്യതിരിക്തമായ മൊത്തം,ਵੱਖਰਾ ਕੁੱਲ
വ്യതിരിക്തമായ ജനസംഖ്യ,ਵੱਖਰੀ ਆਬਾਦੀ
വ്യതിരിക്തമായ അവസ്ഥ,ਵੱਖ ਰਾਜ
തുടർച്ചയായ വ്യതിയാനം,ਲਗਾਤਾਰ ਅੰਤਰ
വിതരണ നികുതി,ਵਿਤਰਕ ਟੈਕਸ
വിവേചനപരമായ വിശകലനം,ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
വേർപിരിഞ്ഞു,ਅਸੰਬੰਧਿਤ
വിയോജിപ്പുള്ള സംഭവം,ਅਸੰਬੰਧਿਤ ਘਟਨਾ
വിഭജിക്കപ്പെട്ട സെറ്റ്,ਵੱਖ ਕੀਤਾ ਸੈੱਟ
വിഭജനം ചേർക്കൽ,ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ
"വിഭജനം, യുക്തിസഹമായ തുക","ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ"
"വിസരണം, ചിതറിക്കൽ","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
ഡിസ്പേർഷൻ ചാർട്ട്,ਫੈਲਾਅ ਚਾਰਟ
ഡിസ്പർഷൻ സൂചിക,ਫੈਲਾਅ ਸੂਚਕਾਂਕ
ഡിസ്പർഷൻ ഡയഗ്രം,ਫੈਲਾਅ ਚਿੱਤਰ
ഡിസ്പർഷൻ മാട്രിക്സ്,ਫੈਲਾਅ ਮੈਟਰਿਕਸ
സ്ഥാനമാറ്റാം,ਵਿਸਥਾਪਨ
പ്രദർശനം,ਪ੍ਰਦਰਸ਼ਨੀ
കൺസോൾ,ਕੰਸੋਲ
"അസമമായ, അസമമായ","ਅਸਮਾਨ, ਅਸਮਾਨ"
വിഘടിപ്പിക്കുന്ന ശക്തി,dissipating ਫੋਰਸ
ദൂരം പ്രവർത്തനം,ਦੂਰੀ ਫੰਕਸ਼ਨ
ദൂരം മോഡുലസ്,ਦੂਰੀ ਮਾਡਿਊਲਸ
നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്,ਗੈਰ-ਵਿਤਰਕ
"വിതരണ നിയമം, വിതരണ നിയമം","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
"ചിതറുക, ചിതറുക","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ"
വ്യതിചലന സിദ്ധാന്തം,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
വിഭിന്ന,ਵੱਖਰੇ
വ്യത്യസ്ത ശ്രേണി,ਵੱਖ-ਵੱਖ ਸੀਮਾ
വിഭജന വ്യത്യാസം,ਵੰਡਿਆ ਅੰਤਰ
"വിഭജനം, വിഭജനം","ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ"
"ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന","ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ"
"വിഭജനം, വിഭജനം, വിഭജനം","ਵੰਡ, ਵੰਡ, ਵੰਡ"
ഡിവിഷൻ അൽഗോരിതം,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
സ്പ്ലിറ്റ് റിംഗ്,ਸਪਲਿਟ ਰਿੰਗ
ചതുർഭുജം,ਚਤੁਰਭੁਜ
ദശാഭുജം,ਡੇਕਗਨ
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം","ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ"
പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ,ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
നിർവ്വചനം-പ്രവിശ്യ,ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ
നിലനിൽപ്പിന്റെ അവസ്ഥ,ਹੋਂਦ ਦੀ ਸਥਿਤੀ
അസാധുവാക്കൽ ഉപകരണം,ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ
ഡോപ്ലർ പ്രഭാവം,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം","ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ"
കുത്തുകളുള്ള വക്രം,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
ഡ്യുവൽ ഡിഫറൻഷ്യൽ,ਦੋਹਰਾ ਅੰਤਰ
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
ഇരട്ട കോയിൽ,ਡਬਲ ਕੋਇਲ
ബൈനറി ഇന്റഗ്രൽ,ਬਾਈਨਰੀ ਅਟੁੱਟ
ബൈനറി സംയോജനം,ਬਾਈਨਰੀ ਏਕੀਕਰਣ
ഇരട്ട പരിധി,ਡਬਲ ਸੀਮਾ
ഇരട്ട സാമ്പിൾ ഇവന്റ്,ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ
ഇരട്ട ക്രമം,ਡਬਲ ਕ੍ਰਮ
ഇരട്ട പരമ്പര,ਡਬਲ ਸੀਰੀਜ਼
ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ,ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ
ഇരട്ട സമാഹാരം,ਡਬਲ ਸੰਕਲਨ
താഴേക്കുള്ള ത്വരണം,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
താഴേക്കുള്ള സ്ഥാനചലനം,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
താഴേക്കുള്ള ചലനം,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
താഴേക്കുള്ള വേഗത,ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ
ട്രാക്ഷൻ,ਖਿੱਚ
ട്രാക്ഷൻ ഫോഴ്സ്,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"ഇരട്ട ദ്വൈതത,",ਦੋਹਰਾ ਦਵੈਤ
ഇരട്ട അടിത്തറ,ਦੋਹਰਾ ਅਧਾਰ
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
ഇരട്ട പ്രശ്നം,ਦੋਹਰੀ ਸਮੱਸਿਆ
ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം,ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ
ഇരട്ട ഒറ്റ രീതി,ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ
ഡ്യുവൽ സ്പേസ്,ਦੋਹਰੀ ਸਪੇਸ
ഡ്യുവൽ വേരിയബിൾ,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
നിശബ്ദ സൂചിക,ਚੁੱਪ ਸੂਚਕਾਂਕ
നിശബ്ദ അടിക്കുറിപ്പ്,ਚੁੱਪ ਫੁੱਟਰ
നിശബ്ദ കരാർ,ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ
നിശബ്ദ വേരിയബിൾ,ਚੁੱਪ ਵੇਰੀਏਬਲ
തനിപ്പകർപ്പ്,ਨਕਲ
ചലനാത്മകം,ਗਤੀਸ਼ੀਲ
ചലനാത്മക സംവിധാനം,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
ഡൈനാമിക് മോഡൽ,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
"ചലനാത്മകത, ചലനാത്മകത","ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
കണികാ ചലനാത്മകത,ਕਣ ਗਤੀਸ਼ੀਲਤਾ
ദൃഢമായ ശരീര ചലനാത്മകത,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
"ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)","ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)"
ഭൂകമ്പ തീവ്രത,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
ഉത്കേന്ദ്രത,ਸਨਕੀਤਾ
അനുമാനം,ਧਾਰਨਾ
ഇക്കണോമെട്രിക് പ്രവചനം,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ,ਅਰਥ ਸ਼ਾਸਤਰੀ
ഇക്കണോമെട്രിക്സ്,ਅਰਥ ਗਣਿਤ
സാമ്പത്തികശാസ്ത്രം,ਅਰਥ ਸ਼ਾਸਤਰ
"കാമ്പ്, അഗ്രം, കണ്ണീർ","ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ"
മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു,ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
കാര്യക്ഷമത സൂചിക,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
സ്വഭാവ ഘടകം,ਗੁਣ ਤੱਤ
സ്വഭാവ സവിശേഷത,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
"ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം","eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ"
സ്വഭാവ മൂല്യ സമവാക്യം,ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ
"ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ","ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ"
ഇലാസ്റ്റിക്,ਲਚਕੀਲੇ
ഇലാസ്റ്റിക് കാസ്റ്റ്,ਲਚਕੀਲੇ ਪਲੱਸਤਰ
ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
ഇലാസ്തികത,ਲਚਕਤਾ
ഇലാസ്തികത പേജ്,ਲਚਕੀਲਾ ਪੰਨਾ
"ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ","ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ"
"മൂലകം, മൂലകം, മൂലകം","ਤੱਤ, ਤੱਤ, ਤੱਤ"
പ്രാരംഭ നിര പ്രവർത്തനം,ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ
പ്രാരംഭ സംഭവം,ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ
പ്രാരംഭ പ്രവർത്തനം,ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ
പ്രാരംഭ പ്രവർത്തനം,ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ
പ്രാഥമിക ഫലങ്ങൾ,ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ
പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം,ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ
ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു,ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ
"ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ,","ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ"
റെസലൂഷൻ പ്രക്രിയ,ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
"ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി","ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ"
ദീർഘവൃത്താകൃതിയിലുള്ള,ਅੰਡਾਕਾਰ
ദീർഘവൃത്താകൃതിയിലുള്ള,ਅੰਡਾਕਾਰ
ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം,ਅੰਡਾਕਾਰ ਸਤਹ
ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം,ਅੰਡਾਕਾਰ ਸਰੀਰ
ഉൾച്ചേർക്കൽ,ਏਮਬੈਡਿੰਗ
ഉദ്വമനം,ਨਿਕਾਸ
അനുഭവപരമായ വിശ്വാസം,ਅਨੁਭਵੀ ਭਰੋਸਾ
അനുഭവ സൂത്രവാക്യം,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
അനുഭവപരമായ സംഭാവ്യത,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
അനുഭവപരമായ ബന്ധം,ਅਨੁਭਵੀ ਸਬੰਧ
ശൂന്യമായ സെറ്റ്,ਖਾਲੀ ਸੈੱਟ
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
"എൻകോഡിംഗ്, കോഡിംഗ്","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ"
പരസ്പര പ്രവർത്തനക്ഷമത,ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ
അവസാന പോയിന്റ്,ਅੰਤ ਬਿੰਦੂ
ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
ഊർജ്ജം,ਊਰਜਾ
ഊർജ്ജ-മൊമെന്റം ഘടകം,ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
എൻട്രി വേരിയബിൾ,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
എണ്ണാവുന്ന സെറ്റ്,ਗਿਣਨਯੋਗ ਸੈੱਟ
"എണ്ണുക, എണ്ണുക","ਗਿਣਤੀ, ਗਿਣਤੀ"
"തുല്യ, തുല്യ, തുല്യ, തുല്യ","ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ"
"സമത്വം, സമത്വം","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
സാധ്യത,ਸੰਭਾਵਨਾ
പോലും പ്രോബബിലിറ്റി തിരഞ്ഞെടുക്കൽ രീതി,ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ
തുല്യമാക്കുക,ਬਰਾਬਰ
"സമവാക്യം, സമവാക്യം","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ"
ക്വാഡ്രാറ്റിക് സമവാക്യം,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
ക്വാഡ്രാറ്റിക് സമവാക്യം,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
ക്വാഡ്രാറ്റിക് സമവാക്യം,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
"ഭൂമധ്യരേഖ, മധ്യരേഖ, മധ്യരേഖ","ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ"
സ്ഥിരതയുള്ള,ਇਕਸਾਰ
സമഭുജം,ਬਰਾਬਰ
"സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ","ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ"
ബലം ബാലൻസ്,ਬਲ ਸੰਤੁਲਨ
സന്തുലിത പോയിന്റ്,ਸੰਤੁਲਨ ਬਿੰਦੂ
തുല്യത,ਸਮਾਨਤਾ
തുല്യതാ ക്ലാസ്,ਸਮਾਨਤਾ ਵਰਗ
തുല്യതാ ബന്ധം,ਸਮਾਨਤਾ ਸਬੰਧ
"തത്തുല്യം, തത്തുല്യം (വി.), തത്തുല്യം (എഡി.)","ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)"
തുല്യമായ മാട്രിക്സ്,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
തുല്യമായ സെറ്റ്,ਬਰਾਬਰ ਸੈੱਟ
പ്രവണതകൾ,ਰੁਝਾਨ
"തെറ്റ്, തെറ്റ്, തെറ്റ്, കൃത്യതയില്ലായ്മ","ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ"
പിശക് വിശകലനം,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
പിശക് കോഡ്,ਗਲਤੀ ਕੋਡ
പിശക് ഗുണകം,ਗਲਤੀ ਗੁਣਾਂਕ
ചതുരം അർത്ഥം പിശക്,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
ആദ്യ തരം പിശക്,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
രണ്ടാമത്തെ തരം പിശക്,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
രക്ഷപ്പെടാനുള്ള സാധ്യത,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
രക്ഷപ്പെടൽ വേഗത,ਬਚਣ ਦੀ ਗਤੀ
ഇ. ഷ്മിഡിന്റെ മൊബിലൈസേഷൻ പ്രക്രിയ,ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
ബഹിർമുഖൻ,ਬਾਹਰੀ
"അത്യാവശ്യം, അത്യാവശ്യം","ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ"
ഫലത്തിൽ അതുല്യമായ,ਲਗਭਗ ਵਿਲੱਖਣ
"വിലയിരുത്താൻ, വിലയിരുത്താൻ (ver.), വിലയിരുത്താൻ (ed.)","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ (ਵੇਰ.), ਮੁਲਾਂਕਣ ਕਰਨਾ (ਐਡੀ.)"
കണക്കാക്കൽ രീതി,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
യൂക്ലിഡിയൻ കോർഡിനേറ്റുകൾ,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
യൂക്ലിഡിയൻ ഡൊമെയ്ൻ,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
യൂക്ലിഡിയൻ ജ്യാമിതി,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
യൂക്ലിഡിയൻ n-സ്പെയ്സ്,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
യൂക്ലിഡിയൻ വിമാനം,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
യൂലറുടെ സിദ്ധാന്തം,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
"വിലയിരുത്തുക, വിലയിരുത്തുക","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ"
പോലും,ਵੀ
വക്രം പോലും,ਵੀ ਕਰਵ
പ്രവർത്തനം പോലും,ਵੀ ਫੰਕਸ਼ਨ
അപവർത്തനം പോലും,ਇੱਥੋਂ ਤੱਕ ਕਿ ਰਿਫ੍ਰੈਕਟਰੀ
ഇരട്ട സംഖ്യ,ਸਮ ਸੰਖਿਆ
വിചിത്രമായ സമമിതി,ਅਜੀਬ ਸਮਰੂਪਤਾ
ക്രമമാറ്റം പോലും,ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ
"സംഭവം, എപ്പിസോഡ്","ਘਟਨਾ, ਕਿੱਸਾ"
ഐസോമോർഫിസം,isomorphism
"കൃത്യമായി, കൃത്യമായി, കൃത്യമായി","ਬਿਲਕੁਲ, ਬਿਲਕੁਲ, ਬਿਲਕੁਲ"
കൃത്യമായ ചി-സ്ക്വയർ ടെസ്റ്റ്,ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ
കൃത്യമായ വ്യത്യാസം,ਸਹੀ ਅੰਤਰ
കൃത്യമായ സമവാക്യം,ਸਹੀ ਸਮੀਕਰਨ
ഉദാഹരണം,ਉਦਾਹਰਨ
എക്സ്ചേഞ്ച്,ਐਕਸਚੇਂਜ
നിർദ്ദിഷ്ട സംഭവം,ਖਾਸ ਘਟਨਾ
അസ്തിത്വ സിദ്ധാന്തം,ਹੋਂਦ ਸੰਬੰਧੀ axiom
അതിജീവന സാധ്യത,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
അസ്തിത്വ സിദ്ധാന്തം,ਹੋਂਦ ਦਾ ਸਿਧਾਂਤ
ബാഹ്യ വേരിയബിൾ,ਬਾਹਰੀ ਵੇਰੀਏਬਲ
"പരക്കുക, പരക്കുക","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
പ്രതീക്ഷയുടെ പ്രവർത്തനം,ਉਮੀਦ ਫੰਕਸ਼ਨ
പ്രതീക്ഷിക്കുന്ന ആവൃത്തി,ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ
പ്രതീക്ഷിച്ച മൂല്യം,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
പരീക്ഷണം,ਪ੍ਰਯੋਗ
"പരീക്ഷണ പിശക്, പരീക്ഷണ പിശക്","ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ"
"വിശദീകരണം, വിശദീകരണം","ਵਿਆਖਿਆ, ਵਿਆਖਿਆ"
വ്യക്തമായ സമവാക്യം,ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ
വ്യക്തമായി,ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ
വ്യക്തമായ പ്രവർത്തനം,ਸਾਫ ਫੰਕਸ਼ਨ
വ്യക്തമായ പരിഹാരം,ਸਾਫ ਹੱਲ
ഘാതം,ਘਾਤਕ
എക്‌സ്‌പോണൻഷ്യൽ കർവ്,ਘਾਤਕ ਵਕਰ
എക്‌സ്‌പോണൻഷ്യൽ പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,ਘਾਤਕ ਵੰਡ
എക്സ്പോണൻഷ്യൽ സമവാക്യം,ਘਾਤਕ ਸਮੀਕਰਨ
എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ,ਘਾਤਕ ਫੰਕਸ਼ਨ
"എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച, എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച","ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ"
എക്‌സ്‌പോണൻഷ്യൽ റൂൾ,ਘਾਤਕ ਨਿਯਮ
എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്,ਘਾਤਕ ਨਕਸ਼ਾ
"എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്, എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്","ਘਾਤਕ ਲੜੀ, ਘਾਤਕ ਲੜੀ"
"ഭാവം, ഭാവം, മുഖഭാവം, ഭാവം","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ"
നീട്ടിയ ഇടവേള,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
വർദ്ധിപ്പിച്ച യഥാർത്ഥ ലൈൻ,ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ
വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ
മാപ്പിംഗ് വിപുലീകരണം,ਮੈਪਿੰਗ ਐਕਸਟੈਂਸ਼ਨ
ബാഹ്യ കോൺ,ਬਾਹਰੀ ਕੋਣ
പുറം മേഖല,ਬਾਹਰੀ ਜ਼ੋਨ
ബാഹ്യ പോയിന്റ്,ਬਾਹਰੀ ਬਿੰਦੂ
ബാഹ്യമായ,ਬਾਹਰੀ
പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ,predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
എക്സ്ട്രാപോളേഷൻ ടെക്നിക്,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
പരമാവധി മൂല്യം,ਸਿਖਰ ਮੁੱਲ
"അങ്ങേയറ്റം, അവസാനം, അങ്ങേയറ്റം, അന്ത്യം","ਅਤਿਅੰਤ, ਅੰਤ, ਅਤਿ, ਸਿਖਰ"
ഉയര്ന്ന സ്ഥാനം,ਉੱਚ ਬਿੰਦੂ
എതിർ സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്,ਉਲਟ ਸੈੱਟ ਦਾ ਅਤਿ ਬਿੰਦੂ
പ്രവർത്തനത്തിന്റെ അങ്ങേയറ്റത്തെ മൂല്യം,ਫੰਕਸ਼ਨ ਦਾ ਅਤਿ ਮੁੱਲ
അങ്ങേയറ്റത്തെ ഗുണങ്ങൾ,ਅਤਿ ਗੁਣ
"മുഖം, വശം, മുൻഭാഗം","ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ"
മുഖവില,ਅੰਕਿਤ ਮੁੱਲ
