Tamil,Odiya
1. கட்டமைப்பு 2. கட்டமைப்பு,1. ବିନ୍ୟାସ 2. ବିନ୍ୟାସ କରନ୍ତୁ
1. இணக்கம் 2. கட்டமைப்பு 3. இணக்கம்,1. ଅନୁକୂଳତା 2. ବିନ୍ୟାସ 3. ସମାନତା |
1. ஒருங்கிணைப்பு 2. கலப்பு,1. ଏକୀକରଣ 2. ହାଇବ୍ରିଡାଇଜେସନ୍ |
இணைத்தல்,ସଂଯୋଗ
1. சேர்க்கை 2. இணைப்பு,1. ଯୋଗୀ 2. ସଂଯୋଜକ |
பாதுகாப்பு,ସୁରକ୍ଷା
ஒருங்கிணைப்பு,ଏକୀକରଣ
1. மூலப்பொருள் 2. தேவையான பொருட்கள்,1. ଉପାଦାନ 2. ଉପାଦାନଗୁଡ଼ିକ |
நுகர்வோர்,ଗ୍ରାହକ
நுகர்வு,ବ୍ୟବହାର
மாசுபடுதல்,ପ୍ରଦୂଷଣ
விளிம்பு நடவு,କଣ୍ଟୁର ରୋପଣ |
விளிம்பு கோடு,ବିଷୟବସ୍ତୁ ରେଖା |
1. ஒப்பந்த விவசாயம் 2. ஒப்பந்த விவசாயம் 3. ஒப்பந்த விவசாயம்,1. ଚୁକ୍ତିନାମା ଚାଷ 2. ଚୁକ୍ତିନାମା ଚାଷ 3. ଚୁକ୍ତିନାମା ଚାଷ |
கட்டுப்படுத்தப்பட்ட வளிமண்டல சேமிப்பு,ନିୟନ୍ତ୍ରିତ ବାୟୁମଣ୍ଡଳ ସଂରକ୍ଷଣ |
கூட்டுறவு வங்கி,ସମବାୟ ବ୍ୟାଙ୍କ
கூட்டுறவு சங்க உறுப்பினர்,ସମବାୟ ସମାଜର ସଦସ୍ୟ |
குல்மவன்,ଗୁଲମାଭାନ୍ |
க்யூப்ஸ்,କ୍ୟୁବ୍
1. தல்புஞ்ச் 2. கொரோலா,1. ଡାଲପୁଞ୍ଜ 2. କରୋଲା |
1. கோர்டெக்ஸ் 2. கார்டெக்ஸ்,1. କର୍ଟେକ୍ସ 2. କର୍ଟେକ୍ସ
செலவு,ମୂଲ୍ୟ
கோட்டிலிடன்,କୋଟିଲଡନ୍ |
கடன் குழு,କ୍ରେଡିଟ୍ କମିଟି
1. கடன் கொடுத்தல் 2. கடன்,1. ending ଣ 2. କ୍ରେଡିଟ୍
1. கடன் கொடுத்தவர் 2. கடன் கொடுத்தவர்,1. ender ଣଦାତା 2. କ୍ରେଡିଟର୍
1. முகடு 2. உச்சி 3. கோபுரம்,1. କ୍ରେଷ୍ଟ 2. ଭର୍ଟେକ୍ସ 3. ସ୍ପାୟର୍ |
திரும்பப் பெறுதல்,ପ୍ରତ୍ୟାହାର
பிரச்சனை,ସମସ୍ୟା
சோதனை,ପରୀକ୍ଷା
முக்கியமான,ଗୁରୁତର
பயிர் காப்பீடு,ଫସଲ ବୀମା |
பயிர் கடன்,ଫସଲ loan ଣ
1. பயிர் 2. பயிர்,1. ଫସଲ 2. ଫସଲ
சாகுபடி பகுதி,ଚାଷ କ୍ଷେତ୍ର
குறுக்கு இணக்கமற்ற,କ୍ରସ୍ ଅସଙ୍ଗତ |
1. கிரீடம் 2. உச்சம் (தாவரம்),1. ମୁକୁଟ 2. ଶିଖର (ଉଦ୍ଭିଦ)
மென்மையான துகள்கள்,ନରମ କଣିକା |
மேல் ஓடு,ଭୂତଳ
1. கிரிப்டோகம் 2. புளோரிஃபார்ம் அல்லாதது,1. କ୍ରିପ୍ଟୋଗାମ 2. ଅଣ-ଫ୍ଲୋରିଫର୍ମ |
கொடிமுந்திரி (பழம்),ଛେଦନ (ଫଳ)
பேனா,କଲମ
சாகுபடி வகை,କୃଷି ପ୍ରକାର
1. இழுவை 2. விவசாயம் 3. விவசாயம்,1. ଟ୍ରାକ୍ସନ୍ 2. କୃଷି 3. ଚାଷ
1. விவசாயி 2. உழவர்,1. କୃଷକ 2. କୃଷକ
1. சாகுபடி 2. சாகுபடி 3. வளர்ப்பு,1. ଚାଷ 2. ଚାଷ 3. ପାଳିବା |
1.வளம் 2.தயாரிப்பு,1. ଉତ୍ସ 2. ପ୍ରସ୍ତୁତି
1.குந்தலன் 2.குஞ்சன்,1. କୁଣ୍ଟାଲାନ୍ 2. କୁଞ୍ଚନ୍ |
தோரணை,ସ୍ଥିତି
1. மேல்தோல் 2. க்யூட்டிகல்,1. ଏପିଡର୍ମିସ୍ 2. କଟିକଲ୍ |
1. பேனா 2. வெட்டுதல் 3. வெட்டுதல் 4. வெட்டுதல் 5. வெட்டுதல்,1. କଲମ 2. କାଟିବା 3. କାଟିବା 4. କାଟିବା 5. କାଟିବା |
1. புழு கார்பஸ் 2. நீர்க்கட்டி 3. நீர்க்கட்டி 4. சிதைந்த கட்டி 5. நியோபிளாசம்,1. ପୋକ କର୍ପସ୍ 2. ସିଷ୍ଟ 3. ସିଷ୍ଟ 4. ବିକୃତ ଲମ୍ପ 5. ନିଓପ୍ଲାଜମ୍ |
சைட்டோக்ரோம்,ସାଇଟୋକ୍ରୋମ୍ |
செல் இணைப்பு,କକ୍ଷ ଯୋଡି
செல் இனப்பெருக்கம்,କକ୍ଷ ପ୍ରଜନନ |
செல் மரபியல்,କୋଷ ଜେନେଟିକ୍ସ |
சைட்டோபிளாஸ்மிக் பிரிவு,ସାଇଟୋପ୍ଲାଜାମିକ୍ ବିଭାଜନ |
உயிரணு உயிரியல்,କୋଷ ଜୀବ ବିଜ୍ଞାନ |
செல் சிதைவு,ସେଲ୍ ଲାଇସିସ୍ |
1. சைட்டோமியர் 2. செல் பிரிவு,1. ସାଇଟୋମେର୍ 2. ସେଲ୍ ସେଗମେଣ୍ଟେସନ୍ |
சைட்டோபிளாசம்,ସାଇଟୋପ୍ଲାଜମ୍ |
1. பால்பண்ணை 2. பால்பண்ணை,1. ଦୁଗ୍ଧ 2. ଦୁଗ୍ଧ
பால் தொழில்,ଦୁଗ୍ଧ ଶିଳ୍ପ
1. அணை 2. வளர்ப்பவர்,1. ବନ୍ଧ 2. ପ୍ରଜନକ
நாள் முழுமையான தாவரம்,ଦିନ ସଂପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦ |
பூக்கும் மறுநாள்,ଫୁଲର ଦିନ ପରେ |
முழு பூக்கும் மறுநாள்,ପୂର୍ଣ୍ଣ ଫୁଲର ଦିନ ପରେ |
திறமையின்மை,ଅପାରଗତା |
சுண்ணாம்பு நீக்கம்,decalcification
1. அப்புறப்படுத்து 2. அப்புறப்படுத்து,1. ସ୍ଥାନାନ୍ତର 2. ସ୍ଥାନାନ୍ତର
சிதைவு,କ୍ଷୟ
இலையுதிர்,ପତଳା
1. தசமம் 2. தசம,1. ଦଶମିକ 2. ଦଶମିକ
தாழ்வு மனப்பான்மை,ତୁଚ୍ଛତା
அனுரன் (மண்),ଅନୁରାନ୍ (ମୃତ୍ତିକା)
விபுஷ்பன்,ଭିପୁଷ୍ପନ୍ |
பில்லிங்,ବିଲିଂ
காடழிப்பு,ଜଙ୍ଗଲ ନଷ୍ଟ
அவமானம்,ଅପମାନ
சீரழிவு,ଅବନତି |
பகுதி நாள்,ପାର୍ଟ ଦିନ
1. அளவு 2. பகுதி,1. ପରିମାଣ 2. ଭାଗ
விலகல்,ଅବହେଳା |
உமி அகற்றுதல்,ହଳ ଅପସାରଣ |
உமி அகற்றுதல்,ହଳ ଅପସାରଣ |
நீரிழப்பு,ଡିହାଇଡ୍ରେସନ୍
நீரற்ற,ଆନ୍ହାଇଡ୍ରସ୍
கோரிக்கை,ଚାହିଦା
1. டினாட்டரேஷன் 2. பெருக்கல்,1. ଅବନତି 2. ଗୁଣନ
கண்டனம்,ନିନ୍ଦା
1. வைப்பு (மண்) 2. வைப்பு (பொருளாதாரம்),1. ଜମା (ମୃତ୍ତିକା) 2. ଜମା (ଅର୍ଥନୀତି)
வைப்பு,ଜମା
1. தேய்மானம் 2. தேய்மானம்,1. ଅବନତି 2. ଅବନତି
உப்புநீக்கம்,ନିଷ୍କାସନ
1. நீர் உலர்த்துதல் 2. நீரிழப்பு,1. ଜଳ ଶୁଖିବା 2. ଡିହାଇଡ୍ରେସନ୍ |
1. வடிவமைப்பு 2. வடிவமைப்பு,1. ଡିଜାଇନ୍ 2. ଡିଜାଇନ୍
உலர்,ଶୁଖୁଆ |
கர்னல் அகற்றுதல்,କର୍ଣ୍ଣଲ ଅପସାରଣ
இடைக்கணிப்பு,ଡି-ଇଣ୍ଟରକାଲେସନ୍ |
இணைத்தல்,ସଂଯୋଗ
1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்,1. ପୁରୁଷ ମଞ୍ଜରୀ ନିଷ୍କାସନ (ମକା) 2. ବଲାର୍ ନିଷ୍କାସନ |
பல்லார் அல்லது குந்தன் வெட்டுதல்,ବଲାର୍ କିମ୍ବା କୁନ୍ଦନ କାଟିବା |
தீர்மானிப்பவர்,ନିର୍ଣ୍ଣୟକାରୀ
மதிப்பிழப்பு,ମୂଲ୍ୟ ହ୍ରାସ
தாவரங்களை நீக்கும்,ଡି-ଶାକାହାରୀ |
விலகல்,ବ୍ୟତିକ୍ରମ
இரட்டை,ଦୁଇଥର |
நோய் கண்டறிதல்,ନିରାକରଣ
வெவ்வேறு முதிர்ச்சி,ଭିନ୍ନ ପରିପକ୍ .ତା |
பிளவு,ବିଭାଜନ
1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை),1. ଡିକୋଟିଲଡନ୍ 2. ଡିକୋଟିଲଡନ୍ (ବିହନ)
முதுகு நோய்,ପିଠି ରୋଗ
1. பரவல் 2. பரவல்,1. ବିଭାଜନ 2. ବିଭେଦ |
செரிமானம்,ହଜମ ଯୋଗ୍ୟତା |
இருகலப்பின,ଡିହାଇବ୍ରିଡ୍ |
1. அணை 2. வாய்க்கால் 3. குடும்பம்,1. ଡ୍ୟାମ୍ 2. ଡ୍ରେନ୍ 3. ପରିବାର |
அற்ப,ଅଳ୍ପ
1. தனிக்குடித்தனம் 2. ஒருதார மணம்,1. ଏକମାତ୍ର 2. ଏକମାତ୍ର |
டிப்ளாய்டு,ଡିପ୍ଲଏଡ୍ |
1. டிப்ளாய்டு 2. டிப்ளாய்டு,1. ଡିପ୍ଲଏଡ୍ 2. ଡିପ୍ଲଏଡ୍ |
இருமுனை,ଡିପୋଲ୍
1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்,1. ନିଷ୍କାସନ 2. ବୁଡ୍ ଅପସାରଣ |
1. கலப்பை உழுதல் 2. நூற்பு,1. ହଳ ହଳ କରିବା 2. ଘୂର୍ଣ୍ଣନ |
தள்ளுபடி,ରିହାତି
கிருமி நீக்கம்,ନିରାକରଣ
1. சிதறல் 2. சிதறல்,1. ବିଚ୍ଛେଦ 2. ବିଛାଇବା |
1. சிதறல் 2. மாறுபாடு,1. ବିଛାଇବା 2. ଭିନ୍ନତା |
பல்வகைப்படுத்தல்,ବିବିଧକରଣ
பல்வகைப்பட்ட விவசாயம்,ବିବିଧ କୃଷି |
டிஎன்ஏ படி,dna step
டிஎன்ஏ பெறுபவர்,DNA | ରସିଦ
கப்பல்துறை வாடகை,ଡକ୍ ନିଯୁକ୍ତି |
பயனுள்ள,ପ୍ରଭାବଶାଳୀ |
செயலற்ற நிலை,ଶୋଇବା
1. அளவு 2. அளவு 3. அளவு,1. ପରିମାଣ 2. ଡୋଜ୍ 3. ଡୋଜ
இரட்டை சிக்மாய்டு வளைவு,ଡବଲ୍ ସିଗମଏଡ୍ ବକ୍ର
1. புயல் 2. நீட்சி,1. ଗସ୍ତ 2. ବିସ୍ତାର
1. வெளியேற்ற வடிகால் 2. கழிவுநீர்,1. ନିଷ୍କାସନ ଡ୍ରେନ୍ 2. ପ୍ରବାହିତ
வடிகால்,ଜଳ ନିଷ୍କାସନ
இழுவை,ଟ୍ରାକ୍ସନ୍
1. மருந்து கொடு 2. நனை,1. medicine ଷଧ ଦିଅ
அழகுசாதனப் பொருட்கள் (விதைகள்),ପ୍ରସାଧନ ସାମଗ୍ରୀ (ମଞ୍ଜି)
1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு,1. ଆଗର୍ 2. ଅସ୍ଥାୟୀ ଦୋଷ 3. ଡ୍ରିଲ୍ 4. ଆଗର୍ |
1. துளை 2. துளை 3. துளை,1. ଛିଦ୍ର 2. ଡ୍ରିଲ୍ 3. ଡ୍ରିଲ୍ |
1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்,1. ଡ୍ରିଲିଂ 2. ଡ୍ରିଲ ସହିତ ବୁଣିବା 3. ଡ୍ରିଲ ସହିତ ing ାଳିବା |
சொட்டு நீர் பாசனம்,ଡ୍ରପ୍ ଜଳସେଚନ
உலர் விவசாயம்,ଶୁଖିଲା ଚାଷ
1.தூசி 2.புக்னி,1. ଧୂଳି 2. ବୁକନି |
1. டஸ்டர் 2. சிதறல்,1. ଧୂଳି 2. ଛିନ୍ନଛତ୍ରକାରୀ |
தெளிக்க,ଛିଞ୍ଚିବା ପାଇଁ |
1. குள்ளன் 2. வாமனன்,1. ବଧୂ 2. ଭାମନା |
வாமன பிரமிட்,ଭାମନା ପିରାମିଡ୍ |
வாமினி பவன்,ଭାମିନୀ ଭବନ
சூழலியல்,ପରିବେଶ
பொருளாதார அளவியல்,ଅର୍ଥନୀତି
பொருளாதார திறன்,ଅର୍ଥନ efficiency ତିକ ଦକ୍ଷତା |
சூழ்நிலை வகை,ପରିସ୍ଥିତି ପ୍ରକାର |
கூடுதல் அடுக்கு,ଅତିରିକ୍ତ ସ୍ତରୀୟ |
மென்மையான,ନରମ
மண் அறிவியல்,ମୃତ୍ତିକା ବିଜ୍ଞାନ |
1. பாலம் 2. விளிம்பு 3. இழை மூடல்,1. ବ୍ରିଜ୍ 2. ଏଡିଙ୍ଗ୍ 3. ଷ୍ଟ୍ରାଣ୍ଡ୍ ବନ୍ଦ |
உணவு பகுதி,ଖାଦ୍ୟ ଅଂଶ
தேவை நெகிழ்ச்சி,ଚାହିଦା
உற்பத்தி நெகிழ்ச்சி,ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |
மின்னாற்பகுப்பு,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
எலக்ட்ரோபோரேசிஸ்,ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |
ஆவியாதல்,ବାଷ୍ପୀକରଣ
1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்,1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |
1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி,1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |
கரு,ଭ୍ରୁଣ
1. கருவியல் 2. இயற்பியல்,1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |
1. வெளியேறு 2. வெளியேறு,1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ
குழம்பாக்கி,ଏମୁଲେସିଫାୟର୍ |
உட்புறம்,ଏଣ୍ଡୋଜେନସ୍ |
உள்-புள்ளி பிரிவு,ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |
உள் ஒட்டுண்ணி,ଆନ୍ତ a- ପରଜୀବୀ |
எண்டோஸ்பெர்ம்,ଏଣ୍ଡୋସ୍ପର୍ମ |
நிறுவன,ଉଦ୍ୟୋଗ
பூச்சியியல்,ଏଣ୍ଟୋମୋଲୋଜି |
சூழல்,ପରିବେଶ
1. என்சைம் 2. என்சைம்,1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |
கொத்து ஒட்டுதல்,କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
1. எபிஃபைட் 2. எபிஃபைட்,1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |
பங்கு,ଇକ୍ୱିଟି
நீக்குதல்,ବିଲୋପ
அத்தியாவசிய ஊட்டச்சத்துக்கள்,ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |
1. அளவீடு 2. தாவி 3. மதிப்பீடு,1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |
நேர்த்தியான,ସୁନ୍ଦରତା
சுஜன்னிக்,ସୁଜନିକ୍ |
மதிப்பீடு,ମୂଲ୍ୟାଙ୍କନ
நீராவி மானி,ବାଷ୍ପ ଗେଜ୍ |
ஆவியாதல்,ବାଷ୍ପୀକରଣ
நித்திய புரட்சி,ଅନନ୍ତ ବିପ୍ଳବ |
1. evergreen 2. evergreen,1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |
வளர்ச்சி,ବିକାଶ
துண்டிக்கப்பட்டது,ବିଛିନ୍ନ ହେବା
பரீக்ஷய் (கருவுறுதல்),ପାରିକଶାୟ (ଉର୍ବରତା)
சுரண்டல்,ଶୋଷଣ
1. ஆய்வு 2. ஆய்வு,1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ
1. வெளியேற்றம் 2. உமிழ்வு,1. ନିର୍ବାହ 2. ନିର୍ଗମନ
கண்,ଆଖି
1. காரணி 2. கூறு 3. காரணி 4. வளம்,1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |
காரணி உற்பத்தித்திறன்,କାରକ ଉତ୍ପାଦକତା |
வர்த்தகர் தள்ளுபடி,ବ୍ୟବସାୟୀଙ୍କ ରିହାତି
காரணி தொகுதி வடிவமைப்பு,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
மாற்று,ବିକଳ୍ପ
1. பட்டி 2. பலிஹார்,1. ପାଟି 2. ପାଲିହାର |
மொத்த,ମୋଟ
கள மதிப்பீடு,କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |
பண்ணை பட்ஜெட்,ଚାଷ ବଜେଟ୍
விவசாய வணிகம்,କୃଷି ବ୍ୟବସାୟ
கள திட்டமிடல்,କ୍ଷେତ୍ର ଯୋଜନା
1. விவசாயி 2. விவசாயி,1. କୃଷକ 2. କୃଷକ
1. விவசாயம் 2. விவசாயம்,1. କୃଷି 2. ଚାଷ
மோதல்,ଧକ୍କା |
பல இனப்பெருக்கம்,ଏକାଧିକ ପ୍ରଜନନ |
நொதித்தல்,fermentation
கருவுறுதல்,ଉର୍ବରତା |
உரம்,ସାର
உர பயன்பாடு திறன்,ସାର ବ୍ୟବହାର ଦକ୍ଷତା |
நார்ச்சத்து,ଫାଇବ୍ରସ୍ |
1. பண்ணை 2. பகுதி 3. இடம்,1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ
மண் நீர் பிடித்து,ମୃତ୍ତିକା ଜଳ ଧାରଣ
கள ஆர்ப்பாட்டம்,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்,1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |
1. ஊடுருவல் 2. செறிவூட்டல்,1. ଅବନତି 2. ଗର୍ଭଧାରଣ
ஓட்ட வரைபடம்,ପ୍ରବାହ ଚିତ୍ର
உணவு மதிப்பு,ଖାଦ୍ୟ ମୂଲ୍ୟ
தீவனம்,ଖାଇବାକୁ |
முன்னறிவிப்பு,ପୂର୍ବାନୁମାନ
காடு,ଜଙ୍ଗଲ
காடு வளர்ப்பு,ବୃକ୍ଷରୋପଣ
1. டாட்பார்ன் 2. படிவம்,1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |
உறைபனி எதிர்ப்பு,ବରଫ ପ୍ରତିରୋଧକ |
1. பாலா 2. ப்ளைட்,1. ପାଲା 2. ବ୍ଲାଇଟ୍ |
1. உறைந்த 2. உறைந்த,1. ଫ୍ରିଜ୍
செயல்பாடு,କାର୍ଯ୍ୟ
1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி,1. ଫଳ ପତନ 2. ଫଳ ପତନ |
பழங்கள் ஆக,ଫଳ ପାଅ |
1. புகைத்தல் 2. புகைத்தல்,1. ଧୂମପାନ
பூஞ்சைக் கொல்லி,ଫଙ୍ଗିସାଇଡ୍ |
பூஞ்சை எதிர்ப்பு,ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |
பூஞ்சை,କବକ
1. குத் 2. சீதா,1. ଖୁଦ୍ 2. ସୀତା |
1. இணைவு 2. இணைவு,1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |
பருத்தி கம்பளி,ସୂତା ଲୋମ
முடிகள் நிறைந்த,ଲୋମଶାଳୀ |
1. மரப்புண் 2. பிடிகா,1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |
1. கேமட்கள் 2. கேமட்கள்,1. ଗ୍ୟାମେଟସ୍
1. தோட்டம் 2. தோட்டம்,1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ
1. பான்சால் 2. ஹைட்ரோமீட்டர்,1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |
மரபணு சேகரிப்பு,ଜିନ୍ ସଂଗ୍ରହ
ஜீன் டேகன்,ଜିନ୍ ଟ୍ୟାଗନ୍ |
பரம்பரை,ବଂଶାନୁକ୍ରମିକ
மரபணு வரைபடம்,ଜିନ୍ ମାନଚିତ୍ର
மரபியல்,ଜେନେଟିକ୍ସ
1. ஜீனோம் 2. சங்கீன்,1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |
சஞ்சினி சேகரிப்பு,ସଞ୍ଜିନୀ ସଂଗ୍ରହ |
மரபியல்,ଜେନୋମିକ୍ସ
மரபணு வகை,ଜେନୋଟାଇପ୍
1. மரபணு அமைப்பு 2. மரபணு வகை,1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |
பரம்பரை,ଲିନେଜ୍ |
1. பேரினம் 2. பரம்பரை,ବଂଶ 2. ବଂଶ
1. கிருமி 2. கிருமி,1. ଜର୍ମ 2. ଜର୍ମ
கிருமி நாசினி,ଜୀବାଣୁ
முளைத்தல்,ଅଙ୍କୁର
1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்,1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |
ஜிபெரெலிக் அமிலம்,ଗିବରେଲିକ୍ ଏସିଡ୍ |
பொறுக்கி,ସଂଗ୍ରହ
துஷ்,ତୁଷ
1. பசையம் 2. பெருந்தீனி,1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |
கிளைகோலிசிஸ்,ଗ୍ଲାଇକୋଲିସିସ୍
நைஸ்,ଭଲ
பொன் புரட்சி,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |
1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்,1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ
1. ஒட்டு செடி 2. பெனும்பிரல் செடி,1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |
பேனா சீரற்ற,କଲମ ଅସଙ୍ଗତ |
கிரானா,ଗ୍ରାନା
குருணையாக்கம்,ଗ୍ରାନ୍ୟୁଲେସନ୍
பச்சை உரம்,ସବୁଜ ଖତ
பசுமைப் புரட்சி,ସବୁଜ ବିପ୍ଳବ |
வளர்ச்சி மற்றும் வளர்ச்சி,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ
1. ஈறு நோய்,1. ଗୁଣ୍ଡ ରୋଗ
வேற்றுபாலின,ହେଟେରୋଜକ୍ସୁଆଲ୍ |
1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்,1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |
1. ஓலா 2. கர்கபட் 3. கர்கா,1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |
ரோமில்வாட்ச்,ରୋମିଲୱାଚ୍ |
உப்பு நீர்க்கட்டி,ସାଲାଇନ୍ ସିଷ୍ଟ୍ |
ஹாரோ,harrow
1. அறுவடை குறியீடு 2. அறுவடை குறியீடு,1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |
1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்,1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |
1. பறித்தல் 2. அறுவடை 3. பறித்தல்,1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |
1. முட்டை இடுதல் 2. முட்டை படை,1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |
உலர்ந்த புல்,ଶୁଖିଲା ଘାସ |
உலர் தீவனம்,ଶୁଖିଲା ଫିଡ୍ |
கஞ்சி,ganji
மூடுபனி,କୁହୁଡି
மங்கலான,ଦୁର୍ବଳ
1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா,1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |
பள்ளத்தின் முடிவு,ଗଭୀରର ଶେଷ
மேல் கத்தரித்து,ଉପର ଛେଦନ
வேலி,ବାଡ଼
காவலில்,ହେପାଜତ
குண்டலினி,କୁଣ୍ଡାଲିନି |
ஹெமாடைட்,ହେମାଟାଇଟ୍ |
1. மூலிகை 2. மூலிகை,1. b ଷଧ 2. b ଷଧ |
1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்,1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |
களைக்கொல்லி,b ଷଧୀୟ
பரம்பரை,ବଂଶାନୁକ୍ରମିକ
பரம்பரை,ବଂଶାନୁକ୍ରମିକ
இருபாலினம்,ସମଲିଙ୍ଗୀ
ஹீட்டோரோக்ரோமடிக்,ହେଟେରୋକ୍ରୋମାଟିକ୍ |
பன்முக கருத்தரித்தல்,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்,1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |
செக்ஸ்க்ரோமோசோம்கள்,ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |
பராமரிக்கவில்லை,ପୋଷଣ
பதினாறுமாதம்,ଷୋଡେସିମାଲ୍ |
குளிர் உறக்கம்,ଶୀତଳତା
அதிக அடர்த்தி நடவு,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |
1. பிண்டலாக் 2. மலை (நெல்),1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ)
ஹிஸ்டோகிராம்,ହିଷ୍ଟୋଗ୍ରାମ୍ |
உயர் தொழில்நுட்ப தோட்டக்கலை,ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |
1.தயிர் 2. ஹைவ்,1.curd 2. hive
