Marathi,Hindi
पूर्ण पाचन तंत्र,संपूर्ण पाचन पथ
पूर्ण दुवा,पूर्ण सहलग्नता
पूर्ण ऑक्सिडेशन,पूर्ण उपचयन
कॉम्प्लेक्स,सम्मिश्र
कॉम्प्लेक्स,जटिल
कॉम्प्लेक्स,संकुल
कॉम्प्लेक्स टिश्यू,जटिल ऊतक
संमिश्र,"संयुक्त, संग्रथित"
कंपाऊंड कोरीएमबी,संयुक्त समशिख
कंपाऊंड एपिथेलियम,बहुस्तर उपकला
कंपाऊंड डोळे,संयुक्त नेत्र
कंपाऊंड अंबेल,संयुक्त पुष्पछत्र
सक्तीची क्रिया,बाध्यकारी क्रिया
संगणकीय जीवशास्त्र,अभिकलन जैविकी
संगणकीय टोमोग्राफी,अभिकलित टोमोग्राफी
संगणकाचा पडदा,कंप्यूटर स्क्रीन
एकाग्र मूत्र,सांद्रित मूत्र
एकाग्रता,"सांद्रण, गाढ़ापन, सांद्रता"
एकाग्रता ग्रेडियंट,सांद्रण प्रवणता
संकल्पना,गर्भधारण
संक्षेपण,संघनन
संक्षेपण,द्रवण
कंडेन्सेशन डिकॉन्डेन्सेशन सायकल,संघनन विसंघनन चक्र
कंडेन्डेड स्टेट,संघनित अवस्था
कंडेन्सर लेन्स,संग्राही लेन्स
सशर्त,सप्रतिबंध
सशर्त,प्रानुकूलित
मज्जातंतू आवेग,तंत्रिका आवेग का चालन
पाणी वाहून नेणे,जल संवहन
प्रवाहकीय इलेक्ट्रोलाइट जेल,चालक विद्युत् अपघट्य जेल
सुळका,शंकु
अनुरुप,संरूपण
कॉन्फॉर्मर,संरूपी
जन्मजात,जन्मजात
शंकूच्या आकाराचे मूळ,शंकुरूप जड़
शंकूच्या आकाराचे,शंक्वाकार
कॉनिडिया,कोनिडिया
कॉनिफर,"शंकुवृक्ष, कोनिफर"
कॉन्फेरिए,कोनीफेरी
कॉनिफेरोप्सिडा,कोनिफेरोप्सिडा
संवहनी बंडल कॉंजोइंट,संयुक्त संवहनी बंडल
संयुग्मित,संयुग्मी
संयोजन,संयुग्मन
कंजेक्टिवा,नेत्रश्लेष्मला
संयोजक ऊतक,संयोजक ऊतक
संयोजी ऊतक,संयोजी ऊतक
कॉनेलचा प्रयोग,कॉनेल का प्रयोग
संवर्धन वनीकरण,संरक्षण वानिकी
संरक्षक नांगरलेली जमीन,संरक्षणात्मक जुताई
स्थिरता,स्थिरता
घटक,"संघटक, रचक"
संवैधानिक सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,रचक एंजाइम
ग्राहक,उपभोक्ता
संपर्क निषेध,संपर्क संदमन
संसर्गजन्य रोग,"संसर्गज रोग, छूत की बीमारी"
दूषित,संदूषित करना
दूषित,संदूषण
समकालीन जीवशास्त्र,"समकालीन जीवविज्ञान, समकालीन जैविकी"
खंड,महाद्वीप
समोच्च नांगर,समोच्चरेखीय जुताई
करारक्षमता,संकुंचलनशीलता
कॉन्ट्रॅक्टिल फायबर,संकुंचनशील रेशा
कॉन्ट्रॅक्टिल प्रोटीन,संकुंचनशील प्रोटीन
कराराचा प्रतिसाद,संकुंचनशील अनुक्रिया
कॉन्ट्रॅक्टिल व्हॅक्यूओल,"संकुंचलनशील धानी, संकुंचलनशील रिक्तिका"
कॉन्ट्रास्ट एजंट,विभेद कारक
कॉन्ट्रास्ट एजंट,भेदन कारक
कॉन्ट्रास्ट एजंट,विपर्यास कारक
विरोधाभासी वैशिष्ट्य,विपर्यासी विशेषक
सेंट्रीफ्यूगल फोर्स,अपकेंद्री बल
नियंत्रण घटक,नियंत्रक कारक
नियंत्रित प्रयोग,नियंत्रित प्रयोग
कॉनस,शंकुक
कॉनस आर्टेरिओसस,धमनी शंकु
पारंपारिक नांगरलेली जमीन,"पारंपरिक जुताई, रूढ जुताई"
रूपांतरित,"अभिसरित, अभिसारित"
अभिसरण,अभिसारी
अभिसरण (उत्क्रांती),अभिसारी (विकास)
कॉन्व्होलव्हुलासी,कॉन्वॉल्वुलेसी
कॉन्व्होल्यूटेड ट्यूब्यूल,संवलित नलिका
समन्वय,समन्वय
कोपोलिमर,सहबहुलक
तांबे,"ताम्र, तांबा"
कॉप्रोलाइट,मलगुटिका
कॉप्रोफिलस,शमलरागी
कोप्युलेट,संयुग्मन करना
संभोग,मैथुन
संभोग,संयुग्मन
कॉप्युलेटरी पॅड,मैथुन तल्प
कोरल रीफ समुदाय,प्रवाल भित्ति समुदाय
कोरल,"मूंगा, प्रवाल"
कॉर्डेट,हृदयाकार
कोर क्षेत्र,क्रोड क्षेत्र
कोअर झोन,क्रोड क्षेत्र
कोअरप्रेशर,सहदमनकारी
कोरीफोस्फिन,कोरीफॉस्फीन
कॉर्क,"काग, कॉर्क"
कॉर्क कॅम्बियम,काग एधा
कॉर्क स्क्रू,"काग पेच, कार्क स्क्रू"
कॉर्म,"घनकंद, कॉर्म"
कॉर्न बोरर,मक्का-वेधक
कॉर्निया,"स्वच्छ मंडल, कॉर्निया"
कॉर्नियन सेल,कॉर्नियाजन कोशिका
कॉर्नियल लेन्स,कॉर्निया लेन्स
कोरोला,दलपुंज
कोरोना,"किरीट, कोरोना"
कोरोना भेदक एंजाइम,किरीट भेदक एंजाइम
कोरोना रेडिएटा,अरीय किरीट
कोरोनरीया,कोरोनेरिई
कोरोनरी धमनी,हृद् धमनी
कोरोनरी आर्टरी बायपास,हृद्धमनी उपमार्ग
हृद्य रक्तवाहिन्यांचा विकार,हृद्धमनी रोग
कोरोनरी सल्कस,हृद् परिखा
कॉर्पोरा कॅव्हर्नोसा (पुरुषाचे जननेंद्रिय),"शिश्न का सगुह पिंड, शिश्न का कॉर्पोरा कैवर्नोसा"
कॉर्पोरा चतुर्भुज,"पिंड चतुष्टि, कॉर्पोरा क्वाड्रीजेमिना"
कॉर्पस,"पिंड, कॉर्पस"
कॉर्पस अल्बिकन्स,कॉर्पस ऐल्बिकेन्स
कॉर्पस कॅलोसम,"महासंयोजक पिंड, कॉर्पस कैलोसम"
कॉर्पस ल्यूटियम,"पीत पिंड, कॉर्पस ल्यूटियम"
कॉर्पस स्पंजिओसम,स्पंजी पिंड
कॉर्पस स्ट्रायटम,"रेखित पिंड, कॉर्पस स्ट्रिएटम"
कॉरोड,संक्षारित करना
कॉर्टेक्स,वल्कुट
कॉर्टिकल नेफ्रॉन,वल्कुटी वृक्काणु
कॉर्टिकोस्टेरॉन,कॉर्टिकोस्टेरोन
कॉर्टिकोट्रोफिक,वल्कुट-प्रभावी
कोर्टिसोल,कॉर्टिसॉल
कोर्टिसोन,कॉर्टिसोन
कॉर्व्हस,कॉर्वस
कोरीएमबी,"समशिख, कोरिम्ब"
कॉस्मिक मूळ,ब्रह्मांडीय उत्पत्ति
कॉस्मिक किरण,"अंतरिक्ष किरण, कॉस्मिक किरण"
कॉस्मिड,कॉस्मिड
कॉस्मोझोआन सिद्धांत,ब्रह्मांड-जीवोद्भव सिद्धांत
कापूस बॉलवर्म,कपास गोलक शलभ
समुपदेशन,"परामर्श, परामर्शन"
काउंटर-करंट सिस्टम,प्रति प्रवाह तंत्र
चुलत भाऊ अथवा बहीण,कजन विवाह
सहसंयोजक बंध,सहसंयोजी आबंध
कव्हर,आवरण
एपिथेलियम कव्हर करत आहे,आवरण उपकला
काउपरची ग्रंथी,काउपर - ग्रंथि
कॉक्सा,कक्षांग
कॉक्सा,श्रोणि
कॉक्सल हाड,श्रोणि-अस्थि
कॉक्सल प्रक्रिया,कक्षांग प्रवर्ध
क्रॅक,क्रैक
क्रॅकर ब्लास्टिंग,पटाखा स्फोटन
क्रॅनियल हाड,कपाल अस्थि
क्रॅनियल मेनिंज,कपाल तानिका
क्रॅनियल मज्जातंतू,कपाल तंत्रिका
क्रेनिओसॅक्रल आउटफ्लो,कपालत्रिक बहिर्गम
क्रेनियम,कपाल
क्रॅसुलसीन acid सिड चयापचय,क्रेस्यूलेसी अम्ल उपापचय
क्रे फिश,विचिंगट
क्रिएटिनिन,क्रिएटिनिन
प्राणी,प्राणी
लता,विसर्पी
क्रेन्युलेशन,सूक्ष्मवलन
क्रेन्युलेशन,सूक्ष्मदंतन
क्रेटासियस कालावधी,क्रिटेशस कल्प
क्रेटिनिझम,"अवटुवामनता, क्रेटीनता"
सीआरआय-डू-चॅट सिंड्रोम,क्रि-डू-चैट संलक्षण
क्रिस्टे,अंतः कटक
गंभीर दुवा प्रजाती,क्रांतिक योजक जाति
गंभीर प्रक्रिया,क्रांतिक प्रक्रिया
गंभीरपणे संकटात सापडलेल्या प्रजाती,अति संकटापन्न जाति
पीक,"सस्य, फसल"
पीक अभियांत्रिकी,सस्य अभियांत्रिकी
पीक जमीन,सस्य भूमि
फुली,प्रसंकर
क्रॉस प्रजनन,प्रसंकरण
क्रॉस-ब्रिज,तिर्यक् सेतु
क्रॉस लिंक्ड,"क्रॉसबद्ध, तिर्यकबद्ध"
क्रॉस परागकण,पर-परागित
क्रॉस परागण,पर-परागण
ओलांडणे,जीन विनिमय
क्रोटलारिया,क्रोटालेरिया
क्रोटन,क्रोटन
मुकुट गॉल ट्यूमर,क्राउन गॉल अर्बुद
मुकुट कलम,शिखर कलमबंदी
क्रूसिफॉर्म,"क्रॉसरूप, क्रॉसरूपी"
क्रूड जन्म दर,अशोधित जन्म दर
क्रूड मृत्यू दर,अशोधित मृत्यु दर
क्रस्टेशियन,क्रस्टेशियाई
रडत आयए सी,क्राइ IA c
रडत आयआयए बी,क्राइ IIA b
क्रायोप्रिझर्वेशन,निम्नताप परिरक्षण
क्रायोसर्जरी,निम्नताप शल्यचिकित्सा
गुप्त,"गोपक, गुप्त"
गुप्त देखावा,गुप्त प्रकटन
गुप्त रंग,गोपक वर्ण
गुप्तपणे - रंगीत,गोपकतः रंग-युक्त
क्रिप्टोगामे,क्रिप्टोगैमी
क्रिप्टोगॅमिया,क्रिप्टोगैमिया
लिबरकुहनचे क्रिप्ट्स,लीबरकुन प्रगुहिका
क्रिस्टल,क्रिस्टल
स्फटिकासारखे,क्रिस्टलीय
स्टेनोफोरन्स,टेनोफोरा प्राणी
स्टेनोफोर,"कंकतधर, टेनोफोर"
स्टेनोप्लाना,टेनोप्लाना
कोकिल,"कुक्कू, कोकिल"
काकडी,"कुकुम्बर (ककड़ी, खीरा)"
कुकुरिट,कुकरबिट
कुकुरबिटा,कुकरबिटा
कुल्म,कल्म
लागवड,कृषिज उपजाति
लागवड केलेले पीक,कृष्ट सस्य
लागवड केलेली वनस्पती,कृष्ट पादप
सांस्कृतिक किंवा प्रवेगक युट्रोफिकेशन,संवर्धनीय या त्वरित सुपोषण
संस्कृती,"संवर्ध, संवर्धन"
कम्युलस ओफोरस,अंडधर पुंज
कप्रेसस टोरुलोसा,क्यूप्रेसस टोरूलोसा
कपुला,क्यूपुला
कपूल,प्यालिका
कर्क्युमिन,करक्यूमिन
कर्सोरियल,धावी
कर्वेम्ब्राय,कर्वेम्ब्री
कर्वेम्ब्रीओनिक,वक्रभ्रूणी
कस्कुटा,"अमरबेल, आकाशबेल"
Cuspitet,"निशिताग्र, वलनी"
क्यूटिकल,"उपत्वचा, उपचर्म"
कटिंग,कर्तन
कटिंग,कलम
कटलफिश,"सुफेनक, कटलफिश"
सायनोबॅक्टेरिया,सायनोजीवाणु
सायनोबॅक्टीरियम,सायनोजीवाणु
सायनोकोबालामिन (बी 12),सायनोकोबालेमिन
सायनोफिशियन ग्रॅन्यूल,साइनोफाइसीय कणिका
सायथियम,साऐथियम
सायकॅड,साइकैड
सायकॅडासी,साइकैडेसी
सायकॅडोप्सिडा,साइकैडोप्सिडा
चक्रीय ग्वानोसिन मोनोफॉस्फेट,चक्रीय ग्वानोसीन मोनोफॉस्फेट
चक्रीय फोटोफोस्फोरिलेशन,चक्रीय प्रकाशफॉस्फोरिलन
चक्रीय विभाजक,चक्रवाती पृथक्कारी
सायक्लॉप्स,साइक्लॉप्स
सायक्लोस्पोरिन ए,साइक्लोस्पोरिन-A
सायक्लोस्टोमाटा,साइक्लोस्टोमैटा
सायकस,साइकस
Cymose,ससीमाक्षी
सिमोज प्रकार,ससीमाक्ष प्रकार
सायप्रस,साइप्रेस
सिप्सेला,सिप्सेला
सिस्टीन,सिस्टीन
सिस्टिक फायब्रोसिस,"पुटीय तंतुमयता, पुटीय रेशमयता"
सायटोकिनेसिस,कोशिका-द्रव्य विभाजन
साइटोक्रोम,साइटोक्रोम
सायटोकीन अडथळा,साइटोकाइन अवरोध
सायटोकिनिन,साइटोकाइनिन
सायटोलॉजी,कोशिकाविज्ञान
सायटोन,तंत्रिकाय
साइटोप्लाझम,कोशिका-द्रव्य
साइटोप्लाझमिक ब्रिज,कोशिकाद्रव्यी सेतु
साइटोप्लाझमिक ग्लोब्यूल,कोशिकाद्रव्यी गोलिका
सायटोसिन,साइटोसीन
सायटोस्केलेटन,कोशिका-पंजर
सायटोसोल,"कोशिकाविलेय, साइटोसोल"
सायटोटाक्सोनोमी,कोशिकावर्गिकी
डिहायड्रेशन,निर्जलीकरण
दुग्ध तंत्रज्ञान,डेरी प्रौद्योगिकी
Daphnals,डैफ्नेलीज
डाफ्निया,डैफ्निया (जल पिस्सू)
गडद बॅक ग्राउंड,अदीप्त पृष्ठभूमि
गडद फील्ड मायक्रोस्कोपी,अदीप्त क्षेत्र सूक्ष्मदर्शिकी
गडद प्रतिक्रिया,अप्रकाशिक अभिक्रिया
डार्विनवाद,डार्विनवाद
डार्विनचा फिंच,"डार्विन कुलिंग (पक्षी), डार्विन फिंच"
डेटाची कमतरता,आँकड़े अपूर्ण
तारीख पाम,खजूर वृक्ष
दातुरा स्ट्रॅमोनियम,डाटूरा स्ट्रेमोनियम (धतूरा)
मुलगी सेल,संतति कोशिका
दिवस तटस्थ वनस्पती,दिवस-निरपेक्ष पादप
दिवसाची लांबी,दिन-अवधि
डीगरोथ,विवृद्धि
मृत शूट,मृत प्ररोह
बहिरेपणा,बधिरता
Decamer,दशतय
सेंद्रिय पदार्थ क्षय,क्षयशील जैव पदार्थ
डेसिबल,डेसिबेल
डिकिडुआ बेसालिस,पाती आधार
डिकिडुआ कॅप्सुलरिस,पाती संपुट
Decidua,"पतनिका, पाती"
पाने गळणारा,पर्णपाती
विघटन,अपघटित होना
विघटनकर्ता,अपघटक
डिट्रिटस विघटित करणे,अपघटनी अपरद
विघटन दर,अपघटन दर
डिकंबंट,उत्शयान
डेडिफेरेंटिएटेड सेल,निर्विभेदित कोशिका
खोल समुद्राचा खंदक,गभीर महासागर खाई
खोल पाण्याचे शरीर,गभीर जलाशय
डिफिब्रिलेशन,विरेशकीयन
डिफ्रिब्रिलेटर,विरेशकित्र
कमतरता,"न्यूनता, हीनता, अपूर्णता, ह्रास"
डिफ्लेशन,अपस्फीति
विक्षेपण वेव्ह,विक्षेप तरंग
जंगलतोड,"वनोन्मूलन, निर्वनन"
कोडनची अधोगती,"प्रकूट अपह्रासिता, कोडॉन अपह्रासिता"
अधोगती,अपह्रासित
अधोगती कोड,अपह्रासित कूट
अध: पतन,अपह्रासन
डीजेनेरेटिव्ह संयुक्त,अपह्रासी संधि
गवताळ प्रदेशाचा अधोगती,घासस्थल का निम्नीकरण
डीगरोथ,अपवृद्धि
निर्विकार फळ,स्फुटनशील फल
डिहायड्रेशन,निर्जलीकरण
डिहायड्रो-एपियान्ड्रोस्टेरॉन,डिहाइड्रो-एपीऐन्ड्रोस्टेरॉन
डिहायड्रोजनेस,डिहाइड्रोजनेज
हटविणे,"विलोपन, विलोप"
डिलिमिटिंग झिल्ली,परिसीमन झिल्ली
रेखांकन,(वि) निरूपक
डेल्फिनस,डेल्फाइनस
डिमर्सल फिश,"तलमज्जी मीन, तलमज्जी मछली"
लोकसंख्याशास्त्रीय संक्रमण,जनसांख्यिकीय संक्रमण
विकृती,"विकृतन, विकृतीयन"
विकृत,"विकृतीयित, विकृतीकृत"
DENATURISATION,"विकृतीकरण, विकृतियन"
डेन्ड्राइट,द्रुमाकृति
डेन्ड्राइट,द्रुमिका
डेन्ड्राइट,पार्श्वतंतु
डेंड्रोबेट्स,डेन्ड्रोबेटीज
डेन्ड्रॉन,द्रुमवर्ध
डेंग्यू,डेंगू
डेनिट्रीफिकेशन,विनाइट्रीकरण
डेनिट्रिफिकेशन प्रक्रिया,विनाइट्रीकरण प्रक्रम
डेंटिट्रीफायर,विनाइट्रीकारक
बॅक्टेरिया डेनिट्रीफाइंग,विनाइट्रीकारी जीवाणु
दाट समाधान,सघन विलयन
घनता ग्रेडियंट सेंट्रीफ्यूगेशन,घनत्व प्रवणता अपकेंद्रण
निलंबनाची घनता,निलंबन का घनत्व
डेन्टेट,दंतुर
डेन्टाईन,"दंतधातु, डेन्टीन"
डीऑक्सिजेनेटेड रक्त,वि-ऑक्सीजनित रुधिर
डीओक्सायरीबोन्यूक्लिक acid सिड (डीएनए),डिऑक्सी राइबोन्यूक्लीक अम्ल
डिपिगमेंटेशन,विवर्णकता
मातीची सुपीकता कमी होणे,मृदा उर्वरता ह्रास
निराश,विध्रुवण
डीपोलिमेरायझेशन,वि-बहुलकन
औदासिन्य,अवसाद
औदासिन्य,गर्त
जमीनदार जमीन,परित्यक्त भूमि
व्युत्पन्न नोवाकेन,व्युत्पन्न नोवाकेन
त्वचारोग,त्वचाजन
त्वचारोग,चर्म
वंशज लोकसंख्या,वंशज समष्टि
उतरत्या कोलन,अवरोही वृहदांत्र
उतरत्या अंग,"अवरोही पाद, अवरोही शाखा, अवरोही अंग"
उतरत्या थोरॅसिक महाधमनी,अवरोही वक्ष महाधमनी
वंशज,अवरोहण
वाळवंट क्षेत्र,"मरुक्षेत्र, मरुस्थल"
वाळवंट बायोम,"मरप जीवोम, मरु बायोम"
वाळवंट समुदाय,मरु समुदाय
वाळवंट वनस्पती,मरुपादप
वाळवंट झुडूप,मरु क्षुप
वाळवंट,मरूभवन
देसी विविधता,देसी किस्म
डेसमिड,डेस्मिड
डेस्मोट्यूब्यूल,बंधनलिका
डिटर्जंट,अपमार्जक
डीटॉक्सिकेशन,निराविषन
डीटॉक्सिफिकेशन,निराविषीकरण
डिट्रिटिव्होर,अपरदाहारी
डिट्रॅटीव्हर्स,अपरदाहारी
डिट्रिटस फीडर,अपरद भक्षी
डिट्रिटस फीडिंग इन्व्हर्टेब्रेट,अपरद भोजी अकशेरुकी प्राणी
डिट्रिटस फूड चेन,अपरद खाद्य शृंखला
Deuterostomia,ड्यूटेरोस्टोमिया
विकास,परिवर्धन
सैतान मासे,शृंगी (शृंगमीन)
सैतान मासे,डेविल मीन
डेव्होनियन कालावधी,डिवोनी कल्प
डी-व्हरीज सिद्धांत,डी-व्रीज सिद्धांत
डी-फॉक्सीकोर्टिकोस्टेरॉन,डि-ऑक्सीकॉर्टिकोस्टेरोन
डायहायब्रिड,द्विसंकर
डायनुक्लियोटाइड,डाइन्यूक्लिओटाइड
मधुमेह इन्सिपिडस,"डायाबिटीज इन्सिपिडस, उदकमेह"
मधुमेह,"डायाबिटीज मेलिटस, मधुमेह"
डायसेटिलमॉर्फिन,डाइऐसिटिलमॉर्फिन
निदान,"निदान, रोगनिदान"
डायग्नोस्टिक आणि थेरपीटिक्स,नैदानिक एवं चिकित्सीय
निदान प्रतिमा,नैदानिक प्रतिबिंब
डायग्नोस्टिक किट,नैदानिक किट
डायकिनेसिस,डायकाइनेसिस
डायलिसिंग फ्लुइड,अपोहन-तरल
डायलिसिस,अपोहन
डायंड्रिया,द्विपुंकेसरधारिता
डायंड्रस,"द्विपुंकेसरी, द्विपुमंगी"
डायपॉज,उपरति
अतिसार,"प्रवाहिका, दस्त"
डायस्टोलिक प्रेशर,अनुशिथिलन दाब
डायटॉम,डायटम
Diatomaceous पृथ्वी,डायटमी मृत्तिका
डायऑक्सिलग्लिसेरॉल (डीजी),डाइऑक्सिलग्लिसरॉल
डायबॅसिक फॉस्फेट,द्विक्षारकी फॉस्फेट
Dichanthium,डाइकैन्थियम
डायक्लोरो डिफेनिल ट्रायक्लोरोएथेन (डीडीटी),डाइक्लोरो डाइफेनिल ट्राइक्लोरोईथेन
डिकोटॉमस,द्विभाजी
डिकॉन्डिलिक कवटी,"द्विकंदीय करोटि, द्विकंदीय खोपड़ी"
डिकोटिल्डन,द्विबीजपत्र
डिक्टिओसोम,जालिकाय
डिक्टिओटा,डिक्टिओटा
डायनेफॅलॉन,अग्रमस्तिष्कपश्च
आहार,"आहारी, आहार-संबंधी"
विभेदक योगदान,विभेदक योगदान
भिन्न हस्तक्षेप कॉन्ट्रास्ट मायक्रोस्कोप,विभेदी व्यतिकरण विपर्यास सूक्ष्मदर्शी
विभेदक पुनरुत्पादन,विभेदक जनन
विभेदित सेल,विभेदित कोशिका
भेदभाव,विभेदन
विखुरलेली लाट,विवर्तित तरंग
डिफ्यूज,"विसरित करना, विसरित होना"
भिन्न क्षमता,विसरण क्षमता
पचन,पाचन
पाचक रस,पाचक रस
पचन संस्था,पाचन तंत्र
पाचक मार्ग,पाचन पथ
अंक,अंगुलि
डिजिटल वजाबाकी एंजियोग्राफी,अंकीय व्यवकलन वाहिकाचित्रण
डिजिटल,"अंकीय रूप से, अंकत"
डिजिटिफॉर्म ग्रंथी,अंगुलिरूप ग्रंथि
डिकेरियन,केंद्रकयुग्म
डिकेरिओफेस,"द्विकेंद्रक प्रावस्था, केंद्रकयुग्म प्रावस्था"
डायमर,द्वितय
प्रबळ प्राणघातक le लेल,प्रभावी घातक विकल्पी
डिमॉर्फिझम,द्विरूपता
डायनिट्रोजन,डाइनाइट्रोजन
Dinoflagelate,"घूर्णीकशाभ, डाइनोफ्लैजेलेट प्राणी"
डायओसियस,"एकलिंगाशृयी, पृथक्लिंगी"
डायोस्पायरोस मेलानोक्सिलॉन,डाइओस्पाइरस मेलैनोजाइलोन
डिप्प्टाइड,डाइपेप्टाइड
डायफोडोंट,द्विबारदंती
डिप्लोबॅसिलस,डिप्लोबैसिलस
डिप्लोब्लास्टिक,द्विकोरकी
डिप्लोकोकस न्यूमोनिया,डिप्लोकोकस न्यूमोनी
डिप्लोइड स्टेज,द्विगुणित अवस्था
डिप्लोमा,द्विसूत्रावस्था
डिप्लोंटिक,द्विगुणितीय
डिप्लोसोम,डिप्लोसोम
डिप्लोस्टोम,द्विक्चूषक
डिप्लोटिन स्टेज,द्विपट्ट अवस्था
दिप्तेरा,"द्विपंखीगण, डिप्टेरा"
दिपेरान,द्विपंखी
डिपेरोकार्पस होपिया,डिप्टैरोकार्पस होपिआ
डिप्थेरिया,डिप्थीरिया
दिशात्मक निवड,दिशिक वरण
डिस्केराइड हायल्यूरॉनिक acid सिड,डाइसैकेराइड हायल्यूरॉनिक अम्ल
डिस्केराइड,डाइसैकेराइड
डिस्क,"चक्रिका, डिस्क, बिंब, मंडक"
डिस्क फ्लोरेट,बिंब पुष्पक
परागकण डिस्चार्ज,पराग विसर्जन
विवादास्पद भिन्नता,असंतत विभिन्नता
भिन्न उत्परिवर्तन,असंतत उत्परिवर्तन
आजार,रोग
विघटन प्रक्रिया,विषमकारी प्रभाव
जंतुनाशक,विसंक्रामक
निर्जंतुकीकरण,विसंक्रमित
हाडांचे विकार,अस्थि विकार
प्रसार,प्रकीर्णन
दूरस्थ,दूरस्थ
डिस्टल कॉन्व्होल्यूटेड,दूरस्थ संवलित
डिस्टल नेफ्रॉन,दूरस्थ वृक्काणु
डिस्टल फॅलेन्क्स,दूरस्थ अंगुलास्थि
दूरस्थ रंगद्रव्य,दूरस्थ वर्णक
दैनंदिन,दिवाचर
डिव्हॅलेंट केशन,द्विसंयोजी धनायन
Divalent,द्विसंयोजक
डायव्हरज,अलग-अलग होना
विचलन,"अपसरण, अपसारिता"
विविधता,विविधता
कामगार विभाग,श्रम विभाजन
विभागणी,विभाजन
विभागणी,"भाग, प्रभाग"
डीएनए अवलंबून आरएनए पॉलिमरेज,डी.एन.ए.आश्रित आर.एन.ए. पॉलिमरेज
डीएनए ब्लॉटिंग,डी.एन.ए.शोषण
डीएनए क्लीवेज,डी. एन. ए. विदलन
डीएनए क्लोइंग,डी. एन. ए. क्लोनन
डीएनए चालित संकरित,डी. एन. ए. - चालित संकरण
डीएनए फिंगरप्रिंटिंग,डी. एन. ए. फिंगरप्रिंटिंग
डीएनए लायब्ररी,डी. एन. ए. संग्रह
डीएनए वितळणे,"डी. एन. ए. विरज्जुकन, डी. एन. ए. गलन"
डीएनए मेथिलेशन,डी. एन. ए. मेथिलन
डीएनए पॉलिमरेज,डी. एन. ए. पॉलिमरेज
डीएनए तपासणी,डी. एन. ए. संपरीक्षक
डीएनए दुरुस्ती,डी. एन. ए. क्षतिसुधार
डीएनए प्रतिकृती,डी. एन. ए. प्रतिकृति
डीएनए प्रतिकृती,डी. एन. ए. प्रतिकृतीयन
डीएनए अनुक्रम,डी. एन. ए. अनुक्रम
डीएनए स्प्लिंग,डी. एन. ए. समबंधन
डीएनए सुपर कॉइलिंग,डी. एन. ए. अतिकुंडलन
डीएनए लिप्यंतरण,डी. एन. ए. अनुलेखन
डीएनए वेक्टर,डी. एन. ए. संवाहक
डॉबसन युनिट,डॉबसन इकाई
डॉगफिश,"डॉगफिश, कुरंजन सुरा"
डोलिओलम,डोलिओलम
डॉल्फिन (सस्तन प्राणी),डॉल्फिन
पाळीव प्राणी,पालतू पशु
पाळीव प्राणी,"पालित पशु, पालतू पशु"
पाळीव वनस्पती,घरेलू पौधा
घरगुती,पालतू बनाना
घरगुती,ग्राम्यन
प्रबळ जनुक,प्रभावी जीन
प्रबळ युनिट फॅक्टर,प्रभावी यूनिट कारक
डोनन समतोल,डोनन साम्य
दाता सेल,दाता कोशिका
डॉपलर प्रभाव,डॉप्लर प्रभाव
पृष्ठीय अंतर्गत पृष्ठभाग,पृष्ठीय भीतरी सतह
पृष्ठीय मज्जातंतू दोरखंड,पृष्ठीय तंत्रिका रज्जु
सुप्तता,प्रसुप्ति
पृष्ठीय पंख,पृष्ठ पख
पृष्ठीय पोकळ मज्जासंस्था,पृष्ठीय खोखला तंत्रिका तंत्र
पृष्ठीय नाकपुडी,पृष्ठ नासाद्वार
पृष्ठीय रूट गँगलियन,पृष्ठ मूल गुच्छिका
पृष्ठीय पृष्ठभाग,पृष्ठ सतह
पृष्ठीय व्हिसरल हम्प,पृष्ठीय अंतरंग ककुद
Dorsiventral लीफ,पृष्ठाधर पर्ण
डबल बॉन्ड,द्वि-आबंध
डबल नारळ,समुद्री नारियल
डबल हेलिक्स,द्वि कुंडलिनी
डबल अडकलेली रचना,द्विरज्जुकी संरचना
डाउनस्ट्रीम,अनुप्रवाह
डाउनस्ट्रीम प्रक्रिया,अनुप्रवाह प्रक्रमण
डाउन सिंड्रोम,डाउन संलक्षण
Dracaena,ड्रैसीना
ड्रॅको,ड्रैको
ड्रॅगन फ्लाय,"व्याध पतंग, ड्रेगन फ्लाई"
थेंब,बिंदुक
थेंब,"जलशोफ, ड्रॉप्सी"
ड्रोसोफिला मेलानोगास्टर,ड्रोसोफिला मेलानोगेस्टर
दुष्काळ,"जलाभाव, सूखा"
दुष्काळ प्रतिरोधक गवत,जलाभावसह घास
औषध,औषधि
औषध,"नशीले पदार्थ, मादक द्रव्य"
औषधीचे दुरुपयोग,मादक द्रव्य अपसेवन
शेवगा,चोब
Drupe,अष्ठिल
कोरडे बायोमास,शुष्क जैवमात्रा
कोरडे साठा,शुष्क निक्षेप
ड्रायओपिथकस,ड्रायोपिथेकस
ड्रायऑप्टेरिस,ड्रायोप्टेरिस
डक्ट्यूल एफरेंट,अपवाही वाहिनिका
डक्टस आर्टेरिओसस,धमनी वाहिनी
डक्टस एपिडिडिमस,अधिवृषण वाहिनी
पक्वाशय,ग्रहणी
डुप्लिकेशन,द्विगुणन
दुरामेटर,"ड्यूरामीटर, दृढ़तानिका"
दुरामेन,"कठोर दारु, डूरेमेन"
