Odiya,Punjabi
subtheorem,ਸਬਥੀਓਰਮ
ସଂଶୋଧନ,ਸੋਧ
"1. ଅବ୍ୟବହୃତ, 2. ବିକୃତ","1. ਬੇਕਾਰ, 2. ਵਿਗੜਿਆ"
ଗଣନା,ਗਣਨਾ
ସ୍କୋରର୍,ਸਕੋਰਰ
ଦେଶ କୋଡ୍,ਦੇਸ਼ ਦਾ ਕੋਡ
କୋଭାରିଆନ୍ସ |,ਸਹਿਵਿਹਾਰ
"1. ପରିସର କ୍ଷେତ୍ର, 2 ପ୍ରସାରଣ","1. ਸਕੋਪ ਖੇਤਰ, 2. ਪ੍ਰਸਾਰਣ"
ଭୁଶୁଡ଼ିବା |,ਢਹਿ
ଜଟିଳ ପଥ,ਨਾਜ਼ੁਕ ਮਾਰਗ
ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM),ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM)
"1. କ୍ରସ ପରୀକ୍ଷା, 2. କ୍ରସ ପରୀକ୍ଷା","1. ਕਰਾਸ ਟੈਸਟ, 2. ਕਰਾਸ ਟੈਸਟ"
"1. କ୍ରସ୍ ପ୍ରୋଗ୍ରାମେବଲ୍-ସ୍ଥାନାନ୍ତର, 2 ପ୍ରୋଗ୍ରାମେବଲ୍ ପ୍ରତି","1.ਕਰਾਸ ਪ੍ਰੋਗਰਾਮੇਬਲ-ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰਤੀ ਪ੍ਰੋਗਰਾਮੇਬਲ"
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
ଅପ୍ରାସଙ୍ଗିକ କଥାବାର୍ତ୍ତା |,ਬੇਲੋੜੀ ਗੱਲ
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
"1. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 2. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 3. କ୍ରିପ୍ଟୋଗ୍ରାଫି |","1. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 2. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 3. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ"
ମୁଦ୍ରା ପ୍ରତୀକ,ਮੁਦਰਾ ਪ੍ਰਤੀਕ
ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |,ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ
ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |,ਮੌਜੂਦਾ ਵਿੰਡੋ
କର୍ସର୍,ਕਰਸਰ
ବକ୍ର,ਕਰਵ
"1. କାଟ ଏବଂ ପେଷ୍ଟ, 2. କାଟ ଏବଂ ଲେପନ କର |","1. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ, 2. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ"
କାଟିବା ପଦ୍ଧତି |,ਕੱਟਣ ਦਾ ਤਰੀਕਾ
ସାଇବର,ਸਾਈਬਰ
ସାଇବର କାଫେ,ਸਾਈਬਰ ਕੈਫੇ
ସାଇବର ନଗଦ,ਸਾਈਬਰ ਨਕਦ
ସାଇବର ଅପରାଧ |,ਸਾਈਬਰ ਅਪਰਾਧ
ସାଇବର ଡାଲେକ୍ସ |,ਸਾਈਬਰ ਡੇਲੇਕਸ
ସାଇବର ନିୟମ |,ਸਾਈਬਰ ਕਾਨੂੰਨ
ସାଇବର ସେକ୍ସ |,ਸਾਈਬਰ ਸੈਕਸ
"1. ସାଇବର ସାଇନ୍ସ, ୨ ସାଇବରନେଟିକ୍ସ |","1. ਸਾਈਬਰ ਸਾਇੰਸ, 2. ਸਾਈਬਰਨੇਟਿਕਸ"
"1. ସାଇବରାଇଜେସନ୍, ୨ ସାଇବରାଇଜେସନ୍","1.ਸਾਈਬਰੀਕਰਨ, 2. ਸਾਈਬਰੀਕਰਨ"
ଚକ୍ର,ਚੱਕਰ
"1. ଚକ୍ର ସ୍ମୃତି, 2. ଚକ୍ର ସ୍ମୃତି","1. ਚੱਕਰ ਮੈਮੋਰੀ, 2. ਚੱਕਰ ਮੈਮੋਰੀ"
ଚକ୍ର କ୍ଷତି,ਚੱਕਰ ਦਾ ਨੁਕਸਾਨ
ଚକ୍ର ସମୟ,ਚੱਕਰ ਵਾਰ
ଚକ୍ରବର୍ତ୍ତୀ,ਚੱਕਰੀ
ଡେମନ୍ |,ਡੈਮਨ
ଡେଜି ସର୍କଲ୍ |,ਡੇਜ਼ੀ ਚੱਕਰ
ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
ତଥ୍ୟ ଆବଣ୍ଟନ,ਡਾਟਾ ਵੰਡ
"1. ଡାଟା ଫିଲ୍ଡ, 2. ଡାଟା ଫିଲ୍ଡ |","1.ਡਾਟਾ ਖੇਤਰ, 2.ਡਾਟਾ ਖੇਤਰ"
"1. ଡାଟା ଆରେ, 2 ଡାଟା ଆରେ","1. ਡਾਟਾ ਐਰੇ, 2. ਡਾਟਾ ਐਰੇ"
"1. ଡାଟା-ଆଧାର, 2. ଡାଟାବେସ୍ |","1.ਡਾਟਾ-ਬੇਸ, 2.ਡਾਟਾਬੇਸ"
ତଥ୍ୟ ଖଣ୍ଡ,ਡਾਟਾ ਫਰੈਗਮੈਂਟੇਸ਼ਨ
"1. ଡାଟା ବସ୍, 2. ଡାଟା ବସ୍ |","1. ਡਾਟਾ ਬੱਸ, 2. ਡਾਟਾ ਬੱਸ"
"1. ଡାଟା ବାହକ, 2. ଡାଟା ବାହକ |","1.ਡਾਟਾ ਕੈਰੀਅਰ, 2.ਡਾਟਾ ਕੈਰੀਅਰ"
ଡାଟା ସେଲ୍ |,ਡਾਟਾ ਸੈੱਲ
"1. ଡାଟା ସିଷ୍ଟମ୍, 2. ଡାଟା ଚ୍ୟାନେଲ୍ |","1.ਡਾਟਾ ਸਿਸਟਮ, 2.ਡਾਟਾ ਚੈਨਲ"
ତଥ୍ୟ ଯୋଗାଯୋଗ |,ਡਾਟਾ ਸੰਚਾਰ
"1. ଡାଟା ସଙ୍କୋଚନ, 2. ଡାଟା ସଙ୍କୋଚନ |","1.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ, 2.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ"
ଡାଟା ଫିଲ୍ଡ |,ਡਾਟਾ ਖੇਤਰ
ଡାଟା ଫାଇଲ୍ |,ਡਾਟਾ ਫਾਇਲ
"1. ଡାଟା ଫ୍ଲୋ, 2. ଡାଟା ଫ୍ଲୋ |","1. ਡੇਟਾ ਫਲੋ, 2. ਡੇਟਾ ਫਲੋ"
"1. ଡାଟା ଫ୍ଲୋଚାର୍ଟ, 2. ଚାର୍ଟ","1.ਡਾਟਾ ਫਲੋਚਾਰਟ, 2.ਚਾਰਟ"
ଡାଟା କ୍ରମ,ਡਾਟਾ ਲੜੀ
ତଥ୍ୟ ସ୍ତର,ਡਾਟਾ ਪੱਧਰ
"1. ଡାଟା ସଂଗ୍ରହ, 2. ଡାଟା ଲାଇବ୍ରେରୀ |","1.ਡਾਟਾ ਕਲੈਕਸ਼ਨ, 2.ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ"
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL),ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL)
"1. ଡାଟା ପରିଚାଳନା, 2. ଡାଟା ପରିଚାଳନା","1.ਡਾਟਾ ਪ੍ਰਬੰਧਨ, 2.ਡਾਟਾ ਪ੍ਰਬੰਧਨ"
"1. ଡାଟା ଗଣନା, 2. ଡାଟା ଗଣନା |","1.ਡਾਟਾ ਗਣਨਾ, 2.ਡਾਟਾ ਗਣਨਾ"
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ଭାଷା (DML),ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਭਾਸ਼ਾ (DML)
ଡାଟା ମୋଡେମ୍ ଡାଟା ମୋଡେମ୍ |,ਡਾਟਾ ਮਾਡਮ ਡਾਟਾ ਮਾਡਮ
"1. ଡାଟା ସଂଶୋଧନ, 2. ଡାଟା ସଂଶୋଧନ |","1.ਡਾਟਾ ਸੋਧ, 2.ਡਾਟਾ ਸੋਧ"
"1. ଡାଟା ନେଟୱାର୍କ, 2. ଡାଟା ନେଟୱାର୍କ |","1.ਡਾਟਾ ਨੈੱਟਵਰਕ, 2.ਡਾਟਾ ਨੈੱਟਵਰਕ"
"1. ଡାଟା ଅପରେସନ୍, 2. ଡାଟା ଅପରେସନ୍ |","1.ਡਾਟਾ ਓਪਰੇਸ਼ਨ, 2.ਡਾਟਾ ਓਪਰੇਸ਼ਨ"
"1. ଡାଟା ସଂଗଠନ, 2 ତଥ୍ୟ ସଂଗଠନ","1. ਡਾਟਾ ਸੰਸਥਾਵਾਂ, 2. ਡਾਟਾ ਸੰਗਠਨ"
"1. ଡାଟା ଆଉଟପୁଟ୍, 2. ଡାଟା ଆଉଟପୁଟ୍","1. ਡਾਟਾ ਆਉਟਪੁੱਟ, 2. ਡਾਟਾ ਆਉਟਪੁੱਟ"
"1. ଡାଟା ପଥ, 2. ଡାଟା ପଥ","1.ਡਾਟਾ ਪਾਥ, 2.ਡਾਟਾ ਪਾਥ"
"1. ଡାଟା ପ୍ରସ୍ତୁତି, 2. ତଥ୍ୟ ପ୍ରସ୍ତୁତି |","1. ਡੇਟਾ ਤਿਆਰੀ, 2. ਡੇਟਾ ਤਿਆਰੀ"
"1. ଡାଟା ଗୋପନୀୟତା, 2. ଡାଟା ଗୋପନୀୟତା |","1.ਡਾਟਾ ਗੋਪਨੀਯਤਾ, 2.ਡਾਟਾ ਗੋਪਨੀਯਤਾ"
"1. ଡାଟା ପ୍ରୋସେସର୍, 2. ଡାଟା ପ୍ରୋସେସର୍ |","1. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ, 2. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ, 2.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ"
"1. ଡାଟା ରେକର୍ଡ, 2. ଡାଟା ରେକର୍ଡ |","1. ਡਾਟਾ ਰਿਕਾਰਡ, 2. ਡਾਟਾ ਰਿਕਾਰਡ"
"1. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର, 2. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର","1. ਡਾਟਾ ਪ੍ਰਾਪਤੀ, 2. ਡਾਟਾ ਪ੍ਰਾਪਤੀ"
"1. ଡାଟା ରୁଟିନ୍, 2. ଡାଟା ରୁଟିନ୍ |","1. ਡੇਟਾ ਰੁਟੀਨ, 2. ਡੇਟਾ ਰੁਟੀਨ"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.ਡਾਟਾ ਸੁਰੱਖਿਆ, 2.ਡਾਟਾ ਸੁਰੱਖਿਆ"
"1. ଡାଟା ସେଟ୍, 2 ଡାଟା ସେଟ୍ |","1.ਡਾਟਾ ਸੈੱਟ, 2. ਡਾਟਾ ਸੈੱਟ"
"1. ଡାଟା ସିଗନାଲ୍, 2. ଡାଟା ସିଗ୍ନାଲ୍ |","1.ਡਾਟਾ ਸਿਗਨਲ, 2.ਡਾਟਾ ਸਿਗਨਲ"
"1. ଡାଟା ଆକ୍ସେସ୍, 2. ଡାଟା ଆକ୍ସେସ୍ |","1. ਡੇਟਾ ਐਕਸੈਸ, 2. ਡੇਟਾ ਐਕਸੈਸ"
"1. ଡାଟା ଉତ୍ସ, 2. ଡାଟା ଉତ୍ସ |","1.ਡਾਟਾ ਸਰੋਤ, 2.ਡਾਟਾ ਸਰੋਤ"
"1. ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ, 2 ତଥ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |","1.ਡਾਟਾ ਨਿਰਧਾਰਨ, 2. ਡਾਟਾ ਨਿਰਧਾਰਨ"
"1. ଡାଟା କେନ୍ଦ୍ର, 2. ଡାଟା କେନ୍ଦ୍ର |","1.ਡਾਟਾ ਸੈਂਟਰ, 2.ਡਾਟਾ ਸੈਂਟਰ"
"1. ଡାଟା ଷ୍ଟୋରେଜ୍, 2. ଡାଟା ଷ୍ଟୋରେଜ୍ |","1. ਡੇਟਾ ਸਟੋਰੇਜ, 2. ਡੇਟਾ ਸਟੋਰੇਜ"
ଡାଟା ଷ୍ଟୋରେଜ୍ ଗଠନ,ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ
"1. ଡାଟା ଗଠନ, 2. ଡାଟା ଗଠନ","1. ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਡਾਟਾ ਸਟ੍ਰਕਚਰ"
"1. ଡାଟା ସୁଇଚ୍, 2. ଡାଟା ସୁଇଚ୍ |","1.ਡਾਟਾ ਸਵਿੱਚ, 2.ਡਾਟਾ ਸਵਿੱਚ"
"1. ଡାଟା ଟେବୁଲ୍, 2. ଡାଟା ଟେବୁଲ୍ |","1.ਡਾਟਾ ਸਾਰਣੀ, 2.ਡਾਟਾ ਸਾਰਣੀ"
"1. ଡାଟା ଶେଷ, 2 ଡାଟା ଶେଷ","1.ਡਾਟਾ ਅੰਤ, 2. ਡਾਟਾ ਖਤਮ"
"1. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |","1. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ, 2. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ"
"1. ଡାଟା ସ୍ଥାନାନ୍ତର, 2 ତଥ୍ୟ ସ୍ଥାନାନ୍ତର","1.ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ, 2. ਡਾਟਾ ਸੰਚਾਰ"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ |","1. ਡਾਟਾ ਸੰਚਾਰ, 2. ਡਾਟਾ ਸੰਚਾਰ"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍ |","1.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ, 2.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ"
"1. ଡାଟା ଫର୍ମାଟ୍, 2. ଡାଟା ଫର୍ମାଟ୍ |","1. ਡੇਟਾ ਫਾਰਮੈਟ, 2. ਡੇਟਾ ਫਾਰਮੈਟ"
"1. ଡାଟା ୟୁନିଟ୍, 2. ଡାଟା ୟୁନିଟ୍ |","1. ਡੇਟਾ ਯੂਨਿਟ, 2. ਡੇਟਾ ਯੂਨਿਟ"
"1. ଡାଟା ବ id ଧତା, 2. ଡାଟା ବ id ଧତା |","1.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ, 2.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ"
ଡାଟାବେସ୍,ਡਾਟਾਬੇਸ
ଡାଟାବେସ୍ ପ୍ରଶାସନ,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
ଡାଟାବେସ୍ ଡିଜାଇନ୍ |,ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ
ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
"1. ଡାଟାଗ୍ରାଭ୍, 2. ଡାଟାଗ୍ରାଭ୍ |","1.ਡਾਟਾਗਰੇਵ, 2.ਡਾਟਾਗਰੇਵ"
"1. ଡାଟମ୍, 2. ତଥ୍ୟ","1. ਡਾਟਾ, 2. ਡਾਟਾ"
"1. ନିଷ୍କ୍ରିୟ ଜୋନ୍, 2. ସକ୍ରିୟ ଜୋନ୍ |","1.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ, 2.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ"
ଅବରୋଧ,ਡੈੱਡਲਾਕ
ଅବରୋଧ ରୋକିବା |,ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,ਨੁਕਸ ਕਲੀਅਰੈਂਸ
"1. ବିଚାର କକ୍ଷ, 2. ବିଚାର ବାକ୍ସ |","1. ਜੱਜਮੈਂਟ ਸੈੱਲ, 2. ਜੱਜਮੈਂਟ ਬਾਕਸ"
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,ਫੈਸਲੇ ਦਾ ਰੁੱਖ
"1. ଡିକୋଡର୍, 2. ଡିକୋଡର୍ |","1. ਡੀਕੋਡਰ, 2. ਡੀਕੋਡਰ"
ବିଲୋପ ନୀତି |,ਭੰਗ ਅਸੂਲ
ଡିକୋଡିଂ,ਡੀਕੋਡਿੰਗ
ଉତ୍ସର୍ଗୀକୃତ ସିଷ୍ଟମ୍ |,ਸਮਰਪਿਤ ਸਿਸਟਮ
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରେସ୍ |,ਸਮਰਪਿਤ ਪ੍ਰੈਸ
ପ୍ରତିରୋପଣ ଡାଟା ନେଟୱାର୍କ (DDN),ਇਮਯੂਨਾਈਜ਼ੇਸ਼ਨ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN)
ପ୍ରତିରୋପଣ ସୂଚନା ପ୍ରଣାଳୀ |,ਇਮਿਊਨਾਈਜ਼ੇਸ਼ਨ ਜਾਣਕਾਰੀ ਸਿਸਟਮ
ଏକୀକରଣ,ਏਕੀਕਰਣ
ବିଳମ୍ବ,ਦੇਰੀ
ବିଳମ୍ବ କାଉଣ୍ଟର,ਦੇਰੀ ਕਾਊਂਟਰ
ବିଳମ୍ବ ସମୟ,ਦੇਰੀ ਦਾ ਸਮਾਂ
"1. ଡିଲିଟ୍, 2. ଡିଲିଟ୍","1.ਮਿਟਾਓ, 2.ਮਿਟਾਓ"
ବିଲୋପ ରେକର୍ଡ,ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ
ଡିଲିମିଟର,ਡੀਲੀਮੀਟਰ
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
ଆବଶ୍ୟକତା ପୃଷ୍ଠା |,ਮੰਗ ਪੰਨਾ
କାର୍ଯ୍ୟଦକ୍ଷତା,ਪ੍ਰਦਰਸ਼ਨ
demodulation,demodulation
ଭି-ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,ਵਿ- ਮਲਟੀਪਲੈਕਸਰ
ନାମକରଣ,ਅਸਧਾਰਨਕਰਨ
"1. ଘନତା, 2. ଘନତା","1. ਘਣਤਾ, 2. ਘਣਤਾ"
"1. ନିର୍ଭରଶୀଳତା, 2. ନିର୍ଭରଶୀଳତା |","1. ਨਿਰਭਰਤਾ, 2. ਨਿਰਭਰਤਾ"
ନିର୍ଭରଶୀଳ ଏକକ |,ਨਿਰਭਰ ਇਕਾਈ
ଧାଡି,ਕਤਾਰ
"1. ଡିଫେରେନ୍ସ, 2. ଡିଫେରେନ୍ସ","1. ਸਤਿਕਾਰ, 2. ਸਤਿਕਾਰ"
ଉତ୍ପନ୍ନ ଗଛ |,ਲਿਆ ਰੁੱਖ
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,ਪ੍ਰਾਪਤ ਖੇਤਰ
ଅବତରଣ କ୍ରମ |,ਘਟਦੀ ਲੜੀ
ଡିଜାଇନ୍,ਡਿਜ਼ਾਈਨ
ଡେସ୍କ କାଲକୁଲେଟର,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
ଡେସ୍କଟପ୍ କମ୍ପ୍ୟୁଟରଗୁଡିକ,ਡੈਸਕਟਾਪ ਕੰਪਿਊਟਰ
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ |,ਡੈਸਕਟਾਪ ਪ੍ਰਕਾਸ਼ਨ
ଡେସ୍କଟପ୍ ଭିଡିଓ,ਡੈਸਕਟਾਪ ਵੀਡੀਓ
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,ਮੰਜ਼ਿਲ ਪਤਾ
"1. ବିନାଶକାରୀ, 2. ବିନାଶକାରୀ |","1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਵਿਨਾਸ਼ਕਾਰੀ"
ନିର୍ଣ୍ଣୟକାରୀ ଅଟୋମାଟା |,ਨਿਰਣਾਇਕ ਆਟੋਮੇਟਾ
ବିକାଶକାରୀ,ਵਿਕਾਸਕਾਰ
ବିକାଶ ବ୍ୟବସ୍ଥା,ਵਿਕਾਸ ਸਿਸਟਮ
ଉପକରଣ,ਜੰਤਰ
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
ଉପକରଣ ନିୟନ୍ତ୍ରକ,ਜੰਤਰ ਕੰਟਰੋਲਰ
ଉପକରଣ ପରିଚାଳନା,ਜੰਤਰ ਪ੍ਰਬੰਧਨ
ଉପକରଣ ମୋଡ୍,ਜੰਤਰ ਮੋਡ
ନିରାକରଣ,ਨਿਦਾਨ
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ
"1. ନିଦାନ, 2. ନିଦାନ","1. ਡਾਇਗਨੌਸਟਿਕਸ, 2. ਡਾਇਗਨੌਸਟਿਕਸ"
ଚିତ୍ର,ਚਿੱਤਰ
ଡାଏଲ୍ କରନ୍ତୁ |,ਡਾਇਲ
ଡାଏଲ୍ ଲାଇନ୍ |,ਡਾਇਲ ਲਾਈਨ
ଡାଏଲ୍ ସ୍ୱର,ਡਾਇਲ ਟੋਨ
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,ਡਾਇਲ ਕਰੋ
"1. ସଂଳାପ, 2. ବାର୍ତ୍ତାଳାପ","1. ਵਾਰਤਾਲਾਪ, 2. ਗੱਲਬਾਤ"
ବାର୍ତ୍ତାଳାପ କକ୍ଷ |,ਗੱਲਬਾਤ ਕਮਰੇ
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,ਡਾਇਲਅੱਪ ਮਾਡਮ
ବୀମା,ਬੀਮਾ
ଅଭିଧାନ,ਸ਼ਬਦਕੋਸ਼
"1. ଭିନ୍ନକ୍ଷମ, 2 ଭିନ୍ନତା","1. ਅੰਤਰ, 2. ਭਿੰਨਤਾ"
ସାଂଖ୍ୟିକ,ਸੰਖਿਆਤਮਕ
ଡିଜିଟାଲ୍ ସିଷ୍ଟମ୍ |,ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
"1. ଡିଜିଟାଲ୍ ଡାଟା, 2. ଡିଜିଟାଲ୍ ଡାଟା |","1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ"
ଡିଜିଟାଲ୍ ସୁବିଧା,ਡਿਜੀਟਲ ਸਹੂਲਤ
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ
"1. ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ, 2. ଡିଜିଟାଲ୍ ମନିଟର |","1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ"
ଡିଜିଟାଲ୍ ପ୍ରତିଛବି |,ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ
"1. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ, 2. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |","1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ
ଡିଜିଟାଇଜେସନ୍,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ଡିଜିଟାଇଜେସନ୍,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ଡିଜିଟାଇଜର୍,ਡਿਜੀਟਾਈਜ਼ਰ
ଡାୟୋଡ୍,ਡਾਇਓਡ
ପ୍ରିମା ଫେସୀ |,ਪਹਿਲੀ ਨਜ਼ਰ
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,ਸਿੱਧਾ ਪਤਾ
ସିଧାସଳଖ ରୂପାନ୍ତର |,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
ସିଧାସଳଖ ଯୋଡି |,ਸਿੱਧੀ ਜੋੜੀ
"1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)","1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)"
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,ਸਿੱਧੀ ਵਿਧੀ
ଦିଗଗୁଡିକ,ਨਿਰਦੇਸ਼
ଡିରେକ୍ଟୋରୀ,ਡਾਇਰੈਕਟਰੀ
