Bengali,English
ক্রিপ্টোগ্রাফি,cryptographic
"1. ক্রিপ্টোগ্রাফি, 2. ক্রিপ্টোগ্রাফি, 3. ক্রিপ্টোগ্রাফি",cryptography
মুদ্রার প্রতীক,currency symbol
বর্তমান ডিরেক্টরি,current directory
বর্তমান উইন্ডো,current window
কার্সার,cursor
বক্ররেখা,curve
"1. কাট এবং পেস্ট, 2. কাট এবং পেস্ট",cut and paste
কর্তন পদ্ধতি,cut method
সাইবার,cyber
সাইবার ক্যাফে,cyber café
সাইবার নগদ,cyber cash
সাইবার অপরাধ,cyber crime
সাইবার ডালেক্স,cyber delics
সাইবার আইন,cyber law
সাইবার সেক্স,cyber sex
"1. সাইবার সায়েন্স, 2. সাইবারনেটিক্স",cybernatics
"1.সাইবারাইজেশন, 2. সাইবারাইজেশন",cybernation
সাইকেল,cycle
"1.চক্র মেমরি, 2.চক্র মেমরি",cycle memory
চক্র ক্ষতি,cycle steal
চক্রাকারে,cycle time
চক্রাকার,cyclic
ডেমন,daemon
ডেইজি বৃত্ত,daisy wheel
ডেটা অ্যাডমিনিস্ট্রেটর,data administrator
তথ্য বরাদ্দ,data allocation
"1. ডেটা ক্ষেত্র, 2. ডেটা ক্ষেত্র৷",data area
"1.ডেটা অ্যারে, 2. ডেটা অ্যারে",data array
"1.ডেটা-বেস, 2.ডাটাবেস",data base
ডাটা ফ্র্যাগমেন্টেশন,data break
"1. ডেটা বাস, 2. ডেটা বাস",data bus
"1.ডেটা ক্যারিয়ার, 2.ডেটা ক্যারিয়ার",data carrier
ডেটা সেল,data cell
"1.ডেটা সিস্টেম, 2.ডেটা চ্যানেল",data channel
তথ্য যোগাযোগ,data communication
"1.ডেটা কম্প্রেশন, 2.ডেটা কম্প্রেশন",data compression
উপাত্ত ক্ষেত্র,data field
আমার স্নাতকের,data file
"1. ডেটা ফ্লো, 2. ডেটা ফ্লো",data flow
"1.ডেটা ফ্লোচার্ট, 2.চার্ট",data flow Chart
ডেটা অনুক্রম,data hierarchy
তথ্য স্তর,data level
"1.ডেটা কালেকশন, 2.ডেটা লাইব্রেরি",data library
ডেটা লিঙ্ক স্তর,data link layer
ডেটা লিঙ্ক লেয়ার (DLL),data link layer (DLL)
"1.ডেটা ম্যানেজমেন্ট, 2.ডেটা ম্যানেজমেন্ট",data management
"1.ডেটা ক্যালকুলেশন, 2.ডেটা ক্যালকুলেশন",data manipulation
ডেটা প্রসেসিং ল্যাঙ্গুয়েজ (DML),data manipulation language (DML)
ডেটা মডেম ডেটা মডেম,data modem
"1.ডেটা পরিবর্তন, 2.ডেটা পরিবর্তন",data modification
"1.ডেটা নেটওয়ার্ক, 2.ডেটা নেটওয়ার্ক",data network
"1.ডেটা অপারেশন, 2.ডেটা অপারেশন",data operation
"1.ডেটা সংস্থা, 2. তথ্য সংস্থা",data organization
"1. ডেটা আউটপুট, 2. ডেটা আউটপুট",data output
"1.ডেটা পাথ, 2.ডেটা পাথ",data path
"1.ডেটা প্রিপারেশন, 2.ডেটা প্রিপারেশন",data prepration
"1.ডেটা প্রাইভেসি, 2.ডেটা প্রাইভেসি",data privacy
"1. ডেটা প্রসেসর, 2. ডেটা প্রসেসর",data processor
"1.ডেটা সুরক্ষা, 2.ডেটা সুরক্ষা",data protection
"1. ডেটা রেকর্ড, 2. ডেটা রেকর্ড",data record
"1. ডেটা পুনরুদ্ধার, 2. ডেটা পুনরুদ্ধার",data retrieval
"1. ডেটা রুটিন, 2. ডেটা রুটিন",data routine
"1.ডেটা সিকিউরিটি, 2.ডেটা সিকিউরিটি",data security
"1.ডেটা সেট, 2. ডেটা সেট",data set
"1.ডেটা সিগন্যাল, 2.ডেটা সিগন্যাল",data signal
"1. ডেটা অ্যাক্সেস, 2. ডেটা অ্যাক্সেস",data sink
"1.ডেটা সোর্স, 2.ডেটা সোর্স",data source
"1.ডেটা স্পেসিফিকেশন, 2. ডেটা স্পেসিফিকেশন",data specification
"1.ডেটা সেন্টার, 2.ডেটা সেন্টার",data station
"1. ডেটা স্টোরেজ, 2. ডেটা স্টোরেজ",data storage
ডেটা স্টোরেজ কাঠামো,data storage structure
"1. ডেটা স্ট্রাকচার, 2. ডেটা স্ট্রাকচার",data structure
"1.ডেটা স্যুইচ, 2.ডেটা সুইচ",data switch
"1.ডেটা টেবিল, 2.ডেটা টেবিল",data table
"1.ডেটা শেষ, 2. তথ্য শেষ",data terminal
"1. ডেটা ট্রান্সক্রিপশন, 2. ডেটা ট্রান্সক্রিপশন",data transcription
"1.ডেটা ট্রান্সফার, 2. তথ্য স্থানান্তর",data transfer
"1. ডাটা ট্রান্সমিশন, 2. ডাটা ট্রান্সমিশন",data transmission
"1.ডেটা ট্রান্সমিশন সিস্টেম, 2.ডেটা ট্রান্সমিশন সিস্টেম",data transmission Channel
"1. ডেটা বিন্যাস, 2. ডেটা বিন্যাস",data type
"1. ডেটা ইউনিট, 2. ডেটা ইউনিট",data unit
"1.ডেটা ভ্যালিডেশন, 2.ডেটা ভ্যালিডেশন",data validation
তথ্যশালা,database
ডাটাবেস প্রশাসন,database adminstration
ডাটাবেস ডিজাইন,database design
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,database management system
"1.ডেটাগ্রেভ, 2.ডেটাগ্রেভ",datagrav
"1. ডেটাম, 2. ডেটা",datum
"1. নিষ্ক্রিয় অঞ্চল, 2. নিষ্ক্রিয় অঞ্চল",dead zone
অচলাবস্থা,deadlock
অচলাবস্থা প্রতিরোধ,deadlock prevention
ফল্ট ক্লিয়ারেন্স,debug
"1. জাজমেন্ট সেল, 2. বিচার বাক্স",decision box
সিদ্ধান্ত গ্রহণের প্রক্রিয়া,decision making process
সিদ্ধান্ত সমর্থন সিস্টেম,decision support system
সিদ্ধান্ত গাছ,decision tree
"1. ডিকোডার, 2. ডিকোডার",decoder
দ্রবীভূতকরণ নীতি,decomposition principle
ডিকোডিং,decryption
ডেডিকেটেড সিস্টেম,dedicated channel
ডেডিকেটেড প্রেস,dedicated port
ইমিউনাইজেশন ডেটা নেটওয়ার্ক (DDN),defence data network (DDN)
ইমিউনাইজেশন তথ্য সিস্টেম,defence information system
মিশ্রণ,defragmentation
বিলম্ব,delay
বিলম্ব পাল্টা,delay counter
বিলম্ব সময়,delay time
"1.মুছুন, 2.মুছুন",delete
মুছে ফেলার রেকর্ড,deletion record
ডিলিমিটার,delimiter
ডেল্টা মড্যুলেশন,delta modulation
অনুরোধ পৃষ্ঠা,demand paging
কর্মক্ষমতা,demo
demodulation,demodulation
V- মাল্টিপ্লেক্সার,demultiplexer
অস্বাভাবিককরণ,denormalization
"1. ঘনত্ব, 2. ঘনত্ব",density
"1. নির্ভরতা, 2. নির্ভরতা",dependency
নির্ভরশীল ইউনিট,dependent unit
কিউ,dequeue
"1. dereference, 2. dereference",dereferencing
প্রাপ্ত গাছ,derivation tree
প্রাপ্ত ক্ষেত্র,derived field
সাজানো সাজানো,descending sort
নকশা,design
ডেস্ক ক্যালকুলেটর,desk calculator
ডেস্কটপ কম্পিউটার,desk top computer
ডেস্কটপ উপস্থাপনা,desktop presentation
ডেস্কটপ পাবলিশিং,desktop publishing (DTP)
ডেস্কটপ ভিডিও,desktop video
গন্তব্য ঠিকানা,destination address
"1. ধ্বংসকারী, 2. ধ্বংসকারী",destructer
নির্ধারক স্বয়ংক্রিয়তা,deterministric automats
বিকাশকারী,developer
উন্নয়ন ব্যবস্থা,development system
যন্ত্র,device
ডিভাইস নিয়ন্ত্রণ ইউনিট,device control unit
ডিভাইস নিয়ামক,device controller
যন্ত্র ব্যবস্থাপনা,device management
ডিভাইস মোড,device mode
রোগ নির্ণয়,diagnosis
ডায়াগনস্টিক সিস্টেম,diagnostic system
"1. ডায়াগনস্টিকস, 2. ডায়াগনস্টিকস",diagnostics
চিত্র,diagram
ডায়াল,dial
ডায়াল লাইন,dial line
ডায়াল টোন,dial tone
ডায়াল আপ,dial up
"1. সংলাপ, 2. কথোপকথন",dialog
কথোপকথন ঘর,dialog box
ডায়ালআপ মডেম,dialup modem
বীমা,diamension
অভিধান,dictionary
"1. ডিফারেনশিয়াল, 2. পৃথকীকরণ",differentiation
সংখ্যাসূচক,digital
ডিজিটাল সিস্টেম,digital channel
ডিজিটাল সার্কিট,digital circuit
ডিজিটাল কম্পিউটার,digital computer
"1.ডিজিটাল ডেটা, 2.ডিজিটাল ডেটা",digital data
ডিজিটাল সুবিধা,digital facility
ডিজিটাল ফিল্টার,digital filter
ডিজিটাল লাইব্রেরি,digital library
ডিজিটাল মড্যুলেশন,digital modulation
"1. ডিজিটাল ডিসপ্লে, 2. ডিজিটাল মনিটর",digital monitor
ডিজিটাল ইমেজ,digital picture
"1. ডিজিটাল স্বাক্ষর, 2. ডিজিটাল স্বাক্ষর",digital signature
ডিজিটাল সুইচ,digital switch
ডিজিটাল এনালগ রূপান্তরকারী,digital to analog (D/A) converter
ডিজিটাইজেশন,digitization
ডিজিটাইজেশন,digitize
ডিজিটাইজার,digitizer
ডায়োড,diode
প্রথম দৃষ্টিতে,direct
সরাসরি ঠিকানা,direct address
সরাসরি রূপান্তর,direct conversion
সরাসরি সংযোগ,direct coupling
"1. সরাসরি মেমরি অ্যাক্সেস, 2. সরাসরি মেমরি অ্যাক্সেস (DMA)",direct memory access (DMA)
সরাসরি মেমরি অ্যাক্সেস (DMA),direct memory acess (DMA)
সরাসরি পদ্ধতি,direct method
দিকনির্দেশ,directive
ডিরেক্টরি,directory
"1. ডিরেক্টরি সার্ভার, 2. ডিরেক্টরি সার্ভার",directory server
ডিরেক্টরি সেবা,directory service
অক্ষম,disable
অক্ষম সংকেত,disabling signal
"1. সংযোগ বিচ্ছিন্ন, 2. সংযোগ বিচ্ছিন্ন",disconnect
"1. বিচ্ছিন্ন, 2. বিযুক্ত",discrete
"1. ডিস্ক, 2. ডিস্ক",disk
"1. ডিস্ক ঠিকানা, 2. ডিস্ক ঠিকানা",disk address
"1. ডিস্ক অ্যারে, 2. ডিস্ক অ্যারে",disk array
"1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা",disk capacity
"1. ডিস্ক ড্রাইভার, 2. ডিস্ক ড্রাইভ",disk drive
ডিস্ক ফাইল,disk file
"1. ডিস্ক মেমরি, 2. ডিস্ক মেমরি, 3. ডিস্ক মেমরি, 4. ডিস্ক মেমরি",disk memory
ডিস্ক অপারেটিং সিস্টেম (DoS),disk operating system (DOS)
ডিস্ক প্যাকেজ,disk pack
"1.চক্রিকা সার্ভার, 2.ডিস্ক সার্ভার",disk server
"1. ডিস্ক স্টোরেজ, 2. ডিস্ক স্টোরেজ",disk storage
ডিস্কেট,diskette
প্রদর্শন ফাইল,display file
প্রদর্শন চিত্র,display image
নিষ্পত্তি,disposal
দূরত্ব,distance
দূরত্ব ফাংশন,distance function
বিকৃতি,distortion
বিতরণ করা,distributed
বিতরণ করা তথ্য,distributed data
বিতরণ করা সার্ভার,distributed server
"1.ডিস্ট্রিবিউটেড সিস্টেম, 2.ডিস্ট্রিবিউটেড সিস্টেম",distributed system
পরিবেশক,distributive
নথি,document
নথি স্বীকৃত,document retrieved
"1. ডকুমেন্ট উইন্ডো, 2. ডকুমেন্ট উইন্ডো",document window
ডকুমেন্টেশন,documentation
"ডোমেইন, ডোমেইন",domain
ডোমেন নাম,domain name
"1. ডট ম্যাট্রিক্স প্রিন্টার, 2. ডট ম্যাট্রিক্স প্রিন্টার",dot matrix printer
"নীচে, নীচে",down
"1.Avallink, 2.Square",down link
ডাউনলোড,down loading
ডাউনলোড সময়,down time
আকর্ষণ,dragging
DRAM (ডাইনামিক RAM),DRAM (dynamic RAM)
রানঅফ,drift
ড্রাইভার,driver
পাতা,drop
ড্রপ লিস্ট বক্স,drop down list box
ড্রাম ড্রাইভ,drum drive
"1.ড্রাম প্রিন্টার, 2.ড্রাম প্রিন্টার",drum printer
"1. আইএম ইউনিট, 2. ড্রাম ইউনিট",drum unit
"1. দ্বৈততা, 2. দ্বি",dual
দ্বৈত ঘনত্ব,dual density
"1. নীরব ঠিকানা, 2. জাল ঠিকানা",dummy address
ডাম্প,dump
ডুপ্লেক্স সার্কিট,duplex circuit
বৈধকরণ,duplexing
কী কী,duplicate
"1.D V D R./W, 2. ডিভিডি রিডিং, 3. লেখা",DVD R/W
ডিভিডি রম,DVD ROM
গতিশীল নির্দেশ,dynamic instruction
"1.ডাইনামিক মেমরি, 2.ডাইনামিক মেমরি",dynamic memory
"1. গতিবিদ্যা, 2. গতিবিদ্যা",dynamics
E B C D I C,EBCDIC
ই-ব্যবসা,e-business
প্রতিধ্বনি,echo
"1.e-commerce, 2.e-commerce",e-commerce
সম্পাদনা,edit
সম্পাদক,editor
শিক্ষাবিষয়ক প্রযুক্তি,educational technology
e e p rom,EEP rom
"1. অর্থপূর্ণ ঠিকানা, 2. কার্যকর ঠিকানা",effective address (floating address)
অর্থপূর্ণ অপারেন্ড ঠিকানা,effective operand address
কার্যকর পদক্ষেপ,effective procedure
কার্যকরী ইউআইডি,effective UID (user identification)
কার্যকর ট্রান্সমিশন অপারেশন,efffective transmission operand
অক্টাল বাইট,eight-bit byte
"ইলেকট্রনিক লার্নিং, ই-লার্নিং",e-learning
নির্বাচন অ্যালগরিদম,election-algirthm
ইলেকট্রনিক মেইল সার্ভিস (ই-মেইল),electric mailing (e-mail)
"1.ইলেক্ট্রনিক প্রিন্টিং, 2.ইলেক্ট্রনিক প্রিন্টার",electric printer
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,electrical accounting machine
ইলেকট্রনিক্স,electronic
ইলেকট্রনিক নিষ্কাশন সিস্টেম (ECS),electronic clearance system (ECS)
ইলেকট্রনিক ডেটা এক্সচেঞ্জ (EDI),electronic data interchange (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,electronic data processing
ইলেকট্রনিক ব্রোশিওর,electronic filing
ইলেকট্রনিক ফান্ড ট্রান্সফার মেকানিজম (EFTS),electronic funds transfer System (EFTS)
"1.ইলেক্ট্রনিক জার্নাল, 2.ইলেক্ট্রনিক জার্নাল",electronic journals
ইলেকট্রনিক প্রকাশনা,electronic publishing
ইলেকট্রনিক সুইচ,electronic switch
"উপাদান, উপাদান",element
ই-মেইল,e-mail
"1. ই-মেইল ঠিকানা, 2. ইলেকট্রনিক মেইলিং ঠিকানা",e-mail address
এমবেডেড সিস্টেম,embedded system
এমবেডিং,embedding
ইমিটার কাপলড লজিক (ইসিএল),emitter couple logic (ECL)
ফাঁকা স্থান,empty stack
"1. ফাঁকা চেইন, 2. ফাঁকা চেইন",empty string
যান্ত্রিকীকরণ,emulation
"1.ক্যাপসুলেশন, 2.ক্যাপসুলেশন",encapsulation
ডিকোডার,encipher
এনকোডিং,encode
"1. এনকোডার, 2. কোডাক",encoder
লুকানো তথ্য,encrepted data
লুকানো ফাইল সিস্টেম,encripting file system
"1. এনক্রিপশন, 2. কোডিং, 3. এনকোডিং",encryption
ব্লক শেষ,end of block
ফাইল-এন্ড,end of file (EOF)
ব্যবহারকারী,end-user
প্রবেশ করা,enter
এন্ট্রি কী,enter-key
"1. উদ্যম সারওয়ার, 2. উদ্যম সেবক",enterprise server
এন্টারপ্রাইজ সিস্টেম,enterprise system
শক্তি,entity
শক্তি সখ্যতা,entity-relationship
প্রবেশের সময়,entry time
ইনপুট পরিবর্তনশীল,entry variable
গণনার যোগ্য,enumerable
পরিবেশ,environment
"1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত",epoch
EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি),EPROM
epsilon constrictor,epsilon closure
সমানকারী,equalizer
সরঞ্জাম,equipment
সমতা শ্রেণী,equivalence class
সমতুল্য সম্পর্ক,equivalence relation
"1. বিলুপ্তি, 2. নির্মূল",erase
ত্রুটি সংশোধন কোড,error correcting code
ত্রুটি সংশোধন,error correction
ত্রুটি সনাক্তকরণ,error detection
শিল্প খাত,error handling
ভুল বার্তা,error message
ত্রুটি হার,error rate
ত্রুটি পুনরুদ্ধার,error recovery
ত্রুটির নাম,error routine
পালাবার প্রতীক,escape character
ইথারনেট,ethernet
ঘটনা,event
ইভেন্ট চেইন,event chain
ঘটনা নিয়ন্ত্রণ,event control
ইভেন্ট কাউন্টার,event counter
ব্যতিক্রম হ্যান্ডলিং,exception handling
বিনিময় ডিস্ক স্টোরেজ,exchangeable disk storage
বর্জন,exclusion
একচেটিয়া এবং (x বা),exclusive Or (XOR)
এক্সিকিউটেবল প্রোগ্রাম,executable program
মৃত্যুদন্ড বিবৃতি,executive statement
নির্বাচনী অনুসন্ধান,exhaustive search
বিদ্যমান,exist
সমস্যা,exit
দক্ষ পদ্ধতি,expert system
"1. অভিব্যক্তি, 2. অভিব্যক্তি",expression
বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a),extended graphic array (XGA)
বর্ধিত শিল্প মান (EIS),extended industry standard (EIS)
ওভারলোড মেশিন,extended machine
বর্ধিত মেমরি,extended memory
"1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা",extended precision
"1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ",extended sorting
ডাক,external call
বাহ্যিক ত্রুটি,external error
বাইরের ফাংশন,external function
বাহ্যিক বাধা,external interrupt
"1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি",external memory
বাহ্যিক স্মৃতি,external memory
বাহ্যিক মডেম,external modem
বাহ্যিক রেফারেন্স,external reference
বাহ্যিক অনুসন্ধান,external searching
বাহ্যিক স্টোরেজ ডিভাইস,external storage device
নিষ্কাশন,extraction
এক্সট্রাপোলেশন,extrapolation
প্যানেল অক্ষর প্রিন্টার,face-character printer
ব্যর্থ-নিরাপত্তা অপারেশন,fail-safe operation
ব্যর্থতার হার,failure rate
ব্যর্থতা স্রাব,failure recovery
মিথ্যা কোড,false code
মিথ্যা ত্রুটি,false error
"1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট",fan-in
"1. ইস্যু, 2. ইস্যু নম্বর",fan-out
"1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট",fascimile I/O device
দ্রুত ফোরিয়ার স্থানান্তর,fast fourier transform (FFT)
মারাত্মক ত্রুটি,fatal error
ত্রুটি সনাক্তকরণ,fault detection
ত্রুটি নির্ণয়,fault diagnosis
দোষ সহনশীলতা,fault tolerance
ফ্যাক্স,fax
ফ্যাক্স বার্তা,fax message
f dc,FDC
লক্ষণ সনাক্তকরণ,feature detection
ভরাট চাকা,feed cycle
পুনঃবিনিয়োগ,feedback
"1. সরবরাহকারী, 2. পুষ্টি, 3. ফিডার",feeder
anan,fetch
ফিবোনাচি আবিষ্কার,fibonacci search
ফিবোনাচি ক্রম,fibonacci sequence
ফিবোনাচি সিরিজ,fibonacci series
ফাইবার অপটিক্স,fibre optics
ফিডো ফাঁদ,fido net
অঞ্চল,field
পঞ্চম প্রজন্মের কম্পিউটার,fifth generation computers
"1. ফাইল, 2। ফাইল",file
ফাইল অ্যাক্সেস পদ্ধতি,file access method
ফাইল বরাদ্দ টেবিল,file allocation table
ফাইল কম্প্রেশন,file compression
ফাইল কপি করা,file copying
ফাইল কনফিগারেশন,file layout
ফাইল মার্জ,file merge
ফাইল পুনরুদ্ধার,file recovery
ফাইল স্টোরেজ,file storage
ফাইল গঠন,file structure
নথি ব্যবস্থা,file system
ফাইল স্থানান্তর,file transfer
ফাইল ট্রান্সফার প্রোটোকল (FTP),file transfer protocol (FTP)
ছাঁকনি,filter
শেষ অবস্থান,final state
অনুসন্ধান করুন,find
সসীম রাষ্ট্র মেশিন,finite state machine
আগুন প্রাচীর,fire wall
ফার্মওয়্যার,firmware
আগে আসলে আগে পাবেন,first come first serve
প্রথম প্রজন্মের কম্পিউটার,first generation computer
ফার্স্ট ইনপুট ফার্স্ট ইস্যু (FIFO),first in first out (FIFO)
প্রথম আদেশের যুক্তি,first order logic
প্রথম আদেশ নীতি,first order theory
স্থির বিভাগ,fixed partition
চিহ্ন,flag
নমনীয় ডিস্ক,flexible disk
ফ্লপি ডিস্ক,floppy disk
ফ্লপি ডিস্ক ড্রাইভ (FDD),flopy disk drive (Fdd)
ফ্লো চার্ট,flow chart
নিয়ন্ত্রণ প্রবাহ,flow of control
প্রভাত,flush
ফোল্ডার,folder
ফন্ট,font
ফন্ট পরিবার,font family
বাহ্যিক কী,foreign key
ফর্ম,form
প্রতীকী ভাষা,formal language
প্রতীকী পদ্ধতি,formal system
"1.ফর্ম্যাট, 2.ফর্ম",format
অঙ্কন,formatting
fortron,fortran
"1.ফরট্রান (একটি কম্পিউটার ভাষা) প্রোগ্রাম, 2.ফরট্রান প্রোগ্রামিং",fortran programming
ফরোয়ার্ড স্ল্যাশ,forward slash
৪র্থ প্রজন্মের কম্পিউটার,fourth generation computer
অধ্যায়,fragment
ফ্রেম,frame
"1.ফ্রি নেট, 2.ফ্রি নেট",free net
বিনামূল্যে সফ্টওয়্যার বিশ্বাস,free software foundation
বিনামূল্যে সঞ্চয়স্থান,free storage
বিনামূল্যের,freeware
সামনে,front end
"1.ফ্রন্ট প্যানেল, 2.ফ্রন্ট প্যানেল",front panel
"1. ফাংশন, 2. ফাংশন",function
ফাংশন কী,function key
ফাংশন রেফারেন্স,function reference
কার্যকরী নির্ভরতা,functional dependency
ফাংশন পরীক্ষা,functional testing
"1.অস্পষ্ট যুক্তি, 2.অস্পষ্ট যুক্তি",fuzzy logic
"1.ফাজি সেট, 2.ফাজি সেট",fuzzy set
লাভ করা,gain
ক্রীড়া গাছ,game tree
ব্যবধান চরিত্র,gap character
আবর্জনা,garbage
আবর্জনা সংগ্রহ,garbage collection
আবর্জনা সংগ্রহ,garbage collection
ট্র্যাশ ইনসাইড ট্র্যাশ আউট (গিগো),garbage in garbage out (GIGO)
দরজা,gate
দরজার পথ (নেটওয়ার্কের প্রসঙ্গে),gateway
ব্যাপক প্রোগ্রাম,general program
ব্যাপক প্রোগ্রাম,general program
ব্যাপক উদ্দেশ্য কম্পিউটার,general purpose computer
সাধারণ উদ্দেশ্য কম্পিউটার,general purpose computer
সাধারণ রেজিস্টার,general register
সাধারণীকরণ,generalization
সাধারণীকরণ,generalization
বিস্তৃত বস্তুর ভাষা,general-purpose language
ব্রড পারপাস অপারেশন সিস্টেম,general-purpose operating sysem
ব্যাপক উদ্দেশ্য নিবন্ধন,general-purpose regisgter
ত্রুটি উত্পন্ন,generated error
প্রজনন ফাংশন,generating function
শ্রেণী সাধারণ,generic class
ক্লাস ফাংশন,generic function
সাধারণ শ্রেণীর নাম,generic name
গিগো,gigo
"1. সর্বজনীন, 2. বিশ্বব্যাপী",global
সার্বজনীন কোড,global code
সার্বজনীন লক,global lock
"1. ইউনিভার্সাল নেটওয়ার্ক, 2. ইউনিভার্সাল নেটওয়ার্ক",global network
সার্বজনীন নেটওয়ার্ক,global network
"1. বিশ্ব ব্যবহারকারী, 2. সর্বজনীন ব্যবহারকারী, 3. সর্বজনীন ব্যবহারকারী",global user
গ্লোবাল ভেরিয়েবল,global variable
"1.বিশ্বায়ন, 2.বিশ্বায়ন",globalisation
গোফার (একটি নেটওয়ার্কে একটি প্রোটোকল),gopher
গোফার রিসেপ্টর,gopher client
"1. গোফার সার্ভার, 2. গোফার সার্ভার",gopher server
গোফার সাইট,gopher site
গোফার স্থান,gopher space
আকর্ষণীয় অধঃপতন,graceful degradation
ব্যাকরণ সংশোধনকারী,grammar checker
ব্যাকরণ হটি বহির্মুখী,grammar graceful exit
"1.মোট মোট, 2.গ্রেট মোট, 3.মোট মোট",grand total
"1.গ্রাফ, 2.গ্রাফ",graph
"1.গ্রাফ স্বরলিপি, 2.গ্রাফ স্বরলিপি",graph plotting
"1. গ্রাফিক অক্ষর, 2. গ্রাফিকাল অক্ষর",graphic character
"1. গ্রাফিক্যাল কন্ট্রোলার, 2. গ্রাফিকাল কন্ট্রোলার",graphic controller
"1. গ্রাফিকাল ডেটা স্ট্রাকচার, 2. গ্রাফিকাল ডেটা স্ট্রাকচার",graphic data structure
"1. গ্রাফিক ডিসপ্লে প্রোগ্রাম, 2. গ্রাফিকাল ডিসপ্লে প্রোগ্রাম",graphic display program
"1.গ্রাফিকাল ডিসপ্লে রেজোলিউশন, 2.গ্রাফিক ডিসপ্লে",graphic display resolution
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা",graphic language
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা",graphic language
"1. গ্রাফিকাল প্লেট, 2. গ্রাফিকাল প্লেট",graphic panel
"1.গ্রাফিক অ্যানিমেশন, 2.গ্রাফিক অ্যানিমেশন",graphical animation
গ্রাফিক ট্রান্সফার ফরম্যাট (GIF),graphical interface format (GIF)
"1.গ্রাফিক ইউজার ইন্টারফেস (GUI), 2.গ্রাফিক ইউজার ইন্টারফেস",graphical user interface (GUI)
"1.গ্রাফিক্স, 2.গ্রাফিক্স",graphics
"1.গ্রাফিক্স অ্যাপ্লিকেশন, 2.গ্রাফিকাল অ্যাপ্লিকেশন",graphics application
"1.গ্রাফিক্স কার্সার, 2.গ্রাফিকাল কার্সার",graphics cursor
"1.গ্রাফিক্স মোড, 2.গ্রাফিক মোড",graphics mode
"1.গ্রাফিক্স প্যাকেজ, 2.গ্রাফিকাল প্যাকেজ",graphics package
"1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার",graphics software
"1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার",graphics software
"1.গ্রাফিক্স সফটওয়্যার প্যাকেজ, 2.গ্রাফিকাল সফটওয়্যার প্যাকেজ",graphics software package
ধূসর স্কেল,gray scale
"1. লোভী পদ্ধতি, 2. লোভী পদ্ধতি",greedy method
আঙ্গুর,grep
গ্রিড,grid
গ্রিড চার্ট,grid chart
গ্রিড গণনা,grid computing
গ্রিড মড্যুলেশন,grid modulation
স্থল তরঙ্গ,ground wave
দল,group
গ্রুপ ঠিকানা,group address
শঙ্ঘবদ্ধ কোড,group code
গ্রুপ যোগাযোগ,group communication
গ্রুপ যোগাযোগ,group communication
"1.গ্রুপ আইডেন্টিটি, 2.গ্রুপ আইডেন্টিটি",group identification
দলের নাম,group name
গ্রুপওয়্যার,groupware
বৃদ্ধি,growth
"1.গার্ড, 2.গার্ড",guard
নির্দেশিত মিডিয়া,guided media
বন্দুক,gunzip
ডিকোড,hack
ডিকোডার,hacker
ডিকোডার অভিধান,hacker's dictionary
অর্ধেক যোগকারী,half adder
অর্ধেক সেতু,half bridge
অর্ধেক দ্বৈত,half duplex
হাফ ডুপ্লেক্স লাইন,half duplex line
হাফ ডুপ্লেক্স মোড,half duplex mode
অর্ধেক তীব্রতা,half intensity
আধা রাউটার,half router
আধা-বিভাগীয়,half subtracter
অর্ধেক ছবি,half toning
অর্ধেক শব্দ,half word
হ্যামিলটোনিয়ান চক্র,hamiltonious cycle
হ্যামিং কোড,hamming code
হাত,hand
মুদ্রিত কপি,hand copy
হ্যান্ডলিং,handle
হ্যান্ডলিং,handling
সাসপেনশন,hang
আনন্দদায়ক ফাঁদ,happy net
হার্ড কপি ডিভাইস,hard copy device
"1.হার্ড ডিস্ক, 2.ইনফ্লেক্সিবল ডিস্ক",hard disk
অনমনীয় ডিস্ক পতন,hard disk crash
কঠিন ত্রুটি,hard error
হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ,hardware flow control
"1.হারমোনিক, 2.হারমোনিক",harmonic
"1.হারমোনিক গড়, 2. সুরেলা গড়",harmonic mean
হ্যাকিং,hash
হ্যাকিং ডায়াগ্রাম,hash diagram
চিমিং টেবিল,hash table
হ্যাকিং কৌশল,hashing technique
"1.হেডার, 2.এন্ট্রি",header
