Bengali,Punjabi
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার","ਦੋਹਰਾ-ਅੰਤਰ ਐਨਾਲਾਗ, ਡਿਜੀਟਲ ਕਨਵਰਟਰ"
ডাইপোল পরিবর্তন,dipole ਤਬਦੀਲੀ
ডবল অনুসরণ ভোল্টেজ নিয়ামক,ਡਬਲ ਫਾਲੋ ਵੋਲਟੇਜ ਕੰਟਰੋਲਰ
দ্বৈততা,ਦਵੈਤ
ডবল সারিবদ্ধ,ਡਬਲ ਕਤਾਰ
নীরব অ্যান্টেনা,ਚੁੱਪ antenna
ডুপ্লেক্স ট্রান্সমিশন,ਡੁਪਲੈਕਸ ਪ੍ਰਸਾਰਣ
ইউটিলিটি অনুপাত,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ
ইউটিলিটি অনুপাত মড্যুলেশন,ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ ਮੋਡੂਲੇਸ਼ਨ
dB-25 সংযোগকারী,dB-25 ਕਨੈਕਟਰ
আবাস,ਰਿਹਾਇਸ਼
গতিশীল বৈশিষ্ট্য,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
গতিশীল বৈশিষ্ট্য,ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
গতিশীল বর্তমান,ਗਤੀਸ਼ੀਲ ਮੌਜੂਦਾ
গতিশীল প্রতিবন্ধকতা,ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ
"গতিশীল লোড লাইন, লোড লাইন","ਡਾਇਨਾਮਿਕ ਲੋਡ ਲਾਈਨ, ਲੋਡ ਲਾਈਨ"
গতিশীল মেমরি,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
পরিবর্তনশীল মেমরি সেল,ਵੇਰੀਏਬਲ ਮੈਮੋਰੀ ਸੈੱਲ
গতিশীল মেমরি রিফ্রেশার,ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ ਰਿਫਰੈਸ਼ਰ
ডাইনামিক মাউস ইনভার্সন,ਗਤੀਸ਼ੀਲ ਮਾਊਸ ਉਲਟ
ডাইনামিক RAM ডাইনামিক RAM,ਡਾਇਨਾਮਿਕ ਰੈਮ ਡਾਇਨਾਮਿਕ ਰੈਮ
গতিশীল পরিসীমা,ਗਤੀਸ਼ੀਲ ਸੀਮਾ
গতিশীল প্রতিরোধের,ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ
গতিশীল স্থানচ্যুতি রেজিস্টার,ਡਾਇਨਾਮਿਕ ਡਿਸਪਲੇਸਮੈਂਟ ਰਜਿਸਟਰ
গতিশীল পরীক্ষা,ਗਤੀਸ਼ੀਲ ਟੈਸਟ
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),ਡਾਇਨਾਮਿਕ ਵੀਡੀਓ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (DVRAM)
ডায়নামো,ਡਾਇਨਾਮੋ
ডায়নামোমিটার,ਡਾਇਨਾਮੋਮੀਟਰ
ডিনিট্রন অসিলেটর,dinitron ਔਸਿਲੇਟਰ
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব","ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ, ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ"
e a রম,e ਇੱਕ ਰੋਮ
পৃথিবী সংযোগ,ਧਰਤੀ ਕਨੈਕਟੀਵਿਟੀ
গ্রাউন্ড স্টেশন,ਜ਼ਮੀਨੀ ਸਟੇਸ਼ਨ
Ebers-Moul-Equation,ਏਬਰਸ-ਮੌਲ-ਸਮੀਕਰਨ
Ebers-Maul-Model,ਏਬਰਸ-ਮੌਲ-ਮਾਡਲ
প্রতিধ্বনি,echo
বিরোধী প্রতিধ্বনি,ਵਿਰੋਧੀ ਗੂੰਜ
এডি কারেন্ট,ਐਡੀ ਮੌਜੂਦਾ
স্ট্র্যান্ড সংযোগকারী,ਸਟ੍ਰੈਂਡ ਕਨੈਕਟਰ
কোর ডিটেক্টর,ਕੋਰ ਡਿਟੈਕਟਰ
কোর ট্রিগার ফ্লিপ ফ্লপ,ਕੋਰ ਟਰਿੱਗਰ ਫਲਿੱਪ ਫਲਾਪ
কোর ট্রিগার ল্যাচ,ਕੋਰ ਟਰਿੱਗਰ ਲੈਚ
এডিসন প্রভাব,ਐਡੀਸਨ ਪ੍ਰਭਾਵ
সম্পাদক,ਸੰਪਾਦਕ
কার্যকর এলাকা,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੇਤਰ
কার্যকর বর্তমান,ਪ੍ਰਭਾਵੀ ਮੌਜੂਦਾ
কার্যকর স্থল ব্যাসার্ধ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜ਼ਮੀਨੀ ਘੇਰੇ
কার্যকর উচ্চতা,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਉਚਾਈ
কার্যকর দৈর্ঘ্য,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਲੰਬਾਈ
কার্যকর ভর,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪੁੰਜ
কার্যকর বিকিরণ শক্তি,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
কার্যকর ভোল্টেজ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
দক্ষতা,ਕੁਸ਼ਲਤਾ
ই.ই.পি. রম,ਈ.ਈ.ਪੀ. ROM
আইকনাল সমীকরণ,ਆਈਕੋਨਲ ਸਮੀਕਰਨ
বিপরীত ক্যাপাসিট্যান্স,ਉਲਟ ਸਮਰੱਥਾ
ই-স্তর,ਈ-ਪਰਤ
বিদ্যুত্প্রবাহ,ਇਲੈਕਟ੍ਰਿਕ ਕਰੰਟ
বৈদ্যুতিক ক্ষেত্র,ਬਿਜਲੀ ਖੇਤਰ
বৈদ্যুতিক ক্ষেত্রের তীব্রতা,ਬਿਜਲੀ ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ
বৈদ্যুতিক কারেন্ট লাইন,ਬਿਜਲੀ ਕਰੰਟ ਲਾਈਨਾਂ
বৈদ্যুতিক সম্ভাব্য,ਬਿਜਲੀ ਸੰਭਾਵੀ
ইলেক্ট্রোকশন,ਇਲੈਕਟ੍ਰਿਕਸ਼ਨ
ইলেক্ট্রো-সোল্ডার,ਇਲੈਕਟ੍ਰੋ-ਸੋਲਡਰ
বৈদ্যুতিক তরঙ্গ,ਬਿਜਲੀ ਦੀ ਲਹਿਰ
বৈদ্যুতিক দৈর্ঘ্য,ਬਿਜਲੀ ਦੀ ਲੰਬਾਈ
বৈদ্যুতিক শক্তি,ਬਿਜਲੀ ਦੀ ਸ਼ਕਤੀ
বিদ্যুৎ,ਬਿਜਲੀ
ইসিজি,ਈ.ਸੀ.ਜੀ
বৈদ্যুতিক ডায়নামো মিটার,ਇਲੈਕਟ੍ਰਿਕ ਡਾਇਨਾਮੋ ਮੀਟਰ
ইলেক্ট্রোড,ਇਲੈਕਟ੍ਰੋਡ
ইলেক্ট্রোড বর্তমান,ਇਲੈਕਟ੍ਰੋਡ ਮੌਜੂਦਾ
ইলেক্ট্রোলুমিনেসেন্স,electroluminescence
ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে,ਇਲੈਕਟ੍ਰੋਲੂਮਿਨਸੈਂਟ ਡਿਸਪਲੇਅ
গ্যালভানিক বিচ্ছিন্নতা,galvanic ਅਲੱਗ-ਥਲੱਗ
ইলেক্ট্রোলাইট,ਇਲੈਕਟ੍ਰੋਲਾਈਟ
তড়িৎ - ধারক,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ
তড়িৎ - ধারক,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ
ইলেক্ট্রোম্যাগনেট,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ
ইলেক্ট্রোম্যাগনেটিক শক্তি,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਊਰਜਾ
ইলেক্ট্রোম্যাগনেটিক আনয়ন,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਡਕਸ਼ਨ
"ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই","ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਦਖਲ, EMI"
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
তড়িৎচুম্বকত্ব,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
ইলেক্ট্রো মেকানিক্যাল ফিল্টার,ਇਲੈਕਟ੍ਰੋ ਮਕੈਨੀਕਲ ਫਿਲਟਰ
ইলেক্ট্রোমিটার,ਇਲੈਕਟ੍ਰੋਮੀਟਰ
তড়িচ্চালক বল,ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
ইলেকট্রন,ਇਲੈਕਟ੍ਰੋਨ
ইলেক্ট্রন মরীচি,ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ
ইলেকট্রন চার্জ,ਇਲੈਕਟ੍ਰੋਨ ਚਾਰਜ
ইলেকট্রন নির্গমন,ਇਲੈਕਟ੍ਰੋਨ ਨਿਕਾਸੀ
ইলেকট্রন প্রবাহ,ਇਲੈਕਟ੍ਰੋਨ ਵਹਾਅ
ইলেকট্রন গ্যাস,ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ
ইলেকট্রন ডিভাইস,ਇਲੈਕਟ੍ਰੋਨ ਜੰਤਰ
ইলেকট্রন গর্ত জোড়া,ਇਲੈਕਟ੍ਰੋਨ ਮੋਰੀ ਜੋੜਾ
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ
ইলেকট্রন কক্ষপথ,ਇਲੈਕਟ੍ਰੋਨ ਔਰਬਿਟ
ইলেকট্রন শেল,ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ
ইলেকট্রন ভোল্ট,ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ
ইলেক্ট্রন তরঙ্গ নল,ਇਲੈਕਟ੍ਰੋਨ ਵੇਵ ਟਿਊਬ
ইলেকট্রনিক চার্জ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਜ
ইলেকট্রনিক ডেটা স্ট্রেস,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਤਣਾਅ
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ইলেকট্রনিক কী,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੁੰਜੀ
ইলেকট্রনিক মেইল (ই-মেইল),ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ)
ইলেকট্রনিক ভর,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪੁੰਜ
ইলেকট্রনিক সংখ্যাসূচক,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੰਖਿਆਤਮਕ
ইলেকট্রনিক সুইচিং,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ
ইলেকট্রনিক ভোল্টমিটার,ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ
ইলেকট্রনিকভাবে টিউন করা রিসিভার,ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ
ইলেকট্রনিক্স শিল্প সমিতি,ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ
ইলেক্ট্রোপ্লেটিং,ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ
ইলেক্ট্রোস্কোপ,ਇਲੈਕਟ੍ਰੋਸਕੋਪ
তড়িৎচুম্বকত্ব,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
ইলেক্ট্রোস্ট্যাটিক প্রবাহ,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ
ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ
উপাদান,ਤੱਤ
আপগ্রেড,ਅੱਪਗਰੇਡ
অগ্রগতি কোণ,ਤਰੱਕੀ ਕੋਣ
উপবৃত্তাকার প্রতিফলক,ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ
উপবৃত্তাকার ফিল্টার,ਅੰਡਾਕਾਰ ਫਿਲਟਰ
উপবৃত্তাকার মেরু,ਅੰਡਾਕਾਰ ਖੰਭੇ
এমবেডেড সিস্টেম,ਏਮਬੈਡਡ ਸਿਸਟਮ
অ্যাবসিডিক কোড,absidic ਕੋਡ
নির্গতকারী,emitter
ইমিটার ওরিয়েন্টেশন কনফিগারেশন,emitter ਸਥਿਤੀ ਸੰਰਚਨਾ
ইমিটার বাইপাস ক্যাপাসিটর,ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ
নির্গত বৈশিষ্ট্য,ਉਤਸਰਜਨ ਗੁਣ
ইমিটার যুগল পরিবর্ধক,ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ
বিকিরণকারী প্রসারণ,emitter ਫੈਲਾਅ
ইমিটার ট্রেলিং,ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
বিকিরণকারী প্রতিরোধক,emitter ਰੋਧਕ
ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন,emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ
ইমিটার বেস জংশন,ਐਮੀਟਰ ਬੇਸ ਜੰਕਸ਼ਨ
"emitter যুগল যুক্তি, ECL","ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ, ਈ.ਸੀ.ਐਲ"
যান্ত্রিক,ਮਸ਼ੀਨੀਕਰਨ
সক্ষম,ਯੋਗ ਕਰੋ
encapsulation,encapsulation
কোডিত্র,ਕੋਡਿਤਰਾ
জোড়া লাগানো,ਐਨਕ੍ਰਿਪਸ਼ਨ
বৃত্তাকার লাভ,ਸਰਕੂਲਰ ਲਾਭ
রূপান্তর,ਤਬਦੀਲੀ
পদ্ধতিগত,ਪ੍ਰਣਾਲੀਗਤ
বৃত্তাকার স্থানচ্যুতি,ਸਰਕੂਲਰ ਵਿਸਥਾਪਨ
অনুদৈর্ঘ্য অ্যান্টেনা,ਲੰਬਕਾਰੀ antenna
অনুদৈর্ঘ্য অ্যারে,ਲੰਬਕਾਰੀ ਐਰੇ
শক্তি,ਊਰਜਾ
শক্তি বার,ਊਰਜਾ ਪੱਟੀ
ব্যান্ড ফাঁক,ਬੈਂਡ ਗੈਪ
শক্তি স্তর,ਊਰਜਾ ਦਾ ਪੱਧਰ
শক্তি স্তরের চিত্র,ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ
বর্ধিত প্রসারিত ভর স্পেসিফিকেশন,ਵਿਸਤ੍ਰਿਤ ਪੁੰਜ ਨਿਰਧਾਰਨ
বর্ধিত নিবন্ধ নিবন্ধক,ਵਧਿਆ ਲੇਖ ਰਜਿਸਟਰਾਰ
বৃদ্ধি,ਵਾਧਾ
বৃদ্ধি প্যাটার্ন,ਵਿਕਾਸ ਪੈਟਰਨ
উন্নত Mosfet,ਵਧਾਇਆ Mosfet
এনট্রপি,ਐਂਟਰੌਪੀ
খাম demodulator,ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ
পরিবেশ,ਵਾਤਾਵਰਣ
"এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি","epitaxy ਵਾਧਾ, ਚੜ੍ਹਦਾ ਵਾਧਾ"
"epitracheal স্তর, আরোহী স্তর","epitracheal ਪਰਤ, ਚੜ੍ਹਦੀ ਪਰਤ"
"epitaxy, overriding","epitaxy, overriding"
epoxy-ফাইবার গ্লাস স্তর,epoxy-ਫਾਈਬਰ ਗਲਾਸ ਪੱਧਰ
ইপি-রম,EP-ROM
epsilon,ਐਪਸੀਲੋਨ
সমতা,ਬਰਾਬਰੀ
সমীকরণ সার্কিট,ਬਰਾਬਰੀ ਸਰਕਟ
সমতা,ਸਮਾਨਤਾ
সমীকরণ,ਸਮੀਕਰਨ
ইকুয়ালাইজার ফিল্টার,ਬਰਾਬਰੀ ਫਿਲਟਰ
সমীকরণটি,ਸਮੀਕਰਨ
নিরক্ষীয় সমতল,ਭੂਮੱਧ ਸਮਤਲ
আইসোপোটেনশিয়াল লাইন,isopotential ਲਾਈਨ
সমতুল্য পৃষ্ঠা,ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ
সমতুল্য সার্কিট,ਬਰਾਬਰ ਸਰਕਟ
সমতুল্য ইনপুট নয়েজ জেনারেটর,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਜਨਰੇਟਰ
সমতুল্য ইনপুট শব্দ প্রতিরোধের,ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ
সমতুল্য আইসোটোপিক বিকিরণ শক্তি,ਬਰਾਬਰ ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਟਿਡ ਪਾਵਰ
মুছে ফেলা,ਮਿਟਾਓ
শক্তি প্রক্রিয়া,ਊਰਜਾ ਦੀ ਪ੍ਰਕਿਰਿਆ
ত্রুটি নিয়ন্ত্রণ কোডিং,ਗਲਤੀ ਕੰਟਰੋਲ ਕੋਡਿੰਗ
ত্রুটি সংশোধন কোড,ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ
ত্রুটি সনাক্তকরণ কোড,ਗਲਤੀ ਖੋਜ ਕੋਡ
শিল্প খাত,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
ত্রুটি হার,ਗਲਤੀ ਦਰ
ত্রুটি ভোল্টেজ,ਗਲਤੀ ਵੋਲਟੇਜ
ত্রুটি পরিবর্ধক,ਗਲਤੀ ਐਂਪਲੀਫਾਇਰ
ইসাকি ডায়োড,isaki diode
এচিং,ਐਚਿੰਗ
ইথারনেট,ਈਥਰਨੈੱਟ
অয়লারের উপপাদ্য,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
প্রশস্ততা হ্রাস মোড,ਮਾਪ ਘਟਣ ਵਾਲਾ ਮੋਡ
বাষ্পীভবন প্রক্রিয়া,ਵਾਸ਼ਪੀਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
ই-ভেক্টর,ਈ-ਵੈਕਟਰ
সমতা,ਸਮਾਨਤਾ
ব্যতিক্রম হ্যান্ডলিং,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
অতিরিক্ত শব্দ অনুপাত,ਵਾਧੂ ਸ਼ੋਰ ਅਨੁਪਾਤ
ট্রিপল কোড,ਟ੍ਰਿਪਲ ਕੋਡ
উদ্দীপনা টেবিল,ਉਤੇਜਨਾ ਸਾਰਣੀ
ইকো XOR গেট,ਈਕੋ XOR ਗੇਟ
এক্সিকিউশন সফটওয়্যার,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸੌਫਟਵੇਅਰ
মৃত্যুদন্ড সরানো,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਚਾਲ
সঞ্চালনের সময়,ਚੱਲਣ ਦਾ ਸਮਾਂ
এক্সক্লুসিভ নর গেট,ਵਿਸ਼ੇਸ਼ ਨੌਰ ਗੇਟ
সম্প্রচারক,ਪ੍ਰਸਾਰਕ
সূচকীয় ক্ষয়,ਘਾਤਕ ਸੜਨ
সূচকীয় ডায়োড,ਘਾਤਕ ਡਾਇਓਡ
সূচকীয় ফুরিয়ার সিরিজ,ਐਕਸਪੋਨੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸੀਰੀਜ਼
ব্যাখ্যামূলক কাজ,ਘਾਤਕ ਫੰਕਸ਼ਨ
বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের,ਬਾਹਰੀ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ
খুব উচ্চ ফ্রিকোয়েন্সি,ਬਹੁਤ ਉੱਚ ਆਵਿਰਤੀ
উচ্চ সম্ভাবনা,ਉੱਚ ਸੰਭਾਵਨਾ
খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি,ਬਹੁਤ ਛੋਟੀ ਬਾਰੰਬਾਰਤਾ
দুর্ভেদ্য অর্ধপরিবাহী,ਗੈਰ-ਸੰਚਾਲਨ ਸੈਮੀਕੰਡਕਟਰ
খোলা ফাইল,ਫਾਇਲ ਖੋਲੋ
সেমিকন্ডাক্টর ফ্যাব্রিকেশন,ਸੈਮੀਕੰਡਕਟਰ ਨਿਰਮਾਣ
ফ্যাব্রি পারো রেজোনেটর,fabri pero resonator
প্যানেল,ਪੈਨਲ
গুণক,ਗੁਣਕ
ফ্যাক্টোরিয়াল,ਕਾਰਕ ਸੰਬੰਧੀ
lacunae,ਮੰਤਰ
ক্ষয়,ਧਿਆਨ
ক্ষয়,ਧਿਆਨ
ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক,ਫਾਹੀ ਇਕਪਾਸੜ ਪਾਰਦਰਸ਼ੀਤਾ ਮਾਪਣ ਵਾਲਾ
ব্যর্থতা,ਅਸਫਲਤਾ
ব্যর্থ মোড,ਫੇਲ ਮੋਡ
ব্যর্থতার হার,ਅਸਫਲਤਾ ਦੀ ਦਰ
ফেয়ার চাইল্ড সেমিকন্ডাক্টর,ਫੇਅਰ ਚਾਈਲਡ ਸੈਮੀਕੰਡਕਟਰ
পতনের সময়কাল,ਪਤਝੜ ਦੀ ਮਿਆਦ
পাতি কালাদ কোর,ਪਤਿ ਕੈਲਾਡ ਕੋਰ
প্যাট কোর,ਪੈਟ ਕੋਰ
পতন,ਢਹਿ
মিথ্যা,ਝੂਠਾ
ভাঁজ করা কাগজ,ਫੋਲਡ ਪੇਪਰ
ইনপুট,ਇੰਪੁੱਟ
সংস্করণ সংখ্যা,ਜਾਰੀ ਨੰਬਰ
ফরাদ,ਫਰਾਦ
ফ্যারাডে প্রভাব,ਫੈਰਾਡੇ ਪ੍ਰਭਾਵ
ফ্যারাডে ঘূর্ণন,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ
ফ্যারাডে পর্দা,faraday ਸਕਰੀਨ
ফ্যারাডে ধ্রুবক,faraday ਸਥਿਰ
ফ্যারাডে এর আইন,ਫੈਰਾਡੇ ਦਾ ਕਾਨੂੰਨ
প্রতিরূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
প্রতিরূপ রিসিভার,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
প্রতিরূপ যোগাযোগকারী,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰਕ
প্রতিরূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
প্রতিলিপি সংকেত,ਨਕਲ ਸਿਗਨਲ
ধারালো কোর,ਤਿੱਖੀ ਕੋਰ
দ্রুত ফোরিয়ার রূপান্তর,ਤੇਜ਼ ਫੋਰੀਅਰ ਪਰਿਵਰਤਨ
জাহাজের রসিদ দিনকারি,ਜਹਾਜ ਰਸੀਦ ਦਿਨਕਾਰੀ
ফাইল বরাদ্দের সময়সূচী,ਫਾਈਲ ਵੰਡ ਅਨੁਸੂਚੀ
মারাত্মক ত্রুটি,ਘਾਤਕ ਗਲਤੀ
মূল ফাইল,ਮੂਲ ਫਾਇਲ
ইনপুট,ਇੰਪੁੱਟ
"দোষ, দোষ","ਨੁਕਸ, ਨੁਕਸ"
দোষ বিশ্লেষণ,ਨੁਕਸ ਵਿਸ਼ਲੇਸ਼ਣ
ফল্ট রেটিং,ਨੁਕਸ ਰੇਟਿੰਗ
দোষ স্থানীয়করণ,ਨੁਕਸ ਸਥਾਨਕਕਰਨ
দোষ স্থানীয় সেতু,ਨੁਕਸ ਸਥਾਨਕ ਪੁਲ
ফল্ট ফিল্টার টগল,ਫਾਲਟ ਫਿਲਟਰ ਟੌਗਲ
পতন সহনশীলতা,ਗਿਰਾਵਟ ਸਹਿਣਸ਼ੀਲਤਾ
ফ্যানোর অ্যালগরিদম,Fano ਦਾ ਐਲਗੋਰਿਦਮ
সংস্করণ সংখ্যা,ਜਾਰੀ ਨੰਬਰ
ইস্যু নম্বর গাছ,ਮੁੱਦਾ ਨੰਬਰ ਰੁੱਖ
ফ্যাক্স,ਫੈਕਸ
ফাইল সংমিশ্রণ,ਫਾਇਲ ਸੁਮੇਲ
F সংযোগকারী,F ਕਨੈਕਟਰ
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সার,ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਰ
FEC কোড,FEC ਕੋਡ
ফেডারেল কমিউনিকেশনস কমিশন,ਫੈਡਰਲ ਸੰਚਾਰ ਕਮਿਸ਼ਨ
পুনঃবিনিয়োগ লুপ লাভ,ਮੁੜ ਨਿਵੇਸ਼ ਲੂਪ ਲਾਭ
ক্ষয়প্রাপ্ত চৌম্বকীয় উপাদান,ਘਟੀਆ ਚੁੰਬਕੀ ਸਮੱਗਰੀ
ইনপুট,ਇੰਪੁੱਟ
পুনঃবিনিয়োগ ফলন,ਮੁੜ ਨਿਵੇਸ਼ ਉਪਜ
ভরণপোষণ ক্ষতি,ਗੁਜ਼ਾਰੇ ਦਾ ਨੁਕਸਾਨ
পুনঃবিনিয়োগ,ਮੁੜ ਨਿਵੇਸ਼
পুনঃবিনিয়োগ পরিবর্ধক,ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
পুনঃপ্রবর্তন বিকৃতি,ਮੁੜ ਜਾਣ-ਪਛਾਣ ਵਿਗਾੜ
পুনর্বিনিয়োগ ব্লক চিত্র,ਮੁੜ-ਨਿਵੇਸ਼ ਬਲਾਕ ਚਿੱਤਰ
পুনঃবিনিয়োগ স্ট্রীম চিত্র,ਮੁੜ-ਨਿਵੇਸ਼ ਸਟ੍ਰੀਮ ਚਿੱਤਰ
পুনঃস্থাপন লুপ,ਬਹਾਲੀ ਲੂਪ
পুনঃবিনিয়োগ অসিলেটর,ਮੁੜ ਨਿਵੇਸ਼ ਔਸਿਲੇਟਰ
পুনঃবিনিয়োগের দৌড়,ਮੁੜ ਨਿਵੇਸ਼ ਦੀ ਦੌੜ
পুনর্বিনিয়োগ স্থানচ্যুতি নিবন্ধন,ਪੁਨਰਨਿਵੇਸ਼ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
পুনঃবিনিয়োগ নীতির চিত্র,ਮੁੜ ਨਿਵੇਸ਼ ਸਿਧਾਂਤ ਚਿੱਤਰ
