Gujarati,Malayalam
"1.સાયબરાઇઝેશન, 2. સાયબરાઇઝેશન","1.സൈബറൈസേഷൻ, 2. സൈബറൈസേഷൻ"
ચક્ર,ചക്രം
"1.ચક્ર મેમરી, 2.ચક્ર મેમરી","1.ചക്ര സ്മരണ, 2. ചക്ര ഓർമ്മ"
ચક્ર નુકશાન,സൈക്കിൾ നഷ്ടം
ચક્ર સમય,സൈക്കിൾ സമയം
ચક્રીય,ചാക്രികമായ
ડિમન,പിശാച്
ડેઝી વર્તુળ,ഡെയ്സി സർക്കിൾ
ડેટા એડમિનિસ્ટ્રેટર,ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ
ડેટા ફાળવણી,ഡാറ്റ അലോക്കേഷൻ
"1.ડેટા ફીલ્ડ, 2.ડેટા ફીલ્ડ","1.ഡാറ്റ ഫീൽഡ്, 2.ഡാറ്റ ഫീൽഡ്"
"1.ડેટા એરે, 2. ડેટા એરે","1.ഡാറ്റ അറേ, 2. ഡാറ്റ അറേ"
"1.ડેટા-બેઝ, 2.ડેટાબેઝ","1.ഡാറ്റ-ബേസ്, 2.ഡാറ്റാബേസ്"
ડેટા ફ્રેગમેન્ટેશન,ഡാറ്റ വിഘടനം
"1. ડેટા બસ, 2. ડેટા બસ","1. ഡാറ്റ ബസ്, 2. ഡാറ്റ ബസ്"
"1.ડેટા કેરિયર, 2.ડેટા કેરિયર","1.ഡാറ്റ കാരിയർ, 2.ഡാറ്റ കാരിയർ"
ડેટા સેલ,ഡാറ്റ സെൽ
"1.ડેટા સિસ્ટમ, 2.ડેટા ચેનલ","1.ഡാറ്റ സിസ്റ്റം, 2.ഡാറ്റ ചാനൽ"
ડેટા કમ્યુનિકેશન,ഡാറ്റ ആശയവിനിമയം
"1.ડેટા કમ્પ્રેશન, 2.ડેટા કમ્પ્રેશન","1.ഡാറ്റ കംപ്രഷൻ, 2.ഡാറ്റ കംപ്രഷൻ"
માહિતી ક્ષેત્ર,ഡാറ്റ ഫീൽഡ്
ડેટા ફાઇલ,ഡാറ്റ ഫയൽ
"1. ડેટા ફ્લો, 2. ડેટા ફ્લો","1. ഡാറ്റ ഫ്ലോ, 2. ഡാറ്റ ഫ്ലോ"
"1.ડેટા ફ્લોચાર્ટ, 2.ચાર્ટ","1.ഡാറ്റ ഫ്ലോചാർട്ട്, 2.ചാർട്ട്"
ડેટા વંશવેલો,ഡാറ്റ ശ്രേണി
ડેટા સ્તર,ഡാറ്റ ലെവൽ
"1.ડેટા કલેક્શન, 2.ડેટા લાઇબ્રેરી","1.ഡാറ്റ കളക്ഷൻ, 2.ഡാറ്റ ലൈബ്രറി"
ડેટા લિંક સ્તર,ഡാറ്റ ലിങ്ക് ലെയർ
ડેટા લિંક લેયર (DLL),ഡാറ്റ ലിങ്ക് ലെയർ (DLL)
"1.ડેટા મેનેજમેન્ટ, 2.ડેટા મેનેજમેન્ટ","1.ഡാറ്റ മാനേജ്മെന്റ്, 2.ഡാറ്റ മാനേജ്മെന്റ്"
"1.ડેટા ગણતરી, 2.ડેટા ગણતરી","1.ഡാറ്റ കണക്കുകൂട്ടൽ, 2. ഡാറ്റ കണക്കുകൂട്ടൽ"
ડેટા પ્રોસેસિંગ લેંગ્વેજ (DML),ഡാറ്റ പ്രോസസ്സിംഗ് ലാംഗ്വേജ് (DML)
ડેટા મોડેમ ડેટા મોડેમ,ഡാറ്റ മോഡം ഡാറ്റ മോഡം
"1.ડેટા ફેરફાર, 2.ડેટા ફેરફાર","1.ഡാറ്റ മോഡിഫിക്കേഷൻ, 2.ഡാറ്റ മോഡിഫിക്കേഷൻ"
"1.ડેટા નેટવર્ક, 2.ડેટા નેટવર્ક","1.ഡാറ്റ നെറ്റ്‌വർക്ക്, 2.ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1.ડેટા ઓપરેશન, 2.ડેટા ઓપરેશન","1.ഡാറ്റ ഓപ്പറേഷൻ, 2.ഡാറ്റ ഓപ്പറേഷൻ"
"1.ડેટા સંસ્થાઓ, 2. ડેટા સંસ્થા","1.ഡാറ്റ ഓർഗനൈസേഷനുകൾ, 2. ഡാറ്റ ഓർഗനൈസേഷൻ"
"1. ડેટા આઉટપુટ, 2. ડેટા આઉટપુટ","1. ഡാറ്റ ഔട്ട്പുട്ട്, 2. ഡാറ്റ ഔട്ട്പുട്ട്"
"1.ડેટા પાથ, 2.ડેટા પાથ","1.ഡാറ്റ പാത്ത്, 2.ഡാറ്റ പാത്ത്"
"1. ડેટા તૈયારી, 2. ડેટા તૈયારી","1.ഡാറ്റ തയ്യാറാക്കൽ, 2. ഡാറ്റ തയ്യാറാക്കൽ"
"1.ડેટા ગોપનીયતા, 2.ડેટા ગોપનીયતા","1.ഡാറ്റ സ്വകാര്യത, 2.ഡാറ്റ സ്വകാര്യത"
"1. ડેટા પ્રોસેસર, 2. ડેટા પ્રોસેસર","1. ഡാറ്റാ പ്രോസസർ, 2. ഡാറ്റാ പ്രോസസർ"
"1.ડેટા પ્રોટેક્શન, 2.ડેટા પ્રોટેક્શન","1.ഡാറ്റ പ്രൊട്ടക്ഷൻ, 2.ഡാറ്റ പ്രൊട്ടക്ഷൻ"
"1. ડેટા રેકોર્ડ, 2. ડેટા રેકોર્ડ","1. ഡാറ്റ റെക്കോർഡ്, 2. ഡാറ്റ റെക്കോർഡ്"
"1. ડેટા પુનઃપ્રાપ્તિ, 2. ડેટા પુનઃપ્રાપ્તિ","1. ഡാറ്റ വീണ്ടെടുക്കൽ, 2. ഡാറ്റ വീണ്ടെടുക്കൽ"
"1. ડેટા રૂટીન, 2. ડેટા રૂટીન","1. ഡാറ്റ ദിനചര്യ, 2. ഡാറ്റ ദിനചര്യ"
"1.ડેટા સુરક્ષા, 2.ડેટા સુરક્ષા","1.ഡാറ്റ സെക്യൂരിറ്റി, 2.ഡാറ്റ സെക്യൂരിറ്റി"
"1.ડેટા સેટ, 2. ડેટા સેટ","1.ഡാറ്റ സെറ്റ്, 2. ഡാറ്റ സെറ്റ്"
"1.ડેટા સિગ્નલ, 2.ડેટા સિગ્નલ","1.ഡാറ്റ സിഗ്നൽ, 2.ഡാറ്റ സിഗ്നൽ"
"1. ડેટા એક્સેસ, 2. ડેટા એક્સેસ","1. ഡാറ്റ ആക്സസ്, 2. ഡാറ്റ ആക്സസ്"
"1.ડેટા સ્ત્રોત, 2.ડેટા સ્ત્રોત","1.ഡാറ്റ സോഴ്സ്, 2.ഡാറ്റ സോഴ്സ്"
"1.ડેટા સ્પષ્ટીકરણ, 2. ડેટા સ્પષ્ટીકરણ","1.ഡാറ്റ സ്പെസിഫിക്കേഷൻ, 2. ഡാറ്റ സ്പെസിഫിക്കേഷൻ"
"1.ડેટા સેન્ટર, 2.ડેટા સેન્ટર","1.ഡാറ്റ സെന്റർ, 2.ഡാറ്റ സെന്റർ"
"1. ડેટા સ્ટોરેજ, 2. ડેટા સ્ટોરેજ","1. ഡാറ്റ സ്റ്റോറേജ്, 2. ഡാറ്റ സ്റ്റോറേജ്"
માહિતી સંગ્રહ માળખું,ഡാറ്റ സംഭരണ ഘടന
"1. ડેટા સ્ટ્રક્ચર, 2. ડેટા સ્ટ્રક્ચર","1. ഡാറ്റ ഘടന, 2. ഡാറ്റ ഘടന"
"1.ડેટા સ્વિચ, 2.ડેટા સ્વિચ","1.ഡാറ്റ സ്വിച്ച്, 2.ഡാറ്റ സ്വിച്ച്"
"1.ડેટા ટેબલ, 2.ડેટા ટેબલ","1.ഡാറ്റ ടേബിൾ, 2.ഡാറ്റ ടേബിൾ"
"1.ડેટા અંત, 2. ડેટા અંત","1.ഡാറ്റ അവസാനം, 2. ഡാറ്റ അവസാനം"
"1. ડેટા ટ્રાન્સક્રિપ્શન, 2. ડેટા ટ્રાન્સક્રિપ્શન","1. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ, 2. ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ"
"1.ડેટા ટ્રાન્સફર, 2. ડેટા ટ્રાન્સફર","1.ഡാറ്റ ട്രാൻസ്ഫർ, 2. ഡാറ്റ കൈമാറ്റം"
"1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન","1. ഡാറ്റ ട്രാൻസ്മിഷൻ, 2. ഡാറ്റ ട്രാൻസ്മിഷൻ"
"1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ","1.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം, 2.ഡാറ്റ ട്രാൻസ്മിഷൻ സിസ്റ്റം"
"1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ","1. ഡാറ്റ ഫോർമാറ്റ്, 2. ഡാറ്റ ഫോർമാറ്റ്"
"1. ડેટા યુનિટ, 2. ડેટા યુનિટ","1. ഡാറ്റ യൂണിറ്റ്, 2. ഡാറ്റ യൂണിറ്റ്"
"1.ડેટા માન્યતા, 2.ડેટા માન્યતા","1. ഡാറ്റ മൂല്യനിർണ്ണയം, 2. ഡാറ്റ മൂല്യനിർണ്ണയം"
ડેટાબેઝ,ഡാറ്റാബേസ്
ડેટાબેઝ વહીવટ,ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ
ડેટાબેઝ ડિઝાઇન,ഡാറ്റാബേസ് ഡിസൈൻ
ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ,ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം
"1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ","1.ഡാറ്റഗ്രേവ്, 2.ഡാറ്റഗ്രേവ്"
"1. ડેટમ, 2. ડેટા","1. ഡാറ്റ, 2. ഡാറ്റ"
"1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન","1. നിഷ്ക്രിയ മേഖല, 2. നിഷ്ക്രിയ മേഖല"
મડાગાંઠ,സ്തംഭനാവസ്ഥ
ડેડલોક નિવારણ,സ്തംഭനാവസ്ഥ തടയൽ
ફોલ્ટ ક્લિયરન્સ,തെറ്റ് ക്ലിയറൻസ്
"1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ","1. ജഡ്ജ്മെന്റ് സെൽ, 2. ജഡ്ജ്മെന്റ് ബോക്സ്"
નિર્ણય લેવાની પ્રક્રિયા,തീരുമാനമെടുക്കൽ പ്രക്രിയ
નિર્ણય સપોર્ટ સિસ્ટમ,തീരുമാന പിന്തുണ സിസ്റ്റം
નિર્ણય વૃક્ષ,തീരുമാന വൃക്ഷം
"1. ડીકોડર, 2. ડીકોડર","1. ഡീകോഡർ, 2. ഡീകോഡർ"
વિસર્જન સિદ્ધાંત,പിരിച്ചുവിടൽ തത്വം
ડીકોડિંગ,ഡീകോഡിംഗ്
સમર્પિત સિસ્ટમ,സമർപ്പിത സംവിധാനം
સમર્પિત પ્રેસ,സമർപ്പിത പ്രസ്സ്
ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN),ഇമ്മ്യൂണൈസേഷൻ ഡാറ്റ നെറ്റ്‌വർക്ക് (DDN)
રોગપ્રતિકારક માહિતી સિસ્ટમ,പ്രതിരോധ കുത്തിവയ്പ്പ് വിവര സംവിധാനം
એકીકરણ,സംയോജനം
વિલંબ,കാലതാമസം
વિલંબ કાઉન્ટર,കാലതാമസം കൗണ്ടർ
વિલંબ સમય,കാലതാമസം സമയം
"1.કાઢી નાખો, 2.કાઢી નાખો","1.ഇല്ലാതാക്കുക, 2.ഇല്ലാതാക്കുക"
કાઢી નાખવાનો રેકોર્ડ,ഇല്ലാതാക്കൽ രേഖ
સીમાંકક,ഡിലിമിറ്റർ
ડેલ્ટા મોડ્યુલેશન,ഡെൽറ്റ മോഡുലേഷൻ
વિનંતી પાનું,അഭ്യർത്ഥന പേജ്
કામગીરી,പ്രകടനം
ડિમોડ્યુલેશન,demodulation
વી-મલ્ટિપ્લેક્સર,വി-മൾട്ടിപ്ലക്‌സർ
વિકૃતિકરણ,ഡീനോർമലൈസേഷൻ
"1. ઘનતા, 2. ઘનતા","1. സാന്ദ്രത, 2. സാന്ദ്രത"
"1. અવલંબન, 2. અવલંબન","1. ആശ്രിതത്വം, 2. ആശ്രിതത്വം"
આશ્રિત એકમ,ആശ്രിത യൂണിറ്റ്
કતાર,ക്യൂ
"1. ડિરેફરન્સ, 2. ડિરેફરન્સ","1. dereference, 2. dereference"
વ્યુત્પન્ન વૃક્ષ,ഉരുത്തിരിഞ്ഞ വൃക്ഷം
વ્યુત્પન્ન ક્ષેત્ર,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
ઉતરતા ક્રમ,അവരോഹണ തരം
ડિઝાઇન,ഡിസൈൻ
ડેસ્ક કેલ્ક્યુલેટર,ഡെസ്ക് കാൽക്കുലേറ്റർ
ડેસ્કટોપ કમ્પ્યુટર્સ,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടറുകൾ
ડેસ્કટોપ પ્રસ્તુતિ,ഡെസ്ക്ടോപ്പ് അവതരണം
ડેસ્કટોપ પ્રકાશન,ഡെസ്ക്ടോപ്പ് പ്രസിദ്ധീകരണം
ડેસ્કટોપ વિડિઓ,ഡെസ്ക്ടോപ്പ് വീഡിയോ
ગંતવ્ય સરનામું,ലക്ഷ്യസ്ഥാന വിലാസം
"1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર","1. ഡിസ്ട്രോയർ, 2. ഡിസ്ട്രോയർ"
નિર્ધારિત ઓટોમેટા,ഡിറ്റർമിനിസ്റ്റിക് ഓട്ടോമാറ്റ
વિકાસકર્તા,ഡെവലപ്പർ
વિકાસ પ્રણાલી,വികസന സംവിധാനം
ઉપકરણ,ഉപകരണം
ઉપકરણ નિયંત્રણ એકમ,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
ઉપકરણ નિયંત્રક,ഉപകരണ കൺട്രോളർ
ઉપકરણ સંચાલન,ഉപകരണ മാനേജ്മെന്റ്
ઉપકરણ મોડ,ഉപകരണ മോഡ്
નિદાન,രോഗനിർണയം
ડાયગ્નોસ્ટિક સિસ્ટમ,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
"1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ","1. ഡയഗ്നോസ്റ്റിക്സ്, 2. ഡയഗ്നോസ്റ്റിക്സ്"
રેખાકૃતિ,ഡയഗ്രം
ડાયલ,ഡയൽ ചെയ്യുക
ડાયલ લાઇન,ഡയൽ ലൈൻ
ડાયલ ટોન,ഡയൽ ടോണ്
ડાયલ અપ,ഡയൽ അപ്
"1. સંવાદ, 2. વાતચીત","1. സംഭാഷണം, 2. സംഭാഷണം"
વાતચીત ખંડ,സംഭാഷണ മുറി
ડાયલઅપ મોડેમ,ഡയലപ്പ് മോഡം
વીમા,ഇൻഷുറൻസ്
શબ્દકોશ,നിഘണ്ടു
"1. વિભેદક, 2. તફાવત","1. ഡിഫറൻഷ്യൽ, 2. വ്യത്യാസം"
સંખ્યાત્મક,സംഖ്യാപരമായ
ડિજિટલ સિસ્ટમ,ഡിജിറ്റൽ സംവിധാനം
ડિજિટલ સર્કિટ,ഡിജിറ്റൽ സർക്യൂട്ട്
ડિજિટલ કમ્પ્યુટર,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
"1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા","1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
ડિજિટલ સુવિધા,ഡിജിറ്റൽ സൗകര്യം
ડિજિટલ ફિલ્ટર,ഡിജിറ്റൽ ഫിൽട്ടർ
ડિજિટલ પુસ્તકાલય,ഡിജിറ്റൽ ലൈബ്രറി
ડિજિટલ મોડ્યુલેશન,ഡിജിറ്റൽ മോഡുലേഷൻ
"1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર","1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
ડિજિટલ છબી,ഡിജിറ്റൽ ചിത്രം
"1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર","1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
ડિજિટલ સ્વીચ,ഡിജിറ്റൽ സ്വിച്ച്
ડિજિટલ એનાલોગ કન્વર્ટર,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
ડિજિટાઇઝેશન,ഡിജിറ്റൈസേഷൻ
ડિજિટાઇઝેશન,ഡിജിറ്റൈസേഷൻ
ડિજિટાઇઝર,ഡിജിറ്റൈസർ
ડાયોડ,ഡയോഡ്
પ્રથમ નજરે,പ്രഥമദൃഷ്ട്യാ
સીધું સરનામું,നേരിട്ടുള്ള വിലാസം
સીધું રૂપાંતર,നേരിട്ടുള്ള പരിവർത്തനം
સીધું જોડાણ,നേരിട്ടുള്ള സംയോജനം
"1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)","1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
ડાયરેક્ટ મેમરી એક્સેસ (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
સીધી પદ્ધતિ,നേരിട്ടുള്ള രീതി
દિશાઓ,ദിശകൾ
ડિરેક્ટરી,ഡയറക്ടറി
"1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર","1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
ડિરેક્ટરી સેવા,ഡയറക്ടറി സേവനം
અસમર્થ,സാധ്യമല്ല
નિષ્ક્રિય સંકેત,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
"1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન","1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
"1. અલગ, 2. અલગ","1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
"1. ડિસ્ક, 2. ડિસ્ક","1. ഡിസ്ക്, 2. ഡിസ്ക്"
"1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું","1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
"1. ડિસ્ક એરે, 2. ડિસ્ક એરે","1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
"1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા","1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
"1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ","1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
ડિસ્ક ફાઇલ,ഡിസ്ക് ഫയൽ
"1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી","1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
ડિસ્ક પેકેજ,ഡിസ്ക് പാക്കേജ്
"1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર","1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
"1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ","1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
ડિસ્કેટ,ഡിസ്കെറ്റ്
ડિસ્પ્લે ફાઇલ,ഫയൽ പ്രദർശിപ്പിക്കുക
પ્રદર્શિત છબી,ചിത്രം പ്രദർശിപ്പിക്കുക
નિકાલ,നിർമാർജനം
અંતર,ദൂരം
અંતર કાર્ય,ദൂരം പ്രവർത്തനം
વિકૃતિ,വളച്ചൊടിക്കൽ
વિતરિત,എത്തിച്ചു
વિતરિત ડેટા,വിതരണം ചെയ്ത ഡാറ്റ
વિતરિત સર્વર,വിതരണം ചെയ്ത സെർവർ
"1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ","1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം"
વિતરક,വിതരണക്കാരൻ
દસ્તાવેજ,പ്രമാണം
દસ્તાવેજ અધિકૃત,പ്രമാണം അംഗീകൃത
"1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો","1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ"
દસ્તાવેજીકરણ,പ്രമാണീകരണം
"ડોમેન, ડોમેન","ഡൊമെയ്ൻ, ഡൊമെയ്ൻ"
ડોમેન નામ,ഡൊമെയ്ൻ നാമം
"1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર","1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ"
"નીચે, નીચે","താഴെ, താഴെ"
"1.અવલિંક, 2.ચોરસ","1.അവലിങ്ക്, 2.ചതുരം"
ડાઉનલોડ કરો,ഡൗൺലോഡ്
ડાઉનલોડ સમય,ഡൗൺലോഡ് സമയം
ટ્રેક્શન,ട്രാക്ഷൻ
DRAM (ડાયનેમિક રેમ),DRAM (ഡൈനാമിക് റാം)
વહેણ,ഒഴുക്ക്
ડ્રાઈવર,ഡ്രൈവർ
પાંદડા,ഇലകൾ
ડ્રોપ લિસ્ટ બોક્સ,ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്
ડ્રમ ડ્રાઇવ,ഡ്രം ഡ്രൈവ്
"1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર","1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ"
"1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ","1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്"
"1. દ્વૈત, 2. દ્વિ","1. ദ്വൈതത, 2. ദ്വി"
બેવડી ઘનતા,ഇരട്ട സാന്ദ്രത
"1. મૌન સરનામું, 2. નકલી સરનામું","1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം"
ડમ્પ,തള്ളുക
ડબલ સર્કિટ,ഇരട്ട സർക്യൂട്ട്
કાયદેસરકરણ,നിയമവിധേയമാക്കൽ
કી કી,കീ കീ
"1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન","1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്"
ડીવીડી રોમ,ഡിവിഡി റോം
ગતિશીલ સૂચના,ചലനാത്മക നിർദ്ദേശം
"1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી","1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
"1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
E B C D I C,ഇ ബി സി ഡി ഐ സി
ઈ-વ્યવસાય,ഇ-ബിസിനസ്
પડઘો,പ്രതിധ്വനി
"1.e-commerce, 2.e-commerce","1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
સંપાદન,എഡിറ്റിംഗ്
સંપાદક,എഡിറ്റർ
શૈક્ષણિક ટેકનોલોજી,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
e e p rom,ഇ ഇ പി റോം
"1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું","1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
અર્થપૂર્ણ ઓપરેન્ડ સરનામું,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
અસરકારક કાર્યવાહી,ഫലപ്രദമായ പ്രവർത്തനം
અસરકારક UID,ഫലപ്രദമായ യുഐഡി
અસરકારક ટ્રાન્સમિશન કામગીરી,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
ઓક્ટલ બાઈટ,ഒക്ടൽ ബൈറ്റ്
"ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ","ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
ચૂંટણી અલ્ગોરિધમ,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
"1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર","1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ઈલેક્ટ્રોનિક્સ,ഇലക്ട്രോണിക്സ്
ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ઇલેક્ટ્રોનિક બ્રોશર,ഇലക്ട്രോണിക് ബ്രോഷർ
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
"1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ","1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
ઇલેક્ટ્રોનિક પ્રકાશન,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ઇલેક્ટ્રોનિક સ્વીચ,ഇലക്ട്രോണിക് സ്വിച്ച്
"તત્વ, તત્વ","ഘടകം, ഘടകം"
ઈ-મેલ,ഇ-മെയിൽ
"1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું","1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
એમ્બેડેડ સિસ્ટમ,എംബഡഡ് സിസ്റ്റം
એમ્બેડિંગ,ഉൾച്ചേർക്കൽ
એમિટર કમ્પલ્ડ લોજિક (ECL),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
ખાલી જગ્યા,ശൂന്യമായ ഇടം
"1. ખાલી સાંકળ, 2. ખાલી સાંકળ","1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
યાંત્રિકરણ,യന്ത്രവൽക്കരണം
"1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન","1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
ડીકોડર,ഡീകോഡർ
