Marathi,Punjabi
विच्छेदन समाविष्ट करणे,ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ
"वियोग, तर्कसंगत बेरीज","ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ"
"फैलाव, विखुरणे","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
फैलाव चार्ट,ਫੈਲਾਅ ਚਾਰਟ
फैलाव निर्देशांक,ਫੈਲਾਅ ਸੂਚਕਾਂਕ
फैलाव आकृती,ਫੈਲਾਅ ਚਿੱਤਰ
फैलाव मॅट्रिक्स,ਫੈਲਾਅ ਮੈਟਰਿਕਸ
विस्थापन,ਵਿਸਥਾਪਨ
प्रदर्शन,ਪ੍ਰਦਰਸ਼ਨੀ
कन्सोल,ਕੰਸੋਲ
"असमान, असमान","ਅਸਮਾਨ, ਅਸਮਾਨ"
नष्ट करणारी शक्ती,dissipating ਫੋਰਸ
अंतर कार्य,ਦੂਰੀ ਫੰਕਸ਼ਨ
अंतर मॉड्यूलस,ਦੂਰੀ ਮਾਡਿਊਲਸ
वितरण नसलेले,ਗੈਰ-ਵਿਤਰਕ
"वितरण नियम, वितरण नियम","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
"उधळणे, उधळणे","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"वळवणे, वळवणे, वळवणे","ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ"
भिन्नता प्रमेय,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
वळवणारा,ਵੱਖਰੇ
भिन्न श्रेणी,ਵੱਖ-ਵੱਖ ਸੀਮਾ
विभाजित फरक,ਵੰਡਿਆ ਅੰਤਰ
"विभाज्यता, विभाज्यता","ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ"
"विभाज्य, विभाज्य","ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ"
"विभागणी, विभागणी, विभागणी","ਵੰਡ, ਵੰਡ, ਵੰਡ"
विभाजन अल्गोरिदम,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
स्प्लिट रिंग,ਸਪਲਿਟ ਰਿੰਗ
चतुर्भुज,ਚਤੁਰਭੁਜ
दशभुज,ਡੇਕਗਨ
"डोमेन, डोमेन, प्रांत, प्रदेश","ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ"
कार्यक्षेत्र,ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
व्याख्या-प्रांत,ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ
अस्तित्वाची स्थिती,ਹੋਂਦ ਦੀ ਸਥਿਤੀ
अधिलिखित डिव्हाइस,ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ
डॉपलर प्रभाव,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"बिंदू उत्पादन, स्केलर उत्पादन","ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ"
ठिपके असलेला वक्र,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
दुहेरी भिन्नता,ਦੋਹਰਾ ਅੰਤਰ
दुहेरी घातांकीय वितरण,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
दुहेरी कॉइल,ਡਬਲ ਕੋਇਲ
बायनरी अविभाज्य,ਬਾਈਨਰੀ ਅਟੁੱਟ
बायनरी एकत्रीकरण,ਬਾਈਨਰੀ ਏਕੀਕਰਣ
दुहेरी मर्यादा,ਡਬਲ ਸੀਮਾ
दुहेरी सॅम्पलिंग इव्हेंट,ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ
दुहेरी क्रम,ਡਬਲ ਕ੍ਰਮ
दुहेरी मालिका,ਡਬਲ ਸੀਰੀਜ਼
दुहेरी-संलग्न नोटेशन,ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ
दुहेरी संकलन,ਡਬਲ ਸੰਕਲਨ
अधोगामी प्रवेग,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
खालच्या दिशेने विस्थापन,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
खालची गती,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
खालचा वेग,ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ
कर्षण,ਖਿੱਚ
कर्षण शक्ती,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"दुहेरी द्वैत,",ਦੋਹਰਾ ਦਵੈਤ
दुहेरी पाया,ਦੋਹਰਾ ਅਧਾਰ
दुहेरी अंतर्गत उत्पादन,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
दुहेरी रेखीय प्रोग्रामिंग समस्या,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
दुहेरी समस्या,ਦੋਹਰੀ ਸਮੱਸਿਆ
ड्युअल सिंगल अल्गोरिदम,ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ
दुहेरी एकल पद्धत,ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ
दुहेरी जागा,ਦੋਹਰੀ ਸਪੇਸ
ड्युअल व्हेरिएबल,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
दुहेरी वेक्टर जागा,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
मूक निर्देशांक,ਚੁੱਪ ਸੂਚਕਾਂਕ
मूक तळटीप,ਚੁੱਪ ਫੁੱਟਰ
मूक करार,ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ
मूक व्हेरिएबल,ਚੁੱਪ ਵੇਰੀਏਬਲ
डुप्लिकेशन,ਨਕਲ
गतिमान,ਗਤੀਸ਼ੀਲ
डायनॅमिक प्रणाली,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
डायनॅमिक मागणी कार्य,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
डायनॅमिक मॉडेल,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
डायनॅमिक प्रोग्रामिंग,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
डायनॅमिक प्रोग्रामिंग तंत्र,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
"गतिशीलता, गतिशीलता","ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
कण गतिशीलता,ਕਣ ਗਤੀਸ਼ੀਲਤਾ
कठोर शरीर गतिशीलता,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
"पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)","ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)"
भूकंपाची तीव्रता,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
विलक्षणता,ਸਨਕੀਤਾ
गृहीतक,ਧਾਰਨਾ
अर्थमितीय अंदाज,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
अर्थमितितज्ञ,ਅਰਥ ਸ਼ਾਸਤਰੀ
अर्थमिती,ਅਰਥ ਗਣਿਤ
अर्थशास्त्र,ਅਰਥ ਸ਼ਾਸਤਰ
"कोर, धार, फाडणे","ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ"
एकूण कोर तोंड,ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
कार्यक्षमता निर्देशांक,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
वैशिष्ट्यपूर्ण घटक,ਗੁਣ ਤੱਤ
वैशिष्ट्यपूर्ण कार्य,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
"eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य","eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ"
वैशिष्ट्यपूर्ण मूल्य समीकरण,ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ
"इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर","ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ"
लवचिक,ਲਚਕੀਲੇ
लवचिक कास्ट,ਲਚਕੀਲੇ ਪਲੱਸਤਰ
लवचिक समतोल,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
लवचिकता,ਲਚਕਤਾ
लवचिकता पृष्ठ,ਲਚਕੀਲਾ ਪੰਨਾ
"इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक","ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ"
"घटक, घटक, घटक","ਤੱਤ, ਤੱਤ, ਤੱਤ"
प्रारंभिक स्तंभ ऑपरेशन,ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ
प्रारंभिक घटना,ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ
प्रारंभिक कार्य,ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ
प्रारंभिक ऑपरेशन,ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ
प्राथमिक परिणाम,ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ
प्रारंभिक संभाव्यता नियम,ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ
लाइन ऑपरेशन सुरू,ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ
"संपवणे, नायनाट करणे,","ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ"
ठराव प्रक्रिया,ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
"लंबवर्तुळ, लंबवृत्त","ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ"
लंबवर्तुळाकार,ਅੰਡਾਕਾਰ
लंबवर्तुळाकार,ਅੰਡਾਕਾਰ
लंबवर्तुळाकार पृष्ठ,ਅੰਡਾਕਾਰ ਸਤਹ
लंबवर्तुळाकार शरीर,ਅੰਡਾਕਾਰ ਸਰੀਰ
एम्बेडिंग,ਏਮਬੈਡਿੰਗ
उत्सर्जन,ਨਿਕਾਸ
अनुभवजन्य विश्वास,ਅਨੁਭਵੀ ਭਰੋਸਾ
प्रायोगिक सूत्र,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
अनुभवजन्य संभाव्यता,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
अनुभवजन्य संबंध,ਅਨੁਭਵੀ ਸਬੰਧ
रिकामा संच,ਖਾਲੀ ਸੈੱਟ
बद्ध,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
"एन्कोडिंग, कोडिंग","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ"
इंटरऑपरेबिलिटी,ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ
शेवटचा बिंदू,ਅੰਤ ਬਿੰਦੂ
वर्ग मध्यांतराचा शेवटचा बिंदू,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
ऊर्जा,ਊਰਜਾ
ऊर्जा-गती घटक,ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
एंट्री व्हेरिएबल,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
मोजण्यायोग्य संच,ਗਿਣਨਯੋਗ ਸੈੱਟ
"मोजणे, मोजणे","ਗਿਣਤੀ, ਗਿਣਤੀ"
"समान, समान, समान, समान","ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ"
"समानता, समानता","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
शक्यता,ਸੰਭਾਵਨਾ
अगदी संभाव्यता निवड पद्धत,ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ
बरोबरी करणे,ਬਰਾਬਰ
"समीकरण, समीकरण","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ"
चतुर्भुज समीकरण,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
चतुर्भुज समीकरण,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
चतुर्भुज समीकरण,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
"विषुववृत्त, विषुववृत्त, मध्यरेषा","ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ"
सुसंगत,ਇਕਸਾਰ
समभुज,ਬਰਾਬਰ
"समतोल, समतोल, समतोल","ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ"
बल संतुलन,ਬਲ ਸੰਤੁਲਨ
समतोल बिंदू,ਸੰਤੁਲਨ ਬਿੰਦੂ
समतुल्यता,ਸਮਾਨਤਾ
समतुल्य वर्ग,ਸਮਾਨਤਾ ਵਰਗ
समतुल्य संबंध,ਸਮਾਨਤਾ ਸਬੰਧ
"समतुल्य, समतुल्य (v.), समतुल्य (सं.)","ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)"
समतुल्य मॅट्रिक्स,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
समतुल्य संच,ਬਰਾਬਰ ਸੈੱਟ
प्रवृत्ती,ਰੁਝਾਨ
"चूक, चूक, चूक, अयोग्यता","ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ"
त्रुटी विश्लेषण,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
त्रुटी कोड,ਗਲਤੀ ਕੋਡ
त्रुटी गुणांक,ਗਲਤੀ ਗੁਣਾਂਕ
चौरस सरासरी त्रुटी,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
प्रथम प्रकारची त्रुटी,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
दुसऱ्या प्रकारची त्रुटी,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
सुटण्याची शक्यता,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
सुटलेला वेग,ਬਚਣ ਦੀ ਗਤੀ
ई. श्मिट मोबिलायझेशन प्रक्रिया,ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
बहिर्मुख,ਬਾਹਰੀ
"आवश्यक, आवश्यक","ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ"
अक्षरशः अद्वितीय,ਲਗਭਗ ਵਿਲੱਖਣ
"मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ (ਵੇਰ.), ਮੁਲਾਂਕਣ ਕਰਨਾ (ਐਡੀ.)"
अंदाज पद्धत,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
युक्लिडियन समन्वय,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
युक्लिडियन डोमेन,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
युक्लिडियन भूमिती,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
युक्लिडियन एन-स्पेस,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
युक्लिडियन विमान,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
युलरचे प्रमेय,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
"मूल्यांकन, मूल्यांकन","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ"
अगदी,ਵੀ
अगदी वक्र,ਵੀ ਕਰਵ
सम कार्य,ਵੀ ਫੰਕਸ਼ਨ
अगदी रीफ्रॅक्टरी,ਇੱਥੋਂ ਤੱਕ ਕਿ ਰਿਫ੍ਰੈਕਟਰੀ
सम संख्या,ਸਮ ਸੰਖਿਆ
विषम सममिती,ਅਜੀਬ ਸਮਰੂਪਤਾ
अगदी क्रमपरिवर्तन,ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ
"घटना, भाग","ਘਟਨਾ, ਕਿੱਸਾ"
सममितीय,isomorphism
"अगदी अचूक, नेमके, नेमके","ਬਿਲਕੁਲ, ਬਿਲਕੁਲ, ਬਿਲਕੁਲ"
अचूक ची-स्क्वेअर चाचणी,ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ
अचूक फरक,ਸਹੀ ਅੰਤਰ
अचूक समीकरण,ਸਹੀ ਸਮੀਕਰਨ
उदाहरण,ਉਦਾਹਰਨ
देवाणघेवाण,ਐਕਸਚੇਂਜ
विशिष्ट घटना,ਖਾਸ ਘਟਨਾ
अस्तित्वात्मक स्वयंसिद्ध,ਹੋਂਦ ਸੰਬੰਧੀ axiom
जगण्याची शक्यता,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
अस्तित्व प्रमेय,ਹੋਂਦ ਦਾ ਸਿਧਾਂਤ
बाह्य चल,ਬਾਹਰੀ ਵੇਰੀਏਬਲ
"पसरणे, पसरणे","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
अपेक्षा कार्य,ਉਮੀਦ ਫੰਕਸ਼ਨ
अपेक्षित वारंवारता,ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ
अपेक्षित मूल्य,ਅਨੁਮਾਨਿਤ ਮੁੱਲ
प्रयोग,ਪ੍ਰਯੋਗ
"प्रायोगिक त्रुटी, प्रायोगिक त्रुटी","ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ"
"स्पष्टीकरण, स्पष्टीकरण","ਵਿਆਖਿਆ, ਵਿਆਖਿਆ"
स्पष्ट समीकरण,ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ
स्पष्टपणे,ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ
स्पष्ट कार्य,ਸਾਫ ਫੰਕਸ਼ਨ
स्पष्ट समाधान,ਸਾਫ ਹੱਲ
घातांक,ਘਾਤਕ
घातांक वक्र,ਘਾਤਕ ਵਕਰ
घातांक संभाव्यता कार्य,ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
घातांकीय वितरण,ਘਾਤਕ ਵੰਡ
घातांकीय समीकरण,ਘਾਤਕ ਸਮੀਕਰਨ
घातांकीय कार्य,ਘਾਤਕ ਫੰਕਸ਼ਨ
"घातांकीय वाढ, घातांक वाढ","ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ"
घातांकीय नियम,ਘਾਤਕ ਨਿਯਮ
घातांक नकाशा,ਘਾਤਕ ਨਕਸ਼ਾ
"घातांक मालिका, घातांक मालिका","ਘਾਤਕ ਲੜੀ, ਘਾਤਕ ਲੜੀ"
"अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ"
विस्तारित मध्यांतर,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
वर्धित वास्तविक ओळ,ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ
विस्तारित वास्तविक संख्या प्रणाली,ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ
मॅपिंग विस्तार,ਮੈਪਿੰਗ ਐਕਸਟੈਂਸ਼ਨ
बाह्य कोन,ਬਾਹਰੀ ਕੋਣ
बाह्य क्षेत्र,ਬਾਹਰੀ ਜ਼ੋਨ
बाह्य बिंदू,ਬਾਹਰੀ ਬਿੰਦੂ
बाह्य,ਬਾਹਰੀ
प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन,predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ
एक्सट्रापोलेशन तंत्र,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
शिखर मूल्य,ਸਿਖਰ ਮੁੱਲ
"अत्यंत, शेवट, टोकाचा, कळस","ਅਤਿਅੰਤ, ਅੰਤ, ਅਤਿ, ਸਿਖਰ"
उच्च बिंदू,ਉੱਚ ਬਿੰਦੂ
विरुद्ध संचाचा अत्यंत बिंदू,ਉਲਟ ਸੈੱਟ ਦਾ ਅਤਿ ਬਿੰਦੂ
फंक्शनचे अत्यंत मूल्य,ਫੰਕਸ਼ਨ ਦਾ ਅਤਿ ਮੁੱਲ
अत्यंत गुणधर्म,ਅਤਿ ਗੁਣ
"चेहरा, बाजू, समोर","ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ"
दर्शनी मूल्य,ਅੰਕਿਤ ਮੁੱਲ
"घटक, घटक, घटक, खंड,","ਭਾਗ, ਕਾਰਕ, ਕਾਰਕ, ਧਾਰਾ"
घटक विश्लेषण,ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
खंडित,ਖੰਡਿਤ
तथ्यात्मक,ਕਾਰਕ ਸੰਬੰਧੀ
एकाधिक घटक डिझाइन,ਮਲਟੀਪਲ ਫੈਕਟਰ ਡਿਜ਼ਾਈਨ
फॅक्टरीकरण,ਕਾਰਕੀਕਰਨ
घटक करण्यासाठी,ਕਾਰਕ ਨੂੰ
न्याय खेळ,ਨਿਆਂ ਦੀ ਖੇਡ
"आभासी, खोटे, कोड","ਵਰਚੁਅਲ, ਗਲਤ, ਕੋਡ"
"कुटुंब, कुटुंब, कुळ, कुटुंब","ਪਰਿਵਾਰ, ਪਰਿਵਾਰ, ਕਬੀਲਾ, ਪਰਿਵਾਰ"
एकूण वर्तुळ,ਕੁੱਲ ਚੱਕਰ
वक्र एकूण,ਕਰਵ ਕੁੱਲ
कार्यांचे कुटुंब,ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ
एकूण ओळ,ਕੁੱਲ ਲਾਈਨ
प्रतिकृती,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
F-वितरण,F-ਵੰਡ
सातत्यपूर्ण बेस सोल्यूशन,ਇਕਸਾਰ ਅਧਾਰ ਹੱਲ
सुसंगत समाधान,ਅਨੁਕੂਲ ਹੱਲ
"रिचार्ज, पुनर्गुंतवणूक","ਰੀਚਾਰਜ, ਮੁੜ ਨਿਵੇਸ਼"
फर्माचा कायदा,ਫਰਮਾ ਦਾ ਕਾਨੂੰਨ
फर्माचे प्रमेय,ਫਰਮਾ ਦਾ ਸਿਧਾਂਤ
फर्मी-डिरॅक-स्टॅटिस्टिक्स,ਫਰਮੀ-ਡੀਰਾਕ-ਅੰਕੜੇ
फिबोनाची संख्या,ਫਿਬੋਨਾਚੀ ਨੰਬਰ
फिबोनाची श्रेणी,ਫਿਬੋਨਾਚੀ ਸੀਮਾ
"फील्ड, फील्ड, फील्ड, फील्ड","ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ"
अंतिम वेग,ਅੰਤਮ ਵੇਗ
"मर्यादित, मर्यादित","ਸੀਮਤ, ਸੀਮਤ"
मर्यादित आधार,ਸੀਮਿਤ ਅਧਾਰ
मर्यादित दशांश,ਸੀਮਿਤ ਦਸ਼ਮਲਵ
मर्यादित फरक,ਸੀਮਤ ਅੰਤਰ
मर्यादित फरक पद्धत,ਸੀਮਤ ਅੰਤਰ ਵਿਧੀ
मर्यादित आयामी,ਸੀਮਿਤ ਆਯਾਮੀ
मर्यादित मितीय वेक्टर,ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ
मर्यादित खेळ,ਸੀਮਿਤ ਖੇਡ
मर्यादित भूमिती,ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ
मर्यादित अविभाज्य,ਸੀਮਿਤ ਅਟੁੱਟ
मर्यादितता,ਸੀਮਤਤਾ
मर्यादित मार्कोव्ह साखळी,ਸੀਮਿਤ markov ਚੇਨ
मर्यादितपणाचा पुरावा,ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ
मर्यादित संख्या,ਸੀਮਤ ਸੰਖਿਆ
मर्यादित लोकसंख्या,ਸੀਮਤ ਆਬਾਦੀ
मर्यादित संभाव्यता,ਸੀਮਤ ਸੰਭਾਵਨਾ
शेवटचा दर्जा,ਅੰਤ ਗ੍ਰੇਡ
मर्यादित संच,ਸੀਮਿਤ ਸੈੱਟ
मर्यादित वेग,ਸੀਮਤ ਵੇਗ
मर्यादित खंड,ਸੀਮਤ ਵਾਲੀਅਮ
"मिसळा, समायोजित करा","ਮਿਲਾਉਣਾ, ਅਨੁਕੂਲ ਕਰਨਾ"
वक्र समायोजन,ਕਰਵ ਵਿਵਸਥਾ
सरळ रेषा समायोजन,ਸਿੱਧੀ ਲਾਈਨ ਵਿਵਸਥਾ
स्थिर बिंदू प्रमेय,ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ
निश्चित नमुना,ਸਥਿਰ ਨਮੂਨਾ
उड्डाणाचा वेग,ਉਡਾਣ ਦੀ ਗਤੀ
फ्लोटिंग पॉइंट गणना,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਦੀ ਗਣਨਾ
"फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम","ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ, ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ"
प्रवाह चार्ट,ਵਹਾਅ ਚਾਰਟ
प्रवाह वेग,ਵਹਾਅ ਦੀ ਗਤੀ
द्रव गतिशीलता,ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ
"फोकल, कॉन्फोकल, फोकल","ਫੋਕਲ, ਕਨਫੋਕਲ, ਫੋਕਲ"
फोकल जीवा,ਫੋਕਲ ਕੋਰਡ
फोकल अंतर,ਫੋਕਲ ਦੂਰੀ
केंद्रस्थ लांबी,ਫੋਕਲ ਲੰਬਾਈ
"नाभी, फोकस, मूळ","ਨਾਭੀ, ਫੋਕਸ, ਮੂਲ"
"पाऊल, पाऊल, पाऊल","ਪੈਰ, ਪੈਰ, ਪੈਰ"
ऑर्थोगोनल,ਆਰਥੋਗੋਨਲ
गुरुत्वाकर्षण शक्ती,ਗਰੈਵੀਟੇਸ਼ਨਲ ਫੋਰਸ
अंदाज,ਪੂਰਵ ਅਨੁਮਾਨ
सुत्र,ਫਾਰਮੂਲਾ
थ्रेडिंग,ਥਰਿੱਡਿੰਗ
