Tamil,English
கணினி செயல்திறன்,Computer performance
கணினி அச்சுப்பொறி,Computer printer
கணினி நிரல்,Computer program
கணினி நிரல் சிறுகுறிப்பு,Computer program annotation
கணினி நிரல் தோற்றம்,Computer program origin
கணினி அறிவியல்,Computer science
கணினி பாதுகாப்பு,Computer security
கணினி பகிர்வு,Computer sharing
கணினி உருவகப்படுத்துதல்,Computer simulation
கணினி சிமுலேட்டர்,Computer simulator
கணினி மென்பொருள்,Computer software
கணினி நிபுணர்,Computer specialist
கணினி அமைப்பு,Computer system
கணினி அமைப்பு தணிக்கை,Computer system audit
கணினி தொழில்நுட்பம்,Computer technology
கணினி முனையம்,Computer terminal
கணினி நேரம்,Computer time
கணினி சொல்,Computer word
கணினி மையம்,Computing centre
கணினி உறுப்பு,Computing element
கணினி சக்தி,Computing power
கணினி அமைப்பு,Computing system
ஒன்றிணைக்கவும்,Concatenate
ஒருங்கிணைந்த தரவு தொகுப்பு,Concatenated data set
இணைந்த விசை,Concatenated key
இணைத்தல்,Concatenation
ஒருங்கிணைப்பு தன்மை,Concatenation character
செறிவூட்டப்பட்ட செய்தி,Concentrated message
செறிவு,Concentration
செறிவு,Concentrator
செறிவு முனைய இடையக,Concentrator terminal buffer
கருத்து கற்றல்,Concept learning
கருத்துரு மாதிரி,Conceptual model
ஒத்திசைவு,Concordance
ஒத்திசைவு,Concordant
ஒரே நேரத்தில்,Concurrent
ஒரே நேரத்தில் செயல்பாடு,Concurrent operation
ஒரே நேரத்தில் செயலாக்கம்,Concurrent processing
நிபந்தனை சட்டசபை,Conditional assembly
நிபந்தனை சட்டசபை வெளிப்பாடு,Conditional assembly expression
நிபந்தனை சட்டசபை அறிவுறுத்தல்,Conditional assembly instruction
நிபந்தனை கிளை அறிவுறுத்தல்,Conditional branch instruction
நிபந்தனை முறிவு,Conditional breakpoint
நிபந்தனை,Conditional
நிபந்தனை முறிவு அறிவுறுத்தல்,Conditional breakpoint instruction
நிபந்தனை என்ட்ரோபி,Conditional entropy
நிபந்தனை வெளிப்பாடு,Conditional expression
நிபந்தனை உட்குறிப்பு செயல்பாடு,Conditional implication operation
நிபந்தனை தகவல் உள்ளடக்கம்,Conditional information content
நிபந்தனை ஜம்ப்,Conditional jump
நிபந்தனை ஜம்ப் அறிவுறுத்தல்,Conditional jump instruction
நிபந்தனை ஆபரேட்டர்,Conditional operator
நிபந்தனை அறிக்கை,Conditional statement
நிபந்தனை நிறுத்த வழிமுறை,Conditional stop instruction
நிபந்தனை பரிமாற்ற வழிமுறை,Conditional transfer instruction
நிபந்தனை மாறி,Conditional variable
நிபந்தனை செல்,Condition cell
நிபந்தனை குறியீடு,Condition code
நிபந்தனைக்குட்பட்ட சுற்று,Conditioned circuit
கண்டிஷனிங்,Conditioning
கண்டிஷனிங் உபகரணங்கள்,Conditioning equipment
நிபந்தனை பட்டியல்,Condition list
நிபந்தனை பெயர்,Condition name
நிபந்தனை பெயர் நிலை,Condition name condition
நிபந்தனை முன்னொட்டு,Condition prefix
மாநாட்டு கட்டுப்பாடு (= உணர்திறன் கட்டுப்பாடு),Conference control (= sensitivity control)
தன்னம்பிக்கை அளவு,Confidence level
ரகசியத்தன்மை,Confidentiality
உள்ளமைவு,Configuration
உள்ளமைவு பிரிவு,Configuration section
உறுதிப்படுத்தல்,Confirmation
குழப்ப மேட்ரிக்ஸ்,Confusion matrix
நெரிசல்,Congestion
இணைத்தல்,Conjunction
இணைக்கப்பட்ட குறிப்பு,Connected reference
இணைக்கப்பட்ட சேமிப்பு,Connected storage
செயல்பாட்டை இணைக்கவும்,Connect function
இணைக்கும் ஏற்பாடு,Connecting arrangement
ஏற்பாடு சேவையை இணைக்கிறது,Connecting arrangement service
இணைப்பு,Connection
இணைப்பு,Connective
இணைப்பு,Connector
நேரத்தை இணைக்கவும்,Connect time
தொடர்ச்சியாக,Consecutive
தொடர்ச்சியான செயல்பாடு,Consecutive operation
தொடர்ச்சியான வரிசை கணினி,Consecutive sequence computer
இதன் விளைவு நிலைத்தன்மையைக் கண்டறிதல்,Consequence finding consistency check
கன்சோல்,Console
சொல்-செயலாக்க உபகரணங்களை கன்சோல்,Console word-processing equipment
ஒருங்கிணைப்பு,Consolidation
ஒருங்கிணைப்பு,Consolidator
நிலையான பகுதி,Constant area
நிலையான வழிமுறை,Constant instruction
நிலையான நீள புலம்,Constant length field
நிலையான விகித குறியீடு,Constant ratio code
நிலையான சேமிப்பு,Constant storage
நிலையான சொல்,Constant word
கட்டுப்படுத்தப்பட்ட தொகுப்பு,Constrained set
கட்டுப்பாடு,Constraint
உரை உள்ளது,Contained text
உள்ளடக்கம்,Content
உள்ளடக்க முகவரி சேமிப்பு (= துணை சேமிப்பு),Content addressed storage (= associative storage)
உள்ளடக்க ஆய்வு,Content analysis
சர்ச்சை,Contention
சர்ச்சை அமைப்பு,Contention system
உள்ளடக்க பட்டியல்,Contents list
சூழல்,Context
சூழல் எடிட்டிங்,Context editing
சூழல் ஆசிரியர்,Context editor
சூழல் இலவச மொழி,Context free language
சூழல் இலவச அமைப்பு,Context free structure
சூழல் உணர்திறன் மொழி,Context sensitive language
சூழல் அறிவிப்பு,Contextual declaration
தற்செயல் செயல்முறை,Contingency procedure
தொடர்ச்சியான அட்டை,Continuation card
தொடர்ச்சியான சோதனை,Continuity check
தொடர்ச்சியான வடிவம்,Continuous form
தொடர்ச்சியான படிவ அட்டை,Continuous form card
தொடர்ச்சியான படிவங்கள் காகிதம்,Continuous forms paper
தொடர்ச்சியான செயல்முறை கட்டுப்பாடு,Continuous process control
தொடர்ச்சியான உருவகப்படுத்துதல்,Continuous simulation
தொடர்ச்சியான கணினி மாடலிங் திட்டம்,Continuous system modelling program
தொடர்ச்சியான கணினி உருவகப்படுத்துதல் மொழி,Continuous system simulation language
விளிம்பு மாதிரி,Contour model
மாறுபாடு,Contrast
மாறுபட்ட கூர்மைப்படுத்துதல்,Contrast sharpening
கட்டுப்பாடு,Control
கட்டுப்பாட்டு பகுதி,Control area
பிட் கட்டுப்பாட்டு,Control bit
கட்டுப்பாட்டு தொகுதி,Control block
கட்டுப்பாட்டு பஸ்,Control bus
கட்டுப்பாட்டு பைட்,Control byte
கட்டுப்பாட்டு அட்டை,Control card
கட்டுப்பாட்டு தன்மை,Control character
கட்டுப்பாட்டு சுற்று,Control circuit
கட்டுப்பாட்டு எழுத்தர்,Control clerk
கட்டளை மொழியைக் கட்டுப்படுத்துங்கள்,Control command language
கணினியைக் கட்டுப்படுத்தவும்,Control computer
கட்டுப்பாட்டு கவுண்டர்,Control counter
கட்டுப்பாட்டு சுழற்சி,Control cycle
தரவைக் கட்டுப்படுத்தவும்,Control data
அகராதியைக் கட்டுப்படுத்தவும்,Control dictionary
கட்டுப்பாட்டு பொறியியல்,Control engineering
கட்டுப்பாட்டு புலம்,Control field
வடிவமைப்பு உருப்படியைக் கட்டுப்படுத்தவும்,Control format item
கட்டுப்பாட்டு செயல்பாடு,Control function
கட்டுப்பாட்டு தலைப்பு,Control heading
கட்டுப்பாட்டு துளை,Control hole
கட்டுப்பாட்டு வழிமுறைகள்,Control instruction
கட்டுப்பாட்டு அறிவுறுத்தல் பதிவேட்டில்,Control instruction register
மொழியைக் கட்டுப்படுத்துங்கள்,Control language
கட்டுப்படுத்தப்பட்ட அளவுரு,Controlled parameter
கட்டுப்படுத்தப்பட்ட சேமிப்பக ஒதுக்கீடு,Controlled storage allocation
கட்டுப்படுத்தப்பட்ட மாறி,Controlled variable
கட்டுப்படுத்தப்பட்ட சொற்களஞ்சியம்,Controlled vocabulary
கட்டுப்படுத்தி,Controller
கட்டுப்படுத்தி செயல்பாடு,Controller function
கட்டுப்பாட்டு வரி,Control line
கட்டுப்பாட்டு தர்க்கம்,Control logic
கட்டுப்பாட்டு வளையம்,Control loop
கட்டுப்பாட்டு குறி,Control mark
கட்டுப்பாட்டு-வெகுஜன காட்சி,Control-massage display
மைக்ரோபிரேமிங்கைக் கட்டுப்படுத்தவும்,Control microprogramming
கட்டுப்பாட்டு முறை,Control mode
கட்டுப்பாட்டு எண்,Control number
கட்டுப்பாட்டு குறிக்கோள்,Control objective
கட்டுப்பாட்டு செயல்பாடு,Control operation
கட்டுப்பாட்டு ஆபரேட்டர்,Control operator
கட்டுப்பாட்டு ஆபரேட்டரின் முனையம்,Control operator's terminal
கட்டுப்பாட்டு குழு,Control panel
கட்டுப்பாட்டு புள்ளி,Control point
அச்சிடலைக் கட்டுப்படுத்துங்கள்,Control printing
கட்டுப்பாட்டு திட்டம்,Control program
கட்டுப்பாட்டு பஞ்ச்,Control punch
கட்டுப்பாட்டு பதிவு,Control record
கட்டுப்பாட்டு பதிவு,Control register
கட்டுப்பாட்டு வழக்கமான,Control routine
கட்டுப்பாட்டு பிரிவு,Control section
கட்டுப்பாட்டு வரிசை,Control sequence
கட்டுப்பாட்டு விவரக்குறிப்பு,Control specification
கட்டுப்பாட்டு அடுக்கு,Control stack
கட்டுப்பாட்டு தரநிலை,Control standard
கட்டுப்பாட்டு அறிக்கை,Control statement
கட்டுப்பாட்டு நிலையம்,Control station
கட்டுப்பாட்டு சேமிப்பிடம்,Control storage
சேமிப்பக சேமிப்பைக் கட்டுப்படுத்துங்கள்,Control storage save
கட்டுப்பாட்டு சுவிட்ச்,Control switch
கட்டுப்பாட்டு அமைப்பு,Control system
கட்டுப்பாட்டு நாடா,Control tape
கட்டுப்பாட்டு நுட்பம்,Control technique
கட்டுப்பாட்டு முனையம்,Control terminal
மொத்தம் கட்டுப்படுத்தவும்,Control total
கட்டுப்பாட்டு பரிமாற்ற அறிக்கை,Control transfer statement
கட்டுப்பாட்டு பிரிவு,Control unit
கட்டுப்பாட்டு மாறி,Control variable
கட்டுப்பாட்டு அளவு,Control volume
வார்த்தையை கட்டுப்படுத்துங்கள்,Control word
மாநாடு,Convention
மாநாட்டு உபகரணங்கள்,Convention equipment
ஒன்றிணைத்தல்,Convergence
உரையாடல்,Conversation
உரையாடல்,Conversational
உரையாடல் இயற்கணித மொழி,Conversational algebraic language
உரையாடல் தொகுப்பி,Conversational compiler
உரையாடல் கணினி,Conversational computing
உரையாடல் மொழி,Conversational language
உரையாடல் முறை,Conversational mode
உரையாடல் அமைப்பு,Conversational system
உரையாடல் முனையம்,Conversational terminal
உரையாடல் நேர பகிர்வு,Conversational time sharing
மாற்றம்,Conversion
மாற்றத்திற்கான விலை,Conversion cost
மாற்று சாதனம்,Conversion device
மாற்று முறை,Conversion mode
மாற்று வழக்கம்,Conversion routine
மாற்றவும்,Convert
மாற்றி,Converter
குவிந்த நிரலாக்க,Convex programming
உரையாற்றப்பட்ட நினைவகம் ஒருங்கிணைப்பு,Coordinate addressed memory
தரவை ஒருங்கிணைத்தல்,Coordinate data
வடிவியல் மொழியை ஒருங்கிணைத்தல்,Coordinate geometry language
கிராபிக்ஸ் ஒருங்கிணைப்பு,Coordinate graphics
ஒருங்கிணைப்பு நெட்வொர்க்,Coordinate network
நேர அளவை ஒருங்கிணைத்தல்,Coordinate time scale
நகலெடு,Copy
கம்பியில்லா பிளக்,Cordless plug
கோர்டோனியர் சிஸ்டம்,Cordonnier system
கோர்,Core
கோர் டம்ப்,Core dump
மைய படம்,Core image
மைய பட நூலகம்,Core image library
மைய நினைவகம்,Core memory
கோர் நெட்வொர்க்,Core network
இணை குடியிருப்பாளர்,Co-resident
மைய சேமிப்பு,Core storage
கோர் சிஸ்டம்,Core system
இணை-ரூட்டின்,Co-routine
சரியானது மற்றும் நகலெடு,Correct and copy
திருத்தம் அம்சம்,Correcting feature
திருத்தம்,Correction
திருத்தும் தகவல்,Correction information
சரியான பராமரிப்பு,Corrective maintenance
சரியான பராமரிப்பு நேரம்,Corrective maintenance time
செலவு பகுப்பாய்வு,Cost analysis
செலவு-மைய கணக்கியல்,Cost-center accounting
எண்ணுங்கள்,Count
கவுண்டர்,Counter
எதிர் தடுக்கிறது,Counter inhibit
கவுண்ட்-கீ-டேட்டா சாதனம்,Count-key-data device
நாட்டின் குறியீடு,Country code
முக்கியமான பாதை முறை,Critical path method
குறுக்கு பட்டை சுவிட்ச்,Cross bar switch
குறுக்கு பட்டை அமைப்பு,Cross bar system
குறுக்கு சோதனை,Cross check
குறுக்கு கம்பைலர்,Cross compiler
குறுக்கு டொமைன் தொடர்பு,Cross domain communication
குறுக்கு நெருப்பு,Cross fire
குறுக்கு கால்,Cross foot
குறுக்கு கால் சோதனை,Cross footing test
குறுக்கு புள்ளி வரிசை,Cross point array
குறுக்கு வெட்டு சோதனை,Cross sectional testing
ஒரு வரிசையின் குறுக்குவெட்டு,Cross section of an array
குறுக்கு மென்பொருள்,Cross software
குறுக்கு சப்அரியா இணைப்பு,Cross subarea link
குறுக்கு பேச்சு,Cross talk
குறுக்கு கண்காணிப்பு,Cross tracking
கூட்டம்,Crowding
கிரையோஜெனிக்ஸ்,Cryogenics
கிரையோஜெனிக் சேமிப்பு,Cryogenic storage
கிரையோஜெனிக் கடை,Cryogenic store
கிரையோஸ்டாட்,Cryostat
கிரையட்ரான்,Cryotron
கிரிப்டோகிராஃபிக்,Cryptographic
கிரிப்டோகிராஃபிக் வழிமுறை,Cryptographic algorithm
குறியாக்கவியல்,Cryptography
ஒட்டுமொத்த குறியீட்டு,Cumulative index
நாணய சின்னம்,Currency symbol
தற்போதைய பீம் நிலை,Current beam position
தற்போதைய இணைப்பு குழு,Current connect group
தற்போதைய தலைமுறை,Current generation
தற்போதைய அறிவுறுத்தல்  பதிவு,Current instruction  Register
தற்போதைய வரி  சுட்டிக்காட்டி,Current line  Pointer
தற்போதைய வளையம் (=  தற்போதைய ஆன்டினோட்),Current loop (=  Current antinode)
தற்போதைய பயன்முறை தர்க்கம்,Current mode logic
தற்போதைய பதிவு,Current record
கர்சர்,Cursor
கர்சர் கட்டுப்பாட்டு விசை,Cursor control key
கர்டேட்,Curtate
வளைவு பின்தொடர்பவர்,Curve follower
தலையணை,Cushion
வாடிக்கையாளர் அணுகல் பகுதி,Customer access area
வாடிக்கையாளர் தகவல் கட்டுப்பாட்டு அமைப்பு,Customer information control system
வாடிக்கையாளர் வளாக உபகரணங்கள்,Customer premises equipment
வாடிக்கையாளர் மாறுதல் அமைப்பு,Customer switching system
வெட்டு வடிவம்,Cut form
படிவங்கள் பயன்முறையை வெட்டுங்கள்,Cut forms mode
வெட்டு முறை,Cut method
வெட்டு,Cut off
சைபர்னேஷன்,Cybernation
சைபர்நெடிக்ஸ்,Cybernetics
மிதிவண்டி,Cycle
சுழற்சி எண்ணிக்கை,Cycle count
சுழற்சி அட்டவணை,Cycle index
சுழற்சி நினைவகம்,Cycle memory
சுழற்சி நுண்ணிய வரைபடம்,Cycle microprogramming
சுழற்சி மீட்டமைப்பு,Cycle reset
சுழற்சி பகிர்வு,Cycle sharing
சுழற்சி திருட்டு,Cycle steal
சுழற்சி திருடுதல்,Cycle stealing
சுழற்சி நேரம்,Cycle time
சுழற்சி குறியீடு,Cyclic code
சுழற்சி பணிநீக்க சோதனை,Cyclic redundancy check
சுழற்சி மாற்றம்,Cyclic shift
சுழற்சி சேமிப்பு,Cyclic storage
சுழற்சி பரிமாற்றம்,Cyclic transfer
சிலிண்டர் கருத்து,Cylinder concept
எழுத்து,Character
குறியீட்டு தசம,Coded decimal
டெய்ஸி சங்கிலி,Daisy chain
டெய்ஸி அச்சு சக்கரம்,Daisy print wheel
டெய்ஸி சக்கரம்,Daisy wheel
டம்பிங்,Damping
தகவல்கள்,Data
குரலுக்கு மேலே உள்ள தரவு,Data above voice
தரவு அணுகல் ஏற்பாடு,Data access arrangement
தகவல் கையகப்படுத்துதல்,Data acquisition
தரவு கையகப்படுத்தல் கணினி,Data acquisition computer
தரவு தழுவல் அலகு,Data adaption unit
தரவு நிர்வாகி,Data administrator
தரவு மொத்தம்,Data aggregate
தரவு பகுதி,Data area
தரவு வரிசை,Data array
தரவு பண்புக்கூறு,Data attribute
தரவு வங்கி,Data bank
தரவுத்தளம்,Database
தரவுத்தள நிர்வாகம்,Database administration
தரவுத்தள மேலாண்மை,Database management
தரவுத்தள மேலாண்மை அமைப்பு,Database management system
தரவுத் தொகுதி,Data block
தரவு இடைவெளி (= நேரடி நினைவக அணுகல்),Data break (=direct memory access)
தரவு இடையக பதிவு,Data buffer register
தரவு பிடிப்பு,Data capture
தரவு அட்டை,Data card
தரவு கேரியர்,Data carrier
தரவு செல்,Data cell
தரவு சேனல்,Data channel
தரவு சேனல் மல்டிபிளெக்சர்,Data channel multiplexer
தரவு சுற்று,Data circuit
தரவு சுற்று வெளிப்படைத்தன்மை,Data circuit transparency
தரவுக் குறியீடு,Data code
தரவு சேகரிப்பு,Data collection
தரவு சேகரிப்பு நிலையம்,Data collection station
தரவு சேகரிப்பு அமைப்பு,Data collection system
தகவல்கள்  தொடர்பு,Data   Communication
தகவல்கள்  தொடர்பு  சேனல்,Data  Communication  Channel
தகவல்கள்  தொடர்பு  உபகரணங்கள்,Data  Communication  Equipment
தகவல்கள்  தொடர்பு  இடைமுகம்,Data  Communication  Interface
தகவல்கள்  தொடர்பு  வலைப்பின்னல்,Data  Communication  Network
தகவல்கள்  தொடர்பு  சேவை,Data  Communication  Service
தரவு சுருக்கம்,Data compaction
தரவு சுருக்க,Data compression
தரவு இணைப்பு,Data connection
தரவு மாறிலி,Data constant
தகவல்கள்  மாசுபாடு,Data  Contamination
தரவு கட்டுப்பாடு,Data control
தரவு கட்டுப்பாட்டு தொகுதி,Data control block
தரவு மாற்றம்,Data conversion
தரவு மாற்றி,Data convertor
தரவு அறிவிப்பு,Data declaration
தரவு அறிவிப்பு  அறிக்கை,Data declaration  Statement
தரவு வரையறை,Data definition
தரவு வரையறை  பெயர்,Data definition  Name
தரவு வரையறை  அறிக்கை,Data definition  Statement
தரவு தாமதம்,Data delay
தரவு டிலிமிட்டர்,Data delimiter
தரவு அடர்த்தி,Data density
தரவு விளக்கம்  நுழைவு,Data description   Entry
தரவு விளக்கம்  மொழி,Data description   Language
தரவு வடிவமைப்பு,Data design
தரவு சாதனம்,Data device
தரவு அகராதி,Data dictionary
தரவு இயக்கப்பட்ட பரிமாற்றம்,Data directed transmission
தரவு காட்சி அலகு,Data display unit
தரவு விநியோக அமைப்பு,Data distribution system
தரவு பிரிவு,Data division
தரவு உறுப்பு,Data element
தரவு உறுப்பு சங்கிலி,Data element chain
தரவு குறியாக்கம்  விசை,Data encryption  Key
தரவு குறியாக்கம்  தரநிலை,Data encryption  Standard
தகவல் பதிவு,Data entry
தரவு நுழைவு சாதனம்,Data entry device
தரவு பிழை,Data error
தரவு மதிப்பீடு,Data evaluation
தரவு பரிசோதனை,Data examination
தரவு பரிமாற்றம்,Data exchange
தரவு புலம்,Data field
தரவு கோப்பு,Data file
தரவு ஓட்டம்,Data flow
தரவு ஓட்ட விளக்கப்படம்,Data flow chart
தரவு ஓட்ட கட்டுப்பாடு,Data flow control
தரவு ஓட்ட வரைபடம்,Data flow diagram
தரவு வடிவம்,Data format
தரவு வடிவமைப்பு உருப்படி,Data format item
தரவு ஜெனரேட்டர்,Data generator
டேட்டாகிராம்,Datagram
டேட்டாகிராம் சேவை,Datagram service
தரவு கிராபிக்ஸ்,Data graphics
தரவு கிராஃபோஸ்கோப்,Data graphoscope
தரவு கையாளுதல்,Data handling
தரவு கையாளுதல்  திறன்,Data handling  Capacity
தரவு வரிசைமுறை,Data hierarchy
தரவு ஹோஸ்ட் (= ஹோஸ்ட்),Data host (= host)
தரவு சுதந்திரம்,Data independence
தரவு உள்ளீடு,Data input
தரவு உள்ளீட்டு நிலையம்,Data input station
தரவு ஒருமைப்பாடு,Data integrity
தரவு பரிமாற்றம்,Data interchange
குரலில் தரவு,Data in voice
தரவு I/O.  வழிமுறைகள்,Data I/O  Instruction
தரவு உருப்படி,Data item
தரவு நிலை,Data level
தரவு நூலகம்,Data library
தரவு இணைப்பு கட்டுப்பாடு  எழுத்து,Data link control  Character
தரவு இணைப்பு தப்பித்தல்  எழுத்து,Data link escape  Character
தரவு இணைப்பு அடுக்கு,Data link layer
தரவு பட்டியல்,Data list
தரவு பதிவு,Data logging
தரவு மேலாண்மை,Data management
தரவு மேலாண்மை  திட்டம்,Data management  Program
தரவு மேலாண்மை  அமைப்பு,Data management  System
தரவு கையாளுதல்,Data manipulating
தரவு கையாளுதல்  மொழி,Data manipulation  Language
தரவு மறைத்தல்,Data masking
தரவு கணினி,Datamatic computer
தரவு,Datamation
தரவு ஊடகம்,Data medium
தரவு இடம்பெயர்வு,Data migration
தரவு முறை,Data mode
தரவு நகர்வு  வழிமுறைகள்,Data move  Instruction
தரவு மல்டிபிளெக்சர்,Data multiplexer
தரவு பெயர்,Data name
தரவு நெட்வொர்க்,Data network
தரவு செயல்பாடு,Data operation
தரவு அமைப்பு,Data organisation
தரவு தோற்றம்,Data origination
தரவு வெளியீடு,Data output
தரவு பாதை,Data path
தரவு கட்டம்,Data phase
தரவுத்தொகுப்பு,Dataphone
தரவு சதித்திட்டம்,Data plotter
தரவு சுட்டிக்காட்டி,Data pointer
தரவு தயாரிப்பு,Data preparation
தரவு தயாரிப்பு  சாதனம்,Data preparation  Device
தகவல் செயல்முறை,Data processing
தகவல் செயல்முறை  மையம்,Data processing  Centre
தகவல் செயல்முறை  மிதிவண்டி,Data processing  Cycle
தகவல் செயல்முறை  இயந்திரம்,Data processing  Machine
தகவல் செயல்முறை  முனை,Data processing  Node
தகவல் செயல்முறை  நிலையம்,Data processing  Station
தகவல் செயல்முறை  அமைப்பு,Data processing  System
தரவு செயலி,Data processor
தரவு பாதுகாப்பு,Data protection
தரவு சுத்திகரிப்பு,Data purification
தரவு வானொலி,Data radio
தரவு பெறுநர்,Data receiver
தரவு பதிவு,Data record
தரவு குறைப்பு,Data reduction
தரவு பதிவு,Data register
தரவு நம்பகத்தன்மை,Data reliability
தகவல்கள்  பிரதிநிதித்துவம்,Data  Representation
தரவு இனப்பெருக்கம்,Data reproduction
தரவு மீட்டெடுப்பு,Data retrieval
தரவு ஆய்வு  கட்டுப்பாடு,Data review  Control
தரவு பாதுகாப்பு,Data security
தரவு பிரிப்பான்,Data separator
தரவு தொகுப்பு,Data set
தரவு தொகுப்பு கடிகாரம்,Data set clocking
தரவு தொகுப்பு வரையறை  மேசை,Data set definition  Table
தரவு தொகுப்பு லேபிள்,Data set label
தரவு தொகுப்பு பெயர்,Data set name
தரவு தொகுப்பு  அமைப்பு,Data set  Organisation
தரவு தொகுப்பு குறிப்பு  எண்,Data set reference  Number
தரவு தொகுப்பு பாதுகாப்பு,Data set security
தரவு தொகுப்பு பயன்பாடு  திட்டம்,Data set utility  Program
தரவு சமிக்ஞை,Data signal
தரவு சமிக்ஞை வீதம்,Data signalling rate
தரவு மூழ்கும்,Data sink
தரவு மூலம்,Data source
தரவு விவரக்குறிப்பு,Data specification
தரவு நிலையம்,Data station
தரவு சேமிப்பு,Data storage
தரவு சேமிப்பு  கட்டமைப்பு,Data storage  Structure
தரவு ஸ்ட்ரீம்,Data stream
தரவு அமைப்பு,Data structure
தரவு அமைப்பு  வரைபடம்,Data structure  Diagram
தரவு சுவிட்ச்,Data switch
தரவு மாறுதல்  மையம்,Data switching  Centre
தரவு மாறுதல்  பரிமாற்றம்,Data switching  Exchange
தரவு டேப்லெட்,Data tablet
தரவு முனையம்,Data terminal
தரவு முனையம்  உபகரணங்கள்,Data terminal  Equipment
தரவு நேரம்,Data time
தரவு படியெடுத்தல்,Data transcription
தரவு படியெடுத்தல்  சாதனம்,Data transcription  Device
தரவு பரிமாற்ற,Data transfer
தரவு பரிமாற்ற  கட்டம்,Data transfer  Phase
தரவு பரிமாற்ற வீதம்,Data transfer rate
தரவு பரிமாற்ற  பதிவு,Data transfer  Register
தரவு பரிமாற்றம்,Data transmission
தரவு பரிமாற்றம்  சேனல்,Data transmission  Channel
தரவு பரிமாற்றம்  வசதி,Data transmission  Facility
தரவு பரிமாற்றம்  இடைமுகம்,Data transmission  Interface
தரவு பரிமாற்றம்  வரி,Data transmission  Line
தரவு பரிமாற்றம்  சேவை,Data transmission  Service
தரவு பரிமாற்றம்  பொறி,Data transmission  Trap
டேட்டாட்ரான்,Datatron
தரவு வகை,Data type
குரலின் கீழ் தரவு,Data under voice
தரவு அலகு,Data unit
தகவல் மதிப்பீடு,Data validation
தரவு சொல்,Data word
டேட்டிங் வழக்கம்,Dating routine
தரவு,Datum
தரவு வரி,Datum line
தசம புள்ளி,Decimal point
செயலிழக்கச் செய்தல்,Deactivation
டெட் பேண்ட்,Dead band
இறந்த கோப்பு,Dead file
இறந்த பூட்டு,Dead lock
முடிவடையும் நேரம்,Dead time
டெட் மண்டலம்,Dead zone
டெட் மண்டல அலகு,Dead zone unit
டெப்ளிக்,Deblock
பிழைத்திருத்தம்,Debug
பிழைத்திருத்தம்,Debugger
பிழைத்திருத்த உதவி,Debugging aid
பிழைத்திருத்த உதவி  வழக்கமான,Debugging aid  Routine
பிழைத்திருத்தம்  மொழி,Debugging   Language
மெமரி டம்ப் பிழைத்திருத்த,Debugging memory dump
பிழைத்திருத்த வெளியீடு,Debugging output
பிழைத்திருத்த மேக்ரோக்கள்,Debug macros
பிழைத்திருத்த அறிக்கை,Debug statement
தசாப்தம்,Decade
தசாப்த கவுண்டர்,Decade counter
முடிவு அட்டவணை மொழி,Decision table language
குறைப்பு நேரம்,Deceleration time
பரவலாக்கப்பட்ட  தகவல்  அமைப்பு,Decentralised  Information  System
டெசிபல்,Decibel
ஒழிப்பு,Decidability
தசம எண்கணித செயல்பாடு,Decimal arithmetic operation
தசம சீரமைப்பு,Decimal alignment
தசம இலக்க,Decimal digit
தசம மார்க்கர்,Decimal marker
தசம குறியீடு,Decimal notation
தசம எண்,Decimal numeral
தசம  எண்ணிக்கை  அமைப்பு,Decimal  Numeration  System
தசம படம்  தகவல்கள்,Decimal picture  Data
தசம சின்னம்,Decimal symbol
புரிந்துகொள்ள,Decipher
முடிவு,Decision
முடிவு பெட்டி,Decision box
முடிவு சுற்று,Decision circuit
முடிவு உள்ளடக்கம்,Decision content
முடிவு உறுப்பு,Decision element
முடிவு  வழிமுறைகள்,Decision  Instruction
முடிவு  Kmechanism,Decision  Kmechanism
முடிவு மொழி,Decision language
முடிவு தர்க்கம்,Decision logic
முடிவு தர்க்கம்  மொழிபெயர்ப்பாளர்,Decision logic  Translator
முடிவுக் கொள்கை,Decision principle
முடிவு விதி,Decision rule
முடிவு  உருவகப்படுத்துதல்,Decision  Simulation
முடிவு அமைப்பு,Decision structure
முடிவு அட்டவணை,Decision table
முடிவு கோட்பாடு,Decision theory
நிலையான மாறிலி,Decision constant
டிகோடர்,Decoder
டிகோடிங்  வழிமுறைகள்,Decoding  Instruction
டிகோலேட்,Decollate
டிகோலேட்டர்,Decollator
சிதைவு,Deconcentration
குறைவு,Decrement
டிக்ரிப்ட்,Decrypt
Decurl,Decurl
அர்ப்பணிக்கப்பட்ட சேனல்,Dedicated channel
அர்ப்பணிக்கப்பட்ட சுற்று,Dedicated circuit
அர்ப்பணிக்கப்பட்ட  இணைப்பு,Dedicated  Connection
அர்ப்பணிக்கப்பட்ட பணமதிப்பிழப்பு,Dedicated deviced
அர்ப்பணிக்கப்பட்ட வரி,Dedicated line
அர்ப்பணிக்கப்பட்ட துறைமுகம்,Dedicated port
அர்ப்பணிக்கப்பட்ட பதிவு,Dedicated register
இயல்புநிலை,Default
இயல்புநிலை குழு,Default group
இயல்புநிலை விருப்பம்,Default option
இயல்புநிலை அளவுரு,Default parameter
இயல்புநிலை மதிப்பு,Default value
ஒத்திவைக்கப்பட்டது  முகவரி,Deferred  Addressing
ஒத்திவைக்கப்பட்ட நுழைவு,Deferred entry
ஒத்திவைக்கப்பட்ட வெளியேறு,Deferred exit
