Hindi,Bengali
लाम्बिक,অর্থোগোনাল
ओर्टस्टीन,অর্টস্টেইন
बाह्य सिगनल,বাইরের সংকেত
ऑक्सीकरण,জারণ
रसोई भण्डार,প্যান্ট্রি
मुंडेेर,প্যারাপেট
मुंडेर दीवार,প্রাচীর প্রাচীর
मूल सामग्री,পিতামাতার উপাদান
बजरी प्लास्टर,নুড়ি ঢালাই প্লাস্টার
पेडल्फर,পেডালফার
पेडोकल,পেডোকাল
मृदा उत्पत्ति,পেডোজেনেসিস
मृदा रचना विज्ञान,পেডোলজি
मृदा मंडल,পেডোস্ফিয়ার
वेधनमापी,পেনেট্রোমিটার
छज्जा छत,পেন্ট ছাদ
पाचक कर्मक,পেপটাইজিং এজেন্ট
विश्लेषण अवधि,বিশ্লেষণের সময়কাল
खड़ा जोड़,পারপেন্ড
आशोषण,শোষণ
प्रस्तम्भ,পিয়ার
भित्ति स्तम्भ,পিলাস্টার
ढाल/प्रवणता,পিচ
ढालू छत,গল্পটা ছাদ
अप्रबलित कंक्रीट,সাধারণ কংক্রিট
समतल कोण,সমতল কোণ
समतल यार्ड,সমতল গজ
प्लानसॉल,প্ল্যানসোল
सुघट्यता संसक्ति,প্লাস্টিকের সামঞ্জস্য
पराप्रत्यास्थता,প্লাস্টিসিটি
सुघट्यता सूचकांक,প্লাস্টিসিটি সূচক
सुघट्यता सीमा,প্লাস্টিসিটি সীমা
सुघट्यता पिरसर,প্লাস্টিসিটি পরিসীমা
पटली संरचना,প্লাটি গঠন
कुरसी,প্লিন্থ
हल मृदा,লাঙ্গলের মাটি
प्लम पत्थर,বরই পাথর
पाडजोल,পডজোল
टीप,ইশারা
बहुकोणी दीवार,বহুভুজ প্রাচীর
रंध्र अवकाश,ছিদ্র স্থান
पत्तन,বন্দর
प्रभावी संवातन,ইতিবাচক বায়ুচলাচল
प्रशाद्वल मृदा,প্রাইরি মাটি
परिशुद्धता,যথার্থতা
प्राथमिक कण,প্রাথমিক কণা
प्रिज्मीय संरचना,প্রিজম্যাটিক কাঠামো
उत्पादक कार्य,উৎপাদনশীল কাজ
परियोजना औचित्य समर्थन,প্রকল্পের ন্যায্যতা
संरक्षक कार्य,প্রতিরক্ষামূলক কাজ
आभासी माइसीलियम,সিউডো-মাইসেলিয়াম
पडल,পুডল
रौंदना,পাগিং
झाँवा,পিউমিস
थूनी,পাঞ্চিয়ন
पपेट,পুতুল
कड़ी,পুটলগ
धारण पल्लियों का पाड़,পুটলগ ভারা
मात्रा सर्वेक्षक,পরিমাণ পরিমাপক
खदान रस,খনির রস
भित्ति घाट,কোয়ে
मादा डेली/क्वीन क्लोजर,রানী বন্ধ
कोनिया,কুইন
रैफ्ट बेड़ा नींव,ভেলা ফাউন্ডেশন
तिरछी टेक,রাকার
रेकिंग,রেকিং
तिरछी चाल,রেকিং বন্ড
नति जलरोधी झिल्ली,ঝলকানি raking
द्रुत परिवर्ती प्रवाह,দ্রুত পরিবর্তনশীল প্রবাহ
वसूलीयोग्य भुगतान,পুনরুদ্ধারযোগ্য পেমেন্ট
लाल मिट्टी,লাল পৃথিবী
लाल दुमट,লাল দোআঁশ
नियंत्रक/रेगुलेटर,রেগুলেটর
रेगर या काली कपासी मृदा,রেগুর বা কালো তুলা মাটি
वापस भुगतान ठेका,পরিশোধের চুক্তি
अवशिष्ट संकुचन,অবশিষ্ট সংকোচন
अवशिष्ट मृदा,অবশিষ্ট মাটি
बाह्य पक्ष,প্রকাশ করা
बाह्य पक्ष पिन,পিন প্রকাশ করুন
बाह्य पक्ष बंधक,টাই প্রকাশ
कूट,রিজ
कूट मुंडेरी,রিজ ক্যাপিং
नदी,নদী
पोताश्रेय द्रोणों,রোড স্টেড
दानेदार प्लास्टर,রুক্ষ প্লাস্টার
ढोंका,ধ্বংসস্তুপ
ढोका चिनाई,ধ্বংসস্তূপ রাজমিস্ত্রি
ढोंका भित्ति,ধ্বংসস্তূপ দেয়াল
चालू मापन या मध्यवर्ती मापन,চলমান পরিমাপ
सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता,নিরাপদ ভারবহন ক্ষমতা
लवण परिष्कृति,লবণ গ্লেজ
प्रतिदर्श आमाप,সাধারন মাপ
प्रतिचयन वितरण,নমুনা বিতরণ
प्रतिचयन त्रुटि,নমুনা ত্রুটি
बाल,বালি
बलुई परिष्कृति,বালি ফিনিস
रेत हस्त पथाई,বালি হাত ছাঁচনির্মাণ
बालू घर्षण,স্যান্ডিং
संतृप्त मृदा,স্যাচুরেটেড মাটি
संतृप्त मृदा लेई,স্যাচুরেটেড মাটির পেস্ট
संतृप्ति निष्कर्षण,স্যাচুরেশন নির্যাস
संतृप्ति प्रतिशतता,স্যাচুরেশন শতাংশ
शराविका गुम्मद,সসার গম্বুজ
पाड़,ভারা
शिस्ट,শিস্ট
समुद्री अथवा महासागरीय पत्तन,সমুদ্র বন্দর
गुप्त वाहिका,গোপন নর্দমা
सेकन्ड,দ্বিতীয়
सादन विश्लेषण,অবক্ষেপণ বিশ্লেষণ
सामि कृत्रिम पोताश्रय,আধা-কৃত্রিম বন্দর
अर्द्ध-ज्वारीय गोदी,আধা জোয়ার ডক
जरावस्था,বার্ধক্য
शेल,শেল
चादरी पाइल,চাদরের স্তূপ
संकुचन सीमा,সংকোচন সীমা
तख्ताबन्दी,শাটারিং
सियालिटिक मृदा,সিয়ালিটিক মাটি
सीरोजेम,সিয়েরোজেম
देहली या सिल,সিল
साद,পলি
इकहरी फ्लेमिश चाल,একক ফ্লেমিশ রক্ত
एकल कणीय संरचना,একক দানাদার কাঠামো
अधकचरी मृदा,কঙ্কালের মাটি
अंचल,স্কার্টিং
आधार भित्तियाँ,ঘুমের প্রাচীর
सर्पी वाहिका,পাশের নর্দমা
परिकलन पट्टिका,পিছলানো পদ্দতি
सर्पण गोदी,স্লিপ ডক
स्मोनिटजा,স্মোনিজা
समतापकरण,ভিজানো
मृदा समवाय,মৃত্তিকা সমিতি
मृदा वर्ग,মাটির শ্রেণী
मृदा सम्मिश्र,মাটি জটিল
मृदा संसक्ति,মাটির সামঞ্জস্য
मृदा परिवार,মাটির পরিবার
मृदा सार,মাটির ফ্রেমের কাজ
मृदा नमी,মাটির আদ্রতা
मृदा नमी अभिवृद्धि,মাটির আর্দ্রতা বৃদ্ধি
मृदा नयी न्यूनता,মাটির আর্দ্রতার ঘাটতি
मृदाकारिकी,মাটির রূপবিদ্যা
मृदा कण,মাটির কণা
मृदा प्रावस्था,মাটির পর্যায়
मृदा परिच्छेदिका,মাটি প্রোফাইল
मृदा अभिक्रिया,মাটির প্রতিক্রিয়া
मृदा कणवर्ग,মাটি আলাদা করে
मृदा श्रेणी,মাটি সিরিজ
मृदा घोल,মাটির সমাধান
मृदा संरचना,মাটির গঠন
मृदा गठन,মাটির গঠন
मृदा प्रकार,মাটির ধরন
सोलम,সোলুম
शोषण,সর্পশন
कत्तर,স্পালস
विशिष्ट आयन प्रभाव,নির্দিষ্ট আয়ন প্রভাব
चौकोर रद्देदार ढोका चिनाई,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
नियमित चौकोर रद्देदार ढोका चिनाई,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
अपरिवर्ती प्रवाह,অটল প্রবাহ
सोपानी जलरोधी झिल्ली,ধাপে ধাপে ঝলকানি
चिपचिपापन,আঠালোতা
चिपकन बिंदु,স্টিকিং পয়েন্ট
पत्थर,পাথর
गीली हस्थ पथाई,স্লপ হাত ছাঁচনির্মাণ
पट्टक कब्जा,চাবুক কবজা
गत्ता,খড় বোর্ড
सरिता,প্রবাহ
प्रतिबल,মানসিক চাপ
पट्टी/स्ट्रैचर,স্ট্রেচার
पट्टी/स्ट्रैचर चाल,স্ট্রেচার বন্ড
पट्टी रद्दा,স্ট্রেচার কোর্স
स्ट्रिंग,স্ট্রিং
किंगरी रद्दा,স্ট্রিং কোর্স
संरचना गुणांक,স্ট্রাকচার ফ্যাক্টর
संरचना सूचक अंक,গঠন সূচক
स्टुको,স্টুকো
स्टड,স্টুড
आधार पीठ,স্টাইলোবেট
अवमृदा,সাব মাটি
अधः रचना,উপ-কাঠামো
संकलन वक्र,সমষ্টি বক্ররেখা
सनमाइका,সূর্য মাইকা
अधिरचना/ऊपरी ढाँचा,সুপার স্ট্রাকচার
सर्वेक्षक,সার্ভেয়ার
S-मान,এস-মান
प्रठप्पा,চোরাই মাল
हंस ग्रीवा,রাজহাঁসের ঘাড়
मंडप,তাবারন্যাকল
मेज हस्त पथाई,টেবিল হাত ছাঁচনির্মাণ
टैंकन,ট্যাঙ্কিং
टैम्पीटो,টেম্পিয়েত্তো
मृदुकरण,টেম্পারিং
टैमप्लेट,টেমপ্লেট
आकार पट्ट,টেমপ্লেট
टेपीडेरियम,টেপিডারিয়াম
टैराकोटा,পোড়ামাটির
टैरारोसा,টেরা রোজা
टैराजो,টেরাজো
चतुरभिकल्पना,টেট্রা শৈলী
प्रभाव सीमा मान,থ্রেশহোল্ড সীমা মান
कंठ,গলা
धुर पत्थर,পাথরের মাধ্যমে
ज्वारीय बेसिन,জোয়ার বেসিন
तान छड़,টাই বার
बंधन धरन,টাই মরীচি
तान दंड,টাই রড
टिर्स,তিরস
उपेक्ष्य त्रुटि,সহনশীলতা
दाढ़ा,দাঁত তোলা
पृष्ठ मृदा या ऊपरी मृदा,উপরের মাটি বা পৃষ্ঠের মাটি
कुल सरंध्रता,মোট ছিদ্র
अलंकरण,ট্রেসরি
ट्रेन प्रतिरोध,ট্রেন প্রতিরোধ
ट्रानसैप्ट,ট্রান্সেপ্ট
संक्रमणीय मृदा,ক্রান্তিকালীন মাটি
अनुप्रस्थिका,ট্রান্সম
परिवाहित मृदा,পরিবহন মাটি
उप नदी,উপনদী
गलियारा,ট্রাইফোরিয়াম
ट्रिगलिफ,ট্রাইগ্লিফ
रुंड मृदा,কাটা মাটি
विक्षुब्ध प्रवाह,উত্তাল প্রবাহ
टर्रेट,বুরুজ
डाट की भराई,টাইম্পার সংখ্যা
अंतिम धारण क्षमता,চূড়ান্ত ভারবহন ক্ষমতা
अंतिम ph,চূড়ান্ত পিএইচ
बेतरतीब बेरद्दा ढोंका चिनाई,এলোমেলো ধ্বংসস্তূপের গাঁথনি
बेतरतीब चौकोर रद्देदार ढोका चिनाई,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
तहखाना,আন্ডারক্রফট
अपूरित संरंध्रता,অপূর্ণ ছিদ্র
सम्प्रवाह,অভিন্ন প্রবাহ
एकल ढाँचे की तरह का पाड़,ইউনিট ফ্রেম টাইপ ভারা
अनउत्पादक कार्य,অনুৎপাদনশীল কাজ
असंतृप्त मृदा,অসম্পৃক্ত মাটি
अधीर प्रवाह,অস্থির প্রবাহ
ऊपरी सुघट्यता सीमा,প্লাস্টিকের উপরের সীমা
द्रोणी वाहिका,উপত্যকা গটার
चापछद,ভল্ট
सायबान,ভেটেরিয়াম
संवाहन,অবাধে বায়ু - চলাচলের ব্যবস্থা
रोशनदान,ভেন্টিলেটর
बरामदा,ভেরামদাহ
ड्योढ़ी,ভেস্টিবুল
विला,ভিলা
