Hindi,Marathi
डैविसन गर्मर प्रयोग,डेव्हिसन अधिक गरम प्रयोग
डी. सी. (दिष्टधारा),D.C. (निर्देशक)
निष्क्रिय भाग,निष्क्रिय भाग
मूक स्थल,शांत जागा
दे ब्राग्ली तरंग दैर्घ्य,डी ब्रॅगली तरंगलांबी
डेबाई अभिलाक्षणिक ताप,Debye वैशिष्ट्यपूर्ण तापमान
"डेबाई दैर्घ्य,डेबाई दूरी","Debye लांबी, Debye अंतर"
डेबाई-विश्रांति काल,कर्ज-विराम
क्षय,क्षय
क्षयांक,क्षय निर्देशांक
मंदक,सौम्य
मंदन,मंद होणे
अभिविराम काल,विराम वेळ
डेसिबेल,डेसिबल
डेसिबेलमापी,डेसिबेलोमीटर
"दशमलव,दशमिक","दशांश, दशांश"
विवर्गीकरण,वर्गीकरण
"दिक्पात,क्रांति,उपक्रम,डिक्लिनेशन","उलथापालथ, क्रांती, उपक्रम, घट"
समक्रांतिक वृत्त,सममितीय वर्तुळ
"कूटवाचक,विकोडक",डिकोडर
"अपघटन ,वियोजन","विघटन, विघटन"
विसंपीडन,डीकंप्रेशन
विसंदूषण,निर्जंतुकीकरण
अलंकरण,अलंकार
वियुग्मन,संयुग्मन
ह्रासमान फलन,कमी करणारे कार्य
अपक्षय,हवामान
विप्रबलन,उल्लंघन
अधस्थ तल,उपमजला
गहन अंतरिक्ष,खोल जागा
व्युत्तेजन,व्युत्पत्ती
"दोष,त्रुटि,क्षति,कमी","दोष, त्रुटी, नुकसान, कमतरता"
सदोष,चुकीचे
प्रतिरक्षा,प्रतिकारशक्ती
सीमक द्वारक,मर्यादा दरवाजा
"परिभाषा ,स्पष्टता ,निश्चय","व्याख्या, स्पष्टता"
विक्षेपित करना,विचलित करणे
विक्षेपक,डिफ्लेक्टर
"विक्षेप ,विक्षेपण","विक्षेपण, विक्षेपण"
विक्षेपी विफोकसन,विचलित फोकस
विक्षेप-द्विगुणन दर्पण,विक्षेपन-दुहेरी आरसा
विक्षेपक क्षेत्र,विक्षेपण क्षेत्र
गुरुत्व-प्रभावित विक्षेप,गुरुत्वाकर्षण-प्रभावित विक्षेपण
विक्षेप पट्टिकाएँ,संक्षेप प्लेट्स
विफ़ओकसन,लक्ष केंद्रित
विरूप्यता,विकृती
"विरूपण ,विकृति","विकृती, विकृती"
विगैसन,विगासन
"अपभ्रष्टता,अपह्रास","धिक्कार, लबाडी"
"अपभ्रष्ट होना (क्रि.),अपभ्रष्ट (सं.) ,अपह्रासित (वि.)","अपवित्र (ver.), degraded (n.), degraded (v.)"
अपभ्रष्ट गैस,कचरा वायू
"अपभ्रंशन ,अपह्रासन,व्यपजनन,विपोषण","विकृती, वाचा, वंचितता, वंचितता"
वितोषी,समाधानकारक
"डिग्री,अंश ,परिमाण ,घात ,कोटि ,मात्रा,अंशांक","पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश"
सांद्रता-मात्रा,एकाग्रता - मात्रा
वियोजन-मात्रा,पृथक्करण प्रमाण
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री
आयनन की मात्रा,आयनीकरणाचे प्रमाण
ध्रुवण का परिमाण,ध्रुवीकरणाचे परिमाण
परिशुद्धता की मात्रा,अचूकतेचे प्रमाण
निरार्द्रीकरण,आर्द्रीकरण
विआयनन,डीआयनीकरण
विलम्ब,विलंब
विलम्बित,उशीर झालेला
अस्थानीकरण,स्थानिकीकरण
डेल्टा फलन,डेल्टा फंक्शन
विचुम्बकन,विचुंबकीकरण
विचुम्बकित वक्र,चुंबकीय वक्र
विचुम्बकित्र,डिमॅग्नेटायझर
विमॉडुलन,demodulation
सघन संकुलन,दाट गर्दी
सघनतामापी,घनता मापक
"घनत्व ,सघनता","घनता, घनता"
ह्रासी स्तर,घसारा पातळी
अवक्षय जोन,क्षीणता क्षेत्र
विध्रुवण,अध्रुवीकरण
विध्रुवित,depolarized
विध्रुवक,डिपोलायझर
"क्षेत्र की गहराई,क्षेत्र की गंभीरता","फील्डची खोली, फील्डची तीव्रता"
"व्युत्पन्न पोलेरोग्राम,व्युत्पन्न ध्रुवण लेख","व्युत्पन्न polarogram, व्युत्पन्न polarogram"
व्युत्पन्न,साधित
"अवरोही,अवरोहण","उतरते, उतरते"
"अवरोहांक ,अवरोहण","वंश, वंश"
"वर्णन करना ,निर्माण करना,खींचना","वर्णन करा, तयार करा, काढा"
निरूपक,भाजक
"अभिकल्प,डिजाइन,अभिकल्पना (सं.) ,अभिकल्पना करना,डिजाइन करना (क्रि.)","रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)"
विनाश,नाश
विनाशी व्यतिकरण,विध्वंसक हस्तक्षेप
"भंजक,विनाशात्मक","विध्वंसक, विध्वंसक"
"पहचान,संसूचन","ओळख, ओळख"
संसंचक,कलेक्टर
निर्धार्यता,निर्धारवाद
निर्धारक,निर्धारक
निर्धारण,निर्धार
निर्धारित करना,ठरवण्यासाठी
निर्धारित,ठरवले
डयूटरॉन,ड्यूटरॉन
"व्यक्त करना,विकसित करना,विकासन","व्यक्त करणे, विकसित करणे, विकसित करणे"
"विकासक,डेवेलपर","विकसक, विकसक"
"परिवर्धन ,विकास","विकास, विकास"
विचलन,विचलन
ओस,दव
ओसांक,दव बिंदू
दक्षिण ध्रुवण-घूर्णक,दक्षिण ध्रुवीकरण
निदानार्थ परीक्षण,निदान चाचणी
विकर्ण,कर्ण
आरेख,आकृती
आरेख,आकृती
डायल,डायल
प्रतिचुंबकीय,डायमॅग्नेटिक
"प्रतिचुबकत्व विज्ञान ,प्रतिचुंबकीय पदार्थ","डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री"
प्रतिचुंबकत्व,डायमॅग्नेटिझम
व्यास,व्यासाचा
व्यासतः सम्मुख,diametrically विरुद्ध
"हीरक,हीरा","हिरा, हिरा"
"तनुपट,डायाफ्राम मध्यपट","डायाफ्राम, डायाफ्राम"
ऊष्मा-पार्य,उष्णता विनिमय
ऊष्मा-पार्य,उष्णता विनिमय
"डायाटोनिक स्वरग्राम,द्विटोनी स्वरग्राम","डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम"
"द्विभाजन ,अर्धक कला","विभाजन, अर्ध-कला"
डाइक्रोमेट सेल,डायक्रोमेट सेल
"द्विवर्णता ,दृष्टि द्विवर्णता ,स्तरीय द्विवर्णता ,द्विरंजकता","द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व"
डिक्टाफोन,डिक्टाफोन
परावैद्युत,डायलेक्ट्रिक
परावैद्युतिकी,डायलेक्ट्रिक्स
डीजल-चक्र,डिझेल सायकल
अंतर,अंतर
"अंतर आवृत्ति,व्यवकलन आवृत्ति","विभेदक वारंवारता, विचलन वारंवारता"
"विभेदक,भेददर्शी ,अन्तरात्मक ,अवकल ,अन्तराश्रयी,विभेदी","भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता"
विभेदी अवशोषण,विभेदक शोषण
भेद प्रवर्धक,डिस्टिंक्शन एम्पलीफायर
"भेददर्शी ऊष्मामापी,भेददर्शी कैलॉरीमीटर","penetrative calorimeter, penetrative calorimeter"
विभेदी संधारित्र,विभेदक कॅपेसिटर
विभेदी परिक्षेत्र,विभेदक झोन
विभेदी विसरण,विभेदक प्रसार
अवकल समीकरण,विभेदक समीकरण
अवकलन विलोपन गुणांक,विभेदक विलोपन गुणांक
अंतरमापी आयनन कोष्ठ,इंटरमीटर आयनीकरण कक्ष
विभेदी समस्थानिक विधि,विभेदक समस्थानिक पद्धत
विभेदी वेग,विभेदक वेग
अवकलन करना,वेगळे करणे
"अवकलित ,विभेदित","भिन्न, भिन्नता"
"विभेदन,अवकलन","भिन्नता, भिन्नता"
विवर्तन,विवर्तन
विवर्तनमापी,डिफ्रॅक्टोमीटर
"विसरित,विसारित","पसरलेले, पसरलेले"
विसरित,पसरलेले
"विसरण,विसार",प्रसार
विसरणशीलता,प्रसार
"अंक,व्यास का द्वादशांश,अंगुलि","अंक, व्यास, बोट"
अंकीय अभिलेखन,डिजिटल रेकॉर्डिंग
अंकक वोल्टतामापी,डिजिटल व्होल्टमीटर
द्वि-समस्थानिक तत्व,द्वि-समस्थानिक घटक
विस्फारण,प्रसार
विस्फार विकृति,विस्तार विकृती
विस्फारमापी,एक्सोथर्मोमीटर
विस्फरिणी,विसफरिणी
"विस्तार,लंबाई-चौड़आई,विमा ,घात","विस्तार, लांबी-रुंदी, परिमाण, शक्ती"
विमीय,मितीय
विमीयता,आयाम
विमा-इकाई,विमा युनिट
विमाहीन अविम,आकारहीन परिमाण
"ह्रास,न्यूनीकरण","घसारा, घट"
दीप्तिमंदक,तेजस्वी
डायोड,डायोड
डाइऑप्टर,diopter
अपवर्तन क्षेत्र,अपवर्तन क्षेत्र
अपवर्तनी लेन्स,अपवर्तक लेन्स
"नमन,नति ,निमज्जन ,गर्त","नतमस्तक, नतमस्तक, कुंड"
नति कोण,पडण्याचा कोन
द्विध्रुव,द्विध्रुव
द्विध्रुवी परत,द्विध्रुवीय थर
डिरैक डेल्टा फलन,डायरॅक डेल्टा फंक्शन
"सरल,सीधा,ऋजु,प्रत्यक्ष,समक्ष","सरळ, सरळ, सरळ, थेट, विरुद्ध"
अनुलोम सहसंबंध,अनुलोम सहसंबंध
दिष्ट धारा,थेट वर्तमान
दिष्ट,थेट
"सीधा समाघात,सीधी टक्कर","थेट फटका, सरळ फटका"
"दिशा,दिक्","दिशा, दिशा"
"दिशात्मक,दिशिक",दिशात्मक
दिक् स्थायित्व,जागा स्थिरता
"दिक्कोज्या,दिक-कोसाइन","डिकोसाइन, डिको-कोसाइन"
"दैशिक,दिशिक,दिशात्मक","दिशात्मक, दिशात्मक, दिशात्मक"
दिशिकता,दिशादर्शकता
सामान्य जालक,सामान्य जाळी
सीधी लाइन,सरळ रेषा
अनुक्रमानुपात,अनुक्रमिक गुणोत्तर
प्रत्यक्ष विधि,थेट पद्धत
दिशक,दिशा
प्रत्यक्ष पाठी यंत्र,थेट वाचन साधन
समक्ष दूरदर्शक,समोर दुर्बीण
"बिंब,मंडलक,डिस्क,चक्रिका","ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क"
" विसर्जन ,आस्राव ,विरंजन","विसर्जन, प्रवाह, ब्लीचिंग"
सोपानी विसर्जन,पाण्यात विसर्जन
"असातत्य ,असातत्य ,भंग","खंडितता, खंडितता, फ्रॅक्चर"
असंतत,खंडित
"शोध,खोज","संशोधन, शोध"
विसंगति,विसंगती
विविक्त,कण
"अवतल ऐन्टेना,डिश ऐन्टेना","अवतल अँटेना, डिश अँटेना"
"विघटन ,कणीकरण","विघटन, दाणेदार"
विघटन-स्थिरांक,विघटन स्थिर
विघटन ऊर्जा,अपव्यय ऊर्जा
विघटन अर्धायु,विघटन अर्ध-जीवन
विघटन श्रेणी,विघटन श्रेणी
"स्थान-भ्रंश,विस्थापन ,प्रभ्रंश ,संधिच्युति","अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था"
"प्रभ्रंश रेखा,प्रभ्रंश कोर","फॉल्ट लाइन, फॉल्ट कोर"
प्रभ्रंश पाश,फॉल्ट लूप
"अव्यवस्था,अक्रम,विकार","अव्यवस्था, अव्यवस्था, अव्यवस्था"
अव्यवस्थापन,गोंधळ
"अपविन्यास ,स्थितिभ्रान्ति","गोंधळ, गोंधळ"
"परिक्षेपित,परिक्षिप्त","विखुरलेले, विखुरलेले"
"परिक्षेपण ,प्रकीर्णन","फैलाव, विखुरणे"
परिक्षेप्यता,प्रक्षेपण
परिक्षेपी,dispersant
परिक्षेपकता,चिंतनशीलता
विस्थापन,विस्थापन
प्रदर्श,प्रदर्शन
कन्सोल,कन्सोल
विदारी बल,विघटन शक्ती
"असमरूप,असमान",असमान
क्षय गुणांक,क्षय गुणांक
क्षयकारी,संक्षारक
क्षयी तंत्र,क्षय प्रणाली
"वियोजनी,वियोज्य",वेगळे करण्यायोग्य
वियोजित,वेगळे केले
वियोजन,स्वभाव
असंवादिता,विसंगतता
दूरी,अंतर
दूरस्थ,दूरवर
"भिन्न,अलग,सुस्पष्ट,सुव्यक्त","वेगळे, वेगळे, वेगळे, अर्थपूर्ण"
विभेद,भेदभाव
विविक्तकारी गुणधर्म,स्वतंत्र मालमत्ता
"विभेदन,भेद करना","वेगळे करणे, वेगळे करणे"
विकृत,विकृत
"विकृति,विरूपण",विकृती
विरूपण प्रत्यास्थता,विकृत लवचिकता
वितरित प्रवर्धक,वितरित अॅम्प्लीफायर
"वितरण,बंटन","वितरण, वितरण"
"वितरण-नियम,बंटन-नियम","वितरण नियम, वितरण नियम"
विक्षोभ,अडथळा
"विक्षुब्ध,विक्षुब्ध साम्यावस्था","व्यथित, विस्कळीत समतोल"
विक्षोभी बल,त्रासदायक शक्ती
"आह्निक,दिवाचर ,दिवा,दैनिक","आहनिक, दिवाचार, दिवा, दैनिक"
दैनिक गति,रोजचा वेग
द्विसंयोजक,द्विसंवेदी
"अपसारित करना,अपसारित होना","उधळणे, उधळणे"
"अपसरण,अपसारिता ,डाइवर्जेन्स","भिन्नता, विचलन, भिन्नता"
अपसारी,वळवणारा
दिक्परिवर्तन,वळवणे
"विभाजित,विभक्त","विभागलेला, विभागलेला"
"भाग,प्रभाग ,विभाजन","विभागणी, विभागणी, विभागणी"
आयन मंडल की D परत,आयनोस्फियरचा डी थर
"प्रक्षेत्र ,प्रान्त ,प्रदेश,डोमेन","प्रदेश, प्रांत, प्रदेश, डोमेन"
"डोम ,गुम्बद","घुमट, घुमट"
प्रभावशाली पद,प्रभावशाली स्थिती
दाता स्तर,दाता पातळी
मादित संधि,मदित तह
"मादन,अपमिश्रण","भेसळ, भेसळ"
डॉप्लर प्रभाव,डॉपलर प्रभाव
"डोज़,मात्रा","डोस, डोस"
मात्रामापी,क्वांटोमीटर
"बिन्दुकित,छिटकी","ठिपके, ठिपके"
"द्वि,द्विगुण,युग्म,द्विक,उभय,द्विधा","दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक"
द्वि-आबंध,दुहेरी बाँड
उभयावतल लेन्स,द्विकोनव्हेक्स लेन्स
उभयोत्तल लेन्स,द्विकोनव्हेक्स लेन्स
द्विश:अवकलन,बायनरी भिन्नता
द्वि आयनन,दुहेरी आयनीकरण
द्वि-अणु,दुहेरी रेणू
द्विक परिशुद्धता,दुहेरी अचूकता
द्विअपवर्तन,दुहेरी अपवर्तन
द्विक श्रेणी,दुहेरी मालिका
युग्म तारे,तारे जोडी
द्विक,दुप्पट
अवर्णक लेन्स-युग्म,अॅक्रोमॅटिक लेन्स जोडी
"द्विभवन ,द्विस्तरण","प्रसार, विस्तार"
द्वितः आवेशित कण,दुप्पट चार्ज केलेला कण
द्विधा अपभ्रष्ट,उभयचर भ्रष्ट
द्वित: आयनित,दुहेरी ionized
अधोमुखी,खालच्या दिशेने
"कर्षण ,कर्षज अयस्क ,अर्ध संच",ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट
कर्षण बल,कर्षण शक्ती
"वाह,अपवाह ,अपोढ़ ,ड्रिफ्ट (खनन) ,पाँझ (खाद्य) ,विस्थापन","वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन"
अपवाह धारा,प्रवाह प्रवाह
परिचालन,कार्यरत
चालन वोल्टता,वहन व्होल्टेज
पाती बॉल,लहान चेंडू
आकस्मिक विराम,अचानक ब्रेक
"बिंदुक,सूक्ष्म बिंदु,सूक्ष्म बूंद","बिंदू, सूक्ष्म बिंदू, थेंब"
पातन,पडणे
शुष्क,कोरडे
शुष्कार्द आर्द्रतामापी,कोरडे कोरडे हायग्रोमीटर
विफल संपर्क,अयशस्वी संपर्क
"द्वि प्रचालन ,द्वैती संक्रिया","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
वाहिनी,वाहिनी
तन्य,तन्य
तन्यता,तन्य
मंद,मंद
मूक,नि:शब्द करा
सन्निक्षेपण,पदच्युती
वामन तारा,वामन तारा
द्वय-अक्ष,दुहेरी अक्ष
गतिक,गतिमान
गतिकीय,गतिमान
"गतिविज्ञान,गतिकी","गतिशीलता, गतिशीलता"
डायनेमो,डायनॅमो
डाइन,जेवण
"पृथ्वी,भू","पृथ्वी, पृथ्वी"
भूकंप तीव्रता,भूकंपाची तीव्रता
भू-उपग्रह,पृथ्वी उपग्रह
भू-संपर्कक तंत्र,पृथ्वी कनेक्शन प्रणाली
भू-तार,ग्राउंड वायर
"उत्केंद्र,उत्केंद्रक","केंद्र, मध्यवर्ती"
उत्केंद्रता,विलक्षणता
"सोपानक,ऐशेलान",समकालीन
प्रतिध्वनि,प्रतिध्वनी
ग्रहण,गृहीतक
क्रांति वृत्तीय निर्देशांक,क्रांती परिपत्रक समन्वय
भँवर,व्हर्लपूल
धार प्रभ्रंश,धार दोष
कोर-प्रभाव,कोर-प्रभाव
एडिसन सेल,एडिसन सेल
संपादन करना,सुधारणे
प्रभावी,प्रभावी
दक्षता,कार्यक्षमता
प्रयास,प्रयत्न
निस्सरण,डिस्चार्ज
"अतिलक्षणिक,आइगेन","अलंकारिक, eigen"
अष्टप्रचक्रणी,अष्टकोनी
आइन्स्टाइन-बोस वितरण नियम,आईन्स्टाईन-बोस वितरण कायदा
आइन्स्टान-दि-हास प्रभाव,तात्काळ प्रभाव
आइन्स्टाइनियम,आइन्स्टाईनियम
आइन्स्टाइन स्मोलुचोव्स्की समीकरण,आइन्स्टाईन स्मोलुचोव्स्की समीकरण
आइन्स्टाइन-समष्टि,आइन्स्टाईन-लोकसंख्या
निष्कासन,हकालपट्टी
"उत्क्षेपणी,उत्क्षेपक कैप्सूल",इजेक्टर कॅप्सूल
उत्क्षेपक,इजेक्टर
निष्कासी पटिका,मंजुरी बोर्ड
व्युत्क्रम धारिता,व्यस्त क्षमता
प्रत्यास्थ,लवचिक
"प्रत्यास्थ उत्तर प्रभाव,प्रत्यास्थ पश्चता","लवचिक पवित्रा प्रभाव, लवचिक पवित्रा"
प्रत्यास्थतया विषमदैशिक पिंड,दोलन शरीर
प्रत्यास्थता,लवचिकता
"इलैस्टिकोमीटर,प्रत्यास्थतामापी","इलॅस्टिकोमीटर, इलास्टिकमीटर"
प्रत्यास्थ दुर्नम्यता,लवचिक लवचिकता
आयन मंडल की ई-परत,ionosphere ई-स्तर
इलेक्ट्रेट,इलेक्ट्रेट
"वैद्युत,विद्युत","इलेक्ट्रिकल, इलेक्ट्रिकल"
विद्युत,वीज
"विद्युतीकरण ,आवेशन","विद्युतीकरण, चार्जिंग"
विद्युतीकृत,विद्युतीकृत
"चार्जित कण,आविष्ट कण","चार्ज केलेला कण, चार्ज केलेला कण"
वैद्युत ध्वानिक,इलेक्ट्रोकॉस्टिक
विद्युत-ध्वानिकी,इलेक्ट्रो-ध्वनीशास्त्र
विद्युत-ऊष्मीय,इलेक्ट्रो-थर्मल
विद्युत-रासायनिक,इलेक्ट्रोकेमिकल
तुल्यांक,समतुल्य
इलैक्ट्रोड,इलेक्ट्रोड
विद्युत-गतिकी,इलेक्ट्रोडायनामिक्स
विद्युत-गतिक प्रभाव,इलेक्ट्रोडायनामिक प्रभाव
विद्युत-अपघटन,गॅल्व्हनिक अलगाव
विद्युत-अपघट्य,इलेक्ट्रोलाइट
विद्युत-अपघटनी,इलेक्ट्रोलाइटिक
"विद्युदपघटक ,विद्युदपघटित्र","इलेक्ट्रोफोरेसीस, इलेक्ट्रोफोरेसीस"
विद्यतु-चुम्बक,इलेक्ट्रोमॅग्नेट
विद्युत-चुम्बकीय,इलेक्ट्रोमॅग्नेटिक फील्ड
विद्युत-चुम्बकिकी,विद्युत चुंबकत्व
विद्युत-चुम्बकत्व,विद्युत चुंबकत्व
"विद्युतमापी नलिका,इलेक्ट्रोमीटर वाल्व","इलेक्ट्रोमीटर नोजल, इलेक्ट्रोमीटर वाल्व"
विद्युत-वाहक बल,विद्युतचुंबकिय बल
इलेक्ट्रॉन,इलेक्ट्रॉन
ऋण-विद्युती,कर्ज-वीज
इलेक्ट्रॉनिक,इलेक्ट्रॉनिक
इलेक्ट्रॉनीय आइगेनफलन,इलेक्ट्रॉनिक इजिन फंक्शन
इलेक्ट्रॉनीय ऊर्जा,इलेक्ट्रॉनिक ऊर्जा
इलेक्ट्रॉनिकी,इलेक्ट्रॉनिक्स
इलेक्ट्रॉन-प्रकाशिकी,इलेक्ट्रॉन ऑप्टिक्स
विद्युत-प्रकाशिकी,इलेक्ट्रो-ऑप्टिक्स
धन-विद्युती,विद्युत चुंबकत्व
विद्युतदर्शी,इलेक्ट्रोस्कोप
स्थिर वैद्युत,इलेक्ट्रोस्टॅटिक
स्थिरविद्युतिकी,इलेक्ट्रोस्टॅटिक्स
विद्युतविरूपण,इलेक्ट्रोफोरेसीस
वैद्युत संयोजकता,विद्युत कनेक्टिव्हिटी
वैद्युत संयोजक,इलेक्ट्रिकल कनेक्टर
"तत्व ,अल्पांश ,अवयव","घटक, अल्पसंख्याक, घटक"
"प्राथमिक,प्रारंभिक ,तात्विक","प्राथमिक, प्राथमिक, प्राथमिक"
मूल आवेश,मूळ शुल्क
"उत्थान,उत्थापन,उन्नयन,उच्चता,ऊंचाई","उंची, उंची, उंची, उंची, उंची"
तुंगतामापी,अल्टिमीटर
"उत्थापक,एलिवेटर","लिफ्ट, लिफ्ट"
अपेरण-दीर्घवृत्त,नॉन-एलिप्स
"दीर्धीकरण ,दैर्घ्यवृद्धि,प्रसर कोण","वाढवणे, मोठे करणे, पसरण्याचा कोन"
"निर्गमन,प्रसर्जन","सोडणे, सोडणे"
"प्रसर्जन ,प्रसर्ग","प्रसार, संतती"
अंत:स्थापित करना,एम्बेड करणे
अंत:स्थापित,एम्बेड केलेले
निर्गत,जारी
उत्सर्जन,उत्सर्जन
"उत्सर्जकता,उत्सर्जिता","emissivity, emissivity"
उत्सर्जकता,उत्सर्जन
"उत्सर्जक,एमिटर","उत्सर्जक, उत्सर्जक"
"पूर्व प्रबलन ,बल","पूर्व मजबुतीकरण, शक्ती"
आनुभविक,अनुभवजन्य
"रिक्त,अपूरित","रिकामे, न भरलेले"
"पायसीकारक,इमल्सीकारक","emulsifier, emulsifier"
"पायस,इमल्शन","इमल्शन, इमल्शन"
"सिरा,छोर,अंत,अंत्य","शेवट, शेवट, शेवट, शेवट"
अंत्य संशोधन,अंतिम पुनरावृत्ती
ऊर्जा-शोषी,ऊर्जा कार्यक्षम
"अक्षीय स्थिति,ए-स्थिति","अक्षीय स्थिती, A-स्थिती"
"ऊष्माशोषी ,आंतरोष्मी","एंडोथर्मिक, एंडोथर्मिक"
ऊष्माशोषी प्रक्रम,एंडोथर्मिक प्रक्रिया
ऊर्जित करना,उत्साही करणे
ऊर्जा अन्तर्निहित,अंतर्निहित ऊर्जा
ऊर्जा ऊर्जाक,ऊर्जा ऊर्जा देणारा
"इंजन अभियांत्रिकी,इंजीनियरी","इंजिन अभियांत्रिकी, अभियांत्रिकी"
संवृद्धि,वाढ
समृद्ध समस्थानिक,समृद्ध समस्थानिक
संवर्धित रिऐक्टर,संवर्धित अणुभट्टी
समृद्धिकरण,समृद्धी
समृद्धि,समृद्धी
"समुच्चय,समुदाय","सेट, समुदाय"
"एन्थैल्पी,पूर्ण ऊष्मा","एन्थाल्पी, परिपूर्ण उष्णता"
सत्ता,शक्ती
एन्ट्रॉपी,एन्ट्रॉपी
प्रविष्टि,प्रवेश
"गणन,गिनना","मोजणे, मोजणे"
पृष्ठ-अन्वालोप,पृष्ठांकन
अधिकेन्द्री,केंद्रबिंदू
"अपारचित्रदर्शी,एपीस्कोप","अपारदर्शक, एपिस्कोप"
एपीटेक्सीय परत,एपिटॅक्सी लेयर
"एपीटैक्सी,अधिरोहण","apitaxi, overrun"
"समान,बराबर,सम,तुल्य","समान, समान, समान, समान"
समकारक,तुल्यकारक
"समता,समिका",समता
समीकरण,समीकरण
"विषुवत वृत,भूमध्यरेखा,इक्वेटर,मध्यरेखा","विषुववृत्त, विषुववृत्त, विषुववृत्त, विषुववृत्त"
"विषुवतीय,भूमध्यरेखीय ,मध्यवर्ती ,निरक्षीय","विषुववृत्त, विषुववृत्त, मध्यवर्ती, विषुववृत्त"
समावतल,अवतल
समोत्तल,अवतल
समविमीय,सममितीय
"समदूरस्थ,समान्तराली","समांतर, समांतर"
"साम्यावस्था,साम्य,संतुलन","समतोल, समतोल, समतोल"
समविभाजन,समविभाजन
उपस्कर,उपकरणे
"समविभवता,समक्षमता","समानता, क्षमता"
समविभव,इक्विपटेन्शिअल
समदाब,isobars
तुल्यता,समतुल्यता
"तुल्य,तुल्यमान (वि.),तुल्यांक (सं.)","समतुल्य, समतुल्य (v.), समतुल्य (n.)"
तुल्य अवशोषण,समतुल्य शोषण
"तुल्यांकी चालकता,तुल्यांकी कंडक्टेन्स","समतुल्य आचरण, समतुल्य आचरण"
तुल्यचित्री लेन्स,आयसोमेट्रिक लेन्स
"ऊर्ध्व शीर्षी प्रतिबिंब,सीधा प्रतिबिंब","अनुलंब प्रतिमा, सरळ प्रतिमा"
ऊर्ध्वकर,उभ्या
अर्ग,erg
"ऊर्जापंथी,अभ्यतिप्राय","उत्साही, मतप्रवाह"
"त्रुटि,भूल,गलती,अशुद्धि","चूक, चूक, चूक, अयोग्यता"
सुरंग डायोड,बोगदा डायोड
पलायन,सुटका
"अनिवार्य,आवश्यक","आवश्यक, आवश्यक"
ईथर,ईथर
यूक्लिडीय निर्देशांक,युक्लिडियन समन्वय
ऑयलर-कोण,युलर-कोन
"गलनक्रांतिक,यूटेक्टिक","eutectic, eutectic"
"निर्वातित ,रिक्तीकृत","बाहेर काढले, बाहेर काढले"
"निर्वातन ,रिक्तीकरण","निर्वासन, रिक्तीकरण"
"मानांकन,मूल्यांकन","मूल्यांकन, मूल्यांकन"
वाष्पित,बाष्पीभवन
"वाष्पन,वाष्पीकरण,वाष्पीभवन","बाष्पीभवन, बाष्पीभवन, बाष्पीभवन"
सम,अगदी
"घटना,अनुवृत्त","घटना, भाग"
"सदानिरापद,सदासुरक्षित","कधीही सुरक्षित, कधीही सुरक्षित"
"यथातथ्य,यथार्थ,बिल्कुल ठीक","खरे, खरे, अगदी"
बहिष्केन्द्र,एक्सोसेंटर
उत्केन्द्र,केंद्रबिंदू
उत्केन्द्रीय,केंद्राभिमुख
उत्केन्द्रता,विलक्षणता
अतिरिक्त,जास्त
विनिमय,देवाणघेवाण
"उत्तेजन,ऊर्जन","उत्साह, ऊर्जा"
"उत्तेजित करना,ऊर्जित करना","उत्तेजित करणे, उत्साही करणे"
उत्तेजित,उत्तेजित
उत्तेजक,उत्तेजक
ऐक्साइटॉन,उत्तेजित होणे
अपवर्जन नियम,बहिष्कार नियम
निष्पादन,अंमलबजावणी
"निर्वातन,रेचन,बाहर निकालना,समापन","निर्वासन, कॅथर्सिस, बाहेर काढणे, बंद करणे"
निर्गम,समस्या
"ऊष्माक्षेपी,ऊष्मा उन्मोची","exothermic, उष्णता उत्तेजित"
ऊष्माक्षेपी,एक्झोथर्मिक
असामान्य ईधन,असामान्य इंधन
प्रसार करना,पसरवणे
प्रसारित,प्रसारण
प्रसारित्र,प्रसारक
विस्तार,विस्तार
"प्रसार,प्रसरण","पसरणे, पसरणे"
प्रयोग,प्रयोग
"प्रायोगिक,प्रयोगात्मक","प्रायोगिक, प्रायोगिक"
प्रयोगी,उपयुक्त
"विस्फोटन ,विस्फोट","स्फोट, स्फोट"
घातांक,घातांक
"चरघातांकी,एक्सपोनेन्टी","घातांकीय, घातांकीय"
एक्स्पोनेन्टी विभवकूप,एक्सपोनेंटी संभाव्य विहीर
