Gujarati,Marathi
બુરો,बुफो
ગોળાકાર,बल्ब
બુલબિલ,बल्बिल
બલ્બો મૂત્રમાર્ગ,बल्बो मूत्रमार्ग ग्रंथी
જ્વનનો પ્રવાહ,मोठ्या प्रमाणात प्रवाह
બુલ્ફોર્મ સેલ,बल्फॉर्म सेल
ભડકો,बंबल मधमाशी
બંડલ શાખા,बंडल शाखा
બંડલ આવરણ,बंडल म्यान
બંડલ આવરણ કોષ,बंडल म्यान सेल
ઉમંગ,उधळपट्टी
ઘનતા કેન્દ્રીકરણ,हुशार घनता सेंट्रीफ्यूगेशन
ઉશ્કેરણીજનક ઘનતા,आनंददायक घनता
જનનુભારી,बर्गेन
બળતણ,बुरुज
ઝાડવું,बुश
બુટિયા મોનોસ્પર્મા,बुटेआ मोनोस्पर्मा
બૂચ,बुथस
બટ્રેસ (સોજો સ્ટેમ બેઝ),बट्रेस (सूजलेला स्टेम बेस)
પેટા-પેદાશ,उप-उत्पादन
પીપાઇડ,सी-पेप्टाइड
કactક્ટસ,कॅक्टस
ક cadડમીયમ પ્રદૂષણ,कॅडमियम प्रदूषण
Cadતરતું,कॅड्यूकस
ઉશ્કેરણી,Caicum
સાનગાળ,Caenorhabditits Elgans
સીઝીયમ,सेझियम
કોફી,कॅफिन
કેલરીઅસ સ્પિક્યુલ,कॅल्केरियस स्पिक्यूल
ચુસપીરિયો,कॅल्केरियस शेल
ઘેરાયેલું ગ્રંથિ,कॅल्किफेरस ग्रंथी
ચુન્યાસ,कॅल्सीफिकेशन
કોસ્ટીટોનિન,कॅल्सिटोनिन
કેલ્શમ,कॅल्शियम
કેલ્શિયમ પુલ,कॅल्शियम ब्रिज
કેલ્શિયમ કાર્બોનેટ,कॅल्शियम कार्बोनेट
ક calંડન,कॅलेंडुला
ક callલિપસ,कॉलिपस
ક callલસ,कॉलस
બોલતી સંસ્કૃતિ,कॉलस संस्कृती
કોલોકસીયા,कोलोकाशिया
કેલેટ,कॅलोट्स
કેલટ્રોપિસ,कॅलोट्रोपिस
કેલોટ્રોપિસ,कॅलोट्रोपिस प्रोसेरा
કેલ્વિન ચક્ર,केल्विन सायकल
Calંચી,कॅलिसिनिया
Calાળ,कॅलेक्स
Calાળ,कॅलेक्स
કેમ્બ્રિયન સમયગાળો,कॅंब्रियन कालावधी
છળક,कॅमेलस
છદ્લાગણી,Comulfage
છીપ,कॅम्पेनेल्स
કેનેબિનોઇડ,कॅनाबिनोइड
નહેરક્યુલસ,कॅनालिकुलस
કર્કશ,कर्करोग
કેન્સર (સામાન્ય કરચલો),कर्करोग (सामान्य खेकडा)
કેન્ડીટુફ્ટ,कँडीटुफ्ट
શેરડી,ऊस साखर
ક canનીડે,कॅनिडे
કેનાઇન (દાંત),कॅनिन (दात)
કેનિસ પરિચિત,कॅनिस परिचित
ઝેર,कॅन्ना
ગાંજાના સટિવા,भांग सॅटिवा
છત્ર,छत
ખેલ,कॅपेसिटेशन
કેફાઈ,केशिका
કેશિકા,केशिका
કેશિકા,केशिका अभिसरण
ખલાસ,कॅपिटुलम
કળણ,कॅपरिस
Cોળાવ,कॅपिंग
Capતરતું,कॅप्सिड
કેપ્સોમેર,कॅप्सोमेर
ક capંગલ,कॅप्सूल
કાર્બામિનોહેમોગ્લોબિન,कार्बॅमिनोहेमोग्लोबिन
કાર્બોહાઇડ્રેટ,कार्बोहायड्रेट
કાર્બન ડાયોક્સાઇડ,कार्बन डाय ऑक्साइड
કાર્બન,कार्बन डिसल्फाइड
કાર્બન,कार्बन रेणू
કાર્બન,कार्बोनेट
કાર્બન એસિડ,कार्बॉनिक acid सिड
કાર્બનિક એન્હાઇડ્રેઝ,कार्बोनिक अ‍ॅनहायड्रॅस
કાર્બનફોર્સીવ,कार्बनिफेरस कालावधी
કાર્બસિલ,कारबॉक्सिल
કાર્બોક્સિલ જૂથ,कार्बॉक्सिल ग्रुप
કાર્બોક્સિલેઝ,कार्बोक्लेझ
કાર્બોક્સિલેશન,कार्बोक्लेशन
કોતરણી,कारचारोडन
કાર્સિનોજેનેતત્વ,कार्सिनोजेनेसिस
કોતર,कार्सिनोजेनिक
કોતરણી,कार्सिनोमा
હૃદય -ચક્ર,ह्रदयाचा चक्र
કાર્ડિયાક ગ્લાયકોસાઇડ,कार्डियाक ग्लायकोसाइड
હૃદય સ્નાયુ,हृदयाचे स्नायू
કાર્ડિયાક પેસમેકર,कार्डियाक पेसमेकर
રક્તવાહિની,कार्डोस्कोप
કાર્નિવોરા,कार्निवोरा
માંસાહારી,मांसाहारी
માંસાહારી,मांसाहारी
માંસાહારી વિમાન,मांसाहारी विमान
માંસાહારી ચતુર્ભુજ,मांसाहारी चतुष्पाद
દંભી,कॅरोटीन
મેલ,कॅरोटीनोइड
જાંબુડિયા રંગનું,कार्पल
કળ,कार्पेल
કળશ,कार्पस
શબલ,कॅरेजेन
વાહક પદ્ધતિ,वाहक यंत्रणा
વહન ક્ષમતા,वाहून नेण्याची क्षमता
કારભારી માછલી,कार्टिलेजेनस फिश
કારભારી,कार्टिलेगिनस
કોણી,कार्न्कल
કારીગ,कॅरिओगामी
Aryન,कॅरिओफिलॅसी
કારીગર,कॅरिओफिलेसियस
કારીકો,कॅरिओपिसिस
સાથોસાથ,केसिन
કાસ્પરિયન પટ્ટી,कॅस्परियन पट्टी
કાસિયા,कॅसिया
કળશ,कॅसोवरी
એરપોર,एरंडेल
ક casસૂરિના,कॅसुरिना
અવસ્થાન,कॅसुरिना अल्नस
વિસર્જન,कॅटाबोलिझम
જાસૂસ,कॅटलॅस
સૂચિ,कॅटलॉग
ઉદ્દીપન,कॅटॅलिसिस
ઉદ્દીપક,उत्प्रेरक
ઉત્પ્રેરક કન્વર્ટર,उत्प्रेरक कन्व्हर्टर
મોરી,मोतीबिंदू
આપત્તિ,आपत्ती
ક catન્ટોલામાઇન,कॅटेकोलामाइन
ક catન્ટોલોમાઇન હોર્મોન,कॅटेकोलोमाइन संप्रेरक
થિયતરો,कॅथेट्रायझेशन
શયતાન,केशन
કkinન,कॅटकिन
ક catંગર,कॅटला
બિલાડીની નેઇલ (બિગનોનીયા-એંગુઇસ કેટ),मांजरीचे नेल (बिग्नोनिया-गोंगुइस कॅटी)
Cattleોર ચરાઈ,गुरेढोरे चरणे
પશુચડી,गुरेढोरे गुरेढोरे
પશુપાલન,गुरेढोरे रुमेन
પશુ -શૈલી,गुरांची शैली
શૌર્ય વર્ટીબ્રા,पुच्छर कशेरुका
શણગારવું,COUDEX
કારણભૂત એજન્ટ,कार्यकारण एजंट
સીડ્રસ દિયોદરા (દેવદાર),सेड्रस देवोदर (देवदार)
કિલ્લો,सेलिस्ट्रेल्स
કોષ -જીવવિજ્ologistાની,सेल जीवशास्त्रज्ञ
કોષ -જીવવિજ્ologyાન,सेल जीवशास्त्र
કોષ ચક્ર,सेल चक्र
કોષ -વૃદ્ધિ,सेल वाढ
કોષ પરબિડીયું,सेल लिफाफा
કોષ અપૂર્ણાંક,सेल फ्रॅक्शनेशन
કોષ સમકક્ષ,सेल होमोजेनेट
મધ્યસ્થ પ્રતિરક્ષા,सेल मध्यस्थ प्रतिकारशक्ती
કોષ પટલ,पेशी आवरण
કોષ -પ્રસાર,सेल प्रसार
કોષનું માળખું,सेल रचना
કોષ સિદ્ધાંત,सेल सिद्धांत
"પેશી, કોષ ની દીવાલ",पेशी भित्तिका
સેલોફેન પટલ,सेलोफेन पडदा
કોયડો,सेल्युले
કોષોનો બચાવ,सेल्युलर संरक्षण
સેલ્યુલર energy ર્જા પરિણામે,सेल्युलर एनर्जी ट्रान्सफर-सिस्टम
સેલ્યુલર,सेल्युलर एंजाइम
કોષ -સ્તર,सेल्युलर पातळी
સેલ્યુલર ઓક્સિડેશન,सेल्युलर ऑक्सिडेशन
કોષો,सेल्युलर पूल
કોષો,सेल्युलोज
સેલ્યુલોઝ માઇક્રોફિબ્રિલ,सेल्युलोज मायक्रोफिब्रिल
સિમેન્ટમ,सिमेंटम
કણ,सेन्चरस
સિનોઝોઇક યુગ,सेनोझोइक युग
વસ્તી -ગણતરી,जनगणना
વસ્તી -ગણતરી,जनगणना
સેન્ટિમન,सेंटीमोर्गन
શતાબ્દી,सेंटीपीडा ऑर्बिक्युलरिस
કેન્દ્રીય ધરી,मध्य अक्ष
કેન્દ્રીય કોષ,मध्यवर्ती सेल
મધ્યવર્તી કેન્દ્ર,मध्यवर्ती कोअर
કેન્દ્રીય પદ,मध्यवर्ती मत
કેન્દ્રીય દવા સંશોધન સંસ્થા,केंद्रीय औषध संशोधन संस्था
કેન્દ્રીય ક્ષેત્ર,मध्य फील्ड
કેન્દ્રીય સ્તનપાન,सेंट्रल लॅक्टेल
મધ્યસ્થ ચેતાતંત્ર,मध्यवर्ती मज्जासंस्था
કેન્દ્રીય સુલ્કસ,मध्यवर्ती सल्कस
કેન્દ્રો,सेंट्रीफ्यूगेशन
કેન્દ્ર,सेंट्रीओल
કેન્દ્રોમીર,सेन्ट्रोमेर
કેન્દ્રો,सेन्ट्रोसोम
કેન્દ્ર,सेन्टरोस्फीअर
અકસ્માત,सेफलोचॉर्डेट
કephંગલોકર્ડેટ્સ,सेफलोचॉर्डेट्स
અકસ્માત,सेफलोस्पोरिन
અનોખા,सेफॅलोथोरॅक्स
સીરેટોફિલેસી,सेराटोफिलॅसी
અનાજ અનાજ,धान्य धान्य
પાન,सेरेबेलर पेडनकल
કોયડો,सेरेबेलम
મગજનો જળચર,सेरेब्रल अ‍ॅक्विडक्ट
મગજનો આચ્છાદન,सेरेब्रल कॉर्टेक्स
મગજનો ગોળાર્ધ,सेरेब्रल गोलार्ध
મગજનો વેન્ટ્રિકલ,सेरेब्रल वेंट्रिकल
સેરેબ્રોસ્પાઇનલ પ્રવાહી (સીએસએફ),सेरेब्रोस्पाइनल फ्लुइड (सीएसएफ)
મગજ,सेरेब्रम
પ્રમાણિત બીજ,प्रमाणित बियाणे
સિમ્પ્યુસર ગ્રંથિ,सेर्यूमेनस ग्रंथी
શિષ્ટાચાર સંબંધી,गर्भाशय ग्रीवा
ક capિપ,गर्भाशय ग्रीवा कॅप
સર્વાઇકલ,गर्भाशय ग्रीवा
કૂદકો,गर्भाशय ग्रीवा
સીઝિયમ,सेझियम क्लोराईड
ક cસપૂલ,सेसपूल
સીટસીનો,Cetasians
એક જાતની કળા,चेटोप्टेरस
ચલાઝા,चालझा
ચલાઝા,चालझा
ચલઝલનો અંત,चालझल एंड
ચલીના,चालिना
કાચંડો (ચામાલેઓન),गिरगिट (चामेलियन)
ચક,चक्रोइड
માર્ગ,चॅनल
માર્ગ,चॅनल
એક જાતની સગીર,चैपरॉन
શણગાર,चारा
લાક્ષણિક વનસ્પતિ,वैशिष्ट्यपूर्ण वनस्पती
કોલસો,कोळसा
ચર્ગેફનો નિયમ,चार्गॅफचा नियम
ચાર્જ જોડી ઉપકરણ (સીસીડી),चार्ज युग्मित डिव्हाइस (सीसीडी)
શુલ્ક,चार्जिंग
ચસ્મગેમસ,Chasmogamous
અણી,चॅटमालस
ચેલો,चेलोन
રાસાયણિક વિશ્લેષક,रासायनिक विश्लेषक
રાસાયણિક ખત,रासायनिक बंध
રાસાયણિક ભંગાણ,रासायनिक ब्रेकडाउन
રાસાયણિક જટિલતા,रासायनिक जटिलता
રાસાયણિક વાતાવરણ,रासायनिक वातावरण
રસાયણિક ઉત્ક્રાંતિ,रासायनिक उत्क्रांती
રાસાયણિક પદ્ધતિ,रासायनिक पद्धत
રાસાયણિક પરિવર્તન,रासायनिक म्युटागेन
રસાયણિક ઉદ્દભવ,रासायनिक मूळ
રાસાયણિક ઓક્સિજન માંગ,रासायनिक ऑक्सिजनची मागणी
રાસાયણિક સંભાવના,रासायनिक क्षमता
રાસાયણિક ખોપરી ઉપરની ચામડી,रासायनिक स्कॅल्पेल
રાસાયણિક સંકેત,रासायनिक सिग्नल
રાસાયણિક પ્રકાર,रासायनिक Synapse
રસાયણશાસ્ત્ર,केमिओमोटिक गृहीतक
રસાયણશાસ્ત્રી,केमिस्ट
રસાયણશાસ્ત્ર,रसायनशास्त्र
ચોરસિન્થેસિસ,केमोसिंथेसिस
કીમો-ઓટોરોફિક બેક્ટેરિયા,केमो-ऑटोरोफिक बॅक्टेरिया
ચિત્તભ્રમ,केमोनॅस्टी
ચોરસિન્થેસિસ,केमोसिंथेसिस
કીમોસિન્થેટીક ot ટોટ્રોફ,केमोसिंथेटिक ऑटोट्रोफ
બેક્ટેરિયા,केमोसिंथेटिक बॅक्टेरिया
કીમોટાક્સીસ,केमोटॅक्सिस
ગેમોટાએક્સોનોમી,केमोटाक्सोनॉमी
કીમોથોરાપરાણી,केमोथेरपी
ચેતિયો,चेनोपोडियासी
ચિયાસ્માતા,Chiasmata
ચિયાસ્ના પ્રકાર પૂર્વધારણા,चियास्मना प्रकार गृहीतक
કોયડો,चिकुंगुनिया
જંગલક,चिकोरी
બાળપણ,बालपण
મરચાંની મોઝેક વાયરસ,मिरची मोझॅक विषाणू
સિંચોના,सिंचोना ऑफिसिनलिस
કથિતપણે,चिरोप्टेरोफिली
ચિત્ત,चिटिन
શણગારું,चिटिनस
ક્લેમીડિયા ટ્રેકોમેટિસ,क्लॅमिडीया ट्रॅकोमॅटिस
કલહર,क्लेमिडियासिस
રંગબદ,क्लेमिडोमोनास
ક્લોરમ્ફેનિકોલ,क्लोरॅम्फेनिकॉल
કળણ,क्लोरेला
કળશ,क्लोरेन्चायमा
કળ,क्लोराईड सेल
ક્લોરિન,क्लोरीन
ક્લોરોફ્લોરો કાર્બન (સીએફસી),क्लोरोफ्लूरो कार्बन (सीएफसीएस)
કળણ,क्लोरोफॉर्म
હરિતદ્રવ્ય,क्लोरोफिसी
હરિતદ્રવ્ય પૂર્વજ,क्लोरोफाइट पूर्वज
હરિતદ્રવ્ય,क्लोरोसिस
હરિતદ્રવ્ય,क्लोरोसिस
ચોઆનોસાઇટ,चॅनोसाइट
ચોલેસિસ્ટોકિનેસિસ,कोलेसीस्टोकिनेसिस
ચોલેસિસ્ટોકિન,कोलेसीस्टोकिनिन
કોલેસ્ટરોલ,कोलेस्ट्रॉल
Ergતરતી,कोलिनेर्जिक
ચ ond ન્ડ્રિચાઇઝ,चोंड्रिच्थे
કોથળી,चोंड्रिन
કોથળી,चोंड्रोसाइट
કોર્દાની,Chordae टेंडिने
દંભી,Chordata
કોરિઓએલેન્ટોઇક પ્લેસેન્ટા,कोरिओलॅंटोइक प्लेसेंटा
સુગરો,कोरियन
કોરિઓનિક કોર્ટીકોટ્રોપિન,कोरिओनिक कॉर्टिकोट्रोपिन
કોરિઓનિક ગોનાડોટ્રોપિન,कोरिओनिक गोनाडोट्रोपिन
કોરિઓનિક થાઇરોટ્રોપિન,कोरिओनिक थायरोट्रोपिन
સોપગરી,कोरिओड
ક્રોમેટિડ,क्रोमॅटिड
ક્રોમેટિન ફાઇબર,क्रोमॅटिन फायबर
ક્રોમટિન,क्रोमॅटिन
ક્રોધાહિત તકનીક,क्रोमॅटोग्राफिक तंत्र
ક્રોમશલિઓ,क्रोमॅटोग्राफी
ક્રોમેટોફોર,क्रोमेटोफोर
ક્રોમોજેનિક સબસ્ટ્રેટ,क्रोमोजेनिक सब्सट्रेट
રંગબકીનો રંગ,क्रोमोनेमा
ક્રોમોફોર,क्रोमोफोर
ક્રોમોપ્લાસ્ટ,क्रोमोप्लास्ट
રંગસૂત્રીય વિક્ષેપ,क्रोमोसोमल विकृती
રંગસૂત્રીય ખામી,क्रोमोसोमल दोष
રંગસૂત્ર મેપિંગ,क्रोमोसोम मॅपिंग
આનુવંશિકતાના રંગસૂત્ર સિદ્ધાંત,आनुवंशिकतेचा गुणसूत्र सिद्धांत
વારસોની રંગસૂત્ર સિદ્ધાંત,वारशाचा गुणसूत्र सिद्धांत
લાંબી શ્વાસનળીનો સોજો,तीव्र ब्राँकायटिस
ક્રોનિક માયોઇડ લ્યુકેમિયા,क्रॉनिक मायोइड ल्यूकेमिया
સંવાદિતા,क्रॉनिकल
કાલક્રમથી,कालक्रमानुसार
ક્રાયસન્થેમમ સિનેરિયલફોલિયમ,क्रायसॅन्थेमम सिनेरीरियलफोलियम
ક્રાયસન્થેમમ સૂચક,क्रायसॅन्थेमम इंडिकम
ક્રાયન્થેમમ રોઝમ,क्रायंथेमम रोझम
ક્રાયસોફિટા,क्रिसोफिटा
શૃંગ્રણ,क्रिसोफाइट
રખડુ,क्लोमिक्रॉन
કિલ્લો,चिम
એક જાતની એક જાત,Kymotrypsin
સિકડા,सिकाडा
સિસર એરિએટિનમ,सिकर एरिएटिनम
તડતી માછલી,सिच्लिड फिश
સી-આડી,सी-होरिझोन
કોથળી,सिलिया
સિલિઅરી સંસ્થા,सिलीरी बॉडी
સિલિઅરી ગેંગલીયન,सिलीरी गॅंग्लियन
સિલિઅરી આંદોલન,सिलीरी चळवळ
સિલનનું,सिलीरी
છીંકવું,सिलीएट
સિલિયમ (સિલિયા),सिलियम (सिलिया)
સિંહાન,सिंचोना
એક જાતની cતી,सिओना
ઉદ્ધત,सिप्रोफ्लोक्सासिन
પરિભ્રમણ,अभिसरण
પરિમાણીય પદ્ધતિ,वर्तुळाकार प्रणाली
પરિણીકરણ,Surerosophageal कमिशन
Rલટા,सिरोझ
સિરોસિસ,सिरोसिस
આતુરતા,सिरहस
કળશ,सिस्टर्ना
સિંટો,मिस्ट्रॉन
સાઇટ્રોલિન,सिट्रुलीन
સાઇટ્રસ ફળ,लिंबूवर्गीय फळ
અણગમો,क्लेडिस्टिक्स
કવડો,क्लेडोड
કળ,क्लेडोफोरा
ક્લેરિયસ ગેરેપિનસ,क्लेरियस गॅरीपिनस
વર્ગ,वर्ग
વર્ગ,वर्ग
વર્ગીકરણ,वर्गीकरण
કણક,क्लेव्हिसेप्स
ખરબચડું,क्लेव्हिकल
નિરુપયોગી,क्लॉलेसलेस अंक
માટી,क्ले
Clોંગ,क्लीवेज फ्यूरो
રખડતું,क्लीस्टोगॅमस
ક્લેમટિસ,क्लेमाटिस
વાતાવરણ,हवामान
હવામાન ક્ષેત્ર,हवामान क्षेत्र
આબોહવા પરિમાણ,हवामान पॅरामीटर
પરાકાષ્ઠા સમુદાય,क्लायमॅक्स समुदाय
ફરવું,गिर्यारोहक
ચડવું,चढणे
નળીઓનો સમય,क्लिनिकल कालावधी
ઝેર,क्लीटलर
કોતરણી,क्लीटेलम
ઉપદેશક,क्लीटोरिया
ઉપદેશ,क्लिटोरिस
ગટુદ,क्लोका
કળદાર દેડકા,क्लोनल बेडूक
કલમનો પ્રચાર,क्लोनल प्रसार
ગઠ્ઠો પસંદગી,क्लोनल निवड
ક્લોન,क्लोन
ચોરસ,क्लोनिंग
લગ્ન,जवळचे लग्न
બંધ પદ્ધતિ,बंद प्रणाली
તલવાર,क्लोस्ट्रिडियम
તલવાર,क्लोस्ट्रिडियम ब्यूटिलिसियम
ગંઠકો,क्लॉट बस्टर
લોહીનો ગંઠાઈ જવા,रक्ताची गठ्ठा
ક્વોવર બીન,क्लोव्हर बीन
પાંદડાનાં નમૂનારૂપ,क्लोव्हर-लीफ मॉडेल
રંગદ્રવ્ય માછલી,जोकर मासे
સંવેદનશીલ લોકો,Cnidarians
સંવેદનશીલ,Cnidoblast
કોશિશ કરવી,कोअरव्हॅरेट
બરછટ ગોઠવણ નોબ,खडबडीत समायोजन नॉब
બરછટ રેતી,जाड वाळु
દરિયાકાંઠાનો ગુઘો,किनारपट्टीचा ढिगा .्या
દરિયાકાંઠાની સંસ્કૃતિ ફાર્મ,किनारपट्टी कोळंबी संस्कृती फार्म
કોથળી,कोबाल्ट
કોકેન,कोकेन
કોકીડિઓસિસ,कोकिडिओसिस
કોકડો,कोकस
Cyાળ,Coccyx
કોચલી,कोक्लीया
કોચલી,कोक्लीया
કોપરો,कोकून
આનુવંશિક કાર્યક્રમ,कोड केलेले अनुवांशिक प्रोग्राम
કોડીન,कोडिन
સંજ્ codા,कोडिंग
સંજ્ codા,कोडिंग
સંજ્ codા,कोडिंग
સંહિતાશાળા,कोडिंग स्ट्रँड
સહયોગ,कोडिनन्स
કોડ,कोडन
સંવાદિતા,COELENTERATE
કોયલેંટન,कोलेन्टरन
કિલ્લેક ગેંગલીયન,सेलिआक गॅंग्लियन
સંલગ્ન,कोलोमेट
સંલગ્ન,कोयलोम
સંવાદિતા,कोयलोमिक एपिथेलियम
સંયોગ પ્રવાહી,कोयलोमिक फ्लुइड
કોયલોકો,कोयलोमो सॅक
ષડયંત્ર,कोनोसाइटिक
સહસંવેદન,कोएनोपोडियासी
કોનઝાઇમ,कोएन्झाइम
સમતળ ઉત્ક્રાંતિ,सह-उत्क्रांती
સમતૈલી,सह-उत्कटता
સહયોગી,सह-घटक
સુશોભન,एकत्रीकरण
સુસંગત બળ,एकत्रित शक्ती
સંકુચિત સિદ્ધાંત,एकत्रित सिद्धांत
સંવાદિતા-સંક્રમણ,एकत्रीकरण-तणाव-ट्रान्सपायरी
સમૂહ,कोहोर्ट
સર્પાકાર અથવા હેલ્લીલી રીતે બંધાયેલ,आवर्तपणे किंवा हेल्कली कॉलेड
કોઇલ કરેલું,Colled
કોઇ,कोयटस
કોઇટસ ઇન્ટરપ્ટસ (ઉપાડ),कोयटस इंटरप्टस (पैसे काढणे)
કોયડો,कोल्चिसिन
પાનખર,कोल्चिकम शरद .तूतील
ઠંડું,शांत रक्ताचा
ઠંડા રણ,थंड वाळवंट
ઠંડા રીસેપ્ટર,कोल्ड रिसेप्टर
કોલપેટરન,कोलियोप्टेरन
કોયડો,कोलिओप्टिल
કોયડો,कोलोरहिझा
કોલસ,कोलियस
કોથળી,कोलेजन
કોલેજન ફાઇબર,कोलेजन फायबर
કોઠાર,कॉलर
સઘન ગ્રંથિ,संपार्श्विक ग्रंथी
ટ્યુબ્યુલ એકત્રિત કરવું,ट्यूब्यूल गोळा करीत आहे
નળી એકત્રિત કરવું,नलिका गोळा करणे
કોલેટોટ્રિકમ,कोलेटोट्रिचम
કોતરણી,कोलोब्लास्ट सेल
કોથળી,कोलोइड
Collલટી,कोलोइडल
કોલોકસિયા,कोलोकेशिया
કોલો,कोलन
વસાહતી સ્વરૂપ,वसाहती फॉर्म
વસાહતી નાસ્ટોક,वसाहती एनओएसटीओसी
વસાહતીકરણ,वसाहतवाद
વસાહત,कॉलनी
કોયડો,कोलोस्ट्रम
રંગબેરંગીતા,रंग अंधत्व
ઘન રંગ,स्तंभ क्रोमॅटोग्राफी
બર્ટિની,बर्टिनीचा स्तंभ
કતાર ઉપસંહાર,स्तंभ एपिथेलियम
કાંસકો,कंघी प्लेट
સંયુક્ત રોગપ્રતિકારક ઉણપ સિન્ડ્રોમ,एकत्रित रोगप्रतिकारक कमतरता सिंड्रोम
સંયુક્ત વજન,एकत्रित वजन
કાંસકો,कंघी-जेली
દહન,ज्वलन
દહન પ્રક્રિયા,दहन प्रक्रिया
અલ્પવિરામ,स्वल्पविराम
સંપ્રદાય,Comensalism
સંવેદનશીલ વહાણ,कमिशनल जहाज
સામાન્ય પૂર્વજ,सामान्य पूर्वज
સામાન્ય કેરોટિડ ધમની,सामान्य कॅरोटीड धमनी
સામાન્ય ભારતીય દેડકો,सामान्य भारतीय टॉड
સમુદાય વિવિધતા,समुदाय विविधता
સામૂહિક ક્રિયાપ્રતિક્રિયા,समुदाय संवाद
સંકલન,कॉम्पॅक्शन
સહયોગી કોષ,कंपेनियन सेल
તુલનાત્મક શરીરરચના,तुलनात्मक शरीरशास्त्र
તુલનાત્મક આકારશાસ્ત્ર,तुलनात्मक मॉर्फोलॉजी
સુસંગતતા,सुसंगतता
સુસંગતતા,सुसंगतता
વળતર આપનાર પુનર્જન,भरपाई पुनर्जन्म
સક્ષમ કોષ,सक्षम सेल
સક્ષમ યજમાન,सक्षम होस्ट
હરીફાઈ,स्पर्धा
સ્પર્ધાત્મક અવરોધ,स्पर्धात्मक प्रतिबंध
સ્પર્ધાત્મક અવરોધક,स्पर्धात्मक अवरोधक
પૂરતા પ્રમાણમાં,पूरकता
પૂરક ફિલ્ટર,पूरक फिल्टर
પૂરક જનીન,पूरक जनुक
પૂરક જોડી,पूरक जोडी
સંપૂર્ણ પાચનતંત્ર,पूर्ण पाचन तंत्र
સંપૂર્ણ જોડાણ,पूर्ण दुवा
સંપૂર્ણ ઓક્સિડેશન,पूर्ण ऑक्सिडेशन
સંકુલ,कॉम्प्लेक्स
સંકુલ,कॉम्प्लेक्स
સંકુલ,कॉम्प्लेक्स
સંકુલ,कॉम्प्लेक्स टिश्यू
સંયુક્ત,संमिश्र
સંયોજન,कंपाऊंड कोरीएमबी
સંયોજન ઉપકલા,कंपाऊंड एपिथेलियम
ચિત્ત,कंपाऊंड डोळे
ચિત્ત,कंपाऊंड अंबेल
ફરજિયાત કાર્યવાહી,सक्तीची क्रिया
ગણતરીત્મક જીવવિજ્ologyાન,संगणकीय जीवशास्त्र
એક્ષ - રે કે અલ્ટ્રા - સાઉન્ડ નો ઉપયોગ કરીને માનવ શરીર અને બીજા પદાર્થ વચ્ચે થઈને રજુ કરવાની પદ્ધતિ,संगणकीय टोमोग्राफी
કમ્પ્યુટર,संगणकाचा पडदा
કેન્દ્રિત પેશાબ,एकाग्र मूत्र
એકાગ્રતા,एकाग्रता
એકાગ્રતા ent ાળ,एकाग्रता ग्रेडियंट
કલ્પના,संकल्पना
ઘનતા,संक्षेपण
ઘનતા,संक्षेपण
ઘનીકરણ ડિકન્ડેન્સએશન ચક્ર,कंडेन्सेशन डिकॉन्डेन्सेशन सायकल
ઘનીકૃત રાજ્ય,कंडेन्डेड स्टेट
કન્ડેન્સર લેન્સ,कंडेन्सर लेन्स
શરતી,सशर्त
શરતી,सशर्त
ચેતાની આવેગ,मज्जातंतू आवेग
પાણીનું વહન,पाणी वाहून नेणे
વાહક ઇલેક્ટ્રોલાઇટ જેલ,प्रवाहकीय इलेक्ट्रोलाइट जेल
શંકુ,सुळका
અનુરૂપ,अनुरुप
સંવાદદાતા,कॉन्फॉर्मर
જન્મજાત,जन्मजात
શંકાસ્પદ,शंकूच्या आकाराचे मूळ
શંક્વાકાર,शंकूच्या आकाराचे
સંવેદનશીલતા,कॉनिडिया
શંકુ,कॉनिफर
ઉશ્કેરવું,कॉन्फेरिए
સંક્રાસ થતા,कॉनिफेरोप्सिडा
જોડીને વેસ્ક્યુલર બંડલ,संवहनी बंडल कॉंजोइंट
સંયુક્ત,संयुग्मित
જોડાણ,संयोजन
નેત્રસ્તર,कंजेक्टिवा
સંયોજક પેશી,संयोजक ऊतक
સંલગ્ન પેશી,संयोजी ऊतक
કોનેલનો પ્રયોગ,कॉनेलचा प्रयोग
સંરક્ષણ વન,संवर्धन वनीकरण
રૂ conserv,संरक्षक नांगरलेली जमीन
સ્થિરતા,स्थिरता
અંગ,घटक
રચનાત્મક ઉત્સુક,संवैधानिक सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ગ્રાહક,ग्राहक
સંપર્ક અવરોધ,संपर्क निषेध
ચેપી રોગ,संसर्गजन्य रोग
ચેપ લગાડવો,दूषित
દૂષણ,दूषित
સમકાલીન જીવવિજ્ologyાન,समकालीन जीवशास्त्र
ખંડ,खंड
સમોચ્ચ ખેડાણ,समोच्च नांगर
સંકોચનીયતા,करारक्षमता
સંકોચન -રેસા,कॉन्ट्रॅक्टिल फायबर
સંકોચનશીલ પ્રોટીન,कॉन्ट्रॅक्टिल प्रोटीन
સંકોચનશીલ પ્રતિભાવ,कराराचा प्रतिसाद
સંકોચનશીલ વેક્યુલ,कॉन्ट्रॅक्टिल व्हॅक्यूओल
વિપરીત એજન્ટ,कॉन्ट्रास्ट एजंट
વિપરીત એજન્ટ,कॉन्ट्रास्ट एजंट
વિપરીત એજન્ટ,कॉन्ट्रास्ट एजंट
