Punjabi,Odiya
ਚੱਕਰੀ ਸਮੀਕਰਨ,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
ਚੱਕਰੀ ਗਰੁੱਪ,ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,ଚକ୍ରବ୍ୟୁହ
"cycloid, cycloid","ସାଇକ୍ଲୋଏଡ୍, ସାଇକ୍ଲୋଏଡ୍ |"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର |"
ਸਿਲੰਡਰ ਪੰਨਾ,ସିଲିଣ୍ଡର ପୃଷ୍ଠା |
"ਜ਼ੀਰੋ, ਸਿਫਰ","ଶୂନ, ସାଇଫର୍"
ਦਿਲਬਰਟ ਦਾ ਸਿਧਾਂਤ,ଦିଲବର୍ଟଙ୍କ ଉପଦେଶ |
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,ସରଳ ହରମୋନିକ୍ ଗତି
ਲਗਾਤਾਰ ਗਿੱਲਾ,ଡମ୍ପିଂ ସ୍ଥିର |
"ਦੱਤ, ਉਪਤ, ਦਾਤਾ, ਭਰੋਸਾ","ଦତ୍ତ, ଉପାଟା, ତଥ୍ୟ, ବିଶ୍ୱାସ |"
ਦੱਤ ਅੰਡਰਟੇਕਿੰਗ,ଦତ୍ତ କାର୍ଯ୍ୟ
ਭਰੋਸਾ ਸਰੋਤ ਸਿਸਟਮ,ବିଶ୍ୱାସ ଉତ୍ସ ପ୍ରଣାଳୀ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ଡାଟା ସଞ୍ଚାଳକ
ਡਾਟਾ ਸ਼ੀਟ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ਡੇਕਗਨ,ଡିକାଗନ୍ |
dekagram,ଡେକାଗ୍ରାମ୍ |
decameter,ଡ଼େସିମିଟର |
ਸੜਨ ਸੂਚਕਾਂਕ,କ୍ଷୟ ସୂଚକାଙ୍କ |
ਸੜਨ ਵਕਰ,କ୍ଷୟ ବକ୍ର
ਸ਼ਾਨਦਾਰ ਫੰਕਸ਼ਨ,ସୁନ୍ଦର କାର୍ଯ୍ୟ
desigram,desigram
ਦਸ਼ਮਲਵ,ଦଶମିକ
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","ଦଶମିକ, ଦଶମିକ"
ਦਸ਼ਮਲਵ ਕੋਡ,ଦଶମିକ କୋଡ୍
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,ଦଶମିକ ବିସ୍ତାର
ਦਸ਼ਮਲਵ ਅੰਸ਼,ଦଶମିକ ଭଗ୍ନାଂଶ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |
ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ,ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ଦଶମିକ ବିନ୍ଦୁ |
ਦਸ਼ਮਲਵ ਸਕੇਲ,ଦଶମିକ ସ୍କେଲ
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,ଦଶମିକ ସିଷ୍ଟମ୍ |
ਡੈਸੀਮੀਟਰ,ଡ଼ିସିମିଟର |
ਇੰਕੋਡਿੰਗ,ଏନକୋଡିଂ
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,ନିଷ୍ପତ୍ତି ମଡେଲ୍
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |
"ਡੀਕੋਡਰ, ਡੀਕੋਡਰ","ଡିକୋଡର୍, ଡିକୋଡର୍ |"
"ਏਨਕੋਡਿੰਗ, ਡੀਕੋਡਿੰਗ","ଏନକୋଡିଂ, ଡିକୋଡିଂ |"
ਵੱਖ ਕਰਨ ਯੋਗ ਸੈੱਟ,ପୃଥକ ସେଟ୍ |
ਘਟਣਾ,ହ୍ରାସ ପାଉଛି
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ହ୍ରାସ କାର୍ଯ୍ୟ
ਡੇਡਿਕਿੰਡ-ਕਟ,ଡେଡେକିଣ୍ଡ-କଟ୍ |
ਡੇਡਕਿੰਡ-ਪ੍ਰਮੇਯ,ଡେଡେକିଣ୍ଡ-ଥିଓରେମ୍ |
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,ଅନ୍ତର୍ଭୂକ୍ତ କରିବାକୁ
ਕਾਰਪੋਰੇਟ ਅਭਿਆਸ,କର୍ପୋରେଟ୍ ଅଭ୍ୟାସ |
ਗਲਤ,ଭୁଲ
ਪਰਿਭਾਸ਼ਾਤਮਕ ਸਮੀਕਰਨ,ସଂଜ୍ଞା ସମୀକରଣ |
ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ,ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਨਿਸ਼ਚਿਤਤਾ","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଶ୍ଚିତତା |"
deformation ਕਰਵ,ବିକୃତି ବକ୍ର
ਵਿਗੜਿਆ ਪੰਨਾ,ବିକୃତ ପୃଷ୍ଠା |
"debauchery, debauchery","ଖରାପ, ଅବମାନନା |"
ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਗਲਤੀ,ପରିବହନ ସମସ୍ୟାରେ ଅସ୍ପଷ୍ଟତା |
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ଶକ୍ତି, ଡିଗ୍ରୀ, ପରିମାଣ, ପରିମାଣ, ଡିଗ୍ରୀ |"
ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਸ਼ਕਤੀ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଶକ୍ତି |
"ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ, ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ","ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ, ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ |"
ਬਹੁਪਦ ਦੀ ਸ਼ਕਤੀ,ବହୁଜନର ଶକ୍ତି |
ਬਾਹਰ ਕੱਢਿਆ ਦਲ,ବହିଷ୍କୃତ
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ଡେଲଟା ଫଙ୍କସନ୍
ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ,ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର
ਮੰਗ ਸਮੀਕਰਨ,ଚାହିଦା ସମୀକରଣ |
ਮੰਗ ਫੰਕਸ਼ਨ,ଚାହିଦା କାର୍ଯ୍ୟ
ਜਨਸੰਖਿਆ ਅਧਿਐਨ,ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |
ਜਨਸੰਖਿਆ,ଜନସଂଖ୍ୟା
ਘਣਾਉਣ ਵਾਲਾ ਪ੍ਰਮੇਯ,ମାଉର୍ ଥିଓରେମ୍ |
"ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ, ਗਵਾਹੀ ਦੇਣ ਲਈ, ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ","ପ୍ରଦର୍ଶନ କରିବାକୁ, ସାକ୍ଷ୍ୟ ଦେବାକୁ, ପ୍ରଦର୍ଶନ କରିବାକୁ |"
"ਨੁਮਾਇੰਦਗੀ, ਸਬੂਤ, ਪ੍ਰਦਰਸ਼ਨ, ਪ੍ਰਦਰਸ਼ਨ","ପ୍ରତିନିଧିତ୍ୱ, ପ୍ରମାଣ, ପ୍ରଦର୍ଶନ, ପ୍ରଦର୍ଶନ"
ਪ੍ਰਤੀਨਿਧ ਜਿਓਮੈਟਰੀ,ଉପସ୍ଥାପନା ଜ୍ୟାମିତି |
ਹਰ,ପ୍ରତ୍ୟେକ
ਸੰਘਣੀ ਕੁੱਲ,ଘନ ଏଗ୍ରିଗେଟ୍ |
"ਘਣਤਾ, ਘਣਤਾ","ଘନତା, ଘନତା"
ਗਿਣਨਯੋਗ ਸੈੱਟ,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
ਚੜ੍ਹਦਾ ਸਥਿਰ,ଉପର ସ୍ଥିର
ਨਿਰਭਰ ਘਟਨਾ,ନିର୍ଭରଶୀଳ ଘଟଣା |
ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
ਡਿਪਰੈਸ਼ਨ ਦਾ ਕੋਣ,ଉଦାସୀନତାର କୋଣ
"ਵਿਉਤਪੰਨ, ਵਿਉਤਪੰਨ, ਵਿਭਿੰਨਤਾ","derivation, derivative, ଭିନ୍ନତା |"
"ਡੈਰੀਵੇਟਿਵ, ਡੈਰੀਵੇਟਿਵ","derivative, derivative"
ਪ੍ਰਾਪਤ ਸੀਮਾ,ପ୍ରାପ୍ତ ପରିସର
ਪ੍ਰਾਪਤ ਸੈੱਟ,ନିର୍ମିତ ସେଟ୍ |
"ਉਤਰਦਾ, ਉਤਰਦਾ","ଅବତରଣ, ଅବତରଣ"
ਘਟਦੇ ਕ੍ਰਮ,ଅବତରଣ କ୍ରମ |
ਘਟਦੀ ਸੀਮਾ,ଅବତରଣ ପରିସର
ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ,ପ୍ରୋଜେକ୍ଟିଭ୍ ଜ୍ୟାମିତି |
ਵਰਣਨਯੋਗ ਮਾਡਲ,ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |
ਵਰਣਨਯੋਗ ਅੰਕੜੇ,ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |
"ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਡੀ.), ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਨ.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (ଏଡି।), ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
ਪ੍ਰਯੋਗ ਦਾ ਡਿਜ਼ਾਈਨ,ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ଡେସ୍କ କାଲକୁଲେଟର
"ਪਛਾਣ, ਖੋਜ","ପରିଚୟ, ଚିହ୍ନଟ"
"ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ","ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ;"
ਨਿਰਣਾਇਕ ਕ੍ਰਮ,ନିର୍ଣ୍ଣୟ କ୍ରମ |
ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ,ନିର୍ଣ୍ଣୟ କରିବାକୁ
ਨਿਰਣਾਇਕ ਮਾਡਲ,ସ୍ଥିରିକୃତ ମଡେଲ୍ |
ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,ସ୍ଥିରିକୃତ ସମସ୍ୟା |
ਭਟਕਣਾ,ବ୍ୟତିକ୍ରମ
ਭਟਕਣਾ ਗੁਣਾਂਕ,ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ਬਾਈਨਰੀ ਸਿਸਟਮ,ବାଇନାରୀ ସିଷ୍ଟମ୍ |
"ਤਿਰਛੀ ਕਪੋਨਿਊਜ਼,",ଡାଇଗୋନାଲ୍ ହାଇପୋଟେନ୍ୟୁଜ୍
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
"ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ, ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ","ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |"
ਵਿਕਰਣ ਸਮਾਨਤਾ,ତ୍ରିକୋଣୀୟ ସମାନତା |
ਚਿੱਤਰ,ଚିତ୍ର
ਡਰਾਇੰਗ ਢੰਗ,ଚିତ୍ରାଙ୍କନ ପଦ୍ଧତି |
ਗ੍ਰਾਫਿਕਲ ਪ੍ਰਤੀਨਿਧਤਾ,ଆଲେଖୀକ ଉପସ୍ଥାପନା
ਵਿਆਸ,ବ୍ୟାସ
ਵਿਆਸ ਸੈੱਟ ਕਰੋ,ବ୍ୟାସ ସେଟ୍ କରନ୍ତୁ |
ਵਿਆਸ ਦੇ ਉਲਟ,ହୀରା ବିପରୀତ |
"ਕਰਾਸਫਾਇਰ, ਪਾਸਾ ਸੁੱਟੋ","କ୍ରସ୍ ଫାୟାର୍, ଫିସ୍ ପକାନ୍ତୁ |"
ਉਭਾਰ ਵਰਗੀਕਰਣ,ଆମ୍ଫିବିଆସ୍ ବର୍ଗୀକରଣ |
"ਵਿਭਾਜਨ, ਅੱਧਾ","ବିଭାଜନ, ଅଧା |"
ਸ਼ਬਦਕੋਸ਼,ଅଭିଧାନ
ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ,ଭିନ୍ନକ୍ଷମ ଗଣନା
ਅੰਤਰ ਸਮੀਕਰਨ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ਅੰਤਰ ਫਾਰਮੂਲਾ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ਅੰਤਰ ਵਿਧੀ,ଭିନ୍ନକ୍ଷମ ପଦ୍ଧତି |
ਸੈੱਟ ਦੇ ਅੰਤਰ,ସେଟ୍ ର ପାର୍ଥକ୍ୟ |
ਵੱਖ ਕਰਨ ਯੋਗ,ଭିନ୍ନକ୍ଷମ |
ਅੰਤਰ ਵਕਰ,ଭିନ୍ନକ୍ଷମ ବକ୍ର
ਅੰਤਰ ਫੰਕਸ਼ਨ,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
"ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰ","ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ପାରସ୍ପରିକ, ଆନ୍ତରିକତା, ଭିନ୍ନକ୍ଷମ |"
ਅੰਤਰ ਗਣਿਤ,ଭିନ୍ନ ଭିନ୍ନ ଗଣିତ |
ਵਿਭਿੰਨ ਗੁਣਾਂਕ,ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |
ਅੰਤਰ ਸਮੀਕਰਨ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ਵਿਭਿੰਨ ਟੱਕਰ,ଭିନ୍ନ ଭିନ୍ନ ଧକ୍କା |
ਅੰਤਰ ਫਾਰਮੂਲਾ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ਅੰਤਰ ਫੰਕਸ਼ਨ,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ,ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |
ਉੱਚ ਕ੍ਰਮ ਅੰਤਰ,ଉଚ୍ଚ କ୍ରମ ଭିନ୍ନକ୍ଷମ |
ਵਿਭਿੰਨ ਭਾਗ,ଭିନ୍ନକ୍ଷମ ବିଭାଗ
ਵੱਖਰਾ,ଭିନ୍ନ କର |
"ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ","ଭିନ୍ନତା, ଭିନ୍ନତା |"
ਅੰਤਰ ਫਾਰਮੂਲਾ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ਵੈਕਟਰ ਦਾ ਅੰਤਰ,ଭେକ୍ଟରର ଭିନ୍ନତା |
"ਫੈਲਾਅ, ਫੈਲਾਅ","ବିସ୍ତାର, ବିସ୍ତାର"
"ਸੰਖਿਆ, ਡਾਇਡੇਮ, ਉਂਗਲੀ","ସଂଖ୍ୟା, ଡାଏଡମ୍, ଆଙ୍ଗୁଠି |"
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ਅੰਕੀ ਦੱਤ,ଅଙ୍କି ଦତ୍ତ |
"ਸੀਮਾ, ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ","ପରିମାଣ, ମୋଟେଇ, ପରିମାପ, ଶକ୍ତି |"
ਆਯਾਮ,ପରିମାପ
ਅਯਾਮ ਰਹਿਤ,ପରିମାପହୀନ |
ਸਮੀਕਰਨ ਮਾਪ,ସମୀକରଣ ପରିମାଣ
ਡਾਇਓਫੈਂਟਸ ਦਾ ਸਮੀਕਰਨ,ଡାୟୋଫାଣ୍ଟସ୍ ସମୀକରଣ |
ਡਿੱਗਣ ਦਾ ਕੋਣ,ପତନର କୋଣ
ਡਾਇਪੋਲ ਕੋਆਰਡੀਨੇਟਸ,ଡିପୋଲ୍ କୋର୍ଡିନେଟ୍ |
dipole,ଡିପୋଲ୍
bipyramid,ବିପିରାମିଡ୍ |
dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ,dirac delta function
ਆਮ ਸਪਰਸ਼,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
ਸੱਜੇ ਕੋਣ,ଡାହାଣ କୋଣ
ਸਿੱਧੀ ਲਾਈਨ,ସିଧାସଳଖ ରେଖା |
ਸਪੇਸ ਡੈਰੀਵੇਟਿਵ,ସ୍ପେସ୍ ଡେରିଭେଟିଭ୍ |
"dicosine, dico-cosine","ଡିକୋସିନ୍, ଡିକୋ-କୋସାଇନ୍ |"
ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ,ସର୍ବାଧିକ ଦିଗ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਦਿਸ਼ਾ,ପ୍ରୋଜେକସନ ଦିଗ
ਦਿਸ਼ਾ ਅਨੁਪਾਤ,ଦିଗ ଅନୁପାତ |
ਰੈਗੂਲੇਟਰੀ ਚੱਕਰ,ନିୟାମକ ସର୍କଲ୍ |
ਰੈਗੂਲੇਟਰ ਚੱਕਰ,ନିୟାମକ ସର୍କଲ୍ |
ਅਨੁਲੋਮਾ ਉਤਪਾਦ,ଅନୁଲୋମା ଉତ୍ପାଦ |
"ਸਿੱਧਾ ਸਬੂਤ, ਸਿੱਧਾ ਸਬੂਤ","ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |"
ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ,କ୍ରମିକ ଅନୁପାତ |
ਕਿਸਮਤ,ଭାଗ୍ୟ
ਅਨੁਲੋਮਾ ਜੋੜ,ଅନୁଲୋମା ରାଶି |
ਵੱਖ ਕੀਤਾ ਸੈੱਟ,ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |
"ਵਿਗਾੜ, ਵਿਗਾੜ, ਬਰੇਕ","ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |"
ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ,ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |
ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ,ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |
ਲਗਾਤਾਰ ਵੰਡ,ନିରନ୍ତର ବଣ୍ଟନ |
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
ਲਗਾਤਾਰ ਅੰਤਰ,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
ਕਣ,କଣିକା
ਲਗਾਤਾਰ ਵੰਡ,ନିରନ୍ତର ବଣ୍ଟନ |
ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਵੰਡ,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
ਲਗਾਤਾਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |
ਵੱਖਰਾ ਕੁੱਲ,ପୃଥକ ଏଗ୍ରିଗେଟ୍ |
ਵੱਖਰੀ ਆਬਾਦੀ,ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |
ਵੱਖ ਰਾਜ,ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |
ਲਗਾਤਾਰ ਅੰਤਰ,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
ਵਿਤਰਕ ਟੈਕਸ,ବଣ୍ଟନ କର
ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,ଭେଦଭାବ ବିଶ୍ଳେଷଣ |
ਅਸੰਬੰਧਿਤ,ଅସନ୍ତୁଷ୍ଟ
ਅਸੰਬੰਧਿਤ ਘਟਨਾ,ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |
ਵੱਖ ਕੀਤਾ ਸੈੱਟ,ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |
ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ,ଭର୍ତ୍ତି ସନ୍ନିବେଶ |
"ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ","ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |"
"ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ","ବିଚ୍ଛେଦ, ବିଛାଇବା |"
ਫੈਲਾਅ ਚਾਰਟ,ବିଚ୍ଛେଦ ଚାର୍ଟ |
ਫੈਲਾਅ ਸੂਚਕਾਂਕ,ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |
ਫੈਲਾਅ ਚਿੱਤਰ,ବିଚ୍ଛେଦ ଚିତ୍ର |
ਫੈਲਾਅ ਮੈਟਰਿਕਸ,ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |
ਵਿਸਥਾਪਨ,ବିସ୍ଥାପନ
ਪ੍ਰਦਰਸ਼ਨੀ,ପ୍ରଦର୍ଶନ
ਕੰਸੋਲ,କୋନସୋଲ
"ਅਸਮਾਨ, ਅਸਮਾਨ","ଅସମାନ, ଅସମାନ"
dissipating ਫੋਰਸ,ବିଚ୍ଛିନ୍ନ ଶକ୍ତି
ਦੂਰੀ ਫੰਕਸ਼ਨ,ଦୂରତା କାର୍ଯ୍ୟ
ਦੂਰੀ ਮਾਡਿਊਲਸ,ଦୂରତା ମଡ୍ୟୁଲସ୍
ਗੈਰ-ਵਿਤਰਕ,ଅଣ-ବଣ୍ଟନକାରୀ |
"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ","ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
"ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ","ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |"
"ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ","ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,ଭିନ୍ନତା ଥିଓରେମ୍ |
ਵੱਖਰੇ,ବିଭେଦ
ਵੱਖ-ਵੱਖ ਸੀਮਾ,ଭିନ୍ନ ପରିସର |
ਵੰਡਿਆ ਅੰਤਰ,ବିଭାଜନ ପାର୍ଥକ୍ୟ |
"ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ","ବିଭାଜନତା, ବିଭାଜନତା |"
"ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ","ବିଭାଜନ, ବିଭାଜନ"
"ਵੰਡ, ਵੰਡ, ਵੰਡ","ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,ବିଭାଜନ ଆଲଗୋରିଦମ |
ਸਪਲਿਟ ਰਿੰਗ,ବିଭାଜିତ ରିଙ୍ଗ |
ਚਤੁਰਭੁਜ,ଚତୁର୍ଭୁଜ
ਡੇਕਗਨ,ଡିକାଗନ୍ |
"ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ","ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |"
ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,କାର୍ଯ୍ୟର ଡୋମେନ୍ |
ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ,ସଂଜ୍ଞା-ପ୍ରଦେଶ |
ਹੋਂਦ ਦੀ ਸਥਿਤੀ,ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |
ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ,ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ଡୋପଲର ପ୍ରଭାବ
