Kannada,Hindi
"1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ","1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा"
"1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್","1.आँकड़ा समुच्चय, 2. डाटा समुच्चय"
"1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್","1.आँकड़ा संकेत, 2.डाटा संकेत"
"1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ","1.आँकड़ा अभिगम, 2. डाटा अभिगम"
"1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ","1.आँकड़ा स्रोत, 2.डाटा स्रोत"
"1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ","1.आँकड़ा विनिर्देश, 2. डाटा विनिर्देश"
"1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್","1.आँकड़ा केंद्र, 2. डाटा केंद्र"
"1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ","1.ऑकड़ा भंडारण, 2. डाटा भंडारण"
ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ,आँकड़ा भंडारण संरचना
"1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ","1.ऑकड़ा संरचना, 2. डाटा संरचना"
"1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್","1.आँकड़ा स्विच, 2. डाटा स्विच"
"1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್","1.आँकड़ा सारणी, 2.डाटा सारणी"
"1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ","1.आँकड़ा अंतक, 2. डाटा अंतक"
"1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ","1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन"
"1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ","1.आँकड़ा अंतरण, 2. डाटा अंतरण"
"1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ","1.आँकड़ा संचरण, 2. डाटा संचरण"
"1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್","1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली"
"1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್","1.आँकड़ा प्रारुप, 2. डाटा प्रारुप"
"1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ","1.आँकड़ा एकक, 2. डाटा एकक"
"1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ","1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण"
ಡೇಟಾಬೇಸ್,डाटाबेस
ಡೇಟಾಬೇಸ್ ಆಡಳಿತ,डाटाबेस प्रशासन
ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ,डाटाबेस अभिकल्प
ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ,डाटाबेस प्रबंधन तंत्र
"1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್","1.आँकड़ाग्रेव, 2. डाटाग्रेव"
"1. ಡೇಟಾ, 2. ಡೇಟಾ","1.डेटम, 2. ऑकड़ा"
"1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ","1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
ಬಿಕ್ಕಟ್ಟು,गतिरोध
ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ,गतिरोध रोकथाम
ದೋಷ ತೆರವು,दोष मार्जन
"1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್","1.निर्णय कोष्ठ, 2. निर्णय पेटी"
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,निर्णय निर्धारण प्रक्रम
ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ,निर्णय सहायक तंत्र
ನಿರ್ಧಾರ ಮರ,निर्णय वृक्ष
"1. ಡಿಕೋಡರ್, 2. ಡಿಕೋಡರ್","1.कुटवाचक, 2. विकोडक"
ವಿಸರ್ಜನೆಯ ತತ್ವ,विघटन सिद्धांत
ಡಿಕೋಡಿಂಗ್,विकोडन
ಮೀಸಲಾದ ವ್ಯವಸ್ಥೆ,समर्पित प्रणाल
ಮೀಸಲಾದ ಪತ್ರಿಕಾ,समर्पित दवारक
ಇಮ್ಯುನೈಸೇಶನ್ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್ (DDN),प्रतिरक्षण आँकडा नेटवर्क (डी डी एन)
ರೋಗನಿರೋಧಕ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,प्रतिरक्षण सूचना प्रणाली
ಏಕೀಕರಣ,एकीकरण
ವಿಳಂಬ,विलंब
ವಿಳಂಬ ಕೌಂಟರ್,विलंब गणक
ವಿಳಂಬ ಸಮಯ,विलंब काल
"1.ಅಳಿಸು, 2.ಅಳಿಸು","1.मिटाना, 2. हटाना"
ಅಳಿಸುವಿಕೆ ದಾಖಲೆ,विलोपन अभिलेख
ಡಿಲಿಮಿಟರ್,परिसीमक
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,डेल्टा माँडुलन
ವಿನಂತಿ ಪುಟ,माँग पृष्ठन
ಪ್ರದರ್ಶನ,प्रदर्शन
ಡಿಮೋಡ್ಯುಲೇಶನ್,विमाडुलन
ವಿ-ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,वि-बहुसंकेतक
ಅಸಾಧಾರಣೀಕರಣ,असमान्यीकरण
"1. ಸಾಂದ್ರತೆ, 2. ಸಾಂದ್ರತೆ","1.घनत्व, 2. सधनता"
"1. ಅವಲಂಬನೆ, 2. ಅವಲಂಬನೆ","1.आश्रिता, 2. निर्भरता"
ಅವಲಂಬಿತ ಘಟಕ,आश्रित एकक
ಸಾಲು,विपंक्ति
"1. dereference, 2. dereference","1.अपनिर्देशन, 2. अपसंदर्भन"
ಪಡೆದ ಮರ,व्युत्पन्न वृक्ष
ಪಡೆದ ಕ್ಷೇತ್ರ,व्युत्पन्न क्षेत्र
ಅವರೋಹಣ ರೀತಿಯ,अवरोही छंटाई
ವಿನ್ಯಾಸ,अभिकल्प
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,डेस्क परिकलक
ಡೆಸ್ಕ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್ಗಳು,डेस्कटॉप कंप्यूटर
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,डेस्कटॉप प्रस्तुतिकरण
ಡೆಸ್ಕ್ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್,डेस्कटॉप प्रकाशन
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,डेस्कटॉप वीडियो
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,गंतव्य पता
"1. ವಿಧ್ವಂಸಕ, 2. ವಿಧ್ವಂಸಕ","1.विनाशक, 2.अपध्वंशक"
ನಿರ್ಣಾಯಕ ಸ್ವಯಂಚಾಲಿತ,निर्धारणात्मक ऑटोमेटा
ಡೆವಲಪರ್,विकासक
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,विकास तन्त्र
ಸಾಧನ,युक्ति
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,युक्ति नियंत्रण एकक
ಸಾಧನ ನಿಯಂತ್ರಕ,युक्ति नियंत्रक
ಸಾಧನ ನಿರ್ವಹಣೆ,युक्ति प्रबंधन
ಸಾಧನ ಮೋಡ್,युक्ति विधा
ರೋಗನಿರ್ಣಯ,निदान
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,निदानी तंत्र
"1. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್, 2. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್","1.निदान, 2. निदानिकी"
ರೇಖಾಚಿತ್ರ,आरेख
ಡಯಲ್ ಮಾಡಿ,डायल
ಡಯಲ್ ಲೈನ್,डायल लाइन
ಡಯಲ್ ಟೋನ್,डायल टोन
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,डायल अप
"1. ಸಂಭಾಷಣೆ, 2. ಸಂಭಾಷಣೆ","1.संवाद, 2. वार्तालाप"
ಸಂಭಾಷಣೆ ಕೊಠಡಿ,वार्तालाप कोष्ठ
ಡಯಲಪ್ ಮೋಡೆಮ್,डायलअप मॉडम
ವಿಮೆ,विमा
ನಿಘಂಟು,शब्दकोश
"1. ಭೇದಾತ್ಮಕ, 2. ವ್ಯತ್ಯಾಸ","1. अवकलन, 2. विभेदन"
ಸಂಖ್ಯಾತ್ಮಕ,अंकीय
ಡಿಜಿಟಲ್ ವ್ಯವಸ್ಥೆ,अंकीय प्रणाल
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,अंकीय परिपथ
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,अंकीय कंप्यूटर
"1.ಡಿಜಿಟಲ್ ಡೇಟಾ, 2.ಡಿಜಿಟಲ್ ಡೇಟಾ","1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,अंकीय सुविधा
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,अंकीय फिल्टर
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,अंकीय लाइब्रेरी
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್,अंकीय माडुलन
"1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್","1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ಡಿಜಿಟಲ್ ಚಿತ್ರ,अंकीय चित्र
"1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್","1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,अंकीय स्विच
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,अंकीय अनुरूप रूपांतरक
ಡಿಜಿಟಲೀಕರಣ,अंकरूपण
ಡಿಜಿಟಲೀಕರಣ,अंकीकरण
ಡಿಜಿಟೈಸರ್,अंकरूपक
ಡಯೋಡ್,डायोड
ಮೊದಲ ನೋಟ,प्रत्यक्ष
ನೇರ ವಿಳಾಸ,प्रत्यक्ष पता
ನೇರ ಪರಿವರ್ತನೆ,प्रत्यक्ष रुपांतरण
ನೇರ ಜೋಡಣೆ,प्रत्यक्ष युग्मन
"1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)","1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
ನೇರ ವಿಧಾನ,प्रत्यक्ष विधि
ನಿರ್ದೇಶನಗಳು,निदेश
ಡೈರೆಕ್ಟರಿ,निर्देशिका
"1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್","1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ಡೈರೆಕ್ಟರಿ ಸೇವೆ,निर्देशिका सेवा
ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ,असमर्थ
ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು,असमर्थकारी संकेत
"1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ","1.असंबंधन, 2. विसंबंधन"
"1. ಡಿಸ್ಕ್ರೀಟ್, 2. ಡಿಸ್ಕ್ರೀಟ್","1.असतत, 2. विविक्त"
"1. ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್","1.चक्रिका, 2. डिस्क"
"1. ಡಿಸ್ಕ್ ವಿಳಾಸ, 2. ಡಿಸ್ಕ್ ವಿಳಾಸ","1.चक्रिका पता, 2. डिस्क पता"
"1. ಡಿಸ್ಕ್ ಅರೇ, 2. ಡಿಸ್ಕ್ ಅರೇ","1.चक्रिका सरणी, 2. डिस्क सरणी"
"1. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ, 2. ಡಿಸ್ಕ್ ಸಾಮರ್ಥ್ಯ","1.चक्रिका क्षमता, 2. डिस्क क्षमता"
"1. ಡಿಸ್ಕ್ ಡ್ರೈವರ್, 2. ಡಿಸ್ಕ್ ಡ್ರೈವ್","1.चक्रिका चालक, 2.डिस्क ड्रािव"
ಡಿಸ್ಕ್ ಫೈಲ್,चक्रिका संचिका
"1. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 2. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 3. ಡಿಸ್ಕ್ ಮೆಮೊರಿ, 4. ಡಿಸ್ಕ್ ಮೆಮೊರಿ","1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति, 4. डिस्क मेमोरी"
ಡಿಸ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್ (DoS),चक्रिका परिचालन तंत्र (डी ओ एस)
ಡಿಸ್ಕ್ ಪ್ಯಾಕೇಜ್,चक्रिका संकुल
"1.ಚಕ್ರಿಕಾ ಸರ್ವರ್, 2.ಡಿಸ್ಕ್ ಸರ್ವರ್","1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
"1. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ, 2. ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ","1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ಡಿಸ್ಕೆಟ್,डिस्केट
ಪ್ರದರ್ಶನ ಫೈಲ್,प्रदर्श संचिका
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,प्रदर्श प्रतिबिंब
ವಿಲೇವಾರಿ,निपटान
ದೂರ,दूरी
ದೂರ ಕಾರ್ಯ,दूरी फलन
ಅಸ್ಪಷ್ಟತೆ,विरूपण
ವಿತರಿಸಲಾಯಿತು,वितरित
ವಿತರಿಸಿದ ಡೇಟಾ,वितरित आँकड़ा
ವಿತರಿಸಿದ ಸರ್ವರ್,वितरित परिसेवक
"1.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್, 2.ಡಿಸ್ಟ್ರಿಬ್ಯೂಟೆಡ್ ಸಿಸ್ಟಮ್","1.वितरित प्रणाली, 2. वितरित तंत्र"
ವಿತರಕ,वितरक
ದಾಖಲೆ,प्रलेख
ಡಾಕ್ಯುಮೆಂಟ್ ಮಾನ್ಯತೆ ಪಡೆದಿದೆ,प्रलेख प्रत्यानयित
"1. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ, 2. ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ","1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
ದಸ್ತಾವೇಜನ್ನು,प्रलेखन
"ಡೊಮೇನ್, ಡೊಮೇನ್","डोमेन, प्रक्षेत्र"
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,डोमेन नाम
"1. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2. ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
"ಕೆಳಗೆ, ಕೆಳಗೆ","अध:, नीचे"
"1.ಅವಲಿಂಕ್, 2.ಚದರ","1.अवलिंक, 2.अवकड़ी"
ಡೌನ್ಲೋಡ್,अधोभारण
ಡೌನ್‌ಲೋಡ್ ಸಮಯ,अधोभारण काल
ಎಳೆತ,कर्षण
DRAM (ಡೈನಾಮಿಕ್ RAM),डीरैम (गतिक रैम)
ಹರಿವು,अपवाह
ಚಾಲಕ,चालक
ಎಲೆಗಳು,पात
ಡ್ರಾಪ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,निपात सूची बॉक्स
ಡ್ರಮ್ ಡ್ರೈವ್,ड्रम ड्रािव
"1.ಡ್ರಮ್ ಪ್ರಿಂಟರ್, 2.ಡ್ರಮ್ ಪ್ರಿಂಟರ್","1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
"1. ಇಮ್ ಘಟಕ, 2. ಡ್ರಮ್ ಘಟಕ","1.इम एकक, 2. ड्रम इकाई"
"1. ದ್ವಂದ್ವತೆ, 2. ದ್ವಿ","1.द्वैत, 2. द्वि"
ಉಭಯ ಸಾಂದ್ರತೆ,द्वैत घनत्व
"1. ಮೌನ ವಿಳಾಸ, 2. ನಕಲಿ ವಿಳಾಸ","1.मूक पता, 2. छद्म पता"
ಡಂಪ್,सन्निक्षेप
ಡಬಲ್ ಸರ್ಕ್ಯೂಟ್,दवैध परिपथ
ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವಿಕೆ,दवैधीकरण
ಪ್ರಮುಖ ಕೀ,केय्प्रतिकुंजी
"1.ಡಿ ವಿ ಡಿ ಆರ್./ಡಬ್ಲ್ಯೂ, 2. ಡಿವಿಡಿ ಓದುವಿಕೆ, 3. ಬರವಣಿಗೆ","1.डी वी डी आर./डब्ल्यू, 2. डी वी डी पठन, 3.लेखन"
ಡಿವಿಡಿ ರಾಮ್,डी वी डी रॉम
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,गतिक अनुदेश
"1.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ, 2.ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ","1.गतिक स्मृति, 2.गतिक मेमोरी"
"1. ಡೈನಾಮಿಕ್ಸ್, 2. ಡೈನಾಮಿಕ್ಸ್","1.गति विज्ञान, 2. गतिकी"
ಇ ಬಿ ಸಿ ಡಿ ಐ ಸಿ,ई बी सी डी आई सी
ಇ-ವ್ಯವಹಾರ,ई व्यवसाय
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनि
"1.ಇ-ಕಾಮರ್ಸ್, 2.ಇ-ಕಾಮರ್ಸ್","1.ई-कॉमर्स, 2.ई-वाणिज्य"
ಸಂಪಾದನೆ,संपादन
ಸಂಪಾದಕ,संपादक
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,शैक्षिक प्रौद्योगिकी
ಇ ಇ ಪಿ ರೋಮ್,ई ई पी रॉम
"1. ಅರ್ಥಪೂರ್ಣ ವಿಳಾಸ, 2. ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ","1.सार्थक पता, 2.प्रभावी पता"
ಅರ್ಥಪೂರ್ಣ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,सार्थक संकार्य पता
ಪರಿಣಾಮಕಾರಿ ಕ್ರಮ,प्रभावी क्रिया
ಪರಿಣಾಮಕಾರಿ UID,प्रभावी यू.आई.डी.
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯಾಚರಣೆ,प्रभावी संचरण संकार्य
ಆಕ್ಟಲ್ ಬೈಟ್,अष्टबिट बािट
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಲಿಕೆ, ಇ-ಕಲಿಕೆ","इलेक्ट्रॉनिक अधिगम, ई अधिगम"
ಚುನಾವಣಾ ಅಲ್ಗಾರಿದಮ್,चुनाव एल्गोरिथम
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ ಸೇವೆ (ಇ-ಮೇಲ್),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
"1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟಿಂಗ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಿಂಟರ್","1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,विद्युत लेखा मशीन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,इलेक्ट्रोनिकी
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಎಕ್ಸಾಸ್ಟ್ ಸಿಸ್ಟಮ್ (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ವಿನಿಮಯ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,इलेक्ट्रोनिक आंकड़ा संसाधन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕರಪತ್ರ,इलेक्ट्रॉनिक विवरणिक
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫಂಡ್ ಟ್ರಾನ್ಸ್ಫರ್ ಮೆಕ್ಯಾನಿಸಂ (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
"1.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್, 2.ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜರ್ನಲ್","1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಟಣೆ,इलेक्ट्रॉनिक प्रकाशन
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,इलेक्ट्रॉनिक स्विच
"ಅಂಶ, ಅಂಶ","तत्व, अवयव"
ಇ-ಮೇಲ್,ई-मेल
"1. ಇಮೇಲ್ ವಿಳಾಸ, 2. ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲಿಂಗ್ ವಿಳಾಸ","1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,अंत:स्थापित तंत्र
ಎಂಬೆಡಿಂಗ್,अंत:स्थापन
ಹೊರಸೂಸುವ ಕಪಲ್ಡ್ ಲಾಜಿಕ್ (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ಖಾಲಿ ಜಾಗ,रिक्त चिति
"1. ಖಾಲಿ ಸರಪಳಿ, 2. ಖಾಲಿ ಸರಪಳಿ","1.रिक्त श्रृंखला, 2. रिक्त माला"
ಯಾಂತ್ರೀಕರಣ,यंत्रानुकरण
"1.ಕ್ಯಾಪ್ಸುಲೇಶನ್, 2.ಕ್ಯಾಪ್ಸುಲೇಶನ್","1.केप्सूलीकरण, 2. केप्सूलन"
ಡಿಕೋಡರ್,कूटलेखक
ಎನ್ಕೋಡಿಂಗ್,कूटलेखन
"1. ಎನ್‌ಕೋಡರ್, 2. ಕೊಡಾಕ್","1.कूटलेखक, 2. कोडक"
ಗುಪ್ತ ಡೇಟಾ,गूढ आंकडा
ಗುಪ್ತ ಫೈಲ್ ಸಿಸ್ಟಮ್,गूढ फािल सिस्टम
"1. ಎನ್‌ಕ್ರಿಪ್ಶನ್, 2. ಕೋಡಿಂಗ್, 3. ಎನ್‌ಕೋಡಿಂಗ್","1.गोपन, 2. कोडन, 3. कूटलेखन"
ಬ್ಲಾಕ್ ಅಂತ್ಯ,खंडक अंत
ಕಡತ-ಅಂತ್ಯ,संचिका-अन्त
ಬಳಕೆದಾರ,प्रयोक्ता
ನಮೂದಿಸಿ,प्रवेश
ಪ್ರವೇಶ ಕೀ,प्रवेश कुंजी
"1. ಉದ್ಯಮ ಸರ್ವರ್, 2. ಉದ್ಯಮ ಸೇವಕ","1.उद्यम सरवर, 2. उद्यम सेवक"
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,उद्यम तंत्र
ಶಕ್ತಿ,सत्ता
ಶಕ್ತಿ ಬಾಂಧವ್ಯ,सत्ता संबंधता
ಪ್ರವೇಶ ಸಮಯ,प्रवेश काल
ಇನ್ಪುಟ್ ವೇರಿಯಬಲ್,प्रविष्ट चर
ಎಣಿಸಬಹುದಾದ,गणनीय
ಪರಿಸರ,परिवेश
"1.ಯುಗ, 2. ಯುಗ, 3. ಸೂಚನೆಯ ಕ್ಷಣ","1.ईपोच, 2. युग, 3. निर्देश क्षण"
EPRAM (ಹಣಕಾಸು ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಓದಲು-ಮಾತ್ರ ಮೆಮೊರಿ),ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
ಎಪ್ಸಿಲಾನ್ ಸಂಕೋಚಕ,एपसिलॉन संवरक
ಈಕ್ವಲೈಜರ್,तुल्यकारक
ಉಪಕರಣ,उपस्कर
ಸಮಾನತೆಯ ವರ್ಗ,तुल्यता वर्ग
ಸಮಾನ ಸಂಬಂಧ,तुल्य संबंध
"1. ಅಳಿವು, 2. ನಿರ್ಮೂಲನೆ","1.विलोपन, 2.मिटान"
ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್,त्रुटि संशोधन कूट
ದೋಷ ತಿದ್ದುಪಡಿ,त्रुटि संशोधन
ದೋಷ ಪತ್ತೆ,त्रुटि संसूचन
ದೋಷ ನಿರ್ವಹಣೆ,त्रुटि प्रहस्तन
ತಪ್ಪು ಸಂದೇಶ,त्रुटि संदेश
ದೋಷ ದರ,त्रुटि दर
ದೋಷ ಚೇತರಿಕೆ,त्रुटि पुनर्डद्धार
ದೋಷ ಹೆಸರು,त्रुटि नेमक
ಪಾರು ಚಿಹ್ನೆ,पलायन संप्रतीक
ಈಥರ್ನೆಟ್,ईथरनेट
ಈವೆಂಟ್,घटना
ಈವೆಂಟ್ ಸರಣಿ,घटना श्रृंखला
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,घटना नियंत्रण
ಈವೆಂಟ್ ಕೌಂಟರ್,घटना गणक
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,अपवाद प्रहस्तन
ವಿನಿಮಯ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,विनिमय डिस्क भंडारण
ಹೊರಗಿಡುವಿಕೆ,अपवर्जन
ವಿಶೇಷ ಮತ್ತು (x ಅಥವಾ),अनन्य और (एक्स ऑर)
