Bengali,Tamil
রঙ গভীরতা,வண்ண ஆழம்
রঙ ক্লান্তি,வண்ண சோர்வு
রঙ ফিল্টার,வண்ண வடிகட்டி
রঙিন কিলার সার্কিট,வண்ண கொலையாளி சுற்று
রঙিন কাইনেসপ,வண்ண கினெஸ்கோப்
রঙ মিশ্রণ,வண்ண கலவை
রঙিন প্যাটার্ন,வண்ண முறை
রঙ উপলব্ধি,வண்ண கருத்து
রঙিন চিত্রের স্ক্রিন,வண்ண படத் திரை
রঙ স্থান,வண்ண இடம்
রঙ সাবকারিয়ার,வண்ண துணைக் கேரியர்
রঙের তাপমাত্রা,வண்ண வெப்பநிலை
রঙ সংক্রমণ,வண்ண பரிமாற்றம்
রঙ টিউব,வண்ண குழாய்
রঙিন,நிறம்
বর্ণহীন,நிறமற்ற
সংমিশ্রণ,சேர்க்கை
কম্বাইনার,காம்பினர்
সংমিশ্রণ প্রক্রিয়া,இணைக்கும் செயல்முறை
দহন,எரிப்பு
কমান্ড,கட்டளை
শুরু,தொடக்க
বাণিজ্যিক সম্প্রচার,வணிக ஒளிபரப்பு
বাণিজ্যিক টেলিভিশন,வணிக தொலைக்காட்சி
সাধারণ সংগ্রাহক সার্কিট,பொதுவான கலெக்டர் சுற்று
যোগাযোগ,தொடர்பு
যোগাযোগ স্যাটেলাইট,தொடர்பு செயற்கைக்கோள்
সম্প্রদায় রেডিও কেন্দ্র,சமூக வானொலி மையம்
সম্প্রদায় রেডিও স্টেশন,சமூக வானொலி நிலையம்
কমপ্যাক্ট ডিস্ক (সিডি),சிறிய வட்டு (குறுவட்டு)
কমপ্যাক্ট ডিস্ক প্লেয়ার,காம்பாக்ட் டிஸ்க் பிளேயர்
সামরিক,காம்பண்டர்
তুলনা করা,வளர்ப்பது
সামঞ্জস্যতা,பொருந்தக்கூடிய தன்மை
উপযুক্ত,இணக்கமான
সংকলক,கம்பைலர்
পরিপূরক,நிரப்பு
পরিপূরক ট্রানজিস্টর,நிரப்பு டிரான்சிஸ்டர்
জটিল তরঙ্গ,சிக்கலான அலை
উপাদান,கூறு
সংমিশ্রণ,கூட்டு
যৌগিক সার্কিট,கலப்பு சுற்று
যৌগিক ডিজিটাল,கூட்டு டிஜிட்டல்
যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল,கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை
যৌগিক সংকেত,கலப்பு சமிக்ஞை
যৌগিক ভিডিও,கூட்டு வீடியோ
যৌগিক ভিডিও সংকেত,கலப்பு வீடியோ சமிக்ஞை
গঠন,கலவை
সংকুচিত ডেটা,சுருக்கப்பட்ட தரவு
সংকুচিত ডিজিটাইজড ভিডিও,சுருக்கப்பட்ட டிஜிட்டல் வீடியோ
সংকুচিত ভিডিও,சுருக்கப்பட்ட வீடியோ
সঙ্কোচন,சுருக்க
সংক্ষেপণ শিল্পকর্ম,சுருக்க கலைப்பொருள்
সংকোচনের ঝুঁকি,சுருக்க ஆபத்து
সংক্ষেপণ কৌশল,சுருக்க நுட்பம்
সংক্ষেপক,அமுக்கி
গণনা,கணக்கிடுங்கள்
কম্পিউটার,கணினி
কম্পিউটার ভিত্তিক মাল্টিমিডিয়া,கணினி அடிப்படையிலான மல்டிமீடியா
কম্পিউটার প্রোগ্রামিং,கணனி செய்நிரலாக்கம்
কম্পিউটার প্রযুক্তি,கணினி தொழில்நுட்பம்
অবতল লেন্স,குழிவான லென்ஸ்
অবতল আয়না,குழிவான கண்ணாடி
গোপন,மறைத்தல்
কেন্দ্রীভূত,செறிவு
একাগ্রতা,செறிவு
কেন্দ্রীভূত লেন্স,செறிவு லென்ஸ்
কনডেনসার মাইক্রোফোন,மின்தேக்கி மைக்ரோஃபோன்
ভারসাম্য শর্ত,சமநிலையின் நிலை
চালনা,கடத்தல்
পরিবাহিতা বর্তমান,கடத்தல் மின்னோட்டம்
পরিবাহিতা,கடத்துத்திறன்
কন্ডাক্টর,நடத்துனர்
কনফিগারেশন,உள்ளமைவு
সংযোগ,இணைப்பு
সংযোগ,இணைப்பு
সংযোগকারী,இணைப்பு
ধারাবাহিকতা,நிலைத்தன்மையும்
ধারাবাহিকভাবে,தொடர்ந்து
কনসোল,கன்சோல்
ধ্রুবক,மாறிலி
ধ্রুবক প্রশস্ততা,நிலையான வீச்சு
মাইক্রোফোনের সাথে যোগাযোগ করুন,மைக்ரோஃபோனை தொடர்பு கொள்ளவும்
ধারক ফর্ম্যাট,கொள்கலன் வடிவம்
দূষণ,மாசுபாடு
বিষয়বস্তু,உள்ளடக்கம்
সংলগ্ন,தொடர்ச்சியான
ধারাবাহিকতা,தொடர்ச்சி
ধারাবাহিকতা বুথ,தொடர்ச்சியான சாவடி
ধারাবাহিকতা গিঁট,தொடர்ச்சியான குமிழ்
একটানা,தொடர்ச்சியான
অবিচ্ছিন্ন চাপ,தொடர்ச்சியான வளைவு
অবিচ্ছিন্ন তরঙ্গ,தொடர்ச்சியான அலை
কনট্যুর লাইন,விளிம்பு வரி
কনট্যুর পরিকল্পনা,விளிம்பு திட்டம்
চুক্তি,ஒப்பந்த
সংকোচন,சுருள்
বৈপরীত্য অনুপাত,கான்ட்ராஸ்ட் விகிதம்
নিয়ন্ত্রণ বর্তনী,கட்டுப்பாட்டு சுற்று
বৈদ্যুতিন নিয়ন্ত্রণ করুন,கட்டுப்பாட்டு மின்முனை
নিয়ন্ত্রণ সরঞ্জাম,கட்டுப்பாட்டு உபகரணங்கள்
গ্রিড নিয়ন্ত্রণ করুন,கட்டுப்பாட்டு கட்டம்
নিয়ন্ত্রণ লাইন,கட்டுப்பாட்டு வரி
নিয়ন্ত্রণ প্যানেল,கட்டுப்பாட்டு குழு
নিয়ন্ত্রণ কক্ষ,கட்டுப்பாட்டு அறை
নিয়ন্ত্রণ টেবিল,கட்டுப்பாட்டு அட்டவணை
নিয়ন্ত্রণ টাওয়ার,கட்டுப்பாட்டு கோபுரம்
নিয়ামক,கட்டுப்படுத்தி
রূপান্তর,ஒன்றிணைத்தல்
কনভারজেন্ট লেন্স,ஒருங்கிணைந்த லென்ஸ்
রূপান্তরকারী,மாற்றி
উত্তল লেন্স,குவிந்த லென்ஸ்
সমঝোতা,மாற்றுதல்
কনভোলিউশন কোডড,கன்வெர்யூஷன் குறியிடப்பட்டது
কনভোলিউশনাল ইন্টারলিভ,மாற்றும் இடைக்கணிப்பு
কনভোলিউশনাল ইন্টারলিভিং,மாற்றும் இடைக்கணிப்பு
কুকি,குக்கீ
কুকিয়ার,குக்கியர்
Coprocessor,கோப்ரோசசர்
কর্ড,தண்டு
করোনা,கொரோனா
করোনার স্রাব,கொரோனா வெளியேற்றம்
পারস্পরিক সম্পর্ক,தொடர்பு
কোসাইন উপাদান,கொசைன் கூறு
কোসাইন ওয়েভ,கொசைன் அலை
মহাজাগতিক শব্দ,அண்ட சத்தம்
কাউন্টার,கவுண்டர்
ঘড়ির কাঁটার বিপরীতে,எதிர் கடிகார திசையில்
কাপলার,கப்ளர்
কাপলিং,இணைப்பு
কাপলিং কনডেনসার,இணைப்பு மின்தேக்கி
কাপলিং নেটওয়ার্ক,இணைப்பு நெட்வொர்க்
কাপলিং প্রতিরোধের,இணைப்பு எதிர்ப்பு
সমযোজী বন্ধন,சக பிணைப்பு
কভারেজ,பாதுகாப்பு
ক্র্যাশ,செயலிழப்பு
সমালোচনামূলক ব্যান্ড,சிக்கலான இசைக்குழு
গুরুতর অবস্থায়,சிக்கலான நிலை
সমালোচনামূলক কাপলিং,சிக்கலான இணைப்பு
সমালোচনামূলক ফ্রিকোয়েন্সি,சிக்கலான அதிர்வெண்
সমালোচনামূলক প্যারামিটার,சிக்கலான அளவுரு
কুমির ক্লিপ,முதலை கிளிப்
ক্রস বিবর্ণ,குறுக்கு மறைதல்
ক্রস মড্যুলেশন,குறுக்கு பண்பேற்றம்
ক্রস টক,குறுக்கு பேச்சு
ক্রসফ্যাড,கிராஸ்ஃபேட்
ক্রিপ্টোগ্রাফি,குறியாக்கவியல்
স্ফটিক,படிக
স্ফটিক ফিল্টার,படிக வடிகட்டி
কিউ,கியூ
কিউ চিহ্ন,கியூ மதிப்பெண்கள்
কিউইং ডিভাইস,கியூயிங் சாதனம்
বর্তমান ড্রেন,தற்போதைய வடிகால்
বর্তমান মিটার,தற்போதைய மீட்டர்
বর্তমান ট্রান্সফরমার,மின்சார மின்மாற்றி
কার্সার,கர்சர்
বক্ররেখা,வளைவு
ফ্রিকোয়েন্সি কেটে ফেলুন,அதிர்வெண் துண்டிக்கவும்
কাটার,கட்டர்
সাইবার ক্যাফে,கணணி மையம்
সাইবার নিরাপত্তা,சைபர் பாதுகாப்பு
সাইবার স্পেস,மின்வெளி
সাইকেল,மிதிவண்டி
চক্রীয়,சுழற்சி
ডিসি উপাদান,டி.சி. கூறு
ডিসি প্লেট পাওয়ার,டி.சி. தட்டு சக்தி
ডিসি পুন: প্রতিষ্ঠা,டி.சி. மறுசீரமைப்பு
ড্যাম্পার ডায়োড,டம்பர் டையோடு
স্যাঁতসেঁতে,டம்பிங்
অন্ধকার,இருள்
ডেটা,தகவல்கள்
ডেটা সম্প্রচার,தரவு ஒளிபரப்பு
তথ্য সংকোচন,தரவு சுருக்க
ডেটা ড্রিলিং,தரவு துளையிடுதல்
তথ্য এনক্রিপশন,தரவு குறியாக்கம்
আমার স্নাতকের,தரவு கோப்பு
ডেটা হ্যান্ডলিং,தரவு கையாளுதல்
ডেটা মাইনিং,தரவு சுரங்க
তথ্য প্রক্রিয়াজাতকরণ,தகவல் செயல்முறை
ডাটা প্রসেসর,தரவு செயலி
ডেটা হ্রাস বিট সিস্টেম,தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்
তথ্য সেবা,தரவு சேவை
তথ্য তালিকা,தரவுத்தாள்
তথ্য ভান্ডার,தரவு சேமிப்பு
তথ্য প্রবাহ,தரவு ஸ்ட்ரீம்
ডেটা রূপান্তর,தரவு மாற்றம்
ডেটা ট্রান্সমিশন,தரவு பரிமாற்றம்
তথ্যশালা,தரவுத்தளம்
ডেটাকাস্টিং,டேட்டா காஸ்டிங்
ডেটাগ্রাম,டேட்டாகிராம்
ডিবি মিটার,டிபி மீட்டர்
মৃত বায়ু,இறந்த காற்று
মৃত শর্ট সার্কিট,இறந்த குறுகிய சுற்று
ডেড স্পট,இறந்த இடம்
অচলাবস্থা,முட்டுக்கட்டை
ডিবাগ প্রোগ্রাম,பிழைத்திருத்த திட்டம்
ডিবাগিং,பிழைத்திருத்தம்
শব্দ ক্ষয়,ஒலியின் சிதைவு
ডেসিবেল (ডিবি),டெசிபல் (டி.பி.)
দশমিক,தசம
দশমিক কোড,தசம குறியீடு
দশমিক অঙ্ক,தசம இலக்க
ডেসিফারিং,புரிந்துகொள்ளுதல்
ডিকোডার,டிகோடர்
ডিকোডিং,டிகோடிங்
ডিজিটাল সংক্রমণে ডিকোডিং,டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்
ডিকম্প্রেশন,டிகம்பரஷ்ஷன்
ডিকোপলিং,துண்டித்தல்
ডিকোপলিং সার্কিট,துண்டிப்பு சுற்று
ডিকোপলিং নেটওয়ার্ক,பிணைப்பு நெட்வொர்க்
ডিক্রিপশন,மறைகுறியாக்கம்
ডেডিকেটেড লাইন,அர்ப்பணிக்கப்பட்ட வரி
ডি-এমবেডিং,டி-என்டிங்
ডি-জোর,டி-எம்பேசிஸ்
ডিফল্ট,இயல்புநிலை
গুণমান ত্রুটি,தரத்தில் குறைபாடு
ত্রুটিযুক্ত,குறைபாடுள்ள
ত্রুটিযুক্ত ইউনিট,குறைபாடுள்ள அலகு
সংজ্ঞা,வரையறை
ডিফ্লেশন,விலகல்
বিকৃতি,சிதைவு
ডিফ্র্যাগমেন্টেশন,Defragmentation
ডি-গাউসিং কয়েল,டி-காஸிங் சுருள்
ডিগ্রি,பட்டம்
ডি-ইন্টারলিভার,டி-இன்டர்லீவர்
বিলম্ব লাইন,தாமதக் கோடு
বিলম্ব সময়,தாமத நேரம்
বিলম্বিত ফ্রেম মেমরি,தாமதமான பிரேம் நினைவகம்
বিলম্বিত স্ক্যানিং,தாமதமாக ஸ்கேனிங்
বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত,தாமதமான ஒத்திசைவு சமிக்ஞை
বিতরণ,டெலிவரி
বিতরণ ব্যবস্থাপনা,விநியோக அமைப்பு
ডিমোডুলেশন,டெமோடுலேஷன்
ডেমোডুলেটর কার্ড,டெமோடுலேட்டர் அட்டை
ডেমাল্টিপ্লেক্সার,டெமுல்டிப்ளெக்சர்
মাঠের গভীরতা,வயலின் ஆழம்
অবতরণ,இறங்கு
নকশার সবিস্তার বিবরণী,வடிவமைப்பு விவரக்குறிப்பு
ডেস্কটপ,டெஸ்க்டாப்
ডিটেক্টর আউটপুট,கண்டறிதல் வெளியீடு
বিচ্যুতি,விலகல்
যন্ত্র,சாதனம்
ডিভাইস ড্রাইভার,சாதன இயக்கி
কারণ নির্ণয়,பரிசோதனை
চিত্র,வரைபடம்
ডায়ালগ ট্র্যাক,உரையாடல் டிராக்
ব্যাস মোড,விட்டம் பயன்முறை
ডায়মন্ড স্টাইলাস,டயமண்ட் ஸ்டைலஸ்
ডায়াফ্রাম,உதரவிதானம்
ডায়াফ্রাম্যাটিক শোষণকারী,உதரவிதான உறிஞ்சி
ডাইচোটিক শ্রবণ,டைகோடிக் கேட்பது
ডাইলেট্রিক,மின்கடத்தா
ডাইলেট্রিক ব্রেক- ডাউন,மின்கடத்தா இடைவெளி- கீழே
ডাইলেট্রিক ক্ষতি,மின்கடத்தா இழப்பு
পার্থক্য ফ্রিকোয়েন্সি,வேறுபாடு அதிர்வெண்
পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি),வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி)
পার্থক্য টোন,வித்தியாசமான தொனி
ডিফারেনশিয়াল এম্প্লিফায়ার,வேறுபட்ட பெருக்கி
বিচ্ছুরণ,மாறுபாடு
ডিফিউজার,டிஃப்பியூசர்
অঙ্ক,இலக்கு
ডিজিটাল,டிஜிடல்
ডিজিটাল আর্টিফ্যাক্ট,டிஜிட்டல் கலைப்பொருள்
ডিজিটাল অডিও,டிஜிட்டல் ஆடியோ
ডিজিটাল অডিও ফিল্টার,டிஜிட்டல் ஆடியோ வடிகட்டி
ডিজিটাল অডিও ওয়ার্ক স্টেশন,டிஜிட்டல் ஆடியோ பணி நிலையம்
ডিজিটাল ক্যামেরা,எண்ணியல் படக்கருவி
ডিজিটাল কম্পিউটার,டிஜிட்டல் கணினி
ডিজিটাল ডেটা,டிஜிட்டல் தரவு
ডিজিটাল সম্পাদনা,டிஜிட்டல் எடிட்டிங்
ডিজিটাল এক্সাইটার,டிஜிட்டல் உற்சாகம்
ডিজিটাল ফিল্টার,டிஜிட்டல் வடிகட்டி
ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার,டிஜிட்டல் பிரேம் ஒத்திசைவு
ডিজিটাল heritage তিহ্য,டிஜிட்டல் பாரம்பரியம்
ডিজিটাল চিত্র,டிஜிட்டல் படம்
ডিজিটাল লাইব্রেরি,டிஜிட்டல் நூலகம்
ডিজিটাল মিটার,டிஜிட்டல் மீட்டர்
ডিজিটাল মড্যুলেশন,டிஜிட்டல் பண்பேற்றம்
ডিজিটাল মাল্টিপ্লেক্স,டிஜிட்டல் மல்டிபிளக்ஸ்
ডিজিটাল নেটওয়ার্ক,டிஜிட்டல் நெட்வொர்க்
ডিজিটাল ফলাফল,டிஜிட்டல் வெளியீடு
ডিজিটাল প্লেব্যাক,டிஜிட்டல் பிளேபேக்
ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম),டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்)
ডিজিটাল রেকর্ডিং,டிஜிட்டல் பதிவு
ডিজিটাল বিপ্লব,டிஜிட்டல் புரட்சி
ডিজিটাল সিগন্যাল,டிஜிட்டல் சிக்னல்
ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি),டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி)
ডিজিটাল স্বাক্ষর,டிஜிட்டல் கையொப்பம்
ডিজিটাল প্রযুক্তি,டிஜிட்டல் தொழில்நுட்பம்
অ্যানালগ রূপান্তরকারী ডিজিটাল,அனலாக் மாற்றி டிஜிட்டல்
ডিজিটাল ভিডিও,டிஜிட்டல் வீடியோ
ডিজিটাল ভোল্টমিটার,டிஜிட்டல் வோல்ட்மீட்டர்
ডিজিটালাইজেশন,டிஜிட்டல் மயமாக்கல்
ডিজিটাইজেশন,டிஜிட்டல் மயமாக்கல்
ডিজিটাইজড ভিডিও,டிஜிட்டல் செய்யப்பட்ட வீடியோ
ডিজিটাইজার,டிஜிட்டல்சர்
ম্লান,மங்கலான
মাত্রা,பரிமாணம்
ডিমার,மங்கலான
ডায়োড,டையோடு
ডুব,டிப்
ডিপ্লেক্সার,டிப்ளெக்ஸர்
ডিপোল অ্যান্টেনা,இருமுனை ஆண்டெனா
সরাসরি সম্প্রচার,நேரடி ஒளிபரப்பு
সরাসরি কারেন্ট (ডি সি),நேரடி மின்னோட்டம் (டி சி)
সরাসরি বাছাই,நேரடி எடுப்பது
সরাসরি পড়ার যন্ত্র,நேரடி வாசிப்பு கருவி
সরাসরি রেকর্ডিং,நேரடி பதிவு
দিকনির্দেশক অ্যান্টেনা,திசை ஆண்டெனா
দিকনির্দেশক কাপলার,திசை கப்ளர்
দিকনির্দেশক মাইক্রোফোন,திசை மைக்ரோஃபோன்
নির্দেশিকা,வழிகாட்டுதல்
ডিরেক্টরি,அடைவு
অক্ষম করুন,முடக்கவும்
ডিস্ক অ্যান্টেনা,வட்டு ஆண்டெனா
ডিস্ক ভিত্তিক স্টোরেজ,வட்டு அடிப்படையிலான சேமிப்பு
বিচ্ছিন্ন,தனித்துவமான
ডিস্ক,வட்டு
তথ্য ধারণ করে যে চাকতি,வட்டு இயக்கி
ডিস্ক কোটা,வட்டு ஒதுக்கீடு
ডিস্কেট,டிஸ்கெட்
স্থানচ্যুতি,இடப்பெயர்வு
বিচ্ছুরণ,சிதறல்
উত্পাটন,இடம்பெயர்வு
প্রদর্শন,காட்சி
প্রদর্শন ইউনিট (কনসোল),காட்சி அலகு (கன்சோல்)
অপচয়,சிதறல்
বিচ্ছিন্নতা,அதிருப்தி
বিশুদ্ধ পানি,வடிகட்டிய நீர்
বিকৃতি,சிதைவு
বিতরণ,விநியோகம்
বিতরণ পরিবর্ধক,விநியோக பெருக்கி
বিভাগ,பிரிவு
বিভাজক,வகுப்பான்
নথি,ஆவணம்
Dolby ডিজিটাল,டால்பி டிஜிட்டல்
ডোমেইন,களம்
ডোমেন নিয়ন্ত্রক,டொமைன் கன்ட்ரோலர்
ডপলার এফেক্ট,டாப்ளர் விளைவு
ডাবল মেরু (ডিপোল),இரட்டை கம்பம் (இருமுனை)
ডাবল মেরু একক থ্রো সুইচ,இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்
ডাবল পার্শ্বযুক্ত ডিস্ক,இரட்டை பக்க வட்டு
ডাবল্ট,இரட்டிப்பாகும்
ডাউন ওয়েভ ডাউন,கீழே வரும் அலை
ডাউন স্ট্রিম,டவுன் ஸ்ட்ரீம்
ডাউনলিংক,டவுனிங்க்
ডাউনলোড,பதிவிறக்க Tamil
ডাউনলোড করা,பதிவிறக்குகிறது
অঙ্কন,வரைதல்
ড্রিলিং বিট,துளையிடும் பிட்
ড্রিলিং মেশিন,துளையிடும் இயந்திரம்
ড্রাইভ,இயக்கி
ড্রাম,டிரம்
শুকনো বাল্ব তাপমাত্রা,உலர்ந்த விளக்கை வெப்பநிலை
শুকনো সেল,உலர் செல்
শুকনো সোল্ডার,உலர் சாலிடர்
দ্বৈত চ্যানেল মোড,இரட்டை சேனல் பயன்முறை
ডাবিং,டப்பிங்
ডুড,டட்
ডাম্প,டம்ப்
দ্বৈত,டூப்ளக்ஸ்
সময়কাল,காலம்
ধুলো,தூசி
ডাস্ট বাগ,தூசி பிழை
ধুলা প্রমাণ,தூசி ஆதாரம்
ডাস্টার,டஸ்டர்
গতিশীল,மாறும்
গতিশীল বিট বরাদ্দ,டைனமிக் பிட் ஒதுக்கீடு
গতিশীল ইন্টারমোডুলেশন বিকৃতি (ডিম),மாறும் இடைநிலை விலகல் (மங்கலான)
গতিশীল পরিমাণ,மாறும் அளவு
গতিশীল পরিসীমা,மாறும் வரம்பு
গতিশীল পরিসীমা নিয়ন্ত্রণ,மாறும் வரம்பு கட்டுப்பாடு
ডায়নামো,டைனமோ
কানের ফোন,காது தொலைபேசி
পৃথিবী,பூமி
পৃথিবী বাল্জ,பூமி வீக்கம்
পৃথিবী প্রতিরোধ,பூமி எதிர்ப்பு
আর্থ রড,பூமியின் தடி
আর্থ স্যাটেলাইট,பூமி செயற்கைக்கோள்
আর্থ স্টেশন,பூமி நிலையம்
আর্থ টার্মিনাল,பூமி முனையம்
আর্থিং,பூமி
প্রতিধ্বনি,எதிரொலி
প্রতিধ্বনির কামরা,எதிரொலி அறை
এডি কারেন্ট,எடி நடப்பு
এডি বর্তমান ক্ষতি,எடி தற்போதைய இழப்பு
এজওয়াইজ মিটার,எட்ஜ்வைஸ் மீட்டர்
সম্পাদনা,எடிட்டிங்
কার্যকর অ্যান্টেনা উচ্চতা,பயனுள்ள ஆண்டெனா உயரம்
কার্যকর অ্যান্টেনার দৈর্ঘ্য,பயனுள்ள ஆண்டெனா நீளம்
কার্যকর ভোল্টেজ,பயனுள்ள மின்னழுத்தம்
দক্ষতা,திறன்
স্থিতিস্থাপকতা,நெகிழ்ச்சி
বৈদ্যুতিক স্রাব,மின்சாரம்
বৈদ্যুতিক ক্ষেত্র,மின்சார புலம்
বৈদ্যুতিন ফ্ল্যাশ,மின்சார ஃபிளாஷ்
বৈদ্যুতিক চুলা,மின்சார ஹீட்டர்
বৈদ্যুতিক মিটার,மின்சார மீட்டர்
বৈদ্যুতিক মটর,மின்சார மோட்டார்
বৈদ্যুতিক শক,மின்சார அதிர்ச்சி
বৈদ্যুতিক স্পার্ক,மின்சார தீப்பொறி
বৈদ্যুতিক সরঞ্জাম,மின் சாதனம்
বৈদ্যুতিক শব্দ,மின் சத்தம்
বৈদ্যুতিক ঝড়,மின் புயல்
বৈদ্যুতিকভাবে পরিচালিত বাদ্যযন্ত্র,மின்சாரம் இயக்கப்படும் இசைக்கருவி
বিদ্যুৎ,மின்சாரம்
বিদ্যুৎ সরবরাহ,மின்சாரம் வழங்கல்
ইলেক্ট্রোডাইনামিক,மின்முனைகாட்சி
তড়িৎ - ধারক,மின்னாற்பகுப்பு மின்தேக்கி
বৈদ্যুতিন চৌম্বক,மின்காந்த
বৈদ্যুতিন চৌম্বকীয় ব্যাঘাত,மின்காந்த இடையூறு
বৈদ্যুতিন চৌম্বকীয় হস্তক্ষেপ,மின்காந்த குறுக்கீடு
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,மின்காந்த நிறமாலை
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,மின்காந்த அலை
বৈদ্যুতিন চৌম্বকীয় তরঙ্গ প্রচার,மின்காந்த அலை பிரச்சாரம்
ইলেক্ট্রন একাধিক ফটোোট ्यूब,எலக்ட்ரான் பல ஒளிச்சேர்க்கை
বৈদ্যূতিক গণকযন্ত্র,மின்னணு கால்குலேட்டர்
বৈদ্যুতিন ডেটা প্রসেসিং (ইডিপি),மின்னணு தரவு செயலாக்கம் (ஈடிபி)
বৈদ্যুতিন মেল (ই-মেইল),மின்னணு அஞ்சல் (மின்னஞ்சல்)
বৈদ্যুতিন স্যুইচিং সিস্টেম,மின்னணு மாறுதல் அமைப்பு
ইলেকট্রনিক্স,மின்னணுவியல்
ইলেক্ট্রোপ্লেটিং,மின்முனை
ইলেক্ট্রোস্ট্যাটিক,மின்னியல்
উচ্চতা,உயரம்
এম্বেড,பதிக்கப்பட்ட
এম্বেডড অডিও,உட்பொதிக்கப்பட்ட ஆடியோ
এম্বেডেড সিস্টেম,உட்பொதிக்கப்பட்ட அமைப்பு
প্রতীক,சின்னம்
উঠতি প্রবণতা,வளர்ந்து வரும் போக்குகள்
নিঃসরণ,உமிழ்வு
ইমিটার,உமிழ்ப்பான்
ইমিটার অনুসরণকারী,உமிழ்ப்பான் பின்தொடர்பவர்
ইমিটার টার্মিনাল,உமிழ்ப்பான் முனையம்
ইমিটার-বেস-জংশন,உமிழ்ப்பான்-அடிப்படை-சந்திப்பு
সক্ষম করুন,இயக்கு
Enamelled তার,பற்சிப்பி கம்பி
এনসিফার,என்கிப்பர்
ঘের,அடைப்பு
এনকোড,குறியாக்கம்
এনকোডার,குறியாக்கி
এনকোডিং,குறியாக்கம்
জোড়া লাগানো,குறியாக்கம்
শেষ চিহ্ন,இறுதி குறி
শেষ ব্যবহারকারী,கடைசி பயனாளி
শক্তি,ஆற்றல்
শক্তি ছত্রভঙ্গ,ஆற்றல் பரவல்
শক্তি বিতরণ,ஆற்றல் விநியோகம்
প্রয়োগ,அமலாக்கம்
ইঞ্জিন,இயந்திரம்
প্রকৌশলী,பொறியாளர்
প্রকৌশল,பொறியியல்
ইঞ্জিনিয়ারিং স্টোর,பொறியியல் கடை
খোদাই করা,வேலைப்பாடு
উন্নত,மேம்படுத்தவும்
এনসেম্বল,குழுமம்
কী প্রবেশ করান,விசையை உள்ளிடவும்
এন্টারপ্রাইজ আর্কিটেকচার,நிறுவன கட்டமைப்பு
এনথালপি,என்டல்பி
এনট্রপি,என்ட்ரோபி
এনট্রপি কোডিং,என்ட்ரோபி குறியீட்டு முறை
এনট্রপি অপ্রয়োজনীয়তা,என்ட்ரோபி பணிநீக்கம்
সমান,சமன்
সমতা,சமநிலை
সমতুল্য,சமநிலைப்படுத்தி
সরঞ্জাম,உபகரணங்கள்
সরঞ্জাম কভার,உபகரணங்கள் கவர்
সমতুল্য,இணையான
মুছুন,அழிக்கவும்
মাথা মুছুন,தலையை அழிக்கவும்
ক্ষয়,அரிப்பு
অনিশ্চিত,ஒழுங்கற்ற
ত্রুটি,பிழை
ত্রুটি নিয়ন্ত্রণ কোডিং,பிழை கட்டுப்பாட்டு குறியீட்டு முறை
ত্রুটি সংশোধন,பிழை திருத்தம்
ত্রুটি সনাক্তকরণ,பிழை கண்டறிதல்
শিল্প খাত,பிழை கையாளுதல்
ত্রুটি সম্ভাবনা,பிழை நிகழ்தகவு
ইথারনেট,ஈத்தர்நெட்
ইথারনেট তারের,ஈத்தர்நெட் கேபிள்
ইউজেনিক্স,யூஜெனிக்ஸ்
খালি করা,வெளியேற்றம்
বিনিময়,பரிமாற்றம்
উত্তেজনাপূর্ণ,உற்சாகம்
এক্সিকিউট,செயல்படுத்த
সঞ্চালনের সময়,மரணதண்டனை நேரம்
নিষ্কাশন,வெளியேற்ற
প্রস্থান,வெளியேறு
প্রসারিত,விரிவாக்கப்பட்டது
সম্প্রসারণ ভালভ,விரிவாக்கம் வால்வு
পরীক্ষা,பரிசோதனை
দক্ষ পদ্ধতি,நிபுணர் அமைப்பு
অন্বেষণ,ஆராயுங்கள்
অনুসন্ধানকারী,ஆய்வுப்பணி
এক্সপো (প্রদর্শনী),எக்ஸ்போ (கண்காட்சி)
বিদ্যুৎ সরবরাহের বর্ধন,மின்சாரம் வழங்கல்
বাহ্যিক নিয়ন্ত্রণ,வெளிப்புற கட்டுப்பாடு
বাহ্যিক স্মৃতি,வெளிப்புற நினைவகம்
বাহ্যিক সংগ্রহস্থল,வெளிப்புற சேமிப்பு
বাহ্যিক থ্রেড,வெளிப்புற நூல்
নির্যাস,பிரித்தெடுக்கவும்
এক্সট্রানেট,எக்ஸ்ட்ராநெட்
বানোয়াট,புனையல்
দিক,முகம்
