Kannada,Hindi
ಸುರಕ್ಷತೆಯ ಅಂಶ,सुरक्षा गुणांक
ಪತನ,प्रवणता
ಫೇಶಿಯಾ,मुख पट्टी
ಫೇಶಿಯಾ ಬೋರ್ಡ್,मुख पट्टी बोर्ड
ದೋಷ,भ्रंश
ಕ್ಷೇತ್ರ ತೇವಾಂಶ,क्षेत्रीय नमी
ಅಂತಿಮ ತೇವಾಂಶ ಸಮಾನ,क्षेत्रीय आर्द्रता तुल्यांक
ಫಿಲೆಟ್ (ಗಾರೆ),मसाले की चपती/फिलेट
ಅಂತಿಮ,कलश
ಅಂತಿಮ ಮಾಪನ,अंतिम मापन
ಅಂತಿಮ ಪಾವತಿq,अंतिम भुगतान
ಅಂತಿಮ ಪೂರ್ವ ಒತ್ತಡ,अंतिम पूर्व प्रतिबल
ಅಂತಿಮ ಒತ್ತಡ,अंतिम तनाव
ಹಣಕಾಸಿನ ಕಾರ್ಯಸಾಧ್ಯತೆ,वित्तीय संभाव्यता
ಉತ್ತಮವಾದ ಒಟ್ಟು,महीन समुच्चय/बारीक मिलावा
ಬಿರುಕುಗೊಂಡ ಬಂಡೆ,विदीर्ण शैल
ಧ್ವಜದ ಕಲ್ಲು,पटिया पत्थर
ಫ್ಲೆಮಿಶ್ ಬಂಧ,फ्लेमिश चाल
ಮಿನುಗುತ್ತಿದೆ,फ्लैशिंग/जल रोधी झिल्ली
ಹೊಳೆಯುವ ಸ್ಟ್ರೀಮ್,सद्योवेगी सरिता
ಫ್ಲಾಟ್ ಛಾವಣಿ,सपाट छत
ಫ್ಲೆಚೆ,फलीके
ಫ್ಲೆಮಿಶ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,फ्लेमिश गार्डन वाल चाल
ಫ್ಲಿಂಟ್,चकमक प्रस्तर
ಫ್ಲಿಂಟ್ ಗೋಡೆ,फ्लिंट दीवार
ತೇಲುವ ಮಹಡಿ,प्लवमान फर्श
ಫ್ಲೋಕ್ಯುಲೇಷನ್,उर्णन
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಮಿತಿ,ऊर्णन सीमा
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಅನುಪಾತ,ऊर्णन अनुपात
ಫ್ಲೋಕಲ್ಸ್,ऊर्णिका
ಮಹಡಿ,फर्श
ಮಹಡಿ ಮುದ್ರೆ,फर्शरुद्धक/फर्श सील
ಹರಿವು,प्रवाह
ಏರಿಳಿತ,उच्चावचन
ಕಾಲಿಡುವುದು,पाद
ಅಡಿಪಾಯ,नींव
ಉಚಿತ ಪತನದ ಬ್ಯಾರೋ ಟಾಪಿಂಗ್ ಮಿಕ್ಸರ್,मुक्त प्रपात बैरो उद्वर्ती मिश्रक
ಉಚಿತ ಪತನ ಮಿಕ್ಸರ್ (ಡ್ರಮ್ ಪ್ರಕಾರ),मुक्त प्रपात मिश्रक (ढोल के आकार का)
ಉಚಿತ ಕಲ್ಲು,मुक्त पत्थर
ಫ್ರೆಶ್ಸೆಟ್,नदीपूर
ಘರ್ಷಣೆ ರಾಶಿ,घर्षण पाइल
ಕಪ್ಪೆ,किश्ती/फॉग
ಗೇಬಲ್,त्रयंकी
ಗ್ಯಾಬ್ಲೆಟ್,लघु त्रयंकी
ಗ್ಯಾಂಬ್ರೆಲ್ ಛಾವಣಿ,गैमबरेल छत
ಗೇಜ್,गेज (रेल पथ)
ಅಳತೆ ವಿಭಾಗ,प्रमापन परिच्छेद
ಮಾಪಕ ನಿಲ್ದಾಣ,प्रमापन स्थल
ಸಾಮಾನ್ಯ ಸ್ಥಳ ಯೋಜನೆ,सामान्य अवस्थापन अनुविक्षेप
ಸಾಮಾನ್ಯ ವಾತಾಯನ,सामान्य संवातन
ಜಿ ಹಾರಿಜಾನ್ ಅಥವಾ ಗ್ಲೇ ಹಾರಿಜಾನ್,संस्तर या ग्ले संस्तर
ತನಕ ಗ್ಲೇಶಿಯಲ್,हिमगोलाश्म मृत्तिका
ಗ್ನೀಸ್,नाइस
ಸರಕುಗಳ ಅಂಗಳ,माल यार्ड
ಗ್ರೇಡಿಯಂಟ್ ಪ್ರತಿರೋಧ,प्रवणता प्रतिरोध
ಗ್ರಾನೈಟ್,ग्रेनाइट
ಹರಳಿನ ರಚನೆ,दानेदार संरचना
ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್,कणनन
ಗ್ರ್ಯಾನ್ಯೂಲ್,दाना
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನೀರು ಮುಕ್ತ ನೀರು,गृरूत्व जल या मुक्त जल
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಂಗಳ,मार्शलिंग गुरुत्वीय यार्ड
ದೊಡ್ಡ ಮಣ್ಣಿನ ಗುಂಪು,बृहत् मृदा समूह
ಗ್ರಿಲ್ಲೇಜ್ ಅಡಿಪಾಯ,झंझरी/ग्रिलेज नींव
ನೆಲದ ಕೈ ಮೋಲ್ಡಿಂಗ್,भूहस्त पथाई
ಗುಂಪು ಮಾಡಲಾದ ಡಾಕ್,समूहित गोदी
ಗುಂಪು ವಸತಿ,सामूहिक आवासन
ಅತಿಥಿ ಕೊಠಡಿ,अतिथि कक्ष
ಗಟಾರ,नाली
ಗಟಾರ ಹೊರುವವನು,नाली धारक
ಗಟರ್ ಚೆಕ್,नाली रोधक
ಸುತ್ತಿಗೆ ಡ್ರೆಸ್ಸಿಂಗ್,हथौड़ा गढ़ाई
ಬಂದರು,पोताश्रय
ಆಶ್ರಯ ಬಂದರು,आश्रय देने वाले पोताश्रय
ಹಾರ್ಡ್ ಪ್ಯಾನ್,कठोर तल
ಶಿರೋಲೇಖ,तोड़ा/हैडर
ಹೆಡರ್ ಬಾಂಡ್,तोड़ा/हैडर चाल
ಹೆಡರ್ ಕೋರ್ಸ್,तोड़ा रद्दा
ಹೆಡ್ ಗೇಟ್ ರಚನೆ,मुख फाटक संरचना
ಕಾಲುವೆಯ ಮುಖ್ಯಸ್ಥ,नहर का शीर्ष
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,मुख नियंत्रक
ಹೆರಿಂಗ್ ಮೂಳೆ ಬಂಧ,लहरिया चाल
ಹಾರ್ಟಿಂಗ್,भरत
ತೇವಗೊಳಿಸುವ ಶಾಖ,सिक्तन उष्मा
ಹೆಚ್ಚಿನ ಅಲ್ಯೂಮಿನಾ ಸಿಮೆಂಟ್,अक्षि-एल्यूमिना सीमेन्ट
ಹಿಪ್,पुट्ठा
ಹಿಪ್ ಕ್ಯಾಪಿಂಗ್,पुट्ठा मुंडेरी
ಹಿಪ್ಡ್ ಎಂಡ್,कूट सिरा
ಹುಡ್,छत्रक
ಹುಡ್ ಮೋಲ್ಡಿಂಗ್,गढ़ा छत्रक
ಹುಕ್ ಕಾನೂನು,हुक का नियम
ಹೂಪ್ ಕಬ್ಬಿಣ,पत्ती लोहा
ಹಾರಿಜಾನ್,संस्तर/होराइजन
ಆರ್ದ್ರತೆ,आद्रीकरण
"ಆರ್ದ್ರತೆ, ಸಂಪೂರ್ಣ",निरपेक्ष आद्रता
"ಆರ್ದ್ರತೆ, ಸಾಪೇಕ್ಷ",आपेक्षिक आद्रता
ಹಂಪ್ ಯಾರ್ಡ್,हम्प यार्ड
ಹೈಡ್ರಾಲಿಕ್ ಒತ್ತಡ,द्रवचालित दाब
ಜಲಸಂಚಯನ,जलयोजन
ಜಲವಿಚ್ಛೇದನ,जल अपघटन
ಹೈಡ್ರೊಲೈಟಿಕ್ ಆಮ್ಲೀಯತೆ,चल अपघटनी अम्लता
ಹೈಡ್ರೋಮಾರ್ಫಿಕ್ ಮಣ್ಣು,जलकृत मृदा
ಹೈಡ್ರೋಫಿಲಿಕ್ ಕೊಲೊಯ್ಡ್,जलरागी कोलाइड
ಹೈಡ್ರೋಫೋಬಿಕ್ ಕೊಲೊಯ್ಡ್,जलविरागी कोलाइड
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡದ ಅನುಪಾತ,स्थिरद्रवीय दाब अनुपात
ಹೈಗ್ರೊಸ್ಕಾಪ್ಟಿಕ್ ಗುಣಾಂಕ,आद्रताग्रही गुणांक
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,आद्रताग्राही नमी
ಹೈಡ್ರೋಸ್ಕೋಪಿಸಿಟಿ,आर्द्रताग्राहिता
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,आर्द्रताग्राही नमी
ಹೈಪರ್ಬೇರಿಕ್ ಚೇಂಬರ್,हाईपरबैरिक कक्ष
ಹೈಪರ್ಸ್ಟಾಟಿಕ್ ಫ್ರೇಮ್,अपेक्षाधिक ढाँचा
ಹೈಪ್ಸೋಮೀಟರ್,जलक्वथनांकमापी
ಇಲ್ಯುಮಿನೇಷನ್,प्रदीप्ति
ಇಂಬಿಬೇಷನ್ ತೇವಾಂಶ,अंतःशोषणी आर्द्रता
ಬಲಿಯದ ಮಣ್ಣು,अपूर्ण परिणत मृदा
ವಶಪಡಿಸಿಕೊಂಡ ಡಾಕ್,अवरुद्ध गोदी
ಭೂ ಆದಾಯ ಹೆಚ್ಚಳ,भू आय वृद्धि
ಸ್ವತಂತ್ರ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,स्वतंत्र पाड़
ಇಂಡರೇಟೆಡ್,कठोरीकृत
ಆರಂಭಿಕ ಪ್ರಿಸ್ಟ್ರೆಸ್,प्रारम्भिक पूर्व प्रतिबल
ಆರಂಭಿಕ ಒತ್ತಡ,प्रारम्भिक तनाव
ಒಳನಾಡಿನ ಜಲಮಾರ್ಗ ಬಂದರು,अन्तर्देशी जलमार्ग पत्तन
ಇನ್ಸುಲೇಟಿಂಗ್ ಬೋರ್ಡ್,विसंवाहन पट्ट
ಮಧ್ಯಂತರ ಬಂದರು,मध्यवर्ती पत्तन
ಆಂತರಿಕ ಘರ್ಷಣೆ,आन्तरिक धर्षण
ಇಂಟ್ರಾಜೋನಲ್ ಮಣ್ಣು,अंतः क्षेत्रीय मृदा
ಅಯಾನು,आयन
ಅಯಾನು ವಿನಿಮಯ,आयन विनिमय
ಕಬ್ಬಿಣದ ಪ್ಯಾನ್,लोह स्तर
ನೀರಾವರಿ ಭೂಮಿ,सिंचित भूमि
ನೀರಾವರಿ,सिंचाई
ನೀರಾವರಿ ಸೆಸ್,सिंचाई उपकर
ಜಾಂಬ್,पाखा
ಜೋಗಲ್,गुज्झी
ಜೋಗಲ್ ಪಿನ್,संधि पिन
ಜೂಲ್,जूल
ಜಂಪರ್,जम्पर
ಕಿಲೋಗ್ರಾಂ,किलोग्राम
ಕಿಲೋಗ್ರಾಂ ಬಲ,किलोग्राम बल
ಕಿಲೋಗ್ರಾಂ ಫೋರ್ಸ್ ಮೀಟರ್,किलोग्राम बल मीटर
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,किलोवाट घण्टा
ಕಿಂಗ್ ಮುಚ್ಚುವಿಕೆ,नर डेली/किंग क्लोजर
ಅಡಿಗೆ,रसोई
ಲೇಸ್ಡ್ ಕಾಲಮ್,लेसित स्तम्भ
ಹಿಂದುಳಿದಿದೆ,वेष्ठन
ಲ್ಯಾಮೆಲ್ಲಾ ರೂಟ್,लमेला छत
ಲ್ಯಾಮಿನಾರ್ ಹರಿವು,स्तरीय प्रवाह
ದೀಪದ ರಂಧ್ರ,दीपछिद्र
ಭೂಮಿ ಸಂಚಯ,भूमि अभिवृद्धि
ಲ್ಯಾಂಡ್ ಸ್ಲೈಡಿಂಗ್,भूस्खलन
ಲ್ಯಾಟರೈಟ್,लैटेराइट
ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು,लैटेराइट मृदा या लैटोसॉल
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,बृहत संख्या सिद्धांत
ಲೇಔಟ್ ಯೋಜನೆ,अभिन्यास अनुविक्षप
ಖಾತಾ ಪುಸ್ತಕ,पाड़-बेड़ा
ಸುಣ್ಣದ ಪ್ಯಾನ್,चूना तल
ಲಿಂಟೆಲ್,लिंटल
ದ್ರವ ಮಿತಿ,द्रव सीमा
ಲೈವ್ ಲೋಡ್,चल भार
ಲೋಮ್,टुमट
ಸ್ಥಳೀಯ ನಿಷ್ಕಾಸ ವಾತಾಯನ,स्थानीय निर्वात संवातन
ಲೋಕೋ ಅಂಗಳ,लोको यार्ड
ಲೋಸ್,लोएस
ಕಡಿಮೆ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,निम्न सुघट्यता सीमा
ಕಡಿಮೆ ಶಾಖ ಸಿಮೆಂಟ್,अल्प ऊष्मा सीमेंट
ಯಂತ್ರ ಮೋಲ್ಡಿಂಗ್,यांत्रिक पथाई
ಮ್ಯಾಕ್ರೋಸ್ಟ್ರಕ್ಚರ್,स्थूल संरचना
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,प्रमुख शीर्ष नियंत्रक
ಮುಖ್ಯ ಬಂದರು,मुख्य पत्तन
ಮೇಕಪ್ ಗಾಳಿ,पुनःपूर्तिवायु
ಮನ್ಸಾರ್ಡ್,मैनसई
ಮಾರ್ಷಲಿಂಗ್ ಯಾರ್ಡ್,मार्शलिंग यार्ड
ಕಲ್ಲುಗಾರಿಕೆ,चिनाई
ಪಕ್ವವಾಗುತ್ತಿರುವ ತಾಪಮಾನ,परिपाक तापक्रम
ಮೆಜ್ಜನೈನ್ ಮಹಡಿ,मध्य तल
ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ,यांत्रिक विश्लेषण
ಯಾಂತ್ರಿಕ ವಾತಾಯನ,यांत्रिक संवातन
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,मीटरी पद्धति
ಸೂಕ್ಷ್ಮ ರಚನೆ,सूक्ष्म संरचना
ಮಿಲಿ ಸಮಾನ,मिली तुल्यांक
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ,मिली तुल्यांक प्रति लीटर
ಖನಿಜ,खनिज
ಖನಿಜ ಮಣ್ಣು,खनिज मृदा
ಚಿಕ್ಕ ಬಂದರು,लघु पत्तन
ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ,कलमी डेली
ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್,जल मृदा कोलाइड
ತೇವಾಂಶ,आर्द्रतांश
ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್,आर्द्रता प्रवणता
ಏಕಶಿಲೆ,मोनोलिथ/एकाश्म
ಮೊನೊರೈಲ್,मोनोरेल
ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ,राष्ट्रीय पोताश्रय परिषद
ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ,प्राकृतिक तल
ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ,प्राकृतिक परिष्कृति
ನೈಸರ್ಗಿಕ ಬಂದರು,प्राकृतिक पोताश्रय
ನೈಸರ್ಗಿಕ ವಾತಾಯನ,प्राकृतिक संवातन
ನೌಕಾ ಬಂದರು,जल सेना पोताश्रय
ನ್ಯೂಟನ್,न्यूटन
ಏಕರೂಪವಲ್ಲದ ಹರಿವು,असम प्रवाह
ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ,उपभोक्ता जल दर
ಎಣ್ಣೆ ಬಣ್ಣ,तेल रंगलेप
ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್,तेल कूप सीमेंट
ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ,मुक्त पृष्ठ वाहिका प्रवाह
ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ,अनुकूलतम आर्द्रता
ಸಾವಯವ ಮಣ್ಣು,जैव मृदा
ದೃಷ್ಟಿಕೋನ,अभिविन्यास
ಆರ್ಥೋಗೋನಲ್,लाम्बिक
ಒರ್ಟ್ಸ್ಟೈನ್,ओर्टस्टीन
ಬಾಹ್ಯ ಸಂಕೇತ,बाह्य सिगनल
ಆಕ್ಸಿಡೀಕರಣ,ऑक्सीकरण
ಪ್ಯಾಂಟ್ರಿ,रसोई भण्डार
ಪ್ಯಾರಪೆಟ್,मुंडेेर
ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ,मुंडेर दीवार
ಮೂಲ ವಸ್ತು,मूल सामग्री
ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್,बजरी प्लास्टर
ಪೆಡಲ್ಫರ್,पेडल्फर
ಪೆಡೋಕಲ್,पेडोकल
ಪೆಡೋಜೆನೆಸಿಸ್,मृदा उत्पत्ति
ಪೆಡೋಲಜಿ,मृदा रचना विज्ञान
ಪೀಡೋಸ್ಪಿಯರ್,मृदा मंडल
ಪೆನೆಟ್ರೋಮೀಟರ್,वेधनमापी
ಪೆಂಟ್ ಛಾವಣಿ,छज्जा छत
ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್,पाचक कर्मक
ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ,विश्लेषण अवधि
ಪರ್ಪೆಂಡ್,खड़ा जोड़
ಪರ್ಸರ್ಪ್ಶನ್,आशोषण
ಪಿಯರ್,प्रस्तम्भ
ಪಿಲಾಸ್ಟರ್,भित्ति स्तम्भ
ಪಿಚ್,ढाल/प्रवणता
ಪಿಚ್ ಛಾವಣಿ,ढालू छत
ಸರಳ ಕಾಂಕ್ರೀಟ್,अप्रबलित कंक्रीट
ಪ್ಲೇನ್ ಕೋನ,समतल कोण
ಬಯಲು ಅಂಗಳ,समतल यार्ड
ಪ್ಲಾನ್ಸೋಲ್,प्लानसॉल
ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ,सुघट्यता संसक्ति
ಪ್ಲಾಸ್ಟಿಟಿ,पराप्रत्यास्थता
ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ,सुघट्यता सूचकांक
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ,सुघट्यता सीमा
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ,सुघट्यता पिरसर
ಪ್ಲಾಟಿ ರಚನೆ,पटली संरचना
ಸ್ತಂಭ,कुरसी
ನೇಗಿಲು ಮಣ್ಣು,हल मृदा
ಪ್ಲಮ್ ಕಲ್ಲು,प्लम पत्थर
ಪೊಡ್ಜೋಲ್,पाडजोल
ಸೂಚಿಸುತ್ತಿದೆ,टीप
ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ,बहुकोणी दीवार
ರಂಧ್ರದ ಜಾಗ,रंध्र अवकाश
ಬಂದರು,पत्तन
ಧನಾತ್ಮಕ ವಾತಾಯನ,प्रभावी संवातन
ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು,प्रशाद्वल मृदा
ನಿಖರತೆ,परिशुद्धता
ಪ್ರಾಥಮಿಕ ಕಣ,प्राथमिक कण
ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ,प्रिज्मीय संरचना
ಉತ್ಪಾದಕ ಕೆಲಸ,उत्पादक कार्य
ಯೋಜನೆಯ ಸಮರ್ಥನೆ,परियोजना औचित्य समर्थन
ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ,संरक्षक कार्य
ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್,आभासी माइसीलियम
ಕೊಚ್ಚೆಗುಂಡಿ,पडल
ಪಗ್ಗಿಂಗ್,रौंदना
ಪ್ಯೂಮಿಸ್,झाँवा
ಪಂಚೆಯಾನ್,थूनी
ಬೊಂಬೆ,पपेट
ಪುಟ್ಲಾಗ್,कड़ी
ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,धारण पल्लियों का पाड़
ಪ್ರಮಾಣ ಸರ್ವೇಯರ್,मात्रा सर्वेक्षक
ಕ್ವಾರಿ ಸಾಪ್,खदान रस
ಕ್ವೇ,भित्ति घाट
ರಾಣಿ ಮುಚ್ಚುವಿಕೆ,मादा डेली/क्वीन क्लोजर
ಕ್ವೊಯಿನ್,कोनिया
ರಾಫ್ಟ್ ಅಡಿಪಾಯ,रैफ्ट बेड़ा नींव
ರೇಕರ್,तिरछी टेक
ರೇಕಿಂಗ್,रेकिंग
ರಾಕಿಂಗ್ ಬಾಂಡ್,तिरछी चाल
ಮಿನುಗುವ ರೇಕಿಂಗ್,नति जलरोधी झिल्ली
ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು,द्रुत परिवर्ती प्रवाह
ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ,वसूलीयोग्य भुगतान
ಕೆಂಪು ಭೂಮಿ,लाल मिट्टी
ಕೆಂಪು ಲೋಮ್,लाल दुमट
ನಿಯಂತ್ರಕ,नियंत्रक/रेगुलेटर
ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು,रेगर या काली कपासी मृदा
ಮರುಪಾವತಿ ಒಪ್ಪಂದ,वापस भुगतान ठेका
ಉಳಿದ ಕುಗ್ಗುವಿಕೆ,अवशिष्ट संकुचन
ಉಳಿಕೆ ಮಣ್ಣು,अवशिष्ट मृदा
ಬಹಿರಂಗಪಡಿಸಿ,बाह्य पक्ष
ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ,बाह्य पक्ष पिन
ರಿವೀಲ್ ಟೈ,बाह्य पक्ष बंधक
ರಿಡ್ಜ್,कूट
ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್,कूट मुंडेरी
ನದಿ,नदी
ರೋಡ್ ಸ್ಟೇಡ್,पोताश्रेय द्रोणों
ಒರಟು ಪ್ಲಾಸ್ಟರ್,दानेदार प्लास्टर
ಅವಶೇಷಗಳು,ढोंका
ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,ढोका चिनाई
ಅವಶೇಷಗಳ ಗೋಡೆ,ढोंका भित्ति
ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ,चालू मापन या मध्यवर्ती मापन
ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,सुरक्षी धारण क्षमता/अनुमेय धारण क्षमता
ಉಪ್ಪು ಮೆರುಗು,लवण परिष्कृति
ಮಾದರಿ ಅಳತೆ,प्रतिदर्श आमाप
ಮಾದರಿ ವಿತರಣೆ,प्रतिचयन वितरण
ಮಾದರಿ ದೋಷ,प्रतिचयन त्रुटि
ಮರಳು,बाल
ಮರಳು ಮುಕ್ತಾಯ,बलुई परिष्कृति
ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್,रेत हस्त पथाई
ಮರಳುಗಾರಿಕೆ,बालू घर्षण
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು,संतृप्त मृदा
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್,संतृप्त मृदा लेई
ಶುದ್ಧತ್ವ ಸಾರ,संतृप्ति निष्कर्षण
ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು,संतृप्ति प्रतिशतता
ಸಾಸರ್ ಗುಮ್ಮಟ,शराविका गुम्मद
ಸ್ಕ್ಯಾಫೋಲ್ಡ್,पाड़
ಸ್ಕಿಸ್ಟ್,शिस्ट
ಸಮುದ್ರ ಬಂದರು,समुद्री अथवा महासागरीय पत्तन
ರಹಸ್ಯ ಗಟಾರ,गुप्त वाहिका
ಎರಡನೇ,सेकन्ड
ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ,सादन विश्लेषण
ಅರೆ ಕೃತಕ ಬಂದರು,सामि कृत्रिम पोताश्रय
ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್,अर्द्ध-ज्वारीय गोदी
ವಯಸ್ಸಾದ,जरावस्था
ಶೇಲ್,शेल
ಹಾಳೆಯ ರಾಶಿ,चादरी पाइल
ಕುಗ್ಗುವಿಕೆ ಮಿತಿ,संकुचन सीमा
ಶಟರಿಂಗ್,तख्ताबन्दी
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,सियालिटिक मृदा
ಸಿರೋಜೆಮ್,सीरोजेम
ಸಿಲ್,देहली या सिल
ಹೂಳು,साद
ಏಕ ಮಾಂಸದ ರಕ್ತ,इकहरी फ्लेमिश चाल
ಏಕ ಹರಳಿನ ರಚನೆ,एकल कणीय संरचना
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,अधकचरी मृदा
ಸ್ಕರ್ಟಿಂಗ್,अंचल
ಸ್ಲೀಪರ್ ಗೋಡೆ,आधार भित्तियाँ
ಸೈಡ್ ಗಟರ್,सर्पी वाहिका
ಸ್ಲೈಡ್ ನಿಯಮ,परिकलन पट्टिका
ಸ್ಲಿಪ್ ಡಾಕ್,सर्पण गोदी
ಸ್ಮೋನಿಜಾ,स्मोनिटजा
ನೆನೆಯುವುದು,समतापकरण
ಮಣ್ಣಿನ ಸಂಘ,मृदा समवाय
ಮಣ್ಣಿನ ವರ್ಗ,मृदा वर्ग
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,मृदा सम्मिश्र
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,मृदा संसक्ति
ಮಣ್ಣಿನ ಕುಟುಂಬ,मृदा परिवार
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,मृदा सार
ಮಣ್ಣಿನ ತೇವಾಂಶ,मृदा नमी
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,मृदा नमी अभिवृद्धि
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,मृदा नयी न्यूनता
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,मृदाकारिकी
ಮಣ್ಣಿನ ಕಣ,मृदा कण
ಮಣ್ಣಿನ ಹಂತ,मृदा प्रावस्था
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,मृदा परिच्छेदिका
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,मृदा अभिक्रिया
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,मृदा कणवर्ग
ಮಣ್ಣಿನ ಸರಣಿ,मृदा श्रेणी
ಮಣ್ಣಿನ ಪರಿಹಾರ,मृदा घोल
ಮಣ್ಣಿನ ರಚನೆ,मृदा संरचना
ಮಣ್ಣಿನ ರಚನೆ,मृदा गठन
ಮಣ್ಣಿನ ಪ್ರಕಾರ,मृदा प्रकार
ಸೋಲಮ್,सोलम
ಸೋರ್ಪ್ಶನ್,शोषण
ಸ್ಪ್ಯಾಲ್ಸ್,कत्तर
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,विशिष्ट आयन प्रभाव
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,चौकोर रद्देदार ढोका चिनाई
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,नियमित चौकोर रद्देदार ढोका चिनाई
ಸ್ಥಿರ ಹರಿವು,अपरिवर्ती प्रवाह
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,सोपानी जलरोधी झिल्ली
ಜಿಗುಟುತನ,चिपचिपापन
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,चिपकन बिंदु
