Odiya,Hindi
ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ,अंकीय प्रदर्श
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,अंकीय फिल्टर
ଡିଜିଟାଲ୍ ଫିଲ୍ଟରିଂ |,अंकीय फिल्टरन
ସାଂଖ୍ୟିକ ଯୁକ୍ତି,अंकीय तर्क
ସାଂଖ୍ୟିକ ଯୁକ୍ତି,अंकीय तर्क
ଡିଜିଟାଲ୍ ମଲ୍ଟିମିଟର |,अंकीय बहुमापी
ଡିଜିଟାଲ୍ ପଲିମିଟର |,अंकीय बहुमापी
ଡିଜିଟାଲ୍ ପଲ୍ସ |,अंकीय स्पंद
ଡିଜିଟାଲ୍ ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,अंकीय संकेत प्रक्रमण
ଡିଜିଟାଲ୍ ଟେଲିଭିଜନ |,अंकीय टेलिविज़न
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,अंकीय अनुरूप परिवर्तक
ବୀମା,विमा
ଡାଇମେନ୍ସନାଲ୍ ସମୀକରଣ |,विमीय समीकरण
ଡାୟୋଡ୍,डायोड
ଡାୟୋଡ୍ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |,डायोड अभिलक्षण
ଡାୟୋଡ୍ ଚରିତ୍ରିକ ବକ୍ର |,डायोड अभिलक्षणिक वक्र
ଡାୟୋଡ୍ ଡିଟେକ୍ଟର୍ |,डायोड संसूचक
ଡାୟୋଡ୍ ଗୁଣକ,डायोड गुणक
ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ / DTS |,डायोड ट्रांजिस्टर तर्क/डी.टी.एस.
daughter ିଅ,नति
ନାଟି ସୁଇଚ୍ |,नति स्वच
ଡିଜାଇଗୋଟିକ୍ |,द्वियुग्मक
ଡିପୋଲ୍ |,द्विध्रुव
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,द्विध्रुव ऐन्टेना
dirac,डिरैक
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,प्रत्यक्ष पता
ସିଧାସଳଖ ଯୋଡି |,प्रत्यक्ष युग्मन
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),प्रत्यक्ष स्मृति अभिगम (डी.एम.ए.)
ପ୍ରତ୍ୟକ୍ଷ ଲେଖା ସଂସ୍ଥା |,प्रत्यक्ष लेखन निकाय
ଦିଗଦର୍ଶନ,दिक्-युग्मक/दिशिक युग्मक
ଦିଗଦର୍ଶନ ଲାଭ |,दिशात्मक लब्धि
ଦିଗଦର୍ଶନ |,दिशिकता
ଦିଗ ଆଣ୍ଟେନା |,दिशक ऐन्टेना
ଅକ୍ଷମତା ଅନୁସନ୍ଧାନ |,असमर्थकारी अन्वेषी शलाका
ବିଛିନ୍ନ କରନ୍ତୁ |,विकोडांतरण
ବୁଡ ପକାଇବା |,विसर्जन
"ବୁଡିବା ଲ୍ୟାମ୍ପ, ବୁଡିବା ଲ୍ୟାମ୍ପ |","विसर्जन दीप, विसर्जन लैंप"
କଣିକା ପଦାର୍ଥ |,विविक्त घटक
ବଣ୍ଟନ କର,विविक्तकर
ଅବତଳ ଆଣ୍ଟେନା |,अवतल ऐन्टेना
ଡିସ୍କ,डिस्क
ବିସ୍ଥାପନ ସ୍ଥିର (ସ୍ଥିର),विस्थापन स्थिरांक (नियतांक)
ବିସ୍ଥାପନ କରେଣ୍ଟ |,विस्थापन धारा
ବିସ୍ଥାପନ ତ୍ରୁଟି |,विस्थापन त्रुटि
ପ୍ରଦର୍ଶନ,प्रदर्श
କ୍ଷୟ,क्षय
ବିକୃତି,विरूपण
ବିକୃତି କ୍ଷତି |,विरूपण क्षतिरूपण
ବିକୃତ ସାମ୍ପ୍ରତିକ ପରିସର |,विरूपण धारा श्रेणी
ବିକୃତ ପ୍ରବାହ କ୍ଷୟ |,विरूपण धारा रोट
ବିକୃତି ସମ୍ବେଦନଶୀଳତା |,विरूपण असुग्राहिता
ବିଭ୍ରାଟ ଲାଭ ମାର୍ଜିନ |,विरूपण लब्धि उपांत
ବିକୃତି ଇନପୁଟ୍ ପ୍ରତିରୋଧ |,विरूपण निवेश प्रतिरोध
ବିକୃତ ଲୁପ୍ ଲାଭ |,विरूपण पाश लब्धि
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,वितरित प्रवर्धक
ବଣ୍ଟନ ଗୁଣକ,वितरण गुणक
ଭେରିଏସନ ରିସିଭର୍,विभिन्नता अभिग्राही
ଶୂନ ବିଭାଜନ ପରୀକ୍ଷା |,शून्य विभाजन परीक्षण
ଡି-ସ୍ତର |,डी-परत
ଆୟନୋସାଇଫର୍ ର ଡି-ସ୍ତର |,आयनमंडल का D-परत
d-moss,डी-मॉस
ଡଲବି ଶରୀର |,डॉल्बी निकाय
ପ୍ରଭାବଶାଳୀ ପୋଲ,प्रभावी ध्रुव
ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |,प्रभावी ध्रुव प्रतिकार
ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |,दाता अपद्रव्य
ଦାତା ସାମଗ୍ରୀ |,दाता पदार्थ
dontcare ସ୍ଥିତି |,डॉन्टकेयर स्थिति
ବ୍ୟଭିଚାର,अपमिश्रण
ଡୋପଲର ପ୍ରଭାବ,डॉप्लर प्रभाव
ଡୋପଲର ରାଡାର |,डॉप्लर रेडार
ଡୋସିମିଟର |,डोसीमीटर
ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,बिंदु मैट्रिक्स
ପଏଣ୍ଟ ନୋଟେସନ୍,बिंदु संकेतन
ଦଳୀୟ ସମସ୍ୟା |,द्विअंतीय निर्गम
ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |,द्विपरत संधारित्र
ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,द्विअनुनादी क्लिस्ट्रॉन
ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ,द्विपार्श्व पट्टी
ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |,द्विपार्श्विक पी सी बोर्ड
ଡବଲ୍ ମାର୍କିଂ,द्वि चिह्नन
ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର,द्विट्रांजिस्टर
ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,द्वि समस्वरित प्रवर्धक
ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,द्विसमस्तर ट्राजिस्टर प्रवर्धक
ଦୁଇଗୁଣ,द्विगुणक
ବାଧା ସମୟ,व्यवरोध काल
ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍,निर्गम इलेक्ट्रोड
ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,निर्गम इलेक्ट्रोड अनुगामी
d ram,डी रैम
d ram,डी रैम
ରନ୍ ଅଫ୍ ସେଲ୍ |,अपवाह कोष्ट
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,अपवाह धारा
ରନ୍ ଅଫ୍ ବେଗ |,अपवाह वेग
ପର୍ଫୋରେସନ୍ ଟେପ୍ |,वेध टेप
ଅପରେଟର ବସ୍,परिचालक बस
ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ,परिचालक चरण
ଅଧର୍ମ,आनति
ଶୁଖିଲା କକ୍ଷ |,शुष्क सेल
ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |,शुष्क निक्षारण
ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |,शुष्क फिल्म
ଶୁଖିଲା ସୁଇଚ୍,शुष्क स्विचन
ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |,ड्राइस्टस कला विस्थापक
dte,डी.टी.ई.
dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ),डी.टी.एल. (डायोड ट्रांजिस्टर तर्क)
"Dwyget Fate, Dwyget F। E.T.","द्विगेट फेट, द्विगेट एफ. ई.टी."
ଡୁଆଲ୍ ମେଳକ |,द्वैत सुमेलन
ଦମ୍ପତି ସଂକ୍ରମଣ,युगल संचरण
ଦୁଇଥର ପଠନ ସଂଯୋଜକ |,द्विपठित संयोजक
"ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |","द्विप्रवणता अनुरूप, अंकीय परिवर्तक"
ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |,द्विप्रवण परिवर्तन
ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,द्वि अनुवर्तन वोल्टता नियंत्रक
ଦ୍ୱିପାକ୍ଷିକତା |,द्वयात्मकता
ଦୁଇ ଧାଡି,द्विपंकितबद्ध
ନୀରବ ଆଣ୍ଟେନା |,मूक ऐन्टेना
ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |,द्वैध संचरण
ଉପଯୋଗିତା ଅନୁପାତ,उपयोगिता अनुपात
ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |,उपयोगिता अनुपात मॉडुलन
dB-25 ସଂଯୋଜକ |,dB-25 संयोजक
ଆବାସ,वास काल
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,गतिक अभिलक्षण
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,गतिक अभिलक्षण
ଗତିଶୀଳ କରେଣ୍ଟ |,गतिक धारा
ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |,गतिक प्रतिबाधा
"ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |","गतिक लोड रेखा, लोड रेखा"
ଗତିଶୀଳ ସ୍ମୃତି,गतिक स्मृति
ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |,परिवर्ती स्मृति सेल कोशिका
ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ,गतिक स्मृति पुनश्चर्या
ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |,गतिक मूस प्रतिलोमी
ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |,"गतिक रैम, गतिक RAM"
ଗତିଶୀଳ ପରିସର |,गतिक परास
ଗତିଶୀଳ ପ୍ରତିରୋଧ |,गतिक प्रतिरोध
ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,गतिक विस्थापन रजिस्टर
ଗତିଶୀଳ ପରୀକ୍ଷା |,गतिक परीक्षण
ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM),गतिक विडियो यादृच्छिक अभिगम स्मृति (डी.वी.रैम)
ଡାଇନାମୋ |,डायनेमो
ଡାଇନାମୋମିଟର,डायनेमोमीटर
ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |,डायनेट्रॉन दोलक
"ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ","अर्ली प्रभाव, पूर्व प्रभाव"
e a rom,ई ए रोम
ପୃଥିବୀ ସଂଯୋଗ,भू-संपर्क
ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |,भू-स्टेशन
ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |,एबर्स-मौल-समीकरण
ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |,एबर्स-मौल-मॉडल
ଇକୋ,प्रतिध्वनि
ଆଣ୍ଟି ଇକୋ |,प्रतिध्वनि निरोधक
ଏଡି କରେଣ୍ଟ୍ |,भंवर धारा
ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |,किनारा संबंधक
କୋର ଡିଟେକ୍ଟର |,कोर संसूचक
କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,कोर ट्रिगर फ्लिप फ्लॉप
କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |,कोर ट्रिगर लैच
ଏଡିସନ୍ ପ୍ରଭାବ,ऐडीसन प्रभाव
ସମ୍ପାଦକ,संपादक
ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |,प्रभावी क्षेत्र
ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |,प्रभावी धारा
ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |,प्रभावी भू-त्रिज्या
ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |,प्रभावी ऊँचाई
ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |,प्रभावी लंबाई
ପ୍ରଭାବଶାଳୀ ଜନତା |,प्रभावी द्रव्यमान
ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |,प्रभावी विकीर्ण शक्ति
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,प्रभावी वोल्टता
ଦକ୍ଷତା,दक्षता
E.E.P. ଆର.ଓ. ଏମ,ई.ई.पी. रॉम
ଆଇକନ୍ ସମୀକରଣ |,आयकोनल समीकरण
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,व्युत्क्रम धारिता
ଇ-ସ୍ତର |,ई-परत
ବିଦ୍ୟୁତ ପ୍ରବାହ,विद्युत धारा
ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର,विद्युत क्षेत्र
ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |,विद्युत क्षेत्र तीव्रता
ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |,विद्युत अभिवाह रेखाएँ
ବ electric ଦୁତିକ ସମ୍ଭାବନା |,विद्युत-विभव
ବିଦ୍ୟୁତ୍ ସଂଯୋଗ,विद्युत-आघात
ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |,विद्युत-सोल्डर
ବ electric ଦୁତିକ ତରଙ୍ଗ |,विद्युत तरंग
ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |,वैद्युत लंबाई
ବିଦ୍ୟୁତ୍ ଶକ୍ତି,विद्युत शक्ति
ବିଦ୍ୟୁତ୍,विद्युत
ECG,इ.सी.जी.
ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |,विद्युत डायनेमो मीटर
ଇଲେକ୍ଟ୍ରୋଡ୍ |,इलेक्ट्रोड
ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |,इलेक्ट्रोड धारा
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |,विद्युत संदीप्ति
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |,वैद्युत संदीप्तिशील प्रदर्श
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,विद्युत-अपघटन
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,विद्युत अपघट्य
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,विद्युत् अपघटनी संधारित्र
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,विद्युत-अपघटनी संधारित्र
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ,विद्युत चुंबक
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |,विद्युत चुंबकीय ऊर्जा
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |,विद्युत चुंबकीय प्रेरण
"ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |","विद्युत चुंबकीय व्यतिकरण, ई.एम.आई."
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |,विद्युत चुंबकीय स्पेक्ट्रम
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |,विद्युत चुंबकीय तरंग
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,विद्युत-चुंबकत्व
ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |,विद्युत यांत्रिक फिल्टर
ଇଲେକ୍ଟ୍ରୋମିଟର,विद्युतमापी
ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି,विद्युत वाहक बल
ଇଲେକ୍ଟ୍ରନ୍,इलेक्ट्रॉन
ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |,इलेक्ट्रॉन किरणपुंज
ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |,इलेक्ट्रॉन आवेश
ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |,इलेक्ट्रॉन उत्सर्जन
ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |,इलेक्ट्रॉन प्रवाह
ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |,इलेक्ट्रॉन गैस
ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |,इलेकट्रॉन युक्ति
ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |,इलेक्ट्रॉन होल युगम
ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,इलेक्ट्रॉन सूक्षमदर्शी
ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |,इलेक्ट्रॉन कक्ष
ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |,इलेक्ट्रॉन कोश
ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |,इलेक्ट्रॉन वोल्ट
ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |,इलेक्ट्रॉन तरंग नलिका
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |,इलेक्ट्रॉनिक आवेश
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ,इलेक्ट्रॉनिक डाटा प्रतिबल
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,इलेक्ट्रॉनिक डाटा संसाधन
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |,इलेक्ट्रॉनिक कुंजी
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍),इलेक्ट्रॉनिक मेल (ई-मेल)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ,इलेक्ट्रॉनिक द्रव्यमान
ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା,इलेक्ट्रॉनिक संख्यात्मक
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍,इलेक्ट्रॉनिक स्विचन
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |,इलेक्ट्रॉनिक वोल्टमापी
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |,इलेक्ट्रॉनिकीय समस्वरित अभिग्राही
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |,इलेक्ट्रॉनिकी उद्योग संघ
ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ,विद्युत लेपन
ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,विद्युतदर्शी
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,वैद्युतिकी विक्षेप
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |,स्थिर वैद्युत फ्लक्स
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |,स्थिर वैद्युत परिरक्षक
ଉପାଦାନ,तत्व
ଉନ୍ନୟନ,उन्नयन
ଉନ୍ନତି କୋଣ,उन्नति कोण
ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |,दीर्घवृत्तीय परावर्तक
ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |,दीर्घवृत्ताकार फिल्टर
ଏଲିପସାଇଡ୍ ପୋଲ |,दीर्घवृत्ताकार धुवण
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,अंत: स्थापित तंत्र
ଅବସିଡିକ୍ କୋଡ୍ |,एबसिडिक कूट
ନିର୍ଗତ,उत्सर्जक
ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ,उत्सर्जक अभिनति विन्यास
ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,उत्सर्जक उपमार्ग संधारित्र
ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,उत्सर्जक अभिलक्षण
ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |,उत्सर्जक युग्मित प्रवर्धक
ନିର୍ଗତ ବିସ୍ତାର,उत्सर्जक विसरण
ଏମିଟର ଟ୍ରେଲିଂ |,उत्सर्जक अनुगामी
ନିର୍ଗତ ପ୍ରତିରୋଧକ |,उत्सर्जक प्रतिरोधक
ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ,उत्सर्जक स्थायीकृत अभिनति विन्यास
ଏମିଟର ବେସ୍ ଜଙ୍କସନ |,उत्सर्जक आधार संधि
"ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |","उत्सर्जक युग्मित तर्क, ई.सी.एल."
ଯାନ୍ତ୍ରିକ,यंत्रानुकरणकारी
ସକ୍ଷମ କରନ୍ତୁ |,इनेब्ल
ଏନକାପସୁଲେସନ୍ |,संपुटीकरण
Koditra,कोडीत्र
ଏନକ୍ରିପସନ୍,एनक्रिप्शन
ବୃତ୍ତାକାର ଲାଭ |,परिचक्रीय हासिल
ରୂପାନ୍ତର,रूपांतरणांत
ପ୍ରଣାଳୀ,संचिकांत
ବୃତ୍ତାକାର ବିସ୍ଥାପନ |,परिचक्रीयय विस्थापन
ଦ୍ରାଘିମା ଆଣ୍ଟେନା |,अनुदैर्ध्य ऐन्टेना
ଦ୍ରାଘିମା ଆରେ |,अनुदैर्ध्य व्यूह
ଶକ୍ତି,ऊर्जा
ଶକ୍ତି ଦଣ୍ଡ,ऊर्जा पट्टी
ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |,ऊर्जा अंतराल
ଶକ୍ତି ସ୍ତର,ऊर्जा स्तर
ଶକ୍ତି ସ୍ତରର ଚିତ୍ର,ऊर्जा स्तर आरेख
ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |,संवृद्धिधत प्रसरित संहति विनिर्देश
ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |,संवृद्धिधत आलेख उपायोजक
ଅଭିବୃଦ୍ଧି |,संवृद्धि
ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା,संवृद्धि प्ररूप
ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |,संवृद्धीय मॉसफेट
ଏଣ୍ଟ୍ରପି,एन्ट्रॉपी
ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |,अन्वालोप विमाडुलक
ପରିବେଶ,पर्यावरण
"epitaxy ଅଭିବୃଦ୍ଧି, ବୃଦ୍ଧି ବୃଦ୍ଧି |","एपीटैक्सीय वृद्धि, अधिरोही वृद्धि"
"epitracheal ସ୍ତର, ଆରୋହଣ ସ୍ତର |","एपीट्रैक्सीय परत, अधिरोही परत"
"epitaxy, overriding |","एपीटैक्सी, अधिरोही"
ଇପୋକ୍ସି-ଫାଇବର ଗ୍ଲାସ୍ ସ୍ତର |,एपाक्सी-फाइबर ग्लास स्तर
EP-ROM |,ईपी-रोम
ଏପସିଲନ୍ |,इप्साइलन
ସମାନତା,समकारीकरण
ସମାନତା ସର୍କିଟ |,समकारी परिपथ
ସମାନତା |,समानता
ସମୀକରଣ,समकरण
ସମାନତା ଫିଲ୍ଟର୍ |,समकारक फिल्टर
ସମୀକରଣ,समीकरण
ସମୀକରଣ ବିମାନ |,विषुवतीय समतल
isopotential ରେଖା |,समविभव रेखा
ସମାନ୍ତରାଳ ପୃଷ୍ଠା |,समविभवी पृष्ठ
ସମାନ ସର୍କିଟ |,समतुल्य परिपथ
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ଜେନେରେଟର |,समतुल्य निवेश रव जनित्र
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ପ୍ରତିରୋଧ |,समतुल्य निवेश रव प्रतिरोध
ସମାନ ଆଇସୋଟୋପିକ୍ ବିକିରଣ ଶକ୍ତି |,तुल्य समदैशिक विकीर्ण शक्ति
ଡିଲିଟ୍ କରନ୍ତୁ |,मिटाना
ଶକ୍ତି ପ୍ରକ୍ରିୟା,ऊर्जापथी प्रक्रम
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କୋଡିଂ |,त्रुटि नियंत्रण कोडन
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,त्रुटि संशोधन कूट
ତ୍ରୁଟି ଚିହ୍ନଟ କୋଡ୍,त्रुटि संसूचन कूट
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,त्रुटि हस्तन
ତ୍ରୁଟି ହାର,त्रुटि दर
ତ୍ରୁଟି ଭୋଲଟେଜ୍ |,त्रुटिवोल्टता
ତ୍ରୁଟି ଏମ୍ପ୍ଲିଫାୟର୍ |,त्रुटि प्रवर्धक
ଇସାକି ଡାୟୋଡ୍ |,एसाकी डायोड
ଇଚିଂ,निक्षारण
ଇଥରନେଟ୍ |,इथरनेट
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,ऑयलर-प्रमेय
ପ୍ରଶସ୍ତତା ହ୍ରାସ ମୋଡ୍ |,आयाम ह्रासी विधा
ବାଷ୍ପୀକରଣ ପ୍ରକ୍ରିୟା |,वाष्पीकरण प्रक्रम
ଇ-ଭେକ୍ଟର୍ |,ई-सदिश
ସମାନତା,सम-समता
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,अपवाद हस्तन
ଅତିରିକ୍ତ ଶବ୍ଦ ଅନୁପାତ |,अतिरिक्त रव अनुपात
ଟ୍ରିପଲ୍ କୋଡ୍,त्रैधिक कूट
ଉତ୍ସାହ ସାରଣୀ |,उत्तेजन टेबल
ଇକୋ XOR ଗେଟ୍ |,प्रतिध्वनि XOR गेट
ନିଷ୍ପାଦନ ସଫ୍ଟୱେର୍,निष्पादन सॉफ्टवेयर
ନିଷ୍ପାଦନ ପଦକ୍ଷେପ,निष्पादन चाल
ନିଷ୍ପାଦନ ସମୟ,निष्पादन काल
