Malayalam,Tamil
ഗട്ടർ,சாக்கடை
ഗട്ടർ വഹിക്കുന്നയാൾ,சாக்கடை சுமப்பவர்
ഗട്ടർ പരിശോധന,கால்வாய் சோதனை
ചുറ്റിക ഡ്രസ്സിംഗ്,சுத்தி அலங்காரம்
തുറമുഖം,துறைமுகம்
അഭയകേന്ദ്രം,புகலிடத் துறைமுகம்
ഹാർഡ് പാൻ,கடினமான பான்
തലക്കെട്ട്,தலைப்பு
തലക്കെട്ട് ബോണ്ട്,தலைப்பு பத்திரம்
ഹെഡ്ഡർ കോഴ്സ്,தலைப்பு பாடநெறி
ഹെഡ് ഗേറ്റ് ഘടന,தலை வாயில் அமைப்பு
കനാലിന്റെ തലവൻ,கால்வாயின் தலைவர்
ഹെഡ് റെഗുലേറ്റർ,தலைமை சீராக்கி
മത്തി അസ്ഥിബന്ധം,ஹெர்ரிங் எலும்பு பிணைப்பு
ഹൃദയം,இதயம்
നനവിന്റെ ചൂട്,ஈரமாக்கும் வெப்பம்
ഉയർന്ന അലുമിന സിമന്റ്,உயர் அலுமினா சிமெண்ட்
ഹിപ്,இடுப்பு
ഹിപ് ക്യാപ്പിംഗ്,ஹிப் கேப்பிங்
ഇടുങ്ങിയ അറ്റം,இடுப்பு முனை
ഹുഡ്,ஹூட்
ഹുഡ് മോൾഡിംഗ്,ஹூட் மோல்டிங்
ഹുക്കിന്റെ നിയമം,ஹூக்கின் சட்டம்
വളയം ഇരുമ്പ്,வளைய இரும்பு
ചക്രവാളം,அடிவானம்
ഹ്യുമിഡിഫിക്കേഷൻ,ஈரப்பதமாக்குதல்
"ഈർപ്പം, കേവല","ஈரப்பதம், முழுமையானது"
"ഈർപ്പം, ആപേക്ഷികം","ஈரப்பதம், உறவினர்"
ഹമ്പ് യാർഡ്,ஹம்ப் யார்டு
ഹൈഡ്രോളിക് മർദ്ദം,ஹைட்ராலிக் அழுத்தம்
ജലാംശം,நீரேற்றம்
ജലവിശ്ലേഷണം,நீராற்பகுப்பு
ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി,ஹைட்ரோலைடிக் அமிலத்தன்மை
ഹൈഡ്രോമോർഫിക് മണ്ണ്,ஹைட்ரோமார்பிக் மண்
ഹൈഡ്രോഫിലിക് കൊളോയിഡ്,ஹைட்ரோஃபிலிக் கொலாய்டு
ഹൈഡ്രോഫോബിക് കൊളോയിഡ്,ஹைட்ரோபோபிக் கொலாய்டு
ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം,ஹைட்ரோஸ்டேடிக் அழுத்தம் விகிதம்
ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം,ஹைக்ரோஸ்காப்டிக் குணகம்
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,ஹைக்ரோஸ்கோபிக் ஈரப்பதம்
ഹൈഡ്രോസ്കോപ്പിസിറ്റി,ஹைட்ரோஸ்கோபிசிட்டி
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,ஹைக்ரோஸ்கோபிக் ஈரப்பதம்
ഹൈപ്പർബാറിക് ചേംബർ,ஹைபர்பேரிக் அறை
ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം,ஹைப்பர்ஸ்டேடிக் சட்டகம்
ഹൈപ്സോമീറ്റർ,ஹைப்சோமீட்டர்
പ്രകാശം,வெளிச்சம்
ഇംബിബേഷൻ ഈർപ്പം,உட்புகுதல் ஈரப்பதம்
പാകമാകാത്ത മണ്ണ്,முதிர்ச்சியடையாத மண்
പിടിച്ചെടുത്ത ഡോക്ക്,சிறைபிடிக்கப்பட்ட கப்பல்துறை
ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക,நில வருவாய் அதிகரிப்பு
സ്വതന്ത്ര സ്കാർഫോൾഡ്,சுதந்திர சாரக்கட்டு
ഇൻഡുറേറ്റഡ്,உள்வாங்கப்பட்டது
പ്രാരംഭ പ്രിസ്ട്രെസ്,ஆரம்ப அழுத்த அழுத்தம்
പ്രാരംഭ ടെൻഷൻ,ஆரம்ப பதற்றம்
ഉൾനാടൻ ജലപാത തുറമുഖം,உள்நாட்டு நீர்வழி துறைமுகம்
ഇൻസുലേറ്റിംഗ് ബോർഡ്,காப்பு பலகை
ഇന്റർമീഡിയറ്റ് പോർട്ട്,இடைநிலை துறைமுகம்
ആന്തരിക ഘർഷണം,உள் உராய்வு
ഇൻട്രാസോണൽ മണ്ണ്,உள் மண்டல மண்
അയോൺ,அயன்
അയോൺ എക്സ്ചേഞ്ച്,அயன் பரிமாற்றம்
ഇരുമ്പ് പാൻ,இரும்பு சட்டி
ജലസേചന ഭൂമി,பாசன நிலம்
ജലസേചനം,நீர்ப்பாசனம்
ജലസേചന സെസ്,பாசன செஸ்
ജാംബ്,ஜம்ப்
ജോഗിൾ,தள்ளாட்டம்
ജോഗിൾ പിൻ,ஜாக்கிள் முள்
ജൂൾ,ஜூல்
ജമ്പർ,குதிப்பவர்
കിലോഗ്രാം,கிலோகிராம்
കിലോഗ്രാം ശക്തി,கிலோகிராம் படை
കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ,கிலோகிராம் விசை மீட்டர்
കിലോവാട്ട് മണിക്കൂർ,கிலோவாட் மணி
രാജാവ് അടച്ചുപൂട്ടൽ,கிங் மூடல்
അടുക്കള,சமையலறை
ലേസ്ഡ് കോളം,லேஸ்டு நெடுவரிசை
ലാഗിംഗ്,பின்னடைவு
ലാമെല്ല റൂട്ട്,லமெல்லா வேர்
ലാമിനാർ ഒഴുക്ക്,லேமினார் ஓட்டம்
വിളക്ക് ദ്വാരം,விளக்கு துளை
ഭൂമി ശേഖരിക്കൽ,நிலப் பெருக்கம்
ലാൻഡ് സ്ലൈഡിംഗ്,நில சறுக்கல்
ലാറ്ററൈറ്റ്,லேட்டரைட்
ലാറ്ററൈറ്റ് മണ്ണ്,லேட்டரைட் மண்
വലിയ സംഖ്യകളുടെ നിയമം,பெரிய எண்களின் சட்டம்
ലേഔട്ട് പ്ലാൻ,தளவமைப்பு திட்டம்
ലെഡ്ജർ,பேரேடு
നാരങ്ങ പാൻ,சுண்ணாம்பு பான்
ലിന്റൽ,லிண்டல்
ദ്രാവക പരിധി,திரவ வரம்பு
ലൈവ് ലോഡ്,நேரடி சுமை
പശിമരാശി,களிமண்
പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ,உள்ளூர் வெளியேற்ற காற்றோட்டம்
ലോക്കോ യാർഡ്,லோகோ முற்றம்
ലോസ്,லூஸ்
കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി,குறைந்த பிளாஸ்டிக் வரம்பு
കുറഞ്ഞ ചൂട് സിമന്റ്,குறைந்த வெப்ப சிமெண்ட்
മെഷീൻ മോൾഡിംഗ്,இயந்திர மோல்டிங்
മാക്രോസ്ട്രക്ചർ,மேக்ரோஸ்ட்ரக்சர்
പ്രധാന ഹെഡ് റെഗുലേറ്റർ,முக்கிய தலைமை சீராக்கி
പ്രധാന തുറമുഖം,முக்கிய துறைமுகம்
മേക്കപ്പ് എയർ,ஒப்பனை காற்று
മാൻസാർഡ്,மான்சார்ட்
മാർഷലിംഗ് യാർഡ്,மார்ஷலிங் முற்றம்
കൊത്തുപണി,கொத்து
പക്വത താപനില,முதிர்ச்சியடைந்த வெப்பநிலை
മെസാനൈൻ തറ,இடைமட்ட மாடி
മെക്കാനിക്കൽ വിശകലനം,இயந்திர பகுப்பாய்வு
മെക്കാനിക്കൽ വെന്റിലേഷൻ,இயந்திர காற்றோட்டம்
മെട്രിക് സിസ്റ്റം,மெட்ரிக் அமைப்பு
മൈക്രോസ്ട്രക്ചർ,நுண் கட்டமைப்பு
മില്ലി തുല്യം,மில்லிக்கு சமம்
ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി,ஒரு லிட்டருக்கு மில்லி சமம்
ധാതു,கனிம
ധാതു മണ്ണ്,கனிம மண்
ചെറിയ തുറമുഖം,சிறிய துறைமுகம்
മിട്രഡ് ക്ലോഷർ,மிட்ரெட் மூடல்
മൊബൈൽ മണ്ണ് കൊളോയിഡ്,நடமாடும் மண் கொலாய்டு
ഈർപ്പത്തിന്റെ ഉള്ളടക്കം,ஈரப்பதம்
ഈർപ്പം ഗ്രേഡിയന്റ്,ஈரப்பதம் சாய்வு
മോണോലിത്ത്,ஒற்றைக்கல்
മോണോറെയിൽ,மோனோரயில்
നാഷണൽ ഹാർബർ കൗൺസിൽ,தேசிய துறைமுக சபை
സ്വാഭാവിക കിടക്ക,இயற்கை படுக்கை
സ്വാഭാവിക ഫിനിഷ്,இயற்கையான பூச்சு
സ്വാഭാവിക തുറമുഖം,இயற்கை துறைமுகம்
സ്വാഭാവിക വെന്റിലേഷൻ,இயற்கை காற்றோட்டம்
നാവിക തുറമുഖം,கடற்படை துறைமுகம்
ന്യൂട്ടൺ,நியூட்டன்
ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്,சீரற்ற ஓட்டம்
ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു,நீர் வீதத்தை ஆக்கிரமித்துள்ளது
ഓയിൽ പെയിന്റ്,எண்ணெய் வண்ணப்பூச்சு
എണ്ണ കിണർ സിമന്റ്,எண்ணெய் கிணறு சிமெண்ட்
ചാനൽ ഫ്ലോ തുറക്കുക,திறந்த சேனல் ஓட்டம்
ഒപ്റ്റിമൽ ഈർപ്പം,உகந்த ஈரப்பதம்
ജൈവ മണ്ണ്,கரிம மண்
ഓറിയന്റേഷൻ,நோக்குநிலை
ഓർത്തോഗണൽ,ஆர்த்தோகனல்
ഒർട്ട്സ്റ്റീൻ,ஆர்ட்ஸ்டீன்
ബാഹ്യ സിഗ്നൽ,வெளிப்புற சமிக்ஞை
ഓക്സിഡേഷൻ,ஆக்சிஜனேற்றம்
കലവറ,சரக்கறை
പാരപെറ്റ്,பாரபெட்
പാരപെറ്റ് മതിൽ,பாரபெட் சுவர்
പാരന്റ് മെറ്റീരിയൽ,பெற்றோர் பொருள்
പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ,கூழாங்கல் வார்ப்பு பிளாஸ்டர்
പെഡൽഫർ,பெடல்பர்
പെഡോക്കൽ,பெடோகல்
പെഡോജെനിസിസ്,பெடோஜெனெசிஸ்
പെഡോളജി,பெடாலஜி
പെഡോസ്ഫിയർ,பெடோஸ்பியர்
പെനെട്രോമീറ്റർ,பெனெட்ரோமீட்டர்
പെന്റ് മേൽക്കൂര,பென்ட் கூரை
പെപ്റ്റിസിംഗ് ഏജന്റ്,பெப்டிசிங் முகவர்
വിശകലന കാലയളവ്,பகுப்பாய்வு காலம்
പെർപെൻഡ്,பெர்பென்ட்
പെർസോർപ്ഷൻ,பெர்ஸர்ப்ஷன்
പിയർ,பையர்
പിലാസ്റ്റർ,பிலாஸ்டர்
പിച്ച്,பிட்ச்
പിച്ചിട്ട മേൽക്കൂര,பிட்ச் கூரை
പ്ലെയിൻ കോൺക്രീറ്റ്,வெற்று கான்கிரீட்
തലം ആംഗിൾ,விமான கோணம்
സമതല മുറ്റം,சமவெளி முற்றம்
പ്ലാൻസോൾ,பிளான்சோல்
പ്ലാസ്റ്റിക് സ്ഥിരത,பிளாஸ்டிக் நிலைத்தன்மை
പ്ലാസ്റ്റിറ്റി,பிளாஸ்டிசிட்டி
പ്ലാസ്റ്റിറ്റി സൂചിക,பிளாஸ்டிசிட்டி இன்டெக்ஸ்
പ്ലാസ്റ്റിറ്റി പരിധി,பிளாஸ்டிசிட்டி வரம்பு
പ്ലാസ്റ്റിറ്റി ശ്രേണി,பிளாஸ்டிசிட்டி வரம்பு
പ്ലാറ്റി ഘടന,பிளாட்டி அமைப்பு
സ്തംഭം,பீடம்
ഉഴുതുമണ്ണ്,உழவு மண்
പ്ലം കല്ല്,பிளம் கல்
പോഡ്സോൾ,போட்ஸோல்
ചൂണ്ടിക്കാണിക്കുന്നു,சுட்டி
ബഹുഭുജ മതിൽ,பலகோண சுவர்
പോർ സ്പേസ്,துளை இடம்
തുറമുഖം,துறைமுகம்
പോസിറ്റീവ് വെന്റിലേഷൻ,நேர்மறை காற்றோட்டம்
പുൽമേടുള്ള മണ്ണ്,புல்வெளி மண்
കൃത്യത,துல்லியம்
പ്രാഥമിക കണിക,முதன்மை துகள்
പ്രിസ്മാറ്റിക് ഘടന,பிரிஸ்மாடிக் அமைப்பு
ഉൽപ്പാദനപരമായ ജോലി,உற்பத்தி வேலை
പദ്ധതിയുടെ ന്യായീകരണം,திட்ட நியாயப்படுத்தல்
സംരക്ഷണ പ്രവർത്തനം,பாதுகாப்பு வேலை
കപട-മൈസീലിയം,போலி-மைசீலியம்
പുഡിൽ,குட்டை
പഗ്ഗിംഗ്,புக்கிங்
പ്യൂമിസ്,பியூமிஸ்
പഞ്ച്യോൺ,குத்து
പാവ,பொம்மை
പുട്ട്ലോഗ്,புட்லாக்
പുട്ട്ലോഗ് സ്കാർഫോൾഡ്,புட்லாக் சாரக்கட்டு
അളവ് തൂക്ക നിരീക്ഷകൻ,அளவு சர்வேயர்
ക്വാറി സ്രവം,குவாரி சாறு
കടവ,குவே
രാജ്ഞി അടച്ചുപൂട്ടൽ,ராணி மூடல்
ക്വോയിൻ,குவோயின்
റാഫ്റ്റ് അടിത്തറ,ராஃப்ட் அடித்தளம்
റാക്കർ,ரேக்கர்
റാക്കിംഗ്,ரேக்கிங்
റാക്കിംഗ് ബോണ്ട്,ரேக்கிங் பத்திரம்
റാക്കിംഗ് ഫ്ലാഷിംഗ്,ரேக்கிங் ஒளிரும்
അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്,வேகமாக மாறுபடும் ஓட்டம்
വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്,திரும்பப் பெறக்கூடிய கட்டணம்
ചുവന്ന ഭൂമി,சிவப்பு பூமி
ചുവന്ന പശിമരാശി,சிவப்பு களிமண்
റെഗുലേറ്റർ,சீராக்கி
റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്,ரெகர் அல்லது கருப்பு பருத்தி மண்
തിരിച്ചടവ് കരാർ,திருப்பிச் செலுத்தும் ஒப்பந்தம்
ശേഷിക്കുന്ന ചുരുങ്ങൽ,எஞ்சிய சுருக்கம்
ശേഷിക്കുന്ന മണ്ണ്,எஞ்சிய மண்
വെളിപ്പെടുത്തുക,வெளிப்படுத்து
പിൻ വെളിപ്പെടുത്തുക,பின்னை வெளிப்படுத்து
സമനില വെളിപ്പെടുത്തുക,டை வெளிப்படுத்து
റിഡ്ജ്,ரிட்ஜ்
റിഡ്ജ് ക്യാപ്പിംഗ്,ரிட்ஜ் கேப்பிங்
നദി,நதி
റോഡ് സ്റ്റെഡ്,சாலை நிலை
പരുക്കൻ പ്ലാസ്റ്റർ,கரடுமுரடான பிளாஸ்டர்
അവശിഷ്ടങ്ങൾ,இடிபாடுகள்
അവശിഷ്ടങ്ങൾ,இடிந்த கொத்து
അവശിഷ്ടങ്ങൾ ചുവരുകൾ,இடிந்த சுவர்
റണ്ണിംഗ് മെഷർമെന്റ്,இயங்கும் அளவீடு
സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി,பாதுகாப்பான தாங்கும் திறன்
ഉപ്പ് ഗ്ലേസ്,உப்பு படிந்து
സാമ്പിൾ വലിപ്പം,மாதிரி அளவு
സാമ്പിൾ വിതരണം,மாதிரி விநியோகம்
സാമ്പിൾ പിശക്,மாதிரி பிழை
മണല്,மணல்
സാൻഡ് ഫിനിഷ്,மணல் பூச்சு
മണൽ കൈ മോൾഡിംഗ്,மணல் கை மோல்டிங்
സാൻഡിംഗ്,மணல் அள்ளுதல்
പൂരിത മണ്ണ്,நிறைவுற்ற மண்
പൂരിത മണ്ണ് പേസ്റ്റ്,நிறைவுற்ற மண் பேஸ்ட்
സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്,செறிவூட்டல் சாறு
സാച്ചുറേഷൻ ശതമാനം,செறிவூட்டல் சதவீதம்
സോസർ ഡോം,சாசர் குவிமாடம்
സ്കാർഫോൾഡ്,சாரக்கட்டு
ഷിസ്റ്റ്,ஷிஸ்ட்
കടൽ തുറമുഖം,கடல் துறைமுகம்
രഹസ്യ ഗട്ടർ,ரகசிய சாக்கடை
രണ്ടാമത്,இரண்டாவது
സെഡിമെന്റേഷൻ വിശകലനം,வண்டல் பகுப்பாய்வு
അർദ്ധ കൃത്രിമ തുറമുഖം,அரை செயற்கை துறைமுகம்
സെമി ടൈഡൽ ഡോക്ക്,அரை அலை கப்பல்
സെനൈൽ,முதுமை
ഷെയ്ൽ,ஷேல்
ഷീറ്റ് കൂമ്പാരം,தாள் குவியல்
ചുരുങ്ങൽ പരിധി,சுருக்க வரம்பு
ഷട്ടറിംഗ്,ஷட்டரிங்
സിയാലിറ്റിക് മണ്ണ്,சியாலிடிக் மண்
സീറോസെം,சிரோஜெம்
സിൽ,சில்லு
ചെളി,வண்டல் மண்
ഏക മാംസ രക്തം,ஒற்றை சதை இரத்தம்
ഒറ്റ തരി ഘടന,ஒற்றை தானிய அமைப்பு
എല്ലിൻറെ മണ്ണ്,எலும்பு மண்
സ്കിർട്ടിംഗ്,பாவாடை
സ്ലീപ്പർ മതിൽ,ஸ்லீப்பர் சுவர்
സൈഡ് ഗട്ടർ,பக்கவாட்டு சாக்கடை
സ്ലൈഡ് നിയമം,ஸ்லைடு விதி
സ്ലിപ്പ് ഡോക്ക്,ஸ்லிப் டாக்
സ്മോനിസ,ஸ்மோனிசா
കുതിർക്കുന്നു,ஊறவைத்தல்
മണ്ണ് അസോസിയേഷൻ,மண் சங்கம்
മണ്ണ് ക്ലാസ്,மண் வகுப்பு
മണ്ണിന്റെ സമുച്ചയം,மண் வளாகம்
മണ്ണിന്റെ സ്ഥിരത,மண் நிலைத்தன்மை
മണ്ണിന്റെ കുടുംബം,மண் குடும்பம்
മണ്ണ് ഫ്രെയിം വർക്ക്,மண் சட்ட வேலை
മണ്ണിലെ ഈർപ്പം,மண்ணின் ஈரப்பதம்
മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ,மண்ணின் ஈரப்பதம் பெருக்கம்
മണ്ണിന്റെ ഈർപ്പം കുറവ്,மண்ணின் ஈரப்பதம் குறைபாடு
മണ്ണിന്റെ രൂപഘടന,மண் உருவவியல்
മണ്ണിന്റെ കണിക,மண் துகள்
മണ്ണിന്റെ ഘട്ടം,மண் கட்டம்
മണ്ണിന്റെ പ്രൊഫൈൽ,மண் விவரக்குறிப்பு
മണ്ണിന്റെ പ്രതികരണം,மண் எதிர்வினை
മണ്ണ് വേർതിരിക്കുന്നു,மண் பிரிகிறது
മണ്ണ് പരമ്പര,மண் தொடர்
മണ്ണ് പരിഹാരം,மண் தீர்வு
മണ്ണിന്റെ ഘടന,மண் அமைப்பு
മണ്ണിന്റെ ഘടന,மண் அமைப்பு
മണ്ണിന്റെ തരം,மண் வகை
സോലം,சோலம்
സോർപ്ഷൻ,சோர்ப்ஷன்
സ്പാൾസ്,ஸ்பால்கள்
പ്രത്യേക അയോൺ പ്രഭാവം,குறிப்பிட்ட அயனி விளைவு
ചതുരാകൃതിയിലുള്ള പാടശേഖരം,சதுர வடிவ இடிபாடுகள்
ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ,ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து
സ്ഥിരതയുള്ള ഒഴുക്ക്,நிலையான ஓட்டம்
സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്,மிளிரும் படி
ഒട്ടിപ്പിടിക്കുക,ஒட்டும் தன்மை
സ്റ്റിക്കിംഗ് പോയിന്റ്,ஒட்டும் புள்ளி
കല്ല്,கல்
സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്,ஸ்லோப் கை மோல்டிங்
സ്ട്രാപ്പ് ഹിഞ്ച്,பட்டா கீல்
വൈക്കോൽ ബോർഡ്,வைக்கோல் பலகை
ധാര,ஸ்ட்ரீம்
സമ്മർദ്ദം,மன அழுத்தம்
സ്ട്രെച്ചർ,நீட்டுபவர்
സ്ട്രെച്ചർ ബോണ്ട്,ஸ்ட்ரெச்சர் பிணைப்பு
സ്ട്രെച്ചർ കോഴ്സ്,ஸ்ட்ரெச்சர் படிப்பு
സ്ട്രിംഗ്,லேசான கயிறு
സ്ട്രിംഗ് കോഴ്സ്,சரம் பாடநெறி
ഘടന ഘടകം,கட்டமைப்பு காரணி
ഘടനാ സൂചിക,கட்டமைப்பு குறியீடு
സ്റ്റക്കോ,ஸ்டக்கோ
സ്റ്റഡ്,வீரியமான
സ്റ്റൈലോബേറ്റ്,ஸ்டைலோபேட்
ഉപ മണ്ണ്,துணை மண்
ഉപ ഘടന,துணை அமைப்பு
സമ്മേഷൻ വക്രം,கூட்டுத்தொகை வளைவு
സൺ മൈക്ക,சன் மைக்கா
സൂപ്പർ ഘടന,சூப்பர் கட்டமைப்பு
സർവേയർ,நிலமளப்போர்
എസ്-മൂല്യം,எஸ்-மதிப்பு
കൊള്ളമുതൽ,அங்கும் இங்கும் அசை
സ്വാൻ കഴുത്ത്,ஸ்வான் கழுத்து
കൂടാരം,கூடாரம்
ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്,மேஜை கை மோல்டிங்
ടാങ്കിംഗ്,டேங்கிங்
ടെമ്പിയറ്റോ,டெம்பீட்டோ
ടെമ്പറിംഗ്,வெப்பநிலை மாற்றம்
ടെംപ്ലേറ്റ്,டெம்ப்ளேட்
ടെംപ്ലേറ്റ്,டெம்ப்ளேட்
ടെപ്പിഡാരിയം,டெபிடேரியம்
ടെറാക്കോട്ട,டெரகோட்டா
ടെറ റോസ,டெர்ரா ரோசா
ടെറാസോ,டெர்ராஸோ
ടെട്ര ശൈലി,டெட்ரா பாணி
പരിധി പരിധി മൂല്യം,வரம்பு வரம்பு மதிப்பு
തൊണ്ട,தொண்டை
കല്ലിലൂടെ,கல் மூலம்
ടൈഡൽ ബേസിൻ,டைடல் பேசின்
ടൈ ബാർ,டை பார்
ബീം കെട്ടുക,கற்றை கட்டவும்
വടി കെട്ടുക,டை ராட்
ടയർ,Tirs
സഹിഷ്ണുത,சகிப்புத்தன்மை
പല്ലുവേദന,பல்வலி
മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്,மேல் மண் அல்லது மேற்பரப்பு மண்
ആകെ പൊറോസിറ്റി,மொத்த போரோசிட்டி
ട്രേസറി,டிரேசரி
ട്രെയിൻ പ്രതിരോധം,ரயில் எதிர்ப்பு
ട്രാൻസെപ്റ്റ്,இடமாற்றம்
പരിവർത്തന മണ്ണ്,இடைநிலை மண்
ട്രാൻസോം,டிரான்ஸ்சம்
മണ്ണ് ഗതാഗതം,போக்குவரத்து மண்
പോഷകനദി,துணை நதி
ട്രിഫോറിയം,டிரிஃபோரியம்
ട്രൈഗ്ലിഫ്,ட்ரைகிளிஃப்
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,துண்டிக்கப்பட்ட மண்
പ്രക്ഷുബ്ധമായ ഒഴുക്ക്,கொந்தளிப்பான ஓட்டம்
ടററ്റ്,சிறு கோபுரம்
ടൈംപാർ നമ്പർ,டைம்பார் எண்
ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി,இறுதி தாங்கும் திறன்
ആത്യന്തിക പിഎച്ച്,அல்டிமேட் பிஎச்
ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ,ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து
കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ,கட்டமைக்கப்படாத சதுர இடிபாடுகள்
അണ്ടർക്രോഫ്റ്റ്,அண்டர்கிராஃப்ட்
നിറയാത്ത സുഷിരം,நிரப்பப்படாத போரோசிட்டி
ഏകീകൃത ഒഴുക്ക്,சீரான ஓட்டம்
യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്,அலகு சட்ட வகை சாரக்கட்டு
ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി,பயனற்ற வேலை
അപൂരിത മണ്ണ്,நிறைவுறா மண்
അസ്ഥിരമായ ഒഴുക്ക്,நிலையற்ற ஓட்டம்
മുകളിലെ പ്ലാസ്റ്റിക് പരിധി,மேல் பிளாஸ்டிக் வரம்பு
താഴ്വര ഗട്ടർ,பள்ளத்தாக்கு சாக்கடை
നിലവറ,வால்ட்
വെറ്റേറിയം,வெட்டாரியம்
വെന്റിലേഷൻ,காற்றோட்டம்
വെന്റിലേറ്റർ,மறுபடியும்
വരംദഹ്,வெரம்தா
വെസ്റ്റിബ്യൂൾ,வேஸ்டிபுல்
വില്ല,வில்லா
