Punjabi,Hindi
ਅੰਤ ਗਲਤੀ,अंत्य त्रुटि
ਗ੍ਰੇਡ ਕੀਤਾ ਲੰਬਕਾਰੀ ਐਂਟੀਨਾ,श्रेणीपोषित ऊर्ध्वाधर ऐन्टेना
ਲੰਮੀ ਕਾਰਵਾਈ,अनुदैर्घ्य क्रिया
ਲੰਬਕਾਰੀ antenna,अनुदैर्घ्य ऐन्टेना
ਲੰਬਕਾਰੀ ਐਰੇ,अनुधैर्घ्य व्यूह
ਅੱਗੇ ਗੇਜ,अग्रांतराल गेज
ਸਿਰ ਮਸ਼ੀਨ,सिरा यंत्र
"ਧੁਰੀ ਸਥਿਤੀ, ਏ-ਪੋਜੀਸ਼ਨ","अक्षीय स्थिति, ए-स्थिति"
ਧੁਰੀ ਨਜ਼ਰ,अक्षीय दर्शन
ਅੰਤ ਬਿੰਦੂ,अंत्य बिंदु
ਅੰਤ ਬਿੰਦੂ ਬਰੇਕ,अंत्य बिंदु भंग
ਅੰਤ ਪ੍ਰਿੰਟਰ,सिरा मुद्रित्र
ਅੰਤ ਉਤਪਾਦ ਅੰਤ ਉਤਪਾਦ,"अंतिम उत्पाद, अंत्य उत्पाद"
ਅੰਤ ਵਿਰੋਧ,अंत्य प्रतिरोध
ਟਿਪ ਪ੍ਰਜ਼ਰਵੇਟਿਵ,सिरा परिरक्षक
"ਦਰਵਾਜ਼ਾ ਕਾਊਂਟਰ, ਅਪਰਚਰ ਡਿਟੈਕਟਰ","द्वारक काउंटर, द्वारक संसूचक"
"ਸਿਰ ਰਹਿਤ ਕਿਨਾਰੀ, ਲੂਪ ਲੇਸ","सिराहीन फीता, पाश फीता"
ਊਰਜਾ ਕੁਸ਼ਲ ਪ੍ਰਕਿਰਿਆ,ऊर्जा-शोषी प्रक्रम
"ਅੰਦਰੂਨੀ, ਇੰਟਰਸੀਫੋਨ","अंतर्नली, अंतःसाइफन"
ਸਰਕੂਲੇਸ਼ਨ ਵਿੱਚ,अंतःप्रचक्रण
"endothermic, endothermic","ऊष्माशोषी, आंतरोष्मी"
ਐਂਡੋਥਰਮਿਕ ਪ੍ਰਕਿਰਿਆ,ऊष्माशोषी प्रक्रम
endothermic ਪ੍ਰਤੀਕਰਮ,ऊष्माशोषी अभिक्रिया
ਐਂਡੋਥਰਮਿਕ ਸਮੱਗਰੀ,ऊष्माशोषी पदार्थ
ਗਰਮੀ ਸਮਾਈ,ऊष्मा शोषकता
ਸਹਿਣਸ਼ੀਲਤਾ ਕਾਰਕ,सहन-गुणक
ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ,सहन-सीमा
ਵਿਅਸਤ ਲਾਈਨ,व्यवह्त लाइन
ਸਭ ਤੋਂ ਘੱਟ ਊਰਜਾ ਸੰਰਚਨਾ,निम्नतम ऊर्जा विन्यास
ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ,ऊर्जित करना
ਊਰਜਾਵਾਨ,ऊर्जायन
ਊਰਜਾ,ऊर्जा
ਊਰਜਾ ਸੰਤੁਲਨ,ऊर्जा-संतुलन
"ਊਰਜਾ ਬੈਂਡ, ਊਰਜਾ ਬੈਂਡ","ऊर्जा-पट्टिका, ऊर्जा-बैंड"
ਊਰਜਾ-ਬੈਂਡ ਬਣਤਰ,ऊर्जा-बैंड संरचना
ਊਰਜਾ ਰੁਕਾਵਟ,ऊर्जा-रोधिका
ਊਰਜਾ ਸੂਚਕਾਂਕ,ऊर्जा-वर्धनांक
ਊਰਜਾ ਕੈਰੀਅਰ,ऊर्जा-वाहक
ਊਰਜਾ ਪਾਬੰਦੀ,ऊर्जा-प्रतिबंध
ਊਰਜਾ ਸੰਭਾਲ,ऊर्जा-संरक्षण
ਅੰਦਰੂਨੀ ਊਰਜਾ,अन्तर्निहित ऊर्जा
ਊਰਜਾ ਜੋੜ,ऊर्जा-युग्मन
ਊਰਜਾ ਦੀ ਘਾਟ,ऊर्जा-न्यूनता
ਊਰਜਾ ਦੀ ਕਮੀ,ऊर्जा-निम्नीकरण
ਊਰਜਾ ਘਣਤਾ,ऊर्जा-घनत्व
ਊਰਜਾ ਨਿਰਭਰਤਾ,ऊर्जा-निर्भरता
ਊਰਜਾ ਵਿਗਾੜ,ऊर्जा-विक्षेपण
ਪਾਵਰ ਵੰਡ,ऊर्जा-वितरण
ਊਰਜਾ ਕੁਸ਼ਲਤਾ,ऊर्जा-दक्षता
ਊਰਜਾ-ਵਿਸ਼ੇਸ਼ਤਾ ਮੁੱਲ,ऊर्जा-अभिलक्षणिक मान
ਊਰਜਾ ਤੱਤ,ऊर्जा-तत्व
ਪਾਵਰ ਫੰਕਸ਼ਨ,ऊर्जा-समीकरण
ਊਰਜਾ ਸੰਤੁਲਨ,ऊर्जा-संतुलन
ਊਰਜਾ ਖਰਚ,ऊर्जा-व्यय
ਬੈਂਡ ਗੈਪ,ऊर्जा-अंतराल
ਊਰਜਾਵਾਨ,ऊर्जाक
ਊਰਜਾ - ਅਟੁੱਟ,ऊर्जा-समाकल
ਊਰਜਾ-ਇਕਸਾਰ-ਸਮੀਕਰਨ,ऊर्जा-समाकल-समीकरण
ਊਰਜਾ ਦਾ ਵਟਾਂਦਰਾ,ऊर्जा का विनिमय
ਊਰਜਾ ਦਾ ਪੱਧਰ,ऊर्जा-स्तर
ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ,ऊर्जा-स्तर-आरेख
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਘਣਤਾ,ऊर्जा-संवेग घनत्व
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ऊर्जा-संवेग घटक
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਸਪੈਕਟ੍ਰਮ,ऊर्जा-संवेग प्रदिश
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਵੈਕਟਰ,ऊर्जा-संवेग सदिश
ਸਰਗਰਮੀ ਊਰਜਾ,सक्रियण ऊर्जा
ਬੰਦ ਸਿਸਟਮ ਊਰਜਾ,संवृत निकाय की ऊर्जा
ਢਾਂਚਾਗਤ ਊਰਜਾ,संरचना-ऊर्जा
ਊਰਜਾ ਛੱਡਣਾ,निर्गमन-ऊर्जा
ਲੈਗ੍ਰਾਂਜਿਅਨ ਦੀ ਊਰਜਾ,लग्रांजियन की ऊर्जा
oscillatory ਊਰਜਾ,दोलन-ऊर्जा
ਰੋਟੇਸ਼ਨਲ ਊਰਜਾ,घूर्णन-ऊर्जा
ਪਾਵਰ ਆਪਰੇਟਰ,ऊर्जा संकारक
ਊਰਜਾ-ਉਤਪਾਦਨ-ਸਮੀਕਰਨ,ऊर्जा-उत्पादन-समीकरण
ਊਰਜਾ ਵਿਰੋਧਾਭਾਸ,ऊर्जा विरोधाभास
ਊਰਜਾ ਪੈਰਾਮੀਟਰ,ऊर्जा प्राचल
ਊਰਜਾ ਪੱਟੀ,ऊर्जा-परिच्छेदिका
ਊਰਜਾ-ਕੁਆਂਟਮ,ऊर्जा-क्वांटम
ਊਰਜਾ ਚੋਣਕਾਰ,ऊर्जा वरणकारी
ਊਰਜਾ ਸੰਵੇਦਨਸ਼ੀਲ,ऊर्जा-सुग्राही
ਸਥਿਰ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,स्थैतिक सुग्राहिता
ਊਰਜਾ ਸਪੈਕਟ੍ਰਮ,ऊर्जा स्पेक्ट्रम
ਊਰਜਾ ਪੰਨਾ,ऊर्जा पृष्ठ
ਊਰਜਾ ਟੈਸਟ,ऊर्जा परीक्षण
ਊਰਜਾ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰਕਿਰਿਆ,ऊर्जा स्थानान्तरण प्रक्रम
ਊਰਜਾ ਦੀ ਗਤੀ,ऊर्जा-वेग
ਊਰਜਾ ਫੈਲਣ,ऊर्जा-प्रसर
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕਾਨੂੰਨ,ऊर्जा-संवेग नियम
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕਾਨੂੰਨ,ऊर्जा-संवेग नियम
"ਊਰਜਾ-ਟੈਂਸਰ, ਊਰਜਾ-ਖੇਤਰ","ऊर्जा-टेन्सर, ऊर्जा-प्रदिश"
ਬਾਇਪੋਲਰ ਰੇਡੀਏਸ਼ਨ ਨੂੰ ਵਧਾਇਆ,प्रमोदित द्विध्रुवी विकिरण
ਇੰਜਣ,इंजन
"ਇੰਜੀਨੀਅਰਿੰਗ, ਇੰਜੀਨੀਅਰਿੰਗ","अभियान्त्रिकी, इन्जीनियरी"
ਇੰਜੀਨੀਅਰਿੰਗ ਡਿਜ਼ਾਈਨ,इंजीनियरी-अभिकल्पना
ਇੰਜੀਨੀਅਰਿੰਗ ਪ੍ਰਾਜੈਕਟ,इंजीनियरी-परियोजना
ਇੰਜੀਨੀਅਰਿੰਗ ਸਹਾਇਤਾ,इंजीनियरी सह्यता
ਅੰਗਰੇਜ਼ੀ ਸਜਾਵਟ,इंग्लिश परिसज्जा
ਸਹੀ ਕੈਰੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,शोधित वाहक विमॉडुलन
ionic ਲਾਈਨ,आयनिक रेखा
ionic ਲੜੀ,आयनिक श्रेणी
ਵਾਧਾ,संवृद्धि
ਅਮੀਰ ਆਈਸੋਟੋਪ,समृद्ध समस्थानिक
ਵਧਿਆ ਰਿਐਕਟਰ,संवर्दित रिऐक्टर
ਸੰਸ਼ੋਧਨ,समृद्धिकरण
ਸੰਸ਼ੋਧਨ ਕੁਸ਼ਲਤਾ,समृद्धिकरण दक्षता
ਖੁਸ਼ਹਾਲੀ,समृद्धि
ਖੁਸ਼ਹਾਲੀ ਗੁਣਾਂਕ,समृद्धि गुणांक
"ਖੁਸ਼ਹਾਲੀ ਗੁਣਾਂਕ, ਖੁਸ਼ਹਾਲੀ ਗੁਣਕ","समृद्धि गुणांक, समृद्धि गुणक"
"ਸੈੱਟ, ਭਾਈਚਾਰੇ","समुच्चय, समुदाय"
"enthalpy, ਪੂਰਨ ਗਰਮੀ","एन्थैल्पी, पूर्ण ऊष्मा"
ਪੂਰਨ ਗਰੇਡੀਐਂਟ,पूर्णोष्म प्रवणता
ਤਾਕਤ,सत्ता
"ਇਨਲੇਟ ਚੈਨਲ ਸਪਿਨ, ਇਨਲੇਟ ਸਿਸਟਮ ਸਪਿਨ","प्रवेश चैनल स्पिन, प्रवेश प्रणाली प्रचक्रण"
ਪ੍ਰਵੇਸ਼ ਦੁਆਰ,"प्रवेश द्वारक बिंदु, प्रवेश कनीनिका बिंदु"
ਪ੍ਰਵੇਸ਼ ਦੁਆਰ,प्रवेश-गवाक्ष
ਐਂਟਰੌਪੀ,एन्ट्रॉपी
ਐਂਟਰੌਪੀ ਰਿਜ਼ਰਵ,एन्ट्रॉपी निधान
ਐਂਟਰੌਪੀ ਘਣਤਾ,एन्ट्रॉपी घनत्व
ਐਂਟਰੌਪੀ ਮੋਡ,एन्ट्रॉपी विधा
ਐਂਟਰੌਪੀ ਵੈਕਟਰ,एन्ट्रॉपी सदिश
ਦਾਖਲ ਕਰੋ,प्रविष्ट
"ਗਿਣਤੀ, ਗਿਣਤੀ","गणन, गिनना"
ਗਿਣਤੀ ਦੇ ਅੰਕੜੇ,गणन आँकड़े
"ਲਿਫ਼ਾਫ਼ਾ, ਲਿਫ਼ਾਫ਼ਾ, ਢੱਕਣ (c.) ਤੋਂ ਲਿਫ਼ਾਫ਼ਾ (v.)","अन्वालोप, एनवेलप, आवरण (स.) आवृत करना (क्रि.)"
ਦੇਰੀ ਨੂੰ ਅਨਲੌਕ ਕਰੋ,अन्वालोप विलंब
ਮਿਆਦ ਪੁੱਗਣ ਵਿੱਚ ਦੇਰੀ ਵਿਗਾੜ,अन्वालोप विलम्ब विरूपण
ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ,अन्वालोप विमॉडुलक
ਪੰਨਾ ਨੰਬਰ,पृष्ठ-अन्वालोप
ਕਵਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,अन्वालोप गुण
ਵਾਤਾਵਰਣ,पारिस्थितिकी
ਡੈਂਟੈਂਟ,दत्तान्त
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ ਖੇਤਰ,घूर्णी चुंबकीय क्षेत्र
ਵੱਖ ਕਰਨ ਦੀ ਗਤੀ,पार्थक्य वेग
ਅਲਮੈਨਕ,पंचांग
ਕੈਲੰਡਰ ਦਿਨ,पंचांगीय दिन
ਅਲੌਕਿਕ ਘੰਟਾ,पंचांगीय घंटा
ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ ਮਿੰਟ,पंचांगीय मिनट
ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ ਦੂਜਾ,पंचांगीय सेकेंड
ਕੈਲੰਡਰ ਦਾ ਸਮਾਂ,पंचांगीय समय
ecadmium ਨਿਊਟ੍ਰੋਨ,अधिकैडमियम न्यूट्रान
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,अधिकेन्द्री
"ਪੈਰਾਗ੍ਰਾਫੋਸਕੋਪ, ਐਪੀਡੀਆਸਕੋਪ","पारापारचित्रदर्शी, एपीडायास्कोप"
ਅੰਤ ਖੰਭੇ,अन्तध्रुव
"ਅਪਾਰਦਰਸ਼ੀ, ਐਪੀਸਕੋਪ","अपारचित्रदर्शी, एपीस्कोप"
"ਚੜ੍ਹਦਾ ਜੰਕਸ਼ਨ, ਐਪੀਟੈਕਸੀ ਜੰਕਸ਼ਨ","अधिरोही संधि, एपीटैक्सीय संधि"
epitaxy ਪਰਤ,एपीटैक्सीय परत
"ਐਪੀਟੈਕਸੀ ਟਰਾਂਜ਼ਿਸਟਰ, ਓਵਰਰਾਈਡ ਟਰਾਂਜ਼ਿਸਟਰ","एपीटैक्सीय ट्रांजिस्टर, अधिरोहण ट्रांजिस्टर"
"apitaxi, ascension","एपीटैक्सी, अधिरोहण"
"ਹਾਈਪੋਥਰਮਲ, ਐਪੀਥਰਮਲ","अल्पतापीय, अधितापीय"
epithermal ਊਰਜਾ,अधितापीय ऊर्जा
epithermal neutrons,अधितापीय न्यूट्रान
epithermal ਪ੍ਰਤੀਕਰਮ,अधितापीय अभिक्रिया
"ਮਾਰਗਦਰਸ਼ਨ, ਮਿਆਦ","निर्देशक्षण, आदिकोण कालावधि"
ਜ਼ੋਰ ਭਟਕਣ ਕੋਣ,प्रणोद विचलन कोण
ਘਟਨਾ ਦਰ ਕੈਲਕੁਲੇਟਰ,घटना-दर गणित्र
ਘਟਨਾ ਟੈਲੀਮੀਟਰ,घटना-दूरमापी
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","समान, बराबर, सम, तुल्य"
ਸਮਤੋਨੀ ਸੰਸਕਾਰ,समटोनी संस्कार
ਊਰਜਾ ਦਾ ਸਰੋਤ,समऊर्जा उद्गम
samorg ਚਿੱਟਾ,समोर्ज श्वेत
ਬਰਾਬਰ ਫੋਰਸ,समान बल
ਇੱਥੋਂ ਤੱਕ ਕਿ ਸ਼ਾਂਤਤਾ ਸਮਰੂਪ,सम रवीयता कन्टूर
ਸਮਰੂਪ ਚਿੱਟਾ,समसंकेत श्वेत
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,समकारक
ਬਰਾਬਰੀ ਸਰਕਟ,समकारी परिपथ
ਬਰਾਬਰੀ ਮੁੱਲ,तुल्यकारी मान
ਬਰਾਬਰੀ ਦੀ ਨਬਜ਼,समकारी स्पंद
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","समता, समिका"
ਚੰਗੀ ਤਰ੍ਹਾਂ ਸੰਸਕ੍ਰਿਤ ਸਵਰਾਗ੍ਰਾਮ,सम संस्कारित स्वरग्राम
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ","समीकरण, समीकार"
ਕੇਂਦਰ ਭੂਮੱਧ ਰੇਖਾ,केन्द्र समीकार
ਤਾਲਮੇਲ ਸਮੀਕਰਨ,सुसंगति समीकरण
ਨਿਰੰਤਰ ਸਮੀਕਰਨ,सांतत्य-समीकरण
ਲਚਕੀਲੇ ਸਮੀਕਰਨ,प्रत्यास्था-समीकरण
ਸੰਤੁਲਨ ਸਮੀਕਰਨ,संतुलन-समीकरण
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,एकघात समीकरण
ਗਤੀ ਸਮੀਕਰਨ,गति-समीकरण
ਨਿਰਪੱਖ ਸੰਤੁਲਨ ਸਮੀਕਰਨ,उदासीन संतुलन समीकरण
ਪਾਈਜ਼ੋਟ੍ਰੋਪੀ ਸਮੀਕਰਨ,पीजोट्रॉपी का समीकरण
ਗ੍ਰਹਿ-ਔਰਬਿਟ-ਸਮੀਕਰਨ,ग्रह-कक्षा-समीकरण
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,द्विघात समीकरण
ਸਥਿਤੀ ਸਮੀਕਰਨ,अवस्था-समीकरण
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,त्रिघात समीकरण
ਸਮਾਂ ਪੈਮਾਨਾ,समय-समीकार
ਪਰਿਵਰਤਨ ਸਮੀਕਰਨ,रूपांतरण-समीकरण
"ਭੂਮੱਧ, ਵਿਚਕਾਰਲਾ, ਭੂਮੱਧ","विषुवतीय, भूमध्यरेखीय, मध्यवर्ती, निरक्षीय"
ਧਰਤੀ ਦਾ ਭੂਮੱਧ ਰੇਡੀਅਸ,पृथ्वी की विषुवतीय त्रिज्या
ਭੂਮੱਧ ਸੈਟੇਲਾਈਟ,विषुवतीय उपग्रह
ਭੂਮੱਧ ਪ੍ਰਣਾਲੀ,विषुवतीय तंत्र
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ","विषुवत् वृत, भूमध्यरेखा, इक्वेटर, मध्यरेखा"
ਭੂਮੱਧੀ ਕਰੰਟ,विषुवत् विद्युत प्रधार
ਭੂਮੱਧ ਰੇਖਾ,विषुवतीय लंबन
ਪੁਲਾੜ ਜਹਾਜ਼,निरक्षीय समतल
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,अनुक्रमिक प्रतिचयन
ਬਰਾਬਰੀ ਵਾਲਾ ਚੂੜੀਦਾਰ,समानकोणिक सर्पिल
ਕੋਣੀ ਸਪਿਰਲ ਐਂਟੀਨਾ,समानकोणिक सर्पिल एन्टेना
ਅਤਰ,समावतल
ਇਕਾਗਰਤਾ ਵਕਰ,समसांद्रण वक्र
ਅਤਰ,समोत्तल
isometric,समविमीय
"ਬਰਾਬਰੀ ਵਾਲਾ, ਸਮਾਨਾਂਤਰ","समदूरस्थ, समान्तराली"
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","साम्यावस्था, साम्य, संतुलन"
ਸੰਤੁਲਨ ਬਾਕਸ,साम्य पेटिका
ਸੰਤੁਲਨ ਸੰਰਚਨਾ,संतुलन विन्यास
"ਸੰਤੁਲਨ ਸਥਿਰ, ਸੰਤੁਲਨ ਸਥਿਰ","साम्य स्थिरांक, संतुलन स्थिरांक"
ਸੰਤੁਲਨ ਚਿੱਤਰ,साम्यावस्था आरेख
ਸੰਤੁਲਨ ਦੂਰੀ,साम्य दूरी
ਸੰਤੁਲਨ ਊਰਜਾ,संतुलन ऊर्जा
ਸੰਤੁਲਨ ਲਾਈਨ,साम्य रेखा
ਬਲ ਸੰਤੁਲਨ,बल-संतुलन
ਤਣਾਅ ਸੰਤੁਲਨ,प्रतिबल-संतुलन
ਸੰਤੁਲਨ ਬਿੰਦੂ,संतुलन बिन्दु
"ਸੰਤੁਲਨ ਦਾ ਦਬਾਅ, ਸੰਤੁਲਨ ਦਾ ਦਬਾਅ","साम्य दाब, संतुलन दाब"
ਸੰਤੁਲਨ ਅਨੁਪਾਤ,संतुलन अनुपात
ਸੰਤੁਲਨ ਦੀ ਮਿਆਦ,साम्यावस्था काल
ਬਰਾਬਰੀ,समविभाजन
ਸਮਾਨਤਾ ਨਿਯਮ,समविभाजन नियम
ਊਰਜਾ ਸ਼ੇਅਰਿੰਗ,ऊर्जा-समविभाजन
ਅਲੱਗ ਕਰਨ ਦਾ ਸਮਾਂ,समविभाजन समय
ਸਿੰਚਲਾ ਜ਼ੋਨ,समकला क्षेत्र
ਸਮਕਾਲੀ ਪੰਨਾ,समकला पृष्ठ
ਸਮਕਲਾ ਜ਼ੋਨ,समकला जोन
ਉਪਕਰਨ,उपस्कर
ਜੰਤਰ ਅਨੁਕੂਲਤਾ,उपस्करण सुसंगति
ਉਪਕਰਣ ਦੀ ਅਸਫਲਤਾ,उपस्कर विफलता
ਬਿੰਦੂ ਸੁਮੇਲ,समबिन्दु संयोजन
ਸਮਾਨਤਾਪੂਰਣ,समविभव
ਆਈਸੋਸੀਲਸ ਵਕਰ,समविभव वक्र
isopotential ਲਾਈਨ,समविभव रेखा
ਸਮਾਨਤਾ ਵਾਲੀ ਸਥਿਤੀ,समविभव अवस्था
ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ,समविभव पृष्ठ
"ਬਰਾਬਰੀ, ਯੋਗਤਾ","समविभवता, समक्षमता"
isobars,समदाब
ਸਮਕਾਲੀ ਮਾਰਗ,समसंकेती पथ
ਸਿਗਨਲ ਲਾਈਨ,समसंकेत लाइन
isometric ਸਥਿਤੀਕਾਰ,समसंकेती स्थान निर्धारक
ਸੈਮਸਿੰਕ ਰੇਡੀਓ ਰੇਂਜ ਬੀਕਨ,समसंकेत रेडियो परास बीकन
ਅੰਦਰਲਾ,समसंकेत प्रदेश
"ਸਿਗਨਲ ਜ਼ੋਨ, ਦੋ-ਸਿਗਨਲ ਜ਼ੋਨ","समसंकेत ज़ोन, द्विसंकेत ज़ोन"
ਸਮਾਨਤਾ,तुल्यता
ਵਿਸਥਾਪਨ ਸਮਾਨਤਾ,विस्थापन-तुल्यता
ਊਰਜਾ ਅਤੇ ਪੁੰਜ ਦੀ ਸਮਾਨਤਾ,ऊर्जा और द्रव्यमान की तुल्यता
ਗਰੈਵਿਟੀ ਅਤੇ ਪ੍ਰਵੇਗ ਦੀ ਸਮਾਨਤਾ,गुरूत्वाकर्षण और त्वरण की तुल्यता
ਸਮਾਨਤਾ ਬਿੰਦੂ,तुल्यता बिन्दु
ਸਮਾਨਤਾ ਅਨੁਪਾਤ,तुल्यता अनुपात
ਸਮਾਨਤਾ ਸਬੰਧ,तुल्यता-संबंध
ਸਮਾਨਤਾ ਪ੍ਰਮੇਯ,तुल्यता-प्रमेय
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
ਬਰਾਬਰ ਸਮਾਈ,तुल्य अवशोषण
"ਬਰਾਬਰ-ਬੈਂਡ-ਚੌੜਾਈ, ਬਰਾਬਰ ਦੀ ਪੱਟੀ ਦੀ ਲੰਬਾਈ","तुल्य-बैंड-चौड़ाई, तुल्य पट्टी दैर्घ्य"
ਬਰਾਬਰ ਦਬਾਅ ਘਣਤਾ ਮਾਡਲ,तुल्य दाबघनत्नवीय निदर्श
ਬਰਾਬਰ ਸਰਕਟ,तुल्य परिपथ
"ਸਮਾਨ ਸੰਚਾਲਕਤਾ, ਸਮਾਨ ਸੰਚਾਲਨ","तुल्यांकी चालकता, तुल्यांकी कंडक्टेन्स"
isometric ਚਾਲਕਤਾ,तुल्यांकी चालकता
ਬਰਾਬਰ ਮੌਜੂਦਾ,तुल्यमान धारा
ਬਰਾਬਰ ਡਾਇਓਡ,तुल्य डायोड
ਬਰਾਬਰ ਡਾਇਡ ਵੋਲਟੇਜ,तुल्य डायोड वोल्टता
ਬਰਾਬਰ ਦਾ ਚੱਕਰ,तुल्य मंडलक
ਬਰਾਬਰ ਮਾਤਰਾ,तुल्य मात्रा
ਬਰਾਬਰ ਇਲੈਕਟ੍ਰੀਕਲ ਕੰਡਕਟੀਵਿਟੀ,तुल्यांकी विद्युत् चालकता
ਬਰਾਬਰ ਇਲੈਕਟ੍ਰੋਨ,तुल्य इलेक्ट्रॉन
ਬਰਾਬਰ ਆਉਟਪੁੱਟ ਵੇਗ,तुल्य निर्गम वेग
ਆਈਸੋਮੈਟ੍ਰਿਕ ਫੋਕਸ-ਦੂਰੀ,तुल्यचित्री फोकस-दूरी
ਬਰਾਬਰ ਮੁਫ਼ਤ ਉਪਜ,तुल्य मुक्त उत्संधि
ਬਰਾਬਰ ਫੰਕਸ਼ਨ,तुल्य फलन
ਬਰਾਬਰ ਦੀ ਉਚਾਈ,तुल्यमान ऊंचाई
isometric inductance,तुल्यमानी प्रेरकत्व
ਬਰਾਬਰ ਜਾਲੀ,तुल्य जालक
ਬਰਾਬਰ ਦੀ ਲੰਬਾਈ,तुल्य लम्बाई
isometric ਲੈਨਜ,तुल्यचित्री लेन्स
ਬਰਾਬਰ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,तुल्य रव प्रतिरोध
ਬਰਾਬਰ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,तुल्य रव प्रतिरोधक
ਬਰਾਬਰ ਨਿਰੀਖਕ,तुल्य प्रेक्षक
ਬਰਾਬਰ ਦੀ ਕਾਰਵਾਈ,तुल्य संक्रिया
ਬਰਾਬਰ ਮਾਰਗ,तुल्य पथ
ਬਰਾਬਰ ਡਾਇਲੈਕਟ੍ਰਿਕ,तुल्य परावैद्युतांक
ਬਰਾਬਰ ਦੀ ਸਥਿਤੀ,तुल्य स्थिति
isometric ਅਨੁਪਾਤ,तुल्यांकी समानुपात
ਬਰਾਬਰ ਸੂਡੋ ਕਾਰਵਾਈ,तुल्य छद्म संक्रिया
ਬਰਾਬਰ ਦੇ ਸਖ਼ਤ ਗੋਲੇ ਦਾ ਵਿਆਸ,तुल्य दृढ़ गोले का व्यास
ਸਮਕਾਲੀ ਸਧਾਰਨ ਪੈਂਡੂਲਮ,तुल्यकाली सरल लोलक
ਬਰਾਬਰ ਸਟੋਕਸ ਵਿਆਸ,तुल्य स्टोक्स व्यास
ਬਰਾਬਰ ਸਤਹ ਬਲ,तुल्य पृष्ठ बल
ਬਰਾਬਰ ਦਾ ਤਾਪਮਾਨ,तुल्य ताप
ਬਰਾਬਰ ਸਰੀਰ,तुल्य निकाय
ਸਮਾਨਤਾ ਪ੍ਰਮੇਯ,तुल्य प्रमेय
ਬਰਾਬਰ ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,तुल्य संचरण लाइन
ਸਮਭੁਜ ਤਿਕੋਣ ਮਾਰਗ,तुल्य त्रिकोण पथ
ਬਰਾਬਰ ਵਾਲਵ,तुल्य वाल्व
ਬਰਾਬਰ ਲੇਸਦਾਰ ਨਮ,तुल्य श्यान अवमंदन
ਬਰਾਬਰ ਚੌੜਾਈ,तुल्य चौड़ाई
"ਮਿਟਾਓ, ਲਿਖੋ","मिटाना, विलेखन करना"
ਲੇਖਕ ਜਨਰੇਟਰ,विलेखक जनित्र
ਲੇਖਕ ਔਸਿਲੇਟਰ,विलेखक दोलित्र
ਲਿਖਣ ਦਾ ਸਿਰ,निर्लेखन शीर्ष
"ਲੰਬਕਾਰੀ ਚਿੱਤਰ, ਸਿੱਧਾ ਚਿੱਤਰ","ऊर्ध्व शीर्ष प्रतिबंब, सीधा प्रतिबंब"
ਲੰਬਕਾਰੀ ਲੈਂਸ,ऊर्ध्वशीर्षकारी लेन्स
ਲੰਬਕਾਰੀ,ऊर्ध्वकर
erg,अर्ग
