Odiya,Assamese
ବିସ୍ଥାପନ ତ୍ରୁଟି |,বিচ্যুতিৰ ভুল
ପ୍ରଦର୍ଶନ,প্ৰদৰ্শন
କ୍ଷୟ,পচি যোৱা
ବିକୃତି,বিকৃতি
ବିକୃତି କ୍ଷତି |,বিকৃতিৰ ক্ষতি
ବିକୃତ ସାମ୍ପ୍ରତିକ ପରିସର |,বিকৃতি বিদ্যুৎ প্ৰবাহৰ পৰিসৰ
ବିକୃତ ପ୍ରବାହ କ୍ଷୟ |,বিকৃতি ধাৰা rot
ବିକୃତି ସମ୍ବେଦନଶୀଳତା |,বিকৃতি সংবেদনশীলতা
ବିଭ୍ରାଟ ଲାଭ ମାର୍ଜିନ |,বিকৃতি লাভৰ মাৰ্জিন
ବିକୃତି ଇନପୁଟ୍ ପ୍ରତିରୋଧ |,বিকৃতি ইনপুট ৰেজিষ্টেন্স
ବିକୃତ ଲୁପ୍ ଲାଭ |,বিকৃতি লুপ লাভ
ବଣ୍ଟିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,বিতৰণ কৰা এম্প্লিফায়াৰ
ବଣ୍ଟନ ଗୁଣକ,বিতৰণ বহুগুণক
ଭେରିଏସନ ରିସିଭର୍,ভেৰিয়েচন ৰিচিভাৰ
ଶୂନ ବିଭାଜନ ପରୀକ୍ଷା |,শূন্য বিভাজন পৰীক্ষা
ଡି-ସ୍ତର |,ডি-স্তৰ
ଆୟନୋସାଇଫର୍ ର ଡି-ସ୍ତର |,আয়নমণ্ডলৰ D-স্তৰ
d-moss,ঘ-শৈবাল
ଡଲବି ଶରୀର |,ডলবি শৰীৰ
ପ୍ରଭାବଶାଳୀ ପୋଲ,ফলপ্ৰসূ মেৰু
ପ୍ରଭାବଶାଳୀ ପୋଲ ପ୍ରତିରୋଧ |,ফলপ্ৰসূ মেৰু প্ৰতিৰোধ ক্ষমতা
ଦାତା ବର୍ଜ୍ୟବସ୍ତୁ |,দাতাৰ আৱৰ্জনা
ଦାତା ସାମଗ୍ରୀ |,দাতাৰ সামগ্ৰী
dontcare ସ୍ଥିତି |,dontcare ৰ অৱস্থা
ବ୍ୟଭିଚାର,ব্যভিচাৰ কৰা
ଡୋପଲର ପ୍ରଭାବ,ডপলাৰ ইফেক্ট
ଡୋପଲର ରାଡାର |,ডপলাৰ ৰাডাৰ
ଡୋସିମିଟର |,ডোজিমিটাৰ
ପଏଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,বিন্দু মেট্ৰিক্স
ପଏଣ୍ଟ ନୋଟେସନ୍,বিন্দু সংকেত
ଦଳୀୟ ସମସ୍ୟା |,গৌণ বিষয়
ବିଲାୟର୍ କ୍ୟାପେସିଟର୍ |,দ্বিস্তৰীয় কেপাচিটৰ
ଦ୍ୱିପାକ୍ଷିକ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,বাইন&#39;ৰেল ক্লাইষ্ট্ৰন
ଦ୍ୱିପାକ୍ଷିକ ଦଣ୍ଡ,দ্বিপাক্ষিক বাৰ
ଦ୍ୱିପାକ୍ଷିକ PC ବୋର୍ଡ |,দ্বিপাক্ষিক পিচি ব’ৰ্ড
ଡବଲ୍ ମାର୍କିଂ,ডাবল মাৰ্কিং
ଡବଲ୍ ଟ୍ରାନଜିଷ୍ଟର,ডাবল ট্ৰেঞ্জিষ্টৰ
ଡୁଆଲ୍ ଟ୍ୟୁନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ডুৱেল টিউনড এম্প্লিফায়াৰ
ଡବଲ୍ ଲେୟାର୍ ଟ୍ରାନଜିଷ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,ডাবল লেয়াৰ ট্ৰেঞ্জিষ্টৰ এম্প্লিফায়াৰ
ଦୁଇଗୁଣ,doubles
ବାଧା ସମୟ,বাধাৰ সময়
ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍,আউটপুট ইলেক্ট্ৰ&#39;ড
ଟ୍ରେଲିଂ ଆଉଟପୁଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,ট্ৰেইলিং আউটপুট ইলেক্ট্ৰ&#39;ড
d ram,ঘ ৰাম
d ram,ঘ ৰাম
ରନ୍ ଅଫ୍ ସେଲ୍ |,ৰানঅফ কোষ
ରନ୍ ଅଫ୍ ଷ୍ଟ୍ରିମ୍ |,ৰানঅফ ষ্ট্ৰিম
ରନ୍ ଅଫ୍ ବେଗ |,ৰানঅফৰ বেগ
ପର୍ଫୋରେସନ୍ ଟେପ୍ |,ছিদ্ৰ কৰা টেপ
ଅପରେଟର ବସ୍,অপাৰেটৰ বাছ
ଅପରେଟିଂ ପର୍ଯ୍ୟାୟ,অপাৰেটিং পৰ্যায়
ଅଧର୍ମ,অধৰ্ম
ଶୁଖିଲା କକ୍ଷ |,শুকান কোষ
ଶୁଖିଲା ଇଞ୍ଚିଙ୍ଗ୍ |,শুকান এচিং
ଶୁଖିଲା ଚଳଚ୍ଚିତ୍ର |,শুকান ফিল্ম
ଶୁଖିଲା ସୁଇଚ୍,শুকান চুইচিং
ଡ୍ରିଷ୍ଟାସ୍ ଆର୍ଟ ଡିସପ୍ଲେସର୍ |,ড্ৰাইষ্টাছ আৰ্ট ডিচপ্লেচাৰ
dte,ডি.টি.ই.
dtl (ଡାୟୋଡ୍ ଟ୍ରାନଜିଷ୍ଟର ତର୍କ),dtl (ডাইঅ&#39;ড ট্ৰেঞ্জিষ্টৰ লজিক)
"Dwyget Fate, Dwyget F। E.T.","ড্ৱাইগেট ভাগ্য, ড্ৱাইগেট এফ. ই.টি."
ଡୁଆଲ୍ ମେଳକ |,ডুৱেল মেচিং
ଦମ୍ପତି ସଂକ୍ରମଣ,দম্পতী সংক্ৰমণ
ଦୁଇଥର ପଠନ ସଂଯୋଜକ |,ডাবল ৰিড সমন্বয়ক
"ଡୁଆଲ୍-ଡିଫେରେନ୍ସ ଆନାଗଲ୍, ଡିଜିଟାଲ୍ କନଭର୍ଟର |","ডুৱেল-ডিফাৰেন্স এনালগ, ডিজিটেল কনভাৰ্টাৰ"
ଡିପୋଲ୍ ପରିବର୍ତ୍ତନ |,ডাইপোল পৰিৱৰ্তন
ଦୁଇଥର ଅନୁସରଣ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,ডাবল ফ&#39;ল&#39; ভল্টেজ কন্ট্ৰ&#39;লাৰ
ଦ୍ୱିପାକ୍ଷିକତା |,দ্বৈততা
ଦୁଇ ଧାଡି,ডাবল ৰোড
ନୀରବ ଆଣ୍ଟେନା |,নিৰৱ এন্টেনা
ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |,ডুপ্লেক্স ট্ৰেন্সমিছন
ଉପଯୋଗିତା ଅନୁପାତ,উপযোগিতা অনুপাত
ଉପଯୋଗୀତା ଅନୁପାତ ମଡ୍ୟୁଲେସନ୍ |,ইউটিলিটি ৰেচিঅ&#39; মডুলেচন
dB-25 ସଂଯୋଜକ |,dB-25 সংযোগকাৰী
ଆବାସ,ৰেচিডেন্সি
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,গতিশীল বৈশিষ্ট্য
ଗତିଶୀଳ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,গতিশীল বৈশিষ্ট্য
ଗତିଶୀଳ କରେଣ୍ଟ |,ডাইনামিক কাৰেণ্ট
ଗତିଶୀଳ ପ୍ରତିବନ୍ଧକ |,ডাইনামিক ইম্পিডেন্স
"ଡାଇନାମିକ୍ ଲୋଡ୍ ଲାଇନ୍, ଲୋଡ୍ ଲାଇନ୍ |","ডাইনামিক লোড লাইন, লোড লাইন"
ଗତିଶୀଳ ସ୍ମୃତି,গতিশীল স্মৃতিশক্তি
ଭେରିଏବଲ୍ ମେମୋରୀ ସେଲ୍ |,ভেৰিয়েবল মেমৰি চেল
ଗତିଶୀଳ ସ୍ମୃତି ସତେଜ,ডাইনামিক মেমৰি ৰিফ্ৰেচাৰ
ଗତିଶୀଳ ମାଉସ୍ ଓଲଟା |,গতিশীল মাউছ ওলোটা
ଡାଇନାମିକ୍ RAM ଡାଇନାମିକ୍ RAM |,গতিশীল ৰেম গতিশীল ৰেম
ଗତିଶୀଳ ପରିସର |,ডাইনামিক ৰেঞ্জ
ଗତିଶୀଳ ପ୍ରତିରୋଧ |,গতিশীল ৰেজিষ্টেন্স
ଗତିଶୀଳ ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,গতিশীল বিচ্যুতি পঞ্জিকা
ଗତିଶୀଳ ପରୀକ୍ଷା |,গতিশীল পৰীক্ষা
ଡାଇନାମିକ୍ ଭିଡିଓ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (DVRAM),ডাইনামিক ভিডিঅ&#39; ৰেণ্ডম এক্সেছ মেমৰি (DVRAM)
ଡାଇନାମୋ |,ডাইনামো
ଡାଇନାମୋମିଟର,ডাইনামোমিটাৰ
ଡାଇନିଟ୍ରନ୍ ଓସିଲେଟର |,ডাইনিট্ৰন দোলক
"ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ, ପ୍ରାରମ୍ଭିକ ପ୍ରଭାବ","আগতীয়া প্ৰভাৱ, আগতীয়া প্ৰভাৱ"
e a rom,ই এ ৰম
ପୃଥିବୀ ସଂଯୋଗ,পৃথিৱী সংযোগ
ଗ୍ରାଉଣ୍ଡ ଷ୍ଟେସନ୍ |,গ্ৰাউণ্ড ষ্টেচন
ଏବର୍ସ-ମଲ୍-ସମୀକରଣ |,এবাৰ্ছ-মৌল-সমীকৰণ
ଏବର୍ସ-ମାଉଲ୍-ମଡେଲ୍ |,এবাৰ্ছ-মৌল-মডেল
ଇକୋ,প্ৰতিধ্বনি
ଆଣ୍ଟି ଇକୋ |,এন্টি ইকো
ଏଡି କରେଣ୍ଟ୍ |,এডি কাৰেণ্ট
ଷ୍ଟ୍ରାଣ୍ଡ ସଂଯୋଜକ |,ষ্ট্ৰেণ্ড সংযোগকাৰী
କୋର ଡିଟେକ୍ଟର |,কোৰ ডিটেক্টৰ
କୋର୍ ଟ୍ରିଗର ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,কোৰ ট্ৰিগাৰ ফ্লিপ ফ্লপ
କୋର୍ ଟ୍ରିଗର ଲ୍ୟାଚ୍ |,কোৰ ট্ৰিগাৰ লেচ
ଏଡିସନ୍ ପ୍ରଭାବ,&#39;এডিচন ইফেক্ট&#39;
ସମ୍ପାଦକ,সম্পাদক
ପ୍ରଭାବଶାଳୀ କ୍ଷେତ୍ର |,ফলপ্ৰসূ এলেকা
ପ୍ରଭାବଶାଳୀ କରେଣ୍ଟ୍ |,ফলপ্ৰসূ কাৰেণ্ট
ପ୍ରଭାବଶାଳୀ ଭୂମି ବ୍ୟାସାର୍ଦ୍ଧ |,ফলপ্ৰসূ মাটিৰ ব্যাসাৰ্ধ
ପ୍ରଭାବଶାଳୀ ଉଚ୍ଚତା |,ফলপ্ৰসূ উচ্চতা
ପ୍ରଭାବଶାଳୀ ଲମ୍ବ |,কাৰ্যকৰী দৈৰ্ঘ্য
ପ୍ରଭାବଶାଳୀ ଜନତା |,কাৰ্যকৰী ভৰ
ପ୍ରଭାବଶାଳୀ ବିକିରଣ ଶକ୍ତି |,ফলপ্ৰসূ বিকিৰণ শক্তি
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,কাৰ্যকৰী ভল্টেজ
ଦକ୍ଷତା,দক্ষতা
E.E.P. ଆର.ଓ. ଏମ,ই.ই.পি. ৰম
ଆଇକନ୍ ସମୀକରଣ |,আইকনল সমীকৰণ
ଓଲଟା କ୍ୟାପିଟାନ୍ସ |,বিপৰীত ধাৰণক্ষমতা
ଇ-ସ୍ତର |,ই-স্তৰ
ବିଦ୍ୟୁତ ପ୍ରବାହ,বৈদ্যুতিক প্ৰবাহ
ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର,বৈদ্যুতিক ক্ষেত্ৰ
ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |,বৈদ্যুতিক ক্ষেত্ৰৰ তীব্ৰতা
ବ electric ଦୁତିକ କରେଣ୍ଟ ଲାଇନଗୁଡିକ |,বৈদ্যুতিক প্ৰবাহৰ লাইন
ବ electric ଦୁତିକ ସମ୍ଭାବନା |,বৈদ্যুতিক বিভৱ
ବିଦ୍ୟୁତ୍ ସଂଯୋଗ,বিদ্যুৎস্পৃষ্ট
ଇଲେକ୍ଟ୍ରୋ-ସୋଲ୍ଡର୍ |,ইলেক্ট্ৰ&#39;-ছল্ডাৰ
ବ electric ଦୁତିକ ତରଙ୍ଗ |,বৈদ্যুতিক তৰংগ
ବ electrical ଦୁତିକ ଦ length ର୍ଘ୍ୟ |,বৈদ্যুতিক দৈৰ্ঘ্য
ବିଦ୍ୟୁତ୍ ଶକ୍ତି,বৈদ্যুতিক শক্তি
ବିଦ୍ୟୁତ୍,বিদ্যুৎ
ECG,ইচিজি
ଇଲେକ୍ଟ୍ରିକ୍ ଡାଇନାମୋ ମିଟର |,বৈদ্যুতিক ডাইনেমো মিটাৰ
ଇଲେକ୍ଟ୍ରୋଡ୍ |,ইলেক্ট্ৰ&#39;ড
ଇଲେକ୍ଟ୍ରୋଡ୍ କରେଣ୍ଟ୍ |,ইলেক্ট্ৰ&#39;ড কাৰেণ্ট
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେନ୍ସ |,ইলেক্ট্ৰ&#39;লুমিনেচেন্স
ଇଲେକ୍ଟ୍ରୋଲୁମାଇନ୍ସେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ |,ইলেক্ট্ৰ&#39;লুমিনেচেণ্ট ডিছপ্লে
ଗାଲଭାନିକ୍ ବିଚ୍ଛିନ୍ନତା |,গেলভানিক পৃথকীকৰণ
ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍ |,ইলেক্ট্ৰলাইট
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର୍ |,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକ,বিদ্যুৎচুম্বক
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଶକ୍ତି |,বিদ্যুৎচুম্বকীয় শক্তি
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନୁକରଣ |,বিদ্যুৎচুম্বকীয় প্ৰৰোচনা
"ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ହସ୍ତକ୍ଷେପ, EMI |","বিদ্যুৎচুম্বকীয় হস্তক্ষেপ, ইএমআই"
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ |,বিদ্যুৎচুম্বকীয় বৰ্ণালী
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |,বিদ্যুৎচুম্বকীয় তৰংগ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,বিদ্যুৎচুম্বকত্ব
ଇଲେକ୍ଟ୍ରୋ ମେକାନିକାଲ୍ ଫିଲ୍ଟର୍ |,ইলেক্ট্ৰ&#39; মেকানিকেল ফিল্টাৰ
ଇଲେକ୍ଟ୍ରୋମିଟର,ইলেক্ট্ৰ&#39;মিটাৰ
ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି,বিদ্যুৎচালিত বল
ଇଲେକ୍ଟ୍ରନ୍,ইলেক্ট্ৰন
ଇଲେକ୍ଟ୍ରନ୍ ବିମ୍ |,ইলেক্ট্ৰন ৰশ্মি
ଇଲେକ୍ଟ୍ରନ୍ ଚାର୍ଜ |,ইলেক্ট্ৰন আধান
ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |,ইলেক্ট্ৰন নিৰ্গমন
ଇଲେକ୍ଟ୍ରନ୍ ପ୍ରବାହ |,ইলেক্ট্ৰন প্ৰবাহ
ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ୟାସ୍ |,ইলেক্ট্ৰন গেছ
ଇଲେକ୍ଟ୍ରନ୍ ଉପକରଣ |,ইলেক্ট্ৰন যন্ত্ৰ
ଇଲେକ୍ଟ୍ରନ୍ ଗାତ ଯୋଡି |,ইলেক্ট্ৰন ফুটা যোৰ
ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,ইলেক্ট্ৰন মাইক্ৰস্কোপ
ଇଲେକ୍ଟ୍ରନ୍ କକ୍ଷପଥ |,ইলেক্ট্ৰন কক্ষপথ
ଇଲେକ୍ଟ୍ରନ୍ ସେଲ୍ |,ইলেক্ট্ৰন খোলা
ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |,ইলেক্ট্ৰন ভল্ট
ଇଲେକ୍ଟ୍ରନ୍ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |,ইলেক্ট্ৰন তৰংগ নলী
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାର୍ଜ |,ইলেক্ট্ৰনিক চাৰ্জ
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ଚାପ,ইলেক্ট্ৰনিক ডাটা ষ্ট্ৰেছ
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଚାବି |,ইলেক্ট্ৰনিক চাবি
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍),ইলেক্ট্ৰনিক মেইল (ই-মেইল)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମାସ,ইলেক্ট্ৰনিক ভৰ
ବ electronic ଦ୍ୟୁତିକ ସଂଖ୍ୟା,ইলেক্ট্ৰনিক সংখ্যাগত
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍,ইলেক্ট্ৰনিক চুইচিং
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଭୋଲ୍ଟମିଟର |,ইলেক্ট্ৰনিক ভল্টমিটাৰ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଟ୍ୟୁନ୍ ହୋଇଥିବା ରିସିଭର୍ |,ইলেক্ট্ৰনিকভাৱে টিউন কৰা ৰিচিভাৰ
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଶିଳ୍ପ ସଙ୍ଗଠନ |,ইলেক্ট্ৰনিকছ উদ্যোগ সংস্থা
ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ,ইলেক্ট্ৰ&#39;প্লেটিং
ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,ইলেক্ট্ৰস্কোপ
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |,বিদ্যুৎচুম্বকত্ব
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଫ୍ଲକ୍ସ |,ইলেক্ট্ৰষ্টেটিক ফ্লাক্স
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସଂରକ୍ଷଣକାରୀ |,ইলেক্ট্ৰষ্টেটিক সংৰক্ষক
ଉପାଦାନ,উপাদান
ଉନ୍ନୟନ,বিকশিত কৰা
ଉନ୍ନତି କୋଣ,উন্নতিৰ কোণ
ଏଲିପସଏଡାଲ୍ ପ୍ରତିଫଳକ |,উপবৃত্তাকাৰ প্ৰতিফলক
ଏଲିପସଏଡାଲ୍ ଫିଲ୍ଟର୍ |,উপবৃত্তাকাৰ ফিল্টাৰ
ଏଲିପସାଇଡ୍ ପୋଲ |,উপবৃত্তাকাৰ মেৰু
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,এম্বেডেড চিস্টেম
ଅବସିଡିକ୍ କୋଡ୍ |,abssidic ক&#39;ড
ନିର୍ଗତ,এমিটাৰ
ନିର୍ଗତକାରୀ ବିନ୍ୟାସକରଣ,এমিটাৰ অৰিয়েণ্টেচন কনফিগাৰেচন
ନିର୍ଗତ ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,এমিটাৰ বাইপাছ কেপাচিটৰ
ନିର୍ଗତ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,নিৰ্গমনকাৰী বৈশিষ্ট্য
ଏମିଟର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |,এমিটাৰ কাপল্ড এম্প্লিফায়াৰ
ନିର୍ଗତ ବିସ୍ତାର,এমিটাৰ প্ৰসাৰণ
ଏମିଟର ଟ୍ରେଲିଂ |,এমিটাৰ ট্ৰেইলিং
ନିର୍ଗତ ପ୍ରତିରୋଧକ |,এমিটাৰ ৰেজিষ্টৰ
ନିର୍ଗତ ସ୍ଥିର ଆଭିମୁଖ୍ୟ ବିନ୍ୟାସ,এমিটাৰ স্থিতিশীল অৰিয়েণ্টেচন কনফিগাৰেচন
ଏମିଟର ବେସ୍ ଜଙ୍କସନ |,এমিটাৰ বেচ জংচন
"ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ, ECL |","এমিটাৰ কাপল্ড লজিক, ইচিএল"
ଯାନ୍ତ୍ରିକ,যান্ত্ৰিক
ସକ୍ଷମ କରନ୍ତୁ |,সক্ষম কৰা
ଏନକାପସୁଲେସନ୍ |,এনকেপচুলেচন
Koditra,কোদিত্ৰা
ଏନକ୍ରିପସନ୍,এনক্ৰিপচন
ବୃତ୍ତାକାର ଲାଭ |,বৃত্তাকাৰ লাভ
ରୂପାନ୍ତର,ৰূপান্তৰ
ପ୍ରଣାଳୀ,প্ৰণালীবদ্ধ
ବୃତ୍ତାକାର ବିସ୍ଥାପନ |,বৃত্তাকাৰ বিচ্যুতি
ଦ୍ରାଘିମା ଆଣ୍ଟେନା |,দীৰ্ঘায়িত এন্টেনা
ଦ୍ରାଘିମା ଆରେ |,দীৰ্ঘায়িত এৰে
ଶକ୍ତି,শক্তি
ଶକ୍ତି ଦଣ୍ଡ,শক্তি বাৰ
ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |,বেণ্ড গেপ
ଶକ୍ତି ସ୍ତର,শক্তিৰ স্তৰ
ଶକ୍ତି ସ୍ତରର ଚିତ୍ର,শক্তিৰ স্তৰৰ ডায়েগ্ৰাম
ବର୍ଦ୍ଧିତ ମାସ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |,উন্নত প্ৰসাৰিত ভৰ নিৰ্দিষ্টকৰণ
ବର୍ଦ୍ଧିତ ଆର୍ଟିକିଲ୍ ରେଜିଷ୍ଟ୍ରାର୍ |,বৃদ্ধি কৰা প্ৰবন্ধ পঞ্জীয়ক
ଅଭିବୃଦ୍ଧି |,বৃদ্ধি
ଅଭିବୃଦ୍ଧି pattern ାଞ୍ଚା,বৃদ্ধিৰ ধৰণ
ବର୍ଦ୍ଧିତ ମୋସଫେଟ୍ |,উন্নত Mosfet
ଏଣ୍ଟ୍ରପି,এণ্ট্ৰপি
ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |,খাম ডিমডুলেটৰ
ପରିବେଶ,পৰিৱেশ
"epitaxy ଅଭିବୃଦ୍ଧି, ବୃଦ୍ଧି ବୃଦ୍ଧି |","এপিটেক্সি বৃদ্ধি, আৰোহী বৃদ্ধি"
"epitracheal ସ୍ତର, ଆରୋହଣ ସ୍ତର |","এপিট্ৰেকিয়াল স্তৰ, আৰোহী স্তৰ"
"epitaxy, overriding |","এপিটাক্সি, অভাৰৰাইডিং"
ଇପୋକ୍ସି-ଫାଇବର ଗ୍ଲାସ୍ ସ୍ତର |,ইপক্সি-ফাইবাৰ গ্লাছৰ স্তৰ
EP-ROM |,ইপি-ৰম
ଏପସିଲନ୍ |,এপ্সিলন
ସମାନତା,সমতা স্থাপন
ସମାନତା ସର୍କିଟ |,সমতা বৰ্তনী
ସମାନତା |,সমতা
ସମୀକରଣ,সমীকৰণ
ସମାନତା ଫିଲ୍ଟର୍ |,ইকুৱেলাইজাৰ ফিল্টাৰ
ସମୀକରଣ,সমীকৰণটো
ସମୀକରଣ ବିମାନ |,বিষুৱীয় সমতল
isopotential ରେଖା |,সমবিভৱ ৰেখা
ସମାନ୍ତରାଳ ପୃଷ୍ଠା |,সমবিভৱ পৃষ্ঠা
ସମାନ ସର୍କିଟ |,সমতুল্য বৰ্তনী
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ଜେନେରେଟର |,সমতুল্য ইনপুট শব্দ জেনেৰেটৰ
ସମାନ ଇନପୁଟ୍ ଶବ୍ଦ ପ୍ରତିରୋଧ |,সমতুল্য ইনপুট শব্দ প্ৰতিৰোধ ক্ষমতা
ସମାନ ଆଇସୋଟୋପିକ୍ ବିକିରଣ ଶକ୍ତି |,সমতুল্য সমস্থানিক বিকিৰণ শক্তি
ଡିଲିଟ୍ କରନ୍ତୁ |,বিলোপ
ଶକ୍ତି ପ୍ରକ୍ରିୟା,শক্তি প্ৰক্ৰিয়া
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କୋଡିଂ |,ত্ৰুটি নিয়ন্ত্ৰণ ক&#39;ডিং
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,ভুল সংশোধন ক&#39;ড
ତ୍ରୁଟି ଚିହ୍ନଟ କୋଡ୍,ভুল ধৰা পেলোৱা ক&#39;ড
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,ভুল নিয়ন্ত্ৰণ
ତ୍ରୁଟି ହାର,ভুলৰ হাৰ
ତ୍ରୁଟି ଭୋଲଟେଜ୍ |,ভুল ভল্টেজ
ତ୍ରୁଟି ଏମ୍ପ୍ଲିଫାୟର୍ |,ভুল পৰিবৰ্ধক
ଇସାକି ଡାୟୋଡ୍ |,isaki ডাইঅ&#39;ড
ଇଚିଂ,এচিং
ଇଥରନେଟ୍ |,ইথাৰনেট
ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |,অইলাৰৰ উপপাদ্য
ପ୍ରଶସ୍ତତା ହ୍ରାସ ମୋଡ୍ |,প্ৰসাৰণ হ্ৰাস ধৰণ
ବାଷ୍ପୀକରଣ ପ୍ରକ୍ରିୟା |,বাষ্পীভৱন প্ৰক্ৰিয়া
ଇ-ଭେକ୍ଟର୍ |,ই-ভেক্টৰ
ସମାନତା,সমতা
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ব্যতিক্ৰম নিয়ন্ত্ৰণ
ଅତିରିକ୍ତ ଶବ୍ଦ ଅନୁପାତ |,অতিৰিক্ত শব্দ অনুপাত
ଟ୍ରିପଲ୍ କୋଡ୍,ট্ৰিপল ক&#39;ড
ଉତ୍ସାହ ସାରଣୀ |,উদ্দীপনা টেবুল
ଇକୋ XOR ଗେଟ୍ |,echo XOR গেট
ନିଷ୍ପାଦନ ସଫ୍ଟୱେର୍,এক্সিকিউচন চফ্টৱেৰ
ନିଷ୍ପାଦନ ପଦକ୍ଷେପ,নিষ্পাদন পদক্ষেপ
ନିଷ୍ପାଦନ ସମୟ,নিষ্পাদন সময়
ଏକ୍ସକ୍ଲୁସିଭ୍ ନୋର ଗେଟ୍ |,একচেটিয়া ন&#39;ৰ গেট
ପ୍ରସାରଣକାରୀ,সম্প্ৰচাৰক
କ୍ଷୟକ୍ଷତି କ୍ଷୟ |,ঘাতীয় ক্ষয়
