Kannada,Odiya
ಹವಾಮಾನಶಾಸ್ತ್ರ,କମ୍ପନୋଲୋଜି
ಹಸುರು,କ୍ଲିପର୍
ಹೆಪ್ಪುಗಟ್ಟಿಸು,କ୍ଲାନ୍ତ
ತದ್ರೂಪಿ,କ୍ଲୋନ
ಮೋಡ,ମେଘ
ಕಡು,Ump ୁଲା |
ಚೂರು,କ୍ଲଷ୍ଟର
ಒರಟಾದ,କଠିନ
ಕೋಟ್ (ಬೀಜ),କୋଟ୍ (ବିହନ)
ಕೋಕೂನ್,ନଡିଆ
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ସହଯୋଗୀ
ಒಗ್ಗಟ್ಟು,ଘନିଷ୍ଠ
ಗುಣ,କୋର
ಕೋಲೀರರಿ iz ಾ,କୁଲେରରିଜା
ಕತ್ತುಪಟ್ಟಿ,କଲର
ಕೊಲಾಯ್ಡ್ (ಮಣ್ಣು),କୋଲଏଡ୍ (ମାଟି)
ಕೊಲ್ಯುಮೆಲ್ಲಾ,କୋନିଲେଲା
ಕಾಲಮ್,ସ୍ତମ୍ଭ
ಆರಂಭದ ಆರಂಭ,ପ୍ରଶଂସା
ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್,ବାଣିଜ୍ୟିକ ବ୍ୟାଙ୍କ
ಸರಕು,ଦ୍ରବ୍ୟ
ಸಮುದಾಯ,ସମ୍ପ୍ରଦାୟ
ಸಂಕೋಚನ (ಮಣ್ಣಿನ),ସଙ୍କୋଚନ (ମାଟିର)
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,ସୁସଙ୍ଗତତା
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,ସୁସଙ୍ଗତତା
ಪರಿಹಾರ,କ୍ଷତିପୂରଣ
ಸ್ಪರ್ಧಾತ್ಮಕ ಸಂವಹನ,ପ୍ରତିଯୋଗିତାମୂଳକ ପାରସ୍ପରିକ କ୍ରିୟା |
ಪೂರಕ ಬೆಳೆ,ସମ୍ପୃକ୍ତ ଫସଲ
ಸಂಕೀರ್ಣ,ଜଟିଳ
ಅಂಶ,ଉପାଦାନ
ಸಂಯೋಜನೆ,ରଚନା
ಕಾಂಪೋಸ್ಟ್,କମ୍ପୋଷ୍ଟ
ಚಕ್ರಬಡ್ಡಿ,ଯ ound ଗିକ ଆଗ୍ରହ |
ಗಣನೆ,ଗଣନା
ಕಂಪ್ಯೂಟರ್,କମ୍ପ୍ୟୁଟର
ಏಕಾಗ್ರತೆ,ଏକାଗ୍ରତା
ಷರತ್ತು,କଣ୍ଡିସନର
ಹೋರಾಡುವಿಕೆ,ଆଚରଣ
ಸಂರಚನೆ,ବିନ୍ୟାସ
ಅನುರೂಪತೆ,ଅନୁକୂଳ
ಗೊಂದಲಕ್ಕೊಳಗಾಗುವ,ଦ୍ୱନ୍ଦ୍ୱ
ಸಂಯೋಗ,ମିଳିତତା
ಸಂಯೋಜಕ,ସଂଯୋଗ
ಸಂರಕ್ಷಣಾ,ସଂରକ୍ଷଣ
ಬಲವರ್ಧನೆ,ସଂସ୍ଥାଗୁଡ଼ିକ
ಸಂಕುಚಿತತೆಗಳು,ନିରନ୍ତର
ಗ್ರಾಹಕ,ଗ୍ରାହକ
ಸೇವನೆ,ବ୍ୟବହାର
ಮಾಲಿನ್ಯ,ପ୍ରଦୂଷଣ
ಬಾಹ್ಯರೇಖೆ ನೆಡುವಿಕೆ,ବିଷୟବସ୍ତୁ ବୃକ୍ଷ
ಬಾಹ್ಯರೇಖೆ,ବିଷୟବସ୍ତୁ
ಒಪ್ಪಂದದ ಕೃಷಿ,ଚୁକ୍ତିନାମା ଚାଷ
ನಿಯಂತ್ರಿತ ಸಂಗ್ರಹಣೆ,ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ |
ಸಹಕಾರ ಬ್ಯಾಂಕ್,ସହ-ଅପରେଟିଭ୍ ବ୍ୟାଙ୍କ |
ಸಹಕಾರ,ସହଯୋଗ
ತಗ್ಗಿಸು,ସହଯୋଗୀ
ಗಂಡಿ,କରମ୍
ಹುಲ್ಲುಗಾವಲು,କରୋଲଲା
ಕಂದುಬಣ್ಣ,କର୍ଟେକ୍ସ
ಬೆಲೆ,ମୂଲ୍ୟ
ಕೋಟಿಲೆಡಾನ್ (ಬೀಜ),କୋଟିଲିଡନ୍ (ବିହନ)
ಕ್ರೆಡಿಟ್ ಸೊಸೈಟಿ,କ୍ରେଡିଟ୍ ସମାଜ |
ಮನ್ನಣೆ,କ୍ରେଡିଟ୍
ಸಾಲದಾತ,କ୍ରେସର୍ମର
ಕ್ರೆಸ್ಟ್,କ୍ରେଷ୍ଟଷ୍ଟ
ಸುಕ್ಕುಗಟ್ಟುವುದು,ଚୂର୍ଣ୍ଣ କରନ୍ତୁ |
ಬಿಕ್ಕಟ್ಟು,ସଙ୍କଟ
ಮಾನದಂಡ,ମାନଦଣ୍ଡ
ನಿರ್ಣಾಯಕ,ଗୁରୁତର
ಬೆಳೆ ವಿಮೆ,କ୍ରପ୍ ବୀମା |
ಬೆಳೆ ಸಾಲ,ଫସଲ loan ଣ
ಬೆಳೆ,ଫସଲ
ಬೆಳೆ ಪ್ರದೇಶ,କ୍ରପ୍ ଏରିଆ |
ಶಿಲುಬೆಯಿಲ್ಲದ,କ୍ରସ୍-ଅସଙ୍ଗତ |
ಕಿರೀಟ (ಸಸ್ಯ),ମୁକୁଟ (ଉଦ୍ଭିଦ)
ತುಂಡು,ଖଣ୍ଡ
ಪಟ್ಟು,ଭୂତଳ
ಪಡಗಳ್ಳ,କ୍ରିପ୍ଟୋଗାମ୍ |
ಕಲ್ (ಹಣ್ಣುಗಳು),CULE (ଫଳ)
ಕಸ,କୁଲମ୍
ತಳಿ,ଚାଷ ଜ
ಕೃಷಿ,ଚାଷ
ಕೃಷಿ,ପତ୍ରିକା
ಸಂಸ್ಕೃತಿ,ସଂସ୍କୃତି
ನಿರಾಸಕ್ತಿ,କ୍ୟୁସିଂ
ಕನ್ನಡಿ,କୁଞ୍ଚଳ
ಕರೆನ್ಸಿ,ମୁଦ୍ରା |
ಹೊರಚರ್ಮ,କୁମଲେ
ಕತ್ತರಿಸುವುದು,କାଟିବା
ಸಿಸ್ಟ್,Cyst
ಸೈಟೋಕ್ರೋಮ್,ସାଇଟୋଚ୍ରୋମ୍ |
ಸೈಟೊಗಮಿ,ସାଇଟୋଗାମି |
ಸೈಟೊಜೆನಿಸ್,ସାଇଟୋଜେନେସୀ |
ಸೈಟೊಜೆನೆಟಿಕ್ಸ್,ସାଇଟୋଜେନେଟିକ୍ସ
ಸೈಟೊಕಿನಿಸ್,ସାଇଟୋୋକାଇନ୍ସିସ୍
ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ,ସାଇଟୋଲୋଜି
ಸೈಟೊಲಿಸಿಸ್,CYTOYLISISISTS
ಸೈಟೊಮಿಯರ್,ସାଇଟୋମେରେ
ಸೈಟೋಪ್ಲಾಸಂ,ସାଇଟୋପ୍ଲାଜମ୍
ಎಲೆಕೋಸು,ବନ୍ଧାକୋବି
ಕಳ್ಳಿ,କାକଟସ୍ |
ಕ್ಯಾಲೆರುಲಾ,କ୍ୟାଲେଣ୍ଡୋୁଲା |
ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್),କାନାରି ଘାସ (ଫାର୍ଲିସ୍)
ಚಾಚು,କାନନା |
ಗಾಡಿ,କ୍ୟାପିଟିସ୍
ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ,Capsicum
ಹಳ್ಳಿಯ,କାରାମୋବୋଲା |
ಗಡ,କାରାସା |
ಏಲಕ್ಕಿ,କାର୍ଡାମୋମ |
ಕುರಚನೆ,କାର୍ନେସନ୍ |
ಗಡಿ,ଗାଜର
ಗೋಡಂಬಿ ಕಾಯಿ,କାଜୁ ବାଦାମ |
ಕಸ,କ୍ୟାସିୟା
ಕಾಸ್ಟಾರಿ,କାଷ୍ଟର |
ಹೂಕೋಸು,ଫୁଲକୋବି |
ಕೋಲಾಹಲ,ସେଲରି
ಚಕ್ಷಾಕ್,ଚମ୍ପାକ୍
ಚೆನೊಪೋಡಿಯಂ,ଚେନୋପୋଡିୟମ୍
ಚೆರ್ರಿ ಟೊಮೆಟೊ,ଚେରି ଟମାଟୋ |
ಚೆರ್ರಿ,ଚେରି
"ಕಡಲೆ, ಗ್ರಾಂ","ଛେନା, ଗ୍ରାମ |"
ಚಿಲ್ಲರೆ,ଚିଲିସ
ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ,ଚୀନ୍ ଟର୍ପେଣ୍ଟାଇନ୍ ଗଛ |
ಚೌ ಚೌ,ଚୋ-ଚାଉ
ಕ್ರೈಸಾಂಥೆಮಮ್,ChrysSanthemumum
"ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ","ଚୁଫା, ପୃଥିବୀ ବାଦାମ |"
ನಾಚಿಕೆಗೇಡಿನ,ସୋହୋରୀ
ದಾಲ್ಚಿನ್ನಿ,ଚିନାବାଦାମ |
ಸಿಟ್ರಾನ್,ଆରଟନ୍ |
ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು,ସାଇଟ୍ରନେଲିଲା ଘାସ |
ಜಾಸ್ಮಿನ್,ଜସ୍ମିନ୍ ଚ cl େ |
ಲವಂಗ,ଲବଙ୍ଗ
ಚೂರು ಹುರುಳಿ,କ୍ଲଷ୍ଟର ବିନ୍ |
ಕೋಕಾ,କୋକୋ
ತೆಂಗಿನ ಕಾಯಿ,ନଡ଼ିଆ |
ಕಾಫಿ,କଫି
ಕೊಲಿಯಸ್,କୋଲସ
ಕೊಲೊಕಾಸಿಯಾ,କୋଲୋସିସିଆ
"ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು","ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |"
ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್,ସାଧାରଣ ପର୍ସଲେନ |
ಕೊತ್ತದ,ଧନିଆ
ಹತ್ತಿ,କପା
ಹಸುರು,ଗା cow ାସ
ಘನ,କ୍ୟୁବ୍
ಸೌತೆಕಾಯಿ,କାକୁଡି
ಕಸಾಯಿಟಿಗಳು,କ୍ୟୁକୁଭର୍ଟସ୍ |
ಜೀರಿಗೆ,ଜିର୍ତିକ |
ಕರಿ ಎಲೆ,ତରକାରୀ ପତ୍ର |
ಸೀತಾಫಲ,କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |
ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ,କ୍ୟାପସୁଲ୍ ବୋରର୍ |
ಕ್ಯಾಟರ್ಪಣಿ,କ୍ୟାଟପିଲର୍
ಸಿಟ್ರಸ್ ಸೈಲಾ,ସାଇଟ୍ରସ୍ ସିଲେଲା |
ಕ್ರಿಕೆಟ,କ୍ରିକେଟ୍
ಕಾಗೆ,କାଉ
ಕತ್ತರಿಸಿದ ಹುಳು,କଟା ପୋକ
ಡೈರಿ,ଦୁଗ୍ଧ
ಹೈನುಗಾರಿಕೆ,ଦୁର୍ଗର
ಅಣೆಕಟ್ಟು,ବନ୍ଧ
ಹದಿಮಾರದ,ଦିନ-ନିରପେକ୍ଷ |
ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ,ଫୁଲର ଦିନ ପରେ |
ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ,ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |
ಸ ೦ ಗೀತ,Deblossome
ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,ହ୍ରାସ
ಕುಶಲ,କ୍ଷୟ
ಕೊಳೆ,କ୍ଷୟ
ಪತನಶೀಲ,ନିର୍ଣ୍ଣୟ
ದಶಮಾನ,ଦଶମିକ
ಕೊರತೆ,ଅଭାବ |
ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು),ଡିଫ୍ଲୋକେସନ୍ (ମାଟି)
ವಿಲೋಮೀಕರಣ,ପରିଶୋଧନ
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ଗଭୀରତା
ಅರಣ್ಯ ಪರೀಕ್ಷೆ,ଜଙ୍ଗଲ |
ಅವನತಿ,ଅବଶ୍ୟ ନିରନ୍ତର
ಅವನತಿ,ଭିକେସନ୍
ಪದವಿ ದಿನಗಳು,ଡିଗ୍ରୀ ଦିନ
ಪದ,ଡିଗ୍ରୀ
ಬಿರಡೆ,ଡିଫିସେନ୍ସ |
ಕಂಠಪಾಯೀಯ,ଦେହୁଙ୍ଗିଂ
ಕಂಠಪಾಯ,ଦେହକ୍କକ୍ କରିବା
ನಿರ್ಜಲೀಕರಣ,ଡିହାଇଡିଂ
ನಿರ್ಜಲೀಕರಣಕಾರ,ଘୋଡେନକର୍
ಬೇಡಿಕೆ,ଚାହିଦା
ಅನುಗ್ರಹಿಸುವ,ନିନ୍ଦା
ಕೈಬಿಡುವುದು,ନିନ୍ଦା
ಠೇವಣಿ,ଜମା
ಶೇಖರಣೆ,ଚିହ୍ନ
ಸವಕಳಿ ಡಸಲೀಕರಣ,ଅବନତି କରାଲିନାଇଜେସନ୍ |
ನಿರ್ದಯತೆ,ମାନସ
ವಿನ್ಯಾಸ,ଡିଜାଇନ୍
ಸೊಬಗು,ଡେସିକର୍ତ୍ତା
ಹಣೆ ಹಾಕುವುದು,ଆକ୍ରମଣ
ಹದಗೆಟ್ಟ,ନିଷ୍କ୍ରିୟ |
ಒಂದು ಬಗೆಯ ಉಳ್ಳ,Desynapp ଗୁଡିକ
ಬಂಧಿಸು,ଡିଟସେଲ |
ಬಂಧಿಸುವ,ଡିଟସେସିଂ |
ನಿರ್ಣಾಯಕ,ନିର୍ଣ୍ଣୟ
ಅಪಮೌಲ್ಯೀಕರಣ,ମୂଲ୍ୟ ହ୍ରାସ
ವಾಗ್ದಾನ,ବିଘ୍ନନା
ವಿಚಲನ,ବ୍ୟତିକ୍ରମ
ಭಗ್ನಾವಸ್ಥೆ,Digd
ರೋಗನರಣೆ,ନିରାକରଣ
ದ್ವಂದ್ವ,ଡିକୋଗାମି |
ದ್ವಂದ್ವಾರ್ಥತೆ,ଡିକଟୋଟୋମି |
ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ),ଡିକୋଟିଡିନ୍ (ବିହନ)
ಡೈ ಬ್ಯಾಕ್ (ರೋಗ),ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ)
ಪ್ರಸರಣ,ପରିଭାଷାନ
ಜೀರ್ಣವಾಗುವಿಕೆ,ହଜମ୍ବତି |
ಹಿಂಸಾತ್ಮಕ,ଡିହାଇବଏଡ୍
ಡೈಕ್ (ಡೈಕ್),ଡିକି (DYKE)
ತನೂಸಿಗೊಳಿಸು,ମିଶ୍ରିତ
ದೈವಭಕ್ತ,ଡାଇଓକାରୀ
ಪದಗಳ,ଡିପ୍ଲାଇଡ୍
ಪದಗಳ,ଡିପ୍ଲାଇଡ୍
ರಾಜಗೀತೆ,ଡିପ୍ଲୋନେମା
ಮೊಂಡುತನ,ଅଦୃଶ୍ୟତା
ಪಳಗಾಗಿಸುವುದು,ଡିସ୍କ
ರಿಯಾಯಿತಿ,ରିହାତି
ಸೋಂಕುಗಳೆತ,ଅସଂଗୁକ୍ଷା
ಪ್ರಸರಣ,ବିଚ୍ଛେଦ
ಪ್ರಸಾರ,ବିସ୍ତାର
ವೈವಿಧ್ಯೀಕರಣ,ବିବିଧତା
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,ବିବିଧ ଚାଷ
ಡಿಎನ್‌ಎ,DNA ସିଡ଼ି |
ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ,DNA RESPTOTER |
ಗಲಾಟೆ,ଡୋଗେଜ
ಪ್ರಬಲ,ପ୍ରାଧାନ୍ୟ
ಸುಸ್ತಾಗುವಿಕೆ,Gormancy
ಪ್ರಮಾಣ,ମାତ୍ରା
ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್,ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |
ಕರಡು (ಕರಡು),ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ)
ಹರಿಸುತ್ತವೆ,ନାଳି
ಚರಂಡ,ଜଳ ନିଷ୍କାସନ
ಸೆರೆ,ଡ୍ର
ತೇವಗೊಳಿಸುವಿಕೆ,ଶୁଖିବା
ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ),ପୋଷାକ (ବିହନ)
ಡ್ರಿಲ್ (ಎನ್.),ଡ୍ରିଲ୍ (n।)
ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್),ଡ୍ରିଲିଂ (ଏଜେ। Engg)
ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ),ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ)
ಹನಿ ನೀರಾವರಿ,ଜଳସେଚନ
ಒಣಭೂಮಿ ಕೃಷಿ,ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |
ಧೂಳು,ଧୂଳି
ಡಸ್ಟರ್,ଡଷ୍ଟର୍
ಧೂಳು,ଧୂଳି
ಕುಬ್ಜ,ବଧୂ |
ಕುಬ್ಜ ಪಿರಮಿಡ್,ବଧୂ ପିରାମିଡ୍ |
ಕುಬ್ಜ,ବଧୂ |
ಜಿಗಿಯದ,Daissy
ದಿನಾಂಕಗಳು,ତାରିଖ
ಹಗಲಿನ ಮಲ್ಲಿಗೆ,ଦିନ ଜସ୍ମିନ୍ |
ಸಬ್ಬರ್,ଡିଲ୍
ದನಾಣ ಹುಲ್ಲು,ଦିନନାଥ ଘାସ |
ಗಡೀಪಾರು,ଚାଳକ
"ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು","ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |"
ಜಿಗಿ,ଡଣ୍ଠି
ಒಣ ಶುಂಠಿ,ଶୁଖିଲା ଅଦା
ಜೀರುಂಡೆ,ଡିଫୋଲିଂ ପୋକ
ಡ್ರೋನ್,ଡ୍ରୋନ୍
ಬಾತುಕೋಳಿ,ବତକ
ಪರಿಸರ ವಿಜ್ಞಾನ,ପରିବେଶ
ಅರ್ಥಮಾಪಕ,ଇକୋନୋମଟ୍ରିକ୍ସ |
ಆರ್ಥಿಕತೆ,ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |
ಜೀವರ ರೂಪ,ଇକୋଟେପ୍ |
ಮೇಲ್ನೋಟದ,Ectorrophic
ಎದೆಗುಂದಿದ,ଏଡଫାଲିକ୍ |
ಹದುದೋಲನಶಾಸ್ತ್ರ,ଏଡିବାଫୋଲୋଜି
ಅಂಚು,Eding
ಖಾದ್ಯ ಭಾಗ,ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ଚାହିଦା ଚାହିଦା |
ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |
ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
ವಿದ್ಯುನ್ಮವತೆ,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
ಎಲುಮೆ,ବିଲିୟନଟେସନ୍
ಇಂಗಲ,ଇମାସକୋଲେଟର |
ಕಳೆಯುವುದು,ଜବରଦଖଲ
ಭ್ರೂಣ,ଭ୍ରୁଣ
ಭ್ರೂಣಶಾಸ್ತ್ರ,ଭ୍ରୁଣବିଶ୍ୱାସ
ಹೊರಹೊಮ್ಮುವಿಕೆ,ଉଦତର |
ಎಮಲ್ ಆಗಿಸುವಿಕೆ,ଏମୁଲେସିଫାୟର୍ |
ಅಂತರ್ವರ್ಧಕ,ଇବଗେନୋଜ
ಎಂಡೋಮಿತಾಪರಿ,ଏଣ୍ଡୋରିଟୋସିସ୍ |
ಎಂಡೋಪರಾಸೈಟ್,ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |
ಎಂಡೋಸ್ಪರೆ,ଏଣ୍ଡୋରମ୍
ಉದ್ಯಮ,ଉଦ୍ୟମ୍
ಕೀಟಶಾಸ್ತ್ರ,ପ୍ରବେଶ
ವಾತಾವರಣ,ପରିବେଶ
ಕಿಣ್ವ,ଏନଜାଇମ୍
ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ,ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
ವಿಪತ್ತಿನ,EpipheeTee
ಸಮಾನತೆ,ଇକ୍ୱିଟି |
ನಿರ್ಮೂಲನೆ,ବିଲାତି
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |
ಅಂದಾಜು,ଆକଳନ
ವಿವರ್ಣೀಕರಣ,ଇଥିଓପିଏମ |
ಸುಳ್ಳೆ,ଇଉଜେନିକ୍
ಮೌಲ್ಯಮಾಪನ,ମୂଲ୍ୟାଙ୍କନ
ಆವಿಯಾಗುವಿಕೆ,Evaporimer
ಕಂದವ್ಯ-ಹರಡುವಿಕೆ,ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ,ଚିର ସବୁଜ ବିପ୍ଳବ |
ನಿತ್ಯಹರಿದ್ವರ್ಣದ,ଚିର ସବୁଜ |
ವಿಕಸನ,ବିବର୍ତ୍ତନ
ಅಚ್ಚಿಕೆ,ଏକ୍ସ
ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ),ନିଷ୍କାସନ (ପ୍ରଜନନ)
ಶೋಷಣೆ,ଶୋଷଣ
ಪರಿಶೋಧನೆ,ଅନୁସନ୍ଧାନ
ಹೊರಹಾಕುವುದು,ବହିଷ୍କାର
ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ),ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ)
ಖಾದ್ಯ ಪೈನ್,ଖାଇବା ପାଇନ୍
"ಆನೆ ಕಾಲು, ಯಾಮ್","ହାତୀ ପାଦ, ୟାମ"
ನೀಲಗಿರುವ,ଇଉକ୍ଲିପଟସ୍
ಎರೆಹುಳು,ପୃଥିବୀ କୀଟ
ಕೀಟಶಾಸ್ತ್ರಜ್ಞ,Entomologist-
ಪರಿಸರವಾದಿ,ପରିବେଶଗତବାଦୀ
ಅಂಶ,କାରକ
ಅಂಶ ಉತ್ಪಾದಕತೆ,କାରକ ଉତ୍ପାଦନ
ಅಂಶ,ଭାସ୍ଟାଉଣ୍ଡ
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
ಬೋಧನಕಾರಿ,ଅଧ୍ୟାପକ
ಪಾಳುಕಾಯಿ,ପତଳା |
ಕುಟುಂಬ,ପରିବାର
ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ,ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |
ಕೃಷಿ ಬಜೆಟ್,ଫାର୍ମ ବଜେଟ୍
ಕೃಷಿ ವ್ಯಾಪಾರ,ଚାଷ ବ୍ୟବସାୟ
ಕೃಷಿ ಯೋಜನೆ,ଫାର୍ମ ଯୋଜନା
ರೈತ,କୃଷକ
ಕೃಷಿ,ଚାଷ
ಸ ೦ ಭವಿಸೆ,ବନ୍ଧକ
ಫಲೀಕರಣ,ଫେବୃଆଣ୍ଡେସନ୍
ಹುದುಗುವುದು,ମୁଖ
ಫಲವತ್ತತೆ,ପ୍ରଜନନ
ಗೊಬ್ಬರ,ସାର
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |
ನಾರಿನ,ଫାଇବ୍ରସ୍
ಹೊಲತು,କ୍ଷେତ୍ର
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,କ୍ଷେତ୍ର ଦକ୍ଷତା
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
ಸ್ಥಿರೀಕರಣ,ଫିକ୍ସସନ୍
ಪ್ರವಾಹ,ବନ୍ୟା ପରିସ୍ଥିତି
ನಿರ್ವಹಣಾ ಚಿತ್ರ,ପ୍ରବାହ ଚିତ୍ର |
ಆಹಾರ ಮೌಲ್ಯ,ଖାଦ୍ୟ ମୂଲ୍ୟ
ಮೇವು (ಮೇವು),ଚାରା (ଖାଇବାକୁ)
ಮುನ್ಸೂಚನೆ,ପୂର୍ବାନୁମାନ
ಅರಣ್ಯ,ଜଙ୍ଗଲ
ಅರಣ್ಯೀಕರಣ,ରକ୍ତ ବନ୍ଧୁମାନେ
ಚೂರು,ବରଣ୍ଡ
ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್,ବରଫ ପ୍ରତିରୋଧକ |
ಮುನಗಳ,ବରଫ
ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ),ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା)
ಜಡನಾಗಿಸುವಿಕೆ,ଫଳ
ಹಣ್ಣಿನ ಹನಿ,ଫଳ ଡ୍ରପ୍
ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್),ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ)
ಹೊಗಳಿಕೆ,ଫ୍ୟାଜିଜ୍
ಶಿಲೀಂಧ್ರನಾಶಕ,ଫଙ୍ଗିସାଇଡ୍ |
ಶಿಲೀಂಧ್ರ ರೋಗದ,ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |
ಶಿಲೀಂಧ್ರ,କବକ
ಗಡಿ,ଫ୍ରୁ
ಸಮ್ಮಿಳನ,ଫ୍ୟୁଜନ୍ |
ಗುಟ್ಟು,ଫୁଜ୍
ಅಸ್ಪಷ್ಟ,ଅସ୍ପଷ୍ଟ
"ಫೆನ್ನೆಲ್, ಅನೈಸ್","ଫେନେଲ, ଆଣ୍ଠୁଏ |"
ಮೆಂತ್ಯದ,FenugRek
ಅಂಜೂರ,ଡିମ୍ବିରି
ಬೆರಳು ರಾಗಿ,ଆଙ୍ଗୁଠି ମିଲେଟ୍ |
ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್,ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା
ಅರಣ್ಯದ ಜ್ವಾಲೆ,ଜଙ୍ଗଲର ନିଆଁ
ಫ್ರೆಂಚ್ ಹುರುಳಿ,ଫରାସୀ ବିନ୍
ಅಲ್ಪಬೆಲೆಯ,ପୋକ
ನರಿ,ଠେକୁଆ
ಹಣ್ಣು ನೊಣ,ଫଳ ଉଡ଼ିଠି
ಗಾಲ್ (ಹಾರ್ಟ್),ଗଲ୍ (ହୋର୍ଟ)
ಗಮೀಟು,ଖେଳ
ತೋಟ,ଉଦ୍ୟାନ
ಗೇಜ್ (ನೀರು),ଗେଜ୍ (ପାଣି)
