Gujarati,Odiya
કોર્સેર,କର୍ସାୟର୍ |
કોર્સેર,କର୍ସାୟର୍ |
કાંચળી (=કાંચળી),କର୍ସେଟ୍ (= କର୍ସଲେଟ୍)
કોર્ટેસ,କର୍ଟସ୍ |
કોટ્ટર (=કોટીયર),କୁଟୀର (= କୁଟିଅର୍)
કોટ્ટર (=કોટીયર),କୁଟୀର (= କୁଟିଅର୍)
કાઉન્ટ પેલેટિનેટ,ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |
દેશ ઘર,ଦେଶ ଘର
કાઉન્ટી,କାଉଣ୍ଟି |
કાઉન્ટી બરો,କାଉଣ୍ଟି ବୋରୱେଲ |
કાઉન્ટી કોર્ટ,କାଉଣ୍ଟି କୋର୍ଟ |
કાઉન્ટી પેલેટીન,କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |
કોર્ટ,କୋର୍ଟ
કોર્ટ,କୋର୍ଟ
કોર્ટ પરિપત્ર,କୋର୍ଟ ସର୍କୁଲାର୍ |
કોર્ટ શિષ્ટાચાર,କୋର୍ଟ ଶ iqu ଳୀ
દરબારી,କୋର୍ଟ
કેસેશન કોર્ટ,ଅଦାଲତ
કોર્ટ ઓફ ડિરેક્ટર્સ (EIC),କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC)
માલિકોની કોર્ટ,ମାଲିକଙ୍କ କୋର୍ଟ
દરબાર કવિ,କୋର୍ଟ କବି
કરારબદ્ધ કેમેરોનિયનો,ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |
તાજ,ମୁକୁଟ |
તાજ,ମୁକୁଟ |
તાજ,ମୁକୁଟ |
તાજ જમીન,ମୁକୁଟ ଜମି |
તાજ જમીન,ମୁକୁଟ ଜମି |
રાજકુંવર,କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |
ધર્મયુદ્ધ,କ୍ରୁସେଡ୍ |
ક્રુસેડર,କ୍ରୁସେଡର୍ |
ક્રિપ્ટોગ્રામ,କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |
કુઇરાસ,କୁଇରାସ୍ |
ક્યુરાસીયર,କୁଇରାସିଅର୍ |
સંપ્રદાય દેવતા,ଦେବତା ସଂସ୍କୃତି
કુરિયા,କୁରିଆ
કુરિયા,କୁରିଆ
ઝારવાદ,ରାଜା
શ્યામ ખંડ,ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |
ચુકાદાનો દિવસ,ବିଚାର ଦିନ
ચુકાદાનો દિવસ,ବିଚାର ଦିନ
ડીન,ଡିନ୍
દશક,ଦଶନ୍ଧି
ડેનરિયસ,ଡେନାରିୟସ୍ |
પદભ્રષ્ટ રાજા,ବିତାଡିତ ରାଜତନ୍ତ୍ର |
બગાડ,ଲୁଟ
બગાડ,ବିଚ୍ଛିନ୍ନତା |
ડિથ્રોન,ଡେଥ୍ରୋନ୍ |
ડાયડેમ,ଡାଏଡେମ୍ |
ડાયડેમ,ଡାଏଡେମ୍ |
ડાયડેમ,ଡାଏଡେମ୍ |
ડાયસિયા,ଡିଆସିଆ
ડિકાસ્ટેરિયમ,ଡିକାଷ୍ଟେରିୟମ୍ |
ડિલુવિઆલિસ્ટ,ଦିଲୁଭିଆଲିଷ୍ଟ |
પંથક,ଡ଼ିଓସିସ୍
પંથક,ଡ଼ିଓସିସ୍
નિર્દેશક (=નિર્દેશક),Directoire (= Directry)
નિર્દેશક (=નિર્દેશક),Directoire (= Directry)
દિરહામ,ଦିରହମ୍ |
બેવફા,ଅବିଶ୍ୱାସୀ |
બેવફા,ଅବିଶ୍ୱାସୀ |
ક્ષતિનો સિદ્ધાંત,ତ୍ୟାଗ
દસ્તાવેજ,ଡକ୍ୟୁମେଣ୍ଟ୍
દસ્તાવેજી પુરાવા,ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |
ડોમ્સડે બુક,ଡୋମେସ୍ ବୁକ୍ |
કોન્સ્ટેન્ટાઇનનું દાન,କନଷ୍ଟାଣ୍ଟିନର ଦାନ |
પ્રારબ્ધ,ନିପାତ |
ડોવગર રાણી,ଡାଉଜର୍ ରାଣୀ |
ડ્રેગન,ଡ୍ରାଗନ୍ |
ડ્રોમેડેરીયન,ଡ୍ରୋମେଡାରିଆନ୍ |
ડ્રોમેડરી,ଡ୍ରୋମେଡାରୀ |
ડ્રોમોન્ડ,ଡ୍ରୋମଣ୍ଡ |
ડ્યુઅલ,ଡୁଆଲ୍ |
બેવડા જોડાણ,ଦ୍ୱ ual ତ ମିଳିତତା |
ડ્યુઅલ entente,ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
ડ્યુઅલ સિસ્ટમ (= બેવડી સરકાર),ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର)
ડ્યુક,ଡ୍ୟୁକ୍ |
ડુમા,ଡୁମା
વામન અવતાર,ବାଘ ଅବତାର |
રાજવંશ,ରାଜବଂଶ
રાજવંશ,ରାଜବଂଶ
ગરુડ,ଇଗଲ
વૃદ્ધ માણસ,ଏଲଡର୍ ମ୍ୟାନ୍ |
અર્લ,କର୍ଣ୍ଣ
અર્લ્ડમ,Earldom
પ્રારંભિક ગુપ્તા,ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |
પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ,ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |
પ્રારંભિક વૈદિક સમયગાળો,ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |
એકલસિયા,ଉପଦେଶ
વળતરનો આદેશ,ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |
આઠ ગણો રસ્તો,ଆଠ ଗୁଣା ପଥ |
વડીલો,ପ୍ରାଚୀନମାନେ
વડીલ રાજનેતા (= genro),ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ)
હાથી ગોડ,ହାତୀ ଛେଳି |
અગિયાર વર્ષનો જુલમ,ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |
એલિસી (=એલિસી),ଏଲିସା (= ଏଲିସି)
બિડાણ ચળવળ,ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |
એન્સાઇકલિકલ,ଏନସାଇକ୍ଲିକ୍ |
જ્ઞાનકોશવાદી ચળવળ,ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |
એન્ટેન્ટે,ଏଣ୍ଟେଣ୍ଟେ |
એન્ટેન્ટે કોર્ડિયેલ,ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |
સિંહાસન,ଏଣ୍ଟ୍ରୋନ୍ |
નોકરચાકર,ଭ୍ରମଣ
એફોદ,ଏଫୋଡ୍
એફોર,ଇଫୋର |
મહાકાવ્ય યુગ,ଏପିକ୍ ବୟସ |
એપિક હીરો,ଏପିକ୍ ହିରୋ |
એપિગ્રાફ,ଏପିଗ୍ରାଫ୍ |
એપિસ્કોપેસી,Episcopacy
એપિસ્કોપેટ,Episcopate |
એપિસોડ,ଏପିସୋଡ୍
યુગ,ଯୁଗ
યુગ-નિર્માણની ઘટના,ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |
યુગ-નિર્માતા માણસ,ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |
ઉપનામ,ଉପନାମ
ઇક્વેરી,ସମୀକରଣ
ઇક્વેરી,ସମୀକରଣ
અશ્વારોહણ પ્રતિમા,ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |
યુગ,ଯୁଗ
અર્ગાસ્ટુલમ,ଏରଗାଷ୍ଟୁଲମ୍ |
યુકેરિસ્ટ,ଇଉକାରିଷ୍ଟ |
ઇવેન્જેલિકલિઝમ,ସୁସମାଚାର
ઇવેન્જેલિકલ ચળવળ,ସୁସମାଚାର ଆନ୍ଦୋଳନ |
પ્રચારક,ସୁସମାଚାର ପ୍ରଚାରକ |
Exarch,Exarch
એક્સિલર્ચ,Exilarch
ફલાંગિસ્ટ,ଫାଲାଙ୍ଗିଷ୍ଟ |
પિતાની જમીન,ପିତା ଭୂମି |
પિતાની જમીન,ପିତା ଭୂମି |
ફેરિયા,ଫେରିଆ |
ફેટીશ,ଫେଟିଶ୍ |
સામન્તી હોલ્ડિંગ્સ,ସାମାଜିକ ହୋଲ୍ଡିଂ |
સામંતવાદ (= સામંતશાહી વ્યવસ્થા),ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ)
સામંતશાહી વ્યવસ્થા,ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |
સામંતશાહી,ବିବାଦୀୟ |
ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક),ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର)
ફીફ,ଫିଫ୍ |
ફીલ્ડ સિસ્ટમ,ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |
પંદરમો કર,ପ te ୍ଚଦଶ କର |
આકૃતિ વડા,ଚିତ୍ର ମୁଣ୍ଡ
ફિન ડી siecle,ଫିନ୍ ଡି ସାଇକେଲ୍ |
અગ્નિ ખાનાર,ଅଗ୍ନି ଭୋଜନକାରୀ |
ફાઇવ માઇલ એક્ટ,ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |
ધ્વજ,ପତାକା
ફ્લેમેન ડાયાલિસ,ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |
ફ્લેમેન માર્શેલીસ,ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |
જ્વલંત મશાલ,ଜ୍ୱଳନ୍ତ ମଶାଲ |
ફ્લૅન્ક,ଫାଙ୍କା
flanking ચળવળ,ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି
વિકસતી સંસ્કૃતિ,ସମୃଦ୍ଧ ସଭ୍ୟତା |
પ્રવાહવાદી માન્યતા,ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |
લોક દેવ,ଲୋକ ଭଗବାନ |
લોક દેવી,ଲୋକ ଦେବୀ
લોક સ્મૃતિ,ଲୋକ ସ୍ମୃତି
લોક પૌરાણિક કથા (=લોકકથા),ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ)
ઘાસચારો,ଚୋରାଚାଲାଣ |
ધાડ,ଅଗ୍ରଗାମୀ |
ફોરબિયર,ଅଗ୍ରଗାମୀ |
વડવા,ପୂର୍ବଜ
અગ્રદૂત,ଅଗ୍ରଗାମୀ |
નિરાશ આશા,ଭରସା
રચનાત્મક તબક્કો,ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |
કિલ્લો,ଦୁର୍ଗ
કિલ્લેબંધી,ଦୁର୍ଗ
ફોર્ટિફાઇડ નગર,ଦୁର୍ଗ ସହର
કિલ્લો,ଦୁର୍ଗ
ફોર્ચ્યુના,ଫର୍ଚୁନା
ફોરમ રોમનમ,ଫୋରମ୍ ରୋମାନମ୍ |
ફ્રાન્સિસ્કન,ଫ୍ରାନ୍ସିସ୍କାନ୍ |
ફ્રેન્કલીન,ଫ୍ରାଙ୍କଲିନ୍ |
ભાઈચારો યુદ્ધ,ଭ୍ରାତୃ ଯୁଦ୍ଧ |
મફત ચર્ચ,ମୁକ୍ତ ଚର୍ଚ୍ଚ
ફ્રીહોલ્ડર,ମୁକ୍ତଧାରୀ
ફ્રીલાન્સ સૈનિક,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ફ્રીલાન્સ સૈનિક,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ફ્રીમેન,ଫ୍ରିମାନ୍
ફ્રીમેન,ଫ୍ରିମାନ୍
મફત પાસ,ଫ୍ରିପାସ୍ |
ફ્રેન્ચ ક્રાંતિ,ଫରାସୀ ବିପ୍ଳବ |
તપસ્વી,ଫ୍ରିୟାର୍ |
ફ્રિયાશિયન ભાડૂતી,ଫ୍ରାସିଆନ୍ ଭିକାରୀ
સરહદી માણસ,ସୀମାନ୍ତ ମଣିଷ |
ગેલિયન,ଗାଲେନ୍ |
ગેલિકન (=ગેલિકનવાદી),ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ)
ગેલિકનિઝમ,ଗାଲିକାନିଜିମ୍ |
ગેરિસન,ଗ୍ୟାରିସନ୍ |
ગૌલ,ଗଲ୍ |
ગાઉન્ટલેટ,ଗାଣ୍ଟଲେଟ୍ |
ગાઉન્ટલેટ,ଗାଣ୍ଟଲେଟ୍ |
ગાઝેબો,ଗେଜେବୋ |
ગાઝેબો,ଗେଜେବୋ |
ગાઝેબો,ଗେଜେବୋ |
વંશાવળી ઇતિહાસ,ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |
વંશાવળી રેકોર્ડ,ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |
વંશાવળી કોષ્ટક,ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |
વંશાવળી વૃક્ષ,ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |
વંશાવળી,ବଂଶାନୁକ୍ରମିକ
વંશાવળી,ବଂଶାନୁକ୍ରମିକ
જનરેશન,ପି Generation ଼ି
નરસંહાર,ଜାତିସଂଘ
બિનજાતીય,ଅଣଯିହୂଦୀ
બિનજાતીય,ଅଣଯିହୂଦୀ
બિનજાતીય,ଅଣଯିହୂଦୀ
બિનજાતીય,ଅଣଯିହୂଦୀ
ઘેટ્ટો,ଘେଟୋ |
ઘેટ્ટો,ଘେଟୋ |
ગીબેટ,ଗିବ୍ବେଟ୍ |
ગિલ્ડ (=ગિલ્ડ),ଗିଲ୍ଡ (= ଗିଲ୍ଡ)
ગ્લેડીએટર,ଗ୍ଲାଡିଏଟର |
ભવ્ય ક્રાંતિ,ଗ or ରବମୟ ବିପ୍ଳବ |
ગોલ્ડન હોર્ડ,ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |
ગ્રાન્ડ એલાયન્સ,ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |
ગ્રાન્ડી,ଗ୍ରାଣ୍ଡି
ગ્રાન્ડ સિગ્નર,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
ગ્રાન્ડ સિગ્નર,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
મહાન ગૃહ યુદ્ધ,ମହାନ ଗୃହଯୁଦ୍ଧ |
મહાન પ્રસ્થાન (બુદ્ધનું),ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ)
બૃહદ ભારત,ଗ୍ରେଟର ଭାରତ |
ગ્રેટ હેલાસ,ମହାନ ହେଲାସ୍ |
મહાન લોકોનું મોટું ટોળું,ମହାନ ହୋର୍ଡ
મહાન ત્યાગ (= મહાન પ્રસ્થાન),ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ)
ગ્રેટ સીલ,ମହାନ ସିଲ୍ |
ગ્રેટ ટ્રૅક,ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |
મહાન વાહન,ମହାନ ଯାନ
ચીનની મહાન દિવાલ,ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |
ગ્રીવ,ଗ୍ରୀଭ୍ |
ગાર્ડ-ચેમ્બર,ରାକ୍ଷୀ-ଚାମ୍ବର |
ગાર્ડ-ચેમ્બર,ରାକ୍ଷୀ-ଚାମ୍ବର |
ગાર્ડ-ચેમ્બર,ରାକ୍ଷୀ-ଚାମ୍ବର |
ગુપ્તા,ଗୁପ୍ତା
હેગિઓગ્રાફી,ହାଗିଓଗ୍ରାଫି |
હેગિઓગ્રાફી,ହାଗିଓଗ୍ରାଫି |
હેગિઓલોજી,ହାଜିଓଲୋଜି |
હેગિઓલોજી,ହାଜିଓଲୋଜି |
ખાનગી પ્રેક્ષકોનો હોલ,ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |
જાહેર પ્રેક્ષકોનો હોલ,ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |
હેચમેન્ટ,ହ୍ୟାଚ୍
વિધર્મી,ହେଥେନ୍ |
વિધર્મી,ହେଥେନ୍ |
હીથેનિઝમ,ହେଥେନିଜିମ୍ |
હેગીરા (હેજેરા),ହେଗିରା (ହେଜେରା)
હેલેનિઝમ,ହେଲେନିଜିମ୍ |
હેલોટ,ହେଲଟ୍ |
હેરાલ્ડ્રી,ହେରାଲ୍ଡ୍ରି |
ધરોહર,ହେରିଟେଜ୍
હિયેરોગ્લિફિક રેખીય અક્ષરો,ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |
ઉચ્ચ ચર્ચ,ହାଇ ଚର୍ଚ୍ଚ
ઉચ્ચ લેન્ડર,ହାଇ ଲ୍ୟାଣ୍ଡର୍ |
હિંદુ ધર્મ,ହିନ୍ଦୁ ଧର୍ମ
ઈતિહાસકાર,Histor ତିହାସିକ
ઈતિહાસકાર,Histor ତିହାସିକ
ઐતિહાસિક ભૌતિકવાદ,Histor ତିହାସିକ ବସ୍ତୁବାଦ |
ઐતિહાસિક યુગ,Histor ତିହାସିକ ଯୁଗ |
ઐતિહાસિક સરહદ,Histor ତିହାସିକ ସୀମା
ઇતિહાસકાર,ଇତିହାସକାର
ઇતિહાસકાર,ଇତିହାସକାର
ઇતિહાસલેખન,ଇତିହାସ ଲିପି
ઇતિહાસલેખન,ଇତିହାସ ଲିପି
ઇતિહાસ,ଇତିହାସ
હિટ્ટાઇટ સામ્રાજ્ય,ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |
પવિત્ર જોડાણ,ପବିତ୍ର ମିଳିତ ମଞ୍ଚ
પવિત્ર શહેર,ପବିତ୍ର ସହର
પવિત્ર શહેર,ପବିତ୍ର ସହର
પવિત્ર ભૂમિ,ପବିତ୍ର ଭୂମି
પવિત્ર ભૂમિ,ପବିତ୍ର ଭୂମି
પવિત્ર લીગ,ହୋଲି ଲିଗ୍ |
પવિત્ર લીગ,ହୋଲି ଲିଗ୍ |
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ)
પવિત્ર સમુદ્ર,ପବିତ୍ର ସମୁଦ୍ର |
પવિત્ર સમુદ્ર,ପବିତ୍ର ସମୁଦ୍ର |
પવિત્ર યુદ્ધ,ପବିତ୍ର ଯୁଦ୍ଧ
પવિત્ર યુદ્ધ,ପବିତ୍ର ଯୁଦ୍ଧ
ગૃહ સરકાર,ଗୃହ ସରକାର
હોમગાર્ડ,ହୋମ ଗାର୍ଡ |
વતન,ମାତୃଭୂମି |
ઘરનો નિયમ,ଗୃହ ନିୟମ |
હોમ રૂલ,ଗୃହ ନିୟମ
લોકોનું મોટું ટોળું,ହୋର୍ଡେ |
લોકોનું મોટું ટોળું,ହୋର୍ଡେ |
પ્રતિકૂળ દેશ,ଶତ୍ରୁ ଦେଶ |
પ્રતિકૂળ જમીન,ଶତ୍ରୁ ଭୂମି |
ગરમ પીછો,ଗରମ ଅନୁସରଣ
ઘર,ଘର
ઘર,ଘର
હાઉસ ઓફ કોમન્સ,ହାଉସ୍ ଅଫ୍ କମନ୍ସ
હાઉસ ઓફ લોર્ડ્સ,ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,ଲୋକସଭା
હ્યુગ્યુનોટ્સ,ହୁଗୁଏନଟ୍ସ |
માનવતાવાદ,ମାନବବାଦ |
માનવતાવાદી,ମାନବବାଦୀ |
સો યસર્સ વોર,ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |
હુંકર,ହଙ୍କର୍ |
ઇબાદત ખાના (ઇબાદતનું ઘર),ଇବାଦତ ଖାନା (ପୂଜା ଘର)
આઇકોનોક્લાસ્ટ,ଆଇକନୋକ୍ଲାଷ୍ଟ |
મૂર્તિપૂજક,ପ୍ରତିମା
ઇલાહી યુગ,ଇଲାହି ଯୁଗ |
ગેરકાયદેસર યુદ્ધ,ବେଆଇନ ଯୁଦ୍ଧ |
પ્રકાશિત હસ્તપ્રત,ଆଲୋକିତ ପାଣ୍ଡୁଲିପି
સચિત્ર હસ્તપ્રત,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
સચિત્ર હસ્તપ્રત,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ઇમામ (ઇમામ),ଇମାମ (ଇମ୍ମାମ୍)
ઈમામત,ଇମାମେଟ୍ |
ઈમામત,ଇମାମେଟ୍ |
ઈમામબારહ,ଇମମ୍ବର
શાહી,ସାମ୍ରାଜ୍ୟ
શાહી શહેર,ସାମ୍ରାଜ୍ୟ ସହର |
સામ્રાજ્યવાદ,ସାମ୍ରାଜ୍ୟବାଦ |
શાહી પસંદગી,ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |
અવ્યવસ્થિતતા,ଅପ୍ରାକୃତିକ |
ઢોંગી,ଇମ୍ପୋଷ୍ଟର୍ |
કેદ,କାରାଗାର
કેદ,କାରାଗାର
આક્રમણ,ଆକ୍ରମଣ
આક્રમણ કરનાર,ଅନୁପ୍ରବେଶକାରୀ |
સ્વતંત્રતા,ସ୍ୱାଧୀନତା
સ્વતંત્રતા દિવસ,ସ୍ବାଧୀନତା ଦିବସ
સ્વતંત્રતા હોલ,ସ୍ୱାଧୀନତା ହଲ୍
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
ઈન્ડિયન હોમ રૂલ લીગ,ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
ઔદ્યોગિક ક્રાંતિ,ଶିଳ୍ପ ବିପ୍ଳବ |
બેવફાઈ,ଅବିଶ୍ୱାସୀ |
બેવફાઈ,ଅବିଶ୍ୱାସୀ |
ઘૂસણખોરી,ଅନୁପ୍ରବେଶ
ઘૂસણખોર,ଅନୁପ୍ରବେଶକାରୀ |
માહિતી આપનાર,ସୂଚନାଯୋଗ୍ୟ
માહિતી આપનાર,ସୂଚନାଯୋଗ୍ୟ
બાતમીદાર,ସୂଚନାଦାତା
બાતમીદાર,ସୂଚନାଦାତା
પ્રવેશ,ଅନୁପ୍ରବେଶ
પ્રવેશ,ଅନୁପ୍ରବେଶ
પ્રવેશ,ଅନୁପ୍ରବେଶ
વસવાટ,ବାସସ୍ଥାନ
રહેવાસી,ନିବାସୀ
વારસો,ଉତ୍ତରାଧିକାରୀ |
વારસો,ଉତ୍ତରାଧିକାରୀ |
વારસો,ଉତ୍ତରାଧିକାରୀ |
શિલાલેખ,ଲେଖା
ચિહ્ન,ଇନସିନିୟା |
પ્રવેશનું સાધન,ଯୋଗଦାନର ଯନ୍ତ୍ର
સરકારનું સાધન,ସରକାରଙ୍କ ଉପକରଣ
બળવો (બળવો),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
બળવાખોર,ବିଦ୍ରୋହୀ
બળવો,ବିଦ୍ରୋହ
બળવો,ବିଦ୍ରୋହ
એકીકરણ,ଏକୀକରଣ
રેકોર્ડની અખંડિતતા,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
રાજ્યોની અખંડિતતા,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
મધ્યસ્થી,ମଧ୍ୟସ୍ଥି |
મધ્યસ્થી,ମଧ୍ୟସ୍ଥି |
મધ્યસ્થી,ମଧ୍ୟସ୍ଥି |
આંતરરાષ્ટ્રીયવાદ,ଆନ୍ତର୍ଜାତୀୟତା
આંતરરાષ્ટ્રીયવાદ,ଆନ୍ତର୍ଜାତୀୟତା
આંતરરાષ્ટ્રીયવાદી,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
આંતરીક યુદ્ધ,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
ઈન્ટરની,ଇଣ୍ଟରନେଟ୍
ઈન્ટરની,ଇଣ୍ଟରନେଟ୍
ઈન્ટરની કેમ્પ,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
નજરબંધ,ଇଣ୍ଟର୍ନେଟ୍
નજરબંધ,ଇଣ୍ଟର୍ନେଟ୍
નજરબંધ,ଇଣ୍ଟର୍ନେଟ୍
ઈન્ટર્નસિયો,ଇଣ୍ଟର୍ନିସିଓ |
દુભાષિયા,ଅନୁବାଦକ
દુભાષિયા,ଅନୁବାଦକ
દુભાષિયા,ଅନୁବାଦକ
હસ્તક્ષેપ,ହସ୍ତକ୍ଷେପ
ઇન્ટેસ્ટેસી,ଆନ୍ତରିକତା
ઇન્ટેસ્ટેટ,ଅନ୍ତନଳୀ
ષડયંત્ર,ଷଡଯନ୍ତ୍ର
ઘુસણખોર,ଅନୁପ୍ରବେଶକାରୀ
ઘુસણખોર,ଅନୁପ୍ରବେଶକାରୀ
ઘુસણખોરી,ଅନୁପ୍ରବେଶ
આક્રમણ,ଆକ୍ରମଣ
આક્રમણ,ଆକ୍ରମଣ
રોકાણ કરો,ବିନିଯୋଗ କରନ୍ତୁ |
રોકાણ કરો,ବିନିଯୋଗ କରନ୍ତୁ |
રોકાણ કરો,ବିନିଯୋଗ କରନ୍ତୁ |
રોકાણ કરો,ବିନିଯୋଗ କରନ୍ତୁ |
રોકાણ,ବିନିଯୋଗ
રોકાણ,ବିନିଯୋଗ
રોકાણ,ବିନିଯୋଗ
રોકાણ સમારોહ,ବିନିଯୋଗ ସମାରୋହ
રાષ્ટ્રીયતા સાથે રોકાણ કરો,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
અજેય આર્મડા,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
ઉલ્લંઘન (રાજ્યની),ଅହିଂସା (ରାଜ୍ୟ)
ઉલ્લંઘન રાજ્ય,ଅବ୍ୟବସ୍ଥା |
અભેદ્ય કિલ્લો,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
આયર્ન યુગ,ଲ Iron ହ ଯୁଗ |
લોખંડનો પડદો,ଲୁହା ପରଦା |
આયર્ન ગાર્ડ,ଲୁହା ଗାର୍ଡ |
આયર્ન રાશન,ଲୁହା ରାସନ |
આયર્ન બાજુઓ,ଲୁହା ପାର୍ଶ୍ୱ |
આયર્ન ટીપેડ તીર,ଲୁହା ଟାଇପ୍ ତୀର |
ઇસ્થમિયન રમતો,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
જેનિસરી,ଜାନିସାରୀ |
દરવાન,ଜାନିଟର୍ |
દરવાન,ଜାନିଟର୍ |
જેવલિન,ଜାଭେଲିନ୍ |
જિમ ક્રો કાયદા,ଜିମ୍ କ୍ରୋ ନିୟମ |
જિંગો,ଜିଙ୍ଗୋ |
જિંગો,ଜିଙ୍ଗୋ |
જિંગો,ଜିଙ୍ଗୋ |
જિન્ગોઇઝમ,ଜିଙ୍ଗୋଜିମ୍ |
