Hindi,Kannada
कंप्यूटरीकरण,ಗಣಕೀಕರಣ
"1.अभिकलन,2. कंप्यूटन","1.ಗಣನೆ, 2. ಲೆಕ್ಕಾಚಾರ"
संकल्पना,ಪರಿಕಲ್ಪನೆ
"1.समरूपता, 2.सहसंगता, 3.संगमन","1. ಸಮ್ಮಿತಿ, 2. ಸುಸಂಬದ್ಧತೆ, 3. ಹೊಂದಾಣಿಕೆ"
"संगामी, समरूपी","ಏಕಕಾಲೀನ, ಒಂದೇ"
प्रतिबंध चर,ನಿರ್ಬಂಧ ವೇರಿಯಬಲ್
प्रतिबंधित संकारक,ನಿರ್ಬಂಧಿತ ಆಪರೇಟರ್
प्रतिबंधित कथन,ನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ
चालक,ಚಾಲಕ
"1.दूर सम्मेलन, 2.सम्मेलन","1.ದೂರ ಸಮ್ಮೇಳನ, 2. ಸಮ್ಮೇಳನ"
गोपनीयता,ಗೌಪ್ಯತೆ
"1.संविन्यास, 2.संरूपण","1.ಸಂರಚನೆ, 2.ಸಂರಚನೆ"
संकुलन,ದಟ್ಟಣೆ
संयोजन,ಸಂಯೋಜನೆ
संबंधन गति,ಸಂಪರ್ಕ ವೇಗ
संबंधन,ಸಂಪರ್ಕ
संबंधन रहित संचार,ಸಂಪರ್ಕವಿಲ್ಲದ ಸಂವಹನ
संबधन मुक्ति,ಸಂಬಂಧ ಬಿಡುಗಡೆ
संयोजकता,ಸಂಪರ್ಕ
"1.संबंधक, 2.संयोजक","1.ಕನೆಕ್ಟರ್, 2.ಕನೆಕ್ಟರ್"
क्रमागत,ಸತತವಾಗಿ
अनुवर्ती,ಅನುಸರಿಸು
कन्सोल,ಕನ್ಸೋಲ್
समेकन,ಬಲವರ್ಧನೆ
"1.नियतांक,2. स्थिरांक","1.ನಿಯೋಜನೆ, 2. ನಿರಂತರ"
अचर अनुदेश,ನಿರಂತರ ಸೂಚನೆ
प्रतिबंधित,ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
संरचक,ನಿರ್ಮಾಣಕಾರ
पात्र,ಮಡಕೆ
"1.अन्तर्वस्तु, 2.अंश","1. ಪರಿವಿಡಿ, 2. ಆಯ್ದ ಭಾಗಗಳು"
सन्दर्भ,ಸಂದರ್ಭ
सन्दर्भ मुक्त व्याकरण (सी एफ जी),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (cfg)
सन्दर्भ स्विच,ಸಂದರ್ಭ ಸ್ವಿಚ್
"1.आकस्मिक, 2.आकस्मिकता","1.ಸಾಂದರ್ಭಿಕ, 2. ಅನಿಶ್ಚಿತ"
विसंगति,ವ್ಯತ್ಯಾಸ
विपर्यास,ಕಾಂಟ್ರಾಸ್ಟ್
नियंत्रण,ನಿಯಂತ್ರಣ
नियंत्रण क्षेत्र,ಧಾರಕ ವಲಯ
नियंत्रण बिट,ನಿಯಂತ್ರಣ ಬಿಟ್
नियंत्रक बस,ನಿಯಂತ್ರಕ ಬಸ್
नियंत्रण कार्ड,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
नियंत्रण परिपथ,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
नियंत्रण चक्र,ನಿಯಂತ್ರಣ ಚಕ್ರ
"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी","1. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್, 2. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್"
नियंत्रण कुंजी,ನಿಯಂತ್ರಣ ಕೀ
नियंत्रण तर्क,ನಿಯಂತ್ರಣ ತರ್ಕ
नियंत्रण पाश,ನಿಯಂತ್ರಣ ಲೂಪ್
नियंत्रण चिन्ह,ನಿಯಂತ್ರಣ ಚಿಹ್ನೆ
नियंत्रण संक्रिया,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
नियंत्रण पैनल,ನಿಯಂತ್ರಣಫಲಕ
नियंत्रण संकेत,ನಿಯಂತ್ರಣ ಸಂಕೇತ
नियंत्रण स्विच,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
नियंत्रण टेप,ನಿಯಂತ್ರಣ ಟೇಪ್
"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक","1. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್, 2. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್"
"1.नियंत्रण एकक,2. नियंत्रण इकाई","1. ನಿಯಂತ್ರಣ ಘಟಕ, 2. ನಿಯಂತ್ರಣ ಘಟಕ"
अभिसरण,ಒಮ್ಮುಖ
संवाद,ಸಂಭಾಷಣೆ
संवादी काल भाजन,ಸಂವಾದಾತ್ಮಕ ಕರೆ
रूपांतरण,ಪರಿವರ್ತನೆ
परिवर्तक,ಪರಿವರ್ತಕ
कुक-प्रमेय,ಕುಕ್ ಪ್ರಮೇಯ
सह प्रक्रमक,ಸಹ-ಸಂಸ್ಕಾರಕ
प्रतिलिपि,ನಕಲು
सर्वाधिकार,ಕೃತಿಸ್ವಾಮ್ಯ
कॉर्ड,ಬಳ್ಳಿಯ
"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष","1. ತಂತಿರಹಿತ ದೂರವಾಣಿ, 2. ನಿಸ್ತಂತು ದೂರವಾಣಿ, 3. ನಿಸ್ತಂತು ದೂರವಾಣಿ"
उपप्रमेय,ಉಪಪ್ರಮೇಯ
संशोधन,ತಿದ್ದುಪಡಿ
"1.अनुपयोगी, 2. विकृत","1. ಬಳಸಲಾಗದ, 2. ವಿಕೃತ"
गणना,ಲೆಕ್ಕಾಚಾರ
गणक,ಸ್ಕೋರರ್
देश कूट,ದೇಶದ ಕೋಡ್
सहप्रसरण,ಸಹವರ್ತಿತ್ವ
"1.व्याप्ति क्षेत्र,2. प्रसारण","1. ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, 2. ಪ್ರಸಾರ"
ध्वंस,ಕುಸಿತ
क्रांतिक पथ,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
क्रांतिक पथ विधि (सी पी एम),ಕ್ರಿಟಿಕಲ್ ಪಾತ್ ಮೆಥಡ್ (CPM)
"1.प्रति परीक्षण, 2.क्रास जांच","1.ಕ್ರಾಸ್ ಟೆಸ್ಟ್, 2.ಕ್ರಾಸ್ ಟೆಸ್ಟ್"
"1.क्रॉस क्रमादेश-अंतरक,2. प्रति क्रमादेश-अंतरक","1.ಕ್ರಾಸ್ ಪ್ರೋಗ್ರಾಮೆಬಲ್-ವರ್ಗಾವಣೆ, 2. ಪ್ರತಿ ಪ್ರೋಗ್ರಾಮೆಬಲ್"
अप्रासंगिक सिग्नल,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
अप्रासंगिक वार्ता,ಅಪ್ರಸ್ತುತ ಮಾತು
गूढालेखी,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
"1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी","1. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 2. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 3. ಗುಪ್ತ ಲಿಪಿ ಶಾಸ್ತ್ರ"
मुद्रा प्रतीक,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
वर्तमान निर्देशिका,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
वर्तमान विंडो,ಪ್ರಸ್ತುತ ವಿಂಡೋ
कर्सर,ಕರ್ಸರ್
वक्र,ವಕ್ರರೇಖೆ
"1.काटो और चिपकाओ, 2.कर्तन और चिपकाना","1. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್, 2. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್"
कर्तन विधि,ಕತ್ತರಿಸುವ ವಿಧಾನ
सािबर,ಸೈಬರ್
सािबर कैफे,ಸೈಬರ್ ಕೆಫೆ
सािबर कैश,ಸೈಬರ್ ನಗದು
सािबर अपराध,ಸೈಬರ್ ಅಪರಾಧ
सािबर डेलिक्स,ಸೈಬರ್ ಡೇಲೆಕ್ಸ್
सािबर कानून,ಸೈಬರ್ ಕಾನೂನು
सािबर सेक्स,ಸೈಬರ್ ಸೆಕ್ಸ್
"1.सािबर विज्ञान,2. साइबरनेटिक्स","1. ಸೈಬರ್ ಸೈನ್ಸ್, 2. ಸೈಬರ್ನೆಟಿಕ್ಸ್"
"1.सािबरकरण,2. सािबरीकरण","1.ಸೈಬರೀಕರಣ, 2. ಸೈಬರೀಕರಣ"
चक्र,ಸೈಕಲ್
"1.चक्र स्मृति, 2.चक्र मेमोरी","1.ಚಕ್ರ ಸ್ಮರಣೆ, 2.ಚಕ್ರ ಸ್ಮರಣೆ"
चक्र हरण,ಸೈಕಲ್ ನಷ್ಟ
चक्र काल,ಸೈಕಲ್ ಸಮಯ
चक्रीय,ಆವರ್ತಕ
डेमॉन,ಡೀಮನ್
डेजी चक्र,ಡೈಸಿ ಚಕ್ರ
आँकड़ा प्रशासक,ಡೇಟಾ ನಿರ್ವಾಹಕ
आँकड़ा नियतन,ಡೇಟಾ ಹಂಚಿಕೆ
"1.आँकड़ा क्षेत्र, 2.डाटा क्षेत्र","1.ಡೇಟಾ ಕ್ಷೇತ್ರ, 2.ಡೇಟಾ ಕ್ಷೇತ್ರ"
"1.आँकड़ा सरणी,2. ऑकड़ा व्यूह","1.ಡೇಟಾ ಅರೇ, 2. ಡೇಟಾ ಶ್ರೇಣಿ"
"1.डाटा-बेस, 2. आँकड़ा आधार","1.ಡೇಟಾ-ಬೇಸ್, 2.ಡೇಟಾಬೇಸ್"
डाटा विभंग,ಡೇಟಾ ವಿಘಟನೆ
"1.आँकडा बस, 2. डाटा बस","1. ಡೇಟಾ ಬಸ್, 2. ಡೇಟಾ ಬಸ್"
"1.ऑकड़ा वाहक, 2.डाटा वाहक","1.ಡೇಟಾ ಕ್ಯಾರಿಯರ್, 2.ಡೇಟಾ ಕ್ಯಾರಿಯರ್"
आँकड़ा कोष्ठिका,ಡೇಟಾ ಸೆಲ್
"1.आँकड़ा प्रणाल, 2. आँकड़ा चैनल","1.ಡೇಟಾ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಚಾನಲ್"
आँकड़ा संचार,ಡೇಟಾ ಸಂವಹನ
"1.आँकड़ा संपीडन, 2. डाटा संपीडन","1.ಡೇಟಾ ಕಂಪ್ರೆಷನ್, 2.ಡೇಟಾ ಕಂಪ್ರೆಷನ್"
आँकड़ा क्षेत्र,ಡೇಟಾ ಪ್ರದೇಶ
आँकड़ा संचिका,ಡೇಟಾ ಫೈಲ್
"1.आँकड़ा प्रवाह, 2. डाटा प्रवाह","1. ಡೇಟಾ ಫ್ಲೋ, 2. ಡೇಟಾ ಫ್ಲೋ"
"1.आँकड़ा प्रवाह संचित्र, 2.चार्ट","1.ಡೇಟಾ ಫ್ಲೋಚಾರ್ಟ್, 2.ಚಾರ್ಟ್"
आँकड़ा पदानुक्रम,ಡೇಟಾ ಕ್ರಮಾನುಗತ
आँकड़ा स्तर,ಡೇಟಾ ಮಟ್ಟ
"1.आँकड़ा संग्रह, 2. आँकड़ा लाइब्रेरी","1.ಡೇಟಾ ಕಲೆಕ್ಷನ್, 2.ಡೇಟಾ ಲೈಬ್ರರಿ"
आँकड़ा कड़ी परत,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್
आँकड़ा कड़ी परत (डी एल एल),ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL)
"1.आँकड़ा प्रबंधन, 2.डाटा प्रबंधन","1.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್"
"1.ऑकड़ा प्रकलन, 2.डाटा प्रकलन","1.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ, 2.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ"
आँकड़ा प्रकलन भाषा (डी एम एल),ಡೇಟಾ ಸಂಸ್ಕರಣಾ ಭಾಷೆ (DML)
"आँकड़ा माडेम, डाटा माडेम",ಡೇಟಾ ಮೋಡೆಮ್ ಡೇಟಾ ಮೋಡೆಮ್
"1.आँकड़ा आपरिवर्तन, 2. आँकड़ा आशोधन","1.ಡೇಟಾ ಮಾರ್ಪಾಡು, 2.ಡೇಟಾ ಮಾರ್ಪಾಡು"
"1.आँकड़ा जालक्रम, 2.डाटा नेटवर्क","1.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್"
"1.आँकड़ा संक्रिया, 2.डाटा संक्रिया","1.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ, 2.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ"
"1.आँकड़ा संगठन्अ,2. डाटा संगठन","1. ಡೇಟಾ ಸಂಸ್ಥೆಗಳು, 2. ಡೇಟಾ ಸಂಘಟನೆ"
"1.आँकड़ा निर्गम, 2.डाटा निर्गम","1. ಡೇಟಾ ಔಟ್‌ಪುಟ್, 2. ಡೇಟಾ ಔಟ್‌ಪುಟ್"
"1.आँकड़ा पथ, 2. डाटा पथ","1.ಡೇಟಾ ಪಾತ್, 2.ಡೇಟಾ ಪಾತ್"
"1.आँकड़ा तैयारी, 2. डाटा तैयारी","1.ಡೇಟಾ ತಯಾರಿ, 2. ಡೇಟಾ ತಯಾರಿ"
"1.आँकड़ा गोपनीयता, 2. डाटा गोपनीयता","1.ಡೇಟಾ ಗೌಪ್ಯತೆ, 2.ಡೇಟಾ ಗೌಪ್ಯತೆ"
"1.ऑकड़ा प्रक्रमक, 2. डाटा प्रक्रमक","1. ಡೇಟಾ ಪ್ರೊಸೆಸರ್, 2. ಡೇಟಾ ಪ್ರೊಸೆಸರ್"
"1.आँकड़ा रक्षण, 2. डाटा रक्षण","1.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್, 2.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್"
"1.आँकड़ा अभिलेख, 2. डाटा अभिलेख","1. ಡೇಟಾ ರೆಕಾರ್ಡ್, 2. ಡೇಟಾ ರೆಕಾರ್ಡ್"
"1.आँकड़ा पुनः-प्राप्ति, 2. डाटा पुन:प्राप्ति","1. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ, 2. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ"
"1.आँकड़ा नेमिक, 2. आँकड़ा रुटीन","1. ದತ್ತಾಂಶ ದಿನಚರಿ, 2. ಡೇಟಾ ದಿನಚರಿ"
"1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा","1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ"
"1.आँकड़ा समुच्चय,2. डाटा समुच्चय","1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್"
"1.आँकड़ा संकेत, 2.डाटा संकेत","1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್"
"1.आँकड़ा अभिगम, 2. डाटा अभिगम","1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ"
"1.आँकड़ा स्रोत, 2.डाटा स्रोत","1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ"
"1.आँकड़ा विनिर्देश,2. डाटा विनिर्देश","1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ"
"1.आँकड़ा केंद्र, 2. डाटा केंद्र","1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್"
"1.ऑकड़ा भंडारण, 2. डाटा भंडारण","1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ"
आँकड़ा भंडारण संरचना,ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ
"1.ऑकड़ा संरचना, 2. डाटा संरचना","1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ"
"1.आँकड़ा स्विच, 2. डाटा स्विच","1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್"
"1.आँकड़ा सारणी, 2.डाटा सारणी","1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್"
"1.आँकड़ा अंतक,2. डाटा अंतक","1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ"
"1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन","1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ"
"1.आँकड़ा अंतरण,2. डाटा अंतरण","1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ"
"1.आँकड़ा संचरण, 2. डाटा संचरण","1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ"
"1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली","1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್"
"1.आँकड़ा प्रारुप, 2. डाटा प्रारुप","1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್"
"1.आँकड़ा एकक, 2. डाटा एकक","1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ"
"1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण","1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ"
डाटाबेस,ಡೇಟಾಬೇಸ್
डाटाबेस प्रशासन,ಡೇಟಾಬೇಸ್ ಆಡಳಿತ
डाटाबेस अभिकल्प,ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ
डाटाबेस प्रबंधन तंत्र,ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ
"1.आँकड़ाग्रेव, 2. डाटाग्रेव","1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್"
"1.डेटम, 2. ऑकड़ा","1. ಡೇಟಾ, 2. ಡೇಟಾ"
"1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र","1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ"
गतिरोध,ಬಿಕ್ಕಟ್ಟು
गतिरोध रोकथाम,ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ
दोष मार्जन,ದೋಷ ತೆರವು
"1.निर्णय कोष्ठ, 2. निर्णय पेटी","1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್"
निर्णय निर्धारण प्रक्रम,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
निर्णय सहायक तंत्र,ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ
निर्णय वृक्ष,ನಿರ್ಧಾರ ಮರ
"1.कुटवाचक, 2. विकोडक","1. ಡಿಕೋಡರ್, 2. ಡಿಕೋಡರ್"
विघटन सिद्धांत,ವಿಸರ್ಜನೆಯ ತತ್ವ
विकोडन,ಡಿಕೋಡಿಂಗ್
समर्पित प्रणाल,ಮೀಸಲಾದ ವ್ಯವಸ್ಥೆ
समर्पित दवारक,ಮೀಸಲಾದ ಪತ್ರಿಕಾ
प्रतिरक्षण आँकडा नेटवर्क (डी डी एन),ಇಮ್ಯುನೈಸೇಶನ್ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್ (DDN)
प्रतिरक्षण सूचना प्रणाली,ರೋಗನಿರೋಧಕ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
एकीकरण,ಏಕೀಕರಣ
विलंब,ವಿಳಂಬ
विलंब गणक,ವಿಳಂಬ ಕೌಂಟರ್
विलंब काल,ವಿಳಂಬ ಸಮಯ
"1.मिटाना, 2. हटाना","1.ಅಳಿಸು, 2.ಅಳಿಸು"
विलोपन अभिलेख,ಅಳಿಸುವಿಕೆ ದಾಖಲೆ
परिसीमक,ಡಿಲಿಮಿಟರ್
डेल्टा माँडुलन,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್
माँग पृष्ठन,ವಿನಂತಿ ಪುಟ
प्रदर्शन,ಪ್ರದರ್ಶನ
विमाडुलन,ಡಿಮೋಡ್ಯುಲೇಶನ್
वि-बहुसंकेतक,ವಿ-ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
असमान्यीकरण,ಅಸಾಧಾರಣೀಕರಣ
"1.घनत्व, 2. सधनता","1. ಸಾಂದ್ರತೆ, 2. ಸಾಂದ್ರತೆ"
"1.आश्रिता, 2. निर्भरता","1. ಅವಲಂಬನೆ, 2. ಅವಲಂಬನೆ"
आश्रित एकक,ಅವಲಂಬಿತ ಘಟಕ
विपंक्ति,ಸಾಲು
"1.अपनिर्देशन, 2. अपसंदर्भन","1. dereference, 2. dereference"
व्युत्पन्न वृक्ष,ಪಡೆದ ಮರ
व्युत्पन्न क्षेत्र,ಪಡೆದ ಕ್ಷೇತ್ರ
अवरोही छंटाई,ಅವರೋಹಣ ರೀತಿಯ
अभिकल्प,ವಿನ್ಯಾಸ
डेस्क परिकलक,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
डेस्कटॉप कंप्यूटर,ಡೆಸ್ಕ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್ಗಳು
डेस्कटॉप प्रस्तुतिकरण,ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ
डेस्कटॉप प्रकाशन,ಡೆಸ್ಕ್ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್
डेस्कटॉप वीडियो,ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ
गंतव्य पता,ತಲುಪಬೇಕಾದ ವಿಳಾಸ
"1.विनाशक,  2.अपध्वंशक","1. ವಿಧ್ವಂಸಕ, 2. ವಿಧ್ವಂಸಕ"
निर्धारणात्मक ऑटोमेटा,ನಿರ್ಣಾಯಕ ಸ್ವಯಂಚಾಲಿತ
विकासक,ಡೆವಲಪರ್
विकास तन्त्र,ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ
युक्ति,ಸಾಧನ
युक्ति नियंत्रण एकक,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
युक्ति नियंत्रक,ಸಾಧನ ನಿಯಂತ್ರಕ
युक्ति प्रबंधन,ಸಾಧನ ನಿರ್ವಹಣೆ
युक्ति विधा,ಸಾಧನ ಮೋಡ್
निदान,ರೋಗನಿರ್ಣಯ
निदानी तंत्र,ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ
"1.निदान, 2. निदानिकी","1. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್, 2. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್"
आरेख,ರೇಖಾಚಿತ್ರ
डायल,ಡಯಲ್ ಮಾಡಿ
डायल लाइन,ಡಯಲ್ ಲೈನ್
डायल टोन,ಡಯಲ್ ಟೋನ್
डायल अप,ಡಯಲ್ ಅಪ್ ಮಾಡಿ
"1.संवाद, 2. वार्तालाप","1. ಸಂಭಾಷಣೆ, 2. ಸಂಭಾಷಣೆ"
वार्तालाप कोष्ठ,ಸಂಭಾಷಣೆ ಕೊಠಡಿ
डायलअप मॉडम,ಡಯಲಪ್ ಮೋಡೆಮ್
विमा,ವಿಮೆ
शब्दकोश,ನಿಘಂಟು
"1. अवकलन ,2. विभेदन","1. ಭೇದಾತ್ಮಕ, 2. ವ್ಯತ್ಯಾಸ"
अंकीय,ಸಂಖ್ಯಾತ್ಮಕ
अंकीय प्रणाल,ಡಿಜಿಟಲ್ ವ್ಯವಸ್ಥೆ
अंकीय परिपथ,ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್
अंकीय कंप्यूटर,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
"1.अंकीय आँकड़ा, 2.अंकीय डाटा","1.ಡಿಜಿಟಲ್ ಡೇಟಾ, 2.ಡಿಜಿಟಲ್ ಡೇಟಾ"
अंकीय सुविधा,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
अंकीय फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
अंकीय लाइब्रेरी,ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ
अंकीय माडुलन,ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर","1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್"
अंकीय चित्र,ಡಿಜಿಟಲ್ ಚಿತ್ರ
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक","1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್"
अंकीय स्विच,ಡಿಜಿಟಲ್ ಸ್ವಿಚ್
अंकीय अनुरूप रूपांतरक,ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ
अंकरूपण,ಡಿಜಿಟಲೀಕರಣ
अंकीकरण,ಡಿಜಿಟಲೀಕರಣ
अंकरूपक,ಡಿಜಿಟೈಸರ್
डायोड,ಡಯೋಡ್
प्रत्यक्ष,ಮೊದಲ ನೋಟ
प्रत्यक्ष पता,ನೇರ ವಿಳಾಸ
प्रत्यक्ष रुपांतरण,ನೇರ ಪರಿವರ್ತನೆ
प्रत्यक्ष युग्मन,ನೇರ ಜೋಡಣೆ
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)","1. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ, 2. ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)"
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ (DMA)
प्रत्यक्ष विधि,ನೇರ ವಿಧಾನ
निदेश,ನಿರ್ದೇಶನಗಳು
निर्देशिका,ಡೈರೆಕ್ಟರಿ
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर","1. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್, 2. ಡೈರೆಕ್ಟರಿ ಸರ್ವರ್"
निर्देशिका सेवा,ಡೈರೆಕ್ಟರಿ ಸೇವೆ
असमर्थ,ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ
असमर्थकारी संकेत,ಸಂಕೇತವನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವುದು
"1.असंबंधन, 2. विसंबंधन","1. ಸಂಪರ್ಕ ಕಡಿತ, 2. ಸಂಪರ್ಕ ಕಡಿತ"
