Punjabi,Odiya
ਕੰਟਰੋਲ ਰਜਿਸਟਰ,ନିୟନ୍ତ୍ରଣ ରେଜିଷ୍ଟର |
ਰੁਟੀਨ ਨੂੰ ਕੰਟਰੋਲ ਕਰੋ,ନିୟନ୍ତ୍ରଣ ରୁଟିନ୍ |
ਕੰਟਰੋਲ ਭਾਗ,ନିୟନ୍ତ୍ରଣ ବିଭାଗ
ਕੰਟਰੋਲ ਕ੍ਰਮ,ନିୟନ୍ତ୍ରଣ କ୍ରମ |
ਨਿਯੰਤਰਣ ਨਿਰਧਾਰਨ,ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ਕੰਟਰੋਲ ਸਟੈਕ,ନିୟନ୍ତ୍ରଣ ଷ୍ଟାକ
ਕੰਟਰੋਲ ਸਟੈਂਡਰਡ,ନିୟନ୍ତ୍ରଣ ମାନକ
ਕੰਟਰੋਲ ਸਟੇਟਮੈਂਟ,ନିୟନ୍ତ୍ରଣ ବକ୍ତବ୍ୟ
ਕੰਟਰੋਲ ਸਟੇਸ਼ਨ,ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ |
ਕੰਟਰੋਲ ਸਟੋਰੇਜ,ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ |
ਕੰਟਰੋਲ ਸਟੋਰੇਜ ਸੇਵ,ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ ସେଭ୍ |
ਕੰਟਰੋਲ ਸਵਿੱਚ,ନିୟନ୍ତ୍ରଣ ସୁଇଚ୍
ਕੰਟਰੋਲ ਸਿਸਟਮ,ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା
ਕੰਟਰੋਲ ਟੇਪ,ନିୟନ୍ତ୍ରଣ ଟେପ୍
ਕੰਟਰੋਲ ਤਕਨੀਕ,ନିୟନ୍ତ୍ରଣ କ techni ଶଳ |
ਕੰਟਰੋਲ ਟਰਮੀਨਲ,କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |
ਕੰਟਰੋਲ ਕੁੱਲ,ସମୁଦାୟ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
ਕੰਟਰੋਲ ਟ੍ਰਾਂਸਫਰ ਸਟੇਟਮੈਂਟ,ସ୍ଥାନାନ୍ତର ବିବୃତ୍ତି ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
ਕੰਟਰੋਲ ਯੂਨਿਟ,ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |
ਕੰਟਰੋਲ ਵੇਰੀਏਬਲ,ନିୟନ୍ତ୍ରଣ ଭେରିଏବଲ୍ |
ਕੰਟਰੋਲ ਵਾਲੀਅਮ,ଭଲ୍ୟୁମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
ਕੰਟਰੋਲ ਸ਼ਬਦ,ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |
ਸੰਮੇਲਨ,ସମ୍ମିଳନୀ
ਸੰਮੇਲਨ ਉਪਕਰਣ,ସମ୍ମିଳନୀ ଉପକରଣଗୁଡ଼ିକ
ਪਰਿਵਰਤਨ,ଏକତ୍ରିତତା
ਗੱਲਬਾਤ,ବାର୍ତ୍ତାଳାପ |
ਗੱਲਬਾਤ,କଥାବାର୍ତ୍ତା |
ਗੱਲਬਾਤ ਕਰਨ ਵਾਲੀ ਅਲਜਬੈਰੀਕ ਭਾਸ਼ਾ,ବାର୍ତ୍ତାଳାପିକ ବୀଜ ବର୍ଣ୍ଣିତ ଭାଷା |
ਗੱਲਬਾਤ ਕੰਪਾਈਲਰ,କଥାବାର୍ତ୍ତା ସଂକଳନ |
ਗੱਲਬਾਤ ਦੀ ਕੰਪਿ uting ਟਿੰਗ,କଥାବାର୍ତ୍ତା ଗଣନା
ਗੱਲਬਾਤ ਭਾਸ਼ਾ,କଥାବାର୍ତ୍ତା ଭାଷା |
ਗੱਲਬਾਤ ਮੋਡ,କଥାବାର୍ତ୍ତା ମୋଡ୍
ਗੱਲਬਾਤ ਸਿਸਟਮ,ବାର୍ତ୍ତାଳାପିକରଣ ପ୍ରଣାଳୀ |
ਗੱਲਬਾਤ ਟਰਮੀਨਲ,ବାର୍ତ୍ତାଳାପିକରଣ ଟର୍ମିନାଲ୍ |
ਗੱਲਬਾਤ ਕਰਨ ਦਾ ਸਮਾਂ ਸਾਂਝਾਕਰਨ,ବାର୍ତ୍ତାଳାପ ସମୟାନୁବର୍ତ୍ତୀ ସମୟ ବାଣ୍ଟିବା |
ਤਬਦੀਲੀ,ରୂପାନ୍ତର
ਪਰਿਵਰਤਨ ਦੀ ਲਾਗਤ,ରୂପାନ୍ତର ମୂଲ୍ୟ
ਪਰਿਵਰਤਨ ਉਪਕਰਣ,ରୂପାନ୍ତର ଉପକରଣ
ਤਬਦੀਲੀ ਮੋਡ,ରୂପାନ୍ତର ମୋଡ୍
ਪਰਿਵਰਤਨ ਰੁਟੀਨ,ରୂପାନ୍ତର ରୁଟିନ୍ |
ਤਬਦੀਲ,ରୂପାନ୍ତର
ਕਨਵਰਟਰ,Convercer
ਕਨਵੈਕਸ ਪ੍ਰੋਗਰਾਮਿੰਗ,କନଭକ୍ସ ପ୍ରୋଗ୍ରାମିଂ |
ਤਾਲਮੇਲ ਮੈਮੋਰੀ,ଠିକଣା ଠିକଣା ସ୍ମୃତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ਤਾਲਮੇਲ ਡਾਟਾ,ତଥ୍ୟକୁ ସମନ୍ୱୟ କରନ୍ତୁ |
ਨਿਰਮਲ ਭਾਸ਼ਾ ਦਾ ਤਾਲਮੇਲ ਕਰੋ,ଜ୍ୟାମେଟ୍ରି ଭାଷା ସମନ୍ୱୟ କରନ୍ତୁ |
ਤਾਲਮੇਲ ਗ੍ਰਾਫਿਕਸ,ଗ୍ରାଫିକ୍ସ ସଂଯୋଜନା |
ਤਾਲਮੇਲ ਨੈਟਵਰਕ,ନେଟୱାର୍କ ସଂଯୋଜନା କରନ୍ତୁ |
ਤਾਲਮੇਲ ਟਾਈਮ ਸਕੇਲ,ସମୟ ସ୍କେଲକୁ ସମନ୍ୱୟ କରନ୍ତୁ |
ਕਾਪੀ,କପି କରନ୍ତୁ |
ਕੋਰਡਲੈੱਸ ਪਲੱਗ,କର୍ଡଲେସ୍ ପ୍ଲଗ୍ |
ਕੋਰਡੋਨਿਅਰ ਸਿਸਟਮ,କର୍ଡୋନିଅର୍ ସିଷ୍ଟମ୍ |
ਕੋਰ,ମୂଳ
ਕੋਰ ਡੰਪ,ମୂଳ ଡମ୍ପ
ਕੋਰ ਚਿੱਤਰ,ମୂଳ ପ୍ରତିଛବି |
ਕੋਰ ਚਿੱਤਰ ਲਾਇਬ੍ਰੇਰੀ,ମୂଳ ପ୍ରତିଛବି ଲାଇବ୍ରେରୀ |
ਕੋਰ ਮੈਮੋਰੀ,ମୂଳ ମେମୋରୀ |
ਕੋਰ ਨੈੱਟਵਰਕ,ମୂଳ ନେଟୱାର୍କ |
ਸਹਿ-ਨਿਵਾਸੀ,ସହଭାଗୀ |
ਕੋਰ ਸਟੋਰੇਜ,ମୂଳ ସଂରକ୍ଷଣ
ਕੋਰ ਸਿਸਟਮ,ମୂଳ ବ୍ୟବସ୍ଥା
ਸਹਿ-ਰੁਟੀਨ,ସହ-ରୁଟିନ୍ |
ਸਹੀ ਅਤੇ ਕਾੱਪੀ,ସଠିକ୍ ଏବଂ କପି କରନ୍ତୁ |
ਸਹੀ ਫੀਚਰ,ସଠିକ୍ ବ feature ଶିଷ୍ଟ୍ୟ ସଂଶୋଧନ କରିବା |
ਸੁਧਾਰ,ସଂଶୋଧନ
ਸੁਧਾਰ ਦੀ ਜਾਣਕਾਰੀ,ସଂଶୋଧନ ସୂଚନା
ਸੁਧਾਰਕ ਦੇਖਭਾਲ,ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ |
ਸੁਧਾਰਕ ਦੇਖਭਾਲ ਦਾ ਸਮਾਂ,ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ |
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
ਲਾਗਤ-ਕੇਂਦਰ ਲੇਖਾ,ମୂଲ୍ୟ-କେନ୍ଦ୍ର ଆକାଉଣ୍ଟିଂ |
ਗਿਣਤੀ,ଗଣନା
ਕਾ counter ਂਟਰ,କାଉଣ୍ଟର
ਕਾ counter ਂਟਰ ਇਨਿਹਸ,କାଉଣ୍ଟର ପ୍ରତିରୋଧକ |
ਕਾਉਂਟ-ਕੁੰਜੀ-ਡਾਟਾ ਉਪਕਰਣ,ଗଣନା-କି-ଡାଟା ଉପକରଣ |
ਦੇਸ਼ ਦਾ ਕੋਡ,ଦେଶ କୋଡ୍
ਨਾਜ਼ੁਕ ਮਾਰਗ method ੰਗ,ଜଟିଳ ପଥ ପଦ୍ଧତି |
ਕਰਾਸ ਬਾਰ ਸਵਿੱਚ,କ୍ରସ୍ ବାର୍ ସୁଇଚ୍ |
ਕਰਾਸ ਬਾਰ ਸਿਸਟਮ,କ୍ରସ୍ ବାର୍ ସିଷ୍ଟମ୍ |
ਕਰਾਸ ਚੈੱਕ,କ୍ରସ୍ ଚେକ୍ |
ਕਰਾਸ ਕੰਪਾਈਲਰ,କ୍ରସ୍ କମ୍ପାଇଲ୍ର୍ |
ਡੋਮੇਨ ਸੰਚਾਰ ਨੂੰ ਪਾਰ ਕਰੋ,କ୍ରୁଡ୍ ଡୋମେନ୍ ଯୋଗାଯୋଗ |
ਕਰਾਸ ਫਾਇਰ,କ୍ରସ୍ ଅଗ୍ନି
ਕਰਾਸ ਪੈਰ,କ୍ରସ୍ ପାଦ
ਕਰਾਸ ਫੁਟਿੰਗ ਟੈਸਟ,କ୍ରସ୍ ଟେଷ୍ଟ୍ କ୍ରୋକ୍ |
ਕਰਾਸ ਪੁਆਇੰਟ ਐਰੇ,କ୍ରସ୍ ପଏଣ୍ଟ ଆରେ |
ਕਰਾਸ ਕਲੀਨਲ ਟੈਸਟਿੰਗ,କ୍ରସ୍ ବିଭାଗୀୟ ପରୀକ୍ଷା |
ਐਰੇ ਦਾ ਕਰਾਸ ਸੈਕਸ਼ਨ,ଏକ ଆରେ କ୍ରସ୍ ବିଭାଗ |
ਕਰਾਸ ਸਾੱਫਟਵੇਅਰ,କ୍ରସ୍ ସଫ୍ଟୱେର୍ |
ਕਰਾਸ ਸਬਰਾਤਾ ਲਿੰਕ,କ୍ରସ୍ ସବାର୍ ଲିଙ୍କ୍ |
ਕਰਾਸ ਟਾਕ,କ୍ରସ୍ ଟକ୍ |
ਕਰਾਸ ਟਰੈਕਿੰਗ,କ୍ରସ୍ ଟ୍ରାକିଂ |
ਭੀੜ,ଭିଡ଼
ਕ੍ਰੀਓਗੇਨਿਕਸ,କ୍ରାସୋଗେନିକ୍ସ |
ਕ੍ਰਾਇਓਜੈਨਿਕ ਸਟੋਰੇਜ,କ୍ରାସୋଗେନିକ୍ ଷ୍ଟୋରେଜ୍ |
ਕ੍ਰਾਈਓਜੇਨਿਕ ਸਟੋਰ,କ୍ରାଇଗେନିକ୍ ଷ୍ଟୋର୍ |
ਕ੍ਰੋਸਟੇਟ,କ୍ରିଟାଟାଟ
Critotron,କାନ୍ଦୁଛି
ਕ੍ਰਿਪੋਟੋਗ੍ਰਾਫਿਕ,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ ਐਲਗੋਰਿਦਮ,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍ ଆଲଗୋରିଦମ |
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,କ୍ରିପ୍ଟୋଗ୍ରାଫି
ਸੰਚਤ ਇੰਡੈਕਸ,ସଂକଳନ ସୂଚକାଙ୍କ |
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,ମୁଦ୍ରା ପ୍ରତୀକ
ਮੌਜੂਦਾ ਬੀਮ ਸਥਿਤੀ,ସାମ୍ପ୍ରତିକ ବିମ୍ ସ୍ଥିତି |
ਮੌਜੂਦਾ ਕਨੈਕਟ ਸਮੂਹ,ସାମ୍ପ୍ରତିକ ସଂଯୋଗ ଗୋଷ୍ଠୀ |
ਮੌਜੂਦਾ ਪੀੜ੍ਹੀ,ସାମ୍ପ୍ରତିକ ପି generation େଇ |
ਮੌਜੂਦਾ ਹਦਾਇਤ  ਰਜਿਸਟਰ,ସାମ୍ପ୍ରତିକ ନିର୍ଦ୍ଦେଶନାମା |  ପଞ୍ଜିକରଣ କର |
ਮੌਜੂਦਾ ਲਾਈਨ  ਪੁਆਇੰਟਰ,ସାମ୍ପ୍ରତିକ ରେଖା  ସୂଚକ
ਮੌਜੂਦਾ ਲੂਪ (=  ਮੌਜੂਦਾ ਐਂਟੀਇਨੋਡ),ସାମ୍ପ୍ରତିକ ଲୁପ୍ (=  ସାମ୍ପ୍ରତିକ ଆଣ୍ଟିବାଡ୍)
ਮੌਜੂਦਾ ਮੋਡ ਤਰਕ,ସାମ୍ପ୍ରତିକ ମୋଡ୍ ଲଜିକ୍ |
ਮੌਜੂਦਾ ਰਿਕਾਰਡ,ସାମ୍ପ୍ରତିକ ରେକର୍ଡ |
ਕਰਸਰ,କର୍ସର୍
ਕਰਸਰ ਕੰਟਰੋਲ ਕੁੰਜੀ,କର୍ସର୍ କଣ୍ଟ୍ରୋଲ୍ କୀ |
ਕਰਟੇਟ,ପରଦା
ਕਰਵ ਫਾਲੋਅਰ,ବକ୍ର ଅନୁସରଣକାରୀ |
ਕੁਸ਼ਨ,କୁଶ
ਗਾਹਕ ਪਹੁੰਚ ਖੇਤਰ,ଗ୍ରାହକ ପ୍ରବେଶ କ୍ଷେତ୍ର |
ਗਾਹਕ ਜਾਣਕਾਰੀ ਨਿਯੰਤਰਣ ਪ੍ਰਣਾਲੀ,ଗ୍ରାହକ ସୂଚନା ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |
ਗਾਹਕ ਦਾ ਆਯੋਜਨ ਉਪਕਰਣ,ଗ୍ରାହକ ପରିସର ଉପକରଣ |
ਗਾਹਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,ଗ୍ରାହକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |
ਕੱਟ,କଟା ଫର୍ମ
ਕੱਟਣ ਵਾਲੇ ਫਾਰਮ,ଫର୍ମ ଫର୍ମ ମୋଡ୍ କାଟନ୍ତୁ |
ਕੱਟਣ ਦਾ ਤਰੀਕਾ,କଟ୍ ପଦ୍ଧତି |
ਬੰਦ ਕਰ ਦਿਓ,ବିଛିନ୍ନ ହେବା
ਸਾਈਬਰਕੇਸ਼ਨ,ସାଇବରସନ୍
ਸਾਈਬਰਨੇਟਿਕਸ,ସାଇବରନେଟିକ୍ |
ਚੱਕਰ,ଚକ୍ର
ਚੱਕਰ ਦੀ ਗਿਣਤੀ,ଚକ୍ର ଗଣନା
ਸਾਈਕਲ ਇੰਡੈਕਸ,ଚକ୍ର ସୂଚକାଙ୍କ
ਸਾਈਕਲ ਮੈਮੋਰੀ,ଚକ୍ର ସ୍ମୃତି
ਸਾਈਕਲ ਮਾਈਕ੍ਰੋਪ੍ਰੋਮਿੰਗ,ଚକ୍ର ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ |
ਸਾਈਕਲ ਰੀਸੈਟ,ଚକ୍ର ପୁନ res ସେଟ୍ |
ਸਾਈਕਲ ਸਾਂਝਾ ਕਰਨਾ,ଚକ୍ର ସେୟାର୍
ਸਾਈਕਲ ਚੋਰੀ,ଚକ୍ର ଚୋରି
ਚੱਕਰ ਚੋਰੀ ਕਰਨਾ,ଚକ୍ର ଚୋରି
ਚੱਕਰ ਦਾ ਸਮਾਂ,ଚକ୍ର ସମୟ
ਚੱਕਰਵਾਤ ਕੋਡ,ସାଇକ୍ଲିକ୍ କୋଡ୍ |
ਸਾਈਕਲਿਕ ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ,ସାଇକ୍ଲିକ୍ ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |
ਚੱਕਰਵਾਤੀ ਸ਼ਿਫਟ,ସାଇକ୍ଲିକ୍ ସିଫ୍ଟ |
ਚੱਕਰਵਾਤ ਸਟੋਰੇਜ,ସାଇକ୍ଲିକ୍ ଷ୍ଟୋରେଜ୍ |
ਚੱਕਰਵਾਤ ਦਾ ਤਬਾਦਲਾ,ସାଇକ୍ଲିକ୍ ସ୍ଥାନାନ୍ତର |
ਸਿਲੰਡਰ ਸੰਕਲਪ,ସିଲିଣ୍ଡର ଧାରଣା |
ਅੱਖਰ,ବର୍ଣ୍ଣ
ਕੋਡ ਨੇ ਦਸ਼ਮਲਵ,କୋଡେଡ୍ ଦଶମିକ |
ਡੇਜ਼ੀ ਚੇਨ,ଡେଜି ଶୃଙ୍ଖଳା |
ਡੇਜ਼ੀ ਪ੍ਰਿੰਟ ਪਹੀਏ,ଡେଜି ପ୍ରିଣ୍ଟ୍ ଚକ |
ਡੇਜ਼ੀ ਚੱਕਰ,ଡେଜି ଚକ
ਗਿੱਲੇ,ବନ୍ଧପ
ਡਾਟਾ,ତଥ୍ୟ
ਅਵਾਜ਼ ਤੋਂ ਉੱਪਰ ਡੇਟਾ,ଭଏସ୍ ଉପରେ ଡାଟା |
ਡਾਟਾ ਐਕਸੈਸ ਦਾ ਪ੍ਰਬੰਧ,ଡାଟା ଆକ୍ସେସ୍ ବ୍ୟବସ୍ଥା |
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,ତଥ୍ୟ ଅଧିଗ୍ରହଣ
ਡਾਟਾ ਗ੍ਰਹਿਣ ਕਰਨ ਵਾਲਾ ਕੰਪਿ computer ਟਰ,ଡାଟା ଅଧିଗ୍ରହଣ କମ୍ପ୍ୟୁଟର |
ਡਾਟਾ ਅਡੈਪਸ਼ਨ ਯੂਨਿਟ,ଡାଟା ଆଡାପସନ୍ ୟୁନିଟ୍ |
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,ଡାଟା ପ୍ରଶାସକ
ਡਾਟਾ ਸਮੂਹ,ଡାଟା ଏଗ୍ରିଗେଟ୍ |
ਡਾਟਾ ਖੇਤਰ,ତଥ୍ୟ କ୍ଷେତ୍ର |
ਡਾਟਾ ਐਰੇ,ତଥ୍ୟ ଆରେ
ਡਾਟਾ ਗੁਣ,ଡାଟା ଗୁଣ
ਡਾਟਾ ਬੈਂਕ,ଡାଟା ବ୍ୟାଙ୍କ |
ਡਾਟਾਬੇਸ,ଡାଟାବେସ୍ |
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,ଡାଟାବେସ୍ ପ୍ରଶାସନ
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ,ଡାଟାବେସ୍ ପରିଚାଳନା
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ |
ਡਾਟਾ ਬਲਾਕ,ତଥ୍ୟ ବ୍ଲକ
ਡਾਟਾ ਬਰੇਕ (= ਸਿੱਧੀ ਮੈਮੋਰੀ ਐਕਸੈਸ),ଡାଟା ବ୍ରେକ୍ (= ସିଧାସଳଖ ମେମୋରୀ ପ୍ରବେଶ)
ਡਾਟਾ ਬਫਰ ਰਜਿਸਟਰ,ଡାଟା ବଫର୍ ରେଜିଷ୍ଟର |
ਡਾਟਾ ਕੈਪਚਰ,ତଥ୍ୟ କ୍ୟାପଚର |
ਡਾਟਾ ਕਾਰਡ,ଡାଟା କାର୍ଡ |
ਡਾਟਾ ਕੈਰੀਅਰ,ଡାଟା ବାହକ |
ਡਾਟਾ ਸੈੱਲ,ଡାଟା ସେଲ୍ |
ਡਾਟਾ ਚੈਨਲ,ଡାଟା ଚ୍ୟାନେଲ |
ਡਾਟਾ ਚੈਨਲ ਮਲਟੀਪਲੈਕਸਰ,ଡାଟା ଚ୍ୟାନେଲ ମିଲିଟକ୍ସର୍ |
ਡਾਟਾ ਸਰਕਟ,ଡାଟା ସର୍କିଟ |
ਡਾਟਾ ਸਰਕਟ ਪਾਰਦਰਸ਼ਤਾ,ଡାଟା ସର୍କିଟ୍ ସ୍ୱଚ୍ଛତା |
ਡਾਟਾ ਕੋਡ,ତଥ୍ୟ କୋଡ୍
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ,ତଥ୍ୟ ସଂଗ୍ରହ
ਡਾਟਾ ਇਕੱਤਰ ਕਰਨ ਵਾਲਾ ਸਟੇਸ਼ਨ,ତଥ୍ୟ ସଂଗ୍ରହ ଷ୍ଟେସନ୍ |
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ ਸਿਸਟਮ,ତଥ୍ୟ ସଂଗ୍ରହ ସିଷ୍ଟମ୍ |
ਡਾਟਾ  ਸੰਚਾਰ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |
ਡਾਟਾ  ਸੰਚਾਰ  ਚੈਨਲ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଚ୍ୟାନେଲ୍ |
ਡਾਟਾ  ਸੰਚਾਰ  ਉਪਕਰਣ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଉପକରଣ
ਡਾਟਾ  ਸੰਚਾਰ  ਇੰਟਰਫੇਸ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଇଣ୍ଟରଫେସ୍
ਡਾਟਾ  ਸੰਚਾਰ  ਨੈੱਟਵਰਕ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ନେଟୱର୍କ
ਡਾਟਾ  ਸੰਚਾਰ  ਸੇਵਾ,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ସେବା
ਡਾਟਾ ਸੰਕੁਚਨ,ତଥ୍ୟ ସଙ୍କଳନ
ਡਾਟਾ ਸੰਕੁਚਨ,ତଥ୍ୟ ସଙ୍କୋଚନ |
ਡਾਟਾ ਕਨੈਕਸ਼ਨ,ଡାଟା ସଂଯୋଗ |
ਡਾਟਾ ਸਥਿਰ,ଡାଟା ସ୍ଥିର |
ਡਾਟਾ  ਗੰਦਗੀ,ତଥ୍ୟ  ପ୍ରଦୂଷଣ
ਡਾਟਾ ਨਿਯੰਤਰਣ,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ |
ਡਾਟਾ ਕੰਟਰੋਲ ਬਲਾਕ,ଡାଟା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |
ਡਾਟਾ ਤਬਦੀਲੀ,ଡାଟା ରୂପାନ୍ତର |
ਡਾਟਾ ਕਨਵਰਟਰ,ଡାଟା କନଭର୍ଟର |
ਡੇਟਾ ਐਲਾਨ,ଡାଟା ଘୋଷଣା
ਡੇਟਾ ਐਲਾਨ  ਬਿਆਨ,ଡାଟା ଘୋଷଣା  ଷ୍ଟେଟମେଣ୍ଟ
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ,ତଥ୍ୟ ସଂଜ୍ଞା
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਨਾਮ,ତଥ୍ୟ ସଂଜ୍ଞା  ନାମ
ਡਾਟਾ ਪਰਿਭਾਸ਼ਾ  ਬਿਆਨ,ତଥ୍ୟ ସଂଜ୍ଞା  ଷ୍ଟେଟମେଣ୍ଟ
ਡਾਟਾ ਦੇਰੀ,ଡାଟା ବିଳମ୍ବ |
ਡਾਟਾ ਡੀਲਿਮਿਟਰ,ଡାଟା ଡିଲିମିଟର |
ਡਾਟਾ ਘਣਤਾ,ଡାଟା ଘନତା |
ਡਾਟਾ ਵੇਰਵਾ  ਦਾਖਲਾ,ତଥ୍ୟ ବର୍ଣ୍ଣନା  ପ୍ରବେଶ
ਡਾਟਾ ਵੇਰਵਾ  ਭਾਸ਼ਾ,ତଥ୍ୟ ବର୍ଣ୍ଣନା  ଭାଷା
ਡਾਟਾ ਡਿਜ਼ਾਈਨ,ଡାଟା ଡିଜାଇନ୍ |
ਡਾਟਾ ਜੰਤਰ,ଡାଟା ଉପକରଣ |
ਡਾਟਾ ਡਿਕਸ਼ਨਰੀ,ଡାଟା ଅଭିଧାନ |
ਡਾਟਾ ਨਿਰਦੇਸ਼ਤ ਸੰਚਾਰ,ଡାଟା ନିର୍ଦ୍ଦେଶିତ ପ୍ରସାରଣ |
ਡਾਟਾ ਡਿਸਪਲੇਅ ਯੂਨਿਟ,ଡାଟା ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ |
ਡਾਟਾ ਵੰਡ ਪ੍ਰਣਾਲੀ,ଡାଟା ବଣ୍ଟନ ସିଷ୍ଟମ୍ |
ਡੇਟਾ ਡਿਵੀਜ਼ਨ,ତଥ୍ୟ ବିଭାଜନ |
ਡਾਟਾ ਐਲੀਮੈਂਟ,ତଥ୍ୟ ଉପାଦାନ |
ਡਾਟਾ ਐਲੀਮੈਂਟ ਚੇਨ,ଡାଟା ଉପାଦାନ ଶୃଙ୍ଖଳା |
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਕੁੰਜੀ,ତଥ୍ୟ ଏନକ୍ରିପସନ୍  ଚାବି
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਸਟੈਂਡਰਡ,ତଥ୍ୟ ଏନକ୍ରିପସନ୍  ମାନକ
ਡਾਟਾ ਐਂਟਰੀ,ତଥ୍ୟ ପ୍ରବେଶ
ਡਾਟਾ ਐਂਟਰੀ ਡਿਵਾਈਸ,ଡାଟା ଏଣ୍ଟ୍ରି ଡିଭାଇସ୍ |
ਡਾਟਾ ਗਲਤੀ,ତଥ୍ୟ ତ୍ରୁଟି |
ਡਾਟਾ ਮੁਲਾਂਕਣ,ତଥ୍ୟ ମୂଲ୍ୟାଙ୍କନ
ਡਾਟਾ ਪ੍ਰੀਖਿਆ,ଡାଟା ପରୀକ୍ଷା
ਡਾਟਾ ਐਕਸਚੇਂਜ,ତଥ୍ୟ ବିନିମୟ
ਡਾਟਾ ਖੇਤਰ,ଡାଟା କ୍ଷେତ୍ର |
ਡਾਟਾ ਫਾਈਲ,ଡାଟା ଫାଇଲ୍ |
ਡਾਟਾ ਵਹਾਅ,ତଥ୍ୟ ପ୍ରବାହ |
ਡਾਟਾ ਪ੍ਰਵਾਹ ਚਾਰਟ,ଡାଟା ଫ୍ଲୋ ଚାର୍ଟ |
ਡਾਟਾ ਫਲੋ ਕੰਟਰੋਲ,ଡାଟା ଫ୍ଲୋ ନିୟନ୍ତ୍ରଣ |
ਡਾਟਾ ਫਲੋ ਐਟਰਾਮ,ଡାଟା ପ୍ରବାହ ଚିତ୍ର |
ਡਾਟਾ ਫਾਰਮੈਟ,ଡାଟା ଫର୍ମାଟ୍ |
ਡਾਟਾ ਫਾਰਮੈਟ ਆਈਟਮ,ଡାଟା ଫର୍ମାଟ୍ ଆଇଟମ୍ |
ਡਾਟਾ ਜੇਨਰੇਟਰ,ଡାଟା ଜେନେରେଟର
ਡਾਟਾਗ੍ਰਾਮ,ଡାଟାଗ୍ରାମ୍
ਡੈਟਾਗਰਾਮ ਸੇਵਾ,ଡାଟାଗ୍ରାମ୍ ସେବା |
ਡਾਟਾ ਗ੍ਰਾਫਿਕਸ,ଡାଟା ଗ୍ରାଫିକ୍ସ |
ਡਾਟਾ ਗ੍ਰਾਉਸਕੋਪ,ଡାଟା ଗ୍ରାଫୋପସ୍କୋପ୍ |
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
