Odiya,Bengali
ଘଣ୍ଟା ନାଜ୍ |,ঘড়ির পালস
ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,ক্লকড ফ্লিপ ফ্লপ
ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |,ক্লকফেসড মাইক
ଘଣ୍ଟା-ଆବୃତ୍ତି,ঘড়ি-ফ্রিকোয়েন্সি
ଘଣ୍ଟା ବୁଲାଇ |,ক্লকওয়াইজ
ବନ୍ଦ ସର୍କିଟ |,বন্ধ সার্কিট
ବନ୍ଦ ଲୁପ୍ |,বদ্ধ চক্র
କ୍ଲଷ୍ଟର,ক্লাস্টার
କ୍ଲଷ୍ଟରିଙ୍ଗ,ক্লাস্টারিং
କ୍ଲଟର୍,বিশৃঙ্খলা
କ୍ଲଟର୍ କ୍ଷତି |,বিশৃঙ্খলা ক্ষতি
ଆବରଣ,আবরণ
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,কোক্সিয়াল কেবল
କୋକ୍ିଆଲ୍ ଲାଇନ୍ |,কোক্সিয়াল লাইন
କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,কোক্সিয়াল ট্রান্সমিশন লাইন
ସହ-ଚ୍ୟାନେଲ |,সহ-চ্যানেল
ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |,সহ-চ্যানেল হস্তক্ষেপ
କୋଚେଲା,কোচলিয়া
କୋଡ୍,কোড
କୋଡ୍ ସଂଖ୍ୟା,কোড নম্বর
କୋଡ୍ ହାର,কোড হার
କୋଡ୍ ଶବ୍ଦ,কোড শব্দ
କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ),কোডেক (কোডিং ডিকোডিং)
କୋଡ୍ ଅଡିଓ |,কোডেড অডিও
Couder,কোডার
ସହଯୋଗ,কোডিং
କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |,কোডিং ডিকোডিং কৌশল
କୋଡିଂ ତ୍ରୁଟି |,কোডিং ত্রুটি
କୋଡିଙ୍ଗ୍ ହାର,কোডিং হার
କୋଡିଂ କ techni ଶଳ |,কোডিং কৌশল
ସହଯୋଗୀ,গুণাঙ্ক
ବାଧ୍ୟତାମୂଳକ,জবরদস্তি
ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |,সুসংগত মড্যুলেশন
କୋଇଲା |,কয়েল
ସହଯୋଗ,সহযোগিতা
ଭୁଶୁଡ଼ିବା,ধসে
କଲେକ୍ଟର |,সংগ্রাহক
ସଂଗୃହକ କରେଣ୍ଟ୍ |,সংগ্রাহক বর্তমান
କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |,বেস কন্ডাক্টেন্সে সংগ্রাহক
କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |,সংগ্রাহক-বেস জংশন
ରଙ୍ଗ,রঙ
ରଙ୍ଗ ଆନାଲିଜର |,রঙ বিশ্লেষক
ରଙ୍ଗ ବାଲାନ୍ସ |,রঙ ভারসাম্য
ରଙ୍ଗ ଫାଟିଗଲା,রঙ ফেটে
ରଙ୍ଗ ଚାର୍ଟ |,রঙ চার্ট
ରଙ୍ଗ ମିଶ୍ରଣ |,রঙ সংমিশ্রণ
ରଙ୍ଗ ସ୍ଥିର |,রঙ ধ্রুবক
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ)
ରଙ୍ଗ ଗଭୀରତା,রঙ গভীরতা
ରଙ୍ଗ ଥକ୍କୁମାନେ |,রঙ ক্লান্তি
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,রঙ ফিল্টার
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,রঙিন কিলার সার্কিট
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,রঙিন কাইনেসপ
ରଙ୍ଗ ମିକ୍ସର୍ |,রঙ মিশ্রণ
ରଙ୍ଗ pattern ାଞ୍ଚା |,রঙিন প্যাটার্ন
ରଙ୍ଗ ଧାରଣା,রঙ উপলব্ধি
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,রঙিন চিত্রের স্ক্রিন
ରଙ୍ଗ ସ୍ଥାନ |,রঙ স্থান
ରଙ୍ଗ ସବ୍କରାରିର୍ |,রঙ সাবকারিয়ার
ରଙ୍ଗ ତାପମାତ୍ରା |,রঙের তাপমাত্রা
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,রঙ সংক্রমণ
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,রঙ টিউব
ରଙ୍ଗ,রঙিন
ରଙ୍ଗହୀନ |,বর্ণহীন
ମିଶ୍ରଣ,সংমিশ্রণ
ମିଶ୍ରଣ,কম্বাইনার
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,সংমিশ্রণ প্রক্রিয়া
ଜଜ୍,দহন
ନିର୍ଦ୍ଦେଶ,কমান্ড
ଆରମ୍ଭ,শুরু
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,বাণিজ্যিক সম্প্রচার
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,বাণিজ্যিক টেলিভিশন
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,সাধারণ সংগ্রাহক সার্কিট
ଯୋଗାଯୋଗ |,যোগাযোগ
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,যোগাযোগ স্যাটেলাইট
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,সম্প্রদায় রেডিও কেন্দ্র
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,সম্প্রদায় রেডিও স্টেশন
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),কমপ্যাক্ট ডিস্ক (সিডি)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,কমপ্যাক্ট ডিস্ক প্লেয়ার
ତୁଳନା,সামরিক
ତୁଳନା,তুলনা করা
ସୁସଙ୍ଗତତା,সামঞ্জস্যতা
ସୁସଙ୍ଗତ,উপযুক্ত
ସଙ୍କଳନକାରୀ,সংকলক
ସମ୍ପୃକ୍ତ,পরিপূরক
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,পরিপূরক ট্রানজিস্টর
ଜଟିଳ ତରଙ୍ଗ |,জটিল তরঙ্গ
ଉପାଦାନ,উপাদান
ମିଶ୍ରିତ,সংমিশ্রণ
ରଚନା ସର୍କିଟ୍ |,যৌগিক সার্কিট
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,যৌগিক ডিজিটাল
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল
ମିଶ୍ରିତ ସଙ୍କେତ |,যৌগিক সংকেত
ମିଶ୍ରିତ ଭିଡିଓ,যৌগিক ভিডিও
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,যৌগিক ভিডিও সংকেত
ରଚନା,গঠন
ସଙ୍କଳନ ତଥ୍ୟ,সংকুচিত ডেটা
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,সংকুচিত ডিজিটাইজড ভিডিও
ସଙ୍କୋଚିତ ଭିଡିଓ |,সংকুচিত ভিডিও
ସଙ୍କୋଚନ,সঙ্কোচন
ସଙ୍କୋଚନ କଳାକୃତି |,সংক্ষেপণ শিল্পকর্ম
ସଙ୍କୋଚନ ବିପଦ |,সংকোচনের ঝুঁকি
ସଙ୍କୋଚନ କ techni ଶଳ |,সংক্ষেপণ কৌশল
ସଙ୍କଣଶକ,সংক্ষেপক
ଗଣଯୋଗୀ,গণনা
କମ୍ପ୍ୟୁଟର,কম্পিউটার
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,কম্পিউটার ভিত্তিক মাল্টিমিডিয়া
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,কম্পিউটার প্রোগ্রামিং
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,কম্পিউটার প্রযুক্তি
କନକଭ୍ ଲେନ୍ସ,অবতল লেন্স
କନକଭ୍ ଦର୍ପଣ |,অবতল আয়না
ଲୁଚାନ୍ତୁ,গোপন
ଏକାଗ୍ର,কেন্দ্রীভূত
ଏକାଗ୍ରତା,একাগ্রতা
ଏକାଗ୍ର ଲେନ୍ସ,কেন্দ্রীভূত লেন্স
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,কনডেনসার মাইক্রোফোন
ସନ୍ତୁଳନର ଅବସ୍ଥା |,ভারসাম্য শর্ত
ଧାଜାକରଣ,চালনা
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,পরিবাহিতা বর্তমান
ପରିଚୟ,পরিবাহিতা
କଣ୍ଡକ୍ଟର |,কন্ডাক্টর
ବିନ୍ୟାସ,কনফিগারেশন
ସଂଯୋଗ,সংযোগ
ସଂଯୋଗ,সংযোগ
ସଂଯୋଜକ |,সংযোগকারী
ସ୍ଥିରତା,ধারাবাহিকতা
କ୍ରମାଗତ ଭାବରେ |,ধারাবাহিকভাবে
କନସୋଲ୍ |,কনসোল
ସ୍ଥିର,ধ্রুবক
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,ধ্রুবক প্রশস্ততা
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,মাইক্রোফোনের সাথে যোগাযোগ করুন
ପାତ୍ର ଫର୍ମାଟ୍ |,ধারক ফর্ম্যাট
ପ୍ରଦୂଷଣ,দূষণ
ବିଷୟବସ୍ତୁ,বিষয়বস্তু
ସଂଲଗ୍ନ,সংলগ্ন
ନିରନ୍ତରତା,ধারাবাহিকতা
ନିରନ୍ତରତା ବୁଥ୍ |,ধারাবাহিকতা বুথ
ନିରନ୍ତର ଗଣ୍ଠି |,ধারাবাহিকতা গিঁট
ନିରନ୍ତର |,একটানা
କ୍ରମାଗତ ଆର୍କ,অবিচ্ছিন্ন চাপ
କ୍ରମାଗତ ତରଙ୍ଗ |,অবিচ্ছিন্ন তরঙ্গ
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,কনট্যুর লাইন
ବିଷୟବସ୍ତୁ ଯୋଜନା,কনট্যুর পরিকল্পনা
ଚୁକ୍ତିନାମା,চুক্তি
ସଂକୋଚନ,সংকোচন
ବିପରୀତ ଅନୁପାତ,বৈপরীত্য অনুপাত
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,নিয়ন্ত্রণ বর্তনী
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,বৈদ্যুতিন নিয়ন্ত্রণ করুন
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,নিয়ন্ত্রণ সরঞ্জাম
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,গ্রিড নিয়ন্ত্রণ করুন
ନିୟନ୍ତ୍ରଣ ରେଖା,নিয়ন্ত্রণ লাইন
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,নিয়ন্ত্রণ প্যানেল
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,নিয়ন্ত্রণ কক্ষ
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,নিয়ন্ত্রণ টেবিল
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,নিয়ন্ত্রণ টাওয়ার
ନିୟନ୍ତ୍ରକ,নিয়ামক
ଏକତ୍ରିତତା,রূপান্তর
ଏକତ୍ରିତ ଲେନ୍ସ |,কনভারজেন্ট লেন্স
Contenker,রূপান্তরকারী
କନଭକ୍ସ ଲେନ୍ସ |,উত্তল লেন্স
ଦୋଷ,সমঝোতা
Convolution cended,কনভোলিউশন কোডড
ଦୋଷୀ ଜଣା,কনভোলিউশনাল ইন্টারলিভ
ଦୋଷୀ ଅସହଯୋଗୀ |,কনভোলিউশনাল ইন্টারলিভিং
କୁକି |,কুকি
କୁକିଅର୍,কুকিয়ার
ତମ୍ବାସେସୋର,Coprocessor
କର୍ଡ,কর্ড
କରୋନା |,করোনা
କରୋନା ଡିସଚାର୍ଜ |,করোনার স্রাব
ସମ୍ପର୍କ |,পারস্পরিক সম্পর্ক
କସିନ୍ ଉପାଦାନ |,কোসাইন উপাদান
କସିନ୍ ତରଙ୍ଗ |,কোসাইন ওয়েভ
କସମିକ୍ ଶବ୍ଦ,মহাজাগতিক শব্দ
କାଉଣ୍ଟର,কাউন্টার
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,ঘড়ির কাঁটার বিপরীতে
କପଟର୍ |,কাপলার
ଯୋଡିଙ୍ଗ୍,কাপলিং
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,কাপলিং কনডেনসার
Coupling ନେଟୱାର୍କ,কাপলিং নেটওয়ার্ক
ସହଯୋଗ ପ୍ରତିରୋଧ,কাপলিং প্রতিরোধের
ସହଯୋଗୀ ବଣ୍ଡ |,সমযোজী বন্ধন
କଭରେଜ୍,কভারেজ
ଦୁର୍ଘଟଣା,ক্র্যাশ
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,সমালোচনামূলক ব্যান্ড
ଗୁରୁତର ଅବସ୍ଥା |,গুরুতর অবস্থায়
ଗୁରୁତର ଚିନ୍ତା |,সমালোচনামূলক কাপলিং
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,সমালোচনামূলক ফ্রিকোয়েন্সি
ଗୁରୁତର ପାରାମିଟର |,সমালোচনামূলক প্যারামিটার
କୁମ୍ଭୀର କ୍ଲିପ୍ |,কুমির ক্লিপ
କ୍ରସ୍ କ୍ଷୀଣ |,ক্রস বিবর্ণ
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,ক্রস মড্যুলেশন
କ୍ରସ୍ ଟକ୍ |,ক্রস টক
କ୍ରସଫେଡ୍,ক্রসফ্যাড
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ক্রিপ্টোগ্রাফি
ସ୍ଫଟିକ୍,স্ফটিক
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,স্ফটিক ফিল্টার
କ୍ୟୁ,কিউ
କ୍ୟୁ ମାର୍କ,কিউ চিহ্ন
କ୍ୟୁରିଂ ଉପକରଣ,কিউইং ডিভাইস
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,বর্তমান ড্রেন
ସାମ୍ପ୍ରତିକ ମିଟର,বর্তমান মিটার
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,বর্তমান ট্রান্সফরমার
କର୍ସର୍,কার্সার
ବକ୍ର,বক্ররেখা
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,ফ্রিকোয়েন্সি কেটে ফেলুন
କଟର,কাটার
ସାଇବର କାଫେ |,সাইবার ক্যাফে
ସାଇବର ସୁରକ୍ଷା |,সাইবার নিরাপত্তা
ସାଇବର ସ୍ଥାନ |,সাইবার স্পেস
ଚକ୍ର,সাইকেল
ସାଇକ୍ଲିକ୍ |,চক্রীয়
D.C. ଉପାଦାନ,ডিসি উপাদান
D.C. ଥାଳି ଶକ୍ତି,ডিসি প্লেট পাওয়ার
D.C. ପୁନରୁଦ୍ଧାର,ডিসি পুন: প্রতিষ্ঠা
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,ড্যাম্পার ডায়োড
ବନ୍ଧପ,স্যাঁতসেঁতে
ଅନ୍ଧାର,অন্ধকার
ତଥ୍ୟ,ডেটা
ଡାଟା ପ୍ରସାରଣ |,ডেটা সম্প্রচার
ତଥ୍ୟ ସଙ୍କୋଚନ |,তথ্য সংকোচন
ଡାଟା ଡ୍ରିଲିଂ |,ডেটা ড্রিলিং
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,তথ্য এনক্রিপশন
ଡାଟା ଫାଇଲ୍ |,আমার স্নাতকের
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,ডেটা হ্যান্ডলিং
ତଥ୍ୟ ଖଣି,ডেটা মাইনিং
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,তথ্য প্রক্রিয়াজাতকরণ
ଡାଟା ସଞ୍ଚାଳକ |,ডাটা প্রসেসর
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,ডেটা হ্রাস বিট সিস্টেম
ଡାଟା ସେବା |,তথ্য সেবা
ତଥ୍ୟ ଫର୍ଦ୍ଦ,তথ্য তালিকা
ତଥ୍ୟ ସଂରକ୍ଷଣ,তথ্য ভান্ডার
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,তথ্য প্রবাহ
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,ডেটা রূপান্তর
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,ডেটা ট্রান্সমিশন
ଡାଟାବେସ୍ |,তথ্যশালা
ଡେସ୍କାଷ୍ଟିଂ |,ডেটাকাস্টিং
ଡାଟାଗ୍ରାମ୍,ডেটাগ্রাম
DB ମିଟର,ডিবি মিটার
ମୃତ ପବନ,মৃত বায়ু
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,মৃত শর্ট সার্কিট
ମୃତ ସ୍ପଟ୍,ডেড স্পট
ଜଳଖିଆ,অচলাবস্থা
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,ডিবাগ প্রোগ্রাম
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,ডিবাগিং
ଶବ୍ଦର କ୍ଷୟ |,শব্দ ক্ষয়
ଡେକ୍ସିବେଲ୍ (DB),ডেসিবেল (ডিবি)
ଦଶମିକ,দশমিক
ଦଶମିକ କୋଡ୍ |,দশমিক কোড
ଦଶମିକ ଅଙ୍କ |,দশমিক অঙ্ক
ଡିସପିଅର୍ କରିବା,ডেসিফারিং
ଡେକୋଡର୍,ডিকোডার
ଡିକୋଡିଂ,ডিকোডিং
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,ডিজিটাল সংক্রমণে ডিকোডিং
ସଙ୍କଳନ,ডিকম্প্রেশন
ସଜାଇବା,ডিকোপলিং
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,ডিকোপলিং সার্কিট
ନେଟୱର୍କ ନେଟୱାର୍କ |,ডিকোপলিং নেটওয়ার্ক
ଡିକ୍ରିପ୍ସନ୍,ডিক্রিপশন
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,ডেডিকেটেড লাইন
ଦେ-ଏମ୍ବେଡିଂ |,ডি-এমবেডিং
ଡି-ଫାଟିସ୍ |,ডি-জোর
ଡିଫଲ୍ଟ |,ডিফল্ট
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,গুণমান ত্রুটি
ତ୍ରୁଟିଯୁକ୍ତ,ত্রুটিযুক্ত
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,ত্রুটিযুক্ত ইউনিট
ସଂଜ୍ଞା,সংজ্ঞা
ଡିସଲେନେକସନ |,ডিফ্লেশন
ବିକଳାଙ୍ଗ,বিকৃতি
ନବିଣ୍ଡେସନ୍,ডিফ্র্যাগমেন্টেশন
ଡି-ଗସିଂ କୋଇଲ୍ |,ডি-গাউসিং কয়েল
ଡିଗ୍ରୀ,ডিগ্রি
ଡି-ଇଣ୍ଟରଲିଭେଭର |,ডি-ইন্টারলিভার
ବିଳମ୍ବ ରେଖା,বিলম্ব লাইন
ବିଳମ୍ବ ସମୟ,বিলম্ব সময়
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,বিলম্বিত ফ্রেম মেমরি
ବିଳମ୍ବିତ ସ୍କାନିଂ |,বিলম্বিত স্ক্যানিং
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত
ବିତରଣ,বিতরণ
ବିତରଣ ବ୍ୟବସ୍ଥା,বিতরণ ব্যবস্থাপনা
ଡେମୋଡୁଲେସନ୍,ডিমোডুলেশন
ଡେମୋଡୁଲେଟର କାର୍ଡ |,ডেমোডুলেটর কার্ড
Demultipleter,ডেমাল্টিপ্লেক্সার
କ୍ଷେତ୍ରର ଗଭୀରତା |,মাঠের গভীরতা
ଅବତରଣ,অবতরণ
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,নকশার সবিস্তার বিবরণী
ଡେସ୍କଟପ,ডেস্কটপ
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,ডিটেক্টর আউটপুট
ବ୍ୟତିକ୍ରମ,বিচ্যুতি
ଉପକରଣ,যন্ত্র
ଉପକରଣ ଡ୍ରାଇଭର |,ডিভাইস ড্রাইভার
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,কারণ নির্ণয়
ଚିତ୍ର,চিত্র
ସଂଳାପ ଟ୍ରାକ୍ |,ডায়ালগ ট্র্যাক
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,ব্যাস মোড
ହୀରା ଷ୍ଟାଇଲସ୍ |,ডায়মন্ড স্টাইলাস
ଡାଇଫ୍ରାଗମ୍ |,ডায়াফ্রাম
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,ডায়াফ্রাম্যাটিক শোষণকারী
ଡିକଟିକ୍ ଶୁଣିବା |,ডাইচোটিক শ্রবণ
DiWeLictericorick,ডাইলেট্রিক
Divelostic Brock- ତଳକୁ |,ডাইলেট্রিক ব্রেক- ডাউন
Divelostic କ୍ଷତି |,ডাইলেট্রিক ক্ষতি
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,পার্থক্য ফ্রিকোয়েন্সি
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,পার্থক্য টোন
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,ডিফারেনশিয়াল এম্প্লিফায়ার
ଭିନ୍ନ,বিচ্ছুরণ
ଭିନ୍ନ,ডিফিউজার
ଅଙ୍କ,অঙ্ক
ଡିଜିଟାଲ୍ |,ডিজিটাল
ଡିଜିଟାଲ୍ କଳାକୃତି |,ডিজিটাল আর্টিফ্যাক্ট
ଡିଜିଟାଲ୍ ଅଡିଓ |,ডিজিটাল অডিও
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,ডিজিটাল অডিও ফিল্টার
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,ডিজিটাল অডিও ওয়ার্ক স্টেশন
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,ডিজিটাল ক্যামেরা
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ডিজিটাল কম্পিউটার
ଡିଜିଟାଲ୍ ଡାଟା |,ডিজিটাল ডেটা
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,ডিজিটাল সম্পাদনা
ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |,ডিজিটাল এক্সাইটার
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,ডিজিটাল ফিল্টার
ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |,ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার
ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |,ডিজিটাল heritage তিহ্য
ଡିଜିଟାଲ୍ ଇମେଜ୍ |,ডিজিটাল চিত্র
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ডিজিটাল লাইব্রেরি
ଡିଜିଟାଲ୍ ମିଟର |,ডিজিটাল মিটার
ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |,ডিজিটাল মড্যুলেশন
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |,ডিজিটাল মাল্টিপ্লেক্স
ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |,ডিজিটাল নেটওয়ার্ক
ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |,ডিজিটাল ফলাফল
ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |,ডিজিটাল প্লেব্যাক
ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM),ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম)
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ডিজিটাল রেকর্ডিং
ଡିଜିଟାଲ୍ ବିପ୍ଳବ |,ডিজিটাল বিপ্লব
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,ডিজিটাল সিগন্যাল
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP),ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি)
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ডিজিটাল স্বাক্ষর
ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |,ডিজিটাল প্রযুক্তি
ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |,অ্যানালগ রূপান্তরকারী ডিজিটাল
ଡିଜିଟାଲ୍ ଭିଡିଓ |,ডিজিটাল ভিডিও
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |,ডিজিটাল ভোল্টমিটার
ଡିଜିଟାଲ୍ାଇଜେସନ୍ |,ডিজিটালাইজেশন
ଡିଜିଟାଇଜେସନ୍,ডিজিটাইজেশন
ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,ডিজিটাইজড ভিডিও
ଅଗ୍ରଗାମୀ,ডিজিটাইজার
ଅନ୍ଧ,ম্লান
ପରିମାପ,মাত্রা
ଡିମର୍,ডিমার
ଡାୟୋଡ୍,ডায়োড
ବୁଡ଼ାନ୍ତୁ |,ডুব
Dlixer,ডিপ্লেক্সার
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,ডিপোল অ্যান্টেনা
ସିଧାସଳଖ ପ୍ରସାରଣ,সরাসরি সম্প্রচার
ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c),সরাসরি কারেন্ট (ডি সি)
ସିଧାସଳଖ ଉଠାଇବା,সরাসরি বাছাই
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,সরাসরি পড়ার যন্ত্র
ସିଧାସଳଖ ରେକର୍ଡିଂ |,সরাসরি রেকর্ডিং
ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |,দিকনির্দেশক অ্যান্টেনা
ଦିଗଦର୍ଶନ କପଟ,দিকনির্দেশক কাপলার
ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,দিকনির্দেশক মাইক্রোফোন
ନିର୍ଦ୍ଦେଶନାପତି,নির্দেশিকা
ଡିରେକ୍ଟୋରୀ,ডিরেক্টরি
