Odiya,Kannada
କମ୍ପନୋଲୋଜି,ಹವಾಮಾನಶಾಸ್ತ್ರ
କ୍ଲିପର୍,ಹಸುರು
କ୍ଲାନ୍ତ,ಹೆಪ್ಪುಗಟ್ಟಿಸು
କ୍ଲୋନ,ತದ್ರೂಪಿ
ମେଘ,ಮೋಡ
Ump ୁଲା |,ಕಡು
କ୍ଲଷ୍ଟର,ಚೂರು
କଠିନ,ಒರಟಾದ
କୋଟ୍ (ବିହନ),ಕೋಟ್ (ಬೀಜ)
ନଡିଆ,ಕೋಕೂನ್
ସହଯୋଗୀ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
ଘନିଷ୍ଠ,ಒಗ್ಗಟ್ಟು
କୋର,ಗುಣ
କୁଲେରରିଜା,ಕೋಲೀರರಿ iz ಾ
କଲର,ಕತ್ತುಪಟ್ಟಿ
କୋଲଏଡ୍ (ମାଟି),ಕೊಲಾಯ್ಡ್ (ಮಣ್ಣು)
କୋନିଲେଲା,ಕೊಲ್ಯುಮೆಲ್ಲಾ
ସ୍ତମ୍ଭ,ಕಾಲಮ್
ପ୍ରଶଂସା,ಆರಂಭದ ಆರಂಭ
ବାଣିଜ୍ୟିକ ବ୍ୟାଙ୍କ,ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್
ଦ୍ରବ୍ୟ,ಸರಕು
ସମ୍ପ୍ରଦାୟ,ಸಮುದಾಯ
ସଙ୍କୋଚନ (ମାଟିର),ಸಂಕೋಚನ (ಮಣ್ಣಿನ)
ସୁସଙ୍ଗତତା,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
ସୁସଙ୍ଗତତା,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
କ୍ଷତିପୂରଣ,ಪರಿಹಾರ
ପ୍ରତିଯୋଗିତାମୂଳକ ପାରସ୍ପରିକ କ୍ରିୟା |,ಸ್ಪರ್ಧಾತ್ಮಕ ಸಂವಹನ
ସମ୍ପୃକ୍ତ ଫସଲ,ಪೂರಕ ಬೆಳೆ
ଜଟିଳ,ಸಂಕೀರ್ಣ
ଉପାଦାନ,ಅಂಶ
ରଚନା,ಸಂಯೋಜನೆ
କମ୍ପୋଷ୍ଟ,ಕಾಂಪೋಸ್ಟ್
ଯ ound ଗିକ ଆଗ୍ରହ |,ಚಕ್ರಬಡ್ಡಿ
ଗଣନା,ಗಣನೆ
କମ୍ପ୍ୟୁଟର,ಕಂಪ್ಯೂಟರ್
ଏକାଗ୍ରତା,ಏಕಾಗ್ರತೆ
କଣ୍ଡିସନର,ಷರತ್ತು
ଆଚରଣ,ಹೋರಾಡುವಿಕೆ
ବିନ୍ୟାସ,ಸಂರಚನೆ
ଅନୁକୂଳ,ಅನುರೂಪತೆ
ଦ୍ୱନ୍ଦ୍ୱ,ಗೊಂದಲಕ್ಕೊಳಗಾಗುವ
ମିଳିତତା,ಸಂಯೋಗ
ସଂଯୋଗ,ಸಂಯೋಜಕ
ସଂରକ୍ଷଣ,ಸಂರಕ್ಷಣಾ
ସଂସ୍ଥାଗୁଡ଼ିକ,ಬಲವರ್ಧನೆ
ନିରନ୍ତର,ಸಂಕುಚಿತತೆಗಳು
ଗ୍ରାହକ,ಗ್ರಾಹಕ
ବ୍ୟବହାର,ಸೇವನೆ
ପ୍ରଦୂଷଣ,ಮಾಲಿನ್ಯ
ବିଷୟବସ୍ତୁ ବୃକ୍ଷ,ಬಾಹ್ಯರೇಖೆ ನೆಡುವಿಕೆ
ବିଷୟବସ୍ତୁ,ಬಾಹ್ಯರೇಖೆ
ଚୁକ୍ତିନାମା ଚାଷ,ಒಪ್ಪಂದದ ಕೃಷಿ
ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ |,ನಿಯಂತ್ರಿತ ಸಂಗ್ರಹಣೆ
ସହ-ଅପରେଟିଭ୍ ବ୍ୟାଙ୍କ |,ಸಹಕಾರ ಬ್ಯಾಂಕ್
ସହଯୋଗ,ಸಹಕಾರ
ସହଯୋଗୀ,ತಗ್ಗಿಸು
କରମ୍,ಗಂಡಿ
କରୋଲଲା,ಹುಲ್ಲುಗಾವಲು
କର୍ଟେକ୍ସ,ಕಂದುಬಣ್ಣ
ମୂଲ୍ୟ,ಬೆಲೆ
କୋଟିଲିଡନ୍ (ବିହନ),ಕೋಟಿಲೆಡಾನ್ (ಬೀಜ)
କ୍ରେଡିଟ୍ ସମାଜ |,ಕ್ರೆಡಿಟ್ ಸೊಸೈಟಿ
କ୍ରେଡିଟ୍,ಮನ್ನಣೆ
କ୍ରେସର୍ମର,ಸಾಲದಾತ
କ୍ରେଷ୍ଟଷ୍ଟ,ಕ್ರೆಸ್ಟ್
ଚୂର୍ଣ୍ଣ କରନ୍ତୁ |,ಸುಕ್ಕುಗಟ್ಟುವುದು
ସଙ୍କଟ,ಬಿಕ್ಕಟ್ಟು
ମାନଦଣ୍ଡ,ಮಾನದಂಡ
ଗୁରୁତର,ನಿರ್ಣಾಯಕ
କ୍ରପ୍ ବୀମା |,ಬೆಳೆ ವಿಮೆ
ଫସଲ loan ଣ,ಬೆಳೆ ಸಾಲ
ଫସଲ,ಬೆಳೆ
କ୍ରପ୍ ଏରିଆ |,ಬೆಳೆ ಪ್ರದೇಶ
କ୍ରସ୍-ଅସଙ୍ଗତ |,ಶಿಲುಬೆಯಿಲ್ಲದ
ମୁକୁଟ (ଉଦ୍ଭିଦ),ಕಿರೀಟ (ಸಸ್ಯ)
ଖଣ୍ଡ,ತುಂಡು
ଭୂତଳ,ಪಟ್ಟು
କ୍ରିପ୍ଟୋଗାମ୍ |,ಪಡಗಳ್ಳ
CULE (ଫଳ),ಕಲ್ (ಹಣ್ಣುಗಳು)
କୁଲମ୍,ಕಸ
ଚାଷ ଜ,ತಳಿ
ଚାଷ,ಕೃಷಿ
ପତ୍ରିକା,ಕೃಷಿ
ସଂସ୍କୃତି,ಸಂಸ್ಕೃತಿ
କ୍ୟୁସିଂ,ನಿರಾಸಕ್ತಿ
କୁଞ୍ଚଳ,ಕನ್ನಡಿ
ମୁଦ୍ରା |,ಕರೆನ್ಸಿ
କୁମଲେ,ಹೊರಚರ್ಮ
କାଟିବା,ಕತ್ತರಿಸುವುದು
Cyst,ಸಿಸ್ಟ್
ସାଇଟୋଚ୍ରୋମ୍ |,ಸೈಟೋಕ್ರೋಮ್
ସାଇଟୋଗାମି |,ಸೈಟೊಗಮಿ
ସାଇଟୋଜେନେସୀ |,ಸೈಟೊಜೆನಿಸ್
ସାଇଟୋଜେନେଟିକ୍ସ,ಸೈಟೊಜೆನೆಟಿಕ್ಸ್
ସାଇଟୋୋକାଇନ୍ସିସ୍,ಸೈಟೊಕಿನಿಸ್
ସାଇଟୋଲୋଜି,ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ
CYTOYLISISISTS,ಸೈಟೊಲಿಸಿಸ್
ସାଇଟୋମେରେ,ಸೈಟೊಮಿಯರ್
ସାଇଟୋପ୍ଲାଜମ୍,ಸೈಟೋಪ್ಲಾಸಂ
ବନ୍ଧାକୋବି,ಎಲೆಕೋಸು
କାକଟସ୍ |,ಕಳ್ಳಿ
କ୍ୟାଲେଣ୍ଡୋୁଲା |,ಕ್ಯಾಲೆರುಲಾ
କାନାରି ଘାସ (ଫାର୍ଲିସ୍),ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್)
କାନନା |,ಚಾಚು
କ୍ୟାପିଟିସ୍,ಗಾಡಿ
Capsicum,ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ
କାରାମୋବୋଲା |,ಹಳ್ಳಿಯ
କାରାସା |,ಗಡ
କାର୍ଡାମୋମ |,ಏಲಕ್ಕಿ
କାର୍ନେସନ୍ |,ಕುರಚನೆ
ଗାଜର,ಗಡಿ
କାଜୁ ବାଦାମ |,ಗೋಡಂಬಿ ಕಾಯಿ
କ୍ୟାସିୟା,ಕಸ
କାଷ୍ଟର |,ಕಾಸ್ಟಾರಿ
ଫୁଲକୋବି |,ಹೂಕೋಸು
ସେଲରି,ಕೋಲಾಹಲ
ଚମ୍ପାକ୍,ಚಕ್ಷಾಕ್
ଚେନୋପୋଡିୟମ୍,ಚೆನೊಪೋಡಿಯಂ
ଚେରି ଟମାଟୋ |,ಚೆರ್ರಿ ಟೊಮೆಟೊ
ଚେରି,ಚೆರ್ರಿ
"ଛେନା, ଗ୍ରାମ |","ಕಡಲೆ, ಗ್ರಾಂ"
ଚିଲିସ,ಚಿಲ್ಲರೆ
ଚୀନ୍ ଟର୍ପେଣ୍ଟାଇନ୍ ଗଛ |,ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ
ଚୋ-ଚାଉ,ಚೌ ಚೌ
ChrysSanthemumum,ಕ್ರೈಸಾಂಥೆಮಮ್
"ଚୁଫା, ପୃଥିବୀ ବାଦାମ |","ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ"
ସୋହୋରୀ,ನಾಚಿಕೆಗೇಡಿನ
ଚିନାବାଦାମ |,ದಾಲ್ಚಿನ್ನಿ
ଆରଟନ୍ |,ಸಿಟ್ರಾನ್
ସାଇଟ୍ରନେଲିଲା ଘାସ |,ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು
ଜସ୍ମିନ୍ ଚ cl େ |,ಜಾಸ್ಮಿನ್
ଲବଙ୍ଗ,ಲವಂಗ
କ୍ଲଷ୍ଟର ବିନ୍ |,ಚೂರು ಹುರುಳಿ
କୋକୋ,ಕೋಕಾ
ନଡ଼ିଆ |,ತೆಂಗಿನ ಕಾಯಿ
କଫି,ಕಾಫಿ
କୋଲସ,ಕೊಲಿಯಸ್
କୋଲୋସିସିଆ,ಕೊಲೊಕಾಸಿಯಾ
"ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |","ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು"
ସାଧାରଣ ପର୍ସଲେନ |,ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್
ଧନିଆ,ಕೊತ್ತದ
କପା,ಹತ್ತಿ
ଗା cow ାସ,ಹಸುರು
କ୍ୟୁବ୍,ಘನ
କାକୁଡି,ಸೌತೆಕಾಯಿ
କ୍ୟୁକୁଭର୍ଟସ୍ |,ಕಸಾಯಿಟಿಗಳು
ଜିର୍ତିକ |,ಜೀರಿಗೆ
ତରକାରୀ ପତ୍ର |,ಕರಿ ಎಲೆ
କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |,ಸೀತಾಫಲ
କ୍ୟାପସୁଲ୍ ବୋରର୍ |,ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ
କ୍ୟାଟପିଲର୍,ಕ್ಯಾಟರ್ಪಣಿ
ସାଇଟ୍ରସ୍ ସିଲେଲା |,ಸಿಟ್ರಸ್ ಸೈಲಾ
କ୍ରିକେଟ୍,ಕ್ರಿಕೆಟ
କାଉ,ಕಾಗೆ
କଟା ପୋକ,ಕತ್ತರಿಸಿದ ಹುಳು
ଦୁଗ୍ଧ,ಡೈರಿ
ଦୁର୍ଗର,ಹೈನುಗಾರಿಕೆ
ବନ୍ଧ,ಅಣೆಕಟ್ಟು
ଦିନ-ନିରପେକ୍ଷ |,ಹದಿಮಾರದ
ଫୁଲର ଦିନ ପରେ |,ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ
ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |,ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ
Deblossome,ಸ ೦ ಗೀತ
ହ୍ରାସ,ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
କ୍ଷୟ,ಕುಶಲ
କ୍ଷୟ,ಕೊಳೆ
ନିର୍ଣ୍ଣୟ,ಪತನಶೀಲ
ଦଶମିକ,ದಶಮಾನ
ଅଭାବ |,ಕೊರತೆ
ଡିଫ୍ଲୋକେସନ୍ (ମାଟି),ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು)
ପରିଶୋଧନ,ವಿಲೋಮೀಕರಣ
ଗଭୀରତା,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
ଜଙ୍ଗଲ |,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
ଅବଶ୍ୟ ନିରନ୍ତର,ಅವನತಿ
ଭିକେସନ୍,ಅವನತಿ
ଡିଗ୍ରୀ ଦିନ,ಪದವಿ ದಿನಗಳು
ଡିଗ୍ରୀ,ಪದ
ଡିଫିସେନ୍ସ |,ಬಿರಡೆ
ଦେହୁଙ୍ଗିଂ,ಕಂಠಪಾಯೀಯ
ଦେହକ୍କକ୍ କରିବା,ಕಂಠಪಾಯ
ଡିହାଇଡିଂ,ನಿರ್ಜಲೀಕರಣ
ଘୋଡେନକର୍,ನಿರ್ಜಲೀಕರಣಕಾರ
ଚାହିଦା,ಬೇಡಿಕೆ
ନିନ୍ଦା,ಅನುಗ್ರಹಿಸುವ
ନିନ୍ଦା,ಕೈಬಿಡುವುದು
ଜମା,ಠೇವಣಿ
ଚିହ୍ନ,ಶೇಖರಣೆ
ଅବନତି କରାଲିନାଇଜେସନ୍ |,ಸವಕಳಿ ಡಸಲೀಕರಣ
ମାନସ,ನಿರ್ದಯತೆ
ଡିଜାଇନ୍,ವಿನ್ಯಾಸ
ଡେସିକର୍ତ୍ତା,ಸೊಬಗು
ଆକ୍ରମଣ,ಹಣೆ ಹಾಕುವುದು
ନିଷ୍କ୍ରିୟ |,ಹದಗೆಟ್ಟ
Desynapp ଗୁଡିକ,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
ଡିଟସେଲ |,ಬಂಧಿಸು
ଡିଟସେସିଂ |,ಬಂಧಿಸುವ
ନିର୍ଣ୍ଣୟ,ನಿರ್ಣಾಯಕ
ମୂଲ୍ୟ ହ୍ରାସ,ಅಪಮೌಲ್ಯೀಕರಣ
ବିଘ୍ନନା,ವಾಗ್ದಾನ
ବ୍ୟତିକ୍ରମ,ವಿಚಲನ
Digd,ಭಗ್ನಾವಸ್ಥೆ
ନିରାକରଣ,ರೋಗನರಣೆ
ଡିକୋଗାମି |,ದ್ವಂದ್ವ
ଡିକଟୋଟୋମି |,ದ್ವಂದ್ವಾರ್ಥತೆ
ଡିକୋଟିଡିନ୍ (ବିହନ),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
ପରିଭାଷାନ,ಪ್ರಸರಣ
ହଜମ୍ବତି |,ಜೀರ್ಣವಾಗುವಿಕೆ
ଡିହାଇବଏଡ୍,ಹಿಂಸಾತ್ಮಕ
ଡିକି (DYKE),ಡೈಕ್ (ಡೈಕ್)
ମିଶ୍ରିତ,ತನೂಸಿಗೊಳಿಸು
ଡାଇଓକାରୀ,ದೈವಭಕ್ತ
ଡିପ୍ଲାଇଡ୍,ಪದಗಳ
ଡିପ୍ଲାଇଡ୍,ಪದಗಳ
ଡିପ୍ଲୋନେମା,ರಾಜಗೀತೆ
ଅଦୃଶ୍ୟତା,ಮೊಂಡುತನ
ଡିସ୍କ,ಪಳಗಾಗಿಸುವುದು
ରିହାତି,ರಿಯಾಯಿತಿ
ଅସଂଗୁକ୍ଷା,ಸೋಂಕುಗಳೆತ
ବିଚ୍ଛେଦ,ಪ್ರಸರಣ
ବିସ୍ତାର,ಪ್ರಸಾರ
ବିବିଧତା,ವೈವಿಧ್ಯೀಕರಣ
ବିବିଧ ଚାଷ,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
DNA ସିଡ଼ି |,ಡಿಎನ್‌ಎ
DNA RESPTOTER |,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
ଡୋଗେଜ,ಗಲಾಟೆ
ପ୍ରାଧାନ୍ୟ,ಪ್ರಬಲ
Gormancy,ಸುಸ್ತಾಗುವಿಕೆ
ମାତ୍ରା,ಪ್ರಮಾಣ
ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ),ಕರಡು (ಕರಡು)
ନାଳି,ಹರಿಸುತ್ತವೆ
ଜଳ ନିଷ୍କାସନ,ಚರಂಡ
ଡ୍ର,ಸೆರೆ
ଶୁଖିବା,ತೇವಗೊಳಿಸುವಿಕೆ
ପୋଷାକ (ବିହନ),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
ଡ୍ରିଲ୍ (n।),ಡ್ರಿಲ್ (ಎನ್.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
ଜଳସେଚନ,ಹನಿ ನೀರಾವರಿ
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,ಒಣಭೂಮಿ ಕೃಷಿ
ଧୂଳି,ಧೂಳು
ଡଷ୍ଟର୍,ಡಸ್ಟರ್
ଧୂଳି,ಧೂಳು
ବଧୂ |,ಕುಬ್ಜ
ବଧୂ ପିରାମିଡ୍ |,ಕುಬ್ಜ ಪಿರಮಿಡ್
ବଧୂ |,ಕುಬ್ಜ
Daissy,ಜಿಗಿಯದ
ତାରିଖ,ದಿನಾಂಕಗಳು
ଦିନ ଜସ୍ମିନ୍ |,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
ଡିଲ୍,ಸಬ್ಬರ್
ଦିନନାଥ ଘାସ |,ದನಾಣ ಹುಲ್ಲು
ଚାଳକ,ಗಡೀಪಾರು
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
ଡଣ୍ଠି,ಜಿಗಿ
ଶୁଖିଲା ଅଦା,ಒಣ ಶುಂಠಿ
ଡିଫୋଲିଂ ପୋକ,ಜೀರುಂಡೆ
ଡ୍ରୋନ୍,ಡ್ರೋನ್
ବତକ,ಬಾತುಕೋಳಿ
ପରିବେଶ,ಪರಿಸರ ವಿಜ್ಞಾನ
ଇକୋନୋମଟ୍ରିକ୍ସ |,ಅರ್ಥಮಾಪಕ
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,ಆರ್ಥಿಕತೆ
ଇକୋଟେପ୍ |,ಜೀವರ ರೂಪ
Ectorrophic,ಮೇಲ್ನೋಟದ
ଏଡଫାଲିକ୍ |,ಎದೆಗುಂದಿದ
ଏଡିବାଫୋଲୋଜି,ಹದುದೋಲನಶಾಸ್ತ್ರ
Eding,ಅಂಚು
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,ಖಾದ್ಯ ಭಾಗ
ଚାହିଦା ଚାହିଦା |,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,ವಿದ್ಯುನ್ಮವತೆ
ବିଲିୟନଟେସନ୍,ಎಲುಮೆ
ଇମାସକୋଲେଟର |,ಇಂಗಲ
ଜବରଦଖଲ,ಕಳೆಯುವುದು
ଭ୍ରୁଣ,ಭ್ರೂಣ
ଭ୍ରୁଣବିଶ୍ୱାସ,ಭ್ರೂಣಶಾಸ್ತ್ರ
ଉଦତର |,ಹೊರಹೊಮ್ಮುವಿಕೆ
ଏମୁଲେସିଫାୟର୍ |,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
ଇବଗେନୋଜ,ಅಂತರ್ವರ್ಧಕ
ଏଣ୍ଡୋରିଟୋସିସ୍ |,ಎಂಡೋಮಿತಾಪರಿ
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,ಎಂಡೋಪರಾಸೈಟ್
ଏଣ୍ଡୋରମ୍,ಎಂಡೋಸ್ಪರೆ
ଉଦ୍ୟମ୍,ಉದ್ಯಮ
ପ୍ରବେଶ,ಕೀಟಶಾಸ್ತ್ರ
ପରିବେଶ,ವಾತಾವರಣ
ଏନଜାଇମ୍,ಕಿಣ್ವ
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
EpipheeTee,ವಿಪತ್ತಿನ
ଇକ୍ୱିଟି |,ಸಮಾನತೆ
ବିଲାତି,ನಿರ್ಮೂಲನೆ
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
ଆକଳନ,ಅಂದಾಜು
ଇଥିଓପିଏମ |,ವಿವರ್ಣೀಕರಣ
ଇଉଜେନିକ୍,ಸುಳ್ಳೆ
ମୂଲ୍ୟାଙ୍କନ,ಮೌಲ್ಯಮಾಪನ
Evaporimer,ಆವಿಯಾಗುವಿಕೆ
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
ଚିର ସବୁଜ ବିପ୍ଳବ |,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
ଚିର ସବୁଜ |,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
ବିବର୍ତ୍ତନ,ವಿಕಸನ
ଏକ୍ସ,ಅಚ್ಚಿಕೆ
ନିଷ୍କାସନ (ପ୍ରଜନନ),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
ଶୋଷଣ,ಶೋಷಣೆ
ଅନୁସନ୍ଧାନ,ಪರಿಶೋಧನೆ
ବହିଷ୍କାର,ಹೊರಹಾಕುವುದು
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
ଖାଇବା ପାଇନ୍,ಖಾದ್ಯ ಪೈನ್
"ହାତୀ ପାଦ, ୟାମ","ಆನೆ ಕಾಲು, ಯಾಮ್"
ଇଉକ୍ଲିପଟସ୍,ನೀಲಗಿರುವ
ପୃଥିବୀ କୀଟ,ಎರೆಹುಳು
Entomologist-,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
ପରିବେଶଗତବାଦୀ,ಪರಿಸರವಾದಿ
କାରକ,ಅಂಶ
କାରକ ଉତ୍ପାଦନ,ಅಂಶ ಉತ್ಪಾದಕತೆ
ଭାସ୍ଟାଉଣ୍ଡ,ಅಂಶ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ଅଧ୍ୟାପକ,ಬೋಧನಕಾರಿ
ପତଳା |,ಪಾಳುಕಾಯಿ
ପରିବାର,ಕುಟುಂಬ
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
ଫାର୍ମ ବଜେଟ୍,ಕೃಷಿ ಬಜೆಟ್
ଚାଷ ବ୍ୟବସାୟ,ಕೃಷಿ ವ್ಯಾಪಾರ
ଫାର୍ମ ଯୋଜନା,ಕೃಷಿ ಯೋಜನೆ
କୃଷକ,ರೈತ
ଚାଷ,ಕೃಷಿ
ବନ୍ଧକ,ಸ ೦ ಭವಿಸೆ
ଫେବୃଆଣ୍ଡେସନ୍,ಫಲೀಕರಣ
ମୁଖ,ಹುದುಗುವುದು
ପ୍ରଜନନ,ಫಲವತ್ತತೆ
ସାର,ಗೊಬ್ಬರ
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
ଫାଇବ୍ରସ୍,ನಾರಿನ
କ୍ଷେତ୍ର,ಹೊಲತು
କ୍ଷେତ୍ର ଦକ୍ଷତା,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
ଫିକ୍ସସନ୍,ಸ್ಥಿರೀಕರಣ
ବନ୍ୟା ପରିସ୍ଥିତି,ಪ್ರವಾಹ
ପ୍ରବାହ ଚିତ୍ର |,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ଖାଦ୍ୟ ମୂଲ୍ୟ,ಆಹಾರ ಮೌಲ್ಯ
ଚାରା (ଖାଇବାକୁ),ಮೇವು (ಮೇವು)
ପୂର୍ବାନୁମାନ,ಮುನ್ಸೂಚನೆ
ଜଙ୍ଗଲ,ಅರಣ್ಯ
ରକ୍ତ ବନ୍ଧୁମାନେ,ಅರಣ್ಯೀಕರಣ
ବରଣ୍ଡ,ಚೂರು
ବରଫ ପ୍ରତିରୋଧକ |,ಫ್ರಾಸ್ಟ್ ರೆಸಿರೆಂಟ್
ବରଫ,ಮುನಗಳ
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),ಹೆಪ್ಪುಗಟ್ಟಿದ (ಹಣ್ಣು ಮತ್ತು ತರಕಾರಿ)
ଫଳ,ಜಡನಾಗಿಸುವಿಕೆ
ଫଳ ଡ୍ରପ୍,ಹಣ್ಣಿನ ಹನಿ
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),ಹಣ್ಣು-ಸೆಟ್ (ಹಣ್ಣಿನ ಸೆಟ್ಟಿಂಗ್)
ଫ୍ୟାଜିଜ୍,ಹೊಗಳಿಕೆ
ଫଙ୍ଗିସାଇଡ୍ |,ಶಿಲೀಂಧ್ರನಾಶಕ
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,ಶಿಲೀಂಧ್ರ ರೋಗದ
କବକ,ಶಿಲೀಂಧ್ರ
ଫ୍ରୁ,ಗಡಿ
ଫ୍ୟୁଜନ୍ |,ಸಮ್ಮಿಳನ
ଫୁଜ୍,ಗುಟ್ಟು
ଅସ୍ପଷ୍ଟ,ಅಸ್ಪಷ್ಟ
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","ಫೆನ್ನೆಲ್, ಅನೈಸ್"
FenugRek,ಮೆಂತ್ಯದ
ଡିମ୍ବିରି,ಅಂಜೂರ
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,ಬೆರಳು ರಾಗಿ
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,ಬೆಂಕಿ ಜ್ವಾಲೆಯ ಬುಷ್
ଜଙ୍ଗଲର ନିଆଁ,ಅರಣ್ಯದ ಜ್ವಾಲೆ
ଫରାସୀ ବିନ୍,ಫ್ರೆಂಚ್ ಹುರುಳಿ
ପୋକ,ಅಲ್ಪಬೆಲೆಯ
ଠେକୁଆ,ನರಿ
ଫଳ ଉଡ଼ିଠି,ಹಣ್ಣು ನೊಣ
ଗଲ୍ (ହୋର୍ଟ),ಗಾಲ್ (ಹಾರ್ಟ್)
ଖେଳ,ಗಮೀಟು
ଉଦ୍ୟାନ,ತೋಟ
ଗେଜ୍ (ପାଣି),ಗೇಜ್ (ನೀರು)
