Tamil,Gujarati
சேவையின் உறுதிப்படுத்தல்,સેવા -પુષ્ટિ
உறுதிப்படுத்தல் ஆணை,પુષ્ટિ હુકમ
பறிமுதல்,જપ્તી
மோதல்,સંઘર્ષ
முரண்பட்ட பார்வைகள்,વિરોધાભાસી મંતવ્યો
ஏற்ப,સુસંગતતા
வாழ்த்து,અભિનંદન
இணைப்பு,જોડાણ
ஒத்துழைப்பு,સંલગ્નતા
மனசாட்சி,અંત: કરણ
ஒருமித்த கருத்து,સર્વસંમતિ
ஒப்புதல்,સંમતિ
விளைவு,પરિણામ
இதன் விளைவாக,પરિણામ રૂપે
பாதுகாப்பு,સંરક્ષણ
கருத்தில் கொள்ளுங்கள் மண்டலம்,વિચારણા ક્ષેત્ર
சரக்கு,માલ
சரக்கு,માલ
சரக்கு குறிப்பு,માલ નોંધ
சீரானது,સુસંગત
ஒருங்கிணைந்த நிதி,એકત્રિત નિધિ
ஒருங்கிணைந்த ஊதியம்,એકત્રિત પગાર
ஒருங்கிணைந்த அறிக்கை,એકત્રિત પત્રક
ஒருங்கிணைப்பு,એકીકરણ
பகட்டான,સુસ્પષ્ટ
சதி,કાવતરું
மாறிலி,સતત
தொகுதி,મતદાર
தொகுதி,અંગ
அரசியலமைப்பு,બંધારણ
கட்டுப்பாடு,પ્રતિબંધ
கட்டுமானம்,નિર્માણ
ஆலோசகர்,સલાહકાર
ஆலோசனை,પરામર્શ
ஆலோசனைக் குழு,સલાહ સમિતિ
நுகர்வு உருப்படி,વપરાશપાત્ર વસ્તુ
நுகர்வு,વપરાશ
நுகர்வோரின் பொருட்கள்,ઉપભોક્તા માલ
நுகர்வோர் மன்றம்/கவுன்சில்,ઉપભોક્તા મંચ
நுகர்வோர் நோக்குநிலை,ઉપભોક્તા -અભિગમ
நுகர்வு,વપરાશ
தொடர்பு,સંપર્ક
தொடர்பு திட்டம்,સંપર્ક કાર્યક્રમ
தொற்று நோய்,ચેપી રોગ
கட்டுப்படுத்தவும்,સમાવવું
சிந்தியுங்கள்,ચિંતન કરવું
சமகால,સમકાલીન
நீதிமன்ற அவமதிப்பு,અદાલતનો અનાદર
சர்ச்சை,તકરાર
உள்ளடக்கங்கள்,વિષયવસ્તુ
போட்டி,સ્પર્ધા
சூழல்,સંદર્ભ
தற்செயல்கள்,આકસ્મિક ખર્ચ
தற்செயல்,આકસ્મિકતા
தற்செயல் கொடுப்பனவு,આકસ્મિક ભથ્થું
தற்செயல் நிதி,આકસ્મિકતા નિધિ
தற்செயல் மானியம்,આકસ્મિક અનુદાન
தற்செயல் திட்டம்,આકસ્મિક યોજના
தொடர்ச்சியான கட்டணங்கள்,પ્રાસંગિક ખર્ચ
தொடர்ச்சியான நியமனம்,સતત નિમણૂક
தொடர்ச்சியான வளர்ச்சி,સતત વિકાસ
தொடர்ச்சியான செயல்முறை,સળંગ પ્રક્રિયા
தொடர்ச்சியான சேவை,સતત સેવા
தடை,પ્રતિબંધ
ஒப்பந்த,કરાર
ஒப்பந்த பத்திரம்,કોન્ટ્રેક્ટ -ખત
வேலைவாய்ப்பு ஒப்பந்தம்,રોજગાર કરાર
ஒப்பந்த காலம்,કોન્ટ્રેક્ટ ગાળો
ஒப்பந்த ஆவணம்,કરાર દસ્તાવેજ
ஒப்பந்த பொறுப்பு,કરાર -જવાબદારી
ஒப்பந்த சேவை,કરાર -સેવા
முரண்பாடு,વિરોધાભાસ
முரண்பாடான அறிக்கை,વિરોધાભાસી નિવેદન
மாறாக,વિપરીત
முரண்பாடு,ઉલ્લંઘન
பங்களிப்பு,ફાળો
பங்களிப்பு ஓய்வூதிய திட்டம்,સહાયક પેન્શન યોજના
பங்களிப்பு வருங்கால வைப்பு நிதி,સહાયક પ્રોવિડન્ટ ફંડ
கட்டுப்பாடு,નિયંત્રણ
கட்டுப்பாட்டு அதிகாரி,નિયંત્રણ અધિકારી
சர்ச்சைக்குரிய,વિવાદાસ્પદ
சர்ச்சைக்குரிய விஷயம்,વિવાદાસ્પદ બાબત
சர்ச்சை,વિવાદ
வசதி,સગવડ
மாநாடு,પરંપરાગત
வழக்கமான,પરંપરાગત
உரையாடல்,વાકેફ
மாற்றவும்,રૂપાંતર કરવું
மாற்றப்பட்ட விடுப்பு,રૂપાંતરિત રજા
அனுப்புதல்,વાહન
அனுப்பும் கொடுப்பனவு,વાહન ભથ્થું
அனுப்பும் பத்திரம்,વાહન -ખત
அனுப்பும் செலவுகள்,વાહન ખર્ચ
குற்றவாளி,ગુનેગાર
தண்டனை,માન્યતા
மாநாடு,હસ્તેશન
குளிரூட்டும் காலம்,ઠંડક બંધ અવધિ
ஒத்துழைப்பு,સહકાર
கூட்டுறவு,સહકારી
கூட்டுறவு சமூகம்,સહકારી મંડળી
இணையாக,સહકાર
ஒத்துழைக்கப்பட்ட உறுப்பினர்,સહ-ઉપસ્થિત સભ્ય
ஒருங்கிணைப்பு,સંકલન
இணை உரிமையாளர்,સહ-માલિક
இணை கூட்டாளர்,ભાગીદાર
நகலெடு,નકલ
நகலெடுக்கும்,નકલ કરવી
பதிப்புரிமை,ક copપિરાઇટ
நல்ல,ઉત્તેજક
கொரோனர்,રાજ્યાભિષેક
கார்ப்பரேட் உடல்,સંસ્થાપિત મંડળ
கார்ப்பரேட் திட்டமிடல்,ક corporate ક corpate ર્ગેંટ આયોજન
கார்ப்பரேஷன்,નિગમ
மாநகராட்சி வரி,નિગમ કર
திருத்தம்,સુધારણા
சரியான நடவடிக்கைகள் (= திருத்தங்கள்),સુધારાત્મક પગલાં (= સુધારણા)
கடித தொடர்பு,પત્રવ્યવહાર
கடித பாடநெறி,પત્રવ્યવહાર અભ્યાસક્રમ
கடிதப் பகுதி,પત્રવ્યવહાર ભાગ
நிருபர்,સંવાદદાતા
தொடர்புடைய,સમાન
கோரிஜெண்டம்,ઉશ્કેરાટ
உறுதிப்படுத்துதல்,સમર્થન કરવું
உறுதிப்படுத்தல்,સમર્થન
சிதைந்த கோப்பு,ભ્રષ્ટ
ஊழல்,ભ્રષ્ટાચાર
ஊழல் பயிற்சி,ભ્રષ્ટ વ્યવહાર
காஸ்மோபாலிட்டன் நகரம்,વિશ્વવ્યાપક શહેર
செலவு,ખર્ચ
செலவு கணக்காளர்,પડતર હિસાબનીસ
செலவு பகுப்பாய்வு,પડતર
செலவு உச்சவரம்பு,પડતર ખર્ચ
செலவு செயல்திறன்,ખર્ચ અસરકારક
வாழ்க்கை செலவு,જીવન ખર્ચ
செலவு மீறப்பட்டது,પડછાયા
குடிசை தொழில்,કુટિર ઉદ્યોગ
சபை,પરિષદ
அமைச்சர்கள் சபை,મંત્રી -પરિષદ
மாநில சபை,રાજનીતિ પરિષદ
ஆலோசனை,સલાહ
ஆலோசனை,સલાહ
கவுண்டர்,કાઉન્ટર
எதிர் நடவடிக்கை,પ્રતિકૂળ કાર્યવાહી
எதிர் வாக்குமூலம்,પ્રતિ -સોગંદ
எதிர் கட்டணம்,પ્રતિ -ખર્ચ
எதிர் உரிமைகோரல்,પ્રતિ -દાવા
கள்ள நாணயம்,નકલી ચલણ
கள்ளநோட்டுதல்,બનાવટી
கள்ளநூல்,પ્રતિરો
எதிர் சலுகை,કાઉન્ટર ઓફર
கவுண்டர்ன்,મુકદ્દમા
சதி,ફટકો
கூப்பன்,કૂપન
கூரியர்,કુરીય
கூரியர் சேவை,કુરિયર સેવા
பாடநெறி,અભ્યાસક્રમ
படிப்பு படிப்புகள்,અભ્યાસ અભ્યાસક્રમો
நீதிமன்ற வழக்கு,કોર્ટનો કેસ
மரியாதை,સૌજન્ય
சிறிய காரணங்களின் நீதிமன்றம்,કોર્ટ
உடன்படிக்கை,કરારબદ્ધ
கவர்,આવરણ
பாதுகாப்பு,કવરેજ
முகப்பு அல்லது அறிமுக கடிதம்,સામેલ પત્ર
மெமோவை உள்ளடக்கியது,આવરણ
குறிப்பு,Coverાંકવાની નોંધ
செயலிழப்பு திட்டம்,પેશ
கிரீமி லேயர்,ક્રીમી સ્તર
உருவாக்கம்,નિર્માણ
படைப்பு,સર્જનાત્મક
படைப்பாற்றல்,રચનાત્મકતા
கிரெச்,ક crંગું
நற்சான்றிதழ்கள் குழு,ઓળખપત્ર સમિતિ
நம்பகத்தன்மை,વિશ્વસનીયતા
கடன்,જમા
நம்பத்தகுந்த,શાશ્વત
கடன் ஆலோசனை,જમા સલાહ
கடன் மற்றும் சிக்கன சமூகம்,ધિરાણ અને કરકસર સમાજ
கடன் அட்டை,ક્રેડીટ કાર્ડ
கடன் வசதிகள்,શાખ સુવિધા
கடன் நுழைவு,ધિરાણ નોંધ
கடன் குறிப்பு,ઉધાર નોધ
கடன் வழங்குபவர்,લેણદાર
தகனம்,અંતિમ પરિશ્રમ
தகனம் மைதானம்,પરીક્ષાનું મેદાન
குழு,ક્રૂર
குற்றம்,અપરાધ
நம்பிக்கையின் குற்றவியல் மீறல்,ગુનાહિત વિશ્વાસનો ભંગ
குற்றவியல் நீதிமன்றம்,ફોજદારી અદાલત
குற்றவியல் அலட்சியம்,ફોજદારી બેદરકારી
குற்றவியல் குற்றம்,ગુનાખોરી
குற்றவியல் நடைமுறை குறியீடு,ફોજદારી કાર્યપદ્ધતિ સંહિતા
நெருக்கடி,સંકટ
நெருக்கடி மேலாண்மை,કટોકટી વ્યવસ્થાપન
அளவுகோல்,માપદંડ
திறனாய்வு,ટીકા
குறுக்கு,આગળના ભાગમાં
குறுக்கு இனம்,પ્રકૃતિ
குறுக்கு சோதனை,ઉપરથી તપાસ કરવી
குறுக்கு காசோலை,ક્રોસ ચેક
குறுக்கு விசாரணை,Crossલટ પરીક્ષા
குறுக்கு குறிப்பு,Crossલટ સંદર્ભ
குறுக்கு வாக்களிப்பு,Crossલટ મતદાન
முக்கியமான தேதி,નિર્ણાયક તારીખ
கச்சா,ક્રૂડ
குற்றவாளி கொலை,અપરિચિત હત્યાકાંડ
குற்றவாளி,ગુનેગાર
சாகுபடி,ખેતી
கலாச்சார பரிமாற்ற திட்டம்,સાંસ્કૃતિક વિનિમય કાર્યક્રમ
ஒட்டுமொத்த,સંચિત
நாணய,ચલણ
நாணய மாற்று,ચલણ વિનિમય
நாணய குறிப்பு,ચલણી નોંધ
நடப்பு,વર્તમાન
நடப்பு கணக்கு,ચાલુ ખાતાની
தற்போதைய கடமைகள்,વર્તમાન ફરતે
நடப்பு அமர்வு,વર્તમાન સત્ર
கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு,અભ્યાસક્રમ
குறைத்தல்,ઘટાડવું
பாதுகாவலர்,યજમાનુસાર
காவல்,કસ્ટડીમાં
வழக்கம்,રિવાજ
வழக்கம்,રિવાજ
வழக்கம்,રૂ custom
வழக்கமான நடைமுறை,રૂ customિવારક કાર્યપદ્ધતિ
சுங்க வரி,કસ્ટમ ફરજ
வாடிக்கையாளர்,ગ્રાહક
வாடிக்கையாளர் நட்பு,ગ્રાહક મૈત્રીપૂર્ણ
தனிப்பயன் தேர்வு,પરાકાષ્ઠા
வெட்டு,કાપવું
வெட்டு இயக்கம்,ઘાટા દરખાસ્ત
இறுதி நாள்,છેલ્લી તારીખ
மிதிவண்டி,ચક્ર
தினசரி,દૈનિક
தினசரி கொடுப்பனவு,દૈનિક ભથ્થું
தினசரி நாட்குறிப்பு,રોજિંદી ડાયરી
தினசரி பதிவு,દૈનિક રજિસ્ટર
தினசரி அறிக்கை,રોજના અહેવાલ
தினசரி வழக்கமான,રોજિંદુ કામ
தினசரி ஊதியங்கள்,દૈનિક વેતન
டக் ஸ்டேஜ்,ડેક સ્ટેજ
டக் ட்ரே,ડેક ટ્રે
சேதம்,નુકસાન
சேதங்கள்,નુકસાન
ஆபத்தானது,જોખમી
தைரியம்,હિંમત
தகவல்கள்,માહિતી
தரவு வங்கி,આંકડા -બેંક
தரவுத் தளம்,આંકડાકીય આધાર
தரவு சேகரிப்பு,માહિતી સંગ્રહ
தரவு உணவு,આધાર સામગ્રી
தகவல் செயல்முறை,આંકડા
தேதி,તારીખ
வந்த தேதி,આગમનની તારીખ
பிறந்த தேதி,જન્મ તારીખ
புறப்பட்ட தேதி,વિદાય થયાની તારીખ
வெளியேற்றும் தேதி,વિસારની તારીખ
முதிர்ச்சியின் தேதி,પરિપક્વતાની તારીખ
ரசீது தேதி,પહોંચ તારીખ
நாள் முத்திரை,તારીખનો સિક્કો
நாள் அறிஞர்,દિવસના વિદ્વાન
பகல் நேரப்பணி,દિવસ પાળી
அருளின் நாட்கள்,દિવસ
அன்றாட வேலை,રોજિંદા કામ
இறந்த கணக்கு,મૃત હિસાબ
காலக்கெடுவை,અન્તિમ રેખા
முட்டுக்கட்டை,મડાગાંઠ
இறந்த பங்கு பதிவு,ડેડ સ્ટ stockક રજિસ્ટર
இறந்த எடை,મરણું
ஒப்பந்தம்,વ્યવહાર
உதவியாளரைக் கையாளுதல்,વ્યવહાર મદદનીશ
கையாளுதல்,ધન
மரண ஆண்டுவிழா,વર્ષગાંઠ
அன்புள்ள கொடுப்பனவு,અણગમો ભથ્થું
மரண நன்மை,મૃત્યુ લાભ
இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி,મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી
சேவையில் மரணம்,નોકરીમાં મૃત્યુ
Deauthorizatioin,અધોગતિ
டெபார்,મક્કમ
பற்று,ઉધાર
பற்று ஆலோசனை,ઉધાર
கடன்,દેવું
கடன் மேலாண்மை,દેવા વ્યવસ્થા
கடனாளி,દેવાદાર
இறந்தவர்,મૃત
ஒழுக்கம்,શિષ્ટતા
பரவலாக்கம்,વિકેન્દ્રીકરણ
தீர்மானிக்கும் காரணி,નિર્ણાયક પરિબળ
முடிவு,નિર્ણય
முடிவெடுக்கும்,નિર્ણય લેવો
முடிவெடுக்கும் செயல்முறை,નિર્ણય લેવાની પ્રક્રિયા
அறிவிப்பு,જાહેરાત
வருமான அறிவிப்பு,આવકની ઘોષણા
அறிவிக்கப்பட்ட மதிப்பு,ઘોષિત મૂલ્ય
சத்தியப்பிரமாணத்தை அறிவிக்கவும்,શપથ પર જાહેર કરવું
டிகோட்,ક decંગ કરવું
Decontrol,અંકુશ
அலங்கார,શિષ્ટાચાર
குறைவு,ઘટાડો
ஆணை,હુકમનામું
அர்ப்பணிப்பு,સમર્પણ
விலக்கு,કપાતપાત્ર
கழித்தல்,બાદબાકી
மூலத்தில் கழித்தல்,મૂળમાં કપાત
சம்பளத்திலிருந்து விலக்கு,પગારમાંથી કપાત
பத்திரம்,Deedણ
அடமானத்தின் பத்திரம்,ગીરો -ખત
கருதப்பட்ட பல்கலைக்கழகம்,માનવામાં આવતી યુનિવર્સિટી
தூக்கி எறியுங்கள்,ઠપકો
நடைமுறையில்,વાસ્તવિક
Defalcation,પરાકાષ્ઠા
அவதூறு,બદનામી
இயல்புநிலை,ચૂક
தவறியவர்,ચુકવણી કરનાર
குறைபாடுள்ள,ખામીયુક્ત
பாதுகாப்பு,બચાવ
பாதுகாப்பு ஆலோசகர்,સંરક્ષણ સલાહ
பாதுகாப்பு உற்பத்தி,સંરક્ષણ ઉત્પાદન
பிரதிவாதி,પ્રતિવાદી
அவிழ்த்து விடுங்கள்,વિલંબ કરવો
ஒத்திவைக்கப்பட்ட செலவு,વિલંબિત ખર્ચ
மீறுதல்,અવજ્ defા
பற்றாக்குறை,ક્ષતિ
பற்றாக்குறை பட்ஜெட்,ખાધ બજેટ
வரையறு,વ્યાખ્યા કરવી
மீறுகின்றனர்,બદનામી કરવી
சீரழிவு,અધોગતિ
பட்டம்,પ્રમાણ
டிஜூர்,નિશ્ચય કરવો
தாமதம்,વિલંબ
பிரதிநிதி,પ્રતિનિધિ
ஒப்படைக்கப்பட்ட அதிகாரம்,સોંપાયેલ સત્તાધિકારી
தூதுக்குழு,પ્રતિનિધિમંડળ
அதிகாரங்களின் பிரதிநிதிகள்,સત્તાઓનું પ્રતિનિધિમંડર
அழி,કા delી નાખવું
நீக்குதல்,કા delી નાખવું તે
வேண்டுமென்றே,જાણી જોઈને
விவாதம்,વિચાર -વિમર્શ
டெலிசென்சிங்,દખલ
வரையறை,સીમત્તિ
வழங்கவும்,પહોંચાડવું
டெலிவரி,ડિલિવરી
தேவை,માંગ
தேவை குறிப்பு,માંગ -નોંધ
வரையறை,સીમાંકન
டெமி-ஆஃபீஷியல்,કમી-સરકારી
ஜனநாயகம்,લોકશાહી
ஆர்ப்பாட்டம்,નિદર્શન
மனச்சோர்வு,વિપુલતા
அழிவு,દુરાગ્રહી
மறுப்பு,અસ્વીકાર
பிரிவு,સંપ્રદાય
டி நோவோ,નવેસર
மறுக்கவும்,નામંજૂર કરવું
புறப்படு,રવાના થવું
துறை,વિભાગ
துறை,વિભાગ સંબંધી
துறை நடவடிக்கை,ખાતાકીય કાર્યવાહી
துறைசார் விசாரணை,ખાતાકીય તપાસ
துறைசார் விசாரணை,વિભાગીય તપાસ
துறை ஒழுங்கற்ற தன்மை,વિભાગીય અનિયમિતતા
துறை நூலகம்,વિભાગીય ગ્રંથાલય
துறைசார் அலட்சியம்,ખાતાકીય બેદરકારી
துறைசார் அனுமதி,ખાતાકીય પરવાનગી
துறைசார் தகுதி தேர்வு,વિભાગીય લાયકાત પરીક્ષા
புறப்படுதல்,વિદાય
சார்பு சான்றிதழ்,પર આધારીત પ્રમાણપત્ર
சார்ந்தது,આશ્રિત
சார்பு குழந்தைகள்,આશ્રિત બાળકોને
வரிசைப்படுத்த,તંગ
அதிருப்தி,શાપર
நாடுகடத்தல்,દેશવટો
பதவி நீக்கம்,ચોકી કરવી
வைப்பு,થાપણ
டிப்போ,ડિપો
தேய்மானம்,અવમૂલ્યન
மனச்சோர்வடைந்த வகுப்பு,હતાશ વર્ગ
ரிவ்,વંચિત કરવું
துணை,પ્રતિનિધિમંડળ
பிரதிநிதி கொடுப்பனவு,પ્રતિનિયુક્તિ ભથ્થું
துணை,નાયબ
ஒழுங்கற்ற,નિકાલ કરેલું
கடமையின் விலகல்,કર્તવ્યન
Dereservation,વિલંબ
இழிவு,અપમાન
இழிவுபடுத்தும்,અપમાનજનક
இழிவான கருத்து,અપમાનજનક નોંધ
வம்சாவளி,વંશજ
விளக்கம்,વર્ણન
தகுதியானவர்,લાયક
வடிவமைப்பு,આચાર
நியமிக்கவும்,હોદ્દો
பதவி,હોદ્દો
அனுப்பும்,રવાનગી
அனுப்பும் குறிப்பு,રવાનગી નોંધ
அனுப்பும் பதிவு,રવાનગી રજિસ્ટર
இலக்கு,ગંતવ્ય
ஆதரவற்ற,નિરાધાર
விவரம்,વિગત
விவரிக்கப்பட்ட,વિગતવાર
கண்டறியவும்,શોધી કાectવું
தடுப்புக்காவல்,અટકાયત
டிடெனு,અટકાયત
உறுதியை,નિશ્ચય
தடுப்பு,વિસ્ફોટ
தீங்கு விளைவிக்கும்,હાનિ
தீங்கு விளைவிக்கும்,હાનિકારક
மதிப்புக் குறைப்பு,અવમૂલ્યન
பேரழிவு,બરછટ
வளர்ச்சி,વિકાસ
விலகவும்,વિચલિત થવું
சாதனம்,સાધન
பக்தி,ભક્તિ
கண்டறிதல்,નિદાન કરવું
வரைபடம்,ચિત્ર
டைரி,ડાયરી
கட்டளை,શરતી
இறக்கிறது,મૃત્યુ ન
உணவு,આહાર
செரிமானம்,પટા
கண்ணியமான,ગૌરવપૂર્ણ
க ity ரவம்,ગૌરવ
திசைதிருப்பல்,ભિન્નતા
தூண்டும்,પાતળું
குழப்பம்,મૂંઝવણ
விடாமுயற்சி,મહેનતુ
பரிமாணம்,પરિમાણ
டிப்ளோமா,ડિપ્લોમા
இராஜதந்திரம்,રાજનીતિ
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,રાજનીતિની પ્રતિરક્ષા
நேரடி,સીધું કરવું
நேரடி போட்டி,સીધી હરીફાઈ
நேரடி நேர்காணல்,પ્રત્યક્ષ મુલાકાત
திசையில்,દિશા
அடைவு,ડિરેક્ટરી
நேரடி ஆட்சேர்ப்பு,સીધી ભરતી
அனுமதிக்காதீர்கள்,નકારી કાallવું
இயலாமை,અપંગતા
ஊனமுற்றவர்,અપંગ વ્યક્તિ
ஊனமுற்றோர் நன்மை,અપંગ લાભ
தீமை,ગેરફાયદા
கருத்து வேறுபாடு,અસંમત થવું
அனுமதிக்கப்படவில்லை,અસ્વીકાર
மறுப்பு,અસ્વીકાર
பேரழிவு,આપત્તિ
பேரிடர் மேலாண்மை,આપત્તિનું સંચાલન
கலைக்கவும்,વિખેરી નાખવું
வழங்கல்,વિતરણ
நிராகரிக்கவும்,કા discી નાખવા
வெளியேற்றம்,રજા
வெளியேற்ற சீட்டு,-નાગરી કાપલી
ஒழுங்கு நடவடிக்கை,શિસ્તબદ્ધ પગલાં
ஒழுங்கு நடைமுறை,શિસ્તબદ્ધ કાર્યપદ્ધતિ
ஒழுக்கம்,શિસ્ત
மறுக்கவும்,રાજદ્રોહ
வெளிப்படுத்தல்,જાહેર કરવું
அதிருப்தி,અણબનાવ
இடைநிறுத்தம்,અસંગત
நிறுத்துங்கள்,બંધ કરવું
முரண்பாடு,અસંગત
தள்ளுபடி,છૂટ
கண்டுபிடி,શોધવું
இழிவுபடுத்தும்,અણીદાર
முரண்பாடு,અસંગતિ
விவேகம்,વિવેક
விருப்பமான மானியம்,વિવેકાધીન
விருப்பமான சக்தி,વિવેકાધિકાર
பாகுபாடு,ભેદભાવ
விவாதம்,ચર્ચા
நேர்மையற்ற,અપ્રમાણિક
அவமதிப்பு,અપરાધ
சிதைவு,વિઘટન
வட்டு,ઝૂંપડી
இடப்பெயர்வு,વિઘટન
விசுவாசமற்ற,બેભાન
தள்ளுபடி,નાબૂદ કરવું
பணிநீக்கம்,બરતરફ
தள்ளுபடி நடைமுறை,રોકી કાર્યવાહી
கீழ்ப்படியவில்லை,અનાદર કરવો
கோளாறு,અવ્યવસ્થા
ஒழுங்கின்மை,ગોટાળો
ஏற்றத்தாழ்வு,તફાવત
அனுப்பும் பிரிவு,રવાનગી અનુભાગ
விநியோகிக்கக்கூடியது,વિઘટનક્ષમ
சிதறல்,વિખેરી નાખવું
இடம்பெயர்ந்தது,અપશુકવિક
காட்சி,પ્રદર્શન
அதிருப்தி,નારાજી
அகற்றுதல்,નિકાલ
அப்புறப்படுத்துங்கள்,નિકાલ
இடமாற்றம்,સ્વભાવ
அகற்றுதல்,નિકાલ
சர்ச்சை,વિવાદ
தகுதி நீக்கம்,ગેરલાયકાત
புறக்கணிக்கவும்,ઉપેક્ષા
இடையூறு,ભંગાણ
அதிருப்தி,અસંતોષ
கருத்து வேறுபாடு,જુલમ કરવું
அவதூறு,વિધ્વંસ
விலகவும்,વિખેરી નાખવું
கலைப்பு,વિચ્છેદ
கரைக்கவும்,વિસર્જન કરવું
தொலைதூர கல்வி,અંતર શિક્ષણ
டிஸ்டில்லரி,નિસ્યંદન
வேறுபட்டது,અલગ
வேறுபடுத்துங்கள்,ભેદ પાડવો
சிதைவு,વિકૃતિ
துன்பம்,તક
விநியோகிக்கவும்,વહેચણી
விநியோகம்,વિતરણ
மாவட்டம்,જિલ્લો
மாவட்ட மையம்,જિલ્લા કેન્દ્ર
குழப்பம்,ખલેલ
டிட்டோ,બેવકૂફ
திசை திருப்புதல்,માર્ગાન્તર
ஈவுத்தொகை,ડિવિડન્ડ
பிரிவு,ભાગ
விவாகரத்து,છૂટાછેડા
டாக்கெட்,ડોકેટ
மருத்துவர்,ડોક્ટર
ஆவணம்,દસ્તાવેજ
ஆவண சான்றுகள்,દસ્તાવેજી પુરાવો
ஆவணம்,દસ્તાવેજીકરણ
குடியிருப்பு,વસાહત
குடியேறிய சான்றிதழ்,વસવાટી પ્રમાણપત્ર
ஆதிக்கம் செலுத்தும்,પ્રભુત્વપૂર્ણ
நன்கொடை,દાન
டோசியர்,ડોળ
சந்தேகம்,શંકાસ્પદ
புறா வால்,કબૂતર
டவுன் கிரேடு,ગાળો
வரைவு,મુસદ્દો
வரைவு பதில்,મુસદ્દો
கடுமையான நடவடிக்கை,સખત માપ
வரை,ખેંચાણ
அலமாரியை,દોરડું
வரைதல்,ચિત્ર
வறட்சி,દુકાળ
உலர் பதவி உயர்வு,ભાંગી બ promotionતી
இரட்டை கட்டணம்,બેવડી ખર્ચ
இரட்டை குடியுரிமை,દ્વિ નાગરિકતા
காரணமாக,યોગ્ય
உரிய விடாமுயற்சி,કારણે ખંત
நிலுவைத் தொகை,લેણું
முறையாக,યથાર્થ
நகல்,નકલ કરવી
காலம்,સમયગાળો
துணிச்சல்,બળજબરી
கடமை,ફરજ
கடமை கொடுப்பனவு,ફરજિયાત ભથ્થું
கடமை விளக்கப்படம்,ફરજ -ચાર્ટ
கடமை விடுப்பு,ફરજની રજા
வரி அறை,ફરજ -ખંડ
இறக்கும் அறிவிப்பு,મરણ
இயக்கவியல்,ગતિશાસ્ત્ર
நொறுக்கி,નિર્ધારિત કરવું
ஈட்டிய விடுப்பு,મળેલ રજા
வருவாய்,કમાણી
சூழல் நட்பு,પર્યાવરણમિત્ર એવી
சூழலியல்,પરિસ્થિતિવિજ્ologyાન
பொருளாதாரம்,આર્થિક
பொருளாதார சுரண்டல்,આર્થિક શોષણ
பொருளாதாரம்,અર્થતંત્ર
பொருளாதார வகுப்பு,ઈકોનોમી વર્ગ
எடிட்டிங்,સંપાદન
பதிப்பு,આવૃત્તિ
தலையங்கம்,સંપાદકીય
கல்வி,શિક્ષણ
கல்வி வாழ்க்கை,શૈક્ષણિક કારકિર્દી
கல்வி நிறுவனம்,શૈક્ષણિક સંસ્થા
கல்வி தகுதி,શૈક્ષણિક લાયકાત
விளைவு,અસર
பயனுள்ள,યોગ્ય
நடைமுறைப்படுத்திய தேதி,અસરકારક તારીખ
விளைவுகள்,અસુપ્રતિરોધ
செயல்திறன்,કાર્યપ્રધાન
திறன்,કાર્યક્ષમતા
திறமையான,કાર્યદક્ષ
வெளியேற்றுதல்,હદ
விரிவான,વિસ્તૃત
கழித்தல்,સમય
தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி,ચૂંટાયેલા પ્રતિનિધિ
தேர்தல்,ચૂંટણી
தேர்தல் கல்லூரி,મતદાર કોલેજ
வாக்காளர்,મતદાર
மின்மயமாக்கல்,વીજળીકરણ
மின்னணு ஊடகம்,વીજ માધ્યમ
அடிப்படை,પ્રારંભિક
தகுதி,પાત્રતા
தகுதி சோதனை,યોગ્યતા કસોટી
நீக்குதல்,દૂર કરવું તે
சொற்பொழிவு,છટણી
சங்கடம்,શરમજનક
மோசடி,ઉચાપત
சின்னம்,મુદ્રા
புடைப்பு முத்திரை,એમ્બ os સિંગ સીલ
அவசரம்,કટોકટી
அவசர நிவாரணம்,કટોકટી રાહત
வெளிப்படும்,ઉત્તરાધિકાર
குடியேற்றம்,વિવાદ
ஊதியம்,મળતકામ
அனுபவ,દાન
பச்சாத்தாபம்,સહાનુભૂતિ
வேலை,નોકરીમાં રાખવું
பணியாளர்,કર્મચારી
பணியாளர் பங்கேற்பு,કર્મચારીની સહભાગિતા
பணியாளரின் பங்களிப்பு,કર્મચારી ફાળો
பணியாளரின் வருங்கால வைப்பு நிதி,કર્મચારીનું પ્રોવિડન્ટ ફંડ
முதலாளி,નિયોક્તા
வேலை,રોજગાર
வேலைவாய்ப்பு பரிமாற்றம்,રોજગાર
வேலைவாய்ப்பு அறிவிப்பு,રોજગાર -નોટિસ
வேலைவாய்ப்பு அலுவலகம்,રોજગાર કચેરી
அதிகாரம்,સત્તા આપવી
அதிகாரம்,શક્તિ
இயற்றுதல்,કાયદો ઘડવો
சட்டம்,કાયદા
En gloc,Bloc
Encash,બંધ કરવું
இணைக்கவும்,બંધ કરવું
ஊக்கம்,પ્રોત્સાહન
அத்துமீறல்,અતિક્રમણ
இடையூறு,સસલા
