Tamil,Kannada
க்ளூனியாக் இயக்கம்,ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ
கோட் கவசம்,ಕೋಟ್ ರಕ್ಷಾಕವಚ
கோட் ஆஃப் ஆர்ம்ஸ்,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
கோட் ஆஃப் ஆர்ம்ஸ்,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
கோட் ஆஃப் ஆர்ம்ஸ்,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
அஞ்சல் கோட்,ಕೋಟ್ ಆಫ್ ಮೇಲ್
கோஹார்ட்,ಕೋಹಾರ್ಟ್
கொமிடியா,ಕಾಮಿಟಿಯಾ
கொமிடியா செஞ்சுரியாட்டா,ಕಾಮಿಟಿಯಾ ಸೆಂಚುರಿಯಾಟಾ
கொமிடியா குரியாட்டா,ಕಮಿಟಿಯಾ ಕ್ಯುರಿಯಾಟಾ
கமிட்டியா திரிபுட்டா,ಕಮಿಟಿಯಾ ಟ್ರಿಬುಟಾ
நினைவு வளைவு,ಸ್ಮರಣಾರ್ಥ ಕಮಾನು
நினைவு நாணயம்,ಸ್ಮರಣಾರ್ಥ ನಾಣ್ಯ
நினைவு முத்திரை,ಸ್ಮರಣಾರ್ಥ ಮುದ್ರೆ
பொதுவான புலம்,ಸಾಮಾನ್ಯ ಕ್ಷೇತ್ರ
கம்யூனார்ட்,ಕಮ್ಯುನಾರ್ಡ್
கான்கார்டாட்,ಕಾನ್ಕಾರ್ಡಾಟ್
கான்கார்டாட்,ಕಾನ್ಕಾರ್ಡಾಟ್
காண்டோட்டியர்,ಕಾಂಡೋಟಿಯರ್
உறுதிப்படுத்தல் கார்டரம்,ದೃಢೀಕರಣ ಕಾರ್ಟಾರಮ್
மோதல்,ಸಂಘರ್ಷ
சபை,ಸಭೆ
மாநிலத்தை வென்றது,ರಾಜ್ಯವನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
வெற்றியாளர்,ವಿಜಯಶಾಲಿ
வெற்றியாளர்,ವಿಜಯಶಾಲಿ
கான்சிலியம்,ಕಾನ್ಸಿಲಿಯಮ್
கன்சிஸ்டரி,ಸಂಯೋಜಿತ
சதி,ಪಿತೂರಿ
சதி,ಪಿತೂರಿ
துாதரகம்,ದೂತಾವಾಸ
ஆலோசனை புத்தகம்,ಸಮಾಲೋಚನೆ ಪುಸ್ತಕ
கான்டினென்டல் அமைப்பு,ಕಾಂಟಿನೆಂಟಲ್ ಸಿಸ್ಟಮ್
மாநாடு பாராளுமன்றம்,ಕನ್ವೆನ್ಷನ್ ಪಾರ್ಲಿಮೆಂಟ್
காப்பர்ஹெட்ஸ் (=அமைதி ஜனநாயகவாதிகள்),ಕಾಪರ್ ಹೆಡ್ಸ್ (=ಶಾಂತಿ ಪ್ರಜಾಪ್ರಭುತ್ವವಾದಿಗಳು)
காப்பிஹோல்ட்,ಕಾಪಿಹೋಲ್ಡ್
சுற்றிவளைத்தல்,ಕಾರ್ಡನಿಂಗ್
கொரோனா,ಕರೋನಾ
முடிசூட்டு விழா,ಪಟ್ಟಾಭಿಷೇಕ
முடிசூட்டுக்கல்,ಪಟ್ಟಾಭಿಷೇಕದ ಕಲ್ಲು
கார்பஸ்,ಕಾರ್ಪಸ್
கோர்செயர்,ಕೋರ್ಸೇರ್
கோர்செயர்,ಕೋರ್ಸೇರ್
கோர்செட் (=கோர்செலெட்),ಕಾರ್ಸೆಟ್ (=ಕಾರ್ಸೆಲೆಟ್)
கோர்டெஸ்,ಕಾರ್ಟೆಸ್
கோட்டர் (=கோட்டியர்),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
கோட்டர் (=கோட்டியர்),ಕೋಟರ್ (=ಕೋಟಿಯರ್)
பலடினேட் எண்ணுங்கள்,ಕೌಂಟ್ ಪ್ಯಾಲಟಿನೇಟ್
நாட்டு வீடு,ಹಳ್ಳಿ ಮನೆ
மாவட்டம்,ಕೌಂಟಿ
கவுண்டி பரோ,ಕೌಂಟಿ ಬರೋ
மாவட்ட நீதிமன்றங்கள்,ಕೌಂಟಿ ನ್ಯಾಯಾಲಯಗಳು
கவுண்டி பாலாடைன்,ಕೌಂಟಿ ಪ್ಯಾಲಟೈನ್
நீதிமன்றம்,ನ್ಯಾಯಾಲಯ
நீதிமன்றம்,ನ್ಯಾಯಾಲಯ
நீதிமன்ற சுற்றறிக்கை,ನ್ಯಾಯಾಲಯದ ಸುತ್ತೋಲೆ
நீதிமன்ற ஆசாரம்,ನ್ಯಾಯಾಲಯದ ಶಿಷ್ಟಾಚಾರ
நீதிமன்ற அதிகாரி,ಆಸ್ಥಾನಿಕ
கேசேஷன் நீதிமன்றம்,ಕ್ಯಾಸೇಶನ್ ನ್ಯಾಯಾಲಯ
இயக்குநர்கள் நீதிமன்றம் (EIC),ನಿರ್ದೇಶಕರ ನ್ಯಾಯಾಲಯ (EIC)
உரிமையாளர்களின் நீதிமன்றம்,ಮಾಲೀಕರ ನ್ಯಾಯಾಲಯ
நீதிமன்ற கவிஞர்,ಆಸ್ಥಾನ ಕವಿ
உடன்படிக்கை செய்யப்பட்ட கேமரோனியர்கள்,ಒಪ್ಪಂದದ ಕ್ಯಾಮರೋನಿಯನ್ನರು
கிரீடம்,ಕ್ರೌನ್
கிரீடம்,ಕ್ರೌನ್
கிரீடம்,ಕ್ರೌನ್
கிரீடம் நிலம்,ಕ್ರೌನ್ ಭೂಮಿ
கிரீடம் நிலம்,ಕ್ರೌನ್ ಭೂಮಿ
பட்டத்து இளவரசர்,ಕ್ರೌನ್ ಪ್ರಿನ್ಸ್
சிலுவைப் போர்,ಧರ್ಮಯುದ್ಧ
சிலுவைப்போர்,ಕ್ರುಸೇಡರ್
கிரிப்டோகிராம்,ಕ್ರಿಪ್ಟೋಗ್ರಾಮ್
குயிராஸ்,ಕ್ಯುರಾಸ್
கியூராசியர்,ಕ್ಯುರಾಸಿಯರ್
வழிபாட்டு தெய்வம்,ಆರಾಧನಾ ದೇವತೆ
கியூரியா,ಕ್ಯೂರಿಯಾ
கியூரியா,ಕ್ಯೂರಿಯಾ
ஜாரிசம்,ಜಾರಿಸಂ
இருண்ட கண்டம்,ಡಾರ್ಕ್ ಖಂಡ
தீர்ப்பு நாள்,ತೀರ್ಪಿನ ದಿನ
தீர்ப்பு நாள்,ತೀರ್ಪಿನ ದಿನ
டீன்,ಡೀನ್
தசாப்தம்,ದಶಕ
டெனாரியஸ்,ಡೆನಾರಿಯಸ್
பதவி நீக்கம் செய்யப்பட்ட மன்னர்,ಪದಚ್ಯುತ ದೊರೆ
கெடுக்கும்,ಹಾಳುಮಾಡು
கெடுதல்,ಹಾಳಾಗುವಿಕೆ
அரியணை,ಸಿಂಹಾಸನವನ್ನು ಇಳಿಸು
டயடம்,ಡೈಡೆಮ್
டயடம்,ಡೈಡೆಮ್
டயடம்,ಡೈಡೆಮ್
தியாசியா,ಡಯಾಸಿಯಾ
டிகாஸ்டீரியம்,ಡಿಕಾಸ್ಟರಿಯಮ್
டிலுவியலிஸ்ட்,ಡಿಲುವಿಯಲಿಸ್ಟ್
மறைமாவட்டம்,ಧರ್ಮಪ್ರಾಂತ್ಯ
மறைமாவட்டம்,ಧರ್ಮಪ್ರಾಂತ್ಯ
டைரக்டயர் (=டைரக்டரி),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
டைரக்டயர் (=டைரக்டரி),ಡೈರೆಕ್ಟರಿ (=ಡೈರೆಕ್ಟರಿ)
திர்ஹம்,ದಿರ್ಹಮ್
விசுவாசமற்ற,ವಿಶ್ವಾಸದ್ರೋಹಿ
விசுவாசமற்ற,ವಿಶ್ವಾಸದ್ರೋಹಿ
தோல்வியின் கோட்பாடு,ವಿಳಂಬದ ಸಿದ್ಧಾಂತ
ஆவணம்,ಡಾಕ್ಯುಮೆಂಟ್
ஆவண ஆதாரம்,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
டோம்ஸ்டே புத்தகம்,ಡೋಮ್ಸ್‌ಡೇ ಪುಸ್ತಕ
கான்ஸ்டன்டைன் நன்கொடை,ಕಾನ್ಸ್ಟಂಟೈನ್ ಕೊಡುಗೆ
பேரழிவு,ಡೂಮ್
வரதட்சணை ராணி,ವರದಕ್ಷಿಣೆ ರಾಣಿ
டிராகன்,ಡ್ರ್ಯಾಗನ್
டிரோமேடியன்,ಡ್ರೋಮೆಡಿಯನ್
டிரோமெடரி,ಡ್ರೊಮೆಡರಿ
ட்ரோமண்ட்,ಡ್ರೊಮಂಡ್
இரட்டை,ದ್ವಂದ್ವ
இரட்டைக் கூட்டணி,ಉಭಯ ಮೈತ್ರಿ
இரட்டை எண்ணம்,ಡ್ಯುಯಲ್ ಎಂಟೆಂಟೆ
இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்),ಉಭಯ ವ್ಯವಸ್ಥೆ (=ದ್ವಿ ಸರ್ಕಾರ)
டியூக்,ಡ್ಯೂಕ್
டுமா,ಡುಮಾ
வாமன அவதாரம்,ಕುಬ್ಜ ಅವತಾರ
ஆள்குடி,ರಾಜವಂಶ
ஆள்குடி,ರಾಜವಂಶ
கழுகு,ಹದ್ದು
கிழவன்,ಹಿರಿಯ ಮನುಷ್ಯ
ஏர்ல்,ಅರ್ಲ್
ஏர்ல்டம்,ಅರ್ಲ್ಡಮ್
ஆரம்பகால குப்தர்கள்,ಆರಂಭಿಕ ಗುಪ್ತರು
ஆரம்பகால (வரலாற்று) தளங்கள்,ಆರಂಭಿಕ (ಐತಿಹಾಸಿಕ) ತಾಣಗಳು
ஆரம்ப வேத காலம்,ಆರಂಭಿಕ ವೇದ ಕಾಲ
பிரசங்கம்,ಎಕ್ಲೇಷಿಯಾ
மறுசீரமைப்பு ஆணை,ಮರುಸ್ಥಾಪನೆಯ ಶಾಸನ
எட்டு மடங்கு பாதை,ಎಂಟು ಪಟ್ಟು ಮಾರ್ಗ
பெரியவர்கள்,ಹಿರಿಯರು
மூத்த அரசியல்வாதி (=ஜென்ரோ),ಹಿರಿಯ ರಾಜಕಾರಣಿ (=ಜೆರೋ)
யானைக்கால்,ಆನೆ ಮೇಡು
பதினோரு வருட கொடுங்கோன்மை,ಹನ್ನೊಂದು ವರ್ಷಗಳ ದಬ್ಬಾಳಿಕೆ
எலிசே (=எலிசே),ಎಲಿಸೇ (=ಎಲಿಸೀ)
அடைப்பு இயக்கம்,ಆವರಣ ಚಳುವಳಿ
கலைக்களஞ்சியம்,ಎನ್ಸೈಕ್ಲಿಕಲ್
கலைக்களஞ்சிய இயக்கம்,ಎನ್ಸೈಕ್ಲೋಪೀಡಿಸ್ಟ್ ಚಳುವಳಿ
என்டென்டே,ಎಂಟೆಂಟೆ
என்டென்ட் கார்டியல்,ಎಂಟೆಂಟೆ ಕಾರ್ಡಿಯಾಲ್
சிம்மாசனம்,ಸಿಂಹಾಸನ
பரிவாரங்கள்,ಪರಿವಾರ
எபோத்,ಎಫೋಡ್
எபோர்,ಎಫೋರ್
காவிய யுகம்,ಮಹಾಕಾವ್ಯ ಯುಗ
காவிய நாயகன்,ಮಹಾಕಾವ್ಯದ ನಾಯಕ
கல்வெட்டு,ಎಪಿಗ್ರಾಫ್
எபிஸ்கோப்பசி,ಎಪಿಸ್ಕೋಪಸಿ
பேராயர்,ಎಪಿಸ್ಕೋಪೇಟ್
அத்தியாயம்,ಸಂಚಿಕೆ
சகாப்தம்,ಯುಗ
சகாப்தத்தை உருவாக்கும் நிகழ்வு,ಯುಗ ನಿರ್ಮಾಣದ ಘಟನೆ
சகாப்தத்தை உருவாக்கும் மனிதன்,ಯುಗಪುರುಷ
பெயர்ச்சொல்,ನಾಮಪದ
குதிரைப்படை,ಇಕ್ವೆರಿ
குதிரைப்படை,ಇಕ್ವೆರಿ
குதிரையேற்ற சிலை,ಅಶ್ವಾರೋಹಿ ಪ್ರತಿಮೆ
சகாப்தம்,ಯುಗ
எர்கஸ்டுலம்,ಎರ್ಗಸ್ಟುಲಮ್
நற்கருணை,ಯೂಕರಿಸ್ಟ್
சுவிசேஷம்,ಸುವಾರ್ತಾಬೋಧನೆ
சுவிசேஷ இயக்கம்,ಇವಾಂಜೆಲಿಕಲ್ ಚಳುವಳಿ
சுவிசேஷகர்,ಸುವಾರ್ತಾಬೋಧಕ
Exarch,ಎಕ್ಸಾರ್ಚ್
Exilarch,ಎಕ್ಸಿಲಾರ್ಚ್
ஃபாலாங்கிஸ்ட்,ಫಾಲಂಗಿಸ್ಟ್
தந்தை நிலம்,ತಂದೆ ಭೂಮಿ
தந்தை நிலம்,ತಂದೆ ಭೂಮಿ
ஃபெரியா,ಫೆರಿಯಾ
ஃபெட்டிஷ்,ಫೆಟಿಶ್
நிலப்பிரபுத்துவ சொத்துக்கள்,ಊಳಿಗಮಾನ್ಯ ಹಿಡುವಳಿಗಳು
நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு),ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ (=ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿ)
நிலப்பிரபுத்துவ அமைப்பு,ಊಳಿಗಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
நிலப்பிரபுத்துவம் கொண்டவர்,ಊಳಿಗಮಾನ್ಯ
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),ಫಿಡೆ ಡಿಫೆನ್ಸರ್ (=ನಂಬಿಕೆಯ ರಕ್ಷಕ)
ஃபிஃப்,ಫೈಫ್
கள அமைப்பு,ಕ್ಷೇತ್ರ ವ್ಯವಸ್ಥೆ
பதினைந்தாவது வரி,ಹದಿನೈದನೇ ತೆರಿಗೆ
உருவத் தலை,ಚಿತ್ರ ತಲೆ
ஃபின் டி சீக்கிள்,ಫಿನ್ ಡಿ ಸೈಕಲ್
நெருப்பு உண்பவர்,ಬೆಂಕಿ ತಿನ್ನುವವನು
ஐந்து மைல் சட்டம்,ಐದು ಮೈಲಿ ಕಾಯಿದೆ
கொடி,ಧ್ವಜ
ஃபிளமன் டயாலிஸ்,ಫ್ಲೇಮೆನ್ ಡಯಾಲಿಸ್
ஃபிளமன் மார்ஷியலிஸ்,ಫ್ಲೇಮೆನ್ ಮಾರ್ಟಿಯಾಲಿಸ್
எரியும் ஜோதி,ಉರಿಯುವ ಟಾರ್ಚ್
பக்கவாட்டு,ಪಾರ್ಶ್ವ
பக்கவாட்டு இயக்கம்,ಪಾರ್ಶ್ವ ಚಲನೆ
செழிக்கும் நாகரிகம்,ಪ್ರವರ್ಧಮಾನಕ್ಕೆ ಬರುತ್ತಿರುವ ನಾಗರಿಕತೆ
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,ಫ್ಲೂವಿಯಲಿಸ್ಟಿಕ್ ನಂಬಿಕೆ
நாட்டுப்புற கடவுள்,ಜನಪದ ದೇವರು
நாட்டுப்புற தெய்வம்,ಜನಪದ ದೇವತೆ
நாட்டுப்புற நினைவகம்,ಜಾನಪದ ಸ್ಮರಣೆ
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),ಜಾನಪದ ಪುರಾಣ (=ಜಾನಪದ)
இரை தேடும்,ಆಹಾರ ಹುಡುಕುವುದು
களமிறங்குதல்,ಮುನ್ನುಗ್ಗಿ
முன்னோடி,ಮುಂದಾಳು
முன்னோர்,ಪೂರ್ವಜ
முன்னோடி,ಮುಂದಾಳು
கெட்ட நம்பிக்கை,ನಿರಾಶಾದಾಯಕ ಭರವಸೆ
உருவாக்கும் நிலை,ರಚನಾತ್ಮಕ ಹಂತ
கோட்டை,ಕೋಟೆ
வலுவூட்டல்,ಕೋಟೆ
அரணான நகரம்,ಕೋಟೆಯ ಪಟ್ಟಣ
கோட்டை,ಕೋಟೆ
Fortuna,ಫಾರ್ಚುನಾ
மன்றம் ரோமானம்,ಫೋರಮ್ ರೋಮನಮ್
பிரான்சிஸ்கன்,ಫ್ರಾನ್ಸಿಸ್ಕನ್
பிராங்க்ளின்,ಫ್ರಾಂಕ್ಲಿನ್
சகோதர யுத்தம்,ಭ್ರಾತೃಹತ್ಯಾ ಯುದ್ಧ
இலவச தேவாலயம்,ಉಚಿತ ಚರ್ಚ್
இலவச உரிமையாளர்,ಫ್ರೀಹೋಲ್ಡರ್
சுதந்திர சிப்பாய்,ಸ್ವತಂತ್ರ ಸೈನಿಕ
சுதந்திர சிப்பாய்,ಸ್ವತಂತ್ರ ಸೈನಿಕ
ஃப்ரீமேன்,ಫ್ರೀಮನ್
ஃப்ரீமேன்,ಫ್ರೀಮನ್
இலவச நுழைவு சீட்டு,ಫ್ರೀಪಾಸ್
பிரஞ்சு புரட்சி,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
துறவி,ಫ್ರಿಯರ್
ஃப்ராசியன் கூலிப்படையினர்,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
எல்லைப்புற மனிதன்,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
கேலியன்,ಗ್ಯಾಲಿಯನ್
காலிகன் (=கல்லிகனிஸ்ட்),ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
கல்லிக்கனிசம்,ಗ್ಯಾಲಿಕಾನಿಸಂ
பாதுகாப்பு அரண்,ಗ್ಯಾರಿಸನ್
கோல்,ಗೌಲ್
கௌண்ட்லெட்,ಗೌಂಟ್ಲೆಟ್
கௌண்ட்லெட்,ಗೌಂಟ್ಲೆಟ್
கெஸெபோ,ಗೆಜೆಬೋ
கெஸெபோ,ಗೆಜೆಬೋ
கெஸெபோ,ಗೆಜೆಬೋ
மரபியல் வரலாறு,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
மரபியல் பதிவு,ವಂಶಾವಳಿಯ ದಾಖಲೆ
மரபியல் அட்டவணை,ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
மரபுவழி மரம்,ವಂಶಾವಳಿಯ ಮರ
மரபியல்,ವಂಶಾವಳಿ
மரபியல்,ವಂಶಾವಳಿ
தலைமுறை,ಪೀಳಿಗೆ
இனப்படுகொலை,ನರಮೇಧ
புறஜாதி,ಅನ್ಯಜಾತಿ
புறஜாதி,ಅನ್ಯಜಾತಿ
புறஜாதி,ಅನ್ಯಜಾತಿ
புறஜாதி,ಅನ್ಯಜಾತಿ
கெட்டோ,ಘೆಟ್ಟೋ
கெட்டோ,ಘೆಟ್ಟೋ
கிபெட்,ಗಿಬೆಟ್
கில்ட் (=கில்ட்),ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
கிளாடியேட்டர்,ಗ್ಲಾಡಿಯೇಟರ್
புகழ்பெற்ற புரட்சி,ಅದ್ಭುತ ಕ್ರಾಂತಿ
கோல்டன் ஹார்ட்,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
மகா கூட்டணி,ಮಹಾಮೈತ್ರಿಕೂಟ
பேரறிஞர்,ಗ್ರ್ಯಾಂಡಿ
கிராண்ட் சிக்னர்,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
கிராண்ட் சிக்னர்,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
பெரும் உள்நாட்டுப் போர்,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
பெரிய புறப்பாடு (புத்தரின்),ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
பெரிய இந்தியா,ಬೃಹತ್ ಭಾರತ
கிரேட் ஹெல்லாஸ்,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
பெரிய கூட்டம்,ಗ್ರೇಟ್ ಹೋರ್ಡ್
பெரிய துறவு (=பெரும் புறப்பாடு),ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
பெரிய முத்திரை,ಗ್ರೇಟ್ ಸೀಲ್
பெரிய டிராக்,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
பெரிய வாகனம்,ದೊಡ್ಡ ವಾಹನ
சீனப் பெருஞ்சுவர்,ಚೀನಾದ ಮಹಾಗೋಡೆ
க்ரீவ்,ಗ್ರೀವ್
காவலர்-அறை,ಗಾರ್ಡ್-ಚೇಂಬರ್
காவலர்-அறை,ಗಾರ್ಡ್-ಚೇಂಬರ್
காவலர்-அறை,ಗಾರ್ಡ್-ಚೇಂಬರ್
குப்தாக்கள்,ಗುಪ್ತರು
ஹாகியோகிராபி,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ஹாகியோகிராபி,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ஹேகியோலஜி,ಹ್ಯಾಜಿಯಾಲಜಿ
ஹேகியோலஜி,ಹ್ಯಾಜಿಯಾಲಜಿ
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
பொது பார்வையாளர்களின் மண்டபம்,ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
குஞ்சு பொரிப்பது,ಹ್ಯಾಚ್ಮೆಂಟ್
ஹீத்தன்,ಹೀತೆನ್
ஹீத்தன்,ಹೀಥೆನ್
ஹீத்தனிசம்,ಹೀಥೆನಿಸಂ
ஹெகிரா (ஹெஜேரா),ಹೆಗಿರಾ (ಹೆಜೆರಾ)
ஹெலனிசம்,ಹೆಲೆನಿಸಂ
ஹெலட்,ಹೆಲೋಟ್
ஹெரால்ட்ரி,ಹೆರಾಲ್ಡ್ರಿ
பாரம்பரியம்,ಪರಂಪರೆ
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
உயர் தேவாலயம்,ಹೈ ಚರ್ಚ್
உயர் லேண்டர்,ಹೈ ಲ್ಯಾಂಡರ್
இந்து மதம்,ಹಿಂದೂ ಧರ್ಮ
வரலாற்றாசிரியர்,ಇತಿಹಾಸಕಾರ
வரலாற்றாசிரியர்,ಇತಿಹಾಸಕಾರ
வரலாற்று பொருள்முதல்வாதம்,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
வரலாற்று சகாப்தம்,ಐತಿಹಾಸಿಕ ಯುಗ
வரலாற்று எல்லை,ಐತಿಹಾಸಿಕ ಗಡಿ
வரலாற்றாசிரியர்,ಇತಿಹಾಸಕಾರ
வரலாற்றாசிரியர்,ಇತಿಹಾಸಕಾರ
வரலாற்று வரலாறு,ಇತಿಹಾಸಶಾಸ್ತ್ರ
வரலாற்று வரலாறு,ಇತಿಹಾಸಶಾಸ್ತ್ರ
வரலாறு,ಇತಿಹಾಸ
ஹிட்டிட் பேரரசு,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
புனித கூட்டணி,ಪವಿತ್ರ ಮೈತ್ರಿ
புனித நகரம்,ಪವಿತ್ರ ನಗರ
புனித நகரம்,ಪವಿತ್ರ ನಗರ
புனித நிலம்,ಪವಿತ್ರ ಭೂಮಿ
புனித நிலம்,ಪವಿತ್ರ ಭೂಮಿ
புனித லீக்,ಹೋಲಿ ಲೀಗ್
புனித லீக்,ಹೋಲಿ ಲೀಗ್
புனித ரோமானியப் பேரரசு (=பேரரசு),ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
புனித கடல்,ಪವಿತ್ರ ಸಮುದ್ರ
புனித கடல்,ಪವಿತ್ರ ಸಮುದ್ರ
புனிதப் போர்,ಪವಿತ್ರ ಯುದ್ಧ
புனிதப் போர்,ಪವಿತ್ರ ಯುದ್ಧ
உள்நாட்டு அரசாங்கம்,ಗೃಹ ಸರ್ಕಾರ
ஊர்க்காவல்படை,ಗೃಹರಕ್ಷಕ
தாயகம்,ತಾಯ್ನಾಡು
வீட்டு விதி,ಗೃಹ ನಿಯಮ
வீட்டு விதி,ಹೋಮ್ ರೂಲ್
கூட்டம்,ತಂಡ
கூட்டம்,ತಂಡ
விரோத நாடு,ಪ್ರತಿಕೂಲ ದೇಶ
பகை நிலம்,ಪ್ರತಿಕೂಲ ಭೂಮಿ
ஒருவரை துரத்தி செல்லுதல்,ಬಿಸಿ ಅನ್ವೇಷಣೆ
வீடு,ಮನೆ
வீடு,ಮನೆ
ஹவுஸ் ஆஃப் காமன்ஸ்,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
ஹவுஸ் ஆஃப் லார்ட்ஸ்,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
பிரதிநிதிகள் சபை,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
ஹ்யூஜினோட்ஸ்,ಹುಗೆನೋಟ್ಸ್
மனிதநேயம்,ಮಾನವತಾವಾದ
மனிதநேயவாதி,ಮಾನವತಾವಾದಿ
நூறு யேசர்ஸ் போர்,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
ஹங்கர்,ಹಂಕರ್
இபாதத் கானா (வழிபாட்டு இல்லம்),ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
ஐகானோக்ளாஸ்ட்,ಐಕಾನೊಕ್ಲಾಸ್ಟ್
உருவ வழிபாடு செய்பவர்,ವಿಗ್ರಹಾರಾಧಕ
இலாஹி சகாப்தம்,ಇಲಾಹಿ ಯುಗ
சட்டவிரோத போர்,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
ஒளிரும் கையெழுத்துப் பிரதி,ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
விளக்கப்பட கையெழுத்துப் பிரதி,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
விளக்கப்பட கையெழுத்துப் பிரதி,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
இமாம் (இம்மாம்),ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
இமாமேட்,ಇಮಾಮತ್
இமாமேட்,ಇಮಾಮತ್
இமாம்பரா,ಇಮಾಂಬರಃ
ஏகாதிபத்தியம்,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ஏகாதிபத்திய நகரம்,ಇಂಪೀರಿಯಲ್ ನಗರ
ஏகாதிபத்தியம்,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ஏகாதிபத்திய விருப்பம்,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
முறையற்ற தன்மை,ಅಸಮರ್ಥತೆ
வஞ்சகர்,ವಂಚಕ
சிறைவாசம்,ಸೆರೆವಾಸ
சிறைவாசம்,ಸೆರೆವಾಸ
ஊடுருவல்,ಆಕ್ರಮಣ
ஊடுருவல்காரன்,ಆಕ್ರಮಣಕಾರ
சுதந்திரம்,ಸ್ವಾತಂತ್ರ್ಯ
சுதந்திர தினம்,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
சுதந்திர மண்டபம்,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
இந்தியன் ஹோம் ரூல் லீக்,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
தொழில் புரட்சி,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
