Punjabi,Marathi
ਫੈਲਾਅ ਚਿੱਤਰ,फैलाव आकृती
ਫੈਲਾਅ ਮੈਟਰਿਕਸ,फैलाव मॅट्रिक्स
ਵਿਸਥਾਪਨ,विस्थापन
ਪ੍ਰਦਰਸ਼ਨੀ,प्रदर्शन
ਕੰਸੋਲ,कन्सोल
"ਅਸਮਾਨ, ਅਸਮਾਨ","असमान, असमान"
dissipating ਫੋਰਸ,नष्ट करणारी शक्ती
ਦੂਰੀ ਫੰਕਸ਼ਨ,अंतर कार्य
ਦੂਰੀ ਮਾਡਿਊਲਸ,अंतर मॉड्यूलस
ਗੈਰ-ਵਿਤਰਕ,वितरण नसलेले
"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ","वितरण नियम, वितरण नियम"
"ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ","उधळणे, उधळणे"
"ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ","वळवणे, वळवणे, वळवणे"
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,भिन्नता प्रमेय
ਵੱਖਰੇ,वळवणारा
ਵੱਖ-ਵੱਖ ਸੀਮਾ,भिन्न श्रेणी
ਵੰਡਿਆ ਅੰਤਰ,विभाजित फरक
"ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ","विभाज्यता, विभाज्यता"
"ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ","विभाज्य, विभाज्य"
"ਵੰਡ, ਵੰਡ, ਵੰਡ","विभागणी, विभागणी, विभागणी"
ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ,विभाजन अल्गोरिदम
ਸਪਲਿਟ ਰਿੰਗ,स्प्लिट रिंग
ਚਤੁਰਭੁਜ,चतुर्भुज
ਡੇਕਗਨ,दशभुज
"ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ","डोमेन, डोमेन, प्रांत, प्रदेश"
ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ,कार्यक्षेत्र
ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ,व्याख्या-प्रांत
ਹੋਂਦ ਦੀ ਸਥਿਤੀ,अस्तित्वाची स्थिती
ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ,अधिलिखित डिव्हाइस
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉपलर प्रभाव
"ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ","बिंदू उत्पादन, स्केलर उत्पादन"
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,ठिपके असलेला वक्र
ਦੋਹਰਾ ਅੰਤਰ,दुहेरी भिन्नता
ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ,दुहेरी घातांकीय वितरण
ਡਬਲ ਕੋਇਲ,दुहेरी कॉइल
ਬਾਈਨਰੀ ਅਟੁੱਟ,बायनरी अविभाज्य
ਬਾਈਨਰੀ ਏਕੀਕਰਣ,बायनरी एकत्रीकरण
ਡਬਲ ਸੀਮਾ,दुहेरी मर्यादा
ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ,दुहेरी सॅम्पलिंग इव्हेंट
ਡਬਲ ਕ੍ਰਮ,दुहेरी क्रम
ਡਬਲ ਸੀਰੀਜ਼,दुहेरी मालिका
ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ,दुहेरी-संलग्न नोटेशन
ਡਬਲ ਸੰਕਲਨ,दुहेरी संकलन
ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ,अधोगामी प्रवेग
ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ,खालच्या दिशेने विस्थापन
ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ,खालची गती
ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ,खालचा वेग
ਖਿੱਚ,कर्षण
ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ,कर्षण शक्ती
"ਦੋਹਰਾ ਦਵੈਤ,",दुहेरी द्वैत
ਦੋਹਰਾ ਅਧਾਰ,दुहेरी पाया
ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,दुहेरी अंतर्गत उत्पादन
ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,दुहेरी रेखीय प्रोग्रामिंग समस्या
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
ਦੋਹਰੀ ਸਮੱਸਿਆ,दुहेरी समस्या
ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ,ड्युअल सिंगल अल्गोरिदम
ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ,दुहेरी एकल पद्धत
ਦੋਹਰੀ ਸਪੇਸ,दुहेरी जागा
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,ड्युअल व्हेरिएबल
ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ,दुहेरी वेक्टर जागा
ਚੁੱਪ ਸੂਚਕਾਂਕ,मूक निर्देशांक
ਚੁੱਪ ਫੁੱਟਰ,मूक तळटीप
ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ,मूक करार
ਚੁੱਪ ਵੇਰੀਏਬਲ,मूक व्हेरिएबल
ਨਕਲ,डुप्लिकेशन
ਗਤੀਸ਼ੀਲ,गतिमान
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,डायनॅमिक प्रणाली
ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ,डायनॅमिक मागणी कार्य
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,डायनॅमिक मॉडेल
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,डायनॅमिक प्रोग्रामिंग
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,डायनॅमिक प्रोग्रामिंग तंत्र
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ","गतिशीलता, गतिशीलता"
ਕਣ ਗਤੀਸ਼ੀਲਤਾ,कण गतिशीलता
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,कठोर शरीर गतिशीलता
"ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)","पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी, पृथ्वी संपर्क (ver.)"
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,भूकंपाची तीव्रता
ਸਨਕੀਤਾ,विलक्षणता
ਧਾਰਨਾ,गृहीतक
ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ,अर्थमितीय अंदाज
ਅਰਥ ਸ਼ਾਸਤਰੀ,अर्थमितितज्ञ
ਅਰਥ ਗਣਿਤ,अर्थमिती
ਅਰਥ ਸ਼ਾਸਤਰ,अर्थशास्त्र
"ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ","कोर, धार, फाडणे"
ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,एकूण कोर तोंड
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,कार्यक्षमता निर्देशांक
ਗੁਣ ਤੱਤ,वैशिष्ट्यपूर्ण घटक
ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ,वैशिष्ट्यपूर्ण कार्य
"eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ","eigen मूल्य, वैशिष्ट्यपूर्ण मूल्य"
ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ,वैशिष्ट्यपूर्ण मूल्य समीकरण
"ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ","इजेन वेक्टर, वैशिष्ट्यपूर्ण वेक्टर"
ਲਚਕੀਲੇ,लवचिक
ਲਚਕੀਲੇ ਪਲੱਸਤਰ,लवचिक कास्ट
ਲਚਕੀਲੇ ਸੰਤੁਲਨ,लवचिक समतोल
ਲਚਕਤਾ,लवचिकता
ਲਚਕੀਲਾ ਪੰਨਾ,लवचिकता पृष्ठ
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ","इलेक्ट्रॉनिक संगणक, इलेक्ट्रॉनिक संगणक"
"ਤੱਤ, ਤੱਤ, ਤੱਤ","घटक, घटक, घटक"
ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ,प्रारंभिक स्तंभ ऑपरेशन
ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ,प्रारंभिक घटना
ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ,प्रारंभिक कार्य
ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ,प्रारंभिक ऑपरेशन
ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ,प्राथमिक परिणाम
ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ,प्रारंभिक संभाव्यता नियम
ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ,लाइन ऑपरेशन सुरू
"ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ,","संपवणे, नायनाट करणे"
ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ठराव प्रक्रिया
"ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ","लंबवर्तुळ, लंबवृत्त"
ਅੰਡਾਕਾਰ,लंबवर्तुळाकार
ਅੰਡਾਕਾਰ,लंबवर्तुळाकार
ਅੰਡਾਕਾਰ ਸਤਹ,लंबवर्तुळाकार पृष्ठ
ਅੰਡਾਕਾਰ ਸਰੀਰ,लंबवर्तुळाकार शरीर
ਏਮਬੈਡਿੰਗ,एम्बेडिंग
ਨਿਕਾਸ,उत्सर्जन
ਅਨੁਭਵੀ ਭਰੋਸਾ,अनुभवजन्य विश्वास
ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ,प्रायोगिक सूत्र
ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ,अनुभवजन्य संभाव्यता
ਅਨੁਭਵੀ ਸਬੰਧ,अनुभवजन्य संबंध
ਖਾਲੀ ਸੈੱਟ,रिकामा संच
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,बद्ध
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ","एन्कोडिंग, कोडिंग"
ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ,इंटरऑपरेबिलिटी
ਅੰਤ ਬਿੰਦੂ,शेवटचा बिंदू
ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ,वर्ग मध्यांतराचा शेवटचा बिंदू
ਊਰਜਾ,ऊर्जा
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ऊर्जा-गती घटक
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,एंट्री व्हेरिएबल
ਗਿਣਨਯੋਗ ਸੈੱਟ,मोजण्यायोग्य संच
"ਗਿਣਤੀ, ਗਿਣਤੀ","मोजणे, मोजणे"
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","समान, समान, समान, समान"
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","समानता, समानता"
ਸੰਭਾਵਨਾ,शक्यता
ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ,अगदी संभाव्यता निवड पद्धत
ਬਰਾਬਰ,बरोबरी करणे
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ","समीकरण, समीकरण"
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,चतुर्भुज समीकरण
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,चतुर्भुज समीकरण
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,चतुर्भुज समीकरण
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ","विषुववृत्त, विषुववृत्त, मध्यरेषा"
ਇਕਸਾਰ,सुसंगत
ਬਰਾਬਰ,समभुज
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","समतोल, समतोल, समतोल"
ਬਲ ਸੰਤੁਲਨ,बल संतुलन
ਸੰਤੁਲਨ ਬਿੰਦੂ,समतोल बिंदू
ਸਮਾਨਤਾ,समतुल्यता
ਸਮਾਨਤਾ ਵਰਗ,समतुल्य वर्ग
ਸਮਾਨਤਾ ਸਬੰਧ,समतुल्य संबंध
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)","समतुल्य, समतुल्य (v.), समतुल्य (सं.)"
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,समतुल्य मॅट्रिक्स
ਬਰਾਬਰ ਸੈੱਟ,समतुल्य संच
ਰੁਝਾਨ,प्रवृत्ती
"ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ","चूक, चूक, चूक, अयोग्यता"
ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,त्रुटी विश्लेषण
ਗਲਤੀ ਕੋਡ,त्रुटी कोड
ਗਲਤੀ ਗੁਣਾਂਕ,त्रुटी गुणांक
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,चौरस सरासरी त्रुटी
ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,प्रथम प्रकारची त्रुटी
ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ,दुसऱ्या प्रकारची त्रुटी
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,सुटण्याची शक्यता
ਬਚਣ ਦੀ ਗਤੀ,सुटलेला वेग
ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ,ई. श्मिट मोबिलायझेशन प्रक्रिया
ਬਾਹਰੀ,बहिर्मुख
"ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ","आवश्यक, आवश्यक"
ਲਗਭਗ ਵਿਲੱਖਣ,अक्षरशः अद्वितीय
"ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ (ਵੇਰ.), ਮੁਲਾਂਕਣ ਕਰਨਾ (ਐਡੀ.)","मूल्यांकन करणे, मूल्यांकन करणे (व्हेर.), मूल्यांकन करणे (सं.)"
ਅੰਦਾਜ਼ਾ ਵਿਧੀ,अंदाज पद्धत
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,युक्लिडियन समन्वय
ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ,युक्लिडियन डोमेन
ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,युक्लिडियन भूमिती
ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ,युक्लिडियन एन-स्पेस
ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼,युक्लिडियन विमान
ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ,युलरचे प्रमेय
"ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ","मूल्यांकन, मूल्यांकन"
ਵੀ,अगदी
ਵੀ ਕਰਵ,अगदी वक्र
ਵੀ ਫੰਕਸ਼ਨ,सम कार्य
ਇੱਥੋਂ ਤੱਕ ਕਿ ਰਿਫ੍ਰੈਕਟਰੀ,अगदी रीफ्रॅक्टरी
ਸਮ ਸੰਖਿਆ,सम संख्या
ਅਜੀਬ ਸਮਰੂਪਤਾ,विषम सममिती
ਵੀ ਕ੍ਰਮ-ਕ੍ਰਮ,अगदी क्रमपरिवर्तन
"ਘਟਨਾ, ਕਿੱਸਾ","घटना, भाग"
isomorphism,सममितीय
"ਬਿਲਕੁਲ, ਬਿਲਕੁਲ, ਬਿਲਕੁਲ","अगदी अचूक, नेमके, नेमके"
ਸਹੀ ਚੀ-ਵਰਗ ਟੈਸਟ,अचूक ची-स्क्वेअर चाचणी
ਸਹੀ ਅੰਤਰ,अचूक फरक
ਸਹੀ ਸਮੀਕਰਨ,अचूक समीकरण
ਉਦਾਹਰਨ,उदाहरण
ਐਕਸਚੇਂਜ,देवाणघेवाण
ਖਾਸ ਘਟਨਾ,विशिष्ट घटना
ਹੋਂਦ ਸੰਬੰਧੀ axiom,अस्तित्वात्मक स्वयंसिद्ध
ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ,जगण्याची शक्यता
ਹੋਂਦ ਦਾ ਸਿਧਾਂਤ,अस्तित्व प्रमेय
ਬਾਹਰੀ ਵੇਰੀਏਬਲ,बाह्य चल
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","पसरणे, पसरणे"
ਉਮੀਦ ਫੰਕਸ਼ਨ,अपेक्षा कार्य
ਉਮੀਦ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ,अपेक्षित वारंवारता
ਅਨੁਮਾਨਿਤ ਮੁੱਲ,अपेक्षित मूल्य
ਪ੍ਰਯੋਗ,प्रयोग
"ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ, ਪ੍ਰਯੋਗਾਤਮਕ ਗਲਤੀ","प्रायोगिक त्रुटी, प्रायोगिक त्रुटी"
"ਵਿਆਖਿਆ, ਵਿਆਖਿਆ","स्पष्टीकरण, स्पष्टीकरण"
ਸਪੱਸ਼ਟ ਸਮੀਕਰਨ,स्पष्ट समीकरण
ਸਪੱਸ਼ਟ ਤੌਰ &#39;ਤੇ,स्पष्टपणे
ਸਾਫ ਫੰਕਸ਼ਨ,स्पष्ट कार्य
ਸਾਫ ਹੱਲ,स्पष्ट समाधान
ਘਾਤਕ,घातांक
ਘਾਤਕ ਵਕਰ,घातांक वक्र
ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,घातांक संभाव्यता कार्य
ਘਾਤਕ ਵੰਡ,घातांकीय वितरण
ਘਾਤਕ ਸਮੀਕਰਨ,घातांकीय समीकरण
ਘਾਤਕ ਫੰਕਸ਼ਨ,घातांकीय कार्य
"ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ","घातांकीय वाढ, घातांक वाढ"
ਘਾਤਕ ਨਿਯਮ,घातांकीय नियम
ਘਾਤਕ ਨਕਸ਼ਾ,घातांक नकाशा
"ਘਾਤਕ ਲੜੀ, ਘਾਤਕ ਲੜੀ","घातांक मालिका, घातांक मालिका"
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ","अभिव्यक्ती, अभिव्यक्ती, चेहर्यावरील हावभाव, अभिव्यक्ती"
ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ,विस्तारित मध्यांतर
ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ,वर्धित वास्तविक ओळ
ਵਿਸਤ੍ਰਿਤ ਅਸਲ ਨੰਬਰ ਸਿਸਟਮ,विस्तारित वास्तविक संख्या प्रणाली
ਮੈਪਿੰਗ ਐਕਸਟੈਂਸ਼ਨ,मॅपिंग विस्तार
ਬਾਹਰੀ ਕੋਣ,बाह्य कोन
ਬਾਹਰੀ ਜ਼ੋਨ,बाह्य क्षेत्र
ਬਾਹਰੀ ਬਿੰਦੂ,बाह्य बिंदू
ਬਾਹਰੀ,बाह्य
predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन
ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ,एक्सट्रापोलेशन तंत्र
ਸਿਖਰ ਮੁੱਲ,शिखर मूल्य
"ਅਤਿਅੰਤ, ਅੰਤ, ਅਤਿ, ਸਿਖਰ","अत्यंत, शेवट, टोकाचा, कळस"
ਉੱਚ ਬਿੰਦੂ,उच्च बिंदू
ਉਲਟ ਸੈੱਟ ਦਾ ਅਤਿ ਬਿੰਦੂ,विरुद्ध संचाचा अत्यंत बिंदू
ਫੰਕਸ਼ਨ ਦਾ ਅਤਿ ਮੁੱਲ,फंक्शनचे अत्यंत मूल्य
ਅਤਿ ਗੁਣ,अत्यंत गुणधर्म
"ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ","चेहरा, बाजू, समोर"
ਅੰਕਿਤ ਮੁੱਲ,दर्शनी मूल्य
"ਭਾਗ, ਕਾਰਕ, ਕਾਰਕ, ਧਾਰਾ,","घटक, घटक, घटक, खंड"
ਕਾਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,घटक विश्लेषण
ਖੰਡਿਤ,खंडित
ਕਾਰਕ ਸੰਬੰਧੀ,तथ्यात्मक
ਮਲਟੀਪਲ ਫੈਕਟਰ ਡਿਜ਼ਾਈਨ,एकाधिक घटक डिझाइन
ਕਾਰਕੀਕਰਨ,फॅक्टरीकरण
ਕਾਰਕ ਨੂੰ,घटक करण्यासाठी
ਨਿਆਂ ਦੀ ਖੇਡ,न्याय खेळ
"ਵਰਚੁਅਲ, ਗਲਤ, ਕੋਡ","आभासी, खोटे, कोड"
"ਪਰਿਵਾਰ, ਪਰਿਵਾਰ, ਕਬੀਲਾ, ਪਰਿਵਾਰ","कुटुंब, कुटुंब, कुळ, कुटुंब"
ਕੁੱਲ ਚੱਕਰ,एकूण वर्तुळ
ਕਰਵ ਕੁੱਲ,वक्र एकूण
ਫੰਕਸ਼ਨਾਂ ਦਾ ਪਰਿਵਾਰ,कार्यांचे कुटुंब
ਕੁੱਲ ਲਾਈਨ,एकूण ओळ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,प्रतिकृती
F-ਵੰਡ,F-वितरण
ਇਕਸਾਰ ਅਧਾਰ ਹੱਲ,सातत्यपूर्ण बेस सोल्यूशन
ਅਨੁਕੂਲ ਹੱਲ,सुसंगत समाधान
"ਰੀਚਾਰਜ, ਮੁੜ ਨਿਵੇਸ਼","रिचार्ज, पुनर्गुंतवणूक"
ਫਰਮਾ ਦਾ ਕਾਨੂੰਨ,फर्माचा कायदा
ਫਰਮਾ ਦਾ ਸਿਧਾਂਤ,फर्माचे प्रमेय
ਫਰਮੀ-ਡੀਰਾਕ-ਅੰਕੜੇ,फर्मी-डिरॅक-स्टॅटिस्टिक्स
ਫਿਬੋਨਾਚੀ ਨੰਬਰ,फिबोनाची संख्या
ਫਿਬੋਨਾਚੀ ਸੀਮਾ,फिबोनाची श्रेणी
"ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ","फील्ड, फील्ड, फील्ड, फील्ड"
ਅੰਤਮ ਵੇਗ,अंतिम वेग
"ਸੀਮਤ, ਸੀਮਤ","मर्यादित, मर्यादित"
ਸੀਮਿਤ ਅਧਾਰ,मर्यादित आधार
ਸੀਮਿਤ ਦਸ਼ਮਲਵ,मर्यादित दशांश
ਸੀਮਤ ਅੰਤਰ,मर्यादित फरक
ਸੀਮਤ ਅੰਤਰ ਵਿਧੀ,मर्यादित फरक पद्धत
ਸੀਮਿਤ ਆਯਾਮੀ,मर्यादित आयामी
ਸੀਮਿਤ ਅਯਾਮੀ ਵੈਕਟਰ,मर्यादित मितीय वेक्टर
ਸੀਮਿਤ ਖੇਡ,मर्यादित खेळ
ਸੀਮਿਤ ਜਿਓਮੈਟਰੀ,मर्यादित भूमिती
ਸੀਮਿਤ ਅਟੁੱਟ,मर्यादित अविभाज्य
ਸੀਮਤਤਾ,मर्यादितता
ਸੀਮਿਤ markov ਚੇਨ,मर्यादित मार्कोव्ह साखळी
ਸੀਮਿਤਤਾ ਦਾ ਸਬੂਤ,मर्यादितपणाचा पुरावा
ਸੀਮਤ ਸੰਖਿਆ,मर्यादित संख्या
ਸੀਮਤ ਆਬਾਦੀ,मर्यादित लोकसंख्या
ਸੀਮਤ ਸੰਭਾਵਨਾ,मर्यादित संभाव्यता
ਅੰਤ ਗ੍ਰੇਡ,शेवटचा दर्जा
ਸੀਮਿਤ ਸੈੱਟ,मर्यादित संच
ਸੀਮਤ ਵੇਗ,मर्यादित वेग
ਸੀਮਤ ਵਾਲੀਅਮ,मर्यादित खंड
"ਮਿਲਾਉਣਾ, ਅਨੁਕੂਲ ਕਰਨਾ","मिसळा, समायोजित करा"
ਕਰਵ ਵਿਵਸਥਾ,वक्र समायोजन
ਸਿੱਧੀ ਲਾਈਨ ਵਿਵਸਥਾ,सरळ रेषा समायोजन
ਸਥਿਰ ਬਿੰਦੂ ਥਿਊਰਮ,स्थिर बिंदू प्रमेय
ਸਥਿਰ ਨਮੂਨਾ,निश्चित नमुना
ਉਡਾਣ ਦੀ ਗਤੀ,उड्डाणाचा वेग
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਦੀ ਗਣਨਾ,फ्लोटिंग पॉइंट गणना
"ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ, ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਸਿਸਟਮ","फ्लोटिंग पॉइंट सिस्टम, फ्लोटिंग पॉइंट सिस्टम"
ਵਹਾਅ ਚਾਰਟ,प्रवाह चार्ट
ਵਹਾਅ ਦੀ ਗਤੀ,प्रवाह वेग
ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ,द्रव गतिशीलता
"ਫੋਕਲ, ਕਨਫੋਕਲ, ਫੋਕਲ","फोकल, कॉन्फोकल, फोकल"
ਫੋਕਲ ਕੋਰਡ,फोकल जीवा
ਫੋਕਲ ਦੂਰੀ,फोकल अंतर
ਫੋਕਲ ਲੰਬਾਈ,केंद्रस्थ लांबी
"ਨਾਭੀ, ਫੋਕਸ, ਮੂਲ","नाभी, फोकस, मूळ"
"ਪੈਰ, ਪੈਰ, ਪੈਰ","पाऊल, पाऊल, पाऊल"
ਆਰਥੋਗੋਨਲ,ऑर्थोगोनल
ਗਰੈਵੀਟੇਸ਼ਨਲ ਫੋਰਸ,गुरुत्वाकर्षण शक्ती
ਪੂਰਵ ਅਨੁਮਾਨ,अंदाज
ਫਾਰਮੂਲਾ,सुत्र
ਥਰਿੱਡਿੰਗ,थ्रेडिंग
"ਫਾਰਮੈਟਿੰਗ, ਫਾਰਮੈਟਿੰਗ, ਫਾਰਮੂਲੇਸ਼ਨ","स्वरूपन, स्वरूपन, सूत्रीकरण"
ਅੱਗੇ,पुढे
ਅੱਗੇ ਸੰਮਿਲਨ,फॉरवर्ड इन्सर्शन
ਗਣਿਤ ਦੀ ਬੁਨਿਆਦ,गणिताचा पाया
ਚਾਰਵਰ ਵਿਸ਼ਲੇਸ਼ਣ,चौरंग विश्लेषण
